ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2014/2/7,2.1569,-0.6556,-0.7897,3.6107,0,0,1.8992,4.4188,9.6281,1.0471,,,0.5266,0.6041,1.1254,0.8347,0.9777,-0.5271,-1.986,-0.1548,1.8433,,,0.6791,0.5523,0.9198,0.2371,1.3279,,0.1184,1.6291,3.78,4.0862,12.4438,,,0.6997,0.6936,1.6787,0.5436,1.1207,0.5261,0.9728,0.0947,1.4206,,,0.085,1501008190,12871779060,9110529930,2305116000,3576935965,7236810617,8608631713,2573696833,1947493650,993427054.9,,,31068866934,9138016000,2955042000,5197609656,3635031138,14157904800,2685948323,20811598380,988643500,,,11672736827,41.3365,86.1893,-8.6299,114.2189,-68.6954,66.7444,74.0068,63.0779,-40.5923,24.8671,,,32.3106,-116.0896,48.0418,445.6105,46.7199,30.8084,35.8589,116.9043,51.0385,,,25.6358,1.8799,7.3011,1.6397,2.6433,3.494,5.0865,6.163,3.4865,6.2079,3.709,,,6.5039,20.1344,6.6887,1.436,2.214,3.4032,1.5641,1.5893,2.6593,,,2.4718,0.5829,11.3306,0.5278,2.0135,8.1544,3.7065,11.0561,6.813,12.9474,1.1009,,,6.0037,5.7099,5.1669,2.1907,0.6877,1.4336,1.8673,2.4155,1.2739,,,5.437
2014/2/10,3.3589,4.6193,4.0796,3.8636,0,4.9704,3.6559,9.9886,10.0137,8.2326,,,6.9048,6.3865,4.8225,3.6424,4.142,10.0193,5.2443,2.9457,5.3394,,,2.8668,1.1922,1.7366,0.5414,2.5696,,0.6279,3.3251,8.982,9.8702,24.5973,,,3.6488,2.7822,4.7062,1.0201,3.2983,1.9651,1.4343,0.224,5.6034,,,0.3126,1551425931,13466363778,9482203290,2394177300,3576935965,7596510080,8923355883,2830772155,2142509430,1075211781,,,33214098222,9721612000,3097548000,5386926564,3785594558,15576423200,2826808544,21424653216,1041430800,,,12007368405,42.725,90.1706,-8.982,118.6319,-68.6954,70.0619,76.7124,69.3785,-44.657,26.9143,,,34.5416,-123.5036,50.3586,461.8413,48.655,33.8952,37.7395,120.3479,53.7637,,,26.3708,1.943,7.6384,1.7065,2.7455,3.494,5.3394,6.3883,3.8347,6.8295,4.0143,,,6.953,21.4203,7.0112,1.4883,2.3057,3.7442,1.6461,1.6361,2.8013,,,2.5426,0.6025,11.854,0.5493,2.0913,8.1544,3.8907,11.4603,7.4936,14.2439,1.1915,,,6.4182,6.0745,5.4161,2.2705,0.7162,1.5773,1.9653,2.4866,1.3419,,,5.5928
2014/2/11,0.9285,0,0.6692,-1.5317,0,-0.5073,1.3831,3.4662,9.9975,7.5,,,-1.0245,-1.2571,-0.2528,-0.0799,2.1178,0.613,3.171,1.0542,-0.2577,,,0.1639,1.2915,1.2681,0.5888,1.9804,,0.539,3.8047,16.4324,15.3179,40.7674,,,2.442,1.7613,3.483,0.8865,5.4998,2.2142,2.1369,0.2741,3.8974,,,0.2872,1565831000,13466363778,9545659717,2357505000,3576935965,7557970852,9046777127,2928892507,2356707090,1155852664,,,32873820156,9599406000,3089718000,5382623907,3865764691,15671900400,2916446867,21650515524,1038746700,,,12027052616,43.1217,90.1706,-9.0421,116.8148,-68.6954,69.7065,77.7735,71.7833,-49.1216,28.9329,,,34.1877,-121.9511,50.2313,461.4725,49.6854,34.103,38.9362,121.6167,53.6251,,,26.414,1.9611,7.6384,1.718,2.7034,3.494,5.3123,6.4766,3.9676,7.5123,4.3154,,,6.8818,21.151,6.9935,1.4871,2.3546,3.7672,1.6983,1.6534,2.7941,,,2.5468,0.6081,11.854,0.553,2.0593,8.1544,3.871,11.6188,7.7533,15.6679,1.2808,,,6.3525,5.9982,5.4024,2.2687,0.7314,1.587,2.0276,2.5128,1.3385,,,5.602
2014/2/12,-0.276,-0.3396,-0.9497,1.1111,0,-0.1133,-0.8186,0.8375,4.4992,4.9975,,,0.5401,-0.2598,-0.1014,0.3197,-0.0506,-0.5222,-1.2075,0.149,0.6029,,,0.1637,0.6949,0.6155,0.4392,1.9532,,0.3152,2.5325,9.8985,11.3833,42.1957,,,1.3376,1.0571,2.6028,0.7339,2.5758,1.166,1.0417,0.1934,3.671,,,0.2501,1561509480,14999477178,9455007678,2383699500,3576935965,7549406579,8972724381,2953422595,2462740260,1213616702,,,33051356538,9574466000,3086586000,5399834535,3863809322,15590062800,2881231812,21682781568,1045009600,,,12046736826,43.0027,89.8643,-8.9562,118.1127,-68.6954,69.6275,77.1369,72.3837,-51.3317,30.3788,,,34.3723,-121.6343,50.1804,462.948,49.6603,33.9249,38.466,121.7979,53.9484,,,26.4572,1.9556,7.6125,1.7016,2.7335,3.494,5.3063,6.4236,4.0008,7.8503,4.531,,,6.919,21.0961,6.9864,1.4918,2.3534,3.7475,1.6778,1.6558,2.811,,,2.5509,0.6064,11.8137,0.5477,2.0822,8.1544,3.8666,11.5237,7.8181,16.3729,1.3449,,,6.3868,5.9826,5.3969,2.2759,0.731,1.5787,2.0031,2.5166,1.3466,,,5.6112
2014/2/13,2.214,0.5842,-1.3423,-2.5641,0,0.3403,-0.1376,1.4618,-2.6395,-5.0424,,,0.0895,-0.1302,5.8853,0.5578,-0.9109,-0.0875,-1.3333,-0.744,-1.0274,,,-0.6536,1.7409,1.2254,0.6436,1.8446,,0.4756,3.7865,9.1582,9.2942,22.3742,,,2.2507,1.5322,7.5505,1.0641,3.9974,1.4516,1.3893,0.2362,3.5143,,,0.3554,1596081645,15087108009,9328094823,2322579000,3576935965,7575099398,8960382256,2996595550,2397735000,1152421137,,,33080945935,9561996000,3268242000,5429953134,3828612678,15576423200,2842815388,21521451348,1034273200,,,11967999984,43.9548,90.3893,-8.836,115.0842,-68.6954,69.8644,77.0308,73.4418,-49.9768,28.847,,,34.4031,-121.4759,53.1337,465.5302,49.2079,33.8952,37.9532,120.8917,53.3942,,,26.2843,1.9989,7.6569,1.6788,2.6634,3.494,5.3243,6.4148,4.0593,7.6431,4.3026,,,6.9251,21.0686,7.3976,1.5002,2.3319,3.7442,1.6554,1.6435,2.7821,,,2.5343,0.6199,11.8827,0.5404,2.0288,8.1544,3.8798,11.5079,7.9324,15.9407,1.277,,,6.3925,5.9748,5.7146,2.2886,0.7243,1.5773,1.9764,2.4978,1.3327,,,5.5745
2014/2/14,0.9025,5.0339,1.3605,0.9023,0,1.0741,0.7576,0.7859,-0.2667,10.0248,,,0.805,1.591,3.7853,0.6339,1.6343,0.6567,1.6892,1.3493,2.4221,,,1.3158,1.428,2.178,0.4087,1.3578,,0.3931,2.5008,4.2086,6.1297,43.3239,,,1.6816,1.4383,5.3695,0.8338,1.8976,0.9252,0.8738,0.1751,4.4582,,,0.223,1610486714,15846575207,9455007678,2343534600,3576935965,7656459990,9028263940,3020144435,2391341040,1267949212,,,33347250509,9714130000,3391956000,5464374390,3891184489,15678720200,2890835918,21811845744,1059324800,,,12125473668,44.3515,94.9394,-8.9562,116.1225,-68.6954,70.6148,77.6143,74.0189,-49.8435,31.7389,,,34.6801,-123.4086,55.145,468.4812,50.0121,34.1178,38.5943,122.5229,54.6875,,,26.6301,2.017,8.0424,1.7016,2.6874,3.494,5.3815,6.4634,4.0912,7.6227,4.7339,,,6.9809,21.4038,7.6776,1.5097,2.3701,3.7688,1.6834,1.6657,2.8495,,,2.5676,0.6254,12.4809,0.5477,2.0471,8.1544,3.9214,11.595,7.9948,15.8982,1.4051,,,6.444,6.0698,5.9309,2.3032,0.7362,1.5876,2.0098,2.5315,1.365,,,5.6479
2014/2/17,-0.1789,0.2304,1.4382,2.9806,0,1.0067,-0.0684,0.2274,1.2255,10.0135,,,0.488,0.077,0,2.126,0.1005,1.2179,1.6611,1.1834,2.1959,,,0.8117,1.5064,1.2996,0.8117,2.674,,0.4264,2.5854,6.6886,6.3765,33.595,,,2.0192,1.4015,,1.0598,2.7143,1.1778,1.216,0.2542,5.4905,,,0.3475,1607605700,15883088054,9590985737,2413386600,3576935965,7733538447,9022092878,3027012859,2420646690,1394915709,,,33509992193,9721612000,3391956000,5580546129,3895095227,15869674600,2938856448,22069974096,1082587000,,,12223894721,44.2721,95.1582,-9.085,119.5837,-68.6954,71.3257,77.5613,74.1873,-50.4543,34.917,,,34.8493,-123.5036,55.145,478.4411,50.0624,34.5334,39.2354,123.9729,55.8884,,,26.8463,2.0134,8.0609,1.7261,2.7675,3.494,5.4357,6.459,4.1005,7.7161,5.2079,,,7.015,21.4203,7.6776,1.5418,2.3724,3.8147,1.7113,1.6854,2.912,,,2.5885,0.6243,12.5096,0.5556,2.1081,8.1544,3.9609,11.5871,8.0129,16.093,1.5458,,,6.4754,6.0745,5.9309,2.3521,0.7369,1.607,2.0432,2.5615,1.395,,,5.6937
2014/2/18,-1.8817,-0.9195,-2.3629,0.9407,0,-2.1041,-2.8728,-3.7277,-1.937,8.9791,,,-2.2517,-2.4371,0,-1.2336,-1.9076,-2.0627,-3.0501,0.4386,-1.5702,,,-1.4493,1.1653,1.0162,0.4686,2.1903,,0.3177,3.0764,8.6823,8.6098,43.6748,,,1.764,1.4646,,0.7915,2.4116,1.0481,1.053,0.3559,4.9239,,,0.2959,1577355056,15737036669,9364355639,2436088500,3576935965,7570817261,8762908267,2914174454,2373757650,1520166443,,,32755462568,9484682000,3391956000,5511703617,3820791202,15542324200,2849218125,22166772228,1065587700,,,12046736826,43.4391,94.2832,-8.8703,120.7086,-68.6954,69.8249,75.3331,71.4218,-49.477,38.0523,,,34.0646,-120.4937,55.145,472.5389,49.1074,33.821,38.0386,124.5166,55.0108,,,26.4572,1.9755,7.9868,1.6853,2.7935,3.494,5.3213,6.2734,3.9477,7.5667,5.6755,,,6.857,20.8983,7.6776,1.5227,2.3272,3.736,1.6591,1.6928,2.8663,,,2.5509,0.6126,12.3946,0.5425,2.1279,8.1544,3.8776,11.2542,7.7142,15.7813,1.6846,,,6.3296,5.9265,5.9309,2.3231,0.7229,1.5738,1.9809,2.5727,1.3731,,,5.6112
2014/2/19,1.6438,0.7889,1.1617,-1.0753,0,0.0566,0.2817,-0.5387,0.5163,-0.7524,,,0.0903,0.2367,0,-0.5464,0.9212,0.0439,0.2247,-0.4367,-0.9236,,,0,1.6458,0.963,0.5502,1.8596,,0.2399,2.014,4.7114,7.143,33.3831,,,1.5117,0.8802,,0.7907,1.6802,0.7745,0.677,0.2315,4.198,,,0.2553,1603284180,15861180346,9473138086,2409894000,3576935965,7575099398,8787592516,2898475198,2386012740,1508728020,,,32785051965,9507128000,3391956000,5481585018,3855987845,15549144000,2855620863,22069974096,1055746000,,,12046736826,44.1531,95.0269,-8.9734,119.4106,-68.6954,69.8644,75.5453,71.037,-49.7325,37.7659,,,34.0954,-120.7788,55.145,469.9568,49.5598,33.8359,38.1241,123.9729,54.5027,,,26.4572,2.008,8.0498,1.7049,2.7635,3.494,5.3243,6.2911,3.9264,7.6057,5.6328,,,6.8632,20.9477,7.6776,1.5144,2.3486,3.7377,1.6629,1.6854,2.8398,,,2.5509,0.6227,12.4924,0.5488,2.1051,8.1544,3.8798,11.2859,7.6727,15.8628,1.6719,,,6.3353,5.9405,5.9309,2.3104,0.7295,1.5745,1.9853,2.5615,1.3604,,,5.6112
2014/2/20,0,2.0718,-0.9569,-3.1884,0,-0.3392,-2.9494,-4.2654,-5.3372,-0.6444,,,-0.361,1.5477,0,0.0785,-1.3185,1.0088,2.8027,-0.731,-0.5085,,,-0.817,0.981,1.5109,0.8727,1.8559,,0.3996,2.4826,5.235,7.438,33.1179,,,2.2772,2.0997,,0.9853,1.6954,1.5428,2.1547,0.2414,3.588,,,0.3225,1603284180,16189795961,9382486047,2333056800,3576935965,7549406579,8528407905,2774843555,2258666370,1499005360,,,32666694376,9654274000,3391956000,5485887675,3805148249,15705999400,2935655080,21908643876,1050377800,,,11948315774,44.1531,96.9957,-8.8875,115.6034,-68.6954,69.6275,73.3172,68.007,-47.0781,37.5226,,,33.9723,-122.6482,55.145,470.3256,48.9063,34.1772,39.1926,123.0667,54.2256,,,26.2411,2.008,8.2166,1.6886,2.6754,3.494,5.3063,6.1055,3.7589,7.1998,5.5965,,,6.8384,21.2719,7.6776,1.5156,2.3177,3.7754,1.7095,1.6731,2.8254,,,2.5301,0.6227,12.7512,0.5435,2.0379,8.1544,3.8666,10.9531,7.3454,15.0161,1.6611,,,6.3125,6.0324,5.9309,2.3122,0.7199,1.5904,2.041,2.5428,1.3535,,,5.5653
2014/2/21,-0.8086,-2.6161,8.2126,-3.4431,0,-0.8508,0.7236,1.3437,-0.8021,-1.6406,,,-1.4493,-1.2658,0,-1.2549,0.4625,-0.1303,1.5267,-1.0309,-0.937,,,-0.4942,0.5011,0.8335,3.0276,2.0493,,0.2594,1.9527,3.3023,4.8247,25.6284,,,1.3542,1.0644,,0.7714,1.2288,1.0023,1.7144,0.1864,2.4889,,,0.2512,1590319618,15766246946,10153028379,2252727000,3576935965,7485174532,8590118527,2812129288,2240550150,1474412750,,,32193264023,9532068000,3391956000,5417045163,3822746571,15685540000,2980474241,21682781568,1040536100,,,11889263142,43.7961,94.4582,-9.6174,111.623,-68.6954,69.0351,73.8477,68.9208,-46.7005,36.907,,,33.48,-121.0956,55.145,464.4235,49.1325,34.1327,39.791,121.7979,53.7175,,,26.1114,1.9917,8.0016,1.8273,2.5833,3.494,5.2611,6.1497,3.8094,7.142,5.5047,,,6.7393,21.0027,7.6776,1.4966,2.3284,3.7705,1.7356,1.6558,2.7989,,,2.5176,0.6176,12.4176,0.5882,1.9678,8.1544,3.8337,11.0323,7.4441,14.8957,1.6339,,,6.221,5.9561,5.9309,2.2832,0.7232,1.5883,2.0721,2.5166,1.3408,,,5.5378
2014/2/24,-2.3551,-4.5855,5.9821,2.4806,0,-1.7162,-2.8017,0.6281,0.3567,-1.3964,,,-2.9412,-3.1136,0,-3.0183,2.4041,-4.5217,-2.5779,-3.4226,-1.6337,,,-2.8146,0.6471,0.8183,3.2801,1.468,,0.2036,1.9355,3.0893,6.4477,16.2729,,,1.5896,1.0962,,0.8805,2.9213,1.0388,1.0965,0.2058,2.4783,,,0.1985,1552866438,15043292593,10760397041,2308608600,3576935965,7356710438,8349447102,2829790952,2248542600,1453823589,,,31246403316,9235282000,3391956000,5253544197,3914648918,14976280800,2903641393,20940662556,1023536800,,,11554631564,42.7647,90.1268,-10.1927,114.3919,-68.6954,67.8502,71.7787,69.3537,-46.8671,36.3916,,,32.4952,-117.3253,55.145,450.406,50.3137,32.5893,38.7652,117.6292,52.8399,,,25.3764,1.9448,7.6347,1.9366,2.6474,3.494,5.1708,5.9774,3.8333,7.1675,5.4278,,,6.5411,20.3487,7.6776,1.4514,2.3843,3.6,1.6908,1.5992,2.7532,,,2.4467,0.6031,11.8482,0.6234,2.0166,8.1544,3.7679,10.7232,7.4909,14.9488,1.611,,,6.038,5.7706,5.9309,2.2143,0.7406,1.5165,2.0187,2.4304,1.3189,,,5.382
2014/2/25,-2.6902,-1.7476,-3.7911,-5.6732,0,-4.1327,-4.139,-7.2122,-7.5829,-5.0747,,,-1.4205,-2.8625,0,-4.0131,-6.1938,-4.5993,-5.6229,-2.7735,-3.7587,,,-4.0886,0.5508,1.0219,1.8561,1.8245,,0.3594,2.236,8.6364,9.2012,25.408,,,1.5415,1.1552,,0.9694,3.4602,0.9667,1.0571,0.1937,2.9273,,,0.3555,1511091738,14780400101,10352462865,2177636100,3576935965,7052678750,8003867622,2625700620,2078037000,1380045759,,,30802562360,8970918000,3391956000,5042714004,3672183151,14287481000,2740371590,20359873764,985064700,,,11082210512,41.6142,88.5518,-9.8063,107.9022,-68.6954,65.0462,68.8078,64.3517,-43.3132,34.5448,,,32.0337,-113.9668,55.145,432.3307,47.1974,31.0904,36.5855,114.3668,50.8538,,,24.3389,1.8925,7.5013,1.8632,2.4972,3.494,4.9571,5.73,3.5569,6.624,5.1524,,,6.4482,19.7663,7.6776,1.3932,2.2367,3.4344,1.5957,1.5548,2.6497,,,2.3467,0.5868,11.6411,0.5997,1.9022,8.1544,3.6122,10.2794,6.9506,13.8153,1.5293,,,5.9522,5.6055,5.9309,2.1254,0.6948,1.4468,1.9052,2.363,1.2693,,,5.1619
2014/2/26,2.8599,2.0751,8.8441,-1.3633,0,1.7001,1.2336,7.6233,6.2821,8.1641,,,2.8338,2.4743,0,2.2184,1.9169,2.7685,3.271,1.4263,2.2707,,,2.4867,0.7337,0.8753,2.6364,1.4222,,0.2298,1.6977,9.4191,10.8355,25.9017,,,1.7039,1.2084,,0.6753,2.3035,1.0147,0.5883,0.194,1.777,,,0.2582,1554306945,15087108009,11268048460,2147949000,3576935965,7172578571,8102604616,2825866138,2208580350,1492714228,,,31675449574,9192884000,3391956000,5154583086,3742576438,14683029400,2830009913,20650268160,1007432200,,,11357789459,42.8043,90.3893,-10.6736,106.4312,-68.6954,66.152,69.6566,69.2575,-46.0342,37.3651,,,32.9414,-116.7866,55.145,441.9217,48.1021,31.9512,37.7822,115.998,52.0085,,,24.9441,1.9466,7.6569,2.0279,2.4631,3.494,5.0414,5.8007,3.828,7.0401,5.573,,,6.6309,20.2553,7.6776,1.4241,2.2795,3.5295,1.6479,1.577,2.7099,,,2.4051,0.6036,11.8827,0.6528,1.8762,8.1544,3.6736,10.4062,7.4805,14.6831,1.6541,,,6.1209,5.7441,5.9309,2.1726,0.7081,1.4868,1.9675,2.3967,1.2981,,,5.2903
2014/2/27,-2.1316,-2.8558,1.2872,-2.2764,0,-1.791,-3.5034,2.8472,3.0157,-5.5556,,,-3.0827,-1.7363,0,-1.9199,-3.3438,-5.4807,-4.5249,-1.5625,-1.6874,,,-2.5997,0.6205,0.7618,2.2656,1.0548,,0.2744,1.8872,10.1923,12.1911,22.6814,,,1.4779,1.0771,,0.5767,1.7322,1.3308,0.6113,0.2387,1.8952,,,0.2115,1521175286,14656256425,11413091723,2099052600,3576935965,7044114477,7818735757,2906324826,2275184100,1409785659,,,30698999471,9033268000,3391956000,5055621975,3617432817,13878293000,2701955166,20327607720,990432900,,,11062526301,41.8919,87.808,-10.811,104.0084,-68.6954,64.9672,67.2162,71.2294,-47.4224,35.2893,,,31.926,-114.7589,55.145,433.4374,46.4937,30.2,36.0726,114.1856,51.1309,,,24.2957,1.9051,7.4383,2.0541,2.407,3.494,4.9511,5.5975,3.937,7.2524,5.2634,,,6.4265,19.9036,7.6776,1.3967,2.2033,3.336,1.5734,1.5523,2.6642,,,2.3425,0.5908,11.5434,0.6612,1.8335,8.1544,3.6078,10.0416,7.6935,15.1259,1.5622,,,5.9322,5.6444,5.9309,2.1309,0.6844,1.4053,1.8785,2.3593,1.2762,,,5.1528
2014/2/28,-0.2841,0.1993,-3.0977,1.2479,0,0.8511,1.4207,9.9932,10,10.0203,,,1.2048,0.8283,0,1.0213,1.1892,3.0467,-1.6588,0.4762,0.9033,,,2.1352,0.4377,0.5528,1.5756,0.7893,,0.2217,1.4839,10.9609,10.7591,36.6617,,,1.0932,0.7489,,0.5577,1.1164,1.2927,1.1455,0.169,1.1568,,,0.1947,1516853766,14685466701,11059548770,2125247100,3576935965,7104064387,7929814876,3196761068,2502702510,1551050186,,,31068866934,9108088000,3391956000,5107253859,3660450936,14301120600,2657136004,20424405852,999379900,,,11298736827,41.7729,87.983,-10.4761,105.3063,-68.6954,65.5201,68.1712,78.3475,-52.1647,38.8253,,,32.3106,-115.7094,55.145,437.864,47.0466,31.1201,35.4742,114.7293,51.5928,,,24.8144,1.8997,7.4531,1.9904,2.4371,3.494,4.9932,5.677,4.3305,7.9777,5.7908,,,6.5039,20.0685,7.6776,1.411,2.2295,3.4377,1.5473,1.5597,2.6882,,,2.3926,0.5891,11.5664,0.6407,1.8564,8.1544,3.6385,10.1843,8.4623,16.6385,1.7188,,,6.0037,5.6912,5.9309,2.1526,0.6925,1.4481,1.8473,2.3705,1.2878,,,5.2628
2014/3/3,0.3799,0.3481,-2.0492,1.8077,0,1.4467,1.7899,4.3585,3.8961,9.9926,,,0.2381,0.4107,0,1.6849,4.2735,0.4769,0.8434,1.8957,5.9087,,,3.6585,0.524,0.5987,1.3234,1.0715,,0.2047,1.4171,10.8851,8.6862,43.6522,,,0.999,0.8416,,0.6702,2.1168,0.7068,0.5365,0.27,5.5475,,,0.4456,1522615793,14736584686,10832918672,2163665700,3576935965,7206835662,8071749305,3336091968,2600210400,1706040820,,,31142840427,9145498000,3391956000,5193306999,3816880464,14369318600,2679545585,20811598380,1058430100,,,11712105248,41.9316,88.2893,-10.2614,107.21,-68.6954,66.468,69.3913,81.7623,-95.4016,42.705,,,32.3875,-116.1847,55.145,445.2416,49.0571,31.2685,35.7734,116.9043,54.6413,,,25.7223,1.9069,7.479,1.9496,2.4811,3.494,5.0655,5.7786,4.5192,14.59,6.3695,,,6.5194,20.1509,7.6776,1.4348,2.3248,3.4541,1.5603,1.5893,2.8471,,,2.4801,0.5913,11.6066,0.6276,1.89,8.1544,3.6911,10.3666,8.8311,30.4294,1.8905,,,6.018,5.7145,5.9309,2.1889,0.7221,1.4551,1.8629,2.4155,1.3638,,,5.4553
2014/3/4,1.5137,1.338,0.4184,1.0492,0,3.9216,3.2875,8.0294,4.4057,-4.1569,,,0.6651,1.3635,0,2.7341,-0.5635,3.1324,1.9116,1.7054,-0.4227,,,-0.5042,0.9647,1.1059,1.2685,1.0108,,0.6152,3.0265,13.3161,8.5847,44.2998,,,1.7812,1.8867,,1.0761,1.7267,1.3874,0.8596,0.3093,4.7774,,,0.3372,1545663904,14933754055,10878244692,2186367600,3576935965,7489456669,8337104978,3603960529,2714768850,1635122596,,,31349966206,9270198000,3391956000,5335294680,3795371404,14819425400,2730767484,21166524864,1053956600,,,11653052616,42.5663,89.4706,-10.3043,108.3349,-68.6954,69.0746,71.6726,88.3273,-99.6047,40.9298,,,32.603,-117.7688,55.145,457.4147,48.7807,32.248,36.4573,118.898,54.4103,,,25.5926,1.9358,7.5791,1.9578,2.5072,3.494,5.2641,5.9686,4.8821,15.2328,6.1047,,,6.5628,20.4257,7.6776,1.474,2.3117,3.5623,1.5902,1.6164,2.835,,,2.4676,0.6003,11.7619,0.6302,1.9098,8.1544,3.8359,10.7074,9.5402,31.7701,1.8119,,,6.058,5.7925,5.9309,2.2487,0.7181,1.5006,1.8985,2.4567,1.3581,,,5.4278
2014/3/5,-1.6775,-0.7335,-2.9167,-2.3962,0,-1.1435,-1.9245,-2.5864,-3.631,2.2036,,,-1.0854,-1.1838,0,-1.371,0.0515,-0.5983,-0.7034,-2.1341,-2.5467,,,-1.5203,0.5834,0.6622,1.0045,0.9097,,0.3237,1.5182,8.4988,5.1102,33.5592,,,1.011,1.0157,,0.8009,2.0737,0.9635,0.4882,0.2001,3.0169,,,0.2181,1519734780,14824215517,10560962555,2133978600,3576935965,7403813939,8176657362,3510746195,2616195300,1671153630,,,31009688140,9160462000,3391956000,5262149511,3797326773,14730768000,2711559272,20714800248,1027115600,,,11475894722,41.8522,88.8143,-10.0038,105.739,-68.6954,68.2847,70.2932,86.0428,-95.988,41.8317,,,32.2491,-116.3748,55.145,451.1437,48.8058,32.055,36.2008,116.3605,53.0247,,,25.2035,1.9033,7.5235,1.9007,2.4471,3.494,5.2039,5.8537,4.7558,14.6797,6.2392,,,6.4916,20.1839,7.6776,1.4538,2.3129,3.5409,1.579,1.5819,2.7628,,,2.4301,0.5902,11.6757,0.6118,1.864,8.1544,3.792,10.5013,9.2935,30.6165,1.8519,,,5.9923,5.7239,5.9309,2.2179,0.7184,1.4917,1.8852,2.4042,1.3235,,,5.3453
2014/3/6,-0.7583,-1.0345,-0.1717,-0.982,0,-1.5038,-1.434,-2.4595,-3.3605,4.2094,,,-0.7634,-1.0618,0,-1.4718,-0.103,0.2778,-0.1181,-0.4673,-1.3937,,,-0.8576,0.5187,0.5492,0.9305,0.6947,,0.229,1.2052,7.3952,3.8488,37.4402,,,0.8922,0.6777,,0.6808,1.491,0.7982,0.3755,0.1131,1.9168,,,0.1253,1508210724,14670861563,10542832147,2113023000,3576935965,7292478391,8059407181,3424400285,2528278350,1741499932,,,30772972963,9063196000,3391956000,5184701685,3793416035,14771686800,2708357903,20618002116,1012800400,,,11377473669,41.5349,87.8955,-9.9866,104.7006,-68.6954,67.2578,69.2852,83.9266,-92.7624,43.5926,,,32.0029,-115.1391,55.145,444.5038,48.7555,32.1441,36.1581,115.8168,52.2856,,,24.9874,1.8889,7.4457,1.8974,2.4231,3.494,5.1257,5.7698,4.6388,14.1864,6.5019,,,6.442,19.9696,7.6776,1.4324,2.3105,3.5508,1.5771,1.5745,2.7243,,,2.4092,0.5857,11.5549,0.6107,1.8457,8.1544,3.735,10.3507,9.0649,29.5877,1.9298,,,5.9465,5.6631,5.9309,2.1853,0.7177,1.4958,1.8829,2.393,1.305,,,5.2995
2014/3/7,1.5282,0.8462,-0.3439,0,0,4.3453,2.9096,0.8596,3.8988,-8.046,,,1.1538,1.1282,0,1.8257,4.3814,10.0185,2.3641,0.313,1.5018,,,0.692,1.4002,0.7124,0.8116,0.8088,,0.9811,2.2137,6.5897,5.2675,27.566,,,1.6151,1.3232,,0.932,5.3735,4.0651,0.7287,0.1724,3.0241,,,0.1639,1531258835,14795005240,10506571332,2113023000,3576935965,7609356489,8293907543,3453836390,2626851900,1601379248,,,31128045728,9165450000,3391956000,5279360139,3959622407,16251583400,2772385277,20682534204,1028010300,,,11456210511,42.1696,88.6393,-9.9523,104.7006,-68.6954,70.1804,71.3012,84.648,-96.379,40.0852,,,32.3722,-116.4381,55.145,452.6193,50.8917,35.3644,37.0129,116.1793,53.0709,,,25.1603,1.9178,7.5087,1.8909,2.4231,3.494,5.3484,5.9376,4.6787,14.7395,5.9787,,,6.5163,20.1949,7.6776,1.4586,2.4117,3.9065,1.6144,1.5795,2.7652,,,2.4259,0.5947,11.6526,0.6086,1.8457,8.1544,3.8973,10.6519,9.1428,30.7412,1.7746,,,6.0151,5.727,5.9309,2.2252,0.7491,1.6457,1.9274,2.4005,1.3246,,,5.3361
