ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2014/1/28,-0.2058,-1.2081,-0.8097,0.1395,-0.8308,-7.5328,-1.4545,1.895,-1.3106,-0.0979,-1.2339,-0.9412,,,,3.0457,0,0.0929,-1.4053,2.2825,0,-1.3963,-3.2114,,,,,,,,0,0.2343,0.3764,0.3875,0.7969,0.948,4.0334,1.4811,3.0983,1.7947,0.9903,0.9386,2.8264,,,,5.2648,,5.7049,0.6017,1.0673,,0.7266,0.9078,,,,,,,,,1867765909,2037207123,4320135284,6183757531,13986076000,6960615847,1276345096,2422067343,1660841958,7685187113,2131012268,1258318480,,,,1748690720,3869325000,6347462352,6858255008,11005186237,4405049124,1714915873,1410500000,,,,,,,,4405049124,320.6843,-12.8442,1220.0347,98.3924,41.0174,24.9172,63.3958,48.0078,85.5564,53.3272,56.1508,52.1303,,,,45.4513,3869.1256,522.8351,19.5858,52.2192,170.4683,104.3496,101.9833,,,,,,,,65.9711,8.2342,9.5288,1.775,1.8909,3.9719,2.3619,2.817,3.8668,2.3655,3.2865,3.168,2.9065,,,,4.4959,6.1337,5.4197,2.3085,2.2249,6.2741,3.6042,5.4944,,,,,,,,2.4281,14.3021,2.292,1.5035,1.6097,3.8437,2.1296,4.2528,2.9937,0.583,2.2046,8.7697,7.3808,,,,2.927,15.1994,5.0533,3.2071,3.6539,4.3523,22.5357,5.5933,,,,,,,,1.6843
2014/1/29,6.3918,-0.4076,-1.3265,-0.5571,0.8378,1.5348,3.6162,0.8584,0.2656,0.9804,-0.0521,0.4157,,,,3.8793,0,10.0186,-1.0503,-0.5579,0,2.3965,2.3041,,,,,,,,0,0.977,0.3698,1.2077,0.5351,0.9478,1.6481,2.8124,2.9217,1.064,1.2218,0.6949,1.6055,,,,5.1934,,6.7351,0.8983,0.5212,,0.869,0.4489,,,,,,,,,1987148885,2028903289,4262827367,6149307628,14103248000,7067449384,1322500748,2442857620,1665253225,7760532085,2129902944,1263549020,,,,1816527860,3869325000,6983386224,6786225323,10943790498,4405049124,1756014075,1443000000,,,,,,,,4405049124,341.1816,-12.7918,1203.8505,97.8443,41.361,25.2997,65.6883,48.4199,85.7837,53.8501,56.1216,52.347,,,,47.2145,3869.1256,575.2156,19.3801,51.9279,170.4683,106.8503,104.3332,,,,,,,,65.9927,8.7605,9.49,1.7514,1.8803,4.0052,2.3982,2.9188,3.9,2.3718,3.3187,3.1663,2.9186,,,,4.6703,6.1337,5.9627,2.2843,2.2124,6.2741,3.6906,5.621,,,,,,,,2.4289,15.2162,2.2827,1.4835,1.6007,3.8759,2.1623,4.4066,3.0194,0.5845,2.2262,8.7651,7.4115,,,,3.0405,15.1994,5.5596,3.1734,3.6336,4.3523,23.0758,5.7222,,,,,,,,1.6849
2014/1/30,5.814,-0.955,-1.3444,-2.1008,-0.4532,-2.1512,-1.1396,-1.7021,-1.1921,-2.4272,-2.4479,0.1183,,,,-1.067,0,-3.7943,-0.3033,0,0,-1.1702,-0.2703,,,,,,,,0,1.3182,0.3094,0.6143,0.7009,0.5833,1.1503,1.5424,1.3105,1.0162,1.4054,0.7342,1.108,,,,3.5188,,4.7387,0.5047,0.3817,,0.5814,0.2796,,,,,,,,,2102680797,2009527678,4205519450,6020120493,14039336000,6915417043,1307429515,2401277065,1645402524,7572169656,2077764695,1265043460,,,,1797145820,3869325000,6718417944,6765645413,10943790498,4405049124,1735464974,1439100000,,,,,,,,4405049124,361.0178,-12.6697,1187.6664,95.7887,41.1736,24.7554,64.9397,47.5957,84.7611,52.543,54.7478,52.4089,,,,46.7108,3869.1256,553.3904,19.3213,51.9279,170.4683,105.5999,104.0512,,,,,,,,65.9678,9.2698,9.3994,1.7279,1.8408,3.9871,2.3466,2.8856,3.8336,2.3435,3.2382,3.0888,2.9221,,,,4.6205,6.1337,5.7365,2.2774,2.2124,6.2741,3.6474,5.6059,,,,,,,,2.428,16.1009,2.2609,1.4636,1.5671,3.8584,2.1158,4.3563,2.968,0.5776,2.1722,8.5506,7.4202,,,,3.0081,15.1994,5.3486,3.1638,3.6336,4.3523,22.8057,5.7067,,,,,,,,1.6843
2014/2/7,10.0733,0.6887,1.9916,4.721,1.5933,4.8723,1.2248,3.0303,1.3405,3.7811,2.456,3.9575,,,,-1.0785,0,3.2428,2.2053,0.561,0,0.3229,0.4517,,,,,,,,0,1.2797,0.3006,0.4978,1.4394,0.8315,1.4573,2.201,2.702,1.1275,1.5506,1.011,2.4349,,,,3.2175,,4.315,0.8521,0.4066,,0.7606,0.3869,,,,,,,,,2314489302,2023367400,4289277175,6304332190,14263028000,7252353583,1323442701,2474043037,1667458858,7858480548,2128793620,1315107200,,,,1777763780,3869325000,6936280752,6914849760,11005186237,4405049124,1741069275,1445600000,,,,,,,,4405049124,397.384,-12.7569,1211.3201,100.3109,41.8296,25.9616,65.7351,49.038,85.8973,54.5297,56.0924,54.483,,,,46.207,3869.1256,571.3356,19.7474,52.2192,170.4683,105.9409,104.5212,,,,,,,,66.01,10.2036,9.4641,1.7623,1.9278,4.0506,2.4609,2.9209,3.9498,2.3749,3.3606,3.1647,3.0377,,,,4.5707,6.1337,5.9225,2.3276,2.2249,6.2741,3.6592,5.6312,,,,,,,,2.4295,17.7228,2.2765,1.4927,1.6411,3.9198,2.2189,4.4097,3.058,0.5853,2.2543,8.7606,7.7139,,,,2.9756,15.1994,5.5221,3.2336,3.6539,4.3523,22.8794,5.7325,,,,,,,,1.6853
2014/2/10,0,7.1135,3.6999,7.7869,10.0075,10.0283,7.4021,1.2605,3.836,3.7392,5.0026,10,,,,0.848,8.769,3.056,9.9702,4.3236,0,2.1459,2.7878,,,,,,,,0,,2.0158,1.1969,3.3345,4.1654,5.0959,6.6466,4.574,4.1484,3.2385,3.0174,10.6989,,,,7.7634,3.5147,6.0001,2.3591,1.2622,,1.3557,1.14,,,,,,,,,2314489302,2167300512,4447976022,6795243304,15690396000,7979643432,1421405719,2505228453,1731422227,8152325938,2235288767,1446617920,,,,1792838700,4208625000,7148255376,7604276745,11481003215,4405049124,1778431276,1485900000,,,,,,,,4405049124,397.384,-13.6644,1256.1377,108.122,46.0157,28.5651,70.6009,49.6562,89.1923,56.5687,58.8985,59.9313,,,,46.5988,4208.4082,588.7957,21.7163,54.4769,170.4683,108.2143,107.435,,,,,,,,66.0035,10.2036,10.1373,1.8275,2.0779,4.456,2.7077,3.1371,3.9996,2.466,3.4863,3.323,3.3415,,,,4.6094,6.6715,6.1035,2.5597,2.3211,6.2741,3.7377,5.7882,,,,,,,,2.4293,17.7228,2.4384,1.548,1.7689,4.3121,2.4414,4.7361,3.0965,0.6077,2.3386,9.1988,8.4853,,,,3.0009,16.5323,5.6908,3.556,3.8119,4.3523,23.3703,5.8923,,,,,,,,1.6852
2014/2/11,0,-1.6603,0.7929,-1.6477,0.2037,-1.7508,-1.4579,-1.5214,0,1.2939,-2.7295,-1.0331,,,,-2.1622,6.0465,-6.8369,7.8484,-1.0695,0,1.2605,0.175,,,,,,,,0,,1.2883,1.9047,2.2225,7.0159,4.0528,4.1884,3.5985,3.2401,3.5868,2.0686,9.8515,,,,5.7587,3.9004,6.7838,11.3492,0.8752,,1.455,0.9154,,,,,,,,,2314489302,2131317234,4483242432,6683281120,15722352000,7839938038,1400682773,2467112944,1731422227,8257808898,2174275922,1431673520,,,,1754074620,4463100000,6659536104,8201094135,11358211737,4405049124,1800848477,1488500000,,,,,,,,4405049124,397.384,-13.4375,1266.0972,106.3406,46.1094,28.065,69.5716,48.9007,89.1923,57.3006,57.2908,59.3122,,,,45.5913,4462.8701,548.5403,23.4207,53.8943,170.4683,109.5784,107.623,,,,,,,,65.9884,10.2036,9.969,1.842,2.0436,4.465,2.6603,3.0914,3.9388,2.466,3.5314,3.2323,3.307,,,,4.5098,7.0749,5.6862,2.7605,2.2962,6.2741,3.7849,5.7983,,,,,,,,2.4287,17.7228,2.3979,1.5602,1.7397,4.3209,2.3986,4.6671,3.0494,0.6077,2.3689,8.9477,8.3976,,,,2.936,17.5319,5.3018,3.8351,3.7712,4.3523,23.6649,5.9026,,,,,,,,1.6848
2014/2/12,0,0.6494,0.295,1.933,1.626,0.7862,1.9502,0.9831,0.6369,1.5511,1.7857,-0.8351,,,,2.5169,5.5556,1.3263,1.6311,2.027,0,-0.2075,2.8821,,,,,,,,0,,0.9009,0.8054,1.79,3.6333,4.4691,3.7892,3.2105,2.9759,2.8522,1.6684,3.513,,,,6.5011,5.0744,4.341,6.882,0.8429,,0.996,0.9877,,,,,,,,,2314489302,2145156957,4496467336,6812468255,15978000000,7901572771,1427999384,2491368268,1742450394,8385895350,2213102278,1419718000,,,,1798222600,4711050000,6747858864,8334863550,11588445759,4405049124,1797112277,1531400000,,,,,,,,4405049124,397.384,-13.5248,1269.832,108.3961,46.8592,28.2856,70.9284,49.3814,89.7604,58.1894,58.3139,58.8169,,,,46.7387,4710.8073,555.8154,23.8027,54.9867,170.4683,109.3511,110.7248,,,,,,,,65.9981,10.2036,10.0338,1.8474,2.0831,4.5376,2.6812,3.1517,3.9775,2.4817,3.5862,3.29,3.2794,,,,4.6233,7.468,5.7616,2.8056,2.3428,6.2741,3.777,5.9654,,,,,,,,2.4291,17.7228,2.4135,1.5649,1.7734,4.3912,2.4175,4.7581,3.0794,0.6116,2.4056,9.1075,8.3275,,,,3.0099,18.5059,5.3721,3.8976,3.8476,4.3523,23.6158,6.0727,,,,,,,,1.685
2014/2/13,0,-1.1613,-0.8824,1.2642,-1.3333,-0.52,-4.5515,-3.0598,0.5063,-0.8086,-3.5589,-0.1053,,,,-4.1317,-2.6316,-5.7592,-2.5926,-2.649,0,1.4553,-2.9711,,,,,,,,0,,1.0615,0.9596,2.3568,2.803,2.8764,3.163,3.4552,4.7739,3.836,1.5437,3.7717,,,,3.9293,3.1961,3.7859,3.7285,0.9326,,2.3697,0.7246,,,,,,,,,2314489302,2120245456,4456792624,6898593012,15764960000,7860482949,1363004689,2415137250,1751272928,8318084876,2134340242,1418223560,,,,1723924780,4587075000,6359238720,8118774495,11281467063,4405049124,1823265678,1485900000,,,,,,,,4405049124,397.384,-13.3677,1258.6276,109.7665,46.2344,28.1385,67.7001,47.8705,90.2149,57.7189,56.2385,58.755,,,,44.8076,4586.8387,523.8051,23.1856,53.5301,170.4683,110.9424,107.435,,,,,,,,66.0219,10.2036,9.9172,1.8311,2.1095,4.4771,2.6673,3.0082,3.8558,2.4943,3.5572,3.1729,3.2759,,,,4.4323,7.2714,5.4298,2.7328,2.2807,6.2741,3.832,5.7882,,,,,,,,2.4299,17.7228,2.3855,1.551,1.7958,4.3326,2.4049,4.5415,2.9851,0.6147,2.3861,8.7834,8.3187,,,,2.8855,18.0189,5.0627,3.7966,3.7457,4.3523,23.9595,5.8923,,,,,,,,1.6856
2014/2/14,0,0.2611,0.1978,-0.2497,0.1351,0.6273,6.4271,1.5782,1.1335,0.5435,1.2474,-0.2634,,,,5.8713,1.4699,1.7593,2.7883,1.3605,0,1.127,1.5748,,,,,,,,0,,0.7148,0.7669,1.4393,1.9194,2.4626,4.7564,1.9758,3.2299,2.1508,1.7717,2.8734,,,,5.9248,2.894,2.7536,3.991,0.5326,,1.8954,0.4281,,,,,,,,,2314489302,2125781345,4465609227,6881368060,15786264000,7909790735,1450606234,2453252759,1771123628,8363291859,2160964029,1414487460,,,,1825142100,4654500000,6471114216,8345153505,11434956411,4405049124,1843814779,1509300000,,,,,,,,4405049124,397.384,-13.4026,1261.1175,109.4924,46.2969,28.315,72.0513,48.6259,91.2374,58.0326,56.94,58.6002,,,,47.4384,4654.2602,533.0202,23.8321,54.2584,170.4683,112.1928,109.1269,,,,,,,,65.9895,10.2036,9.9431,1.8348,2.1042,4.4832,2.684,3.2016,3.9166,2.5226,3.5765,3.2125,3.2673,,,,4.6925,7.3783,5.5253,2.809,2.3117,6.2741,3.8752,5.8793,,,,,,,,2.4287,17.7228,2.3917,1.5541,1.7913,4.3385,2.42,4.8334,3.0323,0.6217,2.3991,8.8929,8.2968,,,,3.0549,18.2837,5.1517,3.9024,3.7966,4.3523,24.2296,5.9851,,,,,,,,1.6848
2014/2/17,0,2.6042,1.6782,2.1277,1.8893,2.8571,10,3.8136,0.4981,4.3243,5.2361,4.8072,,,,3.1858,1.6822,2.5478,0.6782,0.2685,0,1.0132,1.0336,,,,,,,,0,,2.0116,0.9994,2.5533,3.3407,4.0706,6.8539,5.6213,3.4201,3.4251,2.8925,4.5114,,,,5.275,2.9697,3.7148,3.8318,0.5615,,1.7767,0.9288,,,,,,,,,2314489302,2181140234,4540550349,7027780147,16084520000,8135784756,1595666857,2546809008,1779946162,8724947723,2274115123,1482484480,,,,1883288220,4732800000,6635983368,8401748258,11465654281,4405049124,1862495780,1524900000,,,,,,,,4405049124,397.384,-13.7516,1282.2813,111.822,47.1716,29.124,79.2564,50.4803,91.6919,60.5421,59.9215,61.4172,,,,48.9497,4732.5562,546.6003,23.9937,54.4041,170.4683,113.3295,110.2548,,,,,,,,65.9711,10.2036,10.2021,1.8656,2.149,4.5679,2.7607,3.5217,4.066,2.5352,3.7312,3.3807,3.4243,,,,4.842,7.5024,5.6661,2.8281,2.3179,6.2741,3.9144,5.9401,,,,,,,,2.4281,17.7228,2.454,1.5802,1.8294,4.4204,2.4892,5.3167,3.1479,0.6248,2.5029,9.3586,8.6957,,,,3.1523,18.5913,5.283,3.9289,3.8068,4.3523,24.475,6.0469,,,,,,,,1.6843
2014/2/18,0,-1.5228,-1.4563,-0.9804,-2.649,2.0707,2.3613,10.068,-2.1066,2.8497,0.7317,-2.2177,,,,-0.0572,1.9301,-1.8634,-1.9596,2.8112,0,0.3009,-0.341,,,,,,,,0,,1.1792,0.7627,1.7426,2.5501,4.0575,11.7501,9.2449,3.3405,5.1337,2.9455,2.7386,,,,5.4404,4.0197,3.352,2.6755,1.5588,,1.742,0.7643,,,,,,,,,2314489302,2147924901,4474425830,6958880341,15658440000,8304253026,1633344941,2803222432,1742450394,8973586129,2290754989,1449606800,,,,1882211440,4824150000,6512331504,8237108978,11787981911,4405049124,1868100080,1519700000,,,,,,,,4405049124,397.384,-13.5422,1263.6073,110.7257,45.922,29.7271,81.1279,55.5627,89.7604,62.2674,60.36,60.0551,,,,48.9217,4823.9015,536.4152,23.5235,55.9335,170.4683,113.6705,109.8788,,,,,,,,65.9927,10.2036,10.0467,1.8384,2.1279,4.4469,2.8179,3.6049,4.4754,2.4817,3.8375,3.4055,3.3484,,,,4.8392,7.6472,5.5605,2.7727,2.3831,6.2741,3.9262,5.9198,,,,,,,,2.4289,17.7228,2.4166,1.5572,1.8115,4.3033,2.5407,5.4423,3.4648,0.6116,2.5742,9.4271,8.5028,,,,3.1505,18.9501,5.1846,3.8519,3.9138,4.3523,24.5487,6.0263,,,,,,,,1.6849
2014/2/19,0,0.6443,0.4926,-1.6089,1.0204,-3.2162,-1.9608,-2.5958,0.5063,-1.3434,-0.3874,0.2062,,,,-1.8307,-3.3363,1.4467,-0.1249,-1.0417,0,2.1,-0.941,,,,,,,,0,,0.7706,0.7728,1.9718,1.7005,2.8335,5.969,9.4873,2.8045,2.9236,1.9418,2.3968,,,,3.7142,2.484,3.6775,2.4125,1.0317,,3.8068,1.2449,,,,,,,,,2314489302,2161764623,4496467336,6846918158,15818220000,8037169183,1601318570,2730456461,1751272928,8853034175,2281880394,1452595680,,,,1847754480,4663200000,6606542448,8226819023,11665190433,4405049124,1907330182,1505400000,,,,,,,,4405049124,397.384,-13.6295,1269.832,108.9443,46.3906,28.771,79.5371,54.1204,90.2149,61.4309,60.1261,60.1789,,,,48.0262,4662.9597,544.1753,23.4941,55.3509,170.4683,116.0576,108.8449,,,,,,,,66.0251,10.2036,10.1114,1.8474,2.0937,4.4923,2.7272,3.5342,4.3592,2.4943,3.7859,3.3923,3.3553,,,,4.7506,7.3921,5.641,2.7692,2.3583,6.2741,4.0086,5.8641,,,,,,,,2.4301,17.7228,2.4322,1.5649,1.7823,4.3473,2.459,5.3356,3.3749,0.6147,2.5396,9.3905,8.5204,,,,3.0928,18.3179,5.2596,3.8471,3.8731,4.3523,25.0642,5.9696,,,,,,,,1.6857
2014/2/20,0,1.7926,-1.3725,-4.1509,-1.2795,-4.3967,-2.3529,-2.665,-0.7557,-4.0851,3.9378,-3.9095,,,,-3.4382,6.4832,-5.9715,-3.94,-2.3684,0,-3.0362,-2.7634,,,,,,,,0,,2.3879,0.8991,1.9681,1.9142,2.1998,3.8677,5.5983,3.6579,2.9939,2.9742,2.5998,,,,3.0422,4.6807,4.4885,2.779,0.8238,,1.8959,0.9922,,,,,,,,,2314489302,2200515846,4434751118,6562706461,15615832000,7683796714,1563640486,2657690489,1738039127,8491378311,2371735674,1395806960,,,,1784224460,4965525000,6212034120,7902685440,11388909607,4405049124,1849419079,1463800000,,,,,,,,4405049124,397.384,-13.8738,1252.4029,104.422,45.797,27.506,77.6657,52.6781,89.5331,58.9214,62.4938,57.8263,,,,46.3749,4965.2692,511.68,22.5685,54.0399,170.4683,112.5338,105.8371,,,,,,,,66.0716,10.2036,10.2927,1.8221,2.0068,4.4348,2.6073,3.4511,4.243,2.4755,3.6313,3.5259,3.2241,,,,4.5873,7.8714,5.3041,2.6601,2.3024,6.2741,3.8869,5.7021,,,,,,,,2.4318,17.7228,2.4758,1.5434,1.7084,4.2916,2.3509,5.21,3.2849,0.6101,2.4359,9.7603,8.1873,,,,2.9864,19.5055,4.9455,3.6955,3.7813,4.3523,24.3032,5.8046,,,,,,,,1.6869
2014/2/21,0,2.0126,-0.8946,1.0499,-3.4106,4.1711,3.012,-1.043,-1.1421,0.8873,-0.0935,-1.606,,,,-0.7242,4.8182,1.4218,-1.6927,0.5391,0,-0.9091,-0.8881,,,,,,,,0,,3.2825,0.7348,1.1926,1.8773,2.0565,5.0398,3.9233,2.5101,1.9248,2.8182,3.5721,,,,2.2081,5.1462,2.4002,2.2323,1.0328,,1.0336,0.6896,,,,,,,,,2314489302,2244802957,4395076406,6631606266,15083232000,8004297326,1610738091,2629970119,1718188426,8566723282,2369517025,1373390360,,,,1771303100,5204775000,6300356880,7768916025,11450305346,4405049124,1832606178,1450800000,,,,,,,,4405049124,397.384,-14.153,1241.1985,105.5183,44.2351,28.6534,80.005,52.1287,88.5106,59.4442,62.4353,56.8976,,,,46.0391,5204.5068,518.9551,22.1865,54.3313,170.4683,111.5108,104.8972,,,,,,,,66.104,10.2036,10.4998,1.8058,2.0278,4.2835,2.7161,3.555,4.1988,2.4472,3.6635,3.5226,3.1723,,,,4.5541,8.2506,5.3795,2.6151,2.3148,6.2741,3.8516,5.6514,,,,,,,,2.433,17.7228,2.5256,1.5296,1.7263,4.1453,2.4489,5.367,3.2507,0.6031,2.4575,9.7512,8.0558,,,,2.9648,20.4453,5.0158,3.633,3.8017,4.3523,24.0823,5.7531,,,,,,,,1.6877
2014/2/24,0,-2.5894,-3.1093,0,-1.6949,2.7721,1.9298,2.5033,1.9255,1.4952,7.4438,0.9249,,,,5.1672,-1.1701,0.0935,1.8543,-2.5469,0,1.7329,-0.1792,,,,,,,,0,,1.3889,0.6872,0.9746,1.5423,3.1195,4.1446,3.7747,2.4049,2.0598,5.3483,2.0492,,,,3.2909,3.1449,2.4112,1.8378,0.6874,,1.2226,0.6424,,,,,,,,,2314489302,2186676123,4258419065,6631606266,14827584000,8226182364,1641822510,2695805998,1751272928,8694809734,2545899613,1386093100,,,,1862829400,5143875000,6306245064,7912975395,11158675585,4405049124,1864363880,1448200000,,,,,,,,4405049124,397.384,-13.7865,1202.6056,105.5183,43.4853,29.4476,81.5489,53.4336,90.2149,60.333,67.0829,57.4238,,,,48.418,5143.61,519.4401,22.5979,52.9475,170.4683,113.4432,104.7092,,,,,,,,66.118,10.2036,10.228,1.7496,2.0278,4.2109,2.7914,3.6236,4.3039,2.4943,3.7183,3.7848,3.2017,,,,4.7894,8.1541,5.3845,2.6636,2.2559,6.2741,3.9183,5.6413,,,,,,,,2.4335,17.7228,2.4602,1.482,1.7263,4.075,2.5168,5.4705,3.3321,0.6147,2.4942,10.4771,8.1303,,,,3.118,20.2061,5.0205,3.7003,3.7049,4.3523,24.4996,5.7428,,,,,,,,1.6881
2014/2/25,0,-5.0633,-3.0021,1.6883,-5.819,-8.2418,-7.401,-7.455,-3.1486,-5.1127,-9.3682,-9.973,,,,-6.0116,-1.4799,-3.5481,-6.4369,-4.9519,0,-1.4028,-4.0395,,,,,,,,0,,1.2195,0.7184,2.6821,2.1765,2.731,4.4176,5.2662,3.1258,2.9369,4.5245,5.1967,,,,6.7162,2.7898,4.8948,2.7382,0.8978,,3.0899,0.9071,,,,,,,,,2314489302,2075958345,4130578327,6743568450,13964772000,7548200301,1520310689,2494833314,1696132092,8250274401,2307394856,1247857400,,,,1750844280,5067750000,6082494072,7403622623,10606113933,4405049124,1838210479,1389700000,,,,,,,,4405049124,397.384,-13.0885,1166.5025,107.2998,40.9549,27.0206,75.5135,49.4501,87.3743,57.2484,60.7984,51.6969,,,,45.5073,5067.4889,501.0099,21.1433,50.3256,170.4683,111.8518,100.4794,,,,,,,,66.1126,10.2036,9.7101,1.6971,2.0621,3.9659,2.5613,3.3554,3.983,2.4158,3.5282,3.4302,2.8824,,,,4.5015,8.0334,5.1935,2.4921,2.1442,6.2741,3.8634,5.4134,,,,,,,,2.4333,17.7228,2.3356,1.4375,1.7554,3.8379,2.3094,5.0657,3.0837,0.5954,2.3667,9.4955,7.3194,,,,2.9306,19.9071,4.8424,3.4622,3.5214,4.3523,24.1559,5.5108,,,,,,,,1.688
2014/2/26,0,4.2667,2.8815,7.152,6.1022,4.2461,2.1066,1.9444,1.5605,0.0913,10,3.7126,,,,4.428,3.5622,-1.7425,8.1306,0.7236,0,-0.1016,1.4032,,,,,,,,0,,1.3417,0.7656,4.5068,2.5659,2.3826,3.3552,2.828,1.9718,2.3717,5.6001,3.7826,,,,8.4647,3.9732,2.5367,4.1592,0.5348,,1.4121,0.6431,,,,,,,,,2314489302,2164532568,4249602463,7225867087,14816932000,7868700913,1552337061,2543343962,1722599693,8257808898,2538134342,1294185040,,,,1828372440,5248275000,5976506760,8005584990,10682858607,4405049124,1836342379,1409200000,,,,,,,,4405049124,397.384,-13.6469,1200.1157,114.9739,43.4541,28.168,77.1042,50.4116,88.7378,57.3006,66.8783,53.6162,,,,47.5224,5248.0046,492.2798,22.8623,50.6898,170.4683,111.7381,101.8894,,,,,,,,66.1213,10.2036,10.1244,1.746,2.2095,4.2079,2.6701,3.4261,4.0605,2.4535,3.5314,3.7732,2.9894,,,,4.7008,8.3196,5.103,2.6947,2.1597,6.2741,3.8595,5.4894,,,,,,,,2.4336,17.7228,2.4353,1.4789,1.881,4.0721,2.4074,5.1724,3.1436,0.6047,2.3689,10.4451,7.5912,,,,3.0603,20.6162,4.758,3.7437,3.5469,4.3523,24.1314,5.5881,,,,,,,,1.6882
2014/2/27,0,-0.2558,-1.971,-2.503,1.941,-0.7833,-2.3058,-0.545,-1.9206,-1.2774,-2.229,-0.5196,,,,-3.4158,-3.0667,0.3941,2.0566,-0.1437,0,-0.7121,0.0923,,,,,,,,0,,1.6509,0.6705,3.9309,4.0941,3.0604,3.46,3.3355,1.8595,2.1871,6.0762,3.6422,,,,4.8788,3.376,2.7071,6.7071,0.5425,,1.5358,0.6861,,,,,,,,,2314489302,2158996679,4165844738,7045005098,15104536000,7807066180,1516542881,2529483777,1689515192,8152325938,2481558795,1287460060,,,,1765919200,5087325000,6000059496,8170224270,10667509672,4405049124,1823265678,1410500000,,,,,,,,4405049124,397.384,-13.612,1176.462,112.0961,44.2975,27.9473,75.3263,50.1369,87.0335,56.5687,65.3875,53.3376,,,,45.8991,5087.0629,494.2198,23.3325,50.6169,170.4683,110.9424,101.9833,,,,,,,,66.1559,10.2036,10.0985,1.7116,2.1542,4.2896,2.6492,3.3471,4.0383,2.4064,3.4863,3.6891,2.9739,,,,4.5402,8.0644,5.1231,2.7502,2.1566,6.2741,3.832,5.4944,,,,,,,,2.4349,17.7228,2.429,1.4498,1.8339,4.1511,2.3886,5.0531,3.1265,0.593,2.3386,10.2123,7.5517,,,,2.9558,19.9839,4.7767,3.8206,3.5418,4.3523,23.9595,5.5933,,,,,,,,1.6891
