ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2014/3/10,-4.7004,-5.977,-5.0685,-4.9618,,-4.497,-6.6955,-1,-3.5514,-5.5432,,-3.8298,1.381,1.4287,1.6275,1.2001,,0.746,1.6802,3.633,1.238,3.0423,,0.347,5013584669,8147977263,5546059596,3314688000,,23751856392,24590691210,1633055806,2307531587,1795630270,,35716596249,18.8824,39.7906,26.9836,680.7481,,55.0996,21.8197,54.2831,1120.4903,15.8746,,23.0749,2.3684,2.656,1.884,3.6312,,2.3811,2.9018,3.5079,91.3872,6.0645,,1.7761,14.8281,1.5915,0.5327,15.7592,,0.779,0.5326,3.447,190.5107,6.225,,0.9853
2014/3/11,0.4932,0.7335,0.2886,0,,0.6196,1.3889,1.7094,0.2907,0.8607,,0,0.9237,0.8538,0.7696,0.6945,,0.3171,0.7669,2.7497,0.5681,1.8031,,0.225,5038312583,8207742378,5562065540,3314688000,,23899017832,24932228588,1660971290,2314239528,1811085616,,35716596249,18.9755,40.0824,27.0615,680.7481,,55.441,22.1227,55.2111,1123.7476,16.0113,,23.0749,2.3801,2.6755,1.8894,3.6312,,2.3959,2.9421,3.5679,91.6529,6.1167,,1.7761,14.9013,1.6032,0.5343,15.7592,,0.7838,0.54,3.506,191.0645,6.2786,,0.9853
2014/3/12,3.0675,3.034,2.2302,2.008,,2.3399,5.3653,1.8335,2.8019,4.3445,,1.3274,1.2675,1.5461,1.1184,0.9161,,0.5376,1.8051,3.2589,1.7585,3.8104,,0.2604,5192862049,8456763688,5686111606,3381248000,,24458231303,26269916652,1691424545,2379082954,1889767381,,36190710359,19.5576,41.2985,27.665,694.4177,,56.7383,23.3097,56.2233,1155.2342,16.7069,,23.3812,2.4531,2.7566,1.9316,3.7041,,2.4519,3.0999,3.6333,94.2209,6.3825,,1.7997,15.3584,1.6518,0.5462,16.0757,,0.8021,0.569,3.5703,196.418,6.5514,,0.9984
2014/3/13,0.3571,-0.4711,0,0.1969,,0.2407,-0.3792,-0.3001,0,-0.8178,,0.8734,0.5591,1.244,1.0784,0.9601,,0.5243,1.6215,2.8021,1.2622,3.4383,,0.281,5211407985,8416920278,5686111606,3387904000,,24517095879,26170301583,1686349002,2379082954,1874312034,,36506786432,19.6274,41.1039,27.665,695.7847,,56.8748,23.2213,56.0546,1155.2342,16.5702,,23.5854,2.4619,2.7437,1.9316,3.7114,,2.4578,3.0882,3.6224,94.2209,6.3303,,1.8154,15.4132,1.644,0.5462,16.1073,,0.8041,0.5669,3.5595,196.418,6.4978,,1.0071
2014/3/14,-0.2372,-0.5917,-0.4926,-0.5894,,-0.2401,1.0332,-2.6336,2.4436,2.7736,,-0.4329,0.4582,0.9588,0.7288,0.6937,,0.3534,1.2194,2.6318,2.3907,3.1529,,0.1736,5199044028,8367116016,5658101204,3367936000,,24458231303,26440685341,1641938005,2437218440,1926298200,,36348748395,19.5808,40.8607,27.5287,691.6838,,56.7383,23.4612,54.5784,1183.4636,17.0298,,23.4833,2.456,2.7274,1.9221,3.6895,,2.4519,3.1201,3.527,96.5233,6.5059,,1.8075,15.3767,1.6343,0.5435,16.0124,,0.8021,0.5727,3.4658,201.2176,6.678,,1.0028
2014/3/17,1.308,1.9048,1.768,1.3834,,1.3237,1.6146,0.9274,0.8257,1.3858,,0.4348,0.9184,0.8575,0.784,0.7596,,0.4122,1.1577,1.0931,2.6188,3.2081,,0.1909,5267045793,8526489654,5758138354,3414528000,,24781986471,26867607063,1657164633,2457342262,1952993799,,36506786432,19.8369,41.639,28.0155,701.2525,,57.4893,23.84,55.0845,1193.2353,17.2658,,23.5854,2.4881,2.7794,1.956,3.7406,,2.4844,3.1705,3.5597,97.3203,6.596,,1.8154,15.5778,1.6654,0.5531,16.2339,,0.8128,0.582,3.4979,202.8791,6.7706,,1.0071
2014/3/18,-0.5869,-2.6869,-2.0848,-1.7544,,-2.6128,-4.0784,-1.9908,-1.6379,-5.036,,-0.8658,0.8166,1.0193,1.041,1.0288,,0.4782,1.5515,1.5526,1.8619,4.1305,,0.2725,5236135900,8297390049,5638093774,3354624000,,24134476135,25771841309,1624173606,2417094618,1854641593,,36190710359,19.7205,40.5202,27.4314,688.9498,,55.9872,22.8677,53.9879,1173.6919,16.3963,,23.3812,2.4735,2.7047,1.9153,3.6749,,2.4195,3.0412,3.4889,95.7264,6.2638,,1.7997,15.4864,1.6207,0.5416,15.9491,,0.7915,0.5582,3.4283,199.5562,6.4296,,0.9984
2014/3/19,0.1209,-1.5606,-1.1356,-0.5952,,-0.8537,-2.1535,1.1719,-1.4801,-1.3636,,-0.8734,1.3088,0.787,0.5871,0.7001,,0.2971,0.9184,1.1097,2.0396,2.006,,0.1487,5118678306,8167898968,5574069998,3334656000,,23928450120,25216843070,1643206891,2381318934,1829351026,,35874634286,19.2782,39.8878,27.1199,684.8489,,55.5093,22.3753,54.6206,1156.32,16.1727,,23.177,2.4181,2.6625,1.8935,3.6531,,2.3988,2.9757,3.5297,94.3095,6.1784,,1.784,15.139,1.5954,0.5354,15.8542,,0.7848,0.5462,3.4685,196.6026,6.3419,,0.9897
2014/3/20,-1.57,-4.5122,-3.1587,-2.1956,,-2.091,-3.8939,0.8494,1.3146,-3.2258,,-0.8811,0.5715,1.2804,1.0031,0.7701,,0.4241,1.1933,2.2392,3.1844,1.9046,,0.2266,5038312583,7799347429,5398004614,3261440000,,23428101224,24234923108,1657164633,2412622657,1770339703,,35558558213,18.9755,38.088,26.2633,669.8123,,54.3486,21.504,55.0845,1171.5204,15.651,,22.9728,2.3801,2.5423,1.8337,3.5729,,2.3487,2.8598,3.5597,95.5492,5.9791,,1.7682,14.9013,1.5234,0.5185,15.5061,,0.7684,0.5249,3.4979,199.187,6.1374,,0.981
2014/3/21,1.8405,2.1711,2.1497,1.8367,,2.1357,1.1157,1.4548,-0.1854,1.746,,1.3333,0.7593,0.8005,0.5656,0.6357,,0.4014,1.0099,1.5537,1.8878,2.0792,,0.2917,5131042263,7968681920,5514047708,3321344000,,23928450120,24505306866,1681273460,2408150697,1801250396,,36032672322,19.3247,38.915,26.8279,682.115,,55.5093,21.7439,55.8859,1169.3489,15.9243,,23.2791,2.4239,2.5975,1.8731,3.6385,,2.3988,2.8917,3.6115,95.3721,6.0835,,1.7918,15.1755,1.5565,0.5297,15.7909,,0.7848,0.5308,3.5488,198.8178,6.2445,,0.9941
2014/3/24,-0.1205,0,-0.2177,0.6012,,-0.369,-0.9872,0.6792,-1.2999,0.624,,0.8772,0.64,0.8543,0.6257,0.6244,,0.3617,0.8779,2.1434,0.7653,1.8818,,0.2738,5124860284,7968681920,5502043250,3341312000,,23840153256,24263384556,1692693430,2376846974,1812490648,,36348748395,19.3014,38.915,26.7695,686.2159,,55.3045,21.5293,56.2655,1154.1485,16.0237,,23.4833,2.421,2.5975,1.869,3.6604,,2.39,2.8632,3.636,94.1324,6.1215,,1.8075,15.1572,1.5565,0.5285,15.8858,,0.7819,0.5255,3.5729,196.2334,6.2835,,1.0028
2014/3/25,-0.2413,0.75,0.2909,0.5976,,-0.3704,-0.4692,1.4993,1.223,0.0775,,0,0.5307,0.8357,0.6974,0.8414,,0.3606,0.7584,2.67,1.6959,1.377,,0.2557,5112496327,8028447034,5518049194,3361280000,,23751856392,24149538764,1718071143,2405914717,1813895679,,36348748395,19.2549,39.2068,26.8473,690.3168,,55.0996,21.4282,57.1091,1168.2632,16.0361,,23.4833,2.4151,2.617,1.8745,3.6822,,2.3811,2.8497,3.6906,95.2836,6.1262,,1.8075,15.1207,1.5682,0.53,15.9807,,0.779,0.5231,3.6265,198.6332,6.2884,,1.0028
2014/3/26,-0.3628,0.1241,-0.0725,-0.396,,0.2478,0.7071,-0.517,-1.6729,0.3098,,-0.4348,0.4521,0.641,0.5198,0.485,,0.2403,0.5783,2.3876,0.8997,1.315,,0.1582,5093950391,8038407887,5514047708,3347968000,,23810720968,24320307453,1709188944,2365667073,1819515805,,36190710359,19.185,39.2555,26.8279,687.5829,,55.2362,21.5798,56.8138,1148.7197,16.0858,,23.3812,2.4064,2.6203,1.8731,3.6677,,2.387,2.8699,3.6715,93.6896,6.1452,,1.7997,15.0658,1.5701,0.5297,15.9175,,0.7809,0.5268,3.6077,195.3103,6.3079,,0.9984
2014/3/27,-1.0922,-2.6022,-1.5239,-1.5905,,-0.9889,-2.282,4.6028,-2.9301,-1.9305,,-1.31,0.5742,0.9287,0.5059,0.5835,,0.2816,0.7584,5.1463,0.8207,1.3845,,0.2176,5038312583,7829229986,5430016502,3294720000,,23575262664,23765309214,1787859853,2296351686,1784390018,,35716596249,18.9755,38.234,26.419,676.6472,,54.69,21.0873,59.4289,1115.0616,15.7752,,23.0749,2.3801,2.5521,1.8446,3.6093,,2.3634,2.8044,3.8405,90.9445,6.0266,,1.7761,14.9013,1.5292,0.5216,15.6643,,0.7732,0.5148,3.7738,189.5876,6.1861,,0.9853
2014/3/28,-1.227,-1.5267,-0.4422,-1.0101,,-0.4994,-0.8982,-9.7942,-3.3106,0.315,,0.4425,0.5125,0.8829,0.5847,0.841,,0.2339,0.6704,6.0124,2.4456,1.6832,,0.1917,4976492797,7709699758,5406007586,3261440000,,23457533512,23551848352,1612753636,2220328358,1790010144,,35874634286,18.7427,37.6502,26.3022,669.8123,,54.4169,20.8979,53.6083,1078.1462,15.8249,,23.177,2.3509,2.5131,1.8364,3.5729,,2.3516,2.7792,3.4643,87.9336,6.0456,,1.784,14.7184,1.5059,0.5193,15.5061,,0.7693,0.5101,3.4042,183.3111,6.2056,,0.9897
2014/3/31,1.4907,-0.2584,0.2961,0,,0.3764,1.148,-0.236,-0.1007,5.887,,-0.8811,0.5986,0.5093,0.3913,0.4743,,0.2058,0.5024,2.504,0.4793,6.2774,,0.172,5050676541,7689778053,5422013530,3261440000,,23545830376,23822232110,1608946979,2218092378,1895387507,,35558558213,19.022,37.5529,26.3801,669.8123,,54.6217,21.1378,53.4818,1077.0605,16.7565,,22.9728,2.3859,2.5066,1.8419,3.5729,,2.3605,2.8111,3.4561,87.8451,6.4015,,1.7682,14.9378,1.502,0.5208,15.5061,,0.7722,0.516,3.3962,183.1265,6.5709,,0.981
2014/4/1,1.1016,0.6477,0,0.4082,,0,0.1195,-0.3155,0,2.0756,,0.4444,0.7154,0.4576,0.5417,0.3447,,0.2043,0.3906,1.0498,0.3681,4.9298,,0.1326,5106314348,7739582315,5422013530,3274752000,,23545830376,23850693558,1603871436,2218092378,1934728389,,35716596249,19.2316,37.7962,26.3801,672.5463,,54.6217,21.1631,53.313,1077.0605,17.1043,,23.0749,2.4122,2.5229,1.8419,3.5874,,2.3605,2.8145,3.4452,87.8451,6.5343,,1.7761,15.1024,1.5117,0.5208,15.5694,,0.7722,0.5166,3.3854,183.1265,6.7073,,0.9853
2014/4/2,0,0.9009,0.4428,0.4065,,0.375,0.537,-1.1076,0,0.6536,,0.4425,0.5825,0.6087,0.505,0.5636,,0.2121,0.4165,1.1908,0.7367,2.9049,,0.1706,5106314348,7809308282,5446022446,3288064000,,23634127240,23978770075,1586107038,2218092378,1947373673,,35874634286,19.2316,38.1367,26.4969,675.2802,,54.8265,21.2767,52.7225,1077.0605,17.2161,,23.177,2.4122,2.5456,1.85,3.602,,2.3693,2.8296,3.4071,87.8451,6.577,,1.784,15.1024,1.5254,0.5231,15.6327,,0.7751,0.5194,3.3479,183.1265,6.7511,,0.9897
2014/4/3,-1.3317,-1.4031,0.7348,-0.6073,,0,0.2374,-1.36,-1.4113,4.7619,,-0.4405,0.4843,0.8927,0.631,0.4556,,0.2296,0.5444,1.2916,0.5371,6.9475,,0.1382,5038312583,7699738905,5486037306,3268096000,,23634127240,24035692971,1564535982,2186788655,2040105753,,35716596249,18.9755,37.6016,26.6916,671.1793,,54.8265,21.3272,52.0055,1061.86,18.036,,23.0749,2.3801,2.5099,1.8636,3.5802,,2.3693,2.8363,3.3608,86.6053,6.8902,,1.7761,14.9013,1.5039,0.527,15.5377,,0.7751,0.5206,3.3024,180.5421,7.0726,,0.9853
2014/4/4,0.7362,0.7762,-0.2918,1.222,,0.1245,-0.4737,1.2165,-0.409,0.6198,,0,0.5301,0.5054,0.5111,0.3821,,0.1895,0.4472,0.6437,0.6349,6.4547,,0.1386,5075404455,7759504020,5470031362,3308032000,,23663559528,23921847178,1583569266,2177844734,2052751036,,35716596249,19.1152,37.8935,26.6137,679.3811,,54.8948,21.2262,52.6382,1057.517,18.1477,,23.0749,2.3976,2.5294,1.8582,3.6239,,2.3723,2.8229,3.4016,86.2511,6.9329,,1.7761,15.011,1.5156,0.5254,15.7276,,0.7761,0.5182,3.3426,179.8036,7.1164,,0.9853
2014/4/8,0.7308,1.7972,1.6094,1.2072,,1.2438,2.677,1.9231,0.1027,0.616,,1.3274,0.6664,1.2962,0.8985,0.7072,,0.447,0.9474,0.9806,1.1796,3.75,,0.2679,5112496327,7898955953,5558064054,3347968000,,23957882408,24562229762,1614022521,2180080715,2065396320,,36190710359,19.2549,38.5745,27.042,687.5829,,55.5776,21.7944,53.6505,1058.6028,18.2595,,23.3812,2.4151,2.5748,1.8881,3.6677,,2.4018,2.8984,3.4671,86.3397,6.9756,,1.7997,15.1207,1.5429,0.5339,15.9175,,0.7857,0.532,3.4069,179.9883,7.1603,,0.9984
2014/4/9,0.9674,0.6305,0.072,0.3976,,2.2113,0.2317,0.3931,-0.3077,-0.8844,,0,1.121,1.0514,0.6852,0.8096,,0.9088,0.8672,0.856,0.8987,3.1012,,0.321,5161952156,7948760215,5562065540,3361280000,,24487663591,24619152658,1620366950,2173372774,2047130910,,36190710359,19.4411,38.8177,27.0615,690.3168,,56.8066,21.8449,53.8614,1055.3455,18.0981,,23.3812,2.4385,2.591,1.8894,3.6822,,2.4549,2.9051,3.4807,86.074,6.914,,1.7997,15.267,1.5526,0.5343,15.9807,,0.8031,0.5333,3.4203,179.4344,7.0969,,0.9984
2014/4/10,-0.479,0.6266,0.2158,-0.198,,0.601,0.289,-0.0783,2.3663,0,,0.8734,0.9016,0.941,0.676,0.6454,,0.6256,0.8232,0.8236,1.1248,3.2798,,0.4187,5137224242,7998564477,5574069998,3354624000,,24634825031,24690306279,1619098064,2224800319,2047130910,,36506786432,19.348,39.0609,27.1199,688.9498,,57.1479,21.9081,53.8192,1080.3177,18.0981,,23.5854,2.4268,2.6073,1.8935,3.6749,,2.4696,2.9135,3.478,88.1108,6.914,,1.8154,15.1938,1.5623,0.5354,15.9491,,0.8079,0.5348,3.4176,183.6803,7.0969,,1.0071
2014/4/11,0.4813,-0.9963,0.2154,-0.3968,,-1.1947,-0.1729,-1.2539,-0.402,1.0981,,-0.8658,0.9993,0.8533,0.6708,0.664,,0.4348,0.8264,1.3953,0.512,2.5764,,0.2679,5161952156,7918877658,5586074456,3341312000,,24340502151,24647614107,1598795894,2215856398,2069611414,,36190710359,19.4411,38.6718,27.1783,686.2159,,56.4652,21.8702,53.1443,1075.9747,18.2968,,23.3812,2.4385,2.5813,1.8976,3.6604,,2.4401,2.9085,3.4343,87.7565,6.9899,,1.7997,15.267,1.5468,0.5366,15.8858,,0.7983,0.5339,3.3747,182.9419,7.1749,,0.9984
2014/4/14,0.2395,0.7547,0.2865,0.3984,,-0.2418,0.5774,-0.5556,0.8073,1.4936,,0.4367,0.6079,0.6529,0.6074,0.5568,,0.5714,0.608,1.1757,0.483,2.5284,,0.1712,5174316113,7978642772,5602080400,3354624000,,24281637575,24789921347,1589913694,2233744240,2100522107,,36348748395,19.4877,38.9636,27.2562,688.9498,,56.3286,21.9965,52.8491,1084.6607,18.5701,,23.4833,2.4443,2.6008,1.903,3.6749,,2.4342,2.9253,3.4153,88.465,7.0943,,1.8075,15.3035,1.5584,0.5381,15.9491,,0.7964,0.537,3.356,184.4187,7.282,,1.0028
2014/4/15,-1.0753,-2.2472,-2.0714,-1.3889,,-1.5758,-3.1573,-0.7183,-1.4014,-3.7458,,-1.3043,1.1632,0.7897,0.7965,0.548,,0.3854,0.8243,0.9322,0.6055,3.4347,,0.2002,5118678306,7799347429,5486037306,3308032000,,23899017832,24007231523,1578493724,2202440517,2021840343,,35874634286,19.2782,38.088,26.6916,679.3811,,55.441,21.302,52.4695,1069.4602,17.8745,,23.119,2.4181,2.5423,1.8636,3.6239,,2.3959,2.8329,3.3907,87.2252,6.8285,,1.7795,15.139,1.5234,0.527,15.7276,,0.7838,0.52,3.3319,181.8343,7.0093,,0.9872
2014/4/16,-0.6039,-0.3831,-0.9482,-0.4024,,-0.4926,-0.8892,-0.4019,0.5076,0.278,,0,0.5101,0.7047,0.5413,0.4473,,0.274,0.5644,0.5829,0.6521,1.6291,,0.1288,5087768412,7769464872,5434017988,3294720000,,23781288680,23793770662,1572149296,2213620418,2027460469,,35874634286,19.1617,37.9421,26.4385,676.6472,,55.1679,21.1126,52.2586,1074.889,17.9242,,23.119,2.4035,2.5326,1.8459,3.6093,,2.3841,2.8077,3.3771,87.668,6.8475,,1.7795,15.0475,1.5176,0.522,15.6643,,0.7799,0.5154,3.3185,182.7573,7.0287,,0.9872
2014/4/17,-0.6075,-1.1538,-0.2209,0,,-0.6188,-0.1196,-0.565,-0.303,0.2079,,-0.4405,0.4602,0.6147,0.3125,0.3424,,0.2233,0.3063,0.955,0.4163,1.0372,,0.1621,5056858519,7679817200,5422013530,3294720000,,23634127240,23765309214,1563267096,2206912477,2031675563,,35716596249,19.0453,37.5043,26.3801,676.6472,,54.8265,21.0873,51.9633,1071.6317,17.9614,,23.0172,2.3889,2.5034,1.8419,3.6093,,2.3693,2.8044,3.358,87.4023,6.8618,,1.7717,14.9561,1.5001,0.5208,15.6643,,0.7751,0.5148,3.2997,182.2035,7.0434,,0.9829
2014/4/18,-0.1222,-0.3891,0.369,0.404,,0.1245,0.1198,-0.487,1.2158,0.0692,,0,0.471,0.6324,0.2578,0.2935,,0.2476,0.329,0.9624,0.6135,1.1819,,0.123,5050676541,7649934643,5442020960,3308032000,,23663559528,23793770662,1555653782,2233744240,2033080595,,35716596249,19.022,37.3584,26.4774,679.3811,,54.8948,21.1126,51.7103,1084.6607,17.9738,,23.0172,2.3859,2.4936,1.8487,3.6239,,2.3723,2.8077,3.3417,88.465,6.8665,,1.7717,14.9378,1.4942,0.5227,15.7276,,0.7761,0.5154,3.2837,184.4187,7.0482,,0.9829
2014/4/21,-0.612,-1.6927,-2.8676,-2.2133,,-1.4925,-1.3756,0.4894,-0.3003,-3.3172,,-0.885,0.3795,0.5488,0.6846,0.476,,0.3491,0.4293,0.8867,0.3269,1.5993,,0.1601,5019766648,7520443562,5285963006,3234816000,,23310372072,23466464008,1563267096,2227036299,1965639082,,35400520176,18.9056,36.726,25.7182,664.3445,,54.0755,20.8221,51.9633,1081.4035,17.3776,,22.8135,2.3713,2.4514,1.7956,3.5437,,2.3369,2.7691,3.358,88.1993,6.6387,,1.756,14.8464,1.4689,0.5078,15.3795,,0.7645,0.5083,3.2997,183.8649,6.8144,,0.9742
2014/4/22,-0.4926,-0.6623,0.9841,0,,0.1263,-0.2426,2.8409,1.506,1.1437,,-0.4464,0.4581,0.5449,0.4459,0.4674,,0.2639,0.3919,2.2599,0.7584,1.1808,,0.1538,4995038733,7470639300,5337982324,3234816000,,23339804360,23409541112,1607678093,2260576002,1988119587,,35242482140,18.8125,36.4828,25.9712,664.3445,,54.1437,20.7716,53.4396,1097.6897,17.5764,,22.7116,2.3597,2.4352,1.8133,3.5437,,2.3398,2.7624,3.4534,89.5276,6.7146,,1.7481,14.7733,1.4592,0.5128,15.3795,,0.7655,0.5071,3.3935,186.634,6.8924,,0.9698
2014/4/23,-0.3713,0.4,-0.3748,-0.4115,,0,-0.7295,-1.7364,-1.4837,1.4841,,0,0.285,0.3987,0.2883,0.2664,,0.1564,0.2978,0.9288,0.5693,1.5051,,0.1494,4976492797,7500521857,5317974894,3221504000,,23339804360,23238772423,1579762609,2227036299,2017625248,,35242482140,18.7427,36.6287,25.8739,661.6106,,54.1437,20.6201,52.5117,1081.4035,17.8372,,22.7116,2.3509,2.4449,1.8065,3.5291,,2.3398,2.7423,3.3935,88.1993,6.8143,,1.7481,14.7184,1.465,0.5108,15.3162,,0.7655,0.5034,3.3346,183.8649,6.9947,,0.9698
2014/4/24,-0.6211,0,0.4515,0,,0.5044,1.5309,1.2851,0,-1.6017,,0,0.4731,0.3185,0.3659,0.3932,,0.2529,0.4996,1.39,0.5565,1.1424,,0.1427,4945582904,7500521857,5341983810,3221504000,,23457533512,23594540525,1600064779,2227036299,1985309524,,35242482140,18.6262,36.6287,25.9907,661.6106,,54.4169,20.9358,53.1865,1081.4035,17.5515,,22.7116,2.3363,2.4449,1.8147,3.5291,,2.3516,2.7842,3.4371,88.1993,6.7052,,1.7481,14.627,1.465,0.5131,15.3162,,0.7693,0.5111,3.3774,183.8649,6.8826,,0.9698
2014/4/25,-1.25,-1.328,-1.4232,-1.2397,,-0.6274,-0.6634,0.3172,0.3012,0.9908,,-0.8969,0.5386,0.4345,0.4861,0.4137,,0.1995,0.4319,1.8127,0.4633,2.1418,,0.2053,4883763118,7400913333,5265955576,3181568000,,23310372072,23438002560,1605140322,2233744240,2004979965,,34926406067,18.3934,36.1423,25.6208,653.4088,,54.0755,20.7969,53.3552,1084.6607,17.7254,,22.5079,2.3071,2.4125,1.7888,3.4854,,2.3369,2.7658,3.448,88.465,6.7716,,1.7325,14.4442,1.4456,0.5058,15.1263,,0.7645,0.5077,3.3881,184.4187,6.9508,,0.9611
2014/4/28,0.1266,-1.0767,1.2918,-3.1381,,-1.8939,-2.6715,-2.8458,-2.8028,-0.0701,,-0.4525,0.6353,0.505,0.7258,0.5808,,0.3109,0.6553,1.0481,0.3486,2.2104,,0.2288,4889945096,7321226514,5333980838,3081728000,,22868887753,22811850700,1559460439,2171136794,2003574933,,34768368030,18.4167,35.7531,25.9518,632.9043,,53.0513,20.2413,51.8368,1054.2598,17.713,,22.4061,2.31,2.3865,1.812,3.376,,2.2926,2.6919,3.3498,85.9855,6.7668,,1.7246,14.4625,1.43,0.5124,14.6517,,0.75,0.4941,3.2917,179.2498,6.9459,,0.9568
2014/4/29,0,-0.9524,-4.6512,0.432,,0.1287,-0.6862,1.4646,0.6179,-5.3997,,0,0.4648,0.5828,1.4063,0.3841,,0.2557,0.4073,0.5655,0.3236,3.1021,,0.15,4889945096,7251500547,5085888706,3095040000,,22898320041,22655312735,1582300381,2184552675,1895387507,,34768368030,18.4167,35.4126,24.7447,635.6382,,53.1196,20.1024,52.596,1060.7743,16.7565,,22.4061,2.31,2.3638,1.7277,3.3906,,2.2956,2.6734,3.3989,86.5168,6.4015,,1.7246,14.4625,1.4164,0.4885,14.7149,,0.751,0.4907,3.3399,180.3575,6.5709,,0.9568
2014/4/30,0,-0.8242,-0.4721,0.8602,,0.3856,0.8166,-0.8019,2.0471,0.1483,,0.9091,0.3023,0.3677,0.5176,0.2419,,0.1553,0.4029,0.5135,0.2319,1.2131,,0.157,4889945096,7191735433,5061879790,3121664000,,22986616905,22840312148,1569611524,2229272279,1898197570,,35084444103,18.4167,35.1208,24.6279,641.1061,,53.3244,20.2665,52.1742,1082.4892,16.7814,,22.6098,2.31,2.3443,1.7195,3.4197,,2.3044,2.6952,3.3717,88.2879,6.4109,,1.7403,14.4625,1.4047,0.4862,14.8415,,0.7539,0.4947,3.3131,184.0495,6.5806,,0.9655
2014/5/5,-1.3906,2.2161,1.2648,2.5586,,0.8963,0.5607,0.2425,7.1214,3.2568,,0.4505,0.5216,0.6083,0.5147,0.526,,0.2409,0.5246,0.3661,1.8997,1.8792,,0.1914,4821943331,7351109071,5125903566,3201536000,,23192642920,22968388665,1573418181,2388026875,1960018956,,35242482140,18.1606,35.8991,24.9394,657.5097,,53.8024,20.3802,52.3008,1159.5772,17.3279,,22.7116,2.2779,2.3962,1.7413,3.5072,,2.3251,2.7103,3.3798,94.5752,6.6197,,1.7481,14.2613,1.4359,0.4924,15.2213,,0.7606,0.4975,3.3212,197.1564,6.7949,,0.9698
2014/5/6,-0.3846,-0.6775,-0.3903,-1.0395,,-0.6345,-0.9294,0.2419,0.6554,-0.5735,,-0.4484,0.4942,0.4619,0.4157,0.3671,,0.2423,0.412,0.557,0.8011,1.3505,,0.1502,4803397396,7301304809,5105896136,3168256000,,23045481481,22754927804,1577224838,2403678737,1948778704,,35084444103,18.0907,35.6558,24.8421,650.6748,,53.461,20.1908,52.4273,1167.1774,17.2286,,22.6098,2.2691,2.38,1.7345,3.4708,,2.3103,2.6852,3.388,95.195,6.5818,,1.7403,14.2065,1.4261,0.4905,15.063,,0.7558,0.4929,3.3292,198.4486,6.756,,0.9655
2014/5/7,-1.4157,-1.2278,-1.2539,-2.1008,,-1.1494,-1.0632,-1.5286,-1.3953,-2.4513,,-0.9009,0.4497,0.3384,0.4508,0.2978,,0.2211,0.3728,0.6288,0.5459,1.0647,,0.174,4735395631,7211657138,5041872360,3101696000,,22780590889,22513005495,1553116011,2370139033,1901007633,,34768368030,17.8346,35.218,24.5306,637.0052,,52.8465,19.9761,51.6259,1150.8912,16.8062,,22.4061,2.237,2.3508,1.7127,3.3979,,2.2838,2.6566,3.3362,93.8667,6.4204,,1.7246,14.0054,1.4086,0.4843,14.7466,,0.7471,0.4876,3.2783,195.6795,6.5904,,0.9568
2014/5/8,0.7833,0,0,-0.2146,,-0.2584,-0.3793,-0.3268,0.0943,-0.813,,0,0.4107,0.3564,0.5269,0.3876,,0.2019,0.3979,0.5337,0.3137,0.9612,,0.2088,4772487502,7211657138,5041872360,3095040000,,22721726313,22427621150,1548040469,2372375013,1885552286,,34768368030,17.9743,35.218,24.5306,635.6382,,52.7099,19.9004,51.4572,1151.977,16.6696,,22.4061,2.2545,2.3508,1.7127,3.3906,,2.2779,2.6465,3.3253,93.9553,6.3682,,1.7246,14.1151,1.4086,0.4843,14.7149,,0.7452,0.4858,3.2676,195.8642,6.5368,,0.9568
2014/5/9,0.2591,3.8674,0.3968,0.6452,,0.5181,0.7614,-0.8197,-2.4505,0,,0.9091,0.3468,1.0679,0.5029,0.4876,,0.2774,0.3656,0.521,0.3798,,,0.226,4784851460,7490561005,5061879790,3115008000,,22839455465,22598389839,1535351612,2314239528,1885552286,,35084444103,18.0209,36.5801,24.6279,639.7391,,52.983,20.0519,51.0354,1123.7476,16.6696,,22.6098,2.2604,2.4417,1.7195,3.4125,,2.2897,2.6667,3.2981,91.6529,6.3682,,1.7403,14.1516,1.4631,0.4862,14.8099,,0.7491,0.4895,3.2408,191.0645,6.5368,,0.9655
