ÈÕÆÚ,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH
2014/3/5,-0.1031,-1.1628,1.1696,0.8618,,1.0334,1.7204,-0.2387,,,,,,,0.944,0.4598,0.7115,3.0391,,1.9538,0.6641,0.3596,,,,,,,1427397427,3842060877,2029746346,796070600,,3841444980,6902016000,42288626534,,,,,,,129.2691,-26.712,-20.724,44.1023,,46.6147,16.3708,13.9365,,,,,,,5.22,4.1193,4.6717,3.1823,,1.8063,1.1609,1.5781,,,,,,,9.6631,2.8115,1.6466,12.7763,,1.8841,0.0867,0.5894,,,,,,
2014/3/6,0.3096,-1.098,-0.289,-2.136,,-1.1015,-1.6913,0,,,,,,,0.9206,0.5667,0.489,4.2126,,1.0752,0.5168,0.4659,,,,,,,1431816614,3799873542,2023880027,779066600,,3799131660,6785280000,42288626534,,,,,,,129.6693,-26.4187,-20.6641,43.1603,,46.1012,16.0939,13.9365,,,,,,,5.2361,4.0741,4.6582,3.1143,,1.7864,1.1413,1.5781,,,,,,,9.693,2.7806,1.6418,12.5034,,1.8633,0.0853,0.5894,,,,,,
2014/3/7,0.5144,-2.2205,0,0.1455,,0.1591,-1.5054,0.2392,,,,,,,1.3615,0.6973,0.5195,1.7625,,0.9472,0.2764,0.3854,,,,,,,1439181926,3715498872,2023880027,780200200,,3805176420,6683136000,42389795497,,,,,,,130.3363,-25.8321,-20.6641,43.2231,,46.1745,15.8516,13.9698,,,,,,,5.2631,3.9836,4.6582,3.1189,,1.7892,1.1241,1.5819,,,,,,,9.7428,2.7189,1.6418,12.5216,,1.8663,0.084,0.5908,,,,,,
2014/3/10,-4.7083,-0.8921,-0.2899,-3.3781,,-4.2097,-3.7118,-1.6706,,,,,,,1.3472,0.4629,0.9125,1.8547,,1.2722,0.4286,0.3442,,,,,,,1371421057,3682351680,2018013708,753844000,,3644990280,6435072000,41681612756,,,,,,,124.1997,-25.6016,-20.6042,41.763,,44.2307,15.2632,13.7364,,,,,,,5.0153,3.9481,4.6447,3.0135,,1.7139,1.0824,1.5555,,,,,,,9.2841,2.6946,1.6371,12.0986,,1.7877,0.0809,0.581,,,,,,
2014/3/11,0.7519,-0.2455,-0.8721,-1.1654,,-1.0779,0.6803,0.4854,,,,,,,0.6962,0.4805,0.7995,2.1541,,1.1564,0.2549,0.2905,,,,,,,1381732494,3673311537,2000414752,745058600,,3605699340,6478848000,41883950682,,,,,,,125.1335,-25.5388,-20.4245,41.2762,,43.754,15.3671,13.8031,,,,,,,5.053,3.9384,4.6042,2.9784,,1.6954,1.0898,1.563,,,,,,,9.3539,2.688,1.6228,11.9576,,1.7685,0.0814,0.5838,,,,,,
2014/3/12,1.1727,0,-1.4663,2.6626,,-0.0838,-0.4505,-0.2415,,,,,,,0.5437,0.432,0.6674,1.5096,,0.6734,0.3631,0.2645,,,,,,,1397936180,3673311537,1971083157,764896600,,3602676960,6449664000,41782781719,,,,,,,126.601,-25.5388,-20.125,42.3753,,43.7173,15.2978,13.7698,,,,,,,5.1122,3.9384,4.5367,3.0577,,1.694,1.0848,1.5593,,,,,,,9.4636,2.688,1.599,12.276,,1.767,0.0811,0.5824,,,,,,
2014/3/13,1.7914,1.3126,0,2.6306,,3.1879,2.7149,1.2107,,,,,,,0.8419,0.3017,0.5762,1.9087,,1.1088,0.4034,0.3253,,,,,,,1422978240,3721525634,1971083157,785018000,,3717527400,6624768000,42288626534,,,,,,,128.8689,-25.874,-20.125,43.49,,45.111,15.7132,13.9365,,,,,,,5.2038,3.9901,4.5367,3.1381,,1.748,1.1143,1.5781,,,,,,,9.6331,2.7233,1.599,12.5989,,1.8233,0.0833,0.5894,,,,,,
2014/3/14,0.5176,2.5911,0.8929,0.2888,,-2.439,-1.9824,-0.9569,,,,,,,0.7202,0.5967,0.4664,1.1862,,1.1977,0.3192,0.2072,,,,,,,1430343552,3817953828,1988682114,787285200,,3626856000,6493440000,41883950682,,,,,,,129.5359,-26.5444,-20.3047,43.6156,,44.0107,15.4017,13.8031,,,,,,,5.2308,4.0935,4.5772,3.1472,,1.7054,1.0922,1.563,,,,,,,9.683,2.7939,1.6133,12.6353,,1.7788,0.0816,0.5838,,,,,,
2014/3/17,5.3553,3.7096,0.885,2.2678,,1.3333,0.8989,1.9324,,,,,,,2.7423,0.9895,0.3407,2.2065,,0.6296,0.1808,0.3857,,,,,,,1506942794,3959582739,2006281071,805139400,,3675214080,6551808000,42693302386,,,,,,,136.4729,-27.5291,-20.4844,44.6047,,44.5975,15.5401,14.0698,,,,,,,5.5109,4.2453,4.6177,3.2185,,1.7281,1.102,1.5932,,,,,,,10.2016,2.8975,1.6275,12.9219,,1.8025,0.0823,0.5951,,,,,,
2014/3/18,0.391,1.2177,1.1696,3.1327,,0.5757,0.2227,4.7393,,,,,,,1.4554,1.0544,0.4635,4.5105,,0.8879,0.2355,1.2712,,,,,,,1512835044,4007796836,2029746346,830362000,,3696370740,6566400000,44716681646,,,,,,,137.0066,-27.8643,-20.724,46.002,,44.8542,15.5747,14.7366,,,,,,,5.5324,4.297,4.6717,3.3194,,1.7381,1.1045,1.6687,,,,,,,10.2414,2.9328,1.6466,13.3267,,1.8129,0.0825,0.6233,,,,,,
2014/3/19,-0.2921,-1.203,1.7341,3.686,,2.1259,0.8889,-0.6787,,,,,,,1.9546,0.8625,1.1008,4.7577,,1.7428,0.4535,0.5537,,,,,,,1508415857,3959582739,2064944260,860969200,,3774952620,6624768000,44413174757,,,,,,,136.6063,-27.5291,-21.0833,47.6977,,45.8078,15.7132,14.6366,,,,,,,5.5163,4.2453,4.7527,3.4417,,1.775,1.1143,1.6574,,,,,,,10.2115,2.8975,1.6751,13.8179,,1.8515,0.0833,0.619,,,,,,
2014/3/20,-1.7578,-3.5008,-2.2727,-2.0408,,-0.8807,0.6608,2.2779,,,,,,,1.2688,0.5999,0.7006,3.4358,,1.7994,0.8585,1.1596,,,,,,,1481900734,3820967209,2018013708,843398400,,3741706440,6668544000,45424864387,,,,,,,134.2051,-26.5654,-20.6042,46.7243,,45.4044,15.817,14.97,,,,,,,5.4193,4.0967,4.6447,3.3715,,1.7594,1.1217,1.6952,,,,,,,10.032,2.7961,1.6371,13.5359,,1.8352,0.0838,0.6331,,,,,,
2014/3/21,1.8887,0.7098,5.2326,-1.9153,,2.9887,2.1882,-0.4454,,,,,,,1.383,0.6368,3.0009,3.556,,2.063,0.6354,1.9811,,,,,,,1509888919,3848087639,2123607449,827244600,,3853534500,6814464000,45222526461,,,,,,,136.7397,-26.7539,-21.6823,45.8293,,46.7614,16.1631,14.9033,,,,,,,5.5217,4.1258,4.8877,3.3069,,1.812,1.1462,1.6876,,,,,,,10.2215,2.8159,1.7227,13.2767,,1.89,0.0856,0.6303,,,,,,
2014/3/24,-1.2683,4.9334,-0.2762,0.1028,,0.3137,1.2848,2.9083,,,,,,,0.9996,1.1566,1.2542,1.5292,,1.7545,0.7317,1.1951,,,,,,,1490739108,4037930647,2117741130,828094800,,3865624020,6902016000,46537722980,,,,,,,135.0055,-28.0738,-21.6224,45.8764,,46.9081,16.3708,15.3368,,,,,,,5.4516,4.3293,4.8742,3.3103,,1.8177,1.1609,1.7367,,,,,,,10.0919,2.9548,1.718,13.2903,,1.8959,0.0867,0.6486,,,,,,
2014/3/25,-2.1739,-0.7463,-0.277,-1.54,,-1.1728,-0.8457,-0.8696,,,,,,,1.2158,0.5252,0.7857,1.2994,,1.0213,0.4257,0.401,,,,,,,1458331736,4007796836,2111874811,815341800,,3820288320,6843648000,46133047128,,,,,,,132.0706,-27.8643,-21.5625,45.1699,,46.3579,16.2323,15.2034,,,,,,,5.3331,4.297,4.8607,3.2593,,1.7963,1.1511,1.7216,,,,,,,9.8725,2.9328,1.7132,13.0856,,1.8737,0.086,0.643,,,,,,
2014/3/26,0.9091,0.7519,-0.5556,1.0428,,-1.1076,-0.6397,-1.3158,,,,,,,0.6717,1.0263,0.8055,1.2887,,0.7826,0.2454,0.3451,,,,,,,1471589298,4037930647,2100142173,823843800,,3777975000,6799872000,45526033350,,,,,,,133.2712,-28.0738,-21.4427,45.6409,,45.8445,16.1285,15.0034,,,,,,,5.3816,4.3293,4.8337,3.2933,,1.7765,1.1437,1.699,,,,,,,9.9622,2.9548,1.7037,13.2221,,1.8529,0.0855,0.6345,,,,,,
2014/3/27,-2.1021,0,-0.5587,-1.3072,,0.32,-0.8584,-0.6667,,,,,,,0.8141,,0.7656,1.895,,1.2461,0.3635,0.3615,,,,,,,1440654988,4037930647,2088409536,813074600,,3790064520,6741504000,45222526461,,,,,,,130.4697,-28.0738,-21.3229,45.0443,,45.9912,15.9901,14.9033,,,,,,,5.2685,4.3293,4.8067,3.2503,,1.7821,1.1339,1.6876,,,,,,,9.7528,2.9548,1.6942,13.0492,,1.8589,0.0847,0.6303,,,,,,
2014/3/28,-1.636,0,1.6854,-4.7403,,-0.5582,1.5152,0.4474,,,,,,,0.6046,,1.0913,1.4818,,1.1297,0.6074,0.3801,,,,,,,1417085990,4037930647,2123607449,774532200,,3768907860,6843648000,45424864387,,,,,,,128.3353,-28.0738,-21.6823,42.9091,,45.7344,16.2323,14.97,,,,,,,5.1823,4.3293,4.8877,3.0962,,1.7722,1.1511,1.6952,,,,,,,9.5933,2.9548,1.7227,12.4307,,1.8485,0.086,0.6331,,,,,,
2014/3/31,-1.2474,0,0,4.281,,5.3729,5.1173,0.4454,,,,,,,0.5446,,0.5868,4.0978,,3.3661,1.8762,0.4151,,,,,,,1399409242,4037930647,2123607449,807690000,,3971407320,7193856000,45627202313,,,,,,,126.7344,-28.0738,-21.6823,44.746,,48.1917,17.063,15.0367,,,,,,,5.1176,4.3293,4.8877,3.2287,,1.8674,1.21,1.7027,,,,,,,9.4736,2.9548,1.7227,12.9628,,1.9478,0.0904,0.636,,,,,,
2014/4/1,1.4737,0,-0.5525,6.5965,,2.5114,3.2454,1.5521,,,,,,,0.497,,0.6102,5.3164,,3.5434,1.7832,0.536,,,,,,,1420032115,4037930647,2111874811,860969200,,4071145860,7427328000,46335385054,,,,,,,128.6021,-28.0738,-21.5625,47.6977,,49.402,17.6167,15.2701,,,,,,,5.193,4.3293,4.8607,3.4417,,1.9143,1.2493,1.7292,,,,,,,9.6132,2.9548,1.7132,13.8179,,1.9967,0.0933,0.6458,,,,,,
2014/4/2,0.1037,0,-0.2778,-1.1192,,-1.1136,-1.1788,1.5284,,,,,,,0.4693,,0.485,4.0394,,3.0097,1.1334,0.7209,,,,,,,1421505177,4037930647,2106008492,851333600,,4025810160,7339776000,47043567795,,,,,,,128.7355,-28.0738,-21.5026,47.1639,,48.8519,17.4091,15.5035,,,,,,,5.1984,4.3293,4.8472,3.4032,,1.893,1.2346,1.7556,,,,,,,9.6232,2.9548,1.7084,13.6633,,1.9745,0.0922,0.6557,,,,,,
2014/4/3,0.7254,0,-0.2786,2.1638,,2.7778,0.3976,-0.6452,,,,,,,0.2892,,0.4659,5.8876,,8.4666,2.9221,1.0282,,,,,,,1431816614,4037930647,2100142173,869754600,,4137638220,7368960000,46740060906,,,,,,,129.6693,-28.0738,-21.4427,48.1844,,50.2089,17.4783,15.4035,,,,,,,5.2361,4.3293,4.8337,3.4768,,1.9456,1.2395,1.7443,,,,,,,9.693,2.9548,1.7037,13.9589,,2.0293,0.0926,0.6515,,,,,,
2014/4/4,0.1029,0,0,0.6843,,-2.9949,-1.5842,0,,,,,,,0.2216,,0.6965,2.9095,,4.3177,1.1812,0.3535,,,,,,,1433289676,4037930647,2100142173,875706000,,4013720640,7252224000,46740060906,,,,,,,129.8027,-28.0738,-21.4427,48.5141,,48.7052,17.2014,15.4035,,,,,,,5.2415,4.3293,4.8337,3.5006,,1.8873,1.2198,1.7443,,,,,,,9.7029,2.9548,1.7037,14.0544,,1.9686,0.0911,0.6515,,,,,,
2014/4/8,0.7194,0,0,-0.9709,,0.3765,1.2072,1.2987,,,,,,,0.4852,,0.6494,2.4472,,2.5312,0.7927,0.5175,,,,,,,1443601113,4037930647,2100142173,867204000,,4028832540,7339776000,47347074684,,,,,,,130.7365,-28.0738,-21.4427,48.0431,,48.8885,17.4091,15.6035,,,,,,,5.2792,4.3293,4.8337,3.4666,,1.8944,1.2346,1.7669,,,,,,,9.7727,2.9548,1.7037,13.918,,1.976,0.0922,0.6599,,,,,,
2014/4/9,0.9184,0,1.3966,-0.6209,,0.15,0,1.2821,,,,,,,0.2985,,1.0035,3.7767,,2.2103,0.7462,0.6164,,,,,,,1456858674,4037930647,2129473768,861819400,,4034877300,7339776000,47954088462,,,,,,,131.9372,-28.0738,-21.7422,47.7448,,48.9619,17.4091,15.8035,,,,,,,5.3277,4.3293,4.9012,3.4451,,1.8972,1.2346,1.7896,,,,,,,9.8625,2.9548,1.7275,13.8316,,1.9789,0.0922,0.6684,,,,,,
2014/4/10,1.5167,0,1.6529,-0.0329,,1.7978,3.1809,1.8987,,,,,,,1.0232,,1.5533,4.1743,,3.3976,1.952,1.0964,,,,,,,1478954609,4037930647,2164671681,861536000,,4107414420,7573248000,48864609129,,,,,,,133.9382,-28.0738,-22.1016,47.7291,,49.8421,17.9629,16.1036,,,,,,,5.4085,4.3293,4.9822,3.444,,1.9314,1.2738,1.8235,,,,,,,10.0121,2.9548,1.756,13.827,,2.0145,0.0952,0.6811,,,,,,
2014/4/11,-0.7968,0,1.897,-2.3684,,-2.8698,-2.1195,-2.6915,,,,,,,0.3766,,1.1596,3.7564,,2.1144,0.9113,0.7512,,,,,,,1467170111,4037930647,2205735914,841131200,,3989541600,7412736000,47549412610,,,,,,,132.871,-28.0738,-22.5208,46.5987,,48.4118,17.5821,15.6702,,,,,,,5.3654,4.3293,5.0768,3.3624,,1.8759,1.2468,1.7745,,,,,,,9.9323,2.9548,1.7893,13.4995,,1.9567,0.0932,0.6627,,,,,,
2014/4/14,-1.4056,0,-0.266,-0.6402,,0.303,-0.5906,-1.0638,,,,,,,0.6874,,0.9431,2.1017,,1.0454,0.4293,0.4021,,,,,,,1446547238,4037930647,2199869595,835746600,,4001631120,7368960000,47043567795,,,,,,,131.0033,-28.0738,-22.4609,46.3004,,48.5585,17.4783,15.5035,,,,,,,5.29,4.3293,5.0633,3.3409,,1.8816,1.2395,1.7556,,,,,,,9.7927,2.9548,1.7846,13.4131,,1.9626,0.0926,0.6557,,,,,,
2014/4/15,0.1018,0,-1.3333,4.4083,,-1.6616,-2.7723,-2.5806,,,,,,,0.4468,,0.7354,6.812,,1.7678,0.7607,0.5297,,,,,,,1448020300,4037930647,2170538000,872588600,,3935138760,7164672000,45829540239,,,,,,,131.1368,-28.0738,-22.1615,48.3414,,47.7516,16.9938,15.1034,,,,,,,5.2954,4.3293,4.9957,3.4882,,1.8504,1.2051,1.7103,,,,,,,9.8027,2.9548,1.7608,14.0044,,1.93,0.09,0.6388,,,,,,
2014/4/16,-0.4069,0,2.7027,-0.8444,,-0.6912,0.4073,-0.2208,,,,,,,0.5536,,0.7934,2.124,,1.4503,0.4183,0.2919,,,,,,,1442128050,4037930647,2229201190,865220200,,3907937340,7193856000,45728371276,,,,,,,130.6031,-28.0738,-22.7604,47.9332,,47.4215,17.063,15.07,,,,,,,5.2739,4.3293,5.1308,3.4587,,1.8376,1.21,1.7065,,,,,,,9.7628,2.9548,1.8084,13.8861,,1.9167,0.0904,0.6374,,,,,,
2014/4/17,-0.4086,0,1.0526,2.4238,,0.232,-0.6085,0,,,,,,,0.3097,,1.1529,3.9151,,0.786,0.2669,0.2359,,,,,,,1436235801,4037930647,2252666465,886191800,,3917004480,7150080000,45728371276,,,,,,,130.0695,-28.0738,-23,49.095,,47.5315,16.9591,15.07,,,,,,,5.2523,4.3293,5.1848,3.5426,,1.8418,1.2027,1.7065,,,,,,,9.7229,2.9548,1.8274,14.2227,,1.9211,0.0899,0.6374,,,,,,
2014/4/18,-0.8205,0,1.0417,-2.5264,,-0.0772,1.0204,-2.4336,,,,,,,0.5228,,0.8954,3.8711,,0.9391,0.285,0.9001,,,,,,,1424451302,4037930647,2276131741,863803200,,3913982100,7223040000,44615512683,,,,,,,129.0023,-28.0738,-23.2396,47.8547,,47.4949,17.1322,14.7033,,,,,,,5.2092,4.3293,5.2388,3.4531,,1.8404,1.2149,1.665,,,,,,,9.6431,2.9548,1.8464,13.8634,,1.9197,0.0908,0.6219,,,,,,
2014/4/21,-0.5171,0,-2.5773,4.3963,,-2.7027,-3.0303,-2.4943,,,,,,,0.307,,0.9071,6.8617,,0.9765,0.4182,0.4775,,,,,,,1417085990,4037930647,2217468552,901778800,,3808198800,7004160000,43502654090,,,,,,,128.3353,-28.0738,-22.6406,49.9585,,46.2112,16.613,14.3365,,,,,,,5.1823,4.3293,5.1038,3.6049,,1.7907,1.1781,1.6234,,,,,,,9.5933,2.9548,1.7989,14.4729,,1.8678,0.088,0.6063,,,,,,
2014/4/22,-1.1435,0,-1.0582,0.9742,,-0.3968,0.4167,0,,,,,,,0.3736,,0.9447,7.9579,,1.124,0.4976,0.2781,,,,,,,1400882304,4037930647,2194003276,910564200,,3793086900,7033344000,43502654090,,,,,,,126.8678,-28.0738,-22.401,50.4452,,46.0278,16.6823,14.3365,,,,,,,5.123,4.3293,5.0498,3.64,,1.7836,1.183,1.6234,,,,,,,9.4836,2.9548,1.7798,14.6139,,1.8604,0.0884,0.6063,,,,,,
2014/4/23,1.1567,0,-1.6043,0,,1.2749,0.6224,1.8605,,,,,,,0.3181,,0.455,7.3297,,1.0971,0.2288,0.6999,,,,,,,1417085990,4037930647,2158805363,910564200,,3841444980,7077120000,44312005794,,,,,,,128.3353,-28.0738,-22.0417,50.4452,,46.6147,16.7861,14.6033,,,,,,,5.1823,4.3293,4.9687,3.64,,1.8063,1.1904,1.6536,,,,,,,9.5933,2.9548,1.7513,14.6139,,1.8841,0.0889,0.6176,,,,,,
2014/4/24,1.4553,0,1.3587,1.7118,,-2.3603,-2.4742,-0.2283,,,,,,,0.5476,,0.4965,4.3261,,0.7638,0.3261,0.2435,,,,,,,1437708863,4037930647,2188136957,926151200,,3750773580,6902016000,44210836831,,,,,,,130.2029,-28.0738,-22.3411,51.3088,,45.5144,16.3708,14.5699,,,,,,,5.2577,4.3293,5.0363,3.7023,,1.7637,1.1609,1.6499,,,,,,,9.7329,2.9548,1.7751,14.864,,1.8396,0.0867,0.6162,,,,,,
2014/4/25,0,0,-5.63,-1.7748,,-2.498,-1.0571,-0.6865,,,,,,,0.6118,,0.756,5.1805,,1.0382,0.3425,0.2288,,,,,,,1437708863,4037930647,2064944260,909714000,,3657079800,6829056000,43907329942,,,,,,,130.2029,-28.0738,-21.0833,50.3981,,44.3774,16.1977,14.4699,,,,,,,5.2577,4.3293,4.7527,3.6366,,1.7196,1.1487,1.6385,,,,,,,9.7329,2.9548,1.6751,14.6002,,1.7937,0.0858,0.612,,,,,,
2014/4/28,-5.6352,0,-3.9773,-3.5826,,-1.4876,-1.7094,-1.6129,,,,,,,0.6236,,0.8661,4.3314,,0.9549,0.3169,0.2991,,,,,,,1356690434,4037930647,1982815795,877123000,,3602676960,6712320000,43199147201,,,,,,,122.8657,-28.0738,-20.2448,48.5926,,43.7173,15.9208,14.2365,,,,,,,4.9614,4.3293,4.5637,3.5063,,1.694,1.129,1.6121,,,,,,,9.1844,2.9548,1.6085,14.0772,,1.767,0.0844,0.6021,,,,,,
2014/4/29,0.3257,0,1.1834,-1.5186,,2.2651,1.087,0.4684,,,,,,,0.3795,,0.5242,4.2963,,0.5655,0.2442,0.35,,,,,,,1361109621,4037930647,2006281071,863803200,,3684281220,6785280000,43401485127,,,,,,,123.2659,-28.0738,-20.4844,47.8547,,44.7075,16.0939,14.3032,,,,,,,4.9776,4.3293,4.6177,3.4531,,1.7324,1.1413,1.6197,,,,,,,9.2143,2.9548,1.6275,13.8634,,1.807,0.0853,0.6049,,,,,,
2014/4/30,0.4329,0,6.1404,1.0499,,0.9844,-0.4301,-0.6993,,,,,,,0.4607,,0.5155,2.8504,,0.5818,0.4116,0.2998,,,,,,,1367001870,4037930647,2129473768,872872000,,3720549780,6756096000,43097978238,,,,,,,123.7995,-28.0738,-21.7422,48.3571,,45.1476,16.0247,14.2032,,,,,,,4.9991,4.3293,4.9012,3.4893,,1.7494,1.1364,1.6083,,,,,,,9.2542,2.9548,1.7275,14.0089,,1.8248,0.0849,0.6007,,,,,,
2014/5/5,8.2974,0,-1.1019,4.0584,,2.437,2.8078,1.6432,,,,,,,1.4819,,0.3748,5.4797,,1.5244,0.6819,0.7866,,,,,,,1480427672,4037930647,2106008492,908297000,,3811221180,6945792000,43806160979,,,,,,,134.0717,-28.0738,-21.5026,50.3196,,46.2479,16.4746,14.4366,,,,,,,5.4139,4.3293,4.8472,3.6309,,1.7921,1.1683,1.6348,,,,,,,10.0221,2.9548,1.7084,14.5775,,1.8693,0.0873,0.6106,,,,,,
2014/5/6,0,0,1.1142,-0.0936,,0.5551,0.8403,1.3857,,,,,,,,,0.5228,3.0118,,1.0456,0.503,0.4013,,,,,,,1480427672,4037930647,2129473768,907446800,,3832377840,7004160000,44413174757,,,,,,,134.0717,-28.0738,-21.7422,50.2725,,46.5046,16.613,14.6366,,,,,,,5.4139,4.3293,4.9012,3.6275,,1.802,1.1781,1.6574,,,,,,,10.0221,2.9548,1.7275,14.5638,,1.8796,0.088,0.619,,,,,,
2014/5/7,0,0,0,1.6552,,6.1514,3.3333,1.5945,,,,,,,,,0.4106,9.2463,,5.4154,1.6364,0.7576,,,,,,,1480427672,4037930647,2129473768,922467000,,4068123480,7237632000,45121357498,,,,,,,134.0717,-28.0738,-21.7422,51.1047,,49.3653,17.1668,14.87,,,,,,,5.4139,4.3293,4.9012,3.6876,,1.9129,1.2174,1.6838,,,,,,,10.0221,2.9548,1.7275,14.8049,,1.9953,0.091,0.6289,,,,,,
2014/5/8,0,0,2.2039,0.1229,,-1.5602,-0.2016,-0.8969,,,,,,,,,0.818,5.5904,,3.6841,1.0762,0.4351,,,,,,,1480427672,4037930647,2176404319,923600600,,4004653500,7223040000,44716681646,,,,,,,134.0717,-28.0738,-22.2213,51.1675,,48.5951,17.1322,14.7366,,,,,,,5.4139,4.3293,5.0092,3.6921,,1.883,1.2149,1.6687,,,,,,,10.0221,2.9548,1.7655,14.8231,,1.9641,0.0908,0.6233,,,,,,
2014/5/9,0,0,-0.2695,0.7364,,-1.9623,0.6061,-1.1312,,,,,,,,,0.3204,3.3339,,1.9096,0.5525,0.3103,,,,,,,1480427672,4037930647,2170538000,930402200,,3926071620,7266816000,44210836831,,,,,,,134.0717,-28.0738,-22.1615,51.5443,,47.6416,17.236,14.5699,,,,,,,5.4139,4.3293,4.9957,3.7193,,1.8461,1.2223,1.6499,,,,,,,10.0221,2.9548,1.7608,14.9323,,1.9256,0.0913,0.6162,,,,,,
2014/5/12,0,0,1.3514,0.6701,,2.1555,1.004,1.6018,,,,,,,,,0.7451,3.892,,1.8988,0.9115,0.5149,,,,,,,1480427672,4037930647,2199869595,936637000,,4010698260,7339776000,44919019572,,,,,,,134.0717,-28.0738,-22.4609,51.8897,,48.6685,17.4091,14.8033,,,,,,,5.4139,4.3293,5.0633,3.7442,,1.8859,1.2346,1.6763,,,,,,,10.0221,2.9548,1.7846,15.0323,,1.9671,0.0922,0.6261,,,,,,
2014/5/13,0,0,-0.2667,-2.5719,,-0.9797,-1.5905,-0.2252,,,,,,,,,0.6995,3.3086,,1.3099,0.634,0.3454,,,,,,,1480427672,4037930647,2194003276,912548000,,3971407320,7223040000,44817850609,,,,,,,134.0717,-28.0738,-22.401,50.5552,,48.1917,17.1322,14.77,,,,,,,5.4139,4.3293,5.0498,3.6479,,1.8674,1.2149,1.6725,,,,,,,10.0221,2.9548,1.7798,14.6457,,1.9478,0.0908,0.6247,,,,,,
2014/5/14,0,0,-1.3369,1.8323,,-0.4566,-1.0101,-0.2257,,,,,,,,,0.4866,2.2595,,1.0632,0.3713,0.1958,,,,,,,1480427672,4037930647,2164671681,929268600,,3953273040,7150080000,44716681646,,,,,,,134.0717,-28.0738,-22.1016,51.4815,,47.9716,16.9591,14.7366,,,,,,,5.4139,4.3293,4.9822,3.7148,,1.8589,1.2027,1.6687,,,,,,,10.0221,2.9548,1.756,14.9141,,1.9389,0.0899,0.6233,,,,,,
2014/5/15,-3.3831,0,-0.813,-3.9036,,-4.5107,-2.2449,-2.0362,,,,,,,5.8587,,0.4213,2.8859,,1.8789,0.4731,0.2375,,,,,,,1430343552,4037930647,2147072725,892993400,,3774952620,6989568000,43806160979,,,,,,,129.5359,-28.0738,-21.9219,49.4718,,45.8078,16.5784,14.4366,,,,,,,5.2308,4.3293,4.9417,3.5697,,1.775,1.1757,1.6348,,,,,,,9.683,2.9548,1.7417,14.3319,,1.8515,0.0878,0.6106,,,,,,
2014/5/16,-7.312,0,-0.5464,-1.4599,,0.0801,0.4175,0,,,,,,,4.0459,,0.3782,4.1029,,0.8738,0.2767,0.1917,,,,,,,1325756124,4037930647,2135340087,879957000,,3777975000,7018752000,43806160979,,,,,,,120.0642,-28.0738,-21.8021,48.7496,,45.8445,16.6477,14.4366,,,,,,,4.8483,4.3293,4.9147,3.5176,,1.7765,1.1806,1.6348,,,,,,,8.975,2.9548,1.7322,14.1226,,1.8529,0.0882,0.6106,,,,,,
2014/5/19,-1.8889,0,0,-0.161,,-0.08,-1.8711,-2.0785,,,,,,,1.6222,,0.2145,1.5312,,0.6566,0.2685,0.2506,,,,,,,1300714064,4037930647,2135340087,878540000,,3774952620,6887424000,42895640312,,,,,,,117.7963,-28.0738,-21.8021,48.6711,,45.8078,16.3362,14.1365,,,,,,,4.7567,4.3293,4.9147,3.512,,1.775,1.1585,1.6008,,,,,,,8.8054,2.9548,1.7322,14.0999,,1.8515,0.0866,0.5979,,,,,,
2014/5/20,-0.453,0,0,3.0968,,0.3203,0.2119,0.7075,,,,,,,0.981,,0.2365,3.9384,,0.5857,0.1918,0.1613,,,,,,,1294821814,4037930647,2135340087,905746400,,3787042140,6902016000,43199147201,,,,,,,117.2627,-28.0738,-21.8021,50.1783,,45.9545,16.3708,14.2365,,,,,,,4.7352,4.3293,4.9147,3.6207,,1.7807,1.1609,1.6121,,,,,,,8.7656,2.9548,1.7322,14.5365,,1.8574,0.0867,0.6021,,,,,,
2014/5/21,0,0,0.5495,2.7847,,0.6385,1.6913,0.9368,,,,,,,0.5434,,0.2314,3.0168,,0.9072,0.2867,0.1623,,,,,,,1294821814,4037930647,2147072725,930969000,,3811221180,7018752000,43603823053,,,,,,,117.2627,-28.0738,-21.9219,51.5757,,46.2479,16.6477,14.3699,,,,,,,4.7352,4.3293,4.9417,3.7216,,1.7921,1.1806,1.6272,,,,,,,8.7656,2.9548,1.7417,14.9414,,1.8693,0.0882,0.6078,,,,,,
