ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2018/5/3,-0.4679,0.3058,0.3886,0.3945,4.1379,0.5332,0,0.9317,-1.2848,0.5034,1.1086,0.8584,1.6148,4.2182,1.7324,2.5147,1.0239,0.4984,0.2661,0.9077,1.149,1.3236,1.3341,1.9183,0.5445,0.3414,0.5525,0.3206,0.8823,7.6157,11.9531,0.6897,18875159615,3334147414,2125390124,4484980331,2446200000,1425480000,3506088861,841425000,4137958271,1928780000,2235220800,5520331608,1018159921,963560000,2692557646,4892000000,17.7115,72.8298,30.0336,-284.7249,60.277,47.4508,80.4341,186.8909,88.1255,121.1298,100.7542,69.2831,80.923,29.3312,31.8256,41.3692,1.3691,1.4641,1.9077,2.0384,1.4385,3.9393,2.2786,3.2515,2.2016,4.2962,1.6266,2.7257,2.8276,2.8278,4.0263,3.0058,0.5825,1.353,1.746,3.451,2.4499,8.0082,2.3523,4.4755,1.9609,2.1004,1.2329,3.9867,3.5067,2.0447,3.2694,2.2457
2018/5/4,0.8059,-1.5244,-0.3871,-0.1965,-2.2075,-0.3536,-2.0809,1.7436,0.4338,-2.8381,0.2193,-0.7092,-0.1135,-2.1587,-4.8738,-0.5724,0.5757,0.2124,0.2411,0.5405,0.4615,1.3404,1.1689,1.5267,0.3023,0.3032,0.3769,0.1833,0.7579,5.0028,8.2013,0.3923,19027276415,3283321996,2117162808,4476168975,2392200000,1420440000,3433129786,856096000,4155910368,1874040000,2240122600,5481180320,1017004234,942760000,2561329058,4864000000,17.8542,71.7196,29.9174,-284.1655,58.9464,47.283,78.7603,190.1495,88.5078,117.692,100.9752,68.7917,80.8311,28.698,30.2745,41.1325,1.3801,1.4418,1.9003,2.0344,1.4067,3.9254,2.2312,3.3082,2.2112,4.1743,1.6301,2.7064,2.8244,2.7667,3.8301,2.9886,0.5872,1.3324,1.7393,3.4442,2.3958,7.9799,2.3033,4.5536,1.9694,2.0408,1.2356,3.9584,3.5027,2.0005,3.1101,2.2328
2018/5/7,1.5989,0.6192,1.4249,1.1811,0.9029,4.7901,-2.9516,1.5121,0.6479,0.1718,1.86,0.2857,3.75,3.6955,4.6296,1.398,0.7911,0.4692,0.2783,0.6352,0.3695,3.8899,3.669,1.2782,0.4975,0.333,0.6104,0.2422,1.8572,7.7898,8.4575,0.6204,19331510015,3303652164,2147329635,4529037113,2413800000,1488480000,3331797738,869041000,4182838512,1877260000,2281787900,5496840835,1055141893,977600000,2679909107,4932000000,18.1397,72.1636,30.3436,-287.5218,59.4786,49.5479,76.4356,193.0247,89.0813,117.8942,102.8533,68.9883,83.8623,29.7586,31.6761,41.7075,1.4022,1.4507,1.9274,2.0585,1.4194,4.1134,2.1653,3.3583,2.2255,4.1814,1.6605,2.7141,2.9303,2.869,4.0074,3.0304,0.5966,1.3406,1.764,3.4849,2.4174,8.3621,2.2353,4.6224,1.9821,2.0443,1.2586,3.9697,3.6341,2.0744,3.2541,2.264
2018/5/8,1.1148,-0.3077,1.9157,0.9728,0.6711,0.395,0,2.3833,3.8627,1.5437,1.1815,0.8547,2.4096,0.5319,10.0295,3.6496,0.7553,0.8592,0.4974,0.6818,0.3416,3.2461,1.746,2.0475,0.9336,0.3961,0.521,0.2699,1.8107,7.2243,16.4802,1.1079,19547008815,3293487080,2188466218,4573093894,2430000000,1494360000,3331797738,889753000,4344407382,1906240000,2308747800,5543822381,1080566999,982800000,2948690552,5112000000,18.3419,71.9416,30.9249,-290.3187,59.8778,49.7436,76.4356,197.6251,92.5222,119.7142,104.0685,69.5779,85.8831,29.9169,34.8531,43.2297,1.4178,1.4462,1.9643,2.0785,1.4289,4.1297,2.1653,3.4383,2.3114,4.246,1.6801,2.7373,3.0009,2.8842,4.4093,3.141,0.6032,1.3365,1.7978,3.5188,2.4336,8.3952,2.2353,4.7326,2.0587,2.0758,1.2735,4.0037,3.7216,2.0855,3.5804,2.3467
2018/5/9,0.7782,0,0.1253,1.1561,-0.6667,3.991,0.365,2.8128,4.9587,2.8716,0.4246,0.1412,3.8503,1.0053,6.4879,-0.1565,1.1495,0.865,0.4309,1.0632,0.3498,5.4632,1.883,3.554,1.5844,0.5364,0.5805,0.1765,3.9974,6.3473,20.1974,1.0701,19699125616,3293487080,2191208657,4625962031,2413800000,1554000000,3350347209,914780000,4559832541,1960980000,2318551400,5551652638,1122171718,992680000,3139999698,5104000000,18.4847,71.9416,30.9637,-293.675,59.4786,51.7289,76.7146,203.1839,97.1101,123.152,104.5104,69.6762,89.1898,30.2176,37.1143,43.162,1.4289,1.4462,1.9668,2.1025,1.4194,4.2945,2.1732,3.535,2.4261,4.3679,1.6872,2.7412,3.1164,2.9132,4.6954,3.1361,0.6079,1.3365,1.8001,3.5595,2.4174,8.7302,2.2435,4.8657,2.1608,2.1354,1.2789,4.0093,3.8649,2.1064,3.8127,2.343
2018/5/10,1.3514,-0.6173,0.5006,-0.5714,0.6711,-1.2432,0.8485,1.0377,-0.3937,-1.4778,-0.74,0.4231,1.4418,-0.3143,1.0574,3.5632,0.9498,0.91,0.2951,0.7352,0.3706,3.8008,2.0104,3.3183,0.8771,0.2301,0.4701,0.2768,3.2998,6.0975,14.1481,1.1612,19965330016,3273156913,2202178413,4599527963,2430000000,1534680000,3378774397,924273000,4541880445,1932000000,2301395100,5575143411,1138351331,989560000,3173202111,5225800000,18.7345,71.4975,31.1187,-291.9968,59.8778,51.0858,77.3655,205.2924,96.7277,121.332,103.7371,69.971,90.4758,30.1226,37.5068,44.192,1.4482,1.4373,1.9766,2.0905,1.4289,4.2411,2.1917,3.5717,2.4165,4.3034,1.6747,2.7528,3.1614,2.9041,4.745,3.2109,0.6161,1.3283,1.8091,3.5391,2.4336,8.6217,2.2625,4.9162,2.1523,2.1039,1.2694,4.0263,3.9206,2.0998,3.853,2.3989
2018/5/11,0.1905,-0.6211,-1.868,-1.5326,-1.1111,-3.0104,-2.1635,-3.1746,-1.581,-1,-1.3845,-2.5281,-1.4213,-1.4714,-4.9327,-3.8846,0.6992,1.4098,0.4309,0.6773,0.2286,2.7143,1.855,1.8835,0.4741,0.3356,0.4659,0.2888,2.3855,5.7612,9.3133,1.0251,20003359216,3252826746,2161041830,4529037113,2403000000,1488480000,3305675913,894931000,4470072058,1912680000,2269533400,5434198774,1122171718,975000000,3016676447,5022800000,18.7701,71.0534,30.5374,-287.5218,59.2125,49.5479,75.6917,198.7752,95.1985,120.1187,102.3009,68.2021,89.1898,29.6794,35.6566,42.4754,1.4509,1.4284,1.9397,2.0585,1.4131,4.1134,2.1442,3.4583,2.3783,4.2603,1.6515,2.6832,3.1164,2.8613,4.511,3.0862,0.6173,1.32,1.7753,3.4849,2.4066,8.3621,2.2136,4.7601,2.1183,2.0828,1.2518,3.9245,3.8649,2.0689,3.663,2.3057
2018/5/14,-2.0913,-2.5,-1.3959,-0.7782,-0.6742,0.395,-1.5971,0.5786,1.2048,-1.6835,1.6199,-1.0086,-0.5149,0.7467,-1.782,-3.4642,0.7809,1.1494,0.3682,0.581,0.2056,1.6008,1.3623,1.3175,0.6497,0.3242,0.7204,0.1985,1.3198,7.6846,7.5022,0.759,19585038015,3171506077,2130875002,4493791688,2386800000,1494360000,3252882563,900109000,4523928348,1880480000,2306296900,5379386971,1116393285,982280000,2962920158,4848800000,18.3776,69.2771,30.1111,-285.2842,58.8133,49.7436,74.4829,199.9253,96.3454,118.0965,103.958,67.5142,88.7305,29.901,35.0213,41.0039,1.4206,1.3927,1.9126,2.0424,1.4035,4.1297,2.11,3.4783,2.407,4.1886,1.6783,2.6561,3.1004,2.8827,4.4306,2.9793,0.6044,1.287,1.7505,3.4578,2.3904,8.3952,2.1782,4.7877,2.1438,2.0478,1.2721,3.8849,3.845,2.0844,3.5977,2.2258
2018/5/15,4.3366,0.9615,2.3166,0.7843,0,3.0354,1.8727,2.0134,-1.1905,1.8836,0.8502,-0.8734,1.9669,1.0588,1.6009,1.0766,1.4501,0.7791,0.4029,0.544,0.3156,2.8631,1.2229,1.6907,0.5611,0.4887,0.5805,0.3869,1.7593,6.3505,5.9588,0.4537,20434356816,3202001328,2180238902,4529037113,2386800000,1539720000,3313797967,918232000,4470072058,1915900000,2325904100,5332405426,1138351331,992680000,3010352177,4901000000,19.1746,69.9432,30.8087,-287.5218,58.8133,51.2535,75.8777,203.9506,95.1985,120.3209,104.8418,66.9245,90.4758,30.2176,35.5819,41.4454,1.4822,1.406,1.957,2.0585,1.4035,4.255,2.1495,3.5484,2.3783,4.2675,1.6926,2.6329,3.1614,2.9132,4.5015,3.0113,0.6306,1.2994,1.7911,3.4849,2.3904,8.65,2.219,4.8841,2.1183,2.0863,1.2829,3.851,3.9206,2.1064,3.6553,2.2498
2018/5/16,0.062,-0.6349,-1.2579,-0.3891,-1.1312,-2.6187,-1.4706,-2.4436,-2.008,-2.3529,-0.7376,-0.7342,-1.1168,-1.8858,-0.8403,-1.3018,1.5334,0.7203,0.3008,0.6167,0.1795,1.9507,1.2002,1.3191,0.5105,0.2344,0.4977,0.2221,1.6851,5.8342,4.7555,0.4525,20447033216,3181671161,2152814513,4511414400,2359800000,1499400000,3265065644,895794000,4380311575,1870820000,2308747800,5293254138,1125638778,973960000,2985055100,4837200000,19.1865,69.4991,30.4211,-286.403,58.148,49.9114,74.7619,198.9669,93.2868,117.4898,104.0685,66.4332,89.4654,29.6478,35.2829,40.9058,1.4831,1.3971,1.9323,2.0505,1.3877,4.1436,2.1179,3.4616,2.3305,4.1671,1.6801,2.6136,3.1261,2.8583,4.4637,2.9721,0.631,1.2911,1.7686,3.4713,2.3633,8.4235,2.1864,4.7647,2.0757,2.0372,1.2735,3.8227,3.8769,2.0667,3.6246,2.2205
2018/5/17,2.2939,0,0.6369,0.1953,-0.2288,2.409,-0.8706,-0.9634,-1.8443,-0.8606,-0.7431,-0.1479,0.616,4.2178,3.2309,-1.7986,1.2618,0.3971,0.2873,0.5115,0.2364,3.1296,1.0893,1.0597,0.4318,0.2457,0.3342,0.2094,1.8497,11.3071,6.8209,0.5124,20916060017,3181671161,2166526707,4520225756,2354400000,1535520000,3236638455,887164000,4299527140,1854720000,2291591500,5285423880,1132572897,1015040000,3081500207,4750200000,19.6266,69.4991,30.6149,-286.9624,58.0149,51.1137,74.111,197.0501,91.5664,116.4787,103.2952,66.3349,90.0165,30.8983,36.4229,40.1701,1.5171,1.3971,1.9446,2.0545,1.3845,4.2434,2.0995,3.4283,2.2876,4.1312,1.6676,2.6097,3.1453,2.9788,4.6079,2.9187,0.6455,1.2911,1.7798,3.4781,2.3579,8.6264,2.1673,4.7188,2.0374,2.0197,1.264,3.8171,3.9007,2.1539,3.7417,2.1806
2018/5/18,0.0606,0.3195,0.2532,1.9493,1.1468,0.0547,8.0301,0.4864,0.8351,1.5625,0.6417,0.2963,0.2041,0.3586,-0.5131,1.0989,0.9666,0.568,0.2903,1.1155,0.2291,3.0604,6.7739,1.0351,0.3574,0.3627,0.3021,0.2619,0.9982,9.6276,5.1564,0.4111,20928736417,3191836244,2172011585,4608339319,2381400000,1536360000,3496544178,891479000,4335431334,1883700000,2306296900,5301084395,1134884271,1018680000,3065689533,4802400000,19.6385,69.7212,30.6924,-292.5562,58.6802,51.1417,80.0622,198.0085,92.331,118.2987,103.958,66.5314,90.2002,31.0091,36.236,40.6115,1.5181,1.4016,1.9496,2.0945,1.4004,4.2457,2.2681,3.445,2.3067,4.1958,1.6783,2.6175,3.1517,2.9895,4.5842,2.9508,0.6458,1.2953,1.7843,3.5459,2.385,8.6311,2.3414,4.7418,2.0545,2.0513,1.2721,3.8284,3.9087,2.1616,3.7225,2.2045
2018/5/21,1.272,1.2739,0.8838,1.1472,0.907,0.328,7.4332,3.001,2.2774,4.2735,0.9564,1.7725,0.611,1.4293,1.1346,4.8309,1.9314,1.1117,0.9616,1.3934,0.343,3.0163,10.6251,2.7294,0.5895,0.7352,0.4271,0.3146,1.377,11.1795,7.7542,1.2994,21194940817,3232496578,2191208657,4661207456,2403000000,1541400000,3756449901,918232000,4434167865,1964200000,2328355000,5395047486,1141818390,1033240000,3100473015,5034400000,19.8883,70.6094,30.9637,-295.9125,59.2125,51.3095,86.0133,203.9506,94.4338,123.3542,104.9523,67.7107,90.7513,31.4523,36.6471,42.5735,1.5374,1.4194,1.9668,2.1185,1.4131,4.2597,2.4366,3.5484,2.3592,4.3751,1.6944,2.6639,3.171,3.0322,4.6363,3.0933,0.6541,1.3118,1.8001,3.5866,2.4066,8.6594,2.5154,4.8841,2.1012,2.1389,1.2843,3.8962,3.9326,2.1925,3.7647,2.311
2018/5/22,0.3589,0,-0.1252,1.3233,0.6742,1.7439,-1.6216,-0.188,8.502,-0.4918,0,-1.016,3.0364,2.1641,-1.4788,1.0369,0.8297,0.4575,0.5482,1.7175,0.4006,3.155,5.5228,1.9198,3.2337,0.3803,0.3708,0.2981,2.6667,10.8925,4.4967,1.61,21270999217,3232496578,2188466218,4722886950,2419200000,1568280000,3695534497,916506000,4811161894,1954540000,2328355000,5340235683,1176488989,1055600000,3054622062,5086600000,19.9596,70.6094,30.9249,-299.8281,59.6117,52.2042,84.6185,203.5673,102.4626,122.7475,104.9523,67.0228,93.5069,32.1329,36.1052,43.0149,1.5429,1.4194,1.9643,2.1466,1.4226,4.334,2.3971,3.5417,2.5598,4.3536,1.6944,2.6368,3.2673,3.0979,4.5677,3.1254,0.6564,1.3118,1.7978,3.634,2.4228,8.8105,2.4746,4.8749,2.2799,2.1284,1.2843,3.8566,4.052,2.24,3.709,2.335
2018/5/23,-2.3838,-1.8868,-1.2531,-2.4254,-1.3393,-1.5533,-3.2967,-0.9416,-2.2388,-2.6359,-0.5263,-1.6129,2.554,-3.8806,-0.3623,-2.8506,0.8889,0.8321,0.2644,1.0823,0.3062,2.4444,3.6341,2.7269,1.3359,0.4662,0.3744,0.3148,16.2817,9.716,3.9205,0.7194,20763943216,3171506077,2161041830,4608339319,2386800000,1543920000,3573703690,907876000,4703449314,1903020000,2316100500,5254102850,1206536842,1004640000,3043554591,4941600000,19.4838,69.2771,30.5374,-292.5562,58.8133,51.3933,81.8289,201.6504,100.1687,119.512,104.3999,65.9418,95.8951,30.5817,35.9743,41.7887,1.5061,1.3927,1.9397,2.0945,1.4035,4.2666,2.3181,3.5083,2.5025,4.2388,1.6854,2.5943,3.3507,2.9483,4.5511,3.0363,0.6408,1.287,1.7753,3.5459,2.3904,8.6736,2.3931,4.829,2.2289,2.0723,1.2775,3.7944,4.1555,2.1318,3.6956,2.2684
2018/5/24,0.5495,0,-0.1269,-0.1912,-1.1312,0.8161,0.1136,1.2357,-1.5267,0,-0.8466,0.5961,-4.2146,1.6563,-3.2727,0.3521,0.5444,1.0562,0.4128,0.648,0.3023,2.6889,2.7976,1.6651,0.8485,0.2349,0.4046,0.1533,8.3202,6.7924,4.6672,0.5188,20878030816,3171506077,2158299391,4599527963,2359800000,1556520000,3577764717,919095000,4631640928,1903020000,2296493300,5285423880,1155686630,1021280000,2943947350,4959000000,19.5909,69.2771,30.4987,-291.9968,58.148,51.8128,81.9219,204.1423,98.6394,119.512,103.5161,66.3349,91.8536,31.0882,34.797,41.9358,1.5144,1.3927,1.9373,2.0905,1.3877,4.3015,2.3207,3.5517,2.4643,4.2388,1.6712,2.6097,3.2095,2.9971,4.4022,3.047,0.6443,1.287,1.7731,3.5391,2.3633,8.7444,2.3958,4.8887,2.1948,2.0723,1.2667,3.8171,3.9803,2.1671,3.5747,2.2764
2018/5/25,-2.0644,-0.641,-1.5248,0.5747,-0.2288,-0.8635,4.4268,-0.939,3.1008,-1.5228,-2.4546,-1.7778,0.1,2.444,0.1611,0.5848,0.7267,0.4397,0.299,0.7725,0.2637,2.1119,5.9071,1.5503,1.6879,0.1425,0.5408,0.2184,3.4713,12.6018,2.1392,0.9308,20447033216,3151175910,2125390124,4625962031,2354400000,1543080000,3736144766,910465000,4775257701,1874040000,2240122600,5191460789,1156842317,1046240000,2948690552,4988000000,19.1865,68.833,30.0336,-293.675,58.0149,51.3654,85.5484,202.2255,101.6979,117.692,100.9752,65.1556,91.9454,31.848,34.8531,42.1811,1.4831,1.3837,1.9077,2.1025,1.3845,4.2643,2.4235,3.5183,2.5407,4.1743,1.6301,2.5633,3.2127,3.0704,4.4093,3.0648,0.631,1.2788,1.746,3.5595,2.3579,8.6689,2.5018,4.8428,2.2629,2.0408,1.2356,3.7492,3.9843,2.2201,3.5804,2.2897
2018/5/28,1.6119,-1.2903,-1.5484,1.5238,-2.2936,1.1432,-2.7174,-2.1801,-0.3759,-0.3436,-0.2188,-4.6757,-1.6983,0.6958,-0.7507,0.5814,0.6862,0.6727,0.4502,1.622,0.3347,3.1721,3.6968,1.3735,1.233,0.2726,0.3313,0.3881,2.279,11.0131,2.6185,0.8154,20776619616,3110515575,2092480858,4696452881,2300400000,1560720000,3634619093,890616000,4757305604,1867600000,2235220800,4948722803,1137195644,1053520000,2926555609,5017000000,19.4957,67.9448,29.5686,-298.15,56.6843,51.9526,83.2237,197.8168,101.3156,117.2876,100.7542,62.1091,90.3839,32.0696,34.5914,42.4263,1.507,1.3659,1.8782,2.1346,1.3527,4.3131,2.3576,3.4416,2.5311,4.1599,1.6266,2.4435,3.1582,3.0918,4.3762,3.0826,0.6411,1.2623,1.719,3.6137,2.3038,8.768,2.4338,4.7372,2.2544,2.0337,1.2329,3.5739,3.9167,2.2356,3.5535,2.3031
2018/5/29,-1.5863,-0.3268,0,-2.6266,-0.4695,-1.6146,0.5587,-1.1628,-2.2642,-1.3793,-1.2061,-3.0063,-0.9146,-3.307,-2.9173,-4.2775,0.5884,0.813,0.2304,1.1404,0.2488,2.2687,4.1039,0.8585,0.7043,0.3244,0.3224,0.3121,1.4973,8.6996,2.5734,0.9094,20447033216,3100350492,2092480858,4573093894,2289600000,1535520000,3654924228,880260000,4649593025,1841840000,2208260900,4799947909,1126794464,1018680000,2841177974,4802400000,19.1865,67.7228,29.5686,-290.3187,56.4182,51.1137,83.6887,195.5166,99.0217,115.6698,99.539,60.2419,89.5572,31.0091,33.5823,40.6115,1.4831,1.3614,1.8782,2.0785,1.3464,4.2434,2.3708,3.4016,2.4738,4.1026,1.607,2.37,3.1293,2.9895,4.2485,2.9508,0.631,1.2581,1.719,3.5188,2.293,8.6264,2.4474,4.6821,2.2033,2.0057,1.218,3.4665,3.8808,2.1616,3.4499,2.2045
2018/5/30,-5.2077,0.6557,-4.4561,-3.2755,-4.2453,-9.1904,-7,-6.5686,-3.668,-4.1958,-1.8868,-4.4046,-7.2821,-10.0051,-9.015,-4.9517,0.811,1.6114,0.4533,1.3697,0.4449,3.6022,3.1526,1.9698,0.7675,0.5203,0.5082,0.4394,2.7602,9.4449,4.7627,0.8673,19382215615,3120680659,1999237936,4423300838,2192400000,1394400000,3399079532,822439000,4479048107,1764560000,2166595600,4588530954,1044740714,916760000,2585045068,4564600000,18.1873,68.1669,28.251,-280.8092,54.0231,46.4162,77.8305,182.6738,95.3896,110.8165,97.6609,57.5885,83.0356,27.9066,30.5548,38.6006,1.4059,1.3703,1.7945,2.0104,1.2892,3.8534,2.2048,3.1782,2.3831,3.9304,1.5766,2.2656,2.9014,2.6904,3.8655,2.8047,0.5981,1.2664,1.6424,3.4035,2.1957,7.8336,2.2761,4.3746,2.1225,1.9215,1.195,3.3138,3.5982,1.9453,3.1389,2.0954
2018/5/31,4.2511,0.3257,2.1948,1.3944,1.7241,2.7108,10.0358,2.4134,3.2064,1.0949,9.3891,0.6826,3.208,1.5882,0.6728,0.7624,0.8064,0.8881,0.2666,0.7065,0.2092,1.867,5.0041,0.9044,0.6645,0.3531,2.8314,0.2218,1.2926,5.5078,2.2346,0.3923,20207448846,3130845743,2043116958,4484980331,2230200000,1432200000,3740205793,842288000,4622664880,1783880000,2370020300,4619851984,1078255626,931320000,2602436809,4599400000,18.961,68.3889,28.871,-284.7249,54.9545,47.6745,85.6414,187.0825,98.4482,112.0299,106.8304,57.9816,85.6994,28.3498,30.7604,38.8949,1.4657,1.3748,1.8339,2.0384,1.3114,3.9579,2.4261,3.2549,2.4595,3.9735,1.7247,2.2811,2.9945,2.7331,3.8915,2.826,0.6236,1.2705,1.6784,3.451,2.2335,8.046,2.5046,4.4801,2.1906,1.9426,1.3072,3.3364,3.7137,1.9762,3.16,2.1114
2018/6/1,-2.0703,2.2727,0.5369,-0.5894,-0.7264,-0.8798,2.6059,-0.8197,-0.3883,-2.5271,-3.6194,1.8644,1.2862,-2.1217,-0.9113,-1.7654,0.4858,1.6924,0.3116,0.5009,0.2267,1.4715,6.6167,0.8403,0.5256,0.2618,1.4676,0.415,1.6009,5.337,1.9928,0.4023,19789101411,3202001328,2054086714,4458546263,2214000000,1419600000,3837670439,835384000,4604712783,1738800000,2284238800,4705984818,1092123865,911560000,2578720799,4518200000,18.5684,69.9432,29.026,-283.0467,54.5553,47.255,87.8731,185.5491,98.0659,109.1988,102.9638,59.0626,86.8016,27.7483,30.4801,38.2082,1.4353,1.406,1.8437,2.0264,1.3019,3.9231,2.4893,3.2282,2.4499,3.873,1.6622,2.3236,3.033,2.6752,3.8561,2.7761,0.6107,1.2994,1.6874,3.4307,2.2173,7.9752,2.5698,4.4434,2.1821,1.8935,1.2599,3.3986,3.7614,1.9343,3.1312,2.0741
2018/6/4,-0.5766,-2.2222,-1.2016,0.7905,0,0,-2.963,-0.1033,0.5848,-1.6667,-4.6137,0.1664,-1.164,1.1979,-1.4715,0.3851,0.502,1.1112,0.1507,0.4592,0.1573,1.1265,4.2021,0.6343,0.414,0.1888,1.2493,0.2375,1.6801,3.6491,2.3676,0.2578,19675006656,3130845743,2029404764,4493791688,2214000000,1419600000,3723961686,834521000,4631640928,1709820000,2178850100,4713815075,1079411312,922480000,2540775183,4535600000,18.4614,68.3889,28.6773,-285.2842,54.5553,47.255,85.2694,185.3574,98.6394,107.3788,98.2133,59.1609,85.7912,28.0807,30.0316,38.3553,1.4271,1.3748,1.8216,2.0424,1.3019,3.9231,2.4156,3.2249,2.4643,3.8085,1.5856,2.3275,2.9977,2.7072,3.7993,2.7868,0.6071,1.2705,1.6672,3.4578,2.2173,7.9752,2.4937,4.4388,2.1948,1.8619,1.2018,3.4043,3.7176,1.9575,3.0851,2.0821
2018/6/5,2.1907,0.3247,1.8919,0.7843,1.2195,2.2485,1.4177,3.7229,0.3876,4.7081,1.6873,1.3289,4.2827,2.593,10.0187,1.023,0.5097,0.4506,0.2795,0.5671,0.1802,1.2356,2.6546,1.0834,0.5546,0.4728,0.6013,0.1563,8.5488,4.2255,6.9417,0.4868,20106031286,3141010826,2067798908,4529037113,2241000000,1451520000,3776755036,865589000,4649593025,1790320000,2215613600,4776457136,1125638778,946400000,2795327022,4582000000,18.8658,68.611,29.2198,-287.5218,55.2206,48.3176,86.4783,192.258,99.0217,112.4343,99.8704,59.9471,89.4654,28.8088,33.0403,38.7477,1.4583,1.3793,1.856,2.0585,1.3178,4.0113,2.4498,3.3449,2.4738,3.9878,1.6123,2.3584,3.1261,2.7774,4.18,2.8153,0.6204,1.2746,1.6987,3.4849,2.2444,8.1545,2.529,4.6041,2.2033,1.9496,1.2221,3.4495,3.8769,2.0082,3.3942,2.1034
2018/6/6,-1.3241,-0.3236,1.3263,-1.5564,0,3.0093,-1.3978,-0.4985,1.1583,-0.7194,-0.6637,-0.8197,-4.5315,1.5385,6.2217,-0.1266,0.4181,0.363,0.6019,0.8498,0.2084,3.0525,4.6779,0.9002,0.7421,0.19,0.4291,0.1058,5.6903,5.6656,13.3449,0.3349,19839810191,3130845743,2095223297,4458546263,2241000000,1495200000,3723961686,861274000,4703449314,1777440000,2200908200,4737305848,1071321506,960960000,2969244427,4576200000,18.616,68.3889,29.6073,-283.0467,55.2206,49.7716,85.2694,191.2996,100.1687,111.6254,99.2076,59.4557,85.1482,29.2521,35.096,38.6987,1.439,1.3748,1.8806,2.0264,1.3178,4.132,2.4156,3.3283,2.5025,3.9591,1.6016,2.3391,2.9752,2.8201,4.44,2.8118,0.6122,1.2705,1.7212,3.4307,2.2444,8.3999,2.4937,4.5811,2.2289,1.9356,1.214,3.4212,3.6898,2.0391,3.6054,2.1007
2018/6/7,-1.853,1.9481,-2.6178,-7.3123,-0.241,2.2472,-2.8384,-1.3026,-1.9084,-1.2681,-1.2249,-0.3306,-2.1575,-1.6234,-1.8637,-1.3942,0.7943,4.5263,0.3945,3.817,0.2162,5.9881,2.5278,0.711,0.6218,0.3558,0.5207,0.0875,2.0566,4.28,7.2622,0.4191,19472171535,3191836244,2040374519,4132526081,2235600000,1528800000,3614313959,850055000,4613688831,1754900000,2173948300,4721645333,1048207773,945360000,2913907071,4512400000,18.271,69.7212,28.8323,-262.3496,55.0876,50.89,82.7588,188.8077,98.257,110.2099,97.9923,59.2592,83.3112,28.7772,34.4419,38.1592,1.4124,1.4016,1.8314,1.8783,1.3146,4.2249,2.3444,3.2849,2.4547,3.9089,1.582,2.3314,2.911,2.7743,4.3573,2.7726,0.6009,1.2953,1.6762,3.1798,2.239,8.5887,2.4203,4.5214,2.1863,1.911,1.1991,3.4099,3.6102,2.006,3.5382,2.0714
2018/6/8,-1.888,-0.3185,-1.6129,-2.1322,-1.9324,-3.956,-0.1124,-1.5228,-1.9455,-3.6697,-4.1714,-1.99,-1.2128,-1.7052,-5.4259,-2.6992,0.7505,2.0027,0.3452,1.7173,0.2811,3.0747,4.301,1.1143,0.656,0.2628,1.0917,0.1585,1.9466,4.391,8.0716,0.5777,19104532880,3181671161,2007465253,4044412519,2192400000,1468320000,3610252932,837110000,4523928348,1690500000,2083265000,4627682242,1035495220,929240000,2755800339,4390600000,17.9261,69.4991,28.3672,-256.7558,54.0231,48.8768,82.6658,185.9324,96.3454,106.1655,93.9047,58.0799,82.3008,28.2865,32.5731,37.1292,1.3857,1.3971,1.8019,1.8382,1.2892,4.0577,2.3418,3.2349,2.407,3.7655,1.516,2.285,2.8757,2.727,4.1209,2.6977,0.5895,1.2911,1.6491,3.112,2.1957,8.2489,2.4175,4.4526,2.1438,1.8409,1.1491,3.3421,3.5664,1.9718,3.3462,2.0155
