ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2014/1/30,2.195,1.0568,,,,,0,-4.5545,-6.1199,0.3421,-8.9688,-2.5487,-3.4335,-1.4634,-0.1642,-3.0208,-2.4728,-4.4537,,,,,,,,,,,,,,,,2.883,1.1406,,,,,,2.3579,13.9412,1.2947,7.4058,1.2753,3.8572,5.0243,2.5625,6.0776,17.2534,13.109,,,,,,,,,,,,,,,,3963184901,3063270702,,,,,1154275824,2045430585,1193068177,2745600000,2230101850,1324697634,834290550,644838782.4,1230975000,400779412.3,663085000,579240000,,,,,,,,,,,,,,,,83.1344,40.9473,,,,,50.4694,29.8031,71.2942,34.9269,69.1072,33.44,30.0007,37.5064,42.2931,73.3067,46.9609,38.5601,,,,,,,,,,,,,,,,4.7484,4.5405,,,,,3.1213,2.9759,5.1067,3.3149,2.673,4.9389,2.7665,3.2208,6.6099,3.7401,9.8292,12.3936,,,,,,,,,,,,,,,,2.9885,10.4874,,,,,6.6359,4.4471,7.2483,3.29,11.8565,10.8132,13.7139,5.3026,9.9234,14.2599,7.0954,12.6381,,,,,,,,,,,,,,,
2014/2/7,3.3481,4.4152,,,,,0,4.1494,2.2849,10,4.7068,4.4103,4.8889,2.9703,1.0784,4.5113,1.4199,2.8796,,,,,,,,,,,,,,,,2.7772,1.5262,,,,,,2.3391,9.5443,2.0666,7.148,2.0066,5.3107,4.1484,3.1449,10.1472,14.5593,11.5815,,,,,,,,,,,,,,,,4095875236,3198519680,,,,,1154275824,2130303224,1220329144,3020160000,2335068750,1383120196,875078088,663992409.6,1244250000,418859686.6,672500000,595920000,,,,,,,,,,,,,,,,85.9178,42.7552,,,,,50.4694,31.0398,72.9232,38.4196,72.3599,34.9148,31.4674,38.6205,42.7492,76.6138,47.6277,39.6705,,,,,,,,,,,,,,,,4.9074,4.741,,,,,3.1213,3.0994,5.2234,3.6464,2.7988,5.1567,2.9017,3.3165,6.6811,3.9088,9.9687,12.7505,,,,,,,,,,,,,,,,3.0885,10.9505,,,,,6.6359,4.6317,7.414,3.619,12.4145,11.2901,14.3844,5.4601,10.0305,14.9032,7.1961,13.002,,,,,,,,,,,,,,,
2014/2/10,1.2836,1.0386,,,,,0,5.0797,4.4021,10.0207,10.019,2.554,4.1525,2.5641,-1.7902,1.3361,4.86,5.3363,,,,,,,,,,,,,,,,3.7991,2.0423,,,,,,3.8888,15.7628,11.0036,9.8986,2.4528,10.9256,6.2568,6.0968,12.5984,25.2544,18.5529,,,,,,,,,,,,,,,,4148450652,3231738727,,,,,1154275824,2238515838,1274049284,3322800000,2569020400,1418445467,911416076.4,681017856,1221975000,424455961.9,705183500,627720000,,,,,,,,,,,,,,,,87.0207,43.1992,,,,,50.4694,32.6165,76.1333,42.2695,79.6097,35.8066,32.7741,39.6107,41.9839,77.6374,49.9424,41.7874,,,,,,,,,,,,,,,,4.9704,4.7902,,,,,3.1213,3.2569,5.4534,4.0118,3.0792,5.2885,3.0222,3.4015,6.5615,3.961,10.4532,13.4309,,,,,,,,,,,,,,,,3.1282,11.0642,,,,,6.6359,4.8669,7.7403,3.9817,13.6584,11.5784,14.9817,5.6001,9.8509,15.1023,7.5459,13.6958,,,,,,,,,,,,,,,
2014/2/11,-2.233,-1.2482,,,,,0,-2.8436,-2.1397,0.4695,4.3283,-1.9157,-0.6509,1.3021,-2.4305,-0.6085,0.0191,-0.5735,,,,,,,,,,,,,,,,2.6641,1.6193,,,,,,2.9617,15.9353,8.4763,10.4659,2.1398,9.638,7.6825,5.9483,13.5736,19.9732,19.9113,,,,,,,,,,,,,,,,4055817776,3191401313,,,,,1154275824,2174861359,1246788317,3338400000,2680214150,1391272182,905483343.6,689885276,1192275000,421873065.6,705318000,624120000,,,,,,,,,,,,,,,,85.0776,42.66,,,,,50.4694,31.689,74.5043,42.468,83.0554,35.1206,32.5608,40.1265,40.9635,77.165,49.9519,41.5478,,,,,,,,,,,,,,,,4.8594,4.7304,,,,,3.1213,3.1643,5.3367,4.0306,3.2125,5.1871,3.0026,3.4458,6.4021,3.9369,10.4552,13.3538,,,,,,,,,,,,,,,,3.0583,10.9261,,,,,6.6359,4.7285,7.5747,4.0004,14.2495,11.3566,14.8842,5.673,9.6115,15.0104,7.5473,13.6173,,,,,,,,,,,,,,,
2014/2/12,0.6173,1.9703,,,,,0,0.1951,3.2154,-0.4673,0.4978,1.4648,7.9443,3.4447,2.3212,3.2653,9.1724,9.9981,,,,,,,,,,,,,,,,1.8813,1.2944,,,,,,1.976,17.136,4.2243,10.2229,2.251,13.4273,9.6808,2.9184,11.623,33.9278,35.3056,,,,,,,,,,,,,,,,4080853689,3254280223,,,,,1154275824,2179104991,1286877974,3322800000,2693557400,1411652145,977417728.8,713649961.6,1219950000,435648512.6,770012500,686520000,,,,,,,,,,,,,,,,85.6027,43.5006,,,,,50.4694,31.7509,76.8999,42.2695,83.4689,35.6351,35.1475,41.5087,41.9143,79.6847,54.5337,45.7018,,,,,,,,,,,,,,,,4.8894,4.8236,,,,,3.1213,3.1704,5.5083,4.0118,3.2285,5.2631,3.2411,3.5645,6.5507,4.0655,11.4142,14.689,,,,,,,,,,,,,,,,3.0772,11.1414,,,,,6.6359,4.7378,7.8183,3.9817,14.3205,11.523,16.0666,5.8684,9.8346,15.5005,8.2396,14.9787,,,,,,,,,,,,,,,
2014/2/13,-4.1718,-4.8487,,,,,0,-1.8014,-7.7259,-6.1033,-5.284,1.4918,-5.1593,-5.8648,-3.7624,-1.6304,-7.5109,-0.6817,,,,,,,,,,,,,,,,2.3819,1.1772,,,,,,2.7513,15.609,3.6809,6.4692,5.333,10.1828,9.1569,3.7486,11.3948,29.5132,36.1168,,,,,,,,,,,,,,,,3910609486,3096489749,,,,,1154275824,2139851396,1187455626,3120000000,2551229400,1432711441,926989500,671795739.2,1174050000,428545547.8,712177500,681840000,,,,,,,,,,,,,,,,82.0316,41.3913,,,,,50.4694,31.1789,70.9588,39.6897,79.0584,36.1667,33.3342,39.0743,40.3373,78.3855,50.4377,45.3902,,,,,,,,,,,,,,,,4.6854,4.5897,,,,,3.1213,3.1133,5.0827,3.767,3.0579,5.3416,3.0739,3.3554,6.3042,3.9992,10.5569,14.5888,,,,,,,,,,,,,,,,2.9488,10.6012,,,,,6.6359,4.6524,7.2142,3.7386,13.5638,11.6949,15.2377,5.5242,9.4645,15.2478,7.6207,14.8766,,,,,,,,,,,,,,,
2014/2/14,1.7286,3.7931,,,,,0,6.1973,-0.2701,1.5,0.3487,9.578,2.28,9.9789,4.0437,2.9633,3.5316,5.6846,,,,,,,,,,,,,,,,1.5113,1.0291,,,,,,4.6908,8.8219,2.4391,5.1322,5.6892,6.207,13.5649,4.0018,12.6826,23.2753,27.17,,,,,,,,,,,,,,,,3978206449,3213942809,,,,,1154275824,2272464893,1184248453,3166800000,2560124900,1569936529,948124860.6,738833434.4,1221525000,441244788,737329000,720600000,,,,,,,,,,,,,,,,83.4495,42.9614,,,,,50.4694,33.1112,70.7671,40.285,79.334,39.6307,34.0942,42.9735,41.9684,80.7083,52.219,47.9705,,,,,,,,,,,,,,,,4.7664,4.7638,,,,,3.1213,3.3063,5.069,3.8235,3.0686,5.8533,3.144,3.6903,6.5591,4.1177,10.9297,15.4181,,,,,,,,,,,,,,,,2.9998,11.0033,,,,,6.6359,4.9407,7.1948,3.7947,13.6111,12.815,15.5851,6.0755,9.8473,15.6996,7.8898,15.7223,,,,,,,,,,,,,,,
2014/2/17,4.4053,4.5773,,,,,0,1.774,4.9425,3.4483,5.1772,0.8222,1.6817,7.9213,2.9656,3.4146,6.7129,1.3322,,,,,,,,,,,,,,,,3.6124,1.7237,,,,,,3.4842,12.5271,4.4862,7.9679,4.1845,6.5202,19.4218,5.4291,11.1396,29.8651,29.4042,,,,,,,,,,,,,,,,4153457834,3361055732,,,,,1154275824,2312779396,1242779352,3276000000,2692667850,1582843840,964069080,797358406.4,1257750000,456311683.2,786825000,730200000,,,,,,,,,,,,,,,,87.1257,44.9279,,,,,50.4694,33.6986,74.2647,41.6742,83.4413,39.9566,34.6675,46.3775,43.213,83.4642,55.7244,48.6096,,,,,,,,,,,,,,,,4.9764,4.9819,,,,,3.1213,3.3649,5.3195,3.9553,3.2275,5.9014,3.1968,3.9826,6.7536,4.2583,11.6634,15.6235,,,,,,,,,,,,,,,,3.1319,11.5069,,,,,6.6359,5.0284,7.5503,3.9256,14.3157,12.9204,15.8472,6.5567,10.1393,16.2357,8.4195,15.9318,,,,,,,,,,,,,,,
2014/2/18,0.3617,-2.9651,,,,,0,0.5963,0.9032,0.9524,0.2643,1.4592,-1.4231,1.9573,0,-1.2736,-2.2906,-2.2021,,,,,,,,,,,,,,,,4.8482,1.7592,,,,,,3.9772,11.7633,5.3466,5.8591,5.216,6.702,14.9791,4.1419,8.2665,33.2592,27.8953,,,,,,,,,,,,,,,,4168479381,3261398590,,,,,1154275824,2326571200,1254004455,3307200000,2699784250,1605941132,950349635.4,812965065.6,1257750000,450500166.5,768802000,714120000,,,,,,,,,,,,,,,,87.4408,43.5957,,,,,50.4694,33.8995,74.9355,42.0711,83.6618,40.5396,34.1742,47.2853,43.213,82.4012,54.448,47.5391,,,,,,,,,,,,,,,,4.9944,4.8342,,,,,3.1213,3.385,5.3676,3.993,3.236,5.9875,3.1513,4.0605,6.7536,4.2041,11.3963,15.2795,,,,,,,,,,,,,,,,3.1433,11.1658,,,,,6.6359,5.0584,7.6185,3.963,14.3536,13.1089,15.6217,6.6851,10.1393,16.0289,8.2266,15.5809,,,,,,,,,,,,,,,
2014/2/19,-2.2222,3.8923,,,,,0,-3.1464,4.7315,-4.3396,-3.1631,-2.9188,-2.302,-3.9267,-1.8247,2.2934,-2.6417,-3.7977,,,,,,,,,,,,,,,,3.3036,1.6287,,,,,,2.9656,20.2729,3.5422,4.0805,2.4078,5.5832,9.8237,2.5897,12.2455,20.2106,16.772,,,,,,,,,,,,,,,,4075846506,3388342806,,,,,1154275824,2253368550,1313337147,3163680000,2614387450,1559067215,928472683.2,781042353.6,1234800000,460831751.8,748492500,687000000,,,,,,,,,,,,,,,,85.4977,45.2926,,,,,50.4694,32.8329,78.4811,40.2454,81.0155,39.3564,33.3875,45.4285,42.4245,84.2909,53.0096,45.7337,,,,,,,,,,,,,,,,4.8834,5.0223,,,,,3.1213,3.2785,5.6215,3.8197,3.1336,5.8127,3.0788,3.9011,6.6304,4.3005,11.0952,14.6992,,,,,,,,,,,,,,,,3.0734,11.6004,,,,,6.6359,4.8992,7.979,3.791,13.8996,12.7263,15.262,6.4226,9.9543,16.3965,8.0093,14.9892,,,,,,,,,,,,,,,
2014/2/20,-0.7985,-2.6611,,,,,0,-5.2731,3.7851,-3.1065,-0.4764,-3.2244,-3.7141,-3.9964,0.1276,-2.709,6.3432,1.5022,,,,,,,,,,,,,,,,2.1642,1.7394,,,,,,2.8448,26.6977,2.5295,3.8133,3.7335,4.6383,8.4301,3.0738,8.6066,36.3694,17.0104,,,,,,,,,,,,,,,,4043299820,3298176821,,,,,1154275824,2134546856,1363048321,3065400000,2601933750,1508796639,893988673.8,749829035.2,1236375000,448347752.9,795971000,697320000,,,,,,,,,,,,,,,,84.815,44.0873,,,,,50.4694,31.1016,81.4517,38.9951,80.6296,38.0874,32.1475,43.6131,42.4786,82.0075,56.3721,46.4207,,,,,,,,,,,,,,,,4.8444,4.8887,,,,,3.1213,3.1056,5.8343,3.701,3.1187,5.6253,2.9645,3.7452,6.6389,4.184,11.799,14.92,,,,,,,,,,,,,,,,3.0489,11.2917,,,,,6.6359,4.6409,8.281,3.6732,13.8333,12.3159,14.6952,6.1659,9.967,15.9524,8.5173,15.2144,,,,,,,,,,,,,,,
2014/2/21,-1.7337,-3.8489,,,,,0,-2.6839,1.7647,2.1374,6.4957,-1.4858,1.6591,-0.8988,-0.182,2.3524,6.3873,0.3098,,,,,,,,,,,,,,,,2.5438,1.3708,,,,,,2.4733,18.8191,1.7078,11.0792,2.3058,2.9164,5.1671,1.8816,11.1181,31.9545,10.0218,,,,,,,,,,,,,,,,3973199266,3171232605,,,,,1154275824,2077257825,1387102115,3130920000,2770948250,1486378679,908820505.8,743089796,1234125000,458894579.5,846812000,699480000,,,,,,,,,,,,,,,,83.3445,42.3904,,,,,50.4694,30.2669,82.889,39.8286,85.8671,37.5214,32.6808,43.2211,42.4013,83.9366,59.9728,46.5645,,,,,,,,,,,,,,,,4.7604,4.7005,,,,,3.1213,3.0223,5.9373,3.7801,3.3213,5.5417,3.0136,3.7115,6.6268,4.2824,12.5526,14.9662,,,,,,,,,,,,,,,,2.996,10.8571,,,,,6.6359,4.5163,8.4272,3.7517,14.7319,12.1329,14.939,6.1105,9.9488,16.3276,9.0614,15.2615,,,,,,,,,,,,,,,
2014/2/24,0.7561,3.4418,,,,,0,4.0347,1.3295,4.0359,10.0161,5.2559,3.1824,4.4391,0.2552,0,-1.9536,0.3088,,,,,,,,,,,,,,,,1.93,1.1152,,,,,,2.0345,18.3236,3.4902,13.8271,2.8386,5.8104,6.8443,2.6339,7.067,19.9703,9.3889,,,,,,,,,,,,,,,,4003242361,3280380903,,,,,1154275824,2161069555,1405543357,3257280000,3048487850,1564501872,937742578.2,776076598.4,1237275000,458894579.5,830268500,701640000,,,,,,,,,,,,,,,,83.9747,43.8495,,,,,50.4694,31.4881,83.991,41.436,94.4676,39.4935,33.7208,45.1397,42.5096,83.9366,58.8011,46.7083,,,,,,,,,,,,,,,,4.7964,4.8623,,,,,3.1213,3.1442,6.0162,3.9327,3.6539,5.833,3.1095,3.8763,6.6437,4.2824,12.3074,15.0125,,,,,,,,,,,,,,,,3.0187,11.2307,,,,,6.6359,4.6985,8.5392,3.9031,16.2075,12.7706,15.4144,6.3817,9.9742,16.3276,8.8843,15.3086,,,,,,,,,,,,,,,
2014/2/25,-5.2533,-6.9439,,,,,0,-8.6892,-9.9829,-10.0096,-10.0088,-9.9001,-6.2871,-10.0091,-4.7463,-7.6454,-8.8126,-8.7566,,,,,,,,,,,,,,,,2.9895,1.609,,,,,,2.9052,18.0978,4.798,11.7216,4.4634,10.5272,10.4112,6.0944,9.7242,36.181,21.6001,,,,,,,,,,,,,,,,3792940698,3052593151,,,,,1154275824,1973288843,1265229559,2931240000,2743372200,1409614149,878786046,698397999.2,1178550000,423810237.8,757100500,640200000,,,,,,,,,,,,,,,,79.5633,40.8046,,,,,50.4694,28.752,75.6063,37.2885,85.0126,35.5836,31.6008,40.6216,40.4919,77.5193,53.6192,42.6182,,,,,,,,,,,,,,,,4.5444,4.5247,,,,,3.1213,2.871,5.4156,3.5391,3.2882,5.2555,2.914,3.4883,6.3284,3.955,11.2228,13.6979,,,,,,,,,,,,,,,,2.8601,10.4509,,,,,6.6359,4.2903,7.6867,3.5125,14.5853,11.5063,14.4453,5.743,9.5008,15.0793,8.1014,13.9681,,,,,,,,,,,,,,,
2014/2/26,0.462,1.3603,,,,,0,-0.6989,-7.2877,-2.7142,-5.9987,-2.2651,0.4219,-5.1295,-2.6346,0.5587,-0.8705,-1.7807,,,,,,,,,,,,,,,,1.9282,1.9191,,,,,,1.6999,12.323,3.1982,11.3304,3.0748,5.352,6.2234,2.6333,4.8316,18.8151,10.4276,,,,,,,,,,,,,,,,3810465837,3094116960,,,,,1154275824,1959497039,1173023349,2851680000,2578805450,1377685539,882494004,662573622.4,1147500000,426177892.8,750510000,628800000,,,,,,,,,,,,,,,,79.9309,41.3596,,,,,50.4694,28.551,70.0963,36.2764,79.9129,34.7776,31.7341,38.5379,39.4251,77.9524,53.1525,41.8593,,,,,,,,,,,,,,,,4.5654,4.5862,,,,,3.1213,2.8509,5.0209,3.443,3.091,5.1365,2.9263,3.3094,6.1616,3.9771,11.1251,13.454,,,,,,,,,,,,,,,,2.8733,10.593,,,,,6.6359,4.2603,7.1266,3.4171,13.7104,11.2457,14.5063,5.4484,9.2505,15.1635,8.0309,13.7194,,,,,,,,,,,,,,,
2014/2/27,-0.1971,-1.0736,,,,,0,-4.7103,-4.3062,-2.6258,-8.8651,-4.931,-4.7899,-4.818,-0.0784,0,-5.9857,-0.7824,,,,,,,,,,,,,,,,2.3826,1.2661,,,,,,2.043,11.7062,2.8626,10.14,3.6213,5.0445,6.5123,2.6099,4.6927,17.0514,9.6634,,,,,,,,,,,,,,,,3802955063,3060897913,,,,,1154275824,1867198045,1122510382,2776800000,2350191100,1309752327,840223282.8,630650910.4,1146600000,426177892.8,705587000,623880000,,,,,,,,,,,,,,,,79.7734,40.9156,,,,,50.4694,27.2062,67.0778,35.3238,72.8285,33.0628,30.2141,36.6812,39.3942,77.9524,49.971,41.5318,,,,,,,,,,,,,,,,4.5564,4.537,,,,,3.1213,2.7166,4.8047,3.3526,2.817,4.8832,2.7862,3.1499,6.1568,3.9771,10.4592,13.3487,,,,,,,,,,,,,,,,2.8676,10.4793,,,,,6.6359,4.0596,6.8197,3.3274,12.4949,10.6912,13.8114,5.1859,9.2433,15.1635,7.5502,13.612,,,,,,,,,,,,,,,
2014/2/28,1.2508,2.1318,,,,,0,1.25,1.6429,3.0337,2.271,3.2158,4.9868,3.1496,2.0016,-2.2727,3.6981,3.9431,,,,,,,,,,,,,,,,1.5802,0.9424,,,,,,1.6289,6.8555,1.5352,8.0747,2.5393,4.8867,4.2422,2.4355,3.6997,11.1868,8.0898,,,,,,,,,,,,,,,,3850523296,3126149613,,,,,1154275824,1890538020,1140951624,2861040000,2403564100,1351870919,882123208.2,650513931.2,1169550000,416492031.6,731680000,648480000,,,,,,,,,,,,,,,,80.7712,41.7878,,,,,50.4694,27.5463,68.1798,36.3955,74.4825,34.126,31.7208,37.8365,40.1827,76.1807,51.8189,43.1694,,,,,,,,,,,,,,,,4.6134,4.6337,,,,,3.1213,2.7506,4.8837,3.4543,2.8809,5.0402,2.9251,3.2491,6.28,3.8867,10.846,13.875,,,,,,,,,,,,,,,,2.9035,10.7027,,,,,6.6359,4.1104,6.9317,3.4283,12.7787,11.035,14.5002,5.3492,9.4283,14.8189,7.8294,14.1488,,,,,,,,,,,,,,,
2014/3/3,3.381,2.4668,,,,,0,3.1987,1.0541,3.5442,4.5152,3.7186,3.1526,1.4722,-0.2116,2.3256,5.7169,5.8475,,,,,,,,,,,,,,,,2.5221,1.288,,,,,,1.2731,7.1518,2.1275,7.7833,1.6022,4.2907,3.1035,1.8348,4.0274,17.3136,11.2872,,,,,,,,,,,,,,,,3980710040,3203265258,,,,,1154275824,1951009775,1152978521,2962440000,2512089200,1402141496,909932893.2,660090744.8,1167075000,426177892.8,773509500,686400000,,,,,,,,,,,,,,,,83.5021,42.8186,,,,,50.4694,28.4274,68.8985,37.6854,77.8455,35.395,32.7208,38.3935,40.0977,77.9524,54.7814,45.6938,,,,,,,,,,,,,,,,4.7694,4.748,,,,,3.1213,2.8386,4.9351,3.5767,3.011,5.2277,3.0173,3.297,6.2667,3.9771,11.466,14.6864,,,,,,,,,,,,,,,,3.0017,10.9667,,,,,6.6359,4.2418,7.0048,3.5498,13.3557,11.4453,14.9573,5.428,9.4083,15.1635,8.277,14.9761,,,,,,,,,,,,,,,
2014/3/4,1.4465,2.2222,,,,,0,-0.7613,0.2086,-0.7372,-5.8074,-0.5814,1.2632,-1.021,-1.2917,-0.8081,-0.939,3.0769,,,,,,,,,,,,,,,,3.304,1.2961,,,,,,1.6157,7.7122,1.7255,6.9825,1.2095,3.1297,4.3391,1.4611,3.8741,19.2862,16.9043,,,,,,,,,,,,,,,,4038292638,3274448930,,,,,1154275824,1936157064,1155383900,2940600000,2366203000,1393989510,921427563,653351505.6,1152000000,422734031,766246500,707520000,,,,,,,,,,,,,,,,84.71,43.7702,,,,,50.4694,28.211,69.0423,37.4075,73.3247,35.1892,33.1342,38.0015,39.5797,77.3225,54.267,47.0998,,,,,,,,,,,,,,,,4.8384,4.8535,,,,,3.1213,2.817,4.9454,3.5504,2.8361,5.1973,3.0554,3.2633,6.1858,3.9449,11.3584,15.1383,,,,,,,,,,,,,,,,3.0451,11.2104,,,,,6.6359,4.2095,7.0194,3.5237,12.5801,11.3788,15.1462,5.3726,9.2868,15.041,8.1993,15.4369,,,,,,,,,,,,,,,
2014/3/5,-2.1079,0,,,,,0,2.4658,0,-0.2653,1.203,4.7758,-0.8048,0.1629,0.0781,0.611,-2.4399,-3.8501,,,,,,,,,,,,,,,,2.6609,3.2131,,,,,,1.2384,5.7197,1.5342,4.2272,2.7255,2.9102,4.3077,1.5996,4.0962,11.8448,10.0188,,,,,,,,,,,,,,,,3953170536,3274448930,,,,,1154275824,1983897923,1155383900,2932800000,2394668600,1460564058,914011647,654415596,1152900000,425316927.4,747551000,680280000,,,,,,,,,,,,,,,,82.9244,43.7702,,,,,50.4694,28.9066,69.0423,37.3083,74.2068,36.8698,32.8675,38.0634,39.6107,77.7949,52.9429,45.2864,,,,,,,,,,,,,,,,4.7364,4.8535,,,,,3.1213,2.8864,4.9454,3.5409,2.8703,5.4455,3.0309,3.2686,6.1906,3.969,11.0813,14.5554,,,,,,,,,,,,,,,,2.9809,11.2104,,,,,6.6359,4.3133,7.0194,3.5143,12.7314,11.9222,15.0243,5.3813,9.294,15.1329,7.9992,14.8426,,,,,,,,,,,,,,,
2014/3/6,-2.4699,-1.8478,,,,,0,-1.3369,-2.0125,3.4043,-0.8172,2.7907,-1.217,-0.0542,1.7955,0.3543,3.3645,2.4872,,,,,,,,,,,,,,,,1.9712,1.6298,,,,,,2.2825,5.6096,2.1633,3.4714,5.3253,3.2106,4.9896,1.4576,3.2973,15.7498,12.5404,,,,,,,,,,,,,,,,3855530479,3213942809,,,,,1154275824,1957375223,1132131900,3032640000,2375098500,1501323985,902887773,654060899.2,1173600000,426823616.9,772702500,697200000,,,,,,,,,,,,,,,,80.8762,42.9614,,,,,50.4694,28.5201,67.6528,38.5784,73.6004,37.8987,32.4675,38.0428,40.3219,78.0705,54.7242,46.4127,,,,,,,,,,,,,,,,4.6194,4.7638,,,,,3.1213,2.8478,4.8459,3.6615,2.8468,5.5975,2.994,3.2668,6.3018,3.9831,11.4541,14.9175,,,,,,,,,,,,,,,,2.9073,11.0033,,,,,6.6359,4.2557,6.8781,3.634,12.6274,12.2549,14.8415,5.3784,9.4609,15.1865,8.2683,15.2118,,,,,,,,,,,,,,,
2014/3/7,0.5195,1.4396,,,,,0,-0.9756,-2.3371,-1.9547,0.3371,-3.8009,-2.1355,4.3926,4.1028,1.4624,-2.054,-5.6627,,,,,,,,,,,,,,,,1.3778,1.5254,,,,,,0.9228,6.1818,1.4823,3.6459,3.4159,2.3931,8.135,3.977,5.4444,17.6495,11.5436,,,,,,,,,,,,,,,,3875559209,3260212196,,,,,1154275824,1938278879,1105672726,2973360000,2383104450,1444260087,883606391.4,682791340,1221750000,433065616.3,756831500,657720000,,,,,,,,,,,,,,,,81.2963,43.5799,,,,,50.4694,28.2419,66.0717,37.8243,73.8485,36.4582,31.7741,39.7139,41.9762,79.2122,53.6002,43.7846,,,,,,,,,,,,,,,,4.6434,4.8324,,,,,3.1213,2.82,4.7327,3.5899,2.8564,5.3847,2.93,3.4103,6.5603,4.0414,11.2188,14.0727,,,,,,,,,,,,,,,,2.9224,11.1617,,,,,6.6359,4.2142,6.7174,3.5629,12.6699,11.7891,14.5245,5.6146,9.8491,15.4086,8.0985,14.3504,,,,,,,,,,,,,,,
2014/3/10,-6.2016,-2.4381,,,,,0,-5.8566,-9.2096,-5.5089,-6.1217,-5.4563,-3.2732,-1.4026,-0.7182,-5.5666,-6.3444,-3.0286,,,,,,,,,,,,,,,,2.2877,0.9589,,,,,,1.9368,7.2843,1.6289,4.2885,2.5884,2.6951,6.299,3.618,3.5402,12.2228,5.9237,,,,,,,,,,,,,,,,3635214451,3180723762,,,,,1154275824,1824761726,1003844999,2809560000,2237218250,1365457561,854684319,673214526.4,1212975000,408958584,708815000,637800000,,,,,,,,,,,,,,,,76.2547,42.5173,,,,,50.4694,26.5879,59.9868,35.7406,69.3277,34.469,30.7341,39.1568,41.6747,74.8028,50.1996,42.4585,,,,,,,,,,,,,,,,4.3555,4.7146,,,,,3.1213,2.6549,4.2968,3.3921,2.6815,5.0909,2.8341,3.3625,6.5132,3.8164,10.5071,13.6465,,,,,,,,,,,,,,,,2.7412,10.8896,,,,,6.6359,3.9674,6.0987,3.3667,11.8943,11.1459,14.0491,5.5359,9.7783,14.5509,7.5847,13.9157,,,,,,,,,,,,,,,
