ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2018/8/16,-2.5692,-0.0635,-0.9804,-2.1739,-0.5917,-4.5852,-4.2384,-2.746,,-0.1988,0.5149,0.2269,0.0535,1.5692,0.2509,1.7674,1.7293,1.5381,,0.2386,8557574783,2513284594,8557574783,1452631219,4852295952,3266208213,3785149013,10952869438,,3266208213,17.0633,-109.6053,9.2116,81.4114,33.9116,85.2095,393.5554,10.0015,,67.4868,1.665,1.1821,0.8989,1.6282,1.1657,1.3583,14.477,1.6147,,1.0758,1.2945,1.5629,0.6989,2.4278,1.1254,1.2481,22.0535,1.5067,,0.9885
2018/8/17,-1.0142,-2.3492,-0.6601,-2.0741,-0.8929,-5.2632,-2.1438,-1.8824,,-0.5976,0.3845,0.2829,0.0761,1.0788,0.2509,1.3026,1.2825,0.9339,,0.1247,8470783964,2454242353,8470783964,1422502571,4808971881,3094302517,3704001281,10746697778,,3094302517,16.8903,-107.0305,9.1435,79.7229,33.6088,80.7247,385.1181,9.8132,,67.0329,1.6482,1.1544,0.8922,1.5944,1.1553,1.2868,14.1667,1.5843,,1.0686,1.2814,1.5261,0.6937,2.3774,1.1154,1.1824,21.5807,1.4783,,0.9819
2018/8/20,0.6148,1.4304,-0.3322,0.7564,-0.3003,-0.7246,1.4134,1.4388,,0.4008,0.3705,0.2316,0.0414,0.8727,0.3586,0.7529,0.989,1.1248,,0.1176,8522858455,2489348550,8522858455,1433262803,4794530524,3071880035,3756354656,10901326523,,3071880035,16.9941,-108.5615,9.0899,80.3259,33.5079,80.1398,390.5615,9.9544,,67.1297,1.6583,1.1709,0.887,1.6065,1.1519,1.2775,14.3669,1.6071,,1.0701,1.2893,1.548,0.6896,2.3954,1.112,1.1738,21.8857,1.4996,,0.9833
2018/8/21,0.4073,1.2821,1.6667,0.7508,0.6024,2.6764,1.7422,1.6548,,1.3972,0.3257,0.2258,0.0607,0.8715,0.3735,0.9366,1.5439,1.0098,,0.1649,8557574783,2521263275,8557574783,1444023034,4823413238,3154095803,3821796375,11081726725,,3154095803,17.0633,-109.9533,9.1934,80.9289,33.7097,82.2846,397.3657,10.1191,,67.713,1.665,1.1859,0.8971,1.6186,1.1588,1.3117,14.6172,1.6337,,1.0794,1.2945,1.5678,0.6975,2.4134,1.1187,1.2053,22.267,1.5244,,0.9918
2018/8/22,-1.6227,-1.2658,-0.6557,-0.149,-1.497,-1.1848,-3.2877,-1.3953,,1.1811,0.3046,0.1104,0.0276,0.6619,0.2476,0.5304,1.0353,0.7105,,0.298,8418709472,2489348550,8418709472,1441870988,4751206453,3116724999,3696148275,10927097980,,3116724999,16.7864,-108.5615,9.1211,80.8083,33.2051,81.3097,384.3016,9.9779,,68.4236,1.638,1.1709,0.89,1.6162,1.1415,1.2962,14.1366,1.6109,,1.0907,1.2735,1.548,0.692,2.4098,1.102,1.191,21.5349,1.5031,,1.0022
2018/8/23,0,1.859,0.33,0.2985,0.304,0.2398,0.0708,0.2358,,3.1128,0.2616,0.1973,0.0239,0.6949,0.2338,0.4554,0.774,0.6756,,0.5775,8418709472,2535624901,8418709472,1446175080,4765647810,3124199160,3698765944,10952869438,,3124199160,16.7864,-110.5796,9.1641,81.0496,33.306,81.5047,384.5738,10.0015,,70.6527,1.638,1.1927,0.8942,1.621,1.1449,1.2993,14.1466,1.6147,,1.1263,1.2735,1.5767,0.6953,2.417,1.1053,1.1938,21.5502,1.5067,,1.0349
2018/8/24,0.4124,2.832,-0.3289,-0.2976,0.6061,0.2392,-1.4862,-0.4706,,-0.1887,0.1949,0.5121,0.0271,0.6718,0.1885,0.3112,0.8573,0.5802,,0.1968,8453425800,2607433033,8453425800,1441870988,4794530524,3131673321,3643794900,10901326523,,3131673321,16.8557,-113.7112,9.1794,80.8083,33.5079,81.6997,378.8583,9.9544,,70.8732,1.6448,1.2264,0.8957,1.6162,1.1519,1.3024,13.9364,1.6071,,1.1298,1.2788,1.6214,0.6964,2.4098,1.112,1.1967,21.2299,1.4996,,1.0381
2018/8/27,1.232,4.59,1.9802,2.0896,1.8072,1.6706,1.8678,5.2009,,1.1342,0.3485,1.0406,0.063,1.0128,0.2386,0.516,0.8725,1.6626,,0.3169,8557574783,2727113251,8557574783,1471999635,4881178666,3183992445,3711854288,11468298588,,3183992445,17.0633,-118.9305,9.3337,82.4969,34.1134,83.0646,385.9346,10.4721,,71.4663,1.665,1.2827,0.9108,1.6499,1.1727,1.3241,14.1967,1.6907,,1.1392,1.2945,1.6958,0.7081,2.4602,1.1321,1.2167,21.6265,1.5776,,1.0468
2018/8/28,0,-3.3938,-0.3236,0.2924,-0.8876,-0.7042,0.4231,-0.2247,,-0.7477,0.3139,1.0914,0.0539,1.0651,0.2256,0.3637,0.9667,1.1492,,0.1613,8557574783,2634560549,8557574783,1476303728,4837854595,3161569963,3727560300,11442527130,,3161569963,17.0633,-114.8942,9.2416,82.7381,33.8107,82.4796,387.5676,10.4486,,70.4599,1.665,1.2392,0.9018,1.6547,1.1623,1.3148,14.2568,1.6869,,1.1232,1.2945,1.6383,0.7011,2.4673,1.1221,1.2081,21.718,1.574,,1.0321
2018/8/29,-0.4057,-0.848,-0.6494,-1.1662,0.2985,-2.8369,0.4213,-0.4505,,-3.3898,0.1935,0.3497,0.0163,0.6578,0.2433,0.4999,0.8306,0.6554,,0.388,8522858455,2612220241,8522858455,1459087358,4852295952,3071880035,3743266313,11390984215,,3071880035,16.9941,-113.92,9.1851,81.7732,33.9116,80.1398,389.2007,10.4015,,68.0914,1.6583,1.2287,0.8963,1.6354,1.1657,1.2775,14.3168,1.6793,,1.0854,1.2893,1.6244,0.6968,2.4386,1.1254,1.1738,21.8095,1.5669,,0.9974
2018/8/30,-1.4257,-0.5498,-1.3072,-1.1799,-0.2976,-2.4331,-1.2587,-1.5837,,0,0.2639,0.3237,0.0288,0.7833,0.1953,0.4278,1.0936,1.0106,,0.2395,8401351308,2597858615,8401351308,1441870988,4837854595,2997138429,3696148275,11210584013,,2997138429,16.7518,-113.2936,9.0712,80.8083,33.8107,78.1899,384.3016,10.2368,,68.1324,1.6346,1.2219,0.8852,1.6162,1.1623,1.2464,14.1366,1.6527,,1.0861,1.2709,1.6154,0.6882,2.4098,1.1221,1.1453,21.5349,1.5421,,0.998
2018/8/31,-0.6198,0,0,0.1493,-0.597,-0.9975,-1.983,-0.6897,,-0.5848,0.2258,0.2776,0.0287,0.7486,0.1832,0.4044,0.9729,0.8288,,0.2047,8349276817,2597858615,8349276817,1444023034,4808971881,2967241786,3622853550,11133269640,,2967241786,16.648,-113.2936,9.0884,80.9289,33.6088,77.41,376.6809,10.1662,,67.8662,1.6245,1.2219,0.8868,1.6186,1.1553,1.234,13.8563,1.6413,,1.0819,1.263,1.6154,0.6895,2.4134,1.1154,1.1339,21.1079,1.5315,,0.9941
2018/9/3,3.3264,2.027,0.9934,0.4471,-0.3003,-0.2519,-0.0723,0.2315,,-1.9608,0.5958,0.4667,0.1025,0.86,0.1662,0.2266,0.6638,0.6363,,0.2845,8627007438,2650517911,8627007438,1450479173,4794530524,2959767625,3620235881,11159041098,,2959767625,17.2018,-115.5901,9.1924,81.2908,33.5079,77.215,376.4087,10.1897,,66.634,1.6785,1.2467,0.897,1.6258,1.1519,1.2309,13.8463,1.6451,,1.0622,1.305,1.6482,0.6974,2.4242,1.112,1.131,21.0927,1.535,,0.976
2018/9/4,-0.6036,0.2408,0.3279,2.3739,0.3012,3.0303,0.7954,1.3857,,2.4,0.5674,0.3556,0.0181,2.2964,0.2655,0.5377,0.6605,0.6449,,0.2205,8574932947,2656900856,8574932947,1484911913,4808971881,3049457553,3649030238,11313669843,,3049457553,17.0979,-115.8685,9.1999,83.2205,33.6088,79.5548,379.4026,10.3309,,68.0695,1.6684,1.2497,0.8977,1.6644,1.1553,1.2682,13.9564,1.6679,,1.0851,1.2972,1.6522,0.698,2.4817,1.1154,1.1653,21.2604,1.5563,,0.997
2018/9/5,-1.2146,-0.4204,-0.9804,-1.7391,-1.5015,-1.9608,-2.2956,-2.9613,,0,0.3043,0.3173,0.0221,1.1589,0.1851,0.3211,0.7894,0.9108,,0.2239,8470783964,2645730703,8470783964,1459087358,4736765096,2989664268,3565264838,10978640895,,2989664268,16.8903,-115.3814,9.1211,81.7732,33.1042,77.9949,370.6932,10.025,,68.1523,1.6482,1.2444,0.89,1.6354,1.138,1.2433,13.636,1.6185,,1.0864,1.2814,1.6452,0.692,2.4386,1.0986,1.1424,20.7724,1.5102,,0.9983
2018/9/6,-0.8197,-1.6888,-0.9901,1.3274,0,-0.75,-0.2937,-1.1737,,0.1953,0.2279,0.3943,0.0343,1.877,0.1389,0.2783,0.6174,0.685,,0.0903,8401351308,2601050088,8401351308,1478455774,4736765096,2967241786,3554794163,10849783608,,2967241786,16.7518,-113.4328,9.0244,82.8587,33.1042,77.41,369.6045,9.9073,,68.2364,1.6346,1.2234,0.8806,1.6572,1.138,1.234,13.596,1.5995,,1.0878,1.2709,1.6174,0.6847,2.4709,1.0986,1.1339,20.7114,1.4925,,0.9995
2018/9/7,0.4132,-0.1227,1.3333,-0.1456,0.3049,0,0,0,,0,0.2169,0.2694,0.0369,1.3621,0.2848,0.199,0.5161,0.7608,,0.0771,8436067636,2597858615,8436067636,1476303728,4751206453,2967241786,3554794163,10849783608,,2967241786,16.8211,-113.2936,9.1432,82.7381,33.2051,77.41,369.6045,9.9073,,68.2314,1.6414,1.2219,0.8922,1.6547,1.1415,1.234,13.596,1.5995,,1.0877,1.2762,1.6154,0.6937,2.4673,1.102,1.1339,20.7114,1.4925,,0.9994
2018/9/10,-1.4403,-3.9926,-2.3026,-2.3324,-1.8237,0,-1.6937,-2.1378,,-0.7797,0.2401,0.5579,0.0492,0.9032,0.2109,0.4307,0.5363,0.4419,,0.1569,8314560489,2494135759,8314560489,1441870988,4664558311,2967241786,3494587781,10617840490,,2967241786,16.5595,-108.7703,8.9455,80.8083,32.5995,77.41,363.3447,9.6955,,67.8751,1.6159,1.1731,0.8729,1.6162,1.1206,1.234,13.3657,1.5653,,1.082,1.2563,1.5509,0.6787,2.4098,1.0819,1.1339,20.3606,1.4606,,0.9942
2018/9/11,-0.2088,0.4479,0.3367,0.2985,-0.3096,0,0.2996,-2.1845,,-1.1788,0.2201,0.2065,0.0485,0.836,0.1194,0.1884,0.3327,1.1376,,0.1088,8297202325,2505305913,8297202325,1446175080,4650116954,2967241786,3505058456,10385897373,,2967241786,16.5249,-109.2574,8.9884,81.0496,32.4986,77.41,364.4333,9.4837,,67.1721,1.6125,1.1784,0.8771,1.621,1.1172,1.234,13.4058,1.5311,,1.0708,1.2537,1.5579,0.6819,2.417,1.0785,1.1339,20.4216,1.4287,,0.9839
2018/9/12,0,0.0637,0,-0.1488,-0.3106,-0.5038,0.4481,-0.2481,,-1.5905,0.1298,0.1129,0.0149,0.7582,0.1437,0.193,0.321,0.4999,,0.1388,8297202325,2506901649,8297202325,1444023034,4635675597,2952293465,3520764469,10467554767,,2952293465,16.5249,-109.327,8.9965,80.9289,32.3977,77.02,366.0664,9.4602,,66.1597,1.6125,1.1791,0.8779,1.6186,1.1137,1.2278,13.4658,1.5273,,1.0546,1.2537,1.5589,0.6825,2.4134,1.0752,1.1282,20.5131,1.4251,,0.9691
2018/9/13,0.8368,0.8275,0.6711,1.4903,0.6231,0.2532,0.5204,0.995,,0.6061,0.2505,0.1923,0.02,1.1465,0.1533,0.2145,0.4169,0.5209,,0.0626,8366634981,2527646220,8366634981,1465543496,4664558311,2959767625,3539088150,10571709541,,2959767625,16.6632,-110.2317,9.0506,82.135,32.5995,77.215,367.9715,9.5543,,66.5044,1.626,1.1889,0.8832,1.6427,1.1206,1.2309,13.5359,1.5425,,1.0601,1.2642,1.5718,0.6866,2.4494,1.0819,1.131,20.6199,1.4393,,0.9741
2018/9/14,-0.4149,-0.3788,-0.6667,-1.0279,-1.2384,-1.0101,0.7396,-0.4926,,-0.2008,0.1815,0.1387,0.0133,1.1385,0.2064,0.2097,0.8926,0.3918,,0.0249,8331918653,2518071803,8331918653,1450479173,4606792883,2929870983,3565264838,10519632154,,2929870983,16.5941,-109.8141,8.9737,81.2908,32.1958,76.435,370.6932,9.5073,,66.2487,1.6192,1.1844,0.8757,1.6258,1.1068,1.2184,13.636,1.5349,,1.0561,1.2589,1.5658,0.6808,2.4242,1.0685,1.1196,20.7724,1.4322,,0.9704
2018/9/17,2.5,-2.5982,0.3356,0.5935,-1.8809,-1.2755,2.79,-0.7426,,-0.8048,0.8518,0.2799,0.0367,4.1504,0.1774,0.2169,1.8501,0.315,,0.0258,8540216619,2452646616,8540216619,1459087358,4520144741,2892500179,3664736250,10441516073,,2892500179,17.0089,-106.9609,9.0237,81.7732,31.5903,75.4601,381.0356,9.4367,,65.8568,1.6597,1.1536,0.8805,1.6354,1.0859,1.2029,14.0165,1.5235,,1.0498,1.2904,1.5252,0.6846,2.4386,1.0484,1.1053,21.3519,1.4216,,0.9646
2018/9/18,0.6098,0.9759,0.6689,0.4425,1.9169,1.8088,0.4286,2.7431,,1.8256,0.4783,0.2943,0.0361,2.899,0.2272,0.2223,1.3656,0.707,,0.1034,8592291111,2476582660,8592291111,1465543496,4606792883,2944819304,3680442263,10727941701,,2944819304,17.1126,-108.0048,9.0935,82.135,32.1958,76.825,382.6686,9.6955,,67.1031,1.6699,1.1649,0.8873,1.6427,1.1068,1.2247,14.0766,1.5653,,1.0697,1.2983,1.54,0.6899,2.4494,1.0685,1.1253,21.4434,1.4606,,0.9829
2018/9/19,0.202,0.451,0.6645,1.7621,1.2539,0.5076,0.2134,0.7282,,1.1952,0.5437,0.3158,0.0542,3.6087,0.273,0.3849,1.594,0.7199,,0.1233,8609649275,2487752814,8609649275,1491368051,4664558311,2959767625,3688295269,10806057782,,2959767625,17.1472,-108.4919,9.155,83.5824,32.5995,77.215,383.4851,9.7644,,67.92,1.6732,1.1701,0.8933,1.6716,1.1206,1.2309,14.1066,1.5764,,1.0827,1.3009,1.547,0.6946,2.4925,1.0819,1.131,21.4892,1.471,,0.9949
2018/9/20,-0.8065,-0.1924,-0.9901,0.5772,-0.3096,-0.5051,-1.7033,-0.7229,,0,0.325,0.2065,0.0189,2.5654,0.2204,0.2544,1.0008,0.7663,,0.0484,8540216619,2482965605,8540216619,1499976236,4650116954,2944819304,3625471219,10727941701,,2944819304,17.0089,-108.2831,9.0614,84.0648,32.4986,76.825,376.9531,9.6938,,67.8814,1.6597,1.1679,0.8842,1.6813,1.1172,1.2247,13.8663,1.565,,1.0821,1.2904,1.544,0.6875,2.5069,1.0785,1.1253,21.1232,1.4603,,0.9943
2018/9/21,1.4228,1.1568,0.6667,0.8608,0.9317,1.0152,0.9386,1.4563,,1.1811,0.5025,0.2412,0.0726,2.3452,0.3,0.2461,1.1111,0.6054,,0.1089,8661723766,2511688858,8661723766,1512888514,4693441025,2974715947,3659500913,10884173862,,2974715947,17.2509,-109.5357,9.1002,84.7885,32.8014,77.6049,380.4913,9.835,,68.5098,1.6833,1.1814,0.888,1.6958,1.1276,1.2371,13.9965,1.5878,,1.0921,1.3088,1.5619,0.6904,2.5285,1.0886,1.1367,21.3214,1.4816,,1.0035
2018/9/25,-0.6012,-0.4447,-0.3311,-0.8535,0.3077,-1.2563,-0.1431,-0.9569,,0,0.293,0.1769,0.0405,1.0313,0.2806,0.3061,0.6178,0.4398,,0.1463,8609649275,2500518704,8609649275,1499976236,4707882382,2937345143,3654265575,10780019088,,2937345143,17.1472,-109.0486,9.1153,84.0648,32.9023,76.63,379.9469,9.7409,,68.5929,1.6732,1.1761,0.8895,1.6813,1.131,1.2216,13.9764,1.5726,,1.0934,1.3009,1.5549,0.6916,2.5069,1.0919,1.1224,21.2909,1.4674,,1.0047
2018/9/26,0.2016,0,-0.3322,-0.4304,-0.3067,0,-0.4298,0.2415,,0.1946,0.3712,0.3377,0.0399,1.2813,0.2012,0.1961,0.6393,0.7205,,0.0804,8627007438,2500518704,8627007438,1493520098,4693441025,2937345143,3638559563,10806057782,,2937345143,17.1818,-109.0486,9.1014,83.703,32.8014,76.63,378.3139,9.7644,,68.8579,1.6766,1.1761,0.8881,1.674,1.1276,1.2216,13.9164,1.5764,,1.0977,1.3035,1.5549,0.6905,2.4961,1.0886,1.1224,21.1994,1.471,,1.0086
2018/9/27,-2.0121,-1.7869,0.6667,-4.0346,-1.5385,-2.2901,-3.3813,-1.6867,,0.3883,0.4379,0.385,0.0228,2.0235,0.2361,0.2479,1.144,0.7465,,0.1357,8453425800,2455838089,8453425800,1433262803,4621234240,2870077697,3515529131,10623786928,,2870077697,16.8361,-107.1001,9.1787,80.3259,32.2968,74.8751,365.522,9.5997,,69.1969,1.6429,1.1551,0.8957,1.6065,1.1102,1.1936,13.4458,1.5498,,1.1031,1.2773,1.5271,0.6964,2.3954,1.0718,1.0967,20.4826,1.4462,,1.0136
2018/9/28,0.616,2.0793,-0.3311,1.6517,1.5625,1.5625,1.1169,0.9804,,0.1934,0.2559,0.3745,0.0187,1.2141,0.5709,0.1347,0.4702,0.5184,,0.0517,8505500291,2506901649,8505500291,1456935311,4693441025,2914922661,3554794163,10727941701,,2914922661,16.9981,-109.327,9.1882,81.6526,32.8014,76.045,369.6045,9.6938,,69.4823,1.6587,1.1791,0.8966,1.633,1.1276,1.2122,13.596,1.565,,1.1076,1.2896,1.5589,0.6971,2.435,1.0886,1.1139,20.7114,1.4603,,1.0177
2018/10/8,-3.2653,0.2546,-1.9934,-5.4653,-2.4615,-3.5897,-1.8409,-3.3981,,-0.9653,0.3866,0.9122,0.0402,1.5499,0.2991,0.2156,0.6062,1.0467,,0.1006,8227769670,2513284594,8227769670,1377309600,4577910169,2810284412,3489352444,10363399993,,2810284412,16.4431,-109.6053,9.0054,77.1901,31.994,73.3152,362.8003,9.3644,,68.9766,1.6045,1.1821,0.8787,1.5438,1.0998,1.1687,13.3457,1.5119,,1.0996,1.2475,1.5629,0.6832,2.3019,1.0618,1.0739,20.3301,1.4107,,1.0103
2018/10/9,-0.211,2.5397,-0.339,-0.1563,0.3155,1.3298,0.3001,1.2563,,-0.3899,0.2988,0.688,0.0225,1.3318,0.2019,0.1374,0.3482,0.4882,,0.0566,8210411506,2577114044,8210411506,1375157554,4592351526,2847655215,3499823119,10493593460,,2847655215,16.4084,-112.389,8.992,77.0694,32.0949,74.2902,363.889,9.4821,,68.7695,1.6011,1.2122,0.8774,1.5414,1.1033,1.1843,13.3857,1.5309,,1.0963,1.2449,1.6025,0.6822,2.2983,1.0651,1.0882,20.3911,1.4284,,1.0073
2018/10/10,-0.2114,-0.4334,0.3401,0.4695,0,0,0.6731,-0.7444,,-0.7828,0.227,0.5269,0.0297,1.0462,0.1403,0.1268,0.4264,0.6599,,0.0423,8193053342,2565943890,8193053342,1381613693,4592351526,2847655215,3523382138,10415477380,,2847655215,16.3737,-111.9018,9.0231,77.4313,32.0949,74.2902,366.3385,9.4115,,68.2836,1.5977,1.2069,0.8805,1.5486,1.1033,1.1843,13.4758,1.5195,,1.0885,1.2422,1.5956,0.6846,2.3091,1.0651,1.0882,20.5284,1.4178,,1.0002
2018/10/11,-9.9576,-7.9602,-6.4407,-9.9688,-6.6038,-8.399,-9.1382,-9.25,,-9.2702,0.8592,0.7852,0.1192,2.6236,0.4512,0.3985,1.0602,1.6553,,0.3369,7377219641,2361689650,7377219641,1243882733,4289083029,2608482074,3201408881,9452045722,,2608482074,14.7433,-102.9942,8.4418,69.7123,29.9754,68.0506,332.8618,8.5409,,61.9769,1.4386,1.1108,0.8238,1.3942,1.0304,1.0848,12.2444,1.3789,,0.988,1.1185,1.4686,0.6405,2.0789,0.9948,0.9968,18.6524,1.2867,,0.9078
2018/10/12,-2.8235,0.5405,0.3623,-2.7682,0,-0.5731,-2.2895,-0.8264,,0.8696,0.5637,0.4331,0.0543,1.9889,0.2925,0.2716,0.9937,1.5578,,0.1571,7168921674,2374455540,7168921674,1209449993,4289083029,2593533752,3128114156,9373929642,,2593533752,14.327,-103.5509,8.4772,67.7825,29.9754,67.6606,325.2411,8.4704,,62.5357,1.398,1.1168,0.8272,1.3556,1.0304,1.0786,11.9641,1.3675,,0.9969,1.0869,1.4765,0.6431,2.0214,0.9948,0.9911,18.2254,1.276,,0.916
2018/10/15,-2.9056,-3.0242,-2.1661,-2.3132,-1.3468,0.5764,-0.3347,-2.2222,,-0.8621,0.3708,0.3611,0.0484,1.4329,0.1791,0.2275,0.4407,0.8189,,0.0597,6960623708,2302647409,6960623708,1179898448,4231317601,2608482074,3117643481,9165620094,,2608482074,13.9107,-100.4194,8.2967,66.2146,29.5717,68.0506,324.1524,8.2821,,62.0271,1.3574,1.0831,0.8096,1.3243,1.0166,1.0848,11.924,1.3371,,0.9888,1.0554,1.4319,0.6294,1.9746,0.9814,0.9968,18.1644,1.2477,,0.9085
2018/10/16,-2.9925,-3.1878,-4.059,-3.0965,-2.7304,-3.4384,-2.9387,-2.2727,,-4.3478,0.4915,0.4249,0.0397,2.2152,0.3477,0.2281,0.525,0.4989,,0.2329,6752325742,2229243541,6752325742,1147240710,4115786745,2518792146,3026025075,8957310547,,2518792146,13.4944,-97.2182,7.955,64.1642,28.7643,65.7107,314.6265,8.0939,,59.3002,1.3168,1.0485,0.7763,1.2833,0.9888,1.0475,11.5736,1.3067,,0.9453,1.0238,1.3862,0.6035,1.9135,0.9546,0.9625,17.6306,1.2193,,0.8686
2018/10/17,2.3136,1.2169,-0.7692,1.6917,-0.3509,0.8902,1.8166,4.9419,,1.3636,0.3174,0.4172,0.0917,1.8611,0.2777,0.1928,0.5245,1.4298,,0.141,6908549216,2256371058,6908549216,1166648918,4101345388,2541214628,3080996119,9399968335,,2541214628,13.8066,-98.4012,7.892,65.2497,28.6634,66.2957,320.3421,8.4939,,60.095,1.3473,1.0613,0.7701,1.305,0.9853,1.0568,11.7839,1.3713,,0.958,1.0475,1.4031,0.5987,1.9458,0.9512,0.9711,17.9509,1.2796,,0.8802
2018/10/18,-2.7638,-3.5361,-4.6512,-2.0333,-2.8169,-2.0588,-3.1436,-2.2161,,-5.8296,0.327,0.363,0.0753,1.8767,0.3683,0.1482,0.5527,0.6043,,0.1031,6717609414,2176584245,6717609414,1142927775,3985814532,2488895503,2984142375,9191658788,,2488895503,13.4251,-94.9217,7.5419,63.923,27.856,64.9308,310.2719,8.3057,,56.7325,1.31,1.0238,0.7359,1.2784,0.9576,1.0351,11.4134,1.3409,,0.9044,1.0185,1.3535,0.5722,1.9063,0.9245,0.9511,17.3866,1.2512,,0.831
2018/10/19,3.876,1.6129,3.6585,2.2642,0,2.7027,1.6667,2.2663,,2.619,0.457,0.539,0.0752,1.932,0.6698,0.1676,0.5433,0.8129,,0.0735,6977981872,2211690443,6977981872,1168805385,3985814532,2556162949,3033878081,9399968335,,2556162949,13.9454,-96.4527,7.8298,65.3703,27.856,66.6857,315.4431,8.4939,,58.3125,1.3608,1.0403,0.764,1.3074,0.9576,1.063,11.6036,1.3713,,0.9296,1.058,1.3753,0.594,1.9494,0.9245,0.9768,17.6763,1.2796,,0.8541
2018/10/22,4.2289,5.3391,5.098,5.7196,2.8986,4.386,3.9689,4.9861,,5.5684,0.7208,0.7693,0.1317,3.7379,1.44,0.3204,0.9659,1.2759,,0.1796,7273070657,2329774925,7273070657,1235655878,4101345388,2668275359,3154290844,9868664818,,2668275359,14.5351,-101.6024,8.2091,69.1092,28.6634,69.6105,327.9628,8.9174,,61.4256,1.4183,1.0958,0.801,1.3822,0.9853,1.1097,12.0642,1.4397,,0.9792,1.1027,1.4487,0.6228,2.0609,0.9512,1.0196,18.3779,1.3434,,0.8997
2018/10/23,-2.3866,-1.5068,-1.8657,-0.1745,-1.4085,-1.1204,-1.5768,-2.1108,,0,0.4296,0.7864,0.0625,3.2319,1.0878,0.2607,0.7137,0.7433,,0.0858,7099489019,2294668728,7099489019,1233499410,4043579960,2638378717,3104555138,9660355270,,2638378717,14.1882,-100.0714,8.0694,68.9886,28.2597,68.8305,322.7916,8.7292,,61.5161,1.3845,1.0793,0.7874,1.3798,0.9715,1.0972,11.874,1.4093,,0.9806,1.0764,1.4269,0.6122,2.0573,0.9379,1.0082,18.0881,1.315,,0.9011
2018/10/24,0.7335,0.4868,1.9011,0.6993,0.3571,1.1331,3.9629,-0.2695,,-0.2198,0.2935,0.4145,0.0607,2.5142,0.481,0.2313,1.6192,0.5008,,0.0604,7151563510,2305838881,7151563510,1242125280,4058021317,2668275359,3227585569,9634316577,,2668275359,14.2923,-100.5585,8.2257,69.471,28.3606,69.6105,335.5835,8.7052,,61.3978,1.3946,1.0846,0.8027,1.3894,0.9749,1.1097,12.3445,1.4054,,0.9787,1.0843,1.4339,0.6241,2.0717,0.9412,1.0196,18.8049,1.3114,,0.8993
2018/10/25,-0.7282,-0.2076,-0.7463,1.5625,-0.7117,-0.2801,-2.8386,-1.3514,,-0.6608,0.4252,0.3638,0.0326,2.6751,0.4805,0.2137,1.0174,0.5729,,0.0543,7099489019,2301051673,7099489019,1261533488,4029138603,2660801199,3135967163,9504123109,,2660801199,14.1882,-100.3498,8.1691,70.5565,28.1587,69.4155,326.0576,8.5875,,61.0378,1.3845,1.0823,0.7971,1.4111,0.968,1.1065,11.9941,1.3864,,0.973,1.0764,1.4309,0.6198,2.1041,0.9345,1.0168,18.2711,1.2937,,0.8941
2018/10/26,1.2225,0.7628,1.5038,-1.3675,2.1505,1.9663,0.5843,0,,0.6652,0.3787,0.2833,0.0219,2.2261,0.4892,0.1832,0.8508,0.5554,,0.035,7186279838,2318604771,7186279838,1244281748,4115786745,2713120323,3154290844,9504123109,,2713120323,14.3617,-101.1153,8.304,69.5917,28.7643,70.7804,327.9628,8.5875,,61.5332,1.4014,1.0906,0.8103,1.3918,0.9888,1.1283,12.0642,1.3864,,0.9809,1.0896,1.4418,0.63,2.0753,0.9546,1.0368,18.3779,1.2937,,0.9013
2018/10/29,0.4831,0.2065,-3.3333,-1.5598,0.7018,-1.6529,-1.9087,-1.9178,,-1.3216,0.5175,0.3613,0.0417,1.3434,0.5617,0.1121,0.5702,0.4531,,0.0459,7220996166,2323391980,7220996166,1224873540,4144669459,2668275359,3094084463,9321852255,,2668275359,14.4311,-101.324,8.0117,68.5062,28.9662,69.6105,321.7029,8.4228,,60.6038,1.4082,1.0928,0.7818,1.3701,0.9957,1.1097,11.8339,1.3598,,0.9661,1.0948,1.4448,0.6078,2.0429,0.9613,1.0196,18.0271,1.2689,,0.8877
2018/10/30,-0.9615,0.6868,-0.3831,1.4085,10.1045,1.9608,0.5922,1.1173,,1.5625,0.4935,0.3521,0.0848,1.7032,2.2136,0.2,0.4988,0.4621,,0.0527,7151563510,2339349343,7151563510,1242125280,4563468812,2720594484,3112408144,9426007029,,2720594484,14.2923,-102.02,8.0007,69.471,31.893,70.9754,323.6081,8.5169,,61.7255,1.3946,1.1003,0.7807,1.3894,1.0964,1.1314,11.904,1.375,,0.984,1.0843,1.4547,0.607,2.0717,1.0584,1.0396,18.1339,1.283,,0.9041
