ÈÕÆÚ,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH
2018/2/7,0.4194,-4.1543,-1.9078,-0.2398,-4.3478,0.1513,0.5593,5.1887,1.81,1.457,0.9252,0.7969,1.4049,4.3973,0.2269,1.0054,0.552,0.702,1.5635,0.6591,0.2178,0.7805,6035534208,2855793340,4257300000,6035534208,16838111073,3754641283,9257334165,3894428107,14711576405,7362637781,4367579313,138.4085,37.6453,140.5416,29.7485,14.7607,14.3711,13.8074,-7.6042,70.8331,19.6216,66.3038,9.6074,1.4799,8.036,2.0649,1.6226,1.3334,1.2369,2.3977,1.1301,1.732,8.9571,26.6514,1.1696,69.8736,5.7283,0.3568,0.4096,0.1843,0.748,0.2131,3.0667,13.2793
2018/2/8,6.8423,1.8576,0.4052,3.8462,0.2841,1.2085,0.7786,1.3453,0.8889,-0.3916,0.1348,1.6455,0.6217,1.7707,0.278,0.3621,0.3284,0.6475,1.1701,0.5766,0.2346,0.2276,6448502016,2908842133,4274550000,6448502016,16885946615,3800014592,9329415743,3946819516,14842345973,7333802385,4373467125,147.8788,38.3446,141.1111,30.8697,14.8027,14.5448,13.9149,-7.7065,71.4628,19.5448,66.3932,10.2647,1.5074,8.0686,2.1428,1.6272,1.3495,1.2466,2.4299,1.1402,1.7252,8.9692,28.475,1.1913,70.1567,5.9442,0.3578,0.4145,0.1857,0.7581,0.215,3.0547,13.2972
2018/2/9,-4.0289,-3.6474,4.8426,-3.9352,-4.3909,-3.5821,-2.649,-5.7522,-2.6432,-4.7182,-0.35,1.137,0.7383,5.4937,0.4106,0.9476,0.429,0.5467,0.8576,0.8455,0.2103,0.6417,6188700672,2802744548,4481550000,6188700672,16144495702,3663894666,9082278902,3719790075,14450037268,6987777633,4358158813,141.921,36.946,147.9445,29.8232,14.1527,14.0237,13.5463,-7.2632,69.5739,18.6226,66.1608,9.8512,1.4525,8.4593,2.0701,1.5557,1.3012,1.2135,2.2901,1.11,1.6438,8.9378,27.3278,1.1478,73.5542,5.7426,0.3421,0.3997,0.1808,0.7145,0.2093,2.9106,13.2507
2018/2/12,2.381,1.8927,10.0077,1.6867,-0.1481,1.7028,2.381,9.8592,2.2624,2.2008,2.675,0.926,0.5041,7.7336,0.092,0.6655,0.2623,0.6192,1.1345,0.7059,0.1608,0.2063,6336050688,2855793340,4930050000,6336050688,16120577930,3726282965,9298523638,4086529942,14776961189,7141566412,4474737500,145.3,37.6453,162.7504,30.2343,14.1317,14.2625,13.8688,-7.9793,71.1479,19.0325,67.9306,10.0857,1.4799,9.3059,2.0987,1.5534,1.3233,1.2424,2.5159,1.1351,1.68,9.1769,27.9785,1.1696,80.9152,5.8218,0.3416,0.4065,0.1851,0.7849,0.214,2.9747,13.6051
2018/2/13,1.0404,0.3096,-3.499,3.0806,1.3353,0.4566,1.6611,6.8376,-0.4425,1.6151,3.2368,1.5287,0.4179,4.7321,0.2295,0.3888,0.2818,0.4384,4.3513,0.6226,0.1251,1.5538,6401970432,2864634806,4757550000,6401970432,16335837873,3743297956,9452984164,4365950793,14711576405,7256907996,4619577688,146.8117,37.7619,157.0558,31.284,14.3204,14.3277,14.0992,-8.5249,70.8331,19.3399,70.1294,10.1907,1.4845,8.9803,2.1715,1.5742,1.3294,1.2631,2.688,1.1301,1.7071,9.4739,28.2695,1.1732,78.084,6.0239,0.3461,0.4083,0.1882,0.8386,0.2131,3.0227,14.0455
2018/2/14,-1.8474,0.6173,1.8129,-0.3448,2.489,0.1515,-0.8715,-8,-0.4444,0.5298,1.1726,0.7656,0.3598,3.3995,0.0227,0.4888,0.1927,0.2976,2.7737,0.3535,0.0763,2.068,6283702656,2882317737,4843800000,6283702656,16742439987,3748969620,9370605217,4016674729,14646191620,7295355191,4673745563,144.0996,37.995,159.9031,31.2602,14.6769,14.3494,13.9763,-7.8429,70.5183,19.4423,70.9517,10.0024,1.4937,9.1431,2.1699,1.6133,1.3314,1.2521,2.4729,1.1251,1.7161,9.585,27.7473,1.1804,79.4996,6.0193,0.3547,0.4089,0.1865,0.7715,0.2121,3.0387,14.2102
2018/2/22,1.9747,1.227,5.3419,1.3841,1.1429,1.059,1.4286,-0.4348,1.3393,1.581,-0.3527,0.7901,0.5291,4.9118,0.1314,0.3626,0.2147,0.4526,1.5753,0.5717,0.0721,0.7104,6407786880,2917683599,5102550000,6407786880,16933782158,3788671265,9504471006,3999210926,14842345973,7410696775,4657259688,146.9451,38.4612,168.4449,31.7304,14.8446,14.5013,14.176,-7.8088,71.4628,19.7497,70.7014,10.1999,1.512,9.6315,2.2025,1.6318,1.3455,1.27,2.4622,1.1402,1.7433,9.5512,28.2952,1.1949,83.7464,6.1099,0.3588,0.4133,0.1892,0.7682,0.215,3.0868,14.1601
2018/2/23,0.3026,0.6061,-1.2847,0,3.5311,-0.1497,-0.7584,0.8734,1.3216,0.3891,-0.0759,0.7228,0.4726,4.0612,0.0803,0.5603,0.2659,0.4394,1.3667,1.1162,0.1002,0.4431,6427175040,2935366529,5037000000,6427175040,17531726444,3782999601,9432389427,4034138532,15038500325,7439532171,4653727000,147.3897,38.6943,166.281,31.7104,15.3688,14.4796,14.0685,-7.877,72.4072,19.8266,70.6478,10.2308,1.5212,9.5078,2.2011,1.6894,1.3435,1.2603,2.4837,1.1552,1.7501,9.5439,28.3808,1.2022,82.6706,6.106,0.3715,0.4126,0.1877,0.7749,0.2178,3.0988,14.1493
2018/2/26,2.0211,1.506,1.0274,1.2514,1.0914,1.949,2.0742,2.5974,0.8696,0.7752,0.5061,1.0466,0.4547,3.6741,0.092,0.5165,0.445,0.7125,1.1542,0.7406,0.2339,0.6689,6557075712,2979573857,5088750000,6557075712,17723068615,3856731228,9628039426,4138921351,15169269893,7497202963,4677278250,150.3686,39.277,167.9894,32.0558,15.5365,14.7618,14.3603,-8.0816,73.0368,19.9803,71.0053,10.4375,1.5441,9.6055,2.2251,1.7078,1.3697,1.2865,2.5482,1.1653,1.7636,9.5922,28.9544,1.2203,83.5199,6.1726,0.3755,0.4207,0.1916,0.795,0.2197,3.1228,14.2209
2018/2/27,2.7794,-0.5935,0.2712,2.809,-0.8097,-0.7353,3.1016,-0.8439,-1.2931,-0.3846,-1.3092,2.291,0.3715,4.4294,0.4962,0.3701,0.298,0.8424,0.8104,0.4906,0.2138,0.3928,6739324416,2961890926,5102550000,6739324416,17579561986,3828372910,9926663109,4103993745,14973115541,7468367567,4616045000,154.548,39.0439,168.4449,32.8363,15.4107,14.6533,14.8057,-8.0134,72.0924,19.9034,70.0757,10.7277,1.5349,9.6315,2.2793,1.694,1.3596,1.3264,2.5267,1.1502,1.7568,9.4667,29.7592,1.213,83.7464,6.3228,0.3725,0.4176,0.1976,0.7883,0.2169,3.1108,14.0347
2018/2/28,-2.0426,0.597,1.2847,-1.6393,-0.4082,0,-1.7635,-1.7021,0.4367,-0.7722,1.6071,1.3839,0.4522,4.2439,0.1929,0.3052,0.2358,0.7601,0.7075,0.4894,0.2003,0.6981,6601668480,2979573857,5168100000,6601668480,17507808672,3828372910,9751607846,4034138532,15038500325,7410696775,4690231438,151.3912,39.277,170.6089,32.3556,15.3478,14.6533,14.5446,-7.877,72.4072,19.7497,71.2019,10.5085,1.5441,9.7552,2.2459,1.6871,1.3596,1.303,2.4837,1.1552,1.7433,9.6188,29.1514,1.2203,84.8223,6.2303,0.371,0.4176,0.1941,0.7749,0.2178,3.0868,14.2603
2018/3/1,-0.1468,0.5935,1.6689,0.6667,-2.1858,1.1852,0.3168,0.4329,0,0.2594,-1.3055,0.916,0.4373,4.7351,0.0432,0.5796,0.374,0.4571,0.6486,0.3809,0.3993,0.2323,6591974400,2997256788,5254350000,6591974400,17125124330,3873746218,9782499952,4051602335,15038500325,7429920372,4628998188,151.1689,39.5101,173.4562,32.6039,15.0123,14.827,14.5907,-7.9111,72.4072,19.801,70.2724,10.4931,1.5533,9.918,2.2631,1.6502,1.3757,1.3071,2.4944,1.1552,1.7478,9.4932,29.1086,1.2275,86.2379,6.2781,0.3628,0.4225,0.1947,0.7782,0.2178,3.0948,14.0741
2018/3/2,10,1.1799,-2.1011,5.8499,0.2793,0.4392,5.7895,0.431,0.4348,9.9612,-0.5088,4.0295,0.8568,3.7074,1.367,0.3778,0.3877,1.6711,0.6978,0.7377,0.8383,0.2267,7251171840,3032622649,5143950000,7251171840,17172959872,3890761209,10348855212,4069066139,15103885109,8170028870,4605446938,166.2858,39.9763,169.8116,34.5001,15.0543,14.8921,15.4354,-7.9452,72.722,21.7734,69.9148,11.5424,1.5716,9.7097,2.3948,1.6548,1.3817,1.3828,2.5052,1.1602,1.9219,9.4449,32.0194,1.242,84.4259,6.6432,0.3639,0.4244,0.206,0.7816,0.2187,3.403,14.0025
2018/3/5,-2.4064,-1.1662,4.1583,0.1043,-1.2535,0.1458,5.2736,-0.8584,-0.4329,-1.0588,0.8438,5.8433,0.4241,4.9733,1.119,0.3839,0.2626,2.2432,0.3876,0.4078,0.9367,0.5088,7076678400,2997256788,5357850000,7076678400,16957699930,3896432873,10894615735,4034138532,15038500325,8083522681,4644306500,162.2843,39.5101,176.8729,34.5698,14.8656,14.9138,16.2494,-7.877,72.4072,21.5428,70.5048,11.2647,1.5533,10.1134,2.3996,1.6341,1.3838,1.4557,2.4837,1.1552,1.9015,9.5246,31.2489,1.2275,87.9366,6.6566,0.3593,0.425,0.2169,0.7749,0.2178,3.367,14.1207
2018/3/6,10,0.885,0.0644,3.125,0.8463,0.7278,-1.3233,1.2987,1.3043,-0.3567,-0.4817,5.9624,0.4423,4.0661,1.0735,0.4604,0.3351,1.7929,0.8879,0.6832,0.5155,0.3254,7784346240,3023781184,5361300000,7784346240,17101206558,3924791190,10750452578,4086529942,15234654677,8054687285,4621932813,178.5127,39.8598,176.9868,35.6246,14.9914,15.0223,16.0344,-7.9793,73.3516,21.466,70.1651,12.3911,1.567,10.1199,2.4728,1.6479,1.3938,1.4364,2.5159,1.1703,1.8948,9.4787,34.3738,1.2384,87.9932,6.8597,0.3623,0.4281,0.214,0.7849,0.2206,3.355,14.0527
2018/3/7,10.0125,3.5088,0.8366,4.8485,-1.2587,-1.1561,0,0.4274,-0.8584,-0.358,-0.8153,8.1927,1.8438,6.5672,2.5612,0.3374,0.2342,1.0473,0.7692,0.4427,0.4545,0.2411,8563750272,3129878769,5406150000,8563750272,16885946615,3879417882,10750452578,4103993745,15103885109,8025851889,4584250813,196.3862,41.2584,178.4674,37.2909,14.8027,14.8487,16.0344,-8.0134,72.722,21.3891,69.5931,13.6318,1.622,10.2046,2.5885,1.6272,1.3777,1.4364,2.5267,1.1602,1.888,9.4014,37.8154,1.2818,88.7293,7.1806,0.3578,0.4232,0.214,0.7883,0.2187,3.343,13.9381
2018/3/8,0.3849,-0.8475,0.5743,-1.4451,4.5326,0.5848,-1.6284,-0.4255,2.5974,1.1976,1.1045,10.7574,0.917,4.1301,1.8899,0.8102,0.227,0.9367,0.5537,1.273,0.462,0.3689,8596710144,3103354373,5437200000,8596710144,17651315301,3902104536,10575397316,4086529942,15496193813,8121969876,4634886000,197.1421,40.9087,179.4924,36.7138,15.4736,14.9355,15.7733,-7.9793,74.6109,21.6453,70.3618,13.6842,1.6082,10.2632,2.5484,1.7009,1.3858,1.4131,2.5159,1.1904,1.9106,9.5053,37.961,1.271,89.2389,7.0695,0.374,0.4256,0.2105,0.7849,0.2244,3.383,14.092
2018/3/9,-3.7664,0.2849,1.8401,-3.4213,4.2005,0.7267,1.1685,0.8547,-0.4219,0.7101,-0.8892,6.7163,0.7083,5.043,0.7807,0.8374,0.3183,0.9953,0.5958,0.8271,0.4018,0.4145,8272927872,3112195838,5537250000,8272927872,18392766214,3930462854,10698965736,4121457548,15430809029,8179640668,4593671313,189.717,41.0253,182.7952,35.5478,16.1236,15.0441,15.9576,-8.0475,74.2961,21.799,69.7361,13.1688,1.6128,10.452,2.4675,1.7724,1.3958,1.4296,2.5374,1.1854,1.9242,9.4208,36.5312,1.2746,90.881,6.845,0.3897,0.4287,0.213,0.7916,0.2235,3.4071,13.9667
2018/3/12,0.7265,1.7045,0.9346,2.4291,2.3407,1.2987,1.155,2.1186,0.4237,1.1751,-0.5896,5.1954,1.2055,5.7124,0.8765,0.8551,0.5196,1.2942,1.3936,0.7127,0.3818,0.5886,8333031168,3165244631,5589000000,8333031168,18823286100,3981507826,10822534157,4208776564,15496193813,8275758655,4566587375,191.0953,41.7245,184.5036,36.3537,16.501,15.2394,16.1419,-8.218,74.6109,22.0551,69.3249,13.2645,1.6403,10.5497,2.5234,1.8139,1.414,1.4461,2.5912,1.1904,1.9468,9.3652,36.7966,1.2963,91.7304,7.0001,0.3988,0.4343,0.2154,0.8084,0.2244,3.4471,13.8844
2018/3/13,-0.5351,-0.5587,1.5432,0.5929,-0.3812,-0.5698,-1.8078,0.4149,0.4219,-0.2323,-0.0258,4.6346,0.7342,6.2335,0.7689,0.5424,0.375,0.9929,0.9852,0.9921,0.2984,0.6597,8288438400,3147561700,5675250000,8288438400,18751532785,3958821172,10626884158,4226240367,15561578597,8256535058,4565409813,190.0727,41.4914,187.3509,36.4968,16.4381,15.1526,15.8501,-8.2521,74.9257,22.0039,69.307,13.1935,1.6311,10.7125,2.5334,1.8069,1.4059,1.4199,2.6019,1.1954,1.9422,9.3628,36.5997,1.2891,93.1459,7.0277,0.3973,0.4318,0.2115,0.8118,0.2254,3.4391,13.8808
2018/3/14,-4.4678,-2.2472,-3.6474,-2.0629,2.551,-0.5731,0.1938,-2.8926,-1.2605,-1.5134,0,4.3276,0.5366,6.3357,0.3515,0.7596,0.3311,0.8638,0.8219,0.5093,0.2092,0.5734,7918124544,3076829977,5468250000,7918124544,19229888214,3936134518,10647478895,4103993745,15365424245,8131581675,4565409813,181.5806,40.5591,180.5174,35.7333,16.8574,15.0658,15.8808,-8.0134,73.9813,21.6709,69.307,12.6041,1.5945,10.3218,2.4804,1.853,1.3979,1.4227,2.5267,1.1803,1.9128,9.3628,34.9645,1.2601,89.7485,6.8807,0.4074,0.4294,0.2119,0.7883,0.2225,3.387,13.8808
2018/3/15,2.1792,-0.8621,0.3785,1.003,-0.995,-1.1527,-0.8704,-0.4255,-0.8511,1.4184,-0.129,5.45,0.458,4.5255,0.3364,0.4652,0.2512,0.8195,0.54,0.4192,0.2172,0.3419,8090679168,3050305580,5488950000,8090679168,19038546042,3890761209,10554802579,4086529942,15234654677,8246923259,4559522000,185.5376,40.2094,181.2007,36.0563,16.6897,14.8921,15.7426,-7.9793,73.3516,21.9783,69.2177,12.8787,1.5807,10.3609,2.5028,1.8346,1.3817,1.4103,2.5159,1.1703,1.94,9.3507,35.7265,1.2492,90.0883,6.9429,0.4034,0.4244,0.2101,0.7849,0.2206,3.4351,13.8629
2018/3/16,-1.2701,0.5797,4.6512,-0.993,-0.7538,1.6035,4.6829,0.8547,0.8584,-0.9324,-0.4132,4.2052,0.4119,8.766,0.4383,0.2335,0.5946,2.3454,0.5344,0.8883,0.1838,0.1736,7987921920,3067988511,5744250000,7987921920,18895039414,3953149508,11049076261,4121457548,15365424245,8170028870,4540681000,183.1812,40.4425,189.6287,35.8047,16.5639,15.1309,16.4798,-8.0475,73.9813,21.7734,68.9316,12.7152,1.5899,10.8428,2.4853,1.8208,1.4039,1.4763,2.5374,1.1803,1.9219,9.3121,35.2727,1.2565,94.2784,6.8944,0.4003,0.4312,0.2199,0.7916,0.2225,3.403,13.8056
2018/3/19,-2.7184,0.2882,-0.9009,-0.7021,-0.5063,0.7174,-0.8388,-1.2712,0.8511,-0.7059,-0.1556,3.0909,0.3062,8.9424,0.0716,0.1898,0.4524,1.9629,0.4301,0.9571,0.2248,0.3938,7770774528,3076829977,5692500000,7770774528,18799368328,3981507826,10956399946,4069066139,15496193813,8112358077,4533615625,178.2015,40.5591,187.9203,35.5352,16.48,15.2394,16.3416,-7.9452,74.6109,21.6197,68.8244,12.3695,1.5945,10.7451,2.4666,1.8116,1.414,1.464,2.5052,1.1904,1.9083,9.2976,34.3138,1.2601,93.4291,6.8425,0.3983,0.4343,0.2181,0.7816,0.2244,3.379,13.7841
2018/3/20,1.0729,-0.5747,0.2424,0.404,0.8906,-0.5698,-2.4436,0,-0.8439,0.4739,-0.3636,3.1818,0.4069,5.9032,0.1689,0.4381,0.2456,1.4339,0.2875,0.641,0.2958,0.3323,7854143616,3059147046,5706300000,7854143616,18966792728,3958821172,10688668368,4069066139,15365424245,8150805272,4517129750,180.1133,40.326,188.3759,35.6368,16.6268,15.1526,15.9422,-7.9452,73.9813,21.7221,68.5741,12.5022,1.5853,10.7711,2.4737,1.8277,1.4059,1.4282,2.5052,1.1803,1.9174,9.2638,34.682,1.2529,93.6556,6.8621,0.4019,0.4318,0.2128,0.7816,0.2225,3.395,13.734
2018/3/21,-1.3824,-0.289,-0.6651,-0.2012,-0.7566,0,-4.1426,-0.4292,-0.4255,-0.9434,-2.1376,3.725,0.5033,7.7161,0.336,0.2959,0.4096,1.9765,0.5035,0.5658,0.2518,0.3189,7745569920,3050305580,5668350000,7745569920,18823286100,3958821172,10245881528,4051602335,15300039461,8073910883,4420569625,177.6235,40.2094,187.1231,35.6414,16.501,15.1526,15.2818,-7.9111,73.6665,21.5172,67.1082,12.3294,1.5807,10.6995,2.474,1.8139,1.4059,1.369,2.4944,1.1753,1.8993,9.0658,34.2025,1.2492,93.0327,6.863,0.3988,0.4318,0.2039,0.7782,0.2216,3.363,13.4404
2018/3/22,-0.776,1.1594,-5.0517,-1.7137,-2.9225,1.1461,-1.5075,0,-0.8547,0.4762,0,2.2835,0.8533,8.191,0.2068,0.4294,0.4729,1.0873,0.3975,0.5405,0.1434,0.2367,7685466624,3085671442,5382000000,7685466624,18273177357,4004194480,10091421003,4051602335,15169269893,8112358077,4420569625,176.2452,40.6756,177.6701,34.9006,16.0187,15.3263,15.0514,-7.9111,73.0368,21.6197,67.1082,12.2337,1.5991,10.159,2.4226,1.7608,1.422,1.3484,2.4944,1.1653,1.9083,9.0658,33.9371,1.2637,88.3329,6.7203,0.3872,0.4368,0.2009,0.7782,0.2197,3.379,13.4404
2018/3/23,-9.8638,-6.0172,-4.8077,-6.2564,-3.2723,-5.949,-9.3878,-5.6034,-4.7414,-3.7915,-1.3586,3.5583,1.1738,8.0339,0.8707,0.5293,0.6999,1.9213,0.9628,1.0363,0.3343,0.358,6927389568,2900000668,5123250000,6927389568,17675233072,3765984610,9144063113,3824572894,14450037268,7804780520,4360513938,158.8608,38.2281,169.1283,32.7626,15.4946,14.4145,13.6385,-7.4678,69.5739,20.8,66.1965,11.027,1.5029,9.6706,2.2742,1.7032,1.3374,1.2218,2.3547,1.11,1.836,8.9426,30.5897,1.1877,84.0862,6.3086,0.3745,0.4108,0.182,0.7346,0.2093,3.2509,13.2578
2018/3/26,-0.2519,0,-4.3098,0,-1.4885,0.9036,10.0225,0.4566,2.2624,-0.7389,2.1334,2.6176,0.5061,8.3178,0.1769,0.7632,0.2978,2.0923,0.4437,0.7049,0.2739,0.3451,6909940224,2900000668,4902450000,6909940224,17412137586,3800014592,10060528897,3842036697,14776961189,7747109728,4453541375,158.4606,38.2281,161.8393,32.7215,15.2639,14.5448,15.0054,-7.5019,71.1479,20.6463,67.6088,10.9992,1.5029,9.2538,2.2713,1.6779,1.3495,1.3443,2.3654,1.1351,1.8224,9.1334,30.5126,1.1877,80.4622,6.3007,0.3689,0.4145,0.2002,0.738,0.214,3.2269,13.5407
2018/3/27,4.0965,7.3171,-2.1112,3.2823,3.2967,2.6866,10.0307,10,8.8496,2.4814,-1.3485,2.6656,3.4855,8.1303,0.3557,0.8904,0.6949,2.4971,3.5403,4.4774,0.2703,0.2245,7193007360,3112195838,4798950000,7193007360,17986164100,3902104536,11069670998,4226240367,16084656869,7939345701,4393485688,164.952,41.0253,158.4225,33.597,15.7671,14.9355,16.5105,-8.2521,77.4442,21.1586,66.6971,11.4498,1.6128,9.0584,2.3321,1.7332,1.3858,1.4791,2.6019,1.2356,1.8676,9.0102,31.7626,1.2746,78.7635,6.4693,0.3811,0.4256,0.2203,0.8118,0.233,3.307,13.3581
2018/3/28,0,-3.9773,-3.6664,0.4237,-4.7872,-1.1628,9.5814,-4.1322,-4.065,-0.2421,-1.3401,2.3746,2.185,5.6623,0.1557,0.9658,0.4038,8.7196,2.6133,2.3092,0.2536,0.3663,7193007360,2988415322,4623000000,7193007360,17125124330,3856731228,12130299940,4051602335,15430809029,7920122104,4334607563,164.952,39.3936,152.6141,33.7276,15.0123,14.7618,18.0925,-7.9111,74.2961,21.1074,65.8033,11.4498,1.5487,8.7263,2.3411,1.6502,1.3697,1.6208,2.4944,1.1854,1.8631,8.8895,31.7626,1.2239,75.8757,6.4945,0.3628,0.4207,0.2414,0.7782,0.2235,3.299,13.1791
2018/3/29,0.2695,0.2959,1.3433,-0.5274,1.3966,0.4412,-5.8574,-0.8621,-0.8475,0.4854,0.4075,2.0233,0.9053,4.3867,0.2053,0.4179,0.2237,6.4831,0.9565,1.5489,0.1736,0.2431,7212395520,2997256788,4685100000,7212395520,17364302044,3873746218,11419781522,4016674729,15300039461,7958569299,4352271000,165.3966,39.5101,154.6641,33.688,15.222,14.827,17.0327,-7.8429,73.6665,21.4074,66.0714,11.4807,1.5533,8.8435,2.3384,1.6733,1.3757,1.5259,2.4729,1.1753,1.8896,8.9257,31.8482,1.2275,76.895,6.4868,0.3679,0.4225,0.2273,0.7715,0.2216,3.3458,13.2328
2018/3/30,0.3763,1.4749,0.2209,0.4242,1.3774,1.6105,1.5329,0,-0.4274,0.2415,0.974,1.77,0.6562,4.1085,0.3617,0.4101,0.3302,5.5719,0.5637,0.9204,0.1626,0.5294,7239538944,3041464115,4695450000,7239538944,17603479758,3936134518,11594836785,4016674729,15234654677,7977792896,4394663250,166.0191,40.0929,155.0058,33.7366,15.4317,15.0658,17.2938,-7.8429,73.3516,21.4591,66.715,11.5239,1.5762,8.8631,2.3418,1.6963,1.3979,1.5493,2.4729,1.1703,1.8941,9.0126,31.968,1.2456,77.0648,6.4962,0.373,0.4294,0.2308,0.7715,0.2206,3.3539,13.3617
2018/4/2,-1.3123,-0.5814,0.8817,-0.2112,-2.4457,0,-6.4831,0.8696,0.8584,2.0482,0,1.8715,0.6356,4.1613,0.3508,0.7544,0.3418,5.414,0.7136,0.9763,0.3307,0.5311,7144536960,3023781184,4736850000,7144536960,17172959872,3936134518,10843128894,4051602335,15365424245,8141193473,4394663250,163.8405,39.8598,156.3725,33.5998,15.0543,15.0658,16.1726,-7.9111,73.9813,21.8986,66.715,11.3727,1.567,8.9412,2.3323,1.6548,1.3979,1.4488,2.4944,1.1803,1.9329,9.0126,31.5485,1.2384,77.7443,6.4699,0.3639,0.4294,0.2158,0.7782,0.2225,3.4226,13.3617
2018/4/3,0.2442,-0.8772,-2.8405,-1.0582,-3.4819,-1.8732,0,-2.1552,-1.7021,0.7084,0.4019,1.7519,0.5422,3.3687,0.1708,0.6714,0.289,,0.4797,0.6183,0.2911,0.4711,7161986304,2997256788,4602300000,7161986304,16575015587,3862402891,10843128894,3964283320,15103885109,8198864266,4412326688,164.2406,39.5101,151.9307,33.2813,14.5301,14.7835,16.1726,-7.7406,72.722,22.0537,66.9831,11.4004,1.5533,8.6872,2.3102,1.5972,1.3717,1.4488,2.4407,1.1602,1.9466,9.0489,31.6256,1.2275,75.536,6.4085,0.3512,0.4213,0.2158,0.7614,0.2187,3.4469,13.4154
2018/4/4,-0.5143,-0.295,0.075,0.2139,0.1443,0.1468,0,0.8811,-0.4329,-1.524,0.3736,1.489,0.4146,2.8323,0.1072,0.4434,0.2038,,0.417,0.435,0.2184,0.2494,7125148800,2988415322,4605750000,7125148800,16598933359,3868074555,10843128894,3999210926,15038500325,8073910883,4428812563,163.3958,39.3936,152.0446,33.4008,14.5511,14.8053,16.1726,-7.8088,72.4072,21.7176,67.2334,11.3418,1.5487,8.6938,2.3185,1.5995,1.3737,1.4488,2.4622,1.1552,1.917,9.0827,31.4629,1.2239,75.5926,6.4315,0.3517,0.4219,0.2158,0.7682,0.2178,3.3943,13.4655
2018/4/9,0.898,0.5917,2.2472,-0.1067,-2.0173,-0.2933,0,2.1834,0.4348,0.8333,-1.4624,2.0246,0.4769,4.8082,0.0549,0.6099,0.2044,,1.119,0.585,0.1509,0.2451,7189129728,3006098253,4709250000,7189129728,16264084559,3856731228,10843128894,4086529942,15103885109,8141193473,4364046625,164.8631,39.6267,155.4614,33.465,14.2575,14.7618,16.1726,-7.9793,72.722,21.8986,66.2502,11.4437,1.5578,8.8891,2.3229,1.5672,1.3697,1.4488,2.5159,1.1602,1.9329,8.9499,31.7454,1.2311,77.2913,6.4439,0.3446,0.4207,0.2158,0.7849,0.2187,3.4226,13.2686
2018/4/10,-0.2157,1.1765,1.3919,-0.8547,8.3824,0.8824,0,2.1368,2.5974,0.2361,2.4825,1.6194,0.8066,4.6911,0.1049,1.1267,0.2641,,1.7909,1.5224,0.1997,0.5836,7173619200,3041464115,4774800000,7173619200,17627397529,3890761209,10843128894,4173848958,15496193813,8160417071,4472382375,164.5074,40.0929,157.6253,33.1534,15.4526,14.8921,16.1726,-8.1498,74.6109,21.9503,67.8948,11.419,1.5762,9.0129,2.3013,1.6986,1.3817,1.4488,2.5697,1.1904,1.9375,9.172,31.677,1.2456,78.3672,6.3839,0.3735,0.4244,0.2158,0.8017,0.2244,3.4307,13.598
2018/4/11,-0.2703,0.2907,-0.289,1.1853,-2.3066,1.312,0,-1.2552,-0.8439,0.3534,-0.158,1.5437,0.671,3.4432,0.3845,0.9271,0.4938,,1.1813,0.9422,0.2429,0.2475,7154231040,3050305580,4761000000,7154231040,17220795415,3941806181,10843128894,4121457548,15365424245,8189252467,4465317000,164.0628,40.2094,157.1697,33.46,15.0962,15.0875,16.1726,-8.0475,73.9813,22.0279,67.7875,11.3881,1.5807,8.9868,2.3226,1.6594,1.3999,1.4488,2.5374,1.1803,1.9444,9.1575,31.5913,1.2492,78.1407,6.4429,0.3649,0.43,0.2158,0.7916,0.2225,3.4428,13.5765
2018/4/12,-0.7317,-1.4493,1.3768,-1.1715,-2.3611,-1.295,0,-2.1186,-1.2766,0.2347,0,1.2457,0.4376,5.627,0.0432,0.6928,0.4464,,0.5925,0.5305,0.1185,0.1725,7101883008,3006098253,4826550000,7101883008,16814193301,3890761209,10843128894,4034138532,15169269893,8208476064,4465317000,162.8623,39.6267,159.3337,33.028,14.7398,14.8921,16.1726,-7.877,73.0368,22.0796,67.7875,11.3048,1.5578,9.1105,2.2926,1.6203,1.3817,1.4488,2.4837,1.1653,1.9489,9.1575,31.3602,1.2311,79.2165,6.3598,0.3563,0.4244,0.2158,0.7749,0.2197,3.4509,13.5765
