ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2014/1/16,-1.2515,0.5747,-1.0999,-1.6569,-0.5618,-3.7037,-0.2901,-5.1042,-2.5641,-0.7241,-1.2945,-2.3973,1.1545,-0.7576,-1.2024,-0.1789,0.7595,-1.868,0,2.4803,,0.9498,-3.8338,4.9488,0.5803,0.1766,0.822,0.5605,2.0145,0.5674,0.4524,0.3489,4.082,1.1447,0.0147,0.1608,0.4188,0.733,0.219,0.2482,0.2263,0.6916,1.4658,,0.6865,,0.8232,2.3717,0.2911,0.0755,13045970525,5746173479,36551388049,14244582533,2180079098,5391677845,4324276905,2172544282,14602352530,13045970525,36551388049,5700000000,22496753045,1.21076E+11,12512833986,1227600000,2286533864,8424016178,3863872657,1374408000,,4496113644,10913196410,5851387285,,12.8346,19.2891,14.3519,16.5887,-70.9026,-11.2346,11.3609,20.7909,161.7473,11.5241,15.9736,113.5851,12.8589,5.8231,18.1529,234.1063,-8.5048,11.0385,16.8274,-169.9783,,17.9385,13.2705,14.6459,387.9537,2.3751,0.824,2.6793,1.9217,2.0298,1.6976,1.058,2.7242,4.1205,2.1326,2.982,0.955,2.6793,1.0485,0.9255,6.447,1.1105,1.4803,1.6988,15.2945,,1.4396,3.8981,1.0874,2.0686,1.0434,0.5624,1.3074,0.5534,0.6958,0.9587,0.2016,0.6755,1.6922,0.9369,1.4552,0.2952,1.0608,0.2553,0.4056,1.016,0.4728,0.301,0.1857,20.2176,,2.5434,1.9219,0.6169,0.3759
2014/1/17,1.9406,-1.7143,-1.1121,-4.2616,-1.4124,-2.9586,-1.0669,-2.0856,-1.5789,1.3546,0.9836,-1.7544,-0.6522,-3.5878,-1.6227,0.3584,0.5025,-5.8376,0,1.1551,,-2.2849,0.6133,-2.7642,-0.1923,0.1988,0.552,0.4348,1.756,0.4678,0.3211,0.4316,2.494,0.8439,0.0286,0.0669,0.2199,0.5712,0.3754,0.2391,0.1576,0.8264,2.7326,,0.8267,,0.6405,1.8449,0.2494,0.0947,13299139854,5647667647,36144885124,13637528966,2149287020,5232160749,4278140100,2127233260,14371789069,13299139854,36144885124,5600000000,22350035090,1.16732E+11,12309785970,1232000000,2298023984,7932258888,3863872657,1390284000,,4393379865,10980129870,5689641620,,13.0837,18.9584,14.1923,15.8817,-69.9011,-10.9022,11.2396,20.3573,159.1934,11.6753,16.1239,111.5924,12.775,5.6142,17.8583,234.9454,-8.5476,10.3941,16.8274,-171.9417,,17.5286,13.3519,14.241,387.0554,2.4212,0.8099,2.6495,1.8398,2.0011,1.6474,1.0467,2.6674,4.0555,2.1606,3.0101,0.9382,2.6619,1.0109,0.9105,6.4701,1.1161,1.3939,1.6988,15.4711,,1.4067,3.922,1.0574,2.0638,1.0636,0.5528,1.2929,0.5298,0.6859,0.9304,0.1994,0.6614,1.6655,0.9491,1.4689,0.2901,1.0538,0.2461,0.399,1.0197,0.4752,0.2834,0.1857,20.4511,,2.4852,1.9337,0.5998,0.375
2014/1/20,0.3108,-1.7442,-2.8116,-0.6211,-1.1461,-0.9146,1.0784,1.2332,-1.0428,1.782,-0.6494,-0.3571,-3.7746,-1.1876,-1.2371,-0.3571,1.5,-1.4825,0,-1.5226,,-1.1004,-2.2721,-1.505,-0.1927,0.2042,0.3406,0.4414,1.1612,0.3867,0.1958,0.3005,2.2677,0.8056,0.0833,0.103,0.173,0.472,0.2502,0.2285,0.3392,0.9074,1.1069,,0.5644,,0.6139,1.2608,0.1229,0.0691,13340473622,5549161816,35128627810,13552823818,2124653358,5184305620,4324276905,2153465957,14221922819,13340473622,35128627810,5580000000,21506406851,1.15345E+11,12157499958,1227600000,2332494344,7814664754,3863872657,1369116000,,4345034557,10730650610,5604011562,,13.1243,18.6278,13.7932,15.7831,-69.1,-10.8025,11.3609,20.6084,157.5334,11.8896,16.0276,111.1938,12.2928,5.5475,17.6374,234.1063,-8.6758,10.24,16.8274,-169.3238,,17.3358,13.0485,14.0267,386.5755,2.4287,0.7958,2.575,1.8284,1.9782,1.6323,1.058,2.7003,4.0132,2.2002,2.9921,0.9349,2.5614,0.9989,0.8992,6.447,1.1328,1.3732,1.6988,15.2356,,1.3912,3.8329,1.0415,2.0612,1.0669,0.5431,1.2565,0.5265,0.6781,0.9219,0.2016,0.6695,1.6481,0.9666,1.4601,0.289,1.0141,0.2432,0.3941,1.016,0.4823,0.2792,0.1857,20.1398,,2.4579,1.8897,0.5908,0.3745
2014/1/21,0.5809,2.3669,1.4465,3.2292,1.4493,0.9231,1.8429,0,0.4053,-1.6162,-3.7908,1.0753,0.5685,1.6026,1.2526,0.3584,0.4926,2.3256,0,0,,1.1127,2.0697,0.8489,1.7375,0.0985,0.3191,0.3837,1.5206,0.2898,0.1892,0.3978,1.1994,0.8058,0.0126,0.2763,0.1293,0.2945,0.1415,0.1242,0.193,0.9086,1.4331,,0.9635,,0.5541,1.229,0.1028,0.2336,13417974437,5680502924,35636756467,13990467087,2155445436,5232160749,4403967750,2153465957,14279563685,13417974437,35636756467,5640000000,21628671813,1.17194E+11,12309785970,1232000000,2343984464,7996401143,3863872657,1369116000,,4393379865,10952748000,5651583817,,13.2006,19.0687,13.9928,16.2927,-70.1014,-10.9022,11.5702,20.6084,158.1718,11.6933,15.4145,112.3895,12.3627,5.6364,17.8583,234.9454,-8.7185,10.4782,16.8274,-169.3238,,17.5286,13.3186,14.1458,393.1826,2.4428,0.8146,2.6122,1.8874,2.0068,1.6474,1.0775,2.7003,4.0294,2.1639,2.8777,0.9449,2.5759,1.0149,0.9105,6.4701,1.1384,1.4052,1.6988,15.2356,,1.4067,3.9123,1.0503,2.0964,1.0731,0.556,1.2747,0.5435,0.6879,0.9304,0.2053,0.6695,1.6548,0.9506,1.4042,0.2921,1.0198,0.2471,0.399,1.0197,0.4847,0.2857,0.1857,20.1398,,2.4852,1.9288,0.5958,0.3809
2014/1/22,0.6161,2.3121,4.8479,3.33,2,2.7439,1.7143,3.1008,2.3681,-0.7187,1.4266,1.773,2.2612,3.2334,2.4742,2.1429,2.451,3.4759,0,0.8835,,4.4017,2.8611,2.862,1.518,0.1174,0.5342,0.7151,1.8675,0.6022,0.2825,0.5143,2.4406,0.9915,0.0245,0.3704,0.3048,0.313,0.2834,0.2887,0.5396,1.0254,1.4752,,1.4275,,1.2938,1.7802,0.214,0.2688,13500641973,5811844033,37364393900,14456345405,2198554344,5375726135,4479464340,2220240095,14617723427,13500641973,37364393900,5740000000,22117731662,1.20983E+11,12614357994,1258400000,2401435063,8274350916,3863872657,1381212000,,4586761097,11266118290,5813329482,,13.2819,19.5096,14.6711,16.8353,-71.5035,-11.2014,11.7686,21.2474,161.9176,11.6126,15.639,114.3822,12.6422,5.8187,18.3002,239.98,-8.9322,10.8424,16.8274,-170.8198,,18.3002,13.6996,14.5506,399.2885,2.4579,0.8335,2.7389,1.9503,2.047,1.6926,1.096,2.784,4.1249,2.149,2.9196,0.9617,2.6342,1.0477,0.933,6.6087,1.1663,1.454,1.6988,15.3702,,1.4686,4.0242,1.0804,2.129,1.0798,0.5688,1.3365,0.5616,0.7016,0.9559,0.2088,0.6903,1.694,0.9441,1.4247,0.2973,1.0429,0.2551,0.4089,1.0415,0.4965,0.2956,0.1857,20.3177,,2.5946,1.984,0.6129,0.3868
2014/1/23,-5.3961,7.0621,0.544,0,0.2801,0,-0.6554,-0.3222,-1.5247,-1.4133,-3.7508,0.3484,2.1559,-0.1528,-1.006,0,-0.4785,-0.1292,0,1.3684,,0.6588,-1.2152,-0.491,-0.5607,0.8623,1.4534,0.704,1.4111,0.5787,0.2359,0.4028,1.9516,1.0783,0.0145,0.2726,0.3252,0.5285,0.2239,0.3065,0.4427,0.7783,1.4866,,1.3456,,0.896,1.399,0.1391,0.1821,12772134312,6222284995,37567645363,14456345405,2204712760,5375726135,4450104555,2213085723,14394845415,12772134312,37567645363,5760000000,22594565015,1.20798E+11,12487452984,1258400000,2389944943,8263660540,3863872657,1400112000,,4616976914,11129208940,5784786129,,12.5652,20.8873,14.7509,16.8353,-71.7038,-11.2014,11.6914,21.1789,159.4488,11.4508,15.0555,114.7807,12.9148,5.8098,18.1161,239.98,-8.8895,10.8284,16.8274,-173.1572,,18.4208,13.5331,14.4792,397.1794,2.3253,0.8923,2.7538,1.9503,2.0527,1.6926,1.0888,2.7751,4.062,2.119,2.8106,0.965,2.691,1.0461,0.9236,6.6087,1.1607,1.4521,1.6988,15.5805,,1.4783,3.9753,1.0751,2.1178,1.0215,0.609,1.3438,0.5616,0.7036,0.9559,0.2074,0.6881,1.6682,0.9309,1.3715,0.2984,1.0654,0.2547,0.4048,1.0415,0.4942,0.2952,0.1857,20.5957,,2.6117,1.9599,0.6098,0.3848
2014/1/24,0.6877,1.0554,1.3526,1.4648,2.2346,0.5935,2.262,1.2931,3.0432,-1.1888,-1.8789,0.3472,-1.5693,0.8416,0.813,4.021,0.4808,0.9056,0,1.6199,,0.3927,-0.4101,1.4803,-0.188,0.3331,1.126,0.529,1.2576,1.1615,0.243,0.7287,2.393,1.6043,0.0167,0.2019,0.2746,0.5955,0.2106,0.3924,3.1091,1.0527,1.4184,,1.4563,,0.638,1.6995,0.2406,0.1652,12859968569,6287955549,38075774020,14668108278,2253980084,5407629554,4550766675,2241703211,14832915991,12859968569,38075774020,5780000000,22239996624,1.21815E+11,12588976992,1309000000,2401435063,8338493171,3863872657,1422792000,,4635106405,11083572490,5870416187,,12.6516,21.1078,14.9504,17.0819,-73.3061,-11.2679,11.9559,21.4528,164.3012,11.2993,14.7525,115.1793,12.7121,5.8587,18.2634,249.6295,-8.9322,10.9264,16.8274,-175.9621,,18.4931,13.4777,14.6935,395.9658,2.3413,0.9017,2.791,1.9788,2.0986,1.7026,1.1134,2.8109,4.1856,2.091,2.7541,0.9684,2.6488,1.0549,0.9311,6.8745,1.1663,1.4653,1.6988,15.8329,,1.4841,3.959,1.091,2.1113,1.0285,0.6154,1.362,0.5698,0.7193,0.9616,0.2121,0.697,1.7189,0.9186,1.3439,0.2994,1.0487,0.2568,0.4081,1.0834,0.4965,0.2979,0.1857,20.9293,,2.622,1.9519,0.6189,0.3836
2014/1/27,-1.6071,9.1384,-1.9573,-1.5399,-1.6393,-1.1799,-0.4608,-1.383,-0.0518,-1.9816,-0.922,0,-1.2095,-0.8346,5.4435,5.042,-0.4785,-2.5641,0,0.0531,,-1.3038,-1.4548,-0.3241,0,0.2532,2.372,0.6973,0.8337,0.6545,0.2589,0.5737,1.2151,1.6624,0.0132,0.3124,0.2925,0.3115,0.1729,1.4171,4.6328,1.8164,1.9425,,1.0189,,0.4827,1.4417,0.1257,0.0978,12653299729,6862572897,37330518657,14442227881,2217029591,5343822716,4529795400,2210700933,14825230542,12653299729,37330518657,5780000000,21971013707,1.20798E+11,13274264046,1375000000,2389944943,8124685654,3863872657,1423548000,,4574674770,10922323700,5851387285,,12.4483,23.0367,14.6578,16.8188,-72.1043,-11.1349,11.9008,21.1561,164.2161,11.066,14.604,115.1793,12.5584,5.8098,19.2576,262.2159,-8.8895,10.6463,16.8274,-176.0556,,18.252,13.2816,14.6459,395.8814,2.3036,0.9842,2.7364,1.9484,2.0642,1.6825,1.1083,2.7721,4.1834,2.0478,2.7264,0.9684,2.6167,1.0461,0.9818,7.2211,1.1607,1.4277,1.6988,15.8413,,1.4647,3.9014,1.0874,2.1108,1.012,0.6717,1.3353,0.5611,0.7075,0.9502,0.2111,0.6873,1.718,0.8996,1.3304,0.2994,1.036,0.2547,0.4303,1.138,0.4942,0.2903,0.1857,20.9405,,2.5878,1.9235,0.6169,0.3835
2014/1/28,1.6333,-0.9569,0.5445,-1.3685,1.6667,-0.2985,-2.1296,5.178,4.1991,-0.9747,-4.0802,0,1.1686,0.153,-2.8681,-2.72,0,4.4737,0,-0.6373,,1.5852,3.5933,0.6504,0,0.2878,1.5965,0.3426,0.9048,1.2619,0.1792,1.0615,2.8555,3.4458,0.0112,0.2002,0.1849,0.316,0.1325,0.8931,1.9055,1.1145,1.7421,,0.4868,,0.9671,1.8612,0.0674,0.0775,12859968569,6796902343,37533770119,14244582533,2253980084,5327871006,4433327535,2325170884,15447751887,12859968569,37533770119,5780000000,22227770128,1.20983E+11,12893549016,1337600000,2389944943,8488158433,3863872657,1414476000,,4647192732,11314797170,5889445089,,12.6516,22.8163,14.7376,16.5887,-73.3061,-11.1017,11.6474,22.2515,171.1116,10.9618,14.0128,115.1793,12.7051,5.8187,18.7052,255.0836,-8.8895,11.1225,16.8274,-174.9336,,18.5413,13.7588,14.7411,396.0825,2.3413,0.9747,2.7513,1.9217,2.0986,1.6775,1.0847,2.9156,4.3591,2.0285,2.616,0.9684,2.6473,1.0477,0.9536,7.0247,1.1607,1.4916,1.6988,15.7403,,1.4879,4.0416,1.0945,2.1119,1.0285,0.6652,1.3426,0.5534,0.7193,0.9474,0.2066,0.7229,1.7902,0.8911,1.2765,0.2994,1.0481,0.2551,0.4179,1.1071,0.4942,0.3033,0.1857,20.807,,2.6288,1.9926,0.6209,0.3837
2014/1/29,-0.5625,0.4831,-0.1805,-0.0991,0.5464,2.6946,1.3245,0.7179,-1.0945,2.1874,3.806,0,-0.11,0,1.1811,0.3289,-1.6827,-1.6373,0,0.2138,,-0.3901,0.9142,0.9693,0.1883,0.1824,0.572,0.2751,0.5923,0.5254,0.4041,0.5053,1.5999,1.4507,0.0108,0.376,0.1797,0.2789,0.1198,0.6156,0.906,1.3666,2.2763,,0.5975,,0.8012,1.1976,0.1689,0.1163,12787634475,6829737620,37466019632,14230465008,2266296915,5471436393,4492047105,2341864418,15278672016,12787634475,37466019632,5780000000,22203317136,1.20983E+11,13045835028,1342000000,2349729524,8349183547,3863872657,1417500000,,4629063241,11418239790,5946531794,,12.5805,22.9265,14.711,16.5722,-73.7067,-11.4008,11.8016,22.4113,169.2388,11.2087,14.5554,115.1793,12.6911,5.8187,18.9262,255.9227,-8.7399,10.9404,16.8274,-175.3076,,18.469,13.8846,14.884,396.9585,2.3281,0.9794,2.7463,1.9198,2.11,1.7227,1.0991,2.9365,4.3114,2.0742,2.7173,0.9684,2.6444,1.0477,0.9649,7.0478,1.1412,1.4672,1.6988,15.774,,1.4821,4.0785,1.1051,2.1166,1.0227,0.6684,1.3402,0.5528,0.7233,0.9729,0.2094,0.7281,1.7706,0.9112,1.326,0.2994,1.0469,0.2551,0.4229,1.1107,0.4859,0.2983,0.1857,20.8515,,2.6186,2.0108,0.6269,0.3846
2014/1/30,-1.0101,-0.7212,-2.2604,-1.4881,-1.6304,-1.1662,-1.5873,-1.4257,-2.7918,-0.7492,0.647,-1.0381,-1.2115,-0.8403,-0.3891,-0.3279,-0.489,-2.3047,0,-1.28,,-2.0888,-2.6112,-1.6,0,0.0791,0.5286,0.3506,0.6614,0.444,0.185,0.2574,0.9809,1.2326,0.0078,0.0628,0.1316,0.1372,0.1053,0.3316,0.4963,0.6176,1.3115,,0.6588,,0.4819,1.3782,0.1256,0.1694,12658466450,6780484705,36619138537,14018702136,2229346422,5407629554,4420744770,2308477349,14852129613,12658466450,36619138537,5720000000,21934334219,1.19967E+11,12995073024,1337600000,2338239404,8156756781,3863872657,1399356000,,4532372625,11120081650,5851387285,,12.4534,22.7611,14.3785,16.3256,-72.5049,-11.2679,11.6143,22.0918,164.514,11.1183,14.6412,113.9837,12.5374,5.7698,18.8525,255.0836,-8.6972,10.6883,16.8274,-173.0637,,18.0832,13.522,14.6459,396.809,2.3046,0.9724,2.6843,1.8912,2.0756,1.7026,1.0816,2.8947,4.191,2.0575,2.7333,0.9583,2.6123,1.0389,0.9611,7.0247,1.1356,1.4334,1.6988,15.5721,,1.4512,3.972,1.0874,2.1158,1.0124,0.6636,1.3099,0.5446,0.7115,0.9616,0.2061,0.7177,1.7212,0.9039,1.3338,0.2963,1.0342,0.2529,0.4212,1.1071,0.4835,0.2914,0.1857,20.5846,,2.5639,1.9583,0.6169,0.3844
2014/2/7,-1.5102,-0.2421,-3.7928,-0.5035,0.8287,0.885,1.0436,2.2727,2.1992,-6.6499,-7.1429,1.049,0.3902,-0.2311,0.3906,3.4539,3.4398,-0.3932,0,-2.215,,-0.4,-1.1218,1.3008,-0.5639,0.3582,0.5081,1.5989,1.0472,0.4273,0.1249,0.4139,1.3535,1.2531,0.2333,0.8723,0.2166,0.1868,0.1794,0.3894,2.3215,0.9279,2.091,,1.4572,,0.5387,1.8059,0.1455,0.0948,12467297773,6764067066,35230253542,13948114512,2247821668,5455484683,4466881575,2360942744,15178761183,12467297773,35230253542,5780000000,22019919692,1.19689E+11,13045835028,1383800000,2418670243,8124685654,3863872657,1368360000,,4514243135,10995342020,5927502892,,12.2653,22.706,13.8331,16.2434,-73.1058,-11.3676,11.7355,22.5939,168.1321,10.3932,13.6141,115.1793,12.5863,5.7565,18.9262,263.8941,-8.9963,10.6463,16.8274,-169.2303,,18.0109,13.3704,14.8364,394.8234,2.2698,0.97,2.5824,1.8817,2.0928,1.7177,1.0929,2.9605,4.2832,1.9233,2.5415,0.9684,2.6225,1.0365,0.9649,7.2673,1.1747,1.4277,1.6988,15.2272,,1.4454,3.9275,1.1016,2.1052,0.9971,0.662,1.2602,0.5419,0.7174,0.9701,0.2082,0.734,1.759,0.8449,1.2402,0.2994,1.0383,0.2523,0.4229,1.1453,0.5001,0.2903,0.1857,20.1286,,2.5536,1.9363,0.6249,0.3825
2014/2/10,8.62,5.5825,7.5,10.0202,10.137,4.9708,4.4131,10,10,10.0116,4.7692,3.8062,7.7179,4.0927,7.7821,4.1335,9.9762,10,0,1.4917,,7.2289,4.5102,3.8523,0.9452,0.8911,1.4333,1.9587,2.819,2.7113,0.6985,1.0308,2.6522,2.8843,0.1204,0.5065,0.6593,1.958,0.4298,2.1762,4.3611,4.1732,6.0851,,1.206,,1.9963,1.7953,0.4066,0.2427,13541975741,7141672752,37872522557,15345749468,2475683043,5726663746,4664011560,2597037018,16696637301,13541975741,37872522557,6000000000,23719402667,1.24588E+11,14061075108,1441000000,2659962761,8937154219,3863872657,1388772000,,4840573964,11491258110,6155849713,,13.3226,23.9736,14.8706,17.871,-80.5165,-11.9326,12.2534,24.8533,184.9453,11.4337,14.2633,119.5633,13.5577,5.9921,20.399,274.8022,-9.8938,11.7109,16.8274,-171.7547,,19.3129,13.9734,15.4079,398.516,2.4654,1.0242,2.7761,2.0702,2.305,1.8031,1.1411,3.2565,4.7115,2.1159,2.6628,1.0052,2.8249,1.0789,1.04,7.5677,1.2919,1.5705,1.6988,15.4543,,1.5498,4.1046,1.144,2.1249,1.0831,0.699,1.3547,0.5962,0.7901,1.0183,0.2174,0.8074,1.9349,0.9295,1.2994,0.3108,1.1184,0.2627,0.4558,1.1927,0.55,0.3193,0.1857,20.4289,,2.7382,2.0237,0.649,0.3861
2014/2/11,-0.9157,-1.6092,-1.4311,2.2079,9.9502,-2.507,0.2698,10.0092,1.9333,0.63,5.7269,-1.3333,-0.567,0.2967,-1.6245,-0.916,-0.432,0,0,0.2177,,-0.8739,-0.0794,0.9274,0,0.5328,1.5081,0.906,4.8607,11.8264,0.7993,0.7585,1.8598,5.2243,0.0359,0.4782,0.4283,1.6005,0.3914,1.5401,2.6915,4.0926,5.164,,0.9936,,1.4518,1.8602,0.387,0.159,13417974437,7026749282,37330518657,15684570064,2722019664,5583098360,4676594325,2856979199,17019426146,13417974437,37330518657,5920000000,23584911208,1.24958E+11,13832646090,1427800000,2648472642,8937154219,3863872657,1391796000,,4798271819,11482130820,6212936418,,13.2006,23.5878,14.6578,18.2656,-88.5281,-11.6335,12.2865,27.3409,188.5207,11.5046,15.0787,117.9691,13.4809,6.0098,20.0676,272.285,-9.8511,11.7109,16.8274,-172.1287,,19.1441,13.9623,15.5508,398.4247,2.4428,1.0077,2.7364,2.116,2.5343,1.7579,1.1442,3.5825,4.8026,2.129,2.815,0.9918,2.8089,1.0821,1.0231,7.4984,1.2863,1.5705,1.6988,15.488,,1.5363,4.1014,1.1546,2.1244,1.0731,0.6877,1.3353,0.6093,0.8687,0.9928,0.218,0.8883,1.9723,0.9353,1.3736,0.3066,1.1121,0.2635,0.4484,1.1817,0.5476,0.3193,0.1857,20.4734,,2.7143,2.0221,0.655,0.386
2014/2/12,0.1155,-0.2336,1.9964,1.5302,-2.2624,0.5714,-0.0897,0.6678,2.1901,-2.1565,-1.3889,1.0135,-1.8663,-1.0355,-1.2844,-1.3867,-0.4338,3.3493,0,4.8343,,0.2519,-0.4505,-0.3063,-0.3745,0.2521,0.8175,1.2929,1.9895,6.4231,0.632,0.6327,14.2748,3.3915,0.0185,0.2219,0.3722,0.8534,0.2748,1.0227,2.1554,2.5779,3.2215,,2.1402,,0.9403,1.6697,0.3477,0.2771,13433474600,7010331644,38075774020,15924567986,2660435509,5615001779,4672400070,2876057524,17392170408,13433474600,38075774020,5980000000,23144757344,1.23664E+11,13654979076,1408000000,2636982522,9236484743,3863872657,1459080000,,4810358146,11430409510,6193907516,,13.2158,23.5327,14.9504,18.5451,-86.5252,-11.7,12.2755,27.5235,192.6495,11.2597,14.8734,119.1647,13.2293,5.9476,19.8099,268.5091,-9.8084,12.1031,16.8274,-180.45,,19.1923,13.8994,15.5032,396.991,2.4457,1.0053,2.791,2.1483,2.477,1.7679,1.1432,3.6064,4.9078,2.0837,2.7766,1.0019,2.7565,1.0709,1.0099,7.3944,1.2807,1.6231,1.6988,16.2367,,1.5402,4.0829,1.1511,2.1167,1.0744,0.6861,1.362,0.6186,0.8491,0.9984,0.2178,0.8942,2.0155,0.9154,1.3549,0.3098,1.0913,0.2607,0.4426,1.1654,0.5452,0.33,0.1857,21.4631,,2.7211,2.0129,0.653,0.3846
2014/2/13,-2,-2.1077,-1.5125,2.9255,-1.1574,0,1.8851,8.8723,8.2634,1.0665,-1.1268,3.3445,2.747,0.2242,-0.1859,-0.9375,-1.5251,1.3889,0,0.6736,,0.1256,-0.1597,0,-0.5639,0.4896,1.4515,1.2271,2.8404,7.3035,0.6849,1.3642,16.736,5.8609,0.0353,0.2146,1.492,1.4791,0.312,1.2277,1.4997,2.4555,5.2483,,2.2498,,1.5094,1.8524,0.4203,0.1542,13164805108,6862572897,37499894876,16390446304,2629643431,5615001779,4760479425,3131230123,18829349315,13164805108,37499894876,6180000000,23780535148,1.23941E+11,13629598074,1394800000,2596767102,9364769253,3863872657,1468908000,,4816401310,11412154930,6193907516,,12.9515,23.0367,14.7243,19.0876,-85.5238,-11.7,12.5069,29.9654,208.5689,11.3838,14.711,123.1502,13.5927,5.9609,19.7731,265.9918,-9.6588,12.2712,16.8274,-181.6655,,19.2164,13.8772,15.5032,394.8945,2.3968,0.9842,2.7488,2.2112,2.4483,1.7679,1.1647,3.9263,5.3133,2.1066,2.7463,1.0354,2.8322,1.0733,1.0081,7.325,1.2612,1.6456,1.6988,16.3461,,1.5421,4.0764,1.1511,2.1056,1.0529,0.6717,1.3414,0.6367,0.8392,0.9984,0.2219,0.9735,2.1821,0.9254,1.3402,0.3201,1.1213,0.2613,0.4418,1.1544,0.5369,0.3346,0.1857,21.6077,,2.7245,2.0097,0.653,0.3826
2014/2/14,1.2559,-0.9569,-0.813,-1.3781,1.6393,0.2841,1.2335,-0.0762,-1.1633,-0.6683,-2.5641,-0.6472,0.7198,0.6711,0.9311,1.4196,-0.2212,2.0548,0,0.1029,,-0.5019,0.4799,2.4578,-1.3233,0.3845,0.981,0.6278,1.6615,4.1179,0.4474,0.6447,8.074,3.4521,0.0172,0.1978,0.8637,0.7569,0.228,0.5557,1.2709,1.4948,2.9482,,1.0907,,1.0455,1.1496,0.4763,0.2354,13330140180,6796902343,37195017681,16164565907,2672752340,5630953489,4819198995,3128845333,18610314027,13330140180,37195017681,6140000000,23951706095,1.24773E+11,13756503084,1414600000,2591022042,9557196019,3863872657,1470420000,,4792228656,11466918670,6346138730,,13.1142,22.8163,14.6046,18.8246,-86.9258,-11.7332,12.6611,29.9426,206.1427,11.3024,14.3271,122.3531,13.6905,6.0009,19.9572,269.7677,-9.6374,12.5234,16.8274,-181.8525,,19.12,13.9438,15.8842,389.4777,2.4269,0.9747,2.7265,2.1807,2.4885,1.7729,1.1791,3.9234,5.2515,2.0916,2.6747,1.0287,2.8526,1.0805,1.0175,7.429,1.2584,1.6794,1.6988,16.3629,,1.5344,4.0959,1.1794,2.0767,1.0661,0.6652,1.3305,0.628,0.853,1.0013,0.2246,0.9728,2.1567,0.9188,1.3052,0.318,1.1294,0.2631,0.4459,1.1708,0.5357,0.3415,0.1857,21.6299,,2.7109,2.0194,0.669,0.3773
