ÈÕÆÚ,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH
2015/2/9,-1.6561,-2.0701,-5.6404,1.0929,-0.3958,0,0,-1.1019,,1.1152,,,0,0.8117,0.6852,1.9201,0.275,0.0178,0.6957,,1.0072,,1.7115,,,,2338980379,2788633534,2690050000,2338980379,,1932638400,2362615213,4934685047,,5406508776,,,2362615213,871.2006,-14.2562,518.1575,330.2149,-5.3354,659.7956,118.9303,429.0941,,17.9351,,,38.2001,357.5806,1.345,5.1326,135.5353,41.1506,4.1151,6.9037,25.727,,2.6733,,,2.2174,20.0707,1.1604,1.6846,7.6075,0.4042,5.4009,7.5318,3.6295,,1.6477,,,2.4192
2015/2/10,1.4249,0.3252,0.1245,0.2703,0.5298,1.0204,0,4.8747,,0.3676,,,0,0.5979,0.3784,1.3466,0.1686,0.0272,2.3897,,2.8549,,1.6948,,,,2372307819,2797702261,2693400000,2372307819,,1952359200,2362615213,5175233761,,5426385647,,,2362615213,883.6141,-14.3025,518.8028,330.986,-5.3617,666.5282,118.9303,450.011,,18.001,,,38.1902,362.6757,1.3494,5.139,135.8518,41.3535,4.1571,6.9037,26.9811,,2.6831,,,2.2169,20.3567,1.1642,1.6867,7.6252,0.4061,5.456,7.5318,3.8064,,1.6537,,,2.4186
2015/2/11,0.894,0.4862,0.8706,-0.8086,0.1318,-0.4489,0,0.1328,,3.956,,,0,0.4831,0.4425,1.4801,0.2564,0.0479,0.8649,,1.1306,,1.9226,,,,2393516191,2811305351,2716850000,2393516191,,1943594400,2362615213,5182106582,,5641055848,,,2362615213,891.5136,-14.3721,523.3197,328.4009,-5.3703,663.536,118.9303,450.6086,,18.7131,,,38.2026,365.918,1.356,5.1838,134.7908,41.4195,4.1384,6.9037,27.017,,2.7893,,,2.2176,20.5387,1.1698,1.7014,7.5657,0.4068,5.4315,7.5318,3.8115,,1.7191,,,2.4194
2015/2/12,1.8987,0.8065,0.8631,1.6304,-1.1842,1.6911,0,0.2653,,1.4799,,,0,0.8176,0.4386,1.2476,0.2851,0.1315,1.0179,,1.4588,,2.0723,,,,2438962701,2833977169,2740300000,2438962701,,1976462400,2362615213,5195852222,,5724538704,,,2362615213,908.4411,-14.488,527.8366,333.8228,-5.3077,674.757,118.9303,451.8038,,18.9901,,,38.2138,372.8658,1.3669,5.2285,137.0162,40.9373,4.2084,6.9037,27.0886,,2.8306,,,2.2182,20.9286,1.1793,1.7161,7.6906,0.4021,5.5234,7.5318,3.8216,,1.7446,,,2.4201
2015/2/13,1.3665,1.76,0.8557,0.2674,0,1.663,0,0.1323,,0.2778,,,0,1.16,0.6704,1.6751,0.3096,0.1724,2.0423,,1.9331,,2.6551,,,,2472290141,2883855167,2763750000,2472290141,,2009330400,2362615213,5202725043,,5740440200,,,2362615213,920.8545,-14.743,532.3536,334.4742,-5.3039,685.978,118.9303,452.4015,,19.0428,,,38.1858,377.9608,1.391,5.2733,137.2835,40.9078,4.2784,6.9037,27.1245,,2.8384,,,2.2166,21.2146,1.2,1.7308,7.7056,0.4018,5.6152,7.5318,3.8267,,1.7494,,,2.4183
2015/2/16,0.1225,1.4151,2.1818,0.8,0.3995,1.5267,0,2.2457,,1.385,,,0,0.9586,0.4872,1.7763,0.3287,0.0265,1.9,,1.7932,,2.1861,,,,2475319909,2924664438,2824050000,2475319909,,2040007200,2362615213,5319562990,,5819947682,,,2362615213,921.983,-14.9516,543.9686,337.0177,-5.323,696.4509,118.9303,462.5611,,19.3066,,,38.1765,378.424,1.4107,5.3883,138.3275,41.0551,4.3437,6.9037,27.7336,,2.8777,,,2.2161,21.2406,1.217,1.7685,7.7642,0.4032,5.701,7.5318,3.9126,,1.7737,,,2.4177
2015/2/17,10.0367,-0.3101,0.949,8.4656,0.5305,0.1074,0,1.0336,,1.9126,,,0,3.31,0.6633,1.8699,1.978,0.1356,1.2228,,2.2182,,3.3954,,,,2723760830,2915595711,2850850000,2723760830,,2042198400,2362615213,5374545553,,5931258157,,,2362615213,1014.5199,-14.9052,549.1308,365.7241,-5.3538,697.199,118.9303,467.3421,,19.6758,,,38.212,416.4054,1.4063,5.4394,150.1099,41.2927,4.3484,6.9037,28.0203,,2.9328,,,2.2181,23.3725,1.2132,1.7853,8.4255,0.4056,5.7071,7.5318,3.953,,1.8076,,,2.42
2015/2/25,-1.2236,2.0218,-0.7051,-1.7073,0.2639,-0.1073,0,3.3248,,0.6702,,,0,4.4188,1.1184,1.4569,0.5947,0.1257,1.0559,,2.9595,,2.7853,,,,2690433389,2974542436,2830750000,2690433389,,2040007200,2362615213,5553238883,,5971011898,,,2362615213,1002.1064,-15.2066,545.2591,359.9349,-5.3747,696.4509,118.9303,482.8803,,19.8077,,,38.2456,411.3103,1.4347,5.4011,147.7337,41.4541,4.3437,6.9037,28.9519,,2.9524,,,2.2201,23.0865,1.2378,1.7727,8.2922,0.4071,5.701,7.5318,4.0845,,1.8197,,,2.4221
2015/2/26,-1.0135,0.3049,3.6686,-0.9926,-0.1316,2.2556,0,-0.1238,,-0.9987,,,0,2.1312,0.8471,2.7853,0.3937,0.0247,1.8738,,1.7368,,1.6717,,,,2663165483,2983611163,2934600000,2663165483,,2086022400,2362615213,5546366063,,5911381287,,,2362615213,991.9499,-15.253,565.2627,356.3263,-5.3671,712.1603,118.9303,482.2827,,19.6099,,,38.2425,407.1416,1.4391,5.5992,146.2526,41.3953,4.4417,6.9037,28.916,,2.9229,,,2.2199,22.8525,1.2415,1.8377,8.209,0.4066,5.8296,7.5318,4.0794,,1.8015,,,2.4219
2015/2/27,4.6644,0.152,1.1416,3.7594,-0.7905,-0.2101,0,0.4957,,1.1432,,,0,4.5348,1.0712,3.176,1.2218,0.1388,1.6298,,2.6148,,2.8573,,,,2787385944,2988145527,2968100000,2787385944,,2081640000,2362615213,5573857344,,5978962646,,,2362615213,1038.2183,-15.2761,571.7155,370.3247,-5.3334,710.6642,118.9303,484.6732,,19.8341,,,38.3023,426.1323,1.4413,5.6632,151.9982,41.135,4.4324,6.9037,29.0594,,2.9564,,,2.2234,23.9185,1.2434,1.8587,8.5315,0.404,5.8173,7.5318,4.0996,,1.8221,,,2.4257
2015/3/2,-1.3043,1.8209,2.4831,0,1.992,1.3684,0,1.233,,0.9973,,,0,5.845,1.5946,3.9462,0.739,0.2263,2.4701,,2.6466,,3.5616,,,,2751028736,3042557888,3041800000,2751028736,,2110125600,2362615213,5642585548,,6038593258,,,2362615213,1024.6764,-15.5543,585.9116,370.6097,-5.4438,720.3891,118.9303,490.6494,,20.0319,,,38.326,420.5741,1.4675,5.8038,152.1152,41.9868,4.493,6.9037,29.4177,,2.9858,,,2.2247,23.6065,1.2661,1.9049,8.5381,0.4124,5.8969,7.5318,4.1502,,1.8403,,,2.4272
2015/3/3,-2.4229,1.9374,-2.9736,-2.1739,0,-0.8307,0,-0.1218,,-2.3041,,,0,3.1774,3.6167,2.8753,0.8097,0.1934,3.8609,,2.9533,,3.2039,,,,2684373854,3101504613,2951350000,2684373854,,2092596000,2362615213,5635712728,,5899455164,,,2362615213,999.8494,-15.8557,568.4891,362.6992,-5.446,714.4045,118.9303,490.0518,,19.5703,,,38.3447,410.3839,1.4959,5.6312,148.8684,42.0037,4.4557,6.9037,29.3819,,2.917,,,2.2258,23.0345,1.2906,1.8482,8.3559,0.4125,5.8479,7.5318,4.1451,,1.7979,,,2.4284
2015/3/4,1.693,3.3626,3.4052,0.9877,1.3021,0.9424,0,0.9756,,6.5364,,,0,3.5146,2.7109,3.6,0.5586,0.1832,2.113,,1.8737,,6.033,,,,2729820364,3205794973,3051850000,2729820364,,2112316800,2362615213,5690695291,,6285066452,,,2362615213,1016.7769,-16.3888,587.8474,366.166,-5.5152,721.1372,118.9303,494.8328,,20.8495,,,38.3335,417.3318,1.5462,5.823,150.2913,42.5372,4.4977,6.9037,29.6685,,3.1077,,,2.2252,23.4245,1.334,1.9112,8.4357,0.4178,5.9031,7.5318,4.1856,,1.9154,,,2.4276
2015/3/5,-0.6659,0,-1.427,0.2445,-0.5141,1.0373,0,3.2609,,1.4548,,,0,2.0294,2.2324,2.5401,0.4163,0.1469,2.1774,,3.9416,,6.2466,,,,2711641760,3205794973,3008300000,2711641760,,2134228800,2362615213,5876261442,,6376500056,,,2362615213,1010.0059,-16.3888,579.4588,367.0844,-5.4872,728.6178,118.9303,510.9686,,21.1528,,,38.3353,414.5526,1.5462,5.7399,150.6683,42.3212,4.5443,6.9037,30.636,,3.1529,,,2.2253,23.2685,1.334,1.8839,8.4569,0.4157,5.9643,7.5318,4.3221,,1.9433,,,2.4278
2015/3/6,0.2235,-1.5559,-1.6704,0.2439,1.0336,2.9774,0,3.9766,,-0.9975,,,0,2.2642,1.4556,2.4561,0.4406,0.1044,5.3172,,5.2895,,4.0408,,,,2717701295,3155916975,2958050000,2717701295,,2197773600,2362615213,6109937336,,6312894071,,,2362615213,1012.2629,-16.1338,569.7797,367.9798,-5.5439,750.3118,118.9303,531.2878,,20.9418,,,38.3385,415.479,1.5222,5.644,151.0357,42.7586,4.6796,6.9037,31.8542,,3.1215,,,2.2255,23.3205,1.3132,1.8524,8.4775,0.4199,6.1419,7.5318,4.4939,,1.9239,,,2.428
2015/3/9,0.5574,6.8966,1.1325,0,-0.2558,0,0,-0.4499,,5.2897,,,0,1.5499,5.2162,1.5475,0.3913,0.1047,2.1006,,3.6186,,6.0145,,,,2732850132,3373566422,2991550000,2732850132,,2197773600,2362615213,6082446054,,6646825495,,,2362615213,1017.9054,-17.2465,576.2324,368.0725,-5.5311,750.3118,118.9303,528.8973,,22.0496,,,38.3572,417.7949,1.6272,5.7079,151.0738,42.66,4.6796,6.9037,31.7109,,3.2866,,,2.2266,23.4505,1.4038,1.8734,8.4796,0.419,6.1419,7.5318,4.4737,,2.0257,,,2.4291
2015/3/10,0,-1.2097,2.0157,0,0.7692,2.1934,0,1.0169,,0.8373,,,0,2.3012,3.0172,3.2333,0.3142,0.1598,2.6329,,2.8588,,4.6878,,,,2732850132,3332757150,3051850000,2732850132,,2245980000,2362615213,6144301438,,6702480733,,,2362615213,1017.9054,-17.0379,587.8474,368.0215,-5.5729,766.7693,118.9303,534.276,,22.2342,,,38.3628,417.7949,1.6075,5.823,151.0529,42.9822,4.7823,6.9037,32.0334,,3.3141,,,2.2269,23.4505,1.3868,1.9112,8.4785,0.4221,6.2766,7.5318,4.5192,,2.0426,,,2.4295
2015/3/11,-2.439,0.5442,0.7684,-0.9732,-0.3817,0.0976,0,-2.1253,,0.2372,,,0,2.3357,1.9754,3.0254,0.4878,0.2647,1.9381,,2.7184,,3.1715,,,,2666195250,3350894604,3075300000,2666195250,,2248171200,2362615213,6013717850,,6718382229,,,2362615213,993.0784,-17.1306,592.3644,364.5776,-5.5537,767.5173,118.9303,522.9211,,22.287,,,38.3783,407.6048,1.6162,5.8677,149.6393,42.8343,4.7869,6.9037,31.3526,,3.322,,,2.2278,22.8785,1.3944,1.9259,8.3991,0.4207,6.2827,7.5318,4.4232,,2.0475,,,2.4305
2015/3/12,-0.5682,-1.6238,-2.0697,0,0,-2.4366,0,-2.5143,,-3.8462,,,0,1.5773,1.9987,2.4199,0.3677,0.1908,1.9222,,2.4235,,3.0448,,,,2651046414,3296482243,3011650000,2651046414,,2193391200,2362615213,5862515801,,6459982913,,,2362615213,987.4359,-16.8524,580.1041,364.4076,-5.5511,748.8157,118.9303,509.7734,,21.4298,,,38.3908,405.2889,1.59,5.7463,149.5696,42.8144,4.6703,6.9037,30.5643,,3.1942,,,2.2285,22.7485,1.3717,1.886,8.3952,0.4205,6.1296,7.5318,4.3119,,1.9687,,,2.4313
2015/3/13,1.3714,-0.4127,1.0011,0.7371,0.3831,-0.1998,0,0.4689,,0.5538,,,0,1.4675,1.6805,2.1337,0.4536,0.2355,1.6814,,2.5548,,3.0501,,,,2687403622,3282879152,3041800000,2687403622,,2189008800,2362615213,5890007083,,6495761279,,,2362615213,1000.9779,-16.7829,585.9116,366.9641,-5.5704,747.3195,118.9303,512.1639,,21.5485,,,38.3727,410.8471,1.5834,5.8038,150.6189,42.9632,4.661,6.9037,30.7076,,3.2119,,,2.2275,23.0605,1.3661,1.9049,8.4541,0.422,6.1174,7.5318,4.3322,,1.9796,,,2.4301
2015/3/16,1.5784,2.6243,5.1762,0.2439,0.3817,3.2032,0,2.8005,,2.5092,,,0,2.6453,2.1735,6.2923,0.4678,0.4903,3.5004,,3.7721,,3.5412,,,,2729820364,3369032058,3199250000,2729820364,,2259127200,2362615213,6054954772,,6658751618,,,2362615213,1016.7769,-17.2233,616.2396,368.0169,-5.5941,771.2577,118.9303,526.5068,,22.0891,,,38.3896,417.3318,1.625,6.1042,151.051,43.1457,4.8103,6.9037,31.5676,,3.2925,,,2.2284,23.4245,1.4019,2.0035,8.4784,0.4238,6.3133,7.5318,4.4535,,2.0293,,,2.4312
2015/3/17,2.4417,0.5384,0,-0.7299,-3.929,0.9699,0,2.1566,,2.1493,,,0,5.1553,2.4114,5.7598,0.5773,1.4614,3.2989,,4.6422,,4.844,,,,2796475246,3387169512,3199250000,2796475246,,2281039200,2362615213,6185538360,,6801865085,,,2362615213,1041.6038,-17.316,616.2396,365.1879,-5.3722,778.7384,118.9303,537.8617,,22.5639,,,38.3709,427.5219,1.6337,6.1042,149.8898,41.4343,4.8569,6.9037,32.2484,,3.3633,,,2.2274,23.9965,1.4095,2.0035,8.4132,0.4069,6.3746,7.5318,4.5495,,2.0729,,,2.43
2015/3/18,2.9252,1.6064,3.4555,0.7353,0.5277,1.0567,0,0.6667,,1.2274,,,0,5.1008,2.3683,5.7246,0.8414,0.2255,2.6619,,3.2386,,4.8967,,,,2878278964,3441581874,3309800000,2878278964,,2305142400,2362615213,6226775282,,6885347941,,,2362615213,1072.0733,-17.5942,637.5337,367.7942,-5.3994,786.9671,118.9303,541.4474,,22.8408,,,38.3528,440.0279,1.66,6.3151,150.9596,41.644,4.9082,6.9037,32.4634,,3.4045,,,2.2263,24.6984,1.4321,2.0727,8.4732,0.409,6.4419,7.5318,4.5799,,2.0984,,,2.4289
2015/3/19,0.5263,3.1621,0.4049,0.2433,0.1312,3.0418,0,2.0971,,2.3095,,,0,4.1554,3.8271,5.3639,0.6124,0.2936,3.6425,,4.2312,,6.8829,,,,2893427800,3550406597,3323200000,2893427800,,2375260800,2362615213,6357358870,,7044362905,,,2362615213,1077.7158,-18.1505,640.1149,368.3776,-5.4019,810.9053,118.9303,552.8023,,23.3683,,,38.293,442.3439,1.7125,6.3407,151.199,41.6634,5.0575,6.9037,33.1442,,3.4832,,,2.2228,24.8284,1.4774,2.0811,8.4867,0.4092,6.6379,7.5318,4.6759,,2.1468,,,2.4251
2015/3/20,-0.8377,0,2.1169,0.2427,0.3932,0.0923,0,-1.4054,,4.2889,,,0,3.2287,3.1061,5.256,0.3837,0.2015,2.9758,,3.4981,,5.157,,,,2869189662,3550406597,3393550000,2869189662,,2377452000,2362615213,6268012205,,7346491337,,,2362615213,1068.6878,-18.1505,653.6657,369.4069,-5.4251,811.6533,118.9303,545.0332,,24.3706,,,38.3154,438.6384,1.7125,6.4749,151.6215,41.8426,5.0622,6.9037,32.6784,,3.6325,,,2.2241,24.6204,1.4774,2.1252,8.5104,0.411,6.644,7.5318,4.6102,,2.2389,,,2.4265
2015/3/23,0.3168,4.8531,0.4936,-0.4843,5.7441,4.3318,0,-0.2193,,4.2208,,,0,3.3573,3.9281,4.6902,0.6729,1.0263,5.5971,,4.5654,,7.734,,,,2878278964,3722712409,3410300000,2878278964,,2480438400,2362615213,6254266564,,7656570517,,,2362615213,1072.0733,-19.0314,656.8921,367.4371,-5.7339,846.8125,118.9303,543.8379,,25.3992,,,38.2855,440.0279,1.7956,6.5069,150.813,44.2243,5.2815,6.9037,32.6067,,3.7859,,,2.2224,24.6984,1.5491,2.1356,8.465,0.4343,6.9318,7.5318,4.6001,,2.3334,,,2.4246
2015/3/24,-2.1053,3.5323,-2.4558,-1.7032,1.4815,-2.6502,0,-1.6484,,1.7134,,,0,3.6852,5.4214,5.4249,0.6856,1.1512,3.6316,,4.2094,,8.2632,,,,2817683617,3854208950,3326550000,2817683617,,2414702400,2362615213,6151174258,,7787757862,,,2362615213,1049.5033,-19.7037,640.7601,360.8918,-5.8142,824.3705,118.9303,534.8736,,25.8344,,,38.2543,430.7642,1.859,6.3471,148.1265,44.8438,5.1415,6.9037,32.0692,,3.8507,,,2.2206,24.1784,1.6038,2.0832,8.3142,0.4404,6.7481,7.5318,4.5243,,2.3734,,,2.4226
2015/3/25,0.6452,-0.2353,1.1078,0.2475,-0.2433,0,0,0.3352,,-4.8494,,,0,3.2115,3.0412,4.1937,0.7883,0.5157,3.4685,,4.4291,,9.1234,,,,2835862221,3845140223,3363400000,2835862221,,2414702400,2362615213,6171792719,,7410097322,,,2362615213,1056.2743,-19.6573,647.8582,361.8994,-5.8019,824.3705,118.9303,536.6665,,24.5816,,,38.2618,433.5433,1.8546,6.4174,148.5401,44.7488,5.1415,6.9037,32.1767,,3.664,,,2.221,24.3344,1.6,2.1063,8.3374,0.4395,6.7481,7.5318,4.5394,,2.2583,,,2.4231
2015/3/26,0,-0.7075,3.3865,-0.2469,-0.7317,-0.4537,0,5.6793,,-2.3605,,,0,3.7208,2.7151,8.3524,0.5089,0.3984,4.1033,,7.9721,,5.0207,,,,2835862221,3817934042,3477300000,2835862221,,2403746400,2362615213,6522306560,,7235180862,,,2362615213,1056.2743,-19.5182,669.7976,360.828,-5.7566,820.6301,118.9303,567.1453,,24.0013,,,38.24,433.5433,1.8415,6.6347,148.1003,44.3995,5.1182,6.9037,34.0041,,3.5775,,,2.2198,24.3344,1.5887,2.1776,8.3127,0.4361,6.7175,7.5318,4.7972,,2.205,,,2.4217
2015/3/27,1.3889,-0.5938,-1.2524,0.9901,-1.1057,3.9198,0,-2.529,,5.1099,,,0,2.9726,2.2279,4.3696,0.6523,0.3734,3.7237,,3.785,,5.3147,,,,2875249196,3795262224,3433750000,2875249196,,2497968000,2362615213,6357358870,,7604890653,,,2362615213,1070.9448,-19.4023,661.409,364.5571,-5.6954,852.7971,118.9303,552.8023,,25.2278,,,38.2537,439.5647,1.8306,6.5516,149.6309,43.9274,5.3188,6.9037,33.1442,,3.7603,,,2.2206,24.6724,1.5793,2.1503,8.3987,0.4314,6.9808,7.5318,4.6759,,2.3176,,,2.4226
2015/3/30,0.1054,5.1374,0.2927,0,2.3602,-0.2632,0,-0.1081,,0.575,,,0,3.5895,3.8835,3.7469,0.5207,0.4571,3.2434,,3.8903,,6.0406,,,,2878278964,3990239854,3443800000,2878278964,,2491394400,2362615213,6350486050,,7648619768,,,2362615213,1072.0733,-20.3991,663.3448,364.5939,-5.8305,850.5529,118.9303,552.2047,,25.3728,,,38.2568,440.0279,1.9246,6.5708,149.646,44.9688,5.3048,6.9037,33.1083,,3.7819,,,2.2207,24.6984,1.6604,2.1566,8.3995,0.4417,6.9624,7.5318,4.6708,,2.331,,,2.4228
2015/3/31,10,-1.0227,-1.8482,6.6176,1.9417,2.7265,0,-1.6234,,-1.7152,,,0,8.7392,2.9801,4.6311,2.8953,1.6406,5.4599,,4.6446,,4.6637,,,,3166106860,3949430582,3380150000,3166106860,,2559321600,2362615213,6247393744,,7517432423,,,2362615213,1179.2806,-20.1905,651.0846,388.8344,-5.9454,873.7429,118.9303,543.2403,,24.9377,,,38.2693,484.0307,1.9049,6.4494,159.5954,45.8553,5.4495,6.9037,32.5709,,3.7171,,,2.2215,27.1682,1.6434,2.1168,8.958,0.4504,7.1522,7.5318,4.595,,2.291,,,2.4236
2015/4/1,2.9665,0.2296,0.7929,0,0.5952,0.7705,0,1.3201,,2.0095,,,0,9.5451,2.2934,4.6199,1.5956,0.519,3.2108,,3.8596,,5.3229,,,,3260029647,3958499309,3406950000,3260029647,,2579042400,2362615213,6329867588,,7668496639,,,2362615213,1214.2641,-20.2368,656.2468,388.9178,-5.9821,880.4756,118.9303,550.4118,,25.4388,,,38.2768,498.3895,1.9093,6.5005,159.6297,46.1381,5.4915,6.9037,33.0008,,3.7918,,,2.2219,27.9742,1.6472,2.1335,8.9599,0.4531,7.2074,7.5318,4.6557,,2.337,,,2.4241
2015/4/2,-1.2082,1.3746,1.8682,-0.9195,-2.1302,4.7579,0,0.1086,,-0.6221,,,0,4.6481,3.034,5.4443,0.7303,0.3389,4.0552,,3.6591,,4.733,,,,3220642672,4012911671,3470600000,3220642672,,2701749600,2362615213,6336740409,,7620792150,,,2362615213,1199.5936,-20.515,668.507,385.1713,-5.852,922.3673,118.9303,551.0094,,25.2805,,,38.2531,492.3681,1.9355,6.6219,158.0919,45.1354,5.7527,6.9037,33.0367,,3.7682,,,2.2205,27.6362,1.6698,2.1734,8.8736,0.4433,7.5503,7.5318,4.6607,,2.3225,,,2.4226
2015/4/3,4.5155,2.8249,2.6062,0.9281,2.2975,-0.2433,0,4.9892,,0.313,,,0,6.6605,4.0766,6.5144,0.884,0.481,3.1446,,7.7914,,6.5283,,,,3366071504,4126270758,3561050000,3366071504,,2695176000,2362615213,6652890147,,7644644394,,,2362615213,1253.7615,-21.0945,685.9295,388.4515,-5.982,920.1231,118.9303,578.5001,,25.3597,,,38.2232,514.6011,1.9902,6.7945,159.4383,46.1373,5.7387,6.9037,34.6849,,3.78,,,2.2188,28.8841,1.717,2.23,8.9491,0.4531,7.5319,7.5318,4.8933,,2.3298,,,2.4207
2015/4/7,0.18,6.5934,1.8815,0,1.5366,3.6585,0,0.5165,,7.4883,,,0,4.4143,5.2922,5.3056,0.6632,1.044,3.9559,,5.3077,,9.1511,,,,3372131038,4398332566,3628050000,3372131038,,2793780000,2362615213,6687254249,,8217098265,,,2362615213,1256.0185,-22.4854,698.8351,388.2011,-6.07,953.7862,118.9303,581.4883,,27.2587,,,38.1964,515.5275,2.1214,6.9223,159.3355,46.8161,5.9487,6.9037,34.8641,,4.063,,,2.2172,28.9361,1.8302,2.272,8.9434,0.4598,7.8075,7.5318,4.9185,,2.5042,,,2.419
2015/4/8,3.3243,-2.5773,-1.385,0,-0.4657,7.1373,0,-0.8222,,-3.193,,,0,6.3246,3.1805,6.099,1.3783,0.3191,6.616,,5.5342,,6.5149,,,,3484232430,4284973479,3577800000,3484232430,,2993179200,2362615213,6632271686,,7954723574,,,2362615213,1297.7729,-21.9058,689.1559,388.4318,-6.0453,1021.8603,118.9303,576.7073,,26.3883,,,38.2213,532.6654,2.0668,6.8265,159.4302,46.6258,6.3733,6.9037,34.5774,,3.9333,,,2.2187,29.8981,1.783,2.2405,8.9487,0.4579,8.3647,7.5318,4.8781,,2.4242,,,2.4205
2015/4/9,1.5652,-3.4921,-4.6816,0.2299,5.2632,-3.2943,0,3.7306,,-4.4978,,,0,5.6442,2.7624,4.2053,1.0755,1.0576,4.6069,,9.8815,,5.2056,,,,3538768241,4135339485,3410300000,3538768241,,2894575200,2362615213,6879693220,,7596939905,,,2362615213,1318.0859,-21.1409,656.8921,389.4035,-6.3648,988.1973,118.9303,598.2217,,25.2014,,,38.217,541.0028,1.9946,6.5069,159.829,49.0897,6.1633,6.9037,35.8674,,3.7564,,,2.2184,30.366,1.7208,2.1356,8.9711,0.4821,8.0891,7.5318,5.0601,,2.3152,,,2.4203
2015/4/10,6.6781,1.4254,1.6699,10.0917,10,5.0719,0,0.999,,1.6222,,,0,6.5712,1.8724,3.477,2.4427,1.6564,5.2833,,7.9242,,3.4684,,,,3775090093,4194286210,3467250000,3775090093,,3041385600,2362615213,6948421424,,7720176502,,,2362615213,1406.1088,-21.4422,667.8618,428.9395,-7.0051,1038.3178,118.9303,604.198,,25.6102,,,38.2369,577.1314,2.023,6.6155,176.0564,54.0287,6.4759,6.9037,36.2257,,3.8173,,,2.2196,32.3939,1.7453,2.1713,9.8819,0.5306,8.4994,7.5318,5.1106,,2.3528,,,2.4215
2015/4/13,10.0321,1.2973,2.4155,10,10,0.4323,0,0.6924,,0.4119,,,0,4.7906,2.2495,4.6903,0.0778,0.3319,4.2311,,5.2797,,4.2113,,,,4153811009,4248698571,3551000000,4153811009,,3054532800,2362615213,6996531167,,7751979495,,,2362615213,1547.171,-21.7204,683.9937,472.0241,-7.7087,1042.8062,118.9303,608.3813,,25.7157,,,38.2525,635.0298,2.0493,6.7753,193.7403,59.4556,6.5039,6.9037,36.4765,,3.833,,,2.2205,35.6437,1.7679,2.2238,10.8745,0.5839,8.5362,7.5318,5.146,,2.3625,,,2.4225
2015/4/14,9.9927,1.7076,4.717,10.0379,-3.5813,-4.089,0,6.5815,,5.0769,,,0,6.1161,2.8272,6.9985,5.6829,2.4973,4.5626,,7.7463,,7.2072,,,,4568889134,4321248387,3718500000,4568889134,,2929634400,2362615213,7457010134,,8145541531,,,2362615213,1701.7753,-22.0913,716.2575,519.4971,-7.434,1000.1664,118.9303,648.4222,,27.0213,,,38.26,698.4864,2.0843,7.0949,213.2254,57.3365,6.238,6.9037,38.8772,,4.0276,,,2.2209,39.2055,1.7981,2.3286,11.9682,0.5631,8.1871,7.5318,5.4847,,2.4824,,,2.423
2015/4/15,-9.8143,-4.0923,-3.5135,0.3442,1.5238,0,0,-7.6498,,-5.4173,,,0,11.1895,2.9764,6.8326,5.3092,1.896,,,5.4387,,4.525,,,,4120483569,4144408212,3587850000,4120483569,,2929634400,2362615213,6886566041,,7704275006,,,2362615213,1534.7576,-21.1872,691.0917,520.6538,-7.5381,1000.1664,118.9303,598.8194,,25.5575,,,38.2182,629.9347,1.999,6.8456,213.7001,58.1396,6.238,6.9037,35.9032,,3.8095,,,2.2185,35.3577,1.7246,2.2468,11.9948,0.571,8.1871,7.5318,5.0651,,2.3479,,,2.4203
2015/4/16,2.1324,-0.547,-1.8674,6.8611,1.5009,0,0,0.998,,3.612,,,0,6.2391,2.3079,3.4913,3.0937,1.3387,,,4.5086,,4.8145,,,,4208346821,4121736394,3520850000,4208346821,,2929634400,2362615213,6955294245,,7982551193,,,2362615213,1567.484,-21.0713,678.1862,556.0668,-7.647,1000.1664,118.9303,604.7956,,26.4806,,,38.1964,643.3672,1.988,6.7178,228.2353,58.9795,6.238,6.9037,36.2615,,3.9471,,,2.2172,36.1117,1.7151,2.2049,12.8107,0.5793,8.1871,7.5318,5.1157,,2.4327,,,2.419
2015/4/17,-0.36,-1.2101,-0.8563,1.1236,-1.9409,0,0,1.1858,,10.01,,,0,5.9836,2.5424,3.8128,3.5089,1.2798,,,4.8527,,9.4441,,,,4193197985,4071858396,3490700000,4193197985,,2929634400,2362615213,7037768090,,8781601387,,,2362615213,1561.8415,-20.8163,672.3787,561.945,-7.4937,1000.1664,118.9303,611.9671,,29.1313,,,38.1727,641.0512,1.964,6.6603,230.648,57.7967,6.238,6.9037,36.6915,,4.3422,,,2.2158,35.9817,1.6944,2.186,12.9461,0.5676,8.1871,7.5318,5.1764,,2.6762,,,2.4175
