ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2016/3/3,6.5829,6.5398,14.2902,8.2396,14.7502,11.228,7.7454,3.9324,6.3207,5.9946,15.1007,11.74,13.2576,5.3542,13.7999,7.4394,11.1316,24.151,4.7748,23.3264,5.3975,,,,,,,12.4944,,,,9.5571,5.27,6.9156,13.9267,6.9157,10.663,5.63,11.9204,8.42,12.4099,18.9629,,,25.5859,,,,,14.4442,,,,21.3451,
2016/3/4,6.2956,6.2478,14.5381,7.9323,13.9368,10.7389,7.3592,3.7689,6.0304,5.9946,14.4572,11.4,12.4542,5.1962,13.3751,7.051,10.2574,22.4747,4.9028,22.1348,5.0503,,,,,,,11.8594,,,,9.2057,5.03,6.8156,13.6026,6.6387,10.4719,5.39,11.9204,8.22,12.8579,18.3736,,,24.9099,,,,,13.2497,,,,19.6492,
2016/3/7,6.4194,6.3354,14.6697,8.1008,14.165,11.1581,7.5572,3.8613,6.1997,5.9946,14.6203,11.68,13.159,5.2554,13.4695,7.1198,10.5896,23.2818,5.0926,22.8116,5.198,,,,,,,12.1401,,,,9.479,5.13,6.9971,13.745,6.797,10.9592,5.5,12.261,9.04,12.7415,18.8215,4.6133,,25.2948,,,,,13.7109,,,,20.0951,
2016/3/8,6.5779,6.3744,14.7549,8.2099,14.3634,11.1282,7.478,3.8827,6.4456,5.9946,14.7382,11.74,13.3266,5.1962,13.438,7.2133,10.7877,23.0086,4.969,22.6305,5.2057,,,,,,,12.5036,,,,9.3033,5.09,6.9526,13.578,6.8168,10.8636,5.72,12.3194,9.57,12.5175,18.8356,5.0736,,25.8958,,,,,13.5956,,,,19.7235,
2016/3/9,6.6621,6.2527,14.5381,7.9818,13.9368,10.729,7.2304,3.7902,6.3166,5.9946,14.9557,11.73,13.987,5.048,13.3121,7.137,10.339,22.6609,4.7704,22.192,5.0658,,,,,,,12.2045,,,,8.7859,5.11,6.8119,13.1901,6.609,10.6439,5.59,11.8523,8.79,12.1501,18.3924,5.5827,,25.5296,,,,,13.9092,,,,19.6762,
2016/3/10,6.4541,6.0191,15.5295,7.9917,13.3913,10.5194,7.1512,3.7618,6.2965,5.9946,14.7382,11.36,13.4301,5.0184,13.309,6.9059,10.4381,21.9159,4.6866,21.8012,4.9855,,,,,,,12.0388,,,,8.5516,5,6.8526,12.8316,6.5496,10.3859,5.5,11.8718,8.25,12.0336,18.0813,6.1406,,26.6845,,,,,13.3927,,,,19.0748,
2016/3/11,6.4739,6.1457,15.4752,8.0512,13.3615,10.4994,7.1313,3.7902,6.1876,5.9946,14.9738,11.15,12.7697,5.0184,13.5324,6.8101,10.1875,21.9718,4.6645,21.744,4.9881,,,,,,,12.1861,,,,8.5712,5.02,6.8007,12.9053,6.4606,10.3859,5.58,11.6285,8,11.9709,18.4113,6.7544,,25.9615,,,,,13.4573,,,,19.0951,
2016/3/14,6.6572,6.5009,15.7076,8.2396,14.7006,10.8986,7.3294,3.904,6.4094,5.9946,15.418,11.57,14.0461,5.1567,14.8857,7.0067,10.5546,22.8472,4.8631,22.6114,5.2472,,,,,,,12.789,,,,8.8835,5.12,7.0082,13.632,6.6486,10.5579,5.73,12.2124,8.24,12.1859,19.0619,7.4308,,26.938,,,,,14.0983,,,,19.8451,
2016/3/15,6.5284,6.3208,15.3668,8.0909,14.2146,10.8587,7.1611,3.8755,6.3569,5.9946,15.7715,11.4,14.0461,5.1863,14.7472,6.9305,10.9101,22.7665,5.0087,22.5161,5.141,,,,,,,12.6785,,,,8.8054,5.07,6.9526,13.6222,6.6486,10.577,5.74,12.1151,8.03,12.7683,18.9205,8.1736,,28.9379,,,,,13.7709,,,,19.9127,
2016/3/16,6.3848,6.2332,15.3668,7.9323,14.165,10.5992,7.0422,3.8684,6.2925,5.9946,15.8621,11.3,14.1447,5.1369,13.8471,6.8715,10.5954,22.9093,4.9249,22.0776,5.1099,,,,,,,12.5497,,,,8.6785,5.04,6.8859,14.0298,6.609,10.5961,5.52,12.0859,7.92,12.4906,18.548,8.9895,,27.8581,,,,,13.5726,,,,19.3991,
2016/3/17,6.5977,6.3938,15.5062,8.1306,15.1272,10.9785,7.2304,4.0178,6.4376,5.9946,16.1975,11.63,14.6622,5.2752,14.3664,7.0117,11.0034,23.915,5.0484,22.8688,5.3353,,,,,,,12.9638,,,,8.8835,5.12,7.0489,14.5896,6.8168,10.8254,5.81,12.4654,8.13,12.6339,19.2128,9.8892,,28.1774,,,,,14.0245,,,,20.1154,
2016/3/18,6.999,7.0313,15.6766,8.4082,16.129,11.5074,7.6761,4.1458,6.7238,5.9946,16.4331,11.9,15.4261,5.4333,14.8825,7.2403,11.4347,24.6476,5.247,23.6505,5.54,,,,,,,13.3734,,,,9.4205,5.48,7.4934,15.3753,7.0048,11.0356,5.94,12.9227,8.55,12.8042,19.9955,10.1856,,28.5717,,,,,15.1314,,,,21.1627,
2016/3/21,7.0039,7.0313,15.5295,8.6164,16.4266,11.8867,8.4487,4.2169,6.8286,5.9946,16.3878,12.43,15.6577,5.6012,15.0242,7.8426,12.2331,25.194,5.3882,24.7944,5.6877,,,,,,,13.6357,,,,9.6255,5.54,7.5601,15.5718,7.1334,11.284,6.02,13.0395,8.73,13.073,20.4481,10.5273,,28.6844,,,,,15.4819,,,,21.5951,
2016/3/22,6.8504,7.0313,15.5914,8.7552,16.3473,11.9067,8.31,4.1742,6.8044,5.9946,16.3606,12.13,14.884,5.5123,15.8896,7.7763,11.7785,24.7656,5.5118,24.2987,6.0582,,,,,,,13.9947,,,,9.7328,5.41,7.5156,15.3704,7.0839,11.3605,5.91,12.6892,8.53,12.8938,20.1369,10.1124,,28.2713,,,,,15.0668,,,,20.96,
2016/3/23,7.0832,7.0313,15.7154,9.0031,16.5457,11.8368,8.3595,4.1813,6.8245,5.9946,16.1431,12.21,14.8791,5.5222,16.3302,7.8426,11.8077,25.2995,5.4809,25.2806,6.6646,,,,,,,13.9211,,,,9.7524,5.47,7.5008,15.4637,7.1334,11.3413,5.86,12.8351,8.6,13.0103,20.6697,9.9031,,28.8534,,,,,15.8277,,,,23.0546,
2016/3/24,6.885,7.4497,15.5759,8.9535,16.5159,11.4376,8.211,4.096,6.6714,5.9946,15.9527,11.86,14.6129,5.3542,17.0635,7.7443,11.9184,25.61,5.45,24.5561,6.9911,,,,,,,14.0177,,,,9.9281,5.34,7.4416,15.1642,6.9553,11.0834,5.66,12.407,8.56,12.6519,20.6886,10.8934,,28.3839,,,,,15.1683,,,,23.7844,
2016/3/25,6.9148,7.2843,15.5837,8.7354,17.3392,11.1581,8.2308,4.1458,6.7117,5.9946,15.9709,12.03,14.2236,5.4234,16.9281,7.8426,11.7436,27.5035,5.4147,24.518,6.5221,,,,,,,14.2432,,,,10.9238,5.35,7.5379,16.4508,7.2818,11.2745,5.81,12.4751,8.59,12.6967,21.6409,10.4122,,28.168,,,,,15.4403,,,,23.3317,
2016/3/28,6.9593,7.2794,15.9942,8.6858,17.5079,11.4176,8.3298,4.1742,7.01,5.9946,16.4513,11.78,14.3911,5.4234,17.5292,7.7148,11.7494,29.0557,5.4456,24.2606,6.3251,,,,,,,13.9947,,,,11.4998,5.3,7.749,16.4311,7.1037,11.1694,5.84,12.6503,8.59,12.6339,21.4524,9.8717,,28.2431,,,,,15.2098,,,,22.7438,
2016/3/29,6.8454,7.3621,16.1801,8.428,15.8711,10.9785,8.1317,4.032,7.01,5.9946,15.5811,11.62,13.7504,5.3641,16.7676,7.4468,11.1782,28.4969,5.2338,23.6886,6.5247,,,,,,,13.7508,,,,10.875,5.12,7.4897,16.0137,6.9256,10.9209,5.64,12.4167,8.59,12.4906,20.9101,9.4986,,27.999,,,,,14.6748,,,,21.656,
2016/3/30,7.0237,7.7806,16.3582,8.6263,17.0416,11.2978,8.3991,4.2027,7.01,5.9946,16.2156,11.99,14.194,5.5222,18.445,7.6853,11.5337,30.9493,5.428,24.6896,7.1776,,,,,,,15.1268,,,,11.1191,5.28,7.6305,16.4459,7.1334,11.2171,5.81,12.7962,8.59,12.8131,23.0035,9.8264,,28.7971,,,,,16.1413,,,,22.5208,
2016/3/31,6.9247,7.7563,16.3505,8.5767,16.5953,11.3278,8.2407,4.2098,7.01,5.9946,16.4875,11.91,15.6134,5.5024,18.2531,7.6828,11.6445,27.8574,5.4853,24.6896,6.9963,,,,,,,15.2787,,,,11.1191,5.25,7.6268,16.5195,7.1729,11.4656,5.9,12.6405,8.59,13.0551,22.169,9.659,,28.8252,,,,,15.9661,,,,22.21,
2016/4/1,6.9148,7.586,16.3505,8.9238,16.2183,11.0783,8.1515,4.1955,7.01,5.9946,16.9498,11.8,14.9382,5.7691,18.7283,7.646,11.3589,26.355,5.45,24.518,7.0844,,,,,,,14.2663,,,,10.9824,5.25,7.523,16.5097,7.0839,11.3413,6.18,12.3973,8.59,12.9655,21.905,9.7532,,29.3886,,,,,15.6064,,,,21.8316,
2016/4/5,7.103,7.9801,16.5828,9.0725,16.6449,12.1861,8.3991,4.3235,7.01,5.9946,17.0314,12.1,15.2142,6.1346,18.9234,7.8672,11.8368,26.951,5.9972,25.2615,7.5145,,,,,,,14.4351,,,,11.1972,5.41,7.7564,17.0892,7.3708,11.5611,6.39,12.7865,8.59,13.1715,22.2963,9.8299,,29.6609,,,,,16.0122,,,,22.6898,
2016/4/6,7.0782,8.2672,16.4434,9.013,17.0416,12.0065,8.4586,4.416,7.01,5.9946,17.2851,12.14,14.9333,6.1149,19.5339,7.8008,11.9301,26.5102,6.3723,27.3206,7.5378,,,,,,,14.257,,,,11.1776,5.56,7.7527,17.482,7.4104,11.5324,6.31,12.6795,8.59,13.1267,22.2114,9.7323,,29.0787,,,,,15.8093,,,,22.2573,
2016/4/7,6.8603,8.0336,15.7463,9.1023,16.387,11.6771,8.1812,4.2951,7.01,5.9946,16.8591,11.81,14.5143,6.105,19.3545,7.6263,11.5512,26.6468,6.24,26.1099,7.2295,,,,,,,13.7602,,,,10.8067,5.43,7.6268,16.6914,7.2521,11.3987,6.24,12.3291,8.59,12.9386,22.4236,9.7218,,28.9379,,,,,15.3896,,,,22.5073,
2016/4/8,6.885,7.8828,15.6379,8.8742,16.0001,11.6871,8.1317,4.288,7.01,5.9946,16.9045,11.8,14.608,6.1149,18.6339,7.6361,11.2831,25.7528,6.3061,25.5952,6.9937,,,,,,,13.5352,,,,10.875,5.97,7.4823,16.8584,7.1235,11.112,6.46,12.0177,8.59,12.849,21.74,9.7323,,28.7971,,,,,15.777,,,,22.0141,
2016/4/11,7.0336,8.2039,15.4985,9.2609,16.2778,11.8069,8.3199,4.3733,7.01,5.9946,17.3849,11.99,15.3473,6.3421,18.8353,7.8156,11.4929,26.6157,6.6548,26.1195,7.0584,,,,,,,13.9945,,,,11.1093,5.88,7.7786,18.2039,7.2818,11.3987,6.57,12.1929,8.59,13.0103,22.0464,10.2658,,28.8722,,,,,16.2705,,,,22.9736,
2016/4/12,6.9098,8.0336,15.545,9.2708,15.9108,11.5773,8.2407,4.4018,7.01,5.9946,17.2308,11.83,14.7608,6.51,17.8691,7.7935,11.3064,25.9514,6.3326,25.7286,6.6594,,,,,,,14.2945,,,,10.9141,6.09,7.8898,18.4003,7.2521,11.3318,6.64,12.1345,8.59,12.9386,22.0841,10.2937,,28.3464,,,,,17.1698,,,,23.9668,
2016/4/13,7.1228,8.1699,15.8393,9.2708,16.3076,11.6771,8.409,4.4515,7.01,5.9946,17.1492,12.08,14.677,6.5001,18.1492,7.8525,11.5396,26.3922,6.2929,25.9765,6.7242,,,,,,,14.2288,,,,11.0117,6.13,8.1231,19.1173,7.3312,11.3605,6.67,12.3194,8.59,12.9834,22.1926,10.3181,,28.5435,,,,,17.096,,,,24.2101,
2016/4/14,7.2962,8.1115,16.0329,9.4493,16.4663,11.747,8.6369,4.5867,7.01,5.9946,17.0314,12.13,14.7805,6.7175,18.4639,8.1254,11.7785,26.7461,6.3061,26.5008,6.9963,,,,,,,14.1726,,,,11.6755,6.29,8.0787,20.0699,7.45,11.4273,6.87,12.514,8.59,13.0909,22.4142,11.3502,,29.3416,,,,,18.2489,,,,25.8588,
2016/4/15,7.2219,8.0239,16.0407,9.3006,16.6052,11.8568,8.5774,4.7075,7.01,5.9946,17.0948,12.26,14.6178,7.1324,18.6653,7.9656,12.2389,28.1058,6.2664,27.2157,6.9937,,,,,,,13.9758,,,,11.7829,6.24,8.2416,22.0784,7.5786,11.5611,7.15,12.3389,8.59,13.0461,22.5792,11.1201,,28.7481,,,,,17.5249,,,,25.075,
