ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2014/4/24,14.4548,18.8694,6.266,10.702,11.3905,7.7967,15.5457,11.6828,23.7092,7.6919,9.1,34.9192,7.457,8.6976,15.0451,15.313,16.572,7.5251,4.02,12.8425,5.1234,8.7563,7.7716,6.7041,3.9907,3.8566,130.147,6.8314,4.7836,6.3686,37.0452,7.9184,11.086,7.8885,14.5243,,,,,,,,
2014/4/25,13.8038,18.3061,6.1603,10.1679,10.8996,7.5897,14.9977,11.2914,22.9311,7.6027,9.1,33.0865,7.7708,8.7546,14.4621,14.9199,16.2713,7.353,3.91,12.6372,5.101,8.5868,7.5266,6.4088,3.9326,3.8366,121.9499,6.8114,4.7836,6.2408,36.3441,7.7832,10.5421,7.6794,14.0531,,,,,,,,
2014/4/28,13.6119,18.4376,5.9489,9.6536,10.1729,7.4483,14.9716,10.8021,22.6748,7.2756,9.1,34.5318,8.1086,8.4124,14.0202,14.7413,15.6616,7.1447,3.8,12.3159,5.0488,8.4172,7.2718,6.2709,3.797,3.7316,120.543,6.5817,4.6465,6.0639,35.8113,7.5611,10.1762,6.9095,13.5449,,,,,,,,
2014/4/29,13.687,18.5127,6.0065,9.8316,10.3104,7.5828,15.2848,11.0204,22.8213,7.4441,9.1,34.3042,7.3171,8.4599,14.2082,14.8753,15.9539,7.2534,3.87,12.5301,5.0637,8.5689,7.3208,6.3398,3.8261,3.8016,121.1354,6.5118,4.6465,6.1425,36.8676,7.648,10.4135,6.862,13.6096,,,,,,,,
2014/4/30,13.7537,18.278,6.1411,9.7624,10.3693,7.6656,15.3109,10.9978,22.7755,7.5729,9.1,34.7962,7.3171,8.593,14.2082,14.6966,16.0625,7.2625,3.88,12.5123,5.0712,8.5064,7.36,6.4481,3.8358,3.8616,121.3501,6.5517,4.6022,6.2801,37.5033,7.5901,10.4234,6.8335,13.5172,,,,,,,,
2014/5/5,13.7287,17.9212,6.1122,9.6536,10.2908,7.8657,14.9107,11.201,22.4093,7.5234,9.1,34.3288,7.042,8.6073,14.2929,14.4375,16.2379,7.3168,3.93,12.5569,5.1085,8.4172,7.3992,6.4481,3.8551,3.8816,118.6622,6.5717,4.7414,6.4177,37.6622,7.7253,10.5322,6.6434,13.4155,,,,,,,,
2014/5/6,13.6786,17.8837,6.0738,9.7723,10.3497,8.0072,14.8411,11.0204,22.684,7.563,9.1,34.255,6.8441,8.6976,14.3211,14.6072,16.6723,7.3349,3.94,12.5836,5.1159,8.435,7.3796,6.4383,3.8745,3.8766,119.062,6.6416,4.7309,6.3391,37.12,7.7349,10.5223,6.6339,13.3971,,,,,,,,
2014/5/7,13.5451,17.6678,6.0546,9.525,10.2319,7.883,14.7889,10.787,22.2995,7.3846,9.1,33.2587,6.8006,8.5883,14.039,14.5,16.3465,7.2444,3.87,12.4141,5.1308,8.4439,7.2904,6.3497,3.8939,3.8566,118.9658,6.5617,4.733,6.2113,36.9518,7.9474,10.3839,6.71,13.24,,,,,,,,
2014/5/8,13.5868,17.7429,6.1219,9.5448,10.281,8.0382,14.7106,10.8472,22.2171,7.4441,9.1,33.2095,6.7813,7.9609,14.1142,14.4822,16.3549,7.3983,3.89,12.4498,5.1159,8.3636,7.2706,6.3497,3.8842,3.8716,118.9732,6.5517,4.771,6.2506,37.3444,8.1598,10.463,6.7195,13.2769,,,,,,,,
2014/5/9,13.6619,17.6865,6.093,9.4854,10.389,7.9865,14.7106,10.8397,22.5558,7.3846,9.1,33.8184,6.7813,7.69,14.2835,14.5268,16.2797,7.2806,3.85,12.3962,5.1532,8.3101,7.2706,6.2512,3.8454,3.8666,118.9362,6.5317,4.771,6.2998,37.0172,8.1405,10.6806,6.4914,13.3139,,,,,,,,
2014/5/12,13.929,18.1935,6.266,9.7525,10.8898,8.1245,14.9194,11.0354,23.2241,7.6423,9.1,34.4949,7.1144,7.7375,14.6502,14.6698,16.3048,7.4436,3.96,12.6729,5.2203,8.5332,7.5975,6.4284,3.9326,3.9266,119.1509,6.6516,4.8723,6.3885,38.0267,8.3336,11.0761,6.6719,13.6927,,,,,,,,
2014/5/13,13.9958,18.2123,6.2468,9.7327,10.9389,8.0555,15.0151,11.0731,23.4163,7.6225,9.1,35.7556,7.1288,7.9134,14.6314,14.5447,16.3549,7.4344,3.99,12.8871,5.1979,8.6225,7.6867,6.458,3.9229,3.9166,119.025,6.7115,4.8702,6.4279,38.0548,8.2564,11.3926,6.843,13.8128,,,,,,,,
2014/5/14,13.8372,17.94,6.4102,9.703,10.6835,8.0003,14.7454,11.1107,23.2881,7.6225,9.1,34.993,7.0468,7.7423,14.4997,14.4643,16.288,7.3794,3.95,12.8157,5.1756,8.4975,7.5381,6.4088,3.8939,3.8816,114.9746,6.6616,4.7604,6.5955,38.3726,8.1115,11.264,6.6624,13.5541,,,,,,,,
2014/5/15,13.6786,17.4143,6.2852,9.5052,10.4773,7.7967,14.554,10.8548,22.9769,7.4441,9.1,34.0029,7.1047,7.5331,14.1894,14.4464,15.8704,7.2877,3.87,12.5123,5.1457,8.2922,7.3697,6.2709,3.8358,3.8166,115.6262,6.6116,4.5958,6.4378,37.2976,8.0825,10.9575,6.5389,13.3601,,,,,,,,
2014/5/16,13.712,17.4237,6.3621,9.5052,10.4773,7.7277,14.6323,10.8171,23.4621,7.4342,9.1,34.3473,7.0951,7.5474,14.3023,14.366,15.8871,7.3244,3.88,12.6193,5.2278,8.2386,7.3994,6.33,3.8261,3.7866,114.8931,6.5717,4.6992,6.3589,38.0641,7.8991,10.9575,6.5389,13.3509,,,,,,,,
2014/5/19,13.495,17.3298,6.439,9.3371,10.3006,7.7346,14.2669,10.8472,22.8671,7.4837,9.1,32.9205,7.1192,7.5902,13.9355,14.1069,15.9539,7.2327,3.83,12.423,5.2949,7.9798,7.2904,6.25,3.8067,3.7816,109.5765,6.5617,4.5684,6.3195,38.597,7.8991,11.0168,6.4343,12.9166,,,,,,,,
2014/5/20,13.253,17.1796,6.4294,9.3173,10.3202,7.9002,13.9973,10.9225,22.8487,7.4441,9.1,33.6277,7.1578,7.671,13.8979,13.4994,15.2022,7.2327,3.83,12.4141,5.3844,7.9619,7.2607,6.24,3.8261,3.7766,107.355,6.5517,4.5579,6.5364,38.9054,7.9087,11.0267,6.4343,12.7226,,,,,,,,
2014/5/21,13.278,17.3392,6.5832,9.3865,10.4282,7.9865,14.3017,11.0053,23.1691,7.5928,9.1,33.148,7.4377,7.785,14.0202,13.6781,15.4026,7.2694,3.94,12.664,5.4142,8.1315,7.3598,6.23,3.8358,3.8016,111.8127,6.6616,4.6169,6.7631,39.915,7.986,11.2245,6.5009,12.8427,,,,,,,,
2014/5/22,13.228,17.1045,6.5063,9.3371,10.3791,7.9485,14.2582,10.9903,23.0684,7.6027,9.1,32.5331,7.3605,7.8373,13.9637,13.5173,15.2941,7.5811,3.88,12.5569,5.3769,8.2119,7.2607,6.19,3.8261,3.8016,111.1093,6.6416,4.6001,6.7138,39.9991,7.9763,11.0465,6.4343,12.7411,,,,,,,,
2014/5/23,13.2113,17.1327,6.6132,9.3667,10.4773,8.052,14.3539,10.9451,23.16,7.7514,9.1,32.6868,7.375,7.8896,14.0578,13.3743,15.3692,7.5994,3.9,12.6283,5.5559,8.2833,7.3202,6.22,3.8261,3.8466,112.7753,6.6416,4.6233,6.7829,40.3637,7.9474,11.0465,6.4724,12.8335,,,,,,,,
2014/5/26,13.3531,17.2641,6.5354,9.4854,10.6443,8.0624,14.4322,11.043,23.6177,7.8802,9.1,33.2218,7.3123,7.9989,14.2176,13.3297,15.5781,7.5902,3.92,12.6729,5.9288,8.3904,7.3499,6.31,3.8454,3.8666,113.7158,6.6915,4.6317,6.8814,40.0646,7.9184,11.0366,6.5959,12.9536,,,,,,,,
2014/5/27,13.2446,17.067,6.5354,9.6536,10.5461,8.021,14.4583,11.0505,23.6177,8.0289,9.1,33.763,7.2447,7.8848,14.2458,13.0884,15.2189,7.4619,4,12.7354,5.7349,8.4261,7.2904,6.26,3.8164,3.8816,113.4418,6.6516,4.541,6.7237,39.3728,7.8604,10.908,6.4819,12.8057,,,,,,,,
2014/5/28,13.3531,17.311,6.5452,9.6437,10.8996,8.052,14.6497,11.0956,23.7733,8.0289,9.1,33.7323,7.2495,7.9847,14.3305,13.1778,15.0351,7.5261,3.99,12.8068,5.6827,8.3993,7.3994,6.32,3.8551,3.9216,113.9897,6.6915,4.6127,6.7631,40.0646,7.8894,10.9575,6.5484,12.9443,,,,,,,,
2014/5/29,13.2196,16.9919,6.4868,9.7228,10.6835,7.9347,14.6062,11.1182,23.2149,8.0091,9.1,34.4703,7.2061,7.9847,14.086,13.0616,14.3669,7.4069,4.06,12.6907,5.4888,8.2743,7.2904,6.26,3.8358,3.8916,114.2489,6.5517,4.5389,6.9899,39.3728,7.7735,10.7795,6.5104,12.7595,,,,,,,,
2014/5/30,13.2029,17.0294,6.6424,9.7723,10.6541,7.814,14.5975,11.1408,23.0776,8.0388,9.1,34.0213,7.3074,7.9419,14.0108,12.74,13.5065,7.3336,4.1,12.9049,5.4515,8.5957,7.2706,6.23,3.8164,3.9016,113.4566,6.5717,4.541,7.0195,39.728,7.8411,10.6707,6.4438,12.7873,,,,,,,,
2014/6/3,13.2363,16.9731,6.6132,9.6239,10.6934,7.8312,14.5366,10.915,23.0868,7.9793,9.1,33.7999,7.2592,8.0512,14.039,12.5524,13.7488,7.2052,4.07,12.8782,5.3322,8.4618,7.2805,6.18,3.8164,3.8566,113.1234,6.5917,4.5346,7.1476,39.3074,7.7059,10.4037,6.4629,12.7965,,,,,,,,
2014/6/4,13.061,16.1751,6.5354,9.4459,10.4872,7.84,14.3713,10.8322,22.7938,7.8703,9.1,33.5293,7.1095,7.9181,13.8509,12.9187,13.7404,7.2052,3.95,12.6997,5.2427,8.2029,7.1518,6.1,3.7873,3.8516,111.9238,6.7914,4.3933,7.2364,38.868,7.648,10.3146,6.3393,12.4731,,,,,,,,
2014/6/5,13.253,16.3723,6.5938,9.525,10.5559,7.8575,14.641,10.8849,23.16,7.8901,9.1,33.9844,7.2785,7.9752,14.0108,13.5352,13.7321,7.2052,3.98,12.8692,5.3024,8.2833,7.2112,6.11,3.8067,3.9516,114.6043,6.8114,4.3574,7.5124,38.8867,7.6963,10.463,6.4153,12.6487,,,,,,,,
2014/6/6,13.2697,16.391,6.5354,9.3865,10.497,7.7524,14.7454,10.8548,22.8213,7.8505,9.1,33.1788,7.1337,7.8944,14.0296,13.4101,13.4481,7.2052,3.93,12.8514,5.2427,8.1226,7.1716,6.11,3.8454,3.9566,113.7306,6.6915,4.349,7.3744,38.7746,7.6866,10.4927,6.4058,12.5101,,,,,,,,
2014/6/9,13.1946,16.5882,6.6521,9.4261,10.6246,7.7393,14.728,10.7268,22.7297,8.4948,9.1,32.9635,7.1916,7.7898,14.0202,13.6602,13.4481,7.2052,3.95,13.1905,5.2427,8.1851,7.1121,6.09,3.8164,3.9216,113.464,6.6016,4.2561,7.2265,38.9241,7.6383,10.4135,6.3868,12.3807,,,,,,,,
2014/6/10,13.2947,16.7478,6.6327,9.4657,10.7425,7.7962,15.1369,10.7795,23.0318,8.247,9.1,33.1788,7.0854,7.9609,14.1612,13.7406,13.7488,7.2052,3.97,13.2441,5.3546,8.2565,7.1815,6.13,3.8454,3.9216,114.6265,6.6815,4.2856,7.1575,38.8961,7.7156,10.5223,6.4438,12.3992,,,,,,,,
2014/6/11,13.7788,16.9355,6.6521,9.4657,10.7719,7.9101,15.2326,10.8397,23.0318,8.1875,9.1,33.0988,7.2013,8.0084,14.3587,13.6692,13.9994,7.2052,3.96,13.485,5.3844,8.2119,7.2013,6.13,3.8648,3.8716,113.9897,6.6416,4.3025,7.2659,39.242,7.7542,10.6014,6.5104,12.621,,,,,,,,
2014/6/12,13.687,17.0294,6.5452,9.5942,10.6148,8.405,15.25,10.7042,22.9128,8.0586,9.1,32.9389,7.0226,8.17,14.3305,13.8568,14.0495,7.2915,3.92,13.3869,5.3546,8.1672,7.1815,6.15,3.8358,3.8816,113.0197,6.6116,4.2688,6.9702,38.7185,7.6866,10.463,6.4343,12.547,,,,,,,,
2014/6/13,13.712,17.0857,6.5354,9.6041,10.7817,8.4926,15.3978,10.787,23.0227,8.1183,9.1,33.4063,6.9357,8.151,14.4621,14.0265,14.2082,7.349,3.93,13.4047,5.362,8.2029,7.2112,6.2,3.8745,3.9066,113.153,6.6616,4.311,6.9406,38.1576,7.7349,10.5223,6.4819,12.6394,,,,,,,,
2014/6/16,13.7871,17.0482,6.5549,9.6338,10.821,8.6547,15.1978,10.8247,23.16,8.0586,9.1,33.8245,6.9357,8.1748,14.4339,13.9908,14.25,7.4639,3.94,14.2525,5.3695,8.2297,7.231,6.25,3.9133,3.9316,114.3452,6.7714,4.3954,6.98,38.2324,7.7349,10.5223,6.4914,12.7058,,,,,,,,
2014/6/17,13.6452,16.5694,6.3896,9.525,10.6148,8.532,14.9194,10.7193,22.4368,7.989,9.1,33.6277,6.8101,8.0322,14.2176,13.9819,14.0328,7.5693,3.89,14.6988,5.3471,8.1226,7.1121,6.25,4.0101,3.9216,113.4344,6.7115,4.33,6.7237,37.8585,7.6094,10.2652,6.3773,12.4119,,,,,,,,
2014/6/18,13.47,16.5788,6.3312,9.3865,10.497,8.497,14.9368,10.4859,22.4002,7.8796,9.1,32.6126,6.8053,7.747,14.039,13.9819,14.0662,7.4639,3.84,14.5292,5.3173,8.0869,6.9537,6.23,3.9513,3.9166,113.7232,6.6316,4.3004,6.6448,38.1576,7.5032,10.196,6.2918,12.3739,,,,,,,,
2014/6/19,13.278,16.2408,6.2242,9.0997,10.2024,8.3656,14.9455,10.2601,21.6953,7.6109,9.05,32.2742,6.8149,7.5046,13.8321,13.9819,13.8657,7.3681,3.75,14.5114,5.183,7.8727,6.7258,6.09,3.9905,3.7866,113.0938,6.4918,4.2223,6.4181,37.6715,7.31,9.9685,6.1492,11.9378,,,,,,,,
2014/6/20,13.3698,16.2502,6.2437,9.1887,10.2319,8.4313,14.8237,10.3128,21.7686,7.6507,8.57,32.1848,6.8584,7.5949,13.8885,14.0533,13.849,7.3777,3.83,14.4842,5.2501,7.8905,6.7456,6.14,4.0297,3.7866,113.427,6.5018,4.2456,6.5955,37.5033,7.3873,10.1366,6.1682,11.9662,,,,,,,,
2014/6/23,13.4449,16.391,6.234,9.2184,10.2417,8.4444,15.0064,10.3429,21.8235,7.6308,8.18,31.9294,6.8198,7.5902,13.8697,14.0712,13.9325,7.4352,3.84,14.3035,5.1607,7.9262,6.7357,6.2,4.0101,3.7816,115.7447,6.5217,4.254,6.5561,37.4004,7.3969,10.1564,6.1492,12.0421,,,,,,,,
2014/6/24,13.712,17.0857,6.2437,9.3766,10.6345,8.6196,15.337,10.5386,22.1073,7.6905,8.39,32.5487,6.8342,7.6472,14.3211,14.366,13.9492,7.5502,3.87,13.7524,5.1607,8.078,7.0131,6.42,4.0003,3.8166,121.1206,6.5717,4.3574,6.6251,37.1013,7.4549,10.3839,6.767,12.4972,,,,,,,,
2014/6/25,13.6035,16.9825,6.2145,9.2283,10.4872,8.7028,15.2152,10.5236,21.9242,7.5612,7.95,32.1465,6.8198,7.5854,14.3211,14.0444,14.0161,7.4831,3.83,13.4451,5.1532,7.9619,6.8546,6.4,3.9317,3.8016,119.0366,6.5717,4.2899,6.5167,37.3911,7.3969,10.1861,6.9095,12.3645,,,,,,,,
2014/6/26,13.687,17.0482,6.2145,9.4459,10.5755,8.6722,15.4326,10.6139,21.9974,7.6706,8.04,32.2423,6.8198,7.9324,14.5279,14.4107,14.3669,7.5597,3.86,13.5445,5.1979,8.0423,6.8645,6.36,3.9317,3.9016,118.5428,6.6216,4.2772,6.5265,37.4752,7.4452,10.2454,6.9666,12.4024,,,,,,,,
2014/6/27,13.6452,17.311,6.2145,9.9701,10.6443,8.6328,15.5196,10.5612,21.9791,7.7502,8.28,32.1784,6.8198,8.0322,14.5279,14.2141,14.2583,7.6364,3.9,13.5174,5.2129,8.0601,6.9041,6.34,3.9513,3.9817,117.4883,6.6416,4.4123,6.6645,37.3911,7.4935,10.3048,6.843,12.6963,,,,,,,,
2014/6/30,13.6703,17.9025,6.3215,9.8019,10.713,8.7028,15.5979,10.5687,22.0706,7.79,8.21,32.4019,6.8198,8.555,14.5655,14.3482,14.3418,7.6364,3.88,13.4813,5.2203,8.0691,6.9437,6.31,3.9611,3.9767,118.8274,6.6516,4.4249,6.7336,37.4472,7.5321,10.3542,6.8145,12.592,,,,,,,,
2014/7/1,13.7037,17.7335,6.302,9.8118,10.7817,8.6985,15.3988,10.5913,22.0157,7.8895,8.29,32.1401,6.8198,8.4267,14.4339,14.375,14.4671,7.4735,3.91,13.6168,5.3024,8.2119,7.0032,6.3,3.9807,4.0067,118.6516,6.7714,4.389,6.6941,37.1481,7.5707,10.3839,6.881,12.5256,,,,,,,,
2014/7/2,13.8372,18.0245,6.2534,9.7921,10.8407,8.751,15.4531,10.6892,22.629,7.8895,8.53,32.4083,6.8101,8.5075,14.9981,14.6876,14.4838,7.4735,3.92,13.6078,5.3024,8.2565,7.122,6.33,3.9807,4.0567,118.9111,6.7714,4.4692,6.6547,37.3537,7.5707,10.5223,6.9571,12.6774,,,,,,,,
2014/7/3,13.8622,17.8368,6.2923,10.0492,10.7817,8.9788,15.7609,10.7268,22.446,7.8796,8.4,32.6764,6.7038,8.3934,14.9229,14.509,14.3752,7.4735,3.99,13.6439,5.3024,8.2029,7.1121,6.36,3.9905,4.1217,119.8987,6.7614,4.4249,6.6645,37.1574,7.6094,10.5322,6.9095,12.5825,,,,9.1767,,,,
2014/7/4,13.6536,17.6302,6.2242,9.8415,10.8603,8.8693,15.7156,10.6064,22.1622,7.8298,8.32,32.7147,6.6411,8.4409,14.9793,14.5,14.4504,7.4831,3.96,13.6168,5.2948,8.1762,7.0131,6.28,3.9611,4.0767,119.9489,6.7515,4.3996,6.6448,37.1574,7.5418,10.4531,6.862,12.4593,,,,10.0951,,,,
2014/7/7,13.7287,17.6302,6.234,9.8316,10.7228,8.6284,15.951,10.6064,22.1073,7.9791,8.66,31.9294,6.5976,8.4599,14.857,14.5983,14.6759,7.4639,3.93,13.6168,5.3175,8.1851,6.9537,6.31,3.9415,4.1667,120.6519,6.7015,4.4101,6.5364,37.2135,7.5707,10.3938,6.7005,12.3929,,,,11.1038,,,,
2014/7/8,13.687,17.812,6.234,9.8811,10.7425,8.5583,16.0506,10.6515,22.2446,7.9492,8.66,32.2423,6.6459,8.6976,15.0545,14.6901,15.0184,7.4927,3.97,13.4903,5.3175,8.2029,6.9437,6.3,3.9709,4.1867,118.9948,6.7115,4.3658,6.5857,37.3817,7.5804,10.3641,6.7385,12.4213,,,,11.676,,,,
2014/7/9,13.4867,17.8885,6.1173,9.6833,10.605,8.4138,15.6704,10.3881,21.9425,7.9393,8.5,31.6549,6.5831,8.4457,14.7818,14.5799,14.9599,7.5118,3.91,13.1108,5.1965,8.078,6.9041,6.19,3.8827,4.1167,118.2081,6.6216,4.3384,6.4575,36.4563,7.4337,10.4234,6.729,12.2317,,,,10.7726,,,,
2014/7/10,13.4366,17.8789,6.127,9.7723,10.6443,8.3656,16.0415,10.3504,21.8967,8.0586,8.43,31.5336,6.5928,8.3696,14.5709,14.6718,15.0101,7.4544,3.9,13.0385,5.1965,8.078,6.9041,6.29,3.863,4.1467,118.0407,6.6216,4.2962,6.4772,36.0918,7.4435,10.4135,6.6339,12.2317,,,,11.4275,,,,
2014/7/11,13.5618,18.1755,6.1075,9.7822,10.7523,8.4532,16.2135,10.3956,22.1024,8.1084,8.41,31.2463,6.5976,8.2175,14.7051,14.6718,15.2784,7.5214,3.93,13.1741,5.2494,8.2029,6.9437,6.54,3.8925,4.1917,118.7353,6.6815,4.3279,6.5758,36.4096,7.5119,10.6311,6.6434,12.3265,,,,10.8441,,,,
2014/7/14,13.9791,19.62,6.1367,10.069,10.9487,8.6459,17.1641,10.6666,22.7195,8.0387,8.54,32.753,6.5928,8.3886,15.2899,15.342,15.9276,7.6364,3.95,13.3277,5.3553,8.3815,7.1617,6.5,3.9709,4.2118,125.3471,6.8513,4.6001,6.6941,36.7087,7.6587,10.9575,6.881,13.5592,,,,10.5204,,,,
2014/7/15,14.2879,20.6053,6.1853,10.1185,11.636,8.716,17.3904,10.8397,23.187,7.9989,8.86,34.528,6.5686,8.2936,15.5104,15.5073,16.196,7.7801,3.98,13.4271,5.4309,8.5511,7.8749,6.5,4.0689,4.2518,128.7283,7.0011,4.8744,6.6941,37.1761,7.7956,11.3728,7.1947,14.166,,,,10.5355,,,,
2014/7/16,13.9874,20.4713,6.1367,9.98,11.2334,8.5802,17.3451,10.7117,22.813,8.1084,8.5,34.86,6.5203,8.2508,15.2324,15.4981,16.0315,7.7131,4.03,13.2735,5.3477,8.6492,7.6074,6.53,4.0101,4.2068,129.3643,6.8413,4.809,6.6448,37.1574,7.7271,11.0564,6.9951,14.2324,,,,10.6032,,,,
2014/7/17,14.0542,20.127,6.1173,10.0888,11.1254,8.5408,16.9468,10.5612,22.7382,7.9691,8.46,33.9661,6.5106,8.2603,15.0023,15.4246,15.7891,7.828,3.95,13.2012,5.3629,8.4439,7.4588,6.38,3.9709,4.2518,128.6781,6.9312,4.7562,6.6843,37.2135,7.7369,10.8586,6.9191,13.9195,,,,10.0499,,,,
2014/7/18,14.4381,21.3323,6.127,10.3756,11.3513,8.589,17.4719,10.8096,23.1963,8.1581,8.63,36.3731,6.472,8.498,15.52,16.0765,16.17,7.8855,3.96,13.2283,5.3477,8.6135,7.6966,6.41,4.0003,4.3018,134.7291,6.9212,5.0221,6.6941,37.522,7.8249,11.2846,7.1757,14.6875,,,,10.3059,,,,
2014/7/21,14.4047,20.8253,6.1367,10.2174,11.2236,8.4795,17.155,10.915,22.9439,8.1382,8.49,36.3859,6.4237,8.593,15.5391,16.1408,16.2219,7.8089,3.93,13.1199,5.3477,8.56,7.6371,6.39,3.9807,4.3068,134.7291,7.0011,5.0938,6.7533,37.3631,7.7662,11.6115,7.0046,14.7729,,,,10.0424,,,,
2014/7/22,14.5132,20.854,6.1562,10.2767,11.2433,8.5408,17.6439,10.8397,23.028,8.1482,8.35,36.769,6.3271,8.593,15.5966,16.1683,16.5249,7.8089,3.97,13.2283,5.378,8.5511,7.5876,6.41,4.0003,4.2718,136.587,6.9812,5.2807,6.773,37.6809,7.8152,11.5818,7.1281,14.9246,,,,10.0085,,,,
2014/7/23,14.4131,20.5287,6.1075,10.1382,11.3513,8.3481,17.6348,10.9075,23.0467,8.0586,8.12,36.4306,6.1822,8.593,15.357,16.2326,16.5855,7.7322,4,13.2192,5.3175,8.4439,7.5381,6.33,4.0003,4.2168,137.1645,6.9412,5.1512,6.6645,37.5687,7.688,11.5521,7.0521,14.5832,,,,9.7224,,,,
2014/7/24,14.605,20.6148,6.1659,10.0097,11.3807,8.3656,17.6529,10.8021,23.4861,7.9791,8.19,36.5136,6.0228,8.593,15.3953,16.3795,17.0876,7.761,4.03,13.2915,5.3402,8.4796,7.5579,6.37,4.0297,4.1917,136.8632,6.9712,5.287,6.6251,38.2417,7.7076,11.4728,7.0046,14.6781,,,,9.7488,,,,
2014/7/25,15.0139,20.9783,6.2437,10.1976,11.528,8.4225,17.7706,10.9225,23.7573,8.0785,8.08,36.4944,5.9939,8.593,15.8938,16.8202,17.7281,7.8089,4.07,13.4361,5.4007,8.5778,7.756,6.45,4.0493,4.1717,137.1562,7.101,5.4548,6.7237,38.2698,7.8152,11.7502,7.2897,15.2944,,,,9.7187,,,,
2014/7/28,15.6482,21.4184,6.3507,10.3855,11.6655,8.6152,18.1237,11.2838,25.0662,8.178,8.2,37.7011,6.076,8.593,16.0664,17.1691,18.2995,7.943,4.12,13.5897,5.6957,8.7028,7.865,6.51,4.0984,4.1867,137.4658,7.2608,5.4251,6.8617,39.1765,7.9423,11.9781,7.4323,15.6831,,,,9.9031,,,,
2014/7/29,15.7484,21.2271,6.302,10.5734,11.636,8.6284,17.6801,11.2688,25.0475,8.1681,8.2,36.437,6.3271,8.593,15.9417,17.1691,18.0484,7.9047,4.13,13.5807,5.5898,8.676,7.8551,6.55,4.0984,4.2118,134.796,7.2209,5.2977,6.9209,39.3354,7.9325,11.8889,7.4228,15.6168,,,,9.9106,,,,
2014/7/30,15.6065,20.8731,6.3604,10.5141,11.7048,8.6284,17.4085,11.1784,24.739,8.1979,8.29,36.6477,6.3319,8.593,15.6542,17.0773,18.0311,7.9622,4.08,13.5807,5.5747,8.5689,7.8749,6.58,4.0787,4.2518,132.6618,7.1709,5.2021,6.911,39.4663,7.9032,12.0276,7.4038,15.1237,,,,10.0687,,,,
2014/7/31,16.0989,21.0453,6.3993,10.6328,11.8815,8.6678,17.5533,11.4269,25.328,8.3074,8.37,37.4649,6.3802,8.593,15.8555,17.5731,18.5938,8.0484,4.13,13.6801,5.6049,8.7563,8.1819,6.61,4.1278,4.3568,134.1348,7.4406,5.3741,6.98,39.4476,8.0206,12.0871,7.6319,15.3702,,,,10.016,,,,
2014/8/1,16.0989,20.8062,6.4965,10.3545,11.5673,8.6766,17.4719,11.3817,24.9914,8.1581,8.52,37.0946,6.7473,8.593,15.5775,17.9128,18.8881,7.9143,4.1,13.6349,5.5066,8.6046,7.964,6.49,4.0689,4.3218,136.4029,7.3307,5.1596,6.8716,39.5421,7.9521,11.9385,7.3943,15.0573,,,,9.7112,,,,
2014/8/4,16.4411,21.2653,6.5646,10.6228,11.8226,8.8299,17.8159,11.4946,26.1601,8.3273,8.66,38.2438,6.8584,8.593,15.7596,17.7567,19.4161,8.0292,4.18,13.7433,5.5671,8.7474,8.1027,6.6,4.1376,4.3568,137.5914,7.3707,5.2552,7.0293,39.9578,8.0499,12.0574,7.4988,15.1711,,,,9.7601,,,,
2014/8/5,16.3493,21.7341,6.5452,10.5434,11.9306,9.2416,17.6529,11.4269,26.4406,8.3372,8.84,37.9757,7.0516,8.593,15.8938,17.72,19.8489,8.0101,4.2,13.7704,5.5973,8.8099,8.1324,6.68,4.1768,4.3618,139.1397,7.5504,5.2467,7.0589,39.4854,8.0792,12.0871,7.5748,15.3039,,,,9.8015,,,,
2014/8/6,16.3409,21.8967,6.516,10.7918,11.8128,9.6051,17.5533,11.5849,26.4313,8.4268,8.89,37.5734,7.1965,8.593,15.7692,17.3252,19.8663,8.1155,4.62,13.7614,5.6125,8.8367,8.0532,6.69,4.1866,4.3668,136.6875,7.5604,5.2021,7.0885,39.561,8.1575,11.9682,7.5653,15.0668,,,,9.7676,,,,
2014/8/7,15.7734,20.9975,6.3896,10.7123,11.9208,9.4912,17.1731,11.457,26.4126,8.3173,8.88,37.484,7.0902,8.593,15.5871,16.8202,19.7797,8.2113,5.08,13.5626,5.552,8.7028,8.0135,6.63,4.1278,4.3668,134.411,7.3107,5.166,6.9505,37.9547,8.0499,11.9187,7.5558,14.8108,,,,9.7149,,,,
2014/8/8,15.7484,20.9018,6.4187,10.9011,11.8422,9.4912,17.2274,11.4494,27.0109,8.3372,8.78,38.0395,7.4863,8.593,15.6733,16.912,20.4376,8.2688,5.41,13.5536,5.5973,8.676,7.964,6.65,4.1376,4.5319,135.6999,7.3807,5.1936,7.0786,38.087,8.0988,11.7205,7.4988,14.9151,,,,9.745,,,,
