ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2019/5/7,4.2376,5.7414,9.635,4.18,3.22,2.8,4,11.3,2.4708,8.7706,3.0172,7.39
2019/5/8,4.2376,5.7713,9.2187,4.18,3.23,2.77,3.94,11.43,2.4613,8.7112,3.0272,7.52
2019/5/9,4.2669,5.7115,9.5755,4.2,3.23,2.79,4.33,11.9,2.4421,8.7607,3.0966,7.38
2019/5/10,4.3548,6.0803,9.8729,4.62,3.3,2.94,4.41,12.37,2.49,8.9587,3.1562,7.62
2019/5/13,4.4622,5.9806,9.5062,5.08,3.26,3.03,4.23,12.11,2.4996,8.8102,3.0966,7.7
2019/5/14,4.306,6.0105,9.4566,5.18,3.24,2.96,4.16,12.2,2.4996,8.7211,3.0569,7.55
2019/5/15,4.3646,6.0603,9.5557,5.16,3.28,3,4.58,12.3,2.5187,8.8498,3.0966,7.63
2019/5/16,4.3841,6.2796,9.4467,5.29,3.34,2.98,4.81,12.29,2.5187,8.8993,3.1066,7.62
2019/5/17,4.1791,6.0205,9.8234,5.82,3.17,2.85,4.81,12.15,2.4613,8.5825,3.1562,7.2
2019/5/20,4.2767,6.1301,10.8047,5.5,3.1,2.95,4.94,11.45,2.4517,8.5132,3.2753,7.36
2019/5/21,4.3353,6.2198,10.5767,5.27,3.16,2.94,5.03,11.61,2.4708,8.632,3.2257,7.52
2019/5/22,4.2474,6.1799,10.5767,5.19,3.17,3.01,4.82,12.3,2.4708,8.5429,3.176,7.33
2019/5/23,4.1302,6.0304,9.8828,4.67,3.15,2.89,4.56,11.63,2.423,8.2262,3.0966,6.75
2019/5/24,4.0326,5.8909,9.0204,4.35,3.13,2.85,4.39,11.77,2.423,8.1965,3.0172,6.29
2019/5/27,4.1986,6.1102,9.3079,4.56,3.21,2.97,4.61,12.21,2.4804,8.3548,3.0768,6.29
2019/5/28,4.2181,6.0703,9.407,4.57,3.21,2.94,4.87,12.04,2.5283,8.2757,3.0768,6.29
2019/5/29,4.2669,6.2896,9.5161,4.58,3.24,2.97,5.03,12.09,2.5187,8.246,3.0966,5.98
2019/5/30,4.2376,6.15,9.3376,4.46,3.2,2.89,4.91,11.78,2.4804,8.147,3.0768,5.68
2019/5/31,4.2279,6.1102,9.298,4.49,3.17,2.89,4.9,12.3,2.4613,8.1371,3.0569,5.4
2019/6/3,4.1595,6.16,9.2385,4.52,3.09,2.84,4.93,12.82,2.4517,8.0282,3.0272,5.13
2019/6/4,4.1009,6.0105,9.0006,4.32,3.05,2.79,4.69,14.1,2.4038,8.0678,2.9974,4.87
2019/6/5,4.0814,6.0803,9.0204,4.4,3.06,2.79,4.97,14.7,2.3942,8.1074,2.9974,4.63
2019/6/6,3.974,5.861,8.6041,4.17,2.92,2.72,4.74,13.23,2.3751,8.0282,2.9081,4.4
2019/6/10,4.2572,5.9208,8.8321,4.26,2.93,2.74,4.87,13.46,2.423,8.2757,2.9378,4.18
2019/6/11,4.2767,6.2198,9.2782,4.46,3.03,2.85,5.12,13.79,2.4421,8.4736,3.0272,3.97
2019/6/12,4.1791,6.2098,9.1295,4.55,3.03,2.81,5.14,14.2,2.4325,8.5132,2.9875,3.89
2019/6/13,4.1693,6.1799,9.1989,4.52,3.08,2.83,5.17,13.84,2.423,8.6023,3.0073,4.05
2019/6/14,4.2572,6.0105,8.8618,4.36,3.02,2.77,4.88,13.09,2.4421,8.4538,2.9478,4.2
2019/6/17,4.1107,6.0105,8.842,4.36,3,2.78,4.76,13.39,2.4325,8.5033,2.9378,3.99
2019/6/18,4.0717,5.9806,8.6735,4.3,3,2.77,4.53,13.21,2.4134,8.5231,2.9279,3.84
2019/6/19,4.1302,6.0504,8.842,4.43,3.01,2.79,4.54,13.06,2.4325,8.4934,2.9577,3.83
2019/6/20,4.1888,6.16,9.0006,4.46,3.04,2.81,4.63,12.4,2.4517,8.7112,3.0172,3.82
2019/6/21,4.306,6.22,9.1097,4.56,3.15,2.83,4.66,12.73,2.4708,8.8399,3.0569,4.01
2019/6/24,4.2669,6.18,8.9808,4.49,3.14,2.81,4.54,14,2.4708,8.7508,3.0371,4.02
2019/6/25,4.1986,6.17,8.9114,4.38,3.12,2.77,4.5,15.4,2.4517,8.6122,2.9676,4.14
2019/6/26,4.1791,6.16,8.8123,4.41,3.15,2.77,4.55,16.94,2.4517,8.6221,2.9676,4.26
2019/6/27,4.1595,6.16,9.0204,4.43,3.15,2.78,4.5,17.31,2.4613,8.6221,2.9676,4.46
2019/6/28,4.1009,6.05,8.7627,4.32,3.11,2.74,4.31,15.58,2.4517,8.533,2.9279,4.68
2019/7/1,4.2376,6.2,9.3971,4.53,3.15,2.83,4.45,17.14,2.5092,8.8399,3.0768,4.82
2019/7/2,4.1888,6.2,9.2484,4.46,3.21,2.92,4.47,15.61,2.4996,8.8399,3.0371,5.06
2019/7/3,4.1205,6.21,9.0997,4.39,3.14,2.97,4.35,14.66,2.49,8.7013,3.0073,5.11
2019/7/4,4.14,6.25,9.179,4.37,3.13,2.92,4.42,14.3,2.49,8.8201,3.0073,5.05
2019/7/5,4.15,6.2,9.1097,4.39,3.14,2.93,4.42,14.54,2.52,8.8498,3.0172,4.81
2019/7/8,4.03,5.98,8.7231,4.21,3.01,2.85,4.22,13.75,2.5,8.5627,2.9478,4.65
2019/7/9,4.04,5.98,8.8519,4.2,3.02,2.86,4.2,14,2.49,8.6221,2.9279,4.83
2019/7/10,4.02,5.89,8.7726,4.21,3.05,2.87,4.16,13.77,2.49,8.83,2.9378,5.07
2019/7/11,4.04,5.88,8.6735,4.16,3.06,2.84,4.22,13.33,2.5,8.74,2.918,4.96
2019/7/12,4.07,5.9,8.7429,4.18,3.07,2.85,4.17,13.15,2.51,8.68,2.9378,4.98
2019/7/15,4.1,5.54,8.8717,4.26,3.1,2.91,4.3,13.26,2.53,8.6,2.9478,4.96
2019/7/16,4.14,5.57,9.1295,4.29,3.12,2.93,4.4,13.96,2.53,8.61,2.9974,4.77
2019/7/17,4.17,5.51,9.1493,4.33,3.1,2.97,4.34,13.65,2.51,8.59,3.0073,4.87
2019/7/18,4.08,5.38,9.0006,4.2,3.07,2.93,4.25,13.09,2.49,8.4,2.9378,4.85
2019/7/19,4.11,5.4,9.0997,4.31,3.09,2.94,4.32,13.09,2.49,8.48,2.9577,4.99
2019/7/22,4.04,5.29,8.8222,4.15,3.07,2.86,4.16,12.3,2.49,8.39,2.918,4.74
2019/7/23,4.05,5.4,8.8222,4.18,3.12,2.89,4.17,13.16,2.49,8.41,2.9279,4.74
2019/7/24,4.2,5.46,8.951,4.25,3.13,2.95,4.27,13.28,2.5,8.5,2.9478,4.69
2019/7/25,4.22,5.51,9.0105,4.3,3.14,2.95,4.3,13.51,2.51,8.52,2.9775,4.7
2019/7/26,4.29,5.48,9.0006,4.28,3.17,2.93,4.29,13.67,2.51,8.41,2.9676,4.73
2019/7/29,4.28,5.6,9.0304,4.28,3.17,2.92,4.33,13.95,2.52,8.42,2.9478,4.74
2019/7/30,4.22,5.55,9.0799,4.29,3.16,2.92,4.32,13.73,2.51,8.48,2.9577,4.73
2019/7/31,4.23,5.5,8.9709,4.21,3.16,2.87,4.25,14.25,2.51,8.52,2.9378,4.97
2019/8/1,4.19,5.43,8.8123,4.17,3.16,2.82,4.21,14.17,2.5,8.55,2.918,5.22
2019/8/2,4.06,5.45,8.3266,4.11,3.16,2.76,4.07,13.66,2.46,8.35,2.8584,5.48
2019/8/5,4,5.47,8.0887,4.11,3.13,2.77,3.96,13.81,2.4,8.29,2.779,5.21
2019/8/6,3.87,5.29,7.6426,3.92,3.03,2.7,3.8,13.17,2.37,8.14,2.65,4.95
2019/8/7,3.8,5.25,7.7814,3.82,3.02,2.66,3.77,13.66,2.36,8.15,2.65,4.75
2019/8/8,3.81,5.33,7.7219,3.86,3.06,2.67,3.8,14.71,2.36,8.13,2.65,4.99
2019/8/9,3.74,5.23,7.5732,3.92,3.08,2.66,3.77,14.2,2.35,7.68,2.6,4.74
2019/8/12,3.82,5.29,7.7814,3.96,3.07,2.7,3.86,14.63,2.36,7.56,2.65,4.69
2019/8/13,3.73,5.22,7.6723,3.9,3.05,2.64,3.81,14.87,2.33,7.44,2.61,4.73
2019/8/14,3.77,5.25,7.7615,3.89,3.05,2.68,3.82,14.38,2.34,7.49,2.65,4.76
2019/8/15,3.78,5.23,7.8607,3.92,3.04,2.66,3.86,14.16,2.32,7.49,2.67,4.75
2019/8/16,3.77,5.26,7.94,3.95,3.03,2.67,3.87,13.86,2.33,7.52,2.66,4.68
2019/8/19,4.03,5.43,8.3959,4.35,3.08,2.81,3.99,14.5,2.4,7.71,2.73,4.72
2019/8/20,4.13,5.45,8.3959,4.79,3.08,2.88,4.05,14.35,2.4,7.71,2.72,4.73
2019/8/21,4.16,5.52,8.505,4.6,3.13,2.86,4.04,14.85,2.41,7.72,2.7,4.55
2019/8/22,4.3,5.59,8.5446,4.88,3.29,2.96,4.1,14.77,2.44,7.65,2.73,4.54
2019/8/23,4.39,5.57,8.4852,4.72,3.21,2.88,4.04,14.36,2.45,7.65,2.69,4.5
2019/8/26,4.83,5.5,8.4455,4.56,3.21,3.02,4.04,14,2.61,7.55,2.65,4.35
2019/8/27,4.9,5.6,8.5645,4.78,3.25,3,4.07,14.23,2.55,7.66,2.72,4.39
2019/8/28,4.59,5.62,8.4852,4.77,3.26,2.93,4.13,14.48,2.51,7.77,2.75,4.38
2019/8/29,4.6,5.56,8.4852,4.85,3.25,2.95,4.09,14.19,2.52,7.69,2.7,4.6
2019/8/30,4.4,5.64,8.2373,4.63,3.25,2.87,4.16,13.6,2.49,7.65,2.71,4.59
2019/9/2,4.45,5.9,8.505,4.73,3.29,2.97,4.35,13.92,2.51,7.79,2.74,4.57
2019/9/3,4.48,5.94,8.6041,4.84,3.29,3.03,4.38,14.25,2.52,7.81,2.76,4.66
2019/9/4,4.54,5.92,8.614,5.04,3.33,3.01,4.34,14.2,2.51,7.85,2.79,4.89
2019/9/5,4.51,5.92,8.7825,4.98,3.34,3.05,4.4,14.47,2.51,7.93,2.81,5.13
2019/9/6,4.46,5.97,8.8618,4.99,3.33,3.02,4.34,14.8,2.5,7.97,2.82,5.17
2019/9/9,4.56,6.14,9.1592,5.49,3.36,3.08,4.46,15.33,2.52,8.12,2.87,5.43
2019/9/10,4.53,6.15,9.3376,5.29,3.34,3.07,4.45,14.98,2.53,8.13,2.89,5.28
2019/9/11,4.53,6.09,10.0513,5.06,3.32,3.03,4.37,14.73,2.53,8.07,2.94,5.28
2019/9/12,4.51,6.17,9.5855,5.11,3.35,3.01,4.44,15.13,2.54,8.55,2.95,5.36
2019/9/16,4.55,6.3,9.4368,5.2,3.35,3.01,4.44,15.37,2.56,8.8,2.92,5.33
2019/9/17,4.4,6.16,9.0105,4.99,3.34,2.92,4.27,15.54,2.5,8.8,2.83,5.2
2019/9/18,4.44,6.3,9.0502,4.8,3.39,2.92,4.21,15.62,2.5,8.99,2.82,5.08
2019/9/19,4.46,6.49,9.2187,4.91,3.48,2.96,4.28,15.1,2.53,9.07,2.87,5.16
2019/9/20,4.38,6.44,9.2484,4.83,3.45,2.98,4.26,14.61,2.51,8.99,2.85,5.14
2019/9/23,4.34,6.39,9.1592,4.94,3.41,2.93,4.21,14.75,2.51,8.89,2.84,5.4
2019/9/24,4.36,6.31,9.3476,4.93,3.46,2.92,4.2,15.29,2.51,8.78,2.82,5.67
2019/9/25,4.27,6.17,9.07,4.7,3.36,2.83,4.03,14.8,2.48,8.72,2.75,5.4
2019/9/26,4.16,5.95,8.59,4.48,3.27,2.75,3.88,14.08,2.49,8.48,2.74,5.3
2019/9/27,4.22,5.92,8.75,4.55,3.3,2.8,3.92,14.14,2.5,8.45,2.74,5.41
2019/9/30,4.2,5.8,8.58,4.49,3.28,2.79,3.85,13.73,2.48,8.12,2.68,5.53
