ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2018/11/12,7.81,5.43,7.4161,7.3627,6.2411,11.5674,13.8374,5.9708,11.4207,20.1588,14.1134,0.4563,1.0921,1.2355,1.32,1.0224
2018/11/13,7.7612,5.59,7.3764,8.101,6.8702,11.5282,13.9462,6.1364,11.4207,20.1987,13.9345,0.4881,1.095,1.2355,1.3477,1.0216
2018/11/14,7.9176,6.15,7.4061,7.7718,7.5592,12.0674,14.1737,5.9513,11.769,20.3083,15.0079,0.4851,1.1104,1.2453,1.3674,1.035
2018/11/15,8.6311,6.16,7.5054,7.8516,8.3181,12.6457,14.5891,6.2532,12.1497,20.8165,16.5087,0.4861,1.1431,1.26,1.4159,1.0516
2018/11/16,9.4913,6.23,7.9125,8.1808,9.1469,13.9103,15.6969,6.4383,13.3403,22.8991,18.1586,0.4871,1.1913,1.2874,1.5355,1.0762
2018/11/19,9.0026,5.9,7.8231,8.9989,10.0656,13.7044,16.1024,6.3604,13.5752,23.8259,18.3872,0.5,1.1672,1.2913,1.5326,1.0762
2018/11/20,8.4552,5.36,7.5054,9.4478,11.0742,13.7338,15.509,6.3312,12.8381,22.6301,17.6815,0.4633,1.1373,1.2541,1.493,1.0524
2018/11/21,8.6409,5.39,7.5153,8.5599,11.2439,13.2241,15.776,6.6234,12.8138,23.228,17.2045,0.4464,1.1383,1.2522,1.5227,1.0524
2018/11/22,8.68,5.93,7.5551,8.0311,11.3438,13.5084,15.6277,6.3604,12.9515,24.5334,18.0095,0.4504,1.1479,1.257,1.5711,1.0635
2018/11/23,7.8687,6.52,7.2969,7.3428,10.2054,12.4399,15.1529,5.7273,12.1983,22.9589,16.628,0.4057,1.1219,1.2218,1.492,1.0524
2018/11/26,8.0055,5.87,7.2771,7.3627,9.1869,12.6359,14.8364,5.6688,12.2307,22.4109,16.7771,0.4077,1.1219,1.2091,1.4446,1.0501
2018/11/27,8.0446,5.96,7.2374,7.3527,8.9073,12.4595,14.7276,5.6494,12.093,21.803,16.2801,0.4206,1.1287,1.2111,1.4287,1.0508
2018/11/28,7.9664,5.46,7.2771,7.223,8.5378,12.3909,14.5891,5.5422,12.1497,20.5973,15.5148,0.4177,1.1287,1.2189,1.4159,1.0595
2018/11/29,7.595,5.25,7.148,6.8938,8.3181,11.9301,14.0748,5.2597,11.8257,20.1488,14.7992,0.4216,1.121,1.2218,1.4228,1.0556
2018/11/30,7.6927,5.09,7.1679,6.8639,8.1284,12.0281,14.1341,5.3084,11.8257,20.2684,14.7396,0.4067,1.1229,1.2287,1.4248,1.0675
2018/12/3,7.7709,5.12,7.2969,7.0834,8.2482,12.234,14.4704,5.3961,12.0849,21.1254,14.7595,0.4177,1.1383,1.2453,1.4732,1.0777
2018/12/4,7.9958,5.19,7.5451,7.2629,8.4379,12.332,14.5496,5.5812,12.1173,21.225,15.5645,0.4286,1.1364,1.2473,1.4762,1.0785
2018/12/5,7.7025,4.67,7.3764,7.1333,7.5991,11.8125,14.1144,5.3474,11.7204,21.4243,14.014,0.3909,1.1258,1.2297,1.498,1.0762
2018/12/6,7.4973,4.66,7.3069,7.0435,7,11.6458,13.6,5.2013,11.4855,20.667,14.0339,0.3978,1.1248,1.2238,1.4683,1.069
2018/12/7,7.4973,4.6,7.2771,7.1432,6.7703,11.685,13.6693,5.211,11.5503,20.1887,14.1035,0.4018,1.1258,1.2257,1.4446,1.0722
2018/12/10,7.3506,4.63,7.1877,6.834,6.9301,11.5772,13.4714,5.2792,11.2425,20.3481,14.1134,0.4087,1.1161,1.214,1.4436,1.0493
2018/12/11,7.4191,4.66,7.1977,6.9736,6.9201,11.6066,13.5209,5.2403,11.3316,20.5773,13.9743,0.4097,1.12,1.216,1.4376,1.0548
2018/12/12,7.5266,4.75,7.2374,7.1432,7.3295,11.6948,13.689,5.4156,11.2992,20.7268,14.352,0.4236,1.1229,1.2199,1.4732,1.0611
2018/12/13,7.5852,4.65,7.2671,7.0634,7.2097,11.8615,13.7781,5.5909,11.2425,21.0158,14.2923,0.4216,1.1316,1.2277,1.491,1.0683
2018/12/14,7.2138,4.34,7.0388,6.8539,6.6106,11.3714,13.6,5.4351,10.9752,20.5375,13.2189,0.4067,1.1248,1.2111,1.4732,1.0651
2018/12/17,7.3702,4.45,7.0686,7.0634,6.7903,11.5184,13.7187,5.4253,10.9671,21.2749,13.7457,0.4087,1.1171,1.2179,1.498,1.0548
2018/12/18,7.4484,4.6,7.0587,6.9736,6.8103,11.2439,13.5901,5.3571,10.8456,21.0457,13.9246,0.4067,1.1152,1.216,1.4792,1.0493
2018/12/19,7.4093,4.67,6.9693,6.9138,6.9201,11.3223,13.4517,5.3571,10.6917,20.9759,13.8152,0.4117,1.1123,1.2062,1.4782,1.0572
2018/12/20,7.8687,4.76,6.8403,7.1831,7.1797,11.6654,13.7484,5.5422,10.9347,22.6002,14.2029,0.4167,1.1171,1.2091,1.5128,1.058
2018/12/21,7.6439,4.64,6.6715,6.9936,7.2796,11.2929,13.5011,5.5227,10.6512,21.7831,13.7655,0.4186,1.0815,1.1964,1.49,1.0413
2018/12/24,7.6634,4.49,6.7211,6.9637,7.1698,11.2635,13.5308,5.5519,10.7727,21.4243,13.5966,0.4157,1.0805,1.1964,1.5019,1.0445
2018/12/25,7.898,4.64,6.6616,6.6743,7.5692,11.2243,13.6792,5.5227,10.5054,21.4542,14.0438,0.4206,1.0738,1.1895,1.4891,1.0192
2018/12/26,8.1326,4.82,6.6119,6.8439,8.0884,11.4008,13.7781,5.7857,10.6917,21.524,14.998,0.4315,1.0718,1.1925,1.495,1.02
2018/12/27,7.595,4.5,6.6119,6.4948,7.8088,11.0381,13.5506,5.5617,10.4163,20.4876,14.2526,0.4216,1.068,1.1895,1.4475,1.0081
2018/12/28,7.7025,4.49,6.6913,7.1432,7.699,11.0381,13.5901,5.9513,10.5216,20.6072,14.8588,0.4206,1.0738,1.1984,1.4545,1.0089
2019/1/2,7.9176,4.55,6.6318,7.8615,7.8388,11.0479,13.8176,5.8636,10.6107,20.5973,15.8329,0.4177,1.0555,1.1954,1.4307,1.0113
2019/1/3,7.5755,4.3,6.741,8.0511,7.0599,11.0871,13.6792,5.2792,10.4001,19.9495,16.141,0.3958,1.0661,1.1964,1.3941,1.0184
2019/1/4,7.7612,4.44,6.9892,7.9813,7.0699,11.3419,13.9165,5.3474,10.5378,20.4577,16.2006,0.4048,1.0815,1.215,1.4317,1.0326
2019/1/7,7.7807,4.57,6.9991,8.0711,7.0599,11.489,14.1341,5.4253,10.716,21.1852,16.1907,0.4067,1.0882,1.2199,1.4713,1.0413
2019/1/8,7.6927,4.57,7.1381,7.7318,7.1897,11.4106,14.0748,5.3182,10.6431,20.8264,15.9422,0.4077,1.0786,1.2209,1.4614,1.035
2019/1/9,7.8296,4.62,7.0984,7.6421,7.669,11.4498,14.1144,5.3766,10.6593,20.7168,15.9223,0.4147,1.0815,1.2209,1.4683,1.0374
2019/1/10,7.6536,4.48,7.1381,8.1509,7.2896,11.3419,13.966,5.2792,10.635,20.2385,15.1073,0.4077,1.0844,1.2267,1.4535,1.0382
2019/1/11,7.6634,4.54,7.1282,7.9314,7.1797,11.3616,13.9561,5.3377,10.6593,20.398,15.4651,0.4097,1.0815,1.2228,1.4584,1.0421
2019/1/14,7.6341,4.48,7.0388,7.7817,7.2496,11.2243,13.8473,5.2208,10.5621,20.3083,15.3657,0.4117,1.0815,1.215,1.4564,1.0311
2019/1/15,7.6048,4.46,7.2175,7.7318,7.0899,11.7145,14.0056,5.2305,10.6593,20.8065,15.4452,0.4097,1.0892,1.2199,1.4653,1.0429
2019/1/16,7.6536,4.68,7.2969,7.7618,7.1598,11.6066,13.9858,5.2403,10.6755,20.8962,15.6142,0.4107,1.0776,1.215,1.4624,1.0445
2019/1/17,7.9371,4.68,7.565,7.5423,7.8787,11.5478,13.966,5.4156,10.6674,21.1154,16.8765,0.4226,1.0824,1.214,1.4535,1.0508
2019/1/18,7.8394,4.41,7.5948,7.2131,7.5392,11.7341,13.9462,5.2597,10.9995,21.0457,16.1907,0.4137,1.0844,1.2209,1.4505,1.0611
2019/1/21,7.8394,4.25,7.6345,7.2131,7.7989,11.6654,13.9462,5.2403,10.9752,20.8962,16.3,0.4206,1.0863,1.2228,1.4436,1.0603
2019/1/22,7.7905,4.17,7.6444,7.243,8.0585,11.4792,13.7682,5.211,10.9995,20.4378,16.2602,0.4206,1.0853,1.213,1.4416,1.0603
2019/1/23,7.8198,4.22,7.6543,7.253,8.6377,11.5086,13.6989,5.1818,10.9347,20.5175,16.3,0.4256,1.0796,1.212,1.4456,1.0603
2019/1/24,7.6732,4.2,7.6444,7.1632,8.2482,11.4302,13.6792,5.1916,10.878,20.3282,15.972,0.4236,1.0815,1.2111,1.4337,1.0627
2019/1/25,7.4679,4.14,7.565,7.1632,7.7389,11.4498,13.6495,4.9188,10.8942,20.8862,15.2365,0.4177,1.0834,1.213,1.4347,1.0683
2019/1/28,7.4875,4.04,7.7933,6.9237,7.9287,11.4008,13.5605,4.9091,10.8537,20.5973,15.2564,0.4246,1.0786,1.2111,1.4307,1.073
2019/1/29,7.3897,3.86,7.4856,6.6843,7.3195,11.2341,13.333,4.763,10.797,20.2883,14.4513,0.4097,1.069,1.2081,1.41,1.0777
2019/1/30,7.3506,3.74,7.3863,6.5446,7.0799,11.0969,13.1747,4.7435,10.7808,20.1289,14.2824,0.4097,1.0641,1.2062,1.404,1.0746
2019/1/31,7.2431,3.62,7.4856,6.4149,6.3709,11.0773,13.0659,4.5292,10.5945,19.7502,13.7159,0.3978,1.069,1.2062,1.3625,1.0762
2019/2/1,7.38,3.79,7.6543,6.6843,6.4807,11.4106,13.6,4.763,10.8051,20.4976,14.1134,0.4087,1.0824,1.2209,1.3872,1.0825
2019/2/11,7.5559,3.89,7.7834,6.8739,6.8702,11.538,13.6792,4.8604,10.9428,20.667,14.6104,0.4196,1.0901,1.2257,1.3892,1.0793
2019/2/12,7.6341,3.96,7.7338,6.9237,6.99,11.5576,13.7781,4.8994,11.0157,20.956,14.6899,0.4216,1.0892,1.2287,1.4129,1.0722
2019/2/13,7.8003,4.02,7.7635,7.1033,7.0499,11.6948,13.9957,4.9675,11.1453,21.3845,15.0377,0.4286,1.095,1.2355,1.4367,1.0683
2019/2/14,8.0055,4.05,7.5749,7.1033,7.4494,12.087,14.1341,5.0942,11.3073,21.4243,15.7136,0.4434,1.1075,1.2434,1.4505,1.0683
2019/2/15,7.8687,4.11,7.4657,7.0135,7.5193,11.9203,13.9858,5.0065,11.1048,21.8728,15.654,0.4425,1.0978,1.2394,1.4525,1.0627
2019/2/18,8.1131,4.25,7.6444,7.2629,7.9387,12.234,14.2429,5.1234,11.4045,22.1916,16.131,0.4544,1.1171,1.2531,1.4594,1.0754
2019/2/19,8.2108,4.68,7.843,7.233,8.3181,12.3418,14.5693,5.0942,11.9877,21.9226,16.4391,0.4623,1.12,1.2541,1.4633,1.0865
2019/2/20,8.074,4.55,7.8628,7.2131,8.1583,12.234,14.3023,5.0747,11.8257,21.8329,15.9323,0.4563,1.12,1.2541,1.4604,1.0809
2019/2/21,8.0446,4.49,7.7338,7.243,8.7175,12.1556,14.3517,5.0455,11.7771,21.6834,16.3696,0.4712,1.1383,1.258,1.4545,1.0857
2019/2/22,8.6018,4.65,7.8132,7.4725,9.5863,12.4693,14.688,5.3571,12.1335,22.1119,18.0095,0.5159,1.1508,1.2688,1.4604,1.0959
2019/2/25,9.286,5.08,8.0614,7.9214,10.5449,13.6064,15.7068,5.7955,13.3079,23.1184,19.8085,0.5675,1.1961,1.3157,1.5187,1.1363
2019/2/26,8.8853,4.83,8.0514,7.7418,11.6034,13.0575,15.3408,5.5617,12.8705,22.8194,18.9637,0.5694,1.1855,1.3108,1.4999,1.1331
2019/2/27,9.1003,5.07,7.9919,7.8416,12.7618,13.0967,15.3804,5.6494,13.0082,23.3176,20.8521,0.5754,1.1816,1.3099,1.5187,1.1323
2019/2/28,8.7191,4.84,7.7933,7.8516,11.4836,13.0084,15.2419,5.513,12.83,23.6266,18.7649,0.5178,1.173,1.304,1.5197,1.1181
2019/3/1,8.8657,4.76,7.7536,7.9613,11.8031,13.1359,15.2815,5.5325,12.8138,24.0052,18.3872,0.5149,1.1768,1.302,1.5266,1.1244
2019/3/4,8.983,4.89,7.7536,7.9613,12.9815,13.3711,15.4101,5.6883,13.0001,24.055,19.0332,0.5337,1.1922,1.3108,1.5326,1.1379
2019/3/5,9.4815,5.21,7.9919,8.1509,14.2796,14.4004,16.2508,5.9513,14.3042,25.759,20.9415,0.5833,1.2259,1.3431,1.5929,1.1711
2019/3/6,9.4815,5.2,7.972,8.2905,15.7076,14.2828,16.3794,5.9513,14.6444,25.7889,20.6732,0.5813,1.225,1.3549,1.5919,1.1782
2019/3/7,10.0289,5.24,8.1209,8.4402,17.2753,14.0377,16.2706,6.039,14.4581,26.8053,20.7129,0.5764,1.2192,1.35,1.6008,1.1727
2019/3/8,9.7064,4.85,8.1904,7.7019,15.5478,13.4496,15.7068,5.6396,13.3484,25.769,19.063,0.5218,1.1884,1.3167,1.5464,1.126
2019/3/11,10.244,5.34,8.8258,8.4701,16.7261,14.0966,16.2607,6.2045,13.9073,27.2338,20.9713,0.5536,1.1999,1.3363,1.6275,1.1505
2019/3/12,10.7132,5.5,8.7067,8.53,18.4037,14.224,16.508,6.2045,14.4581,28.5193,23.0685,0.5704,1.2038,1.3285,1.6779,1.1466
2019/3/13,11.7884,5.72,8.9847,9.1785,20.2311,14.7534,17.2498,6.8279,14.9036,30.4226,25.3743,0.5625,1.2038,1.3236,1.673,1.1347
2019/3/14,12.3358,5.23,8.7662,8.2606,18.204,14.0475,16.775,6.3799,14.0693,28.4396,23.953,0.5248,1.1778,1.305,1.6077,1.1252
2019/3/15,12.4335,5.67,8.7861,9.0887,17.2553,14.5083,17.4179,6.5357,14.7011,30.2332,25.1656,0.5377,1.199,1.3177,1.6591,1.1426
2019/3/18,12.0718,5.6,8.8854,8.9689,16.9857,14.4985,17.2597,6.4286,14.6201,29.446,24.0524,0.5377,1.2067,1.3314,1.6473,1.1529
2019/3/19,12.541,5.53,8.8357,9.4578,16.097,14.1358,16.9926,6.4188,14.4014,29.8645,23.635,0.5258,1.2038,1.3294,1.6334,1.1403
2019/3/20,12.1989,5.48,8.796,10.0464,16.2168,14.1848,16.7354,6.3506,14.2313,29.3862,24.5991,0.5288,1.197,1.3187,1.6215,1.13
2019/3/21,12.4531,5.62,8.8357,11.054,16.5963,14.2142,16.8146,6.7987,14.1341,29.2567,25.0463,0.5327,1.2019,1.3285,1.6364,1.1395
2019/3/22,13.5674,5.82,9.074,11.3035,16.8759,15.6356,18.496,6.9545,15.5516,30.4126,26.736,0.5357,1.275,1.3774,1.6552,1.1703
2019/3/25,12.3651,5.7,8.7861,11.8422,15.4579,17.2041,18.8917,6.6039,15.1061,31.3493,25.2451,0.5238,1.2625,1.3617,1.668,1.1529
2019/3/26,11.3583,5.4,8.6868,10.655,14.4094,15.4886,17.7542,6.3409,14.2961,30.1435,23.1579,0.5119,1.2182,1.3294,1.6215,1.1434
2019/3/27,11.5147,5.45,8.9449,9.7671,14.5692,14.8808,17.4476,6.3117,14.0531,30.1435,22.3827,0.5159,1.2134,1.3294,1.6215,1.1418
2019/3/28,10.9477,5.1,8.8357,9.2882,13.9101,14.4397,17.1608,6.1753,13.9559,27.5328,21.7267,0.5139,1.2134,1.3294,1.5602,1.1474
2019/3/29,11.2117,5.34,9.0343,9.4478,14.3495,14.8808,17.6157,6.4091,14.3285,28.609,22.5715,0.5268,1.225,1.3461,1.6057,1.1616
2019/4/1,11.5342,5.52,9.1832,9.7072,15.2083,15.5572,19.3763,6.6526,14.8793,29.8645,23.1082,0.5377,1.2539,1.4811,1.6522,1.1822
2019/4/2,11.7688,5.5,9.1236,9.807,15.8773,15.8611,21.3149,6.5455,15.0818,30.7315,23.8437,0.5436,1.2356,1.5065,1.6611,1.1869
2019/4/3,11.5831,5.5,9.1931,9.8768,15.418,17.008,23.4514,6.5844,16.1996,33.8006,23.9928,0.5397,1.2519,1.5143,1.7184,1.2044
2019/4/4,11.4951,5.5,9.0939,10.0564,15.0485,16.7237,25.7955,6.6331,15.9161,33.4618,23.6449,0.5337,1.2346,1.574,1.6809,1.1988
2019/4/8,11.1726,5.31,8.9152,9.7072,14.4194,16.1944,25.7955,6.3994,15.3329,32.1365,22.5616,0.5288,1.2096,1.5094,1.668,1.1933
2019/4/9,11.3876,5.37,8.9052,9.5476,14.9486,16.0865,23.8075,6.5357,15.422,31.2397,22.9293,0.5307,1.1942,1.4693,1.6611,1.1862
2019/4/10,11.7884,5.41,8.8854,9.388,14.3894,16.3218,24.0251,6.6039,15.6164,32.1664,22.1938,0.5268,1.1855,1.4948,1.673,1.1988
2019/4/11,11.5831,5.26,8.7762,9.4778,14.2197,15.8513,24.124,6.6526,15.2357,31.7877,21.8162,0.5198,1.1672,1.482,1.6542,1.1925
2019/4/12,11.6515,5.22,8.8655,9.4478,14.6291,16.1356,23.7283,6.5455,15.3734,33.9202,21.8659,0.5248,1.1855,1.4752,1.7016,1.1988
2019/4/15,11.241,5.21,8.8457,9.358,14.1797,15.9787,23.6789,6.4091,15.3896,35.9231,21.5876,0.5218,1.1826,1.4693,1.7184,1.1972
2019/4/16,11.3192,5.27,9.0442,9.4179,14.2796,16.1258,24.035,6.4675,15.5273,36.0726,21.8559,0.5258,1.1942,1.4762,1.7264,1.2083
2019/4/17,11.2801,5.36,9.0542,9.4378,14.719,16.0963,23.4316,6.6623,15.5921,35.7039,22.0448,0.5298,1.1999,1.4732,1.7224,1.2146
2019/4/18,10.9477,5.29,9.074,9.2383,14.3295,15.9199,22.9173,6.5357,15.3977,35.8733,21.4981,0.5228,1.1961,1.4683,1.7204,1.2178
2019/4/19,11.1432,5.32,9.0542,9.368,14.5093,16.0081,23.125,6.263,15.4544,35.3452,21.3093,0.5317,1.2009,1.4703,1.7056,1.2186
2019/4/22,11.2801,5.35,9.1733,9.2583,15.9572,16.1356,22.6601,6.1753,15.3734,35.6342,22.3032,0.5466,1.197,1.4625,1.6977,1.2107
2019/4/23,11.5636,5.48,8.9847,9.0887,17.5549,16.3904,22.8579,6.2045,15.4463,37.3581,23.6748,0.5546,1.1874,1.4703,1.7066,1.1988
2019/4/24,11.329,5.32,9.1236,9.1785,16.1569,15.9787,22.2744,6.0877,15.1385,35.106,22.333,0.5407,1.1874,1.4556,1.6878,1.2226
2019/4/25,10.8011,5.1,8.7365,8.52,15.1783,14.7632,21.4139,5.8247,14.4986,34.0497,21.1304,0.5278,1.1749,1.4322,1.668,1.1972
2019/4/26,10.6154,4.94,8.2996,8.5599,13.97,14.8318,21.1072,5.8149,14.2718,33.0333,20.4943,0.5188,1.1739,1.4155,1.6512,1.1949
2019/4/29,10.6643,4.54,7.9522,7.9813,13.2611,14.7534,21.5622,5.7078,14.2394,33.7608,19.6594,0.505,1.1701,1.4312,1.6453,1.1877
2019/4/30,11.1432,4.77,8.0812,8.2307,13.8502,15.1259,22.3139,5.8636,14.5148,35.0961,20.1166,0.5149,1.1855,1.4507,1.667,1.198
2019/5/6,10.156,4.35,7.4359,7.5822,12.4622,13.7535,20.2764,5.3182,13.3646,31.5884,18.1089,0.4712,1.1354,1.3578,1.5088,1.1513
2019/5/7,10.0191,4.47,7.5153,7.7618,12.7817,13.8711,20.494,5.4058,13.5671,30.1236,18.0691,0.4782,1.1412,1.3735,1.498,1.1593
2019/5/8,10.0191,4.45,7.5253,7.7817,12.6819,13.8613,20.0885,5.3377,13.6886,29.6353,18.0393,0.4752,1.1441,1.3686,1.4999,1.1577
2019/5/9,10.0191,4.46,7.5352,7.652,12.4123,13.7731,19.8313,5.3377,13.5185,29.6852,17.7213,0.4762,1.1412,1.3715,1.496,1.16
2019/5/10,10.2733,4.62,7.6841,7.8915,13.2011,14.2534,20.5336,5.4448,13.7615,32.3657,18.7052,0.493,1.1537,1.395,1.5553,1.1798
2019/5/13,10.4199,4.76,7.8033,7.8416,13.4608,14.6945,20.9292,5.3961,13.8992,34.5181,18.576,0.497,1.146,1.3901,1.5741,1.1751
2019/5/14,10.4492,4.63,7.8926,7.7718,13.7504,14.2926,20.4347,5.3669,13.721,33.5116,19.0531,0.496,1.145,1.3725,1.5612,1.1521
2019/5/15,10.6545,4.73,7.9125,7.8915,14,14.4201,20.7116,5.4351,13.8182,33.98,19.2022,0.499,1.1537,1.3881,1.582,1.164
2019/5/16,10.6741,4.81,7.843,7.9114,13.7,14.371,20.7314,5.4545,13.8182,33.85,19.0929,0.497,1.1527,1.3872,1.594,1.1687
2019/5/17,10.1267,4.62,7.565,7.4026,12.88,13.7829,20.0588,5.1916,13.3484,32.5,18.248,0.476,1.1412,1.3686,1.551,1.1418
2019/5/20,10.244,4.6,7.4359,7.5822,12.76,14.0475,20.405,4.987,13.4375,31.64,18.427,0.47,1.1364,1.3813,1.543,1.1205
2019/5/21,10.4786,4.73,7.5551,7.662,13.74,14.1064,20.7413,5.1136,13.5347,33,19.3314,0.481,1.1441,1.3901,1.566,1.1347
2019/5/22,10.2831,4.63,7.4558,7.662,13.32,13.8319,20.5533,4.987,13.5266,32.77,19.0531,0.471,1.1364,1.3872,1.569,1.1316
2019/5/23,10.4199,4.7,7.3466,7.4326,14.65,13.6848,20.6127,4.9188,13.3889,32.5,19.8482,0.484,1.1219,1.3862,1.55,1.1229
2019/5/24,10.0778,4.51,7.2969,7.4026,13.95,13.5574,20.2962,4.8799,13.6643,32.54,19.0034,0.474,1.1296,1.3813,1.54,1.1308
2019/5/27,10.2635,4.67,7.3764,7.5922,14.4,13.8809,20.6325,5.0065,13.8749,33.44,19.5103,0.484,1.1354,1.3979,1.564,1.1482
2019/5/28,10.9184,4.74,7.4955,8.3504,14.56,14.1162,21.2259,5.1234,14.3933,34.7,20.0172,0.473,1.1373,1.4136,1.574,1.1505
2019/5/29,10.9282,4.96,8.25,9.1884,14.67,14.2926,21.4237,5.3474,14.45,34.73,19.9874,0.477,1.1364,1.4155,1.571,1.164
2019/5/30,10.9282,4.79,7.76,10.1063,14.57,14.1652,21.3149,5.1916,14.78,34,20.0669,0.476,1.1239,1.4145,1.565,1.172
2019/5/31,10.7425,4.78,8,11.1139,14.27,14.0377,21.2457,5.25,14.54,34.53,19.8681,0.474,1.1258,1.4087,1.567,1.163
2019/6/3,10.7425,4.63,7.68,10.4056,14.31,13.8515,20.86,5.3084,14.35,34.05,20.1265,0.47,1.1152,1.4028,1.557,1.154
2019/6/4,10.8402,4.68,7.61,10.3258,13.67,13.8809,20.2665,5.25,14.47,33.03,19.7588,0.47,1.1123,1.3862,1.534,1.145
2019/6/5,10.7132,4.64,7.45,9.2982,13.58,13.7731,19.9005,5.13,14.41,30.08,20.047,0.466,1.119,1.3852,1.485,1.157
2019/6/6,10.1462,4.41,7.34,8.3703,12.67,13.5672,20.0786,5.1,14.38,29.66,19.3115,0.447,1.1075,1.3539,1.476,1.144
2019/6/10,10.1853,4.46,7.37,8.2706,12.94,13.8319,19.4653,5.12,14.69,28.9,19.3612,0.449,1.1104,1.3539,1.477,1.155
2019/6/11,10.6936,4.62,7.58,9.0986,14.23,14.1946,20.0192,5.28,15.19,30.75,20.5042,0.47,1.1325,1.3891,1.521,1.178
2019/6/12,10.4981,4.59,7.47,8.9689,14.36,13.9789,19.6038,5.22,15.29,30.76,20.2557,0.468,1.1325,1.3832,1.513,1.18
2019/6/13,10.635,4.71,7.52,9.0787,14.09,14.1554,19.7819,5.23,15.47,30.51,20.3253,0.47,1.1344,1.3872,1.526,1.192
2019/6/14,10.3222,4.52,7.42,8.6996,13.35,13.7633,19.2873,5.12,14.97,29.7,19.6495,0.463,1.1277,1.3813,1.505,1.19
2019/6/17,10.3124,4.5,7.43,8.53,13.29,13.9103,19.1983,5.13,15.18,30.03,19.5799,0.454,1.1277,1.3823,1.497,1.185
2019/6/18,10.2342,4.49,7.82,8.3005,13.29,13.8025,19.0697,5.07,15,29.81,19.5699,0.454,1.1296,1.3823,1.476,1.178
2019/6/19,10.3613,4.55,7.85,8.5499,13.56,13.9299,19.3664,5.13,15.03,30.8,19.8582,0.465,1.1344,1.396,1.495,1.18
2019/6/20,10.5959,4.63,7.9,8.6896,13.72,14.1652,19.861,5.19,15.27,31.11,20.1762,0.472,1.1441,1.4136,1.499,1.198
2019/6/21,10.7229,4.73,7.85,8.7096,14.02,14.273,19.9995,5.28,15.35,32.08,20.2756,0.482,1.147,1.4243,1.517,1.215
2019/6/24,10.6936,4.69,7.68,8.53,13.79,14.1652,19.8016,5.24,15.49,31.5,20.0371,0.48,1.1508,1.437,1.517,1.21
2019/6/25,10.7132,4.63,7.74,8.52,14.16,15.5866,20.7116,5.16,16.1,31.55,21.0906,0.48,1.1864,1.4576,1.521,1.223
2019/6/26,10.5568,4.58,7.67,8.26,13.77,15.3905,20.3259,5.11,15.53,30.5,20.4148,0.478,1.1672,1.4478,1.51,1.205
2019/6/27,10.6252,4.59,7.68,8.28,13.61,15.1455,20.4347,5.15,15.4,30.82,20.3154,0.476,1.1662,1.4527,1.507,1.211
2019/6/28,10.4688,4.56,7.58,8.11,13.28,15.8513,20.7512,5.11,15.5,31.13,20.3949,0.469,1.1749,1.4556,1.51,1.21
2019/7/1,10.7914,4.67,7.73,8.57,13.61,16.2434,21.0479,5.22,15.72,32.55,21.0509,0.478,1.1855,1.4772,1.556,1.228
2019/7/2,10.8891,4.66,7.72,8.33,13.37,15.7827,20.8995,5.16,15.56,32.85,20.7626,0.474,1.1749,1.4772,1.564,1.226
2019/7/3,10.9086,4.63,7.63,9.16,13.38,15.5082,20.494,5.11,15.58,32.18,20.5638,0.475,1.1653,1.4723,1.548,1.218
2019/7/4,10.85,4.6,7.65,9.38,13.25,15.4494,20.3753,5.12,15.37,32.48,20.3949,0.472,1.1643,1.4527,1.556,1.209
2019/7/5,10.85,4.61,7.72,9.08,13.4,15.3611,20.3852,5.11,15.41,32.52,20.6036,0.474,1.1527,1.4458,1.552,1.209
2019/7/8,10.5,4.44,7.69,9.01,13.32,14.8808,19.5247,4.95,14.93,31.05,20.6235,0.465,1.1383,1.4008,1.546,1.19
2019/7/9,10.39,4.45,7.58,9.09,12.7,14.9984,19.3467,4.92,14.75,30.82,19.4109,0.458,1.1441,1.4106,1.539,1.197
2019/7/10,9.71,4.45,7.42,9.3,12.21,14.6651,19.1884,4.83,14.6,30.19,18.8046,0.452,1.1393,1.4136,1.515,1.21
2019/7/11,9.68,4.41,7.45,9.19,11.96,14.6945,19.2873,4.79,14.59,30.25,18.5065,0.449,1.1393,1.438,1.517,1.205
2019/7/12,9.56,4.37,7.5,8.9,12.19,14.6945,19.4159,4.8,14.52,31.2,18.745,0.454,1.1479,1.4478,1.535,1.201
2019/7/15,9.71,4.4,7.55,8.48,12.3,14.8514,19.7621,4.84,14.74,31.4,18.8345,0.456,1.1499,1.4498,1.539,1.198
2019/7/16,9.68,4.37,7.61,8.39,12.31,14.773,19.7819,4.83,14.71,31.85,18.7947,0.454,1.147,1.4478,1.54,1.199
2019/7/17,9.74,4.41,7.6,8.57,12.47,14.8122,20.0786,4.83,14.92,32.85,19.2618,0.455,1.147,1.4468,1.554,1.202
2019/7/18,9.51,4.35,7.5,8.36,12.02,14.5769,19.95,4.76,14.7,32.7,18.8841,0.453,1.1441,1.439,1.548,1.197
2019/7/19,9.62,4.34,7.52,8.55,12.08,14.7828,20.18,4.82,14.91,34.19,19.2121,0.452,1.1527,1.459,1.582,1.197
