ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2016/1/14,4.1124,18.94,7.9864,6.2154,4.4154,14.0188,3.2786,8.7942,2.5679,9.3261,3.1291,5.342,9.3331,4.4297,9.6065,7.6765,3.3325,19.98,5.9728,4.4151,,,
2016/1/15,3.923,18.67,7.9066,5.7395,4.1851,12.8858,3.2786,8.3724,2.4523,9.3261,3.0676,5.1803,9.5128,4.2096,8.9661,7.7256,3.1505,20.98,5.568,4.0553,,,
2016/1/18,3.9676,19.6,8.6952,5.9823,4.1947,13.7656,3.375,8.5283,2.4674,9.3261,3.083,5.1034,9.8222,4.2096,9.358,8.1281,3.1409,19.93,5.7161,4.0067,,,
2016/1/19,4.118,20.58,8.6952,6.4582,4.3482,14.241,3.5563,8.8034,2.5629,9.3261,3.2137,5.2419,10.0219,4.338,9.7117,8.4225,3.2176,20.05,5.8938,4.0748,,,
2016/1/20,4.0177,21.61,8.6952,6.5068,4.3386,15.3741,3.4714,8.7025,2.5176,9.3261,3.206,5.0418,10.3014,4.2738,9.511,8.6483,3.1601,20.22,6.0715,3.9678,,,
2016/1/21,3.9007,20.69,8.6952,6.0309,4.1659,14.3787,3.3248,8.299,2.4824,9.3261,3.0984,4.6261,9.403,4.1912,9.0426,8.1575,3.0643,19.21,5.6865,3.5982,,,
2016/1/22,3.9508,21.72,8.6952,6.2737,4.2139,14.9297,3.4174,8.4732,2.5026,9.3261,3.1214,4.757,10.3413,4.2188,9.2337,8.5011,3.1122,18.25,5.7951,3.6274,,,
2016/1/25,3.9676,22.81,8.6952,6.3902,4.233,14.8853,3.5447,8.5649,2.5076,9.3261,3.1752,4.8263,10.8104,4.2554,9.4154,8.6189,3.1601,19.16,6.0024,3.6566,,,
2016/1/26,4.04,21.67,8.6952,5.7493,4.0507,13.3968,3.213,7.923,2.5327,9.3261,3.0138,4.5645,10.2914,3.8703,8.5551,7.863,2.9015,18.82,5.5384,3.3065,,,
2016/1/27,3.8617,20.74,8.6952,5.7493,3.8875,13.3657,3.1436,7.978,2.5176,9.3261,2.8908,4.3875,10.0818,3.8152,8.2683,7.6274,2.8632,19.05,5.4693,3.1898,,,
2016/1/28,3.8338,19.7,8.6952,5.4968,3.7339,12.0282,3.0664,7.6388,2.5026,9.3261,2.8447,3.9949,9.6525,3.6868,7.9624,6.9992,2.7196,18.1,5.1435,2.9661,,,
2016/1/29,4.0846,20.05,8.6952,5.8367,3.8683,12.4414,3.2323,7.9047,2.583,9.3261,2.9292,4.095,9.5128,3.8152,8.4882,7.3525,2.8058,18.33,5.3508,3.0731,,,
2016/2/1,4.1514,19.69,8.6952,5.759,3.7723,12.4414,3.186,7.9872,2.5428,9.3261,2.9292,3.7794,9.0137,3.7235,8.3257,7.2347,2.7579,19.25,5.0843,3.0245,,,
2016/2/2,4.2462,20.67,8.6952,6.0406,3.8875,12.9124,3.3056,8.244,2.598,9.3261,3.0215,3.918,9.6426,3.8061,8.5455,7.6176,2.8154,20.21,5.2521,3.1217,,,
2016/2/3,4.1849,21.56,8.6952,6.0309,3.8587,13.6411,3.4367,8.2165,2.583,9.3261,3.0445,4.0873,9.5727,3.8427,8.5646,7.598,2.8058,20.63,5.2126,3.1023,,,
2016/2/4,4.196,21.49,8.6952,6.128,3.9259,13.6767,3.753,8.4182,2.593,9.3261,3.0907,4.1027,9.8322,3.8886,8.7463,7.8139,2.8345,21.66,5.341,3.1412,,,
2016/2/5,4.2183,21.3,8.6952,6.0503,3.9067,13.1035,3.7414,8.3724,2.598,9.3261,3.2444,4.1104,10.2814,3.8703,8.7463,7.7158,2.8441,22.74,5.3212,3.1412,,,
2016/2/15,4.3743,22.37,8.6952,5.8852,3.8875,13.6189,4.1156,8.6933,2.6081,9.3261,3.1599,3.9949,10.4711,3.8794,8.708,7.5587,2.8154,23.88,5.2423,3.0925,,,
2016/2/16,4.4356,23,8.6952,6.4776,4.0315,14.3743,4.2158,8.8767,2.6583,9.3261,3.2598,4.2182,11.05,4.0262,8.9948,7.9121,2.9207,23.75,5.5088,3.287,,,
2016/2/17,4.4412,23.01,8.6952,6.6913,4.0795,14.672,4.1426,8.8309,2.6583,9.3261,3.2521,4.2259,11.4892,4.0445,9.2433,8.0986,2.9398,24.7,5.647,3.2968,,,
2016/2/18,4.3799,22.67,8.6952,6.565,4.1755,14.2543,4.1888,8.7392,2.7136,9.3261,3.1906,4.2413,11.2896,4.0537,9.1286,8.0692,2.9398,25.37,5.647,3.287,,,
2016/2/19,4.3521,22.58,8.6952,6.769,4.1467,14.5254,4.1117,8.6933,2.7086,9.3261,3.1983,4.2336,12.1181,4.0445,9.119,8.0986,2.9207,25.13,5.6174,3.2579,,,
2016/2/22,4.4134,22.6,8.6952,6.8564,4.2426,14.752,4.3007,8.8767,2.799,9.3261,3.2675,4.3413,12.6072,4.1546,9.3867,8.5698,2.9877,25.41,5.8741,3.3648,,,
2016/2/23,4.3186,23.53,8.6952,6.701,4.2426,14.6987,4.3431,8.73,2.7789,9.3261,3.2675,4.2489,12.1181,4.1087,9.3007,8.7858,2.9398,24.14,6.032,3.3065,,,
2016/2/24,4.3521,23.5,8.6952,6.769,4.3098,13.9655,4.2737,8.8309,2.7789,9.3261,3.3521,4.2566,11.8885,4.1454,9.5683,9.6692,2.9686,23.68,6.6343,3.3454,,,
2016/2/25,3.9397,22.33,8.6952,6.0892,4.0123,12.5703,4.0963,7.9872,2.6081,9.3261,3.1829,4.0719,11.5192,3.7877,8.6124,9.3846,2.7483,22.5,6.7429,3.0439,,,
2016/2/26,4.0066,21.21,8.6952,5.8949,4.0411,12.1704,4.4125,8.0698,2.6382,9.3261,3.0599,3.9718,11.4193,3.8427,8.6315,9.1195,2.7962,23.54,6.4664,3.0731,,,
2016/2/29,3.8784,20.15,8.6952,5.4191,4.1659,10.9529,4.4743,7.758,2.5729,9.3261,2.9062,3.7024,10.3213,3.7235,8.1249,8.2066,2.7579,22.36,5.8247,2.9856,,,
2016/3/1,3.9843,19.68,8.6952,5.6619,4.5018,11.1973,4.428,7.9505,2.6131,9.3261,2.9754,3.7871,10.7506,3.8152,8.297,8.3636,2.7962,22.88,5.8642,3.0731,,,
2016/3/2,4.2295,20.66,8.6952,5.9532,4.5882,11.6683,4.563,8.4549,2.7186,9.3261,3.0984,3.9564,11.3495,3.9895,8.708,9.0508,2.9207,24.02,6.2295,3.2092,,,
2016/3/3,4.1737,21.24,8.6952,5.9532,4.7802,11.4017,4.5861,8.3632,2.6985,9.3261,3.0753,3.918,11.4593,3.9987,8.7367,9.2766,2.9111,24.87,6.5158,3.2384,,,
2016/3/4,4.1347,22.3,8.6952,5.7978,4.5882,10.3086,4.2043,8.1706,2.7086,9.3261,2.9984,3.7948,10.8903,3.9803,8.4117,8.5207,2.8537,23.64,6.1703,3.1509,,,
2016/3/7,4.2183,23.42,8.6952,5.9338,4.617,10.3175,4.3663,8.3357,2.7186,9.3261,3.0753,3.8795,11.0101,4.0812,8.708,8.8741,2.9303,24.28,6.5158,3.3259,,,
2016/3/8,4.1793,24.59,8.6952,5.9046,4.665,11.1173,4.6208,8.5558,2.7186,9.3261,3.1522,3.9257,11.7687,4.072,8.9661,9.7576,2.9207,23.92,7.039,3.3454,,,
2016/3/9,4.0456,24,8.6952,5.7104,4.3866,10.9218,4.4241,8.2715,2.6985,9.3261,3.1137,3.8718,11.5491,3.9987,8.6985,9.6202,2.8345,23.52,6.4368,3.2092,,,
2016/3/10,4.0344,22.8,8.6952,5.6619,4.3674,11.0462,4.1271,8.1706,2.6784,9.3261,3.0522,3.8025,11.2696,3.9253,8.8036,9.3846,2.7962,22.76,6.1406,3.1606,,,
2016/3/11,4.0066,22.15,8.6952,5.6133,4.4634,11.2328,4.0808,8.1798,2.6634,9.3261,3.0522,3.8025,10.9602,3.9161,8.8896,9.2275,2.7866,22.03,6.2492,3.1509,,,
2016/3/14,4.0846,23.26,8.6952,5.8755,4.6458,11.8638,4.185,8.4549,2.7036,9.3261,3.1291,3.8641,11.4193,4.0078,9.0521,9.7674,2.8537,23.13,6.4368,3.2287,,,
2016/3/15,4.2573,23.3,8.6952,5.759,4.6074,11.7083,4.1156,8.3907,2.6985,9.3261,3.1445,3.8025,10.9103,4.017,8.9565,9.9343,2.8441,23.24,6.4171,3.2287,,,
2016/3/16,4.157,23.41,8.6952,5.6521,4.6074,11.4195,4.0731,8.3173,2.6985,9.3261,3.1368,3.8102,10.8005,3.9895,8.9852,9.5416,2.8249,23.24,6.1406,3.1801,,,
2016/3/17,4.2072,23.9,8.6952,5.8367,4.6266,11.9438,4.1696,8.5283,2.7337,9.3261,3.2137,3.8872,10.9702,4.0537,9.2529,10.1993,2.8728,24.22,6.4072,3.2384,,,
2016/3/18,4.2908,24.7,8.6952,6.1377,4.7514,12.5747,4.32,8.7667,2.7488,9.3261,3.2906,3.9949,11.619,4.1362,9.4823,10.7098,2.9303,24.89,6.5257,3.3648,,,
2016/3/21,4.4579,25.6,8.6952,6.3902,4.7994,12.828,4.5167,8.9042,2.789,9.3261,3.3367,4.1797,11.9783,4.2004,9.8551,10.8767,2.9782,25.13,6.8021,3.4718,,,
2016/3/22,4.4691,24.63,8.6952,6.2543,4.7034,12.5925,4.4781,8.9501,2.8091,9.3261,3.2906,4.0719,11.9284,4.1637,10.008,10.7491,2.9303,24.78,6.8811,3.5302,,,
2016/3/23,4.5081,25.05,8.6952,6.3708,4.6554,12.9746,4.6478,8.9868,2.8041,9.3261,3.3675,4.0565,12.2179,4.1637,9.8933,10.7098,2.9303,24.72,6.8811,3.4524,,,
2016/3/24,4.4969,25.05,8.6952,6.1474,4.5786,12.748,4.5668,8.9959,2.794,9.3261,3.3905,4.0411,11.7687,4.0812,9.9029,10.6116,2.8824,25.96,6.6244,3.3648,,,
2016/3/25,4.6307,25.05,8.6952,6.5942,4.6362,13.1035,4.7327,9.2619,2.8493,9.3261,3.5597,4.1412,11.8785,4.1454,9.9507,10.6313,2.9398,26.33,6.654,3.394,,,
2016/3/28,4.8759,26.49,8.6952,6.4194,4.4826,13.1035,4.5977,9.0234,2.8744,9.3261,3.5058,4.0411,11.589,4.1546,9.9889,10.6214,2.9111,25.5,6.5158,3.3843,,,
2016/3/29,4.7366,25.25,8.6952,6.1863,4.3098,13.0635,4.6401,8.8584,2.8644,9.3261,3.4136,3.9564,11.1498,4.0904,9.683,9.9834,2.8632,25.51,6.3183,3.3843,,,
2016/3/30,4.8146,26.09,8.6952,6.4582,4.4154,13.6234,4.8098,8.9959,2.8744,9.3261,3.5212,4.1489,11.4493,4.2279,9.9411,10.2779,2.9207,26.39,6.575,3.4524,,,
2016/3/31,4.7198,26.57,8.6952,6.4388,4.4058,14.0055,4.7828,8.8125,2.8493,9.3261,3.5058,4.1104,11.6489,4.2279,10.094,10.111,2.9207,26.1,6.5849,3.4135,,,
2016/4/1,4.7477,25.66,8.6952,6.4096,4.4538,14.121,4.6363,8.7575,2.8895,9.3261,3.5058,4.1489,11.3595,4.2738,9.9984,10.2091,2.9111,26.28,6.6343,3.3746,,,
2016/4/5,4.9706,26.18,8.6952,6.7301,4.5594,14.6276,4.7944,8.9409,2.99,9.3261,3.6827,4.2874,11.7288,4.3655,10.5051,10.592,2.9686,27.59,6.7922,3.5107,,,
2016/4/6,4.9372,25.76,8.6952,6.9146,4.6842,14.2188,4.7134,8.9042,2.985,9.3261,3.575,4.3028,12.0282,4.3747,10.5433,10.5724,2.9877,27.9,6.733,3.4718,,,
2016/4/7,5.0486,24.74,8.6952,6.6913,4.8282,13.3345,4.5167,8.7667,3.0101,9.3261,3.4597,4.1874,11.8186,4.3196,10.3712,10.0324,2.959,28.55,6.496,3.4621,,,
2016/4/8,4.9037,23.73,8.6952,6.6719,4.7898,12.908,4.3971,8.675,3.0252,9.3261,3.429,4.1412,11.8985,4.4022,10.4477,9.7576,2.9303,29.21,6.3381,3.4329,,,
2016/4/11,4.9037,24.7,8.6952,6.769,5.0969,13.3612,4.5437,8.8217,3.0252,9.3261,3.4982,4.2874,12.9166,4.4389,10.7154,10.0423,2.9782,30.67,6.4763,3.4913,,,
2016/4/12,4.9037,24.18,8.6952,6.6621,5.1737,13.5078,4.7211,8.7117,3.0252,9.3261,3.5135,4.2489,13.0863,4.393,10.7631,9.9147,2.9494,29.41,6.4566,3.4815,,,
2016/4/13,4.9037,24.84,8.6952,6.7593,5.3753,13.9077,5.0065,8.8584,3.0252,9.3261,3.5058,4.2874,13.2261,4.4756,10.7536,10.0717,2.9973,29.73,6.5257,3.6663,,,
2016/4/14,4.9037,25.18,8.6952,6.7884,5.2793,13.9122,5.0451,8.9317,3.0252,9.3261,3.5443,4.3644,13.4656,4.5214,10.9543,10.1895,3.0165,30.16,6.5652,3.6955,,,
2016/4/15,4.9037,24.9,8.6952,6.7301,5.1641,13.7878,5.0258,8.9776,3.0252,9.3261,3.5443,4.3875,14.4139,4.6315,11.2029,10.0913,3.0643,30.13,6.6145,3.6663,,,
2016/4/18,4.9706,23.94,8.6952,6.6039,5.2025,13.9877,5.1338,8.7575,3.0402,9.3261,3.4674,4.2643,14.1444,4.5122,10.9448,10.0815,3.0165,29.77,6.496,3.5691,,,
2016/4/19,4.8313,24.5,8.6952,6.633,5.1161,13.4546,5.0335,8.7575,2.9749,9.3261,3.4751,4.2566,13.845,4.4847,11.0117,10.1012,3.0069,29.97,6.496,3.5788,,,
2016/4/20,4.5582,22.45,8.6952,6.1474,5.0393,12.1085,4.9757,8.4274,2.9046,9.3261,3.2598,4.0796,13.4557,4.3013,10.6007,9.306,2.9015,28.48,6.0024,3.3843,,,
2016/4/21,4.5582,21.2,8.6952,6.0018,5.1641,11.7286,5.2997,8.3907,2.9196,9.3261,3.2444,3.9795,13.5355,4.2188,10.6676,9.0802,2.8728,28.06,5.9333,3.3357,,,
2016/4/22,4.6251,21.4,8.6952,6.1086,5.4041,12.0885,5.3267,8.4182,2.9397,9.3261,3.3059,4.0257,13.276,4.2371,11.3367,9.1195,2.892,28.26,5.9432,3.4037,,,
2016/4/25,4.5137,21.95,8.6952,5.992,5.2601,11.8486,5.4347,8.3815,2.9347,9.3261,3.4905,3.9411,13.9248,4.2279,11.2411,8.9625,2.8632,28.4,6.0518,3.394,,,
2016/4/26,4.5805,22.24,8.6952,6.0989,5.2793,12.1085,5.4385,8.5374,2.9799,9.3261,3.4751,3.9641,13.9448,4.3655,11.1455,9.0508,2.8824,29.82,6.269,3.4524,,,
2016/4/27,4.6975,21.88,8.6952,6.7107,5.2793,13.3213,5.2843,8.5191,2.995,9.3261,3.5058,4.0411,13.6453,4.338,11.394,9.0017,2.9207,30.66,6.1999,3.4232,,,
2016/4/28,4.5972,21.48,8.6952,6.7884,5.1833,13.228,5.8127,8.4274,3.0151,9.3261,3.429,3.9103,13.5555,4.3013,11.1742,9.0999,2.8824,30.14,6.5652,3.394,,,
2016/4/29,4.6418,21.64,8.6952,6.9244,5.1065,13.2547,5.8281,8.3265,3.0252,9.3261,3.4213,3.9564,13.2361,4.2646,11.547,8.9821,2.8728,31.65,6.5652,3.3843,,,
2016/5/3,4.8814,22.23,8.6952,7.0409,5.2217,13.6345,5.9978,8.5191,3.0704,9.3261,3.4828,4.0488,13.815,4.3563,11.6999,9.2668,2.9207,32.8,6.6738,3.4524,,,
2016/5/4,4.8591,21.84,8.6952,6.9632,5.1641,13.3213,5.8513,8.4824,3.0402,9.3261,3.5289,4.0796,14.0945,4.338,11.4705,9.3257,2.9111,32.9,6.6441,3.4524,,,
2016/5/5,4.8926,22.1,8.6952,7.002,5.1449,13.7278,5.8551,8.5374,3.0453,9.3261,3.5827,4.4876,13.9647,4.3655,11.2984,9.3158,2.9398,32.9,6.6639,3.5107,,,
2016/5/6,4.7254,20.85,8.6952,6.6039,4.8954,12.5616,5.4771,8.675,2.9397,9.3261,3.429,4.2797,12.707,4.1821,10.8109,8.8447,2.8441,31.43,6.2394,3.3259,,,
2016/5/9,4.5805,20.03,8.6952,6.2543,4.7418,12.2684,5.5504,8.6566,2.9096,9.3261,3.2368,4.2874,13.0165,4.0995,10.3234,8.4913,2.7483,29.98,6.0913,3.1801,,,
2016/5/10,4.5972,20.14,8.6952,6.6427,4.8186,12.1285,5.643,8.9684,2.8493,9.3261,3.2752,4.3952,12.9166,4.0904,10.0845,8.4422,2.7675,28.95,6.1505,3.1995,,,
2016/5/11,4.5917,19.98,8.6952,6.701,4.9722,11.2088,5.9438,8.4824,2.7538,9.3261,3.2368,4.4029,12.7669,4.0995,10.0367,8.4029,2.7483,28.53,6.1012,3.1898,,,
2016/5/12,4.6697,19.6,8.6952,7.002,4.9818,10.7224,6.102,7.8863,2.8041,9.3261,3.1599,4.5338,12.0382,4.1087,9.8073,8.2851,2.7483,27.1,6.1012,3.1606,,,
2016/5/13,4.6084,19.76,8.6952,6.9826,4.9146,10.6424,6.0171,7.9322,2.799,9.3261,3.1214,4.4029,12.0782,4.0995,9.8455,8.2458,2.7292,27.19,6.032,3.1606,,,
2016/5/16,4.6363,19.82,8.6952,7.1671,4.9338,11.0822,6.1367,7.9964,2.8141,9.3261,3.1983,4.3644,12.6172,4.1087,10.0176,8.3735,2.7483,28.55,6.1406,3.1898,,,
2016/5/17,4.7366,19.8,8.6952,6.9535,4.8858,11.4021,5.8975,8.0789,2.8342,9.3261,3.1599,4.2797,13.0863,4.0995,10.1609,8.3735,2.7388,29.47,6.1012,3.1898,,,
2016/5/18,4.5694,18.91,8.6952,6.701,4.5882,10.869,5.7471,7.7224,2.784,9.3261,3.0984,4.1643,12.9566,4.017,9.4345,8.0004,2.6813,28,5.9234,3.1023,,,
2016/5/19,4.5471,18.58,8.6952,6.7107,4.4826,10.9956,5.7857,7.6754,2.784,9.3261,3.0907,4.1412,13.0764,3.962,9.3389,8.0103,2.6909,27.89,5.8247,3.1023,,,
2016/5/20,4.5248,19.59,8.6952,6.9632,4.5594,11.0222,5.7047,7.7505,2.7789,9.3261,3.1906,4.2643,13.7352,3.9803,9.4632,8.8152,2.7004,27.97,5.9629,3.112,,,
2016/5/23,4.5694,19.58,8.6952,7.138,4.6458,11.4021,6.183,7.8162,2.8141,9.3261,3.206,4.2028,14.4738,3.9895,9.5492,8.9821,2.71,28.44,6.0024,3.1509,,,
2016/5/24,4.4914,19.13,8.6952,7.1769,4.5306,11.3021,5.9245,7.7224,2.8191,9.3261,3.206,4.0488,14.2143,3.9345,9.511,8.7956,2.6813,28.33,5.9136,3.0828,,,
2016/5/25,4.4914,20.02,8.6952,7.8955,4.5306,11.1222,5.9708,7.7317,2.8242,9.3261,3.206,4.0796,14.2442,3.962,9.5492,8.7072,2.7004,27.88,5.8938,3.1023,,,
2016/5/26,4.5304,19.6,8.6952,8.0606,4.569,11.4487,6.2138,7.713,2.8242,9.3261,3.206,4.0565,14.5836,3.962,9.5587,8.7563,2.6909,28.03,5.8741,3.112,,,
2016/5/27,4.4858,19.64,8.6952,7.8372,4.5498,12.1618,6.21,7.8256,2.8292,9.3261,3.206,3.9949,14.4339,3.9345,9.5683,8.6974,2.7004,27.94,5.8149,3.1023,,,
2016/5/30,4.4245,19.48,8.6952,7.7693,4.4538,12.1151,6.0634,7.713,2.8342,9.3261,3.206,3.9718,14.7034,3.9069,9.5683,8.452,2.6717,27.87,5.7359,3.0925,,,
2016/5/31,4.5972,21.34,8.6952,8.08,4.6746,12.9082,6.3295,8.032,2.8744,9.3261,3.206,4.1027,15.3123,4.0262,9.9698,9.0024,2.7483,28.99,6.0123,3.1898,,,
2016/6/1,4.575,21.58,8.6952,8.2063,4.6458,12.8282,6.3334,7.9757,2.8995,9.3261,3.206,4.1104,15.1326,4.017,9.9889,9.0613,2.7483,28.99,6.0715,3.1898,,,
2016/6/2,4.5415,21.98,8.6952,8.1966,4.665,12.9548,6.2987,8.0226,2.8895,9.3261,3.206,4.1027,15.1626,4.0262,10.1227,8.9729,2.7771,29,6.0419,3.2287,,,
2016/6/3,4.5694,21.86,8.6952,8.3422,4.7034,12.9681,6.3643,8.032,2.8995,9.3261,3.206,4.1027,14.6435,4.0723,10.1516,9.0417,2.7675,29.7,6.0715,3.219,,,
2016/6/6,4.5694,21.47,8.6952,8.4102,4.6746,13.8345,6.2833,8.0132,2.8995,9.3261,3.206,4.2028,15.492,4.0538,10.0552,9.0417,2.7579,29.6,6.0222,3.2287,,,
2016/6/7,4.5527,21.39,8.6952,8.1966,4.5786,13.9011,6.3181,8.0226,2.8845,9.3261,3.5289,4.1643,15.472,4.0446,10.0938,8.963,2.7579,28.54,6.0222,3.2092,,,
2016/6/8,4.4635,21.41,8.6952,8.1577,4.5306,13.388,6.2562,8.0132,2.8945,9.3261,3.8826,4.1566,15.0328,4.0446,10.0456,8.8844,2.8441,27.91,6.1308,3.2287,,,
2016/6/13,4.2518,19.7,8.6952,7.342,4.3098,12.0485,5.8461,8.1258,2.8041,9.3261,3.9133,4.0719,13.7651,3.9156,9.6407,8.2161,2.7188,26.51,5.8543,3.0925,,,
2016/6/14,4.235,19.5,8.6952,7.2643,4.2906,11.9086,5.7377,8.9422,2.8242,9.3261,3.7672,4.0103,13.9148,3.8788,9.6214,8.2947,2.7188,25.77,5.8543,3.0925,,,
2016/6/15,4.3186,19.96,8.6952,7.5459,4.4826,12.4084,5.9118,9.3644,2.8493,9.3261,3.9133,4.0796,14.0346,3.9801,9.901,8.4716,2.7766,26.71,5.9629,3.1412,,,
2016/6/16,4.2239,19.57,8.6952,7.6236,4.425,12.0085,5.7687,8.9797,2.789,9.3261,3.9441,4.0411,13.9448,3.9617,9.8239,8.3046,2.738,27.42,5.8642,3.1023,,,
2016/6/17,4.2295,19.78,8.6952,7.5847,4.3962,12.1351,5.9118,8.9046,2.8493,9.3261,4.0825,4.1258,13.8649,3.9709,10.1613,8.4323,2.7573,26.8,5.9136,3.1606,,,
2016/6/20,4.2295,19.5,8.6952,7.6527,4.4538,11.9086,5.8731,8.914,2.8694,9.3261,3.921,4.0796,13.4557,4.017,9.9781,8.3537,2.7573,25.5,5.8543,3.1314,,,
2016/6/21,4.235,19.88,8.6952,7.4196,4.4154,12.0485,6.0743,8.6044,2.8895,9.3261,3.9056,4.0642,13.9847,4.0446,9.8335,8.6682,2.7477,25.5,6.1308,3.1023,,,
2016/6/22,4.2629,19.91,8.6952,7.6042,4.5498,12.1951,6.0782,8.8953,2.9096,9.3261,3.9364,4.0796,13.7451,4.146,9.9974,8.6191,2.7573,25.5,6.1012,3.1314,,,
2016/6/23,4.235,19.97,8.6952,7.6916,4.5018,12.1485,5.9002,8.9234,2.8995,9.3261,3.8903,4.0411,13.3958,4.1276,9.9974,8.4716,2.7284,25.5,6.0123,3.112,,,
2016/6/24,4.1849,19.78,8.6952,7.4876,4.4922,11.8086,6.0472,9.8148,2.8292,9.3261,3.8287,4.018,12.8967,4.1183,9.766,8.2358,2.6995,25.5,5.884,3.0828,,,
2016/6/27,4.2629,20.77,8.6952,7.6333,4.5978,12.0152,6.2639,9.8148,2.8493,9.3261,4.0363,4.0796,13.1662,4.2289,9.9781,8.452,2.7188,25.5,6.0123,3.112,,,
2016/6/28,4.3019,20.56,8.6952,7.7207,4.5978,12.1351,6.3877,10.0682,2.9146,9.3261,4.1132,4.0873,13.276,4.4684,10.1516,8.5404,2.7284,25.5,6.0222,3.1314,,,
2016/6/29,4.3242,20.6,8.6952,7.9635,4.5978,12.0618,6.3413,9.7585,2.9498,9.3261,4.5284,4.1027,13.2261,4.45,10.1516,8.5306,2.738,25.5,6.1012,3.1606,,,
2016/6/30,4.4245,20.78,8.6952,7.9732,4.6842,12.1351,6.5889,10.7344,2.9649,9.3261,4.5899,4.0334,12.9965,4.4961,10.3155,8.4913,2.738,25.5,6.0419,3.1606,,,
2016/7/1,4.4301,20.78,8.6952,7.8955,4.8666,12.1951,6.4999,10.359,2.9699,9.3261,4.6053,4.0411,12.8567,4.5514,10.383,8.5601,2.7284,24.23,6.032,3.1606,,,
2016/7/4,4.4858,20.71,8.6952,8.0023,4.9338,12.2617,6.5115,10.3497,2.99,9.3261,4.8359,4.0873,13.3359,4.6619,10.5758,8.7567,2.767,23.02,6.1406,3.2092,,,
2016/7/5,4.5192,20.69,8.6952,8.0218,5.1449,12.6683,6.4496,10.1526,2.99,9.3261,4.9128,4.0873,13.266,4.6804,10.865,8.8746,2.7862,21.89,6.348,3.2481,,,
2016/7/6,4.5359,20.49,8.6952,7.9246,5.1545,13.1614,6.5077,9.9931,2.9749,9.3261,4.8897,4.1951,13.3658,4.9107,10.8554,9.5036,2.8152,22.09,6.4467,3.3259,,,
2016/7/7,4.5137,20.17,8.6952,7.8858,5.1161,12.8349,6.4883,10.1526,2.99,9.3261,4.7898,4.1335,13.1163,4.9107,10.7494,9.2874,2.7959,22.05,6.3183,3.3065,,,
2016/7/8,4.4969,19.77,8.6952,7.8858,5.0105,12.5616,6.3529,9.8711,2.99,9.3261,4.8743,4.1181,13.0065,4.9107,10.7204,9.3955,2.8344,22.87,6.348,3.4913,,,
2016/7/11,4.7644,19.67,8.6952,7.7693,5.0201,12.4683,6.6005,10.0588,3.1106,9.3261,4.8282,4.1566,13.2161,4.9107,10.5662,9.1891,2.8152,22.25,6.269,3.4815,,,
2016/7/12,4.7811,19.67,8.6952,7.8275,5.3753,12.6749,6.7321,9.8993,3.1257,9.3261,4.9282,4.1951,12.9666,4.9107,10.7108,9.3562,2.8634,21.65,6.4171,3.4621,,,
2016/7/13,4.9204,19.88,8.6952,7.8567,5.385,13.0681,6.616,9.9086,3.1609,9.3261,4.9897,4.2105,12.9765,4.9107,10.8072,9.3463,2.873,21.88,6.4171,3.4329,,,
2016/7/14,4.9037,19.7,8.6952,8.0315,5.3075,13.7278,6.7707,9.9837,3.1609,9.3261,5.4894,4.2259,13.0364,4.6343,10.9132,9.425,2.8634,22.02,6.4368,3.4037,,,
2016/7/15,4.8345,20.55,8.6952,7.9149,5.2881,13.4946,6.9565,9.8617,3.2301,9.3261,5.3587,4.272,12.8767,4.6159,10.8554,9.5134,2.8537,21.88,6.5355,3.4524,,,
2016/7/18,5.0018,21.88,9.0346,8.0606,5.5787,13.6079,7.1963,9.8148,3.3581,9.3261,5.8661,4.3644,12.717,4.5882,10.8554,9.6805,2.8827,22.57,6.6836,3.4426,,,
2016/7/19,4.9614,21.98,8.8749,8.0218,5.5012,14.2743,7.0803,9.918,3.3581,9.3261,5.7508,4.3875,12.8368,4.5145,10.8168,9.4839,2.8441,22.41,6.6441,3.4232,,,
2016/7/20,4.921,22.7,9.0446,7.9538,5.4334,14.1343,7.0996,9.8148,3.3954,9.3261,5.7892,4.4491,13.0464,4.5237,10.8843,9.366,2.8248,22.6,6.575,3.3746,,,
2016/7/21,4.9326,22.8,9.1345,7.9246,5.5593,14.1743,6.999,9.7022,3.3847,9.3261,5.7047,4.6723,12.8268,4.5145,10.8458,9.3562,2.8344,22.87,6.5849,3.3843,,,
2016/7/22,4.8345,22.2,9.1145,7.8178,5.4528,13.8278,6.9178,9.477,3.3634,9.3261,5.5509,4.603,12.6771,4.4961,10.8458,9.2481,2.7959,22.69,6.4368,3.3357,,,
2016/7/25,4.8345,22.49,9.0646,7.8761,5.3366,13.5945,6.9681,9.3269,3.3527,9.3261,5.6124,4.7955,13.6653,4.5606,11.1061,9.2775,2.7959,22.88,6.4171,3.3162,,,
2016/7/26,4.8864,23.09,9.0646,7.9052,5.3656,13.9544,7.1344,9.5145,3.3634,9.3261,5.7662,4.9417,13.6553,4.6896,11.241,9.4053,2.8152,23.27,6.6343,3.3843,,,
