ÈÕÆÚ,000026.SZ,000587.SZ,000663.SZ,000910.SZ,002084.SZ,002240.SZ,002301.SZ,002345.SZ,002348.SZ,002356.SZ,002489.SZ,002571.SZ,002572.SZ,002574.SZ,002575.SZ,002605.SZ,002615.SZ,002631.SZ,002678.SZ,002721.SZ,002731.SZ,002740.SZ,002790.SZ,002798.SZ,002853.SZ,002862.SZ,002867.SZ,002899.SZ,200026.SZ,200168.SZ,300329.SZ,300616.SZ,300640.SZ,300651.SZ,300703.SZ,300729.SZ,300749.SZ,600086.SH,600135.SH,600337.SH,600439.SH,600539.SH,600612.SH,600735.SH,600891.SH,600978.SH,601996.SH,603008.SH,603021.SH,603059.SH,603180.SH,603208.SH,603226.SH,603268.SH,603313.SH,603326.SH,603385.SH,603389.SH,603398.SH,603600.SH,603661.SH,603709.SH,603801.SH,603816.SH,603818.SH,603833.SH,603838.SH,603848.SH,603898.SH,603899.SH,603992.SH,900905.SH
2015/8/13,13.8496,11.9257,17.3,14.6366,13.0538,12.39,16.7017,19.0193,7.7704,13.6144,10.2933,18.46,18.7136,22.3119,16.56,28.234,7.962,24.4267,14.5623,19.8361,20.7,17.4198,,,,,,,8.1472,4.1,14.8116,,,,,,,16.5696,21.5428,6.9819,6.2947,11.9,48.0105,15.2488,10.0395,21.6406,4.8328,16.9485,17.1763,,,,,32.3065,,,,,,44.606,,,,,15.3757,,19.9821,,43.7333,20.8091,,3.6518
2015/8/14,15.1646,11.8465,19.03,14.6268,12.8507,12.39,16.7017,19.0193,7.7704,14.596,10.2933,18.46,19.0926,22.3119,16.56,28.234,7.9201,24.0212,16.0201,19.8361,21.2639,16.9338,,,,,,,8.415,4.1,14.8116,,,,,,,16.8891,21.2762,7.145,6.1431,11.99,46.0609,15.2488,10.079,21.6406,4.8948,16.9485,17.4315,,,,,35.4971,,,,,,45.5997,,,,,16.0837,,20.7963,,43.7333,20.2587,,3.6022
2015/8/17,15.8175,11.9356,20.93,14.7049,13.0344,12.39,16.7017,19.0193,7.7704,14.4043,11.3035,18.46,19.0926,22.3119,16.56,28.234,8.2051,23.141,17.6198,19.8361,20.7814,16.4312,,,,,,,8.415,4.1,15.3068,,,,,,,18.5797,21.9577,6.9896,6.2149,11.51,46.7897,15.2488,11.0859,21.6406,5.095,16.9485,16.8874,,,,,31.9481,,,,,,47.9361,,,,,15.5675,,19.1924,,43.7333,20.4262,,3.6333
2015/8/18,14.232,10.7416,18.84,15.7099,13.1601,12.39,16.7017,19.0193,7.7704,12.9639,10.1731,18.46,18.7657,22.3119,16.56,28.234,7.3837,21.1632,15.8556,19.8361,18.7062,14.8046,,,,,,,7.6029,4.1,13.8048,,,,,,,17.5381,19.7649,7.689,5.5926,10.93,42.6993,15.2488,9.9803,21.6406,4.6517,16.9485,15.2628,,,,,28.7505,,,,,,48.7482,,,,,14.0087,,18.9864,,43.7333,18.7224,,3.3758
2015/8/19,14.4185,11.4798,19.59,16.8711,14.4752,12.39,16.7017,19.0193,7.7704,13.3124,9.2175,18.46,19.0073,22.3119,16.56,28.234,7.367,21.3412,16.4088,19.8361,18.7178,15.2477,,,,,,,7.8706,4.1,14.5035,,,,,,,18.9324,20.002,8.0775,5.6484,11.24,44.002,15.2488,10.9773,21.6406,4.9424,16.9485,16.7899,,,,,27.7385,,,,,,47.5764,,,,,14.2743,,18.5646,,43.7333,19.9811,,3.3767
2015/8/20,13.1875,10.9001,17.72,16.9394,13.0248,12.39,16.7017,19.0193,7.7704,12.5167,8.7588,18.46,18.5099,22.3119,16.56,28.234,7.1239,19.9765,15.5416,19.8361,18.1656,14.2591,,,,,,,7.6297,4.1,14.0964,,,,,,,18.0073,19.0043,7.2694,5.4649,11.3,42.8086,15.2488,10.9773,21.6406,4.7947,16.9485,18.4707,,,,,24.9625,,,,,,46.4972,,,,,15.7002,,16.7204,,43.7333,18.89,,3.2875
2015/8/21,11.9377,9.8101,16.03,15.2416,11.7194,12.39,16.7017,19.0193,7.7704,11.6919,7.8824,18.46,17.4818,22.3119,16.56,28.234,6.4115,18.1667,13.9867,19.8361,16.8983,13.3963,,,,,,,7.2281,4.1,13.194,,,,,,,16.3433,17.3153,6.5428,5.1618,10.74,42.8086,16.7756,10.9773,21.6406,4.3133,16.9485,20.3167,,,,,22.8683,,,,,,47.2273,,,,,16.1083,,15.0479,,43.7333,18.4401,,3.1444
2015/8/24,10.7439,8.8291,14.43,13.7194,10.5494,12.39,16.7017,19.0193,7.7704,10.5245,7.0934,18.46,15.7384,22.3119,16.56,28.234,5.7704,16.3471,12.5888,19.8361,15.2068,12.0573,,,,,,,6.5053,4.1,11.8735,,,,,,,14.7093,15.5867,5.8901,4.6432,10.2,38.8092,15.101,10.9773,21.6406,3.8844,16.9485,19.994,,,,,21.7508,,,,,,45.7635,,,,,14.4955,,13.5421,,43.7333,16.5975,,2.8297
2015/8/25,9.6714,9.3147,12.99,12.3435,9.4954,12.39,16.7017,19.0193,7.7704,9.4732,6.3835,18.46,14.9235,22.3119,16.56,28.234,5.1921,14.7153,11.3329,19.8361,13.6838,10.8506,,,,,,,5.8539,4.1,10.6851,,,,,,,13.2384,14.0261,5.2995,4.1805,9.69,37.4883,13.5939,10.9773,21.6406,3.4983,16.9485,19.5325,,,,,23.7678,,,,,,45.6816,,,,,13.045,,12.5612,,43.7333,15.2431,,2.7784
2015/8/26,9.1398,9.711,12.5,12.6558,8.5478,12.39,16.7017,19.0193,7.7704,9.1014,6.6374,18.46,15.3973,22.3119,16.56,28.234,5.1963,13.2418,10.1966,19.8361,14.5499,10.2786,,,,,,,5.9253,4.1,9.8212,,,,,,,11.9139,14.4804,4.7711,4.1167,9.21,38.709,12.2345,10.9773,21.6406,3.2219,16.9485,21.4873,,,,,25.6372,,,,,,45.7208,,,,,12.0075,,13.8168,,43.7333,15.6643,,2.8701
2015/8/27,9.746,9.711,13.4,13.9243,9.0119,12.39,16.7017,19.0193,7.7704,10.0133,6.8476,18.46,16.3922,22.3119,16.56,28.234,5.7159,13.0737,10.6152,19.8361,16.0031,11.3068,,,,,,,6.2733,4.1,10.1239,,,,,,,11.8873,14.7274,4.8916,4.5315,9.3,40.3762,11.3676,9.8815,21.6406,3.2219,15.2536,23.352,,,,,23.9013,,,,,,45.7279,,,,,11.8256,,15.1999,,43.7333,16.3104,,3.0056
2015/8/28,10.7253,9.711,14.74,15.3196,9.7275,12.39,16.7017,19.0193,7.7704,10.8555,7.2108,18.46,18.003,22.3119,16.56,28.234,6.1182,14.3692,11.6543,19.8361,17.0146,11.968,,,,,,,6.6749,4.1,11.1362,,,,,,,13.0753,15.4682,5.3811,4.8746,9.77,43.7287,12.5004,10.8687,21.6406,3.2219,15.6675,22.8492,,,,,25.335,,,,,,48.164,,,,,12.8483,,15.7787,,43.7333,17.1527,,3.1327
2015/8/31,9.774,9.711,14.1,14.1487,9.5244,12.39,16.7017,19.0193,7.7704,10.1353,6.49,18.46,17.1976,22.3119,16.56,28.234,5.7829,12.9847,10.4882,19.8361,16.102,11.9449,,,,,,,6.4696,4.1,10.0908,,,,,,,11.7675,15.0928,5.1286,4.5315,9.28,42.8359,12.264,11.9546,21.6406,3.2219,14.1007,20.5643,,,,,24.1754,,,,,,49.0509,,,,,11.5699,,14.2239,,43.7333,16.1716,,3.1209
2015/9/1,8.7947,9.711,12.69,13.856,8.5768,12.39,16.7017,19.0193,7.7704,9.2118,5.8401,18.46,16.629,22.3119,16.56,28.234,5.2046,11.6892,9.4416,19.8361,14.4918,10.7514,,,,,,,6.0859,4.1,9.084,,,,,,,10.5894,14.3619,4.6818,4.1645,8.82,42.8359,11.0425,10.7601,21.6406,3.2219,12.6916,18.5083,,,,,24.5549,,,,,,47.2202,,,,,10.4144,,13.4195,,43.7333,15.0277,,3.0468
2015/9/2,8.2538,9.711,12.35,13.4657,7.7162,12.39,16.7017,19.0193,7.7704,9.2873,5.6736,18.46,16.4727,22.3119,16.56,28.234,4.685,10.6014,9.6434,19.8361,13.4977,11.8259,,,,,,,6.0056,4.1,8.5888,,,,,,,10.0103,12.9297,4.8722,4.0449,8.38,40.6586,11.0425,9.6841,21.6406,3.2219,11.4205,16.6586,,,,,22.812,,,,,,48.2103,,,,,9.6522,,12.6936,,43.7333,14.7214,,2.9198
2015/9/7,8.7295,9.711,12.44,13.8267,7.9676,12.39,16.7017,19.0193,7.7704,9.6184,6.236,18.46,15.0656,22.3119,16.56,28.234,4.7898,11.1255,8.8585,19.8361,14.4278,13.0094,,,,,,,6.1573,4.1,8.9849,,,,,,,10.1967,11.6357,4.8178,4.1805,8.47,40.6313,11.0425,8.7167,21.6406,3.2219,11.726,15.2854,,,,,22.5028,,,,,,53.0328,,,,,10.1833,,12.7573,,43.7333,15.9562,,2.9644
2015/9/8,9.345,9.8052,13.17,14.7146,8.7605,12.39,16.7017,19.0193,7.7704,10.4257,6.4845,18.46,16.0179,22.3119,16.56,28.234,5.2675,12.0947,9.5014,19.8361,15.573,14.3087,,,,,,,6.4607,4.1,9.8818,,,,,,,10.7192,12.0901,5.0431,4.4836,8.89,43.4281,11.0425,8.4798,21.6406,3.2219,12.4256,15.7694,,,,,23.571,,,,,,53.998,,,,,11.0831,,14.0326,,43.7333,16.6741,,3.083
2015/9/9,9.7274,10.0975,13.61,16.1881,9.6404,12.39,16.7017,19.0193,7.7704,10.7103,6.7384,18.46,16.7238,22.3119,16.56,28.234,5.6195,13.0144,9.7556,19.8361,15.9915,14.0509,,,,,,,6.5856,4.1,10.509,,,,,,,11.0952,12.4852,5.4588,4.6352,9.33,43.1548,11.0425,8.9339,21.6406,3.2219,13.3321,17.3452,,,,,24.2035,,,,,,49.7917,,,,,11.6535,,15.4354,,43.7333,17.0522,,3.1798
2015/9/10,9.6155,10.2065,13.66,16.5686,9.6404,12.39,16.7017,19.0193,7.7704,10.2747,6.7985,18.46,16.3922,22.3119,16.56,28.234,5.41,12.8957,9.4042,19.8361,15.1602,12.9598,,,,,,,6.4428,4.1,10.1569,,,,,,,10.6659,11.8431,5.35,4.4677,9.73,42.3531,11.0425,8.3811,21.6406,3.2219,12.6719,17.0413,,,,,23.1915,,,,,,45.4109,,,,,11.5895,,14.7781,,43.7333,16.3295,,3.1529
2015/9/11,9.6248,10.0628,13.36,16.4613,9.5437,12.39,16.7017,19.0193,7.7704,10.3037,6.7957,18.46,16.3922,22.3119,16.56,28.234,5.741,13.7264,9.5761,19.8361,15.7881,13.2772,,,,,,,6.4428,4.1,10.4375,,,,,,,11.7342,12.1395,5.2879,4.4916,9.72,45.3868,11.0425,8.4995,21.6406,3.2219,13.0661,16.6173,,,,,22.8542,,,,,,40.8698,,,,,11.56,,15.0969,,43.7333,16.0041,,3.2042
2015/9/14,8.6642,9.5624,12.02,14.8122,10.501,12.39,16.7017,19.0193,7.7704,9.2815,6.1159,18.46,15.871,22.3119,16.56,28.234,5.6027,12.3518,8.6492,19.8361,14.2069,11.9482,,,,,,,6.1127,4.1,9.3921,,,,,,,10.5594,10.9245,4.8683,4.0449,9.23,43.4645,11.0425,7.6505,21.6406,3.546,11.9822,14.9552,,,,,23.0861,,,,,,36.7846,,,,,10.4045,,14.0522,,39.3628,14.9512,,3.0064
2015/9/15,7.9274,8.8192,10.82,14.2756,9.4471,12.39,16.7017,19.0193,7.7704,9.2757,5.5043,18.46,15.6105,22.3119,16.56,28.234,5.0412,11.1156,7.782,19.8361,12.8176,10.7547,,,,,,,5.9967,4.1,8.4622,,,,,,,9.5045,9.8281,4.5069,3.8693,8.77,40.5037,11.0425,6.8904,21.6406,3.1933,10.8884,13.5107,,,,,23.1283,,,,,,33.1054,,,,,9.5735,,12.8947,,35.4313,14.8794,,2.9888
2015/9/16,8.7108,9.6516,11.9,15.7002,9.9692,12.39,16.7017,19.0193,7.7704,10.205,6.0558,18.46,16.629,22.3119,16.56,28.234,5.5147,12.1936,8.4847,19.8361,13.9511,11.687,,,,,,,6.3447,4.1,9.3095,,,,,,,10.1534,10.6381,4.9576,4.2603,9.06,44.3847,11.0425,7.4432,21.6406,3.4697,11.9723,14.6625,,,,,25.3701,,,,,,29.7967,,,,,10.5324,,14.1846,,31.891,16.2098,,3.1335
2015/9/17,8.6735,9.6863,11.92,15.788,8.9733,12.39,16.7017,19.0193,7.7704,9.8739,6.4572,18.46,16.3448,22.3119,16.56,28.234,5.2717,11.5112,8.1109,19.8361,13.4745,11.1084,,,,,,,6.2465,4.1,9.1885,,,,,,,9.5644,10.2331,4.911,4.1007,8.72,42.1527,11.0425,7.1076,21.6406,3.2934,11.8048,13.1955,,,,,25.0539,,,,,,26.8156,,,,,11.5846,,14.4593,,28.7038,15.5111,,3.1217
2015/9/18,8.8134,10.0975,12.28,16.754,8.7412,12.39,16.7017,19.0193,7.7704,9.9088,6.6347,18.46,16.3543,22.3119,16.56,28.234,5.2591,11.3727,8.1184,19.8361,13.4745,11.0555,,,,,,,6.2911,4.1,9.8377,,,,,,,9.9238,10.3121,5.0742,4.1645,8.78,42.1436,11.0425,7.2359,21.6406,3.2791,12.5931,12.2988,,,,,24.9063,,,,,,24.1337,,,,,12.1452,,14.5966,,25.8315,15.4489,,3.3405
2015/9/21,9.2517,10.0331,12.9,17.7103,8.9733,12.39,16.7017,19.0193,7.7704,10.2224,7.2681,18.46,17.4913,22.3119,16.56,28.234,5.4267,12.1045,8.6043,19.8361,14.0616,11.73,,,,,,,6.4428,4.1,10.432,,,,,,,10.4995,10.9048,5.2801,4.3002,8.98,43.4099,11.0425,7.4531,21.6406,3.3935,13.204,12.704,,,,,25.5037,,,,,,26.5485,,,,,13.3646,,16.0583,,23.2455,15.9945,,3.3985
2015/9/22,9.401,10.1024,13.38,19.0764,9.8725,12.39,16.7017,19.0193,7.7704,10.1063,7.1261,18.46,17.2923,22.3119,16.56,28.234,5.917,13.311,8.694,19.8361,14.1604,12.0837,,,,,,,6.4428,4.1,10.465,,,,,,,10.4496,11.3196,5.3578,4.364,9.32,44.0749,11.0425,7.848,21.6406,3.4411,13.1252,13.4319,,,,,24.7095,,,,,,25.0633,,,,,12.7746,,15.6512,,23.6558,15.8461,,3.4187
2015/9/23,9.1491,9.82,14.71,18.4909,9.1956,12.39,16.7017,19.0193,7.7704,10.1005,7.8387,18.46,17.5292,22.3119,16.56,28.234,5.9757,13.855,8.567,19.8361,13.8349,11.8788,,,,,,,6.3447,4.1,10.8941,,,,,,,10.6593,11.3295,5.249,4.2204,9.25,42.7904,11.0425,7.4729,21.6406,3.3553,13.3912,12.719,,,,,24.0208,,,,,,23.6279,,,,,14.053,,15.7689,,22.463,15.626,,3.3674
2015/9/24,9.4103,9.8002,16.15,17.9249,9.4277,12.39,16.7017,19.0193,7.7704,10.2166,7.2194,18.46,17.9556,22.3119,16.56,28.234,5.8877,13.6868,8.6716,19.8361,14.1255,12.1598,,,,,,,6.4071,4.1,10.9437,,,,,,,10.9821,11.4875,5.2568,4.3879,9.41,43.4463,11.0425,7.5617,21.6406,3.4745,13.5883,13.4282,,,,,24.1614,,,,,,23.7063,,,,,14.7512,,15.71,,24.7055,15.8461,,3.4103
2015/9/25,8.9719,9.711,14.62,16.1295,8.7122,12.39,16.7017,19.0193,7.7704,9.7171,6.5129,18.46,17.2355,22.3119,16.56,28.234,5.674,13.9637,9.008,19.8361,13.8407,11.73,,,,,,,6.2733,4.1,10.3109,,,,,,,10.1468,10.6282,4.9343,4.1964,8.94,43.3097,11.0425,7.1076,21.6406,3.3458,12.7606,12.19,,,,,26.5719,,,,,,22.6413,,,,,13.2761,,14.3514,,22.234,15.3149,,3.4036
2015/9/28,9.2051,9.6962,14.82,16.5491,8.9249,12.39,16.7017,19.0193,7.7704,9.9436,6.6484,18.46,17.0791,22.3119,16.56,28.234,5.7871,14.0923,9.5537,19.8361,14.0907,12.0077,,,,,,,6.309,4.1,11.3398,,,,,,,10.4529,10.9245,4.9615,4.2682,8.99,43.255,11.0425,7.2458,21.6406,3.4554,13.2139,12.599,,,,,27.5487,,,,,,23.1328,,,,,13.4826,,15.2539,,21.9477,15.3149,,3.3977
2015/9/29,9.2424,9.8052,14.76,15.827,8.6155,12.39,16.7017,19.0193,7.7704,10.9368,6.3484,18.46,17.6192,22.3119,16.56,28.234,5.9506,13.2023,9.7705,19.8361,13.6896,11.7101,,,,,,,6.2197,4.1,12.4732,,,,,,,10.1301,12.0209,5.0392,4.1725,8.83,42.8177,11.0425,7.0286,21.6406,3.546,12.7705,12.0775,,,,,26.614,,,,,,21.8934,,,,,12.8336,,14.5427,,21.8523,15.5398,,3.3573
2015/9/30,9.4569,9.7011,15.12,15.7295,8.6542,12.39,16.7017,19.0193,7.7704,12.0288,6.3774,18.46,18.1546,22.3119,16.56,28.234,5.9967,13.2517,9.2771,19.8361,13.7593,11.7763,,,,,,,6.2911,4.1,11.8845,,,,,,,10.1434,13.226,5.2257,4.1885,8.88,42.1982,11.0425,7.078,21.6406,3.4983,12.7902,12.0925,,,,,28.4342,,,,,,22.1997,,,,,12.8827,,14.3612,,21.5756,15.9849,,3.423
2015/10/8,9.8673,10.0578,15.7,16.2759,9.1763,12.39,16.7017,19.0193,7.7704,13.2311,6.6484,18.46,18.8794,22.3119,16.56,28.234,6.3612,13.9637,9.6808,19.8361,14.329,12.2358,,,,,,,6.425,4.1,13.073,,,,,,,10.7158,13.7001,5.3928,4.3321,9.01,42.9999,11.0425,7.3939,21.6406,3.6842,13.6869,12.8128,,,,,31.2594,,,,,,23.2931,,,,,13.9547,,15.1901,,22.1481,16.6023,,3.5559
2015/10/9,9.9699,10.0529,15.86,17.076,9.4567,12.39,16.7017,19.0193,7.7704,13.6493,6.6581,18.46,18.761,22.3119,16.56,28.234,6.4031,14.3,9.6285,19.8361,14.515,12.6392,,,,,,,6.5142,4.1,13.029,,,,,,,11.1585,13.384,5.3423,4.4039,9.22,42.262,11.0425,7.6111,21.6406,3.8033,14.485,13.0492,,,,,30.1771,,,,,,22.8515,,,,,13.7481,,15.4697,,22.1672,16.7363,,3.5567
2015/10/12,10.4269,10.9992,16.66,17.8664,10.4043,12.39,16.7017,19.0193,7.7704,13.8932,7.2194,18.46,18.941,22.3119,16.56,28.234,6.751,15.7339,10.2938,19.8361,15.9276,13.7798,,,,,,,6.8533,4.1,13.106,,,,,,,12.0404,13.9372,5.6065,4.6113,9.58,44.2207,11.0425,8.0355,21.6406,3.9845,15.3324,14.3549,,,,,30.7182,,,,,,24.0126,,,,,14.5545,,16.5782,,23.6749,17.4255,,3.6888
2015/10/13,10.4362,11.2519,16.63,18.3445,11.2843,12.39,16.7017,19.0193,7.7704,14.0268,7.5774,18.46,18.8178,22.3119,16.56,28.234,6.9898,16.2185,10.3536,19.8361,15.9159,13.6343,,,,,,,6.8444,4.1,14.4155,,,,,,,12.1269,14.1545,5.5793,4.6432,9.9,44.0749,11.0425,8.0948,21.6406,4.0702,15.8842,14.3549,,,,,30.5215,,,,,,24.7427,,,,,14.8791,,16.328,,24.0853,17.636,,3.6922
2015/10/14,10.4269,11.242,16.66,17.2712,11.3133,12.39,16.7017,19.0193,7.7704,15.4324,7.2678,18.46,18.0503,22.3119,16.56,28.234,6.6211,15.8526,9.935,19.8361,15.4044,12.9665,,,,,,,6.773,4.1,14.7917,,,,,,,13.1785,13.4927,5.4083,4.6193,9.72,42.8997,11.0425,7.9368,21.6406,4.0369,15.5985,14.3549,,,,,29.3127,,,,,,25.2378,,,,,14.1808,,16.1466,,23.2932,17.2771,,3.6855
2015/10/15,10.9491,11.5591,17.11,17.6029,11.497,12.39,16.7017,19.0193,7.7704,15.6241,7.442,18.46,17.9935,22.3119,16.56,28.234,6.906,17.3063,10.4583,19.8361,15.8404,13.2475,,,,,,,6.9604,4.1,15.1877,,,,,,,13.4847,14.4607,5.5637,4.7629,9.95,44.4029,11.0425,8.2527,21.6406,4.1227,16.7514,14.3549,,,,,30.0717,,,,,,25.3767,,,,,14.7611,,16.8774,,24.2761,17.5595,,3.8066
2015/10/16,11.089,11.4699,16.92,17.2712,11.7,12.39,16.7017,19.0193,7.7704,15.5253,7.4129,18.46,17.9982,22.3119,16.56,28.234,7.5974,17.1877,10.9666,19.8361,15.9334,13.3103,,,,,,,6.9872,4.1,15.9897,,,,,,,14.107,14.6286,5.6298,4.8107,10.08,45.5416,11.0425,8.3021,21.6406,4.156,16.7612,14.3549,,,,,30.4371,,,,,,24.8389,,,,,15.4101,,16.7793,,23.923,17.5738,,3.8512
2015/10/19,11.1823,11.574,16.58,16.6272,11.1779,12.39,16.7017,19.0193,7.7704,15.0258,7.1516,18.46,18.8368,22.3119,16.56,28.234,8.3559,18.7897,12.0655,19.8361,15.6544,14.5369,,,,,,,6.9247,4.1,17.5936,,,,,,,13.3183,14.5693,5.7153,4.731,10.16,45.5143,11.0425,8.4995,21.6406,4.2466,17.1258,14.3549,,,,,29.39,,,,,,25.8504,,,,,15.7248,,17.1618,,26.3182,18.2678,,3.7713
2015/10/20,11.546,11.5789,16.93,16.9101,11.3133,12.39,16.7017,19.0193,7.7704,15.8215,7.6258,18.46,18.6757,22.3119,16.56,28.234,9.0264,19.7787,12.3122,19.8361,16.2066,14.1666,,,,,,,6.9961,4.1,19.356,,,,,,,13.4647,14.9348,5.8396,5.0102,10.32,45.5234,11.0425,9.3485,21.6406,4.2228,16.8893,14.3549,,,,,29.8046,,,,,,26.4345,,,,,15.7543,,16.9509,,27.5683,18.1386,,3.7376
2015/10/21,10.7346,11.6929,15.24,15.222,10.1819,12.39,16.7017,19.0193,7.7704,14.2417,6.8613,18.46,18.4246,20.0808,16.56,28.234,8.1255,17.8601,11.1759,21.8188,15.137,12.7582,,,,,,,6.7462,4.1,20.7817,,,,,,,12.1169,13.4433,5.2607,4.5076,9.8,42.1618,11.0425,8.8845,21.6406,3.7986,15.224,14.3549,,,,,26.8249,,,,,,23.7918,,,,,14.1808,,15.2539,,24.8105,16.7602,,3.5609
2015/10/22,11.8072,11.8118,16.29,15.466,10.6267,12.39,16.7017,19.0193,7.7704,14.7819,7.0645,18.46,19.1921,18.0737,16.56,28.234,8.6325,19.6106,11.8861,23.9996,16.5612,13.221,,,,,,,7.2281,4.1,22.8608,,,,,,,13.3246,13.7495,5.4005,4.6592,10.14,42.2802,11.0425,9.773,21.6406,3.9559,15.8547,14.3549,,,,,27.1271,,,,,,23.7419,,,,,14.466,,15.4844,,25.717,17.3202,,3.6527
2015/10/23,12.5346,12.3271,16.95,16.1783,10.8588,12.39,16.7017,19.0193,7.7704,15.3569,7.142,18.46,19.0737,16.885,16.56,28.234,8.6786,20.6687,13.0747,26.3986,17.032,13.8856,,,,,,,7.4334,4.1,25.1479,,,,,,,13.6739,14.1742,5.6414,4.8187,10.29,42.4806,11.0425,9.7433,21.6406,4.3514,16.8006,14.3549,,,,,27.3028,,,,,,24.1194,,,,,14.7709,,15.5776,,25.9651,18.5214,,3.704
2015/10/26,12.4786,11.7375,16.95,15.7782,11.1295,12.39,16.7017,19.0193,7.7704,15.1478,7.471,18.46,18.6094,16.4563,16.56,28.234,8.3978,19.7886,12.7458,26.7158,16.6891,14.679,,,,,,,7.362,4.1,24.4548,,,,,,,13.5542,14.1742,5.9212,4.8825,10.56,42.0069,11.0425,9.6742,21.6406,4.7852,17.5791,14.3549,,,,,27.5628,,,,,,25.2093,,,,,15.2429,,15.6708,,25.8602,18.5406,,3.7444
2015/10/27,12.3854,10.8506,16.95,15.6709,10.9071,12.39,16.7017,19.0193,7.7704,14.9329,7.3936,18.46,18.9078,16.2419,16.56,28.234,8.3727,19.8776,12.4767,25.4965,16.567,14.117,,,,,,,7.3977,4.1,23.7519,,,,,,,13.2947,14.352,6.1388,4.8427,10.74,42.426,11.0425,9.3978,21.6406,4.7756,19.2542,15.7919,,,,,27.2887,,,,,,24.4222,,,,,15.7445,,16.5831,,25.8602,18.5645,,3.7477
2015/10/28,12.0963,10.3353,16.95,15.5441,11.5357,12.39,16.7017,17.1154,7.7704,14.7644,7.5291,20.31,18.4104,15.6866,16.56,28.234,7.8782,18.7106,12.5888,23.4643,16.4391,13.6145,,,,,,,7.237,4.1,24.8212,,,,,,,13.1649,14.4706,5.8474,4.7469,10.45,41.3783,11.0425,8.8944,21.6406,4.5373,18.2097,16.2834,,,,,30.0155,,,,,,23.9235,,,,,15.2134,,15.6365,,24.7628,18.2726,,3.6442
2015/10/29,12.7771,10.479,16.95,16.1783,11.2456,12.39,16.7017,15.4058,7.7704,14.7354,7.3742,18.64,18.8747,15.1702,16.56,28.234,7.9578,18.3546,12.5589,25.0802,16.5379,13.8062,,,,,,,7.353,4.1,26.138,,,,,,,13.0351,14.6286,5.9561,4.8666,10.7,40.941,11.0425,9.0425,21.6406,4.9901,18.7813,15.623,,,,,29.397,,,,,,23.9128,,,,,15.2429,,15.5384,,24.7819,18.6363,,3.6131
2015/10/30,12.7118,10.2412,16.95,15.7685,10.8491,12.39,16.7017,13.8614,7.7704,15.0549,7.171,20.5,19.0547,14.683,16.56,28.234,8.754,18.1766,12.7607,23.5535,16.2647,13.8856,,,,,,,7.362,4.1,25.1677,,,,,,,12.6858,14.4409,5.9717,4.8586,10.97,40.1029,11.0425,8.7957,21.6406,4.7137,18.4659,14.8576,,,,,28.8067,,,,,,23.6279,,,,,14.8791,,15.5629,,24.7723,19.6796,,3.6266
2015/11/2,12.0776,9.6417,16.95,15.0464,10.4527,12.39,16.7017,13.0843,8.546,14.8632,6.8516,18.45,19.0547,14.7122,16.56,28.234,7.962,18.0382,11.4824,21.1942,16.2473,13.8822,,,,,,,7.2103,4.1,22.6529,,,,,,,11.6178,13.8285,6.0261,4.7629,11.08,39.9844,11.0425,8.6476,21.6406,4.4468,19.0572,15.0527,,,,,29.1089,,,,,,22.969,,,,,15.1938,,15.7689,,25.1922,18.8852,,3.5349
2015/11/3,11.8538,9.8795,16.95,14.5585,10.5881,12.39,16.7017,12.414,8.0041,16.3501,6.8903,16.88,19.0547,14.7025,16.56,28.234,7.8405,18.6414,10.9442,19.9452,16.9274,14.1765,,,,,,,7.1389,4.1,21.4945,,,,,,,11.4182,14.1051,5.9445,4.8187,11.32,40.0391,11.0425,8.7068,21.6406,4.5659,20.6732,15.7919,,,,,30.648,,,,,,23.0296,,,,,16.7181,,17.3482,,26.2514,19.6701,,3.5416
2015/11/4,12.9729,10.4195,16.95,15.6904,11.2649,12.39,16.7017,12.8706,8.8045,17.2445,7.2,17.46,19.0547,15.1604,16.56,28.234,8.1338,19.6699,11.5048,21.9377,17.5261,14.8741,,,,,,,7.5226,4.1,22.3856,,,,,,,12.0271,14.9743,6.1893,5.074,11.53,40.8955,11.0425,9.151,21.6406,4.7899,21.0476,16.2534,,,,,31.2734,,,,,,24.5076,,,,,17.9375,,18.1085,,27.511,20.7804,,3.6156
2015/11/5,12.945,10.1322,16.95,15.3196,11.2359,12.39,16.7017,12.5112,9.1475,16.8961,7.1032,18.31,19.0547,14.6928,16.56,28.234,8.9468,19.1853,11.6244,21.9675,17.5261,14.8575,,,,,,,7.4423,4.1,21.8509,,,,,,,11.8474,15.0434,6.0377,5.1618,11.37,40.8955,11.0425,9.1214,21.6406,4.6755,21.7768,15.7844,,,,,30.8518,,,,,,26.958,,,,,19.7273,,18.1428,,26.6427,20.2492,,3.6047
2015/11/6,13.1315,10.3056,16.95,15.788,11.584,12.39,16.7017,12.6763,9.9678,17.0354,7.2871,17.95,19.0547,15.0045,16.56,28.234,9.0767,19.3831,11.8188,22.4829,18.4853,15.8361,,,,,,,7.5761,4.1,22.0094,,,,,,,12.2766,15.32,6.0649,5.2575,11.5,40.9683,11.0425,9.2794,21.6406,4.7041,23.383,16.6361,,,,,31.3507,,,,,,29.6542,,,,,20.9172,,19.006,,28.3221,20.7995,,3.635
