ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2016/4/26,4.55,17.19,6.8175,9.0397,18.7838,9.665,6.332,17.4347,13.912,9.0139,14.7355,5.7099,7.3031,8.6369,8.7079,23.8448,12.6266,18.36,,,,,,,10.7307,30.613,12.6774,4.6042,12.168,8.218,9.2764,20.1951,,,,,
2016/4/27,4.72,17.69,6.8967,8.9683,18.5794,9.5659,6.2115,17.2961,13.6858,9.089,14.3718,5.64,7.2659,8.6369,8.789,23.8448,12.7175,19.0281,,,,,,,10.7307,29.2889,12.3954,4.5952,12.5917,8.1534,9.2962,20.266,,,,,
2016/4/28,4.57,17.17,7.134,8.9742,18.536,9.4308,5.919,18.0619,13.3414,9.3235,15.5711,5.4495,7.2213,8.6369,8.7311,23.8448,12.6266,18.737,,,,,,,10.7307,29.2889,12.2885,4.5682,12.7362,8.1462,9.1477,20.3132,,,,,
2016/4/29,4.47,16.93,6.9626,8.9564,18.6165,9.4128,5.9156,17.9496,12.9774,9.3797,16.0724,4.9033,7.2213,8.6369,9.0712,23.8448,12.773,18.0832,,,,,,,10.7307,28.6828,12.2885,4.5502,12.6315,8.1462,9.1477,20.3644,,,,,
2016/5/3,4.49,17.8,7.1934,9.1706,19.0625,9.7821,6.332,18.3985,13.8333,10.1582,17.1537,4.935,7.6006,8.6369,9.2412,23.8448,13.1969,18.8563,,,,,,,10.7307,29.5598,12.7843,4.6761,12.9905,8.3615,9.3457,21.1637,,,,,
2016/5/4,4.94,17.65,7.1274,9.2539,18.9262,9.7551,6.2734,17.7978,13.6759,10.4115,16.8195,4.9414,7.7493,8.6369,9.2026,23.8448,13.0001,19.4959,,,,,,,10.7307,29.7224,12.9301,4.6851,13.2796,8.2898,9.3952,21.652,,,,,
2016/5/5,4.83,17.64,7.134,9.2539,19.112,9.7911,6.535,18.9465,13.9908,10.3177,17.6944,4.9414,7.6973,8.6369,9.3263,23.8448,13.0455,20.2261,,,,,,,10.7307,30.2168,12.8135,4.7211,13.5238,8.3113,9.4645,22.1048,,,,,
2016/5/6,4.78,17.92,6.5868,8.8671,17.8672,9.2417,6.2149,17.9562,12.8888,10.1958,16.269,4.7445,7.318,8.6369,8.6743,23.8448,13.0253,19.9731,,,,,,,10.7307,28.615,12.3565,4.5143,13.5836,8.017,9.0586,21.3645,,,,,
2016/5/9,4.49,16.13,5.9868,8.3018,17.6504,8.7553,5.8536,17.7582,11.6294,9.6048,16.3083,4.4777,6.9313,8.6369,8.2302,23.8448,11.9857,20.5172,,,,,,,10.7307,27.2097,11.851,4.3434,13.5488,7.5433,8.722,20.829,,,,,
2016/5/10,4.48,15.88,5.9208,8.3196,17.7743,8.7373,5.8536,18.0817,11.6885,9.5861,15.5317,4.5667,6.9015,8.6369,8.3152,23.8448,12.1926,18.842,,,,,,,10.7307,27.2944,11.9968,4.3884,12.5368,7.5936,8.7913,20.9905,,,,,
2016/5/11,4.42,15.63,5.8681,8.3256,17.5266,8.8003,5.919,17.098,11.4032,9.4548,16.5737,4.5031,6.9015,8.6369,8.3436,23.8448,12.0614,17.5964,,,,,,,10.7307,26.3428,11.8413,4.3254,12.4272,7.5505,8.7319,21.963,,,,,
2016/5/12,4.29,15.12,5.7626,8.3256,17.5885,8.9624,6.2081,16.2662,11.3244,9.5204,17.1046,4.5984,6.9164,8.6369,8.6176,23.8448,11.794,17.2814,,,,,,,10.7307,26.0651,11.7635,4.3074,12.4571,7.5218,8.6329,21.1007,,,,,
2016/5/13,4.3,14.57,5.6637,8.3196,17.4584,8.8363,6.1633,16.6227,11.1375,9.3328,16.9571,4.5031,6.8569,8.6369,8.4097,23.8448,12.0564,16.7994,,,,,,,10.7307,25.4386,11.8899,4.3254,12.811,7.4213,8.5834,19.0021,,,,,
2016/5/16,4.34,15.74,6.0805,8.397,17.7433,9.0075,6.4352,16.9858,11.3638,9.3235,18.3628,4.5667,6.9238,8.6369,8.4853,23.8448,12.2532,17.7968,,,,,,,10.7307,26.1396,11.8607,4.4243,13.0453,7.5361,8.6923,19.1911,,,,,
2016/5/17,4.27,15.54,6.0673,8.3315,17.9043,8.9895,6.2046,16.8802,11.4032,9.4735,17.773,4.5285,6.9461,8.9513,8.3908,23.8448,12.7377,17.8732,,,,,,,10.7307,26.2175,11.8802,4.3974,12.9356,7.4859,8.6626,19.3328,,,,,
2016/5/18,4.03,15.02,5.8225,8.1232,17.1116,8.7463,5.5842,16.4379,10.8325,9.1452,16.6425,4.4079,6.7454,8.055,8.2113,23.8448,12.2936,17.1764,,,,,,,10.7307,24.6563,11.608,4.2535,12.3923,7.2419,8.3359,19.2619,,,,,
2016/5/19,4,15,5.8688,8.0637,17.0992,8.7823,5.4969,16.7613,10.9801,9.0421,16.7703,4.4079,6.7528,8.0726,8.1168,23.8448,12.3794,17.625,,,,,,,10.7307,24.89,11.6857,4.2715,12.532,7.2419,8.3359,19.4864,,,,,
2016/5/20,4.05,15.2,5.9747,8.2125,17.3408,8.8273,5.4097,16.9528,11.2162,9.0983,16.8293,4.4269,7.0131,8.293,8.1262,23.8448,12.4652,19.3861,,,,,,,10.7307,26.3089,11.9677,4.3074,12.1329,7.4715,8.3656,19.5218,,,,,
2016/5/23,4.17,15.74,5.9945,8.3256,17.4213,8.9264,5.4775,17.3621,11.3835,9.4641,17.5961,4.554,6.9982,8.4135,8.1262,23.8448,12.6115,20.1879,,,,,,,10.7307,27.2165,12.3274,4.3614,12.6118,7.4572,8.4053,19.9037,,,,,
2016/5/24,4.08,15.77,5.8887,8.2601,17.1116,8.7913,5.3709,17.8902,11.1178,9.633,17.4683,4.7064,6.8346,8.2137,8.0128,23.8448,12.7787,20.8894,,,,,,,10.7307,26.5527,12.4343,4.2804,12.1528,7.4428,8.2861,20.2384,,,,,
2016/5/25,4.04,15.44,5.8093,8.4148,17.1921,8.7282,5.2836,17.7186,11.2261,9.5298,17.3995,4.6619,6.8569,8.3371,8.0128,23.8448,12.5659,20.7081,,,,,,,10.7307,27.4298,12.6774,4.4783,11.8934,7.3998,8.296,20.1675,,,,,
2016/5/26,4.07,15.52,5.849,8.3375,17.991,8.8273,5.2158,17.9694,11.3343,9.4266,17.4879,4.6048,6.9536,8.3606,7.9561,23.8448,13.1664,20.9324,,,,,,,10.7307,28.9631,12.6288,4.4333,11.8435,7.45,8.2662,20.0415,,,,,
2016/5/27,4.06,15.27,5.7629,8.3077,17.9105,8.7553,5.1673,18.5504,11.472,9.361,17.9991,4.5794,7.0205,8.1108,7.9656,23.8448,12.9688,20.0161,,,,,,,10.7307,28.3839,12.4829,4.3974,11.9533,7.4357,8.3059,20.014,,,,,
2016/5/30,4.03,15.26,5.71,8.2542,17.5389,8.7553,5.0606,17.8242,11.3736,9.2484,16.9178,4.4777,6.8495,8.0403,7.8711,23.8448,12.8092,20.4074,,,,,,,10.3861,28.7348,12.5315,4.3974,12.0231,7.3782,8.3159,19.6636,,,,,
2016/5/31,4.17,16.1,6.0276,8.6231,18.3626,8.7553,5.3903,18.9201,11.9148,9.8112,17.3208,4.6556,7.1246,8.4458,8.2018,23.8448,13.3109,21.3428,,,,,,,10.6404,30.3261,12.9496,4.5412,12.6717,7.7156,8.6437,21.6269,,,,,
2016/6/1,4.14,16.05,6.0673,8.6053,19.5703,8.7553,5.3903,18.788,11.8557,9.9519,17.8222,4.6683,7.1321,9.0218,8.1262,23.8448,13.2577,23.0848,,,,,,,10.8373,30.3977,12.969,4.5682,13.1606,7.6797,8.604,23.7877,,,,,
2016/6/2,4.24,16.15,6.2459,8.6529,20.0534,8.7553,5.6326,18.7814,12.387,10.0457,17.3503,4.8017,7.4519,8.9366,8.2207,23.8448,13.3337,24.5166,,,,,,,11.9202,30.9803,12.6968,4.6042,13.1206,7.7586,8.6934,23.393,,,,,
2016/6/3,4.22,16.14,6.2923,8.7183,19.8242,8.7553,5.5939,18.6362,12.2099,10.177,17.0456,4.7445,7.3254,9.83,8.4286,23.8448,13.2045,23.3903,,,,,,,12.4125,31.6891,12.726,4.5952,13.1805,7.8232,8.7332,23.176,,,,,
2016/6/6,4.24,16.17,6.332,8.7362,19.9914,8.7553,5.526,19.3227,12.0919,10.5241,17.2029,4.7445,7.3106,10.5793,8.3719,23.8448,13.3413,25.0225,,,,,,,12.1089,31.3415,12.8135,4.5862,13.2603,7.773,8.6139,22.8109,,,,,
2016/6/7,4.18,16.3,6.4312,9.5217,19.8056,8.7553,5.5066,18.7682,12.2001,10.5241,16.7703,4.789,7.3924,10.6469,8.3058,23.8448,13.1664,25.7956,,,,,,,12.1171,33.2224,12.9204,4.6761,12.8712,7.8735,9.1008,23.4917,,,,,
2016/6/8,4.17,16.15,6.504,9.1766,19.6942,8.7553,5.3903,18.4249,12.1804,10.252,16.3378,4.7826,7.2957,10.2649,8.268,23.8448,12.984,23.8771,7.5942,,,,,,12.0843,31.212,12.901,4.6671,13.3601,8.0027,8.8921,22.3867,,,,,
2016/6/13,3.95,14.87,6.021,8.7957,18.214,8.7553,5.0025,16.6227,11.0982,9.8393,16.1215,4.4396,6.9759,9.3157,7.7955,23.8448,12.0566,21.4908,8.3543,,,,,,11.1163,28.0908,12.2204,4.3974,12.6816,7.5275,8.2861,20.147,,,,,
2016/6/14,4.01,14.93,6.021,8.9266,18.2573,9.5209,5.0413,16.5897,11.3638,9.9144,16.328,4.4968,6.9759,9.4803,7.8239,23.8448,12.0262,21.9299,9.1871,,,,,,11.3952,28.3157,12.201,4.4243,12.522,7.6557,8.3358,19.6932,,,,,
2016/6/15,4.09,15.4,6.279,9.5217,19.1244,9.9262,5.2158,17.098,12.2198,10.3646,17.9598,4.6111,7.3998,10.2002,8.1073,23.8448,12.3606,22.6314,10.1058,,,,,,11.9777,30.1557,12.5899,4.865,13.1406,7.8669,8.5146,20.3739,,,,,
2016/6/16,4.03,15.43,6.3717,9.3254,18.9262,9.683,5.1188,16.7745,11.8262,10.2989,18.2842,4.573,7.4816,9.971,8.0695,23.8448,12.2314,22.2926,11.117,,,,,,12.6914,32.0469,12.5704,5.3506,12.4721,7.8216,8.6835,20.0977,,,,,
2016/6/17,4.07,15.43,6.4114,9.3968,18.889,10.1334,5.177,16.966,12.3378,10.3458,18.0188,4.5921,7.4444,10.403,8.0601,23.8448,12.2694,23.9105,12.2274,,,,,,12.3715,33.0657,12.5996,5.8272,12.3025,7.7915,8.6934,20.1273,,,,,
2016/6/20,3.99,15.49,6.3121,9.6408,18.9386,10.2415,5.2255,16.9,12.0722,10.6929,18.3825,4.5667,7.7865,10.1062,8.1073,23.8448,12.5355,24.2207,13.4501,,,,,,12.593,34.7558,12.4149,5.5484,11.9034,7.8141,8.9617,20.3739,,,,,
2016/6/21,3.98,16,6.2261,9.4384,18.5794,9.9443,5.1479,16.2728,11.8459,10.3552,18.1073,4.5222,7.6378,9.4979,8.0034,23.8448,12.4443,23.3378,14.7984,,,,,,11.9695,33.6995,12.5413,5.3416,11.7936,8.0178,8.8027,20.7291,,,,,
2016/6/22,3.98,16.05,6.3783,9.4682,18.6971,10.0884,5.2545,16.4247,12.1903,10.8336,18.756,4.5857,7.9055,9.7594,8.0695,23.8448,12.6039,23.7911,16.2789,,,,,,12.273,37.0694,12.7746,5.3865,11.8335,8.1912,8.9021,20.7291,,,,,
2016/6/23,3.92,15.7,6.2658,9.242,18.7033,10.1784,5.2255,16.0814,12.2788,10.8054,18.4316,4.6048,7.8088,9.7065,8.0506,23.8448,12.4063,23.7911,17.9048,,,,,,12.0351,36.3913,12.6482,5.2876,11.8335,8.0555,8.7431,20.3147,,,,,
2016/6/24,3.89,15.3,6.1467,9.1528,18.8643,9.9803,5.1188,15.6919,11.9541,10.5803,17.8123,4.5222,7.6824,9.9328,8.079,23.8448,12.0262,23.0419,19.696,,,,,,12.0515,36.3266,12.551,5.0988,11.3546,8.41,8.753,20.1667,,,,,
2016/6/27,3.95,15.69,6.3584,9.4206,19.4712,10.1875,5.2739,15.9692,12.2099,10.6741,17.9991,4.6238,7.913,9.9975,8.3247,23.8448,12.3226,23.9582,21.6656,,,,,,13.1098,38.538,12.8912,5.2427,11.4444,8.6664,9.6273,20.4923,,,,,
2016/6/28,4.07,15.81,6.4444,9.4682,19.6013,10.5748,5.4,16.5039,12.4362,10.9274,18.2252,4.6746,7.9427,10.7997,8.353,23.8448,12.9232,24.9079,23.8335,,,,,,13.1672,39.533,12.9107,5.2247,11.4943,8.5985,10.5911,20.6403,,,,,
2016/6/29,4.09,15.89,6.4378,9.5455,19.465,10.5838,5.3612,16.3058,12.5838,11.1713,17.9991,4.7318,7.8237,10.8203,8.3625,23.8448,12.87,25.9531,26.2195,,,,,,13.0688,40.5484,14.2037,5.2606,11.6839,8.5834,10.3526,20.9264,,,,,
2016/6/30,4.15,15.89,6.4378,9.492,19.4836,10.4397,5.3903,16.5567,12.5445,11.5277,18.4316,4.7064,7.8981,10.5264,8.3436,23.8448,12.8016,23.6098,28.8434,,,,,,13.2493,36.4936,14.7287,5.1797,11.4644,8.5231,10.1937,20.4627,,,,,
2016/7/1,4.15,16.18,6.5569,9.486,19.2916,10.3136,5.429,16.4247,12.5641,12.2405,18.2056,4.7127,7.913,10.7263,8.3814,23.8448,12.8776,24.1634,31.7251,,,,,,13.1262,40.1429,14.3787,5.1797,11.3845,8.5231,10.0744,20.3345,,,,,
2016/7/4,4.28,16.39,6.6628,9.5872,19.3783,10.3946,5.5551,16.5171,12.9478,12.2781,18.2645,4.8207,8.3666,10.7645,8.4947,23.8448,12.8776,25.6143,34.8976,,,,,,13.1754,43.104,14.4176,5.2786,11.4544,8.5834,10.0546,20.5811,,,,,
2016/7/5,4.38,16.18,6.6496,9.6586,19.4774,10.3496,5.5842,16.4973,12.8987,12.4094,18.0188,4.8906,8.4856,10.8116,8.4003,23.8448,12.8776,26.249,38.3874,,,,,,13.077,43.2914,14.5731,5.3506,11.4743,8.7117,10.0248,20.4923,,,,,
2016/7/6,4.41,16.18,6.676,9.6051,19.5084,10.3676,5.6423,17.4875,12.8888,12.4657,17.7534,4.8906,8.032,10.888,8.353,23.8448,12.8776,25.6524,42.2274,,,,,,13.5364,43.3084,14.3981,5.2786,11.4145,8.7871,10.0844,22.5445,,,,,
2016/7/7,4.43,16.75,6.6429,9.8193,19.1863,10.4937,5.8556,17.1046,12.7412,12.0436,17.5764,4.8652,7.9725,10.638,8.3152,23.8448,12.8776,26.1101,46.4508,,,,,,13.3313,41.9216,14.8356,5.3236,11.2349,8.7041,9.8757,21.7749,,,,,
2016/7/8,4.44,16.35,6.5768,9.6884,19.1863,10.3842,5.7684,16.9792,12.6625,12.0623,18.1466,4.8652,8.0171,10.338,8.2963,23.8448,12.8776,26.1342,51.0972,,,,,,13.0278,42.6167,14.3981,5.2427,11.1251,8.7041,9.7664,21.8341,,,,,
2016/7/11,4.52,16.05,6.4577,9.7181,18.6971,10.2291,5.7005,16.7613,12.5051,11.9592,18.2154,4.7763,7.9278,10.3028,8.3436,23.8448,12.8776,24.1735,56.2063,,,,,,12.9539,39.5262,14.4954,5.1797,11.0752,8.7117,9.7366,21.4198,,,,,
2016/7/12,4.53,16.23,6.418,10.3549,19.0191,10.3295,5.7587,16.6227,12.633,12.053,18.235,4.808,7.9353,10.2057,8.5798,23.8448,12.8776,24.9298,53.8005,5.2457,,,,,12.9703,43.4788,14.544,5.1977,11.0952,8.8399,9.7764,21.7947,,,,,
2016/7/13,4.54,16.5,6.5172,10.5751,19.2173,10.3386,5.7587,17.032,12.6822,12.0248,19.0608,4.8715,8.032,10.2528,8.9389,23.8448,12.8776,24.6264,55.0629,5.772,,,,,13.1098,44.8077,14.6217,5.2427,11.2947,8.9455,10.0248,21.7355,,,,,
2016/7/14,4.6,16.3,6.59,10.3549,19.5269,10.3112,5.7102,17.5799,12.9675,11.8839,19.1689,4.8652,8.1138,10.3528,8.8444,23.8448,12.8776,26.6015,53.2783,6.3498,,,,,13.2493,49.2885,15.1953,5.2067,11.2249,9.0209,9.985,21.992,,,,,
2016/7/15,4.7,16.29,6.676,10.3847,19.5331,9.9827,5.749,17.5139,12.8888,11.912,18.9526,4.7763,7.9576,10.2351,8.8633,23.8448,12.8776,26.3702,54.2896,6.9848,,,,,12.9211,47.8199,15.5453,5.1887,11.3047,9.2246,9.9254,21.7947,,,,,
2016/7/18,4.82,16.09,6.5834,10.1347,19.4588,9.9827,5.6423,17.2301,13.0757,11.8181,19.9553,4.7191,7.9204,10.1175,8.6459,23.8448,12.8776,26.8472,56.6161,7.6827,,,,,12.0597,47.1929,15.3606,5.1161,11.1451,9.6017,9.7267,21.548,,,,,
2016/7/19,4.8,16.14,6.5834,10.1169,20.1958,10.0101,5.6326,18.1213,12.9872,11.959,20.093,4.7572,7.9427,10.888,8.6554,23.8448,12.8776,28.4273,53.774,8.4493,,,,,12.2238,46.5182,14.4176,5.1796,11.0652,9.564,9.7863,21.6664,,,,,
2016/7/20,4.75,16.25,6.7753,10.1228,20.1339,10.0192,5.6326,17.8044,13.0069,12.0811,22.0983,4.7572,7.846,10.8233,8.6365,23.8448,12.8776,28.1864,51.7053,9.2959,,,,,12.0597,49.3396,14.3593,5.1706,11.175,9.3075,9.8062,22.0611,,,,,
2016/7/21,4.89,17.01,6.8745,10.5929,19.8676,10.2291,5.5939,17.7516,13.1151,12.5884,22.8946,5.0494,7.7865,10.7204,8.6459,23.8448,12.8776,26.5918,48.7245,10.2283,,,,,12.0597,47.8744,14.194,5.1796,11.5242,9.1114,9.677,21.8144,,,,,
2016/7/22,4.82,16.3,6.9208,10.1169,20.0038,10.4755,5.526,17.9232,12.938,12.3254,23.5434,5.2336,7.6155,10.3675,8.4947,23.8448,12.8776,26.6882,46.5896,11.2523,,,,,12.0843,44.6714,13.912,5.0798,11.2448,9.1114,9.5479,21.1632,,,,,
