ÈÕÆÚ,000030.SZ,000338.SZ,000559.SZ,000581.SZ,000622.SZ,000678.SZ,000700.SZ,000757.SZ,000760.SZ,000887.SZ,000903.SZ,000980.SZ,001696.SZ,002048.SZ,002085.SZ,002101.SZ,002126.SZ,002213.SZ,002239.SZ,002265.SZ,002283.SZ,002284.SZ,002328.SZ,002355.SZ,002363.SZ,002406.SZ,002434.SZ,002448.SZ,002454.SZ,002472.SZ,002488.SZ,002510.SZ,002516.SZ,002536.SZ,002553.SZ,002590.SZ,002592.SZ,002611.SZ,002625.SZ,002662.SZ,002684.SZ,002703.SZ,002708.SZ,002715.SZ,002725.SZ,002765.SZ,002813.SZ,002863.SZ,002865.SZ,002906.SZ,002921.SZ,200030.SZ,200581.SZ,300100.SZ,300258.SZ,300304.SZ,300375.SZ,300428.SZ,300432.SZ,300473.SZ,300507.SZ,300547.SZ,300580.SZ,300585.SZ,300611.SZ,300643.SZ,300652.SZ,300680.SZ,300681.SZ,300694.SZ,300695.SZ,300707.SZ,300733.SZ,300742.SZ,600081.SH,600148.SH,600178.SH,600480.SH,600523.SH,600609.SH,600626.SH,600660.SH,600676.SH,600698.SH,600699.SH,600741.SH,600742.SH,600933.SH,600960.SH,601311.SH,601689.SH,601717.SH,601799.SH,603006.SH,603009.SH,603013.SH,603023.SH,603035.SH,603037.SH,603040.SH,603085.SH,603089.SH,603121.SH,603158.SH,603161.SH,603166.SH,603178.SH,603179.SH,603197.SH,603239.SH,603286.SH,603305.SH,603306.SH,603319.SH,603335.SH,603348.SH,603358.SH,603586.SH,603596.SH,603655.SH,603701.SH,603730.SH,603758.SH,603767.SH,603768.SH,603788.SH,603809.SH,603917.SH,603922.SH,603926.SH,603982.SH,603997.SH,900946.SH
2014/8/29,4.4632,4.3264,8.5846,22.6265,4.98,5.61,5.4727,5.71,9.9048,10.5513,2.664,6.5606,5.2483,15.4974,3.972,9.0324,6.0236,12.6608,1.7777,9.8744,3.7264,7.4579,6.5585,6.5763,8.509,4.8902,4.0559,5.2918,9.1104,5.4575,3.8877,4.7328,2.6228,4.7215,5.894,6.1374,13.7582,4.8124,3.5251,4.8532,7.9364,8.3758,7.5442,28.034,10.8731,,,,,,,3.6496,20.6331,8.5802,6.8994,4.327,5.6461,,,,,,,,,,,,,,,,,,12.6561,14.2667,5.2377,10.6862,11.451,3.31,8.0986,8.1196,5.6267,5.24,19.7554,9.3419,9.1052,,7.3589,11.4957,,5.6248,17.9011,15.4029,9.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363
2014/9/1,4.5274,4.3454,8.8245,22.6265,5.05,5.74,5.5639,5.83,10.0119,10.7127,2.6829,6.8098,5.7011,16.082,4.0671,9.0915,6.626,13.0801,1.7777,10.0643,3.7705,7.608,6.5585,6.6959,8.747,4.8902,4.1344,5.451,9.2379,5.5009,3.9531,4.8634,2.7367,4.7215,6.0264,6.2962,14.232,4.8512,3.5942,5.139,8.0605,8.3679,7.7054,28.5733,10.994,,,,,,,3.6797,20.6561,8.7168,7.2723,4.4034,5.7506,,,,,,,,,,,,,,,,,,12.8358,14.614,5.4364,10.9094,11.451,3.36,8.2316,8.209,5.6912,5.38,20.1301,9.4547,9.2063,,7.3589,11.669,,5.6056,18.0303,15.2898,9.2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369
2014/9/2,4.5852,4.375,8.9318,22.6349,5.2,5.84,5.6414,5.96,10.0619,10.5608,2.716,7.4878,6.2739,16.2162,4.0481,9.3605,6.8659,13.3497,1.7777,10.2941,3.8389,7.9131,6.5585,6.7556,8.8575,4.8902,4.1564,5.4624,9.2252,5.5395,4.1047,4.8924,2.7656,4.7215,6.1588,6.3805,14.3287,5.0374,3.6668,5.2035,8.1875,8.4988,7.8354,29.2225,11.1716,,,,,,,3.6737,20.794,8.8242,7.298,4.4327,5.8413,,,,,,,,,,,,,,,,,,12.9115,15.11,5.5358,11.5232,11.451,3.42,8.3267,8.2252,5.765,5.53,20.3678,9.4627,9.2172,,7.3527,12.3911,,5.8267,18.3254,15.4373,9.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371
2014/9/3,4.5788,4.4637,8.976,22.7188,5.28,5.86,5.6506,5.99,10.1476,10.5228,2.7255,7.5078,6.9023,16.0437,4.2175,9.7586,6.7533,13.17,1.7777,10.1742,3.8438,7.8453,6.5585,6.8353,8.7895,4.8902,4.1375,5.47,9.3081,5.5395,4.0942,4.8682,2.8897,4.8661,6.1223,6.326,14.1933,5.0918,3.7947,5.4939,8.245,8.5067,8.2654,29.3723,11.2698,,,,,,,3.7039,21.2612,8.8242,7.3108,4.6429,5.8443,,,,,,,,,,,,,,,,,,13.3561,15.0307,5.4861,11.3372,11.451,3.44,8.4122,8.2334,5.7835,5.5,20.1661,9.4949,9.0148,,7.2544,12.9592,,5.8075,18.3899,15.1226,9.3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
2014/9/4,4.6751,4.449,8.9255,22.7608,5.29,5.9,5.719,6.19,10.0904,10.7127,2.8154,7.3981,7.5953,15.8999,4.2866,9.9039,6.959,13.2299,1.7777,10.4441,3.8634,7.8356,6.5585,6.8951,9.0275,4.8902,4.1909,5.5496,9.2889,5.6216,4.1518,4.9697,3.1447,4.9048,6.1817,6.5046,14.2706,5.0957,3.767,5.5262,8.2087,8.5979,8.5118,29.8716,11.3831,,,,,,,3.728,21.5829,8.8632,7.6151,4.8568,5.9642,,,,,,,,,,,,,,,,,,13.1953,15.1894,5.4961,11.3744,11.451,3.44,8.4788,8.4772,5.8296,5.58,20.0364,9.5352,9.0076,,7.2176,12.9977,,5.8652,18.3807,15.1275,9.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372
2014/9/5,4.7586,4.4553,8.9192,22.5174,5.3,5.88,5.7281,6.44,9.9762,10.8457,2.8201,7.1887,7.3273,16.0053,4.2676,9.6725,6.9786,13.0901,1.7777,10.2442,3.8634,7.9373,6.5585,7.0546,9.2655,4.8902,4.1689,5.4927,9.2826,5.5492,4.2407,5.0326,3.1107,5.0882,6.2091,6.4599,14.2803,5.0491,3.7912,5.6322,8.1422,8.5146,8.5118,29.592,11.3,,,,,,,3.7461,21.4756,8.7851,7.5937,4.8148,5.9181,,,,,,,,,,,,,,,,,,13.1574,15.0009,5.4762,11.1791,11.451,3.42,8.5073,8.5178,5.8573,5.55,19.6762,10.0587,9.9073,,7.3834,13.1421,,5.8748,18.2147,15.0489,9.2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372
2014/9/9,4.7779,4.4595,9.0896,22.5845,5.51,5.93,5.646,6.37,9.9333,11.6339,2.8059,7.2486,7.355,16.0437,4.2278,9.7801,6.9394,12.9204,1.7777,10.1442,3.9758,8.0003,6.5585,7.0346,9.5885,4.8902,4.1689,5.4965,9.595,5.5444,4.3845,4.9987,3.0767,5.0943,6.168,6.4351,14.5027,5.0995,3.8845,5.6368,8.0816,9.1729,8.5118,29.6419,11.3529,,,,,,,3.7401,21.5446,8.8828,7.628,4.7715,5.8966,,,,,,,,,,,,,,,,,,13.0345,14.862,5.506,11.2163,11.451,3.49,8.4027,8.6072,5.8665,5.6,19.6834,10.3566,10.3156,,7.193,13.2191,,5.9036,18.1225,15.216,9.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371
2014/9/10,4.8999,4.3814,8.9066,22.1901,5.61,6.13,5.6642,6.65,10.3689,11.4725,2.8343,7.2685,7.3088,15.8712,4.4906,9.8232,6.817,13.2499,1.7777,10.504,4.0248,7.8066,6.5585,7.0944,9.5035,4.8902,4.2725,5.6861,9.7289,5.6071,4.2877,5.0084,3.1209,5.1534,6.1817,6.5939,14.551,5.2664,3.8845,5.6368,8.239,9.978,8.5118,29.8217,11.4814,,,,,,,3.8426,21.4297,8.8437,7.5851,4.7536,5.9212,,,,,,,,,,,,,,,,,,13.498,15.12,5.7843,11.4488,11.451,3.48,8.4978,8.5422,5.8481,5.75,19.8995,10.1553,10.2361,,7.0579,13.1132,,5.9998,18.1133,15.5405,9.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385
2014/9/11,4.8485,4.3138,8.7551,22.2404,5.72,5.99,5.646,6.9,10.3475,12.4887,2.9242,7.2386,7.3458,15.8712,4.5269,9.7855,6.8953,13.0302,1.7777,10.3041,3.9318,7.7824,6.5585,7.0147,9.4355,4.8902,4.1752,5.5685,9.8309,5.5395,4.5047,5.0664,3.0053,5.0352,6.3049,6.4897,14.5124,5.4333,3.8845,5.6368,8.1089,9.9066,8.5118,29.8117,11.3982,,,,,,,3.8426,21.4297,8.8828,7.5594,4.7549,5.8643,,,,,,,,,,,,,,,,,,13.9898,14.862,5.9334,11.3837,11.451,3.5,8.3742,8.4203,5.8665,5.65,19.3952,10.0023,10.059,,7.1131,13.7294,,6.0863,18.1225,15.3684,9.5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392
2014/9/12,4.9384,4.3349,8.7803,22.2824,5.85,6.02,5.6962,7.02,10.4761,12.7736,2.981,7.5875,7.5121,15.9383,4.5355,10.3934,6.9002,13.0601,1.7777,10.6839,3.9612,7.7872,6.5585,7.0745,9.5375,4.8902,4.2035,5.6557,10.1751,5.6312,4.6773,5.1631,3.0478,5.0108,6.4784,6.5046,14.58,5.3945,3.9364,5.6368,8.1179,10.0058,8.5118,29.4621,11.6363,,,,,,,3.8728,21.3914,8.912,7.6451,4.7753,5.9689,,,,,,,,,,,,,,,,,,13.8669,14.9811,6.1421,11.5325,11.451,3.59,8.4217,8.3797,5.9219,5.83,19.2439,10.107,10.0663,,7.1131,13.662,,6.0959,18.0026,15.1865,9.4577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2014/9/15,4.9577,4.3116,8.6856,22.2488,5.84,6.22,6.0519,7.22,10.5903,12.7071,2.9621,7.448,7.5768,15.8712,4.6237,10.3934,7.2185,12.7007,1.7777,11.1137,3.9758,7.6129,6.5585,7.1741,9.4525,5.3779,4.2914,5.8263,10.1751,5.8001,5.0721,5.342,3.1889,5.0108,6.4328,6.5889,14.7347,5.5109,4.0435,5.6368,7.8971,9.9582,8.5118,29.562,11.606,,,,,,,3.8969,20.8706,9.4879,7.5937,4.839,5.9735,,,,,,,,,,,,,,,,,,13.8006,15.2688,6.2415,11.4953,12.5968,3.66,8.4598,8.4528,6.051,5.86,19.5393,10.0104,10.059,,7.279,13.662,,6.0383,18.3623,15.1964,9.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2014/9/16,4.8357,4.2377,8.3069,21.6781,5.64,6.05,5.7235,6.78,11.0759,12.3272,2.839,6.8597,6.8838,15.1332,4.4493,10.0061,7.2381,12.0816,1.7777,10.524,3.7998,7.2109,6.5585,6.9051,8.7895,5.0799,4.1061,5.5951,10.1751,5.5395,4.9413,5.3758,2.9407,4.8173,6.1269,6.2664,14.0193,5.4139,3.8638,5.6368,7.6006,9.514,8.5118,30.8604,11.4738,,,,,,,3.8125,20.6791,8.9901,7.4137,4.5473,5.7398,,,,,,,,,,,,,,,,,,13.025,14.356,6.0427,10.5281,13.5188,3.6,9.1156,8.1115,5.8757,5.56,18.0335,9.5916,9.7628,,6.849,12.9111,,5.846,18.1133,14.7293,9.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391
2014/9/17,4.8999,4.2102,8.1238,21.4263,6.2,6.42,5.7144,6.92,11.3116,12.8876,2.8343,6.8198,6.7729,15.0949,4.3594,10.2105,7.1059,12.1116,1.7777,10.554,3.79,7.3029,6.5585,7.0047,8.798,5.2063,4.0779,5.5989,10.1751,5.5974,4.8629,5.5305,2.8829,4.9008,6.1543,6.316,14.4157,5.3246,3.8569,5.6368,7.6701,9.9344,8.5118,33.9464,11.8629,,,,,,,3.8547,20.9012,8.9218,7.4394,4.5906,5.7829,,,,,,,,,,,,,,,,,,13.1196,14.1477,6.0228,10.3979,12.6307,3.73,9.2962,8.1521,5.9956,5.49,18.1055,9.6318,9.7483,,6.8674,12.8918,,6.1056,17.855,14.6457,9.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395
2014/9/18,5.009,4.2145,8.1806,21.8124,6.19,6.91,5.687,7.12,11.1902,13.3719,2.8532,6.76,6.7544,15.0182,4.3947,10.5548,6.9639,12.2414,1.7777,10.9738,3.7851,7.4627,6.5585,7.1143,8.7555,5.2108,4.1156,5.6747,10.1751,5.6457,4.8106,5.4435,2.9305,4.8947,6.1497,6.3012,14.464,5.5458,3.8776,5.7382,7.655,9.9384,8.5118,33.0076,11.7043,,,,,,,3.8788,21.0008,9.078,7.4565,4.5728,5.8597,,,,,,,,,,,,,,,,,,13.0155,14.3064,6.2812,10.463,12.6443,3.74,9.2677,8.0952,6.0879,5.6,17.7813,9.7124,10.0048,,7.0579,12.9111,,6.394,17.7905,14.6507,9.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2014/9/19,5.054,4.2821,8.2564,21.7956,6.12,6.81,5.8284,7.08,11.1402,13.2959,2.91,6.8597,6.8653,15.0853,4.6818,11.2165,7.1744,12.4311,1.7777,11.1337,3.7851,7.4046,6.5585,7.1044,8.951,5.2831,4.1312,5.9514,10.1751,5.6891,5.276,5.4,3.0801,4.9395,6.3278,6.3508,14.6284,5.5963,3.9779,5.6229,7.6974,9.9582,8.5118,32.8178,11.5985,,,,,,,3.9331,20.817,9.2732,7.4694,4.5282,5.8736,,,,,,,,,,,,,,,,,,12.8831,14.4056,6.2613,10.5746,12.5697,3.71,9.1536,8.2496,6.0787,5.65,18.12,9.809,9.9976,,7.0517,13.1132,,6.394,17.7905,14.7342,9.0932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408
2014/9/22,5.0861,4.2081,8.0165,21.141,6.07,6.65,5.8239,6.82,10.8617,13.3339,2.9715,6.5805,6.6713,15.2865,4.6201,11.4101,7.052,12.4411,1.7777,10.9738,3.8536,7.2303,6.5585,6.9649,8.9255,5.2334,4.2066,5.9779,10.1751,5.6119,5.3884,5.3855,2.9679,4.8274,6.1588,6.3508,14.5994,5.5187,3.9364,5.7704,7.8033,9.978,8.5118,31.4596,11.4285,,,,,,,3.909,20.8323,8.9804,7.2423,4.476,5.7367,,,,,,,,,,,,,,,,,,12.9777,14.3163,6.1222,10.3235,11.9324,3.58,9.0016,8.1765,5.9034,5.57,17.7525,9.6157,9.9868,,7.0579,13.4021,,6.3652,17.3754,14.2279,9.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2014/9/23,5.0604,4.2546,8.1554,21.3424,6.15,6.87,5.8831,6.78,11.0188,12.8686,3.0662,6.6902,6.8838,15.229,4.8403,11.1896,7.0471,12.7906,1.7777,11.6933,3.9221,7.5112,6.5585,7.1044,9.1295,5.2876,4.2882,5.9931,10.1751,5.8339,5.3963,5.4822,3.0104,4.9171,6.2045,6.5145,16.0593,5.5342,4.009,6.0608,7.8366,9.9463,8.5118,31.5894,11.504,,,,,,,3.8909,20.8246,9.1561,7.2123,4.5219,5.9504,,,,,,,,,,,,,,,,,,12.8169,14.6636,6.2017,10.6769,12.1832,3.61,9.1156,8.1765,5.9772,5.93,17.9687,9.7204,10.0012,,6.9473,13.5272,,6.5959,17.6706,14.5769,9.1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425
2014/9/24,5.0476,4.3095,8.3069,21.5019,6.25,6.9,5.9287,7.1,10.9545,12.8876,3.2128,6.7899,7.0593,15.5357,4.8967,11.1089,7.0618,12.8005,1.7777,12.293,3.9612,7.4724,6.5585,7.1941,9.631,5.3915,4.329,6.1106,10.1751,5.8725,5.3963,5.4435,3.0767,5.0861,6.2867,6.5939,17.6643,5.573,4.0677,6.0608,7.8245,10.6641,8.5118,31.8691,11.5456,,,,,,,3.9331,21.2765,9.3318,7.388,4.5868,6.0288,,,,,,,,,,,,,,,,,,12.9399,16.1319,6.3806,11.7464,12.8341,3.66,9.4483,8.2496,6.0879,6.41,18.3001,9.9218,10.1385,,7.021,13.9412,,6.5959,17.772,14.6162,9.4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458
2014/9/25,4.9834,4.2821,8.3511,21.5019,6.09,6.84,5.9607,6.99,11.0973,12.8211,3.1892,6.7799,7.0871,15.5837,4.909,11.2972,7.0912,13.0801,1.7777,12.303,3.9025,7.8792,6.5585,7.1442,9.9285,5.3011,4.3541,6.0841,10.1751,5.776,5.8773,5.2791,3.1668,5.2593,6.2273,6.5592,19.2402,5.7088,4.0919,5.8995,7.8366,10.2834,8.5118,31.13,11.5078,,,,,,,3.9452,21.2918,9.4001,7.2766,4.6989,5.9489,,,,,,,,,,,,,,,,,,13.4034,16.7768,6.5496,11.7557,12.9493,3.71,9.2487,8.3715,6.0602,6.65,18.1632,9.9298,10.0048,,6.9596,13.7968,,6.5863,17.7536,14.6261,9.3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466
2014/9/26,5.0347,4.2778,8.2564,21.4599,6.07,6.78,5.9515,7.01,10.9974,12.7641,3.2507,6.76,7.2626,15.4878,4.9654,11.3402,7.3556,13.1101,1.7777,13.0826,3.9514,7.8163,6.5585,7.2738,10.7361,5.3102,4.3887,6.194,10.1751,5.8773,6.3479,5.3033,3.1532,5.3163,6.2867,6.7626,18.4474,5.8913,4.123,5.9594,8.2208,10.1446,8.5118,31.2698,11.5456,,,,,,,3.9452,21.0238,9.4391,7.7137,4.6798,6.2409,,,,,,,,,,,,,,,,,,13.2236,16.5387,6.8279,11.6162,12.6917,3.72,9.3342,8.4772,6.0879,6.49,17.9038,10.0667,10.0193,,6.9842,13.7487,,6.7305,17.7997,14.6162,9.4035,,,,,,,,,,,,,,,,,,8.1548,,,,,,,,,,,,,,,,,,,,0.458
2014/9/29,5.1246,4.2842,8.4394,21.804,6.14,6.85,5.9607,7.04,10.876,12.8496,3.3311,6.9594,7.2441,15.8903,4.9301,11.2703,7.2871,13.0002,1.7777,13.992,4.0003,7.8114,6.5585,7.3037,11.8071,5.405,4.3824,6.2698,10.1751,6.0076,6.1701,5.3468,3.1192,5.3978,6.378,6.961,19.3466,5.8874,4.2267,6.0516,8.1422,10.1565,8.5118,31.8391,12.0707,,,,,,,3.9814,20.748,9.5953,7.7565,4.7447,6.2563,,,,,,,,,,,,,,,,,,13.3088,17.0645,7.1658,11.8208,12.7595,3.74,9.3533,8.5016,6.1986,6.48,18.0191,10.2922,9.9434,,7.0579,14.6345,,6.9036,18.0303,14.8473,9.419,,,,,,,,,,,,,,,,,,8.9703,,,,,,,,,,,,,,,,,,,,0.472
2014/9/30,5.1054,4.2842,8.3826,21.8963,6.21,6.92,6.0291,7.01,10.9402,12.8686,3.3595,6.9494,7.161,16.5421,4.8632,11.8082,7.2479,13.15,1.7777,14.052,4.0003,7.9858,6.5585,7.2937,11.7221,5.5269,4.3416,6.4063,10.1751,6.0076,6.2381,5.4145,3.0512,5.3754,6.4236,6.9065,19.917,6.0853,4.4271,5.8396,8.1422,10.093,8.5118,31.4096,12.3541,,,,,,,3.9512,20.7251,10.1029,7.7565,4.7384,6.244,,,,,,,,,,,,,,,,,,13.3371,16.8165,7.0962,11.5604,12.5019,3.82,9.3057,8.5503,6.2631,6.46,18.156,10.3566,9.994,,7.1746,14.6826,,6.8748,18.0579,14.8129,9.45,,,,,,,,,,,,,,,,,,9.8655,,,,,,,,,,,,,,,,,,,,0.487
2014/10/8,5.2659,4.3602,8.4268,22.1061,6.44,6.89,6.1066,7.31,10.9259,13.9132,3.3217,6.9893,7.392,16.4175,4.99,12.9057,7.4193,13.5694,1.7777,14.042,4.0639,8.0003,6.5585,7.4332,12.4192,5.694,4.4452,6.429,10.1751,6.244,6.7584,5.6079,2.9849,5.3978,6.5971,6.9015,20.0234,6.0853,4.4513,5.7981,8.127,10.2279,8.5118,31.6493,12.4825,,,,,,,4.0477,20.8323,10.6788,7.7051,4.844,6.5714,,,,,,,,,,,,,,,,,,13.4507,16.9157,7.1161,11.6348,12.7595,3.93,9.4293,8.5585,6.3738,6.48,18.7612,10.3405,10.2686,,7.623,14.7018,,6.8844,18.4729,15.0784,9.4422,,,,,,,,,,,,,,,,,,10.8543,,,,,,,,,,,,,,,,,,,,0.486
2014/10/9,5.298,4.3307,9.2727,22.4754,6.37,6.85,6.0656,7.19,10.8331,14.0937,3.3501,7.3483,7.2626,16.5421,5.0076,12.8949,7.8356,13.5194,1.7777,13.6223,4.0296,7.8695,6.5585,7.4332,13.0057,5.694,4.555,6.3646,10.1751,6.2199,6.9728,5.7432,3.0172,5.3122,6.5515,6.8866,19.859,6.1086,4.3477,5.835,8.0181,10.1763,8.5118,32.4883,12.4485,,,,,,,4.0115,21.2918,10.6886,7.7951,4.8453,6.6191,,,,,,,,,,,,,,,,,,13.7155,16.6776,6.9272,11.5697,13.0849,3.95,9.2202,8.4609,6.3923,6.35,19.0566,10.2922,10.1927,,7.5677,14.6537,,6.6825,18.2331,15.0046,9.3453,,,,,,,,,,,,,,,,,,11.9417,,,,,,,,,,,,,,,,,,,,0.469
2014/10/10,5.1889,4.3539,9.2727,22.2656,6.35,6.79,5.9287,7.06,10.6117,14.1697,3.246,7.5277,7.2996,16.6283,4.835,12.599,7.8307,13.17,1.7777,13.3324,3.9905,7.7678,6.5585,7.3236,12.7762,5.5585,4.4954,6.3001,10.1751,6.0655,6.8002,5.6127,2.9849,5.302,6.7021,6.7973,18.7568,6.1358,4.3788,5.6598,8.2481,10.6046,8.5118,31.5295,12.9397,,,,,,,3.9512,21.3301,10.63,7.7737,4.7789,6.6298,,,,,,,,,,,,,,,,,,13.8574,16.628,6.9471,11.4674,13.2205,4.17,9.0586,8.2903,6.3923,6.35,18.7107,10.0748,10.5071,,7.5001,14.5382,,6.5959,17.4031,15.0194,9.3879,,,,,,,,,,,,,,,,,,13.1368,,,,,,,,,,,,,,,,,,,,0.463
2014/10/13,5.2274,4.2694,9.1843,22.8447,6.2,6.82,5.9424,7.07,10.8188,13.9797,3.1797,7.7271,7.1055,16.5325,4.7029,12.556,7.6642,12.8704,1.7777,13.1825,3.9563,7.5451,6.5585,7.3933,12.1897,5.5676,4.7246,6.4404,10.1751,6.0076,6.2904,5.545,3.0886,5.5465,6.6976,6.713,18.3991,6.062,4.5032,5.7336,8.2481,10.6681,8.5118,31.0701,13.3288,,,,,,,3.9331,21.5982,11.489,7.7222,4.6385,6.8819,,,,,,,,,,,,,,,,,,13.6777,16.6478,7.0564,11.2163,13.0239,4.49,8.8875,8.2659,6.3462,6.31,18.2064,10.0104,10.8142,,7.7336,14.7981,,6.6632,17.5876,15.3094,9.26,,,,,,,,,,,,,,,,,,13.9241,,,,,,,,,,,,,,,,,,,,0.476
2014/10/14,5.221,4.2546,8.9318,22.4922,6.27,6.78,5.8968,7.13,11.0116,13.5334,3.1797,7.5377,7.0131,16.4846,4.7293,12.1256,7.5368,12.7606,1.7777,13.1925,3.9416,7.6129,6.5585,7.4531,11.8582,5.5269,4.6398,6.5011,10.1751,6.051,6.1022,5.4532,3.211,5.4691,6.6291,7.1148,18.8148,6.062,4.4859,6.0147,8.4538,10.6086,8.5118,31.8591,13.2117,,,,,,,3.8969,21.5982,11.0595,7.8037,4.6947,6.8343,,,,,,,,,,,,,,,,,,13.602,17.1737,7.0465,11.1326,12.8002,4.42,8.9065,8.209,6.2539,6.32,18.0119,9.8976,10.5649,,7.5186,14.6345,,6.5959,17.5783,15.0833,9.2212,,,,,,,,,,,,,,,,,,13.2633,,,,,,,,,,,,,,,,,,,,0.479
2014/10/15,5.1375,4.2757,9.0833,22.937,6.26,7.1,6.0063,7.35,10.9831,13.6853,3.2554,7.3682,6.9854,16.2258,4.6624,11.7652,7.4291,12.8005,1.7777,12.8427,4.0688,7.608,6.5585,7.5727,12.1982,5.4863,4.6147,6.4631,10.1751,6.0076,6.2224,5.5208,3.2637,5.5607,6.5606,7.0057,18.1864,6.062,4.4548,5.9594,8.4266,10.3905,8.5118,32.1587,13.5517,,,,,,,3.8788,21.7054,11.2255,7.8979,4.5977,7.0172,,,,,,,,,,,,,,,,,,13.3939,18.5031,6.8676,11.207,12.3392,4.28,8.9825,8.2984,6.3,6.34,17.8678,9.9781,10.424,,7.6046,14.7115,,6.6055,17.606,15.2062,9.4539,,,,,,,,,,,,,,,,,,13.6335,,,,,,,,,,,,,,,,,,,,0.476
2014/10/16,4.9641,4.2271,8.6541,22.6852,6.16,6.78,5.8831,7.37,10.8331,13.8088,3.1703,7.5178,6.8653,16.0533,4.8368,11.6953,7.3459,12.7906,1.7777,12.4129,4.0883,7.5063,6.3196,7.3634,11.9177,5.3373,4.4828,6.4935,10.1751,5.8677,6.4054,5.2936,3.3232,5.357,6.4647,6.6385,17.7513,6.062,4.4029,5.7428,8.1694,10.3111,8.5118,31.8391,12.9737,,,,,,,3.8788,22.1803,10.5422,7.5894,4.4471,6.7405,,,,,,,,,,,,,,,,,,13.0439,18.6718,6.5198,10.8443,12.0341,4.18,8.9635,8.1846,6.1801,6.11,17.1905,9.9218,10.1638,,7.4264,14.0086,,6.644,17.2556,15.6388,9.3918,,,,,,,,,,,,,,,,,,13.1789,,,,,,,,,,,,,,,,,,,,0.465
2014/10/17,4.8935,4.1933,8.6288,22.66,6,6.53,5.7965,7.25,10.6046,13.7233,3.0756,7.3383,6.6528,16.2545,4.8702,11.776,7.0471,12.521,1.7777,12.1831,4.0052,7.3756,6.0238,7.1542,11.6116,5.1476,4.3981,6.3381,10.1751,5.6988,6.2512,5.0857,3.1923,5.1859,6.378,6.7278,18.0317,6.062,4.3926,5.7658,7.9485,9.7123,8.5118,33.3372,14.2695,,,,,,,3.8788,22.096,10.3665,7.5894,4.2633,7.1156,,,,,,,,,,,,,,,,,,13.0628,20.3088,6.1918,11.2349,11.9798,4.38,8.6213,8.4772,6.0141,5.94,17.2914,10.1312,10.5721,,7.2729,13.7198,,6.5094,17.4677,16.7057,9.7098,,,,,,,,,,,,,,,,,,12.6775,,,,,,,,,,,,,,,,,,,,0.463
2014/10/20,4.9834,4.2335,8.6478,23.0461,6.07,6.79,5.8603,7.4,9.8691,14.4356,3.104,7.3582,6.8376,16.0245,4.9795,12.1095,7.1304,12.8804,1.7777,13.0126,4.1959,7.8598,5.9669,7.3136,11.7221,5.247,4.5048,6.376,10.1751,5.7905,6.3218,5.1341,3.2569,5.2959,6.4739,6.7874,18.4184,6.062,4.4202,5.8488,8.2934,9.982,8.5118,34.8452,14.228,,,,,,,3.8848,22.5172,11.2645,7.7051,4.3628,7.1033,,,,,,,,,,,,,,,,,,13.2047,22.2335,6.2117,11.672,12.4002,4.37,8.6784,8.7779,6.0879,6.07,17.349,10.2278,10.3698,,7.3957,14.5574,,6.5286,17.689,16.7106,10.3845,,,,,,,,,,,,,,,,,,12.7384,,,,,,,,,,,,,,,,,,,,0.464
