ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2017/3/2,23.7148,6.23,14.5928,11.8999,7.04,6.87,13.8464,15.7486,49.2278,14.6028,9.5233,7.0377,18.3289,21.9809,3.3478,15.63,10.315,11.5388,15.0257,12.545,24.7,16.852,11.8365,9.2522,1.086
2017/3/3,23.8565,6.35,14.6471,11.7806,7.04,6.86,14.2913,15.9135,50.4746,14.8627,9.5919,7.096,18.5887,21.9809,3.3379,15.81,10.3736,11.5874,15.2333,12.545,24.7,16.9316,11.9381,9.3317,1.093
2017/3/6,23.598,6.34,14.5567,11.8899,7.2,6.89,14.1642,16.5341,50.3658,14.8701,9.5061,7.1543,18.8037,21.7075,3.3379,17.39,10.3248,11.6943,15.3914,12.545,24.7,16.9051,11.7995,9.4211,1.093
2017/3/7,23.6814,6.48,14.6833,11.9496,7.14,7.1,14.1279,16.3887,50.4647,14.8404,9.4203,7.1057,18.8396,21.6136,3.3675,16.69,10.237,11.5971,15.3321,12.545,26.0921,17.416,11.7995,9.5602,1.091
2017/3/8,23.4146,6.34,14.1857,11.9297,7.08,7.44,13.9917,15.962,50.3064,14.7662,9.0342,7.0182,18.5081,21.5281,3.3379,16.35,10.032,11.3737,15.2629,12.545,25.8118,17.3762,11.6609,9.4012,1.088
2017/3/9,23.3479,6.16,14.0772,11.9197,7.09,7.52,13.91,15.5838,49.6434,14.8404,8.7854,6.8918,18.2842,21.1864,3.2788,16.24,10.0711,11.3932,15.2531,12.545,25.3671,17.197,11.7348,9.1925,1.081
2017/3/10,23.2145,6.08,14.0138,11.87,6.96,7.46,13.8827,15.545,49.6632,14.833,8.7768,6.8821,18.4454,21.4769,3.2887,16,10.0906,11.296,15.431,12.545,25.4541,17.4093,11.7441,9.1528,1.091
2017/3/13,23.498,6.14,14.1314,12.3273,7.01,7.58,13.9372,15.8941,49.3169,14.7736,8.957,6.9307,18.7231,21.2291,3.2887,15.86,10.0711,11.4417,15.5496,12.545,25.5314,17.2899,11.9935,9.2323,1.091
2017/3/14,23.598,6.1,14.05,12.3273,6.97,7.4,14.2641,15.671,49.2377,14.7736,9.0342,6.8918,18.7142,21.4171,3.2887,15.77,10.0613,11.4611,15.5002,12.545,25.4637,17.3231,12.1229,9.1031,1.087
2017/3/15,23.4396,6.06,14.2129,12.3174,6.98,7.39,14.028,15.7292,48.9508,14.7884,9.12,6.8627,18.6962,21.4085,3.2788,15.6,9.9052,11.4223,15.7869,12.545,25.4154,17.1904,12.0397,9.1329,1.08
2017/3/16,23.6064,6.17,14.24,12.3472,7.03,7.48,14.482,15.7777,49.495,14.7142,9.1715,6.9113,18.6962,21.3573,3.3281,15.74,9.9637,11.5194,15.8363,12.545,25.8504,17.1705,11.9011,9.2124,1.089
2017/3/17,23.473,6.09,13.9957,12.0192,6.98,7.59,14.028,15.4189,48.9706,14.6548,9.12,6.8918,18.4454,20.8191,3.2296,15.78,9.954,11.4126,16.1427,12.545,25.4444,17.1838,11.4391,9.0932,1.092
2017/3/20,23.8398,6.08,14.041,12.1186,6.97,7.8,13.8827,15.3122,48.6737,14.6993,9.0342,6.921,18.4902,20.7422,3.1804,15.87,9.9735,11.3252,15.8758,12.545,25.6861,17.1838,11.5223,9.0733,1.093
2017/3/21,23.8482,6.05,14.1495,12.0291,7.01,7.64,13.9281,15.2541,48.7826,14.7365,9.0771,6.8627,18.6873,21.0754,3.1902,15.65,10.0223,11.3737,15.8956,12.545,25.6764,17.1771,11.4114,9.0932,1.095
2017/3/22,23.7731,5.96,14.041,11.6016,7.06,7.48,13.8646,15.4674,48.3867,14.7736,9.0771,6.746,18.8754,20.8789,3.1705,15.29,9.8173,11.4611,15.8264,12.545,25.1737,17.0312,11.4391,9.0137,1.077
2017/3/23,24.0983,6.05,14.2129,11.5917,6.98,7.59,13.8918,15.7098,48.931,14.7736,9.1801,6.6974,19.171,21.3316,3.1508,15.69,9.71,11.3932,15.9549,12.545,25.3187,17.1108,11.4946,8.954,1.029
2017/3/24,24.4819,6.1,14.4029,11.5917,6.97,7.67,13.8827,15.7001,49.1289,14.6993,9.1972,6.7072,19.2606,21.5623,3.2099,15.63,9.8271,11.4223,16.0834,12.545,25.2124,17.3961,11.5685,8.954,1.031
2017/3/27,23.8732,6.07,14.3305,11.5122,6.96,7.62,14.1733,15.8068,49.0794,14.3356,9.1372,6.7169,19.2785,21.4171,3.1508,15.42,9.7295,11.5097,15.4409,12.545,24.961,17.6283,11.587,8.954,1.03
2017/3/28,23.6647,6.04,14.1676,11.4525,7.02,7.36,13.8101,15.5547,49.3763,14.3281,9.1372,6.6683,18.9202,21.0839,3.1607,15.39,9.7588,11.8205,14.917,12.545,24.7194,17.7013,11.5685,8.964,1.031
2017/3/29,23.4313,5.96,14.1495,11.532,6.87,7.28,13.8101,15.2153,48.2878,14.1351,9.2316,6.6197,18.8844,21.0583,3.2001,15.28,9.6905,11.6068,15.0059,12.545,24.1877,17.6283,11.5223,8.8845,1
2017/3/30,22.5807,5.84,14.0591,11.1244,6.71,7.04,12.8477,15.3316,47.3181,13.712,9.1887,6.4836,18.9381,21.1266,3.2001,14.37,9.4953,11.2669,14.4721,12.545,23.1726,17.2302,11.5685,8.6956,1.007
2017/3/31,22.7892,5.9,14.2762,11.6911,6.76,7.74,12.8658,15.4189,47.516,13.7713,9.2659,6.6877,19.2427,21.6819,3.2198,14.61,9.4563,11.3834,14.482,12.545,23.1049,17.4226,11.6239,8.7851,1.004
2017/4/5,23.5814,6,14.3576,11.6712,6.86,7.82,13.1019,16.0008,48.8815,13.9198,9.4375,6.7169,19.4308,21.6819,3.2788,14.79,9.5929,11.5874,14.9861,12.545,23.5013,17.3762,12.7882,8.964,1.06
2017/4/6,23.1478,5.96,14.3576,11.8402,6.84,8.3,13.1745,15.7486,48.9607,13.9124,9.4289,6.7655,19.3681,22.0151,3.269,14.84,9.5051,11.5291,14.8972,12.545,23.4916,17.197,12.2153,8.9043,1.04
2017/4/7,23.0477,5.97,14.3667,11.7507,6.82,8.08,13.1655,15.6129,49.0794,14.0015,9.4032,6.7266,19.3144,21.9382,3.2493,14.9,9.671,11.704,14.8379,12.545,23.3949,16.9383,12.2523,8.8944,1.042
2017/4/10,22.7058,6.05,14.3757,11.7309,6.78,8.01,13.3924,15.3316,49.1289,13.8456,9.3774,6.7169,19.2069,21.699,3.3379,14.53,9.8076,11.6748,14.1261,12.545,22.4379,16.7525,12.8251,8.7453,1.03
2017/4/11,22.0971,6.04,14.5657,11.6314,6.84,7.91,13.574,15.5353,52.4536,13.7862,9.3946,6.7169,19.2517,21.8015,3.3773,14.71,9.7393,11.7622,14.2942,12.545,22.9599,16.7591,13.7861,8.646,1.027
2017/4/12,22.2472,6.04,14.3757,11.5917,6.75,7.67,13.4923,14.0419,52.4239,13.7713,9.3345,6.7169,19.1442,21.8869,3.2985,14.43,9.6905,11.568,14.3238,12.545,23.2403,16.7658,12.6681,8.646,1.025
2017/4/13,22.2889,6.17,14.4209,11.4525,6.74,7.68,13.4015,13.9449,51.8995,13.801,9.3088,6.7363,19.1621,21.7417,3.3478,14.49,9.9637,11.636,14.1261,12.545,22.9792,16.779,12.8529,8.6956,1.017
2017/4/14,22.0471,6.03,14.2581,11.3034,6.6,7.36,13.347,13.6928,50.811,13.6971,9.3088,6.6294,19.0008,21.7161,3.3084,14.13,9.6905,11.4029,13.7109,12.545,22.4185,16.8189,12.6681,8.5466,0.999
2017/4/17,22.0221,5.81,14.4029,11.3133,6.46,7.25,13.0656,13.7413,50.8407,13.4818,9.3517,6.5322,19.0725,21.8528,3.2493,13.49,9.4465,11.3446,13.7505,12.545,22.4379,16.779,12.3262,8.5665,1.001
2017/4/18,21.897,5.64,14.1043,11.0548,6.41,7.24,12.9385,13.3534,51.0584,13.4595,9.283,6.435,19.2427,22.2201,3.2001,13.09,9.2318,11.2475,13.1079,12.545,21.9738,16.5999,12.2338,8.4571,1.011
2017/4/19,21.1465,5.56,13.9324,10.8759,6.28,7.19,12.321,12.7521,50.722,13.363,9.2659,6.3669,19.2427,22.3055,3.1607,12.55,8.8317,10.8881,12.5741,12.545,22.0222,16.5933,12.3631,8.2484,1.008
2017/4/20,21.2883,5.54,14.1767,10.8759,6.22,7.35,12.3574,12.8394,51.4047,13.363,8.9999,6.3767,18.2842,23.194,3.1804,12.59,8.7244,10.8881,12.6038,12.545,21.9158,16.8388,12.4186,8.2385,1.008
2017/4/21,21.43,5.52,14.1495,10.9355,6.13,7.48,12.1667,12.8588,51.4245,13.4002,8.9399,6.3281,18.4454,23.2367,3.1607,12.63,8.7829,10.9075,12.9597,12.545,21.9158,16.7392,12.3262,8.1193,1.007
2017/4/24,20.8296,5.26,13.7786,10.5478,5.94,7.02,11.8035,12.3157,50.3064,13.3111,8.7597,6.1434,18.4902,23.2623,3.0327,12.48,8.4901,10.519,12.7817,12.545,20.848,16.4539,12.3262,7.9106,0.992
2017/4/25,20.9297,5.28,13.8781,10.6274,5.96,6.55,11.9397,12.1994,50.6428,13.3333,8.8369,6.1531,18.3648,23.3051,3.0327,12.61,8.4999,10.5287,12.9498,12.545,20.4561,16.5667,12.3077,7.9404,1.009
2017/4/26,21.2716,5.32,14.0319,10.6373,5.93,6.23,11.9579,12.1994,51.9688,13.4002,8.8884,6.1434,18.3021,23.6895,3.0425,12.82,8.4901,10.2179,13.365,12.545,20.8578,16.8056,12.4371,7.9602,1.024
2017/4/27,19.337,5.27,13.8148,10.7168,5.88,6.33,12.0759,12.0054,51.5433,12.3979,8.8884,6.0753,18.2752,23.9629,3.0327,13.04,8.5487,10.1111,13.276,12.545,20.701,16.925,12.0952,7.9801,1.022
2017/4/28,18.9785,5.3,13.8329,10.7367,5.96,6.03,12.2484,12.5873,51.3355,12.2494,8.8369,6.1336,18.0423,23.2794,3.0524,13.03,9.1342,10.1402,13.2562,12.545,20.897,16.9184,11.6609,8.0199,1.014
2017/5/2,18.4031,5.33,13.6067,10.7367,5.97,5.85,12.3937,12.6842,49.1784,12.049,8.8455,6.0656,17.8631,23.2623,2.9933,12.78,9.6222,10.0722,13.1475,12.545,21.0145,17.0643,11.319,8.0298,1.009
2017/5/3,18.3364,5.42,13.6248,10.9256,5.89,5.88,12.321,12.6745,48.2878,12.1678,8.8712,6.0073,17.8452,23.7749,2.9736,12.62,9.5929,10.0722,13.1672,12.545,21.1419,17.5553,11.2821,8.1093,1.005
2017/5/4,18.2614,5.38,13.462,10.9157,5.85,5.81,12.1395,12.6454,48.1987,12.1752,8.9141,5.9684,17.8273,23.8091,2.9539,12.62,9.5051,10.1208,13.2958,12.545,21.4848,17.5752,11.3467,8.0298,1.019
2017/5/5,18.0612,5.16,13.2177,10.866,5.69,5.69,11.9851,12.2769,47.8326,12.049,8.8112,5.9295,17.6481,23.9031,2.8948,12.18,9.8759,9.7517,13.0585,12.545,21.3476,17.7477,11.3283,7.9106,0.99
2017/5/8,17.1357,5.08,13.0729,10.5777,5.52,5.38,11.6401,11.6466,48.2779,12.1455,8.8112,5.9198,17.7287,23.9885,2.8357,11.79,9.6905,9.6254,12.9498,12.545,20.5443,17.6017,11.1804,8.0994,0.993
2017/5/9,16.8188,5.19,12.322,10.6472,5.57,5.5,11.6401,11.8406,48.4857,11.8708,8.3736,5.9198,17.2271,23.2282,2.8653,11.88,9.5441,9.6351,13.3748,12.545,20.6716,17.6814,11.0049,8.0696,0.985
2017/5/10,16.4603,5.05,12.123,10.518,5.4,5.33,11.1407,11.5399,47.4962,11.7298,8.4937,5.8226,17.2091,23.2367,2.8456,11.51,9.3392,9.6351,13.187,12.545,20.2601,17.3629,10.894,8.0795,0.986
2017/5/11,16.3519,5.03,12.1321,10.3888,5.29,5.41,11.4222,11.3654,47.328,11.7743,8.4937,5.7545,17.4241,23.5357,2.8357,11.14,9.0659,9.47,13.1672,12.545,19.8193,17.2302,10.9956,7.9503,0.988
2017/5/12,16.3352,5.04,12.2497,10.3192,5.24,5.38,11.3314,11.2296,47.5259,11.9525,8.7683,5.6865,17.3346,23.9372,2.7865,10.88,9.7685,9.2758,13.0486,12.545,19.5744,17.4491,10.9309,7.8907,0.987
2017/5/15,16.3435,5.03,12.3763,10.2397,5.17,5.32,11.3132,11.0163,47.4269,12.0045,8.7511,5.6962,17.7198,23.8945,2.8161,10.95,9.5343,9.0426,12.841,12.545,19.1237,17.5022,11.0418,7.9205,0.988
2017/5/16,16.6771,5.45,12.5935,10.4087,5.3,5.43,11.4131,11.1036,48.1394,12.101,8.7168,5.7643,17.8452,24.1593,2.885,11.29,9.9735,9.3049,12.9695,12.545,19.349,17.5354,11.3375,8.4373,1.002
2017/5/17,16.652,5.28,12.5935,10.4087,5.35,5.42,11.4312,11.2296,48.3472,11.9896,8.9141,5.7448,17.7466,24.0654,2.8653,11.53,9.8661,9.266,12.8707,12.545,19.2413,17.9069,11.4022,8.477,1
2017/5/18,16.4352,5.17,12.4849,10.4285,5.33,5.26,11.2951,10.9678,47.8623,11.8634,8.8626,5.6087,17.5496,23.9799,2.8161,11.36,9.954,9.1689,12.6334,12.545,19.1335,17.9136,11.2081,8.1491,0.992
2017/5/19,16.3268,5.18,12.4939,10.4087,5.33,5.27,11.1952,10.9775,48.0404,11.8411,8.9484,5.6476,17.3883,24.3302,2.8062,11.34,9.8564,9.6351,12.4456,12.545,18.7612,17.8937,11.2359,8.1093,0.999
2017/5/22,15.9433,5.07,12.3763,10.1005,5.18,5.15,11.2043,10.6381,47.8821,11.8114,8.957,5.6282,17.5496,24.595,2.8062,10.84,9.5636,9.5769,11.4077,12.545,18.2224,17.1705,11.2081,7.9205,0.986
2017/5/23,16.0183,4.99,12.3944,9.663,5.03,4.77,10.9863,9.9011,48.2779,11.7075,8.957,5.4435,17.8721,24.9709,2.7668,10.27,9.6222,9.8002,10.9233,12.545,17.0173,16.5933,11.356,7.7714,0.948
2017/5/24,16.1434,5.08,12.5211,9.6133,5.05,4.75,10.8138,9.8332,48.2878,11.7075,8.9484,5.3852,17.9617,25.1161,2.757,10.33,9.4758,9.9557,10.6168,12.545,17.1251,16.8454,11.3745,7.8311,0.95
2017/5/25,16.2601,5.15,12.7473,9.6133,5.12,4.76,10.9591,9.9593,48.2383,11.7446,8.9828,5.4532,17.8631,25.0649,2.7964,10.43,9.6911,10.2179,10.6959,12.545,17.2525,16.779,11.2794,7.9602,0.959
2017/5/26,16.2518,5.1,12.7834,9.494,5.08,4.83,11.0609,10.0659,48.5945,11.7223,8.9313,5.4046,18.0064,25.3041,2.7767,10.48,9.8673,10.3733,10.8541,12.545,17.6639,16.9847,11.3174,7.9404,0.962
2017/5/31,16.4686,5.06,12.7292,9.5736,5.1,4.78,11.135,10.3666,49.3268,11.9599,8.8369,5.4629,18.2662,25.6885,2.7964,10.39,9.7499,10.1208,10.8442,12.545,17.997,17.1639,11.4791,7.9304,0.969
2017/6/1,16.1351,5,12.7201,9.5139,5.02,4.73,10.9221,9.969,48.8122,11.8634,8.6653,5.3754,18.5081,26.073,2.7274,9.87,10.0142,9.8391,10.3499,12.545,16.9684,16.8454,11.6503,7.7416,0.925
2017/6/2,16.4519,5.16,12.8287,9.494,5.08,4.71,11.0702,10.0368,48.9211,11.7298,8.7768,5.3949,18.3737,25.8765,2.757,10.02,10.0827,10.0528,10.2906,12.545,16.988,17.3828,11.5742,7.9801,0.929
2017/6/5,16.652,5.13,12.9101,9.5537,5.11,4.74,11.0979,10.1338,49.6731,11.7966,8.794,5.424,18.3917,24.9709,2.7767,10.18,10.1316,9.8682,10.7552,12.545,17.1349,17.6216,11.6027,7.9503,0.938
2017/6/6,16.5687,5.12,12.892,9.663,5.15,4.76,11.0979,10.2114,49.4752,11.8411,8.8197,5.4629,18.6335,25.7996,2.8062,10.19,10.0729,9.8391,10.8837,12.545,17.1349,17.7145,11.5837,7.9404,0.935
2017/6/7,16.8271,5.19,13.0341,9.8022,5.25,4.88,11.3016,10.4247,49.97,11.9822,9.0599,5.531,19.0098,25.6885,2.8357,10.75,10.1414,9.9751,11.4373,12.545,17.566,17.7742,11.6217,8.1093,0.951
2017/6/8,17.069,5.18,13.2235,9.7525,5.24,4.9,11.5422,10.4053,49.97,12.0564,9.2353,5.531,19.2696,26.3805,2.8161,10.74,9.975,9.8974,11.892,12.545,17.4288,17.814,11.6122,8.0696,0.946
2017/6/9,17.8444,5.16,13.3277,9.7128,5.27,4.93,11.6163,10.4829,49.7127,12.2049,9.2169,5.4921,19.4129,26.4318,2.8062,10.66,10.0142,9.8002,11.8822,12.545,17.4484,18.0463,12.1258,7.9901,0.952
2017/6/12,17.9695,5.07,13.5172,9.6233,5.15,4.82,11.9588,10.4635,49.97,12.1678,9.2261,5.4824,20.4879,26.6966,2.7865,10.11,9.7988,10.1208,11.5263,12.545,17.3504,18.1259,13.1814,7.8708,0.931
2017/6/13,18.0696,5.16,13.593,9.9414,5.25,5.08,11.9125,10.9678,51.2761,12.1826,9.2446,5.8129,20.6492,27.9268,2.8259,10.43,9.9261,10.2373,11.7932,12.545,18.3693,18.3934,13.0007,8,0.938
2017/6/14,17.7944,5.19,13.3467,9.9712,5.4,5.19,11.9588,11.8018,51.0584,12.1158,9.1799,5.7934,20.49,27.3715,2.8653,11.09,10.1316,10.5773,11.9118,12.545,18.1832,18.5807,12.6679,7.9901,0.933
2017/6/15,17.5109,5.21,13.2425,9.9613,5.4,5.11,12.4123,11.7048,51.1574,12.1678,9.2076,5.7643,19.9094,27.1835,2.8456,11.26,10.1121,10.6258,12.0897,12.545,18.3008,18.6008,12.6298,8.0696,0.937
2017/6/16,17.3608,5.19,13.0436,9.9016,5.34,5.11,12.4123,11.3557,50.5142,12.1381,9.2815,5.7643,19.7127,26.2645,2.8357,11.09,10.0533,10.4219,11.8624,12.545,18.3595,18.6743,12.4396,8.0397,0.929
2017/6/19,17.3858,5.22,13.1856,9.9712,5.36,5.15,12.329,11.4139,50.6923,12.0267,9.2723,5.7448,19.9281,26.4627,2.8554,11.18,10.4057,10.4316,11.8822,12.545,18.3889,18.7479,12.4967,8.0696,0.93
2017/6/20,17.3108,5.2,13.2425,10.0011,5.36,5.2,12.4123,11.4236,50.0491,12.0713,9.2815,5.7643,19.5535,26.1744,2.8456,11.19,10.3666,10.3345,11.8624,12.545,18.3987,18.8482,12.5157,8.0894,0.936
2017/6/21,17.2024,5.21,13.4035,10.0209,5.35,5.15,13.0324,11.3363,50.4152,12.0416,9.2815,5.7157,19.9281,27.0033,2.8751,11.27,10.2981,10.4607,12.0008,12.545,18.2812,18.6476,12.5538,8.0596,0.933
2017/6/22,17.3441,5.1,13.4698,9.7823,5.25,5.03,12.8751,10.9096,50.2371,12.1232,9.4293,5.6087,20.0217,27.1295,2.8062,10.81,10.0338,10.3345,11.813,12.545,18.4183,18.3131,12.6108,7.9801,0.929
2017/6/23,17.1107,5.06,13.4604,9.8122,5.24,4.99,13.0232,10.7157,50.0689,12.0787,9.457,5.6282,20.0686,27.2917,2.7964,10.93,9.9359,10.1208,11.9316,12.545,19.0845,18.5874,12.4111,7.9503,0.911
2017/6/26,17.4275,5.12,13.7824,10.0408,5.33,5.06,13.7081,11.2781,50.9792,12.101,9.5216,5.6865,20.5181,28.0485,2.8259,11.15,10.0827,10.247,12.0403,12.545,18.9767,18.6141,12.6489,8.0298,0.928
2017/6/27,17.4942,5.14,13.7256,10.0209,5.33,5.14,14.0321,11.152,50.9298,12.0713,9.5124,5.6573,20.4619,28.1927,2.8357,11.09,10.0631,10.2866,12.1985,12.545,19.1727,18.4469,12.9437,8.0596,0.92
2017/6/28,17.2441,5.14,13.6687,10.1005,5.32,5.28,14.0321,11.1326,50.0293,12.0416,9.5401,5.7157,20.1809,27.7241,2.8161,10.74,10.0631,10.2866,12.7125,12.545,19.1825,18.2931,12.6584,7.9602,0.912
2017/6/29,17.2191,5.13,13.6309,10.1005,5.34,5.24,14.3005,11.0939,49.7819,12.0861,9.5216,5.6962,20.4713,27.6971,2.8259,10.77,10.0827,10.4548,12.8905,12.545,19.6331,17.4838,12.5728,8.0099,0.924
2017/6/30,17.2608,5.17,13.6593,10.1104,5.32,5.27,14.1524,11.346,49.4257,12.1901,9.5124,5.6865,20.5743,27.9764,2.7964,10.81,10.0044,10.435,13.1475,12.545,19.545,17.4303,12.6394,7.9901,0.972
2017/7/3,17.4359,5.22,13.5551,10.2198,5.37,5.38,14.0691,11.5302,49.5049,12.1975,9.42,5.7643,20.6679,27.7331,2.8161,10.95,10.0044,10.4745,13.0289,12.545,20.3287,17.2296,12.6298,8.0397,0.961
2017/7/4,17.6443,5.14,13.413,10.1601,5.36,5.34,14.4394,11.6466,49.97,12.3682,9.3369,5.774,20.5743,27.7331,2.8751,10.99,9.9848,10.435,12.8213,12.545,20.0642,17.4102,12.6584,8.0099,0.995
2017/7/5,17.6777,5.19,13.5267,10.2894,5.39,5.36,14.4764,11.7048,50.6428,12.6726,9.4016,5.8323,20.3776,28.2738,2.8948,11.12,10.0142,10.5636,13.0091,12.545,20.2895,17.5573,12.6584,8.0696,0.996
2017/7/6,17.9278,5.18,13.4982,10.1999,5.39,5.26,14.8559,12.1606,50.3163,12.925,9.3831,5.7837,20.5555,29.1117,2.8751,11.01,9.9457,10.4548,13.0091,12.545,20.8578,17.7981,12.8296,8.1093,1.018
2017/7/7,17.9945,5.22,13.413,10.1999,5.41,5.23,15.0225,12.1121,50.1382,12.9547,9.3923,5.8712,20.6585,28.8774,2.8062,11.04,10.2002,10.4646,12.9695,12.545,21.0243,17.865,13.0768,8.159,1.018
2017/7/10,18.2447,5.24,13.3751,10.1204,5.39,5.16,15.4575,11.8018,49.5247,12.9696,9.2353,5.9101,20.6585,28.3639,2.8062,10.89,10.1414,10.2569,12.6038,12.545,20.7598,17.2697,12.7915,8.0795,1.007
2017/7/11,18.0112,5.17,13.4035,10.0607,5.33,5.13,14.7356,11.6563,49.5643,12.8656,9.4662,5.7934,20.4525,28.7783,2.7964,10.82,10.161,10.1283,12.3567,12.545,19.5842,17.3232,12.8866,8.0497,0.983
2017/7/12,17.8695,5.12,13.2804,9.7625,5.19,4.96,14.6708,10.4926,49.3169,12.8508,9.4847,5.7059,20.106,28.526,2.7767,10.39,10.0044,9.9998,12.3369,12.545,19.6331,17.5707,12.4967,8,0.991
2017/7/13,17.9779,5.12,13.2898,9.7426,5.21,4.97,14.7078,10.1823,49.3367,12.8359,9.457,5.7351,19.9468,28.1116,2.7964,10.55,9.9554,10.2273,12.2875,12.545,19.545,17.5707,12.4777,8.02,0.992
2017/7/14,18.1363,5.14,13.4035,9.9911,5.16,5.04,15.0317,10.2502,50.0392,12.925,9.42,5.911,20.3027,28.6792,2.8062,10.38,10.0044,10.0888,12.238,12.545,19.7017,17.5105,12.4967,7.94,0.988
2017/7/17,17.611,4.79,13.4035,9.3549,4.74,4.63,14.7911,10.6672,48.4857,12.7691,9.3277,5.7449,20.3027,28.9585,2.7471,9.65,9.5932,9.6338,11.8426,12.545,17.8403,17.4102,12.1258,7.62,0.964
2017/7/18,17.6443,4.77,13.6498,9.4145,4.75,4.48,14.5875,10.5896,48.456,12.9028,9.5124,5.784,20.4338,28.3999,2.7767,9.74,9.603,9.703,11.467,12.545,18.0362,17.3299,11.9356,7.67,0.977
2017/7/19,17.8778,4.84,13.8961,9.6133,4.81,4.58,16.0499,10.6672,49.0695,12.925,9.5586,5.9305,20.1716,28.2287,2.8357,9.84,9.8478,9.8316,11.3582,12.545,19.8389,17.437,11.8595,7.78,0.992
2017/7/20,18.1363,4.87,13.8298,9.5636,4.89,4.62,16.2813,10.7544,49.5544,12.9918,9.5216,5.9012,20.7522,28.535,2.8457,10.08,10.4155,9.8613,11.6845,12.545,19.7899,17.4503,11.9736,7.78,0.987
2017/7/21,18.745,4.86,14.1613,9.5736,4.91,4.61,16.1054,10.9678,49.9601,13.2517,9.7063,5.9403,21.6137,28.2287,2.8457,10.99,11.2868,9.891,11.8822,12.545,19.594,17.7446,12.4967,7.83,0.985
2017/7/24,18.7283,4.92,14.1329,9.8122,4.99,4.68,16.2165,11.2005,49.3664,13.5115,9.7618,5.9403,21.3422,28.508,2.8855,11.23,11.1986,9.9701,11.7339,12.545,19.8389,17.6978,12.6013,7.86,1.022
2017/7/25,18.3426,4.91,13.8582,9.7625,4.94,4.67,15.9018,11.1036,48.8716,13.6659,9.6509,5.8817,21.2017,28.4359,2.8556,10.83,11.5021,9.8415,11.635,12.545,18.5849,17.4035,12.5823,7.81,1.014
2017/7/26,18.3941,4.86,13.7635,9.6531,4.9,4.57,15.9111,11.0163,48.3867,13.3725,9.6694,5.8621,21.1455,27.4719,2.8357,10.62,11.6979,9.7624,12.0601,12.545,18.5065,17.2965,12.6584,7.83,1.015
2017/7/27,18.1712,4.9,13.574,9.8321,5,4.63,15.8185,11.0648,48.5846,13.5115,9.7802,5.911,21.1549,27.4358,2.8556,10.84,11.2965,9.9009,12.3962,12.545,18.7514,17.3701,12.6679,7.92,1.041
2017/7/28,18.2055,4.9,13.574,9.7923,4.99,4.64,16.2628,10.9581,48.9508,13.4034,9.6694,5.823,20.7241,27.3547,2.8457,10.69,11.1203,10.0789,12.4061,12.545,18.7808,17.4838,12.5062,7.85,1.057
2017/7/31,18.5398,4.92,13.5551,9.7823,5.01,4.62,17.0958,10.8611,48.4857,13.4034,9.5678,5.8621,20.7054,27.1565,2.8656,10.62,11.3455,10.0294,12.4654,12.545,18.9865,17.6911,12.3635,7.9,1.052
2017/8/1,18.4198,4.96,13.7161,10.0508,5.08,5.08,17.2902,10.9969,48.5451,13.3648,9.5309,6.0184,20.8271,27.1655,2.9054,10.5,10.9735,10.0591,12.5445,12.545,18.6143,17.6978,12.3445,7.95,1.058
2017/8/2,18.1712,4.9,13.4225,10.0905,5,5.25,17.1791,10.8223,47.9909,13.3571,9.4385,5.9305,20.6773,27.1024,2.8656,10.17,11.0812,9.8712,12.4456,12.545,18.5261,17.4102,12.4111,7.83,1.039
2017/8/3,17.9483,4.89,13.4888,10.0508,5.01,5.13,17.5031,10.5799,48.1592,13.2181,9.42,5.8914,20.4432,26.2014,2.8855,10.36,11.0224,9.7921,12.6236,12.545,18.6045,17.5038,12.3731,7.79,1.038
2017/8/4,17.9312,4.91,13.4888,10.0408,4.96,5.04,17.9752,10.5508,48.179,13.1563,9.4478,5.8914,20.6585,26.4177,2.8954,10.37,10.6994,9.8019,12.6433,12.545,18.7808,17.3634,12.2399,7.79,1.024
2017/8/7,17.9826,4.98,13.4414,9.9911,4.99,4.87,17.7345,10.6866,48.5763,13.1332,9.4662,5.8621,20.6024,26.6339,2.9452,10.37,10.8267,9.7921,12.7817,12.545,18.6828,17.2965,12.0973,7.82,1.029
2017/8/8,17.6655,4.97,13.4225,10.0309,5.03,4.84,17.0773,10.6284,48.8743,13.1255,9.5216,5.823,20.3589,26.1203,2.9551,10.27,11.1889,9.7624,12.8905,12.545,18.5261,17.3232,12.4206,7.85,1.03
2017/8/9,17.6055,5.03,13.413,9.9315,5.01,4.78,16.8459,10.5605,48.7948,13.1255,9.5032,5.8133,20.4151,26.4357,2.985,10.63,11.1105,9.6437,12.8213,12.545,18.8298,17.3834,12.4491,8.07,1.042
2017/8/10,17.4426,4.94,13.2425,9.7525,4.92,4.77,16.198,10.3472,48.3975,13.0405,9.4847,5.7644,20.8552,26.679,2.9452,10.58,10.9148,9.5052,12.6334,12.545,18.5163,17.2631,12.3731,7.91,1.03
