ÈÕÆÚ,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH
2014/1/2,6.0678,2.3174,9.8715,4.1719,2.855,2.8482,7.9166,2.5,2.57,7.6044,
2014/1/3,6.0816,2.2888,9.6652,4.165,2.8501,2.7629,7.9539,2.47,2.545,7.5086,
2014/1/6,5.792,2.2087,9.1859,3.9651,2.7867,2.6322,7.8421,2.36,2.47,7.4786,
2014/1/7,5.6886,2.2087,9.1127,3.9306,2.8355,2.6549,7.7614,2.34,2.48,7.7363,
2014/1/8,5.6472,2.1687,9.2325,3.9099,2.8452,2.5639,7.6745,2.31,2.465,7.2629,
2014/1/9,5.6265,2.1286,9.1593,3.9375,2.8062,2.49,7.6372,2.28,2.43,7.3408,
2014/1/10,5.7024,2.0714,8.8597,4.0202,2.7185,2.4673,7.3268,2.24,2.43,7.2749,
2014/1/13,5.6679,2.0943,8.913,4.0202,2.6893,2.473,7.0287,2.23,2.395,7.4606,
2014/1/14,5.8334,2.14,9.0728,4.1237,2.7429,2.5241,7.5068,2.34,2.48,7.8082,
2014/1/15,5.9299,2.1629,9.339,4.1237,2.7478,2.5241,7.4634,2.32,2.455,7.8441,
2014/1/16,5.7851,2.1629,9.319,4.1099,2.777,2.5241,7.6683,2.32,2.47,7.9101,
2014/1/17,5.7093,2.14,9.1859,4.0547,2.738,2.473,7.7428,2.28,2.415,7.8501,
2014/1/20,5.6403,2.14,8.8997,3.972,2.816,2.49,7.6248,2.25,2.39,7.8501,
2014/1/21,5.7093,2.14,9.0195,3.9995,2.8306,2.5355,7.7303,2.29,2.425,7.7483,
2014/1/22,5.9024,2.14,9.3523,4.0961,2.8744,2.6037,8.0284,2.35,2.49,8.5213,
2014/1/23,5.9575,2.14,9.3523,4.1719,2.8744,2.5924,8.4754,2.35,2.5,8.8928,
2014/1/24,5.9644,2.14,9.5187,4.1788,2.8988,2.6549,9.0032,2.37,2.5,8.8629,
2014/1/27,5.9644,2.243,9.2991,4.165,2.8793,2.672,9.4068,2.35,2.5,8.731,
2014/1/28,5.9989,2.2259,9.5853,4.1719,2.8842,2.7572,9.4813,2.34,2.49,8.6891,
2014/1/29,6.0058,2.2316,9.7051,4.1857,2.8696,2.7913,9.5248,2.34,2.49,8.725,
2014/1/30,6.6057,2.2202,9.339,4.3236,2.8744,2.7402,9.3199,2.39,2.425,8.6591,
2014/2/7,6.6746,2.2373,9.3457,4.4271,2.9085,2.7516,9.4441,2.41,2.485,9.0546,
2014/2/10,6.7712,2.2831,9.5853,4.5167,2.967,2.8539,10.245,2.52,2.615,9.1984,
2014/2/11,6.9229,2.3174,9.9048,4.434,3.0011,2.8596,10.0029,2.52,2.595,9.0366,
2014/2/12,6.7229,2.3346,9.8582,4.3374,3.0303,2.9107,9.7421,2.53,2.59,9.7138,
2014/2/13,6.5229,2.3232,9.785,4.2823,2.9573,2.8482,10.4313,2.53,2.58,9.552,
2014/2/14,6.6953,2.3518,10.7635,4.3305,3.006,2.9164,11.4744,2.54,2.59,9.5879,
2014/2/17,6.8401,2.3804,10.9765,4.3788,3.0986,2.9619,12.412,2.56,2.64,10.0374,
2014/2/18,6.6884,2.3518,11.4225,4.2064,3.0791,2.905,13.6538,2.59,2.755,10.0014,
2014/2/19,6.4747,2.3747,11.316,4.2409,3.1473,2.979,14.2934,2.71,2.7,9.8276,
2014/2/20,6.2264,2.3403,10.7568,4.1719,3.0693,3.0642,12.8715,2.72,2.615,9.3662,
2014/2/21,6.1782,2.3117,10.8767,4.1237,3.045,3.0301,12.4058,2.65,2.68,9.3183,
2014/2/24,6.3092,2.306,10.6903,4.1995,3.0986,2.9221,12.3313,2.56,2.58,9.522,
2014/2/25,5.7093,2.2373,10.1511,4.0478,3.2204,2.7686,11.0957,2.54,2.43,8.6771,
2014/2/26,5.923,2.2488,10.0379,4.103,3.2106,2.8084,11.7787,2.58,2.475,9.0187,
2014/2/27,5.792,2.2488,9.978,4.0892,3.3519,2.7516,11.5986,2.54,2.44,8.731,
2014/2/28,5.8541,2.2774,10.4506,4.0892,3.3957,2.8255,11.8097,2.55,2.465,8.9408,
2014/3/3,6.1437,2.3289,10.7036,4.2547,3.5273,2.9619,12.2071,2.64,2.515,9.2943,
2014/3/4,6.1299,2.3518,10.5904,4.2064,3.4152,2.9676,11.6793,2.62,2.51,9.6539,
2014/3/5,6.0678,2.3289,10.6304,4.2133,3.3568,2.9903,11.7725,2.65,2.525,9.516,
2014/3/6,6.2057,2.3403,10.4174,4.2202,3.386,2.9846,11.164,2.62,2.52,9.4441,
2014/3/7,6.2126,2.3403,10.2376,4.2409,3.2788,3.0642,10.8597,2.56,2.47,8.8629,
2014/3/10,6.2747,2.2888,9.6585,4.103,3.2593,2.979,9.9284,2.53,2.39,8.755,
2014/3/11,6.585,2.2888,9.6053,4.2064,3.235,3.1268,9.9718,2.58,2.375,8.9587,
2014/3/12,6.1644,2.2831,9.7184,4.034,3.3811,3.3883,10.2761,2.57,2.42,8.731,
2014/3/13,5.9713,2.3747,9.8715,4.0271,3.3227,3.2518,10.2761,2.59,2.415,9.1984,
2014/3/14,6.0954,2.3403,9.6452,4.0271,3.2837,3.1381,10.2761,2.66,2.38,9.0726,
2014/3/17,6.2057,2.4261,9.805,4.0271,3.4639,3.2461,10.2761,2.69,2.415,9.3602,
2014/3/18,6.2747,2.4376,10.1844,4.0547,3.5273,3.1438,10.2761,2.65,2.43,9.522,
2014/3/19,6.2195,2.4776,10.0779,3.9858,3.8781,3.0756,10.2761,2.63,2.51,9.6479,
2014/3/20,6.0747,2.4204,9.6785,3.972,3.9804,3.0244,10.928,2.67,2.45,9.1085,
2014/3/21,6.1368,2.4891,9.9847,3.9995,3.9999,3.1097,10.7231,2.71,2.5,9.4142,
2014/3/24,6.516,2.5234,10.1711,4.0823,4.1899,3.1893,10.6921,2.69,2.75,9.534,
2014/3/25,6.3988,2.4948,10.404,4.034,4.0047,3.1552,10.4561,2.74,2.84,9.7677,
2014/3/26,6.4195,2.4719,10.5239,4.0478,3.995,3.1779,10.8846,2.78,2.77,10.3849,
2014/3/27,6.5022,2.3975,10.6237,4.1306,3.9122,3.1666,10.3816,2.71,2.77,10.0853,
2014/3/28,7.1504,2.3804,10.1711,4.2547,3.7904,2.9903,9.9408,2.66,2.58,9.6059,
2014/3/31,7.1504,2.4319,10.1511,4.2547,3.8245,2.9505,9.6365,2.64,2.6,8.9587,
2014/4/1,7.1504,2.4433,10.4174,4.2547,4.0437,3.0017,9.9905,2.67,2.6,9.1685,
2014/4/2,7.1504,2.4376,10.3109,4.2547,3.9268,2.9676,9.829,2.73,2.66,9.4321,
2014/4/3,7.1504,2.4261,10.6903,4.2547,3.8634,2.9619,9.7235,2.67,2.61,9.3243,
2014/4/4,7.1504,2.4204,10.7102,4.2547,4.0193,2.9846,9.8104,2.94,2.63,9.3422,
2014/4/8,7.1504,2.4376,10.7768,4.2547,4.034,3.0131,9.9905,3.02,2.62,9.2943,
2014/4/9,7.1504,2.449,10.8034,4.2547,4.0388,3.0585,10.1457,2.95,2.65,9.4441,
2014/4/10,7.1504,2.5349,11.0897,4.2547,3.9852,3.0472,11.1578,2.89,2.61,9.6958,
2014/4/11,7.1504,2.5578,10.7036,4.2547,3.8099,3.0131,11.4248,2.91,2.57,9.4441,
2014/4/14,7.1504,2.6035,10.7435,4.2547,3.9219,3.1211,11.1205,2.87,2.61,9.3482,
2014/4/15,7.1504,2.5234,10.4706,4.2547,3.8391,3.1211,11.1019,2.86,2.565,9.3482,
2014/4/16,7.1504,2.6665,10.6237,4.2547,3.8732,3.1552,10.9839,3,2.575,9.3063,
2014/4/17,7.1504,2.6321,10.637,4.2547,3.9219,3.0983,11.1702,2.94,2.565,9.4981,
2014/4/18,7.1504,2.5749,10.5971,4.2547,3.9365,3.1154,11.0771,2.89,2.525,9.3602,
2014/4/21,7.1504,2.5063,10.3774,4.2547,3.8293,3.1097,10.3692,2.79,2.475,8.5692,
2014/4/22,6.4333,2.512,10.464,3.8478,3.7465,3.0699,9.9656,2.83,2.435,8.0479,
2014/4/23,5.9506,2.5234,10.4839,3.8547,3.6491,3.0301,9.6179,2.8,2.455,8.1378,
2014/4/24,6.5436,2.4605,10.404,4.1582,3.6442,3.0415,9.6241,2.73,2.46,8.0599,
2014/4/25,6.9642,2.4033,9.3723,4.1719,3.654,3.0415,8.8852,2.75,2.415,7.6943,
2014/4/28,6.2678,2.2831,8.9995,3.9168,3.4591,2.78,8.8666,2.75,2.385,7.4307,
2014/4/29,6.323,2.3232,9.1859,3.9168,3.4688,2.8709,9.0032,2.75,2.43,7.5505,
2014/4/30,6.0885,2.346,9.2059,3.8754,3.5809,2.9221,9.0591,2.75,2.415,7.982,
2014/5/5,6.6953,2.3575,9.2192,4.103,3.5955,2.9448,8.9846,2.75,2.415,8.1258,
2014/5/6,6.9642,2.3689,9.339,4.1168,3.5857,2.9392,9.1833,2.75,2.415,8.1378,
2014/5/7,6.8953,2.3346,9.1992,4.0616,3.5857,2.8994,9.1895,2.75,2.425,7.8501,
2014/5/8,7.4745,2.3289,9.2259,4.2202,3.6004,2.9335,9.0777,2.75,2.445,7.7902,
2014/5/9,7.2262,2.3117,9.359,4.1099,3.5322,2.8937,8.7424,2.75,2.425,7.4846,
2014/5/12,7.3366,2.3632,9.7317,4.1719,3.5857,2.9562,9.1088,2.75,2.475,6.9632,
2014/5/13,8.0123,2.3518,9.6519,4.3236,3.5809,2.9562,9.0529,2.75,2.455,6.9632,
2014/5/14,7.8606,2.3575,9.6452,4.2271,3.5273,2.9676,8.9039,2.75,2.445,6.9632,
2014/5/15,7.3848,2.306,9.4455,4.1237,3.5175,2.8937,8.5748,2.75,2.375,6.9632,
2014/5/16,7.5986,2.306,9.3257,4.1513,3.4834,2.8766,8.612,2.75,2.405,6.9632,
2014/5/19,7.3917,2.3003,9.1859,4.0547,3.5565,2.8425,8.4816,2.75,2.38,6.9632,
2014/5/20,7.2745,2.2945,9.2991,4.0685,3.5078,2.8425,8.699,2.75,2.38,6.9632,
2014/5/21,7.4607,2.306,9.3989,4.1099,3.5127,2.8653,8.8542,2.75,2.39,6.9632,
2014/5/22,7.3228,2.3117,9.339,4.0547,3.5322,2.8425,8.7673,2.75,2.385,6.9632,
2014/5/23,7.0814,2.3289,9.4522,3.9858,3.6198,2.8539,8.9371,2.75,2.395,6.9632,
2014/5/26,7.1642,2.3403,9.4921,4.0478,3.6296,2.8596,9.3144,2.75,2.41,7.2193,
2014/5/27,7.6262,2.3174,9.6452,4.165,3.6052,2.8311,9.2201,2.75,2.4,7.2681,
2014/5/28,7.5848,2.3346,9.7317,4.165,3.6296,2.8653,9.3396,2.75,2.4,7.4571,
2014/5/29,7.2469,2.3003,9.6585,4.1582,3.8732,2.8425,8.9937,2.75,2.37,7.262,
2014/5/30,7.1642,2.306,9.572,4.0547,3.8099,2.8994,9.0817,2.75,2.37,7.2071,
2014/6/3,7.1228,2.3289,9.552,4.0133,3.9024,2.8425,9.2453,2.75,2.355,7.3047,
2014/6/4,6.8953,2.2945,9.2724,3.9995,3.9365,2.7572,9.239,2.75,2.285,7.1401,
2014/6/5,6.9987,2.3117,9.3856,3.9858,3.917,2.7857,9.2956,2.75,2.285,7.3535,
2014/6/6,6.9504,2.2945,9.2858,3.9513,3.8781,2.7572,9.1195,2.75,2.25,7.2742,
2014/6/9,6.8056,2.2945,9.2525,3.9444,3.805,2.7345,9.0188,2.75,2.22,7.2437,
2014/6/10,6.9849,2.3174,9.3856,4.0133,3.8488,2.7516,9.0629,2.75,2.25,7.2254,
2014/6/11,7.0263,2.3403,9.3723,4.103,3.8976,2.7572,8.9874,2.75,2.24,7.1462,
2014/6/12,6.8539,2.3232,9.4255,4.0478,3.8391,2.7629,8.9811,2.75,2.275,7.1096,
2014/6/13,6.9297,2.3403,9.5054,4.0478,3.9658,2.78,9.3585,2.75,2.285,7.2315,
2014/6/16,6.9573,2.3632,9.552,4.0685,3.9122,2.8311,9.4088,2.75,2.27,7.3108,
2014/6/17,6.7849,2.3232,9.3523,4.0271,3.844,2.797,9.2201,2.75,2.275,7.2132,
2014/6/18,6.4884,2.306,9.2858,3.9582,3.805,2.7686,9.1949,2.75,2.24,7.0669,
2014/6/19,6.1713,2.2249,9.0861,3.9099,3.7611,2.7459,8.9308,2.75,2.155,6.7925,
2014/6/20,6.385,2.3118,9.2059,3.972,3.7027,2.78,9.0126,2.75,2.16,6.9632,
2014/6/23,6.3643,2.3002,9.1992,3.9651,3.7855,2.8198,9.1132,2.75,2.155,6.8962,
2014/6/24,6.3368,2.3292,9.2458,3.9444,3.7124,2.8425,9.044,2.75,2.16,6.9998,
2014/6/25,6.4333,2.3523,9.1793,3.9513,3.6345,2.8311,9.1949,2.75,2.15,6.9998,
2014/6/26,6.4609,2.3523,9.3789,3.9927,3.6247,2.9335,9.2893,2.75,2.16,7.2681,
2014/6/27,6.4953,2.3581,9.3789,4.0133,3.6393,3.2291,9.6226,2.75,2.18,7.3413,
2014/6/30,6.5712,2.3871,9.4721,4.0616,3.6345,3.2746,9.8805,2.75,2.195,7.5425,
2014/7/1,6.716,2.3813,9.532,4.0892,3.727,3.1893,10.088,2.75,2.205,7.5425,
2014/7/2,6.7298,2.3987,9.572,4.0823,3.7465,3.1196,9.9434,2.75,2.195,7.6644,
2014/7/3,6.6401,2.4277,9.552,4.0823,3.8537,3.1254,10.1195,2.75,2.21,7.7437,
2014/7/4,6.5919,2.4103,9.5254,4.0271,3.8342,3.137,9.8427,2.75,2.195,7.5181,
2014/7/7,6.5574,2.3929,9.5653,4.0271,3.8391,3.0847,9.7232,2.75,2.185,7.451,
2014/7/8,6.585,2.4277,9.7451,4.0478,3.8489,3.1312,10.0377,2.75,2.185,7.4632,
2014/7/9,6.4884,2.4103,9.5653,4.0271,3.7704,3.0324,10.2327,2.75,2.15,7.2498,
2014/7/10,6.4471,2.4161,9.6652,4.0409,3.8881,3.0673,10.2264,2.75,2.155,7.2803,
2014/7/11,6.6539,2.4277,9.9514,4.0685,3.9322,3.0905,10.0943,2.75,2.16,7.1645,
2014/7/14,6.7229,2.4682,10.1711,4.1099,4.0107,3.1835,10.5849,2.75,2.22,7.6035,
2014/7/15,6.6815,2.4624,10.0579,4.0961,4.0009,3.1486,10.3459,2.75,2.21,7.8291,
2014/7/16,6.5712,2.445,10.018,4.1237,3.9322,3.0789,9.8931,2.75,2.225,7.6644,
2014/7/17,6.4953,2.4798,9.805,4.1168,3.9764,3.1022,9.7107,2.75,2.23,7.3718,
2014/7/18,6.4747,2.474,9.8449,4.1237,4.0107,3.0963,9.7798,2.75,2.235,7.3413,
2014/7/21,6.3436,2.474,9.7051,4.103,3.8538,3.0557,9.5471,2.75,2.26,7.2742,
2014/7/22,6.4609,2.7231,9.8848,4.1306,3.8734,3.0731,9.8679,2.75,2.285,7.5425,
2014/7/23,6.6126,2.9955,9.8316,4.1995,3.8195,3.0731,9.6603,2.75,2.28,7.4266,
2014/7/24,6.5712,3.2967,10.0845,4.1926,3.8685,3.137,9.761,2.75,2.305,7.3413,
2014/7/25,6.6126,3.43,10.2177,4.1926,3.9175,3.1951,9.6855,2.75,2.315,7.4023,
2014/7/28,6.6884,3.4532,10.5571,4.2064,3.947,3.2009,9.8805,2.75,2.335,7.5486,
2014/7/29,6.8332,3.5111,10.5039,4.2961,3.9224,3.23,10.0817,2.75,2.36,7.6583,
2014/7/30,6.9091,3.5169,10.4506,4.3236,4.0401,3.1951,9.9434,2.75,2.385,7.6827,
2014/7/31,7.178,3.5575,10.657,4.4202,4.0156,3.2067,9.9119,2.75,2.4,7.89,
2014/8/1,6.916,3.5691,10.3042,4.3374,4.0401,3.1544,9.7421,2.75,2.35,7.6888,
2014/8/4,6.9918,3.6502,10.5638,4.365,4.1284,3.2067,10.1572,2.75,2.395,7.8352,
2014/8/5,6.978,3.5575,10.5571,4.3168,4.1088,3.2532,10.1195,3.03,2.445,7.8839,
2014/8/6,6.9849,3.4532,10.6237,4.3168,4.0548,3.2242,10.3144,3.18,2.425,8.0486,
2014/8/7,6.9297,3.3315,10.444,4.3236,3.9715,3.1777,11.0251,3.02,2.455,7.89,
2014/8/8,6.8953,3.3431,10.8633,4.3305,3.9911,3.1835,10.6666,2.98,2.43,7.9083,
2014/8/11,6.9918,3.3663,10.9499,4.4409,4.1284,3.23,10.7232,3,2.425,8.0669,
2014/8/12,7.0539,3.3721,11.3759,4.3788,4.1725,3.2532,10.6289,2.96,2.485,8.012,
2014/8/13,7.0263,3.4068,11.316,4.3788,4.1333,3.3694,10.5346,2.96,2.51,7.8718,
2014/8/14,6.9297,3.3257,11.1096,4.3443,4.045,3.3229,10.5157,3,2.495,7.8413,
2014/8/15,6.9642,3.4184,11.1828,4.3788,4.2215,3.41,10.5849,2.99,2.535,7.89,
2014/8/18,7.1159,3.401,11.2028,4.4202,4.2215,3.4159,10.6729,3.01,2.61,7.9693,
2014/8/19,7.1159,3.4068,11.0431,4.4064,4.1529,3.381,10.8113,3.04,2.6,7.9632,
2014/8/20,7.371,3.5169,11.0497,4.4478,4.2607,3.3752,10.9119,3.15,2.66,8.3291,
2014/8/21,7.2331,3.43,11.0697,4.3995,4.2313,3.3461,10.849,3.07,2.655,8.262,
2014/8/22,7.2331,3.3547,11.2228,4.3719,4.2411,3.41,10.7169,3.06,2.635,8.2986,
2014/8/25,7.3504,3.2678,11.4425,4.5926,4.6677,3.4159,10.5975,2.98,2.56,8.1339,
2014/8/26,7.0745,3.204,10.9632,4.6478,4.5353,3.2648,10.3396,2.97,2.54,7.89,
2014/8/27,7.0883,3.2272,10.8234,4.6064,4.5893,3.4856,10.7673,2.96,2.655,7.951,
2014/8/28,7.047,3.094,10.9299,4.5512,4.3294,3.4623,10.5534,2.89,2.54,7.6888,
2014/8/29,7.178,3.1461,10.9565,4.6271,4.3245,3.474,10.8742,2.94,2.59,7.8413,
2014/9/1,7.3435,3.2214,11.1828,4.965,4.4078,3.625,10.9119,2.95,2.6,7.9449,
2014/9/2,7.3779,3.401,11.2694,4.9374,4.5157,3.6308,10.9685,3.01,2.645,8.0364,
2014/9/3,7.4193,3.4184,11.3426,4.9167,4.8589,3.6192,10.9748,3.01,2.68,8.1035,
2014/9/4,7.4262,3.5749,11.3559,4.9167,4.8981,3.5959,10.9371,3.02,2.66,8.1644,
2014/9/5,7.3986,3.5053,11.4824,4.896,4.8638,3.6192,10.8302,3.02,2.665,8.2193,
2014/9/9,7.4124,3.4242,11.7753,4.9994,4.9374,3.6366,10.8868,3.05,2.71,8.3169,
2014/9/10,7.6055,3.4358,11.7287,5.1236,4.8736,3.6308,10.6855,3.04,2.765,8.1644,
2014/9/11,7.9227,3.4822,11.7753,5.2408,4.9913,3.6192,10.6226,3.04,2.735,8.2193,
2014/9/12,7.9502,3.4879,12.3477,5.3097,5.055,3.6192,10.7044,3.12,2.755,8.2498,
2014/9/15,8.1226,3.5111,12.3677,5.5166,5.055,3.654,10.8302,3.18,2.79,8.4754,
2014/9/16,8.1433,3.3025,11.7886,5.3856,5.055,3.6192,10.3459,3.09,2.69,8.1583,
2014/9/17,8.364,3.3605,11.6821,5.4132,5.055,3.6134,10.5094,3.15,2.705,8.2437,
2014/9/18,8.1985,3.3605,11.7021,5.3373,5.055,3.6482,10.3585,3.27,2.7,8.3291,
2014/9/19,8.2123,3.3779,11.742,5.296,5.055,3.6773,10.5408,3.21,2.76,8.3413,
2014/9/22,8.0606,3.4879,11.1629,5.1718,5.055,3.5843,10.5849,3.11,2.745,8.1461,
2014/9/23,8.2743,3.8356,11.3027,5.2753,5.055,3.625,10.5408,3.17,2.79,8.2498,
2014/9/24,8.2881,3.7892,11.6821,5.2822,5.055,3.6831,10.61,3.19,2.875,8.3656,
2014/9/25,8.1709,3.7197,11.5822,5.3787,5.055,3.7005,10.5471,3.21,2.845,8.3047,
2014/9/26,8.1019,3.8761,11.6954,5.4546,5.055,3.7296,10.522,3.29,2.84,8.2559,
2014/9/29,8.4812,4.0673,11.8951,5.6063,5.055,3.9213,10.7987,3.26,2.92,8.3778,
2014/9/30,8.5019,4.0442,11.8285,5.5718,5.055,3.8574,10.7924,3.38,3.035,8.4754,
2014/10/8,8.5432,4.0558,11.9883,5.4821,5.055,4.02,11.1886,3.58,3.1,8.5303,
2014/10/9,8.4329,4.0384,12.0415,5.3856,5.055,4.0084,11.2893,3.55,3.17,8.4876,
2014/10/10,8.3088,4.0615,11.8884,5.3373,5.055,3.9968,11.0377,3.56,3.21,8.3595,
2014/10/13,8.2192,4.0152,11.7021,5.227,5.055,4.1188,10.7736,3.55,3.14,8.3839,
2014/10/14,8.164,3.9804,11.8219,5.1649,5.055,4.3802,10.5849,3.48,3.08,8.2315,
2014/10/15,8.2743,3.9573,12.168,5.2891,5.055,4.479,10.6603,3.49,3.14,8.2864,
2014/10/16,8.1916,3.8877,11.9217,5.3304,5.055,4.386,10.566,3.45,3.095,8.0059,
2014/10/17,7.9985,3.8703,11.5024,5.2201,5.055,4.3279,10.7044,3.33,3,7.8961,
2014/10/20,8.3778,4.16,11.7087,5.3097,5.055,4.3337,10.7924,3.37,3.1,8.012,
2014/10/21,8.2398,4.2006,11.8818,5.2201,5.055,4.4673,10.4842,3.4,3.055,7.9449,
2014/10/22,8.1502,4.1658,11.8751,5.0615,5.055,4.1943,10.3333,3.31,2.985,7.823,
2014/10/23,7.9365,4.1427,11.3093,4.9098,5.055,3.9329,10.3585,3.19,2.815,7.7071,
2014/10/24,7.9916,4.2585,11.3093,5.0063,5.055,3.8574,10.3773,3.22,2.835,7.6644,
2014/10/27,8.0675,4.1774,11.1828,5.0339,5.055,3.9329,10.3962,3.26,2.905,7.7315,
2014/10/28,8.2674,4.2122,11.4691,5.0615,5.055,3.9794,10.9182,3.32,2.945,7.8718,
2014/10/29,8.364,4.5193,11.6421,5.1167,5.055,4.0316,11.1006,3.38,2.96,7.8961,
2014/10/30,8.3295,4.4266,12.1148,5.0891,5.055,4.0607,11.1069,3.52,2.95,7.9815,
2014/10/31,8.4605,4.5077,13.3262,5.1718,5.055,4.2233,11.1949,3.47,3.015,8.14,
2014/11/3,8.3915,4.6931,13.9652,5.0615,5.055,4.3395,11.3962,3.54,3,8.3474,
2014/11/4,8.3915,4.4208,13.5792,5.0339,5.055,4.2814,11.1132,3.58,2.975,8.4205,
2014/11/5,8.2812,4.2933,13.4194,5.0822,5.055,4.2466,11.0943,3.5,2.91,8.2315,
2014/11/6,8.2054,4.3281,13.1798,4.9994,5.055,4.2117,10.9874,3.49,2.975,8.1522,
2014/11/7,8.1019,4.189,13.3995,4.9994,5.055,4.235,11.0629,3.4,2.91,7.9693,
2014/11/10,8.4536,4.2933,13.5326,5.227,5.055,4.3628,11.239,3.47,2.93,8.0242,
2014/11/11,8.0813,4.0326,13.2796,5.0339,5.055,4.1188,10.9748,3.33,2.87,7.6949,
2014/11/12,8.2605,4.1021,13.1398,5.0408,5.055,4.1827,11.1761,3.37,2.9,7.8169,
2014/11/13,8.3778,4.1658,13.6125,5.1442,5.055,4.02,11.7295,3.37,2.875,7.8108,
2014/11/14,8.1847,4.0442,13.2996,5.1236,5.055,3.9852,11.6729,3.35,2.86,7.762,
2014/11/17,8.2536,4.1253,13.6391,5.0891,5.055,4.0491,11.7484,3.35,2.96,7.7681,
2014/11/18,8.2123,4.3397,13.9453,5.0546,5.055,3.9736,12.1257,3.4,3.085,7.7193,
2014/11/19,8.3502,4.2296,14.4911,5.0753,5.055,4.0607,12.0503,3.48,3.045,7.6888,
2014/11/20,8.295,4.2238,14.4046,5.0684,5.055,4.0897,11.6163,3.45,2.995,7.7498,
2014/11/21,8.4812,4.1948,14.977,5.0615,5.055,4.2931,12.2641,3.45,3.04,7.8413,
2014/11/24,8.4605,4.2354,14.977,5.1167,5.055,4.4209,12.371,3.46,3.045,7.9327,
2014/11/25,8.9845,4.218,14.997,5.2891,5.055,4.5719,12.4654,3.52,3.08,7.9388,
2014/11/26,8.957,4.2585,15.1168,5.2753,5.055,5.025,12.566,3.49,3.11,7.9083,
2014/11/27,8.8949,4.2585,15.9622,5.3028,5.055,5.0657,13.132,3.49,3.07,7.9937,
2014/11/28,8.6674,4.1658,16.4747,5.2201,5.055,5.0715,12.9056,3.51,3.045,7.8839,
2014/12/1,8.5984,4.05,16.3017,5.0684,5.055,5.1296,12.566,3.52,3.06,7.7925,
2014/12/2,8.6191,4.1253,17.1603,5.0891,5.055,5.1296,13.1635,3.53,3.155,7.8839,
2014/12/3,8.5294,4.1079,16.9207,5.0891,5.055,4.9611,13.3647,3.58,3.16,8.0425,
2014/12/4,8.6536,4.16,18.6115,5.1029,5.055,5.1528,13.3773,3.7,3.185,8.1096,
2014/12/5,8.2398,4.2585,19.0375,5.027,5.055,4.781,12.7861,3.51,3.045,7.8291,
2014/12/8,8.0813,4.5482,19.0375,4.896,5.5601,4.9147,12.4591,3.53,3.11,7.89,
2014/12/9,7.5434,4.247,19.0375,4.6822,6.1141,4.6358,11.6478,3.38,3.035,8.201,
2014/12/10,7.7089,4.5019,19.0375,4.8615,6.016,4.8449,11.9371,3.45,3.14,8.5242,
2014/12/11,7.7848,4.4671,19.0375,4.827,6.3494,4.9263,12.3333,3.57,3.295,8.4876,
2014/12/12,7.8813,4.386,19.0375,4.7926,6.9721,4.9495,12.5031,3.62,3.295,8.5242,
2014/12/15,7.8399,4.4903,19.0375,4.6753,7.129,5.0889,12.4842,3.68,3.425,8.7742,
2014/12/16,7.902,4.3976,19.0375,4.6891,7.3938,5.0366,12.522,3.68,3.415,8.5791,
2014/12/17,7.7434,4.3107,19.0375,4.5926,7.1339,4.9379,12.2138,3.69,3.3,8.2986,
2014/12/18,7.6469,4.2354,19.0375,4.6409,6.7809,4.8333,11.9308,3.62,3.215,8.2681,
2014/12/19,7.4193,4.1485,19.0375,4.5443,6.7907,4.752,11.6981,3.57,3.225,8.6583,
2014/12/22,6.7987,3.853,19.0375,4.3581,6.7417,4.4964,11.3019,3.56,3.15,8.2376,
2014/12/23,7.0332,3.7776,19.0375,4.4271,6.07,4.4499,11.2893,3.47,3.055,7.8352,
2014/12/24,7.0952,3.853,19.0375,4.4271,5.7709,4.5138,11.6603,3.53,3.11,7.9144,
2014/12/25,7.1642,3.9283,19.0375,4.4202,5.8101,4.4267,11.6792,3.71,3.135,7.9876,
2014/12/26,7.1366,3.9746,19.0375,4.4271,5.7905,4.3105,11.9308,3.71,3.12,7.9083,
2014/12/29,6.9091,3.795,19.0375,4.3443,5.5453,4.1653,11.8805,3.71,3.05,7.634,
2014/12/30,6.8815,3.5807,19.0375,4.3443,5.1678,4.0955,11.2704,3.61,2.92,7.3962,
2014/12/31,6.9229,3.5807,19.0375,4.5443,5.1531,4.113,11.2767,3.64,2.975,7.4632,
2015/1/5,7.0332,3.6154,19.0375,4.6822,5.3639,4.508,12.4025,3.75,3.05,7.6157,
2015/1/6,7.2056,3.7023,19.0375,4.634,5.5993,4.4034,12.2767,3.84,3.07,7.7437,
2015/1/7,7.1504,3.7487,19.0375,4.6891,5.8248,4.4092,12.7798,3.8,3.025,7.7376,
2015/1/8,7.0883,3.7429,19.0375,4.634,5.8395,4.3221,13,3.82,3.06,7.6157,
2015/1/9,7.047,3.6502,19.0375,4.634,5.7758,4.2408,12.8176,3.71,3.035,7.5486,
2015/1/12,6.9229,3.5227,19.0375,4.565,5.7758,4.1188,12.9496,3.58,2.94,7.4084,
2015/1/13,6.9849,3.5633,19.0375,4.5857,5.7758,4.1711,13.0691,3.63,2.955,7.634,
2015/1/14,6.978,3.5227,19.0375,4.5857,5.7758,4.142,12.7673,3.59,2.89,7.6827,
