ÈÕÆÚ,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH
2014/2/24,-1.4957,-3.6388,-2.4675,0.6775,2.9412,-2.046,1.6558,-2.1645,,0,-3.7924,-0.6203,1.3151,-5.1724,,,1.8934,9.715,3.0861,32.9012,7.8383,0.6978,1.2745,1.5408,,,0.141,1.1298,1.4576,8.2581,,,5534306028,3652563200,3613356098,2694487368,2052318789,2401780606,4316805311,5049183294,,1877839408,4.3887E+11,24398883505,7725771300,5346000000,,,-35.6644,56.1107,101.6904,293.3265,60.3076,68.4705,69.1246,52.9905,,39.9628,8.3634,55.6846,122.8806,17.7885,,,0.7717,2.0375,1.7527,3.9364,3.7011,0.8171,7.0945,4.299,,3.4043,0.9851,4.4881,6.9031,1.9987,,,0.1332,4.3479,3.3818,0.934,0.8973,0.2404,2.2431,0.705,,1.8045,0.1951,8.7037,1.7061,0.3085,,
2014/2/25,-2.603,-9.6503,-5.5925,-7.6716,-6.9643,-2.3499,-3.6032,-1.9469,,0,1.4523,-5.1186,-2.8457,1.2121,,,1.7417,8.75,2.8273,23.4961,6.9052,0.9498,1.5225,1.505,,,0.1378,1.8386,1.6848,8.9126,,,5390246001,3300078080,3411277594,2487777031,1909389445,2345341897,4161263955,4950880610,,1877839408,4.45244E+11,23150001827,7505916600,5410800000,,,-34.736,50.6958,96.0034,270.8237,56.1077,66.8615,66.634,51.9588,,39.9628,8.4849,52.8344,119.3838,18.0041,,,0.7516,1.8409,1.6547,3.6344,3.4433,0.7979,6.8389,4.2153,,3.4043,0.9994,4.2584,6.7067,2.0229,,,0.1297,3.9283,3.1926,0.8623,0.8348,0.2347,2.1623,0.6913,,1.8045,0.1979,8.2582,1.6576,0.3122,,
2014/2/26,6.0134,10.0619,5.2186,10.0583,9.9808,1.3369,-3.3282,1.3538,,0,3.681,2.1053,-0.4625,4.1916,,,2.2046,9.6618,2.9248,18.8913,13.0515,0.5984,1.6335,0.921,,,0.1347,1.3707,1.1609,8.3772,,,5714381061,3632129280,3589299133,2738005333,2099961904,2376696736,4022768227,5017905167,,1877839408,4.61633E+11,23637370287,7471202700,5637600000,,,-36.8248,55.7968,101.0134,298.064,61.7076,67.7554,64.4162,52.6622,,39.9628,8.7972,53.9467,118.8317,18.7588,,,0.7968,2.0261,1.741,4,3.787,0.8086,6.6113,4.2724,,3.4043,1.0362,4.348,6.6756,2.1077,,,0.1375,4.3236,3.3593,0.9491,0.9181,0.2379,2.0903,0.7007,,1.8045,0.2052,8.432,1.6499,0.3253,,
2014/2/27,1.4706,8.2982,3.7534,10.0662,3.3159,1.3193,-0.3178,0.2671,,0,6.7061,2.7062,-2.3748,7.4713,,,3.0534,14.5997,5.3313,26.0501,16.557,1.4805,1.2178,1.61,,,0.3877,2.538,1.6776,16.733,,,5798416077,3933529600,3724018136,3013619115,2169594148,2408051574,4009984006,5031310079,,1877839408,4.92591E+11,24277041390,7293776100,6058800000,,,-37.3663,60.4269,104.8048,328.0678,63.7538,68.6492,64.2115,52.8029,,39.9628,9.3871,55.4065,116.0096,20.1603,,,0.8085,2.1943,1.8064,4.4026,3.9125,0.8192,6.5903,4.2838,,3.4043,1.1057,4.4657,6.5171,2.2652,,,0.1395,4.6823,3.4853,1.0446,0.9486,0.241,2.0837,0.7026,,1.8045,0.2189,8.6602,1.6107,0.3496,,
2014/2/28,-2.0704,-1.1688,-1.4212,6.8592,-1.6892,0.5208,-0.4782,-2.0426,,0,-0.7394,-2.2585,1.9038,0,,,1.8308,13.4217,3.5023,31.0519,10.975,0.9149,1.0323,1.1666,,,0.1926,1.5506,2.0726,13.9286,,,5678366055,3887553280,3671092813,3220329451,2132945598,2420593509,3990807674,4928539091,,1877839408,4.88949E+11,23728751873,7432631700,6058800000,,,-36.5927,59.7206,103.3153,350.5706,62.6769,69.0068,63.9045,51.7243,,39.9628,9.3177,54.1552,118.2182,20.1603,,,0.7917,2.1686,1.7807,4.7046,3.8465,0.8235,6.5588,4.1963,,3.4043,1.0975,4.3649,6.6412,2.2652,,,0.1366,4.6276,3.4358,1.1162,0.9326,0.2423,2.0737,0.6882,,1.8045,0.2173,8.4646,1.6414,0.3496,,
2014/3/3,2.9598,2.7595,4.4561,-1.2387,2.5773,2.0725,1.8687,3.8985,,0,0.1862,1.5404,-1.3492,9.893,,,1.9188,9.3681,4.9698,27.8165,8.7704,0.9581,0.9029,1.2689,,,0.2379,1.4574,1.7862,21.7836,,,5846436086,3994831360,3834680173,3180437983,2187918423,2470761250,4065382297,5120676155,,1877839408,4.89859E+11,24094278218,7332347100,6658200000,,,-37.6758,61.3686,107.9191,346.228,64.2923,70.437,65.0986,53.7408,,39.9628,9.3351,54.9894,116.6231,22.1547,,,0.8152,2.2285,1.8601,4.6463,3.9456,0.8406,6.6813,4.3599,,3.4043,1.0995,4.4321,6.5516,2.4893,,,0.1407,4.7553,3.5889,1.1024,0.9566,0.2473,2.1125,0.715,,1.8045,0.2177,8.595,1.6193,0.3842,,
2014/3/4,-0.8214,-1.023,2.5094,4.1049,1.34,0,-0.9958,-1.3962,,0,-0.9294,-1.8963,1.0521,-0.9732,,,1.1694,6.7276,3.8623,25.7791,6.6778,0.7156,0.6757,0.6127,,,0.1232,1.0998,1.3167,13.1699,,,5798416077,3953963520,3930908032,3310991880,2217237263,2470761250,4024898930,5049183294,,1877839408,4.85306E+11,23637370287,7409489100,6593400000,,,-37.3663,60.7408,110.6273,360.4403,65.1538,70.437,64.4504,52.9905,,39.9628,9.2483,53.9467,117.8501,21.9391,,,0.8085,2.2057,1.9067,4.837,3.9985,0.8406,6.6148,4.299,,3.4043,1.0893,4.348,6.6205,2.4651,,,0.1395,4.7067,3.679,1.1477,0.9694,0.2473,2.0914,0.705,,1.8045,0.2157,8.432,1.6363,0.3804,,
2014/3/5,-2.6915,-4.3928,-2.0808,-6.1336,0.3306,-0.5076,-0.4235,-2.3009,,0,-4.3152,2.5773,-1.3014,-5.1597,,,1.2154,5.3355,2.769,21.2929,9.748,0.568,0.5797,0.9462,,,0.1366,2.5153,0.8447,10.4676,,,5642351048,3780275200,3849114352,3107908040,2224566973,2458219315,4007853302,4933007395,,1877839408,4.64365E+11,24246580861,7313061600,6253200000,,,-36.3606,58.0726,108.3254,338.3322,65.3692,70.0794,64.1774,51.7712,,39.9628,8.8492,55.337,116.3164,20.8071,,,0.7867,2.1088,1.8671,4.5404,4.0117,0.8363,6.5868,4.2001,,3.4043,1.0423,4.4601,6.5343,2.3379,,,0.1358,4.4999,3.6024,1.0773,0.9726,0.246,2.0826,0.6888,,1.8045,0.2064,8.6493,1.615,0.3608,,
2014/3/6,1.7021,-2.027,-1.625,0.7001,-4.1186,-0.7653,0.1063,-0.1812,,0,2.3529,2.1357,-1.846,6.9948,,,0.9445,4.5389,2.1028,18.9859,7.9561,0.558,0.6312,0.7681,,,0.1253,1.7646,1.0697,14.5459,,,5738391066,3703648000,3786566244,3129667023,2132945598,2439406412,4012114709,4924070788,,1877839408,4.75291E+11,24764409849,7178063100,6690600000,,,-36.9795,56.8954,106.5651,340.701,62.6769,69.5431,64.2456,51.6774,,39.9628,9.0575,56.5189,114.1692,22.2625,,,0.8001,2.066,1.8367,4.5721,3.8465,0.8299,6.5938,4.1925,,3.4043,1.0668,4.5554,6.4137,2.5014,,,0.1381,4.4087,3.5439,1.0848,0.9326,0.2441,2.0848,0.6876,,1.8045,0.2113,8.8341,1.5852,0.386,,
2014/3/7,1.8828,1.5172,0.6353,-3.1286,7.5601,-0.2571,0.2655,0.363,,0,2.4904,1.476,-1.021,-0.7264,,,1.7118,5.1469,3.5244,20.4965,17.8472,0.4557,0.4807,0.5673,,,0.2213,2.6853,0.8538,11.6701,,,5846436086,3759841280,3810623208,3031751601,2294199217,2433135444,4022768227,4941944003,,1877839408,4.87128E+11,25129936194,7104778200,6642000000,,,-37.6758,57.7587,107.2421,330.0417,67.4153,69.3643,64.4162,51.865,,39.9628,9.283,57.3531,113.0036,22.1008,,,0.8152,2.0974,1.8484,4.4291,4.1373,0.8278,6.6113,4.2077,,3.4043,1.0934,4.6226,6.3482,2.4832,,,0.1407,4.4756,3.5664,1.0509,1.0031,0.2435,2.0903,0.6901,,1.8045,0.2165,8.9645,1.569,0.3832,,
2014/3/10,-5.1335,-7.7446,-7.4495,-6.5789,-7.9872,-4.1237,-5.1907,-2.7125,,0,-2.8037,-4.3636,-4.2345,-4.1463,,,1.0019,3.4506,2.5427,13.9613,11.4285,0.622,0.7615,0.788,,,0.1268,1.7545,1.0733,8.3651,,,5546311030,3468657920,3526751025,2832294259,2110956468,2332799962,3813959283,4807894889,,1877839408,4.7347E+11,24033357160,6803924400,6366600000,,,-35.7417,53.2855,99.2531,308.3284,62.0307,66.504,61.0726,50.4582,,39.9628,9.0228,54.8504,108.2184,21.1845,,,0.7733,1.9349,1.7107,4.1377,3.8068,0.7936,6.2681,4.0935,,3.4043,1.0628,4.4209,6.0794,2.3803,,,0.1335,4.129,3.3007,0.9817,0.9229,0.2335,1.9818,0.6714,,1.8045,0.2104,8.5733,1.5026,0.3674,,
2014/3/11,-2.8139,-2.5037,-1.5007,-1.2804,-2.4306,0.2688,-1.7877,-0.3717,,0,0.3846,0.7605,0.5102,-2.0356,,,1.0006,2.4545,1.7746,10.9168,5.4088,0.3775,0.6765,0.6222,,,0.0717,1.091,0.8084,6.3134,,,5390246001,3381813760,3473825703,2796029287,2059648499,2339070930,3745776771,4790021674,,1877839408,4.75291E+11,24216120332,6838638300,6237000000,,,-34.736,51.9514,97.7636,304.3806,60.523,66.6827,59.9808,50.2706,,39.9628,9.0575,55.2675,108.7705,20.7532,,,0.7516,1.8865,1.685,4.0847,3.7143,0.7958,6.1561,4.0783,,3.4043,1.0668,4.4545,6.1104,2.3318,,,0.1297,4.0256,3.2512,0.9692,0.9005,0.2341,1.9464,0.6689,,1.8045,0.2113,8.6385,1.5102,0.3599,,
2014/3/12,-0.2227,-2.4169,-3.0471,0.2594,-4.6263,-0.5362,0,-2.7052,,0,-4.7893,-0.6289,-1.8613,-5.4545,,,0.836,2.7141,1.539,15.2143,5.7275,0.5758,0.4135,0.7281,,,0.1516,1.1307,0.8899,10.1046,,,5378240999,3300078080,3367975058,2803282281,1964362269,2326528994,3745776771,4660440863,,1877839408,4.52528E+11,24063817689,6711354000,5896800000,,,-34.6586,50.6958,94.7847,305.1701,57.723,66.3252,59.9808,48.9107,,39.9628,8.6237,54.9199,106.746,19.6212,,,0.7499,1.8409,1.6337,4.0953,3.5424,0.7915,6.1561,3.968,,3.4043,1.0158,4.4265,5.9967,2.2046,,,0.1294,3.9283,3.1521,0.9717,0.8588,0.2328,1.9464,0.6508,,1.8045,0.2011,8.5841,1.4821,0.3402,,
2014/3/13,1.3393,-0.1548,1.1429,-2.3286,0,0.8086,0,0.6711,,0,0.2012,-1.2658,0.6897,-1.0989,,,0.8859,2.2121,0.9711,10.2837,3.6754,0.5189,0.361,0.6223,,,0.0814,0.8996,0.6996,5.1296,,,5450271012,3294969600,3406466202,2738005333,1964362269,2345341897,3745776771,4691718990,,1877839408,4.53438E+11,23759212402,6757639200,5832000000,,,-35.1228,50.6173,95.8679,298.064,57.723,66.8615,59.9808,49.2389,,39.9628,8.641,54.2247,107.4822,19.4056,,,0.7599,1.8381,1.6523,4,3.5424,0.7979,6.1561,3.9946,,3.4043,1.0178,4.3705,6.0381,2.1804,,,0.1311,3.9222,3.1881,0.9491,0.8588,0.2347,1.9464,0.6551,,1.8045,0.2015,8.4755,1.4923,0.3365,,
2014/3/14,-1.3216,-1.2403,-1.8362,-1.9868,-0.3731,0.5348,-2.1047,1.0476,,0,-0.2008,-6.7949,-1.0274,0.2778,,,0.4321,1.6758,0.7812,9.1734,2.4444,0.4737,0.5759,0.3309,,,0.0555,2.2696,0.7211,6.2299,,,5378240999,3254101760,3343918093,2683607876,1957032559,2357883833,3666940741,4740870332,,1877839408,4.52528E+11,22144804379,6688211400,5848200000,,,-34.6586,49.9895,94.1077,292.1422,57.5076,67.2191,58.7184,49.7548,,39.9628,8.6237,50.5402,106.378,19.4595,,,0.7499,1.8153,1.622,3.9205,3.5292,0.8022,6.0265,4.0365,,3.4043,1.0158,4.0735,5.976,2.1865,,,0.1294,3.8736,3.1296,0.9302,0.8556,0.236,1.9054,0.662,,1.8045,0.2011,7.8996,1.477,0.3374,,
2014/3/17,1.5625,4.8666,3.1655,5.4054,2.9963,0.5319,1.9756,2.262,,0,2.0121,-1.1004,2.1338,2.4931,,,0.4962,2.1524,1.0758,13.8081,3.6944,0.4063,0.5018,0.4155,,,0.0633,1.721,1.1023,3.6442,,,5462276015,3412464640,3449768738,2828667761,2015670239,2370425768,3739384660,4848109623,,1877839408,4.61633E+11,21901120150,6830924100,5994000000,,,-35.2002,52.4223,97.0866,307.9337,59.2307,67.5766,59.8784,50.8802,,39.9628,8.7972,49.9841,108.6478,19.9446,,,0.7616,1.9036,1.6734,4.1324,3.635,0.8064,6.1456,4.1278,,3.4043,1.0362,4.0287,6.1035,2.241,,,0.1314,4.0621,3.2287,0.9805,0.8813,0.2372,1.9431,0.677,,1.8045,0.2052,7.8127,1.5085,0.3459,,
2014/3/18,-1.0989,-1.3473,0.2789,-0.641,-1.8182,-0.2646,0.9687,-0.2765,,0,-0.9862,0,0.6776,-1.8919,,,0.5661,2.8236,0.973,14.9875,3.5931,0.4805,0.487,0.6371,,,0.05,1.2538,1.4718,4.2939,,,5402251004,3366488320,3459391524,2810535276,1979021689,2364154800,3775606620,4834704712,,1877839408,4.5708E+11,21901120150,6877209300,5880600000,,,-34.8134,51.716,97.3574,305.9597,58.1538,67.3978,60.4585,50.7395,,39.9628,8.7104,49.9841,109.384,19.5673,,,0.7532,1.8779,1.678,4.1059,3.5689,0.8043,6.2051,4.1164,,3.4043,1.026,4.0287,6.1449,2.1986,,,0.13,4.0074,3.2377,0.9742,0.8653,0.2366,1.9619,0.6751,,1.8045,0.2032,7.8127,1.5188,0.3393,,
2014/3/19,1.1111,-1.214,-1.3908,0.5161,-1.8519,1.8568,-2.7088,-1.4787,,0,0.5976,-1.3908,0.9534,1.1019,,,0.6605,1.7606,0.9777,9.205,3.2568,0.7852,0.9664,0.5052,,,0.0509,0.8725,1.1794,4.3549,,,5462276015,3325620480,3411277594,2825041264,1942373139,2408051574,3673332851,4763211851,,1877839408,4.59812E+11,21596514862,6942780000,5945400000,,,-35.2002,51.0882,96.0034,307.5389,57.0769,68.6492,58.8208,49.9892,,39.9628,8.7625,49.2889,110.4269,19.7829,,,0.7616,1.8551,1.6547,4.1271,3.5028,0.8192,6.037,4.0555,,3.4043,1.0321,3.9726,6.2035,2.2228,,,0.1314,3.9587,3.1926,0.9792,0.8492,0.241,1.9088,0.6651,,1.8045,0.2044,7.704,1.5332,0.3431,,
2014/3/20,-1.0989,0.6144,-0.2821,1.4121,-1.8868,-1.3021,-0.9281,-1.4071,,0,0.396,-0.9873,-2.7778,4.0872,,,0.8668,4.5641,1.7993,21.73,6.0679,0.5897,0.5824,0.539,,,0.0968,1.131,0.7183,9.7396,,,5402251004,3346054400,3401654809,2864932733,1905724590,2376696736,3639241595,4696187294,,1877839408,4.61633E+11,21383291161,6749925000,6188400000,,,-34.8134,51.4021,95.7325,311.8815,56,67.7554,58.2749,49.2858,,39.9628,8.7972,48.8023,107.3595,20.5915,,,0.7532,1.8665,1.65,4.1854,3.4367,0.8086,5.981,3.9984,,3.4043,1.0362,3.9334,6.0312,2.3136,,,0.13,3.983,3.1836,0.9931,0.8332,0.2379,1.891,0.6558,,1.8045,0.2052,7.6279,1.4906,0.3571,,
2014/3/21,1.5556,-0.3053,2.1216,-2.7848,1.9231,2.6385,1.7564,4.0913,,0,3.3531,2.9915,0.8,0.5236,,,0.7978,2.7822,1.2405,11.9128,4.1064,0.7155,0.6853,0.8603,,,0.1261,1.6137,1.1102,7.0744,,,5486286019,3335837440,3473825703,2785149796,1942373139,2439406412,3703162700,4888324357,,1877839408,4.77112E+11,22022962265,6803924400,6220800000,,,-35.3549,51.2451,97.7636,303.1962,57.0769,69.5431,59.2984,51.3023,,39.9628,9.0922,50.2622,108.2184,20.6993,,,0.765,1.8608,1.685,4.0688,3.5028,0.8299,6.086,4.162,,3.4043,1.0709,4.0511,6.0794,2.3258,,,0.132,3.9709,3.2512,0.9654,0.8492,0.2441,1.9243,0.6826,,1.8045,0.2121,7.8561,1.5026,0.3589,,
2014/3/24,0.2188,-0.3063,0.554,-1.1719,-0.566,0.7712,-0.1726,3.4735,,0,-0.3817,0.5533,1.9841,-0.7813,,,0.6816,1.9733,1.1849,9.5768,2.9962,0.95,0.5657,1.2863,,,0.0939,1.1615,1.1106,5.0196,,,5498291021,3325620480,3493071274,2752511322,1931378574,2458219315,3696770590,5058119902,,1877839408,4.75291E+11,22144804379,6938922900,6172200000,,,-35.4323,51.0882,98.3053,299.6431,56.7538,70.0794,59.1961,53.0843,,39.9628,9.0575,50.5402,110.3656,20.5376,,,0.7666,1.8551,1.6944,4.0212,3.483,0.8363,6.0755,4.3066,,3.4043,1.0668,4.0735,6.2,2.3076,,,0.1323,3.9587,3.2692,0.9541,0.8444,0.246,1.9209,0.7063,,1.8045,0.2113,7.8996,1.5324,0.3561,,
2014/3/25,1.5284,0.1536,0.551,-1.9763,0.3795,0.5102,0.634,-1.5018,,0,-0.9579,-1.6506,-0.0556,0,,,0.8871,2.1858,1.1617,11.7567,2.9682,0.7126,0.6067,0.7771,,,0.0718,1.2001,0.7054,4.7167,,,5582326037,3330728960,3512316846,2698113865,1938708284,2470761250,3720208328,4982158737,,1877839408,4.70738E+11,21779278035,6935065800,6172200000,,,-35.9738,51.1666,98.8469,293.7213,56.9692,70.437,59.5714,52.2871,,39.9628,8.9707,49.706,110.3042,20.5376,,,0.7784,1.858,1.7037,3.9417,3.4962,0.8406,6.114,4.2419,,3.4043,1.0566,4.0063,6.1966,2.3076,,,0.1343,3.9648,3.2872,0.9352,0.8476,0.2473,1.9331,0.6957,,1.8045,0.2092,7.7692,1.5315,0.3561,,
2014/3/26,0,-1.6871,-0.9589,-3.3602,-0.9452,-0.5076,-0.1718,0.0897,,0,-0.3868,-0.8392,-1.168,-1.8373,,,0.4981,1.5687,0.6651,11.2181,2.094,0.5362,0.346,0.453,,,0.0488,0.9471,0.9163,3.518,,,5582326037,3274535680,3478637096,2607451436,1920384010,2458219315,3713816218,4986627041,,1877839408,4.68917E+11,21596514862,6854066700,6058800000,,,-35.9738,50.3034,97.899,283.8517,56.4307,70.0794,59.469,52.3339,,39.9628,8.936,49.2889,109.0159,20.1603,,,0.7784,1.8267,1.6874,3.8092,3.4631,0.8363,6.1035,4.2457,,3.4043,1.0525,3.9726,6.1242,2.2652,,,0.1343,3.8979,3.2557,0.9038,0.8396,0.246,1.9298,0.6963,,1.8045,0.2084,7.704,1.5136,0.3496,,
2014/3/27,-1.9355,-1.5601,-1.9364,-0.2782,-1.5267,-1.7857,-1.8933,0.0896,,0,-2.1359,-2.5388,-2.3073,-3.7433,,,0.8469,1.6798,0.9772,10.8079,2.0401,0.5813,0.5559,0.4125,,,0.0594,1.44,0.757,5.458,,,5474281017,3223450880,3411277594,2600198442,1891065170,2414322541,3643503002,4991095345,,1877839408,4.58901E+11,21048225346,6695925600,5832000000,,,-35.2775,49.5186,96.0034,283.0621,55.5692,68.828,58.3431,52.3808,,39.9628,8.7451,48.0375,106.5007,19.4056,,,0.7633,1.7982,1.6547,3.7986,3.4103,0.8214,5.988,4.2495,,3.4043,1.0301,3.8718,5.9829,2.1804,,,0.1317,3.8371,3.1926,0.9013,0.8268,0.2416,1.8933,0.6969,,1.8045,0.204,7.5084,1.4787,0.3365,,
2014/3/28,-2.193,-3.4865,-1.8336,-6.2762,-1.938,-0.2597,-2.3977,-4.4763,,0,-0.3968,3.0391,1.3249,-4.1667,,,0.7331,1.4463,0.956,8.6758,1.8876,0.4995,0.4836,0.8579,,,0.0661,1.3924,1.0211,4.0697,,,5354230995,3111064320,3348729486,2437006071,1854416620,2408051574,3556144158,4767680155,,1877839408,4.5708E+11,21687896449,6784638900,5589000000,,,-34.5039,47.7922,94.2431,265.2967,54.4923,68.6492,56.9442,50.0361,,39.9628,8.7104,49.4974,107.9117,18.597,,,0.7466,1.7355,1.6243,3.5602,3.3442,0.8192,5.8444,4.0593,,3.4043,1.026,3.9894,6.0622,2.0895,,,0.1288,3.7033,3.1341,0.8447,0.8108,0.241,1.8479,0.6657,,1.8045,0.2032,7.7366,1.4983,0.3225,,
2014/3/31,-1.3453,0.6568,4.1667,2.2321,0,0.2604,-0.9587,0.1874,,0,0.1992,2.9494,2.4446,-0.2899,,,0.5871,1.0219,1.967,7.6263,1.4677,0.3586,0.3779,0.3757,,,0.0556,2.1495,1.1771,2.7449,,,5282200981,3131498240,3488259882,2491403528,1854416620,2414322541,3522052902,4776616762,,1877839408,4.59149E+11,22327567552,6950494200,5572800000,,,-34.0397,48.1061,98.1699,271.2185,54.4923,68.828,56.3983,50.1299,,39.9628,8.745,50.9573,110.5496,18.5431,,,0.7365,1.7469,1.692,3.6397,3.3442,0.8214,5.7884,4.0669,,3.4043,1.03,4.1071,6.2104,2.0835,,,0.1271,3.7276,3.2647,0.8636,0.8108,0.2416,1.8302,0.667,,1.8045,0.204,7.9648,1.5349,0.3216,,
2014/4/1,0.6818,0.6525,1.1034,-0.1456,0.5929,1.5584,1.3309,1.4967,,0,0.1988,-0.2729,1.3873,1.1628,,,0.8319,0.7648,1.5052,4.9186,1.3822,0.5351,0.2722,0.3724,,,0.0397,2.1042,1.0846,1.8197,,,5318215988,3151932160,3526751025,2487777031,1865411185,2451948347,3568928379,4848109623,,1877839408,4.60061E+11,22266646494,7046921700,5637600000,,,-34.2718,48.42,99.2531,270.8237,54.8153,69.9007,57.1489,50.8802,,39.9628,8.7624,50.8183,112.0833,18.7588,,,0.7415,1.7583,1.7107,3.6344,3.364,0.8342,5.8654,4.1278,,3.4043,1.0321,4.0959,6.2965,2.1077,,,0.128,3.752,3.3007,0.8623,0.8156,0.2454,1.8545,0.677,,1.8045,0.2044,7.943,1.5562,0.3253,,
2014/4/2,0,0.3241,0.4093,-1.312,0.5894,0.2558,0.7164,1.1982,,0,0.9921,-0.9576,-0.9852,1.7241,,,0.7877,1.0271,1.6154,6.398,2.5125,0.6764,0.2411,0.5377,,,0.0552,1.3901,0.6215,2.6561,,,5318215988,3162149120,3541185204,2455138557,1876405750,2458219315,3594496821,4906197572,,1877839408,4.64625E+11,22053422793,6977493900,5734800000,,,-34.2718,48.5769,99.6593,267.2706,55.1384,70.0794,57.5584,51.4899,,39.9628,8.8493,50.3317,110.9791,19.0822,,,0.7415,1.764,1.7177,3.5867,3.3838,0.8363,5.9074,4.1772,,3.4043,1.0423,4.0567,6.2345,2.1441,,,0.128,3.7641,3.3142,0.851,0.8204,0.246,1.8678,0.6851,,1.8045,0.2064,7.867,1.5409,0.3309,,
2014/4/3,0.2257,3.231,2.1739,5.4653,2.1484,-0.2551,0.2371,-1.7304,,0,-0.3929,1.3812,-1.5478,1.4124,,,0.8335,2.7012,2.2172,13.5305,4.3131,0.4318,0.2241,0.4398,,,0.1057,1.6351,0.74,5.4099,,,5330220990,3264318720,3618167491,2589318951,1916719155,2451948347,3603019635,4821299800,,1877839408,4.628E+11,22358028080,6869495100,5815800000,,,-34.3492,50.1465,101.8258,281.8777,56.323,69.9007,57.6948,50.5989,,39.9628,8.8146,51.0269,109.2613,19.3517,,,0.7432,1.821,1.755,3.7827,3.4565,0.8342,5.9214,4.105,,3.4043,1.0382,4.1127,6.138,2.1743,,,0.1283,3.8857,3.3863,0.8975,0.838,0.2454,1.8722,0.6732,,1.8045,0.2056,7.9756,1.517,0.3356,,
2014/4/4,0,-0.7825,0,-2.521,-1.1472,0.7673,2.0106,2.7804,,0,-0.5917,-1.0899,-0.5615,-1.6713,,,0.4472,1.2741,1.4504,7.0559,2.2327,0.33,0.3528,0.4849,,,0.0494,1.0061,0.9061,2.6783,,,5330220990,3238776320,3618167491,2524042002,1894730025,2470761250,3675463555,4955348914,,1877839408,4.60061E+11,22114343851,6830924100,5718600000,,,-34.3492,49.7541,101.8258,274.7716,55.6769,70.437,58.8549,52.0057,,39.9628,8.7624,50.4707,108.6478,19.0283,,,0.7432,1.8067,1.755,3.6874,3.4169,0.8406,6.0405,4.2191,,3.4043,1.0321,4.0679,6.1035,2.138,,,0.1283,3.8553,3.3863,0.8749,0.8284,0.2473,1.9099,0.6919,,1.8045,0.2044,7.8887,1.5085,0.33,,
2014/4/8,0.6757,0.6309,0.133,0.2874,0.7737,0.5076,-0.5797,0.541,,-4.5638,1.9841,2.0661,-0.3953,0.8499,,,0.7694,1.3285,1.217,6.5186,1.8535,0.6062,0.4007,0.6207,,18.7186,0.1967,1.921,1.1867,3.1217,,,5366235997,3259210240,3622978884,2531294997,1909389445,2483303185,3654156520,4982158737,,1792139355,4.6919E+11,22571251782,6803924400,5767200000,,,-34.5813,50.068,101.9612,275.5611,56.1077,70.7945,58.5137,52.2871,,38.139,8.9363,51.5135,108.2184,19.19,,,0.7482,1.8181,1.7574,3.698,3.4433,0.8448,6.0055,4.2419,,3.2489,1.0526,4.1519,6.0794,2.1562,,,0.1291,3.8797,3.3908,0.8774,0.8348,0.2485,1.8988,0.6957,,1.7222,0.2084,8.0517,1.5026,0.3328,,
2014/4/9,1.3423,1.2539,-0.5312,1.2894,1.3436,-0.7576,1.2828,0.2691,,-0.8439,3.3074,0.2699,0.907,0.8427,,,0.7533,1.5945,1.1891,6.4776,2.3185,0.4101,0.5244,0.8355,,7.0543,0.1528,1.303,0.8075,3.3162,,,5438266010,3300078080,3603733312,2563933471,1935043429,2464490283,3701031997,4995563648,,1777015816,4.84708E+11,22632172839,6865638000,5815800000,,,-35.0455,50.6958,101.4196,279.1142,56.8615,70.2582,59.2643,52.4277,,37.8172,9.2318,51.6525,109.2,19.3517,,,0.7583,1.8409,1.748,3.7457,3.4896,0.8384,6.0825,4.2533,,3.2215,1.0874,4.1631,6.1346,2.1743,,,0.1309,3.9283,3.3728,0.8887,0.846,0.2466,1.9232,0.6976,,1.7076,0.2153,8.0734,1.5162,0.3356,,
