ÈÕÆÚ,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH
2014/1/30,0.3226,0.3401,-1.4235,-2.0776,-1.1848,-0.2825,0,0.1949,0.3151,-1.8634,-1.8547,-1.0152,-0.3361,0.2475,,,0,-1.6153,0,-0.3454,-1.1928,-2.0833,,,0.2393,0.4515,0.3599,1.4767,0.4917,0.1816,0.186,0.5926,1.5875,1.533,2.0215,0.6051,0.1563,0.059,,,,0.7482,0.5359,0.4225,0.448,0.818,,,3788715344,939001552.5,2393133323,1861855513,1470719789,2639331188,2230381268,1107652473,6341387572,2537320350,2135512144,3968882954,1412411729,8254507500,,,3100556290,1407000000,4868682597,2551955600,1526134337,2965300105,,,11.4782,-2.8355,-9.1694,19.1034,161.4765,58.9167,73.571,-3.5281,25.4793,128.2481,28.0955,47.1101,82.4598,39.1334,,,152.7499,145.9044,20.3716,129.6626,62.1904,75.5383,,,1.28,9.1705,4.5887,1.4891,1.6279,1.4482,1.2877,3.1323,3.7914,4.2063,1.4303,2.3084,1.4377,1.281,,,1.2835,2.8169,2.7025,1.1133,1.6261,0.8091,,,3.6891,0.7999,1.0144,0.2652,0.4559,1.1929,0.6823,0.5933,2.9723,0.8183,1.3228,2.2431,0.8031,0.3068,,,0.8678,1.3259,2.9801,0.1737,0.7436,0.2455,,
2014/2/7,0.6431,1.0169,1.444,-0.5658,1.4388,0.5666,1.487,3.1128,1.466,0.8439,2.3622,1.6667,1.1804,-0.1235,,,0,0.7463,2.4712,1.9064,1.006,-0.8865,,,0.2885,0.578,0.3267,1.0307,0.8139,0.3097,0.3925,3.663,2.0948,1.6255,2.1914,0.6454,0.307,0.0942,,,,0.8017,0.7943,0.5714,0.6095,0.2767,,,3813080073,948550720.8,2427691205,1851321677,1491881225,2654284906,2263546789,1142131927,6434350321,2558732337,2185957313,4035031004,1429084380,8244316750,,,3100556290,1417500000,4988996006,2600606400,1541487801,2939011984,,,11.552,-2.8643,-9.3018,18.9953,163.7999,59.2505,74.665,-3.6379,25.8528,129.3303,28.7592,47.8952,83.4332,39.0851,,,152.7499,146.9932,20.875,132.1345,62.816,74.8686,,,1.2883,9.2638,4.655,1.4807,1.6513,1.4564,1.3068,3.2298,3.847,4.2418,1.4641,2.3468,1.4547,1.2794,,,1.2835,2.8379,2.7692,1.1345,1.6424,0.8019,,,3.7128,0.808,1.029,0.2637,0.4624,1.1997,0.6924,0.6118,3.0159,0.8252,1.3541,2.2805,0.8126,0.3064,,,0.8678,1.3358,3.0537,0.177,0.7511,0.2433,,
2014/2/10,1.5974,2.0134,3.9146,2.1337,4.7281,3.662,1.8315,2.6415,0.8256,1.6736,3.0769,2.6482,3.3333,2.3486,,,0,6.3704,1.9293,4.0816,2.1912,2.3256,,,0.5422,1.0905,0.7561,1.4089,1.9916,0.7798,0.843,3.9087,2.2799,2.483,2.5522,1.2205,0.9002,0.2243,,,,3.3211,1.7814,1.5644,0.9933,0.5915,,,3873991895,967649057.4,2522725380,1890823562,1562419345,2751484072,2305003690,1172301450,6487471893,2601556309,2253217538,4141885545,1476720526,8437941000,,,3100556290,1507800000,5085246733,2706753600,1575265422,3007361100,,,11.7366,-2.922,-9.6659,19.4006,171.5446,61.4202,76.0325,-3.734,26.0663,131.4948,29.6441,49.1636,86.2143,40.003,,,152.7499,156.3573,21.2778,137.5277,64.1925,76.6097,,,1.3089,9.4503,4.8372,1.5123,1.7294,1.5097,1.3307,3.3151,3.8788,4.3128,1.5092,2.409,1.5032,1.3095,,,1.2835,3.0187,2.8227,1.1808,1.6784,0.8206,,,3.7721,0.8243,1.0693,0.2694,0.4843,1.2436,0.7051,0.628,3.0408,0.839,1.3957,2.3409,0.8396,0.3136,,,0.8678,1.4209,3.1126,0.1842,0.7676,0.249,,
2014/2/11,-0.9434,0.3289,0,0.4178,2.7088,0,0.3597,0,-3.8895,5.5556,0,-2.0885,4.3548,-0.6039,,,0,4.1783,0.9464,0,1.1696,2.7972,,,0.6708,0.9036,0.6077,1.4664,2.6474,0.4791,0.7577,3.2292,2.973,3.497,2.6073,1.2724,1.7635,0.1659,,,,6.8065,1.4344,0.8301,1.3191,0.8064,,,3837444802,970832113.6,2522725380,1898723939,1604742216,2751484072,2313295070,1172301450,6235144429,2746087215,2253217538,4055384250,1541029323,8386987250,,,3100556290,1570800000,5133372096,2706753600,1593689579,3091483088,,,11.6258,-2.9316,-9.6659,19.4817,176.1914,61.4202,76.3059,-3.734,25.0525,138.8001,29.6441,48.1368,89.9688,39.7614,,,152.7499,162.8903,21.4791,137.5277,64.9433,78.7527,,,1.2965,9.4814,4.8372,1.5186,1.7762,1.5097,1.3355,3.3151,3.7279,4.5524,1.5092,2.3587,1.5686,1.3016,,,1.2835,3.1448,2.8494,1.1808,1.6981,0.8435,,,3.7366,0.827,1.0693,0.2705,0.4974,1.2436,0.7076,0.628,2.9225,0.8856,1.3957,2.292,0.8762,0.3118,,,0.8678,1.4803,3.1421,0.1842,0.7766,0.2559,,
2014/2/12,0.9524,0.6557,1.7123,0.8322,0,2.1739,2.509,2.9412,7.6677,0,6.7164,4.3915,9.8918,1.7011,,,0,2.6738,0.9375,0.4902,0.9634,0.3401,,,0.6124,0.6311,0.7071,1.3298,1.262,0.6331,1.1036,3.4918,4.4354,1.9911,5.6992,1.8416,5.4666,0.1895,,,,4.3533,1.0717,0.8976,1.1438,0.8524,,,3873991895,977198225.8,2565922733,1914524693,1604742216,2811298943,2371334731,1206780904,6713238571,2746087215,2404553044,4233475151,1693464990,8529657750,,,3100556290,1612800000,5181497459,2720022000,1609043043,3101998337,,,11.7366,-2.9508,-9.8314,19.6438,176.1914,62.7554,78.2204,-3.8438,26.9734,138.8001,31.6351,50.2507,98.8683,40.4378,,,152.7499,201.4874,21.6805,138.2019,65.5689,79.0205,,,1.3089,9.5436,4.92,1.5313,1.7762,1.5425,1.369,3.4126,4.0138,4.5524,1.6105,2.4622,1.7238,1.3237,,,1.2835,3.89,2.8761,1.1866,1.7144,0.8464,,,3.7721,0.8324,1.0876,0.2727,0.4974,1.2706,0.7254,0.6464,3.1466,0.8856,1.4895,2.3926,0.9629,0.3171,,,0.8678,1.831,3.1715,0.1851,0.784,0.2568,,
2014/2/13,-1.2579,0,-2.6936,-3.5763,-1.7582,-1.8617,-1.7483,-1.9643,-3.1652,0.9747,2.7972,-1.8029,6.1885,-1.1947,,,0,-2.8646,0.3096,-2.2764,-0.1908,1.1864,,,0.4634,,0.582,2.0833,1.3544,0.5489,0.9522,2.4847,2.6659,2.2918,5.3388,2.267,5.2254,0.1357,,,,2.6428,2.0413,1.0242,1.5436,1.3225,,,3825262437,977198225.8,2496806969,1846054759,1576526969,2758960930,2329877831,1183076279,6500752285,2772852197,2471813269,4157150479,1798264512,8427750250,,,3100556290,1566600000,5197539247,2658102800,1605972350,3138801707,,,11.5889,-2.9508,-9.5666,18.9413,173.0936,61.5871,76.8529,-3.7683,26.1196,140.1529,32.52,49.3448,104.9868,39.9547,,,152.7499,195.7156,21.7476,135.0558,65.4438,79.9581,,,1.2924,9.5436,4.7875,1.4765,1.745,1.5138,1.3451,3.3455,3.8867,4.5967,1.6556,2.4178,1.8305,1.3079,,,1.2835,3.7786,2.885,1.1596,1.7111,0.8565,,,3.7247,0.8324,1.0583,0.263,0.4887,1.247,0.7127,0.6338,3.047,0.8943,1.5311,2.3495,1.0225,0.3133,,,0.8678,1.7786,3.1814,0.1809,0.7825,0.2599,,
2014/2/14,2.2293,0,2.0761,1.2839,0.2237,2.439,3.2028,0.9107,-0.9193,4.0541,0.1361,0.4896,7.2848,1.6929,,,0,0.8043,0.9259,-0.1664,4.3977,0.67,,,0.6135,,0.6508,0.9766,0.948,0.6003,1.3822,1.2872,2.7106,3.311,4.1813,1.3762,4.7195,0.1924,,,,1.5122,1.2271,1.2843,3.4695,0.5551,,,3910538988,977198225.8,2548643792,1869755890,1580053875,2826252660,2404500252,1193851109,6440990518,2885265124,2475176280,4177503725,1929263913,8570420750,,,3100556290,1579200000,5245664611,2653680000,1676598285,3159832204,,,11.8473,-2.9508,-9.7652,19.1844,173.4808,63.0892,79.3144,-3.8026,25.8795,145.8348,32.5643,49.5864,112.6348,40.6311,,,152.7499,197.2897,21.949,134.8311,68.3218,80.4938,,,1.3212,9.5436,4.8869,1.4955,1.7489,1.5507,1.3882,3.376,3.851,4.7831,1.6578,2.4297,1.9638,1.33,,,1.2835,3.809,2.9117,1.1576,1.7864,0.8622,,,3.8077,0.8324,1.0803,0.2664,0.4898,1.2774,0.7355,0.6395,3.019,0.9305,1.5332,2.361,1.097,0.3186,,,0.8678,1.7929,3.2108,0.1806,0.817,0.2616,,
2014/2/17,0.6231,0,1.3559,0.2817,4.6875,0.2646,0.6897,1.6245,1.3402,0,0.5435,1.4616,-0.3704,1.5458,,,0,0.3989,0.1529,0.6667,0.9158,2.4958,,,0.5458,,0.821,2.0441,1.9341,0.6317,0.9003,1.8692,3.9257,,2.8682,1.4168,4.0395,0.2331,,,,3.0373,2.6807,1.9253,2.8341,1.0328,,,3934903717,977198225.8,2583201674,1875022808,1654118900,2833729519,2421083013,1213245802,6527313071,2885265124,2488628325,4238563463,1922118491,8702900500,,,3100556290,1585500000,5253685505,2671371200,1691951749,3238696569,,,11.9211,-2.9508,-9.8976,19.2385,181.6127,63.2561,79.8614,-3.8644,26.2264,145.8348,32.7412,50.3111,112.2176,41.2591,,,152.7499,198.0768,21.9825,135.73,68.9475,82.5028,,,1.3294,9.5436,4.9532,1.4997,1.8309,1.5548,1.3978,3.4309,3.9026,4.7831,1.6668,2.4652,1.9565,1.3506,,,1.2835,3.8242,2.9162,1.1654,1.8028,0.8837,,,3.8315,0.8324,1.095,0.2671,0.5127,1.2808,0.7406,0.6499,3.0595,0.9305,1.5416,2.3955,1.0929,0.3235,,,0.8678,1.8,3.2157,0.1818,0.8244,0.2681,,
2014/2/18,-1.2384,0,-1.3378,1.6854,-0.2132,-1.3193,-1.3699,-1.421,4.2726,0,4.4595,0.6002,9.0458,3.63,,,0,0.5298,-1.2214,2.8146,-1.2704,-1.2987,,,0.5542,,0.6259,3.3689,1.1886,0.3826,0.8299,2.0545,6.7184,,3.5034,1.8817,4.4234,0.4696,,,,3.0155,2.947,2.6717,1.4871,0.6845,,,3886174260,977198225.8,2548643792,1906624316,1650591994,2796345225,2387917492,1196006075,6806201320,2885265124,2599607696,4264005020,2095990424,9018813750,,,3100556290,1593900000,5189518353,2746558800,1670456900,3196635574,,,11.7735,-2.9508,-9.7652,19.5627,181.2255,62.4216,78.7674,-3.8095,27.3469,145.8348,34.2013,50.6131,122.3687,42.7568,,,152.7499,199.1262,21.7141,139.5502,68.0716,81.4313,,,1.313,9.5436,4.8869,1.525,1.827,1.5343,1.3786,3.3821,4.0694,4.7831,1.7412,2.48,2.1335,1.3996,,,1.2835,3.8444,2.8806,1.1982,1.7799,0.8722,,,3.784,0.8324,1.0803,0.2716,0.5116,1.2639,0.7304,0.6407,3.1902,0.9305,1.6103,2.4099,1.1918,0.3352,,,0.8678,1.8096,3.1765,0.1869,0.814,0.2646,,
2014/2/19,2.5078,3.5831,1.6949,5.2486,3.6325,0.2674,1.7361,0.3604,-1.0732,0,-3.4929,-0.5967,1.0227,1.4689,,,0,-1.7128,-2.1638,0.8052,0.5515,0.1645,,,1.068,5.4558,1.0883,6.359,3.728,0.6429,1.132,1.5214,4.1369,,4.0204,1.3932,3.582,0.5138,,,,1.7196,2.2741,1.6437,1.5018,0.6688,,,3983633175,1012211843,2591841144,2006695758,1710549395,2803822084,2429374393,1200316006,6733159160,2885265124,2508806393,4238563463,2117426690,9151293500,,,3100556290,1566600000,5077225839,2768672800,1679668978,3201893199,,,12.0687,-3.0565,-9.9307,20.5895,187.8085,62.5885,80.1349,-3.8232,27.0534,145.8348,33.0067,50.3111,123.6202,43.3849,,,152.7499,195.7156,21.2442,140.6738,68.4469,81.5653,,,1.3459,9.8855,4.9697,1.605,1.8933,1.5384,1.4025,3.3943,4.0257,4.7831,1.6804,2.4652,2.1553,1.4202,,,1.2835,3.7786,2.8182,1.2078,1.7897,0.8737,,,3.8789,0.8623,1.0986,0.2859,0.5302,1.2672,0.7431,0.643,3.156,0.9305,1.5541,2.3955,1.2039,0.3402,,,0.8678,1.7786,3.1077,0.1884,0.8185,0.2651,,
2014/2/20,2.4465,-0.6289,-0.3333,9.9738,0.4124,-1.8667,-1.0239,-1.6158,-2.9586,0,-5.496,-3.6014,-3.712,4.343,,,0,-3.6193,1.2638,-2.7157,-2.7422,-0.3284,,,2.1614,2.1624,0.858,13.7392,1.7633,0.7652,1.0066,1.6444,2.4004,,3.6808,1.4813,2.4246,0.9219,,,,2.4233,1.8897,1.5092,1.6447,0.8253,,,4081092091,1005845731,2583201674,2206838642,1717603207,2751484072,2404500252,1180921313,6533953267,2885265124,2370922931,4085914118,2038827049,9548732750,,,3100556290,1509900000,5141392990,2693485200,1633608586,3191377950,,,12.364,-3.0373,-9.8976,22.643,188.5829,61.4202,79.3144,-3.7614,26.253,145.8348,31.1927,48.4992,119.0313,45.2691,,,152.7499,188.632,21.5127,136.8536,66.57,81.2974,,,1.3788,9.8234,4.9532,1.7651,1.9011,1.5097,1.3882,3.3395,3.9066,4.7831,1.588,2.3764,2.0753,1.4818,,,1.2835,3.6418,2.8538,1.175,1.7406,0.8708,,,3.9738,0.8569,1.095,0.3144,0.5324,1.2436,0.7355,0.6326,3.0626,0.9305,1.4687,2.3093,1.1592,0.3549,,,0.8678,1.7142,3.147,0.1833,0.796,0.2642,,
2014/2/21,-2.0896,-1.5823,-2.0067,-7.3986,1.0267,-1.3587,-2.7586,-1.4599,1.1179,-6.1224,-0.8511,-1.1208,-2.6869,-7.0438,,,0,1.5299,-5.7722,0.821,-2.2556,-1.8122,,,1.1164,1.647,0.7018,11.1599,1.6456,0.5187,1.2033,1.1227,2.0232,5.7,1.7082,1.1879,1.5623,0.6393,,,,1.0978,3.5427,0.9239,1.0987,0.6993,,,3995815540,989930450.2,2531364851,2043564184,1735237737,2714099777,2338169211,1163681586,6606995428,2708616239,2350744864,4040119315,1984045481,8876143250,,,3100556290,1533000000,4844619916,2715599200,1596760272,3133544083,,,12.1056,-2.9893,-9.699,20.9678,190.5191,60.5857,77.1264,-3.7065,26.5465,136.9061,30.9272,47.9556,115.8331,42.0805,,,152.7499,191.5179,20.2709,137.9772,65.0684,79.8241,,,1.35,9.6679,4.8538,1.6345,1.9206,1.4892,1.3499,3.2907,3.9502,4.4902,1.5745,2.3498,2.0196,1.3775,,,1.2835,3.6975,2.6891,1.1846,1.7013,0.855,,,3.8908,0.8433,1.073,0.2911,0.5379,1.2267,0.7152,0.6234,3.0968,0.8736,1.4562,2.2834,1.1281,0.3299,,,0.8678,1.7404,2.9653,0.1848,0.7781,0.2594,,
2014/2/24,-2.439,-0.3215,-2.3891,-3.3505,-1.0163,-0.2755,0,4.2593,-2.0101,-4.3478,2.1459,-0.1259,0.12,-0.6889,,,0,-1.2329,-2.8146,2.7687,0.9615,-0.8389,,,0.5875,0.7374,0.5388,4.3504,2.3433,0.4541,0.7447,2.8844,1.9324,2.9473,2.327,0.9609,2.5769,0.3301,,,,1.4047,2.3334,1.7539,0.8381,0.5461,,,3898356624,986747394.1,2470888557,1975094250,1717603207,2706622918,2338169211,1213245802,6474191500,2590850316,2401190033,4035031004,1986427288,8814998750,,,3100556290,1514100000,4708264719,2790786800,1612113736,3107255961,,,11.8104,-2.9796,-9.4673,20.2652,188.5829,60.4188,77.1264,-3.8644,26.0129,130.9537,31.5909,47.8952,115.9721,41.7906,,,152.7499,189.1568,19.7004,141.7974,65.6941,79.1545,,,1.3171,9.6368,4.7378,1.5797,1.9011,1.4851,1.3499,3.4309,3.8708,4.295,1.6083,2.3468,2.022,1.368,,,1.2835,3.652,2.6134,1.2174,1.7177,0.8478,,,3.7959,0.8406,1.0474,0.2814,0.5324,1.2233,0.7152,0.6499,3.0346,0.8356,1.4874,2.2805,1.1295,0.3277,,,0.8678,1.719,2.8819,0.1899,0.7855,0.2572,,
2014/2/25,-2.1875,-3.2258,-3.8462,2.2667,-3.2854,2.2099,-1.773,-7.2824,-4.8205,1.2397,-7.563,-4.1614,-9.1127,-1.1561,,,0,-3.4674,-3.5775,-6.3391,-4.9524,-2.0305,,,0.7187,1.2449,0.674,6.2756,1.8912,1.934,0.7709,4.1903,2.2046,3.2972,2.7442,0.9854,3.7976,0.451,,,,2.0349,2.074,1.6196,1.1581,0.5528,,,3813080073,954916833,2375854382,2019863053,1661172712,2766437789,2296712310,1124892200,6162102268,2622968295,2219587425,3867116725,1805409933,8713091250,,,3100556290,1461600000,4539825947,2613874800,1532275722,3044164470,,,11.552,-2.8835,-9.1032,20.7246,182.3872,61.754,75.759,-3.583,24.759,132.5771,29.2016,45.9021,105.4039,41.3075,,,152.7499,182.5979,18.9956,132.8086,62.4406,77.5473,,,1.2883,9.326,4.5556,1.6155,1.8387,1.5179,1.326,3.181,3.6843,4.3483,1.4866,2.2492,1.8377,1.3522,,,1.2835,3.5253,2.5199,1.1403,1.6326,0.8306,,,3.7128,0.8135,1.0071,0.2877,0.5149,1.2503,0.7025,0.6026,2.8883,0.8459,1.3749,2.1856,1.0265,0.3239,,,0.8678,1.6594,2.7788,0.1779,0.7466,0.252,,
2014/2/26,0.639,0.6667,1.0909,7.3012,2.3355,4.5946,0.722,1.341,1.1853,0.8163,2.7273,1.7105,1.4512,7.3684,,,0,2.5862,-2.4735,-1.8613,0.4008,0.3454,,,0.456,0.6031,0.5225,9.0114,1.32,2.3808,0.5508,2.1299,2.175,2.0428,1.7866,0.8198,1.9003,0.6937,,,,1.3735,2.5297,1.4564,0.8697,0.315,,,3837444802,961282945.2,2401772793,2167336757,1699968678,2893544390,2313295070,1139976961,6235144429,2644380281,2280121628,3933264774,1831609814,9355108500,,,3100556290,1499400000,4427533433,2565224000,1538417108,3054679718,,,11.6258,-2.9027,-9.2025,22.2377,186.6468,64.5914,76.3059,-3.631,25.0525,133.6594,29.9981,46.6873,106.9335,44.3512,,,152.7499,187.3203,18.5257,130.3367,62.6909,77.8151,,,1.2965,9.3881,4.6053,1.7335,1.8816,1.5877,1.3355,3.2237,3.7279,4.3838,1.5272,2.2876,1.8644,1.4518,,,1.2835,3.6165,2.4576,1.119,1.6392,0.8335,,,3.7366,0.8189,1.0181,0.3087,0.5269,1.3078,0.7076,0.6107,2.9225,0.8528,1.4124,2.223,1.0414,0.3477,,,0.8678,1.7023,2.7101,0.1746,0.7496,0.2529,,
2014/2/27,0.6349,0.3311,-2.1583,-0.1215,2.6971,-2.8424,-1.0753,-3.2136,-3.6209,-2.6316,-0.295,-2.3286,-3.6411,-1.0893,,,0,0.7003,-0.3623,-2.2414,-1.3972,0.1721,,,0.561,0.6423,0.5558,11.3875,2.28,1.5303,0.5442,2.1953,1.8283,2.0124,2.1316,0.8071,2.116,0.8608,,,,2.3607,1.6399,1.2144,1.2123,0.487,,,3861809531,964466001.3,2349935971,2164703298,1745818455,2811298943,2288420930,1103342541,6009377751,2574791326,2273395605,3841675167,1764919209,9253201000,,,3100556290,1509900000,4411491645,2507727600,1516922258,3059937343,,,11.6997,-2.9124,-9.0039,22.2107,191.6808,62.7554,75.4855,-3.5143,24.1453,130.142,29.9096,45.6001,103.04,43.868,,,152.7499,188.632,18.4586,127.4154,61.815,77.9491,,,1.3047,9.4192,4.5059,1.7314,1.9324,1.5425,1.3212,3.1201,3.5929,4.2684,1.5227,2.2344,1.7965,1.436,,,1.2835,3.6418,2.4487,1.094,1.6163,0.8349,,,3.7603,0.8216,0.9961,0.3084,0.5412,1.2706,0.7,0.591,2.8167,0.8304,1.4082,2.1712,1.0035,0.3439,,,0.8678,1.7142,2.7002,0.1707,0.7392,0.2533,,
2014/2/28,0.6309,-0.33,0.3676,-2.9197,-1.2121,0.5319,-0.3623,-0.3906,0.663,0.4158,2.071,3.7086,3.7787,-1.652,,,0,-0.6954,1.4545,-2.2928,0,-1.5464,,,0.4049,0.5242,0.3916,6.0835,1.3646,0.8449,0.641,1.651,1.7519,1.2514,1.4217,0.9577,1.7598,0.3964,,,,1.7387,0.9739,1.3637,0.8287,0.5518,,,3886174260,961282945.2,2358575441,2101500282,1724657019,2826252660,2280129550,1099032609,6049218930,2585497319,2320477763,3984147889,1831609814,9100339750,,,3100556290,1499400000,4475658796,2450231200,1516922258,3012618724,,,11.7735,-2.9027,-9.037,21.5622,189.3574,63.0892,75.212,-3.5006,24.3054,130.6831,30.529,47.2912,106.9335,43.1433,,,152.7499,187.3203,18.7271,124.4941,61.815,76.7437,,,1.313,9.3881,4.5225,1.6808,1.9089,1.5507,1.3164,3.1079,3.6168,4.2861,1.5542,2.3172,1.8644,1.4123,,,1.2835,3.6165,2.4843,1.0689,1.6163,0.822,,,3.784,0.8189,0.9998,0.2994,0.5346,1.2774,0.6975,0.5887,2.8354,0.8339,1.4374,2.2517,1.0414,0.3383,,,0.8678,1.7023,2.7395,0.1667,0.7392,0.2494,,
2014/3/3,3.1348,1.9868,1.8315,5.2632,0.409,1.5873,1.4545,4.7059,3.5126,1.4493,1.5942,2.0434,0.3901,4.8152,,,0,6.4426,2.1505,1.6245,2.2267,1.2216,,,0.77,0.9647,0.5336,8.1361,0.8597,1.1012,0.5148,2.512,1.8424,1.4571,1.7762,1.5268,1.5386,0.6824,,,,4.3952,1.1774,1.5196,1.1877,0.4923,,,4007997904,980381281.9,2401772793,2212105560,1731710831,2871113814,2313295070,1150751791,6261705215,2622968295,2357470886,4065560873,1838755236,9538542000,,,3100556290,1596000000,4571909523,2490036400,1550699879,3049422094,,,12.1425,-2.9604,-9.2025,22.6971,190.1319,64.0906,76.3059,-3.6654,25.1592,132.5771,31.0157,48.2576,107.3507,45.2208,,,152.7499,199.3885,19.1298,126.5165,63.1914,77.6812,,,1.3541,9.5747,4.6053,1.7693,1.9167,1.5754,1.3355,3.2541,3.7438,4.3483,1.579,2.3646,1.8717,1.4803,,,1.2835,3.8495,2.5377,1.0862,1.6523,0.8321,,,3.9026,0.8352,1.0181,0.3151,0.5368,1.2977,0.7076,0.6164,2.935,0.8459,1.4603,2.2977,1.0455,0.3546,,,0.8678,1.8119,2.7984,0.1695,0.7556,0.2525,,
2014/3/4,0,4.2208,0,-1.4286,-1.4257,-1.0417,-0.3584,-1.1236,-1.3786,0.4082,-3.8516,0.3755,1.8135,-0.2137,,,0,0.5263,0,-0.5329,-0.5941,-0.6897,,,0.4676,1.7403,0.4473,5.3812,0.9915,0.6125,0.5828,1.643,1.0949,1.3312,2.3339,1.2864,2.1151,0.4133,,,,5.8671,1.1521,0.8525,0.7547,0.4746,,,4007997904,1021761011,2401772793,2180504052,1707022489,2841206378,2305003690,1137821995,6175382661,2633674288,2266669583,4080825807,1872100538,9518160500,,,3100556290,1604400000,4571909523,2476768000,1541487801,3003454869,,,12.1425,-3.0854,-9.2025,22.3728,187.4212,63.423,76.0325,-3.6242,24.8123,133.1182,29.8211,48.4388,109.2975,45.1242,,,152.7499,200.4379,19.1298,125.8424,62.816,77.1455,,,1.3541,9.9788,4.6053,1.744,1.8894,1.5589,1.3307,3.2176,3.6922,4.366,1.5182,2.3735,1.9056,1.4771,,,1.2835,3.8698,2.5377,1.0805,1.6424,0.8263,,,3.9026,0.8704,1.0181,0.3106,0.5291,1.2841,0.7051,0.6095,2.8945,0.8494,1.4041,2.3064,1.0645,0.3538,,,0.8678,1.8215,2.7984,0.1686,0.7511,0.2507,,
2014/3/5,-0.6079,-2.1807,-1.7986,-3.2609,0.6198,-1.8421,-1.0791,-1.1364,-0.5376,4.2683,-0.7418,-1.6209,0.3817,-3.212,,,0,-1.5707,-2.4561,1.9643,0.7968,-0.3472,,,0.3969,0.9342,0.5797,4.4938,1.0772,0.4498,0.5673,1.0298,0.7633,2.8361,1.2417,0.786,1.9957,0.3293,,,,2.5801,1.1814,1.3197,0.7493,0.5832,,,3983633175,999479618.5,2358575441,2109400659,1717603207,2788868366,2280129550,1124892200,6142181679,2746087215,2249854526,4014677758,1879245960,9212438000,,,3100556290,1579200000,4459617008,2525418800,1553770572,2993026206,,,12.0687,-3.0181,-9.037,21.6433,188.5829,62.2547,75.212,-3.583,24.6789,138.8001,29.5998,47.6536,109.7146,43.6748,,,152.7499,197.2897,18.66,128.3143,63.3166,76.8776,,,1.3459,9.7612,4.5225,1.6871,1.9011,1.5302,1.3164,3.181,3.6723,4.5524,1.5069,2.335,1.9129,1.4297,,,1.2835,3.809,2.4754,1.1017,1.6555,0.8235,,,3.8789,0.8514,0.9998,0.3005,0.5324,1.2605,0.6975,0.6026,2.879,0.8856,1.3937,2.269,1.0685,0.3424,,,0.8678,1.7929,2.7297,0.1719,0.7571,0.2498,,
