ÈÕÆÚ,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH
2014/2/20,-1.8868,0,-0.232,0.9259,1.8842,-1.6548,,-1.0654,-3.8571,,,,2.8727,-2.3529,-4.8969,,,,,1.2953,,1.1139,14.977,9.1177,1.1921,,2.5332,4.9185,,,,3.311,0.9239,2.006,,,,,2542005731,2666035806,2062706560,2459102732,2031770310,1007902626,,1027853775,915313327,,,,2252500000,3112019828,2887357473,,,,,14.6408,96.3443,80.1519,28.9943,23.7868,102.3451,,115.7873,26.5482,,,,15.9398,9.9406,26.8494,,,,,1.0678,1.7106,1.6045,4.0564,3.1806,1.7518,,4.0278,2.7619,,,,4.4448,1.2588,2.3194,,,,,0.3925,0.5057,0.3445,4.5329,3.0164,0.8517,,2.88,2.7913,,,,0.9688,0.3645,0.8195,,,,
2014/2/21,-0.9615,0,-1.8605,-0.2294,5,-0.7212,,0.9231,-0.5201,,,,-1.1321,-0.8434,-0.7453,,,,,1.041,,0.8506,10.3949,11.4577,1.1465,,2.0301,4.4532,,,,1.8121,0.7043,1.1977,,,,,2517563368,2666035806,2024330624,2453462588,2133358826,1000634097,,1037341656,910553153.6,,,,2227000000,3085773878,2865839226,,,,,14.5,96.3443,78.6607,28.9278,24.9761,101.607,,116.8561,26.4101,,,,15.7594,9.8568,26.6493,,,,,1.0575,1.7106,1.5747,4.0471,3.3396,1.7392,,4.065,2.7476,,,,4.3945,1.2482,2.3022,,,,,0.3887,0.5057,0.3381,4.5225,3.1672,0.8456,,2.9066,2.7768,,,,0.9579,0.3614,0.8134,,,,
2014/2/24,0.3883,0,-1.4218,3.7548,2.6093,0,,-2.1341,1.7924,,,,5.0382,0.1215,-0.8191,,,,,1.114,,0.8998,18.7524,11.8838,1.0679,,3.1776,4.0953,,,,5.5094,0.6996,1.149,,,,,2527340314,2666035806,1995548672,2545584938,2189023766,1000634097,,1015203267,926873747.9,,,,2339200000,3089523300,2842364775,,,,,14.5564,96.3443,77.5423,30.0139,25.6278,101.607,,114.3622,26.8835,,,,16.5534,9.8687,26.431,,,,,1.0616,1.7106,1.5523,4.1991,3.4268,1.7392,,3.9782,2.7968,,,,4.6159,1.2497,2.2833,,,,,0.3902,0.5057,0.3333,4.6924,3.2498,0.8456,,2.8446,2.8266,,,,1.0061,0.3618,0.8068,,,,
2014/2/25,-3.2882,0,-2.6442,-4.3575,-8.5823,-2.6634,,-7.243,-8.0704,,,,-4.3605,-3.6408,-7.777,,,,,1.188,,0.9604,14.2752,10.9796,1.0909,,4.9527,7.9941,,,,4.8825,0.8661,2.5094,,,,,2444236280,2666035806,1942781760,2434662108,2001154593,973982825.7,,941672189.3,852071024.3,,,,2237200000,2977040655,2621313695,,,,,14.0777,96.3443,75.4919,28.7061,23.4283,98.9007,,106.079,24.7139,,,,15.8316,9.5094,24.3755,,,,,1.0267,1.7106,1.5112,4.0161,3.1327,1.6929,,3.6901,2.5711,,,,4.4146,1.2042,2.1057,,,,,0.3774,0.5057,0.3245,4.4879,2.9709,0.8231,,2.6386,2.5985,,,,0.9623,0.3487,0.744,,,,
2014/2/26,0.6,0,0.9877,-2.471,3.1989,0.995,,0.2519,0.3192,,,,2.7356,0.5038,3.0597,,,,,0.9781,,0.6074,7.0378,7.6429,0.9729,,2.5478,3.448,,,,2.1387,0.6155,2.0187,,,,,2458901698,2666035806,1961969728,2374500573,2065169274,983674197.1,,944044159.5,854791123.3,,,,2298400000,2992038341,2701518069,,,,,14.1622,96.3443,76.2375,27.9968,24.1778,99.8848,,106.3462,24.7928,,,,16.2646,9.5573,25.1213,,,,,1.0329,1.7106,1.5261,3.9169,3.2329,1.7097,,3.6994,2.5793,,,,4.5353,1.2102,2.1702,,,,,0.3796,0.5057,0.3277,4.377,3.066,0.8312,,2.6452,2.6068,,,,0.9886,0.3504,0.7668,,,,
2014/2/27,1.5905,0,-0.489,-3.9588,-7.0755,-1.4778,,-3.1826,-2.3866,,,,1.7012,-1.3784,-2.1723,,,,,1.1047,,0.5961,5.7882,9.3238,1.0572,,2.1998,4.3042,,,,4.047,0.6283,1.5758,,,,,2498009478,2666035806,1952375744,2280498175,1919048807,969137140,,913999203,834390380.5,,,,2337500000,2950794705,2642831942,,,,,14.3874,96.3443,75.8647,26.8884,22.4671,98.4087,,102.9616,24.2011,,,,16.5413,9.4256,24.5756,,,,,1.0493,1.7106,1.5187,3.7618,3.0041,1.6844,,3.5816,2.5178,,,,4.6125,1.1936,2.123,,,,,0.3857,0.5057,0.3261,4.2037,2.849,0.819,,2.561,2.5446,,,,1.0054,0.3456,0.7501,,,,
2014/2/28,0.9785,0,1.9656,2.061,-4.2785,0.75,,-1.2976,4.727,,,,-2.1818,2.1601,3.1088,,,,,0.9459,,0.9009,4.2344,8.7169,0.6533,,2.9494,3.6603,,,,2.6285,0.5851,1.7827,,,,,2522451841,2666035806,1990751680,2327499374,1836943020,976405668.6,,902139351.8,873831816.6,,,,2286500000,3014534870,2724992520,,,,,14.5282,96.3443,77.3559,27.4426,21.5058,99.1468,,101.6256,25.345,,,,16.1804,9.6292,25.3396,,,,,1.0596,1.7106,1.5485,3.8393,2.8756,1.6971,,3.5352,2.6368,,,,4.5119,1.2193,2.189,,,,,0.3895,0.5057,0.3325,4.2903,2.7271,0.8251,,2.5278,2.6648,,,,0.9835,0.3531,0.7734,,,,
2014/3/3,2.5194,-1.9685,1.4458,0.727,3.1818,2.2333,,1.7528,0.6226,,,,1.0409,1.8657,-1.7229,,,,,1.5516,4.9461,0.828,3.584,6.2967,1.0362,,2.1615,3.5936,,,,1.5954,0.6345,0.9993,,,,,2586001984,2613554786,2019533632,2344419806,1895391207,998211254.2,,917952486.8,879272014.7,,,,2310300000,3070776192,2678043618,,,,,14.8942,94.4477,78.4743,27.6421,22.1901,101.361,,103.407,25.5028,,,,16.3489,9.8089,24.903,,,,,1.0863,1.6769,1.5709,3.8673,2.9671,1.735,,3.5971,2.6532,,,,4.5588,1.2421,2.1513,,,,,0.3993,0.4958,0.3373,4.3215,2.8139,0.8435,,2.5721,2.6814,,,,0.9937,0.3597,0.7601,,,,
2014/3/4,1.3233,1.004,-0.4751,-1.9246,-1.0279,-0.2427,,9.9914,-1.6241,,,,-0.0736,0.3663,-2.1914,,,,,1.7749,1.8214,0.7048,4.492,4.2323,0.5052,,7.8514,3.2623,,,,1.7027,0.4799,0.8966,,,,,2620221292,2639795296,2009939648,2299298655,1875908478,995788411.4,,1009668670,864991494.7,,,,2308600000,3082024457,2619357491,,,,,15.0913,95.396,78.1015,27.1101,21.962,101.1149,,113.7388,25.0886,,,,16.3368,9.8448,24.3573,,,,,1.1006,1.6937,1.5635,3.7928,2.9366,1.7308,,3.9565,2.6101,,,,4.5555,1.2466,2.1042,,,,,0.4045,0.5008,0.3357,4.2384,2.785,0.8415,,2.8291,2.6379,,,,0.993,0.361,0.7435,,,,
2014/3/5,-1.1194,-4.9702,2.148,-0.0818,1.3353,0.4866,,-2.8191,0,,,,-0.1473,-0.4866,-0.0747,,,,,1.1292,2.9818,1.0967,3.1657,6.6843,0.7622,,7.5681,2.1359,,,,1.0434,0.4649,0.8413,,,,,2590890457,2508592746,2053112576,2297418607,1900957701,1000634097,,981205026.8,864991494.7,,,,2305200000,3067026771,2617401287,,,,,14.9224,90.6546,79.7791,27.0879,22.2553,101.607,,110.5323,25.0886,,,,16.3128,9.7969,24.3391,,,,,1.0883,1.6096,1.597,3.7897,2.9758,1.7392,,3.845,2.6101,,,,4.5488,1.2406,2.1026,,,,,0.4,0.4759,0.3429,4.2349,2.8222,0.8456,,2.7493,2.6379,,,,0.9915,0.3592,0.7429,,,,
2014/3/6,0.9434,-2.0921,-1.1682,1.6367,-1.3177,0.7264,,9.9919,0.5503,,,,-0.8112,1.8337,1.1211,,,,,1.3926,2.2557,0.8808,4.362,3.758,0.7757,,10.6973,1.441,,,,1.1378,0.9572,0.8723,,,,,2615332820,2456111727,2029127616,2335019566,1875908478,1007902626,,1079246464,869751668,,,,2286500000,3123268093,2646744350,,,,,15.0632,88.7581,78.8471,27.5313,21.962,102.3451,,121.5767,25.2267,,,,16.1804,9.9765,24.612,,,,,1.0986,1.5759,1.5784,3.8517,2.9366,1.7518,,4.2292,2.6245,,,,4.5119,1.2633,2.1262,,,,,0.4038,0.4659,0.3389,4.3042,2.785,0.8517,,3.024,2.6524,,,,0.9835,0.3658,0.7512,,,,
2014/3/7,-1.3084,-0.641,-1.4184,-1.4493,2.1513,0,,10.0366,0.1564,,,,-1.7844,-0.4802,1.8477,,,,,0.8721,0.8932,0.6251,2.878,4.6482,0.7674,,8.2861,2.3043,,,,1.4541,0.7433,1.1247,,,,,2581113512,2440367421,2000345664,2301178703,1916265560,1007902626,,1187566439,871111717.6,,,,2245700000,3108270407,2695649457,,,,,14.8661,88.1891,77.7287,27.1323,22.4345,102.3451,,133.7789,25.2661,,,,15.8917,9.9286,25.0667,,,,,1.0842,1.5658,1.556,3.7959,2.9998,1.7518,,4.6536,2.6286,,,,4.4314,1.2573,2.1654,,,,,0.3985,0.4629,0.3341,4.2418,2.8449,0.8517,,3.3276,2.6565,,,,0.9659,0.364,0.7651,,,,
2014/3/10,-3.0303,-3.0108,-3.5971,-6.2092,-4.3573,0.9615,,9.9867,-6.089,,,,-3.8607,-4.4632,-3.1205,,,,,0.994,1.6673,0.7087,4.6885,4.0966,2.9744,,16.272,2.7859,,,,2.1689,0.6668,0.8316,,,,,2502897951,2366893993,1928390784,2158295058,1832768150,1017593997,,1306164951,818069786.3,,,,2159000000,2969541812,2611532674,,,,,14.4156,85.534,74.9327,25.4476,21.457,103.3291,,147.1389,23.7277,,,,15.2782,9.4855,24.2845,,,,,1.0514,1.5186,1.5,3.5602,2.8691,1.7687,,5.1184,2.4685,,,,4.2603,1.2011,2.0979,,,,,0.3864,0.449,0.3221,3.9784,2.7209,0.8599,,3.6599,2.4948,,,,0.9286,0.3478,0.7412,,,,
2014/3/11,6.4453,0.2217,5.9701,0.8711,-3.265,3.3333,,-9.9879,0.9975,,,,0.7874,6.3131,-0.5243,,,,,2.4276,0.899,1.4486,2.5517,3.4396,5.0452,,14.2426,1.6821,,,,0.9928,1.4005,0.6477,,,,,2664217545,2372142095,2043518592,2177095538,1772928339,1051513797,,1175706587,826230083.4,,,,2176000000,3157012886,2597839244,,,,,15.3447,85.7236,79.4063,25.6692,20.7564,106.7734,,132.4429,23.9644,,,,15.3985,10.0843,24.1572,,,,,1.1191,1.522,1.5896,3.5912,2.7754,1.8276,,4.6072,2.4931,,,,4.2938,1.277,2.0869,,,,,0.4113,0.45,0.3413,4.0131,2.6321,0.8886,,3.2943,2.5197,,,,0.9359,0.3698,0.7373,,,,
2014/3/12,0,2.4336,-1.1737,-2.5907,1.9623,-0.6912,,-4.1695,-0.0823,,,,0.2344,-0.9501,0.3765,,,,,2.5328,0.9747,1.1434,2.5806,2.8853,3.6652,,14.8896,1.6508,,,,0.6634,1.0833,0.7352,,,,,2664217545,2429871217,2019533632,2120694099,1807718927,1044245268,,1126685869,825550058.6,,,,2181100000,3127017514,2607620265,,,,,15.3447,87.8098,78.4743,25.0042,21.1637,106.0354,,126.9207,23.9447,,,,15.4346,9.9885,24.2482,,,,,1.1191,1.559,1.5709,3.4982,2.8299,1.815,,4.4151,2.4911,,,,4.3039,1.2648,2.0947,,,,,0.4113,0.4609,0.3373,3.9091,2.6837,0.8824,,3.157,2.5176,,,,0.9381,0.3662,0.7401,,,,
2014/3/13,0.7339,3.0238,2.6128,1.773,0.3079,-0.232,,-0.3509,1.5651,,,,1.4809,1.4388,2.4006,,,,,2.2645,1.6164,1.7155,2.4312,2.2077,2.286,,8.5028,1.4945,,,,0.848,1.5618,0.7698,,,,,2683771435,2503344644,2072300544,2158295058,1813285421,1041822426,,1122732585,838470529.1,,,,2213400000,3172010572,2670218801,,,,,15.4573,90.465,80.5247,25.4476,21.2289,105.7894,,126.4754,24.3194,,,,15.6631,10.1322,24.8303,,,,,1.1273,1.6062,1.612,3.5602,2.8386,1.8108,,4.3996,2.5301,,,,4.3676,1.283,2.145,,,,,0.4144,0.4749,0.3461,3.9784,2.692,0.8804,,3.1459,2.557,,,,0.952,0.3715,0.7579,,,,
2014/3/14,1.6393,-0.4193,-0.6944,-0.4355,-1.3047,3.0233,,-5.6338,-1.9465,,,,-0.5376,-1.4184,0.2198,,,,,4.5979,0.6763,1.5926,1.7198,2.0978,4.6188,,10.1321,1.6606,,,,0.7724,0.8557,0.8168,,,,,2727767688,2492848441,2057909568,2148894818,1789627821,1073319383,,1059480045,822149934.8,,,,2201500000,3127017514,2676087414,,,,,15.7107,90.0857,79.9655,25.3367,20.9519,108.9876,,119.35,23.846,,,,15.5789,9.9885,24.8848,,,,,1.1458,1.5995,1.6008,3.5447,2.8015,1.8655,,4.1517,2.4808,,,,4.3441,1.2648,2.1497,,,,,0.4212,0.4729,0.3437,3.9611,2.6569,0.907,,2.9687,2.5072,,,,0.9469,0.3662,0.7596,,,,
2014/3/17,0.3584,-0.4211,1.3986,2.3622,4.1991,0.4515,,3.5075,3.3912,,,,0.3861,1.7986,1.0234,,,,,2.9832,0.8208,1.1948,1.8855,3.5464,2.8686,,9.0596,2.0925,,,,0.7575,0.8858,0.6086,,,,,2737544634,2482352237,2086691520,2199656113,1864775490,1078165068,,1096640912,850030950,,,,2210000000,3183258837,2703474274,,,,,15.767,89.7064,81.0839,25.9352,21.8317,109.4797,,123.5361,24.6547,,,,15.6391,10.1682,25.1395,,,,,1.1499,1.5927,1.6232,3.6285,2.9192,1.8739,,4.2973,2.5649,,,,4.3609,1.2876,2.1717,,,,,0.4227,0.4709,0.3485,4.0547,2.7684,0.9111,,3.0728,2.5923,,,,0.9506,0.3728,0.7673,,,,
2014/3/18,-2.1429,4.8626,-0.9195,-0.4274,-0.2239,-1.7978,,4.2538,2.64,,,,1.0769,-1.0601,-0.8683,,,,,2.0806,2.2986,0.8123,1.7435,2.9468,3.056,,10.9256,3.4867,,,,0.9229,0.826,0.8506,,,,,2678882963,2603058582,2067503552,2190255873,1860600620,1058782325,,1143289661,872471767.1,,,,2233800000,3149514043,2679999823,,,,,15.4292,94.0684,80.3383,25.8244,21.7828,107.5115,,128.7911,25.3056,,,,15.8075,10.0604,24.9212,,,,,1.1253,1.6702,1.6082,3.6129,2.9126,1.8402,,4.4801,2.6327,,,,4.4079,1.2739,2.1529,,,,,0.4136,0.4938,0.3453,4.0374,2.7623,0.8947,,3.2035,2.6607,,,,0.9608,0.3689,0.7607,,,,
2014/3/19,4.3796,-0.4032,3.4803,1.1159,-1.0471,10.0686,,-2.8354,0.5456,,,,-0.3805,2.2619,-0.438,,,,,4.9903,1.0597,3.6499,2.7635,2.6793,9.097,,7.2378,2.1967,,,,0.7372,1.4568,0.3757,,,,,2796206304,2592562378,2139458432,2214696497,1841117891,1165387411,,1110872734,877231940.4,,,,2225300000,3220753051,2668262597,,,,,16.1049,93.6891,83.1343,26.1126,21.5547,118.3365,,125.1394,25.4437,,,,15.7473,10.2879,24.8121,,,,,1.1746,1.6634,1.6642,3.6533,2.8821,2.0255,,4.3531,2.647,,,,4.3911,1.3028,2.1434,,,,,0.4317,0.4918,0.3574,4.0824,2.7333,0.9848,,3.1127,2.6752,,,,0.9571,0.3772,0.7573,,,,
2014/3/20,-3.8462,-3.4413,0.2242,-1.6978,-1.3605,9.9792,,1.7794,-3.7984,,,,-1.2223,-2.4447,-3.2991,,,,,3.0988,0.9758,2.4755,1.9998,2.6182,10.1371,,12.6384,2.0495,,,,1.4089,1.0274,0.5962,,,,,2688659908,2503344644,2144255424,2177095538,1816068668,1281683868,,1130639153,843910727.2,,,,2198100000,3142015200,2580233406,,,,,15.4855,90.465,83.3207,25.6692,21.2615,130.1455,,127.366,24.4772,,,,15.5549,10.0364,23.9935,,,,,1.1294,1.6062,1.6679,3.5912,2.8429,2.2277,,4.4306,2.5465,,,,4.3374,1.2709,2.0727,,,,,0.4151,0.4749,0.3582,4.0131,2.6961,1.0831,,3.168,2.5736,,,,0.9454,0.368,0.7324,,,,
2014/3/21,3.2727,1.4675,0.4474,1.9862,0.9962,-2.8355,,-1.049,2.498,,,,1.7015,2.2673,1.9712,,,,,2.9585,0.7303,1.675,2.545,3.4403,17.3457,,7.8462,1.8628,,,,0.9252,1.1011,0.4186,,,,,2776652414,2540081358,2153849408,2220336641,1834159773,1245341225,,1118779301,864991494.7,,,,2235500000,3213254208,2631094716,,,,,15.9923,91.7926,83.6935,26.1791,21.4733,126.4552,,126.03,25.0886,,,,15.8195,10.264,24.4664,,,,,1.1663,1.6298,1.6754,3.6626,2.8712,2.1645,,4.3841,2.6101,,,,4.4112,1.2997,2.1136,,,,,0.4287,0.4818,0.3598,4.0928,2.723,1.0524,,3.1348,2.6379,,,,0.9615,0.3763,0.7468,,,,
2014/3/24,-0.5282,0,3.5635,1.7782,0.0759,9.9222,,-1.7668,-0.6289,,,,4.3346,0.3501,1.8587,,,,,2.5337,0.6828,3.6911,3.9891,2.3108,21.8595,,4.5601,1.7914,,,,2.3223,1.0421,0.7031,,,,,2761986996,2540081358,2230601280,2259817648,1835551397,1368906210,,1099012883,859551296.6,,,,2332400000,3224502473,2679999823,,,,,15.9078,91.7926,86.6759,26.6446,21.4896,139.0023,,123.8033,24.9308,,,,16.5052,10.2999,24.9212,,,,,1.1602,1.6298,1.7351,3.7277,2.8734,2.3793,,4.3066,2.5937,,,,4.6024,1.3043,2.1529,,,,,0.4264,0.4818,0.3726,4.1656,2.7251,1.1568,,3.0794,2.6213,,,,1.0032,0.3777,0.7607,,,,
2014/3/25,1.7699,-1.2397,-2.1505,-0.2496,1.9712,-7.0796,,4.8201,1.0285,,,,-1.8222,1.3953,1.0219,,,,,3.2695,0.5428,1.9027,1.4281,3.7628,18.3725,,9.9509,2.3419,,,,2.1661,1.349,1.3023,,,,,2810871722,2508592746,2182631360,2254177504,1871733608,1271992496,,1151986885,868391618.5,,,,2289900000,3269495531,2707386682,,,,,16.1894,90.6546,84.8119,26.5781,21.9132,129.1614,,129.7708,25.1873,,,,16.2045,10.4436,25.1759,,,,,1.1807,1.6096,1.6978,3.7184,2.9301,2.2108,,4.5142,2.6204,,,,4.5186,1.3225,2.1749,,,,,0.434,0.4759,0.3646,4.1552,2.7788,1.0749,,3.2279,2.6483,,,,0.9849,0.3829,0.7684,,,,
2014/3/26,-2.087,-0.2092,0.2198,-1.6681,-0.2974,-1.3333,,1.304,-1.018,,,,0.2227,-1.3761,-0.289,,,,,1.9237,0.4529,1.134,1.9866,3.9068,10.1808,,7.5347,3.7381,,,,1.5316,0.8538,0.5525,,,,,2752210051,2503344644,2187428352,2216576545,1866167114,1255032596,,1167009363,859551296.6,,,,2295000000,3224502473,2699561865,,,,,15.8515,90.465,84.9983,26.1347,21.848,127.4393,,131.4631,24.9308,,,,16.2406,10.2999,25.1031,,,,,1.1561,1.6062,1.7015,3.6564,2.9214,2.1813,,4.5731,2.5937,,,,4.5286,1.3043,2.1686,,,,,0.4249,0.4749,0.3654,4.0859,2.7705,1.0606,,3.27,2.6213,,,,0.9871,0.3777,0.7662,,,,
2014/3/27,-1.9538,2.5157,-3.5088,0.4241,-1.3423,-4.2471,,-5.8266,-3.7975,,,,-2.3704,-1.6279,1.3043,,,,,1.7178,1.4698,1.4792,2.5529,2.7259,13.045,,10.5675,2.7539,,,,1.1613,0.8629,1.1542,,,,,2698436853,2566321868,2110676480,2225976785,1841117891,1201730054,,1099012883,826910108.2,,,,2240600000,3172010572,2734773542,,,,,15.5418,92.7408,82.0159,26.2456,21.5547,122.0268,,123.8033,23.9841,,,,15.8556,10.1322,25.4306,,,,,1.1335,1.6466,1.6418,3.6719,2.8821,2.0887,,4.3066,2.4952,,,,4.4213,1.283,2.1969,,,,,0.4166,0.4868,0.3526,4.1032,2.7333,1.0155,,3.0794,2.5218,,,,0.9637,0.3715,0.7762,,,,
2014/3/28,-0.9058,-1.4315,-1.8182,-1.4358,-8.6924,-6.6532,,-9.2086,-5.5921,,,,0,0,-2.0029,,,,,1.8346,0.9229,1.1037,2.1127,4.5434,12.115,,8.9824,2.6667,,,,1.3252,0.7083,0.7585,,,,,2673994490,2529585154,2072300544,2194015969,1681081188,1121776240,,997808818.5,780668424.5,,,,2240600000,3172010572,2679999823,,,,,15.401,91.4133,80.5247,25.8687,19.6811,113.9081,,112.4028,22.6429,,,,15.8556,10.1322,24.9212,,,,,1.1232,1.623,1.612,3.6192,2.6316,1.9497,,3.9101,2.3556,,,,4.4213,1.283,2.1529,,,,,0.4129,0.4799,0.3461,4.0443,2.4957,0.948,,2.7959,2.3807,,,,0.9637,0.3715,0.7607,,,,
2014/3/31,-1.0969,-6.0166,0.463,-1.114,-2.7318,-0.216,,0.2377,1.0453,,,,1.8209,-0.7092,-4.6715,,,,,1.2414,1.151,0.7051,1.1478,1.935,6.7056,,3.516,1.621,,,,2.3669,0.6778,0.9158,,,,,2644663655,2377390197,2081894528,2169575346,1635157613,1119353397,,1000180789,788828721.6,,,,2281400000,3149514043,2554802751,,,,,15.2321,85.9133,80.8975,25.5806,19.1435,113.6621,,112.67,22.8796,,,,16.1443,10.0604,23.757,,,,,1.1109,1.5254,1.6194,3.5788,2.5597,1.9455,,3.9193,2.3803,,,,4.5018,1.2739,2.0523,,,,,0.4083,0.451,0.3477,3.9992,2.4276,0.9459,,2.8025,2.4056,,,,0.9813,0.3689,0.7251,,,,
2014/4/1,1.1091,2.2075,3.2258,0.3466,4.5106,1.7316,,0.8696,1.8103,,,,3.4277,0.9524,0.8423,,,,,0.9471,0.5426,0.9521,1.3205,1.9062,6.5422,,3.1499,0.9652,,,,2.076,0.5355,0.6396,,,,,2673994490,2429871217,2149052416,2177095538,1708913658,1138736140,,1008878013,803109241.6,,,,2359600000,3179509415,2576320997,,,,,15.401,87.8098,83.5071,25.6692,20.007,115.6302,,113.6497,23.2938,,,,16.6977,10.1562,23.9571,,,,,1.1232,1.559,1.6717,3.5912,2.6752,1.9792,,3.9534,2.4234,,,,4.6561,1.2861,2.0696,,,,,0.4129,0.4609,0.359,4.0131,2.5371,0.9623,,2.8269,2.4492,,,,1.0149,0.3724,0.7312,,,,
2014/4/2,0,-1.0799,-1.3393,-1.2953,0.9772,0.2128,,-2.7429,-2.1169,,,,-1.0086,0.4717,0.5315,,,,,1.2058,0.5736,0.6175,1.1584,2.3606,7.2345,,3.1589,1.4152,,,,1.5188,0.7151,0.4646,,,,,2673994490,2403630707,2120270464,2148894818,1725613140,1141158982,,981205026.8,786108622.6,,,,2335800000,3194507101,2590014427,,,,,15.401,86.8616,82.3887,25.3367,20.2025,115.8762,,110.5323,22.8007,,,,16.5293,10.2041,24.0844,,,,,1.1232,1.5422,1.6493,3.5447,2.7013,1.9834,,3.845,2.3721,,,,4.6091,1.2921,2.0806,,,,,0.4129,0.456,0.3542,3.9611,2.5618,0.9643,,2.7493,2.3973,,,,1.0047,0.3741,0.7351,,,,
2014/4/3,-2.1938,0.2183,0,1.0499,-1.2097,-3.1847,,1.2893,1.4706,,,,1.2373,-1.4085,-0.9063,,,,,1.5517,0.4369,0.6355,1.3072,1.2122,5.9249,,2.8597,1.5402,,,,2.3779,0.6631,0.3568,,,,,2615332820,2408878809,2120270464,2171455394,1704738788,1104816340,,993855534.8,797669043.5,,,,2364700000,3149514043,2566539976,,,,,15.0632,87.0512,82.3887,25.6027,19.9581,112.1859,,111.9574,23.136,,,,16.7338,10.0604,23.8662,,,,,1.0986,1.5456,1.6493,3.5819,2.6686,1.9203,,3.8946,2.4069,,,,4.6662,1.2739,2.0617,,,,,0.4038,0.457,0.3542,4.0027,2.5309,0.9336,,2.7848,2.4326,,,,1.0171,0.3689,0.7285,,,,
2014/4/4,1.6822,2.1786,2.0362,0.1732,1.2245,1.3158,,0.716,1.023,,,,-0.1438,1.0714,0.0762,,,,,0.8213,0.3714,1.0078,1.0639,1.0746,6.0214,,3.2747,1.2956,,,,1.7375,0.5158,0.6208,,,,,2659329073,2461359829,2163443392,2175215490,1725613140,1119353397,,1000971446,805829340.6,,,,2361300000,3183258837,2568496180,,,,,15.3166,88.9478,84.0663,25.6471,20.2025,113.6621,,112.759,23.3727,,,,16.7098,10.1682,23.8843,,,,,1.1171,1.5793,1.6829,3.5881,2.7013,1.9455,,3.9224,2.4316,,,,4.6595,1.2876,2.0633,,,,,0.4106,0.4669,0.3614,4.0096,2.5618,0.9459,,2.8047,2.4575,,,,1.0156,0.3728,0.729,,,,
2014/4/8,0.7353,0,0.2217,0.8643,0.3226,-1.0823,,2.2117,0.5063,,,,-1.2959,1.2956,0,,,,,1.286,0.584,1.2953,1.4109,1.4874,5.2112,,3.9656,1.5702,,,,2.1464,0.8117,,,,,,2678882963,2461359829,2168240384,2194015969,1731179634,1107239182,,1023109835,809909489.2,,,,2330700000,3224502473,2568496180,,,,,15.4292,88.9478,84.2527,25.8687,20.2676,112.4319,,115.2529,23.491,,,,16.4932,10.2999,23.8843,,,,,1.1253,1.5793,1.6866,3.6192,2.71,1.9245,,4.0092,2.4439,,,,4.5991,1.3043,2.0633,,,,,0.4136,0.4669,0.3622,4.0443,2.5701,0.9357,,2.8668,2.4699,,,,1.0025,0.3777,0.729,,,,
2014/4/9,-0.365,-0.2132,-0.2212,1.5424,1.8489,2.8446,,1.6229,2.267,,,,1.0941,0.2326,0,,,,,0.9422,0.577,0.8954,1.6325,2.0103,5.983,,3.6207,2.1284,,,,2.0231,0.6198,,,,,,2669106018,2456111727,2163443392,2227856833,1763186975,1138736140,,1039713626,828270157.7,,,,2356200000,3232001316,2568496180,,,,,24.3833,88.7581,84.0663,26.2677,20.6424,115.6302,,117.1233,24.0235,,,,16.6737,10.3239,23.8843,,,,,1.7783,1.5759,1.6829,3.675,2.7601,1.9792,,4.0743,2.4993,,,,4.6494,1.3073,2.0633,,,,,0.6536,0.4659,0.3614,4.1067,2.6176,0.9623,,2.9133,2.5259,,,,1.0134,0.3785,0.729,,,,
