ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2014/1/30,-0.289,-0.75,-0.3141,-2.0073,-0.0642,-1.5421,0.241,,,,,-1.4667,-4.2512,0.1567,-2.3656,-1.6298,-3.0801,-2.1346,,,,,,,,-0.9634,-1.7836,,,,,0.4771,0.7204,0.9321,1.1294,1.0735,0.437,0.6668,,,,,1.949,4.2336,2.1969,3.1072,2.5429,5.8161,1.8427,,,,,,,,0.3268,1.1987,,,,,1450652119,3066347790,3201327528,3656417712,2391213933,1484089800,19552806270,,,,,1116074750,586037760,654975000,516797280,608400000,584127958,1125209618,,,,,,,,13158400000,2619026284,,,,,-37.0168,48.6264,21.6816,251.3969,21.295,78.8082,29.803,,,,,25.9915,28.3662,106.1373,28.1493,41.6175,52.4857,30.8272,,,,,,,,17.4294,75.2829,,,,,1.6292,1.8855,2.7649,1.5076,2.9066,1.874,5.2115,,,,,1.7661,2.4566,1.8782,2.7065,2.0346,2.8274,2.649,,,,,,,,1.6861,2.4295,,,,,1.0662,1.2721,1.633,5.042,2.457,2.7025,6.148,,,,,3.2141,1.7692,1.3197,4.1161,4.2707,3.2944,1.6962,,,,,,,,0.9121,4.661,,,,
2014/2/7,1.7391,1.7632,2.521,3.5382,2.1208,1.4458,0.0481,,,,,1.2855,4.5409,2.8169,3.304,1.716,1.2342,1.6779,,,,,,,,0.3891,1.5738,,,,,0.4884,1.0844,2.0306,1.3818,1.6322,0.5189,0.9633,,,,,1.6927,4.4491,4.8008,3.6588,3.9372,4.8161,1.8117,,,,,,,,0.5378,1.4494,,,,,1475880851,3120414376,3282033264,3785788171,2441927339,1505546520,19562206658,,,,,1130422125,612648960,673425000,533872080,618840000,591337189.2,1144088974,,,,,,,,13209600000,2660245826,,,,,-37.6606,49.4838,22.2282,260.2918,21.7466,79.9476,29.8174,,,,,26.3256,29.6543,109.1271,29.0794,42.3317,53.1335,31.3445,,,,,,,,17.4972,76.4678,,,,,1.6576,1.9188,2.8346,1.5609,2.9682,1.901,5.214,,,,,1.7888,2.5682,1.9311,2.7959,2.0696,2.8623,2.6934,,,,,,,,1.6927,2.4678,,,,,1.0847,1.2945,1.6742,5.2204,2.5091,2.7416,6.151,,,,,3.2555,1.8495,1.3569,4.2521,4.344,3.335,1.7246,,,,,,,,0.9157,4.7344,,,,
2014/2/10,1.7094,5.4455,1.8443,3.2374,2.4544,3.3254,9.2744,,,,,3.674,3.861,1.5221,1.5991,2.0361,3.2917,4.9505,,,,,,,,7.1705,3.0989,,,,,0.9642,3.8001,4.1362,3.7733,2.2746,1.4988,3.2065,,,,,2.8681,8.5939,5.1756,6.6369,6.0764,8.1721,4.5429,,,,,,,,1.8138,2.413,,,,,1501109584,3290337931,3342562566,3908349658,2501861365,1555612200,21376481471,,,,,1171954000,636303360,683675000,542409480,631440000,610802113.4,1200727042,,,,,,,,14156800000,2742684910,,,,,-38.3044,52.1785,22.6382,268.7185,22.2803,82.6062,32.5827,,,,,27.2928,30.7992,110.7881,29.5444,43.1936,54.8825,32.8962,,,,,,,,18.7519,78.8375,,,,,1.6859,2.0232,2.8868,1.6114,3.0411,1.9643,5.6976,,,,,1.8545,2.6673,1.9605,2.8406,2.1117,2.9565,2.8267,,,,,,,,1.814,2.5443,,,,,1.1033,1.365,1.7051,5.3894,2.5707,2.8328,6.7215,,,,,3.3751,1.9209,1.3775,4.3201,4.4324,3.4448,1.81,,,,,,,,0.9813,4.8811,,,,
2014/2/11,0,1.4085,-1.2072,0.5226,-0.6143,-0.5747,1.0554,,,,,-1.6753,-0.2788,-0.8996,-1.2592,-0.5701,-1.4163,-1.7296,,,,,,,,-1.2658,-2.659,,,,,0.868,5.3766,2.9537,2.8183,1.76,1.1838,2.0333,,,,,2.7644,5.867,4.7022,5.4235,5.3776,7.3643,4.3584,,,,,,,,1.5155,2.3915,,,,,1501109584,3336680719,3302209698,3928776573,2486493666,1546671900,21602090774,,,,,1152320750,634529280,677525000,535579560,627840000,602151036,1179959750,,,,,,,,13977600000,2669758028,,,,,-38.3044,52.9134,22.3649,270.123,22.1435,82.1315,32.9266,,,,,26.8356,30.7134,109.7915,29.1724,42.9473,54.1051,32.3272,,,,,,,,18.5145,76.7412,,,,,1.6859,2.0517,2.852,1.6199,3.0224,1.953,5.7577,,,,,1.8234,2.6599,1.9428,2.8049,2.0997,2.9147,2.7778,,,,,,,,1.7911,2.4766,,,,,1.1033,1.3842,1.6845,5.4176,2.5549,2.8165,6.7924,,,,,3.3185,1.9156,1.3651,4.2657,4.4071,3.396,1.7787,,,,,,,,0.9689,4.7513,,,,
2014/2/12,1.6807,-0.463,4.7862,2.4263,1.9778,2.8902,0.0435,,,,,3.9974,2.0503,2.5719,1.9129,2.1789,3.5019,1.68,,,,,,,,2.0147,0,,,,,1.3601,3.7083,4.4422,4.1082,2.0418,1.4344,1.168,,,,,4.4534,5.8668,4.426,6.4452,4.7526,11.013,3.1918,,,,,,,,1.3711,2.8474,,,,,1526338316,3321233123,3460258431,4024102174,2535670302,1591373400,21611491161,,,,,1198383375,647539200,694950000,545824440,641520000,623238037.2,1199783074,,,,,,,,14259200000,2669758028,,,,,-38.9481,52.6684,23.4353,276.6771,22.5814,84.5052,32.9409,,,,,27.9083,31.3431,112.6152,29.7304,43.8831,55.9999,32.8703,,,,,,,,18.8875,76.7412,,,,,1.7142,2.0422,2.9885,1.6592,3.0822,2.0094,5.7602,,,,,1.8963,2.7144,1.9928,2.8585,2.1454,3.0167,2.8245,,,,,,,,1.8271,2.4766,,,,,1.1218,1.3778,1.7651,5.549,2.6054,2.8979,6.7954,,,,,3.4512,1.9549,1.4002,4.3473,4.5032,3.5149,1.8086,,,,,,,,0.9884,4.7513,,,,
2014/2/13,-0.8264,-0.9302,-3.7901,-1.3536,-3.1515,0,0.435,,,,,-3.9067,-3.653,-3.2448,-4.2753,-4.0404,-4.1064,-2.6751,,,,,,,,-1.4363,-3.8005,,,,,1.0554,4.229,2.9678,4.6905,2.0037,1.5428,2.3515,,,,,3.2484,5.3885,4.1985,6.8869,4.6866,8.5653,3.0902,,,,,,,,1.0471,2.566,,,,,1513723950,3290337931,3329111610,3969630402,2455758268,1591373400,21705495038,,,,,1151565625,623884800,672400000,522488880,615600000,597645266.5,1167688169,,,,,,,,14054400000,2568294540,,,,,-38.6262,52.1785,22.5471,272.9319,21.8698,84.5052,33.0842,,,,,26.818,30.1981,108.961,28.4594,42.11,53.7003,31.991,,,,,,,,18.6163,73.8247,,,,,1.7001,2.0232,2.8752,1.6367,2.985,2.0094,5.7852,,,,,1.8222,2.6153,1.9281,2.7363,2.0587,2.8928,2.749,,,,,,,,1.8009,2.3825,,,,,1.1125,1.365,1.6982,5.4739,2.5233,2.8979,6.8249,,,,,3.3164,1.8834,1.3548,4.1614,4.3212,3.3706,1.7602,,,,,,,,0.9742,4.5707,,,,
2014/2/14,3.8889,0.2347,-1.1111,0.3431,2.6283,2.4719,3.4214,,,,,5.6393,2.2749,3.6585,2.0697,1.6374,2.4125,0.6467,,,,,,,,0.7286,1.9753,,,,,2.4425,2.4963,2.4783,2.4149,1.647,1.1916,2.7005,,,,,4.4351,3.7487,4.2709,6.9534,3.3237,7.2246,3.2585,,,,,,,,0.8411,1.8196,,,,,1572590993,3298061729,3292121481,3983248345,2520302603,1630710720,22448125660,,,,,1216506375,638077440,697000000,533302920,625680000,612063728.9,1175239911,,,,,,,,14156800000,2619026284,,,,,-40.1284,52.3009,22.2966,273.8682,22.4446,86.5941,34.2162,,,,,28.3304,30.8851,112.9474,29.0484,42.7995,54.9958,32.1979,,,,,,,,18.7519,75.2829,,,,,1.7662,2.028,2.8433,1.6423,3.0635,2.0591,5.9832,,,,,1.925,2.6748,1.9987,2.7929,2.0924,2.9626,2.7667,,,,,,,,1.814,2.4295,,,,,1.1558,1.3682,1.6793,5.4927,2.5896,2.9695,7.0584,,,,,3.5034,1.9263,1.4044,4.2476,4.392,3.4519,1.7716,,,,,,,,0.9813,4.661,,,,
2014/2/17,-0.2674,2.5761,3.8815,1.1966,1.8293,3.9474,-0.2931,,,,,0.1862,2.4096,3.9706,2.1345,1.4384,1.6196,3.5341,,,,,,,,0.7233,0.6053,,,,,1.4688,4.5048,3.3266,2.4675,2.7417,1.6357,1.8548,,,,,4.3331,6.0915,5.9086,7.5125,3.908,10.8244,3.9472,,,,,,,,0.998,2.8956,,,,,1568386204,3383023506,3419905563,4030911146,2566405700,1695080880,22382322947,,,,,1218771750,653452800,724675000,544686120,634680000,621976421.8,1216774494,,,,,,,,14259200000,2634879954,,,,,-40.0211,53.6483,23.162,277.1452,22.8551,90.0123,34.1159,,,,,28.3831,31.6293,117.432,29.6684,43.4152,55.8865,33.3358,,,,,,,,18.8875,75.7386,,,,,1.7615,2.0802,2.9536,1.662,3.1195,2.1404,5.9656,,,,,1.9286,2.7392,2.0781,2.8526,2.1225,3.0106,2.8645,,,,,,,,1.8271,2.4443,,,,,1.1527,1.4034,1.7445,5.5584,2.637,3.0867,7.0377,,,,,3.5099,1.9727,1.4601,4.3382,4.4552,3.5078,1.8342,,,,,,,,0.9884,4.6892,,,,
2014/2/18,0.8043,-1.5982,1.7699,3.8851,0.8982,0,-0.63,,,,,-0.7435,10.0452,-0.2829,1.5674,-1.1344,-1.4489,1.2413,,,,,,,,1.7953,3.2491,,,,,1.2194,2.9119,4.8685,5.4531,3.0316,1.6545,2.1091,,,,,3.9137,8.7886,4.723,9.0132,4.3771,7.6742,5.1722,,,,,,,,1.9603,4.1947,,,,,1581000570,3328956921,3480434865,4187517491,2589457248,1695080880,22241317133,,,,,1209710250,719093760,722625000,553223520,627480000,612964882.8,1231877979,,,,,,,,14515200000,2720489772,,,,,-40.343,52.7909,23.5719,287.9127,23.0604,90.0123,33.9009,,,,,28.1721,34.8066,117.0999,30.1334,42.9227,55.0768,33.7496,,,,,,,,19.2266,78.1995,,,,,1.7756,2.047,3.0059,1.7265,3.1475,2.1404,5.9281,,,,,1.9142,3.0144,2.0722,2.8973,2.0984,2.967,2.9001,,,,,,,,1.8599,2.5237,,,,,1.162,1.381,1.7754,5.7744,2.6607,3.0867,6.9934,,,,,3.4838,2.1709,1.456,4.4062,4.4046,3.457,1.857,,,,,,,,1.0062,4.8416,,,,
2014/2/19,-0.5319,1.3921,-2.4155,-1.4634,-1.1276,-1.1603,-2.4937,,,,,-1.3109,8.9638,0,0.1029,-0.6885,-1.9406,0.613,,,,,,,,0.3527,1.3986,,,,,0.8837,3.6574,2.6238,2.9954,2.1811,1.4561,1.5582,,,,,4.0037,24.8667,4.3088,5.7831,3.2955,6.3402,4.301,,,,,,,,1.4628,3.5418,,,,,1572590993,3375299709,3396366390,4126236747,2560258620,1675412220,21686694262,,,,,1193852625,783552000,722625000,553792680,623160000,601069651.3,1239429721,,,,,,,,14566400000,2758538580,,,,,-40.1284,53.5258,23.0026,283.6993,22.8004,88.9678,33.0556,,,,,27.8028,37.9266,117.0999,30.1644,42.6272,54.008,33.9565,,,,,,,,19.2944,79.2932,,,,,1.7662,2.0755,2.9333,1.7013,3.112,2.1155,5.7802,,,,,1.8891,3.2846,2.0722,2.9002,2.084,2.9094,2.9179,,,,,,,,1.8665,2.559,,,,,1.1558,1.4002,1.7325,5.6899,2.6307,3.0509,6.819,,,,,3.4381,2.3655,1.456,4.4107,4.3743,3.3899,1.8684,,,,,,,,1.0097,4.9093,,,,
2014/2/20,-1.3369,2.9748,-3.8614,-3.3003,-2.7611,0.8538,-1.6905,,,,,-2.277,-6.3396,-3.6879,-2.1583,-2.4841,-2.3988,-4.0366,,,,,,,,-2.812,-4.1379,,,,,0.8505,8.1066,2.7235,2.8394,2.3719,1.9434,1.1002,,,,,2.4067,9.4573,3.9263,5.3383,4.4745,4.7755,2.7875,,,,,,,,1.3103,2.5521,,,,,1551567049,3475709082,3265219569,3990057317,2489567206,1689716700,21320079145,,,,,1166668125,733877760,695975000,541840320,607680000,586651188.9,1189399428,,,,,,,,14156800000,2644392156,,,,,-39.5919,55.1181,22.1144,274.3363,22.1709,89.7274,32.4968,,,,,27.1697,35.5222,112.7813,29.5134,41.5683,52.7124,32.5858,,,,,,,,18.7519,76.0121,,,,,1.7426,2.1372,2.82,1.6451,3.0261,2.1336,5.6825,,,,,1.8461,3.0764,1.9958,2.8377,2.0322,2.8396,2.8001,,,,,,,,1.814,2.4531,,,,,1.1403,1.4419,1.6656,5.5021,2.5581,3.077,6.7037,,,,,3.3599,2.2155,1.4023,4.3156,4.2656,3.3086,1.793,,,,,,,,0.9813,4.7062,,,,
2014/2/21,-0.813,-0.2222,-1.4418,1.8771,0.3704,-1.164,0.3086,,,,,2.7832,-2.1757,1.3255,3.9916,-1.5403,0.9217,-1.9841,,,,,,,,-0.5425,-2.2782,,,,,0.7875,5.2979,1.7693,2.8434,1.4162,1.0124,0.8873,,,,,2.4946,5.5714,2.4753,8.1279,2.6127,4.2286,3.0653,,,,,,,,0.7495,2.409,,,,,1538952683,3467985284,3218141223,4064956003,2498787825,1670048040,21385881858,,,,,1199138500,717911040,705200000,563468400,598320000,592058112.3,1165800233,,,,,,,,14080000000,2584148210,,,,,-39.27,54.9956,21.7955,279.486,22.253,88.683,32.5971,,,,,27.9259,34.7493,114.2762,30.6915,40.928,53.1983,31.9393,,,,,,,,18.6502,74.2804,,,,,1.7284,2.1325,2.7794,1.676,3.0373,2.1088,5.7001,,,,,1.8975,3.0094,2.0222,2.9509,2.0009,2.8658,2.7445,,,,,,,,1.8042,2.3972,,,,,1.1311,1.4387,1.6416,5.6054,2.5675,3.0411,6.7244,,,,,3.4534,2.1673,1.4209,4.4878,4.1999,3.3391,1.7574,,,,,,,,0.976,4.5989,,,,
2014/2/24,-1.0929,2.4499,3.2393,0,0.3075,-4.1756,-2.8571,,,,,-0.6927,8.2372,1.3081,1.3131,0.9627,-0.9132,-1.2955,,,,,,,,-1.2727,0.7362,,,,,0.5869,4.6165,2.7432,,1.6078,1.4562,1.1212,,,,,2.0082,9.7083,3.0248,9.8051,1.9554,3.6573,3.0188,,,,,,,,0.71,1.4191,,,,,1522133528,3552947062,3322386132,4064956003,2506471674,1600313700,20774856662,,,,,1192842800,777047040,714425000,570867480,604080000,586651188.9,1150696748,,,,,,,,13900800000,2603172614,,,,,-38.8408,56.3429,22.5015,279.486,22.3214,84.98,31.6657,,,,,27.7325,37.6117,115.7711,31.0945,41.322,52.7124,31.5255,,,,,,,,18.4128,74.8272,,,,,1.7095,2.1847,2.8694,1.676,3.0467,2.0207,5.5372,,,,,1.8844,3.2573,2.0487,2.9897,2.0202,2.8396,2.709,,,,,,,,1.7812,2.4148,,,,,1.1187,1.4739,1.6948,5.6054,2.5754,2.9142,6.5323,,,,,3.4294,2.3458,1.4395,4.5467,4.2404,3.3086,1.7346,,,,,,,,0.9636,4.6328,,,,
2014/2/25,-3.5912,-7.3913,-3.8462,0,-4.4758,0,-5.9729,,,,,-7.0387,-8.6758,-3.8737,-6.5803,-6.7342,-8.9708,-7.055,,,,,,,,-3.1308,-7.0646,,,,,1.2089,4.96,2.996,,2.1961,1.2716,1.7661,,,,,2.3883,8.1245,7.2951,9.3064,3.2251,8.0947,4.1246,,,,,,,,1.1781,3.5341,,,,,1467471274,3290337931,3194602050,4064956003,2394287473,1600313700,19534005495,,,,,1713057650,709632000,686750000,533302920,563400000,534023801.1,1069515517,,,,,,,,13465600000,2419270042,,,,,-37.446,52.1785,21.6361,279.486,21.3223,84.98,29.7744,,,,,25.7805,34.3486,111.2864,29.0484,38.5393,47.9837,29.3014,,,,,,,,17.8363,69.541,,,,,1.6481,2.0232,2.7591,1.676,2.9103,2.0207,5.2065,,,,,1.7517,2.9747,1.9693,2.7929,1.8841,2.5849,2.5178,,,,,,,,1.7255,2.2442,,,,,1.0785,1.365,1.6296,5.6054,2.4602,2.9142,6.1421,,,,,3.1881,2.1423,1.3837,4.2476,3.9548,3.0118,1.6122,,,,,,,,0.9334,4.3055,,,,
2014/2/26,0.8596,10.0939,4.5263,0,-0.0642,1.676,1.9731,,,,,0.1364,4.25,1.194,-0.7471,1.2141,-2.295,0.0883,,,,,,,,0.5703,1.7038,,,,,0.7401,6.2289,7.73,,1.0933,1.0726,0.8699,,,,,1.4588,6.9615,3.0995,5.1707,2.3337,4.8206,1.8685,,,,,,,,0.7355,1.5798,,,,,1480085640,3622461243,3339199827,4064956003,2392750703,1627134600,19919421388,,,,,1715394700,739791360,694950000,529318800,570240000,521768108.1,1070459485,,,,,,,,13542400000,2460489584,,,,,-37.7679,57.4453,22.6154,279.486,21.3087,86.4042,30.3618,,,,,25.8156,35.8084,112.6152,28.8314,39.0072,46.8825,29.3273,,,,,,,,17.9381,70.7259,,,,,1.6623,2.2275,2.8839,1.676,2.9084,2.0546,5.3092,,,,,1.7541,3.1011,1.9928,2.7721,1.907,2.5256,2.5201,,,,,,,,1.7353,2.2825,,,,,1.0878,1.5028,1.7034,5.6054,2.4586,2.963,6.2633,,,,,3.1924,2.2334,1.4002,4.2158,4.0028,2.9427,1.6137,,,,,,,,0.9388,4.3789,,,,
2014/2/27,-1.4205,2.7719,6.9486,0,-2.3121,1.4286,-0.9438,,,,,-1.5668,-2.7178,-4.2773,-3.3333,-2.6515,-3.7651,-2.9982,,,,,,,,-0.7561,-0.6443,,,,,0.6501,15.5319,19.891,,1.6118,1.6344,1.2,,,,,1.2337,4.4981,3.404,4.7329,1.3283,5.6316,2.5875,,,,,,,,0.7026,1.5047,,,,,1459061696,3722870617,3571228818,4064956003,2337426987,1650379380,19731413635,,,,,1688518625,719685120,665225000,511674840,555120000,502122953.1,1038364580,,,,,,,,13440000000,2444635914,,,,,-37.2314,59.0376,24.1869,279.486,20.816,87.6385,30.0753,,,,,25.4112,34.8352,107.7983,27.8703,37.9729,45.1173,28.448,,,,,,,,17.8024,70.2702,,,,,1.6387,2.2892,3.0843,1.676,2.8412,2.0839,5.2591,,,,,1.7266,3.0169,1.9076,2.6797,1.8565,2.4305,2.4445,,,,,,,,1.7222,2.2678,,,,,1.0724,1.5444,1.8217,5.6054,2.4017,3.0053,6.2042,,,,,3.1424,2.1727,1.3403,4.0753,3.8967,2.8319,1.5653,,,,,,,,0.9317,4.3507,,,,
2014/2/28,3.4582,9.9585,5.0847,0,1.7751,0.4334,-1.0958,,,,,0.9689,-1.9721,1.0786,0.1112,2.594,2.692,1.3636,,,,,,,,0.7619,0.5188,,,,,2.4068,13.6947,13.7013,,1.0603,0.9771,0.8342,,,,,0.9229,3.757,3.0851,3.6592,1.1467,3.8492,1.8068,,,,,,,,0.5503,0.9564,,,,,1509519161,4093612919,3752816724,4064956003,2378919774,1657531620,19515204720,,,,,1704877975,705492480,672400000,512244000,569520000,515640261.6,1052524097,,,,,,,,13542400000,2457318850,,,,,-38.5189,64.9169,25.4167,279.486,21.1855,88.0183,29.7457,,,,,25.6574,34.1482,108.961,27.9013,38.9579,46.3319,28.8359,,,,,,,,17.9381,70.6347,,,,,1.6953,2.5172,3.2412,1.676,2.8916,2.093,5.2015,,,,,1.7434,2.9574,1.9281,2.6827,1.9046,2.4959,2.4778,,,,,,,,1.7353,2.2795,,,,,1.1094,1.6982,1.9144,5.6054,2.4444,3.0184,6.1362,,,,,3.1728,2.1298,1.3548,4.0798,3.9978,2.9081,1.5866,,,,,,,,0.9388,4.3732,,,,
2014/3/3,2.7855,10,10.0358,0,1.0982,2.4811,-0.4817,,,,,0.7539,1.5926,1.2195,1.7778,3.1606,2.936,2.9596,,,,,,,,2.2684,3.2258,,,,,1.7573,8.9478,5.2337,,1.0174,1.3578,1.1602,,,,,1.3756,3.416,2.7946,3.0549,1.3791,4.7368,1.5208,,,,,,,,0.6428,1.5864,,,,,1551567049,4502974211,4129443492,4064956003,2405044862,1698657000,19421200844,,,,,1717731750,716728320,680600000,521350560,587520000,530779647.1,1083675034,,,,,,,,13849600000,2536587200,,,,,-39.5919,71.4085,27.9675,279.486,21.4181,90.2022,29.6024,,,,,25.8508,34.6921,110.2898,28.3974,40.1892,47.6922,29.6893,,,,,,,,18.345,72.9133,,,,,1.7426,2.7689,3.5664,1.676,2.9234,2.1449,5.1764,,,,,1.7565,3.0045,1.9517,2.7303,1.9648,2.5692,2.5512,,,,,,,,1.7747,2.3531,,,,,1.1403,1.868,2.1065,5.6054,2.4712,3.0932,6.1067,,,,,3.1968,2.1637,1.3713,4.1524,4.1241,2.9935,1.6336,,,,,,,,0.96,4.5143,,,,
2014/3/4,-1.084,1.0292,0.8143,0,-2.3642,-0.4211,-0.6292,,,,,-1.4286,-3.4653,1.3554,-0.5459,-0.9804,-0.6452,-1.0453,,,,,,,,-0.7394,-0.25,,,,,0.9409,21.9644,16.2889,,1.9501,0.896,2.1485,,,,,1.0882,3.374,3.0536,2.6725,1.0328,3.6065,1.7461,,,,,,,,0.5481,0.9536,,,,,1534747894,4549316998,4163070882,4064956003,2348184377,1691504760,19298995804,,,,,1693192725,691891200,689825000,518504760,581760000,527355262.3,1072347421,,,,,,,,13747200000,2530245732,,,,,-39.1627,72.1434,28.1952,279.486,20.9118,89.8224,29.4162,,,,,25.4815,33.4899,111.7847,28.2423,39.7952,47.3845,29.379,,,,,,,,18.2093,72.731,,,,,1.7237,2.7974,3.5955,1.676,2.8543,2.1359,5.1438,,,,,1.7314,2.9003,1.9781,2.7154,1.9455,2.5526,2.5245,,,,,,,,1.7615,2.3472,,,,,1.128,1.8873,2.1236,5.6054,2.4128,3.0802,6.0682,,,,,3.1511,2.0888,1.3899,4.1297,4.0837,2.9742,1.6165,,,,,,,,0.9529,4.503,,,,
2014/3/5,-0.5479,3.7351,10.0162,10.0503,0.5236,-2.8541,-0.2435,,,,,-0.069,0.5128,-1.0401,-0.1098,0.9901,2.0164,-0.4401,,,,,,,,0.5587,-1.2531,,,,,0.8889,17.5346,16.5789,11.0641,1.3052,1.2396,1.0753,,,,,0.7743,3.3621,1.962,2.8336,1.1614,5.3697,1.0167,,,,,,,,0.6552,1.716,,,,,1526338316,4719240554,4580050518,4473494295,2360478536,1643227140,19251993866,,,,,1692024200,695439360,682650000,517935600,587520000,537988878.3,1067627582,,,,,,,,13824000000,2498538392,,,,,-38.9481,74.8381,31.0193,307.575,21.0213,87.2587,29.3445,,,,,25.4639,33.6616,110.622,28.2113,40.1892,48.34,29.2497,,,,,,,,18.3111,71.8196,,,,,1.7142,2.9019,3.9556,1.8445,2.8692,2.0749,5.1313,,,,,1.7302,2.9152,1.9575,2.7125,1.9648,2.6041,2.5134,,,,,,,,1.7714,2.3178,,,,,1.1218,1.9578,2.3363,6.1687,2.4254,2.9923,6.0535,,,,,3.1489,2.0995,1.3755,4.1252,4.1241,3.0341,1.6094,,,,,,,,0.9583,4.4466,,,,
2014/3/6,2.2039,-3.928,-2.4963,-4.7184,1.5625,-0.4353,-1.6113,,,,,0,-2.8061,1.952,0.1099,0.3676,0.335,-1.3263,,,,,,,,-0.3704,-1.9036,,,,,1.4207,10.9226,9.6353,7.859,1.5295,1.5262,0.9972,,,,,1.1389,2.6998,3.2769,2.9948,1.1346,4.754,1.4917,,,,,,,,0.5094,1.5246,,,,,1559976626,4533869403,4465717392,4262416178,2397361013,1636074900,18941781074,,,,,1692024200,675924480,695975000,518504760,589680000,539791186.1,1053468065,,,,,,,,13772800000,2450977382,,,,,-39.8065,71.8985,30.245,293.0623,21.3497,86.8789,28.8717,,,,,25.4639,32.717,112.7813,28.2423,40.337,48.5019,28.8617,,,,,,,,18.2433,70.4524,,,,,1.752,2.7879,3.8569,1.7574,2.914,2.0659,5.0486,,,,,1.7302,2.8334,1.9958,2.7154,1.972,2.6128,2.4801,,,,,,,,1.7648,2.2737,,,,,1.1465,1.8809,2.278,5.8776,2.4633,2.9793,5.9559,,,,,3.1489,2.0406,1.4023,4.1297,4.1393,3.0443,1.588,,,,,,,,0.9547,4.3619,,,,
2014/3/7,-1.3477,-0.3407,-3.3133,-4.1534,-1.0897,-0.1093,3.7221,,,,,-2.2099,-0.0875,0,-0.8782,-0.4884,3.005,-0.1792,,,,,,,,-1.8587,2.0699,,,,,0.7313,9.8209,9.4262,5.6524,0.9616,1.4174,1.3339,,,,,1.4715,2.3092,2.071,3.1365,1.4847,8.0466,1.0507,,,,,,,,0.5606,1.2675,,,,,1538952683,4518421807,4317756876,4085382918,2371235925,1634286840,19646810147,,,,,1654631400,675333120,695975000,513951480,586800000,556011956.3,1051580129,,,,,,,,13516800000,2501709126,,,,,-39.27,71.6535,29.2429,280.8904,21.1171,86.784,29.9463,,,,,24.9012,32.6884,112.7813,27.9943,40.14,49.9594,28.81,,,,,,,,17.9042,71.9107,,,,,1.7284,2.7784,3.7291,1.6844,2.8823,2.0636,5.2365,,,,,1.692,2.8309,1.9958,2.6916,1.9624,2.6913,2.4756,,,,,,,,1.732,2.3207,,,,,1.1311,1.8745,2.2025,5.6335,2.4365,2.976,6.1776,,,,,3.0793,2.0388,1.4023,4.0934,4.1191,3.1358,1.5852,,,,,,,,0.937,4.4522,,,,
