ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2014/12/4,10.5133,9.85,6.7821,6.2644,3.4753,3.2361,7.3323,6.7747,10.1802,6.2548,,,,10.7238,
2014/12/5,10.1444,9.48,6.6026,6.0568,3.3293,3.2361,7.8283,6.7537,9.7665,6.3672,,,,9.9774,
2014/12/8,9.8531,9.39,6.7821,5.887,3.2533,3.2361,7.7613,6.5022,9.6799,6.2424,,,,10.0156,
2014/12/9,9.2222,8.75,6.3312,5.6417,2.9292,3.2361,7.5535,5.9362,9.1507,6.0676,,,,9.3012,
2014/12/10,9.3581,9.63,6.5019,5.8068,2.9876,3.2361,7.7814,6.1626,9.449,6.3048,,,,9.652,
2014/12/11,9.5619,9.77,6.4756,5.854,3.0022,3.2361,8.0897,6.2255,9.651,6.2361,,,,9.9455,
2014/12/12,9.5328,10.73,6.5019,5.8917,3.046,3.2361,8.0897,6.3848,9.8338,6.2236,,,,9.8944,
2014/12/15,9.2027,10.66,6.5326,5.9153,3.0489,3.2361,8.1835,6.3806,10.0359,6.2111,,,,9.8562,
2014/12/16,9.028,10.43,6.5632,6.0002,3.1278,3.2361,8.1098,6.2423,9.9974,6.4234,,,,9.6648,
2014/12/17,9.1348,10.05,6.7821,5.7644,3.0401,3.2361,8.0964,6.1961,9.7184,6.2111,,,,9.4415,
2014/12/18,9.5813,10.15,6.6552,5.6559,2.9934,3.2361,8.1031,6.4435,9.7569,6.1737,,,,10.3857,
2014/12/19,9.5813,10.19,6.5063,5.6181,2.9117,3.2361,8.0159,6.3722,9.6029,5.8865,,,,10.0603,
2014/12/22,9.7269,9.23,6.8303,5.5379,2.678,3.2361,8.3041,6.4686,9.882,5.5869,,,,10.0667,
2014/12/23,10.1929,8.94,6.6333,5.4955,2.5846,3.2361,8.3846,6.1165,9.5452,5.6805,,,,9.6074,
2014/12/24,10.2997,9.06,6.3881,5.6747,2.6342,3.2361,8.3645,6.0788,9.5837,5.693,,,,9.7158,
2014/12/25,10.2803,9.2,6.48,5.6795,2.7452,3.2361,8.4717,6.0913,9.5837,5.743,,,,9.6584,
2014/12/26,10.3094,9.66,6.4932,5.6795,2.6926,3.2361,8.4315,6.1165,9.4874,5.743,,,,9.6074,
2014/12/29,10.4162,9.42,6.2874,5.5898,2.6342,3.2361,8.3109,5.844,9.3046,5.3996,,,,9.2565,
2014/12/30,10.0861,9.41,6.0422,5.5851,2.6313,3.2361,8.1768,5.5338,9.2373,5.2686,,,,9.1098,
2014/12/31,10.2609,9.71,6.1298,5.637,2.6634,3.2361,8.2304,5.626,9.2661,5.3497,,,,9.1544,
2015/1/5,10.1055,9.43,6.3925,5.7313,2.7452,3.2361,8.3444,5.7769,9.3624,5.4496,,,,9.1672,
2015/1/6,10.2317,9.59,6.4494,5.9295,2.8474,3.2361,8.3511,5.9111,9.4586,5.5557,,,,9.3841,
2015/1/7,10.0861,9.42,6.4144,5.8587,2.8182,3.2361,8.3578,5.8105,9.4874,5.487,,,,9.2246,
2015/1/8,10.4453,9.34,6.4844,6.0946,2.9,3.2361,8.3846,5.8566,9.4008,5.6369,,,,9.735,
2015/1/9,10.2512,9.19,6.3925,6.0474,2.8708,3.2361,8.4985,5.8147,9.2854,5.6181,,,,9.5117,
2015/1/12,9.9988,8.81,6.2567,6.0332,2.8182,3.2361,8.9208,5.8692,9.1122,5.4059,,,,9.0651,
2015/1/13,9.8434,8.92,6.3443,6.0898,2.8357,3.2361,8.9007,5.8314,9.2661,5.4309,,,,9.2246,
2015/1/14,9.2707,8.78,6.2567,6.2455,2.8007,3.2361,8.9007,5.9865,9.141,5.5619,,,,9.1289,
2015/1/15,9.5813,8.83,6.4538,6.1795,2.827,3.2361,8.9275,6.0368,9.1795,5.6181,,,,9.1991,
2015/1/16,9.5522,9.06,6.6245,6.1748,2.8591,3.2361,9.4167,6.0871,9.2276,5.7305,,,,9.467,
2015/1/19,9.5813,8.89,6.3399,5.953,2.7948,3.2361,9.2626,6.0327,9.3912,5.6306,,,,9.2693,
2015/1/20,10.0376,9.4,6.6464,6.1653,2.8766,3.2361,9.5776,6.3722,9.7184,5.8366,,,,9.6648,
2015/1/21,10.1152,9.49,6.7646,6.3446,3.0372,3.2361,9.5441,6.6741,9.7761,5.8491,,,,9.9391,
2015/1/22,10.2512,9.57,6.7821,6.4625,3.1278,3.2361,9.6044,6.825,10.7576,5.8678,,,,9.9519,
2015/1/23,10.1832,9.37,6.6114,6.3823,3.0752,3.2361,9.3296,6.7244,10.3342,5.7617,,,,9.6329,
2015/1/26,10.2123,9.42,6.8084,6.42,3.1482,3.2361,9.4033,6.8753,10.4593,5.8553,,,,9.7222,
2015/1/27,10.4259,9.59,6.896,6.5285,3.157,3.2361,9.6111,7.37,10.5651,5.924,,,,9.8179,
2015/1/28,10.6686,9.79,6.9792,6.4625,3.084,3.2361,9.4368,7.3616,10.3919,5.9053,,,,9.7413,
2015/1/29,10.7074,9.62,6.7559,6.5333,3.0606,3.2361,9.2559,7.5377,10.1129,5.7555,,,,9.4862,
2015/1/30,10.523,9.42,6.6771,6.3965,3.0869,3.2361,9.3497,7.5377,10.1418,5.7492,,,,9.4925,
2015/2/2,10.523,9.29,6.6552,6.5002,3.0109,3.2361,9.2291,7.5377,10.4304,5.7992,,,,9.6265,
2015/2/3,10.6589,9.42,6.5807,6.505,3.0518,3.2361,9.4703,7.5377,10.4304,5.7617,,,,9.5181,
2015/2/4,11.0278,9.35,6.572,6.3446,3.008,3.2361,9.4368,7.5377,10.4304,5.537,,,,9.3777,
2015/2/5,11.8238,9.16,6.7953,6.2314,3.0022,3.2361,9.2827,7.5377,10.4304,5.512,,,,9.2693,
2015/2/6,11.3966,9,6.6201,6.1559,2.9642,3.2361,9.0749,7.5377,10.4304,5.512,,,,9.0268,
2015/2/9,11.5617,8.84,6.41,6.1559,2.8854,3.2361,9.3363,7.5377,10.4304,5.3809,,,,9.0524,
2015/2/10,11.6976,8.87,6.445,6.2266,2.8503,3.2361,9.3899,7.5377,10.4304,5.4309,,,,9.0524,
2015/2/11,11.5228,9.14,6.572,6.2927,2.8912,3.2361,9.343,7.5377,10.4304,5.537,,,,9.1225,
2015/2/12,11.7364,9.13,6.5895,6.2832,2.9321,3.2361,9.4368,7.5377,10.4304,5.5245,,,,9.231,
2015/2/13,12.348,9.27,6.7208,6.3729,2.9496,3.2361,9.4368,7.5377,10.4304,5.5619,,,,9.2948,
2015/2/16,12.348,9.4,6.7997,6.4814,3.0314,3.2361,9.2827,7.5377,10.4304,5.6743,,,,9.3713,
2015/2/17,12.4159,9.33,6.8303,6.4767,3.0109,3.2361,9.2827,7.5377,10.4304,5.7055,,,,9.3713,
2015/2/25,12.2315,9.24,6.7865,6.538,3.1365,3.2361,9.2894,7.5377,10.4304,5.693,,,,9.3012,
2015/2/26,12.0762,9.28,6.9398,6.7078,3.3059,3.2361,9.591,7.5377,10.4304,5.7305,,,,9.5117,
2015/2/27,12.0859,9.28,6.896,6.7078,3.3001,3.2361,9.9194,7.5377,10.4304,5.7555,,,,9.7158,
2015/3/2,12.0373,9.93,6.9835,6.7361,3.3088,3.2361,9.8658,7.5377,10.4304,5.8553,,,,9.735,
2015/3/3,12.183,9.93,7.0974,6.6936,3.3263,3.2361,9.7049,7.5377,10.4304,5.8304,,,,9.6265,
2015/3/4,13.1052,10.06,7.8067,6.8399,3.3818,3.2361,10.2277,7.5377,10.4304,6.0052,,,,10.022,
2015/3/5,13.1634,10.26,8.5291,6.8399,3.3877,3.2361,10.2947,7.5377,10.4304,5.9927,,,,9.8051,
2015/3/6,13.0081,9.97,8.3365,6.8399,3.3935,3.2361,10.4288,8.2923,10.4304,5.8803,,,,9.6967,
2015/3/9,13.4935,9.81,8.4897,6.8399,3.56,3.2361,10.5293,9.1223,10.4304,5.9739,,,,9.7286,
2015/3/10,14.0565,9.94,8.7831,6.8399,3.5454,3.2361,10.4087,10.0363,10.4304,5.9927,,,,9.7477,
2015/3/11,13.94,9.76,8.1438,6.8399,3.4373,3.2361,10.3215,9.6296,10.4304,5.899,,,,9.601,
2015/3/12,13.3479,9.73,7.9687,6.8729,3.4461,3.2361,10.4891,9.4326,10.4304,5.8865,,,,9.5181,
2015/3/13,13.5129,9.8,8.1351,6.7738,3.4957,3.2361,10.5628,9.4661,10.4304,6.1487,,,,9.735,
2015/3/16,14.3671,10.11,8.2839,6.8776,3.8462,3.5588,10.5762,9.7512,10.4304,6.6856,,,,9.9072,
2015/3/17,14.804,10.12,8.227,7.2314,4.147,3.6168,10.6835,9.9356,10.4304,6.6481,,,,10.0667,
2015/3/18,14.8234,10.29,8.3846,7.2833,4.1499,3.5975,10.9717,10.0866,10.4304,6.7854,,,,10.29,
2015/3/19,15.4738,10.79,8.3584,7.2267,4.3222,3.633,11.3872,9.9776,10.4304,6.8479,,,,10.2134,
2015/3/20,15.5515,10.99,8.2664,7.1984,4.5237,3.5943,11.9502,9.8979,10.4304,6.9353,,,,10.2325,
2015/3/23,16.1533,12.09,8.4853,7.2078,4.8946,3.662,11.9971,10.0614,10.4304,7.0102,,,,10.392,
2015/3/24,16.0466,12.11,9.3347,7.222,4.8187,3.8072,11.8832,10.9418,10.4304,7.0664,,,,10.1688,
2015/3/25,17.1629,12.24,9.2866,7.2408,4.9355,4.0137,13.0025,11.0675,10.4304,7.6968,,,,10.5643,
2015/3/26,16.2601,11.76,9.6369,7.6607,4.7749,3.9524,12.7679,10.4806,10.4304,7.7967,,,,10.392,
2015/3/27,15.9204,11.85,9.291,7.821,4.7252,4.0008,12.5266,10.2584,10.4304,8.1712,,,,10.392,
2015/3/30,15.1923,12,9.2691,8.1701,4.6814,4.0298,12.7813,10.292,10.4304,8.19,,,,10.475,
2015/3/31,15.1243,11.93,9.0633,8.0663,5.1487,4.1137,12.855,10.1452,10.4304,8.19,,,,10.3219,
2015/4/1,15.5806,12.11,9.2647,8.3965,5.4407,4.4138,13.0494,10.3674,10.4304,8.7393,,,,10.4303,
2015/4/2,15.435,12.6,9.2822,8.4154,5.2421,4.6009,13.2706,10.38,10.4304,8.8017,,,,10.7046,
2015/4/3,15.4544,12.62,9.5405,8.4579,5.651,4.6396,13.2236,10.5393,10.4304,9.0951,,,,10.9662,
2015/4/7,15.9689,12.73,9.5624,8.4909,5.8408,4.93,13.7598,10.8999,10.4304,9.426,,,,11.0682,
2015/4/8,15.2894,12.1,9.6894,8.2786,5.4612,4.8235,13.3041,10.4094,10.4304,9.6632,,,,11.0619,
2015/4/9,14.6098,12.15,9.2866,7.9059,5.1896,4.6299,12.9086,9.9901,10.4304,8.9515,,,,10.5196,
2015/4/10,14.9108,12.62,9.72,8.1418,5.2976,4.8364,13.0159,10.5016,10.4304,8.964,,,,10.7046,
2015/4/13,15.037,12.97,9.8076,8.1937,5.3356,4.93,12.9421,10.5812,10.4304,9.3011,,,,11.0172,
2015/4/14,14.6875,12.68,9.8339,8.406,5.1691,4.759,13.5453,10.6316,10.4304,9.0265,,,,11.5084,
2015/4/15,14.0953,12.5,9.3347,8.406,4.8917,4.5106,12.7344,10.1872,10.4304,8.5832,,,,10.9598,
2015/4/16,14.173,12.43,9.4267,9.2456,4.9472,4.5686,12.4864,10.1536,10.4304,8.6394,,,,10.9279,
2015/4/17,14.3866,12.32,9.5011,9.406,4.9647,4.5977,12.721,10.1662,10.4304,8.6519,,,,11.1512,
2015/4/20,14.7263,11.98,9.5493,8.9767,4.9939,4.3557,12.3322,9.9398,10.4304,8.6519,,,,10.7939,
2015/4/21,15.0078,12.31,10.0046,9.873,5.1633,4.617,12.8282,10.1662,10.4304,8.6519,,,,11.1639,
2015/4/22,15.1438,12.71,10.1141,9.873,5.4174,4.788,13.4046,11.1849,10.4304,8.6519,,,,11.3489,
2015/4/23,15.7747,12.99,10.1185,9.8117,5.3736,5.0462,13.3577,10.8999,10.4304,8.6519,,,,12.4845,
2015/4/24,15.8233,13.98,10.5082,10.1513,5.3998,5.143,13.8067,10.7615,10.4304,8.6519,,,,12.5738,
2015/4/27,15.6583,14.03,10.4644,10.1513,5.4203,5.143,13.9073,10.6064,10.4304,8.6519,,,,12.325,
2015/4/28,15.2991,13.28,9.8514,9.8117,5.0932,5.143,13.351,10.0446,10.4304,8.6519,,,,11.6934,
2015/4/29,15.5126,13.8,10.2017,9.9815,5.1574,5.143,13.5185,10.1746,10.4304,8.6519,,,,11.9167,
2015/4/30,17.0658,14.31,9.8514,9.8494,5.137,5.143,13.2437,10.1704,10.4304,8.6519,,,,11.6488,
2015/5/4,18.7744,14.24,9.7989,9.7787,5.2889,5.143,13.4314,10.1997,10.4304,8.6519,,,,11.7955,
2015/5/5,19.2403,13.45,9.2209,9.2126,5.0903,5.143,12.7344,9.4787,10.4304,8.6519,,,,11.2469,
2015/5/6,18.3472,12.6,8.9013,9.0192,4.9939,5.143,12.6338,9.2858,10.4304,8.6519,,,,11.1831,
2015/5/7,17.3182,11.9,9.0283,9.3069,4.9413,5.143,12.7344,9.2062,10.4304,8.6519,,,,11.4064,
2015/5/8,17.59,12.69,9.2384,9.5145,5.1867,5.143,13.0092,9.7638,10.4304,8.6519,,,,11.7572,
2015/5/11,18.1822,13,9.4354,9.7834,5.6364,5.143,13.2437,10.1243,10.4304,8.6519,,,,12.2229,
2015/5/12,19.318,13.54,9.812,9.8636,5.8905,5.143,14.5708,11.0675,11.4696,8.6519,,,,13.4478,
2015/5/13,21.0071,13.38,9.9171,10.3589,6.4804,5.143,14.9126,10.8781,12.6146,8.6519,,,,13.2117,
2015/5/14,20.0461,13.69,10.0922,10.274,6.2263,5.143,14.5842,11.4022,13.8751,8.6519,,,,13.8433,
2015/5/15,19.6578,13.67,10.2411,10.189,6.0131,5.4979,14.1351,11.7368,15.2617,8.6519,,,,13.8816,
2015/5/18,20.2499,13.85,10.3943,11.1278,6.1913,5.2075,14.1955,11.358,16.784,8.6519,,,,14.9023,
2015/5/19,20.0558,14,10.3768,11.2976,6.8104,5.1462,15.2812,11.358,18.4614,9.5196,,,,14.6152,
2015/5/20,19.8034,15.38,10.2761,12.4245,7.2047,5.1849,15.0467,11.5853,20.3037,10.4747,,,,15.2786,
2015/5/21,20.2887,15.53,10.9066,13.6651,7.45,5.2978,15.2209,12.7469,22.3302,11.5234,,,,15.2978,
2015/5/22,20.3179,15.65,11.0029,13.4094,7.5931,5.5398,16.0855,12.5323,24.5603,11.024,,,,15.0357,
2015/5/25,22.337,16.42,11.0511,13.5798,7.8588,5.5656,16.233,12.6522,24.6669,11.0552,,,,16.1097,
2015/5/26,22.1914,16.38,11.0773,14.0438,7.9114,5.7753,16.2464,12.7532,24.6863,11.3798,,,,16.5956,
2015/5/27,22.3273,16.21,10.9197,15.4454,8.3086,6.3529,17.8281,13.0815,27.1588,11.2175,,,,18.2577,
2015/5/28,20.0946,14.67,9.8996,14.4889,7.4792,5.7689,17.1981,11.7747,24.4439,10.3498,,,,19.6257,
2015/5/29,21.5313,14.9,9.6369,15.578,7.2631,5.8044,16.8362,11.3643,22.9798,10.1189,,,,20.054,
2015/6/1,22.5409,15.89,10.2017,16.0893,7.704,6.0238,17.7209,11.8757,23.6876,11.0365,,,,20.4248,
2015/6/2,22.8709,16.66,10.7227,16.3072,8.4546,6.2916,18.2034,12.4755,25.9371,11.2487,,,,19.5874,
2015/6/3,23.2981,16.83,10.4775,15.6632,8.624,6.2529,17.8817,12.3239,24.2888,10.7806,,,,18.6668,
2015/6/4,22.8224,16.35,10.2104,15.256,8.3319,6.8788,17.1914,11.9451,24.2306,10.7181,,,,17.9188,
2015/6/5,23.0069,17.46,10.4775,15.7768,8.1275,6.8304,16.863,12.0903,24.3954,10.8555,,,,18.0915,
2015/6/8,21.8419,17.37,10.946,15.9094,7.9581,6.4593,16.4675,11.9262,23.038,10.7556,,,,17.1325,
2015/6/9,21.4731,16.75,10.6964,15.5022,7.7391,6.4368,17.3053,11.8062,23.5616,10.6432,,,,17.4778,
2015/6/10,21.6963,16.99,10.7927,15.4549,7.9844,6.6142,17.989,11.9514,24.0464,11.1863,,,,18.3216,
2015/6/11,22.57,17.66,10.854,15.4454,7.8997,6.5529,18.2034,12.2355,24.3954,11.3798,,,,18.4175,
2015/6/12,22.2108,18.7,11.4626,15.4927,8.4692,6.6465,18.753,12.2545,26.8388,11.6545,,,,18.0851,
2015/6/15,21.4148,18.1,10.8365,16.0231,8.221,6.3787,17.6472,11.7368,24.6572,11.1489,,,,17.6695,
2015/6/16,20.2499,17.09,10.2892,15.6064,7.4003,5.9754,16.9568,10.9286,22.1944,10.5371,,,,16.4869,
2015/6/17,22.2788,17.28,10.7096,15.1802,7.4062,6.0302,17.0506,11.1686,22.0587,10.7868,,,,16.8513,
2015/6/18,23.5699,16.9,10.0747,14.2427,7.0499,6.1044,16.0118,10.6509,20.2358,10.5371,,,,15.7134,
2015/6/19,25.4337,15.21,9.2822,12.8222,6.3461,5.4946,14.8523,9.6091,18.3257,9.4821,,,,14.1407,
2015/6/23,27.7635,14.53,9.5712,12.3866,6.2146,5.5527,14.725,9.5334,18.6844,9.4821,,,,14.6969,
2015/6/24,28.8605,14.95,9.6894,12.7749,6.4775,5.7044,14.9394,9.8048,19.7025,9.6195,,,,15.0165,
2015/6/25,28.6372,14.64,9.4967,12.9927,6.9885,6.1238,14.4301,9.3945,18.2481,9.2543,,,,14.064,
2015/6/26,25.7735,13.18,8.5466,11.6953,6.2906,5.5108,12.9842,8.4538,16.4252,8.3289,,,,12.6576,
2015/6/29,23.201,11.86,7.9862,10.5305,5.6627,5.3236,11.8597,7.7593,14.7866,7.4979,,,,11.411,
2015/6/30,24.5601,12.5,8.4985,11.0892,5.8992,5.7592,13.0315,8.5358,15.3683,7.7434,,,,12.2996,
2015/7/1,22.2982,11.25,8.0957,9.9813,5.4612,5.8044,12.7196,8.3022,13.8364,6.9691,,,,11.8457,
2015/7/2,20.0655,10.13,7.4258,8.9869,4.9151,5.2236,12.1337,8.0181,12.4498,6.2703,,,,12.4019,
2015/7/3,18.056,9.12,6.7646,8.1441,4.4244,5.2236,12.1904,7.8855,11.2087,5.6407,,,,12.6384,
2015/7/6,16.2504,8.21,7.128,8.504,3.9834,5.2236,12.5684,8.1823,10.7239,5.1938,,,,12.7279,
2015/7/7,14.6293,7.39,6.6989,7.6517,3.5863,5.2236,11.3116,8.2328,9.6476,4.6775,,,,11.4558,
2015/7/8,13.1634,6.65,6.0291,7.5759,3.5863,5.2236,12.3605,7.8603,9.6476,4.6775,,,,11.4558,
2015/7/9,13.1634,7.32,6.6333,8.3335,3.5863,5.2236,13.5985,8.6495,9.6476,4.6775,,,,11.4558,
2015/7/10,13.1634,8.05,7.2988,9.1669,3.5863,5.2236,14.9592,9.5144,9.6476,4.6775,,,,11.4558,
2015/7/13,13.1634,8.86,8.03,10.0854,3.9455,5.7469,16.4523,10.4678,9.6476,4.6775,,,,12.6001,
2015/7/14,13.1634,9.75,8.0081,10.7957,4.3397,5.5079,14.9214,10.1837,9.6476,5.1434,,,,13.8595,
2015/7/15,14.4836,8.78,7.2725,9.7161,4.4712,4.9587,13.4284,9.1672,9.6476,5.603,,,,12.4722,
2015/7/16,15.9301,8.78,7.6885,10.1801,4.8479,5.1784,14.2505,9.2429,9.6476,6.1633,,,,12.1015,
2015/7/17,17.5221,9.66,8.4569,11.0892,5.3327,5.6953,14.9309,10.1647,9.6476,6.7802,,,,13.3097,
2015/7/20,19.2792,10.5,9.1498,12.1972,5.8671,6.2638,15.8475,10.7014,9.6476,7.4601,,,,14.2302,
2015/7/21,21.211,10.98,9.2164,12.4245,6.4541,6.8905,15.6963,11.1938,10.6172,8.2093,,,,15.6558,
2015/7/22,22.6186,10.67,8.9055,12.2351,7.0995,7.3331,15.3939,10.916,11.6838,8.5555,,,,15.6175,
2015/7/23,24.1523,10.91,9.0787,12.595,7.1725,7.7757,15.668,10.9476,12.857,8.5933,,,,15.7773,
2015/7/24,26.5695,11.27,8.75,12.1499,6.8969,7.3169,15.0254,10.4236,14.1466,8.373,,,,15.0102,
2015/7/27,24.1038,10.16,7.8795,11.0608,7.2722,7.6594,13.5323,9.3818,15.5623,8.5681,,,,13.5079,
2015/7/28,26.5113,10.83,8.0616,11.3639,7.8822,8.425,14.8836,8.8768,17.1233,9.2543,,,,12.8494,
2015/7/29,27.2782,11.35,8.5723,11.8279,7.7209,8.3087,16.3767,9.767,18.8396,9.2543,,,,13.6869,
2015/7/30,24.5504,10.55,8.0394,11.0514,7.2576,7.9178,15.7814,9.2745,17.55,8.5807,,,,13.3289,
2015/7/31,22.0943,10.14,8.1015,10.6347,6.7444,7.1683,16.131,9.3313,16.0665,7.7245,,,,12.8366,
2015/8/3,20.6285,9.75,7.7906,9.6782,6.07,6.7678,14.7324,8.6242,16.3864,7.0257,,,,11.7051,
2015/8/4,22.6962,10.41,8.2481,10.3979,6.5069,7.262,15.7436,9.1924,17.5888,7.7182,,,,12.5937,
2015/8/5,24.9678,10.48,8.0527,10.0665,6.2606,7.2039,15.753,8.9525,16.6385,7.4224,,,,12.2549,
2015/8/6,27.4626,10.47,7.8972,9.7729,6.3632,7.0747,15.101,8.8073,15.6398,7.1579,,,,12.0056,
2015/8/7,27.4626,10.91,8.1948,10.2275,6.8265,7.2685,15.479,9.1167,16.2604,7.3909,,,,12.5042,
2015/8/10,27.4626,11.25,8.5768,11.2502,7.5098,7.5786,16.5185,9.5902,16.8615,8.1023,,,,13.3736,
2015/8/11,27.4626,11.69,8.5324,11.1745,7.9115,7.262,16.1121,9.6028,16.7549,7.9323,,,,13.4759,
2015/8/12,30.2098,11.12,8.4347,11.2313,7.4482,6.7839,16.0176,9.3313,15.9404,7.7434,,,,13.1627,
2015/8/13,30.2875,11.2,8.5057,11.3639,7.5655,6.7678,16.0932,9.4892,16.2507,7.926,,,,13.3736,
2015/8/14,29.5206,11.56,8.4347,11.4775,7.5567,6.6741,15.7719,9.426,16.1537,7.7623,,,,13.4311,
2015/8/17,32.4717,12.18,8.4347,11.6953,7.5361,7.2136,16.0649,9.4765,17.773,8.0267,,,,13.8339,
2015/8/18,29.2294,10.96,8.4347,10.5305,6.7825,6.4932,15.3089,8.5295,15.9986,7.2272,,,,12.4531,
2015/8/19,32.1513,11.15,8.4347,10.8241,7.0406,6.5126,16.3484,8.599,16.1634,7.1579,,,,12.6321,
2015/8/20,32.5688,11.39,8.4347,10.5116,6.8382,6.393,15.3845,8.2012,14.8932,6.8243,,,,11.9161,
2015/8/21,33.1706,11.67,8.4347,9.6403,6.2518,5.7534,13.8479,8.0055,13.4582,6.2388,,,,11.3088,
2015/8/24,29.8507,10.5,8.4347,8.6744,5.6272,5.1784,12.4631,7.2037,12.1104,5.6156,,,,10.1772,
2015/8/25,26.8705,9.45,8.4347,7.8032,5.0642,4.6615,11.2775,6.484,10.8984,5.0553,,,,9.1608,
2015/8/26,25.2396,9.3,8.4347,7.3108,5.1228,4.6583,11.4957,6.5471,10.9275,5.156,,,,9.0074,
2015/8/27,27.084,9.56,8.4347,7.7274,5.4219,5.1235,12.2734,6.9133,11.5384,5.4771,,,,9.4676,
2015/8/28,29.1226,10.52,8.4347,8.4282,5.724,5.4885,12.852,7.3236,12.4983,5.8674,,,,10.0558,
2015/8/31,26.2103,10.54,8.4347,7.9736,6.1286,5.4465,12.0174,7.3173,11.519,5.4771,,,,9.4549,
2015/9/1,23.5893,10.59,8.4347,7.1782,5.5158,4.9006,10.8223,7.3805,10.3651,4.9419,,,,8.5535,
2015/9/2,22.6671,10.9,8.4347,6.8467,5.1316,4.4515,11.3724,7.7025,10.0258,4.8412,,,,8.2147,
2015/9/7,23.5505,11.49,8.4347,7.074,5.1199,4.6195,11.3534,7.1279,10.4233,5.0049,,,,8.496,
2015/9/8,23.5505,11.73,8.4347,7.5475,5.3545,4.9749,12.0268,7.1911,10.9954,5.2882,,,,8.9307,
2015/9/9,23.5505,12.3,8.4347,7.9831,5.6976,5.3302,12.3304,7.3363,12.0911,5.817,,,,9.4229,
2015/9/10,23.5505,11.6,8.4347,8.7786,6.0817,5.4594,12.0932,7.2289,12.062,5.9933,,,,9.1864,
2015/9/11,23.5505,11.72,8.4347,8.5418,6.0817,5.3334,11.8182,7.0332,12.3141,5.8485,,,,9.2823,
2015/9/14,23.5505,10.55,8.4347,7.6896,5.5861,5.1687,10.6326,6.3451,11.199,5.263,,,,8.5918,
2015/9/15,23.5505,10.1,8.4347,6.9225,5.2489,4.6518,10.3954,6.0041,10.8403,5.0616,,,,8.4512,
2015/9/16,23.5505,10.95,8.4347,7.6138,5.7269,4.9426,11.2586,6.484,11.7032,5.5652,,,,9.295,
2015/9/17,23.5505,10.31,8.4347,7.377,5.3897,4.781,11.1447,6.263,11.199,5.4771,,,,9.2759,
2015/9/18,23.5505,10.34,8.4347,7.86,5.3633,4.8586,11.2017,6.3072,11.2378,5.6533,,,,9.391,
2015/9/21,23.5505,10.6,8.4347,8.0589,5.3486,4.8715,11.6474,6.4398,11.6256,5.817,,,,9.5157,
2015/9/22,23.5505,10.69,8.4347,8.2388,5.3369,5.1687,11.932,6.5281,11.7517,5.7478,,,,9.7747,
2015/9/23,23.5505,10.4,8.4347,8.163,5.3046,5.0266,11.6854,6.3261,11.7517,5.5463,,,,9.4485,
2015/9/24,23.5505,11.2,8.4347,8.4282,5.1873,4.9426,11.7802,6.3703,11.7517,5.6722,,,,9.5732,
2015/9/25,23.5505,10.59,8.4347,7.8789,5.0788,4.6777,11.0878,6.1367,11.7517,5.3637,,,,9.0456,
2015/9/28,23.5505,10.62,8.4347,8.0778,5.158,4.6906,11.0973,6.3198,11.7517,5.4393,,,,9.2471,
2015/9/29,23.5505,10.38,8.4347,8.0968,5.331,4.6583,11.0499,6.4903,11.7517,5.4834,,,,9.1991,
2015/9/30,23.5505,10.6,8.4347,7.9926,5.3926,4.752,11.2206,6.4019,11.9262,5.5778,,,,9.1703,
2015/10/8,23.5505,11.1,8.4347,8.2956,5.7709,5.2268,11.913,6.5723,12.3432,5.8233,,,,9.5636,
2015/10/9,23.5505,11.21,8.4347,8.5134,5.7914,5.3044,12.2165,6.8628,12.7019,5.924,,,,9.6883,
2015/10/12,23.5505,11.66,8.4347,9.0437,6.2137,5.734,12.9089,7.3236,13.4291,6.2766,,,,10.6572,
2015/10/13,23.5505,11.87,8.4347,9.2331,6.2459,5.8955,12.852,7.5257,13.7879,6.3584,,,,10.8011,
2015/10/14,23.5505,11.29,8.4347,8.9112,6.4922,5.6242,13.3547,7.6835,13.2061,6.1444,,,,10.5421,
2015/10/15,23.5505,11.5,8.4347,9.7256,6.63,5.776,13.4306,7.8287,13.5261,6.3144,,,,10.8011,
2015/10/16,23.5505,12.6,8.4347,9.8676,6.5978,5.7663,13.3927,7.753,13.4485,6.3836,,,,10.8394,
2015/10/19,23.5505,12.22,8.4347,9.3278,6.5098,5.6726,13.1271,7.5131,14.0497,6.3521,,,,11.0601,
2015/10/20,23.5505,12.55,8.4347,9.3941,6.5157,5.7825,13.1176,7.6267,14.2048,6.4529,,,,11.1656,
2015/10/21,23.5505,11.3,8.4347,8.5987,6.3075,5.2107,12.4157,6.9448,12.7892,5.8422,,,,10.072,
2015/10/22,23.5505,11.7,8.4347,8.9112,6.4512,5.3076,12.9184,7.1848,13.177,6.1696,,,,10.3406,
2015/10/23,23.5505,11.88,8.4347,9.11,6.4424,5.4659,13.184,7.3742,13.497,6.4969,,,,10.5708,
2015/10/26,23.5505,12.16,8.4347,9.2521,6.4424,5.663,13.184,7.7908,14.3987,7.0509,,,,10.9641,
