ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2015/6/25,12.7466,29.4006,19.6498,,11.3399,11.35,,12.1524,8.35,13.42,17.06,25.239,23.33,12.0856,17.7305,11.1886,,
2015/6/26,11.4697,26.4606,17.6898,8.8679,11.3399,11.35,,10.9362,7.5158,12.08,18.77,22.7194,21,11.2245,15.9557,10.0708,,
2015/6/29,10.3227,23.8193,15.9178,9.7537,11.3399,11.35,,9.8794,6.7646,10.87,20.65,22.9179,18.9,10.1021,14.3583,9.0627,,
2015/6/30,10.858,26.1232,17.5116,10.7296,11.3399,11.35,,10.3281,6.99,11.38,19.29,23.3407,20.33,10.3481,15.0505,9.7614,,
2015/7/1,9.7722,25.3424,17.3235,11.8049,11.3399,11.35,,9.2913,6.3613,10.24,19.57,23.2889,18.3,9.3563,13.5952,9.0028,,
2015/7/2,8.7934,22.8072,16.9869,12.9844,11.3399,11.35,,8.3641,5.7248,9.22,17.61,20.9592,16.47,8.4184,12.2374,8.1644,,
2015/7/3,7.9141,20.5804,16.6009,14.2824,11.3399,11.35,,7.5257,5.1515,8.3,15.85,18.8624,14.84,7.5804,11.0128,7.346,,
2015/7/6,7.4323,21.1974,17.2047,15.713,11.3399,11.35,,6.7871,4.6376,7.47,14.27,16.9727,13.36,7.5804,10.1875,6.6373,,
2015/7/7,6.6906,19.0767,15.4823,14.1403,11.3399,11.35,,6.1084,4.175,6.72,12.84,15.2728,12.02,7.5804,9.167,5.9886,,
2015/7/8,6.0254,17.4958,15.5714,12.7286,11.3399,11.35,,5.4996,4.175,6.05,11.56,13.7455,10.82,7.5804,8.2529,5.9886,,
2015/7/9,6.6295,19.2502,17.1255,14.0029,11.3399,11.35,,6.0485,4.175,6.66,11.56,15.1175,11.9,7.5804,9.0782,5.9886,,
2015/7/10,7.2947,21.1781,18.8381,15.4051,11.3399,11.35,,6.6574,4.175,7.33,11.56,16.6275,13.09,7.5804,9.9834,5.9886,,
2015/7/13,8.0211,23.2988,20.7189,16.9446,11.3399,11.35,,7.3261,4.5941,8.06,12.72,18.2929,14.4,8.3415,10.9862,6.5874,,
2015/7/14,8.824,23.8097,19.6894,18.6405,11.3399,11.35,,7.4958,5.0527,8.29,13.99,17.4942,15.84,8.7182,12.0866,7.2462,,
2015/7/15,8.2582,21.4287,17.7195,16.7788,11.3399,11.35,,6.7472,4.8076,7.46,12.59,15.7448,14.76,7.8495,10.8797,6.9368,,
2015/7/16,8.6328,21.8336,17.9769,15.5519,11.3399,11.35,,6.8869,5.0646,7.71,11.96,14.8226,15.9,7.442,11.1903,7.1663,,
2015/7/17,9.0763,23.5976,19.046,16.7836,11.3399,11.35,,7.4259,5.5706,8.19,12.65,15.9825,17.49,7.9879,12.0067,7.6754,,
2015/7/20,9.0916,24.4363,19.1944,15.6798,11.3399,11.35,,7.5756,6.1281,8.74,12.72,16.5054,17.4,8.0032,12.6634,7.8949,,
2015/7/21,9.5122,26.8847,19.9765,16.5183,11.3399,11.35,,7.885,6.7409,9.21,13.98,18.1598,17.55,8.4876,13.5597,8.2143,,
2015/7/22,9.4587,26.6823,19.7785,16.2009,11.3399,11.35,,8.3142,6.7923,9.48,13.7,18.1883,17.33,8.895,13.5774,8.3341,,
2015/7/23,9.7645,26.9715,20.2141,17.821,11.3399,11.35,,8.7434,6.7923,9.73,14.43,18.6161,17.95,9.0027,14.0655,8.903,,
2015/7/24,9.2904,25.9882,19.4221,18.7068,11.3399,11.35,,8.3342,6.7923,9.25,13.81,18.1978,17.3,8.5645,13.7283,8.4838,,
2015/7/27,8.3652,23.3856,17.4819,16.8357,11.3399,11.35,,7.8751,6.7923,8.33,12.43,16.3818,15.57,7.7111,12.5303,7.6853,,
2015/7/28,8.0135,23.0964,17.4819,16.4378,11.3399,11.35,,8.6636,6.7923,7.86,11.69,15.0317,15.06,7.2267,13.7815,8.3141,,
2015/7/29,8.6787,24.4363,18.4619,18.0815,11.3399,11.35,,9.0428,6.7923,8.65,12.53,16.03,16.05,7.6035,14.9174,8.6235,,
2015/7/30,8.6099,23.7133,18.4817,19.4932,11.3399,11.35,,8.4639,6.7923,9.52,12.33,15.6973,15.59,7.5035,14.5802,8.1844,,
2015/7/31,8.6252,22.653,18.4817,21.4449,11.3399,11.35,,7.8052,6.2585,9.29,11.69,14.8796,15.16,7.1806,13.5153,7.845,,
2015/8/3,8.0211,21.7372,19.0757,23.5908,11.3399,11.35,,7.7952,5.6339,8.36,12.86,14.5088,14.06,7.8956,13.4975,7.835,,
2015/8/4,8.587,23.5302,19.6993,21.2317,11.3399,11.35,,8.424,6.1913,9.16,13.32,15.9635,15.21,8.5337,14.3761,8.3241,,
2015/8/5,8.3729,22.7879,18.6104,22.7855,11.3399,11.35,,8.1246,5.796,8.84,12.67,16.011,15.17,8.0801,13.7371,8.0147,,
2015/8/6,8.3499,22.7011,18.2936,21.0754,11.3399,11.35,,8.4041,5.7208,8.84,12.4,16.2582,16.69,8.1724,13.7105,8.3042,,
2015/8/7,8.7246,23.7808,18.6698,20.8764,11.3399,11.35,,8.6336,5.9067,9.23,12.8,17.0759,17.5,8.4107,14.0655,8.5138,,
2015/8/10,9.2369,26.1617,19.6201,21.5586,11.3399,11.35,,9.0628,6.4958,9.59,13.41,18.0932,17.95,8.872,15.086,8.883,,
2015/8/11,9.3287,26.9715,19.6498,22.3971,11.3399,11.35,,9.2225,6.6578,9.87,13.66,17.884,18.28,9.4793,15.6717,8.9928,,
2015/8/12,9.2522,28.1957,20.0854,20.6301,11.3399,11.35,,9.2524,7.0097,9.64,13.2,17.827,18.37,8.9335,16.071,9.6616,,
2015/8/13,9.4663,28.2439,19.8874,20.6727,11.3399,11.35,,9.2824,7.0572,9.79,13.45,18.2358,19.19,9.2564,16.1509,9.7913,,
2015/8/14,9.6345,27.8294,19.5607,20.8433,11.3399,11.35,,9.5619,7.2509,10.07,13.96,18.6447,19.14,9.9483,16.4792,9.7015,,
2015/8/17,10.2004,28.3499,21.0852,20.109,11.3399,11.35,,9.9411,7.5514,11.08,14.8,19.025,21.05,10.5864,17.4199,10.1906,,
2015/8/18,9.1834,25.5159,18.9767,18.11,11.3399,11.35,,9.2325,6.7962,10.35,13.32,17.1234,18.95,9.5255,17.4199,9.5418,,
2015/8/19,10.101,26.316,19.1153,18.4274,11.3399,11.35,,10.1607,6.9979,11.39,14.65,17.8745,19.93,10.4788,17.4199,10.5,,
2015/8/20,11.1026,25.6509,18.6104,17.0536,11.3399,11.35,,9.482,6.5551,11.43,14.32,17.1329,18,9.7715,17.4199,10.1107,,
2015/8/21,9.9939,23.6555,17.0958,15.7556,11.3399,11.35,,8.5338,5.8988,10.29,12.91,15.8969,16.31,8.7951,17.4199,9.1026,,
2015/8/24,8.9922,21.2938,15.3833,14.1782,11.3399,11.35,,7.6854,5.3097,9.26,11.62,14.3091,14.68,7.9187,17.4199,8.1944,,
2015/8/25,8.0899,19.443,13.9974,13.3113,11.3399,11.35,,6.9169,4.7799,8.33,10.46,12.883,13.21,7.1268,15.6806,7.3759,,
2015/8/26,7.2794,20.0792,14.2548,14.6424,11.3399,11.35,,6.2481,4.3015,7.5,9.41,11.5994,12.43,6.4118,14.1099,6.6373,,
2015/8/27,7.5012,21.0142,14.7299,15.244,11.3399,11.35,,6.5077,4.7008,7.54,10.1,12.0938,13.65,6.95,12.6989,6.807,,
2015/8/28,8.1588,22.277,15.6803,15.6988,11.3399,11.35,,7.1564,5.1555,8.29,10.97,12.959,15.02,7.5266,13.5952,7.4857,,
2015/8/31,7.547,20.8696,15.0962,14.1308,11.3399,11.35,,7.2562,4.8827,7.53,10.06,11.7896,14.88,6.8808,12.2374,7.4458,,
2015/9/1,6.79,18.8164,14.8388,12.7191,11.3399,11.35,,6.7572,4.3964,6.85,9.28,10.6106,14.11,6.1965,11.0128,7.1364,,
2015/9/2,6.4154,18.0163,15.4427,12.0844,11.3399,11.35,,6.7173,3.9575,6.29,8.48,9.9641,13.19,5.5738,9.9213,6.4377,,
2015/9/7,6.6524,18.5658,15.5912,12.1033,11.3399,11.35,,6.827,4.0999,6.45,8.8,10.5821,13.66,5.7968,10.6223,6.5575,,
2015/9/8,7.1877,20.2238,15.9079,13.316,11.3399,11.35,,7.2762,4.428,7.02,9.35,11.5329,14.53,6.1965,11.4121,6.9168,,
2015/9/9,7.4706,20.4069,16.1653,14.0218,11.3399,11.35,,7.3061,4.689,7.3,9.88,12.0653,15.04,6.6348,11.7227,7.2062,,
2015/9/10,7.5012,19.1827,15.6902,13.3302,11.3399,11.35,,7.1963,4.7008,7.21,10.87,11.9893,15.45,6.8423,11.7316,7.0266,,
2015/9/11,7.5547,18.9128,15.4922,13.6429,11.3399,11.35,,7.1963,4.772,7.33,11.42,11.9797,15.99,7.0192,11.7405,7.1863,,
2015/9/14,6.7977,17.8621,13.9677,12.2786,11.3399,11.35,,6.9867,4.2976,6.6,10.28,10.7818,14.39,6.3196,11.9268,6.827,,
2015/9/15,6.5683,17.168,13.542,11.3217,11.3399,11.35,,6.2881,4.0603,5.98,9.25,9.7074,14.06,5.6891,10.7377,6.1483,,
2015/9/16,7.2259,18.7007,14.7101,12.4539,11.3399,11.35,,6.7971,4.4478,6.58,10.18,10.6772,15.46,6.2504,11.705,6.7272,,
2015/9/17,6.8665,18.0163,14.3043,12.0796,11.3399,11.35,,6.4278,4.2303,6.38,9.77,10.6392,14.84,5.9813,11.2169,6.4577,,
2015/9/18,6.8971,18.3344,14.3835,12.1317,11.3399,11.35,,6.4977,4.3173,6.62,9.9,11.4948,15.33,6.1581,11.2879,6.5375,,
2015/9/21,7.1341,18.7875,14.6804,12.6623,11.3399,11.35,,6.6873,4.4676,6.89,10.39,11.8371,15.77,6.4195,11.6517,6.7172,,
2015/9/22,7.2718,18.8453,14.7299,12.7428,11.3399,11.35,,7.0965,4.7404,6.91,11.08,11.8561,15.89,6.6271,12.2995,7.0665,,
2015/9/23,7.0194,18.3152,14.3637,13.3018,11.3399,11.35,,6.7771,4.602,7,11.19,11.5139,15.52,6.8116,12.0244,6.7072,,
2015/9/24,7.1647,18.4597,14.4528,13.226,11.3399,11.35,,6.877,4.7364,7.03,11.06,11.8752,16.85,6.7578,12.1398,6.807,,
2015/9/25,6.813,18.1224,14.0766,12.3165,11.3399,11.35,,6.6973,4.5031,6.68,10.38,11.086,15.4,6.2581,12.0067,6.5774,,
2015/9/28,6.9965,18.238,14.2053,12.7665,11.3399,11.35,,6.9468,4.5466,6.87,10.62,11.5329,15.28,6.7578,12.1664,6.807,,
2015/9/29,7.0806,17.7079,14.0865,12.4207,11.3399,11.35,,6.9867,4.5308,6.96,10.56,11.628,15.28,7.0269,12.193,6.9767,,
2015/9/30,6.9965,17.6404,14.1261,12.487,11.3399,11.35,,7.1963,4.7166,6.8,10.42,11.5614,15.04,6.9269,12.7077,7.3759,,
2015/10/8,7.2871,18.7007,14.6705,13.2497,11.3399,11.35,,7.5956,5.1871,7.14,11.09,12.1889,15.64,7.1191,13.9767,7.6853,,
2015/10/9,7.4629,19.5394,15.3437,13.406,11.3399,11.35,,7.8651,5.5429,7.31,11.2,13.0636,15.63,7.1114,14.3672,8.0746,,
2015/10/12,7.7688,20.2334,16.0069,14.2398,11.3399,11.35,,7.8551,5.6339,7.62,11.58,13.5675,16.5,7.442,14.9174,8.0646,,
2015/10/13,7.8988,20.0599,15.898,15.6656,11.3399,11.35,,8.0348,5.792,7.8,11.67,13.6816,16.74,7.3728,15.6007,8.2842,,
2015/10/14,7.6541,20.1467,16.0762,17.2336,11.3399,11.35,,7.885,5.6299,7.65,11.68,13.3108,16.76,7.1652,14.8997,7.9648,,
2015/10/15,7.9294,20.5804,16.3237,18.0294,11.3399,11.35,,8.1046,5.7367,7.83,11.92,13.6151,17.29,7.3113,15.0239,8.0946,,
2015/10/16,8.1664,20.619,16.294,17.8494,11.3399,11.35,,8.1246,5.6497,8.08,11.87,13.8813,17.98,7.4189,14.6955,8.0446,,
2015/10/19,7.9905,19.8575,15.6704,18.2521,11.3399,11.35,,7.9549,5.5667,7.87,11.59,15.2124,17.94,7.3113,14.5713,8.1345,,
2015/10/20,8.2964,20.2431,16.0366,17.7973,11.3399,11.35,,8.0946,5.6101,7.99,11.72,15.1173,17.88,7.442,14.6689,8.1544,,
2015/10/21,7.5088,18.6815,14.8784,16.1251,11.3399,11.35,,7.2862,5.0487,7.2,10.55,13.6056,16.52,6.7501,13.2047,7.336,,
2015/10/22,7.7611,19.1634,15.1655,16.7409,11.3399,11.35,,7.4658,5.2622,7.44,10.79,14.3947,17.03,6.9038,13.533,7.4757,,
2015/10/23,8.0517,19.5683,15.5021,17.0204,11.3399,11.35,,7.6155,5.4401,7.76,11.15,14.9937,17.74,7.3421,13.8081,7.6254,,
2015/10/26,8.327,20.3395,16.3237,17.1673,11.3399,11.35,,7.8052,5.6339,8.15,11.41,16.0776,18.31,7.5343,14.1276,7.8051,,
2015/10/27,8.1893,20.3491,16.0366,17.2052,11.3399,11.35,,7.6555,5.5706,8,11.12,15.6687,18.83,7.3805,13.7904,7.6354,,
2015/10/28,7.8835,19.6261,15.5021,16.4236,11.3399,11.35,,7.396,5.5192,7.74,11.09,15.4215,17.8,7.3036,13.2224,7.3959,,
2015/10/29,8.0211,19.7611,15.6407,16.9731,11.3399,11.35,,7.4958,5.7011,7.84,11.8,15.2979,18.07,7.3498,13.5685,7.5057,,
2015/10/30,8.197,19.4623,15.6407,17.3473,11.3399,11.35,,7.2662,5.4955,7.73,12.23,15.0127,18.02,7.4113,13.3023,7.3659,,
2015/11/2,8.1817,19.4719,15.8881,19.0811,11.3399,11.35,,7.0965,5.3611,7.58,12.37,14.2996,17.7,7.2421,13.0716,7.0865,,
2015/11/3,8.3576,20.0792,16.4623,19.0811,11.3399,11.35,,7.2862,5.3887,7.83,12.8,15.7258,17.88,7.4651,13.6484,7.2562,,
2015/11/4,8.7246,20.7154,16.878,19.0811,11.3399,11.35,,7.5856,5.6062,8.18,13.17,16.2487,18.64,7.788,14.0744,7.5456,,
2015/11/5,8.7705,20.8022,16.6999,19.0811,11.3399,11.35,,7.7553,5.7129,8.25,12.65,15.8779,18.66,7.7111,14.243,7.7352,,
2015/11/6,8.8469,21.0142,16.8088,19.0811,11.3399,11.35,,7.8351,5.875,8.33,12.65,16.0871,19.13,7.9879,14.2341,7.8151,,
2015/11/9,8.8164,21.4673,16.9176,19.0811,11.3399,11.35,,7.915,5.8276,8.31,12.62,16.4199,18.9,7.9802,14.0655,7.835,,
2015/11/10,8.7475,20.8696,16.8286,20.9901,11.3399,11.35,,7.885,5.8039,8.42,12.63,16.0871,19.48,8.1954,14.0389,7.9548,,
2015/11/11,8.954,20.9178,16.9968,23.0887,11.3399,11.35,,7.915,5.8829,8.6,12.63,16.3533,19.82,8.3031,13.9679,7.8949,,
2015/11/12,8.9311,20.8407,17.1453,23.3445,11.3399,11.35,,7.7752,5.962,8.53,13.04,16.9238,19.41,8.28,14.2341,7.7752,,
2015/11/13,8.8699,20.5997,17.4621,22.975,10.2044,11.35,,7.5157,5.6971,8.42,12.35,16.3438,19.3,8.32,13.5685,7.5456,,
2015/11/16,9.0687,20.619,17.7492,23.0508,9.402,11.35,,7.6854,5.7129,8.59,12.42,16.3248,20.2,8.25,13.5863,7.6454,,
2015/11/17,8.9999,20.5804,17.3235,25.0735,9.0614,11.35,,7.7253,5.6062,8.52,12.57,16.0586,21.02,8.12,13.7549,7.8251,,
2015/11/18,8.8622,21.1877,17.175,22.5676,8.5542,11.35,,7.6854,5.4441,8.49,12.18,16.1061,20.96,7.93,13.4532,7.6853,,
2015/11/19,9.1375,21.4287,17.5611,23.0224,8.8267,11.35,,7.7553,5.5508,8.82,12.37,16.3153,21.92,8.07,13.6573,7.7552,,
2015/11/20,9.4892,21.1588,17.7195,22.506,8.804,11.35,,7.7253,5.7802,8.95,13.02,16.572,21.69,8.39,13.5952,7.7352,,
2015/11/23,9.1757,20.8118,17.2443,21.2791,9.1295,11.35,,7.7253,5.7881,8.94,12.6,16.9143,21.15,8.16,13.604,7.845,,
2015/11/24,9.3669,20.9178,17.5611,22.3592,9.0765,11.35,,7.7752,5.8711,9.2,12.46,17.19,21.18,8.36,13.7105,7.9648,,
2015/11/25,9.6039,21.0624,17.7987,22.506,9.1219,11.35,,7.8252,6.1637,9.71,12.78,18.1788,21.28,8.67,13.9856,7.9648,,
2015/11/26,9.3287,20.4937,17.2641,23.6666,9.2279,11.35,,7.8551,5.9462,9.44,12.7,18.2073,21.55,8.84,13.8259,8.1345,,
2015/11/27,8.5029,18.9417,15.8386,21.4828,8.4785,11.35,,7.1464,5.6022,8.83,13.05,18.5686,19.49,8.64,12.7432,7.4158,,
2015/11/30,8.7705,18.7586,15.7594,23.2024,8.3119,11.35,,7.0666,5.626,9.34,14.05,20.4226,19.05,8.35,12.335,7.2761,,
2015/12/1,8.8928,18.9803,16.0168,22.9513,8.6829,11.35,,7.4159,6.1399,9.49,13.6,19.9472,19.81,8.69,12.8941,7.6654,,
2015/12/2,9.0228,19.1442,16.1851,21.8854,8.6223,11.35,,7.4559,6.0767,9.51,13.07,19.2437,19.26,8.39,12.9385,7.7253,,
2015/12/3,9.2904,19.3273,16.2841,23.1408,8.698,11.35,,7.4858,6.2783,9.67,13.4,19.8141,20.69,8.51,12.9917,7.8051,,
2015/12/4,9.4816,19.7611,16.6207,24.2303,8.7661,10.22,,7.7752,6.5985,10.08,13.83,20.9455,20.7,8.77,13.8614,8.1345,,
2015/12/7,9.4587,19.4141,16.4623,23.695,8.698,9.2,,7.8351,6.5946,10.16,13.6,20.879,20.94,8.82,14.2341,8.1345,,
2015/12/8,9.1528,18.8164,15.8584,24.3487,8.5466,9.28,,7.4459,6.1399,9.81,13.4,19.5194,20.95,8.45,13.3999,7.6853,,
2015/12/9,9.1834,18.4308,15.6506,22.8755,8.2059,8.36,,7.2962,6.0016,9.59,13.07,19.5194,20.53,8.23,12.903,7.6654,,
2015/12/10,9.2598,18.5561,15.7495,22.4018,8.0621,8.5,,7.2562,6.0213,10.23,12.94,18.8063,21.12,8.12,13.1515,7.5656,,
2015/12/11,9.0457,18.3441,15.8386,22.146,7.8426,8.02,,7.1963,6.0095,9.83,12.27,19.2912,21.12,8.18,12.8054,7.4458,,
2015/12/14,9.2675,18.7393,16.0366,22.7144,8.0697,8.06,,7.356,6.1083,9.88,12.56,19.8617,21.29,8.23,12.974,7.6155,,
2015/12/15,9.3975,18.7586,16.0762,22.3828,8.1227,8.14,,7.376,6.1399,9.88,12.43,19.8712,21.76,8.31,13.0893,7.6554,,
2015/12/16,9.4816,18.7104,16.0069,23.3161,8.698,8.43,,7.3161,6.0885,9.88,12.75,21.0691,22.07,8.32,12.9917,7.5256,,
2015/12/17,9.8639,19.6261,16.4326,24.3961,8.9327,8.47,,7.4858,6.3099,9.88,13.09,21.2593,22.82,8.68,13.6307,7.6853,,
2015/12/18,9.9098,20.5322,16.7197,23.6998,8.7661,8.19,,7.5756,6.389,9.88,12.91,20.7364,23.35,9.03,13.7283,7.7851,,
2015/12/21,10.0857,21.3034,17.0364,24.1593,8.8115,8.21,,7.7054,6.3851,9.88,13.18,20.5082,22.92,8.92,13.8703,7.9548,,
2015/12/22,10.5674,23.4338,18.3035,25.2488,9.2279,8.24,,7.8052,6.5274,9.88,13.66,22.5619,23.1,8.89,14.2873,8.1245,,
2015/12/23,10.1086,23.2024,17.472,25.1777,8.8948,8.03,,7.5856,6.2348,9.88,13.02,21.5921,22.87,8.71,13.6928,7.885,,
2015/12/24,10.1163,24.0892,17.8185,25.6941,8.8797,7.94,,7.8751,6.2823,9.88,13.05,22.0579,23.6,8.75,14.0389,8.0946,,
2015/12/25,10.2004,24.0314,17.6007,24.633,9.0008,7.95,,7.8052,6.2032,9.88,12.8,22.1435,24.05,9.13,13.9679,8.0147,,
2015/12/28,9.9404,23.0771,16.789,23.2118,8.7586,7.88,,7.4559,5.8829,9.88,12.44,21.4019,22.3,9.04,13.2491,7.6654,,
2015/12/29,10.0551,23.2892,16.8879,23.534,8.7661,7.78,,7.5058,6.0569,9.88,12.49,21.4304,22.71,9.05,13.3289,7.7253,,
2015/12/30,9.9939,22.8361,16.878,23.4582,8.8948,7.75,,7.4658,6.0648,9.88,12.51,21.535,22.62,8.79,13.2402,7.6853,,
2015/12/31,10.0474,22.8939,16.6801,22.6481,8.7131,7.41,,7.3261,6.0016,9.88,11.96,21.3924,23.43,8.46,13.0716,7.5456,,
2016/1/4,9.0534,20.7732,15.1457,20.3838,7.8426,6.67,,6.6374,5.4046,9.88,10.76,19.2532,21.09,7.61,11.8203,6.787,,
2016/1/5,9.1222,21.207,15.7,19.2895,7.8199,6.22,,6.6075,5.1713,9.88,10.13,17.5323,19.97,7.26,11.705,6.6773,,
2016/1/6,9.3134,21.8818,15.9376,20.1327,8.1378,6.49,,6.7971,5.2583,9.88,10.45,17.846,20.35,7.43,12.0156,6.8569,,
2016/1/7,8.4111,19.6936,14.4726,18.1194,7.3354,5.84,,6.1583,4.7325,9.88,9.41,16.0586,18.5,6.71,10.8619,6.1782,,
2016/1/8,8.3576,20.3684,14.819,18.4084,7.3732,5.87,,6.4577,4.7562,9.88,9.65,16.011,19.19,6.81,11.066,6.4876,,
2016/1/11,7.5241,18.8164,14.2053,17.0536,6.6389,5.75,,6.1883,4.2896,9.88,8.95,14.5658,17.9,6.28,10.4626,6.1682,,
2016/1/12,7.3788,18.8742,14.3439,17.4089,6.3967,5.98,,6.2082,4.2738,9.88,8.85,14.737,17.62,6.31,10.436,6.2082,,
2016/1/13,7.073,18.1031,13.9677,16.8215,6.4345,5.78,,6.0286,4.2224,9.88,8.44,13.8908,16.06,6.07,10.4271,6.0485,,
2016/1/14,7.2718,18.3344,14.2548,17.5984,6.5784,5.9,,6.1284,4.3727,9.88,8.68,14.4137,16.63,6.31,10.6578,6.1682,,
2016/1/15,6.9353,18.3152,13.6905,16.542,6.2529,5.41,,5.7191,4.0999,9.88,8.19,13.9859,16.15,6.13,10.0544,5.8389,,
2016/1/18,6.9583,18.5851,13.6905,16.8973,6.8812,5.48,,5.7391,4.1987,9.88,8.3,14.4422,17,6.17,10.0455,5.8389,,
2016/1/19,7.2947,19.2213,14.3142,17.551,7.4338,5.68,,5.9088,4.3648,8.89,8.76,15.5166,18.7,6.36,10.3916,6.0085,,
2016/1/20,7.2947,18.479,14.1855,17.5936,7.3202,6.25,,5.9088,4.4083,8,8.69,15.4976,19.1,6.36,10.1431,5.9686,,
2016/1/21,6.9583,17.3512,13.938,16.5799,6.7222,5.79,,5.6094,4.1196,7.2,8.27,14.5468,18.45,6.16,9.7615,5.7091,,
2016/1/22,7.18,17.4187,14.1162,17.0062,7.1007,5.86,,5.6892,4.175,6.91,8.4,14.7275,18.72,6.16,9.8325,5.789,,
2016/1/25,7.3788,17.9874,14.3439,17.2431,7.3278,5.85,,5.7691,4.5862,7.13,8.67,15.2029,18.92,6.25,9.8946,5.8688,,
2016/1/26,6.7136,16.3872,13.2946,15.5188,6.8585,5.27,,5.1902,4.341,6.42,8.02,14.4993,17.03,5.73,8.9274,5.2799,,
2016/1/27,6.8206,15.6161,13.4826,15.2156,7.3127,5.15,,5.1103,4.3885,6.11,7.89,14.8796,16.21,5.99,8.8031,5.1701,,
2016/1/28,6.6753,15.3847,12.9679,13.7376,7.2218,5.54,,4.8608,4.2303,5.86,7.6,15.2124,15.98,5.83,8.6168,4.9006,,
2016/1/29,6.8283,15.8571,13.1956,14.4198,7.2218,5.55,,5.0005,4.2817,6.02,7.82,15.5356,16.97,5.86,8.7854,5.0504,,
2016/2/1,6.9659,17.3126,13.5222,14.235,7.237,5.41,,4.9506,4.2501,6.13,7.86,15.0793,16.86,6,8.7943,4.9206,,
2016/2/2,7.1112,17.9007,13.7598,14.8935,7.4641,5.58,,5.0704,4.3331,6.31,8.07,15.3075,18.25,6.06,8.954,5.0504,,
2016/2/3,7.2335,17.8139,13.6311,14.884,7.3581,5.5,,5.0404,4.4162,6.3,8.06,14.9176,18.15,6.03,8.8564,5.0504,,
2016/2/4,7.2871,17.8139,13.7103,15.6798,7.4187,5.88,,5.1203,4.5308,6.5,8.18,15.2884,18.62,6.12,9.025,5.1801,,
2016/2/5,7.2794,18.026,13.9281,15.4003,7.5322,5.68,,5.0804,4.519,6.47,8.14,16.8192,17.79,6.07,8.9806,5.25,,
2016/2/15,7.2718,17.6404,13.5222,15.1114,7.5776,5.55,,5.0205,4.4399,6.34,8.02,17.2946,18.53,5.96,8.7676,5.3498,,
2016/2/16,7.5623,18.2862,14.1162,15.7604,8.0545,6,,5.2201,4.6297,6.61,8.4,17.4942,19.37,6.28,9.1049,5.4995,,
2016/2/17,7.57,18.1416,14.0568,16.7646,8.1378,6.41,,5.28,4.7048,6.68,8.52,17.3611,19.51,6.28,9.3001,5.4795,,
2016/2/18,7.5165,18.6043,14.1162,16.6509,7.8123,6.53,,5.3199,4.6573,6.68,8.52,17.7985,19.18,6.28,9.2202,5.4696,,
2016/2/19,7.5088,18.3152,13.9677,17.6315,7.8199,6.45,,5.3099,4.6217,6.69,8.81,17.3706,18.93,6.33,9.1936,5.4097,,
2016/2/22,7.7535,18.4694,14.2449,18.4889,7.8653,6.64,,5.4197,4.685,6.88,8.91,17.5513,19.3,6.55,9.4776,5.5294,,
2016/2/23,7.8376,18.026,14.1657,18.5126,7.7896,6.6,,5.7191,4.9222,7.07,8.97,18.1978,19.16,6.55,9.9301,5.8389,,
2016/2/24,7.7611,17.8235,14.1756,18.001,7.7063,6.6,,5.6593,4.9578,7.07,8.88,17.808,19.66,6.65,9.9035,5.6891,,
2016/2/25,6.9889,16.3872,12.8887,16.2151,8.4785,6.6,,5.0903,4.4636,6.36,7.99,16.03,17.69,5.99,8.9096,5.1202,,
2016/2/26,7.0806,16.5897,12.958,16.7457,9.3263,6.6,,5.1303,4.345,6.41,8,15.954,17.32,5.99,8.9007,5.1102,,
2016/2/29,6.5759,15.6064,12.1562,15.2961,9.3263,6.6,,4.8109,3.9417,6.2,7.4,14.6134,16,5.55,8.1553,4.8008,,
2016/3/1,6.6677,15.886,12.5422,15.8551,9.3263,6.6,,4.9606,4.0168,6.31,7.65,15.1268,16.62,5.67,8.5635,4.9406,,
2016/3/2,7.0194,16.8499,13.057,16.8499,9.3263,6.6,,5.2301,4.1948,6.65,8.05,15.8969,17.4,5.95,9.025,5.4097,,
2016/3/3,7.4247,17.438,14.0073,17.2431,9.3263,6.6,,5.3798,4.2976,7.32,8.32,16.1727,18.59,6.25,9.3533,5.9486,,
2016/3/4,7.0194,16.6861,13.4628,15.9641,9.3263,6.6,,5.2101,4.0722,7.16,8.04,15.3455,17.71,6.02,9.0339,6.0285,,
2016/3/7,7.2182,17.1006,13.7103,16.4804,9.3263,6.6,,5.6293,4.2303,7.44,8.48,16.5149,18.15,6.39,9.8059,6.5675,,
2016/3/8,7.1341,16.8692,13.4133,16.5751,9.3263,6.6,,5.4696,4.1671,7.2,8.4,16.1441,18.06,6.42,9.5486,6.268,,
2016/3/9,6.9124,16.715,13.0174,15.9593,9.3263,6.6,,5.2101,4.0327,6.81,8.07,15.4786,17.94,6.28,9.1847,5.9387,,
2016/3/10,6.7136,16.4162,12.9085,15.7035,9.3263,6.6,,5.0903,3.9773,6.51,7.97,15.2409,17.56,6.2,9.0427,5.7091,,
2016/3/11,6.7595,16.4162,13.0075,15.9167,9.3263,6.6,,5.1303,3.9575,6.63,7.85,14.9462,17.65,6.14,9.0871,5.759,,
