ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2019/4/26,-2.4062,-2.2887,-0.5837,-1.8045,-1.7606,-3.385,-5.0517,,-1.9064,-1.5569,-1.5674,-3.02,-0.4658,-1.1252,-1.4994,-3.568,-3.0093,1.8325,-1.5584,-0.7937,-2.08,-0.5348,-0.8026,-0.349,-0.7583,-2.3866,-0.2186,-5.5879,-0.955,-0.7712,-0.288,0.1595,-0.5594,0.5879,0.5061,1.3156,2.3624,3.148,4.9435,10.4013,,0.1511,0.2867,0.3789,0.2508,0.9932,0.6033,1.4399,7.8993,1.0284,3.5093,0.4191,0.4095,0.7088,0.0894,0.274,0.0682,3.0172,0.3751,1.1086,11.6553,0.9976,0.0892,1.4138,0.1148,1.9775,2.36778E+11,1.02805E+11,4665070455,5614265019,3348000000,3089190744,4594444448,,3.18135E+11,1.05402E+11,2.22702E+11,7.08811E+11,5232012429,42237831543,17777638040,4444444450,71080902403,9986129935,3.61042E+11,1.1405E+11,63593867780,1.09389E+12,2.4257E+11,1.53949E+12,3582366787,1.62825E+11,17040897285,2968980890,69649954220,8.13555E+11,17159666566,2.00364E+11,5671422409,9.5407,10.3368,12.9444,14.1335,10.8029,15.2674,18.9931,,5.9424,6.0652,5.4633,10.7566,10.8142,6.2119,8.0952,18.8199,6.4194,13.1368,6.4941,6.6065,7.4171,6.4203,6.2331,6.8366,7.9988,6.3781,7.0938,23.6805,7.1276,6.31,6.197,6.9038,14.5256,0.9864,1.4297,1.0552,1.1901,0.9016,1.1448,2.2397,,0.7046,0.5825,0.6545,1.6044,1.0919,0.6618,0.7664,2.2276,0.9135,1.5208,0.8449,0.6866,0.8294,0.7795,0.6571,0.8734,1.1558,0.6678,1.0571,2.415,0.9183,0.7045,0.914,0.7038,1.2382,2.0287,3.9969,3.4834,3.936,2.9618,4.1904,6.1571,,1.9369,1.7512,1.7539,3.4864,3.7113,2.304,2.569,7.4375,2.5937,3.352,2.4871,2.3815,3.0478,2.175,2.1582,2.63,2.5697,1.9473,2.8455,7.0196,2.7547,2.2542,2.5176,1.8641,3.6996
2019/4/29,2.248,2.2523,-1.1742,-1.3783,-3.2258,-3.2117,-7.3761,,1.4134,0.365,1.5924,2.8231,-0.624,1.9915,1.9906,-7.3,2.2673,3.2134,2.5858,1.12,1.0621,0.5376,0.9709,1.5762,0.191,1.956,1.6429,-9.9877,2.0661,0.7772,0.7942,0.9554,-2.2504,0.6003,0.5285,1.6814,2.605,3.4445,4.6255,10.4963,,0.1373,0.2907,0.4109,0.2668,1.34,1.0076,2.3655,9.5785,0.9335,4.5841,0.4536,0.5175,0.7787,0.1104,0.2781,0.0786,4.5543,0.3845,1.8124,12.8733,1.2198,0.0618,1.8634,0.1421,3.3825,2.421E+11,1.0512E+11,4610294677,5536886175,3240000000,2989975859,4255555559,,3.22631E+11,1.05787E+11,2.26248E+11,7.28821E+11,5199363366,43078983238,18131525448,4120000005,72692521909,10307021000,3.70377E+11,1.15327E+11,64269292846,1.09977E+12,2.44925E+11,1.56375E+12,3589209894,1.6601E+11,17320868215,2672448890,71089002860,8.19878E+11,17295952726,2.02279E+11,5543795463,9.7551,10.5696,12.7924,13.9387,10.4545,14.7771,17.5922,,6.0264,6.0873,5.5503,11.0603,10.7467,6.3356,8.2564,17.446,6.5649,13.5589,6.662,6.6805,7.4959,6.4549,6.2936,6.9443,8.0141,6.5029,7.2103,21.3154,7.2749,6.359,6.2462,6.9698,14.1987,1.0086,1.4619,1.0428,1.1737,0.8725,1.108,2.0745,,0.7146,0.5846,0.665,1.6497,1.085,0.675,0.7817,2.065,0.9343,1.5696,0.8667,0.6943,0.8382,0.7837,0.6635,0.8872,1.158,0.6808,1.0744,2.1738,0.9373,0.71,0.9213,0.7105,1.2103,2.0743,4.0869,3.4425,3.8818,2.8663,4.0558,5.7029,,1.9643,1.7576,1.7818,3.5848,3.6881,2.3499,2.6201,6.8946,2.6525,3.4597,2.5514,2.4082,3.0801,2.1867,2.1791,2.6715,2.5746,1.9854,2.8923,6.3185,2.8117,2.2717,2.5376,1.8819,3.6164
2019/4/30,-1.773,0.8811,0.5941,0.7764,0.7407,0.6033,1.3055,,4.2683,-2.7879,0.3135,-2.4908,0.6279,2.371,1.9518,-0.7551,1.1669,1.6189,2.4691,0.7911,2.4252,0.5348,0.3205,0.1724,1.0486,0,1.8319,-1.6438,0.4049,0,-1.4327,-0.7886,0.4317,0.6503,0.4781,1.2028,1.6923,2.1514,2.6706,5.7898,,0.4394,0.6499,0.3365,0.4623,1.0729,0.9152,1.89,6.0845,0.9527,3.4447,0.7933,0.4049,0.8168,0.0996,0.2291,0.0686,3.332,0.2486,1.6021,7.0478,1.1771,0.0571,2.4399,0.1221,2.0819,2.37808E+11,1.06046E+11,4637682566,5579874422,3264000000,3008014929,4311111115,,3.36402E+11,1.02838E+11,2.26958E+11,7.10667E+11,5232012429,44100381725,18485412857,4088888894,73540742701,10473884353,3.79523E+11,1.1624E+11,65827966076,1.10565E+12,2.4571E+11,1.56645E+12,3626846986,1.6601E+11,17639695723,2628518223,71376812589,8.19878E+11,17048159707,2.00683E+11,5567725516,9.5822,10.6627,12.8684,14.0469,10.5319,14.8662,17.8218,,6.2837,5.9176,5.5677,10.7848,10.8142,6.4858,8.4175,17.3143,6.6415,13.7785,6.8265,6.7334,7.6776,6.4894,6.3138,6.9563,8.0982,6.5029,7.3424,20.965,7.3043,6.359,6.1567,6.9148,14.26,0.9907,1.4747,1.049,1.1828,0.879,1.1147,2.1016,,0.7451,0.5683,0.667,1.6086,1.0919,0.691,0.7969,2.0494,0.9452,1.595,0.8881,0.6998,0.8585,0.7878,0.6656,0.8887,1.1701,0.6808,1.0941,2.1381,0.9411,0.71,0.9081,0.7049,1.2155,2.0375,4.1229,3.463,3.9119,2.8875,4.0803,5.7774,,2.0482,1.7086,1.7874,3.4955,3.7113,2.4056,2.6712,6.8425,2.6834,3.5157,2.6144,2.4272,3.1548,2.1984,2.1861,2.6761,2.6016,1.9854,2.9452,6.2146,2.823,2.2717,2.5012,1.8671,3.632
2019/5/6,-7.0758,-6.5066,-2.1654,-1.2327,-1.6544,5.0975,10.0515,,-1.4202,-3.99,-2.6563,-1.5675,-4.2122,-0.545,-2.5901,1.8478,-4.1522,-2.8186,-2.9116,-2.5118,-2.8414,-2.9255,-1.1182,-1.5491,-4.434,-3.1175,-4.6561,1.6713,-3.8978,-2.8278,-3.9244,-3.0207,-3.2951,1.2281,0.6386,2.3613,4.6269,5.9397,11.5419,25.2801,,0.4432,0.6331,0.613,0.5496,2.256,2.0251,2.6643,13.1884,1.3697,4.3822,1.0027,0.6414,1.2906,0.2075,0.6363,0.1462,6.7381,0.4317,2.3899,13.5952,1.849,0.1326,3.015,0.2487,4.7505,2.20981E+11,99146444290,4537260306,5511093227,3210000000,3161347025,4744444448,,3.31624E+11,98734687228,2.20929E+11,6.99528E+11,5011631250,43860052669,18006624010,4164444450,70487147848,10178664574,3.68472E+11,1.1332E+11,63957558200,1.0733E+12,2.42963E+11,1.54218E+12,3466033959,1.60835E+11,16818376557,2672448890,68594651883,7.96694E+11,16379118556,1.94622E+11,5384261781,8.9041,9.9689,12.5898,13.8738,10.3577,15.624,19.6132,,6.1944,5.6815,5.4198,10.6158,10.3587,6.4504,8.1995,17.6342,6.3657,13.3901,6.6277,6.5642,7.4595,6.2995,6.2432,6.8485,7.7391,6.3002,7.0005,21.3154,7.0196,6.1792,5.9151,6.706,13.7901,0.9206,1.3788,1.0263,1.1682,0.8645,1.1715,2.3128,,0.7345,0.5456,0.6493,1.5834,1.0459,0.6873,0.7763,2.0872,0.9059,1.5501,0.8623,0.6822,0.8341,0.7648,0.6582,0.875,1.1182,0.6596,1.0432,2.1738,0.9044,0.6899,0.8725,0.6836,1.1755,1.8933,3.8546,3.388,3.8637,2.8397,4.2883,6.3581,,2.0191,1.6404,1.7399,3.4407,3.555,2.3925,2.6021,6.9689,2.572,3.4166,2.5383,2.3662,3.0652,2.1341,2.1617,2.6346,2.4862,1.9235,2.8081,6.3185,2.713,2.2074,2.4031,1.8107,3.5123
2019/5/7,0.6216,3.503,1.006,-0.468,1.6822,2.2825,9.9532,,0,-1.4286,0.1605,-0.5898,0.3257,1.6438,-0.1156,1.4941,1.9254,1.1349,-1.0858,0.6441,-1.4622,0.274,-1.1309,-1.049,0.1974,0,-0.222,-0.411,-0.5594,0,0.3026,-0.3279,1.4815,0.6247,0.4969,1.5374,2.6849,4.2693,12.8622,34.5802,,0.3042,0.3995,0.3168,0.2993,1.2699,1.388,1.4903,12.4676,0.9193,2.8157,0.4968,0.3784,0.8054,0.0938,0.2785,0.0623,3.978,0.2513,1.179,10.8777,1.012,0.076,1.6304,0.1353,3.7156,2.22355E+11,1.0262E+11,4582906788,5485300279,3264000000,3233503305,5216666671,,3.31624E+11,97324191696,2.21284E+11,6.95402E+11,5027955782,44581039836,17985807104,4226666672,71844301116,10294185357,3.64471E+11,1.1405E+11,63022354262,1.07624E+12,2.40215E+11,1.52601E+12,3472877066,1.60835E+11,16781043867,2661466223,68210905579,7.96694E+11,16428677160,1.93983E+11,5464028622,8.9595,10.3181,12.7164,13.8088,10.5319,15.9806,21.5653,,6.1944,5.6003,5.4285,10.5531,10.3925,6.5565,8.19,17.8977,6.4883,13.5421,6.5558,6.6065,7.3504,6.3168,6.1726,6.7767,7.7544,6.3002,6.985,21.2278,6.9803,6.1792,5.933,6.684,13.9944,0.9263,1.4271,1.0366,1.1628,0.879,1.1982,2.543,,0.7345,0.5378,0.6504,1.574,1.0493,0.6986,0.7754,2.1184,0.9234,1.5677,0.8529,0.6866,0.8219,0.7669,0.6508,0.8658,1.1204,0.6596,1.0409,2.1649,0.8994,0.6899,0.8751,0.6814,1.1929,1.9051,3.9897,3.4221,3.8456,2.8875,4.3861,6.9909,,2.0191,1.617,1.7427,3.4204,3.5666,2.4319,2.5991,7.0731,2.6215,3.4554,2.5107,2.3815,3.0204,2.1399,2.1372,2.607,2.4912,1.9235,2.8019,6.2925,2.6978,2.2074,2.4103,1.8048,3.5643
2019/5/8,-2.7027,-1.6245,-1.3944,-1.5674,-2.0221,-4.6025,-7.4547,,-2.4576,-0.7905,-0.8013,-1.7206,-0.8117,-0.2695,-1.1574,-3.8906,0.5903,-1.995,-2.6137,-1.28,-2.5556,-1.3661,-1.1438,-1.2367,-2.6601,-1.4851,-1.891,-3.0261,-1.4065,-1.5873,-1.8854,-1.9737,-1.8978,0.5681,0.2871,1.1263,1.8592,3.2684,7.7313,31.6654,,0.2082,0.2237,0.2744,0.2335,0.8879,1.7774,1.1095,7.7088,0.9534,1.8248,0.4864,0.3522,0.8074,0.0835,0.2279,0.0503,3.3201,0.2642,0.8428,7.0065,1.0864,0.0668,1.2517,0.1134,2.3888,2.16345E+11,1.00952E+11,4519001713,5399323786,3198000000,3084680977,4827777782,,3.23474E+11,96554830497,2.19511E+11,6.83437E+11,4987144453,44460875308,17777638040,4062222227,72268411512,10088815076,3.54945E+11,1.1259E+11,61411725258,1.06154E+12,2.37468E+11,1.50713E+12,3380495115,1.58446E+11,16463716008,2580926667,67251539818,7.84048E+11,16118935886,1.90155E+11,5360331729,8.7173,10.1505,12.5391,13.5924,10.3189,15.2451,19.9577,,6.0422,5.556,5.385,10.3716,10.3081,6.5388,8.0952,17.2014,6.5266,13.2719,6.3844,6.522,7.1626,6.2305,6.102,6.6929,7.5481,6.2066,6.8529,20.5854,6.8822,6.0811,5.8211,6.552,13.7288,0.9013,1.4039,1.0221,1.1445,0.8612,1.1431,2.3534,,0.7164,0.5336,0.6452,1.5469,1.0408,0.6967,0.7664,2.036,0.9288,1.5364,0.8306,0.6778,0.8009,0.7564,0.6433,0.8551,1.0906,0.6498,1.0212,2.0994,0.8867,0.6789,0.8586,0.6679,1.1703,1.8536,3.9249,3.3744,3.7853,2.8291,4.1843,6.4698,,1.9694,1.6042,1.7287,3.3616,3.5376,2.4253,2.569,6.7979,2.637,3.3865,2.4451,2.351,2.9432,2.1107,2.1128,2.5747,2.4249,1.895,2.7489,6.1021,2.6599,2.1724,2.3649,1.7691,3.4967
2019/5/9,-3.4921,-2.4771,1.0101,0.7962,-1.1257,-3.2164,-6.4442,,-3.3884,-0.1328,-1.1309,-2.1431,-0.6547,-2.7027,-2.1077,-2.1882,-3.0516,-5.0891,-3.2743,-1.6207,-1.8613,-0.554,-0.8264,-1.2522,-2.7328,-1.5075,-1.7007,-0.9929,-1.5692,-0.8065,-1.3836,-1.3423,0,0.9069,0.352,1.7241,2.0563,1.9753,4.4359,21.0263,,0.2282,0.216,0.2859,0.2817,0.9389,0.79,0.9459,5.0527,0.6949,2.7418,0.6884,0.3835,0.6442,0.0814,0.2487,0.0622,3.8455,0.2013,0.7413,5.506,1.1052,0.0623,1.2421,0.0818,1.8119,2.0879E+11,98451817170,4564648195,5445160532,3162000000,2985466092,4516666670,,3.12514E+11,96426603631,2.17028E+11,6.6879E+11,4954495389,43259230030,17402933725,3973333338,70063037452,9575389372,3.43323E+11,1.10765E+11,60268698223,1.05566E+12,2.35505E+11,1.48826E+12,3288113163,1.56057E+11,16183720838,2555300445,66196237481,7.77725E+11,15895922169,1.87602E+11,5360331729,8.4129,9.8991,12.6658,13.7006,10.2028,14.7548,18.6716,,5.8374,5.5487,5.3241,10.1493,10.2406,6.3621,7.9246,16.825,6.3274,12.5965,6.1754,6.4163,7.0293,6.196,6.0516,6.6091,7.3418,6.113,6.7364,20.381,6.7742,6.0321,5.7406,6.4641,13.7288,0.8698,1.3691,1.0325,1.1537,0.8515,1.1063,2.2018,,0.6922,0.5329,0.6379,1.5138,1.0339,0.6778,0.7503,1.9915,0.9005,1.4582,0.8034,0.6669,0.786,0.7522,0.638,0.8444,1.0608,0.64,1.0038,2.0785,0.8728,0.6735,0.8467,0.6589,1.1703,1.7889,3.8276,3.4085,3.8155,2.7973,4.0497,6.0528,,1.9027,1.6021,1.7092,3.2895,3.5145,2.3598,2.5148,6.6491,2.5565,3.2141,2.365,2.3129,2.8884,2.099,2.0953,2.5425,2.3586,1.8664,2.7021,6.0415,2.6182,2.1549,2.3322,1.7454,3.4967
2019/5/10,4.2763,3.0574,1.6,2.5276,2.4668,2.8701,7.1341,,1.7986,1.1968,1.1438,3.6706,1.8122,3.0556,1.7943,2.5727,1.937,2.815,2.5527,0.9885,1.6379,1.6713,0.8333,1.6304,1.9771,1.0204,2.3068,3.4384,1.4493,1.626,2.4162,1.3605,2.0833,0.6945,0.3401,2.1155,3.3929,3.8361,6.397,26.3421,,0.1728,0.2846,0.3052,0.3174,1.6306,0.9646,1.0555,8.0109,0.781,2.5948,0.522,0.3638,0.6758,0.1066,0.2672,0.0803,9.547,0.2749,1.153,10.2447,1.1103,0.0635,1.5637,0.1422,3.4705,2.17719E+11,1.01462E+11,4637682566,5582794922,3240000000,3071151674,4838888893,,3.18135E+11,97580645429,2.19511E+11,6.93339E+11,5044280314,44581039836,17715187321,4075555561,71420190720,9844937867,3.52087E+11,1.1186E+11,61255857935,1.0733E+12,2.37468E+11,1.51252E+12,3353122685,1.5765E+11,16557047731,2643161779,67155603242,7.90371E+11,16280001348,1.90155E+11,5472005306,8.7727,10.2017,12.8684,14.0469,10.4545,15.1783,20.0036,,5.9424,5.6151,5.385,10.5218,10.4262,6.5565,8.0668,17.2578,6.45,12.9511,6.333,6.4797,7.1444,6.2995,6.102,6.7168,7.487,6.1754,6.8918,21.0818,6.8723,6.1302,5.8793,6.552,14.0148,0.907,1.411,1.049,1.1828,0.8725,1.1381,2.3589,,0.7046,0.5393,0.6452,1.5694,1.0527,0.6986,0.7637,2.0427,0.9179,1.4993,0.8239,0.6735,0.7989,0.7648,0.6433,0.8581,1.0818,0.6465,1.027,2.15,0.8855,0.6844,0.8672,0.6679,1.1947,1.8654,3.9447,3.463,3.9119,2.8663,4.1659,6.4846,,1.9369,1.6212,1.7287,3.4103,3.5781,2.4319,2.5599,6.8202,2.606,3.3046,2.4254,2.3358,2.9357,2.1341,2.1128,2.584,2.4053,1.8854,2.7645,6.2493,2.6561,2.1899,2.3885,1.7691,3.5695
2019/5/13,-2.9968,1.0954,-2.1654,-2.0031,-1.8519,-2.0558,-5.0517,,-0.0883,-1.4455,-0.8078,-2.41,-1.7799,-0.2695,-1.6451,-1.6358,-1.9002,-2.9987,-1.7316,-2.447,-1.9508,-1.3699,-0.9917,-1.2478,-2.551,-1.2626,-1.3529,-2.9086,-0.5714,-1.0667,-1.7504,-1.5101,-0.7289,0.4321,0.3458,1.246,1.6017,2.221,3.2825,15.012,,0.1433,0.1803,0.1792,0.1665,0.7872,0.8663,0.6071,4.0287,0.5238,2.2272,0.3225,0.296,0.4616,0.0644,0.1677,0.0432,4.4155,0.1712,0.6203,6.1114,0.8788,0.1419,0.8936,0.0815,1.821,2.11194E+11,1.02573E+11,4537260306,5470966980,3180000000,3008014929,4594444448,,3.17854E+11,96170149898,2.17737E+11,6.76629E+11,4954495389,44460875308,17423750632,4008888894,70063037452,9549718087,3.4599E+11,1.09123E+11,60060875125,1.0586E+12,2.35113E+11,1.49365E+12,3267583841,1.55659E+11,16333051595,2566283112,66771856938,7.8194E+11,15995039376,1.87283E+11,5432121886,8.5098,10.3135,12.5898,13.7656,10.2609,14.8662,18.9931,,5.9372,5.5339,5.3415,10.2683,10.2406,6.5388,7.9341,16.9755,6.3274,12.5627,6.2233,6.3211,7.005,6.2132,6.0415,6.633,7.296,6.0974,6.7985,20.4686,6.8331,6.0648,5.7764,6.4531,13.9127,0.8798,1.4265,1.0263,1.1591,0.8564,1.1147,2.2397,,0.704,0.5315,0.6399,1.5315,1.0339,0.6967,0.7512,2.0093,0.9005,1.4543,0.8097,0.657,0.7833,0.7543,0.6369,0.8474,1.0542,0.6384,1.0131,2.0874,0.8804,0.6771,0.852,0.6578,1.1859,1.8095,3.9879,3.388,3.8336,2.8132,4.0803,6.1571,,1.9352,1.5978,1.7148,3.3281,3.5145,2.4253,2.5178,6.7086,2.5565,3.2055,2.3834,2.2786,2.8784,2.1049,2.0918,2.5517,2.3439,1.8616,2.7271,6.0675,2.6409,2.1666,2.3467,1.7424,3.5435
2019/5/14,1.5447,-1.0835,0.2012,-0.1572,0,1.1994,7.9807,,-0.8842,-0.4,-0.4886,-0.7317,-0.659,0.6757,-0.5974,1.1086,0.4843,0,0,-1.0033,-0.4325,-0.5556,-0.3339,-0.361,-0.4188,-0.7673,-0.5714,0.1427,-0.5747,-0.8086,-0.2324,-0.6814,-1.1747,0.6887,0.3159,0.9138,1.6823,2.4126,5.4244,31.7214,,0.1491,0.162,0.2636,0.2369,0.652,0.9811,1.1157,6.1053,0.4529,2.1081,0.4154,0.2839,0.5319,0.0774,0.2042,0.0463,3.1935,0.2194,0.8651,6.5637,0.6547,0.0589,0.777,0.0858,1.8784,2.14456E+11,1.01462E+11,4546389602,5462364831,3180000000,3044093069,4961111115,,3.15043E+11,95785469298,2.16674E+11,6.71678E+11,4921846326,44761286628,17319666100,4053333338,70402325769,9549718087,3.4599E+11,1.08028E+11,59801096254,1.05272E+12,2.34328E+11,1.48826E+12,3253897626,1.54465E+11,16239719872,2569944001,66388110634,7.75617E+11,15957870424,1.86007E+11,5368308413,8.6412,10.2017,12.6151,13.7439,10.2609,15.0445,20.5089,,5.8847,5.5118,5.3154,10.1931,10.1731,6.583,7.8867,17.1637,6.3581,12.5627,6.2233,6.2577,6.9747,6.1787,6.0213,6.6091,7.2654,6.0506,6.7597,20.4978,6.7938,6.0157,5.7629,6.4091,13.7492,0.8934,1.411,1.0283,1.1573,0.8564,1.1281,2.4184,,0.6978,0.5293,0.6368,1.5203,1.0271,0.7014,0.7467,2.0316,0.9048,1.4543,0.8097,0.6504,0.7799,0.7501,0.6348,0.8444,1.0498,0.6335,1.0073,2.0904,0.8753,0.6716,0.85,0.6533,1.172,1.8374,3.9447,3.3948,3.8275,2.8132,4.1292,6.6484,,1.9181,1.5914,1.7064,3.3037,3.4913,2.4417,2.5028,6.783,2.5689,3.2055,2.3834,2.2557,2.866,2.0932,2.0848,2.5425,2.3341,1.8473,2.7115,6.0761,2.6257,2.149,2.3413,1.7306,3.5019
2019/5/15,3.4428,3.1036,1.004,0.6299,1.1321,0.2963,-0.224,,0.9813,1.3387,0.6547,3.2862,1.1609,0.2685,1.2019,0.3289,1.8072,1.6129,2.2026,0.5068,0.695,0.838,0.5025,0.9058,0.7361,0.5155,1.0345,0.8547,1.4451,1.9022,1.3975,1.0292,0.8915,0.643,0.309,1.0324,1.7553,2.1103,4.3617,26.8967,,0.1224,0.2272,0.2238,0.2136,0.7794,0.6729,0.8566,5.6539,0.4708,1.6955,0.3512,0.2764,0.5143,0.0869,0.1936,0.0599,6.0264,0.2377,0.8813,5.998,0.7771,0.113,1.0474,0.0672,1.8236,2.2184E+11,1.04611E+11,4592036084,5496773428,3216000000,3053112604,4950000004,,3.18135E+11,97067737963,2.18092E+11,6.93751E+11,4978982187,44881451156,17527835164,4066666672,71674656958,9703745798,3.53611E+11,1.08576E+11,60216742448,1.06154E+12,2.35505E+11,1.50174E+12,3277848502,1.55261E+11,16407716974,2591909334,67347476394,7.90371E+11,16180884141,1.87921E+11,5416168517,8.9387,10.5183,12.7418,13.8305,10.377,15.0891,20.463,,5.9424,5.5856,5.3502,10.5281,10.2912,6.6006,7.9815,17.2202,6.473,12.7653,6.3604,6.2894,7.0232,6.2305,6.0516,6.6689,7.3189,6.0818,6.8296,20.673,6.892,6.1302,5.8435,6.4751,13.8718,0.9242,1.4548,1.0387,1.1646,0.8661,1.1314,2.413,,0.7046,0.5364,0.641,1.5703,1.0391,0.7033,0.7556,2.0382,0.9212,1.4778,0.8275,0.6537,0.7853,0.7564,0.638,0.852,1.0575,0.6368,1.0177,2.1083,0.888,0.6844,0.8619,0.6601,1.1825,1.9007,4.0671,3.4289,3.8516,2.845,4.1415,6.6335,,1.9369,1.6127,1.7176,3.4123,3.5318,2.4482,2.5329,6.8053,2.6153,3.2572,2.4359,2.2672,2.8859,2.1107,2.0953,2.5655,2.3513,1.8569,2.7395,6.1281,2.6637,2.1899,2.374,1.7484,3.5331
2019/5/16,-0.5418,0.4427,-0.3976,0.1565,0.3731,0,2.4691,,-0.1767,0.2642,-0.1626,0.1189,0,-0.5355,-0.4751,-0.1093,-0.1183,0.3968,-0.0539,0,-0.0863,0.277,0,0.3591,0.2088,0.2564,0.4551,-0.2825,-0.2849,0.8,0.0766,0.1698,0,0.3698,0.2758,0.8753,1.5269,1.9027,3.1081,21.7887,,0.1215,0.2212,0.2171,0.1622,0.663,0.615,0.8142,4.4996,0.5835,1.1897,0.2574,0.2534,0.4504,0.0839,0.1892,0.0573,3.4327,0.1665,0.5539,4.8373,0.5262,0.1283,0.8062,0.0601,1.7006,2.20638E+11,1.05074E+11,4573777491,5505375578,3228000000,3053112604,5072222226,,3.17573E+11,97324191696,2.17737E+11,6.94577E+11,4978982187,44641122100,17444567538,4062222227,71589834879,11501255726,3.53421E+11,1.08576E+11,60164786674,1.06448E+12,2.35505E+11,1.50713E+12,3284691610,1.55659E+11,16482382352,2584587556,67155603242,7.96694E+11,16193273792,1.8824E+11,5416168517,8.8903,10.5649,12.6911,13.8521,10.4157,15.0891,20.9682,,5.9319,5.6003,5.3415,10.5406,10.2912,6.5653,7.9435,17.2014,6.4653,13.9997,6.357,6.2894,7.0171,6.2478,6.0516,6.6929,7.3342,6.0974,6.8607,20.6146,6.8723,6.1792,5.848,6.4861,13.8718,0.9192,1.4612,1.0345,1.1664,0.8693,1.1314,2.4726,,0.7034,0.5378,0.6399,1.5722,1.0391,0.6995,0.7521,2.036,0.9201,1.6207,0.827,0.6537,0.7847,0.7585,0.638,0.8551,1.0597,0.6384,1.0223,2.1023,0.8855,0.6899,0.8626,0.6612,1.1825,1.8904,4.0851,3.4153,3.8577,2.8557,4.1415,6.7973,,1.9335,1.617,1.7148,3.4164,3.5318,2.4351,2.5208,6.7979,2.6122,3.5722,2.4346,2.2672,2.8834,2.1165,2.0953,2.5747,2.3562,1.8616,2.752,6.1108,2.6561,2.2074,2.3758,1.7513,3.5331
