ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2014/2/24,1.0256,-0.725,-4.321,2.1651,-3.642,-3.1654,10.0026,,-0.5435,0,1.4925,,,,0,,,,,,,,0,3.0605,3.5488,2.7635,2.1549,2.5453,4.4408,6.889,,3.8742,,3.1102,,,,,,,,,,,,,2136862026,1919358318,8359294240,941534143,4750747085,3700371440,916775400,,2263344595,557535000,2784777881,,,,648648000,,,,,,,,648648000,1475.7434,169.46,20.9945,38.1945,21.4015,27.4857,37.9499,,36.769,59.9657,57.5657,,,,-252.3681,,,,,,,,-49.5742,7.4687,7.7911,3.6431,1.7869,3.3081,3.8513,8.6054,,4.866,3.3068,6.6666,,,,103.0714,,,,,,,,20.2469,12.7875,6.048,3.7542,2.1876,1.9859,3.5009,4.5532,,5.8184,3.1803,8.0213,,,,106.0413,,,,,,,,20.8303
2014/2/25,-6.2183,-5,-3.7276,-1.9868,-2.5918,-4.2695,10.0047,,-5.7559,0,-6.0976,,,,0,,,,,,,,0,4.431,3.9396,3.1609,3.1932,2.3123,5.2298,8.5361,,6.4138,,5.8096,,,,,,,,,,,,,2003986088,1823390402,8047693308,922828166.6,4627617571,3542383600,1008495800,,2133068294,557535000,2614974351,,,,648648000,,,,,,,,648648000,1383.9776,160.987,20.2119,37.4356,20.8468,26.3122,41.7467,,34.6526,59.9657,54.0556,,,,-252.3681,,,,,,,,-49.5702,7.0043,7.4015,3.5073,1.7514,3.2224,3.6868,9.4664,,4.586,3.3068,6.2601,,,,103.0714,,,,,,,,20.2453,11.9923,5.7456,3.6143,2.1441,1.9344,3.3514,5.0087,,5.4835,3.1803,7.5322,,,,106.0413,,,,,,,,20.8286
2014/2/26,-2.0298,-3.0751,0.1489,-2.027,1.3304,2.0906,0,,-0.6958,0,-0.3438,,,,0,,,,,,,,0,3.002,2.8354,1.712,3.4075,1.2842,2.7804,,,3.605,,3.4882,,,,,,,,,,,,,1963309780,1767319260,8059677959,904122190.3,4689182328,3616440400,1008495800,,2118226690,557535000,2605984753,,,,648648000,,,,,,,,648648000,1355.8861,156.0365,20.242,36.6768,21.1242,26.8623,41.7467,,34.4115,59.9657,53.8698,,,,-252.3681,,,,,,,,-49.5766,6.8621,7.1739,3.5125,1.7159,3.2653,3.7639,9.4664,,4.554,3.3068,6.2386,,,,103.0714,,,,,,,,20.2479,11.7489,5.5689,3.6197,2.1007,1.9602,3.4214,5.0087,,5.4454,3.1803,7.5063,,,,106.0413,,,,,,,,20.8314
2014/2/27,-0.5525,-4.759,-1.3011,-1.7931,-1.0941,-2.5256,0,,-2.3745,0,-3.5263,,,,0,,,,,,,,0,2.3233,3.011,1.5608,1.964,1.1852,3.0145,,,3.9971,,2.9894,,,,,,,,,,,,,1952462765,1683212548,7954812261,887910344.1,4637878364,3525103680,1008495800,,2067930143,557535000,2514091078,,,,648648000,,,,,,,,648648000,1348.395,148.6107,19.9786,36.0192,20.893,26.1838,41.7467,,33.5944,59.9657,51.9702,,,,-252.3681,,,,,,,,-49.6026,6.8242,6.8325,3.4668,1.6852,3.2295,3.6688,9.4664,,4.4459,3.3068,6.0186,,,,103.0714,,,,,,,,20.2585,11.684,5.3039,3.5726,2.063,1.9387,3.335,5.0087,,5.3161,3.1803,7.2416,,,,106.0413,,,,,,,,20.8423
2014/2/28,1.25,2.3703,1.7326,2.9494,0.2765,1.5406,10.0085,,2.0734,0,1.1522,,,,0,,,,,,,,0,1.7655,1.4695,1.1326,2.2326,2.0532,2.1741,61.5293,,2.6533,,2.0811,,,,,,,,,,,,,1976868549,1723109322,8092635750,914098711,4650704355,3579412000,1109431100,,2110805888,557535000,2543057562,,,,648648000,,,,,,,,648648000,1365.2499,152.1332,20.3248,37.0815,20.9508,26.5872,45.9249,,34.2909,59.9657,52.569,,,,-252.3681,,,,,,,,-49.5945,6.9095,6.9945,3.5269,1.7349,3.2385,3.7254,10.4138,,4.5381,3.3068,6.0879,,,,103.0714,,,,,,,,20.2552,11.8301,5.4296,3.6345,2.1239,1.9441,3.3864,5.51,,5.4263,3.1803,7.3251,,,,106.0413,,,,,,,,20.8389
2014/3/3,4.2524,4.005,2.9248,2.1828,1.8202,2.2069,10.0058,,4.4141,0,4.674,,,,0,,,,,,,,0,2.3991,2.7487,1.9638,2.1759,1.7986,2.7853,26.085,,4.1247,,3.1201,,,,,,,,,,,,,2060932918,1792119958,8329332612,934051752.4,4735355896,3658405920,1220438500,,2203978179,557535000,2661920033,,,,648648000,,,,,,,,648648000,1423.3058,158.2262,20.9193,37.8909,21.3322,27.174,50.52,,35.8046,59.9657,55.0261,,,,-252.3681,,,,,,,,-49.575,7.2034,7.2746,3.6301,1.7727,3.2974,3.8076,11.4558,,4.7384,3.3068,6.3725,,,,103.0714,,,,,,,,20.2473,12.3331,5.6471,3.7408,2.1702,1.9795,3.4612,6.0613,,5.6658,3.1803,7.6674,,,,106.0413,,,,,,,,20.8307
2014/3/4,-0.6579,0,-1.5108,-0.4005,-1.9502,-1.6869,3.6874,,-0.5612,0,-1.9887,,,,0,,,,,,,,0,2.0248,,1.9703,1.4768,1.9628,2.3716,55.6812,,3.8366,,2.7205,,,,,,,,,,,,,2047374149,1792119958,8203493774,930310557.1,4643008760,3596691920,1265441500,,2191610176,557535000,2608981285,,,,648648000,,,,,,,,648648000,1413.942,158.2262,20.6032,37.7392,20.9161,26.7156,52.3829,,35.6036,59.9657,53.9317,,,,-252.3681,,,,,,,,-49.6123,7.156,7.2746,3.5752,1.7656,3.2331,3.7433,11.8782,,4.7118,3.3068,6.2458,,,,103.0714,,,,,,,,20.2625,12.252,5.6471,3.6843,2.1615,1.9409,3.4028,6.2849,,5.634,3.1803,7.515,,,,106.0413,,,,,,,,20.8463
2014/3/5,0.5298,3.6703,-2.0453,0.8043,0.3315,-1.1668,-7.1973,,-1.4673,0,-0.4594,,,,0,,,,,,,,0,2.3022,5.946,1.6062,2.2654,1.1582,2.1228,35.8881,,2.2608,,1.775,,,,,,,,,,,,,2058221165,1857895720,8035708656,937792947.7,4658399949,3554726400,1174364000,,2159453367,557535000,2596995154,,,,648648000,,,,,,,,648648000,1421.4331,164.0335,20.1818,38.0427,20.9855,26.4039,48.6128,,35.0812,59.9657,53.684,,,,-252.3681,,,,,,,,-49.6293,7.1939,7.5416,3.5021,1.7798,3.2438,3.6997,11.0233,,4.6427,3.3068,6.2171,,,,103.0714,,,,,,,,20.2694,12.3169,5.8543,3.6089,2.1789,1.9473,3.3631,5.8325,,5.5514,3.1803,7.4804,,,,106.0413,,,,,,,,20.8535
2014/3/6,-1.9763,-4.585,-0.261,-0.3989,0.2753,0.8333,3.0109,,-1.6037,0,-1.2692,,,,0,,,,,,,,0,1.674,2.9581,1.412,1.7976,1.1914,2.146,34.8355,,2.8547,,2.2524,,,,,,,,,,,,,2017544857,1772710716,8014735517,934051752.4,4671225940,3584349120,1209723500,,2124822958,557535000,2564033292,,,,648648000,,,,,,,,648648000,1393.3415,156.5125,20.1291,37.8909,21.0433,26.6239,50.0765,,34.5186,59.9657,53.0026,,,,-252.3681,,,,,,,,-49.6228,7.0517,7.1958,3.4929,1.7727,3.2528,3.7305,11.3552,,4.5682,3.3068,6.1382,,,,103.0714,,,,,,,,20.2668,12.0735,5.5859,3.5995,2.1702,1.9527,3.3911,6.0081,,5.4623,3.1803,7.3855,,,,106.0413,,,,,,,,20.8508
2014/3/7,-2.5538,-3.0414,0.1121,-1.8692,-0.6041,-1.7218,-9.2648,,-0.0776,0,-1.8309,,,,0,,,,,,,,0,1.9815,2.4649,1.1213,1.6513,0.9347,2.0485,27.6048,,2.1651,,2.7281,,,,,,,,,,,,,1966021534,1718796157,8023724005,916592841.2,4643008760,3522635120,1097644600,,2123173891,557535000,2517087611,,,,648648000,,,,,,,,648648000,1357.7588,151.7524,20.1517,37.1827,20.9161,26.1655,45.437,,34.4919,59.9657,52.0322,,,,-252.3681,,,,,,,,-49.5839,6.8716,6.977,3.4969,1.7396,3.2331,3.6663,10.3032,,4.5647,3.3068,6.0258,,,,103.0714,,,,,,,,20.2509,11.7651,5.416,3.6035,2.1297,1.9409,3.3327,5.4515,,5.4581,3.1803,7.2503,,,,106.0413,,,,,,,,20.8344
2014/3/10,-1.931,2.8231,-3.3981,-4.898,-6.2983,-5.1156,-2.1671,,-2.5631,0,-1.3095,,,,0,,,,,,,,0,1.8394,2.9913,1.3498,2.4093,1.785,3.0257,19.6965,,2.5764,,2.0698,,,,,,,,,,,,,1928056980,1767319260,7751073189,871698497.9,4350576164,3342430240,1073857300,,2068754677,557535000,2484125749,,,,648648000,,,,,,,,648648000,1331.5401,156.0365,19.467,35.3615,19.5988,24.827,44.4523,,33.6078,59.9657,51.3508,,,,-252.3681,,,,,,,,-49.6739,6.7389,7.1739,3.378,1.6544,3.0295,3.4787,10.0799,,4.4477,3.3068,5.9469,,,,103.0714,,,,,,,,20.2876,11.538,5.5689,3.4811,2.0254,1.8186,3.1622,5.3333,,5.3182,3.1803,7.1553,,,,106.0413,,,,,,,,20.8722
2014/3/11,0.9845,-0.7932,-0.4252,1.0014,0.4127,0.8124,-2.5145,,0.279,0,1.2063,,,,0,,,,,,,,0,1.2808,1.5496,1.2374,1.0568,1.0181,1.5857,18.3313,,1.6887,,1.4236,,,,,,,,,,,,,1947039257,1753301475,7718115399,880427953.5,4368532552,3369584400,1046855500,,2074526412,557535000,2514091078,,,,648648000,,,,,,,,648648000,1344.6494,154.7989,19.3842,35.7156,19.6797,25.0287,43.3346,,33.7016,59.9657,51.9702,,,,-252.3681,,,,,,,,-49.686,6.8053,7.117,3.3637,1.671,3.042,3.507,9.8265,,4.4601,3.3068,6.0186,,,,103.0714,,,,,,,,20.2926,11.6516,5.5247,3.4663,2.0456,1.8261,3.1879,5.1992,,5.333,3.1803,7.2416,,,,106.0413,,,,,,,,20.8773
2014/3/12,0.2786,-2.091,6.3276,0,2.1139,2.2711,-2.2723,,1.9078,0,-0.4768,,,,0,,,,,,,,0,1.1912,1.6109,3.3375,1.0488,1.134,2.5369,17.7022,,2.4025,,1.6813,,,,,,,,,,,,,1952462765,1716639574,8206489937,880427953.5,4460879687,3446109760,1023068200,,2114104022,557535000,2502104946,,,,648648000,,,,,,,,648648000,1348.395,151.562,20.6107,35.7156,20.0957,25.5971,42.3499,,34.3445,59.9657,51.7224,,,,-252.3681,,,,,,,,-49.699,6.8242,6.9682,3.5765,1.671,3.1063,3.5866,9.6032,,4.5452,3.3068,5.9899,,,,103.0714,,,,,,,,20.2979,11.684,5.4092,3.6856,2.0456,1.8647,3.2603,5.0811,,5.4348,3.1803,7.2071,,,,106.0413,,,,,,,,20.8828
2014/3/13,0,0,-0.5476,0.5666,-0.345,0,0.8169,,0.117,0,0.8383,,,,0,,,,,,,,0,1.1712,,2.1415,1.7705,0.8714,1.7011,11.1027,,1.7788,,1.4955,,,,,,,,,,,,,1952462765,1716639574,8161547494,885416213.9,4445488498,3446109760,1031425900,,2116577623,557535000,2523080677,,,,648648000,,,,,,,,648648000,1348.395,151.562,20.4979,35.918,20.0263,25.5971,42.6959,,34.3847,59.9657,52.156,,,,-252.3681,,,,,,,,-49.6803,6.8242,6.9682,3.5569,1.6804,3.0956,3.5866,9.6816,,4.5505,3.3068,6.0401,,,,103.0714,,,,,,,,20.2903,11.684,5.4092,3.6654,2.0572,1.8583,3.2603,5.1226,,5.4411,3.1803,7.2675,,,,106.0413,,,,,,,,20.8749
2014/3/14,-0.6944,0,-2.3495,0,-1.6734,-2.149,-0.9765,,-1.792,0,-1.3064,,,,0,,,,,,,,0,0.9204,,1.325,1.1927,1.049,1.3614,10.2358,,1.932,,1.5998,,,,,,,,,,,,,1938903996,1716639574,7969793075,885416213.9,4371097750,3372052960,1021353800,,2078649080,557535000,2490118815,,,,648648000,,,,,,,,648648000,1339.0311,151.562,20.0163,35.918,19.6912,25.047,42.2789,,33.7685,59.9657,51.4747,,,,-252.3681,,,,,,,,-49.7014,6.7768,6.9682,3.4734,1.6804,3.0438,3.5095,9.5871,,4.469,3.3068,5.9612,,,,103.0714,,,,,,,,20.2989,11.6029,5.4092,3.5793,2.0572,1.8272,3.1902,5.0726,,5.3436,3.1803,7.1726,,,,106.0413,,,,,,,,20.8838
2014/3/17,0.8392,0,1.5038,1.6901,1.8192,2.1962,1.0701,,1.547,0,1.8853,,,,0,,,,,,,,0,1.027,,1.2876,1.6384,1.1064,1.2352,9.4562,,1.7936,,1.6142,,,,,,,,,,,,,1955174519,1716639574,8089639587,900380995,4450618894,3446109760,1032283100,,2110805888,557535000,2537064497,,,,648648000,,,,,,,,648648000,1350.2678,151.562,20.3173,36.525,20.0495,25.5971,42.7314,,34.2909,59.9657,52.4451,,,,-252.3681,,,,,,,,-49.6811,6.8337,6.9682,3.5256,1.7088,3.0991,3.5866,9.6897,,4.5381,3.3068,6.0736,,,,103.0714,,,,,,,,20.2906,11.7002,5.4092,3.6331,2.092,1.8604,3.2603,5.1269,,5.4263,3.1803,7.3078,,,,106.0413,,,,,,,,20.8753
2014/3/18,2.2191,0,-1,0,-0.6916,-0.5014,-0.1246,,0.3906,0,1.1811,,,,0,,,,,,,,0,2.1113,,1.2856,1.5749,1.0805,1.6007,15.1062,,2.7512,,3.5411,,,,,,,,,,,,,1998562580,1716639574,8008743191,900380995,4419836516,3428829840,1030997300,,2119051224,557535000,2567029825,,,,648648000,,,,,,,,648648000,1380.2321,151.562,20.1141,36.525,19.9108,25.4687,42.6781,,34.4249,59.9657,53.0645,,,,-252.3681,,,,,,,,-49.6974,6.9854,6.9682,3.4903,1.7088,3.0777,3.5686,9.6776,,4.5558,3.3068,6.1453,,,,103.0714,,,,,,,,20.2972,11.9599,5.4092,3.5968,2.092,1.8476,3.244,5.1205,,5.4475,3.1803,7.3941,,,,106.0413,,,,,,,,20.8821
2014/3/19,-2.578,0,-1.4216,0.4155,-2.4956,-1.5839,-4.3234,,-1.0506,0,0.5058,,,,0,,,,,,,,0,2.051,,1.2797,3.0058,2.261,1.7377,15.4992,,2.1859,,2.8067,,,,,,,,,,,,,1947039257,1716639574,7894889004,904122190.3,4309532993,3374521520,986422900,,2096788818,557535000,2580014801,,,,648648000,,,,,,,,648648000,1344.6494,151.562,19.8281,36.6768,19.4139,25.0653,40.833,,34.0632,59.9657,53.333,,,,-252.3681,,,,,,,,-49.7055,6.8053,6.9682,3.4407,1.7159,3.0009,3.5121,9.2592,,4.508,3.3068,6.1764,,,,103.0714,,,,,,,,20.3006,11.6516,5.4092,3.5457,2.1007,1.8015,3.1926,4.8991,,5.3903,3.1803,7.4315,,,,106.0413,,,,,,,,20.8855
2014/3/20,-1.1142,0,-2.0493,-2.8966,-1.7857,-1.9751,0.2824,,-1.4157,0,-1.1227,,,,0,,,,,,,,0,1.3168,,1.2167,2.751,1.0921,1.5287,17.5666,,3.7814,,3.899,,,,,,,,,,,,,1925345226,1716639574,7733096213,877933823.4,4232577047,3307870400,989208800,,2067105610,557535000,2551048317,,,,648648000,,,,,,,,648648000,1329.6673,151.562,19.4218,35.6145,19.0672,24.5703,40.9483,,33.581,59.9657,52.7342,,,,-252.3681,,,,,,,,-49.7938,6.7295,6.9682,3.3702,1.6662,2.9473,3.4427,9.2853,,4.4441,3.3068,6.1071,,,,103.0714,,,,,,,,20.3366,11.5217,5.4092,3.473,2.0398,1.7693,3.1295,4.9129,,5.314,3.1803,7.3481,,,,106.0413,,,,,,,,20.9226
2014/3/21,1.2676,1.696,1.976,1.9886,2.1212,2.8358,-0.8449,,-2.3933,0,1.0963,,,,0,,,,,,,,0,1.7676,3.7192,1.4648,2.4795,1.2567,2.417,9.8606,,4.7377,,2.2312,,,,,,,,,,,,,1949751011,1745753437,7885900516,895392734.6,4322358984,3401675680,980851100,,2017633597,557535000,2579015957,,,,648648000,,,,,,,,648648000,1346.5222,154.1325,19.8056,36.3227,19.4717,25.267,40.6023,,32.7773,59.9657,53.3123,,,,-252.3681,,,,,,,,-49.8059,6.8148,7.0864,3.4368,1.6994,3.0098,3.5404,9.2069,,4.3378,3.3068,6.174,,,,103.0714,,,,,,,,20.3416,11.6678,5.501,3.5416,2.0804,1.8068,3.2183,4.8714,,5.1868,3.1803,7.4286,,,,106.0413,,,,,,,,20.9277
2014/3/24,-0.8345,-5.8061,3.1155,2.7855,2.0772,0.1451,-2.7747,,-1.6347,0,-1.7041,,,,0,,,,,,,,0,1.7033,3.5759,2.5799,3.2473,1.488,2.9659,10.784,,2.7473,,1.9879,,,,,,,,,,,,,1933480488,1644394065,8131585866,920334036.4,4412140921,3406612800,953635000,,1984652255,557535000,2535066808,,,,648648000,,,,,,,,648648000,1335.2856,145.1834,20.4226,37.3345,19.8761,25.3037,39.4757,,32.2415,59.9657,52.4038,,,,-252.3681,,,,,,,,-49.7873,6.7579,6.6749,3.5439,1.7467,3.0723,3.5455,8.9514,,4.2669,3.3068,6.0688,,,,103.0714,,,,,,,,20.334,11.5704,5.1816,3.652,2.1384,1.8444,3.2229,4.7363,,5.102,3.1803,7.302,,,,106.0413,,,,,,,,20.9199
2014/3/25,-0.4208,-0.2623,-0.0368,-0.4065,0.2326,-1.2319,-1.5506,,0.2908,0,-0.9062,,,,0,,,,,,,,0,1.3099,1.6874,1.9298,1.8785,1.0522,2.425,7.6056,,1.8874,,1.2965,,,,,,,,,,,,,1925345226,1640080900,8128589704,916592841.2,4422401714,3364647280,938848300,,1990423990,557535000,2512093389,,,,648648000,,,,,,,,648648000,1329.6673,144.8026,20.4151,37.1827,19.9223,24.992,38.8636,,32.3353,59.9657,51.9289,,,,-252.3681,,,,,,,,-49.7662,6.7295,6.6574,3.5426,1.7396,3.0795,3.5018,8.8126,,4.2793,3.3068,6.0138,,,,103.0714,,,,,,,,20.3254,11.5217,5.168,3.6506,2.1297,1.8486,3.1832,4.6628,,5.1168,3.1803,7.2359,,,,106.0413,,,,,,,,20.911
2014/3/26,-4.3662,0.6575,-0.8478,1.3605,-0.232,0,-0.6619,,-0.0829,0,0.2386,,,,0,,,,,,,,0,8.8172,1.5575,1.249,2.3337,0.6107,,5.109,,1.8059,,1.4524,,,,,,,,,,,,,1841280857,1650863812,8059677959,929063492.1,4412140921,3364647280,932633600,,1988774923,557535000,2518086455,,,,648648000,,,,,,,,648648000,1271.6114,145.7547,20.242,37.6886,19.8761,24.992,38.6064,,32.3085,59.9657,52.0528,,,,-252.3681,,,,,,,,-49.7776,6.4356,6.7012,3.5125,1.7633,3.0723,3.5018,8.7543,,4.2757,3.3068,6.0282,,,,103.0714,,,,,,,,20.33,11.0187,5.202,3.6197,2.1586,1.8444,3.1832,4.632,,5.1126,3.1803,7.2531,,,,106.0413,,,,,,,,20.9158
2014/3/27,-5.3019,-1.1757,-2.8625,-3.0872,-2.1512,0,-6.9393,,-7.8773,0,-3.9667,,,,0,,,,,,,,0,5.8071,1.1715,1.2669,2.2761,0.8859,,11.3587,,6.7232,,2.4652,,,,,,,,,,,,,1743657719,1631454570,7828973423,900380995,4317228587,3364647280,867915000,,1850378455,557535000,2418202026,,,,648648000,,,,,,,,648648000,1204.1916,144.041,19.6626,36.525,19.4486,24.992,35.9273,,29.7635,59.9657,49.988,,,,-252.3681,,,,,,,,-49.7978,6.0944,6.6224,3.412,1.7088,3.0063,3.5018,8.1468,,3.9389,3.3068,5.789,,,,103.0714,,,,,,,,20.3383,10.4345,5.1408,3.5161,2.092,1.8047,3.1832,4.3105,,4.7099,3.1803,6.9654,,,,106.0413,,,,,,,,20.9243
2014/3/28,-2.3328,-2.4455,-2.4493,4.9861,-1.6637,-4.3287,-0.4444,,-6.1656,0,-7.5176,,,,0,,,,,,,,0,2.8322,1.3446,1.8825,6.0202,1.2302,2.7868,13.7794,,6.4048,,3.8864,,,,,,,,,,,,,1702981412,1591557796,7637219003,945275338.2,4245403038,3219002240,864057600,,1736291214,557535000,2236412365,,,,648648000,,,,,,,,648648000,1176.1001,140.5185,19.181,38.3462,19.125,23.9102,35.7677,,27.9284,59.9657,46.2302,,,,-252.3681,,,,,,,,-49.8181,5.9523,6.4605,3.3284,1.7941,2.9562,3.3503,8.1106,,3.6961,3.3068,5.3538,,,,103.0714,,,,,,,,20.3465,10.1911,5.0151,3.43,2.1963,1.7747,3.0454,4.2914,,4.4195,3.1803,6.4418,,,,106.0413,,,,,,,,20.9328
2014/3/31,0.6369,-1.2873,-9.7685,0,-2.9003,-0.3834,-2.6538,,0.2398,0,-1.6972,,,,0,,,,,,,,0,1.6258,1.0073,3.9771,5.9324,1.4765,1.1683,6.576,,0.998,,1.8089,,,,,,,,,,,,,1713828427,1571070264,6891174463,945275338.2,4122273523,3206659440,841127500,,3826486866,557535000,2198456282,,,,648648000,,,,,,,,648648000,1183.5912,138.7097,17.3073,38.3462,18.5703,23.8185,34.8185,,27.9953,59.9657,45.4455,,,,-252.3681,,,,,,,,-49.8432,5.9902,6.3773,3.0033,1.7941,2.8705,3.3374,7.8954,,3.7049,3.3068,5.263,,,,103.0714,,,,,,,,20.3568,10.256,4.9505,3.0949,2.1963,1.7232,3.0338,4.1775,,4.4301,3.1803,6.3325,,,,106.0413,,,,,,,,20.9434
2014/4/1,-0.1582,0.8922,1.1304,0.9235,1.9291,1.6936,2.1656,,2.0096,0,1.363,,,,0,,,,,,,,0,1.2244,0.6108,1.4491,4.1226,0.8173,0.8785,6.0735,,1.0078,,1.2459,,,,,,,,,,,,,1711116673,1585088049,6969074696,954004793.9,4201794668,3260967760,859343000,,3903382775,557535000,2228421611,,,,648648000,,,,,,,,648648000,1181.7184,139.9473,17.5029,38.7004,18.9285,24.2219,35.5725,,28.5579,59.9657,46.065,,,,-252.3681,,,,,,,,-49.8286,5.9807,6.4342,3.0372,1.8106,2.9259,3.3939,8.0663,,3.7794,3.3068,5.3347,,,,103.0714,,,,,,,,20.3508,10.2397,4.9947,3.1299,2.2166,1.7564,3.0851,4.268,,4.5191,3.1803,6.4188,,,,106.0413,,,,,,,,20.9372
2014/4/2,0.4754,-0.3401,0.4729,-2.2222,3.7851,0.3028,3.4913,,-1.8293,0,0.4931,,,,0,,,,,,,,0,1.262,0.6498,1.1389,3.0601,1.2184,0.8986,10.6741,,1.296,,1.9485,,,,,,,,,,,,,1719251935,1579696593,7002032487,932804687.3,4360836957,3270842000,889345000,,3831979431,557535000,2239408898,,,,648648000,,,,,,,,648648000,1187.3367,139.4713,17.5857,37.8404,19.645,24.2952,36.8144,,28.0355,59.9657,46.2921,,,,-252.3681,,,,,,,,-49.8205,6.0091,6.4123,3.0516,1.7704,3.0366,3.4042,8.348,,3.7102,3.3068,5.361,,,,103.0714,,,,,,,,20.3475,10.2884,4.9777,3.1447,2.1673,1.8229,3.0945,4.417,,4.4364,3.1803,6.4504,,,,106.0413,,,,,,,,20.9338
2014/4/3,-0.6309,2.5256,-0.2567,1.8717,0.1765,-0.0755,3.6386,,-1.3378,0,-0.0446,,,,0,,,,,,,,0,1.2748,1.1685,1.0425,3.3058,1.5059,1.0841,19.8603,,1.6571,,1.5916,,,,,,,,,,,,,1708404919,1619593367,6984055510,950263598.6,4368532552,3268373440,921704300,,3780715492,557535000,2238410054,,,,648648000,,,,,,,,648648000,1179.8456,142.9938,17.5406,38.5486,19.6797,24.2769,38.1539,,27.6605,59.9657,46.2714,,,,-252.3681,,,,,,,,-49.8424,5.9712,6.5743,3.0438,1.8035,3.042,3.4016,8.6517,,3.6606,3.3068,5.3586,,,,103.0714,,,,,,,,20.3565,10.2235,5.1034,3.1366,2.2079,1.8261,3.0921,4.5777,,4.3771,3.1803,6.4476,,,,106.0413,,,,,,,,20.943
2014/4/4,1.746,0.2663,0.858,-0.5284,0.2349,-0.3021,-1.6275,,-1.0169,0,1.7849,,,,0,,,,,,,,0,1.929,0.5063,0.8125,2.3943,0.6102,1.4108,8.6658,,3.5304,,1.2998,,,,,,,,,,,,,1738234211,1623906532,7043978766,939040012.8,4378793344,3258499200,906703300,,3742267538,557535000,2278363825,,,,648648000,,,,,,,,648648000,1200.4461,143.3746,17.6911,38.0933,19.7259,24.2036,37.533,,27.3792,59.9657,47.0974,,,,-252.3681,,,,,,,,-49.8724,6.0755,6.5918,3.0699,1.7822,3.0491,3.3914,8.5109,,3.6234,3.3068,5.4543,,,,103.0714,,,,,,,,20.3687,10.402,5.117,3.1635,2.1818,1.8304,3.0828,4.5032,,4.3326,3.1803,6.5626,,,,106.0413,,,,,,,,20.9556
2014/4/8,-0.468,0.664,1.4462,-0.3984,4.7452,1.8939,1.7254,,-0.9295,0,0.1754,,,,0,,,,,,,,0,1.3575,0.6608,1.367,2.8704,3.0664,1.9021,9.3658,,3.9095,,1.4796,,,,,,,,,,,,,1730098950,1634689444,7145848302,935298817.5,4586574399,3320213200,922347200,,3707481294,557535000,2282359203,,,,648648000,,,,,,,,648648000,1194.8278,144.3266,17.9469,37.9415,20.6619,24.662,38.1806,,27.1247,59.9657,47.1799,,,,-252.3681,,,,,,,,-49.848,6.047,6.6355,3.1143,1.7751,3.1938,3.4556,8.6577,,3.5897,3.3068,5.4638,,,,103.0714,,,,,,,,20.3588,10.3533,5.151,3.2093,2.1731,1.9173,3.1412,4.5809,,4.2923,3.1803,6.5741,,,,106.0413,,,,,,,,20.9454
2014/4/9,1.0972,0,2.7254,1.3333,0.1119,0.2974,0.3717,,0.9877,0,1.488,,,,0,,,,,,,,0,1.6701,0.7852,1.9765,3.2367,1.0145,1.5125,10.3051,,2.1882,,1.4764,,,,,,,,,,,,,1749081227,1634689444,7340598885,947769468.4,4591704796,3330087440,925776000,,3744098393,557535000,2316319909,,,,648648000,,,,,,,,648648000,1207.9372,144.3266,18.436,38.4474,20.685,24.7353,38.3225,,27.3926,59.9657,47.882,,,,-252.3681,,,,,,,,-49.8181,6.1134,6.6355,3.1991,1.7988,3.1974,3.4659,8.6899,,3.6252,3.3068,5.5451,,,,103.0714,,,,,,,,20.3465,10.4669,5.151,3.2967,2.2021,1.9194,3.1505,4.5979,,4.3347,3.1803,6.672,,,,106.0413,,,,,,,,20.9328
