ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2014/1/30,0,0.5263,0.5882,-1.4134,-0.5688,0,-0.1773,,,,,,,,,,,-0.9709,-0.113,-1.3793,,,,,0.515,0.6299,0.7606,0.19,0.281,,1.8481,,,,,,,,,,,0.6463,1.1242,0.824,,,,,2058951614,21057032776,4074435271,14161921506,7991126874,730869449.9,878219196,,,,,,,,,,,2603282760,3317630448,3722779060,,,,,28.8049,14.3507,21.5844,17.8342,17.2878,-71.354,25.0261,,,,,,,,,,,31.2227,-156.5795,28.3719,,,,,6.0768,4.0482,3.2902,3.6862,2.4359,1.7355,2.0761,,,,,,,,,,,3.666,5.8872,1.773,,,,,1.6997,1.2186,1.7016,1.314,1.0401,5.0672,1.3439,,,,,,,,,,,26.2084,19.0418,0.6933,,,,
2014/2/7,-0.6723,-2.3037,2.6901,0.0796,-1.4302,0,0.5329,,,,,,,,,,,2.6144,1.4706,1.2587,,,,,0.6031,1.4067,0.8419,0.4168,0.9036,,2.3677,,,,,,,,,,,1.1124,1.1274,0.8221,,,,,2045109922,20571949298,4184039963,14173201412,7876837302,730869449.9,882898872,,,,,,,,,,,2671342440,3366419131,3769639216,,,,,28.6113,14.0201,22.1651,17.8484,17.0406,-71.354,25.1594,,,,,,,,,,,32.039,-158.8822,28.729,,,,,6.036,3.955,3.3788,3.6891,2.401,1.7355,2.0872,,,,,,,,,,,3.7619,5.9738,1.7954,,,,,1.6882,1.1905,1.7474,1.315,1.0253,5.0672,1.351,,,,,,,,,,,26.8936,19.3219,0.702,,,,
2014/2/10,1.1844,4.2872,2.5057,3.7008,2.7278,0,2.2379,,,,,,,,,,,3.9809,3.01,3.8674,,,,,1.1071,1.2832,1.5095,1.1004,1.2483,,4.6785,,,,,,,,,,,2.7678,2.4381,2.5194,,,,,2069332882,21453919258,4288879233,14697717023,8091701698,730869449.9,902657504,,,,,,,,,,,2777685690,3467749473,3915426368,,,,,28.9501,14.6211,22.7205,18.5089,17.5054,-71.354,25.7225,,,,,,,,,,,33.3144,-163.6646,29.8401,,,,,6.1075,4.1245,3.4634,3.8256,2.4665,1.7355,2.1339,,,,,,,,,,,3.9116,6.1536,1.8648,,,,,1.7082,1.2415,1.7912,1.3637,1.0532,5.0672,1.3813,,,,,,,,,,,27.9642,19.9035,0.7292,,,,
2014/2/11,-1.505,-0.1028,3,-0.8058,-0.339,0,-0.7488,,,,,,,,,,,-0.4594,1.2987,0.133,,,,,1.2013,1.2218,2.1521,0.8664,0.7966,,3.833,,,,,,,,,,,2.1123,3.014,1.545,,,,,2038189076,21431870009,4417545610,14579278014,8064272200,730869449.9,895897972,,,,,,,,,,,2764924500,3512785180,3920633052,,,,,28.5144,14.6061,23.4021,18.3597,17.446,-71.354,25.5299,,,,,,,,,,,33.1614,-165.7901,29.8798,,,,,6.0156,4.1203,3.5673,3.7948,2.4582,1.7355,2.1179,,,,,,,,,,,3.8937,6.2335,1.8673,,,,,1.6825,1.2402,1.8449,1.3527,1.0497,5.0672,1.3709,,,,,,,,,,,27.8357,20.1619,0.7301,,,,
2014/2/12,0.8489,5.7613,3.2362,4.0619,3.6281,0,3.018,,,,,,,,,,,1.8462,5.9829,1.992,,,,,0.7697,1.8109,2.56,1.2953,1.3342,,5.3079,,,,,,,,,,,2.2831,7.8562,2.1515,,,,,2055491191,22666627951,4560508251,15171473059,8356853505,730869449.9,922936100,,,,,,,,,,,2815969260,3722951815,3998733312,,,,,28.7565,15.4476,24.1594,19.1055,18.079,-71.354,26.3003,,,,,,,,,,,33.7736,-175.7092,30.475,,,,,6.0666,4.3577,3.6828,3.9489,2.5474,1.7355,2.1818,,,,,,,,,,,3.9656,6.6065,1.9045,,,,,1.6968,1.3117,1.9046,1.4077,1.0878,5.0672,1.4123,,,,,,,,,,,28.3496,21.3682,0.7447,,,,
2014/2/13,-1.8519,-3.1615,-1.8809,-0.3717,-3.337,0,-3.6056,,,,,,,,,,,-1.6616,-4.3347,-2.0833,,,,,1.2443,1.1974,2.0221,1.5855,0.8944,,3.8274,,,,,,,,,,,3.1061,4.9397,1.662,,,,,2017426539,21950027360,4474730666,15115073531,8077986949,730869449.9,889658404,,,,,,,,,,,2769178230,3561573863,3915426368,,,,,28.224,14.9592,23.705,19.0345,17.4757,-71.354,25.3521,,,,,,,,,,,33.2124,-168.0927,29.8401,,,,,5.9543,4.2199,3.6135,3.9343,2.4624,1.7355,2.1031,,,,,,,,,,,3.8997,6.3201,1.8648,,,,,1.6654,1.2702,1.8688,1.4024,1.0515,5.0672,1.3614,,,,,,,,,,,27.8785,20.442,0.7292,,,,
2014/2/14,0.5146,0.9543,0.5325,2.3134,1.0753,0,2.0456,,,,,,,,,,,2.6114,1.2645,0.6649,,,,,0.9035,1.0045,1.2642,1.1447,0.7485,,4.0634,,,,,,,,,,,2.4802,2.572,1.4338,,,,,2027807808,22159495225,4498557773,15464750605,8164847024,730869449.9,907857144,,,,,,,,,,,2841491640,3606609571,3941459788,,,,,28.3692,15.102,23.8312,19.4748,17.6636,-71.354,25.8707,,,,,,,,,,,34.0797,-170.2182,30.0385,,,,,5.9849,4.2602,3.6327,4.0253,2.4888,1.7355,2.1462,,,,,,,,,,,4.0015,6.4,1.8772,,,,,1.674,1.2824,1.8787,1.4349,1.0628,5.0672,1.3892,,,,,,,,,,,28.6065,20.7005,0.734,,,,
2014/2/17,0.3413,5.6219,3.4958,9.9927,4.0873,0,2.9782,,,,,,,,,,,2.5449,1.1446,1.5852,,,,,1.2728,2.0129,2.4571,2.6318,1.7264,,5.3329,,,,,,,,,,,3.5303,2.604,2.184,,,,,2034728653,23405277792,4655816678,17010097675,8498572574,730869449.9,934895272,,,,,,,,,,,2913805050,3647892303,4003939996,,,,,28.466,15.951,24.6643,21.4209,18.3856,-71.354,26.6411,,,,,,,,,,,34.947,-172.1666,30.5147,,,,,6.0054,4.4997,3.7597,4.4275,2.5906,1.7355,2.2101,,,,,,,,,,,4.1033,6.4733,1.9069,,,,,1.6797,1.3544,1.9444,1.5783,1.1062,5.0672,1.4306,,,,,,,,,,,29.3345,20.9374,0.7456,,,,
2014/2/18,10.034,3.9567,0.1024,0.1326,0.8607,0,0.5006,,,,,,,,,,,1.1679,0.9259,-0.13,,,,,5.5296,3.2025,2.139,1.7302,1.3837,,5.7274,,,,,,,,,,,3.2212,4.8672,2.0234,,,,,2238893603,24331346249,4660582100,17032657486,8571717900,730869449.9,939574948,,,,,,,,,,,2947834890,3681669083,3998733312,,,,,31.3223,16.5821,24.6896,21.4493,18.5438,-71.354,26.7745,,,,,,,,,,,35.3551,-173.7608,30.475,,,,,6.6079,4.6777,3.7636,4.4334,2.6129,1.7355,2.2211,,,,,,,,,,,4.1513,6.5332,1.9045,,,,,1.8482,1.408,1.9464,1.5804,1.1157,5.0672,1.4377,,,,,,,,,,,29.6771,21.1313,0.7447,,,,
2014/2/19,3.0912,0.6797,-0.9202,-3.3444,-1.4933,0,-2.601,,,,,,,,,,,-1.2987,3.262,4.1667,,,,,6.7444,1.5531,1.6624,1.0354,0.7231,,6.3346,2.1828,,,,,,,,,,2.0777,7.7597,4.1523,,,,,2308102061,24496715617,4617693308,16463022252,8443713579,730869449.9,915136640,943793998.6,,,,,,,,,,2909551320,3801764303,4165347200,,,,,32.2905,16.6948,24.4624,20.732,18.2669,-71.354,26.0781,35.7475,,,,,,,,,,34.896,-179.4288,31.7448,,,,,6.8122,4.7095,3.7289,4.2851,2.5738,1.7355,2.1634,9.085,,,,,,,,,,4.0973,6.7463,1.9838,,,,,1.9053,1.4176,1.9285,1.5275,1.0991,5.0672,1.4003,2.3713,,,,,,,,,,29.2917,21.8206,0.7757,,,,
2014/2/20,-5.3973,-3.8704,-4.2312,-2.912,-1.7867,0,-2.6705,9.9868,,,,,,,,,,-2.4854,8.1935,-2.5,,,,,3.8359,1.2084,1.4767,0.9861,0.6998,,3.9361,3.1992,,,,,,,,,,2.3582,14.7975,3.141,,,,,2183526206,23548597911,4422311031,15983626264,8292851344,730869449.9,890698332,1038048558,,,,,,,,,,2837237910,4113261280,4061213520,,,,,30.5477,16.0487,23.4273,20.1282,17.9405,-71.354,25.3817,39.3176,,,,,,,,,,34.0287,-194.1303,30.9511,,,,,6.4445,4.5272,3.5712,4.1603,2.5279,1.7355,2.1056,9.9923,,,,,,,,,,3.9955,7.2991,1.9342,,,,,1.8025,1.3627,1.8469,1.483,1.0794,5.0672,1.363,2.6081,,,,,,,,,,28.5637,23.6084,0.7563,,,,
2014/2/21,-2.6941,-2.4813,-1.1853,1.1291,-0.882,0,1.1092,10.012,,,,,,,,,,0.1499,-1.0036,-0.7692,,,,,2.8309,0.8939,1.3568,0.7834,0.4997,,2.1958,3.426,,,,,,,,,,1.7796,10.7176,2.014,,,,,2124699034,22964292813,4369891396,16164104753,8219706018,730869449.9,900577648,1141978254,,,,,,,,,,2841491640,4071978548,4029973416,,,,,29.7247,15.6505,23.1496,20.3555,17.7823,-71.354,25.6632,43.2541,,,,,,,,,,34.0797,-192.1819,30.7131,,,,,6.2709,4.4149,3.5288,4.2073,2.5056,1.7355,2.129,10.9928,,,,,,,,,,4.0015,7.2258,1.9193,,,,,1.7539,1.3289,1.825,1.4998,1.0699,5.0672,1.3781,2.8693,,,,,,,,,,28.6065,23.3715,0.7505,,,,
2014/2/24,-0.6515,-7.7772,-5.8888,-10.014,-10.0111,0,-2.0785,10.0027,,,,,,,,,,-1.9461,-1.8433,-3.1008,,,,,1.4062,2.5239,5.7443,2.5673,2.6015,,3.8461,11.9337,,,,,,,,,,1.3794,6.2763,1.6822,,,,,2110857347,21178303645,4112558642,14545438297,7396821100,730869449.9,881858944,1256207290,,,,,,,,,,2786193150,3996919035,3905013000,,,,,29.5311,14.4333,21.7864,18.3171,16.0021,-71.354,25.1298,47.5806,,,,,,,,,,33.4164,-188.6394,29.7607,,,,,6.23,4.0715,3.321,3.786,2.2547,1.7355,2.0847,12.0923,,,,,,,,,,3.9236,7.0926,1.8598,,,,,1.7425,1.2256,1.7175,1.3496,0.9628,5.0672,1.3494,3.1563,,,,,,,,,,28.0498,22.9407,0.7272,,,,
2014/2/25,-2.9508,-0.7808,-1.2746,-2.6367,0,0,-4.0094,10.0124,,,,,,,,,,-2.2901,0.2817,-1.8667,,,,,1.9689,1.138,1.8791,2.0054,1.7057,,4.5244,64.2861,,,,,,,,,,1.6344,8.6809,1.693,,,,,2048569753,21012934278,4060139007,14161921506,7396821100,730869449.9,846501392,1381984069,,,,,,,,,,2722387200,4008177962,3832119424,,,,,28.6597,14.3206,21.5087,17.8342,16.0021,-71.354,24.1222,52.3446,,,,,,,,,,32.6512,-189.1707,29.2052,,,,,6.0462,4.0397,3.2787,3.6862,2.2547,1.7355,2.0011,13.3031,,,,,,,,,,3.8338,7.1126,1.8251,,,,,1.6911,1.216,1.6956,1.314,0.9628,5.0672,1.2953,3.4723,,,,,,,,,,27.4075,23.0053,0.7136,,,,
2014/2/26,-1.5203,-0.2623,0.1174,0.6372,-2.3486,0,-2.027,0,,,,,,,,,,1.25,1.8727,-0.2717,,,,,1.5152,0.8191,1.6153,0.9993,0.9504,,4.789,,,,,,,,,,,1.2198,12.4165,0.9966,,,,,2017425956,20957811155,4064904429,14252160751,7223100950,730869449.9,829342580,1381984069,,,,,,,,,,2756417040,4083237475,3821706056,,,,,28.224,14.283,21.5339,17.9478,15.6263,-71.354,23.6333,52.3446,,,,,,,,,,33.0593,-192.7133,29.1258,,,,,5.9543,4.0291,3.2825,3.7096,2.2018,1.7355,1.9606,13.3031,,,,,,,,,,3.8817,7.2458,1.8202,,,,,1.6654,1.2128,1.6976,1.3224,0.9402,5.0672,1.2691,3.4723,,,,,,,,,,27.75,23.4361,0.7117,,,,
2014/2/27,-1.0292,-3.1562,-2.1102,-7.0044,-2.9747,0,-1.8809,0,,,,,,,,,,-3.5494,-5.239,-2.4523,,,,,1.1313,1.0873,1.9157,3.1079,0.9103,,3.8321,,,,,,,,,,,1.4067,9.6087,1.3381,,,,,1996663425,20296333686,3979126844,13253889104,7008236555,730869449.9,813743660,1381984069,,,,,,,,,,2658581250,3869317864,3727985744,,,,,27.9335,13.8322,21.0795,16.6907,15.1614,-71.354,23.1888,52.3446,,,,,,,,,,31.8859,-182.6171,28.4116,,,,,5.893,3.902,3.2133,3.4498,2.1363,1.7355,1.9237,13.3031,,,,,,,,,,3.7439,6.8662,1.7755,,,,,1.6482,1.1745,1.6618,1.2297,0.9122,5.0672,1.2452,3.4723,,,,,,,,,,26.7651,22.2083,0.6943,,,,
2014/2/28,-0.3466,1.2493,1.6766,3.4468,1.7613,0,1.6613,4.9684,,,,,,,,,,0.64,-3.7827,1.3966,,,,,1.3184,0.6262,0.9953,1.3992,0.5482,,1.7558,67.1652,,,,,,,,,,1.5742,6.1452,1.3618,,,,,1989742581,20549900049,4045842743,13710725281,7131669293,730869449.9,827262724,1450646331,,,,,,,,,,2675596170,3722951815,3780052584,,,,,27.8367,14.005,21.433,17.266,15.4285,-71.354,23.574,54.9453,,,,,,,,,,32.09,-175.7092,28.8084,,,,,5.8726,3.9507,3.2672,3.5687,2.1739,1.7355,1.9556,13.964,,,,,,,,,,3.7679,6.6065,1.8003,,,,,1.6425,1.1892,1.6897,1.2721,0.9283,5.0672,1.2659,3.6448,,,,,,,,,,26.9364,21.3682,0.7039,,,,
2014/3/3,2.2609,-0.8047,0,-0.905,-1.3462,0,2.137,10.0043,,,,,,,,,,1.2719,2.4194,0.6887,,,,,1.0465,0.7976,,1.1117,1.268,,2.2798,43.3346,,,,,,,,,,1.4936,4.5458,1.2244,,,,,2034728065,20384530682,4045842743,13586646319,7035666052,730869449.9,844941500,1595773384,,,,,,,,,,2709626010,3813023230,3806086004,,,,,28.466,13.8923,21.433,17.1097,15.2208,-71.354,24.0778,60.4422,,,,,,,,,,32.4981,-179.9602,29.0068,,,,,6.0054,3.9189,3.2672,3.5364,2.1446,1.7355,1.9974,15.361,,,,,,,,,,3.8158,6.7663,1.8127,,,,,1.6797,1.1796,1.6897,1.2606,0.9158,5.0672,1.2929,4.0094,,,,,,,,,,27.279,21.8852,0.7088,,,,
2014/3/4,0.5102,-1.5684,0,-0.9548,-1.8843,0,-0.4923,-5.4762,,,,,,,,,,0.157,0.689,-0.1368,,,,,0.8532,1.0391,,0.7562,0.9652,,2.0887,53.6185,,,,,,,,,,1.9089,4.5317,0.9262,,,,,2045109331,20064816572,4045842743,13456927405,6903090149,730869449.9,840781788,1508385051,,,,,,,,,,2713879740,3839294059,3800879320,,,,,28.6113,13.6744,21.433,16.9464,14.934,-71.354,23.9592,57.1322,,,,,,,,,,32.5492,-181.2001,28.9671,,,,,6.036,3.8575,3.2672,3.5027,2.1042,1.7355,1.9876,14.5198,,,,,,,,,,3.8218,6.8129,1.8102,,,,,1.6882,1.1611,1.6897,1.2486,0.8985,5.0672,1.2866,3.7899,,,,,,,,,,27.3218,22.036,0.7078,,,,
2014/3/5,-1.5228,2.1978,0,5.5742,0.6623,0,-0.2474,-5.2348,,,,,,,,,,-0.9404,-0.9775,-0.411,,,,,0.8676,0.7129,,1.515,1.2491,,1.3282,32.5906,,,,,,,,,,1.3029,5.2047,1.1044,,,,,2013965534,20505801551,4045842743,14207041128,6948805978,730869449.9,838701932,1429423450,,,,,,,,,,2688357360,3801764303,3785259268,,,,,28.1756,13.975,21.433,17.891,15.0329,-71.354,23.9,54.1415,,,,,,,,,,32.243,-179.4288,28.8481,,,,,5.9441,3.9422,3.2672,3.6979,2.1182,1.7355,1.9827,13.7597,,,,,,,,,,3.7859,6.7463,1.8028,,,,,1.6625,1.1867,1.6897,1.3182,0.9045,5.0672,1.2834,3.5915,,,,,,,,,,27.0649,21.8206,0.7049,,,,
2014/3/6,-0.5155,0.1075,0,2.3422,1.6447,0,0.8679,2.0742,,,,,,,,,,0,-3.2577,1.238,,,,,0.8113,0.8586,,1.4904,1.3752,,1.5354,28.9526,,,,,,,,,,1.2479,4.0291,1.6479,,,,,2003584269,20527850800,4045842743,14539798344,7063095550,730869449.9,845981428,1459073063,,,,,,,,,,2688357360,3677916108,3832119424,,,,,28.0303,13.99,21.433,18.31,15.2801,-71.354,24.1074,55.2645,,,,,,,,,,32.243,-173.5836,29.2052,,,,,5.9134,3.9465,3.2672,3.7845,2.153,1.7355,1.9999,14.0451,,,,,,,,,,3.7859,6.5265,1.8251,,,,,1.654,1.1879,1.6897,1.3491,0.9194,5.0672,1.2945,3.666,,,,,,,,,,27.0649,21.1097,0.7136,,,,
2014/3/7,-1.5544,-1.2352,0,2.8704,-1.6181,0,-0.9834,-2.6738,,,,,,,,,,1.4241,-1.8367,-1.087,,,,,0.9641,0.6803,,1.7054,0.7547,,1.8962,24.6097,,,,,,,,,,1.6625,2.8032,0.8624,,,,,1972440472,20274284437,4045842743,14957154852,6948805978,730869449.9,837662004,1420060415,,,,,,,,,,2726640930,3610362546,3790465952,,,,,27.5946,13.8172,21.433,18.8356,15.0329,-71.354,23.8703,53.7868,,,,,,,,,,32.7022,-170.3954,28.8877,,,,,5.8215,3.8977,3.2672,3.8931,2.1182,1.7355,1.9802,13.6696,,,,,,,,,,3.8398,6.4067,1.8053,,,,,1.6282,1.1733,1.6897,1.3878,0.9045,5.0672,1.2818,3.568,,,,,,,,,,27.4503,20.722,0.7059,,,,
2014/3/10,0.8772,-6.0359,0,-1.2443,-4.8684,0,-4.221,-4.6154,,,,,,,,,,-5.1482,-5.5094,-5.2198,,,,,0.7931,1.2306,,0.8853,0.7917,,1.8421,13.1567,,,,,,,,,,1.7189,2.9172,1.3303,,,,,1989742581,19050551119,4045842743,14771036409,6610508844,730869449.9,802304452,1354519165,,,,,,,,,,2586267840,3411454839,3592611960,,,,,27.8367,12.9832,21.433,18.6012,14.301,-71.354,22.8628,51.3043,,,,,,,,,,31.0186,-161.0077,27.3799,,,,,5.8726,3.6625,3.2672,3.8447,2.015,1.7355,1.8966,13.0387,,,,,,,,,,3.6421,6.0537,1.711,,,,,1.6425,1.1024,1.6897,1.3705,0.8604,5.0672,1.2277,3.4033,,,,,,,,,,26.0371,19.5803,0.669,,,,
2014/3/11,-1.2174,-1.2731,0,-4.5437,-1.1757,0,1.4906,-4.1475,,,,,,,,,,-0.1645,0.11,0.2899,,,,,0.7299,1.0505,,1.4008,0.8451,,1.0095,17.5545,,,,,,,,,,1.1054,1.7255,0.7581,,,,,1965519628,18808009380,4045842743,14099882025,6532791936,730869449.9,814263624,1298340950,,,,,,,,,,2582014110,3415207814,3603025328,,,,,27.4978,12.8179,21.433,17.756,14.1329,-71.354,23.2036,49.1765,,,,,,,,,,30.9676,-161.1848,27.4592,,,,,5.8011,3.6158,3.2672,3.67,1.9914,1.7355,1.9249,12.4979,,,,,,,,,,3.6361,6.0604,1.716,,,,,1.6225,1.0884,1.6897,1.3082,0.8503,5.0672,1.246,3.2621,,,,,,,,,,25.9943,19.6019,0.671,,,,
2014/3/12,-0.1761,2.1102,0,0.8,1.1197,0,0.6386,-2.4038,,,,,,,,,,-0.3295,-0.5495,-1.3006,,,,,0.5011,0.7239,,0.4752,1.7748,,0.9654,19.915,,,,,,,,,,1.0944,1.783,1.3384,,,,,1962059206,19204895862,4045842743,14212681081,6605937262,730869449.9,819463264,1267130831,,,,,,,,,,2573506650,3396442936,3556165172,,,,,27.4494,13.0884,21.433,17.8981,14.2911,-71.354,23.3517,47.9944,,,,,,,,,,30.8656,-160.2992,27.1021,,,,,5.7909,3.6921,3.2672,3.6994,2.0136,1.7355,1.9372,12.1975,,,,,,,,,,3.6241,6.0271,1.6937,,,,,1.6197,1.1114,1.6897,1.3187,0.8598,5.0672,1.2539,3.1837,,,,,,,,,,25.9086,19.4942,0.6623,,,,
2014/3/13,4.5855,1.6648,0,1.627,0.1384,0,0.8249,-1.1084,,,,,,,,,,0.6612,0.221,0.5857,,,,,1.9412,0.5557,,0.7219,1.3096,,1.2571,10.2024,,,,,,,,,,1.0128,1.623,0.887,,,,,2052030175,19524609972,4045842743,14443919146,6615080427,730869449.9,826222796,1253086278,,,,,,,,,,2590521570,3403948887,3576991908,,,,,28.7081,13.3063,21.433,18.1893,14.3109,-71.354,23.5444,47.4624,,,,,,,,,,31.0696,-160.6534,27.2608,,,,,6.0564,3.7536,3.2672,3.7596,2.0164,1.7355,1.9532,12.0623,,,,,,,,,,3.6481,6.0404,1.7036,,,,,1.6939,1.1299,1.6897,1.3402,0.861,5.0672,1.2643,3.1484,,,,,,,,,,26.0799,19.5373,0.6661,,,,
2014/3/14,0,-1.2987,0,-1.5228,0.0691,0,-1.2587,-1.1208,,,,,,,,,,-0.3284,-1.6538,-2.0378,,,,,,0.4314,,0.5299,0.8731,,0.8301,8.6429,,,,,,,,,,0.6708,1.6107,1.0356,,,,,2052030175,19271043609,4045842743,14223960987,6619652010,730869449.9,815823516,1239041724,,,,,,,,,,2582014110,3347654253,3504098332,,,,,28.7081,13.1335,21.433,17.9123,14.3208,-71.354,23.248,46.9305,,,,,,,,,,30.9676,-157.9965,26.7053,,,,,6.0564,3.7049,3.2672,3.7023,2.0178,1.7355,1.9286,11.9271,,,,,,,,,,3.6361,5.9405,1.6689,,,,,1.6939,1.1152,1.6897,1.3198,0.8616,5.0672,1.2484,3.1131,,,,,,,,,,25.9943,19.2142,0.6526,,,,
2014/3/17,0,4.0618,0,4.1237,2.7624,0,3.8241,1.461,,,,,,,,,,1.318,2.3543,6.0921,,,,,,0.777,,1.0456,1.0697,,1.8532,8.2036,,,,,,,,,,1.0426,1.5291,2.1099,,,,,2052030175,20053791947,4045842743,14810516079,6802515325,730869449.9,847021356,1257143593,,,,,,,,,,2616043950,3426466741,3717572376,,,,,28.7081,13.6669,21.433,18.6509,14.7164,-71.354,24.1371,47.6161,,,,,,,,,,31.3758,-161.7162,28.3322,,,,,6.0564,3.8553,3.2672,3.855,2.0736,1.7355,2.0023,12.1013,,,,,,,,,,3.684,6.0803,1.7706,,,,,1.6939,1.1605,1.6897,1.3742,0.8854,5.0672,1.2961,3.1586,,,,,,,,,,26.3368,19.6665,0.6923,,,,
2014/3/18,0,0.7147,0,-0.9901,-1.1425,0,0.798,-2.284,,,,,,,,,,0.9756,0.8762,0,,,,,,0.4559,,0.8157,0.9233,,3.035,13.3174,,,,,,,,,,1.2296,1.8938,2.0372,,,,,2052030175,20197112066,4045842743,14663877306,6724798416,730869449.9,853780888,1228430284,,,,,,,,,,2641566330,3456490546,3717572376,,,,,28.7081,13.7646,21.433,18.4663,14.5483,-71.354,24.3297,46.5286,,,,,,,,,,31.6819,-163.1332,28.3322,,,,,6.0564,3.8829,3.2672,3.8168,2.0499,1.7355,2.0183,11.8249,,,,,,,,,,3.72,6.1336,1.7706,,,,,1.6939,1.1688,1.6897,1.3606,0.8753,5.0672,1.3065,3.0865,,,,,,,,,,26.5938,19.8388,0.6923,,,,
2014/3/19,0,-3.1114,0,1.5,-0.5438,0,-0.7917,-4.8526,,,,,,,,,,-0.6441,-1.4115,-0.9804,,,,,,0.5762,,1.0824,0.6876,,1.4135,14.09,,,,,,,,,,0.8921,1.6106,0.9439,,,,,2052030175,19568708470,4045842743,14883835466,6688225753,730869449.9,847021356,1168818957,,,,,,,,,,2624551410,3407701863,3681125588,,,,,28.7081,13.3363,21.433,18.7433,14.4691,-71.354,24.1371,44.2707,,,,,,,,,,31.4778,-160.8306,28.0544,,,,,6.0564,3.7621,3.2672,3.8741,2.0387,1.7355,2.0023,11.2511,,,,,,,,,,3.696,6.047,1.7532,,,,,1.6939,1.1324,1.6897,1.381,0.8706,5.0672,1.2961,2.9367,,,,,,,,,,26.4225,19.5588,0.6855,,,,
2014/3/20,9.9494,-2.5352,0,0.7958,-1.7772,0,-1.7802,6.8091,,,,,,,,,,-2.7553,-2.2026,-1.273,,,,,0.7141,0.4735,,2.684,0.6318,,1.3253,28.2905,,,,,,,,,,1.037,2.049,1.2068,,,,,2256195066,19072600368,4045842743,15002274475,6569364599,730869449.9,831942400,1248404760,,,,,,,,,,2552238000,3332642351,3634265432,,,,,37.45,12.9982,21.433,18.8924,14.212,-71.354,23.7074,47.2851,,,,,,,,,,30.6105,-157.288,27.6973,,,,,7.9007,3.6667,3.2672,3.9049,2.0025,1.7355,1.9667,12.0172,,,,,,,,,,3.5942,5.9138,1.7309,,,,,2.2098,1.1037,1.6897,1.392,0.8551,5.0672,1.273,3.1367,,,,,,,,,,25.6945,19.128,0.6768,,,,
2014/3/21,-3.2209,7.6879,0,-1.8797,5.2888,0,1.25,-3.325,,,,,,,,,,4.3333,1.3514,2.4355,,,,,6.3221,1.1827,,2.2902,1.4846,,1.9804,17.9268,,,,,,,,,,2.0992,1.8957,1.5965,,,,,2183526206,20538875425,4045842743,14720276834,6916804897,730869449.9,842341680,1206895302,,,,,,,,,,2662834980,3377678058,3722779060,,,,,36.2438,13.9975,21.433,18.5373,14.9636,-71.354,24.0037,45.7129,,,,,,,,,,31.9369,-159.4135,28.3719,,,,,7.6462,3.9486,3.2672,3.8315,2.1084,1.7355,1.9913,11.6177,,,,,,,,,,3.7499,5.9938,1.773,,,,,2.1386,1.1886,1.6897,1.3658,0.9003,5.0672,1.289,3.0324,,,,,,,,,,26.8079,19.3865,0.6933,,,,
