ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2014/7/29,0.5222,-0.4768,-0.1661,1.2987,2.8235,1.158,1.1164,1.0797,0.6834,,,1.5873,,,0.1724,-0.2488,10.0372,3.1579,0.3979,0.6849,2.4145,9.9071,-0.3929,0,,0,-0.5038,,,,,,,2.1287,0.943,2.9881,3.567,1.6454,1.7473,2.7116,1.8542,3.1498,,,1.4555,,,1.6109,1.2143,2.0863,3.1668,3.3284,1.1906,2.5541,10.3583,0.5922,0.397,,,1.8671,,,,,,,1363555012,1337018157,3612202236,1594623096,2867489443,3760335817,3533365181,1569551793,2061937576,,,2448665677,,,3179232000,13984710498,2525571018,6478192000,3799610100,2166605529,9669197147,1905667186,52024514685,49568279000,,7957950000,5331454929,,,,,,,16.5077,-46.8226,40.4836,60.517,19.2013,23.7299,148.3743,45.967,10.3491,,,23.2003,,,17.1026,11.6519,-8.0955,13.7626,18.73,14.3511,10.7598,110.6823,6.0467,6.589,,5.5838,5.2633,,,,,,,1.8729,5.6675,1.4674,1.4265,1.6682,5.3319,2.7703,4.7422,1.2713,,,2.772,,,1.3487,1.3528,3.1861,1.4701,2.4488,1.8179,1.1165,2.4274,0.7724,0.713,,0.7508,0.669,,,,,,,0.6022,6.7935,0.6693,1.1614,0.438,0.6572,0.7226,2.7341,0.7631,,,2.6449,,,0.345,0.3102,0.7404,3.494,0.5578,1.1702,0.5903,0.3371,0.1066,0.1102,,0.1756,0.1922,,,,,,
2014/7/30,-1.039,1.3174,0.8319,0,-0.2288,0.4906,2.2082,-0.5752,-1.1312,,,0.558,,,0.6885,0.9975,5.4054,-0.9184,1.321,1.7007,-1.1788,-1.4085,-1.1834,-1.3793,,0,-1.0127,,,,,,,1.5667,1.7052,2.5108,2.7862,1.4947,1.803,4.7521,1.5522,2.4863,,,1.6908,,,1.905,1.1491,19.9639,1.226,3.0989,2.226,1.6577,7.8207,0.3661,0.34,,,1.7429,,,,,,,1349388207,1354631570,3642253835,1594623096,2860927683,3778783908,3611389018,1560523968,2038612490,,,2462330106,,,3201120000,14124208857,2662088370,6418698400,3849803100,2203452561,9555218399,1878826803,51408839955,48884578600,,7957950000,5277465512,,,,,,,16.3362,-47.4395,40.8204,60.517,19.1574,23.8464,151.6507,45.7026,10.232,,,23.3298,,,17.2203,11.7681,-8.5331,13.6362,18.9774,14.5952,10.633,109.1234,5.9752,6.4981,,5.5838,5.21,,,,,,,1.8534,5.7421,1.4796,1.4265,1.6644,5.3581,2.8315,4.7149,1.2569,,,2.7874,,,1.358,1.3663,3.3583,1.4566,2.4812,1.8488,1.1034,2.3932,0.7632,0.7032,,0.7508,0.6622,,,,,,,0.5959,6.883,0.6749,1.1614,0.437,0.6604,0.7385,2.7183,0.7544,,,2.6597,,,0.3474,0.3133,0.7804,3.4619,0.5651,1.1901,0.5833,0.3323,0.1053,0.1087,,0.1756,0.1902,,,,,,
2014/7/31,1.3123,1.6548,0.6601,1.5385,0.4587,0.895,-0.7716,1.4876,1.1442,,,0.8879,,,0,0.4938,5.4487,0.8239,-0.1304,0,0.3976,-0.2857,1.3972,1.3986,,0,1.023,,,,,,,1.9826,1.4928,1.7952,4.5469,0.8507,2.0073,3.0952,2.556,1.785,,,1.1746,,,1.4905,0.7492,14.1271,1.1292,2.4855,0.8279,1.2174,3.5647,0.2348,0.33,,,1.1655,,,,,,,1367096713,1377048641,3666295115,1619155759,2874051204,3812605407,3583523362,1583738374,2061937576,,,2484193192,,,3201120000,14193958036,2807138057,6471581600,3844783800,2203452561,9593211315,1873458726,52127127140,49568279000,,7957950000,5331454929,,,,,,,16.5506,-48.2245,41.0898,61.448,19.2452,24.0598,150.4806,46.3825,10.3491,,,23.537,,,17.2203,11.8262,-8.9981,13.7485,18.9527,14.5952,10.6753,108.8116,6.0587,6.589,,5.5838,5.2633,,,,,,,1.8778,5.8372,1.4894,1.4485,1.672,5.406,2.8096,4.7851,1.2713,,,2.8122,,,1.358,1.373,3.5413,1.4686,2.478,1.8488,1.1078,2.3863,0.7739,0.713,,0.7508,0.669,,,,,,,0.6038,6.9969,0.6794,1.1793,0.439,0.6663,0.7328,2.7588,0.7631,,,2.6833,,,0.3474,0.3148,0.823,3.4904,0.5644,1.1901,0.5857,0.3314,0.1068,0.1102,,0.1756,0.1922,,,,,,
2014/8/1,-1.2953,0.2326,-1.6393,-1.0101,1.1416,-3.0645,-2.6439,-0.3257,1.81,,,-2.2002,,,-1.1966,-1.2285,-4.2553,-0.4086,-1.8277,-2.0067,10.099,-7.4499,-1.9685,-1.3793,,0,-0.2532,,,,,,,1.8418,1.4157,2.5213,3.2713,2.525,2.2757,2.7418,1.9084,8.0633,,,1.1155,,,2.1239,1.385,8.1892,1.6875,3.0443,1.0984,6.5019,8.8498,0.3807,0.3914,,,2.7286,,,,,,,1349388207,1380251080,3606191916,1602800651,2906860008,3695767500,3488780131,1578579618,2099257713,,,2429535476,,,3162816000,14019585088,2687685374,6445140000,3774513600,2159236122,10562030676,1733888735,51101002590,48884578600,,7957950000,5317957575,,,,,,,16.3362,-48.3367,40.4162,60.8273,19.4649,23.3225,146.5021,46.2314,10.5364,,,23.0191,,,17.0143,11.6809,-8.6152,13.6923,18.6063,14.3023,11.7534,100.7053,5.9394,6.4981,,5.5838,5.25,,,,,,,1.8534,5.8507,1.465,1.4339,1.6911,5.2404,2.7354,4.7695,1.2943,,,2.7503,,,1.3417,1.3562,3.3906,1.4626,2.4327,1.8117,1.2196,2.2086,0.7587,0.7032,,0.7508,0.6673,,,,,,,0.5959,7.0132,0.6682,1.1674,0.444,0.6459,0.7135,2.7498,0.7769,,,2.6243,,,0.3432,0.311,0.7879,3.4761,0.5541,1.1662,0.6448,0.3067,0.1047,0.1087,,0.1756,0.1917,,,,,,
2014/8/4,1.5748,-0.6961,0.1667,2.551,1.3544,1.4143,1.5974,0.4085,2.4444,,,1.2373,,,2.9412,1.2438,1.1111,0.9231,3.7234,1.7065,8.4532,0.9288,3.8153,3.1469,,0,1.5228,,,,,,,1.3551,1.386,1.4496,3.5752,1.745,1.3354,1.9199,1.5887,5.7155,,,0.9786,,,2.2812,0.8932,5.0718,1.1761,5.5413,0.7138,10.957,4.019,0.5726,0.5436,,,1.765,,,,,,,1370638415,1370643764,3612202236,1643688422,2946230572,3748037090,3544511443,1585028064,2150572902,,,2459597220,,,3255840000,14193958036,2717548545,6504633600,3915054000,2196083155,11454864204,1749992965,53050639235,50422904500,,7957950000,5398941700,,,,,,,16.5935,-48.0002,40.4836,62.379,19.7286,23.6523,148.8424,46.4203,10.794,,,23.3039,,,17.5147,11.8262,-8.7109,13.8187,19.299,14.5464,12.7469,101.6407,6.166,6.7026,,5.5838,5.3299,,,,,,,1.8826,5.81,1.4674,1.4704,1.714,5.3145,2.7791,4.7889,1.3259,,,2.7843,,,1.3812,1.373,3.4282,1.4761,2.5233,1.8426,1.3227,2.2291,0.7876,0.7253,,0.7508,0.6774,,,,,,,0.6053,6.9644,0.6693,1.1972,0.45,0.6551,0.7248,2.761,0.7959,,,2.6567,,,0.3533,0.3148,0.7967,3.5082,0.5747,1.1861,0.6993,0.3095,0.1087,0.1121,,0.1756,0.1946,,,,,,
2014/8/5,0.7752,-0.4673,-1.4975,0,-0.4454,1.3946,1.4151,-0.4068,-0.2169,,,2.2222,,,0,1.2285,-2.1978,-1.0163,0.641,0.3356,-4.3118,0,0.3868,0.339,,0,-0.25,,,,,,,2.2399,1.3494,2.6928,2.5108,1.0652,1.4403,2.8141,2.2541,3.2394,,,2.1563,,,1.2596,1.4157,5.236,1.4799,4.9117,0.858,10.5866,2.4168,0.2937,0.4657,,,1.4554,,,,,,,1381263519,1364238886,3558109357,1643688422,2933107051,3800306680,3594669624,1578579618,2145907884,,,2514254936,,,3255840000,14368330985,2657822203,6438529600,3940150500,2203452561,10960956295,1749992965,53255864145,50593829600,,7957950000,5385444346,,,,,,,16.7221,-47.7759,39.8773,62.379,19.6407,23.9822,150.9486,46.2314,10.7706,,,23.8218,,,17.5147,11.9715,-8.5195,13.6783,19.4228,14.5952,12.1973,101.6407,6.1898,6.7254,,5.5838,5.3166,,,,,,,1.8972,5.7829,1.4454,1.4704,1.7064,5.3886,2.8184,4.7695,1.323,,,2.8462,,,1.3812,1.3899,3.3529,1.4611,2.5394,1.8488,1.2657,2.2291,0.7906,0.7278,,0.7508,0.6757,,,,,,,0.61,6.9318,0.6593,1.1972,0.448,0.6642,0.7351,2.7498,0.7941,,,2.7158,,,0.3533,0.3187,0.7792,3.4726,0.5784,1.1901,0.6692,0.3095,0.1091,0.1125,,0.1756,0.1941,,,,,,
2014/8/6,0,2.6995,0,0.2488,0.8949,-0.0809,-0.155,0.817,-0.2174,,,-0.4348,,,0.3361,0,0.8026,0.2053,-1.0191,1.0033,-1.9064,0,-0.578,0,,0,0,,,,,,,1.944,2.0782,1.2631,2.8164,1.2464,1.1286,1.9793,2.39,2.8169,,,1.3569,,,1.8316,0.8069,3.4245,0.878,2.9645,1.208,4.6675,2.0912,0.2559,0.3047,,,1.9138,,,,,,,1381263519,1401066931,3558109357,1647777200,2959354094,3797231998,3589096493,1591476510,2141242867,,,2503323393,,,3266784000,14368330985,2679153039,6451750400,3899996100,2225560781,10751995256,1749992965,52948026780,49397353900,,7957950000,5385444346,,,,,,,16.7221,-49.0656,39.8773,62.5342,19.8164,23.9628,150.7146,46.6091,10.7472,,,23.7182,,,17.5736,11.9715,-8.5878,13.7064,19.2248,14.7416,11.9648,101.6407,6.1541,6.5663,,5.5838,5.3166,,,,,,,1.8972,5.939,1.4454,1.4741,1.7217,5.3842,2.814,4.8084,1.3202,,,2.8338,,,1.3858,1.3899,3.3798,1.4641,2.5135,1.8674,1.2416,2.2291,0.7861,0.7105,,0.7508,0.6757,,,,,,,0.61,7.1189,0.6593,1.2002,0.452,0.6637,0.734,2.7723,0.7924,,,2.704,,,0.3545,0.3187,0.7854,3.4797,0.5725,1.202,0.6564,0.3095,0.1085,0.1098,,0.1756,0.1941,,,,,,
2014/8/7,3.0769,1.4857,2.1959,-1.4888,-3.7694,-2.3482,-1.2422,-0.2431,-1.9608,,,-0.9825,,,-0.335,-1.2136,-2.0701,-1.5369,-1.4157,-1.6556,-3.0035,-0.9202,-2.3256,-1.7301,,0,-2.2556,,,,,,,7.0795,2.0086,3.5161,3.111,1.3115,1.4424,2.6687,2.2558,3.1517,,,1.545,,,1.5854,0.7423,3.0126,1.234,2.4952,0.902,4.9388,2.7475,0.3765,0.3269,,,2.552,,,,,,,1423763935,1421882783,3636243515,1623244536,2847804161,3708066227,3544511443,1587607442,2099257713,,,2478727421,,,3255840000,14193958036,2623692865,6352594400,3844783800,2188713748,10429055469,1733888735,51716677320,48542728400,,7957950000,5263968158,,,,,,,17.2366,-49.7946,40.753,61.6032,19.0695,23.4001,148.8424,46.4958,10.5364,,,23.4852,,,17.5147,11.8262,-8.4101,13.4957,18.9527,14.4975,11.6054,100.7053,6.0109,6.4527,,5.5838,5.1967,,,,,,,1.9556,6.0272,1.4772,1.4522,1.6568,5.2578,2.7791,4.7967,1.2943,,,2.806,,,1.3812,1.373,3.3098,1.4416,2.478,1.8365,1.2043,2.2086,0.7678,0.6982,,0.7508,0.6605,,,,,,,0.6288,7.2247,0.6738,1.1823,0.435,0.6481,0.7248,2.7655,0.7769,,,2.6774,,,0.3533,0.3148,0.7692,3.4262,0.5644,1.1821,0.6367,0.3067,0.106,0.1079,,0.1756,0.1897,,,,,,
2014/8/8,6.4677,4.955,3.1405,1.2594,0.4608,-1.4096,0.3145,0.1625,1.1111,,,0.2205,,,-0.8403,0.2457,-0.1626,0.5203,0.2611,0,0,0.6192,0.5952,0.7042,,0,0.5128,,,,,,,12.5012,4.2297,3.2791,3.1785,0.5803,1.6233,1.6284,1.5508,3.9681,,,0.7534,,,1.1178,0.5457,1.9571,0.6738,2.3974,0.5854,1.9857,1.2333,0.2399,0.2403,,,1.6224,,,,,,,1515848169,1492336434,3750439593,1643688422,2860927683,3655796636,3555657706,1590186821,2122582799,,,2484193192,,,3228480000,14228832626,2619426698,6385646400,3854822400,2188713748,10870843681,1744624889,52024514685,48884578600,,7957950000,5290962866,,,,,,,18.3514,-52.2619,42.0329,62.379,19.1574,23.0702,149.3104,46.5714,10.6535,,,23.537,,,17.3675,11.8553,-8.3964,13.5659,19.0021,14.4975,11.9481,101.3289,6.0467,6.4981,,5.5838,5.2233,,,,,,,2.0821,6.3259,1.5236,1.4704,1.6644,5.1837,2.7878,4.8045,1.3087,,,2.8122,,,1.3696,1.3764,3.3045,1.4491,2.4844,1.8365,1.2398,2.2222,0.7724,0.7032,,0.7508,0.6639,,,,,,,0.6695,7.5827,0.6949,1.1972,0.437,0.6389,0.7271,2.77,0.7855,,,2.6833,,,0.3503,0.3156,0.7679,3.4441,0.5659,1.1821,0.6555,0.3086,0.1066,0.1087,,0.1756,0.1907,,,,,,
2014/8/11,1.4019,-0.6438,5.4487,3.4826,0.9174,1.6821,1.0972,1.0543,1.5385,,,2.2002,,,3.7288,0.4902,1.1401,0.7246,1.4323,1.0101,1.4572,0.3077,2.3669,1.3986,,0,1.5306,,,,,,,5.7505,1.9096,3.1599,6.5164,0.696,0.8912,1.9731,3.1034,4.5405,,,1.7744,,,2.8024,0.689,2.2746,0.9447,2.734,1.3499,2.8433,1.9871,0.3639,0.2654,,,1.6654,,,,,,,1537098377,1482729118,3954790468,1700931303,2887174726,3717290272,3594669624,1606952781,2155237919,,,2538850908,,,3348864000,14298581806,2649289868,6431919200,3910034700,2210821968,11029253060,1749992965,53255864145,49568279000,,7957950000,5371946992,,,,,,,18.6087,-51.9255,44.3231,64.5514,19.3331,23.4583,150.9486,47.0624,10.8174,,,24.0548,,,18.0151,11.9134,-8.4921,13.6642,19.2743,14.644,12.1222,101.6407,6.1898,6.589,,5.5838,5.3033,,,,,,,2.1113,6.2851,1.6066,1.5217,1.6797,5.2709,2.8184,4.8552,1.3288,,,2.8741,,,1.4207,1.3832,3.3421,1.4596,2.52,1.855,1.2579,2.2291,0.7906,0.713,,0.7508,0.674,,,,,,,0.6788,7.5339,0.7328,1.2389,0.441,0.6497,0.7351,2.7992,0.7976,,,2.7424,,,0.3634,0.3172,0.7767,3.469,0.574,1.1941,0.665,0.3095,0.1091,0.1102,,0.1756,0.1936,,,,,,
2014/8/12,-0.2304,0.9719,1.6717,0.4808,1.3636,0.2481,3.2558,3.3708,0.4329,,,0.2153,,,2.9412,-0.4878,0.3221,-0.3083,0.2567,0.6667,-1.0772,0.6135,-0.3854,-0.3448,,0,-0.2513,,,,,,,3.2676,1.467,2.3075,3.2539,0.9714,1.0732,5.5537,10.19,3.3522,,,1.8115,,,3.9653,0.6104,2.0887,0.8221,2.3343,0.9338,2.2622,1.5734,0.25,0.2197,,,2.1579,,,,,,,1533556676,1497140092,4020903986,1709108857,2926545290,3726514317,3711705379,1661119728,2164567953,,,2544316680,,,3447360000,14228832626,2657822203,6412088000,3920073300,2225560781,10910446025,1760729118,53050639235,49397353900,,7957950000,5358449637,,,,,,,18.5658,-52.4301,45.0641,64.8618,19.5967,23.5165,155.8632,48.6488,10.8642,,,24.1066,,,18.545,11.8553,-8.5195,13.6221,19.3238,14.7416,11.9916,102.2642,6.166,6.5663,,5.5838,5.2899,,,,,,,2.1064,6.3462,1.6334,1.529,1.7026,5.284,2.9101,5.0188,1.3345,,,2.8803,,,1.4624,1.3764,3.3529,1.4551,2.5265,1.8674,1.2444,2.2428,0.7876,0.7105,,0.7508,0.6724,,,,,,,0.6773,7.6071,0.7451,1.2448,0.447,0.6513,0.759,2.8936,0.801,,,2.7483,,,0.3741,0.3156,0.7792,3.4583,0.5754,1.202,0.6579,0.3114,0.1087,0.1098,,0.1756,0.1931,,,,,,
2014/8/13,0.6928,4.5989,-1.9432,2.3923,-0.4484,4.3729,-1.3514,-0.1553,1.0776,,,-0.5371,,,1.9048,-0.9804,-1.1236,1.2371,-0.6402,0,-0.1815,1.2195,1.354,0.346,,0,3.2746,,,,,,,6.8777,2.4271,1.81,5.6212,0.7045,3.4231,3.3383,10.0083,6.4372,,,1.2691,,,3.4299,1.7402,2.0412,1.8605,2.4911,0.9368,1.7863,2.8893,0.4886,0.2445,,,8.8783,,,,,,,1544181780,1565992524,3942769828,1749996629,2913421769,3889472452,3661547198,1658540350,2187893039,,,2530652251,,,3513024000,14089334267,2627959032,6491412800,3894976800,2225560781,10890644853,1782201425,53768926420,49568279000,,7957950000,5533915243,,,,,,,18.6944,-54.8414,44.1884,66.4135,19.5089,24.5449,153.757,48.5732,10.9813,,,23.9771,,,18.8982,11.739,-8.4237,13.7906,19.2001,14.7416,11.9698,103.5113,6.2495,6.589,,5.5838,5.4632,,,,,,,2.121,6.6381,1.6017,1.5655,1.6949,5.515,2.8708,5.0111,1.3489,,,2.8648,,,1.4903,1.3629,3.3152,1.4731,2.5103,1.8674,1.2421,2.2701,0.7983,0.713,,0.7508,0.6944,,,,,,,0.682,7.9569,0.7306,1.2746,0.445,0.6798,0.7488,2.8891,0.8097,,,2.7335,,,0.3812,0.3125,0.7704,3.5011,0.5718,1.202,0.6567,0.3152,0.1102,0.1102,,0.1756,0.1995,,,,,,
2014/8/14,-2.9817,-0.9202,-1.5244,0.4673,0.4505,-2.4506,2.2831,1.7107,0.6397,,,0.6479,,,-1.8692,-0.7426,-0.487,-0.3055,-1.2887,-1.3245,-1.0909,-1.2048,-0.9542,-0.6897,,0,1.4634,,,,,,,5.8311,2.4098,1.2969,7.2366,1.2296,2.0443,5.4481,11.0125,6.6196,,,1.8507,,,2.1734,0.7296,2.322,1.6717,2.3767,1.0118,1.942,1.9718,0.4272,0.2121,,,6.0633,,,,,,,1498139663,1551581550,3882666630,1758174183,2926545290,3794157317,3745144166,1686913513,2201888090,,,2547049566,,,3447360000,13984710498,2615160530,6471581600,3844783800,2196083155,10771837818,1760729118,53255864145,49226428800,,7957950000,5614899368,,,,,,,18.137,-54.3367,43.5148,66.7238,19.5967,23.9434,157.2674,49.4042,11.0515,,,24.1325,,,18.545,11.6519,-8.3827,13.7485,18.9527,14.5464,11.8392,102.2642,6.1898,6.5436,,5.5838,5.5431,,,,,,,2.0578,6.577,1.5773,1.5729,1.7026,5.3799,2.9364,5.0968,1.3576,,,2.8833,,,1.4624,1.3528,3.2991,1.4686,2.478,1.8426,1.2285,2.2428,0.7906,0.7081,,0.7508,0.7045,,,,,,,0.6616,7.8837,0.7194,1.2806,0.447,0.6631,0.7659,2.9385,0.8148,,,2.7512,,,0.3741,0.3102,0.7667,3.4904,0.5644,1.1861,0.6495,0.3114,0.1091,0.1095,,0.1756,0.2024,,,,,,
2014/8/15,0.2364,1.1352,0.3096,0.6977,10.0897,1.7018,1.1905,-0.0765,0.8475,,,0.8584,,,0.1587,0.7481,0.9788,0.5107,0.7833,1.0067,0.3676,0.6098,0.9634,0.3472,,0,0.2404,,,,,,,2.1992,1.4434,0.876,4.9536,2.6848,1.5323,4.8223,3.8987,5.2473,,,1.5265,,,1.6298,0.4787,1.5809,0.9746,1.8266,1.0863,1.3487,1.2387,0.2434,0.2965,,,2.4264,,,,,,,1501681364,1569194963,3894687269,1770440515,3221824523,3858725634,3789729216,1685623824,2220548159,,,2568912652,,,3452832000,14089334267,2640757534,6504633600,3874899600,2218191375,10811440163,1771465271,53768926420,49397353900,,7957950000,5628396722,,,,,,,18.1799,-54.9535,43.6495,67.1893,21.574,24.3508,159.1396,49.3664,11.1452,,,24.3396,,,18.5744,11.739,-8.4648,13.8187,19.1011,14.6928,11.8828,102.8878,6.2495,6.5663,,5.5838,5.5564,,,,,,,2.0626,6.6517,1.5821,1.5838,1.8744,5.4714,2.9713,5.0929,1.3691,,,2.9081,,,1.4648,1.3629,3.3314,1.4761,2.4974,1.8612,1.2331,2.2564,0.7983,0.7105,,0.7508,0.7062,,,,,,,0.6632,7.9732,0.7217,1.2895,0.4921,0.6744,0.775,2.9363,0.8218,,,2.7748,,,0.3747,0.3125,0.7742,3.5082,0.5688,1.198,0.6519,0.3133,0.1102,0.1098,,0.1756,0.2029,,,,,,
2014/8/18,0.2358,-0.9184,4.1667,0.6928,6.9246,3.3466,1.9118,0.3826,2.1008,,,0,,,0.9509,0.7426,2.5848,0.1016,1.5544,1.9934,2.5641,0.6061,0,0,,0,0,,,,,,,2.1017,1.4595,2.0558,3.622,6.1768,2.433,5.4353,3.5503,6.0081,,,,,,1.6756,0.5988,4.0438,1.6474,2.8871,1.6744,3.0799,1.4914,0.2026,0.2515,,,1.9465,,,,,,,1505223065,1554783989,4056965906,1782706846,3444924389,3987862269,3862179922,1692072270,2267198330,,,2568912652,,,3485664000,14193958036,2709016210,6511244000,3935131200,2262407814,11088656578,1782201425,53768926420,49397353900,,7957950000,5628396722,,,,,,,18.2228,-54.4488,45.4682,67.6549,23.0679,25.1658,162.182,49.5553,11.3793,,,24.3396,,,18.751,11.8262,-8.6836,13.8328,19.398,14.9857,12.1875,103.5113,6.2495,6.5663,,5.5838,5.5564,,,,,,,2.0675,6.5906,1.6481,1.5948,2.0041,5.6545,3.0281,5.1124,1.3978,,,2.9081,,,1.4787,1.373,3.4175,1.4776,2.5362,1.8983,1.2647,2.2701,0.7983,0.7105,,0.7508,0.7062,,,,,,,0.6648,7.9,0.7517,1.2984,0.5261,0.697,0.7898,2.9475,0.839,,,2.7748,,,0.3783,0.3148,0.7942,3.5118,0.5777,1.2219,0.6686,0.3152,0.1102,0.1098,,0.1756,0.2029,,,,,,
2014/8/19,-0.9412,-0.6179,-0.5926,-0.9174,-1.9048,-0.5397,-0.7215,-1.753,-2.0576,,,0,,,2.1978,-0.4914,1.5748,1.0152,1.0204,-0.3257,-0.3571,1.506,-0.7634,-0.692,,0,-0.9592,,,,,,,2.7844,1.5088,1.6222,3.7316,3.204,1.6986,3.9502,3.8107,5.8789,,,,,,2.6561,0.665,4.3643,2.0406,3.8788,0.8609,2.2402,2.5165,0.2383,0.2783,,,2.9279,,,,,,,1491056260,1545176673,4032924626,1766351737,3379306781,3966339496,3834314266,1662409417,2220548159,,,2568912652,,,3562272000,14124208857,2751677883,6577348000,3975285600,2255038407,11049054233,1809041807,53358476600,49055503700,,7957950000,5574407305,,,,,,,18.0513,-54.1124,45.1988,67.0342,22.6285,25.0299,161.0119,48.6865,11.1452,,,24.3396,,,19.1631,11.7681,-8.8203,13.9732,19.596,14.9369,12.1439,105.0702,6.2018,6.5209,,5.5838,5.5031,,,,,,,2.048,6.5498,1.6383,1.5802,1.966,5.624,3.0063,5.0227,1.3691,,,2.9081,,,1.5112,1.3663,3.4713,1.4926,2.5621,1.8921,1.2602,2.3043,0.7922,0.7056,,0.7508,0.6994,,,,,,,0.6585,7.8512,0.7473,1.2865,0.5161,0.6932,0.7841,2.8958,0.8218,,,2.7748,,,0.3866,0.3133,0.8067,3.5474,0.5836,1.2179,0.6662,0.32,0.1093,0.1091,,0.1756,0.2009,,,,,,
2014/8/20,0.4751,0.2073,0,0.2315,-0.9709,-1.5504,-1.1628,0.4655,-0.8403,,,0,,,-0.3072,0.9877,-0.9302,0.1005,0,0.3268,0.3584,2.3739,-0.5769,-0.3484,,0,-0.2421,,,,,,,1.6982,0.877,4.0512,3.4325,1.8585,1.7166,3.4756,3.8972,3.0194,,,,,,1.7088,1.511,3.0249,1.1895,,1.0771,2.0082,4.1942,0.1888,0.2526,,,1.4569,,,,,,,1498139663,1548379111,4032924626,1770440515,3346497977,3904845861,3789729216,1670147553,2201888090,,,2568912652,,,3551328000,14263707216,2726080879,6583958400,3975285600,2262407814,11088656578,1851986420,53050639235,48884578600,,7957950000,5560909951,,,,,,,18.137,-54.2245,45.1988,67.1893,22.4088,24.6419,159.1396,48.9131,11.0515,,,24.3396,,,19.1043,11.8843,-8.7383,13.9872,19.596,14.9857,12.1875,107.5645,6.166,6.4981,,5.5838,5.4898,,,,,,,2.0578,6.5634,1.6383,1.5838,1.9469,5.5368,2.9713,5.0461,1.3576,,,2.9081,,,1.5065,1.3798,3.439,1.4941,2.5621,1.8983,1.2647,2.359,0.7876,0.7032,,0.7508,0.6978,,,,,,,0.6616,7.8674,0.7473,1.2895,0.5111,0.6825,0.775,2.9093,0.8148,,,2.7748,,,0.3854,0.3164,0.7992,3.551,0.5836,1.2219,0.6686,0.3276,0.1087,0.1087,,0.1756,0.2004,,,,,,
