ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2019/3/7,5.9801,-0.7299,-0.8016,-0.3781,-1.5471,4.1667,4.5337,2.7778,9.987,2.7897,2.1557,0,3.6082,3.7736,7.8947,-0.4587,-2.1301,0.7777,-1.1093,3.0702,5.531,1.8182,1.7266,10,0.3135,4.0084,0.2674,-1.5723,0.2484,1.6451,-0.2206,-2.7905,11.9004,6.9854,1.7984,3.2096,2.2801,1.3387,2.8092,8.9303,3.6024,1.8107,3.9879,3.899,2.0476,3.8638,1.9928,0.3205,7.3949,10.3311,23.4297,1.5626,2.9124,3.2754,3.8882,34.692,0.9925,1.7494,1.8667,12.243,6.1836,0.7751,8.6194,5.8327,3175915234,4612330547,6226541709,3916444051,15554128800,5751065892,3547318376,3414946422,4397151920,2219797243,3152045580,4978620993,1875665188,2392289042,3175915234,4612330547,3091797820,639493750,779525817,2855748012,8538548756,5075095872,12280974721,2538879203,31571200000,5694150000,66947321888,1173937800,697634504.6,7132790000,1746770400,3165400000,-3.1778,3.4009,12.9301,15.0187,12.9774,36.3547,24.2767,-11.9895,33.5539,60.2795,10.7373,41.743,34.5341,29.2431,-1.3968,1.8557,47.781,68.5387,44.2498,15.3339,15.0381,33.4765,8.9935,83.0549,16.3431,99.8226,12.1969,34.1305,52.3302,31.4586,23.9601,44.4086,23.0329,1.4704,1.8236,1.4608,1.7214,1.5386,1.7108,4.07,1.3956,2.0043,1.0099,2.4025,1.4996,1.1714,10.1237,0.8023,3.3077,2.5197,3.7569,1.5725,2.6379,1.2475,1.4128,2.5007,0.9613,1.5989,0.9258,4.0494,3.7204,2.6794,3.5084,6.0321,2.2322,2.5057,0.7632,0.7915,1.5347,0.7138,0.8923,3.0154,2.3877,4.6059,0.5673,2.612,0.9712,0.6827,0.9811,1.3672,8.7224,3.2938,4.9045,0.5698,1.3812,0.7048,0.572,0.7562,0.3876,0.9758,0.2684,2.5628,4.4309,4.4043,1.711,5.6346
2019/3/8,-10.0313,-5.8824,-5.3535,-6.0721,-7.1429,-5.8333,-1.487,-7.4844,-1.1792,-6.8894,-4.1032,-2.9183,-6.4677,-8.1119,-6.7073,-4.8387,-8.1765,-5.9164,-8.581,-5.5319,-2.7254,-6.5476,-5.5163,-4.7786,-5.9375,-7.7079,-6.6667,-9.9681,-3.0979,-4.6243,1.2161,-7.9529,9.8149,5.5186,2.0873,3.6312,2.0926,1.1764,2.4191,6.4688,9.827,1.9511,3.6912,3.9637,2.1274,3.5244,1.3311,0.4327,6.1056,7.4796,17.0612,1.3311,2.9439,2.6594,3.3962,45.6477,1.1133,1.4498,1.3457,12.4847,5.7671,0.7031,13.8479,5.2481,2857328126,4341016986,5893201598,3678633407,14443119600,5415587048,3494570147,3159357916,4345298713,2066867579,3022711940,4833330497,1754353509,2198229232,2857328126,4341016986,2838997881,601658750,712634370,2697770462,8305841976,4742797928,11603523499,2417557469,29696660000,5255250000,62484167095,1056919080,676022531.1,6802950000,1768013600,2913657600,-2.8591,3.2009,12.2379,14.1067,12.0504,34.234,23.9157,-11.0922,33.1582,56.1267,10.2968,40.5248,32.3006,26.871,-1.3055,1.7692,43.8742,64.4837,40.4527,14.4857,14.6283,31.2846,8.4974,79.086,15.3727,92.1283,11.3838,30.7284,50.7091,30.0039,24.2515,40.8768,20.7224,1.3839,1.726,1.3721,1.5984,1.4489,1.6853,3.7654,1.3791,1.8663,0.9685,2.3324,1.4026,1.0763,9.4621,0.7649,3.0373,2.3707,3.4345,1.4855,2.566,1.1658,1.3348,2.3812,0.9042,1.4757,0.8641,3.6457,3.6051,2.5555,3.5511,5.5524,2.0082,2.3583,0.7224,0.7435,1.425,0.6722,0.879,2.7897,2.3595,4.2886,0.544,2.5358,0.9084,0.6273,0.917,1.3035,8.0092,3.0989,4.4837,0.5383,1.3435,0.6587,0.5404,0.7201,0.3646,0.9006,0.2505,2.3074,4.2937,4.2006,1.7318,5.1864
2019/3/11,4.1812,2.0968,3.5219,4.4444,6.5385,2.6549,4.6541,7.4157,4.2959,6.5022,3.912,5.6112,6.383,3.5008,5.8824,6.4103,4.2281,5.1265,3.8037,3.8288,3.6638,4.4586,2.6946,-3.1824,2.99,4.3956,3.7143,0.8517,2.1739,3.8182,3.0584,2.7096,5.9612,4.6996,1.6411,2.3385,2.0852,0.6031,2.1718,6.3295,5.9166,1.7296,2.4762,4.3562,1.6122,2.3537,0.7512,0.4881,4.3164,7.6248,10.9528,0.9473,1.9774,2.0024,1.6813,26.7699,0.794,0.8738,1.0274,6.4243,4.144,0.4656,9.7366,5.0886,2976798292,4293537112,6100752988,3842128225,15387477420,5559363696,3657210519,3393647379,4531970257,2201260314,3140959840,5104539423,1866333520,2275183984,2976798292,4293537112,2959032384,632502500,739740708,2801063476,8610150842,4954260256,11916193294,2340621736,30584600000,5486250000,64805007587,1065920520,690718673.1,7062699000,1822087200,2992606400,-2.9786,3.1659,12.6689,14.7337,12.8383,35.1429,25.0287,-11.9147,34.5827,59.7761,10.6996,42.7988,34.3623,27.8117,-1.3816,1.7769,45.7293,67.7894,41.9914,15.0403,15.1642,32.6795,8.7264,76.5692,15.8324,96.1779,11.8066,30.9901,51.8115,31.1495,24.9932,41.9844,21.5889,1.3688,1.7868,1.4331,1.703,1.4874,1.7638,4.0446,1.4384,1.9876,1.0064,2.4632,1.4921,1.114,10.0137,0.7682,3.1657,2.4922,3.5652,1.5424,2.66,1.2178,1.3708,2.3054,0.9313,1.5405,0.8962,3.6768,3.6835,2.6531,3.6597,5.7029,2.0922,2.3325,0.7478,0.7765,1.5182,0.69,0.9199,2.9965,2.4609,4.5674,0.5653,2.6781,0.9663,0.6493,0.9704,1.3091,8.3478,3.2578,4.6542,0.5589,1.3927,0.688,0.555,0.6972,0.3755,0.9402,0.2598,2.327,4.387,4.361,1.7847,5.327
2019/3/12,2.0067,4.5814,5.0515,3.2882,3.4657,1.5517,0,10.0418,1.2586,0.2105,1.6471,10.0569,-0.75,1.6176,2.4691,2.1687,2.7658,2.0156,5.4374,1.9523,3.7422,1.8293,0.8746,1.1378,0.9677,1.2632,1.3774,-0.4222,1.8148,2.2767,1.7488,0.448,7.6009,7.7665,3.0405,4.1636,2.8402,1.1949,2.9177,8.2756,6.2825,1.4673,3.5951,5.6776,2.1545,3.5472,0.9615,0.3917,5.9884,9.3223,26.1781,1.378,2.9381,3.1739,2.3718,22.6792,0.9173,1.0777,1.2966,6.6755,4.3869,0.8987,10.3052,3.6587,3036533375,4490239444,6408935355,3968465130,15920761836,5645629684,3657210519,3734432053,4589008784,2205894546,3192693296,5617899175,1852336019,2311988431,3036533375,4490239444,3040874091,645251250,779963016,2855748012,8932360229,5044886968,12020416559,2367253336,30880580000,5555550000,65697638546,1061419800,703253617.7,7223496000,1853952000,3006012800,-3.0384,3.3109,13.3089,15.2182,13.2833,35.6882,25.0287,-13.1112,35.0179,59.902,10.8758,47.103,34.1046,28.2616,-1.4142,1.8134,46.9941,69.1558,44.2746,15.3339,15.7317,33.2773,8.8027,77.4404,15.9856,97.3928,11.9692,30.8592,52.7517,31.8586,25.4303,42.1725,22.0221,1.4315,1.877,1.4802,1.762,1.5104,1.7638,4.4508,1.4565,1.9918,1.0229,2.711,1.4809,1.132,10.2498,0.784,3.2532,2.5424,3.759,1.5725,2.7596,1.24,1.3828,2.3317,0.9403,1.56,0.9085,3.6612,3.7503,2.7135,3.7237,5.7284,2.1342,2.4394,0.7856,0.802,1.5708,0.7007,0.9199,3.2975,2.4918,4.577,0.5746,2.9474,0.9591,0.6598,0.9933,1.3361,8.5787,3.3234,4.9073,0.5698,1.4449,0.7006,0.5599,0.7051,0.3792,0.952,0.2634,2.3172,4.4666,4.4603,1.8159,5.3508
2019/3/13,0.9836,-3.3233,-2.4534,-2.6217,-3.2798,-1.1885,-4.2067,2.4715,-6.6667,-0.2101,-1.2731,1.7241,-2.267,-1.3025,0.6024,-1.8868,0.1196,-0.1275,-2.4103,-1.0638,-2.004,-0.2994,-2.7457,-7.75,-1.5974,-2.9106,0,0.7774,-1.9668,-3.1393,-1.5625,-3.7166,9.0805,4.8007,2.3139,2.6416,1.818,0.8652,2.0805,17.9745,4.7517,1.416,2.0413,14.7482,1.7677,2.6723,1.2699,0.1912,6.7544,8.5464,18.6268,1.1488,2.2144,2.5246,1.9304,19.7157,0.6996,1.2942,1.1517,5.6501,3.9186,0.699,11.4563,2.1998,3066400916,4341016986,6251699454,3864422973,15398587512,5578533915,3503361519,3826727903,4283074865,2201260314,3152045580,5714759505,1810343514,2281875702,3066400916,4341016986,3044511500,644428750,761163459,2825367714,8753355014,5029782516,11690376220,2183791202,30387280000,5393850000,65697638546,1069671120,689421954.7,6996731000,1824984000,2894292800,-3.0683,3.2009,12.9823,14.8192,12.8476,35.2641,23.9758,-13.4352,32.6834,59.7761,10.7373,47.9152,33.3315,27.8935,-1.4224,1.7788,47.0503,69.0677,43.2075,15.1708,15.4164,33.1776,8.561,71.4388,15.7302,94.5581,11.9692,31.0991,51.7142,30.8585,25.033,40.6051,22.2387,1.3839,1.831,1.4414,1.7042,1.4925,1.6896,4.5608,1.3594,1.9876,1.0099,2.7577,1.4473,1.1173,10.3093,0.7691,3.2571,2.5392,3.6684,1.5558,2.7043,1.2363,1.3448,2.151,0.9253,1.5146,0.9085,3.6897,3.6766,2.6283,3.6655,5.5155,2.1552,2.3583,0.7663,0.781,1.5193,0.6924,0.8812,3.379,2.3257,4.5674,0.5673,2.9982,0.9373,0.6512,0.9991,1.3106,8.589,3.3192,4.789,0.5637,1.4159,0.6985,0.5445,0.6505,0.3731,0.9243,0.2634,2.3352,4.3788,4.3203,1.7876,5.152
2019/3/14,-6.8182,-5.1563,-1.9115,-2.3077,-0.4329,-3.6082,-4.1405,-10.0186,-3.9952,-5.4737,-1.993,-8.6441,-0.7732,-2.7859,-7.7844,-2.1635,-1.4337,-4.2119,-2.757,-2.5806,-4.7035,-3.003,0.2972,-3.9295,-1.7857,-1.9272,-2.4457,-7.223,0,-2.5339,-6.1905,-3.8085,5.769,3.7938,1.3793,2.3622,1.2263,0.7095,1.5865,9.1511,3.1141,2.2919,1.9083,6.1407,1.6788,2.0706,1.0114,0.3922,4.7236,6.1104,12.0991,1.0149,1.8936,2.0011,1.9661,16.4655,0.5764,0.7976,0.7569,7.3126,8.2071,0.555,7.3593,2.6361,2857328126,4117183297,6132200168,3775243981,15331926960,5377246609,3358303890,3443345144,4111959283,2080770276,3089226383,5220771819,1796346013,2218304384,2857328126,4117183297,3000862590,617286250,740177907,2752454999,8341643019,4878737996,11725117308,2097978269,29844650000,5289900000,64090902820,992408760,689421954.7,6819442000,1712008800,2784062400,-2.8591,3.0358,12.7342,14.4772,12.792,33.9916,22.9831,-12.0892,31.3777,56.5042,10.5233,43.7733,33.0737,27.1164,-1.3096,1.7377,46.3757,66.1586,42.0162,14.7793,14.6913,32.1813,8.5864,68.6316,15.4493,92.7358,11.6765,28.8528,51.7142,30.0766,23.4833,39.0587,20.7224,1.3125,1.796,1.4081,1.6968,1.4386,1.6196,4.1039,1.3051,1.8788,0.9898,2.5193,1.4362,1.0862,9.4921,0.7513,3.2104,2.4322,3.5673,1.5156,2.5771,1.1992,1.3488,2.0664,0.9087,1.4854,0.8863,3.4232,3.6766,2.5617,3.4386,5.3054,2.0082,2.2367,0.7517,0.763,1.5127,0.6674,0.8447,3.0404,2.2328,4.3174,0.556,2.739,0.9301,0.633,0.9199,1.2803,8.4658,3.1794,4.6569,0.5492,1.3493,0.6776,0.5461,0.6249,0.3664,0.9065,0.257,2.1665,4.3788,4.2108,1.6769,4.9558
2019/3/15,1.0453,1.6474,8,7.874,6.3043,1.0695,1.3089,-0.4124,0.1261,1.7817,0.9569,1.2987,0.7792,3.0166,3.2468,1.2285,1.3939,1.8654,-0.886,1.3245,0.8584,2.1672,4,0.2821,1.6529,0,0.5571,6.6515,10.0313,0.786,-0.282,0.535,4.1618,2.9459,4.4651,8.0341,3.4012,0.4768,1.0769,6.4488,1.7908,1.7324,1.5616,3.71,1.3492,2.1214,0.5693,0.2541,3.7013,4.2023,9.2964,0.83,1.0432,1.817,3.9311,11.4063,0.8205,0.784,0.7643,8.1348,2.8874,0.3767,5.1254,2.0475,2887195668,4185011688,6622776182,4072507287,16298504964,5434757268,3402260747,3429145783,4117144604,2117844134,3118788358,5288574051,1810343514,2285221560,2887195668,4185011688,3042692796,628801250,733619922,2788911356,8413245105,4984469160,12194122000,2103896402,30337950000,5289900000,64447955204,1058419320,758580269.9,6873041000,1707180800,2798958400,-2.889,3.0858,13.7529,15.6172,13.5984,34.3552,23.2839,-12.0394,31.4172,57.5109,10.624,44.3418,33.3315,27.9344,-1.3553,1.7631,47.0222,67.3928,41.644,14.975,14.8174,32.8787,8.9299,68.8252,15.7047,92.7358,11.7416,30.772,56.9018,30.313,23.4171,39.2677,20.939,1.3342,1.9396,1.519,1.8038,1.454,1.6408,4.0869,1.3067,1.9123,0.9993,2.552,1.4473,1.1189,9.8233,0.7623,3.2552,2.4776,3.5357,1.5357,2.5992,1.2252,1.4028,2.0723,0.9238,1.4854,0.8912,3.6509,4.0454,2.5818,3.4289,5.3338,2.0292,2.2735,0.8118,0.8231,1.6081,0.6746,0.8558,3.0279,2.2356,4.3943,0.5613,2.7746,0.9373,0.6521,0.952,1.299,8.5838,3.2387,4.6157,0.5564,1.3609,0.6922,0.568,0.6267,0.3725,0.9065,0.2584,2.3106,4.818,4.2439,1.6722,4.9823
2019/3/18,4.1379,3.5656,9.9715,10.0365,9.1343,3.8801,3.4884,-0.4141,1.7632,2.8446,2.2512,4.0293,1.8041,2.1962,3.7736,1.699,4.6025,1.8313,4.8868,3.0501,1.9149,2.4242,9.9715,7.3136,4.3902,3.9301,3.3241,1.2757,0.8547,1.6797,2.2624,5.2688,5.4331,3.9459,5.1988,4.6131,4.1606,0.8391,1.3168,4.3936,1.5881,1.6764,1.9418,4.5483,1.3453,2.1272,0.6728,0.2323,6.1509,5.0348,11.8163,1.2027,1.1366,2.177,5.3928,20.6655,1.3937,0.7209,1.2358,6.5617,14.4441,0.4,4.0169,3.7454,3006665833,4334234147,7283166969,4481244332,17787257292,5645629684,3520944262,3414946422,4189739093,2178089153,3188998049,5501666778,1843004351,2335409442,3006665833,4334234147,3182733050,640316250,769470240,2873976191,8574349799,5105304776,13410060092,2257767869,31669860000,5497800000,66590269504,1071921480,765063861.9,6988485000,1745804800,2946428800,-3.0085,3.1959,15.1243,17.1846,14.8405,35.6882,24.0962,-11.9895,31.9712,59.1469,10.8632,46.1285,33.9328,28.5478,-1.4048,1.791,49.1864,68.6269,43.679,15.4318,15.1012,33.6758,9.8203,73.8588,16.3942,96.3804,12.1319,31.1646,57.3882,30.8221,23.9469,41.3366,21.8055,1.3817,2.1331,1.6715,1.9686,1.5104,1.698,4.07,1.3298,1.9667,1.0218,2.6549,1.4735,1.1435,10.1822,0.7744,3.405,2.523,3.7085,1.5825,2.649,1.2549,1.5427,2.2238,0.9643,1.5438,0.9208,3.6975,4.08,2.6252,3.5065,5.6149,2.1132,2.3546,0.8927,0.9057,1.755,0.7007,0.8856,3.0154,2.275,4.5193,0.574,2.8864,0.9543,0.6665,0.9868,1.3196,8.9789,3.298,4.8412,0.5734,1.3869,0.709,0.6246,0.6725,0.3888,0.9421,0.267,2.3401,4.8592,4.3152,1.71,5.2448
2019/3/19,0.3311,2.5039,-2.0725,3.9801,-2.9357,-1.528,0,-0.4158,-0.7426,1.4894,-0.927,-2.2887,0.5063,-0.7163,-1.8182,-0.4773,-2.9714,1.4772,-0.5114,1.6913,-0.2088,-0.5917,1.0363,-2.228,0.3115,0.6303,-0.8043,-2.0294,-0.8475,0.767,4.9779,-2.0222,5.5618,4.2453,6.0502,14.7978,2.7955,0.6003,1.193,3.4848,2.1069,1.9178,1.7227,2.9874,1.1535,1.7326,0.5021,0.2234,4.9995,6.1058,10.0621,2.2905,1.1342,1.9915,6.4059,13.6089,1.097,0.6864,1.0586,5.6718,7.2735,0.4816,9.1378,2.6658,3016621680,4442759571,7132220503,4659602315,17265082968,5559363696,3520944262,3400747060,4158627169,2210528778,3159436074,5375748348,1852336019,2318680148,3016621680,4442759571,3088160411,649775000,765535449,2922584668,8556449277,5075095872,13549024445,2207463736,31768520000,5532450000,66054690929,1050168000,758580269.9,7042084000,1832708800,2886844800,-3.0185,3.2759,14.8108,17.8685,14.4049,35.1429,24.0962,-11.9397,31.7338,60.0278,10.7625,45.0727,34.1046,28.3433,-1.3787,1.7818,47.7248,69.6407,43.4557,15.6928,15.0697,33.4765,9.9221,72.2132,16.4453,96.9878,12.0343,30.5321,56.9018,31.0585,25.1389,40.5006,21.8777,1.4163,2.0889,1.738,1.9108,1.4874,1.698,4.0531,1.3199,1.996,1.0123,2.5941,1.4809,1.1353,9.9931,0.7704,3.3038,2.5603,3.6895,1.6093,2.6434,1.2475,1.5586,2.1743,0.9673,1.5535,0.9134,3.6224,4.0454,2.6453,3.681,5.5013,2.1202,2.4136,0.8742,0.9417,1.7035,0.69,0.8856,3.0028,2.2581,4.5866,0.5686,2.8203,0.9591,0.6617,0.9684,1.3127,8.7121,3.3467,4.8165,0.5831,1.384,0.7048,0.6311,0.6575,0.3901,0.9481,0.2648,2.2926,4.818,4.3483,1.7951,5.1387
2019/3/20,-2.6403,-1.0687,0.8818,6.5391,0.9653,0.8621,1.3733,-0.2088,-1.2469,-1.6771,0,-1.4414,2.5189,2.886,-6.1728,0,-1.649,4.1139,2.9697,0.4158,-1.046,-0.2976,4.359,1.4745,0.9317,0.8351,-0.8108,-0.7143,-0.5698,5.1522,1.1591,-0.516,6.4287,3.547,4.1368,13.0014,3.2083,0.6294,1.6988,3.3398,2.2625,2.1797,2.0714,2.6893,1.8793,3.8209,1.5851,0.1532,3.8842,13.4369,25.2862,2.2195,0.9924,1.338,6.0685,15.335,0.8177,1.0189,0.8767,3.923,5.8267,1.0502,7.3415,2.3381,2936974903,4395279698,7195114864,4964297204,17431734348,5607289245,3569296805,3393647379,4106773963,2173454921,3159436074,5298260084,1898994357,2385597324,2936974903,4395279698,3037236682,676506250,788269797,2934736787,8466946670,5059991420,14139622946,2240013469,32064500000,5578650000,65519112354,1042666800,754257875.2,7404908000,1853952000,2871948800,-2.9388,3.2409,14.9414,19.037,14.5439,35.4458,24.4271,-11.9147,31.3381,59.0211,10.7625,44.423,34.9637,29.1613,-1.2944,1.7828,46.9378,72.5056,44.7462,15.758,14.912,33.3769,10.3546,73.278,16.5985,97.7978,11.9367,30.314,56.5776,32.6587,25.4303,40.2917,21.3,1.4012,2.1073,1.8516,1.9292,1.5002,1.7214,4.0446,1.3034,1.9625,1.0123,2.5567,1.5182,1.1681,9.3815,0.7708,3.2493,2.6656,3.7991,1.616,2.6158,1.2438,1.6266,2.2063,0.9763,1.5665,0.906,3.5966,4.0223,2.7816,3.7237,5.4729,2.0642,2.3878,0.882,1.0033,1.7199,0.696,0.8978,2.9965,2.23,4.5097,0.5686,2.7797,0.9832,0.6808,0.9092,1.3135,8.5684,3.4844,4.9595,0.5855,1.3696,0.7027,0.6586,0.6672,0.3937,0.956,0.2627,2.2763,4.7906,4.5723,1.8159,5.1122
2019/3/21,3.0508,-0.3086,0.2622,-2.6946,0.3187,4.1026,0,1.046,1.7677,1.919,0.7018,3.1079,-0.2457,1.4025,0.6579,0.2398,0.5389,-0.1824,-1.2757,-0.6211,0.2114,1.194,-1.9656,5.6803,0.3077,9.9379,-0.545,0.3597,-2.6361,-0.9465,-0.7812,-0.4668,8.2877,3.8643,3.6737,10.3808,3.275,1.3017,1.6697,4.494,2.6442,2.184,1.9139,3.8208,1.4054,4.0503,0.9762,0.1771,3.4984,9.3282,17.772,1.9655,1.1767,1.863,5.2515,32.7125,0.944,1.6477,1.0289,3.7992,6.9841,1.0414,5.3737,2.1712,3026577528,4381714020,7213983172,4830528716,17487284808,5837331880,3569296805,3429145783,4179368452,2215163011,3181607555,5462922646,1894328523,2419055912,3026577528,4381714020,3053605023,675272500,778214220,2916508608,8484847191,5120409228,13861694240,2367253336,32163160000,6133050000,65162059971,1046417400,734374859.5,7334817000,1839468000,2858542400,-3.0284,3.2309,14.9806,18.524,14.5903,36.9,24.4271,-12.0394,31.892,60.1537,10.838,45.8036,34.8778,29.5703,-1.2981,1.7805,47.1908,72.3734,44.1754,15.6602,14.9436,33.7754,10.1511,77.4404,16.6495,107.5168,11.8717,30.4231,55.0862,32.3496,25.2317,40.1036,21.9499,1.3969,2.1128,1.8017,1.9354,1.5617,1.7214,4.0869,1.3265,2.0002,1.0194,2.6362,1.5145,1.1845,9.4087,0.7698,3.2668,2.6607,3.7506,1.606,2.6213,1.2586,1.5946,2.3317,0.9793,1.7222,0.9011,3.6095,3.9163,2.7553,3.6946,5.4474,2.1272,2.3804,0.8843,0.9763,1.7254,0.7245,0.8978,3.0279,2.2694,4.5962,0.5726,2.8661,0.9808,0.6903,0.9118,1.3118,8.6146,3.478,4.8963,0.5819,1.3725,0.7111,0.6456,0.7051,0.3949,1.051,0.2613,2.2844,4.6643,4.529,1.8017,5.0883
2019/3/22,-0.9868,8.2043,-1.0462,-3.0769,-1.5248,0.6568,-0.7389,1.0352,-1.1166,1.8828,2.5552,2.6596,1.7241,1.9364,-3.268,2.8708,-2.3824,-0.4872,-1.7978,0,0.8439,1.4749,-1.8797,5,2.454,9.9812,-0.274,1.0036,0.2354,1.068,-0.7349,-0.3648,4.7319,12.4287,2.9056,8.5082,1.7046,0.9967,1.3211,3.6302,2.0232,2.0568,3.3977,4.1426,1.3509,4.7722,0.6059,0.5372,3.614,7.1356,12.6507,1.4571,1.1506,2.0535,3.5741,34.7002,0.9601,1.958,0.7151,3.326,3.6166,0.7912,4.1568,1.6595,2996709986,4741204489,7138509939,4681897063,17220642600,5875672320,3542922690,3464644186,4132700566,2256871101,3262902986,5608213142,1926989359,2465897936,2996709986,4741204489,2980856839,671982500,764223852,2916508608,8556449277,5195931488,13601136077,2485616003,32952440000,6745200000,64983533779,1056919080,736103817.4,7413154000,1825949600,2848115200,-2.9985,3.4959,14.8239,17.954,14.3678,37.1424,24.2466,-12.164,31.5359,61.2863,11.115,47.0218,35.4791,30.1429,-1.2579,1.8348,46.0665,72.0208,43.3812,15.6602,15.0697,34.2736,9.9603,81.3124,17.0581,118.2482,11.8391,30.7284,55.2159,32.6951,25.0462,39.9573,21.7333,1.5115,2.0907,1.7463,1.9058,1.572,1.7086,4.1292,1.3117,2.0378,1.0454,2.7063,1.5406,1.2074,9.1172,0.7933,3.189,2.6478,3.6832,1.606,2.6434,1.2772,1.5646,2.4482,1.0034,1.8941,0.8986,3.6457,3.9255,2.7847,3.6674,5.4275,2.1062,2.5757,0.875,0.9462,1.6991,0.7293,0.8912,3.0592,2.2441,4.6828,0.5873,2.9423,0.9977,0.7037,0.8836,1.3518,8.4094,3.4611,4.8082,0.5819,1.384,0.7216,0.6335,0.7404,0.4046,1.1559,0.2605,2.3074,4.6753,4.5774,1.7885,5.0698
2019/3/25,-3.6545,3.5765,0.1762,-0.7937,-0.9677,1.9576,-0.2481,1.4344,0,-0.4107,-2.1518,-1.3817,-1.4528,-4.0706,-2.027,1.1628,-2.3795,-0.4284,0.1144,-1.25,-1.8828,0.2907,-0.7663,-4.1667,-3.1437,9.9315,-3.022,-2.1292,-0.9395,3.6707,2.5912,-3.4519,3.727,12.6671,2.8574,5.3748,1.4533,1.4304,1.4717,4.6177,1.7183,2.5978,1.6785,3.02,1.1364,3.0161,0.326,0.5524,2.7098,5.2248,8.5283,1.1432,0.8965,2.516,2.4515,25.6556,0.919,0.6062,0.7056,3.0352,2.5828,1.8088,10.3919,2.591,2887195668,4910775465,7151088812,4644739150,17053991220,5990693638,3534131319,3514341951,4132700566,2247602636,3192693296,5530724877,1898994357,2359901522,2887195668,4910775465,2909927360,669103750,765098250,2880052250,8395344584,5211035940,13496912812,2382048669,31916510000,7415100000,63019745670,1034415480,729187985.9,7685272000,1873264000,2749801600,-2.889,3.621,14.85,17.8115,14.2288,37.8695,24.1864,-12.3385,31.5359,61.0346,10.8758,46.3721,34.9637,28.9159,-1.2352,1.8605,44.9704,71.7122,43.4308,15.4644,14.7859,34.3732,9.8839,77.9244,16.5219,129.9921,11.4814,30.0741,54.6971,33.8953,25.6952,38.578,20.939,1.5655,2.0944,1.7324,1.8874,1.6027,1.7044,4.1885,1.3117,2.0294,1.0229,2.6689,1.5182,1.1582,8.953,0.8044,3.1131,2.6364,3.6874,1.5859,2.5937,1.2809,1.5527,2.3462,0.9718,2.0822,0.8715,3.5681,3.8886,2.8869,3.7625,5.2402,2.0292,2.6678,0.8766,0.9387,1.6826,0.7436,0.889,3.1031,2.2441,4.6636,0.5746,2.9017,0.9832,0.6751,0.8676,1.3707,8.2093,3.4463,4.8137,0.5746,1.358,0.7237,0.6286,0.7095,0.3919,1.2707,0.2527,2.2582,4.6313,4.7454,1.8349,4.8948
