ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2014/2/20,-2.7356,,,,,,,,-1.2579,2.8736,-0.2121,-1.626,-4.8105,,0.3322,-3.0405,,,1.766,,,,,,,,1.2389,2.0924,0.8577,0.5716,5.6303,,0.4364,5.5088,,,1201582048,,,,,,,,5312217133,3392408000,3274678240,1814889648,4079692699,,90156724400,964145673.3,,,100.3561,,,,,,,,10.7711,15.3067,235.9098,3.5191,25.4045,,4.4415,18.5387,,,6.6686,,,,,,,,1.3434,1.0929,4.2198,51.9947,2.6597,,0.7676,2.0361,,,0.6758,,,,,,,,0.1708,0.2213,8.5984,56.7219,1.1008,,0.133,0.3113,,
2014/2/21,0,,,,,,,,-2.707,1.1173,5.3135,-1.2397,-0.9188,,-0.9934,-0.813,,,1.3117,,,,,,,,1.2783,2.0428,2.0712,0.4074,3.1166,,0.2186,2.8214,,,1201582048,,,,,,,,5168415077,3430312000,3448678147,1792391016,4042207009,,89261127800,956307090.6,,,100.3561,,,,,,,,10.4796,15.4778,248.4448,3.4754,25.1711,,4.3974,18.388,,,6.6686,,,,,,,,1.307,1.1051,4.444,51.3502,2.6352,,0.7599,2.0195,,,0.6758,,,,,,,,0.1662,0.2238,9.0553,56.0187,1.0907,,0.1317,0.3087,,
2014/2/24,-2.6562,,,,,,,,-1.964,0,1.6145,-1.4644,1.7002,,-3.01,-1.4052,,,1.2319,,,,,,,,1.0298,1.9863,1.4471,0.5757,3.7204,,0.6814,3.2227,,,1169665025,,,,,,,,5066907744,3430312000,3504358117,1766142612,4110930775,,86574338000,942869520.3,,,97.6904,,,,,,,,10.2738,15.4778,252.456,3.4245,25.599,,4.265,18.1296,,,6.4915,,,,,,,,1.2814,1.1051,4.5158,50.5982,2.68,,0.7371,1.9911,,,0.6579,,,,,,,,0.1629,0.2238,9.2015,55.1984,1.1092,,0.1277,0.3044,,
2014/2/25,-1.9262,,,,,,,,-2.3372,-4.6961,-2.5819,-3.6093,-0.7599,,-2.069,-4.3943,,,1.5557,,,,,,,,1.0237,0.7375,2.0834,0.7215,5.9355,,0.5253,4.4433,,,1147135361,,,,,,,,4948482521,3269220000,3413878166,1702396488,4079692699,,84783144800,901437011.7,,,95.8087,,,,,,,,10.0336,14.7509,245.9378,3.3009,25.4045,,4.1768,17.3329,,,6.3665,,,,,,,,1.2514,1.0532,4.3992,48.7719,2.6597,,0.7218,1.9036,,,0.6452,,,,,,,,0.1591,0.2133,8.9639,53.2061,1.1008,,0.1251,0.291,,
2014/2/26,0.491,,,,,,,,3.7607,3.7681,1.0194,0,5.9724,,-1.4085,0.1242,,,0.9453,,,,,,,,1.2818,2.148,1.2319,0.4112,6.2233,,0.4221,1.8601,,,1152767777,,,,,,,,5134579299,3392408000,3448678147,1702396488,4323349691,,83589016000,902556809.2,,,96.2791,,,,,,,,10.411,15.3067,248.4448,3.3009,26.9218,,4.1179,17.3544,,,6.3977,,,,,,,,1.2985,1.0929,4.444,48.7719,2.8185,,0.7116,1.906,,,0.6484,,,,,,,,0.1651,0.2213,9.0553,53.2061,1.1666,,0.1233,0.2914,,
2014/2/27,-1.9544,,,,,,,,0.1647,-0.2793,-3.2291,-2.2026,-2.8902,,-1.7857,-4.8387,,,0.9298,,,,,,,,1.2021,1.9352,1.0835,0.5856,8.1315,,0.6086,3.6704,,,1130238114,,,,,,,,5143038244,3382932000,3337318207,1664898768,4198397388,,82096355000,858884705.5,,,94.3974,,,,,,,,10.4281,15.264,240.4224,3.2282,26.1437,,4.0444,16.5147,,,6.2727,,,,,,,,1.3006,1.0899,4.3005,47.6976,2.7371,,0.6989,1.8138,,,0.6357,,,,,,,,0.1654,0.2207,8.7629,52.0341,1.1328,,0.1211,0.2773,,
2014/2/28,0.9967,,,,,,,,0.3289,-2.2409,-3.1283,4.955,7.5893,,2.5455,0.3911,,,0.6692,,,,,,,,1.1215,1.3564,1.2654,0.6965,8.8626,,0.4602,2.9212,,,1141502946,,,,,,,,5159956133,3307124000,3232918263,1747393752,4517025761,,84186080400,862244098.1,,,95.3383,,,,,,,,10.4624,14.9219,232.9013,3.3882,28.1278,,4.1474,16.5793,,,6.3352,,,,,,,,1.3049,1.0654,4.166,50.061,2.9448,,0.7167,1.8209,,,0.642,,,,,,,,0.1659,0.2158,8.4888,54.6124,1.2188,,0.1242,0.2784,,
2014/3/3,2.1382,,,,,,,,2.9508,-0.5731,10.0108,4.9356,1.3831,,0.3546,3.1169,,,1.0986,,,,,,,,2.4006,0.7515,1.4478,1.0365,8.6792,,0.3082,2.9305,,,1165910081,,,,,,,,5312217133,3288172000,3556558089,1833638508,4579501912,,84484612600,889119238.8,,,97.3767,,,,,,,,10.7711,14.8364,256.2166,3.5554,28.5169,,4.1621,17.0961,,,6.4707,,,,,,,,1.3434,1.0593,4.5831,52.5319,2.9855,,0.7193,1.8776,,,0.6558,,,,,,,,0.1708,0.2145,9.3386,57.3079,1.2357,,0.1247,0.2871,,
2014/3/4,9.9839,,,,,,,,0,0,4.9902,0.409,1.7735,,0,-0.3778,,,5.7486,,,,,,,,,0.4777,3.3944,0.9425,10.6496,,0.2946,2.17,,,1282313342,,,,,,,,5312217133,3288172000,3734037993,1841138052,4660720909,,84484612600,885759846.2,,,107.0987,,,,,,,,10.7711,14.8364,269.0023,3.5699,29.0226,,4.1621,17.0315,,,7.1167,,,,,,,,1.3434,1.0593,4.8118,52.7467,3.0385,,0.7193,1.8705,,,0.7212,,,,,,,,0.1708,0.2145,9.8046,57.5423,1.2576,,0.1247,0.286,,
2014/3/5,-2.6354,,,,,,,,-4.2994,-1.7291,-3.7279,-2.0367,10.0536,,-1.4134,-0.5057,,,4.8641,,,,,,,,2.169,0.525,2.5366,0.7896,3.3488,,0.2258,1.8335,,,1248518847,,,,,,,,5083825632,3231316000,3594838068,1803640332,5129292046,,83290483800,881280656.1,,,104.2762,,,,,,,,10.3081,14.5799,258.9743,3.4972,31.9404,,4.1032,16.9453,,,6.9291,,,,,,,,1.2856,1.041,4.6324,51.6724,3.3439,,0.7091,1.8611,,,0.7022,,,,,,,,0.1635,0.2108,9.4391,56.3703,1.384,,0.1229,0.2845,,
2014/3/6,5.8647,,,,,,,,0.9983,0.5865,7.3572,1.8711,5.9683,,1.0753,0.5083,,,6.4959,,,,,,,,1.0158,0.4746,4.2548,0.5317,25.4344,,0.3026,1.6548,,,1321740253,,,,,,,,5134579299,3250268000,3859317926,1837388280,5435425189,,84186080400,885759846.2,,,110.3917,,,,,,,,10.411,14.6654,278.0276,3.5627,33.8468,,4.1474,17.0315,,,7.3355,,,,,,,,1.2985,1.0471,4.9732,52.6393,3.5435,,0.7167,1.8705,,,0.7434,,,,,,,,0.1651,0.212,10.1335,57.4251,1.4666,,0.1242,0.286,,
2014/3/7,-2.6989,,,,,,,,-2.1417,-1.1662,-1.7133,2.449,10,,-1.4184,0.3793,,,3.1531,,,,,,,,0.965,0.3931,2.4625,0.6927,21.531,,0.2586,2.523,,,1286068286,,,,,,,,5024613021,3212364000,3793197962,1882385544,5978967708,,82991951600,889119238.8,,,107.4124,,,,,,,,10.188,14.4944,273.2642,3.6499,37.2314,,4.0885,17.0961,,,7.1375,,,,,,,,1.2707,1.0349,4.888,53.9284,3.8979,,0.7066,1.8776,,,0.7234,,,,,,,,0.1616,0.2096,9.9599,58.8314,1.6133,,0.1225,0.2871,,
2014/3/10,-5.1095,,,,,,,,-3.8721,-4.1298,-2.9358,0.7968,-0.3135,,-2.1583,-4.9118,,,2.0513,,,,,,,,1.0843,0.6037,2.1291,1.1645,28.4516,,0.3286,2.1288,,,1220356768,,,,,,,,4830057298,3079700000,3681838022,1897384632,5960224863,,81200758400,845447135.2,,,101.9241,,,,,,,,9.7935,13.8958,265.2418,3.679,37.1147,,4.0003,16.2563,,,6.7728,,,,,,,,1.2215,0.9922,4.7445,54.3581,3.8857,,0.6913,1.7854,,,0.6864,,,,,,,,0.1553,0.2009,9.6675,59.3002,1.6082,,0.1198,0.273,,
2014/3/11,1.6923,,,,,,,,0.3503,0,-2.8355,-0.9881,-5.87,,0,0,,,1.7398,,,,,,,,0.521,0.3673,1.7635,0.5546,22.8398,,0.2194,1.604,,,1241008959,,,,,,,,4846975187,3079700000,3577438078,1878635772,5610358414,,81200758400,845447135.2,,,103.649,,,,,,,,9.8278,13.8958,257.7208,3.6427,34.9361,,4.0003,16.2563,,,6.8875,,,,,,,,1.2257,0.9922,4.61,53.821,3.6576,,0.6913,1.7854,,,0.698,,,,,,,,0.1558,0.2009,9.3934,58.7142,1.5138,,0.1198,0.273,,
2014/3/12,-2.118,,,,,,,,2.6178,0.6154,5.4475,1.7964,-10.0223,,2.2059,-1.9868,,,1.5217,,,,,,,,1.0138,0.4309,2.2115,0.7018,19.0775,,0.3574,1.6847,,,1214724352,,,,,,,,4973859354,3098652000,3772317973,1912383720,5048073049,,82991951600,828650172.2,,,101.4537,,,,,,,,10.0851,13.9813,271.76,3.7081,31.4347,,4.0885,15.9334,,,6.7416,,,,,,,,1.2578,0.9983,4.8611,54.7878,3.291,,0.7066,1.7499,,,0.6832,,,,,,,,0.1599,0.2022,9.9051,59.7689,1.3621,,0.1225,0.2675,,
2014/3/13,1.5456,,,,,,,,-0.3401,0.9174,-2.4908,4.5098,-0.3713,,0,1.0811,,,1.3787,,,,,,,,0.6984,0.4239,1.377,1.3489,10.9058,,0.3336,2.7371,,,1233499071,,,,,,,,4956941465,3127080000,3678358023,1998628476,5029330204,,82991951600,837608552.4,,,103.0218,,,,,,,,10.0508,14.1096,264.9911,3.8753,31.318,,4.0885,16.1056,,,6.8458,,,,,,,,1.2536,1.0074,4.74,57.2587,3.2788,,0.7066,1.7688,,,0.6938,,,,,,,,0.1594,0.204,9.6584,62.4644,1.357,,0.1225,0.2704,,
2014/3/14,2.2831,,,,,,,,-1.0239,0.303,-0.0946,1.1257,0,,-1.0791,-1.0695,,,1.6914,,,,,,,,0.4621,0.2635,1.2337,0.8714,13.5381,,0.2135,1.4668,,,1261661150,,,,,,,,4906187798,3136556000,3674878025,2021127108,5029330204,,82096355000,828650172.2,,,105.3739,,,,,,,,9.9479,14.1523,264.7404,3.9189,31.318,,4.0444,15.9334,,,7.0021,,,,,,,,1.2407,1.0105,4.7355,57.9032,3.2788,,0.6989,1.7499,,,0.7096,,,,,,,,0.1578,0.2046,9.6492,63.1676,1.357,,0.1211,0.2675,,
2014/3/17,-0.1488,,,,,,,,2.2414,0.6042,-0.6629,-1.6698,0.1242,,1.0909,5.6757,,,1.525,,,,,,,,0.6756,0.2675,1.236,1.0995,10.3059,,0.2982,3.8332,,,1259783678,,,,,,,,5016154077,3155508000,3650518038,1987379160,5035577819,,82991951600,875681668.5,,,105.2171,,,,,,,,10.1708,14.2378,262.9855,3.8535,31.3569,,4.0885,16.8377,,,6.9917,,,,,,,,1.2685,1.0166,4.7041,56.9364,3.2828,,0.7066,1.8492,,,0.7086,,,,,,,,0.1613,0.2059,9.5853,62.1128,1.3587,,0.1225,0.2827,,
2014/3/18,1.3413,,,,,,,,0,-0.3003,6.4824,1.5094,4.3424,,-0.7194,-0.5115,,,2.4556,,,,,,,,0.7467,0.3148,2.7854,0.7039,14.6846,,0.2033,2.152,,,1276680926,,,,,,,,5016154077,3146032000,3887157911,2017377336,5254244350,,82394887200,871202478.3,,,106.6283,,,,,,,,10.1708,14.1951,280.0332,3.9117,32.7185,,4.0591,16.7516,,,7.0854,,,,,,,,1.2685,1.0135,5.0091,57.7958,3.4254,,0.7015,1.8398,,,0.7181,,,,,,,,0.1613,0.2052,10.2066,63.0504,1.4177,,0.1216,0.2813,,
2014/3/19,-0.7353,,,,,,,,1.5177,-0.6024,-2.0591,2.0446,-2.7348,,-0.3623,1.7995,,,1.5253,,,,,,,,2.0603,0.4077,2.1529,0.8817,10.1099,,0.1861,3.0451,,,1267293566,,,,,,,,5092284577,3127080000,3807117954,2058624828,5110549201,,82096355000,886879643.8,,,105.8443,,,,,,,,10.3252,14.1096,274.267,3.9917,31.8237,,4.0444,17.053,,,7.0333,,,,,,,,1.2878,1.0074,4.9059,58.9775,3.3317,,0.6989,1.8729,,,0.7128,,,,,,,,0.1637,0.204,9.9965,64.3395,1.379,,0.1211,0.2863,,
2014/3/20,-3.7037,,,,,,,,-2.1595,-1.2121,-4.1133,0.3643,-4.89,,-0.7273,-2.399,,,1.7065,,,,,,,,0.8563,0.3538,1.7794,1.2507,7.6646,,0.2072,2.0138,,,1220356768,,,,,,,,4982318299,3089176000,3650518038,2066124372,4860644594,,81499290600,865603490.7,,,101.9241,,,,,,,,10.1022,13.9385,262.9855,4.0062,30.2676,,4.015,16.6439,,,6.7728,,,,,,,,1.26,0.9952,4.7041,59.1923,3.1688,,0.6939,1.828,,,0.6864,,,,,,,,0.1602,0.2015,9.5853,64.5739,1.3115,,0.1203,0.2795,,
2014/3/21,1.5385,,,,,,,,2.5467,2.454,4.9571,0.363,2.8278,,3.2967,2.458,,,1.735,,,,,,,,1.1681,0.6179,1.5192,1.0941,6.883,,0.5555,2.9201,,,1239131487,,,,,,,,5109202466,3164984000,3831477941,2073623916,4998092128,,84186080400,886879643.8,,,103.4922,,,,,,,,10.3595,14.2806,276.0219,4.0207,31.1235,,4.1474,17.053,,,6.877,,,,,,,,1.2921,1.0196,4.9373,59.4072,3.2584,,0.7167,1.8729,,,0.697,,,,,,,,0.1643,0.2065,10.0604,64.8083,1.3486,,0.1242,0.2863,,
2014/3/24,4.2424,,,,,,,,1.3245,0.8982,6.0854,0.9042,0.75,,3.1915,1.5152,,,3.6003,,,,,,,,1.3292,0.6155,2.7991,0.6288,5.5594,,0.8905,3.2395,,,1291700702,,,,,,,,5176874022,3193412000,4064637816,2092372776,5035577819,,86872870200,900317214.1,,,107.8828,,,,,,,,10.4967,14.4088,292.8189,4.0571,31.3569,,4.2797,17.3114,,,7.1688,,,,,,,,1.3092,1.0288,5.2378,59.9443,3.2828,,0.7396,1.9013,,,0.7265,,,,,,,,0.1665,0.2083,10.6726,65.3943,1.3587,,0.1282,0.2907,,
2014/3/25,-1.7442,,,,,,,,2.451,0.5935,2.3973,3.5842,0.9926,,2.0619,-0.8706,,,1.9849,,,,,,,,3.2493,0.7482,2.9904,1.3856,7.5617,,0.9382,2.629,,,1269171038,,,,,,,,5303758189,3212364000,4162077763,2167368216,5085558740,,88664063400,892478631.4,,,106.0011,,,,,,,,10.754,14.4944,299.8385,4.2025,31.6681,,4.368,17.1607,,,7.0438,,,,,,,,1.3413,1.0349,5.3633,62.0929,3.3154,,0.7548,1.8847,,,0.7139,,,,,,,,0.1705,0.2096,10.9285,67.7381,1.3722,,0.1308,0.2881,,
2014/3/26,0.2959,,,,,,,,0.1595,-0.885,-0.5017,1.9031,9.9509,,-1.3468,-0.1255,,,1.8084,,,,,,,,1.7748,0.3397,2.1117,1.0126,21.392,,0.2829,2.0126,,,1272925982,,,,,,,,5312217133,3183936000,4141197775,2208615708,5591615568,,87469934600,891358833.9,,,106.3147,,,,,,,,10.7711,14.3661,298.3343,4.2825,34.8194,,4.3091,17.1391,,,7.0646,,,,,,,,1.3434,1.0257,5.3364,63.2746,3.6453,,0.7447,1.8823,,,0.716,,,,,,,,0.1708,0.2077,10.8737,69.0273,1.5088,,0.1291,0.2878,,
2014/3/27,2.6549,,,,,,,,-1.2739,-0.8929,0,-3.056,-4.0223,,-0.6826,-1.8844,,,2.8962,,,,,,,,1.2793,0.436,,1.7464,15.4027,,0.372,1.7597,,,1306720477,,,,,,,,5244545578,3155508000,4141197775,2141119812,5366701422,,86872870200,874561870.9,,,109.1372,,,,,,,,10.6339,14.2378,298.3343,4.1516,33.4188,,4.2797,16.8161,,,7.2522,,,,,,,,1.3263,1.0166,5.3364,61.3409,3.4987,,0.7396,1.8469,,,0.735,,,,,,,,0.1686,0.2059,10.8737,66.9178,1.4481,,0.1282,0.2824,,
2014/3/28,-2.1552,,,,,,,,1.4516,-0.3003,0,0,2.0955,,0.6873,0.128,,,3.7314,,,,,,,,2.6319,0.3807,,,15.1151,,0.3111,2.825,,,1278558398,,,,,,,,5320676078,3146032000,4141197775,2141119812,5479158495,,87469934600,875681668.5,,,106.7851,,,,,,,,10.7883,14.1951,298.3343,4.1516,34.1191,,4.3091,16.8377,,,7.0959,,,,,,,,1.3455,1.0135,5.3364,61.3409,3.572,,0.7447,1.8492,,,0.7191,,,,,,,,0.1711,0.2052,10.8737,66.9178,1.4784,,0.1291,0.2827,,
2014/3/31,-6.6079,,,,,,,,-2.0668,-0.6024,0,0,-7.0696,,-0.6826,-3.0691,,,2.3492,,,,,,,,1.1959,0.3576,,,10.7394,,0.266,1.9309,,,1194072160,,,,,,,,5210709800,3127080000,4141197775,2141119812,5091806355,,86872870200,848806527.7,,,99.7288,,,,,,,,10.5653,14.1096,298.3343,4.1516,31.707,,4.2797,16.3209,,,6.627,,,,,,,,1.3177,1.0074,5.3364,61.3409,3.3195,,0.7396,1.7925,,,0.6716,,,,,,,,0.1675,0.204,10.8737,66.9178,1.3739,,0.1282,0.274,,
2014/4/1,1.8868,,,,,,,,0.3247,0.9091,0,0,1.3497,,-0.3436,1.5831,,,1.1839,,,,,,,,0.7876,0.3495,,,6.2305,,0.2165,1.0464,,,1216601824,,,,,,,,5227627689,3155508000,4141197775,2141119812,5160530122,,86574338000,862244098.1,,,101.6105,,,,,,,,10.5996,14.2378,298.3343,4.1516,32.135,,4.265,16.5793,,,6.752,,,,,,,,1.322,1.0166,5.3364,61.3409,3.3643,,0.7371,1.8209,,,0.6843,,,,,,,,0.1681,0.2059,10.8737,66.9178,1.3924,,0.1277,0.2784,,
2014/4/2,0.6173,,,,,,,,0.4854,1.8018,0,0,-0.8475,,2.4138,-0.1299,,,1.86,,,,,,,,0.6984,0.6172,,,5.9133,,0.5773,1.4627,,,1224111711,,,,,,,,5253004522,3212364000,4141197775,2141119812,5116796816,,88664063400,861124300.6,,,102.2377,,,,,,,,10.6511,14.4944,298.3343,4.1516,31.8626,,4.368,16.5578,,,6.7937,,,,,,,,1.3284,1.0349,5.3364,61.3409,3.3358,,0.7548,1.8185,,,0.6885,,,,,,,,0.1689,0.2096,10.8737,66.9178,1.3806,,0.1308,0.278,,
2014/4/3,1.0736,,,,,,,,-1.7713,-1.1799,0,0,-2.3199,,-2.3569,1.0403,,,1.4805,,,,,,,,1.1253,0.335,,,5.8414,,0.5854,1.7157,,,1237254015,,,,,,,,5159956133,3174460000,4141197775,2141119812,4998092128,,86574338000,870082680.8,,,103.3354,,,,,,,,10.4624,14.3233,298.3343,4.1516,31.1235,,4.265,16.73,,,6.8666,,,,,,,,1.3049,1.0227,5.3364,61.3409,3.2584,,0.7371,1.8374,,,0.6959,,,,,,,,0.1659,0.2071,10.8737,66.9178,1.3486,,0.1277,0.2809,,
2014/4/4,0.1517,,,,,,,,0.8197,0.2985,0,0.1751,3.125,,0.6897,0.3861,,,1.104,,,,,,,,0.611,0.2115,,4.5913,8.3077,,0.2237,1.0761,,,1239131487,,,,,,,,5202250855,3183936000,4141197775,2144869584,5154282507,,87171402400,873442073.4,,,103.4922,,,,,,,,10.5482,14.3661,298.3343,4.1589,32.0961,,4.2944,16.7946,,,6.877,,,,,,,,1.3156,1.0257,5.3364,61.4483,3.3602,,0.7421,1.8445,,,0.697,,,,,,,,0.1673,0.2077,10.8737,67.035,1.3908,,0.1286,0.282,,
2014/4/8,0.303,,,,,,,,1.3008,1.1905,0,-1.3986,1.0909,,1.0274,1.0256,,,1.1041,,,,,,,,1.4404,0.5639,,2.1634,8.2576,,0.5126,2.6789,,,1242886431,,,,,,,,5269922411,3221840000,4141197775,2114871408,5210511043,,88066999000,882400453.6,,,103.8058,,,,,,,,10.6854,14.5371,298.3343,4.1007,32.4462,,4.3386,16.9669,,,6.8979,,,,,,,,1.3327,1.038,5.3364,60.5889,3.3969,,0.7498,1.8634,,,0.6991,,,,,,,,0.1694,0.2102,10.8737,66.0974,1.4059,,0.1299,0.2849,,
2014/4/9,1.0574,,,,,,,,0.321,0.2941,0,9.9291,-0.1199,,0,0.2538,,,1.2343,,,,,,,,0.8085,0.4387,,4.992,6.7968,,0.392,1.9556,,,1256028735,,,,,,,,5286840300,3231316000,4141197775,2324858640,5204263428,,88066999000,884640048.7,,,104.9034,,,,,,,,10.7197,14.5799,298.3343,4.5079,32.4073,,4.3386,17.0099,,,6.9708,,,,,,,,1.337,1.041,5.3364,66.6048,3.3928,,0.7498,1.8682,,,0.7065,,,,,,,,0.17,0.2108,10.8737,72.6603,1.4042,,0.1299,0.2856,,
2014/4/10,0.1495,,,,,,,,0.64,0.2933,0,6.2903,1.0804,,3.7288,0.5063,,,1.2644,,,,,,,,1.1393,0.7358,,7.6151,8.9147,,1.162,2.5055,,,1257906207,,,,,,,,5320676078,3240792000,4141197775,2471099748,5260491965,,91350853200,889119238.8,,,105.0603,,,,,,,,10.7883,14.6226,298.3343,4.7914,32.7574,,4.5003,17.0961,,,6.9812,,,,,,,,1.3455,1.0441,5.3364,70.7945,3.4295,,0.7777,1.8776,,,0.7075,,,,,,,,0.1711,0.2114,10.8737,77.2309,1.4194,,0.1348,0.2871,,
2014/4/11,-1.3433,,,,,,,,0.159,-0.5848,0,-3.7936,-3.5629,,0.6536,0.6297,,,1.5157,,,,,,,,0.9404,0.4993,,3.6326,7.1736,,1.1945,2.675,,,1241008959,,,,,,,,5329135022,3221840000,4141197775,2377355448,5073063510,,91947917600,894718226.5,,,103.649,,,,,,,,10.8054,14.5371,298.3343,4.6097,31.5903,,4.5297,17.2037,,,6.8875,,,,,,,,1.3477,1.038,5.3364,68.1088,3.3073,,0.7828,1.8894,,,0.698,,,,,,,,0.1714,0.2102,10.8737,74.301,1.3688,,0.1357,0.2889,,
2014/4/14,0.6051,,,,,,,,0.7937,0.2941,0,0.6309,0.8621,,-0.974,1.3767,,,0.8532,,,,,,,,1.3095,0.4054,,3.6945,3.3434,,0.4062,3.052,,,1248518847,,,,,,,,5371429745,3231316000,4141197775,2392354536,5116796816,,91052321000,907035999.3,,,104.2762,,,,,,,,10.8912,14.5799,298.3343,4.6387,31.8626,,4.4856,17.4406,,,6.9291,,,,,,,,1.3584,1.041,5.3364,68.5385,3.3358,,0.7752,1.9155,,,0.7022,,,,,,,,0.1727,0.2108,10.8737,74.7698,1.3806,,0.1344,0.2928,,
2014/4/15,0.6015,,,,,,,,-1.8898,-1.173,0,-4.0752,-0.6105,,-1.9672,-1.7284,,,1.3959,,,,,,,,1.0034,0.3063,,1.9518,3.5331,,0.422,3.4979,,,1256028735,,,,,,,,5269922411,3193412000,4141197775,2294860464,5085558740,,89261127800,891358833.9,,,104.9034,,,,,,,,10.6854,14.4088,298.3343,4.4497,31.6681,,4.3974,17.1391,,,6.9708,,,,,,,,1.3327,1.0288,5.3364,65.7454,3.3154,,0.7599,1.8823,,,0.7065,,,,,,,,0.1694,0.2083,10.8737,71.7227,1.3722,,0.1317,0.2878,,
2014/4/16,-0.4484,,,,,,,,0.1605,0.5935,0,-0.1634,-0.2457,,0.3344,0,,,1.0523,,,,,,,,0.6927,0.3456,,1.7677,3.9024,,0.2545,1.9526,,,1250396319,,,,,,,,5278381356,3212364000,4141197775,2291110692,5073063510,,89559660000,891358833.9,,,104.433,,,,,,,,10.7025,14.4944,298.3343,4.4424,31.5903,,4.4121,17.1391,,,6.9396,,,,,,,,1.3348,1.0349,5.3364,65.638,3.3073,,0.7625,1.8823,,,0.7033,,,,,,,,0.1697,0.2096,10.8737,71.6055,1.3688,,0.1321,0.2878,,
2014/4/17,-1.0511,,,,,,,,0.3205,1.7699,0,-2.7823,1.3547,,-1,10.0503,,,1.1814,,,,,,,,0.7456,1.1337,,2.3711,7.6063,,0.2583,17.0818,,,1237254015,,,,,,,,5295299244,3269220000,4141197775,2227364568,5141787277,,88664063400,980942636.3,,,103.3354,,,,,,,,10.7368,14.7509,298.3343,4.3188,32.0183,,4.368,18.8616,,,6.8666,,,,,,,,1.3391,1.0532,5.3364,63.8117,3.3521,,0.7548,2.0715,,,0.6959,,,,,,,,0.1703,0.2133,10.8737,69.6132,1.3874,,0.1308,0.3167,,
2014/4/18,-0.607,,,,,,,,-0.639,-1.7391,0,-2.3569,3.1592,,-0.6734,2.1689,,,1.171,,,,,,,,0.6092,0.8572,,2.1633,9.6645,,0.2662,27.014,,,1229744127,,,,,,,,5261463467,3212364000,4141197775,2174867760,5304225271,,88066999000,1002218789,,,102.7082,,,,,,,,10.6682,14.4944,298.3343,4.217,33.0298,,4.3386,19.2707,,,6.8249,,,,,,,,1.3306,1.0349,5.3364,62.3077,3.458,,0.7498,2.1165,,,0.6917,,,,,,,,0.1692,0.2096,10.8737,67.9725,1.4312,,0.1299,0.3236,,
2014/4/21,-3.8168,,,,,,,,-1.9293,-0.885,0,-2.5862,-4.1225,,-2.0339,0.8939,,,1.3706,,,,,,,,0.9261,0.4369,,1.6319,6.0823,,0.3094,20.6068,,,1182807329,,,,,,,,5159956133,3183936000,4141197775,2118621180,5085558740,,86275805800,1011177170,,,98.788,,,,,,,,10.4624,14.3661,298.3343,4.108,31.6681,,4.2503,19.443,,,6.5644,,,,,,,,1.3049,1.0257,5.3364,60.6963,3.3154,,0.7345,2.1354,,,0.6653,,,,,,,,0.1659,0.2077,10.8737,66.2146,1.3722,,0.1273,0.3265,,
2014/4/22,0.7937,,,,,,,,0.6557,-0.8929,0,0.708,-1.9656,,1.0381,-1.6611,,,1.0691,,,,,,,,0.7433,0.4169,,1.3322,5.0092,,0.2793,12.7241,,,1192194688,,,,,,,,5193791911,3155508000,4141197775,2133620268,4985596898,,87171402400,994380206.6,,,99.572,,,,,,,,10.531,14.2378,298.3343,4.1371,31.0456,,4.2944,19.12,,,6.6165,,,,,,,,1.3135,1.0166,5.3364,61.126,3.2503,,0.7421,2.0999,,,0.6706,,,,,,,,0.167,0.2059,10.8737,66.6834,1.3452,,0.1286,0.321,,
