ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2019/5/6,-8.656,-2.9463,-6.1674,-10.0223,-7.7344,-9.9717,-10.061,8.5686,-4.6429,,-10,2.4888,-9.9612,-0.5149,-9.9925,-4.1112,-9.2326,-9.9808,-9.4647,-8.2878,2.0802,-1.0606,-9.3426,-7.4924,-6.3177,-8.5578,-7.1111,,-9.9598,-4.4084,1.6097,5.8905,2.5172,3.7195,1.3765,3.899,5.7043,4.0299,0.577,,4.7426,14.4299,1.9113,2.1904,1.6097,1.7985,1.4415,4.134,2.1744,1.8525,9.9889,1.4144,1.2019,2.4586,1.8806,1.96,1.3781,,3.4968,0.3232,14225451357,2977190149,16886694724,1820729303,3395837952,3736493891,2239777134,5608300334,7475154278,,818798145.5,7668333741,4840141129,10890544896,13446921050,10548873317,3663880000,4816984076,1937220000,14440969860,2517629334,2223893042,47035947014,13510121186,24250322473,2621442250,11414221299,,4068189815,2517629334,10.8804,149.0476,52.8578,44.4262,14.7344,11.8408,-15.4232,-227.9474,141.0754,,-3.1138,21.5723,31.2182,38.319,16.5204,19.7087,69.1673,15.6311,-35.1975,14.1033,75.1381,115.7056,14.8567,72.2769,-15.4872,85.2421,14.9686,,-150.8746,30.3459,0.6939,3.4158,1.6214,1.2941,1.3782,1.0763,3.4235,17.6578,7.7164,,3.6062,5.9119,3.2312,5.027,1.8988,1.503,3.5303,1.0818,2.8832,1.6953,7.4568,7.513,1.6975,3.7287,2.363,1.2564,1.6997,,2.9394,3.0115,0.6006,36.9487,16.4374,15.8137,3.1472,0.8791,1.3191,25.0505,5.0306,,4.2854,2.3168,7.0307,13.3604,0.927,1.2939,6.8695,2.7278,6.84,6.154,101.8055,2.0204,3.3919,65.3048,138.6993,2.8862,7.6854,,4.8932,41.116
2019/5/7,1.7456,4.4643,2.1127,-1.8152,4.2337,1.0212,-2.8814,-4.0359,1.573,,2.8219,-2.4284,-2.2989,7.0462,0.4174,2.5221,2.2457,-0.2132,10.0257,0.4965,1.8923,1.5314,2.0992,3.4711,2.5048,3.4662,1.9139,,2.6816,1.4563,0.996,4.6352,1.8575,3.3194,1.5867,2.8221,6.5751,3.0817,0.253,,3.6158,9.8682,1.9485,2.6193,1.6861,0.9934,1.0588,2.739,1.8027,1.2887,8.5698,0.765,0.7249,1.9199,1.4891,1.4612,0.7288,,1.6951,0.1384,14473775944,3110100423,17243455880,1787679761,3539607552,3774651331,2175241182,5381956374,7592740974,,841903560.5,7482118740,4728873517,11657912112,13503043425,10814923085,3746160000,4806713321,2131440000,14512672789,2565270064,2257949597,48023342848,13979067541,24857748662,2712306800,11632675296,,4177280938,2565270064,11.0703,155.7015,53.9745,43.6198,15.3582,11.9617,-14.9788,-218.7478,143.2945,,-3.2017,21.0485,30.5005,41.0191,16.5893,20.2058,70.7206,15.5977,-38.7262,14.1733,76.5599,117.4775,15.1686,74.7857,-15.8751,88.1967,15.2551,,-154.9204,30.9112,0.7061,3.5683,1.6557,1.2706,1.4365,1.0873,3.3248,16.9452,7.8378,,3.708,5.7683,3.1569,5.3812,1.9068,1.5409,3.6096,1.0795,3.1723,1.7038,7.5979,7.628,1.7331,3.8581,2.4222,1.3,1.7322,,3.0182,3.0677,0.6111,38.5982,16.7847,15.5267,3.2804,0.8881,1.2811,24.0395,5.1098,,4.4064,2.2605,6.8691,14.3019,0.9308,1.3265,7.0238,2.722,7.5257,6.1846,103.732,2.0513,3.4631,67.5716,142.1735,2.9862,7.8325,,5.0244,41.882
2019/5/8,-0.2451,-4.2735,-0.4598,-2.1008,-1.6247,-0.8554,-1.3962,-1.028,2.9499,,6.0034,-3.9323,-1.4706,-0.3347,1.4131,-0.3075,0.5168,-2.6709,8.8006,-1.087,-3.4286,0.4525,-1.1215,1.065,0.5639,-1.005,-2.1909,,0,-0.9569,0.7989,3.9077,1.6505,2.172,1.1286,2.0709,4.8423,2.0428,0.1691,,7.1937,7.8405,1.5634,2.2494,2.3043,1.0473,0.9292,2.2159,4.4338,0.9409,5.7039,0.6197,0.5913,2.1018,1.4661,1.251,0.9429,,1.501,0.0834,14438301003,2977190149,17164175623,1750123464,3482099712,3742364267,2144871323,5326627850,7816715634,,892446655.9,7187899039,4659331259,11618893440,13693859500,10781666864,3765520000,4678328884,2319020000,14354926346,2477317948,2268166563,47484763302,14127939400,24997923936,2685047435,11377812300,,4177280938,2477317948,11.0432,149.0476,53.7263,42.7034,15.1087,11.8594,-14.7697,-216.499,147.5215,,-3.3939,20.2208,30.052,40.8818,16.8238,20.1436,71.0861,15.1811,-42.1344,14.0192,73.935,118.0091,14.9985,75.5821,-15.9646,87.3103,14.9209,,-154.9204,30.6073,0.7043,3.4158,1.648,1.2439,1.4132,1.078,3.2784,16.771,8.069,,3.9306,5.5415,3.1105,5.3632,1.9337,1.5361,3.6282,1.0507,3.4515,1.6852,7.3374,7.6626,1.7137,3.8992,2.4359,1.2869,1.6942,,3.0182,3.0375,0.6096,36.9487,16.7075,15.2005,3.2272,0.8805,1.2632,23.7924,5.2605,,4.6709,2.1716,6.7681,14.254,0.944,1.3225,7.0601,2.6493,8.188,6.1174,100.1755,2.0606,3.4243,68.2912,142.9752,2.9562,7.6609,,5.0244,41.4702
2019/5/9,-0.2457,-0.8929,0.2309,-0.7725,-1.7341,-0.6275,-1.7699,-5.3824,-2.0774,,-2.7508,-1.2953,1.0448,-5.597,-2.1311,-3.4547,-1.4139,0.1098,-4.6528,-1.0989,-4.5858,-0.9009,-0.9452,-2.8451,0.5607,-0.3384,-0.48,,-0.8705,-1.6908,0.5212,2.9166,1.3931,1.5004,0.6126,1.3946,3.3553,1.4099,0.2249,,3.961,6.0046,1.1142,1.5219,1.4886,0.8577,0.7257,1.7929,2.8672,0.9254,4.8556,0.9461,0.4349,1.5597,1.1605,1.0446,0.5404,,1.0606,0.0953,14402826062,2950608094,17203815752,1736603196,3421716480,3718882765,2106908999,5039925502,7654334006,,867897152.4,7094791538,4708010840,10968582240,13402023150,10409197189,3712280000,4683464262,2211120000,14197179902,2363713130,2247732630,47035947014,13725985381,25138099211,2675960980,11323198801,,4140917230,2363713130,11.0161,147.7168,53.8504,42.3735,14.8467,11.785,-14.5082,-204.846,144.457,,-3.3005,19.9589,30.366,38.5936,16.4652,19.4477,70.081,15.1978,-40.174,13.8652,70.5445,116.9459,14.8567,73.4317,-16.0541,87.0149,14.8493,,-153.5718,30.1205,0.7026,3.3853,1.6519,1.2343,1.3887,1.0712,3.2204,15.8683,7.9013,,3.8224,5.4697,3.143,5.063,1.8925,1.4831,3.5769,1.0518,3.2909,1.6667,7.0009,7.5935,1.6975,3.7883,2.4496,1.2825,1.6861,,2.992,2.9892,0.6081,36.6188,16.7461,15.0831,3.1712,0.875,1.2408,22.5118,5.1512,,4.5424,2.1435,6.8388,13.4562,0.9239,1.2768,6.9603,2.6522,7.8071,6.0502,95.5816,2.042,3.3919,66.3482,143.7769,2.9462,7.6241,,4.9806,40.8106
2019/5/10,2.9557,4.6847,4.6083,3.8062,3.1933,4.1042,5.2252,4.7904,1.3168,,2.6622,1.3648,3.9882,3.3992,4.1039,3.9617,3.6506,4.2763,4.3544,3.5354,3.4109,-1.0606,4.9618,4.5553,5.7621,3.3956,2.4116,,5.4885,3.1941,0.8944,5.0842,2.9183,2.8958,1.388,3.038,5.6644,1.7645,0.3784,,4.2428,6.9758,1.6075,1.6717,2.2976,1.1868,1.2263,3.1257,3.4872,1.3291,5.6514,1.1536,0.9117,2.4388,2.2872,1.9109,0.9776,,2.2337,0.1519,14828525355,3088834779,17996618321,1802702280,3530981376,3871512524,2216999739,5281359059,7755122603,,891002567.5,7191623339,4895774935,11341427328,13952022425,10821574330,3847800000,4883743983,2307400000,14699100404,2444335904,2223893042,49369791713,14351247188,26586577046,2766825529,11596266296,,4368190404,2444335904,11.3417,154.6369,56.332,43.9863,15.3208,12.2687,-15.2663,-214.659,146.3591,,-3.3884,20.2313,31.577,39.9055,17.1409,20.2182,72.6393,15.8477,-41.9233,14.3553,72.9506,115.7056,15.5939,76.7768,-16.9792,89.9695,15.2074,,-162.0005,31.196,0.7234,3.5439,1.728,1.2813,1.433,1.1152,3.3886,16.6285,8.0054,,3.9242,5.5444,3.2683,5.2351,1.9702,1.5418,3.7075,1.0968,3.4342,1.7256,7.2397,7.513,1.7817,3.9608,2.5907,1.3261,1.7268,,3.1562,3.0959,0.6261,38.3343,17.5178,15.6572,3.2725,0.9109,1.3056,23.5902,5.219,,4.6633,2.1728,7.1115,13.9136,0.9618,1.3274,7.2144,2.7656,8.147,6.264,98.8418,2.0204,3.5602,69.3706,152.0615,3.0462,7.808,,5.254,42.2679
2019/5/13,-2.8708,-2.7539,-3.0837,-1.1667,-1.3844,-0.7582,1.1986,-2.2857,0.8664,,-0.8104,-5.6965,1.5625,-0.9939,3.9421,0.7376,-2.0126,-2.9443,-3.6691,-2.6341,0.8996,3.3691,-2,0,0.3515,-0.821,-1.2559,,4.5786,-0.2381,0.7132,2.667,1.4616,1.632,0.5142,1.5502,4.52,0.8416,0.3025,,3.1738,6.5142,1.7487,1.2104,3.2794,1.1023,0.7736,1.7351,1.9298,0.8288,4.2464,1.097,0.4405,1.7978,1.231,1.0874,0.6213,,1.9495,0.0664,14402826062,3003772204,17441656522,1781670753,3482099712,3842160647,2243573366,5160642280,7822315001,,883782125.3,6781950336,4972271418,11228706720,14502021700,10901389260,3770360000,4739953414,2222740000,14311904588,2466323933,2298817463,48382395879,14351247188,26680027229,2744109392,11450630299,,4568190797,2466323933,11.0161,150.3784,54.5949,43.4732,15.1087,12.1756,-15.4493,-209.7525,147.6272,,-3.3609,19.0788,32.0704,39.5089,17.8167,20.3673,71.1774,15.3811,-40.3851,13.9772,73.6069,119.6038,15.282,76.7768,-17.0389,89.2309,15.0164,,-169.4178,31.141,0.7026,3.4463,1.6747,1.2663,1.4132,1.1067,3.4293,16.2484,8.0747,,3.8924,5.2285,3.3194,5.1831,2.0478,1.5532,3.6329,1.0645,3.3082,1.6802,7.3048,7.7661,1.7461,3.9608,2.5998,1.3152,1.7051,,3.3007,3.0905,0.6081,37.2786,16.9776,15.4745,3.2272,0.904,1.3213,23.051,5.2643,,4.6256,2.049,7.2226,13.7753,0.9997,1.3371,7.0692,2.6842,7.8481,6.099,99.7309,2.0884,3.489,69.3706,152.596,3.0212,7.7099,,5.4946,42.1933
2019/5/14,-0.7389,-0.885,-0.9091,-0.0843,-1.1561,-0.7639,1.0152,1.7544,-1.6464,,9.9673,9.9945,1.958,6.2162,7.2755,-0.183,-1.2837,0.325,-0.9709,0.6012,1.0401,1.7778,0.1855,1.2967,-1.0508,-1.3245,-0.7949,,1.4925,-0.716,0.5595,2.2522,1.3283,1.8517,0.6344,1.566,5.7904,1.0237,0.2656,,6.11,5.9716,1.3392,2.8206,4.2896,0.8625,0.67,1.3021,1.4571,0.7878,6.4056,1.4986,0.4718,2.3136,1.1528,0.9391,0.6135,,1.8229,0.068,14296401239,2977190149,17283096009,1780168502,3441844224,3812808770,2266350761,5251179864,7693529571,,971871520.1,7459772940,5069630579,11926707408,15557122350,10881435528,3721960000,4755359546,2201160000,14397948103,2491976634,2339685329,48472159136,14537337012,26399676681,2707763572,11359607800,,4636372750,2491976634,10.9347,149.0476,54.0986,43.4365,14.934,12.0826,-15.6062,-213.4324,145.1967,,-3.6959,20.9856,32.6984,41.9648,19.1129,20.33,70.2637,15.4311,-39.993,14.0612,74.3725,121.7301,15.3104,77.7723,-16.8598,88.049,14.897,,-171.9465,31.105,0.6974,3.4158,1.6595,1.2653,1.3969,1.0983,3.4641,16.5334,7.9418,,4.2804,5.7511,3.3844,5.5053,2.1968,1.5504,3.5862,1.068,3.276,1.6903,7.3808,7.9042,1.7493,4.0122,2.5725,1.2978,1.6915,,3.3499,3.0869,0.6036,36.9487,16.8232,15.4615,3.1898,0.8971,1.3347,23.4554,5.1776,,5.0866,2.2538,7.3641,14.6316,1.0724,1.3347,6.9784,2.6929,7.7719,6.1357,100.7682,2.1255,3.4955,70.2701,150.9925,2.9812,7.6486,,5.5766,42.1446
2019/5/15,2.7295,2.8571,2.0642,1.519,0.919,1.5396,0.8375,0.2874,1.0189,,9.9554,1.4978,1.5089,0.9088,-1.8759,1.0391,2.0806,1.7279,2.7149,1.494,1.0294,0,1.1111,1.1777,2.1239,2.8523,1.4423,,0.2941,1.2019,0.825,3.3541,1.66,2.3207,0.6777,1.7591,4.9275,1.1152,0.2448,,7.8993,11.4169,1.059,2.2721,3.3384,0.8985,0.7285,1.5065,2.0428,1.0462,5.5473,,0.4854,1.8378,1.2947,1.1536,0.7237,,1.3971,0.0644,14686625591,3062252724,17639857165,1807209036,3473473536,3871512524,2285331923,5266269461,7771920702,,1068625446,7571501941,5146127062,12035092608,15265286000,10994506679,3799400000,4837525586,2260920000,14613056889,2517629334,2339685329,49010738682,14708539649,26960377778,2784998439,11523448297,,4650009140,2517629334,11.2331,153.3061,55.2153,44.0963,15.0712,12.2687,-15.7369,-214.0457,146.6761,,-4.0639,21.2999,33.1917,42.3462,18.7544,20.5413,71.7256,15.6977,-41.0788,14.2713,75.1381,121.7301,15.4805,78.6882,-17.2179,90.5605,15.1119,,-172.4522,31.6096,0.7164,3.5134,1.6937,1.2845,1.4097,1.1152,3.4931,16.581,8.0227,,4.7065,5.8372,3.4354,5.5553,2.1556,1.5665,3.6609,1.0864,3.365,1.7155,7.4568,7.9042,1.7687,4.0594,2.6271,1.3348,1.7159,,3.3598,3.137,0.6201,38.0044,17.1705,15.6963,3.2192,0.9109,1.3459,23.5228,5.2303,,5.593,2.2875,7.4752,14.7646,1.0523,1.3486,7.1236,2.7394,7.9829,6.2274,101.8055,2.1255,3.5343,71.0976,154.1994,3.0662,7.7589,,5.593,42.8283
2019/5/16,1.6908,3.8194,-0.4494,0.0831,1.4901,2.1986,0.4983,0.0955,0.5043,,-3.3784,-3.0989,-0.4054,2.3055,-4.4853,0.9679,2.6752,3.5032,0.5874,-0.0981,2.1834,-1.0189,0.3663,0.4555,0.5199,6.8515,-0.158,,-2.0528,0,1.1926,5.1473,1.4275,1.9832,0.7026,2.0253,3.9355,1.2274,0.4031,,19.0437,6.7407,0.8956,2.1302,2.7518,0.8611,1.1935,3.7492,1.7284,0.8948,6.617,0.6074,0.4057,1.9501,1.0897,2.5249,0.7277,,1.1957,0.0544,14934950178,3179213766,17560576908,1808711288,3525230592,3956632966,2296720620,5271299327,7811116268,,1032523235,7336871039,5125264385,12312558720,14580593025,11100926586,3901040000,5006993043,2274200000,14598716304,2572599407,2315845740,49190265198,14775531986,27100553053,2975813993,11505243798,,4554554407,2572599407,11.4231,159.1616,54.9671,44.1329,15.2958,12.5384,-15.8153,-214.2501,147.4159,,-3.9266,20.6399,33.0572,43.3225,17.9132,20.7401,73.6444,16.2476,-41.3201,14.2573,76.7786,120.4897,15.5372,79.0466,-17.3074,96.7653,15.088,,-168.9121,31.6276,0.7286,3.6476,1.6861,1.2856,1.4307,1.1397,3.5105,16.5968,8.0632,,4.5475,5.6563,3.4215,5.6834,2.0589,1.5816,3.7588,1.1245,3.3847,1.7139,7.6196,7.8236,1.7752,4.0779,2.6408,1.4263,1.7132,,3.2908,3.1387,0.6306,39.4559,17.0933,15.7094,3.2671,0.9309,1.3526,23.5452,5.2567,,5.404,2.2166,7.4449,15.105,1.0051,1.3616,7.3142,2.8354,8.0298,6.2213,104.0284,2.1039,3.5473,71.4215,155.0012,3.2763,7.7467,,5.4782,42.8526
2019/5/17,-4.5131,-5.5184,-6.3205,-6.6445,-3.752,-2.8932,-4.6281,-4.1985,-2.9391,,-7.1329,-5.6345,-5.0204,-4.6831,-8.699,-4.4338,-6.8238,-6.5641,-6.4234,-5.5992,-6.8376,-3.2353,-3.4672,-5.7935,-4.8276,-6.8702,-4.2722,,-3.1936,-3.5629,1.0995,3.9893,2.2075,3.2343,1.0228,2.715,5.3428,1.0571,0.3782,,11.5245,6.6014,1.5142,1.8632,2.8678,1.0087,1.4459,3.3054,2.1244,1.1903,6.2555,0.5726,0.6319,1.8789,1.3442,2.3555,0.953,,1.305,0.1519,14260926298,3003772204,16450653311,1688531136,3392962560,3842160647,2190426112,5049985233,7581542241,,958874724.2,6923473737,4867958032,11735949456,13312227350,10608734515,3634840000,4678328884,2128120000,13781302915,2396695174,2240921319,47484763302,13919518798,25792250491,2771368757,11013722306,,4409099576,2396695174,10.9075,150.3784,51.4929,41.2005,14.7219,12.1756,-15.0833,-205.2549,143.0832,,-3.6465,19.4769,31.3976,41.2936,16.3549,19.8205,68.6191,15.1811,-38.6659,13.459,71.5288,116.5915,14.9985,74.4671,-16.4719,90.1173,14.4434,,-163.5177,30.5767,0.6957,3.4463,1.5795,1.2001,1.377,1.1067,3.348,15.9,7.8262,,4.2231,5.3376,3.2497,5.4172,1.8798,1.5115,3.5023,1.0507,3.1673,1.6179,7.0986,7.5705,1.7137,3.8417,2.5133,1.3283,1.64,,3.1857,3.0345,0.6021,37.2786,16.0129,14.6656,3.1445,0.904,1.29,22.5567,5.1022,,5.0186,2.0917,7.0711,14.3976,0.9177,1.3013,6.8151,2.6493,7.514,5.8729,96.9153,2.0358,3.4243,67.2837,147.5184,3.0512,7.4157,,5.3032,41.4287
2019/5/20,0.4975,-0.708,3.3735,8.452,0.5932,-1.6807,2.5997,-2.0916,0.2954,,-3.9157,2.5282,5.8571,-2.8445,0.5902,0.7524,-3.0626,1.427,-1.014,1.1446,-0.7645,-1.3678,0.189,-1.4439,0,1.4754,0.9917,,0.6186,0.2463,0.6068,2.2378,1.4977,3.502,0.5159,1.2931,4.9501,0.8242,0.1967,,5.9424,5.7742,1.7744,1.1818,1.5575,0.6275,0.8761,1.9925,1.1328,0.806,3.172,0.2058,0.446,1.3926,0.8113,1.2916,0.6652,,0.9469,0.1421,14331876180,2982506560,17005615109,1831245066,3413090304,3777586518,2247369599,4944358052,7603939707,,921328424.7,7098515838,5153081288,11402123040,13390798675,10688549445,3523520000,4745088792,2106540000,13939049359,2378371816,2210270420,47574526560,13718541788,25792250491,2812257804,11122949304,,4436372356,2378371816,10.9618,149.3138,53.23,44.6828,14.8092,11.971,-15.4755,-200.9617,143.5059,,-3.5037,19.9693,33.2366,40.119,16.4514,19.9696,66.5175,15.3978,-38.2738,13.6131,70.982,114.9968,15.0269,73.3919,-16.4719,91.4469,14.5867,,-164.5292,30.7094,0.6991,3.4219,1.6328,1.3016,1.3852,1.0881,3.4351,15.5674,7.8493,,4.0578,5.4726,3.4401,5.2631,1.8909,1.5229,3.395,1.0657,3.1352,1.6364,7.0443,7.467,1.7169,3.7862,2.5133,1.3479,1.6563,,3.2054,3.0476,0.6051,37.0147,16.5531,15.9051,3.1632,0.8888,1.3235,22.0849,5.1173,,4.8221,2.1446,7.4853,13.9881,0.9231,1.311,6.6064,2.6871,7.4378,5.9402,96.1744,2.008,3.4308,66.3122,147.5184,3.0963,7.4893,,5.336,41.6086
2019/5/21,0.9901,2.139,3.2634,4.676,2.7801,1.0878,3.2095,2.3398,-0.2209,,0.4702,0.5247,5.2632,3.9924,1.0897,1.9913,3.5714,4.8701,5.6738,2.2634,2.7735,4.9307,2.2642,4.2322,1.087,1.7771,1.473,,0.2049,0.7371,0.6789,2.8743,2.8236,5.3691,1.1428,1.3371,4.6573,0.7039,0.2134,,5.5701,4.5973,3.3649,1.5002,1.4609,0.7885,0.9743,4.2197,2.2159,0.7879,4.1366,0.3357,0.4445,1.9071,1.4093,1.3856,0.6221,,0.7742,0.1019,14473775944,3046303492,17560576908,1916873424,3507978240,3818679146,2319498015,5060044965,7587141608,,925660690,7135758838,5424296093,11857340880,13536716850,10901389260,3649360000,4976180778,2226060000,14254542245,2444335904,2319251396,48651685652,14299142038,26072601040,2862233306,11286789802,,4445463283,2444335904,11.0703,152.5076,54.9671,46.7721,15.221,12.1012,-15.9721,-205.6638,143.1889,,-3.5202,20.0741,34.9859,41.7208,16.6307,20.3673,68.8932,16.1476,-40.4454,13.9212,72.9506,120.6669,15.3671,76.498,-16.6509,93.0719,14.8015,,-164.8663,30.9367,0.7061,3.4951,1.6861,1.3624,1.4237,1.0999,3.5453,15.9317,7.832,,4.0768,5.5013,3.6211,5.4733,1.9115,1.5532,3.5163,1.1176,3.3131,1.6735,7.2397,7.8351,1.7558,3.9465,2.5406,1.3718,1.6807,,3.212,3.0702,0.6111,37.8064,17.0933,16.6488,3.2511,0.8985,1.366,22.6016,5.106,,4.8447,2.1559,7.8792,14.5465,0.9332,1.3371,6.8423,2.8179,7.8598,6.0746,98.8418,2.107,3.5084,69.1187,149.1218,3.1513,7.5996,,5.347,41.9165
2019/5/22,-1.7157,-3.1414,-2.2573,-0.0784,-0.7377,-1.7679,-2.455,-1.0934,-0.4428,,-1.092,-1.6701,-2.5641,-3.6563,-1.3267,-0.183,-1.3263,-3.7152,-0.2983,-2.7163,-2.8486,4.9927,-0.738,-1.874,-4.6595,-2.2222,-1.2903,,-5.0102,-1.2195,0.6331,2.4109,1.8441,5.6031,0.4457,1.284,4.9085,0.7994,0.3489,,4.3801,4.5342,2.274,1.2007,1.4287,0.5759,0.5841,3.0558,1.4845,1.0776,3.5059,1.494,0.3184,1.4606,1.2917,1.2565,0.4988,,1.1242,0.0901,14225451357,2950608094,17164175623,1915371173,3482099712,3751169829,2262554528,5004716441,7553545409,,915552071,7016581238,5285211578,11423800080,13357125250,10881435528,3600960000,4791307189,2219420000,13867346430,2374707145,2435043683,48292632621,14031172692,24857748662,2798628122,11141153804,,4222735573,2374707145,10.8804,147.7168,53.7263,46.7355,15.1087,11.8873,-15.58,-203.415,142.5548,,-3.4817,19.7388,34.0888,40.1953,16.4101,20.33,67.9795,15.5477,-40.3248,13.543,70.8726,126.6914,15.2537,75.0644,-15.8751,91.0037,14.6105,,-156.6061,30.5603,0.6939,3.3853,1.648,1.3614,1.4132,1.0805,3.4583,15.7575,7.7973,,4.0323,5.4094,3.5283,5.2731,1.8861,1.5504,3.4697,1.0761,3.3032,1.628,7.0335,8.2263,1.7428,3.8725,2.4222,1.3413,1.659,,3.0511,3.0328,0.6006,36.6188,16.7075,16.6357,3.2272,0.8826,1.3325,22.3545,5.0834,,4.7918,2.1199,7.6772,14.0146,0.9208,1.3347,6.7516,2.7132,7.8364,5.9096,96.0262,2.2122,3.4826,67.8234,142.1735,3.0812,7.5015,,5.0791,41.4065
2019/5/23,-3.7406,-1.4414,0.2309,1.1765,-1.569,-3.2864,-3.6913,-1.3065,1.5567,,-3.47,-3.5563,-5.5263,2.0873,-2.9412,-0.3056,-2.957,-1.7149,-0.5236,-0.2068,-0.3086,-1.8182,0.3717,3.183,-4.3233,-2.2727,-1.4706,,0.1076,-0.2469,0.9124,2.1749,2.2235,6.6384,0.529,1.6168,4.0866,0.6569,1.1142,,4.7181,3.5323,1.9566,1.8464,1.8874,0.8484,0.807,1.9581,1.9301,0.8772,3.8487,0.7044,0.4032,3.02,1.7134,1.2301,0.4518,,1.1421,0.0812,13693327241,2908076806,17203815752,1937904951,3427467264,3627891948,2179037415,4939328186,7671132105,,883782125.3,6767053136,4993134096,11662247520,12964268625,10848179307,3494480000,4709141149,2207800000,13838665258,2367377802,2390770161,48472159136,14477788268,23783071558,2735022937,10977313307,,4227281036,2367377802,10.4734,145.5876,53.8504,47.2853,14.8716,11.4966,-15.0049,-200.7573,144.774,,-3.3609,19.0369,32.205,41.0343,15.9274,20.2679,65.9693,15.2811,-40.1136,13.515,70.6538,124.3879,15.3104,77.4537,-15.1888,88.9354,14.3957,,-156.7747,30.4857,0.668,3.3365,1.6519,1.3774,1.391,1.045,3.3306,15.5516,7.9187,,3.8924,5.217,3.3333,5.3832,1.8307,1.5456,3.3671,1.0576,3.2859,1.6246,7.0117,8.0768,1.7493,3.9958,2.3175,1.3108,1.6346,,3.0544,3.0254,0.5782,36.091,16.7461,16.8315,3.1765,0.8536,1.2833,22.0624,5.1625,,4.6256,2.0445,7.2529,14.3072,0.8937,1.3306,6.5519,2.6667,7.7953,5.8974,95.7298,2.172,3.4955,69.9823,136.0269,3.0112,7.3912,,5.0845,41.3054
