ÈÕÆÚ,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH
2016/11/25,4.5509,2.0036,0.9885,,0.8037,0.1608,-0.2313,4.664,2.0089,0.4231,,0.3336,0.1129,0.1167,11816753758,8601600000,3.98425E+11,,99392038944,1.95768E+11,5.38913E+11,150.3752,137.698,12.4042,,17.2861,15.9178,21.081,21.3735,2.3505,2.0115,,2.5707,2.1164,2.2682,68.7161,1.2224,1.0844,,0.9383,1.1415,1.4305
2016/11/28,-0.5727,-1.1607,-0.4622,,0.9652,-1.3166,0.3478,3.8865,1.2916,0.636,,0.5097,0.1414,0.134,11749074756,8501760000,3.96584E+11,,1.00351E+11,1.9319E+11,5.40787E+11,149.5139,136.0997,12.3469,,17.4529,15.7082,21.1543,21.2511,2.3232,2.0022,,2.5955,2.0885,2.2761,68.3225,1.2083,1.0794,,0.9474,1.1265,1.4354
2016/11/29,-1.6129,-3.4327,0.437,,-1.2469,0.3905,0.9626,2.7059,1.5913,0.6142,,0.4086,0.13,0.1238,11559573550,8209920000,3.98317E+11,,99100077437,1.93945E+11,5.45993E+11,147.1024,131.4278,12.4009,,17.2353,15.7696,21.358,20.9083,2.2435,2.011,,2.5632,2.0967,2.298,67.2206,1.1668,1.0842,,0.9356,1.1309,1.4493
2016/11/30,-1.171,-2.8064,-1.1966,,-2.6726,-2.0746,-1.64,1.6859,1.9568,0.469,,0.5092,0.1609,0.1618,11424215546,7979520000,3.93551E+11,,96451569475,1.89921E+11,5.37039E+11,145.3799,127.7395,12.2525,,16.7747,15.4424,21.0077,20.6635,2.1805,1.9869,,2.4947,2.0532,2.2604,66.4334,1.134,1.0712,,0.9105,1.1074,1.4255
2016/12/1,2.4882,1.0587,0.2477,,0.5622,-0.3972,-1.4347,1.8271,0.77,0.4379,,0.2287,0.0879,0.1007,11708467355,8064000000,3.94526E+11,,96993783703,1.89167E+11,5.29334E+11,148.9972,129.0918,12.2828,,16.869,15.3811,20.7063,21.1776,2.2036,1.9918,,2.5087,2.045,2.2279,68.0864,1.146,1.0738,,0.9157,1.103,1.405
2016/12/2,-3.3526,-2.1429,-0.4119,,-2.1071,0.9638,-0.9441,1.6979,0.7061,0.585,,0.3583,0.1895,0.0947,11315929143,7891200000,3.92901E+11,,94950053150,1.9099E+11,5.24336E+11,144.0019,126.3256,12.2322,,16.5135,15.5293,20.5108,20.4676,2.1564,1.9836,,2.4558,2.0647,2.2069,65.8037,1.1215,1.0694,,0.8964,1.1137,1.3918
2016/12/5,-3.2297,-1.1679,-0.0276,,-0.615,-0.2633,-1.39,1.65,0.5827,0.5743,,0.2983,0.1927,0.0967,10950462532,7799040000,3.92792E+11,,94366130135,1.90487E+11,5.17048E+11,139.3511,124.8503,12.2289,,16.412,15.4884,20.2257,19.8066,2.1312,1.9831,,2.4407,2.0593,2.1762,63.6785,1.1084,1.0691,,0.8909,1.1107,1.3724
2016/12/6,-0.1236,0,-0.2482,,-0.7293,0.033,-1.5304,0.7974,0.4582,0.3472,,0.2986,0.0957,0.04,10936926731,7799040000,3.91817E+11,,93677935153,1.9055E+11,5.09135E+11,139.1789,124.8503,12.1985,,16.2923,15.4935,19.9162,19.7821,2.1312,1.9782,,2.4229,2.06,2.1429,63.5998,1.1084,1.0665,,0.8844,1.1111,1.3514
2016/12/7,1.6089,0.7878,0.8018,,0.8014,0.066,2.4949,0.9778,0.9414,0.2868,,0.4071,0.1142,0.069,11112892137,7860480000,3.94959E+11,,94428693315,1.90676E+11,5.21838E+11,141.4181,125.8338,12.2963,,16.4229,15.5037,20.4131,20.1004,2.148,1.994,,2.4423,2.0613,2.1964,64.623,1.1171,1.075,,0.8915,1.1118,1.3851
2016/12/8,-0.7308,-0.5862,0.1097,,0.7067,-0.4946,-1.2769,0.7597,0.565,0.2725,,0.3195,0.061,0.0477,11031677334,7814400000,3.95392E+11,,95096033904,1.89733E+11,5.15174E+11,140.3846,125.0961,12.3098,,16.5389,15.4271,20.1524,19.9535,2.1354,1.9962,,2.4596,2.0511,2.1683,64.1508,1.1106,1.0762,,0.8978,1.1063,1.3674
2016/12/9,1.1043,1.3759,0.9863,,2.6316,1.4248,4.1229,1.8639,0.8455,0.4496,,0.5544,0.1947,0.1643,11153499538,7921920000,3.99292E+11,,97598561112,1.92436E+11,5.36414E+11,141.9349,126.8174,12.4312,,16.9742,15.6469,20.9833,20.1738,2.1648,2.0159,,2.5243,2.0804,2.2577,64.8592,1.1258,1.0868,,0.9214,1.1221,1.4238
2016/12/12,-4.3689,-6.4469,0.1085,,-1.7949,0.3594,-1.0481,1.6677,1.5821,0.9871,,0.5148,0.3224,0.1328,10666210723,7411200000,3.99725E+11,,95846792066,1.93127E+11,5.30792E+11,135.7338,118.6416,12.4447,,16.6695,15.7031,20.7633,19.2925,2.0252,2.0181,,2.479,2.0878,2.2341,62.0255,1.0533,1.088,,0.9048,1.1261,1.4089
2016/12/13,1.1421,0.8808,-0.6775,,-0.6963,-1.888,-1.2946,0.9896,0.7396,0.3652,,0.3925,0.0973,0.05,10788032927,7476480000,3.97017E+11,,95179451478,1.89481E+11,5.2392E+11,137.2841,119.6866,12.3604,,16.5534,15.4066,20.4945,19.5128,2.0431,2.0044,,2.4618,2.0484,2.2051,62.7339,1.0625,1.0806,,0.8985,1.1049,1.3907
2016/12/14,-1.1292,-2.5681,1.0368,,0.745,-0.2654,0.7949,0.8431,1.065,0.5414,,0.2389,0.0583,0.071,10666210723,7284480000,4.01134E+11,,95888500853,1.88978E+11,5.28085E+11,135.7338,116.613,12.4886,,16.6768,15.3657,20.6575,19.2925,1.9906,2.0252,,2.4801,2.043,2.2227,62.0255,1.0353,1.0918,,0.9052,1.1019,1.4017
2016/12/15,0.2538,0.4217,-3.8617,,-4.0017,-3.2269,-4.929,0.6266,1.01,0.7257,,0.4661,0.152,0.0987,10693282324,7315200000,3.85643E+11,,92051292468,1.8288E+11,5.02055E+11,136.0783,117.1047,12.0063,,16.0094,14.8699,19.6392,19.3414,1.999,1.947,,2.3809,1.9771,2.1131,62.1829,1.0396,1.0497,,0.869,1.0664,1.3326
2016/12/16,0.6329,0.105,-0.3371,,-0.6117,-0.825,-1.3687,0.5167,0.4228,0.3148,,0.1893,0.0883,0.0644,10760961326,7322880000,3.84343E+11,,91488223846,1.81371E+11,4.95184E+11,136.9396,117.2277,11.9658,,15.9115,14.7472,19.3704,19.4638,2.0011,1.9404,,2.3663,1.9608,2.0842,62.5765,1.0407,1.0461,,0.8637,1.0576,1.3144
2016/12/19,-0.7547,0.9439,-0.2255,,0.4103,0.208,-0.799,0.5065,0.533,0.2729,,0.1926,0.0645,0.0457,10679746523,7392000000,3.83476E+11,,91863602927,1.81748E+11,4.91227E+11,135.9061,118.3342,11.9388,,15.9768,14.7779,19.2157,19.3169,2.02,1.936,,2.376,1.9648,2.0675,62.1042,1.0505,1.0438,,0.8672,1.0598,1.3039
2016/12/20,-0.8872,0.0519,-2.0904,,-0.3859,0.761,0,0.6006,0.6842,0.5788,,0.2631,0.0992,0.0395,10584995921,7395840000,3.7546E+11,,91509078239,1.83132E+11,4.91227E+11,134.7003,118.3957,11.6893,,15.9151,14.8903,19.2157,19.1456,2.021,1.8956,,2.3668,1.9798,2.0675,61.5532,1.0511,1.0219,,0.8639,1.0679,1.3039
2016/12/21,1.1509,2.1288,0.2308,,1.8232,-1.8194,1.6109,0.4893,0.941,0.3473,,0.182,0.0933,0.0479,10706818124,7553280000,3.76327E+11,,93177429711,1.798E+11,4.9914E+11,136.2506,120.916,11.7162,,16.2052,14.6194,19.5252,19.3659,2.064,1.9,,2.41,1.9438,2.1008,62.2617,1.0735,1.0243,,0.8796,1.0484,1.3249
2016/12/22,-0.3793,-2.0336,0.0864,,-0.6043,-0.9441,-0.5841,0.4093,0.724,0.2723,,0.0893,0.0651,0.0259,10666210723,7399680000,3.76652E+11,,92614361089,1.78102E+11,4.96225E+11,135.7338,118.4571,11.7264,,16.1073,14.4814,19.4112,19.2925,2.0221,1.9016,,2.3954,1.9254,2.0886,62.0255,1.0516,1.0252,,0.8743,1.0385,1.3172
2016/12/23,-2.2843,-0.467,-0.115,,-0.4954,-2.1532,-0.9232,0.9075,0.4076,0.2787,,0.1486,0.0894,0.0314,10422566316,7365120000,3.76218E+11,,92155564435,1.74267E+11,4.91644E+11,132.6333,117.9039,11.7129,,16.0275,14.1696,19.232,18.8518,2.0126,1.8994,,2.3836,1.884,2.0693,60.6087,1.0467,1.024,,0.87,1.0162,1.305
2016/12/26,0.7792,0.5214,1.1229,,0.8599,-0.3247,2.626,0.5417,0.5198,0.3243,,0.2174,0.0712,0.0474,10503781118,7403520000,3.80443E+11,,92948031384,1.73702E+11,5.04554E+11,133.6668,118.5186,11.8444,,16.1654,14.1236,19.737,18.9987,2.0231,1.9207,,2.404,1.8778,2.1236,61.081,1.0522,1.0355,,0.8775,1.0129,1.3393
2016/12/27,-0.5155,-0.3631,0.3986,,-2.0417,-0.4705,-0.9905,0.4151,0.5186,0.2011,,0.1799,0.0663,0.0274,10449637917,7376640000,3.8196E+11,,91050281584,1.72884E+11,4.99556E+11,132.9778,118.0883,11.8916,,15.8353,14.0571,19.5415,18.9007,2.0158,1.9284,,2.355,1.869,2.1026,60.7661,1.0484,1.0396,,0.8596,1.0081,1.326
2016/12/28,-1.1658,-0.3123,0.0851,,0.2749,0,-0.5836,0.3888,0.5173,0.3566,,0.1034,0.0859,0.0247,10327815713,7353600000,3.82285E+11,,91300534305,1.72884E+11,4.96641E+11,131.4276,117.7195,11.9017,,15.8788,14.0571,19.4275,18.6804,2.0095,1.93,,2.3614,1.869,2.0903,60.0577,1.0451,1.0405,,0.8619,1.0081,1.3183
2016/12/29,-0.6553,-0.1044,-0.4534,,-0.9822,0.5455,-0.0839,0.4304,0.4549,0.2681,,0.16,0.0847,0.0232,10260136711,7345920000,3.80552E+11,,90403795389,1.73827E+11,4.96225E+11,130.5663,117.5965,11.8478,,15.7229,14.1338,19.4112,18.558,2.0074,1.9213,,2.3382,1.8792,2.0886,59.6641,1.044,1.0358,,0.8535,1.0136,1.3172
2016/12/30,0.9235,0.2614,0.854,,0.9919,0.434,1.0911,0.4525,0.4033,0.25,,0.1527,0.0976,0.0493,10354887314,7365120000,3.83801E+11,,91300534305,1.74582E+11,5.01639E+11,131.7721,117.9039,11.949,,15.8788,14.1952,19.623,18.7294,2.0126,1.9377,,2.3614,1.8874,2.1114,60.2151,1.0467,1.0446,,0.8619,1.018,1.3315
2017/1/3,2.4837,2.7633,0.7056,,2.8095,0.9003,4.8153,1.0881,0.9052,0.2742,,0.3761,0.1168,0.1241,10612067521,7568640000,3.86509E+11,,93865624693,1.76153E+11,5.25794E+11,18.7731,598.525,10.4536,,28.4117,21.0597,37.3129,2.4194,1.9042,1.701,,2.3751,1.9271,2.3506,1.9648,0.704,0.9155,,0.9606,0.951,1.2981
2017/1/4,0.2551,0.2537,-0.0841,,0.1333,0.571,0.2772,0.5687,0.7054,0.2332,,0.1804,0.1304,0.0615,10639139122,7587840000,3.86184E+11,,93990751054,1.77159E+11,5.27252E+11,18.821,600.0433,10.4448,,28.4496,21.18,37.4163,2.4256,1.909,1.6995,,2.3783,1.9381,2.3571,1.9698,0.7058,0.9147,,0.9619,0.9564,1.3017
2017/1/5,0.1272,1.164,0.2244,,-0.3772,0.5678,0.237,0.4839,0.8429,0.2649,,0.1353,0.0798,0.0634,10652674923,7676160000,3.87051E+11,,93636226366,1.78165E+11,5.28501E+11,18.8449,607.0276,10.4682,,28.3423,21.3002,37.505,2.4287,1.9312,1.7034,,2.3693,1.9491,2.3627,1.9723,0.714,0.9168,,0.9582,0.9618,1.3048
2017/1/6,-0.1271,-0.8504,-0.8116,,-1.4699,-1.4114,-0.788,0.4766,0.5631,0.335,,0.2757,0.053,0.0482,10639139122,7610880000,3.8391E+11,,92259836402,1.7565E+11,5.24336E+11,18.821,601.8653,10.3832,,27.9257,20.9996,37.2095,2.4256,1.9148,1.6895,,2.3345,1.9216,2.3441,1.9698,0.7079,0.9093,,0.9441,0.9482,1.2945
2017/1/9,-0.3817,0.1514,-0.0564,,1.0398,1.4674,1.5886,0.3763,0.5047,0.2498,,0.2208,0.0826,0.0692,10598531721,7622400000,3.83693E+11,,93219138498,1.78228E+11,5.32666E+11,18.7492,602.7763,10.3774,,28.2161,21.3078,37.8006,2.4163,1.9177,1.6886,,2.3587,1.9498,2.3813,1.9622,0.709,0.9088,,0.954,0.9622,1.3151
2017/1/10,0.2554,-0.806,-0.5364,,-0.7159,-1.0935,-2.1892,0.3037,0.3101,0.1896,,0.0613,0.0419,0.0485,10625603322,7560960000,3.81635E+11,,92551797909,1.76279E+11,5.21005E+11,18.7971,597.9177,10.3217,,28.0141,21.0748,36.973,2.4225,1.9022,1.6795,,2.3418,1.9284,2.3292,1.9673,0.7033,0.9039,,0.9471,0.9516,1.2863
2017/1/11,-0.7643,-0.1016,0,,0.2929,0.107,1.9584,0.5308,0.4151,0.1938,,0.1416,0.0427,0.0737,10544388519,7553280000,3.81635E+11,,92822905023,1.76468E+11,5.31208E+11,18.6534,597.3103,10.3217,,28.0961,21.0973,37.6971,2.404,1.9003,1.6795,,2.3487,1.9305,2.3748,1.9522,0.7025,0.9039,,0.9499,0.9526,1.3115
2017/1/12,-1.9255,-0.8643,-0.0568,,-1.0784,-0.8194,-0.5488,0.4045,0.2822,0.1728,,0.1112,0.0501,0.0445,10341351513,7488000000,3.81418E+11,,91821894140,1.75022E+11,5.28293E+11,18.2942,592.148,10.3159,,27.7931,20.9244,37.4902,2.3577,1.8839,1.6786,,2.3234,1.9147,2.3617,1.9146,0.6965,0.9034,,0.9397,0.9448,1.3043
2017/1/13,-0.3927,-0.4103,0.994,,2.2258,1.0057,1.3007,0.4358,0.587,0.3053,,0.5847,0.0995,0.1189,10300744112,7457280000,3.8521E+11,,93865624693,1.76782E+11,5.35165E+11,18.2224,589.7187,10.4184,,28.4117,21.1349,37.9779,2.3484,1.8762,1.6953,,2.3751,1.9339,2.3925,1.9071,0.6936,0.9124,,0.9606,0.9543,1.3213
2017/1/16,-3.9422,-1.2873,1.7717,,1.7552,1.9559,1.9455,0.9608,0.9052,1.0424,,0.6537,0.2774,0.1248,9894670100,7361280000,3.92034E+11,,95513121772,1.8024E+11,5.45576E+11,17.504,582.127,10.603,,28.9104,21.5483,38.7167,2.2559,1.852,1.7253,,2.4168,1.9718,2.439,1.8319,0.6847,0.9286,,0.9774,0.973,1.347
2017/1/17,0.1368,3.8602,-0.5803,,-0.7642,0.7325,-0.1527,0.4543,0.7542,0.3226,,0.2687,0.1184,0.06,9908205900,7645440000,3.89759E+11,,94783218003,1.8156E+11,5.44744E+11,17.528,604.5983,10.5414,,28.6895,21.7061,38.6576,2.2589,1.9235,1.7153,,2.3983,1.9862,2.4353,1.8344,0.7111,0.9232,,0.97,0.9801,1.3449
2017/1/18,0.9563,0.3014,0.6392,,0.6601,0.4848,-0.2294,0.4424,0.5141,0.2464,,0.2015,0.0632,0.0686,10002956503,7668480000,3.92251E+11,,95408849805,1.8244E+11,5.43494E+11,17.6956,606.4203,10.6088,,28.8788,21.8113,38.569,2.2805,1.9293,1.7262,,2.4141,1.9958,2.4297,1.852,0.7133,0.9291,,0.9764,0.9849,1.3418
2017/1/19,-0.9472,-1.6024,-0.4419,,-0.4153,-1.275,-1.8774,0.4685,0.3535,0.1843,,0.1475,0.0611,0.0612,9908205900,7545600000,3.90518E+11,,95012616330,1.80114E+11,5.33291E+11,17.528,596.703,10.562,,28.7589,21.5332,37.8449,2.2589,1.8984,1.7186,,2.4041,1.9704,2.3841,1.8344,0.7018,0.925,,0.9723,0.9723,1.3167
2017/1/20,1.3661,0.6616,0.5825,,0.5487,0.3141,-0.4295,0.3703,0.3325,0.2403,,0.1227,0.1309,0.0504,10043563904,7595520000,3.92792E+11,,95533976165,1.8068E+11,5.31E+11,17.7674,600.6507,10.6235,,28.9167,21.6009,37.6823,2.2898,1.9109,1.7286,,2.4173,1.9766,2.3738,1.8595,0.7065,0.9304,,0.9777,0.9754,1.311
2017/1/23,0.1348,0.6572,-0.1655,,0.1528,0.4871,1.0196,0.4848,0.4629,0.3674,,0.142,0.1743,0.0566,10057099705,7645440000,3.92142E+11,,95679956919,1.8156E+11,5.36414E+11,17.7914,604.5983,10.6059,,28.9609,21.7061,38.0665,2.2929,1.9235,1.7258,,2.421,1.9862,2.3981,1.862,0.7111,0.9288,,0.9791,0.9801,1.3244
2017/1/24,4.1723,-2.009,-0.0552,,0.0436,0.277,0.8929,1.4319,0.3948,0.248,,0.1806,0.0642,0.0529,10476709517,7491840000,3.91926E+11,,95721665706,1.82063E+11,5.41204E+11,18.5337,592.4517,10.6,,28.9735,21.7662,38.4064,2.3885,1.8849,1.7248,,2.4221,1.9917,2.4195,1.9397,0.6968,0.9283,,0.9796,0.9829,1.3362
2017/1/25,-0.2584,0.6151,0.691,,-0.4575,0.4834,-0.6926,0.4276,0.6945,0.3313,,0.2326,0.1582,0.0365,10449637917,7537920000,3.94634E+11,,95283723445,1.82943E+11,5.37455E+11,18.4858,596.0957,10.6733,,28.841,21.8715,38.1404,2.3824,1.8964,1.7367,,2.411,2.0013,2.4027,1.9347,0.7011,0.9347,,0.9751,0.9876,1.3269
2017/1/26,0,-0.7132,0.2196,,1.0506,-0.2749,-0.3487,0.3281,0.3149,0.2559,,0.1553,0.0945,0.051,10449637917,7484160000,3.95501E+11,,96284734328,1.8244E+11,5.35581E+11,18.4858,591.8443,10.6967,,29.144,21.8113,38.0074,2.3824,1.8829,1.7405,,2.4363,1.9958,2.3943,1.9347,0.6961,0.9368,,0.9853,0.9849,1.3223
2017/2/3,-2.0725,-10.0051,-2.4377,,-2.9023,-2.6189,-2.2162,0.498,1.7882,0.4517,,0.193,0.0541,0.0482,10233065110,6735360000,3.8586E+11,,93490245612,1.77662E+11,5.23712E+11,18.1026,532.6295,10.436,,28.2981,21.2401,37.1651,2.333,1.6945,1.6981,,2.3656,1.9436,2.3413,1.8946,0.6265,0.9139,,0.9567,0.9591,1.293
2017/2/6,0.9259,-4.7891,0.8984,,0.9815,0.6369,3.3797,0.6475,2.5185,0.599,,0.4279,0.1763,0.1044,10327815713,16347476778,3.89326E+11,,94407838922,1.78794E+11,5.41412E+11,18.2703,507.1216,10.5297,,28.5759,21.3754,38.4212,2.3546,1.6134,1.7134,,2.3888,1.9559,2.4204,1.9121,0.5965,0.9222,,0.9661,0.9652,1.3367
2017/2/7,-0.5242,-2.6347,0.3339,,1.1928,-0.1406,0.9231,0.5096,1.6618,0.4488,,0.3191,0.092,0.0939,10273672511,15916764815,3.90626E+11,,95533976165,1.78542E+11,5.46409E+11,18.1745,493.7603,10.5649,,28.9167,21.3453,38.7759,2.3423,1.5709,1.7191,,2.4173,1.9532,2.4427,1.9021,0.5808,0.9252,,0.9777,0.9638,1.349
2017/2/8,0.3953,0.1845,-0.1109,,0.3274,-0.9859,0.7622,0.7782,1.5204,0.3658,,0.2949,0.1249,0.0789,10314279912,15946131539,3.90193E+11,,95846792066,1.76782E+11,5.50574E+11,18.2463,494.6713,10.5532,,29.0114,21.1349,39.0714,2.3515,1.5738,1.7172,,2.4252,1.9339,2.4614,1.9096,0.5818,0.9242,,0.9809,0.9543,1.3593
2017/2/9,0.7874,0.1842,0.2499,,1.349,-0.4267,0.2269,0.7364,1.492,0.487,,0.2721,0.2367,0.0768,10395494715,15975498264,3.91168E+11,,97139764457,1.76028E+11,5.51824E+11,18.39,495.5823,10.5795,,29.4028,21.0447,39.1601,2.37,1.5767,1.7215,,2.4579,1.9257,2.4669,1.9247,0.5829,0.9265,,0.9941,0.9503,1.3624
2017/2/10,0.2604,-0.4289,0.2492,,-0.5582,0.0357,-0.3774,0.7743,1.7072,0.3685,,0.1742,0.2407,0.0524,10422566316,15906975906,3.92142E+11,,96597550229,1.7609E+11,5.49741E+11,18.4379,493.4567,10.6059,,29.2386,21.0522,39.0123,2.3762,1.5699,1.7258,,2.4442,1.9264,2.4576,1.9297,0.5804,0.9288,,0.9885,0.9506,1.3573
2017/2/13,0.7792,-1.1692,0.3039,,1.4465,0.1428,1.7424,0.7735,2.0924,0.6402,,0.3546,0.3592,0.0879,10503781118,15720986650,3.93334E+11,,97994794587,1.76342E+11,5.5932E+11,18.5815,487.687,10.6381,,29.6616,21.0823,39.6921,2.3947,1.5516,1.731,,2.4796,1.9291,2.5005,1.9447,0.5736,0.9316,,1.0028,0.952,1.3809
2017/2/14,-0.6443,0.4981,-0.5784,,-1.2981,-1.1765,-1.0797,0.5956,1.1747,0.4532,,0.1929,0.2128,0.0721,10436102116,15799297916,3.91059E+11,,96722676589,1.74267E+11,5.53281E+11,18.4618,490.1164,10.5766,,29.2765,20.8343,39.2635,2.3793,1.5593,1.721,,2.4474,1.9064,2.4735,1.9322,0.5765,0.9263,,0.9898,0.9408,1.366
2017/2/15,-0.9079,0.6196,0.6094,,0,0.1082,0.0376,0.7751,1.2024,0.6211,,0.2096,0.1902,0.0579,10341351513,15897186998,3.93442E+11,,96722676589,1.74456E+11,5.53489E+11,18.2942,493.153,10.6411,,29.2765,20.8568,39.2783,2.3577,1.5689,1.7315,,2.4474,1.9085,2.4744,1.9146,0.58,0.9319,,0.9898,0.9418,1.3665
2017/2/16,1.7016,0.9236,-0.0551,,-0.69,-0.3604,-0.3386,0.8831,1.2853,0.3211,,0.3064,0.1562,0.0399,10517316919,16044020622,3.93226E+11,,96055336000,1.73827E+11,5.51615E+11,18.6055,497.708,10.6352,,29.0745,20.7816,39.1453,2.3978,1.5834,1.7305,,2.4305,1.9016,2.466,1.9472,0.5854,0.9314,,0.983,0.9384,1.3619
2017/2/17,1.287,2.6236,-0.1102,,-0.3257,0.0362,0.302,2.1813,2.4124,0.4851,,0.326,0.319,0.0653,10652674923,16464943677,3.92792E+11,,95742520099,1.7389E+11,5.53281E+11,18.8449,510.7656,10.6235,,28.9798,20.7892,39.2635,2.4287,1.625,1.7286,,2.4226,1.9023,2.4735,1.9723,0.6008,0.9304,,0.9798,0.9387,1.366
2017/2/20,1.2706,-0.2973,1.5444,,1.1327,1.1569,-0.3764,1.2194,1.739,0.6845,,0.4535,0.4709,0.0909,10788032927,16415999135,3.98859E+11,,96826948556,1.75902E+11,5.51199E+11,19.0844,509.2473,10.7876,,29.3081,21.0297,39.1157,2.4595,1.6201,1.7553,,2.45,1.9243,2.4641,1.9973,0.599,0.9447,,0.9909,0.9496,1.3609
2017/2/21,-0.1255,0.3578,-0.1358,,-0.0646,-0.2502,0.8311,0.9599,1.0572,0.5062,,0.443,0.307,0.0798,10774497126,16474732585,3.98317E+11,,96764385376,1.75462E+11,5.5578E+11,19.0605,511.0693,10.7729,,29.2891,20.9771,39.4408,2.4564,1.6259,1.7529,,2.4484,1.9195,2.4846,1.9948,0.6011,0.9435,,0.9902,0.9472,1.3722
2017/2/22,-0.5025,1.2478,0.136,,-0.5819,-0.8599,-0.1873,0.7408,1.1936,0.3512,,0.2453,0.2651,0.0377,10720353925,16680299658,3.98859E+11,,96201316754,1.73953E+11,5.54739E+11,18.9647,517.4463,10.7876,,29.1187,20.7967,39.367,2.4441,1.6462,1.7553,,2.4342,1.903,2.48,1.9848,0.6086,0.9447,,0.9845,0.9391,1.3696
2017/2/23,-1.6414,-1.7019,-0.8148,,-1.4091,-1.0481,-0.976,1.0975,0.8828,0.4242,,0.3051,0.1868,0.0488,10544388519,16396421319,3.95609E+11,,94845781183,1.7213E+11,5.49325E+11,18.6534,508.64,10.6997,,28.7084,20.5787,38.9827,2.404,1.6182,1.741,,2.3999,1.883,2.4558,1.9522,0.5983,0.937,,0.9706,0.9292,1.3562
2017/2/24,0.5135,-0.7164,0.1095,,-0.6157,0.7305,-0.9856,0.6866,1.0252,0.2371,,0.1739,0.1709,0.0485,10598531721,16278954420,3.96042E+11,,94261858168,1.73387E+11,5.43911E+11,18.7492,504.996,10.7114,,28.5317,20.729,38.5985,2.4163,1.6066,1.7429,,2.3851,1.8968,2.4316,1.9622,0.594,0.9381,,0.9646,0.936,1.3429
2017/2/27,-1.9157,-0.7817,-0.6565,,-2.1681,-0.6164,-2.0291,0.7073,0.7434,0.3706,,0.3751,0.3583,0.0597,10395494715,16151698613,3.93442E+11,,92218127615,1.72318E+11,5.32874E+11,18.39,501.0483,10.6411,,27.9131,20.6013,37.8153,2.37,1.5941,1.7315,,2.3334,1.8851,2.3822,1.9247,0.5893,0.9319,,0.9437,0.9302,1.3156
2017/2/28,0.5208,0.1818,-0.2478,,0.1809,-0.2554,0.3126,0.4546,0.5489,0.2478,,0.1842,0.1907,0.0348,10449637917,16181065337,3.92467E+11,,92384962762,1.71878E+11,5.3454E+11,18.4858,501.9593,10.6147,,27.9636,20.5487,37.9335,2.3824,1.597,1.7272,,2.3376,1.8803,2.3897,1.9347,0.5904,0.9296,,0.9454,0.9279,1.3197
2017/3/1,0.1295,0.363,-0.1932,,0.0451,-0.4389,-0.4675,0.5821,0.8485,0.3278,,0.1902,0.2112,0.0406,10463173717,16239798787,3.91709E+11,,92426671549,1.71124E+11,5.32041E+11,18.5097,503.7813,10.5942,,27.9762,20.4585,37.7562,2.3855,1.6028,1.7239,,2.3387,1.872,2.3785,1.9372,0.5925,0.9278,,0.9459,0.9238,1.3136
2017/3/2,-0.6468,-1.085,-0.8296,,-0.2482,-1.5797,-1.0959,0.5298,0.6888,0.4299,,0.1935,0.3352,0.0617,10395494715,16063598438,3.88459E+11,,92197273221,1.68421E+11,5.26211E+11,18.39,498.3153,10.5063,,27.9067,20.1353,37.3425,2.37,1.5854,1.7096,,2.3329,1.8425,2.3524,1.9247,0.5861,0.9201,,0.9435,0.9092,1.2992
2017/3/3,0.5208,-1.0969,-0.0279,,-0.5202,0.0747,0.0791,0.5463,0.6215,0.232,,0.193,0.2228,0.0361,10449637917,15887398090,3.88351E+11,,91717622173,1.68546E+11,5.26627E+11,18.4858,492.8493,10.5034,,27.7616,20.1503,37.372,2.3824,1.568,1.7091,,2.3207,1.8438,2.3543,1.9347,0.5797,0.9198,,0.9386,0.9099,1.3002
2017/3/6,0.3886,0.5545,-0.0558,,-0.7276,0.2238,-0.0395,0.4764,0.748,0.2647,,0.3148,0.1269,0.0282,10490245318,15975498264,3.88134E+11,,91050281584,1.68924E+11,5.26419E+11,18.5576,495.5823,10.4975,,27.5596,20.1954,37.3572,2.3916,1.5767,1.7081,,2.3039,1.848,2.3534,1.9422,0.5829,0.9193,,0.9318,0.9119,1.2997
2017/3/7,1.1613,2.2672,0.3628,,1.0307,0.4466,1.7405,1.011,1.317,0.219,,0.3357,0.1485,0.0655,10612067521,16337687869,3.89543E+11,,91988729287,1.69678E+11,5.35581E+11,18.7731,506.818,10.5356,,27.8436,20.2856,38.0074,2.4194,1.6124,1.7143,,2.3276,1.8562,2.3943,1.9648,0.5961,0.9227,,0.9414,0.916,1.3223
2017/3/8,-1.148,-1.438,-0.3893,,-0.5441,0.0371,-0.0389,0.5945,0.6092,0.2057,,0.1904,0.108,0.045,10490245318,16102754071,3.88026E+11,,91488223846,1.69741E+11,5.35373E+11,18.5576,499.53,10.4946,,27.6921,20.2931,37.9927,2.3916,1.5892,1.7077,,2.3149,1.8569,2.3934,1.9422,0.5875,0.9191,,0.9363,0.9163,1.3218
