ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2014/8/22,,0.5754,0.8299,-0.8429,-0.503,0.6705,0,0.4206,0.4027,1.4912,1.0842,,,,,,1.0117,0,0.6069,-0.9335,0.4004,2.6899,0.1013,0.4551,,,0.5464,,0.479,,,,,,,2.1257,4.3114,1.049,1.1111,,,0.3361,,,1.9083,1.402,2.0561,2.4054,0.4511,1.8428,1.1275,0.6117,3.6791,1.399,,,,,,1.1619,,1.8394,3.6199,0.6065,2.0294,0.9044,1.1497,,,0.4457,,3.4671,,,,,,,2.391,4.5448,0.5864,0.5963,,,0.9047,,,14766068799,7618587263,25415454000,19960108135,62211753287,28406778677,3425273536,17950504000,953105731.2,8333847744,,,,,,1.27394E+11,2763294134,27887245178,3502125000,23295222257,3401294458,79950256058,4824519471,,,51458542112,,13874078899,,,,,,,27396928000,10638219800,48552000000,31103800000,,,36417000000,,,35.6325,288.2373,38.2687,74.0074,22.1197,28.2419,11.098,72.8594,25.5338,53.0993,,,,,,27.2696,434.7132,87.997,5.0489,44.9134,11.4899,23.4688,14.6005,,,28.7584,,264.7045,,,,,,,42.6932,61.4605,21.9523,151.1528,,,44.4505,,,2.3009,6.8756,1.6252,3.6955,1.7954,2.2403,1.6398,2.7309,2.9178,3.1301,,,,,,1.6308,4.6331,4.1448,43.6342,2.6167,2.0332,1.5396,1.5926,,,2.361,,9.0443,,,,,,,2.2092,3.0038,1.3601,1.362,,,3.179,,,9.6804,44.4305,12.8042,12.5632,7.5798,9.3202,0.8377,14.3159,1.5563,12.8859,,,,,,8.8735,0.6343,18.0263,48.8441,14.4136,3.0455,9.0576,4.2816,,,10.535,,40.5964,,,,,,,9.2571,14.71,6.7748,7.7381,,,14.2801,
2014/8/25,,-2.5172,-0.9406,-3.7867,-2.2245,-1.9029,-3.172,-0.733,-2.6738,-1.0372,-2.2277,,,,,,-1.4638,0,0.9281,-4.5936,-2.0937,-1.6949,-0.9109,-1.9253,,,-1.8116,,-2.8605,,,,,,,-2.5339,-1.7222,-1.8454,-1.4286,,,-1.34,,,1.9118,2.0412,2.3101,1.456,0.4891,3.0135,1.03,0.928,2.9992,1.4473,,,,,,0.9459,,2.4807,5.0727,0.5414,1.2739,0.8239,1.0708,,,0.6057,,2.8314,,,,,,,1.7035,2.8003,0.6317,0.4851,,,0.727,,,14394382857,7546925067,24453045000,19516101685,61027894994,27505728936,3400166819,17470544000,943220451.4,8148192720,,,,,,1.2553E+11,2763294134,28146059519,3341250000,22807485799,3343645399,79221964252,4731635177,,,50526322146,,13477204175,,,,,,,26702707200,10455012800,47656000000,30659460000,,,35929000000,,,34.7355,285.526,36.8196,72.3611,21.6988,27.3461,11.0166,70.9113,25.269,51.9164,,,,,,26.8704,434.7132,88.8137,4.817,43.9731,11.2952,23.255,14.3194,,,28.2375,,257.1325,,,,,,,41.6114,60.402,21.5471,148.9934,,,43.8549,,,2.243,6.811,1.5636,3.6133,1.7613,2.1693,1.6278,2.6579,2.8875,3.0604,,,,,,1.6069,4.6331,4.1833,41.6298,2.5619,1.9987,1.5256,1.5619,,,2.3182,,8.7856,,,,,,,2.1532,2.9521,1.335,1.3426,,,3.1364,,,9.4367,44.0125,12.3194,12.2837,7.4356,9.0246,0.8316,13.9331,1.5401,12.5989,,,,,,8.7436,0.6343,18.1936,46.6004,14.1119,2.9939,8.9751,4.1991,,,10.3441,,39.4351,,,,,,,9.0226,14.4567,6.6498,7.6276,,,14.0888,
2014/8/26,,-3.0516,-5.1039,1.3655,-0.1034,-1.1639,-1.8966,-2.7426,-1.6484,-3.1441,-2.0253,,,,,,-1.251,0,-1.977,-0.1235,-1.1202,-2.1944,-0.715,-3.0023,,,-1.0148,,-3.3129,,,,,,,-2.4141,-2.9206,-1.8801,-1.5608,,,-1.8676,,,2.5742,2.8125,2.0659,0.8194,0.4424,2.3114,1.4564,0.8257,4.2866,1.3478,,,,,,0.9734,,1.5952,2.2006,0.4407,1.2651,0.6755,1.0301,,,0.4781,,2.9807,,,,,,,1.6405,2.3182,0.7236,0.5127,,,0.8304,,,13955117653,7161740761,24786942000,19495919574,60317580018,26984068560,3306913299,17182568000,913564611.9,7983166032,,,,,,1.23959E+11,2763294134,27589608687,3337125000,22552004797,3270273870,78655515070,4589576846,,,50013601165,,13030720110,,,,,,,26058073600,10149667800,46760000000,30180940000,,,35258000000,,,33.6755,270.9532,37.3223,72.2863,21.4462,26.8275,10.7145,69.7425,24.4745,50.8649,,,,,,26.5343,434.7132,87.0578,4.8111,43.4805,11.0473,23.0887,13.8895,,,27.9509,,248.614,,,,,,,40.6068,58.6379,21.142,146.668,,,43.0359,,,2.1745,6.4633,1.585,3.6096,1.7408,2.1281,1.5831,2.6141,2.7967,2.9984,,,,,,1.5868,4.6331,4.1005,41.5784,2.5332,1.9549,1.5147,1.515,,,2.2947,,8.4946,,,,,,,2.1012,2.8659,1.3099,1.3216,,,3.0778,,,9.1487,41.7662,12.4876,12.271,7.349,8.8534,0.8088,13.7034,1.4917,12.3437,,,,,,8.6343,0.6343,17.8339,46.5429,13.9538,2.9282,8.9109,4.0731,,,10.2392,,38.1287,,,,,,,8.8047,14.0345,6.5248,7.5085,,,13.8256,
2014/8/27,,0.4843,0.3752,2.0602,-0.207,0.0981,-0.1757,0.4338,0.1397,0.4509,0.0861,,,,,,-0.0792,0,0.8443,0.3708,1.1329,-0.3205,0.1029,0.5952,,,-0.466,,0.1269,,,,,,,-0.0951,0.9627,-0.1198,-0.1133,,,0.346,,,1.3403,1.2699,2.6971,0.5649,0.2831,1.5191,0.6322,0.4759,2.7355,0.9456,,,,,,0.552,,1.2915,1.5807,0.5958,0.7353,0.4636,0.6266,,,0.4016,,2.1571,,,,,,,0.9848,1.6627,0.418,0.4924,,,0.6544,,,14022696915,7188614084,25297608000,19455555351,60376772933,26936644889,3321259994,17206566000,917683478.5,7990042144,,,,,,1.23861E+11,2763294134,27822541593,3349500000,22807485799,3259792223,78736436381,4616895756,,,49780546174,,13047256557,,,,,,,26033280000,10247378200,46704000000,30146760000,,,35380000000,,,33.8386,271.9699,38.0912,72.1366,21.4673,26.7803,10.761,69.8399,24.5848,50.9087,,,,,,26.5133,434.7132,87.7928,4.8289,43.9731,11.0119,23.1125,13.9722,,,27.8207,,248.9295,,,,,,,40.5682,59.2024,21.1167,146.5019,,,43.1848,,,2.1851,6.4876,1.6176,3.6021,1.7425,2.1244,1.59,2.6177,2.8094,3.001,,,,,,1.5855,4.6331,4.1352,41.7326,2.5619,1.9486,1.5162,1.524,,,2.284,,8.5053,,,,,,,2.0992,2.8934,1.3083,1.3201,,,3.0885,,,9.193,41.9229,12.7449,12.2456,7.3563,8.8378,0.8123,13.7226,1.4984,12.3543,,,,,,8.6274,0.6343,17.9845,46.7155,14.1119,2.9188,8.9201,4.0973,,,10.1914,,38.1771,,,,,,,8.7964,14.1696,6.517,7.5,,,13.8735,
2014/8/28,,0.1205,0.0623,0.1553,-0.7261,-0.6863,-0.5282,-0.216,0.2789,-1.526,-0.7745,,,,,,0.1585,0,3.3488,-4.9261,-0.8147,-1.2862,-0.7194,-1.5385,,,-0.2809,,0.507,,,,,,,0.9524,-0.2384,-0.3597,-0.3401,,,0.1724,,,1.56,1.0549,1.7905,0.7778,0.4935,1.1745,0.6627,0.4763,2.3464,1.1215,,,,,,0.6662,,5.3688,3.2934,0.5265,0.6554,0.5568,0.6795,,,0.511,,2.1048,,,,,,,1.2822,1.7636,0.5115,0.4383,,,0.6123,,,14039591730,7193092972,25336890000,19314280572,59962422530,26794373878,3314086647,17254562000,903679332,7928157136,,,,,,1.24057E+11,2763294134,28754273218,3184500000,22621681434,3217865635,78169987199,4545866591,,,49640713179,,13113402344,,,,,,,26281216000,10222950600,46536000000,30044220000,,,35441000000,,,33.8794,272.1393,38.1504,71.6128,21.32,26.6389,10.7377,70.0347,24.2096,50.5144,,,,,,26.5553,434.7132,90.7329,4.591,43.6148,10.8703,22.9462,13.7572,,,27.7425,,250.1915,,,,,,,40.9546,59.0613,21.0407,146.0036,,,43.2592,,,2.1877,6.4916,1.6201,3.576,1.7305,2.1132,1.5866,2.625,2.7665,2.9777,,,,,,1.5881,4.6331,4.2736,39.6768,2.541,1.9236,1.5053,1.5006,,,2.2775,,8.5485,,,,,,,2.1192,2.8865,1.3036,1.3156,,,3.0938,,,9.2041,41.949,12.7646,12.1567,7.3058,8.7912,0.8105,13.7609,1.4756,12.2587,,,,,,8.6411,0.6343,18.5868,44.4142,13.9969,2.8813,8.8559,4.0343,,,10.1628,,38.3706,,,,,,,8.8801,14.1358,6.4935,7.4745,,,13.8974,
2014/8/29,,1.5644,0.9963,0.3101,-0.1045,0.9872,1.4159,0.974,1.1127,2.2789,1.0408,,,,,,1.9778,0,0.135,1.1658,1.4374,1.1401,1.6563,1.2019,,,0.7512,,4.1614,,,,,,,1.7925,2.0311,0.8424,1.1377,,,1.5491,,,1.2772,0.969,1.1704,1.5047,0.2974,1.1292,0.5837,0.4588,2.4538,0.7609,,,,,,0.6908,,2.2873,2.4955,0.3815,0.5608,0.4449,0.4327,,,0.4008,,2.5598,,,,,,,0.9832,1.7272,0.5318,0.4064,,,0.7257,,,14259224333,7264755168,25415454000,19294098460,60554351677,27173763242,3346366711,17446546000,924273665,8010670480,,,,,,1.26511E+11,2763294134,28793095370,3221625000,22946839073,3254551400,79464728188,4600504410,,,50013601165,,13659105090,,,,,,,26752294400,10430585200,46928000000,30386020000,,,35990000000,,,34.4094,274.8506,38.2687,71.538,21.5304,27.0161,10.8423,70.8139,24.7614,51.0401,,,,,,27.0805,434.7132,90.8554,4.6445,44.2417,10.9942,23.3262,13.9226,,,27.9509,,260.603,,,,,,,41.6887,60.2609,21.218,147.6646,,,43.9293,,,2.2219,6.5563,1.6252,3.5722,1.7476,2.1431,1.602,2.6542,2.8295,3.0087,,,,,,1.6195,4.6331,4.2794,40.1393,2.5775,1.9455,1.5303,1.5186,,,2.2947,,8.9042,,,,,,,2.1572,2.9452,1.3146,1.3306,,,3.1417,,,9.3481,42.367,12.8042,12.144,7.3779,8.9156,0.8184,13.914,1.5092,12.3862,,,,,,8.812,0.6343,18.6118,44.932,14.1981,2.9141,9.0026,4.0828,,,10.2392,,39.9674,,,,,,,9.0393,14.4229,6.5482,7.5596,,,14.1127,
2014/9/1,,0.237,2.7744,0.8501,0.2092,0.8798,0.6981,0,0.5502,1.9608,0.7725,,,,,,0.3103,0,-0.1348,2.3047,0.3036,1.6103,0.3055,1.1876,,,0.466,,1.816,,,,,,,0.6487,0.4684,0.5967,0.7874,,,0.5085,,,1.8673,1.7325,1.5806,0.995,0.3908,1.2982,,0.5164,2.6501,1.0975,,,,,,0.7525,,2.2457,2.8434,0.5196,0.8825,0.5246,0.6075,,,0.4494,,3.6236,,,,,,,1.147,1.7356,0.538,0.4497,,,0.617,,,14293013964,7466305096,25631505000,19334462683,61087087908,27363457925,3346366711,17542538000,942396678.1,8072555488,,,,,,1.26904E+11,2763294134,28754273218,3295875000,23016515709,3306959635,79707492123,4655142230,,,50246656157,,13907151792,,,,,,,26925849600,10479440400,47208000000,30625280000,,,36173000000,,,34.4909,282.4759,38.594,71.6876,21.7198,27.2047,10.8423,71.2036,25.2469,51.4344,,,,,,27.1645,434.7132,90.7329,4.7516,44.3761,11.1712,23.3975,14.0879,,,28.0812,,265.3355,,,,,,,41.9591,60.5431,21.3446,148.8273,,,44.1527,,,2.2272,6.7382,1.639,3.5797,1.763,2.158,1.602,2.6688,2.885,3.032,,,,,,1.6245,4.6331,4.2736,41.0644,2.5854,1.9768,1.5349,1.5367,,,2.3053,,9.0659,,,,,,,2.1712,2.959,1.3224,1.3411,,,3.1577,,,9.3703,43.5424,12.9131,12.1694,7.4428,8.9779,0.8184,13.9905,1.5388,12.4819,,,,,,8.8394,0.6343,18.5868,45.9676,14.2412,2.961,9.0301,4.1313,,,10.2869,,40.6932,,,,,,,9.098,14.4904,6.5873,7.6191,,,14.1844,
2014/9/2,,3.4279,0.18,3.2184,2.2965,1.6473,5.3726,0,1.9152,0.8741,1.8739,,,,,,2.0882,0,2.7453,6.5081,2.22,0.9509,1.9289,1.2911,,,1.9481,,1.6647,,,,,,,2.2099,2.6807,2.1352,1.8973,,,1.5177,,,3.8644,1.7232,2.9914,2.0916,0.6726,5.0071,,1.0488,3.8731,1.9918,,,,,,1.6774,,5.0121,6.1232,1.0411,1.555,1.1435,1.1887,,,0.7855,,3.0351,,,,,,,2.3523,3.8811,0.935,0.8501,,,1.6302,,,14782963615,7479741758,26456427000,19778469133,62093367457,28833591713,3346366711,17878510000,950634411.3,8223829952,,,,,,1.29554E+11,2763294134,29543656957,3510375000,23527477713,3338404576,81244997047,4715243831,,,51225487121,,14138662048,,,,,,,27520896000,10760357800,48216000000,31206340000,,,36722000000,,,35.6732,282.9843,39.8361,73.3339,22.0776,28.6663,10.8423,72.5672,25.4676,52.3983,,,,,,27.7318,434.7132,93.2237,5.0608,45.3612,11.2775,23.8488,14.2698,,,28.6282,,269.7525,,,,,,,42.8864,62.1661,21.8003,151.6511,,,44.8228,,,2.3035,6.7503,1.6917,3.6619,1.792,2.274,1.602,2.7199,2.9102,3.0888,,,,,,1.6584,4.6331,4.391,43.737,2.6428,1.9956,1.5645,1.5565,,,2.3503,,9.2168,,,,,,,2.2192,3.0383,1.3506,1.3665,,,3.2056,,,9.6915,43.6207,13.3287,12.4489,7.5654,9.4602,0.8184,14.2585,1.5522,12.7158,,,,,,9.0239,0.6343,19.097,48.9592,14.5574,2.9892,9.2043,4.1846,,,10.4873,,41.3706,,,,,,,9.299,14.8789,6.7279,7.7637,,,14.3997,
2014/9/3,,-0.3429,1.1377,-1.7075,-0.3061,0.286,-0.6579,0,0,0.0867,-0.0836,,,,,,0.4545,0,-0.5694,2.5852,0,0.314,0.1992,0.5794,,,0.273,,-0.2339,,,,,,,-0.3604,-0.1135,0.9292,0.2191,,,0,,,3.1826,2.2344,2.4736,1.6948,0.6984,3.4608,,0.9457,4.4737,1.7385,,,,,,1.4578,,3.968,6.543,0.8497,1.2461,1.0116,1.405,,,0.6438,,3.847,,,,,,,2.3327,3.6888,1.1788,0.915,,,1.2804,,,14732279168,7564840616,26004684000,19717922799,62270946201,28643897030,3346366711,17878510000,951458184.6,8216953840,,,,,,1.30142E+11,2763294134,29375427635,3601125000,23527477713,3348886223,81406839671,4742562741,,,51365320116,,14105589155,,,,,,,27421721600,10748144000,48664000000,31274700000,,,36722000000,,,35.5509,286.2038,39.1559,73.1094,22.1408,28.4777,10.8423,72.5672,25.4896,52.3545,,,,,,27.8578,434.7132,92.6929,5.1917,45.3612,11.3129,23.8963,14.3525,,,28.7063,,269.1215,,,,,,,42.7319,62.0955,22.0029,151.9833,,,44.8228,,,2.2956,6.8271,1.6628,3.6507,1.7971,2.259,1.602,2.7199,2.9127,3.0862,,,,,,1.6659,4.6331,4.366,44.8676,2.6428,2.0019,1.5677,1.5655,,,2.3567,,9.1953,,,,,,,2.2112,3.0348,1.3632,1.3695,,,3.2056,,,9.6582,44.117,13.1011,12.4108,7.587,9.398,0.8184,14.2585,1.5536,12.7052,,,,,,9.065,0.6343,18.9883,50.2249,14.5574,2.9986,9.2226,4.2088,,,10.5159,,41.2738,,,,,,,9.2655,14.862,6.7904,7.7807,,,14.3997,
2014/9/4,,1.7202,3.0195,0.9819,1.0235,1.3308,1.3245,0,1.2081,0.7792,1.6736,,,,,,2.187,0,0.793,1.0309,1.382,0.626,1.4911,1.2673,,,1.2704,,3.0481,,,,,,,5.6058,5.3409,1.7261,1.0929,,,0.9967,,,3.3948,3.0337,1.9444,1.9083,0.8245,3.4631,,1.2201,4.0415,1.8853,,,,,,1.7698,,4.212,6.5212,0.9276,1.416,1.4163,1.4821,,,0.7442,,4.0788,,,,,,,3.5291,6.1409,1.1464,0.9269,,,1.3293,,,14985701402,7793263867,26260017000,19919743912,63099647006,29023286395,3346366711,18094492000,958872144.5,8354476080,,,,,,1.32989E+11,2763294134,29608360542,3638250000,23852635352,3369849517,82620659348,4802664343,,,52017874092,,14535536772,,,,,,,28958924800,11322192600,49504000000,31616500000,,,37088000000,,,36.1625,294.8459,39.5404,73.8577,22.4354,28.8549,10.8423,73.4439,25.6883,53.2307,,,,,,28.4671,434.7132,93.4279,5.2452,45.9881,11.3837,24.2526,14.5344,,,29.071,,277.3245,,,,,,,45.1273,65.412,22.3827,153.6443,,,45.2696,,,2.3351,7.0333,1.6792,3.6881,1.8211,2.289,1.602,2.7528,2.9354,3.1379,,,,,,1.7024,4.6331,4.4006,45.3302,2.6793,2.0144,1.591,1.5854,,,2.3866,,9.4755,,,,,,,2.3351,3.1969,1.3867,1.3845,,,3.2376,,,9.8244,45.4491,13.2297,12.5378,7.688,9.5225,0.8184,14.4307,1.5657,12.9178,,,,,,9.2632,0.6343,19.1388,50.7427,14.7585,3.0173,9.3602,4.2622,,,10.6495,,42.5319,,,,,,,9.7849,15.6558,6.9077,7.8657,,,14.5432,
2014/9/5,,1.0147,2.9885,-0.1496,0.2026,1.2195,0.6536,0,0.9284,0.3436,0.7407,,,,,,0.5904,0,-0.3497,-3.5147,0.5842,0.6221,1.5671,0.2275,,,0.7168,,0,,,,,,,2.9966,0.5394,1.5837,0.8649,,,0.4934,,,3.8745,2.8736,2.2889,1.7794,1.0621,3.9233,,1.6151,3.3222,2.4725,,,,,,2.0171,,3.3905,7.0831,0.9644,1.3586,1.8716,1.4627,,,0.9569,,3.1136,,,,,,,3.5431,5.0587,1.5156,1.0675,,,1.8408,,,15137754742,8026166006,26220735000,19960108135,63869154897,29212981077,3346366711,18262478000,962167237.8,8416361088,,,,,,1.33774E+11,2763294134,29504834806,3510375000,23991988625,3390812811,83915400337,4813591907,,,52390762078,,14535536772,,,,,,,29826700800,11383261600,50288000000,31889940000,,,37271000000,,,36.5294,303.6574,39.4812,74.0074,22.709,29.0435,10.8423,74.1257,25.7765,53.625,,,,,,28.6352,434.7132,93.1012,5.0608,46.2568,11.4545,24.6327,14.5674,,,29.2794,,277.3245,,,,,,,46.4796,65.7648,22.7372,154.9731,,,45.4929,,,2.3588,7.2435,1.6766,3.6955,1.8433,2.3039,1.602,2.7784,2.9455,3.1611,,,,,,1.7124,4.6331,4.3852,43.737,2.6949,2.0269,1.616,1.589,,,2.4037,,9.4755,,,,,,,2.4051,3.2142,1.4087,1.3965,,,3.2535,,,9.9241,46.8074,13.2099,12.5632,7.7818,9.5847,0.8184,14.5647,1.5711,13.0135,,,,,,9.3179,0.6343,19.0719,48.9592,14.8448,3.0361,9.5068,4.2719,,,10.7258,,42.5319,,,,,,,10.0781,15.7402,7.0171,7.9337,,,14.615,
2014/9/9,,-1.3393,-1.0045,-1.7228,-1.3145,-0.278,-1.6234,0,-1.0512,0.0856,-0.4085,,,,,,-1.4674,0,-1.5789,-1.5276,-0.9681,-0.4637,-0.7715,0.9081,,,-0.7117,,-2.5028,,,,,,,-1.33,-1.7167,0.6682,-0.8574,,,-0.982,,,2.3844,2.1021,1.8435,1.2865,0.6278,2.3685,,0.7949,3.5724,1.3843,,,,,,1.0939,,2.5542,3.4274,0.7108,1.1706,0.9213,2.3982,,,0.5093,,2.9321,,,,,,,2.1926,2.6737,1.0127,0.6182,,,1.0593,,,14935016955,7945546035,25768992000,19697740687,63691576153,28738744371,3346366711,18070494000,962991011.1,8381980528,,,,,,1.31811E+11,2763294134,29038968993,3456750000,23759733169,3375090340,83268029842,4857302162,,,52017874092,,14171734942,,,,,,,29430003200,11187840800,50624000000,31616500000,,,36905000000,,,36.0402,300.6072,38.801,73.0346,22.6459,28.572,10.8423,73.3465,25.7986,53.4059,,,,,,28.215,434.7132,91.6312,4.9835,45.809,11.4014,24.4427,14.6997,,,29.071,,270.3835,,,,,,,45.8614,64.6358,22.8891,153.6443,,,45.0462,,,2.3272,7.1707,1.6478,3.647,1.8381,2.2665,1.602,2.7491,2.9481,3.1482,,,,,,1.6873,4.6331,4.316,43.0688,2.6688,2.0175,1.6035,1.6034,,,2.3866,,9.2384,,,,,,,2.3731,3.159,1.4181,1.3845,,,3.2216,,,9.7911,46.3372,12.9823,12.3981,7.7601,9.4291,0.8184,14.4116,1.5724,12.9604,,,,,,9.1812,0.6343,18.7708,48.2113,14.7011,3.022,9.4335,4.3107,,,10.6495,,41.4674,,,,,,,9.9441,15.47,7.0639,7.8657,,,14.4715,
2014/9/10,,-0.6787,0.1127,-2.0579,0.1025,-1.3941,-0.6601,0,-0.7968,0.0855,-0.7383,,,,,,-0.968,0,-0.3565,0.358,-0.391,0.3106,-1.2634,-0.3375,,,-0.9857,,0.7001,,,,,,,-0.1685,-0.4367,-1.6593,-1.1892,,,-0.3306,,,1.9501,1.3676,1.8821,0.8378,0.5629,1.6566,,0.746,3.6918,1.2691,,,,,,1.0861,,1.7631,2.4947,0.5219,1.2079,0.9204,1.5298,,,0.596,,2.7304,,,,,,,2.4648,2.4147,0.7511,0.7674,,,0.8273,,,14833648062,7954503809,25238685000,19717922799,62803682433,28549049689,3346366711,17926506000,963814784.4,8320095520,,,,,,1.30535E+11,2763294134,28935443257,3469125000,23666830987,3385571987,82216052789,4840910817,,,51505153110,,14270953623,,,,,,,29380416000,11138985600,49784000000,31240520000,,,36783000000,,,35.7955,300.9461,38.0025,73.1094,22.3302,28.3834,10.8423,72.762,25.8207,53.0116,,,,,,27.9419,434.7132,91.3045,5.0014,45.6299,11.4368,24.1339,14.6501,,,28.7845,,272.2765,,,,,,,45.7841,64.3536,22.5093,151.8172,,,44.8973,,,2.3114,7.1788,1.6138,3.6507,1.8125,2.2516,1.602,2.7272,2.9506,3.1249,,,,,,1.671,4.6331,4.3006,43.223,2.6584,2.0238,1.5832,1.598,,,2.3631,,9.3031,,,,,,,2.3691,3.1452,1.3946,1.368,,,3.2109,,,9.7247,46.3895,12.7152,12.4108,7.6519,9.3669,0.8184,14.2967,1.5738,12.8647,,,,,,9.0923,0.6343,18.7039,48.3839,14.6436,3.0314,9.3143,4.2961,,,10.5445,,41.7577,,,,,,,9.9273,15.4024,6.9467,7.7722,,,14.4236,
2014/9/11,,0.5695,-1.1261,0.5447,0.7165,0.2828,0,0,0.4016,1.453,-0.1653,,,,,,0.6015,0,3.4436,-0.1189,-0.1963,0.774,0.1969,-0.4515,,,0.4525,,1.1587,,,,,,,-1.0127,0.8772,0.1125,-0.1094,,,0,,,3.2938,1.6826,2.3229,1.9572,0.8213,2.9644,,1.3529,6.9791,2.4446,,,,,,1.7175,,7.0984,2.9327,0.9786,1.9949,1.4508,1.8834,,,0.9373,,3.8875,,,,,,,3.8746,3.7224,1.3625,1.2238,,,1.5779,,,14918122139,7864926064,25376172000,19859197578,62981261177,28549049689,3346366711,17998500000,977818930.8,8306343296,,,,,,1.3132E+11,2763294134,29931878467,3465000000,23620379896,3411776105,82377895412,4819055689,,,51738208102,,14436318091,,,,,,,29082892800,11236696000,49840000000,31206340000,,,36783000000,,,35.9994,297.5571,38.2095,73.6332,22.3933,28.3834,10.8423,73.0543,26.1958,52.924,,,,,,28.1099,434.7132,94.4487,4.9954,45.5403,11.5253,24.1814,14.584,,,28.9147,,275.4315,,,,,,,45.3205,64.9181,22.5346,151.6511,,,44.8973,,,2.3246,7.098,1.6226,3.6769,1.8176,2.2516,1.602,2.7382,2.9934,3.1198,,,,,,1.681,4.6331,4.4487,43.1716,2.6532,2.0395,1.5864,1.5908,,,2.3738,,9.4109,,,,,,,2.3451,3.1728,1.3961,1.3665,,,3.2109,,,9.7801,45.8671,12.7844,12.4997,7.6736,9.3669,0.8184,14.3542,1.5966,12.8434,,,,,,9.147,0.6343,19.348,48.3264,14.6148,3.0549,9.3327,4.2767,,,10.5922,,42.2416,,,,,,,9.8268,15.5375,6.9545,7.7637,,,14.4236,
