ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2016/5/5,5.7574,8.8109,8.7904,3.8472,13.0892,26.9907,17.2713,31.2535,,,,6.2931,13.8572,15.0794,7.7566,12.6839,34.9213,6.3516,29.8953,,,,,,,5.9278,8.0165,,,,
2016/5/6,5.3206,8.389,8.2888,3.6127,12.4712,26.9907,16.4536,29.2909,,,,6.2931,13.4272,15.0794,7.6703,12.2799,32.7068,6.0939,28.0288,,,,,,,5.7234,7.4564,,,,
2016/5/9,4.9335,7.8984,8.4079,3.5977,12.3316,26.9907,16.4486,27.0226,,,,6.2931,13.6227,15.0794,7.0345,11.7348,30.1977,5.741,26.0274,,,,,,,5.6212,7.2632,,,,
2016/5/10,4.8838,7.9376,8.055,3.5229,12.3017,24.2916,16.2256,27.4269,,,,6.2931,13.6422,15.0794,7.0489,11.6569,30.4628,5.8679,26.0482,,,,,,,5.6119,7.2922,,,,
2016/5/11,4.7746,7.7218,8.2676,3.478,12.3565,21.8585,16.2553,27.4171,,,,6.2931,13.9354,15.0794,7.164,11.5207,29.9521,5.6855,25.4053,,,,,,,5.6026,7.0121,,,,
2016/5/12,4.7349,7.7512,9.0965,3.5578,12.5609,20.5385,16.4783,27.3776,,,,6.2931,13.31,15.0794,7.2042,11.3016,29.9374,5.6062,24.6224,,,,,,,5.5933,6.8189,,,,
2016/5/13,4.6853,7.8003,9.5215,3.5528,12.7353,20.8242,16.4189,26.9042,,,,6.2931,13.2122,15.0794,7.0776,11.3746,30.1191,5.626,24.4668,,,,,,,5.5561,6.7513,,,,
2016/5/16,4.8044,8.0456,9.6873,3.7275,13.1441,20.9621,17.1028,27.1606,,,,6.2931,13.2709,15.0794,7.1812,11.6569,31.1551,5.6102,26.914,,,,,,,5.6305,6.9638,,,,
2016/5/17,4.8342,8.1044,9.3132,3.6825,12.9646,20.9129,16.7559,27.8115,,,,6.2931,13.2806,15.0794,7.2042,11.7689,31.2288,5.5626,26.6081,,,,,,,5.6212,6.9541,,,,
2016/5/18,4.6456,7.6629,9.142,3.5279,13.0045,19.4944,16.1017,26.7267,,,,6.2931,12.7041,15.0794,6.977,11.2432,29.4611,5.3921,24.835,,,,,,,5.4911,6.7513,,,,
2016/5/19,4.6456,7.8395,9.2319,3.7125,13.3185,19.6618,16.2256,26.7366,,,,6.2931,12.7041,15.0794,7.0805,11.2578,29.5348,5.3881,25.0475,,,,,,,5.5097,7.0217,,,,
2016/5/20,4.6754,8.124,9.249,3.8772,13.3736,19.849,16.404,26.5788,,,,6.2931,12.9582,15.0794,7.2215,11.3552,30.1977,5.4516,25.5867,,,,,,,5.6305,7.5916,,,,
2016/5/23,4.7449,8.389,10.1739,3.952,13.5137,20.6567,16.7212,27.0719,,,,6.2931,14.2579,15.0794,7.6531,11.5693,31.0815,5.4793,26.7689,,,,,,,5.7605,7.5723,,,,
2016/5/24,4.725,8.2124,10.3238,3.8622,13.1834,22.7254,16.3049,26.4012,,,,6.2931,14.3365,15.0794,7.2934,11.4866,30.2222,5.3961,26.0171,,,,,,,5.7327,7.7075,,,,
2016/5/25,4.7548,8.0063,9.8913,3.8223,13.2835,22.7845,16.2801,26.5393,,,,6.2931,14.2481,15.0794,7.3078,11.5353,30.2271,5.4476,26.2867,,,,,,,5.6398,7.5143,,,,
2016/5/26,4.8044,8.0063,10.0497,3.952,13.6738,24.5083,16.0967,26.6379,,,,6.2931,14.3954,15.0794,7.5236,11.5839,32.8983,5.3921,27.0851,,,,,,,5.6212,7.8234,,,,
2016/5/27,4.8441,8.0063,9.6815,3.8772,14.024,24.7053,16.176,26.4703,,,,6.2931,14.081,15.0794,7.7336,11.9003,32.4563,5.9313,26.8829,,,,,,,5.6212,7.8427,,,,
2016/5/30,4.7945,7.8886,9.6344,3.952,14.024,24.7053,15.7548,26.707,,,,6.2931,13.8353,15.0794,7.6703,11.7835,31.764,5.9353,26.3178,,,,,,,5.5933,7.6592,,,,
2016/5/31,4.993,8.2516,10.2339,4.0917,14.024,25.6313,16.3445,27.782,,,,6.2931,14.2677,15.0794,8.014,12.2994,33.7625,6.1097,27.7021,,,,,,,5.7884,7.9706,,,,
2016/6/1,4.993,8.4675,10.448,4.2115,14.024,26.1337,16.4833,29.1429,,,,6.2931,14.9359,15.0794,8.014,12.7277,34.6411,6.0185,28.2376,,,,,,,5.7605,8.0387,,,,
2016/6/2,5.0526,9.3113,10.6321,4.2714,14.024,25.7298,16.7216,31.8551,,,,6.2931,15.0538,15.0794,7.9851,13.2388,34.3054,6.0463,28.6224,,,,,,,5.7605,8.2236,,,,
2016/6/3,5.0427,9.8636,10.4223,4.4061,14.024,25.8579,17.0096,31.9142,,,,6.2931,14.6706,15.0794,8.0804,12.8278,33.9994,6.3476,29.3503,,,,,,,5.9092,7.9901,,,,
2016/6/6,5.0526,9.982,11.0474,4.4809,14.024,26.311,17.0989,30.7505,,,,6.2931,14.6411,15.0794,7.9302,12.9452,34.9076,6.2881,29.0539,,,,,,,5.8813,7.9803,,,,
2016/6/7,5.0029,10.1694,11.1074,4.5658,14.024,25.6707,16.7911,31.0168,,,,6.2931,14.6706,15.0794,7.9822,12.867,34.4535,6.2643,30.3902,,,,,,,5.8627,7.9511,,,,
2016/6/8,5.0526,9.9721,11.36,4.5308,14.024,25.4343,16.8308,30.0305,,,,6.2931,14.8671,15.0794,7.884,12.7789,33.9698,6.4269,29.4023,,,,,,,5.8813,7.883,,,,
2016/6/13,5.1419,9.0252,10.3966,4.1666,14.3042,22.8928,15.8776,28.0482,,,,6.2931,14.2579,15.0794,7.5981,11.8396,30.5738,6.2247,26.5947,,,,,,,5.7141,7.4353,,,,
2016/6/14,5.1518,9.3211,10.7177,4.2564,14.7094,23.5627,16.1655,28.5611,,,,6.2931,13.9238,15.0794,7.6097,11.908,29.9222,6.1533,26.9326,,,,,,,5.7048,7.4451,,,,
2016/6/15,5.668,10.2582,11.7882,4.6805,15.0296,24.6265,16.672,29.5276,,,,6.2931,14.6313,15.0794,7.8263,12.5441,31.1562,6.4626,28.1545,,,,,,,5.9185,7.776,,,,
2016/6/16,5.7077,11.284,11.694,4.7604,14.7594,26.8922,16.8308,29.1824,,,,6.2931,14.4151,15.0794,8.3172,12.5245,30.2776,6.9912,28.4716,,,,,,,5.8524,8.1458,,,,
2016/6/17,5.5489,10.6034,11.7368,4.94,14.4543,26.4185,16.6422,29.1528,,,,6.2931,15.0735,15.0794,8.1555,12.7887,30.8995,7.4244,28.6432,,,,,,,5.9279,8.0777,,,,
2016/6/20,5.3206,10.7218,11.9252,4.7,14.6894,26.6455,16.8408,29.1331,,,,6.2931,14.9752,15.0794,7.9245,12.8376,31.8078,7.3092,29.839,,,,,,,6.1167,8.2139,,,,
2016/6/21,5.3901,10.1891,11.6897,4.44,14.3342,25.4711,17.3968,31.0562,,,,6.2931,14.4741,15.0794,7.7945,12.5538,31.8374,7.329,28.7004,,,,,,,6.1167,7.883,,,,
2016/6/22,5.3901,10.6133,12.0837,4.52,14.4793,26.7442,17.8635,31.2831,,,,6.2931,14.8573,15.0794,7.9129,12.9648,32.4791,7.3131,30.1822,,,,,,,6.2017,8.2139,,,,
2016/6/23,5.2511,10.3469,11.6512,4.37,14.2591,26.4876,17.4365,30.2475,,,,6.2931,14.4446,15.0794,7.7974,12.818,32.173,7.0826,29.8806,,,,,,,6.1167,8.0582,,,,
2016/6/24,5.0724,10.2878,11.5741,4.41,14.3792,26.6257,17.0294,29.2514,,,,6.2931,14.1498,15.0794,7.7685,12.4364,31.2451,7.4443,29.1163,,,,,,,5.994,7.9414,,,,
2016/6/27,5.2114,10.5639,11.6598,4.49,14.7695,27.1981,17.3273,29.4388,,,,6.2931,14.6214,15.0794,8.1093,13.0137,32.2027,7.798,30.5202,,,,,,,6.0978,8.1069,,,,
2016/6/28,5.2213,10.4357,11.1845,4.43,14.7795,26.9218,17.1188,29.6163,,,,6.2931,14.7885,16.5834,8.0631,13.1311,32.9727,7.7265,30.7645,,,,,,,6.1073,8.321,,,,
2016/6/29,5.2313,10.485,11.36,4.48,14.6794,26.4777,17.1287,30.8393,,,,6.2931,14.7394,18.2446,8.297,13.0529,32.6173,7.4721,31.1961,,,,,,,6.1262,8.3502,,,,
2016/6/30,5.3206,10.2976,11.0903,4.41,14.5693,26.8626,16.9798,29.6854,,,,6.2931,15.1226,20.073,8.3981,13.5617,32.7654,7.3926,30.3226,,,,,,,6.079,8.3015,,,,
2016/7/1,5.3007,10.0905,11.086,4.34,14.6444,26.1027,16.9301,29.9221,,,,6.2931,14.8966,22.0784,8.2595,13.3953,32.7259,7.3012,30.7541,,,,,,,6.0412,8.1653,,,,
2016/7/4,5.3404,10.1398,11.2787,4.38,14.7594,26.083,17.3571,29.9812,,,,6.2931,15.1128,24.2901,8.3808,13.5715,33.3379,7.9053,31.4716,,,,,,,6.23,8.3502,,,,
2016/7/5,5.3901,10.2286,11.527,4.37,14.8745,26.9711,17.1883,29.0246,,,,6.2931,14.9948,24.3,8.3548,13.5617,33.5255,7.7821,31.8356,,,,,,,6.23,8.4475,,,,
2016/7/6,5.3404,10.1497,11.3557,4.36,14.7594,26.981,17.0791,29.0838,,,,6.2931,15.044,25.5975,8.4674,13.5519,33.5354,7.9252,31.612,,,,,,,6.3244,8.3891,,,,
2016/7/7,5.4397,10.7415,11.5741,4.41,14.7645,26.4284,17.2479,30.5631,,,,6.2931,15.6041,25.6565,8.967,13.5519,34.4634,8.1756,31.8564,,,,,,,6.2961,8.3307,,,,
2016/7/8,5.3702,10.3075,11.2187,4.33,15.2898,26.3593,18.0621,30.287,,,,6.2931,15.3584,25.0176,8.9266,13.5421,34.256,8.3147,31.3521,,,,,,,6.2489,8.282,,,,
2016/7/11,5.3107,10.2779,10.8248,4.33,15.0746,25.5402,17.8735,29.7939,,,,6.2931,15.4665,25.686,8.5252,13.6302,34.8879,7.9689,29.4075,,,,,,,6.2583,8.3891,,,,
2016/7/12,5.3007,10.2976,10.6364,4.55,15.1347,25.9053,18.2607,29.784,,,,6.2931,15.6237,25.1159,8.5771,13.8063,36.0429,7.7702,29.9274,,,,,,,6.3433,8.3502,,,,
2016/7/13,5.3206,10.5245,11.0688,4.46,15.2348,26.0534,18.3004,30.1883,,,,6.2931,16.115,25.4108,9.0132,13.503,35.727,7.7384,29.995,,,,,,,6.3527,8.3891,,,,
2016/7/14,5.3305,10.4456,11.0046,4.54,15.0696,26.4777,18.2607,31.4606,,,,6.2931,16.1642,24.4671,8.9583,13.4443,35.6776,7.802,30.1926,,,,,,,6.466,8.2236,,,,
2016/7/15,5.3404,10.3173,11.5484,4.48,15.0997,25.9448,18.0224,32.0129,,,,6.2931,16.6162,24.4671,9.0161,13.454,35.4703,7.7106,29.5791,,,,,,,6.4188,8.2528,,,,
2016/7/18,5.4397,9.982,11.5013,4.36,15.0496,26.8823,17.794,31.5986,,,,6.2931,16.7144,24.5162,9.5417,13.229,34.6608,7.3728,29.6883,,,,,,,6.3621,8.1263,,,,
2016/7/19,5.4596,10.1299,11.6041,4.37,15.1447,29.5666,18.0423,31.8255,,,,6.2931,18.3849,24.762,9.1547,13.2877,34.8977,7.6987,30.0938,,,,,,,6.381,8.2236,,,,
2016/7/20,5.4,10.1102,11.4756,4.26,15.2598,28.7179,17.8735,32.4961,,,,6.2931,19.3577,27.2392,9.1547,13.4834,34.8286,7.6708,29.6987,,,,,,,6.2866,8.3696,,,,
2016/7/21,5.3702,10.0313,11.0903,4.2,15.1897,28.8166,17.7642,32.1115,,,,6.2931,19.2201,28.6842,9.1547,13.3562,34.6608,7.5039,29.5999,,,,,,,6.3149,8.2918,,,,
2016/7/22,5.3007,10.2088,10.7691,4.19,15.0847,28.9646,17.8536,30.7998,,,,6.2931,18.6306,27.5144,9.1547,13.1703,33.8612,7.2535,28.3624,,,,,,,6.3149,8.2139,,,,
2016/7/25,5.3107,10.702,10.8548,4.22,15.0546,28.0863,18.787,31.8945,,,,6.2931,17.4809,26.6887,9.1547,13.1311,33.8019,7.1899,28.4404,,,,,,,6.4471,8.5448,,,,
2016/7/26,5.4199,10.6428,10.9019,4.23,15.2598,28.2738,18.5884,31.8452,,,,6.2931,18.2277,26.6494,9.1547,13.366,34.5522,7.2336,28.9084,,,,,,,6.5981,8.7686,,,,
2016/7/27,5.1816,9.9425,10.3109,3.94,14.5193,25.4514,17.7444,30.3659,,,,6.2931,16.9699,25.6565,9.1547,12.2212,31.1858,6.7567,26.3763,,,,,,,6.3527,8.2042,,,,
2016/7/28,5.1816,9.7255,10.2082,3.84,14.5243,24.3263,18.221,30.6223,,,,6.2931,18.6699,25.0667,9.1547,12.0157,31.3734,6.5381,26.5791,,,,,,,6.4565,8.7297,,,,
2016/7/29,5.1916,9.7748,10.2339,3.82,14.5293,23.902,17.8337,30.001,,,,6.2931,18.6109,25.342,8.9237,12.1722,30.9588,6.872,26.0487,,,,,,,6.3999,8.5253,,,,
2016/8/1,5.0427,9.2028,10.5122,3.71,14.3642,24.4151,17.238,28.7978,,,,6.2931,18.5716,25.3223,8.7215,12.094,29.6162,6.7726,26.4127,,,,,,,6.2017,8.0095,,,,
2016/8/2,5.0824,9.3113,10.4137,3.71,14.4192,24.425,17.3174,28.5414,,,,6.2931,18.5716,26.1775,8.7649,12.3679,30.3171,6.8044,26.5947,,,,,,,6.23,8.0777,,,,
2016/8/3,5.1221,9.3113,10.3024,3.74,14.5793,24.0303,17.516,28.5808,,,,6.2931,18.0999,26.1972,8.8746,12.2994,30.3566,6.6613,26.7714,,,,,,,6.2394,8.1458,,,,
2016/8/4,5.1121,9.5578,10.6235,3.78,14.5893,24.1783,17.6054,29.5079,,,,6.2931,17.6872,28.4089,9.0248,12.3092,30.8304,6.7408,26.7714,,,,,,,6.2489,8.2139,,,,
2016/8/5,5.1221,9.3803,10.5507,3.73,14.4593,23.6158,17.3571,29.2021,,,,6.2931,17.0977,27.1212,8.9121,12.0744,30.8304,6.558,26.3659,,,,,,,6.2866,8.0485,,,,
2016/8/8,5.2313,9.4296,10.5379,3.75,14.5693,23.3888,17.4961,31.3718,,,,6.2931,17.3237,26.4331,8.9121,12.3386,31.5807,6.6454,27.3018,,,,,,,6.3338,8.1555,,,,
2016/8/9,5.2313,9.6565,10.4608,3.82,14.7194,24.05,17.8139,31.3028,,,,6.2931,17.5988,26.5806,8.9064,12.4266,32.3507,6.6772,27.3902,,,,,,,6.3905,8.1945,,,,
2016/8/10,5.261,9.4789,10.388,3.84,14.5943,24.0105,17.4068,30.9675,,,,6.2931,18.1785,26.728,8.6984,12.3386,31.9756,6.7209,27.0886,,,,,,,6.4282,8.1361,,,,
2016/8/11,5.1618,9.3902,10.0412,3.82,14.5943,23.2704,17.1585,30.0207,,,,6.2931,18.1785,25.8826,8.4039,12.2994,31.6202,6.6255,26.3295,,,,,,,6.2677,7.9317,,,,
2016/8/12,5.2213,9.4099,10.1011,3.84,14.7044,23.4579,17.377,30.0503,,,,6.2931,18.3554,23.2973,8.5049,12.3973,31.9855,6.6295,27.3382,,,,,,,6.3905,8.0387,,,,
2016/8/15,5.3107,9.5578,10.2467,3.9,14.8595,23.8625,17.6351,30.7702,,,,6.2931,18.7386,24.9586,9.071,12.6419,32.8937,6.7925,27.6605,,,,,,,6.532,8.1653,,,,
2016/8/16,5.3305,9.617,10.6449,3.92,14.8995,24.1586,17.5756,30.425,,,,6.2931,20.5958,24.7915,8.9381,12.7202,32.9332,6.9077,27.7541,,,,,,,6.5509,8.1847,,,,
2016/8/17,5.3603,9.5381,10.5636,3.88,14.8845,24.1092,17.655,30.9576,,,,6.2931,18.5323,25.4599,8.8977,12.6713,32.874,6.8163,28.2324,,,,,,,6.532,8.1945,,,,
2016/8/18,5.3603,9.4987,10.4694,3.91,15.0096,24.1092,17.3372,30.3856,,,,6.2931,17.4711,24.7718,8.863,12.593,32.8641,6.7885,27.9465,,,,,,,6.5226,8.2723,,,,
2016/8/19,5.3901,9.4691,10.5936,3.94,14.8695,24.0697,18.0025,30.8491,,,,6.2931,17.4711,24.6244,8.8024,12.7202,32.6074,7.4681,28.4612,,,,,,,6.5415,8.2918,,,,
2016/8/22,5.3206,9.7453,10.5507,3.84,14.4743,26.4777,17.4961,30.4349,,,,6.2931,16.8815,23.5922,8.7244,12.5734,32.41,7.4204,28.43,,,,,,,6.5037,8.3599,,,,
2016/8/23,5.4298,9.6072,10.2253,3.82,14.5393,25.0862,17.7146,30.6321,,,,6.2931,16.8029,23.838,8.8284,12.6028,32.2323,7.2734,29.1059,,,,,,,6.5415,8.321,,,,
2016/8/24,5.3603,9.5283,10.1825,3.82,14.8145,25.0665,17.5756,31.3126,,,,6.2931,16.7734,24.703,8.8659,12.7398,32.637,7.5914,28.7004,,,,,,,6.4754,8.4086,,,,
2016/8/25,5.271,9.3014,10.2596,3.76,14.5843,24.5237,18.0224,32.2791,,,,6.2931,18.4537,25.0569,8.9179,12.6028,32.3705,7.8219,29.3503,,,,,,,6.4849,8.3015,,,,
2016/8/26,5.3107,9.2915,10.1311,3.75,14.4342,24.2967,18.1416,31.6381,,,,6.2931,17.3924,26.7378,9.0392,12.6126,32.4988,7.5834,29.4543,8.3504,,,,,,6.4849,8.3502,,,,
2016/8/29,5.3603,9.2817,10.0626,3.75,14.4593,24.3362,18.1018,31.3225,,,,6.2931,17.6676,26.7673,8.9959,12.7495,33.0517,7.5079,30.1978,9.1847,,,,,,6.5132,8.1069,,,,
2016/8/30,5.3404,9.331,10.1054,3.73,14.7094,24.6224,18.1416,31.1844,,,,6.2931,17.2058,26.3446,8.8861,12.6713,32.9529,7.5198,29.4803,10.1032,3.9712,,,,,6.466,8.0971,,,,
2016/8/31,5.3802,9.3113,10.191,3.73,14.7544,24.4053,17.933,30.7801,,,,6.2931,17.4711,25.4009,8.967,12.6517,32.9727,7.4522,29.8286,11.1131,4.3679,,,,,6.466,8.0777,,,,
2016/9/1,5.3007,9.183,10.1011,3.73,14.7645,23.8724,17.8437,30.5138,,,,6.2931,17.1468,25.8531,8.9814,12.8767,33.0813,7.3092,28.9084,12.2255,4.8052,,,,,6.3527,7.9511,,,,
2016/9/2,5.4993,9.0745,10.0412,3.7,14.8595,23.7145,17.6649,29.6065,,,,6.2931,17.0682,25.8433,9.1692,12.8474,32.9233,7.3608,29.1215,13.4477,5.2875,,,,,6.3621,7.9609,,,,
2016/9/5,5.4596,9.1238,10.1054,3.71,14.8295,23.9118,17.6947,29.2218,,,,6.2931,16.9208,26.6395,9.1749,13.0822,33.101,7.4443,28.7004,14.7943,5.8149,,,,,6.381,7.9609,,,,
2016/9/6,5.6482,9.2521,10.7991,3.76,14.9446,24.3362,17.9231,29.7643,,,,6.2931,17.2745,26.3446,9.6399,13.2192,34.1573,7.5914,29.6363,16.2726,6.3964,,,,,6.4188,8.0387,,,,
2016/9/7,5.5688,9.2028,10.6064,3.77,14.7144,24.1684,17.7742,29.3698,,,,6.2931,19.004,26.2758,9.4435,13.1311,34.108,7.5238,29.7143,17.901,7.0364,,,,,6.4565,7.9706,,,,
2016/9/8,5.6581,9.2225,10.8505,3.75,15.0596,24.2573,18.0522,29.3007,,,,6.2931,20.2224,25.6762,9.6745,13.1409,34.1573,7.3847,29.7351,19.6904,7.7396,,,,,6.4849,8.0193,,,,
2016/9/9,5.5985,9.1633,10.7134,3.71,14.9846,24.4645,18.4494,29.3205,,,,6.2931,19.5247,26.3938,9.3713,13.0235,33.8809,7.1263,29.0072,21.659,8.5149,,,,,6.4093,7.922,,,,
2016/9/12,5.3603,8.6701,10.2981,3.59,14.6494,23.073,18.072,28.2652,,,,6.2931,20.5565,24.3688,9.1547,12.5441,32.4692,7.0747,28.0765,23.8253,9.3669,,,,,6.2961,7.5619,,,,
2016/9/13,5.4298,8.7096,10.0112,3.73,14.8045,23.2013,18.7671,28.0187,,,,6.2931,22.6102,24.6539,9.0681,12.5538,32.9233,7.2694,28.3156,26.2075,10.3045,,,,,6.3905,7.5132,,,,
2016/9/14,5.4397,8.5912,9.6901,3.65,14.5143,23.3,18.2607,27.1113,,,,6.2931,22.0108,24.3098,8.8544,12.5734,33.18,7.1542,28.586,28.8275,11.3367,,,,,6.3149,7.5229,,,,
2016/9/19,5.4794,8.6701,9.8271,3.7,14.6094,23.3691,18.2806,27.3677,,,,6.2931,23.0917,24.6637,8.9872,12.7985,34.3745,7.4324,30.1562,31.7109,12.4727,,,,,6.3527,7.63,,,,
2016/9/20,5.4695,8.6701,9.8999,3.67,14.9796,23.0434,18.4295,27.5157,,,,6.2931,22.8657,26.325,9.2096,12.7789,35.3222,7.8199,30.1042,34.8835,13.7213,,,,,6.3433,7.6397,,,,
2016/9/21,5.4596,8.6405,9.8399,3.67,14.9095,23.1125,18.1416,27.8411,,,,6.2931,23.6321,25.8531,9.2125,12.9746,34.9471,7.5019,29.865,33.2808,15.0916,,,,,6.2961,7.6495,,,,
2016/9/22,5.4496,8.6405,9.9341,3.67,14.9346,23.1224,18.3203,27.3382,,,,6.2931,25.224,25.8728,9.2702,12.8572,34.9372,7.4721,30.125,33.6943,16.6017,,,,,6.2489,7.6592,,,,
2016/9/23,5.4099,8.5419,9.8057,3.65,15.0096,22.8855,18.2309,27.131,,,,6.2931,22.6986,27.3473,9.4608,12.7691,34.9175,7.4522,31.3001,34.0455,18.2605,,,,,6.1828,7.6203,,,,
2016/9/26,5.261,8.0882,9.0606,3.57,14.5193,22.3032,18.1614,25.9377,,,,6.2931,20.4288,27.0917,9.0536,12.5147,34.72,7.2237,31.3833,32.2379,20.0861,,,,,6.0884,7.338,,,,
2016/9/27,5.2809,8.1868,9.1291,3.58,14.7194,22.4118,17.9529,26.0659,,,,6.2931,20.4189,27.3768,8.9959,12.681,34.5818,7.1442,31.2897,34.3895,21.4113,,,,,6.1262,7.3672,,,,
2016/9/28,5.261,8.1769,9.1248,3.57,15.0096,22.4513,17.9231,25.7701,,,,6.2931,19.7016,26.8165,8.9814,12.6615,34.7003,7.025,32.5219,33.1234,21.4294,,,,,6.079,7.377,,,,
2016/9/29,5.3206,8.1375,9.082,3.56,14.9696,22.8855,17.9231,25.5925,,,,6.2931,19.5444,26.61,9.0103,12.9354,34.9471,7.025,31.9188,34.0309,21.4248,,,,,6.1073,7.4451,,,,
2016/9/30,5.3901,8.1572,9.279,3.56,15.0847,22.7079,17.9529,25.9772,,,,6.2931,19.4658,27.711,8.9814,12.9061,35.3124,7.0449,31.404,32.3403,20.1807,,,,,6.1734,7.4645,,,,
2016/10/10,5.5688,8.4334,9.5744,3.64,15.4899,23.3493,18.2409,26.4703,,,,6.2931,19.5739,29.6869,9.1172,13.0822,36.2305,7.174,32.6467,34.6932,21.1319,,,,,6.3149,7.6397,,,,
2016/10/11,5.5588,8.532,9.5916,3.64,15.3949,23.3296,18.2508,26.3717,,,,6.2931,19.5739,29.8835,9.2009,13.0333,36.4279,7.2734,32.4699,35.3592,22.0199,,,,,6.381,7.6495,,,,
2016/10/12,5.6085,8.4531,9.6044,3.62,15.695,23.4678,18.2508,26.2139,,,,6.2931,19.4265,26.9738,9.2933,12.9257,36.8721,7.174,32.1788,38.1293,21.6277,,,,,6.3621,7.7078,,,,
2016/10/13,5.5688,8.4728,9.4546,3.64,15.61,23.9118,18.1217,26.0561,,,,6.2931,19.2496,27.1998,9.2558,12.9354,37.3954,7.3231,32.5999,36.9546,21.8666,,,,,6.3716,7.7273,,,,
2016/10/14,5.5588,8.5222,9.6301,3.63,15.4549,23.8033,17.9727,26.1744,,,,6.2931,20.0062,26.787,9.2702,12.8865,36.7734,7.3628,31.82,35.8788,22.5653,,,,,6.3999,7.7078,,,,
2016/10/17,5.4695,8.3939,9.7757,3.61,15.575,24.2178,17.7742,26.2237,,,,6.2931,19.3774,25.9219,9.0941,12.6908,36.2305,7.2038,31.3001,35.0994,22.0785,,,,,6.3716,7.6397,,,,
2016/10/18,5.5886,8.5616,10.2253,3.68,15.695,25.175,17.9926,26.3717,,,,6.2931,18.8664,25.9219,9.1721,12.9452,36.9709,7.2436,31.95,35.3702,22.394,,,,,6.4565,7.737,,,,
2016/10/19,5.5291,8.5222,10.1054,3.64,15.5249,24.9579,17.9032,26.2139,,,,6.2931,19.3675,25.9219,9.0219,12.9844,37.4151,7.2336,32.1995,35.7142,23.0566,,,,,6.4282,7.7468,,,,
2016/10/20,5.6283,8.5616,10.1397,3.68,15.65,24.4546,17.8437,27.2099,,,,6.2931,19.23,25.9219,9.3627,13.0137,37.8692,7.5715,32.0956,33.9577,22.1145,,,,,6.4093,7.8052,,,,
2016/10/21,5.5588,8.4433,10.0326,3.66,15.66,23.8329,17.7344,26.5689,,,,6.2931,19.5346,25.9219,9.198,12.867,37.1584,7.3032,32.9898,34.1443,22.8808,,,,,6.3716,7.7273,,,,
2016/10/24,5.6482,8.5024,10.0283,3.67,15.67,23.9908,17.9529,26.9437,,,,6.2931,19.9374,25.9219,9.1836,13.0529,37.4348,7.2535,32.9171,33.998,23.3045,,,,,6.4565,7.8052,,,,
2016/10/25,5.7077,8.7589,10.0712,3.67,15.8852,24.0303,18.0323,27.8313,,,,6.2931,20.0652,25.9219,9.1721,13.1214,37.3263,7.3032,33.1198,34.3419,23.886,,,,,6.4471,7.8344,,,,
2016/10/26,5.7971,8.6405,10.1568,3.65,15.4749,24.5336,17.8337,27.3973,,,,6.2931,19.7409,25.6565,9.0103,13.1507,36.8721,7.2237,32.158,35.1653,26.1218,,,,,6.4377,7.8149,,,,
2016/10/27,5.7375,8.7096,10.1953,3.64,15.3848,23.7441,17.8039,27.0423,,,,6.2931,19.2889,25.9514,8.9092,13.0724,36.6648,7.2436,31.8928,35.5897,26.5951,,,,,6.4565,7.8441,,,,
2016/10/28,5.6085,8.5123,10.0626,3.6,15.665,23.5171,17.7146,26.6675,,,,6.2931,18.9843,23.3563,8.7533,13.0431,36.2305,7.1442,31.1857,33.9138,24.9724,,,,,6.381,7.8441,,,,
2016/10/31,5.8467,8.532,10.191,3.6,15.695,23.1816,17.4862,26.7859,,,,6.2931,18.1392,21.813,8.7706,12.9844,36.7142,7.1045,31.7576,33.0246,23.4082,,,,,6.4188,7.7468,,,,
2016/11/1,5.8566,8.5518,10.191,3.61,15.8752,23.3691,17.6252,27.0719,,,,6.2931,18.3849,22.737,8.8573,13.3171,37.3954,7.2038,32.8131,33.7052,23.8905,,,,,6.4282,7.883,,,,
2016/11/2,5.7077,8.3643,9.8656,3.56,15.9902,23.3,17.3273,27.1508,,,,6.2931,17.8052,22.1374,8.8515,13.2388,37.7606,7.1641,32.2411,33.665,24.0979,,,,,6.4093,7.7565,,,,
2016/11/3,5.8368,8.4137,9.8399,3.58,16.3605,23.4283,17.228,27.0719,,,,6.2931,18.1982,21.8228,8.8428,13.2388,39.0539,7.0945,32.9847,33.7565,23.7914,,,,,6.5132,7.7468,,,,
2016/11/4,5.9162,8.4137,9.6258,3.58,16.2054,23.5368,16.9798,27.0916,,,,6.2931,18.0017,20.8398,8.7042,13.3366,38.2542,7.015,33.0002,34.1919,24.774,,,,,6.4849,7.7954,,,,
2016/11/7,5.9956,8.3643,9.613,3.57,16.1403,24.3362,17.1585,27.2593,,,,6.2931,18.041,20.9872,8.7793,13.4247,39.2019,6.9554,32.9847,34.0309,24.6388,,,,,6.617,7.9122,,,,
