ÈÕÆÚ,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH
2018/1/26,7.32,10.1217,9.0077,6.676,15.3467,33.1239,14.9839,23.3258,16.0206,25.0397,8.1868,26.7801,16.5643,11.7151,19.9567
2018/1/29,7.02,9.922,8.8091,6.5781,14.4217,32.7932,14.8875,23.0932,15.9543,24.559,8.0025,25.2896,16.2584,11.527,19.605
2018/1/30,7.12,10.0917,9.1467,6.6075,14.2526,32.5112,14.9935,22.8023,15.8879,24.6244,8.0995,25.2205,16.289,11.5618,18.5158
2018/1/31,6.93,9.6725,8.8985,6.4117,13.6956,30.7509,14.5503,22.9885,15.639,23.8592,7.7988,23.9175,15.5472,11.067,18.4914
2018/2/1,6.58,9.2632,8.5509,6.0789,12.3231,28.7865,14.213,21.7378,15.4787,23.0902,7.3235,22.6837,14.9125,10.5304,16.6403
2018/2/2,6.28,9.2632,8.4615,5.9712,11.6169,28.7378,13.9239,22.1043,15.263,23.5247,7.3138,21.6571,14.7672,10.1471,14.9797
2018/2/5,6.22,9.1734,8.4317,5.9712,11.7363,28.7378,13.6348,21.8716,15.2685,23.3709,7.3235,20.9858,14.6372,9.8544,13.4803
2018/2/6,5.91,8.6344,7.9451,5.7754,10.5626,26.0634,12.44,21.5168,14.8648,21.9174,6.9258,19.2387,14.3236,9.1087,13.4803
2018/2/7,5.63,8.9638,7.9848,5.795,10.7218,26.2579,12.6231,21.8193,14.9201,22.0712,6.9064,19.2288,14.706,9.4084,13.4803
2018/2/8,5.77,9.8622,8.2033,5.8929,11.0699,26.715,12.7387,21.5051,14.9312,22.2942,7.1101,19.9,14.7595,9.6871,13.4803
2018/2/9,5.91,10.0917,8.0344,5.7461,10.6621,25.6647,12.5267,21.6389,14.9146,21.9174,6.9549,18.7254,14.9278,9.6662,13.4803
2018/2/12,5.91,10.7206,8.2629,5.9223,11.229,26.0926,12.8351,21.4063,15.5782,22.3404,7.1101,19.4657,15.2719,9.9171,13.4803
2018/2/13,5.89,10.3912,8.243,6.0985,11.0003,26.2287,12.8832,21.5226,15.5948,22.0327,7.1586,18.8833,15.0654,9.9032,13.4803
2018/2/14,5.95,10.2514,8.2529,6.0789,10.7914,25.9856,12.9025,21.6389,15.5284,22.0135,7.1586,19.2683,15.119,9.938,13.4803
2018/2/22,6.02,10.7106,8.3622,6.1768,11.1196,26.501,13.182,22.43,15.5616,22.2173,7.2556,19.6927,15.2184,10.1053,13.4803
2018/2/23,6.04,11.2596,8.6005,6.1474,11.4578,26.715,13.2205,21.9298,15.4731,22.3365,7.2847,20.1073,15.1954,9.9729,13.4803
2018/2/26,6.23,11.619,9.4645,6.2257,11.6766,27.6681,13.4999,22.5115,15.6999,23.0056,7.372,20.9661,15.7843,10.1889,13.4803
2018/2/27,6.15,11.2496,9.5241,6.167,12.1043,27.5708,13.4421,22.2613,15.6722,22.9171,7.3623,20.9957,15.7002,10.161,13.4803
2018/2/28,6.22,11.9184,9.2858,6.2355,11.9352,27.5222,13.4807,21.1154,15.7054,22.7326,7.4787,20.591,15.6772,10.0147,13.4803
2018/3/1,6.41,11.9783,9.3056,6.2551,12.2236,28.0279,13.577,21.3539,15.6501,22.9056,7.5563,20.8575,15.9984,10.2168,13.4803
2018/3/2,6.55,11.7787,9.5241,6.3432,11.975,27.7264,13.3939,21.3713,15.4842,22.7787,7.9055,20.818,16.0214,10.1192,14.8283
2018/3/5,6.54,11.8386,9.3553,6.2942,11.9053,28.0182,13.7697,21.2899,15.4621,23.0363,7.9055,21.3116,15.8072,10.1959,16.3131
2018/3/6,6.58,11.8785,9.4943,6.4998,12.1242,30.819,13.8083,20.9933,15.451,23.1055,7.8861,21.4498,15.9984,10.2725,16.948
2018/3/7,6.84,11.9084,9.3056,6.3921,12.0744,29.8173,13.471,20.9467,15.3294,22.8594,7.7503,21.7064,15.5931,10.5164,17.2411
2018/3/8,6.86,11.5092,9.2461,6.4215,12.4623,29.9924,13.9336,21.0572,15.2907,23.3593,7.8182,23.7201,15.7537,10.7046,16.865
2018/3/9,7.18,12.2678,9.3553,6.4802,12.7607,31.6068,14.1263,21.7029,15.7054,23.6554,7.9249,23.3055,16.1208,11.7221,16.7869
2018/3/12,7.1,12.7968,9.5837,6.5194,13.3873,31.6068,14.1648,21.9414,15.9874,23.8592,8.1383,23.5819,16.7555,11.52,17.0506
2018/3/13,7.15,12.5673,9.6731,6.7152,13.1585,31.4123,14.6948,23.163,15.9377,23.59,8.0704,23.2266,16.3884,11.0531,17.0213
2018/3/14,7.17,12.3377,9.7327,6.7152,12.8303,31.8304,14.4635,22.4068,15.8381,23.4554,8.1771,22.7429,16.2967,10.8301,16.2008
2018/3/15,7.26,12.6471,9.5241,6.8326,13.0094,30.6537,14.2997,20.9874,15.4289,22.9479,7.9734,21.8742,15.7843,10.5583,15.307
2018/3/16,7.31,12.2578,9.3354,6.9599,12.8104,30.3328,13.9721,20.778,15.3183,22.9325,8.2353,21.7657,15.6772,10.5513,15.3265
2018/3/19,7.66,12.2778,9.3354,6.8326,13.0094,30.5564,14.1166,21.0398,15.1801,23.1555,8.1189,22.4369,15.7996,10.6767,15.3851
2018/3/20,7.51,12.3077,9.3056,6.6564,12.9198,30.2161,14.1166,21.0049,14.804,23.3016,8.1092,22.6047,15.8608,10.8649,15.2337
2018/3/21,7.51,11.9084,9.0872,6.5488,12.6016,31.0232,14.0877,21.0049,14.6381,22.971,8.3226,22.7528,15.8378,10.8231,14.9553
2018/3/22,7.48,11.6988,9.0971,6.5585,12.701,30.926,14.0203,21.0631,14.1902,23.0017,8.2256,22.5948,15.8913,10.8788,14.8283
2018/3/23,7.18,10.5409,8.4714,6.0397,11.7064,28.3877,12.8158,18.9573,12.7689,20.9176,7.6533,20.3344,14.5989,9.7986,13.6756
2018/3/26,7.17,11.05,8.6601,6.1572,12.1441,28.8351,12.8929,18.6607,12.7302,21.2945,8.2353,20.8674,14.9813,9.931,15.0432
2018/3/27,7.42,11.4692,8.9382,6.2942,12.8801,29.5645,13.2205,19.1086,12.9846,21.7059,8.3517,21.3215,15.3943,10.2168,15.4584
2018/3/28,7.26,11.1299,8.7793,6.1474,12.701,29.7006,13.3554,18.9573,13.1505,21.8789,8.4196,21.2721,15.4096,10.3701,15.2923
2018/3/29,7.46,11.1299,8.9183,6.2061,13.1685,29.759,13.4421,19.5158,12.8187,22.4519,8.3808,22.1506,15.6925,10.6558,15.3509
2018/3/30,7.52,11.2796,9.0673,6.2649,13.1685,30.8093,13.6541,19.7193,12.8132,23.0325,8.5166,22.733,15.8913,10.8649,15.6586
2018/4/2,7.59,11.1897,8.968,6.1866,13.2679,30.8287,13.8372,19.8764,12.7911,22.7095,8.4778,23.2068,16.0902,11.0043,15.4486
2018/4/3,7.61,10.8404,8.7694,6.0299,12.9497,30.9941,13.8854,19.2656,12.8298,22.7326,8.342,23.9866,16.5337,10.9694,14.6281
2018/4/4,7.69,10.5808,8.7296,5.981,13.1884,30.5078,13.6734,19.795,13.2169,22.7441,8.2353,23.6313,16.3196,11.0391,15.5072
2018/4/9,7.94,10.481,8.7594,6.0104,13.4072,30.4592,13.9239,20.4232,13.2556,22.1096,8.3517,23.8781,16.2814,11.0949,15.053
2018/4/10,8.29,10.9502,8.8091,6.1474,14.2128,29.8951,13.7697,19.9637,13.3219,24.3206,8.2547,23.651,16.1361,11.2203,14.882
2018/4/11,8.22,10.8104,8.958,6.0887,14.0139,32.8807,14.319,20.2894,13.9634,23.8784,8.2741,24.6776,16.1284,11.6385,14.8283
2018/4/12,7.94,10.5309,8.7694,6.0006,14.5012,31.529,14.2805,20.6152,14.1017,24.2245,8.148,24.0952,16.2508,11.4991,14.379
2018/4/13,8.03,10.6807,8.7594,6.0397,14.7499,31.4025,14.1359,20.429,14.1791,23.8746,8.0995,24.2828,16.4802,11.3597,14.5548
2018/4/16,7.74,10.7605,8.68,5.9712,13.3077,31.1205,13.8276,19.6961,14.1183,23.1478,8.2159,23.3845,16.1208,11.1855,14.4962
2018/4/17,7.83,10.1616,8.4218,5.8733,12.4325,30.7898,13.4518,19.475,14.5883,22.921,7.9734,22.0124,15.6007,10.6628,14.252
2018/4/18,7.76,10.5509,8.5509,5.9321,12.6215,30.3814,13.471,19.0679,14.2289,22.921,8.0607,22.3875,15.6237,10.7952,14.2764
2018/4/19,8.1,10.6308,8.5707,5.9418,12.4623,30.041,13.4903,19.3761,13.9247,23.0709,8.1965,22.2987,15.5625,10.7813,14.1885
2018/4/20,7.96,10.5609,8.2529,5.8146,11.9053,28.1057,12.9796,19.3761,13.1616,22.1712,8.0898,21.5485,15.4325,10.6001,13.7733
2018/4/23,7.96,10.4112,8.1437,5.6873,11.8357,28.2905,13.0181,20.1265,13.1782,22.5095,7.8279,21.6867,15.1572,10.628,13.4607
2018/4/24,7.99,10.6308,8.2827,5.7656,12.343,28.981,13.4614,20.5628,13.7422,23.2824,7.9637,23.8583,15.6466,10.8719,13.6561
2018/4/25,7.96,10.4411,8.3125,5.7754,12.2932,28.7281,13.7023,20.8187,14.1349,23.9745,8.0122,25.5068,15.4478,11.074,13.6512
2018/4/26,7.75,10.3213,8.0146,5.7069,11.9153,27.989,13.4614,18.7363,13.7478,23.1286,8.2838,23.5128,15.1572,10.8022,13.07
2018/4/27,7.8,10.4311,8.104,5.7167,11.7064,27.9598,13.4518,18.4105,13.8694,23.6169,8.3517,21.8742,15.2337,10.851,13.2117
2018/5/2,7.54,10.8104,8.0742,5.7167,11.3683,27.6486,13.683,17.5671,13.6869,23.5516,8.4584,20.8279,15.379,10.628,13.0749
2018/5/3,7.31,11.0999,8.1437,5.7363,11.2887,28.1057,13.9239,18.1255,13.8031,23.6285,8.4293,21.2524,15.3331,10.7464,13.1921
2018/5/4,7.55,11.1299,8.1536,5.7461,11.4578,28.6892,14.0396,17.7125,13.8528,23.3824,8.4584,21.5978,15.5013,10.8579,13.3679
2018/5/7,7.52,11.6589,8.3324,5.8537,11.5572,29.1949,14.4346,18.2477,14.2068,23.8707,8.6815,22.042,15.5549,11.1994,13.7001
2018/5/8,7.62,11.5591,8.8885,5.8635,11.8855,30.6148,14.6659,18.5734,14.1293,23.9861,8.633,22.0519,15.7231,11.6664,13.7196
2018/5/9,7.63,11.5691,8.67,5.8342,12.1341,31.918,14.7333,18.8352,14.2399,23.9669,8.633,24.2532,15.7919,11.9591,13.5877
2018/5/10,7.58,11.5691,8.6105,5.844,12.2833,31.7332,14.8393,18.9282,14.6713,24.3014,8.5457,25.4278,15.746,11.8057,13.6463
2018/5/11,7.56,11.609,8.4615,5.9614,11.7562,31.1983,14.7719,18.2651,14.345,24.013,9.0017,23.5424,16.0061,11.4643,14.1641
2018/5/14,7.25,11.7587,8.4019,5.9223,11.5572,30.7801,14.0974,18.3815,13.9468,23.8707,8.8658,25.9016,15.8302,12.6142,14.4571
2018/5/15,7.28,11.6389,8.4317,5.8929,11.6468,31.315,15.5042,18.8468,14.1791,23.8669,8.9725,27.5994,15.8531,13.8756,14.3301
2018/5/16,7.28,11.3095,8.2927,5.8048,11.5473,30.5856,15.5042,18.7654,14.0962,24.3591,8.8852,25.8621,15.4631,13.3808,14.2666
2018/5/17,7.17,11.4193,8.2231,5.7363,11.4777,30.8871,15.2826,18.7363,14.0298,24.732,8.8367,25.4476,15.899,13.0044,14.462
2018/5/18,7.41,11.4892,8.3125,5.3349,11.965,31.3053,14.8971,19.126,13.969,24.8397,8.7009,26.4544,15.9219,12.6839,14.4278
2018/5/21,7.66,11.629,8.3721,5.3839,11.9849,31.3053,15.2248,19.3878,14.2068,25.1742,9.0405,26.8986,16.1284,12.9347,14.4376
2018/5/22,7.71,11.4992,8.4516,5.3545,12.0744,31.5581,15.0802,19.6088,14.4667,25.0204,8.9531,26.5729,16.2967,13.0323,14.41
2018/5/23,7.6,10.9801,8.3125,5.3545,12.1142,31.1205,14.8393,19.382,14.3616,24.5821,8.8852,25.0132,16.9246,12.6281,13.5757
2018/5/24,7.61,11.05,8.2927,5.3545,11.9949,30.2841,14.8779,19.3645,14.4114,23.776,8.7785,27.5106,16.496,12.3145,13.4723
2018/5/25,7.49,10.53,8.2629,5.2958,11.9252,29.7801,15.5235,19.6786,14.4114,23.8671,8.4681,27.4711,16.5957,12.3702,13.1
2018/5/28,7.31,10.5,8.1437,5.1685,11.4478,30.4225,15.0995,18.9922,13.9634,23.1732,8.4875,26.3458,16.3365,11.8545,12.9897
2018/5/29,7.3,10.47,8.0444,5.1489,11.239,30.0865,14.5599,19.2889,13.8141,22.998,8.4196,25.339,16.6056,11.8057,12.5829
2018/5/30,6.94,10,7.9153,4.9532,10.1539,28.0899,13.4614,17.8463,12.5035,21.0213,8.0704,22.8021,15.9677,10.9904,11.328
2018/5/31,6.86,10.13,7.9947,4.9825,10.5123,29.7603,13.7831,19.0737,12.9072,21.2806,8.1189,23.4283,16.1771,11.2761,11.3763
2018/6/1,6.93,10.13,8.0146,4.9923,10.8408,30.64,13.6953,19.1377,12.7966,20.804,7.8473,24.0048,16.7851,11.5897,11.0798
2018/6/4,7.11,10.05,8.0742,5.1,10.5421,30.3039,13.6271,21.0514,12.78,20.9722,7.9443,24.5317,17.8815,11.4364,10.9213
2018/6/5,7.17,10.47,8.1635,5.13,10.7611,31.49,14.0073,22.4184,13.13,21.6241,8.1286,25.138,17.9213,11.6385,11.5142
2018/6/6,7.17,10.37,8.1139,5.08,10.8109,31.1539,14.1047,21.4063,13.4,21.561,8.1674,25.9729,17.9114,11.7012,11.7624
2018/6/7,7.18,10.71,7.9649,5.07,10.4824,31.0254,14.3387,20.1963,13.12,21.0283,7.9443,24.9889,17.2834,11.5061,11.4108
2018/6/8,7.22,10.55,7.8954,4.98,10.7512,29.7405,14.1242,20.6791,13.14,21.2596,7.9734,24.8199,17.3731,11.3876,11.1281
2018/6/11,6.98,10.23,7.8755,4.95,10.3729,29.6812,14.056,20.4116,12.68,20.8951,7.9055,25.0088,16.6854,11.3876,11.135
2018/6/12,7.03,10.26,7.9451,5.01,10.353,29.6812,14.4654,19.9462,12.38,21.0914,8.0122,26.5892,17.1539,11.9422,10.9557
2018/6/13,6.89,10.06,7.8259,4.95,10.0344,30.64,14.3874,19.4441,11.87,20.4535,7.857,25.6648,17.0043,11.6754,10.2042
2018/6/14,6.85,10.21,7.6372,4.88,9.9548,31.8161,14.3874,19.5842,11.79,20.3274,7.8279,26.301,17.3731,12.2582,10.3214
2018/6/15,6.62,10.03,7.6471,4.67,9.6362,30.3731,13.8708,18.3463,11.1,19.9769,7.8376,24.6012,17.3532,12.3986,9.6251
2018/6/19,6.29,9.03,7.2002,4.21,8.8498,27.3388,12.6523,16.5128,9.99,17.9932,7.1198,22.1461,16.1172,11.3595,8.6598
2018/6/20,6.19,9.17,7.2002,4.26,8.8797,27.1806,12.8083,16.98,10.2,18.3016,7.2556,22.5238,16.2568,12.1809,8.3633
2018/6/21,6.05,8.95,7.2002,4.2,8.4715,24.9271,12.165,16.1975,9.97,17.7058,7.178,20.8241,15.6488,11.7948,8.0324
2018/6/22,6.09,9.35,7.2002,4.28,8.6408,25.5399,12.3794,16.3902,10.18,17.9792,7.2847,21.1024,15.6986,12.7988,8.8391
2018/6/25,6.05,9.31,7.1903,4.26,8.6905,25.3323,12.2429,16.6413,9.85,17.7899,7.2265,21.5994,15.3099,12.7636,9.039
2018/6/26,6.3,9.46,7.1903,4.25,8.9892,25.698,12.3112,17.9317,9.98,17.9792,7.3347,22.2852,15.2302,13.4306,8.8804
2018/6/27,6.33,9.25,7.1903,4.3,9.1783,25.8166,12.3307,18.393,9.98,17.9301,7.3544,22.0964,15.2102,12.89,9.1011
2018/6/28,6.32,9.35,7.1903,4.2,8.7801,25.5201,12.2917,18.1711,9.9,17.6427,7.2757,22.0964,15.2102,12.0195,8.5839
2018/6/29,6.38,9.72,7.2995,4.31,9.029,26.1527,12.7108,18.4748,10.16,18.2876,7.492,22.7723,15.6587,12.9462,9.4458
2018/7/2,6.09,9.48,7.1406,4.27,9.0987,25.6881,12.5256,17.815,9.96,17.7759,7.4723,21.8976,15.3498,13.3042,9.8802
2018/7/3,6.11,9.69,7.1406,4.29,9.3177,26.2515,12.7108,18.2704,10.21,18.3998,7.6395,22.4045,15.1305,13.3815,10.3214
2018/7/4,5.97,9.36,6.9619,4.28,9.0987,25.5004,12.4282,17.0734,9.9,17.9722,7.492,21.5099,14.7417,12.9673,9.7078
2018/7/5,6.27,9.18,6.8824,4.17,8.8598,24.7393,11.931,16.7639,9.81,17.4535,7.256,20.506,14.8813,12.1107,9.4941
2018/7/6,6.58,9.37,6.9817,4.18,9.0489,24.7591,11.9603,17.015,9.79,17.5236,7.2659,20.7446,14.9212,11.7176,9.4044
2018/7/9,6.62,9.59,7.0612,4.24,9.3177,25.2829,12.3014,17.4121,9.92,17.7269,7.4428,21.2416,15.0607,12.1388,9.8457
2018/7/10,6.69,9.77,7.0512,4.26,9.4172,25.4015,12.5159,17.6865,9.92,17.811,7.4723,21.8379,14.9212,13.3534,9.7905
2018/7/11,6.53,9.65,7.1406,4.2,8.9593,24.3143,13.091,16.9391,9.5,16.9208,7.2757,20.8241,14.2135,13.55,9.2321
2018/7/12,6.81,9.98,7.23,4.28,9.8552,25.0062,13.2372,17.4821,9.98,17.3203,7.4822,21.3012,14.5623,13.6553,9.5423
2018/7/13,6.74,9.92,7.18,4.29,9.8154,24.9469,13.1885,17.3712,9.68,17.1521,7.4822,21.0726,14.6022,13.2691,9.9077
2018/7/16,6.65,9.86,7.11,4.29,9.8055,24.9469,13.0812,17.2135,9.64,17.3834,7.492,20.8837,14.6321,13.5078,9.9491
2018/7/17,6.73,9.95,7.07,4.33,9.6661,25.1149,12.9643,18.9361,9.84,17.4325,7.7575,20.7346,14.5125,13.1638,9.9008
2018/7/18,6.71,9.7,7.04,4.56,9.3575,24.9271,12.7596,18.5682,9.85,17.3133,7.61,20.8837,14.3829,12.7285,10.3145
2018/7/19,6.65,9.52,7.01,4.43,9.1285,24.6108,12.4671,19.6484,10.04,16.8857,7.7083,21.1521,14.1537,12.8549,10.0043
2018/7/20,6.75,9.67,7.05,4.5,9.2679,25.0259,12.5646,19.2981,10.2,17.3483,7.8263,20.8141,14.3331,12.9953,10.0181
2018/7/23,6.83,10.12,7.09,4.49,10.1937,24.9765,12.6426,19.6659,9.96,17.3413,7.8951,21.2416,14.2234,12.8128,9.956
2018/7/24,6.86,10.16,7.22,4.56,10.5023,25.53,12.8473,20.8046,9.92,17.6287,7.9148,21.4702,14.5225,13.0655,10.2801
2018/7/25,6.8,10.17,7.21,4.52,10.1738,27.3388,12.8278,19.3565,9.86,17.6427,7.8755,21.3509,14.5025,12.8058,10.1973
2018/7/26,6.83,10.08,7.24,4.5,10.2136,26.0934,12.935,19.1521,9.97,17.7689,7.8361,20.9434,14.8514,12.3916,10.1284
2018/7/27,7.03,9.94,7.14,4.45,9.9747,25.5992,12.5841,18.6266,9.72,17.5937,7.8755,20.4961,14.5324,12.3003,10.1973
2018/7/30,7.22,9.95,7.1,4.38,10.134,25.0358,12.4087,18.3346,9.48,17.117,7.7476,20.1482,14.8913,12.0265,10.0387
2018/7/31,7.12,9.82,7.05,4.44,10.0046,25.0951,12.3697,18.3872,9.45,17.2082,7.6985,20.4165,14.7816,12.1809,10.087
2018/8/1,7.12,9.6,7,4.42,9.7059,24.9567,12.2722,18.0544,9.4,16.9839,7.551,19.7506,14.662,11.872,11.0936
2018/8/2,6.8,9.3,6.95,4.55,9.1285,23.998,11.7751,17.1376,9.03,16.2058,7.1282,18.4783,14.1935,11.3033,11.852
2018/8/3,7,9.14,6.86,4.43,9.0589,24.0079,11.5899,16.6471,8.88,16.0516,6.9906,18.0608,14.0341,11.0015,10.9557
2018/8/6,6.91,8.96,6.72,4.35,8.7403,23.2369,11.3072,16.1683,8.45,15.631,6.7841,17.206,14.0341,10.159,11.8934
2018/8/7,6.74,9.23,6.78,4.41,9.0091,23.6521,11.5606,16.8632,8.74,15.9114,7.0201,17.7924,14.4627,10.4258,12.1416
2018/8/8,6.45,9.03,6.7,4.4,8.8399,23.1282,11.2682,16.1158,8.55,16.0166,6.9512,17.4048,14.353,10.2783,11.7624
2018/8/9,6.47,9.22,6.78,4.48,9.0589,23.573,11.5021,16.4837,8.79,15.9535,7.1577,17.7228,14.6022,10.4609,12.183
2018/8/10,6.54,9.24,6.75,4.5,9.0589,23.6718,11.5899,17.1493,8.74,15.9465,7.1675,17.9117,14.6819,10.4749,12.3967
2018/8/13,6.63,9.26,6.73,4.51,9.0688,23.6224,11.5801,16.9216,8.7,15.8483,7.1872,17.9415,14.5125,10.503,12.2795
2018/8/14,6.57,9.26,6.69,4.58,9.1485,23.7213,11.6191,16.9333,8.7,15.6591,7.197,18.031,14.3431,10.5732,12.0106
2018/8/15,6.39,9.05,6.6,4.49,8.9394,23.405,11.3949,16.542,8.59,15.1264,7.0397,17.4843,13.9643,10.3275,11.5418
2018/8/16,6.35,9,6.47,4.4,8.8797,23.5928,11.3267,16.5829,8.49,14.825,7.0889,17.3948,14.662,10.1309,11.7004
2018/8/17,6.35,8.9,6.35,4.32,8.6408,22.9899,11.1317,15.0648,8.39,14.2922,6.9217,17.6731,14.5225,10.3977,11.1419
2018/8/20,6.26,8.04,6.15,4.37,8.6507,22.1991,11.161,15.5494,8.37,14.3693,6.9611,17.5539,14.1935,10.503,11.1764
2018/8/21,6.38,8.15,6.11,4.4,8.8896,22.3079,11.3072,17.1026,8.37,14.4745,7.1675,17.8123,14.1636,10.503,11.0316
2018/8/22,6.5,7.82,6.08,4.32,8.7005,22.0707,11.2974,17.1084,8.28,14.103,7.0987,17.2457,13.8347,10.5451,10.4524
2018/8/23,6.5,7.85,6.09,4.33,8.6507,22.3869,11.3169,16.9449,8.26,14.2292,7.197,17.4942,14.1138,10.7768,10.8661
2018/8/24,6.47,7.81,6.14,4.24,8.6009,22.1596,11.2877,17.2311,8.18,14.1871,7.197,17.7328,14.5723,10.8681,10.7558
2018/8/27,6.5,7.94,6.19,4.29,8.81,22.6835,11.8823,17.3887,8.33,14.4745,7.374,18.3093,14.4228,11.0717,11.8314
2018/8/28,6.5,8.15,6.81,4.39,8.8498,22.7724,11.6678,16.8865,8.51,14.7549,7.4035,18.2198,14.1238,11.0155,13.0173
2018/8/29,6.5,7.99,6.53,4.32,8.9295,22.8218,11.5509,17.2135,8.48,14.5866,7.4133,17.9614,13.9244,10.9242,13.2034
2018/8/30,6.47,7.8,6.38,4.41,8.7702,21.5765,11.3657,15.491,8.22,14.3553,7.315,17.196,13.6453,10.8189,12.5415
2018/8/31,6.34,7.64,6.41,4.27,8.6408,21.3689,11.161,15.2399,8.07,14.3133,7.3642,17.2954,13.3962,10.8681,12.3089
2018/9/3,6.31,7.53,6.31,4.27,8.4914,21.5172,11.083,15.4735,7.99,14.145,7.374,17.2855,13.0473,10.6574,12.9098
2018/9/4,6.33,7.61,6.34,4.28,8.8,21.5863,11.161,17.0208,8.12,14.3343,7.5018,17.4048,13.0473,10.861,12.6966
2018/9/5,6.23,7.51,6.21,4.23,8.7801,21.1811,11.005,16.9625,8.17,14.0189,7.4428,17.0867,12.7981,10.8681,11.4948
2018/9/6,6.17,7.39,6.21,4.12,8.8199,21.0724,11.0148,16.8749,8.23,14.0539,7.3052,16.54,12.7582,10.7066,10.9133
2018/9/7,6.23,7.45,6.21,4.14,8.9892,20.9735,10.9953,17.1084,8.29,14.1731,7.5313,16.6493,12.818,10.7698,11.0974
2018/9/10,6.12,7.17,6.09,4.04,8.7801,20.5881,10.927,17.0559,8.13,13.9418,7.2462,16.6096,12.6386,10.7557,12.212
2018/9/11,6.2,7.27,6.13,4.04,8.9991,20.6078,10.8978,17.4588,8.22,14.124,7.4035,16.5499,12.5788,10.847,13.4332
2018/9/12,6.18,7.49,6.12,4.06,9.248,20.8352,10.9173,16.9333,8.2,14.2992,7.374,16.7686,12.3296,11.0015,12.9777
2018/9/13,6.31,7.48,6.21,4.04,9.3973,21.0328,10.9758,17.161,8.21,14.4044,7.6395,16.9773,12.4293,11.2051,12.6191
2018/9/14,6.26,7.47,6.27,4.06,9.6163,21.7346,11.0537,15.7596,8.27,14.0189,7.5313,16.7885,12.5988,11.1489,11.6886
2018/9/17,6.24,7.23,6.11,4,9.467,21.0427,10.8198,16.2851,8.2,14.0469,7.551,16.371,12.3296,11.3455,12.1345
2018/9/18,6.31,7.43,6.18,4.06,9.3476,21.1416,10.9758,16.3202,8.35,14.3343,7.6297,16.5996,12.4991,11.3595,12.0278
2018/9/19,6.33,7.47,6.19,4.07,9.3276,21.3096,11.0245,16.0107,8.41,14.4394,7.6198,16.6791,12.519,11.4508,12.2798
2018/9/20,6.32,7.46,6.18,4.09,9.258,21.191,10.9855,15.3509,8.36,14.2712,7.6002,16.7785,12.2997,11.4718,12.2023
2018/9/21,6.4,7.71,6.23,4.16,9.3077,21.9026,11.044,15.5027,8.42,14.5095,7.6198,16.9475,13.0274,11.5631,12.0278
2018/9/25,6.4,7.61,6.16,4.14,9.2978,21.6753,11.005,15.4034,8.47,14.4464,7.6395,16.9972,12.5489,11.6895,11.7662
2018/9/26,6.44,7.58,6.16,4.11,9.1982,21.5468,10.9465,16.9449,8.6,14.5095,7.5805,17.0171,12.4592,11.858,12.1635
2018/9/27,6.38,7.44,6.09,3.98,8.7503,20.9142,10.7418,17.0208,8.34,14.1591,7.3642,16.6195,12.2499,11.5631,11.5142
2018/9/28,6.5,7.48,6.11,4.02,8.8996,21.448,10.8198,17.4996,8.4,14.3203,7.4723,16.6692,12.3396,11.7948,11.3009
2018/10/8,6.5,7.11,5.85,3.98,8.81,20.7363,10.5664,16.9333,8.28,13.9418,7.374,16.0132,11.7715,11.4859,10.4674
2018/10/9,6.54,7.16,5.86,3.98,8.7304,20.6177,10.5664,17.3654,8.39,13.9908,7.4232,17.6135,11.6718,11.6544,10.5934
2018/10/10,6.59,6.86,5.88,3.98,8.8498,21.0032,10.5664,17.05,8.66,14.2151,7.315,19.3729,11.9409,11.7456,10.7
2018/10/11,6.26,6.17,5.29,3.58,8.0136,18.9078,9.6111,16.2501,8.91,12.8483,6.8628,17.4346,11.5422,11.4297,9.6339
2018/10/12,6.21,6,5.11,3.49,7.8344,17.9886,9.6891,16.9917,9.23,12.6871,6.4203,19.1741,11.911,11.4087,9.2656
2018/10/15,6.1,6.04,5.04,3.41,7.7946,17.5537,9.7671,17.0092,9.27,12.5329,6.2138,19.3331,11.6718,11.4578,8.9942
2018/10/16,6.08,5.82,4.93,3.39,7.8444,17.2276,9.4746,15.4151,8.7,12.3016,5.9287,18.3292,11.4625,11.3104,8.5096
2018/10/17,6.11,5.84,5.02,3.42,7.9738,17.5933,9.4551,15.7012,9.32,12.5259,5.9877,18.7864,11.4326,11.2823,8.6065
2018/10/18,5.88,5.68,4.94,3.24,7.6751,17.4944,9.2309,15.7479,9,12.1684,5.8304,17.693,11.3429,11.0927,8.3546
2018/10/19,5.95,5.81,5,3.28,7.8046,17.8305,9.3479,15.9873,9.12,12.4207,5.9877,16.8183,11.4625,11.198,8.529
2018/10/22,6.2,6.18,5.2,3.42,8.2028,18.552,9.7573,16.5829,9.5,12.9675,6.2532,18.021,11.8811,11.4297,8.9748
2018/10/23,6.09,5.99,5.08,3.36,9.019,18.384,9.6209,15.8238,9.35,12.7782,6.1647,19.0647,11.7515,11.4016,9.2753
2018/10/24,6.08,6.04,5.09,3.37,9.4073,19.3229,9.6501,15.4969,9.51,12.8203,6.1647,18.687,11.6917,11.4367,9.1687
