ÈÕÆÚ,000803.SZ,002074.SZ,002129.SZ,002202.SZ,002218.SZ,002227.SZ,002255.SZ,002266.SZ,002309.SZ,002335.SZ,002364.SZ,002506.SZ,002518.SZ,002531.SZ,002534.SZ,002580.SZ,002617.SZ,002630.SZ,002665.SZ,002733.SZ,002851.SZ,300011.SZ,300029.SZ,300068.SZ,300105.SZ,300111.SZ,300116.SZ,300118.SZ,300129.SZ,300141.SZ,300153.SZ,300185.SZ,300274.SZ,300316.SZ,300317.SZ,300376.SZ,300393.SZ,300443.SZ,300491.SZ,300569.SZ,300593.SZ,300693.SZ,300713.SZ,300750.SZ,300763.SZ,300772.SZ,600151.SH,600202.SH,600207.SH,600241.SH,600290.SH,600405.SH,600416.SH,600438.SH,600475.SH,600537.SH,600847.SH,600875.SH,601012.SH,601218.SH,601558.SH,601615.SH,601727.SH,601908.SH,603105.SH,603218.SH,603396.SH,603507.SH,603628.SH,603806.SH
2015/6/8,37.66,28.0533,28.807,15.9854,8.2755,46.5014,15.4833,15.2209,32.7151,52.4667,36.7278,,21.4015,9.3201,14.2877,16.2164,9.3752,7.3541,15.7384,23.6163,,49.3413,21.25,24.7155,21.78,10.42,6.0656,16.7768,13.0558,19.74,18.659,3.8319,24.6541,15.3694,19.4731,7.0226,27.1917,36.5272,,,,,,,,,15.2174,18.9399,11.97,20.6169,18.2531,17.1291,22.3811,10.7996,23.7219,12.2534,35.58,29.5257,11.9298,14.5608,10.12,,21.9722,11.2846,,,,,,46.6124
2015/6/9,40.28,27.4202,27.9571,15.5177,8.2804,48.1777,15.1703,16.5078,32.7151,54.8882,37.8843,,19.7036,9.4162,14.9725,16.1356,9.5604,8.0892,15.1607,23.7585,,47.0683,21.55,25.9649,21.96,10.55,5.746,16.8544,12.5464,19.8521,18.7948,4.2141,24.0685,15.6693,19.4731,6.7397,27.1706,37.8693,,,,,,,,,15.2174,19.9788,11.51,20.1585,17.7457,16.5312,22.3811,10.3798,23.0942,12.5241,34.46,31.6535,12.0205,14.6005,9.95,,24.1559,11.6174,,,,,,46.7917
2015/6/10,40.99,27.9164,28.1844,15.4734,8.3147,49.3581,15.3094,15.5864,32.7151,58.3411,37.1262,,21.674,9.4109,14.8386,16.7944,10.5174,8.8984,15.0871,24.4244,,48.3885,22.01,26.5994,22.4,11.61,6.0656,17.4071,12.6879,19.9773,18.95,4.6371,25.4891,16.2166,19.4731,6.752,27.85,41.6573,,,,,,,,,15.2174,19.2196,11.6,20.9557,18.263,17.1555,22.3811,10.2653,23.6839,12.2867,34.63,29.106,12.0148,15.0366,9.87,,22.1461,12.069,,,,,,47.3369
2015/6/11,44.7,27.8137,29.2221,15.2775,8.5013,48.6241,16.3476,15.2438,32.7151,56.5026,37.1262,,23.8438,9.742,15.961,17.329,11.57,9.7879,15.1533,25.7174,,49.123,22.68,27.4681,22.27,11.71,6.2886,17.6108,12.7351,21.5004,18.5717,5.1008,24.3505,17.2587,19.4731,7.0226,27.4997,43.7049,,,,,,,,,15.2174,18.81,11.8,21.9322,18.7902,17.7974,22.3811,10.3989,24.169,12.3769,37.22,28.3544,11.6804,15.0168,10.18,,21.4505,12.3684,,,,,,47.5378
2015/6/12,45.39,30.0125,30.4376,15.8274,8.6878,50.1913,16.4469,15.2666,32.7151,56.2156,37.8066,,24.9093,9.742,15.8478,17.4222,11.9033,10.767,15.6758,25.2131,,50.3439,23.36,29.2837,23.14,11.44,6.6681,18.3963,12.7162,23.6497,18.8142,5.6106,24.3776,16.8838,19.4731,7.0213,29.483,40.8018,,,,,,,,,16.7421,18.84,12.76,21.9322,19.3671,18.1579,22.3811,10.1652,24.3497,12.7614,37.73,28.3447,11.7881,15.5421,10.38,,21.2475,13.6043,,,,,,45.8807
2015/6/15,42.71,30.3804,32.6414,15.5935,8.6878,47.2155,15.6373,14.49,32.7151,52.5743,37.515,,23.2795,9.742,17.1195,16.2972,12.0066,11.845,14.8,26.4997,,45.3115,21.98,27.7024,21.89,11.35,6.6548,18.5805,12.0936,22.7597,19.5415,5.0504,21.9376,17.0038,19.4731,6.6511,28.9935,37.0434,,,,,,,,,18.4154,18.84,12.67,21.9322,19.6059,17.771,22.3811,9.5832,23.7695,12.6333,36.81,28.0421,11.1647,15.7205,9.99,,20.4359,14.2508,,,,,,44.3384
2015/6/16,40.4,30.714,30.6353,14.5,8.2362,45.2317,15.2001,14.1245,32.7151,52.9151,33.7635,,21.7226,9.742,15.8838,14.6936,10.8332,10.662,14.2481,25.0192,,41.1128,20.02,25.0474,20.3,10.42,6.0955,16.7186,11.2257,20.485,17.9511,4.569,19.7417,15.9392,17.5258,6.2625,27.5546,40.7478,,,,,,,,,20.2569,18.84,11.9,21.9322,18.2332,17.1467,22.3811,9.2636,23.2844,11.5983,35.03,28.3251,10.2579,14.5311,9.42,,19.9914,13.8277,,,,,,47.3584
2015/6/17,41.2,33.1695,29.9237,14.6517,8.3393,46.6005,14.9567,14.1702,32.7151,52.7357,34.5021,,21.8443,9.742,15.7757,16.1604,11.6167,10.1925,14.8111,27.3595,,43.1774,20.77,26.8922,20.96,10.81,6.2886,17.0483,11.6974,20.9597,18.1935,4.8994,21.0159,17.3936,17.5733,6.3326,30.3101,42.2767,,,,,,,,,19.4252,18.84,12.33,21.9322,18.641,17.05,22.3811,9.4878,23.9026,11.8736,36.73,28.1397,10.3939,14.6698,9.65,,19.8368,14.4552,,,,,,51.3827
2015/6/18,40,31.3129,30.2301,13.8426,7.8632,43.4462,13.6602,13.3478,32.7151,47.4622,36.1543,,19.9566,9.742,14.8643,16.9063,11.5388,9.5964,14.3806,25.6915,,38.9093,19.9,24.2079,19.88,10.21,5.7793,15.6713,11.2257,19.107,16.9619,4.4903,18.9121,17.761,17.0206,6.1063,30.2974,38.1029,,,,,,,,,18.7718,18.84,12.22,21.9322,17.9049,16.5575,22.3811,9.3447,23.0942,11.2042,35,26.2461,10.3033,13.9066,9.18,,18.4938,13.1575,,,,,,48.9509
2015/6/19,38.35,28.1816,27.7595,12.7681,7.0778,39.1016,12.8704,12.0153,32.7151,44.8433,33.9287,,18.9739,9.742,13.3764,15.2157,10.3849,9.0528,12.9418,23.125,,39.5048,17.91,22.7339,17.94,9.19,5.2,14.1003,10.1032,17.3137,15.5362,4.0404,19.7797,17.716,15.3259,5.6574,29.1243,41.9129,,,,,,,,,16.96,18.84,11,21.9322,16.9798,14.9044,22.3811,8.6483,21.7475,10.0838,34.32,23.6205,9.9405,12.5189,8.26,,16.6483,11.8408,,,,,,46.2179
2015/6/23,37.69,26.8213,27.1567,12.9893,7.1318,38.5065,12.8704,11.8402,32.7151,42.35,34.3855,,19.1052,9.742,13.1962,14.4574,10.3849,9.8157,12.6547,21.2437,,43.4553,18.05,23.427,18.37,9.18,5.2,14.013,10.3201,17.0104,15.5556,4.2008,20.4954,19.4179,15.3186,5.6869,32.0359,46.104,,,,,,,,,17.8114,18.84,10.76,21.9322,16.95,14.9044,22.3811,8.6483,21.9863,10.2262,33.14,24.0988,9.7592,12.1918,8.16,,17.0541,11.9834,,,,,,49.4243
2015/6/24,36.79,26.8555,27.2753,13.337,7.3723,39.2802,13.9186,12.0915,32.7151,43.0585,35.2505,,19.042,9.742,13.4433,14.7247,10.3849,9.581,12.8424,21.4506,,45.0534,18.39,23.4172,18.91,9.51,5.2,14.3427,10.6786,17.406,15.866,4.2292,20.1213,19.4179,15.3588,6.0522,35.2387,48.3015,,,,,,,,,18.5738,18.84,11.09,20.0688,17.1688,16.2234,22.3811,8.7627,22.6357,10.4589,33.94,24.6064,10.1219,12.509,8.98,,17.4696,12.164,,,,,,48.4416
2015/6/25,33.8,24.3573,24.5477,12.5532,6.8717,36.602,12.8903,12.1524,32.7151,39.4531,33.229,,17.7138,9.945,12.8718,13.4878,10.3849,9.127,12.5848,19.6275,,41.5992,17.67,24.0419,17.91,9.15,5.2,13.2372,10.1598,17.8016,14.7992,3.9051,19.4272,19.4179,14.3669,5.4729,31.7152,43.4713,,,,,,,,,17.7322,18.84,10.36,18.0659,16.4128,15.6167,22.3811,8.8915,21.652,9.7088,33.23,23.1618,9.4815,11.716,9.64,,16.5806,12.183,,,,,,46.8778
2015/6/26,30.42,21.919,22.0969,11.2953,6.1845,32.9418,11.6038,10.9341,32.7151,35.5069,29.9051,,15.9429,8.9516,11.5846,12.139,10.3849,8.2158,11.3263,17.6621,,37.4403,15.9,21.6407,16.12,8.24,5.2,11.9183,9.141,16.0214,13.3154,3.5149,17.4861,19.4179,12.932,4.9256,28.542,39.1254,,,,,,,,,15.96,18.84,9.32,16.2623,14.7715,14.0515,22.3811,8.0425,19.4839,8.7403,29.91,20.8486,8.7901,10.5464,8.68,,14.9187,10.9638,,,,,,45.149
2015/6/29,27.38,19.7289,19.8833,11.1879,5.89,29.6486,10.4414,9.8377,32.7151,31.9553,26.9117,,14.3472,8.0543,10.4262,10.9269,10.3849,7.5826,10.193,15.9037,,33.6982,14.31,19.4737,14.51,7.42,5.2,10.7255,8.2259,14.4193,11.9868,3.1624,15.7402,19.4179,11.6399,4.4337,25.6895,35.2122,,,,,,,,,14.4254,18.84,8.39,14.6381,13.2994,12.6534,22.3811,7.2363,18.7103,7.8952,26.92,18.7696,8.2233,9.4957,9,,13.4307,9.8684,,,,,,44.941
2015/6/30,26.27,21.2261,19.5572,12.3067,6.2729,31.4936,11.4796,10.4163,32.7151,32.4486,27.7766,,15.111,7.7926,10.8483,11.0264,10.3849,8.3424,10.193,17.4423,,35.1573,15.03,20.3522,15.4,7.92,5.2,11.6662,8.5844,15.1445,12.2098,3.4802,16.5752,19.4179,12.2109,4.7965,27.217,35.8832,,,,,,,,,15.8709,18.84,8.72,14.4986,13.369,13.9196,22.3811,7.5034,19.4362,8.4981,28.16,19.9799,8.9204,9.9913,9.81,,14.4259,9.9922,,,,,,46.763
2015/7/1,23.64,19.1043,18.8753,12.0728,5.7722,29.4601,10.3545,9.8148,32.7151,29.202,24.997,,13.5979,7.0128,9.762,9.9262,10.3849,8.5247,10.377,16.9704,,32.4277,13.53,19.5225,14.03,7.31,5.2,10.5219,7.7259,13.6281,11.8122,3.4142,16.2662,19.4179,12.4452,4.9133,24.643,32.3165,,,,,,,,,14.762,18.84,7.85,13.5918,12.0361,12.6973,22.3811,6.7545,18.0035,7.6815,25.34,18.4475,8.0816,8.9902,9.6,,13.6336,8.992,,,,,,45.3714
2015/7/2,21.28,17.1964,16.9877,11.8263,5.2617,26.5141,9.3191,8.8326,32.7151,26.2782,22.4993,,12.2406,6.3131,8.7837,8.9318,9.346,8.8057,9.3393,16.3821,,29.1919,12.18,17.5702,12.63,6.58,5.2,9.8915,6.9713,12.2633,10.629,3.4425,15.1202,19.4179,12.0426,4.4226,22.1787,30.2345,,,,,,,,,13.4155,18.84,7.07,14.4089,10.8325,11.4311,22.3811,6.0772,16.3799,6.9124,22.81,16.6027,7.4866,8.0952,8.64,,12.2751,8.0919,,,,,,43.0544
2015/7/3,19.15,15.4854,16.9877,11.2385,4.7611,23.8657,8.3832,7.9503,32.7151,23.6504,20.2542,,11.0146,5.6829,7.9033,8.0367,8.4124,8.015,9.3393,15.7291,,28.3879,10.96,15.8132,11.37,5.96,4.68,9.6976,6.3958,11.2018,9.5623,3.2096,14.1209,19.4179,11.9877,3.9799,20.782,29.1947,,,,,,,,,12.0789,18.84,6.36,12.964,9.7482,10.288,22.3811,5.4713,14.8039,6.2193,20.53,14.9434,6.7385,7.2896,7.78,,11.0621,8.0919,,,,,,39.6973
2015/7/6,17.24,13.9368,16.9877,11.6132,4.4715,21.4751,7.7958,7.187,32.7151,21.2826,18.2327,,9.9151,5.1541,7.2597,7.2349,7.5704,7.2923,9.3393,15.7162,,26.899,10.06,14.2319,10.39,5.7,4.21,9.7364,6.5845,10.081,8.767,3.0366,13.4692,19.4179,11.0835,3.5814,20.1701,27.7764,,,,,,,,,11.5047,18.84,5.83,13.7114,9.7482,9.2592,22.3811,4.9228,13.5528,5.8537,18.48,15.041,6.6251,6.5637,7,,11.3435,8.0919,,,,,,37.782
2015/7/7,15.52,13.9368,16.9877,10.4764,4.0248,19.3326,7.0192,7.187,32.7151,19.1571,18.2327,,9.9151,4.6414,6.5337,6.5139,6.8141,6.5634,9.3393,14.1452,,24.2091,9.05,14.2319,9.35,5.13,3.79,8.7666,5.9242,10.081,8.767,2.7345,13.4692,19.4179,9.9745,3.2235,18.1531,24.9988,,,,,,,,,10.3562,18.84,5.25,12.3363,9.7482,8.3359,22.3811,4.4315,12.1965,5.2698,16.63,13.5477,5.9621,5.9073,6.3,,11.1495,8.0919,,,,,,34.0017
2015/7/8,13.97,13.9368,16.9877,9.43,4.0248,17.7356,7.0192,7.187,32.7151,19.1571,18.2327,,9.9151,4.5025,6.7551,6.5139,6.1319,5.9058,9.3393,14.1452,,23.6136,8.39,14.2319,8.44,4.64,3.79,9.6006,5.7261,10.081,8.767,2.4607,13.4692,19.4179,9.9745,3.2235,17.0687,22.4989,,,,,,,,,9.3166,18.84,4.73,11.1006,9.7482,7.5006,22.3811,4.4315,10.974,5.2698,16.63,12.1909,5.4973,5.3205,5.67,,10.0336,8.0919,,,,,,34.0017
2015/7/9,15.37,13.9368,16.9877,10.373,4.0248,19.5111,7.0192,7.187,32.7151,19.1571,18.2327,,9.9151,4.9511,7.4296,6.5139,6.7459,5.9058,9.3393,14.1452,,25.9759,9.23,14.2319,9.28,5.1,3.79,10.5607,6.3015,10.081,8.767,2.7062,13.4692,19.4179,9.9745,3.2235,18.7776,24.7481,,,,,,,,,10.2473,18.84,5.2,12.2067,9.7482,8.248,22.3811,4.4315,12.0724,5.2698,16.63,13.411,6.0471,5.8576,6.24,,11.033,8.0919,,,,,,34.0017
2015/7/10,16.91,13.9368,16.9877,11.4129,4.0248,21.4632,7.0192,7.187,32.7151,19.1571,18.2327,,9.9151,5.4478,8.171,6.5139,7.4203,6.4951,9.3393,14.1452,,28.5765,10.15,14.2319,10.21,5.61,3.79,11.6177,6.9335,10.081,8.767,2.9768,13.4692,19.4179,9.9745,3.2235,20.6554,27.2234,,,,,,,,,11.2769,18.84,5.72,13.4324,9.7482,9.0746,22.3811,4.4315,13.2758,5.2698,16.63,14.7482,6.6535,6.4443,6.86,,12.1392,8.0919,,,,,,34.0017
2015/7/13,18.6,13.9368,16.9877,12.5562,4.0248,23.6145,7.7261,7.9106,32.7151,19.1571,18.2327,,9.9151,5.9926,8.9897,6.5139,8.1629,7.1465,9.3393,14.1452,,31.4351,11.17,14.2319,11.23,6.17,3.79,12.7814,7.6316,10.081,8.767,3.2757,13.4692,19.4179,9.9745,3.2235,22.7231,29.9469,,,,,,,,,12.4056,18.84,6.29,14.668,9.7482,9.9803,22.3811,4.8751,14.6034,5.7968,18.29,16.222,7.3166,7.0907,7.55,,13.3522,8.9015,,,,,,37.4018
2015/7/14,19.08,13.9368,16.9877,12.7628,4.4273,25.975,8.5027,8.7037,32.7151,21.0764,20.0598,,9.9151,6.3078,8.655,7.1665,7.7633,7.8599,9.3393,15.561,,34.5816,12.16,15.657,11.75,6.79,4.17,12.8493,8.1787,10.081,9.6398,3.2726,14.8161,19.4179,9.9745,3.2235,22.5332,31.2915,,,,,,,,,13.1284,18.84,6.6,15.0765,9.7482,10.9827,22.3811,5.3616,14.7753,6.376,20.12,16.3782,7.6623,7.7968,7.07,,13.1872,9.7922,,,,,,38.32
2015/7/15,20.49,13.9368,15.6141,11.6584,4.5648,23.3755,8.9009,7.9701,32.7151,22.6638,18.5631,,9.9151,5.6775,7.79,7.8813,6.9876,7.3698,9.3393,15.7421,,31.1274,10.94,15.5692,10.58,6.11,3.755,11.5692,7.358,10.081,10.503,2.9453,14.6205,19.4179,9.9745,3.2235,20.2798,28.1623,,,,,,,,,11.8116,18.84,5.94,13.5719,9.7482,9.8835,22.3811,5.3569,13.2949,6.1386,20.45,14.7384,6.8972,7.0211,6.36,,11.8675,8.811,,,,,,35.257
2015/7/16,19,13.9368,16.0193,12.4593,4.8053,24.2022,9.1598,8.1684,32.7151,23.2647,19.5836,,9.9151,5.7096,7.79,8.2356,6.7985,7.8785,9.3393,16.3433,,33.5493,11.47,15.7156,10.77,6.28,3.75,12.4032,7.6316,10.081,10.8327,3.0051,15.3646,19.4179,9.9745,3.2235,21.2251,27.8256,,,,,,,,,12.2373,18.84,6.15,13.9007,9.7482,10.0858,22.3811,5.6288,13.6292,6.3902,19.63,15.2948,7.4469,6.9913,6.29,,12.1684,9.254,,,,,,34.3245
2015/7/17,20.13,13.9368,16.9087,13.047,5.1439,26.6224,10.0658,8.8227,32.7151,25.5876,21.5468,,9.9151,6.1582,8.3049,9.0623,7.3423,8.6664,9.3393,17.4488,,36.9043,12.3,17.0236,11.59,6.8,4.125,13.2566,8.2259,10.081,11.8995,3.2537,16.8908,19.4179,9.9745,3.5457,22.7863,29.8412,,,,,,,,,13.465,18.84,6.77,14.7577,9.7482,10.6309,22.3811,6.1916,14.718,6.9124,21.59,16.427,7.7926,7.5084,6.62,,12.9641,9.7112,,,,,,35.6659
2015/7/20,21.52,13.9368,17.7487,12.7693,5.2176,28.3852,10.6831,9.2291,32.7151,28.1437,23.7044,,9.9151,6.249,8.3049,9.5471,7.3404,8.6788,9.3393,17.8561,,38.8597,12.29,17.7948,11.71,6.82,4.45,13.373,8.2542,11.0897,12.6074,3.2883,17.2383,19.4179,9.9745,3.8999,23.0395,29.6987,,,,,,,,,14.2571,18.84,6.9,14.7577,10.723,11.2201,21.6684,6.8118,14.8326,7.1308,23.75,16.7784,7.821,7.6477,6.66,,13.7597,9.8493,,,,,,34.7118
2015/7/21,22.4,15.3314,17.7685,12.7822,5.2716,29.8792,10.6731,9.5661,29.4426,30.9598,23.3934,,9.9151,6.3291,8.5778,9.8579,8.0128,8.6664,9.3393,18.0177,,37.7182,12.55,18.1266,11.99,6.85,4.4,13.6348,8.1882,12.1974,12.9954,3.2946,17.8629,19.4179,9.9745,4.2898,23.3771,32.1862,,,,,,,,,13.8412,18.84,7.22,14.5086,11.7973,11.0442,20.6092,6.8451,15.0905,7.1451,25.07,16.6027,7.7416,7.6576,6.73,,13.8956,10.6161,,,,,,35.0418
2015/7/22,22.01,16.8628,18.1539,12.8016,5.2716,29.182,10.7926,9.4373,26.5033,31.1392,23.4614,,9.9151,6.5374,8.5932,9.7522,7.7945,8.4865,9.3393,17.7785,,37.7182,12.93,17.6679,12.79,6.81,4.42,13.5572,8.141,13.4171,12.6171,3.4205,17.7217,19.4179,9.9745,4.719,23.0817,32.3042,,,,,,,,,14.2274,18.84,7.81,14.1199,12.9811,10.842,22.6681,6.7831,15.3579,7.2258,24.94,16.3392,7.7529,7.956,6.72,,13.6724,11.0638,,,,,,35.2785
2015/7/23,23.55,18.5482,18.9444,13.0729,5.4483,30.4469,11.1411,9.8834,25.6704,33.4531,24.8513,,9.9151,6.6389,9.0257,10.0692,8.0343,8.8339,9.3393,18.8258,,37.7182,13.58,18.5268,13.69,7.09,4.575,13.8578,8.4146,14.0303,12.8693,3.5243,18.1888,19.4179,9.9745,4.8986,24.7063,35.5342,,,,,,,,,14.4353,18.84,8.09,14.5285,14.0653,11.9235,24.935,7.0312,16.2939,7.5296,27.43,17.9692,8.1157,8.3339,6.9,,14.798,11.1781,,,,,,37.2297
2015/7/24,22.69,20.4047,18.9543,12.5497,5.301,33.1858,11.5493,9.6653,27.0323,31.9284,26.4257,,9.9151,6.5267,8.758,9.9138,7.8803,8.5237,10.2739,19.2331,,37.7182,12.87,17.9119,12.94,6.8,4.385,13.5378,8.075,14.2413,12.4717,3.5306,17.3633,19.4179,9.9745,4.8949,23.7569,35.2785,,,,,,,,,14.6432,18.84,7.83,14.8075,13.3292,11.7741,27.4294,6.8642,15.5394,7.1736,27.9,17.3445,8.314,7.9858,7.05,,14.2352,10.8685,,,,,,35.9169
2015/7/27,20.42,22.3297,17.0569,11.2967,4.7709,31.2736,10.3943,8.7037,24.3281,28.7356,23.7822,,9.9151,5.8751,7.8827,8.9255,7.0928,7.6738,11.2969,18.2634,,37.7182,11.58,16.1256,11.65,6.12,3.945,12.5099,7.2637,12.8171,11.2206,3.1782,16.0109,19.4179,9.9745,4.4054,21.3854,33.43,,,,,,,,,13.1779,18.84,7.05,13.3228,11.9963,10.5958,24.6875,6.1773,13.9826,6.4567,25.11,15.6071,7.4809,7.1902,6.35,,12.8088,9.7826,,,,,,32.3231
2015/7/28,18.38,21.9105,15.3473,10.8381,4.5599,31.174,9.7671,8.099,22.6037,25.8656,21.401,,9.9151,5.3517,7.4656,8.0554,6.4321,6.9046,10.6382,17.7914,,37.7182,10.55,14.515,10.56,5.73,3.71,13.2857,6.9996,11.571,10.0957,3.0051,15.1528,19.4179,9.9745,4.0352,21.8074,36.773,,,,,,,,,12.9403,18.84,6.36,12.0672,11.0314,9.6549,22.2425,5.8482,14.0972,6.414,23.08,15.1093,7.2372,6.6631,5.91,,12.1781,9.0539,,,,,,29.1525
2015/7/29,20.12,24.0579,16.879,11.5098,5.0065,32.6679,10.7428,8.6839,23.3189,27.3634,22.3535,,9.9151,5.6348,7.929,8.8261,7.0753,7.3326,11.0209,18.703,,37.7182,11.61,14.9835,11.3,6.18,3.94,14.1682,7.6127,12.7116,10.7066,3.304,15.81,19.4179,9.9745,4.2996,23.3391,36.2962,,,,,,,,,14.2373,18.84,6.89,12.6252,11.7973,10.4551,23.5095,6.0962,15.1287,6.7463,25.39,16.388,7.6963,7.3294,6.21,,13.3813,9.6017,,,,,,31.3762
2015/7/30,20,23.4334,16.5628,10.696,4.8396,29.7298,10.7428,8.436,21.7905,24.6279,20.3708,,9.9151,5.6401,7.5068,8.8882,6.7361,6.9666,10.5609,17.6492,,37.7182,11.63,13.49,10.76,5.89,3.81,13.5669,7.1694,11.7952,10.2023,3.2348,14.2295,19.4179,9.9745,4.1225,22.5754,36.2962,,,,,,,,,14.4353,18.84,6.6,12.127,11.4492,10.0506,21.7674,5.8339,15.1191,6.4329,24.89,16.0659,7.3676,6.9615,5.93,,13.391,9.6064,,,,,,30.5656
2015/7/31,19.5,24.5969,17.0075,10.8252,4.8053,28.8932,10.7428,8.3766,21.9766,22.9598,19.3698,,9.9151,5.4959,7.3627,8.6396,6.4438,6.9976,10.3034,16.9057,,37.7182,12.05,13.0898,10.51,5.83,3.7,13.2566,7.075,11.5051,9.8823,3.1341,14.1589,19.4179,9.9745,4.0967,21.4529,32.6656,,,,,,,,,13.6234,18.84,6.56,11.6786,11.1508,9.4702,19.5896,5.8673,15.4916,6.3285,25.35,15.5974,7.1352,6.7526,5.67,,12.8476,9.535,,,,,,30.1926
2015/8/3,17.56,23.5788,16.6814,10.9091,4.5206,26.0547,10.7428,8.5253,21.1732,21.3454,17.5426,,9.9151,5.058,6.8375,8.0864,5.7986,7.3512,9.3613,15.4123,,37.7182,10.85,11.9478,9.75,5.46,3.345,11.9377,6.6505,10.3579,9.0192,2.8257,13.3008,19.4179,9.9745,3.6896,19.6216,29.7404,,,,,,,,,12.267,18.84,6.74,10.5625,10.4346,9.4702,18.0553,5.5,14.5843,6.3902,23.78,14.6018,6.7838,6.2554,5.85,,11.6929,9.1492,,,,,,29.7407
2015/8/4,19.01,25.9401,17.6696,11.7359,4.9034,28.6641,10.7428,9.0705,22.055,23.48,19.3018,,9.9151,5.5119,7.4605,8.8945,6.3795,7.9344,10.2408,16.6148,,37.7182,11.94,13.1386,10.73,6.01,3.65,13.0432,7.3109,11.393,9.9211,3.1089,14.2404,19.4179,9.9745,4.0586,21.2715,31.1022,,,,,,,,,13.4947,18.84,7.24,11.3796,11.3796,9.4702,19.8569,5.915,15.8354,6.8745,25,15.8316,7.2429,6.8819,6.15,,12.7797,9.6826,,,,,,31.6129
2015/8/5,18.69,26.9496,17.0866,11.4065,5.036,30.2178,10.7428,8.7235,21.8101,23.767,19.778,,9.9151,5.3517,7.4759,9.3171,6.3502,7.6056,9.814,16.3433,,37.7182,12.34,13.0703,11.05,6.13,3.64,12.7038,7.2731,11.7622,10.0181,3.0712,14.463,19.4179,9.9745,4.4472,20.6343,29.0055,,,,,,,,,13.5838,18.84,7.11,11.2999,11.6581,9.4702,20.1341,5.7623,15.3866,6.6751,25.3,15.4217,7.0275,6.862,6.07,,12.4983,9.5302,,,,,,30.7736
2015/8/6,19.69,29.6446,16.7209,11.5486,5.193,33.2356,10.9718,8.8127,21.3006,24.4396,20.9054,,9.9151,5.4746,7.4914,10.2495,6.3502,7.5498,9.457,17.9789,,37.7182,13.01,14.3783,11.12,6.68,3.655,12.8687,7.4429,12.9358,10.5418,3.0082,14.6586,19.4179,9.9745,4.7596,20.9719,27.8993,,,,,,,,,14.4551,18.84,6.78,11.6288,11.5884,9.4702,19.4906,5.6622,15.2051,6.6703,25.92,15.8023,7.4979,6.9913,5.94,,12.8088,9.2873,,,,,,30.1711
2015/8/7,20.73,29.5163,17.2348,11.8198,5.2568,34.4906,11.0216,9.011,21.957,26.2782,22.888,,9.9151,6.0247,7.8261,11.0264,6.3502,7.7855,9.8434,18.7482,,37.7182,13.43,15.3154,11.61,6.71,3.865,13.373,7.9146,13.7863,10.9782,3.1435,15.962,19.4179,9.9745,4.8949,21.7019,29.4946,,,,,,,,,15.4748,18.84,6.98,12.2765,12.3345,10.4199,20.2033,5.8673,15.7017,6.9409,26.39,16.7296,7.6339,7.3294,6.11,,13.2455,9.5778,,,,,,31.2686
2015/8/10,21.69,29.944,18.4306,12.2978,5.782,36.5423,11.8081,9.4967,22.8878,28.2513,24.0543,,9.9151,6.6282,8.3461,11.1818,6.3502,8.288,10.6897,19.3495,,37.7182,14.24,15.9596,12.55,6.96,4.095,14.0809,8.3485,14.3006,11.6667,3.3292,16.7876,19.4179,9.9745,5.2762,22.9678,31.525,,,,,,,,,16.3065,18.84,7.36,12.9939,13.1899,11.4663,22.2227,6.33,16.3608,7.278,27.43,18.0766,7.991,7.7571,6.38,,14.5749,10.1494,,,,,,32.7105
2015/8/11,21.78,30.1152,18.2626,12.0588,5.782,35.9845,11.8679,9.4373,22.7801,28.1706,24.3653,,10.9075,7.2905,8.3409,10.8897,6.3502,8.3748,10.8112,18.9616,,37.7182,14.69,16.1353,12.43,7.03,4.095,14.013,8.2919,14.2479,11.7249,3.3355,16.3802,19.4179,9.9745,5.302,22.8243,32.201,,,,,,,,,16.1976,18.84,7.45,13.6217,13.2397,11.352,22.7572,6.3872,16.2939,7.278,28.04,17.7642,8.0987,7.8068,6.48,,14.6525,10.7542,,,,,,32.2514
2015/8/12,20.99,27.8822,19.8437,11.7488,5.7624,34.6798,11.9873,9.1101,22.9074,26.7535,22.4021,13.25,11.9973,7.0395,8.1144,10.4297,6.3502,8.0646,10.377,18.0694,,37.7182,13.86,16.3208,12.18,6.81,4.095,13.6542,7.9618,13.3973,11.3079,3.2159,15.7502,19.4179,9.9745,5.1667,23.0269,30.9302,,,,,,,,,16.1877,18.84,7.44,13.2729,12.8318,11.2465,22.8562,6.4874,17.058,7.278,28.89,17.12,7.7756,7.578,6.31,,14.08,10.6352,,,,,,32.1796
2015/8/13,21.35,28.233,20.832,11.9749,5.836,36.114,12.0471,9.4868,23.0152,27.48,23.7044,14.58,13.199,7.2317,8.6035,11.4739,6.3502,8.2011,10.7817,18.6513,,37.7182,14.94,16.5551,12.87,7.02,4.095,14.2069,8.2919,14.0435,11.8316,3.3135,16.2716,19.4179,9.9745,5.3007,23.0142,30.8023,,,,,,,,,16.3857,18.84,8.04,13.532,13.2098,11.8092,23.1334,6.7497,17.058,7.278,31.49,17.8423,7.9173,7.9162,6.49,,14.6719,10.8066,,,,,,32.6172
