ÈÕÆÚ,000533.SZ,000585.SZ,000806.SZ,002028.SZ,002112.SZ,002270.SZ,002276.SZ,002300.SZ,002346.SZ,002350.SZ,002358.SZ,002441.SZ,002451.SZ,002452.SZ,002471.SZ,002498.SZ,002533.SZ,002560.SZ,002606.SZ,002622.SZ,002692.SZ,002706.SZ,002879.SZ,002882.SZ,002927.SZ,002953.SZ,300001.SZ,300062.SZ,300069.SZ,300215.SZ,300265.SZ,300283.SZ,300423.SZ,300444.SZ,300447.SZ,300477.SZ,300510.SZ,300617.SZ,300670.SZ,600089.SH,600112.SH,600192.SH,600312.SH,600379.SH,600468.SH,600517.SH,600550.SH,600577.SH,600869.SH,600885.SH,600973.SH,601179.SH,601616.SH,601700.SH,601877.SH,603016.SH,603333.SH,603530.SH,603577.SH,603606.SH,603618.SH,603829.SH,603861.SH,603897.SH
2014/3/27,4.273,2.44,3.28,8.4549,7.2234,5.4156,6.3699,3.5591,8.8671,5.3914,10.5189,6.6969,4.5506,4.1782,3.1908,2.2779,4.328,5.1684,5.9217,2.5848,3.4713,3.2945,,,,,5.4716,4.9228,15.8116,9.6507,8.641,3.1789,,,,,,,,7.5798,12.83,8.2175,10.8763,6.0674,5.0218,9.9897,4.11,2.016,4.1897,15.3445,3.6456,3.4334,3.7961,5.7637,16.0356,,4.3286,,,,,,,
2014/3/28,4.1572,2.38,3.22,8.2239,6.8442,5.2353,5.9016,3.4683,8.0532,5.3262,10.3743,6.4484,4.5506,4.0519,3.0385,2.2423,4.1979,4.8927,5.8432,2.4671,3.4094,3.3048,,,,,5.1779,4.7552,14.6183,9.2276,8.2011,2.9831,,,,,,,,7.6054,12.78,8.069,10.7016,5.8497,4.9073,9.7473,4.32,2.0068,4.0276,15.3103,3.5528,3.3516,3.7483,5.7041,16.0163,,4.2391,,,,,,,
2014/3/31,4.2055,2.35,3.16,8.2859,6.7844,5.1,5.7846,3.438,8.2351,5.3512,10.3406,6.499,4.5506,3.9766,3.0073,2.2571,4.2488,4.9151,5.8874,2.4232,3.4094,3.2455,,,,,5.234,4.7848,14.5686,8.3053,8.1304,2.9875,,,,,,,,7.6908,12.6,7.6631,11.0423,5.8287,4.874,9.2625,4.23,1.9837,3.8901,15.2761,3.5705,3.397,3.7483,5.6795,15.8161,,4.259,,,,,,,
2014/4/1,4.2923,2.36,3.26,8.3986,6.9939,5.2031,5.9699,3.5245,8.3788,5.4415,10.6732,6.6095,4.5506,4.0397,3.0854,2.272,4.4808,5.0177,6.0197,2.4636,3.4492,3.3219,,,,,5.355,4.8242,14.8868,7.8204,8.2325,3.0403,,,,,,,,7.7335,12.61,7.8413,11.383,5.9621,4.955,9.2831,4.3,2.0114,3.9982,15.4198,3.6191,3.3607,3.7674,5.7847,15.7579,,4.2888,,,,,,,
2014/4/2,4.2923,2.37,3.26,8.4718,6.8243,5.1129,5.9212,3.4856,8.7427,5.3763,11.0444,6.591,4.5506,3.9814,3.0542,2.2868,4.4695,4.976,6.0001,2.4215,3.4359,3.4393,,,,,5.234,4.8735,14.4294,7.5114,8.1736,2.9633,,,,,,,,7.7591,12.93,7.8611,11.4791,6.0394,4.9789,9.3759,4.32,2.0345,4.0031,14.8107,3.5926,3.3789,3.7961,5.7496,15.9258,,4.3087,,,,,,,
2014/4/3,4.3309,2.34,3.16,8.4662,6.7943,5.1709,5.9407,3.5072,8.4362,5.4114,11.377,6.591,4.5506,4.0106,3.1323,2.2898,4.4638,5.0626,6.2648,2.4302,3.4448,3.3846,,,,,5.3259,4.8587,14.5189,7.5446,8.0793,3.0051,,,,,,,,7.8274,12.83,7.7621,11.5839,6.0394,4.9741,9.4791,4.32,2.0345,3.9687,14.0168,3.6014,3.288,3.7483,5.8233,15.9323,,4.2888,,,,,,,
2014/4/4,4.3984,2.36,3.18,8.4887,6.8542,5.2675,5.9894,3.5331,8.6469,5.5017,11.4252,6.6693,4.5506,4.0446,3.1362,2.2928,4.4468,5.0562,6.206,2.4864,3.4669,3.3891,,,,,5.3797,4.8981,14.5387,7.5589,8.1186,3.0227,,,,,,,,7.8274,13.05,7.9601,11.5927,6.1868,5.0075,9.6029,4.41,2.1221,3.9834,14.4548,3.6103,3.3244,3.8152,5.8163,16.139,,4.3286,,,,,,,
2014/4/8,4.4466,2.38,3.21,8.5901,6.954,5.3447,6.0285,3.6412,8.5224,5.587,11.5265,6.7015,5.0056,4.1223,3.1401,2.3581,4.6448,5.0915,6.2256,2.5022,3.4846,3.4244,,,,,5.4536,4.8981,14.857,7.7538,8.0872,3.0469,,,,,,,,7.9469,13.91,8.0096,11.7674,6.0394,5.0743,9.6699,4.38,2.136,3.9736,14.0989,3.6854,3.4788,3.8631,5.9004,16.3327,,4.3585,,,,,,,
2014/4/9,4.3887,2.38,3.22,8.5901,7.0039,5.3898,6.1748,3.6456,8.8576,5.5819,11.2131,6.7798,5.342,4.1539,3.183,2.3522,4.6392,5.162,6.2501,2.511,3.5067,3.4871,,,,,5.5814,4.9622,15.1951,7.8441,8.0086,3.1503,,,,,,,,7.9981,13.89,8.0393,11.6625,6.0815,5.1219,9.7421,4.42,2.1591,4.1799,14.667,3.7119,3.4606,3.8535,5.9845,16.3069,,4.3685,,,,,,,
2014/4/10,4.3791,2.47,3.23,8.5619,6.8941,5.3512,6.1358,4.0088,8.781,5.607,12.3364,6.7521,5.4261,4.1733,3.183,2.3819,4.5826,5.178,6.2011,2.5356,3.5244,3.5304,,,,,5.5411,4.9622,15.2945,7.8584,8.1461,3.1063,,,,,,,,8.0066,13.73,8.1581,11.9858,6.1447,5.1267,10.1547,4.52,2.136,4.1652,14.8175,3.7031,3.4697,3.8248,5.9144,16.3133,,4.3485,,,,,,,
2014/4/11,4.4659,2.39,3.29,8.4887,6.7145,5.4864,5.9114,4.2034,8.4745,5.7324,12.4858,6.6601,5.9701,4.1345,3.1713,2.367,4.5487,5.1363,6.0589,2.5619,3.5111,3.5179,,,,,5.5904,4.8833,15.3244,7.8156,8.1068,3.1635,,,,,,,,7.7762,13.62,7.9601,11.9683,6.3062,5.079,10.0928,4.67,2.1591,4.0768,15.2624,3.6279,3.5242,3.8439,6.0301,15.9065,,4.3685,,,,,,,
2014/4/14,4.4273,2.39,3.3,8.5957,6.8442,5.4671,6.5064,4.2423,8.3692,5.7073,12.293,6.7521,6.2917,4.1879,3.2338,2.4116,4.6731,5.3576,6.2109,2.5251,3.4978,3.519,,,,,5.5814,4.9967,15.1056,7.925,8.0597,3.1855,,,,,,,,8.1347,14.03,8.0591,12.1343,6.2992,5.0266,10.2166,4.62,2.1637,4.1406,15.5772,3.6765,3.5424,3.8248,6.1037,15.984,,4.3983,,,,,,,
2014/4/15,4.3598,2.39,3.2,8.5281,6.7544,5.3641,6.565,4.1342,8.3022,5.587,12.4762,6.6923,6.0196,4.1369,3.1713,2.3522,4.5826,5.4121,6.2207,2.4302,3.4536,3.4826,,,,,5.5724,4.9819,15.0857,7.8964,7.9144,3.2207,,,,,,,,8.1773,14.18,7.9898,12.1867,6.25,4.9407,10.1856,4.52,2.1821,4.0915,15.5635,3.7119,3.4697,3.7579,5.932,16.1454,,4.3585,,,,,,,
2014/4/16,4.3598,2.39,3.21,8.5338,6.7943,5.3963,6.721,4.0867,8.2639,5.617,12.1773,6.7337,5.8267,4.1296,3.1674,2.3641,4.4921,5.6461,6.206,2.5057,3.4801,3.4985,,,,,5.5702,5.0262,15.0658,7.8394,7.8554,3.3175,,,,,,,,8.2371,14.09,8.0294,11.8722,6.4396,4.955,10.0206,4.51,2.3067,4.0375,15.3924,3.7207,3.4788,3.7674,6.0336,15.9065,,4.4083,,,,,,,
2014/4/17,4.3502,2.41,3.23,8.6351,6.8143,5.3898,6.7991,4.0737,8.2351,5.6321,12.8329,6.7199,5.8218,4.1612,3.1635,2.3522,4.4751,5.6461,6.3285,2.4548,3.4536,3.5053,,,,,5.5814,5.0361,15.1255,7.8489,7.7651,3.2757,,,,,,,,8.1603,14.09,8.1284,12.0644,6.4256,4.9121,9.7937,4.58,2.2836,4.0227,15.0229,3.6765,3.4879,3.7387,6.2054,15.9323,,4.3983,,,,,,,
2014/4/18,4.3405,2.41,3.19,8.5676,6.9041,5.4285,6.9552,4.1213,8.1394,5.6672,12.9775,6.7475,6.4054,4.2195,3.1245,2.3581,4.6109,5.6461,6.2893,2.4513,3.4669,3.5167,,,,,5.6307,5.0509,15.2647,7.6492,7.769,3.2493,,,,,,,,8.0834,14.1,8.4057,12.0557,6.5099,4.9407,10,4.63,2.2605,4.0571,15.105,3.6677,3.4969,3.777,6.3947,15.8677,,4.3983,,,,,,,
2014/4/21,4.2344,2.39,3.13,8.3817,6.7445,5.2288,6.5747,3.9915,8.0436,5.261,13.0643,6.6279,6.074,4.149,3.0502,2.3462,4.5147,5.6461,6.2697,2.4197,3.4005,3.617,,,,,5.5142,4.8686,16.0006,7.4828,7.5726,3.1899,,,,,,,,8.1859,14.42,8.1185,11.8809,6.6644,4.874,9.7885,4.67,2.2141,3.9294,15.0502,3.544,3.5151,3.7483,6.251,15.829,,4.3386,,,,,,,
2014/4/22,4.2344,2.36,3.08,8.3084,6.5749,5.2803,6.7015,3.9829,7.9191,5.3312,12.6063,6.4898,6.4203,4.1053,3.062,2.2928,4.4412,5.6461,6.2697,2.4425,3.374,3.4744,,,,,5.3438,4.7404,16.289,7.3925,7.062,3.1019,,,,,,,,7.9981,14.11,7.9601,11.5315,6.4677,4.8406,9.7421,4.75,2.1956,3.9098,14.8723,3.5175,3.4152,3.7674,6.1213,15.6804,,4.2988,,,,,,,
2014/4/23,4.273,2.34,3.11,8.4662,6.3953,5.3061,6.4967,3.9742,8.1681,5.2509,12.1869,6.4806,6.2768,4.0786,3.0424,2.2779,4.4468,5.6461,6.2403,2.3951,3.3607,3.4311,,,,,5.281,4.7454,16.2392,7.5589,7.1013,3.2229,,,,,,,,7.8274,14.26,7.7819,11.1821,6.4888,4.8167,9.6235,4.89,2.2049,3.8852,14.1947,3.544,3.3607,3.7866,6.272,15.7127,,4.2888,,,,,,,
2014/4/24,4.1476,2.35,3.12,8.3197,6.3554,5.1129,6.3991,3.944,8.1011,5.1456,12.1002,6.3931,6.9094,4.0519,3.0971,2.272,4.1866,5.6461,6.005,2.3881,3.3209,3.3061,,,,,5.3057,4.7207,16.0503,7.4115,7.1956,3.2449,,,,,,,,7.7335,13.58,7.6433,11.2345,6.243,4.7643,9.51,4.67,2.1817,3.8508,13.7225,3.4821,3.3516,3.7101,6.3527,15.7063,,4.2689,,,,,,,
2014/4/25,4.0222,2.32,3.04,8.1395,6.1359,5.0228,6.2431,3.9267,7.9,4.9901,12.3171,6.1814,7.3048,3.8124,2.937,2.1621,4.1696,5.6461,5.8481,2.3302,3.2104,3.3259,,,,,5.169,4.5335,15.1056,6.9694,7.062,3.2449,,,,,,,,7.5713,13.45,7.4453,10.8588,6.2992,4.6641,9.4172,4.73,2.191,3.9245,13.6061,3.3319,3.3244,3.5858,6.1739,15.7192,,4.2092,,,,,,,
2014/4/28,3.9354,2.23,2.92,7.7733,5.8765,4.6815,5.9699,3.5331,7.1914,4.9249,11.7627,6.1676,6.5734,3.6706,2.8159,2.0374,3.9829,5.6461,5.5687,2.2301,3.0512,3.1564,,,,,4.7834,4.3906,15.0658,6.6556,6.7125,3.2295,,,,,,,,7.5713,13.03,6.8909,10.7627,6.0113,4.4924,9.0459,4.49,2.1585,3.8999,13.0517,3.1993,3.1699,3.4806,5.9214,15.7838,,4.06,,,,,,,
2014/4/29,4.0318,2.25,2.96,7.8184,5.9862,4.7781,6.1162,3.5893,7.2393,4.9801,12.939,6.2873,6.8205,3.7537,2.8706,2.0522,3.9369,5.6461,5.5932,2.2476,3.091,3.2476,,,,,4.752,4.4398,16.1696,6.9742,6.5946,3.3307,,,,,,,,7.5713,13.18,7.0097,10.9112,6.2641,4.5163,9.1696,4.5,2.2095,3.8852,13.3118,3.2523,3.179,3.5571,5.5884,15.5984,,4.1296,,,,,,,
2014/4/30,4.0415,2.29,2.98,7.8747,6.1458,4.8489,6.2333,3.6196,7.4499,5.0654,13.9754,6.3517,6.5832,3.7342,2.8823,2.07,3.9553,5.6461,5.6521,2.2704,3.1264,3.2733,,,,,4.8193,4.5285,15.8514,7.112,6.685,3.3483,,,,,,,,7.631,13.21,7.1384,10.9986,6.4677,4.6355,9.2831,4.73,2.2188,4.008,13.4282,3.2435,3.2063,3.5571,5.7006,15.3402,,4.0998,,,,,,,
2014/5/5,4.0994,2.3,3.03,7.8691,6.2755,4.9915,6.5552,3.6456,7.4978,5.0804,14.1056,6.4438,7.2455,3.7586,2.9096,2.0671,3.9369,5.6461,5.6717,2.295,3.1927,3.3329,,,,,4.9381,4.5581,16.0006,7.2071,6.7832,3.3769,,,,,,,,7.3835,13.35,7.1582,10.6317,6.5169,4.8072,8.9891,4.85,2.2466,4.1504,13.524,3.3098,3.1245,3.5379,6.0224,15.2276,,4.1197,,,,,,,
2014/5/6,4.1283,2.3,3.03,7.9254,6.2656,5.1017,6.5064,3.6585,7.517,5.0453,13.7874,6.4254,7.7496,3.8124,2.9175,2.0492,3.9277,5.6461,5.755,2.346,3.2148,3.4136,,,,,4.9762,4.6025,15.931,7.1073,6.9246,3.4671,,,,,,,,7.503,13.51,7.2473,10.2997,6.538,4.7547,9.0046,4.83,2.2651,4.3616,13.6746,3.3009,3.1699,3.5379,5.9402,15.2806,,4.1396,,,,,,,
2014/5/7,4.0608,2.3,3.01,7.7621,6.1558,4.9072,6.4186,3.572,7.2776,4.9701,13.3391,6.2965,8.5207,3.7342,2.8276,1.9304,3.8265,5.6461,5.706,2.2617,3.1396,3.4744,,,,,5.021,4.5729,15.563,6.8458,6.7439,3.3307,,,,,,,,7.3067,13.51,7.0394,9.9328,6.3764,4.7881,8.7158,4.83,2.2605,4.1799,13.4145,3.2435,3.1064,3.5093,5.9151,15.1151,,4.0699,,,,,,,
2014/5/8,4.0415,2.31,3.04,7.7677,6.2157,4.9202,6.4674,3.6239,7.3829,4.9701,13.2716,6.3701,8.4218,3.7342,2.8628,1.9572,3.7897,5.6461,5.6668,2.274,3.1529,3.3961,,,,,4.9762,4.5827,15.5232,6.7792,6.7164,3.4671,,,,,,,,7.2384,13.76,7.0988,9.7144,6.5941,4.8549,8.2929,4.83,2.2466,4.1357,13.4419,3.2302,3.0882,3.5284,5.9652,15.1482,,4.0898,,,,,,,
2014/5/9,4.0801,2.28,3.04,7.61,6.066,4.9721,6.3991,3.6542,7.201,4.8798,12.4376,6.3149,8.234,3.7342,2.8042,1.9483,3.6794,5.6461,5.5481,2.2775,3.1175,3.3902,,,,,4.8529,4.5729,15.5332,6.5796,6.7046,3.4341,,,,,,,,7.1445,14.11,6.9899,9.7232,6.4467,4.8024,8.4115,4.76,2.1632,4.0326,13.1476,3.1684,3.0882,3.5379,5.8651,14.7046,,4.05,,,,,,,
2014/5/12,4.1379,2.33,3.11,7.8353,6.2556,5.1277,6.5942,3.7191,7.3255,5.0002,13.5608,6.5128,8.1352,3.8515,2.9136,2.0077,3.7713,5.6461,5.736,2.36,3.206,3.4604,,,,,5.021,4.6665,15.7221,6.8363,6.8421,3.4869,,,,,,,,7.3664,14.22,7.2374,10.2735,6.6082,4.9455,8.494,4.88,2.2651,4.121,13.2708,3.2523,3.1699,3.624,5.4431,14.8502,,4.1495,,,,,,,
2014/5/13,4.1379,2.32,3.12,7.8353,6.3853,5.1277,6.4674,3.6975,7.5457,5.0052,12.8715,6.5036,8.066,3.7977,2.8862,1.9928,3.8173,5.6461,5.7657,2.3688,3.1927,3.4159,,,,,4.9807,4.7207,15.5232,6.8553,6.9089,3.4099,,,,,,,,7.4262,13.91,7.2077,10.3085,6.6012,4.9121,8.427,4.85,2.2744,4.0866,13.1065,3.2877,3.2154,3.6049,5.3644,14.7443,,4.1694,,,,,,,
2014/5/14,4.109,2.33,3.27,8.0831,6.3853,5.1341,6.6235,3.6931,7.4499,5.0202,12.9679,6.5128,8.4515,3.8417,2.8784,1.9898,3.7989,5.6461,5.8398,2.3565,3.1971,3.4896,,,,,5.021,4.6714,14.8172,6.8506,6.9128,3.4253,,,,,,,,7.392,13.31,7.2473,10.8676,6.545,4.8215,8.3909,4.96,2.2419,4.0866,12.9354,3.2744,3.2063,3.5953,5.2106,14.89,,4.1595,,,,,,,
2014/5/15,4.0029,2.28,3.27,7.9254,6.2456,4.9721,6.4284,3.5893,7.2584,4.9651,12.9197,6.3931,7.9375,3.783,2.7925,1.9304,3.7989,5.6461,5.7014,2.3091,3.1087,3.4615,,,,,5.0614,4.5138,14.489,6.803,6.8539,3.3483,,,,,,,,7.2043,13.12,7.1186,10.4133,6.3343,4.769,8.3445,4.83,2.2419,3.9294,12.34,3.2081,3.1336,3.5372,5.0354,14.4861,,4.0898,,,,,,,
2014/5/16,4.0222,2.29,3.27,7.8214,6.2656,5.0239,6.3796,3.6412,7.2967,4.9099,12.9197,6.3884,7.5025,3.7195,2.812,1.8948,3.7989,5.6461,5.7063,2.2845,3.1087,3.3505,,,,,5.0614,4.5532,14.857,6.7079,6.6339,3.2955,,,,,,,,7.2213,13.26,6.9503,10.7715,6.3554,4.7357,8.231,4.84,2.2836,3.8705,12.3057,3.1905,3.1427,3.5662,4.9853,14.2941,,4.0998,,,,,,,
2014/5/19,4.0029,2.28,3.27,7.8454,6.2356,5.0823,6.3796,3.6196,7.1914,4.8648,12.6786,6.3838,7.4926,3.656,2.8198,1.9364,3.7989,5.6461,5.8052,2.3038,3.0556,3.3177,,,,,5.0457,4.5483,15.2249,6.7412,6.5829,3.2845,,,,,,,,7.153,13.24,6.8117,10.5618,6.3131,4.6164,8.1846,4.72,2.2466,3.8656,12.4084,3.1993,3.179,3.5469,5.0783,14.2742,,4.0699,,,,,,,
2014/5/20,4.0029,2.28,3.27,7.8454,6.2456,5.0434,6.4869,3.6412,7.2584,4.93,12.7654,6.4119,7.5915,3.7537,2.812,1.9453,3.6794,5.6461,5.7854,2.2985,3.06,3.4253,,,,,5.1241,4.6468,15.2647,6.8363,6.5593,3.3527,,,,,,,,7.2128,13.08,6.881,10.0551,6.292,4.6307,8.1794,4.61,2.279,3.8361,12.5111,3.1993,3.1518,3.5759,5.0711,13.5724,,4.0799,,,,,,,
2014/5/21,4.0222,2.29,3.27,7.9094,6.2955,5.1341,6.5552,3.7061,7.3255,4.9901,13.2523,6.515,7.463,3.8124,2.8393,1.978,3.707,5.6461,5.8201,2.3424,3.0954,3.4487,,,,,5.1891,4.6764,15.2249,6.9361,6.7046,3.4253,,,,,,,,7.3579,13.35,7.0097,10.2211,6.4469,4.6975,8.2774,4.68,2.2744,3.8705,12.7438,3.2479,3.1881,3.5953,4.9388,13.7777,,4.0998,,,,,,,
2014/5/22,3.9836,2.29,3.27,7.8374,6.3853,5.0758,6.4772,3.6931,7.2297,4.9651,12.9438,6.5572,7.4037,3.7537,2.8979,1.9631,3.6702,5.6461,5.7854,2.3354,3.0954,3.3996,,,,,5.1779,4.6813,15.2945,6.822,6.7321,3.4495,,,,,,,,7.3152,13.28,6.9602,10.2473,6.3976,4.6689,8.3548,4.68,2.2558,3.8656,13.4898,3.27,3.2244,3.5759,5.0568,13.5923,,4.0799,,,,,,,
2014/5/23,4.0126,2.31,3.27,7.8374,6.4751,5.1471,6.6333,3.7364,7.3159,5.0604,12.6063,6.5853,7.206,3.783,2.937,2.0047,3.6978,5.6461,5.8299,2.3601,3.1131,3.4721,,,,,5.2452,4.6912,15.3442,6.9837,6.7557,3.4759,,,,,,,,7.3152,13.46,7.0694,10.3521,6.468,4.7309,8.4115,4.7,2.2558,3.895,13.613,3.3009,3.2154,3.5856,5.0604,13.6718,,4.1396,,,,,,,
2014/5/26,4.0222,2.31,3.27,7.9494,6.505,5.3416,6.7015,3.7494,7.4595,5.0905,13.0981,6.6462,7.463,3.8368,2.9487,2.0077,3.7897,5.6461,5.9091,2.3689,3.1396,3.5247,,,,,5.3707,4.8094,15.4238,7.2356,6.9324,3.5177,,,,,,,,7.4518,13.45,7.129,10.7627,6.5806,4.8501,8.7003,4.65,2.2558,3.9785,13.8799,3.3319,3.2426,3.605,5.2535,14.1021,,4.1694,,,,,,,
2014/5/27,3.9836,2.31,3.6,7.9574,6.5948,5.4842,6.9356,3.8791,7.4212,5.0353,12.4906,6.5712,7.3444,3.7928,2.9604,1.978,3.7529,5.6461,5.8992,2.3231,3.1485,3.52,,,,,5.2855,4.7651,15.9011,7.1025,7.6276,3.4803,,,,,,,,7.5542,13.43,7.119,10.7889,6.5243,4.893,8.6797,4.56,2.2002,4.0227,13.9004,3.3186,3.2426,3.5662,5.0711,13.8836,,4.1396,,,,,,,
2014/5/28,4.0415,2.33,3.59,8.0374,6.6347,5.4647,7.0625,3.8575,7.4595,5.0704,12.4376,6.665,7.6903,3.8417,2.9839,2.0344,3.7897,5.6461,5.9189,2.346,3.1839,3.5434,,,,,5.411,4.8045,16.1796,7.3212,7.5334,3.5034,,,,,,,,7.5713,13.65,7.2382,11.051,6.475,4.893,8.7261,4.63,2.1447,4.0669,14.2358,3.3363,3.2244,3.5953,5.1105,13.9432,,4.4083,,,,,,,
2014/5/29,3.9643,2.3,3.5,7.9414,6.6646,5.3934,6.8966,3.8099,7.3733,4.9751,12.1002,6.5478,7.3444,3.7879,3.062,1.9839,3.7621,5.6461,5.8102,2.2773,3.1264,3.506,,,,,5.3662,4.7158,15.8613,7.2261,7.337,3.6288,,,,,,,,7.4859,13.47,7.0892,10.9112,6.3483,4.8787,8.5508,4.56,2.1771,3.9982,14.2768,3.323,3.2063,3.5372,5.1105,14.0558,,4.2192,,,,,,,
2014/5/30,3.9643,2.31,3.37,7.8774,6.964,5.374,6.7893,3.7926,7.3733,4.9651,11.917,6.6087,7.1566,3.7586,3.0229,1.9601,3.7621,5.6461,5.9733,2.4252,3.1441,3.5071,,,,,5.4043,4.8193,16.3586,7.0787,7.4155,3.652,,,,,,,,7.5798,13.27,7.1985,10.9025,6.3835,4.8692,8.6127,4.61,2.1539,4.0227,14.1263,3.3186,3.2335,3.4984,5.0854,13.9498,,4.1495,,,,,,,
2014/6/3,3.9547,2.32,3.68,7.8854,7.1535,5.387,6.8283,3.8012,8.1107,4.9701,11.4493,6.604,7.1071,3.783,3.0229,1.978,3.8173,5.6461,6.0475,2.4252,3.1485,3.4639,,,,,5.429,4.903,16.0105,6.9694,7.5019,3.5925,,,,,,,,7.3835,13.03,7.3275,10.7103,6.3765,4.8215,8.6127,4.57,2.1539,3.9884,13.962,3.3054,3.2335,3.479,5.0783,13.7115,,4.1595,,,,,,,
2014/6/4,3.8968,2.28,3.67,7.7335,7.1834,5.3092,6.682,3.758,8.5416,4.9049,11.8254,6.5384,7.0874,3.783,3.0112,1.9334,3.7805,5.6461,5.9733,2.4252,3.0954,3.4674,,,,,5.3438,4.8193,15.8116,6.8173,7.3448,3.5364,,,,,,,,7.2469,12.79,7.2084,10.7627,6.3624,4.7357,8.4322,4.5,2.1261,4.062,14.1742,3.3054,3.2789,3.4403,5.0068,13.1951,,4.0898,,,,,,,
2014/6/5,3.9065,2.31,3.61,7.8534,7.3331,5.3675,6.8283,3.9396,8.3884,4.9701,11.8977,6.6462,7.1961,4.0177,3.0385,2.1265,3.7989,5.6461,6.5717,2.4252,3.1441,3.4954,,,,,5.3954,5.1396,17.3928,7.4971,7.4666,3.6354,,,,,,,,7.3323,12.85,7.3077,11.0073,6.4328,4.8787,8.5095,4.56,2.1354,4.175,14.181,3.3628,3.288,3.4596,4.9853,13.4466,,4.1595,,,,,,,
2014/6/6,3.8775,2.31,3.64,7.7895,7.383,5.7111,6.8873,3.8964,8.0724,4.95,11.5747,6.7447,7.0577,3.9541,3.0034,2.1324,3.7529,5.6461,6.3689,2.4252,3.1441,3.5562,,,,,5.5758,5.0706,18.1287,8.0486,7.3684,3.6222,,,,,,,,7.264,12.7,7.2183,10.8326,6.4469,4.8215,8.4528,4.58,2.1261,4.1406,14.2358,3.2788,3.2335,3.5081,4.9925,13.5592,,4.1097,,,,,,,
2014/6/9,3.8582,2.3,3.68,7.6935,7.1735,5.6074,6.7596,3.944,8.0628,4.8949,11.7627,6.6931,7.0083,3.9003,3.0463,2.076,3.6886,5.6461,6.2107,2.4252,3.1396,3.4884,,,,,5.4224,4.9671,18.4767,7.8774,7.3487,3.86,,,,,,,,7.2299,12.63,7.119,10.8239,6.6087,4.874,8.3445,4.55,2.0798,4.0522,14.2221,3.2214,3.2063,3.5372,4.946,13.4334,,4.1097,,,,,,,
2014/6/10,3.9065,2.31,3.67,7.7735,7.5426,5.6916,6.7596,3.9569,8.1873,4.95,11.782,6.8525,7.1269,3.915,3.1362,2.1176,3.7529,5.6461,6.2898,2.4252,3.206,3.5855,,,,,5.648,5.1346,18.616,8.2197,7.4,3.8501,,,,,,,,7.3408,12.83,7.1885,11.0073,6.7143,4.8978,8.4115,4.58,2.0891,4.0522,14.2289,3.2833,3.2335,3.5469,5.0103,13.6453,,4.1495,,,,,,,
2014/6/11,3.9065,2.32,3.71,7.7974,7.6025,5.912,6.789,3.8415,8.0915,5.0052,11.8543,6.8478,7.1269,3.9003,3.1401,2.1086,3.7621,5.6461,6.3046,2.4252,3.2148,3.5831,,,,,5.5758,5.1248,18.5961,8.0343,7.5342,3.9029,,,,,,,,7.4262,13.1,7.2878,10.92,6.6932,4.893,8.6642,4.59,2.1122,4.0719,14.1673,3.2921,3.2517,3.5566,5.0354,13.8505,,4.1595,,,,,,,
2014/6/12,3.8775,2.3,3.83,7.8534,7.5526,5.8278,6.5336,3.7669,7.8904,5.0052,11.8447,6.815,7.5223,3.8759,3.183,2.0844,3.7713,5.6461,6.2354,2.4252,3.206,3.5516,,,,,5.4856,5.1494,18.3972,7.833,7.7001,3.827,,,,,,,,7.4689,12.94,7.268,10.6754,6.6932,4.8406,8.6436,4.58,2.2049,3.9245,13.9757,3.2788,3.2154,3.5275,4.9817,13.7049,,4.1595,,,,,,,
2014/6/13,3.9161,2.31,3.89,7.9334,7.4927,5.8148,6.6711,3.8076,8.0053,5.0503,12.2207,6.9228,7.5223,3.9297,3.2377,2.1026,3.8265,5.6461,6.2997,2.4252,3.2237,3.6077,,,,,5.6029,5.3761,18.5961,7.8521,7.7396,3.7972,,,,,,,,7.5798,12.94,7.407,10.9724,6.6932,4.8358,8.7622,4.54,2.191,3.9638,14.3521,3.323,3.2699,3.5372,4.9746,13.9697,,4.1794,,,,,,,
2014/6/16,3.9354,2.33,3.9,7.9494,7.9417,5.724,6.6417,3.794,8.0819,5.0804,12.1002,6.9275,7.5223,3.9248,3.2338,2.1238,3.8357,5.6461,6.3739,2.4252,3.2325,3.6802,,,,,5.8465,5.317,18.6756,8.3507,8.399,3.7972,,,,,,,,7.5798,13.07,7.4169,10.9811,6.6932,4.8883,8.9737,4.52,2.2002,4.0473,14.2358,3.3849,3.3244,3.5372,5.0425,14.0491,,4.1893,,,,,,,
2014/6/17,3.9257,2.32,3.9,7.8054,7.8719,5.6398,6.4845,3.7262,7.9191,5.1406,11.8929,6.7868,7.3938,3.8368,3.2416,2.0875,3.7805,5.6461,6.2057,2.4252,3.1971,3.5866,,,,,6.1307,5.2825,19.322,8.0727,8.3714,3.9029,,,,,,,,7.4326,13.1,7.4765,10.754,6.6932,4.874,8.886,4.32,2.1539,3.9329,14.0921,3.3937,3.3244,3.5081,4.9996,14.4398,,4.1495,,,,,,,
