ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2014/5/16,17.9509,2.9711,8.485,6.8433,3.4322,3.0042,9.0719,9.0341,6.6098,6.3672,9.626,3.78,,3.3788,5.8566,2.969,12.4318,3.7286,14.0577,6.804,11.9412,,,,,,,,4.7714,12.0669,7.1216,5.4543,6.183,4.5939,3.189,,,,,,,,
2014/5/19,17.4515,2.9512,8.5049,6.8319,3.456,2.9995,9.033,8.9006,6.6192,6.2099,9.8201,3.8758,,3.3596,5.876,2.969,12.6115,3.6291,14.1782,6.804,11.5071,,,,,,,,4.7619,11.7304,7.2915,5.5212,6.1118,4.6591,3.2196,,,,,,,,
2014/5/20,17.231,2.9711,8.5546,6.9748,3.4322,3.0281,9.169,8.9451,6.5577,6.15,9.7683,3.856,,3.3836,5.876,3.0318,12.9754,3.3824,14.1782,6.804,11.7337,,,,,,,,4.7714,11.6395,7.0973,5.5509,6.2097,4.68,3.2468,,,,,,,,
2014/5/21,17.3867,3.0108,8.6143,7.0834,3.5509,3.0805,10.082,8.954,6.5719,6.1649,10.0077,3.8825,,3.4171,5.6537,3.1331,13.0983,3.2869,14.3557,6.804,11.7944,,,,,,,,4.8,11.7304,7.3239,5.5286,6.2943,4.7322,3.2672,,,,,,,,
2014/5/22,18.0611,2.981,8.6342,7.0434,3.5192,3.0758,10.422,8.9006,6.2907,6.1724,9.8977,3.8098,,3.4123,5.5957,3.1192,13.4718,3.2272,14.2226,6.804,11.5965,,,,,,,,4.819,11.6849,7.4615,5.3652,6.1874,4.7269,3.2841,,,,,,,,
2014/5/23,18.1843,3.0208,8.8531,7.1463,3.543,3.1139,10.4414,9.494,6.1096,6.3158,10.0594,3.9089,,3.4266,5.6537,3.21,13.6136,3.2193,14.5967,6.804,11.8103,,,,,,,,4.8476,11.8213,7.591,5.2537,6.2097,4.8209,3.2875,,,,,,,,
2014/5/26,18.781,3.0208,8.8729,7.1978,3.6339,3.1282,10.8494,9.3771,6.1954,6.3686,10.4023,3.9221,,3.5893,5.76,3.1995,14.0154,3.279,14.9391,6.804,11.8614,,,,,,,,4.8476,12.176,7.5586,5.2537,6.2453,4.8991,3.2977,,,,,,,,
2014/5/27,18.5929,3.0208,8.7934,7.1349,3.6339,3.0853,10.7328,9.1703,6.1573,6.2856,10.2665,3.8891,,3.6516,5.7213,3.175,14.0579,3.2232,14.6411,6.804,11.6188,,,,,,,,4.8,12.1487,7.3967,5.2686,6.1385,4.8887,3.2909,,,,,,,,
2014/5/28,18.969,3.0704,8.9127,7.2835,3.7249,3.1473,10.7328,9.3861,6.6005,6.4592,10.5252,3.9915,,3.7329,5.8856,3.1995,14.2517,3.2591,15.3068,6.804,11.8008,,,,,,,,4.819,12.3397,7.3967,5.3577,6.3076,5.0061,3.3317,,,,,,,,
2014/5/29,18.4956,3.0704,8.7038,7.0491,3.6852,3.0853,10.2472,9.1164,6.4718,6.3007,10.2535,3.9188,,3.6707,5.789,3.1157,13.519,3.1755,14.8757,6.804,11.6124,,,,,,,,4.819,12.085,7.3967,5.2686,6.1741,4.9461,3.2807,,,,,,,,
2014/5/30,18.3789,3.0307,8.5646,7.1178,3.606,3.0948,10.3443,9.0984,6.4623,6.3762,10.4152,3.8527,,3.7712,5.8083,3.1192,13.1929,3.3386,14.7806,6.804,11.5486,,,,,,,,4.8,11.9668,7.3967,5.2834,6.134,5.0269,3.3011,,,,,,,,
2014/6/3,18.4826,3.0506,8.6442,7.0206,3.6298,3.0853,10.4803,9.0265,6.5004,6.2705,10.5188,3.8461,,3.7329,5.7987,3.1436,12.5642,3.4978,14.584,6.804,11.4592,,,,,,,,4.8286,11.8032,8.1332,5.2537,6.1741,5.0035,3.3011,,,,,,,,
2014/6/4,17.9574,3.1301,8.6044,6.9177,3.5862,3.0233,10.4803,8.8107,6.2383,6.1573,10.2794,3.7503,,3.6659,5.6634,3.0982,12.0726,3.2431,14.4191,6.804,11.3507,,,,,,,,4.7905,11.6668,8.9505,5.0976,6.0583,4.933,3.223,,,,,,,,
2014/6/5,18.3011,3.1301,8.8829,7.0777,3.6615,3.1044,10.5094,9.0175,6.3003,6.263,10.2794,3.823,,3.7903,5.8566,3.189,12.5264,3.2511,15.0025,6.804,11.4975,,,,,,,,4.8381,11.9032,8.9505,5.1497,6.1162,4.9565,3.2502,,,,,,,,
2014/6/6,18.2816,3.1102,9.0321,7.255,3.6258,3.1807,10.7814,8.8647,6.2479,6.1724,10.2794,3.8098,,3.8238,5.847,3.1576,12.6067,3.2033,14.901,6.804,11.4496,,,,,,,,4.819,11.785,8.8534,5.0902,6.0272,4.9304,3.2502,,,,,,,,
2014/6/9,18.1908,3.0704,9.3902,7.3236,3.6615,3.1759,10.4123,8.7927,6.1859,6.1423,10.2794,3.8263,,3.7999,5.8566,3.1471,12.0915,3.1715,14.5459,6.804,11.2326,,,,,,,,4.7333,11.8577,8.7158,5.0308,5.9827,4.9043,3.24,,,,,,,,
2014/6/10,18.7291,3.1003,10.3252,7.5294,3.7209,3.276,10.49,8.8107,6.3861,6.3309,10.2794,3.9518,,3.8238,5.963,3.2309,12.5264,3.2272,14.7996,6.804,11.3666,,,,,,,,4.7428,11.9941,9.08,5.1051,6.1429,5.1235,3.2875,,,,,,,,
2014/6/11,18.8847,3.1003,9.9373,7.4722,3.7209,3.3237,10.7814,8.9006,6.4432,6.346,10.2794,3.9783,,3.7903,6.0016,3.2379,12.7155,3.2551,15.0278,6.804,11.3028,,,,,,,,4.7524,12.1851,9.4685,5.1274,6.2097,5.413,3.2841,,,,,,,,
2014/6/12,18.755,3.14,9.9075,7.7123,3.6694,3.3142,10.9465,8.9096,6.3813,6.2479,10.2794,3.9155,,3.776,5.9823,3.2065,12.9754,3.1556,15.123,6.804,11.223,,,,,,,,4.8,12.0487,8.9667,5.0605,6.4323,5.4026,3.3147,,,,,,,,
2014/6/13,19.209,3.15,9.8477,7.8667,3.7367,3.2759,11.1719,9.0445,6.4909,6.346,10.2794,3.9948,,3.8875,5.9823,3.2554,12.9896,3.1596,15.6302,6.804,11.3954,,,,,,,,4.7809,12.2033,9.2581,5.1497,6.4456,5.4104,3.3521,,,,,,,,
2014/6/16,19.5657,3.16,9.7978,7.7523,3.713,3.3142,11.1131,9.0355,6.5672,6.3686,11.308,3.9485,,3.9602,5.9823,3.3322,13.2638,3.1954,17.1964,6.804,11.7465,,,,,,,,4.8095,12.2942,9.2985,5.1645,6.4278,5.529,3.3555,,,,,,,,
2014/6/17,19.3705,3.11,10.0271,7.6895,3.6139,3.2471,10.8877,9.1164,6.4289,6.4894,12.0066,3.8362,,3.965,5.9823,3.2449,12.9187,3.1954,16.6701,6.804,11.5039,,,,,,,,4.7333,12.1123,9.1286,5.2165,6.361,5.4526,3.3045,,,,,,,,
2014/6/18,18.9704,3.06,9.6682,8.4498,3.5109,3.2328,10.9269,9.1254,6.3479,6.4064,11.4632,3.7569,,4.0571,5.9823,3.1852,12.8525,3.1954,16.0424,6.804,11.2996,,,,,,,,4.6762,12.1214,8.902,5.0976,6.4634,5.2972,3.2807,,,,,,,,
2014/6/19,18.4044,2.98,9.4589,8.1583,3.4078,3.137,10.4369,8.7658,6.1144,6.2026,11.0428,3.6016,,3.7808,5.9823,3.0272,12.3042,3.1954,15.7824,6.804,10.8112,,,,,,,,4.5714,11.645,8.5864,4.9119,6.3432,5.1707,3.2604,,,,,,,,
2014/6/20,18.5118,3,9.5686,8.1754,3.4633,3.1705,10.8779,8.8377,6.2336,6.3309,11.2756,3.6479,,3.8051,5.9823,3.0377,12.9187,3.1954,15.9346,6.804,10.9389,,,,,,,,4.619,11.8466,8.7725,4.9342,6.3432,5.3999,3.3181,,,,,,,,
2014/6/23,19.1363,3,9.6483,8.1754,3.5386,3.1897,10.9563,8.8287,6.3146,6.3007,11.1915,3.6809,,3.9069,5.9823,3.0728,13.6136,3.1954,16.4419,6.804,11.4879,,,,,,,,4.6286,11.9107,8.8777,4.8821,6.499,5.795,3.4506,,,,,,,,
2014/6/24,19.0875,3.03,9.5885,8.1754,3.5426,3.3238,11.3189,9.0265,6.3384,6.3837,11.6185,3.6875,,3.8923,5.9823,3.1044,13.6041,3.2193,16.1058,6.804,11.5039,,,,,,,,4.6571,11.9565,9.0557,5.001,6.5124,5.766,3.4472,,,,,,,,
2014/6/25,19.2144,3.02,9.7281,8.1754,3.606,3.2759,11.3581,8.8557,6.3146,6.3083,11.3856,3.6644,,3.8923,5.9823,3.0728,13.9255,3.076,15.6302,6.804,12.0146,,,,,,,,4.619,11.9199,9.1286,4.9342,6.3477,5.8556,3.5185,,,,,,,,
2014/6/26,19.3412,3.05,9.8078,8.1754,3.6416,3.3094,11.5149,9.0625,6.4671,6.3762,11.7802,3.7272,,4.062,5.9823,3.1606,14.4171,3.1755,16.4862,6.804,12.8541,,,,,,,,4.6857,12.0573,8.9343,5.001,6.4412,5.9583,3.5762,,,,,,,,
2014/6/27,19.5266,3.07,9.8477,8.1754,3.6813,3.3812,11.3581,9.1434,6.4718,6.4139,11.722,3.7932,,4.2025,5.9823,3.1957,14.2564,3.1596,16.5116,6.804,12.6019,,,,,,,,4.6952,12.1306,8.9182,5.0159,6.4367,5.9083,3.5524,,,,,,,,
2014/6/30,19.5657,3.11,9.8676,8.1754,3.7645,3.3908,11.3679,9.1614,6.61,6.7082,11.7026,3.8098,,4.2753,5.9823,3.2309,14.748,3.2829,16.6448,6.804,12.5445,,,,,,,,4.7238,12.213,8.9343,5.1199,6.4412,5.9504,3.5151,,,,,,,,
2014/7/1,19.5462,3.12,9.758,8.1754,3.7328,3.4483,11.3189,9.6199,6.5815,6.6554,11.5538,3.8428,,4.6146,5.9823,3.2133,15.1876,3.3347,16.594,6.804,12.4998,,,,,,,,4.7428,12.213,8.9343,5.1125,6.7089,6.1559,3.7155,,,,,,,,
2014/7/2,20.239,3.16,9.758,8.1754,3.7486,3.5249,11.3189,9.5659,6.896,6.6931,12.1102,3.8626,,4.6582,5.9823,3.2414,14.956,3.4142,16.6067,6.804,12.3913,,,,,,,,4.7714,12.2039,8.7725,5.2611,6.7225,6.0953,3.7766,,,,,,,,
2014/7/3,21.3319,3.15,9.8078,8.1754,3.8279,3.4914,11.7501,9.5929,6.9103,6.7686,12.2007,4.1964,,4.6049,5.9823,3.259,14.7717,3.4262,16.3848,6.804,12.4647,,,,,,,,4.849,12.891,9.0072,5.224,6.7361,6.09,3.7392,,,,,,,,
2014/7/4,20.8635,3.13,9.8576,8.1754,3.9032,3.4866,12.1715,9.6828,7.0056,6.844,12.7829,4.1402,,4.6679,5.9823,3.2519,14.7291,3.3904,16.518,6.804,12.669,,,,,,,,4.8005,13.0101,8.8696,5.1943,6.8767,6.0979,3.7392,,,,,,,,
2014/7/7,21.41,3.24,9.7181,7.861,3.8358,3.4387,12.3577,10.0155,6.8436,6.7912,12.6988,4.1104,,4.5079,5.9823,3.2309,13.7837,3.3347,16.3975,6.804,12.669,,,,,,,,4.8102,13.1567,8.6997,5.2463,6.8132,5.9978,3.7392,,,,,,,,
2014/7/8,21.41,3.22,9.6383,8.4041,3.9071,3.4722,12.3675,10.0784,6.9675,6.7912,12.673,4.1798,,4.6,5.9823,3.2835,14.1619,3.3585,16.1438,6.804,12.2955,,,,,,,,4.849,13.0468,8.7239,5.2537,6.7814,6.0452,3.7392,,,,,,,,
2014/7/9,20.5513,3.13,9.5486,8.3641,3.8992,3.3908,12.0931,9.9795,6.9341,6.7006,11.9937,4.0642,,4.7551,5.9823,3.2098,13.5238,3.3307,15.6746,6.804,11.8997,,,,,,,,4.7811,12.6803,8.8696,5.224,6.6635,5.8371,3.7392,,,,,,,,
2014/7/10,20.8538,3.23,9.5387,8.4841,4.0656,3.477,12.0931,9.9615,6.8531,6.7459,11.5862,4.0972,,4.9684,5.9823,3.1747,13.1361,3.3227,15.4083,6.804,11.9316,,,,,,,,5.2563,13.2758,9.25,5.2686,6.7089,5.8319,3.7392,,,,,,,,
2014/7/11,21.4295,3.24,9.6583,8.4384,4.0181,3.5824,12.0833,10.3391,6.9722,6.7987,11.722,4.1798,,4.9199,5.9823,3.1747,13.174,3.3227,15.6556,6.804,12.0816,,,,,,,,5.1496,13.3949,9.1286,5.3429,6.7814,5.8898,4.1128,,,,,,,,
2014/7/14,22.259,3.29,9.8078,8.4613,4.133,3.592,12.5537,10.7437,7.2582,6.8138,11.9031,4.2129,,4.8812,5.9823,3.2554,13.4245,3.4302,15.9029,6.804,12.1391,,,,,,,,5.4503,13.6973,9.4037,5.3577,6.9402,6.061,4.3868,,,,,,,,
2014/7/15,21.693,3.27,9.7081,8.8729,4.1885,3.5968,12.4067,10.6808,7.2105,6.8365,11.515,4.1897,,4.697,5.9823,3.2203,12.7627,3.3546,15.6936,6.804,11.9667,,,,,,,,5.3533,13.4774,9.4442,5.3577,6.7724,6.0479,4.2124,,,,,,,,
2014/7/16,20.9709,3.33,10.057,8.6728,3.9666,3.7596,12.2401,10.465,7.1295,6.7912,11.1269,4.1964,,4.5128,5.9823,3.2203,12.4224,3.3904,15.2815,6.804,11.6571,,,,,,,,5.1012,13.3217,9.2338,5.1868,6.7043,5.8846,4.0879,,,,,,,,
2014/7/17,21.049,3.24,9.9473,8.7185,3.9943,3.7309,12.2205,10.2492,6.9675,6.761,11.3209,4.1897,,4.5855,5.9823,3.1922,12.6115,3.4938,14.8757,6.804,11.4592,,,,,,,,5.1205,13.1934,9.1933,5.224,6.7361,5.7581,4.2693,,,,,,,,
2014/7/18,21.1075,3.22,9.9872,8.2898,3.9983,3.6973,12.2009,10.411,6.9532,6.7308,11.1915,4.2591,,4.697,5.9823,3.1641,12.1908,3.4262,14.863,6.804,12.4264,,,,,,,,5.0818,13.0651,9.1771,5.2017,6.6454,5.6686,4.4152,,,,,,,,
2014/7/21,21.5174,3.24,10.2962,7.8781,4.1092,3.7069,12.1715,10.3301,7.0437,6.7308,11.1074,4.4541,,4.6582,5.9823,3.1044,12.3137,3.3148,14.882,6.804,12.0976,,,,,,,,5.5861,13.2758,8.902,5.1348,6.6272,5.8213,4.4437,,,,,,,,
2014/7/22,22.0931,3.56,10.6251,8.2326,4.2598,3.7548,12.1127,10.42,7.3154,6.7157,11.4438,4.5862,,4.6824,5.9823,3.1325,13.1409,3.4142,15.1293,6.804,12.1455,,,,,,,,6.1485,13.624,9.2176,5.2537,6.7769,5.9952,4.4899,,,,,,,,
2014/7/23,21.8589,3.67,10.3261,7.9925,4.1409,3.6542,11.7501,10.3481,7.2963,6.6629,11.3015,4.5003,,4.4498,5.9823,3.0166,12.8147,3.267,14.5016,6.804,11.7241,,,,,,,,6.7595,13.4316,9.0395,5.3354,6.6771,6.0057,4.3903,,,,,,,,
2014/7/24,21.5857,4.02,9.8477,7.6609,4.0102,3.5872,11.4659,10.429,7.139,6.5799,11.2756,4.4012,,4.4013,5.9823,3.0061,12.6587,3.1636,14.2479,6.804,11.9252,,,,,,,,6.2358,13.4774,8.8049,5.2982,6.5819,5.9083,4.3583,,,,,,,,
2014/7/25,21.7613,3.77,10.0171,7.8953,4.0102,3.7069,11.6129,10.3841,7.1247,6.595,10.9392,4.5268,,4.348,5.9823,3.0237,12.8336,3.2312,14.343,6.804,11.9731,,,,,,,,6.0419,13.3858,8.7077,5.3503,6.6454,5.9952,4.4366,,,,,,,,
2014/7/28,21.7028,3.75,9.9772,8.0382,4.0102,3.7165,11.7403,10.6448,7.0914,6.678,10.9781,4.5268,,4.4255,5.9823,3.0658,12.9707,3.3585,14.7742,6.804,12.2221,,,,,,,,6.0807,13.4957,9.1609,5.3951,6.7678,6.0821,4.6002,,,,,,,,
2014/7/29,22.2297,3.76,10.0171,8.0839,4.0102,3.7596,11.6913,10.5819,7.3249,6.678,11.1269,4.5433,,4.5273,5.9823,3.0799,13.1976,3.4142,15.6239,6.804,12.3338,,,,,,,,6.1388,14.018,9.3309,5.5441,6.9357,5.9583,4.8315,,,,,,,,
2014/7/30,22.1126,3.8,10.1766,7.9867,4.0102,3.8554,11.7403,10.429,7.5537,6.7686,11.3145,4.5334,,4.5079,5.9823,3.0799,13.467,3.3944,15.4146,6.804,12.3977,,,,,,,,6.0613,14.0088,9.339,6.0955,6.913,5.8714,4.7674,,,,,,,,
2014/7/31,22.4346,3.82,10.2962,8.2326,4.0102,3.8362,11.8089,10.7167,7.6776,6.7761,11.3468,4.8142,,4.4691,5.9823,3.115,13.5663,3.7326,15.4717,6.804,12.5796,,,,,,,,6.3134,14.1096,9.5899,6.0359,7.0536,5.8424,4.8244,,,,,,,,
2014/8/1,21.8394,3.72,10.1367,8.0897,4.0102,3.7883,11.7207,10.6178,7.6776,6.6931,11.0557,4.8208,,4.5515,5.9823,3.0728,13.07,3.6132,15.0976,6.804,12.2891,,,,,,,,6.0031,13.7523,10.0511,5.872,7.3349,5.7054,4.6251,,,,,,,,
2014/8/4,21.371,3.73,10.1766,8.1125,4.0102,3.8123,11.7893,10.7976,7.7157,6.7233,11.1851,5.0224,,4.6291,5.9823,3.1044,12.9896,3.6371,15.3005,6.804,12.3657,,,,,,,,6.0516,13.8347,10.0916,6.0135,7.3031,5.7476,4.835,,,,,,,,
2014/8/5,21.0099,3.8,10.2763,8.1926,4.4104,3.8219,12.0637,10.8785,7.6347,6.7912,11.4309,4.9993,,4.7648,5.9823,3.2063,13.2732,3.5854,15.681,6.804,12.6275,,,,,,,,6.071,13.4682,10.035,5.9465,7.1897,5.8003,4.8635,,,,,9.1115,,,
2014/8/6,21.0587,3.75,10.1865,8.7471,4.4698,3.8027,12.0833,11.0584,7.5775,6.8063,11.405,4.7151,,4.8133,5.9823,3.1957,13.5899,3.6291,15.6556,6.804,12.5285,,,,,,,,5.9934,13.4224,9.8731,6.0359,7.1988,6.2164,4.803,,,,,10.0245,,,
2014/8/7,20.6976,3.73,10.1467,8.5527,4.5174,3.7788,11.8677,10.8696,7.4059,6.7836,11.3209,4.6094,,4.7164,5.9823,3.2976,13.4812,3.6331,15.44,6.804,12.3849,,,,,,,,5.9643,13.2209,10.0916,5.9465,7.1126,6.4588,4.8457,,,,,11.0316,,,
2014/8/8,20.4244,3.75,10.2364,8.4384,4.6997,3.8314,11.9069,10.9325,7.5155,6.8742,11.6314,4.6193,,4.7406,5.9823,3.2941,13.7412,3.649,15.5605,6.804,12.5062,,,,,,,,5.974,13.2575,9.7922,5.9912,7.1353,6.5299,5.0521,,,,,12.1329,,,
2014/8/11,20.7269,3.82,10.4856,8.5184,5.0761,3.8697,12.1813,11.1393,7.5823,6.9346,11.8385,4.6292,,4.76,5.9823,3.3362,13.8877,3.6689,15.7444,6.804,12.6945,,,,,,,,6.0516,13.4224,9.865,6.0657,7.1988,6.4904,4.9382,,,,,13.3472,,,
2014/8/12,21.0782,3.81,10.4557,8.4613,5.0087,3.956,12.5439,11.0943,7.5584,6.9496,11.6379,4.5598,,4.7067,5.9823,3.3397,13.6987,3.6331,15.7444,6.804,12.6594,,,,,,,,6.0031,13.3858,9.8812,5.9614,7.2986,6.5431,5.0236,,,,,14.6838,,,
2014/8/13,20.7562,3.87,10.3361,8.3469,4.9493,3.8985,13.1319,11.1573,7.4012,6.8742,11.6767,4.5565,,4.9587,5.9823,3.3081,13.3583,3.7167,16.5116,6.804,12.5509,,,,,,,,5.8964,13.2758,9.7598,5.9018,7.1443,6.385,5.1588,,,,,13.2154,,,
2014/8/14,20.6098,3.81,10.5852,8.3241,5.0048,3.8171,13.0339,11.2741,7.4155,6.7836,11.9031,4.5697,,4.9539,5.9823,3.259,13.2165,4.0868,16.4228,6.804,12.5477,,,,,,,,5.9061,13.1109,9.954,5.8124,7.0944,6.3929,5.2655,,,,,12.8106,,,
2014/8/15,20.6781,3.81,10.6151,8.5928,4.9216,3.8266,13.1809,11.2112,7.6204,6.8138,12.0325,4.5169,,5.0411,5.9823,3.3292,13.363,4.039,16.4165,6.804,12.9818,,,,,,,,5.974,13.1018,9.8893,5.8571,7.1353,6.5852,5.3189,,,,,12.6883,,,
2014/8/18,20.9514,3.86,10.8843,8.77,4.9414,3.8745,13.3573,11.3371,7.6585,6.9119,12.0778,4.5433,,5.0654,5.9823,3.3573,13.779,4.4449,16.7018,6.804,13.2659,,,,,,,,6.0322,13.3858,9.9136,5.9092,7.3076,6.5194,5.3474,,,,,13.1118,,,
2014/8/19,20.8928,3.9,10.9142,8.6442,5.084,3.8458,13.1711,11.2472,7.5727,7.0025,12.039,4.6722,,5.235,5.9823,3.41,13.9823,4.5285,17.3106,6.804,13.2244,,,,,,,,6.1194,13.3583,10.6662,6.0285,7.2986,6.3613,5.205,,,,,13.6766,,,
2014/8/20,20.7562,3.96,11.253,8.4841,4.9533,3.8985,12.8771,10.9864,7.5823,7.0176,12.4207,4.5829,,5.3174,5.9823,3.3713,13.9445,4.3494,16.8857,7.4828,13.3744,,,,,,,,6.2261,13.3949,10.6176,5.9986,7.3485,6.3903,5.2726,,,,,15.0414,,,
2014/8/21,20.6001,3.85,11.2929,8.2726,4.8265,3.9943,13.2103,10.8965,7.6966,7.0855,12.6147,4.5532,,5.2399,5.9823,3.3573,14.1713,4.4091,16.7082,8.2294,14.1341,,,,,,,,6.1679,13.569,10.48,6.2446,7.3076,6.5721,5.1339,,,,,14.4579,,,
2014/8/22,20.6684,3.88,12.0405,8.3412,4.8661,3.9847,13.1809,10.9864,7.649,7.1232,12.7377,4.5896,,5.4192,5.9823,3.4661,14.0484,4.3176,16.7589,9.052,13.8564,,,,,,,,6.1776,13.7431,10.472,6.3116,7.3802,7.0857,5.1125,,,,,13.8743,,,
2014/8/25,20.3463,3.81,11.6019,8.2269,4.9057,3.9416,14.5039,10.8066,7.4345,6.9874,12.343,4.5169,,5.4192,5.9823,3.4064,13.7223,4.3693,16.7082,9.9584,13.6361,,,,,,,,6.1097,13.2025,10.2939,6.1179,7.2124,6.8592,5.1125,,,,,14.1284,,,
2014/8/26,19.9755,3.7,11.1833,8.2497,4.8225,3.774,14.6803,10.8696,7.1676,6.8893,11.8837,4.345,,5.1429,5.9823,3.2695,13.278,4.2738,15.9156,9.7308,13.4382,,,,,,,,5.8867,12.8544,9.8569,5.8571,6.9584,6.8091,5.1125,,,,,13.2342,,,
2014/8/27,20.0438,3.7,11.0039,8.244,4.981,3.75,15.1801,11.1213,7.1581,6.8893,11.8967,4.3516,,5.1768,5.9823,3.2976,13.33,4.1783,16.1629,10.5014,13.5053,,,,,,,,5.9158,13.0468,9.606,5.9167,7.0536,6.7222,5.1125,,,,,13.253,,,
2014/8/28,19.7804,3.65,11.263,7.9467,4.9295,3.7644,14.8175,11.0494,7.1629,6.6478,11.8902,4.3252,,5.0314,5.9823,3.2519,12.9896,4.1146,15.8522,9.9823,13.0648,,,,,,,,5.9158,13.0926,9.6546,5.8869,6.8949,6.68,5.1125,,,,,12.9801,,,
2014/8/29,20.1902,3.68,11.253,8.0897,4.9374,3.7835,14.7489,11.1483,7.2391,6.7384,12.0972,4.3781,,5.1138,5.9823,3.3151,13.2071,4.1902,16.0424,10.0263,13.2627,,,,,,,,6.0225,13.23,9.7355,5.9986,7.0128,6.9013,5.1125,,,,,13.1871,,,
2014/9/1,20.3366,3.73,11.3627,8.1754,5.0484,3.8506,15.1703,11.2651,7.3487,6.8968,12.2913,4.4838,,5.2108,5.9823,3.3819,13.571,4.234,16.3341,10.3337,13.7159,,,,,,,,6.071,13.5507,9.7193,6.0881,7.1307,6.9303,5.1125,,,,,13.526,,,
2014/9/2,20.6196,3.81,11.5919,8.3412,5.1514,3.8841,15.1899,11.2831,7.3869,6.9421,12.4077,4.5301,,5.3562,6.5766,3.4064,13.6041,4.2977,16.5497,10.2618,13.8404,,,,,,,,6.1679,13.8164,10.0997,6.1924,7.2487,7.1384,5.1125,,,,,13.7613,,,
2014/9/3,20.8733,3.87,11.7115,8.3584,5.1276,4.1619,15.2879,11.2651,7.587,6.9949,12.4983,4.5301,,5.3707,7.2391,3.431,13.6939,4.3733,16.7716,10.5413,14.1341,,,,,,,,6.7886,13.8531,10.0673,6.2073,7.2986,7.4439,5.1125,,,,,13.7519,,,
2014/9/4,20.7855,3.9,11.861,8.4441,5.1633,4.205,16.1404,11.4989,7.568,7.3194,12.4724,4.5862,,5.5452,7.4145,3.5364,13.9823,4.7155,17.1394,10.6731,14.1596,,,,,,,,6.9923,13.8897,10.2615,6.5575,7.3349,7.3781,5.1125,,,,,14.1661,,,
2014/9/5,21.5954,3.92,12.0903,8.4498,5.1276,4.1858,16.0718,11.3461,7.4822,7.3948,12.4013,4.5829,,5.6906,7.2489,3.561,13.7459,4.8906,16.9872,10.5174,14.6672,,,,,,,,7.0408,15.2823,10.1725,6.6768,7.4392,7.2411,5.1125,,,,,13.9402,,,
2014/9/9,21.4978,4.19,12.2896,8.5642,5.1118,4.4014,15.6798,11.2741,7.425,7.3722,12.3366,4.5962,,5.4774,7.3366,3.568,13.7554,4.9343,16.9111,10.17,15.213,,,,,,,,7.1086,15.3281,10.1402,6.6917,7.3621,7.0383,5.1125,,,,,13.8366,,,
2014/9/10,21.3222,4.13,12.5887,8.4784,5.0365,4.387,15.6798,11.2561,7.6394,7.3722,12.4789,4.6589,,5.4434,7.5314,3.6382,14.2564,4.7354,17.1203,10.3417,15.1938,,,,,,,,7.0117,15.0808,9.8893,6.6842,7.3847,7.091,5.1125,,,,,14.3355,,,
2014/9/11,20.9123,4.1,12.3893,8.4898,4.9731,4.4828,15.4544,11.1303,7.6633,7.2741,12.4983,4.5962,,5.4531,7.3853,3.575,15.0931,4.8309,18.8324,10.3936,14.8746,,,,,,,,6.905,14.8242,10.0026,6.6842,7.4528,7.1516,5.1125,,,,,14.232,,,
2014/9/12,21.1075,4.13,12.5189,8.5299,5.0404,4.5163,15.2683,11.2292,7.6585,7.3798,12.4271,4.6061,,5.5016,7.4437,3.6523,15.0506,4.803,19.0099,10.4894,15.6407,,,,,,,,7.0795,15.2274,9.8893,6.6842,7.5435,7.2543,5.1125,,,,,14.1849,,,
2014/9/15,20.844,4.18,12.9076,8.7414,5.2822,4.8324,15.0919,11.4449,7.8682,7.4477,12.7894,4.6061,,5.5452,7.6386,3.7611,15.1167,4.7354,18.7055,10.9726,16.2823,,,,,,,,7.2347,15.0258,10.2049,6.6842,7.6206,7.0172,5.1125,,,,,14.1755,,,
2014/9/16,20.0243,4,12.2099,8.4327,5.1038,4.5929,14.7783,11.0673,7.4869,7.4175,12.1878,4.4111,,5.1671,7.2976,3.6242,14.1808,4.4608,18.4519,10.2938,15.596,,,,,,,,6.8953,14.586,10.0269,6.6842,7.353,6.7117,5.1125,,,,,13.3848,,,
2014/9/17,19.9658,4.08,12.3295,8.3298,5.2029,4.7127,14.7783,11.1483,7.4536,7.4552,12.0972,4.4739,,5.1187,7.4437,3.8454,14.351,4.5563,17.8812,10.3417,15.9344,,,,,,,,7.0602,14.7143,10.124,6.6842,7.3847,6.7617,5.1125,,,,,13.526,,,
2014/9/18,20.0341,4.17,12.2797,8.4727,5.4526,4.6504,14.8959,11.436,7.5203,7.7118,12.0778,4.5334,,5.1768,7.4632,3.8665,14.5211,4.5762,18.0017,10.6132,15.3662,,,,,,,,7.0408,14.7326,10.3668,6.6842,7.3802,6.8249,5.1125,,,,,13.4036,,,
