ÈÕÆÚ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ
2014/8/4,1.5982,0.5892,3.4819,4.2227,0.3301,5.827,1938527112,5269625219,4822389490,150.1095,52.6327,-10.5318,3.1613,6.3477,9.8784,3.7887,3.0451,7.4103
2014/8/5,2.2472,1.1715,5.7873,8.904,0.7183,5.5587,1982089519,5331356718,5101477980,153.4828,53.2493,-11.1414,3.2323,6.422,10.4501,3.8738,3.0808,7.8391
2014/8/6,0,0.1053,5.2163,5.1388,0.5135,4.6562,1982089519,5336968672,5367585610,153.4828,53.3053,-11.7225,3.2323,6.4288,10.9953,3.8738,3.0841,8.2481
2014/8/7,-2.8571,-0.9989,10.0363,5.5412,0.2876,6.7995,1925458389,5283655105,5906291300,149.0976,52.7728,-12.899,3.14,6.3646,12.0988,3.7631,3.0532,9.0759
2014/8/8,4.0724,3.8237,0,10.2785,1.0917,,2003870722,5485685465,5906291300,155.1694,54.7907,-12.899,3.2678,6.6079,12.0988,3.9164,3.17,9.0759
2014/8/11,0.6522,1.4322,0,10.5237,0.9263,,2016939444,5564252827,5906291300,156.1814,55.5754,-12.899,3.2891,6.7026,12.0988,3.9419,3.2154,9.0759
2014/8/12,2.5918,-0.6051,0,15.3647,0.5324,,2069214333,5530581101,5906291300,160.2293,55.2391,-12.899,3.3744,6.662,12.0988,4.0441,3.1959,9.0759
2014/8/13,-1.8947,0,0,8.2273,0.5155,,2030008166,5530581101,5906291300,157.1934,55.2391,-12.899,3.3105,6.662,12.0988,3.9675,3.1959,9.0759
2014/8/14,-2.7897,-1.4206,0,6.5144,0.7221,,1973377037,5452013738,5906291300,152.8081,54.4544,-12.899,3.2181,6.5674,12.0988,3.8568,3.1505,9.0759
2014/8/15,0.883,0.3088,0,4.1199,0.4019,,1990802000,5468849602,5906291300,154.1574,54.6225,-12.899,3.2465,6.5876,12.0988,3.8908,3.1603,9.0759
2014/8/18,3.0635,2.001,0,6.5248,0.5194,,2051789370,5578282713,5906291300,158.88,55.7156,-12.899,3.346,6.7195,12.0988,4.01,3.2235,9.0759
2014/8/19,1.9108,-1.3078,0,10.4086,0.8167,,2090995536,5505327306,5906291300,161.9159,54.9869,-12.899,3.4099,6.6316,12.0988,4.0867,3.1813,9.0759
2014/8/20,2.2917,-1.9878,0,12.2743,0.8496,,2138914184,5395894194,5906291300,165.6265,53.8939,-12.899,3.4881,6.4998,12.0988,4.1803,3.1181,9.0759
2014/8/21,0,0.416,0,9.2138,0.3835,,2138914184,5418342012,5906291300,165.6265,54.1181,-12.899,3.4881,6.5268,12.0988,4.1803,3.1311,9.0759
2014/8/22,1.222,3.4697,0,9.682,1.4406,,2165051628,5606342486,5906291300,167.6504,55.9958,-12.899,3.5307,6.7533,12.0988,4.2314,3.2397,9.0759
2014/8/25,-2.8169,-2.1522,0,6.7628,0.8097,,2104064258,5485685465,5906291300,162.9279,54.7907,-12.899,3.4312,6.6079,12.0988,4.1122,3.17,9.0759
2014/8/26,-3.3126,1.0742,0,5.1715,1.0163,,2034364407,5544610987,5906291300,157.5307,55.3792,-12.899,3.3176,6.6789,12.0988,3.976,3.204,9.0759
2014/8/27,1.7131,-0.6579,0,3.369,0.5897,,2069214333,5508133283,5906291300,160.2293,55.0149,-12.899,3.3744,6.635,12.0988,4.0441,3.183,9.0759
2014/8/28,-3.7895,3.6679,0,4.2325,1.802,,1990802000,5710163643,5906291300,154.1574,57.0328,-12.899,3.2465,6.8783,12.0988,3.8908,3.2997,9.0759
2014/8/29,1.3129,-0.3931,0,2.0553,1.0372,,2016939444,5687715825,5906291300,156.1814,56.8086,-12.899,3.2891,6.8513,12.0988,3.9419,3.2867,9.0759
2014/9/1,2.5918,1.6774,0,3.4539,1.0693,,2069214333,5783119050,5906291300,160.2293,57.7614,-12.899,3.3744,6.9662,12.0988,4.0441,3.3419,9.0759
2014/9/2,10.1053,2.7656,0,9.3053,2.0478,,2278313886,5943059752,5906291300,176.4209,59.3589,-12.899,3.7154,7.1589,12.0988,4.4528,3.4343,9.0759
2014/9/3,2.1033,-0.8499,0,27.7334,1.811,,2326232534,5892552162,5906291300,180.1315,58.8545,-12.899,3.7935,7.098,12.0988,4.5464,3.4051,9.0759
2014/9/4,0.7491,0.3333,0,16.8225,1.0284,,2343657497,5912194003,5906291300,181.4808,59.0506,-12.899,3.8219,7.1217,12.0988,4.5805,3.4165,9.0759
2014/9/5,-1.8587,0.2373,0,9.7468,0.7244,,2300095090,5926223889,5906291300,178.1075,59.1908,-12.899,3.7509,7.1386,12.0988,4.4953,3.4246,9.0759
2014/9/9,0.1894,-0.6155,0,9.4261,0.8244,,2304451330,5889746185,5906291300,178.4448,58.8264,-12.899,3.758,7.0946,12.0988,4.5038,3.4035,9.0759
2014/9/10,0,0.0953,10,6.3009,0.7094,3.6217,2304451330,5895358139,6496920430,178.4448,58.8825,-14.1889,3.758,7.1014,13.3086,4.5038,3.4067,9.9834
2014/9/11,-0.5671,-0.9043,4.3956,8.5507,1.0973,13.1115,2291382608,5842044572,6782499350,177.4329,58.35,-14.8126,3.7367,7.0372,13.8936,4.4783,3.3759,10.4223
2014/9/12,2.6616,1.2968,-2.9665,9.292,0.6161,8.111,2352369978,5917805957,6581296020,182.1554,59.1067,-14.3732,3.8362,7.1284,13.4815,4.5975,3.4197,10.1131
2014/9/15,0.5556,1.4699,4.142,12.0579,0.931,9.3723,2365438700,6004791251,6853894080,183.1674,59.9755,-14.9685,3.8575,7.2332,14.0399,4.623,3.47,10.532
2014/9/16,-5.709,0.0467,-3.9773,9.1295,1.815,5.7436,2230395238,6007597228,6581296020,172.7103,60.0035,-14.3732,3.6372,7.2366,13.4815,4.3591,3.4716,10.1131
2014/9/17,0.7813,3.7833,0.6903,5.5073,1.4032,4.9289,2247820201,6234881383,6626729030,174.0596,62.2736,-14.4724,3.6657,7.5104,13.5745,4.3932,3.6029,10.1829
2014/9/18,0.3876,-1.5302,9.0108,3.99,0.7785,9.211,2256532683,6139478157,7223848590,174.7343,61.3207,-15.7765,3.6799,7.3955,14.7977,4.4102,3.5478,11.1005
2014/9/19,1.5444,0.7313,4.2228,3.8736,0.6025,7.9861,2291382608,6184373793,7528898800,177.4329,61.7692,-16.4427,3.7367,7.4495,15.4226,4.4783,3.5737,11.5692
2014/9/22,1.9011,-2.0871,-1.9828,8.6531,0.7557,4.9339,2334945015,6055298841,7379618910,180.8061,60.48,-16.1167,3.8077,7.2941,15.1168,4.5634,3.4992,11.3398
2014/9/23,1.4925,1.1121,-0.7916,6.4077,0.5504,2.6598,2369794941,6122642294,7321205040,183.5047,61.1526,-15.9891,3.8646,7.3752,14.9972,4.6316,3.5381,11.2501
2014/9/24,0,0.3208,1.0638,6.8149,0.5443,4.4627,2369794941,6142284135,7399090200,183.5047,61.3488,-16.1592,3.8646,7.3988,15.1567,4.6316,3.5494,11.3698
2014/9/25,0.5515,0,-5.9649,8.7647,0.6623,5.09,2382863663,6142284135,6957740960,184.5167,61.3488,-15.1953,3.8859,7.3988,14.2526,4.6571,3.5494,10.6916
2014/9/26,-1.0969,0,1.2127,4.9289,0.3917,4.4324,2356726219,6142284135,7042116550,182.4927,61.3488,-15.3796,3.8433,7.3988,14.4255,4.606,3.5494,10.8212
2014/9/29,0.3697,0.2284,3.7788,4.7796,0.5578,5.5744,2365438700,6156314021,7308224180,183.1674,61.4889,-15.9608,3.8575,7.4157,14.9706,4.623,3.5575,11.2301
2014/9/30,1.4733,0.2735,-0.2664,6.5257,0.5249,4.1066,2400288626,6173149884,7288752890,185.866,61.6571,-15.9182,3.9143,7.436,14.9307,4.6911,3.5673,11.2002
2014/10/8,0.5445,-0.4545,0.8014,5.551,0.7126,3.5288,2413357348,6145090112,7347166760,186.878,61.3768,-16.0458,3.9356,7.4022,15.0503,4.7167,3.551,11.29
2014/10/9,-1.2635,-3.105,9.9823,6.0781,1.4545,7.9609,2382863663,5954283661,8080585350,184.5167,59.471,-17.6476,3.8859,7.1724,16.5527,4.6571,3.4408,12.417
2014/10/10,-2.7422,-1.6965,-3.5341,5.8338,0.945,4.9194,2317520052,5853268481,7795006430,179.4568,58.4621,-17.0239,3.7793,7.0507,15.9677,4.5294,3.3824,11.9781
2014/10/13,1.5038,1.4382,0,3.1609,0.5694,,2352369978,5937447798,7795006430,182.1554,59.3029,-17.0239,3.8362,7.1521,15.9677,4.5975,3.431,11.9781
2014/10/14,-0.5556,-0.5198,0,3.4558,0.5459,,2339301256,5906582048,7795006430,181.1434,58.9946,-17.0239,3.8148,7.1149,15.9677,4.572,3.4132,11.9781
2014/10/15,-0.5587,-1.4727,-9.9917,2.807,0.7726,0.3682,2326232534,5819596754,7016154830,180.1315,58.1258,-15.3229,3.7935,7.0101,14.3723,4.5464,3.3629,10.7813
2014/10/16,-0.9363,-1.0608,-9.9907,4.1602,0.5674,0.3495,2304451330,5757865255,6315188390,178.4448,57.5092,-13.792,3.758,6.9358,12.9364,4.5038,3.3273,9.7042
2014/10/17,0.189,-0.2437,-4.7276,4.4607,0.4995,13.0712,2308807571,5743835369,6016628610,178.7822,57.3691,-13.14,3.7651,6.9189,12.3248,4.5124,3.3192,9.2454
2014/10/20,0,2.4915,8.8457,2.3663,0.6421,12.1215,2308807571,5886940208,6548843870,178.7822,58.7984,-14.3023,3.7651,7.0913,13.415,4.5124,3.4019,10.0632
2014/10/21,2.8302,-1.5253,-1.8831,8.0478,0.3676,7.9779,2374151182,5797148937,6425525700,183.842,57.9016,-14.033,3.8717,6.9831,13.1624,4.6401,3.35,9.8737
2014/10/22,-2.9358,-0.6292,-10,5.9005,0.4444,9.6317,2304451330,5760671233,5782973130,178.4448,57.5372,-12.6297,3.758,6.9392,11.8462,4.5038,3.3289,8.8864
2014/10/23,-4.7259,-1.6561,-4.0404,4.487,0.3667,7.1476,2195545313,5665268007,5549317650,170.0117,56.5844,-12.1194,3.5804,6.8242,11.3675,4.291,3.2738,8.5273
2014/10/24,-0.1984,-0.0495,-4.5614,1.7973,0.3061,8.9265,2191189072,5662462030,5296190880,169.6744,56.5563,-11.5666,3.5733,6.8209,10.849,4.2825,3.2721,8.1384
2014/10/27,0.3976,0.0991,-3.3088,1.3324,0.2739,12.1141,2199901554,5668073984,5120949270,170.349,56.6124,-11.1839,3.5875,6.8276,10.49,4.2995,3.2754,7.8691
2014/10/28,1.7822,2.1287,0,2.8163,0.4047,,2239107720,5788731005,5120949270,173.385,57.8175,-11.1839,3.6515,6.973,10.49,4.3761,3.3451,7.8691
2014/10/29,0.7782,0.6302,0,3.5005,0.487,,2256532683,5825208709,5120949270,174.7343,58.1818,-11.1839,3.6799,7.0169,10.49,4.4102,3.3662,7.8691
2014/10/30,0,0.3854,0,3.0776,0.578,,2256532683,5847656526,5120949270,174.7343,58.406,-11.1839,3.6799,7.0439,10.49,4.4102,3.3792,7.8691
2014/10/31,0.1931,2.8791,0,2.6899,1.2885,,2260888923,6016015160,5120949270,175.0716,60.0876,-11.1839,3.687,7.2467,10.49,4.4187,3.4764,7.8691
2014/11/3,2.5048,-0.8396,0,4.0738,0.7734,,2317520052,5965507570,5120949270,179.4568,59.5831,-11.1839,3.7793,7.1859,10.49,4.5294,3.4473,7.8691
2014/11/4,0.188,-1.4581,0,3.4898,0.7586,,2321876293,5878522276,5120949270,179.7941,58.7143,-11.1839,3.7864,7.0811,10.49,4.5379,3.397,7.8691
2014/11/5,-1.3133,0.1432,0,2.6601,0.4424,,2291382608,5886940208,5120949270,177.4329,58.7984,-11.1839,3.7367,7.0913,10.49,4.4783,3.4019,7.8691
2014/11/6,-0.3802,-0.858,0,2.1981,0.3864,,2282670127,5836432618,5120949270,176.7582,58.2939,-11.1839,3.7225,7.0304,10.49,4.4613,3.3727,7.8691
2014/11/7,-1.145,-1.2019,0,2.4498,0.657,,2256532683,5766283187,5120949270,174.7343,57.5933,-11.1839,3.6799,6.9459,10.49,4.4102,3.3321,7.8691
2014/11/10,4.0541,1.3625,0,8.3128,0.5695,,2348013737,5844850549,5120949270,181.8181,58.378,-11.1839,3.8291,7.0406,10.49,4.589,3.3775,7.8691
2014/11/11,-4.6382,-2.5444,0,4.9192,1.0395,,2239107720,5696133757,5120949270,173.385,56.8926,-11.1839,3.6515,6.8614,10.49,4.3761,3.2916,7.8691
2014/11/12,0.7782,0.7882,0,2.1749,0.4581,,2256532683,5741029392,5120949270,174.7343,57.3411,-11.1839,3.6799,6.9155,10.49,4.4102,3.3175,7.8691
2014/11/13,-1.3514,-3.8123,0,2.353,1.105,,2226038998,5522163169,5120949270,172.373,55.155,-11.1839,3.6301,6.6519,10.49,4.3506,3.1911,7.8691
2014/11/14,-0.3914,0.3557,0,1.681,0.5079,,2217326516,5541805010,5120949270,171.6983,55.3512,-11.1839,3.6159,6.6755,10.49,4.3336,3.2024,7.8691
2014/11/17,0.5894,1.2658,0,1.4059,0.5423,,2230395238,5611954440,5120949270,172.7103,56.0519,-11.1839,3.6372,6.76,10.49,4.3591,3.243,7.8691
2014/11/18,1.1719,-0.75,0,2.2354,0.3221,,2256532683,5569864782,5120949270,174.7343,55.6315,-11.1839,3.6799,6.7093,10.49,4.4102,3.2186,7.8691
2014/11/19,-0.3861,1.1587,0,1.5444,0.3853,,2247820201,5634402258,5120949270,174.0596,56.2761,-11.1839,3.6657,6.7871,10.49,4.3932,3.2559,7.8691
2014/11/20,-0.1938,-1.0458,0,1.4552,0.2444,,2243463961,5575476736,5120949270,173.7223,55.6875,-11.1839,3.6586,6.7161,10.49,4.3846,3.2219,7.8691
2014/11/21,0.3883,1.4595,0,1.7693,0.374,,2252176442,5656850076,5120949270,174.3969,56.5003,-11.1839,3.6728,6.8141,10.49,4.4017,3.2689,7.8691
2014/11/24,2.7079,1.8353,0,6.6091,1.1712,,2313163812,5760671233,5120949270,179.1195,57.5372,-11.1839,3.7722,6.9392,10.49,4.5209,3.3289,7.8691
2014/11/25,0.7533,-0.341,0,3.9914,1.0287,,2330588775,5741029392,5120949270,180.4688,57.3411,-11.1839,3.8006,6.9155,10.49,4.5549,3.3175,7.8691
2014/11/26,7.8505,0.1955,4.943,14.5615,1.7114,32.6729,2513550884,5752253301,5374076040,194.6364,57.4532,-11.7367,4.099,6.929,11.0085,4.9125,3.324,8.258
2014/11/27,-0.8666,-1.4146,-3.1401,11.7648,1.4349,22.0053,2491769680,5670879962,5205324860,192.9498,56.6404,-11.3681,4.0635,6.831,10.6629,4.8699,3.277,7.9987
2014/11/28,-0.1748,-1.5339,-3.2419,11.1286,1.2502,14.0721,2487413440,5583894668,5036573680,192.6125,55.7716,-10.9996,4.0564,6.7262,10.3172,4.8614,3.2267,7.7394
2014/12/1,0.3503,-0.402,2.8351,6.9388,0.822,17.2126,2496125921,5561446850,5179363140,193.2871,55.5474,-11.3115,4.0706,6.6992,10.6097,4.8785,3.2138,7.9588
2014/12/2,-1.2216,1.665,-0.5013,4.6099,0.9836,11.0499,2465632236,5654044098,5153401420,190.9259,56.4723,-11.2548,4.0209,6.8107,10.5565,4.8189,3.2673,7.9189
2014/12/3,0.53,1.9851,-1.6373,5.6836,1.6894,10.5934,2478700958,5766283187,5069025830,191.9378,57.5933,-11.0705,4.0422,6.9459,10.3837,4.8444,3.3321,7.7893
2014/12/4,0.1757,0.0973,9.9872,5.6156,1.7359,18.8243,2483057199,5771895142,5575279370,192.2752,57.6493,-12.1761,4.0493,6.9527,11.4207,4.8529,3.3354,8.5672
2014/12/5,-5.614,-3.6461,3.7253,6.9671,1.9966,26.9564,2343657497,5561446850,5809435830,181.4808,55.5474,-12.6297,3.8219,6.6992,11.8462,4.5805,3.2138,8.8864
2014/12/8,0.9294,-1.0091,-5.1627,4.3466,1.8401,14.3092,2365438700,5505327306,5509509850,183.1674,54.9869,-11.9777,3.8575,6.6316,11.2346,4.623,3.1813,8.4276
2014/12/9,-4.4199,-2.0897,-6.5089,5.3601,2.1976,14.4773,2260888923,5390282240,5150902700,175.0716,53.8378,-11.1981,3.687,6.493,10.5033,4.4187,3.1149,7.879
2014/12/10,3.0829,1.5617,1.1392,2.9871,1.1789,8.0807,2330588775,5474461556,5209583870,180.4688,54.6786,-11.3256,3.8006,6.5944,10.623,4.5549,3.1635,7.9688
2014/12/11,8.4112,1.0764,-1.0013,13.0558,1.1341,6.8635,2526619606,5533387078,5157422830,195.6484,55.2671,-11.2122,4.1203,6.6654,10.5166,4.938,3.1976,7.889
2014/12/12,-1.7241,-0.6085,0.5057,6.5052,1.1043,8.1325,2483057199,5499715351,5183503350,192.2752,54.9308,-11.2689,4.0493,6.6248,10.5698,4.8529,3.1781,7.9289
2014/12/15,4.5614,0.7653,-2.3899,11.0665,0.9548,9.6167,2596319457,5541805010,5059620880,201.0456,55.3512,-10.9996,4.234,6.6755,10.3172,5.0743,3.2024,7.7394
2014/12/16,-0.8389,-0.2025,-4.2526,7.5579,0.971,11.9678,2574538254,5530581101,4844456590,199.359,55.2391,-10.5318,4.1985,6.662,9.8784,5.0317,3.1959,7.4103
2014/12/17,-3.2149,-1.7757,0.8075,5.3803,1.2401,7.3481,2491769680,5432371898,4883577370,192.9498,54.2582,-10.6169,4.0635,6.5437,9.9582,4.8699,3.1392,7.4701
2014/12/18,-1.049,-0.7231,-5.3405,3.1243,0.7123,9.0013,2465632236,5393088217,4622772170,190.9259,53.8658,-10.0499,4.0209,6.4964,9.4264,4.8189,3.1165,7.0712
2014/12/19,-0.1767,-1.717,-7.4753,4.4051,1.3533,10.7529,2461275996,5300490969,4277205280,190.5885,52.941,-9.2986,4.0138,6.3848,8.7217,4.8103,3.063,6.5426
2014/12/22,-6.9027,-3.0175,-10.061,5.0532,1.2364,7.6413,2291382608,5140550267,3846876700,177.4329,51.3435,-8.3631,3.7367,6.1922,7.8443,4.4783,2.9705,5.8843
2014/12/23,1.711,0.2729,-9.661,2.5301,0.714,20.3644,2330588775,5154580153,3475229290,180.4688,51.4836,-7.5551,3.8006,6.2091,7.0864,4.5549,2.9787,5.3159
2014/12/24,3.5514,2.9396,9.9437,3.0627,1.0429,16.3919,2413357348,5306102923,3820796180,186.878,52.997,-8.3064,3.9356,6.3916,7.7911,4.7167,3.0662,5.8445
2014/12/25,2.7076,0.1058,5.1195,4.2814,0.4585,25.3148,2478700958,5311714877,4016400080,191.9378,53.0531,-8.7316,4.0422,6.3984,8.1899,4.8444,3.0695,6.1437
2014/12/26,10.0176,0.8452,-3.7338,22.6093,0.6698,14.823,2727006678,5356610513,3866437090,211.1653,53.5015,-8.4056,4.4471,6.4524,7.8841,5.3297,3.0954,5.9143
2014/12/29,5.5911,-0.7334,0,26.354,0.5554,,2879475103,5317326832,3866437090,222.9717,53.1091,-8.4056,4.6957,6.4051,7.8841,5.6277,3.0727,5.9143
2014/12/30,-4.9924,1.0554,-6.5767,12.9839,0.9277,12.6969,2735719160,5373446376,3612152020,211.84,53.6697,-7.8528,4.4613,6.4727,7.3656,5.3467,3.1051,5.5253
2014/12/31,0.3185,-0.5222,9.9278,10.5179,0.4804,14.5596,2744431641,5339324285,4004211540,212.5146,53.3894,-8.6324,4.4755,6.4389,8.0969,5.3637,3.0889,6.0738
2015/1/5,0.1587,0.6824,0.1642,10.4196,1.0528,15.943,2748787882,5375760618,4010786600,284.7088,47.1376,-7.1372,4.5483,4.5255,-56.4699,5.7698,3.2049,7.8557
2015/1/6,0,1.3556,0.4918,,1.1219,13.0912,2748787882,5448633286,4030511780,284.7088,47.7765,-7.1723,4.5483,4.5868,-56.7476,5.7698,3.2484,7.8943
2015/1/7,0,-1.3374,0,,1.158,9.3224,2748787882,5375760618,4030511780,284.7088,47.1376,-7.1723,4.5483,4.5255,-56.7476,5.7698,3.2049,7.8943
2015/1/8,0,-1.7205,3.4258,,0.8808,15.5047,2748787882,5283268387,4168588040,284.7088,46.3265,-7.418,4.5483,4.4476,-58.6917,5.7698,3.1498,8.1648
2015/1/9,0,0.5305,4.4164,,0.6853,16.2331,2748787882,5311296336,4352689720,284.7088,46.5723,-7.7456,4.5483,4.4712,-61.2837,5.7698,3.1665,8.5254
2015/1/12,0,-1.3193,-5.136,,0.5638,13.8219,2748787882,5241226463,4129137680,284.7088,45.9579,-7.3478,4.5483,4.4122,-58.1362,5.7698,3.1247,8.0875
2015/1/13,0,1.2834,-1.5924,,0.47,10.2012,2748787882,5308493541,4063387080,284.7088,46.5477,-7.2308,4.5483,4.4689,-57.2105,5.7698,3.1648,7.9587
2015/1/14,0,-1.1088,2.2654,,0.3659,8.9193,2748787882,5249634848,4155437920,284.7088,46.0316,-7.3946,4.5483,4.4193,-58.5065,5.7698,3.1297,8.139
2015/1/15,0,0.6407,-1.7405,,0.3374,6.8461,2748787882,5283268387,4083112260,284.7088,46.3265,-7.2659,4.5483,4.4476,-57.4882,5.7698,3.1498,7.9974
2015/1/16,0,1.8037,-0.161,,0.8969,7.1415,2748787882,5378563413,4076537200,284.7088,47.1621,-7.2542,4.5483,4.5279,-57.3956,5.7698,3.2066,7.9845
2015/1/19,0,-3.4393,-1.9355,,1.4652,11.0639,2748787882,5193578950,3997636480,284.7088,45.5401,-7.1138,4.5483,4.3721,-56.2848,5.7698,3.0963,7.8299
2015/1/20,0,2.3206,6.5789,,0.7588,14.144,2748787882,5314099130,4260638880,284.7088,46.5969,-7.5818,4.5483,4.4736,-59.9877,5.7698,3.1681,8.3451
2015/1/21,0,2.3734,1.3889,,1.3189,12.7773,2748787882,5440224901,4319814420,284.7088,47.7028,-7.6871,4.5483,4.5798,-60.8209,5.7698,3.2433,8.461
2015/1/22,0,-0.0515,-1.2177,,0.9016,15.4632,2748787882,5437422106,4267213940,284.7088,47.6782,-7.5935,4.5483,4.5774,-60.0803,5.7698,3.2417,8.3579
2015/1/23,0,-0.3093,10.0154,,0.9094,32.2583,2748787882,5420605337,4694592840,284.7088,47.5308,-8.354,4.5483,4.5633,-66.0976,5.7698,3.2316,9.195
2015/1/26,0,2.6887,0.9804,,1.5169,27.7629,2748787882,5566350671,4740618260,284.7088,48.8087,-8.4359,4.5483,4.6859,-66.7456,5.7698,3.3185,9.2852
2015/1/27,0,-0.3021,0.5548,,1.2127,13.7794,2748787882,5549533902,4766918500,284.7088,48.6613,-8.4828,4.5483,4.6718,-67.1159,5.7698,3.3085,9.3367
2015/1/28,0,-0.5051,3.1724,,0.8444,15.757,2748787882,5521505953,4918144880,284.7088,48.4155,-8.7519,4.5483,4.6482,-69.2451,5.7698,3.2918,9.6329
2015/1/29,0,0.0508,1.4706,,1.0337,9.6425,2748787882,5524308748,4990470540,284.7088,48.4401,-8.8806,4.5483,4.6506,-70.2634,5.7698,3.2935,9.7745
2015/1/30,0,9.9949,-10.0132,,1.0271,2.7101,2748787882,6076459343,4490765980,284.7088,53.2817,-7.9913,4.5483,5.1154,-63.2278,5.7698,3.6227,8.7958
2015/2/2,0,-5.7196,-9.9561,,2.8184,1.7636,2748787882,5728912776,4043661900,284.7088,50.2342,-7.1957,4.5483,4.8228,-56.9328,5.7698,3.4155,7.9201
2015/2/3,0,-1.1742,1.1382,,1.8647,18.484,2748787882,5661645698,4089687320,284.7088,49.6443,-7.2776,4.5483,4.7662,-57.5808,5.7698,3.3753,8.0102
2015/2/4,0,-0.099,-3.3762,,1.3285,13.079,2748787882,5656040108,3951611060,284.7088,49.5952,-7.0319,4.5483,4.7614,-55.6367,5.7698,3.372,7.7398
2015/2/5,0,-1.7839,1.8303,,1.2069,11.7168,2748787882,5555139492,4023936720,284.7088,48.7104,-7.1606,4.5483,4.6765,-56.6551,5.7698,3.3119,7.8814
2015/2/6,0,-3.0777,-2.7778,,1.1152,6.9281,2748787882,5384169003,3912160700,284.7088,47.2113,-6.9617,4.5483,4.5326,-55.0813,5.7698,3.2099,7.6625
2015/2/9,0,0.1562,-6.3866,,0.645,8.7654,2748787882,5392577388,3662308420,284.7088,47.285,-6.5171,4.5483,4.5397,-51.5635,5.7698,3.2149,7.1731
2015/2/10,0,0.4678,0.3591,,0.5798,5.4631,2748787882,5417802542,3675458540,284.7088,47.5062,-6.5405,4.5483,4.5609,-51.7487,5.7698,3.23,7.1989
2015/2/11,0,0.0517,10.0179,,0.5243,9.7288,2748787882,5420605337,4043661900,284.7088,47.5308,-7.1957,4.5483,4.5633,-56.9328,5.7698,3.2316,7.9201
2015/2/12,0,2.4819,7.6423,,1.0677,22.4479,2748787882,5555139492,4352689720,284.7088,48.7104,-7.7456,4.5483,4.6765,-61.2837,5.7698,3.3119,8.5254
2015/2/13,0,0.4036,-0.3021,,0.9971,15.8378,2748787882,5577561851,4339539600,284.7088,48.9071,-7.7222,4.5483,4.6954,-61.0986,5.7698,3.3252,8.4996
2015/2/16,0,1.5578,-0.1515,,1.1051,9.6434,2748787882,5664448493,4332964540,284.7088,49.6689,-7.7105,4.5483,4.7685,-61.006,5.7698,3.377,8.4867
2015/2/17,0,0.099,-0.9105,,0.7469,6.5208,2748787882,5670054083,4293514180,284.7088,49.7181,-7.6403,4.5483,4.7732,-60.4506,5.7698,3.3804,8.4095
2015/2/25,0,-2.2244,4.9005,,0.805,11.6139,2748787882,5543928312,4503916100,284.7088,48.6121,-8.0147,4.5483,4.6671,-63.4129,5.7698,3.3052,8.8216
2015/2/26,0,1.5672,-0.5839,,0.9178,9.2305,2748787882,5630814954,4477615860,284.7088,49.374,-7.9679,4.5483,4.7402,-63.0426,5.7698,3.357,8.77
2015/2/27,0,0.0996,1.0279,,0.7813,9.1888,2748787882,5636420544,4523641280,284.7088,49.4232,-8.0498,4.5483,4.7449,-63.6907,5.7698,3.3603,8.8602
2015/3/2,0,1.094,0.436,,1.036,10.0302,2748787882,5698082032,4543366460,284.7088,49.9638,-8.0849,4.5483,4.7968,-63.9684,5.7698,3.3971,8.8988
2015/3/3,0,-0.8854,2.3155,,1.24,13.9603,2748787882,5647631724,4648567420,284.7088,49.5215,-8.2721,4.5483,4.7544,-65.4496,5.7698,3.367,9.1049
2015/3/4,0,2.134,1.1315,,1.266,9.0435,2748787882,5768151904,4701167900,284.7088,50.5782,-8.3657,4.5483,4.8558,-66.1901,5.7698,3.4388,9.2079
2015/3/5,0,-0.1944,6.5734,,1.2301,16.7836,2748787882,5756940725,5010195720,284.7088,50.4799,-8.9157,4.5483,4.8464,-70.5411,5.7698,3.4322,9.8132
2015/3/6,0,-1.5579,3.4121,,0.9743,18.4826,2748787882,5667251288,5181147280,284.7088,49.6935,-9.2199,4.5483,4.7709,-72.948,5.7698,3.3787,10.148
2015/3/9,0,0.3462,10.0254,,0.9127,25.2996,2748787882,5686870852,5700577020,284.7088,49.8655,-10.1442,4.5483,4.7874,-80.2613,5.7698,3.3904,11.1654
2015/3/10,0,0.4929,-0.8074,,0.9459,22.1277,2748787882,5714898801,5654551600,284.7088,50.1113,-10.0623,4.5483,4.811,-79.6133,5.7698,3.4071,11.0752
2015/3/11,0,-1.0299,10,,1.1905,26.3507,2748787882,5656040108,6220006760,284.7088,49.5952,-11.0685,4.5483,4.7614,-87.5747,5.7698,3.372,12.1828
2015/3/12,0,0.6442,-3.8055,,1.0509,24.6012,2748787882,5692476442,5983304600,284.7088,49.9147,-10.6473,4.5483,4.7921,-84.242,5.7698,3.3937,11.7191
2015/3/13,0,0.8863,0,,1.0486,17.1293,2748787882,5742926750,5983304600,284.7088,50.3571,-10.6473,4.5483,4.8346,-84.242,5.7698,3.4238,11.7191
2015/3/16,0,2.001,0,,1.5216,16.0545,2748787882,5857841341,5983304600,284.7088,51.3647,-10.6473,4.5483,4.9313,-84.242,5.7698,3.4923,11.7191
