ÈÕÆÚ,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH
2016/12/21,3.7572,0.7746,0.1963,0.8451,1.2442,0.4431,0.7342,0.5121,1.0808,1.2804,2.7206,0.0307,1.2939,0.1791,0.862,0.0946,5160942177,3364730835,4067034136,4067034136,5083858000,13180184608,4116000000,13180184608,570.3925,312.9692,-745.4494,-311.9374,104.9376,44.2754,82.5628,22.5398,2.2935,4.3065,72.4533,30.3185,8.8596,3.4079,2.9396,1.7349,6.1242,4.4554,350.9001,146.836,7.8837,5.0749,5.5944,2.5836
2016/12/22,0.5571,-0.559,-0.7185,0,-0.3186,3.7326,0.0729,1.2506,0.7138,1.1514,1.6781,0.122,0.9816,0.9832,0.7482,0.2501,5189693944,3345920320,4037813120,4037813120,5067660000,13672149422,4119000000,13672149422,573.5702,311.2196,-740.0935,-311.9165,104.6032,45.928,82.623,22.804,2.3063,4.2824,71.9327,30.3164,8.8314,3.5351,2.9417,1.7552,6.1583,4.4304,348.3789,146.8262,7.8586,5.2644,5.5985,2.6138
2016/12/23,-0.6925,-3.2326,0.2632,0,-0.411,0.7524,0.2185,-0.8692,1.1345,1.86,3.039,0.1353,1.7479,1.7419,2.0589,0.3728,5153754235,3237759860,4048438944,4048438944,5046834000,13775014792,4128000000,13775014792,569.5981,301.1591,-742.0411,-312.0001,104.1734,46.2735,82.8035,22.6149,2.2903,4.144,72.122,30.3246,8.7951,3.5617,2.9481,1.7407,6.1156,4.2872,349.2957,146.8656,7.8263,5.304,5.6107,2.5922
2016/12/26,0.8368,1.4524,2.3622,0,3.668,-2.8247,-0.7994,-0.323,0.7179,1.5289,2.371,0.0234,2.8364,0.8924,1.5945,0.125,5196881885,3284786147,4144071360,4144071360,5231954000,13385915348,4095000000,13385915348,574.3646,305.5332,-759.5696,-312.0594,107.9945,44.9665,82.1416,22.5405,2.3095,4.2042,73.8257,30.3303,9.1177,3.4611,2.9246,1.735,6.1668,4.3495,357.5468,146.8935,8.1134,5.1542,5.5659,2.5836
2016/12/27,0.4149,6.3708,-0.2564,-0.419,-0.8846,-0.3675,0.6593,-0.5556,0.6083,6.0386,3.6145,0.016,2.2696,0.5799,1.4048,0.0719,5218445711,3494053124,4133445536,4133445536,5185674000,13336718867,4122000000,13336718867,576.7478,324.9981,-757.622,-310.7519,107.0392,44.8012,82.6832,22.4163,2.3191,4.472,73.6364,30.2032,9.037,3.4484,2.9439,1.7254,6.1924,4.6266,356.6299,146.278,8.0416,5.1352,5.6026,2.5694
2016/12/28,-1.2397,-1.7497,-0.6427,0.8415,-0.6693,-0.5701,1.2373,-0.6052,0.8306,3.569,1.4189,0.0513,1.2032,0.3739,2.7314,0.2055,5153754235,3432918951,4106880976,4106880976,5150964000,13260687941,4173000000,13260687941,569.5981,319.3117,-752.753,-313.5349,106.3227,44.5458,83.7062,22.2912,2.2903,4.3938,73.1631,30.4737,8.9766,3.4287,2.9803,1.7158,6.1156,4.5456,354.338,147.5881,7.9878,5.1059,5.6719,2.5551
2016/12/29,-0.2789,4.726,-1.6818,-0.1391,0.7637,-0.8432,0.647,0.0937,0.7162,7.4227,1.7881,0.026,1.0741,0.448,1.9973,0.1399,5139378351,3595159641,4037813120,4037813120,5190302000,13148877756,4200000000,13148877756,568.0092,334.4025,-740.0935,-313.1793,107.1347,44.1702,84.2478,22.3127,2.2839,4.6014,71.9327,30.4392,9.0451,3.3998,2.9996,1.7174,6.0986,4.7605,348.3789,147.4206,8.0488,5.0629,5.7086,2.5575
2016/12/30,1.5385,-2.6161,-0.1316,0.1393,1.9171,0.2041,0.6429,-0.3744,0.9069,5.5736,2.0116,0.0348,1.4891,0.3476,2.2732,0.0985,5218445711,3501107067,4032500208,4032500208,5289804000,13175712200,4227000000,13175712200,576.7478,325.6542,-739.1197,-313.1534,109.1886,44.2603,84.7894,22.1886,2.3191,4.4811,71.8381,30.4367,9.2185,3.4067,3.0188,1.7079,6.1924,4.6359,347.9205,147.4084,8.2031,5.0732,5.7453,2.5433
2017/1/3,0.4132,1.5447,1.581,0.1391,3.4996,-0.2037,-0.071,0.2349,0.8054,4.4871,1.3676,0.0187,1.7718,0.4794,1.6321,0.1488,5240030677,3555578573,4096235306,4096235306,5474924000,13148877756,4224000000,13148877756,-25.7425,334.1302,-2109.8502,-882.5511,53.6445,40.5473,101.4697,20.4542,2.5603,4.4707,75.5882,31.6186,1.6839,2.2001,3.019,1.1098,7.4,4.4725,258.6233,108.1822,1.7348,2.648,5.0608,1.3358
2017/1/4,1.3717,0,0.6485,0.1389,2.6627,0.5442,1.8466,0.3749,1.1537,3.5286,1.2114,0.0276,2.053,0.4247,2.8185,0.1376,5311910384,3555578573,4122799738,4122799738,5620706000,13220436274,4302000000,13220436274,-26.0956,334.1302,-2123.5327,-884.2899,55.0729,40.768,103.3435,20.5391,2.5954,4.4707,76.0784,31.6809,1.7287,2.212,3.0747,1.1144,7.5015,4.4725,260.3004,108.3953,1.781,2.6624,5.1543,1.3414
2017/1/5,-0.6766,-0.0661,0.1289,-0.2774,-0.0823,1.8606,2.9289,0.2801,0.7966,3.0271,1.2621,0.0782,1.0796,1.0445,5.5247,0.2377,5275970531,3553226999,4128112624,4128112624,5616078000,13466418681,4428000000,13466418681,-25.9191,333.9092,-2126.2692,-879.2496,55.0276,41.5265,106.3703,20.5318,2.5778,4.4678,76.1765,31.5003,1.7273,2.2532,3.1648,1.114,7.4508,4.4695,260.6359,107.7775,1.7795,2.712,5.3052,1.3409
2017/1/6,0.9537,-1.7869,-1.2227,-0.4172,-2.1838,-1.3949,0.4065,-0.1862,1.0235,2.0933,1.2743,0.0219,2.1115,0.4797,3.2364,0.1957,5326286326,3489734525,4077640205,4077640205,5493436000,13278577571,4446000000,13278577571,-26.1663,327.9426,-2100.2724,-867.5183,53.8259,40.9473,106.8027,20.3046,2.6024,4.3879,75.2451,31.08,1.6896,2.2218,3.1776,1.1017,7.5218,4.3897,257.4492,106.3395,1.7407,2.6742,5.3268,1.326
2017/1/9,0.6748,0.6739,-2.4104,-2.095,4.3387,0.0337,0.2699,-0.0933,0.8948,2.3944,4.0005,0.1783,1.3264,0.3537,2.7159,0.0943,5362226180,3513250256,3979351809,3979351809,5731778000,13283049978,4458000000,13283049978,-26.3428,330.1525,-2049.6469,-856.5952,56.1612,40.9611,107.0909,20.4611,2.62,4.4175,73.4314,30.6887,1.7629,2.2225,3.1862,1.1102,7.5726,4.4193,251.2436,105.0005,1.8162,2.6751,5.3412,1.3363
2017/1/10,0.8043,0.4685,-0.4673,-0.1427,-1.9378,-0.0673,-1.8843,-0.2334,1.7713,2.3826,1.1399,0.0682,1.1898,0.314,2.5917,0.2523,5405354004,3529711268,3960756707,3960756707,5620706000,13274105163,4374000000,13274105163,-26.5547,331.6994,-2040.0691,-854.9901,78.2787,40.9335,105.0731,20.4051,2.641,4.4382,73.0882,30.6312,2.4571,2.221,3.1262,1.1072,7.6335,4.44,250.0696,104.8038,2.5314,2.6733,5.2405,1.3326
2017/1/11,-1.5957,-1.8654,-0.4024,0.8571,-0.1235,-0.9771,-1.4403,-0.1872,1.0994,2.7846,0.7955,0.0244,0.6367,0.3648,2.2647,0.0881,5319098355,3463867220,3944818048,3944818048,5613764000,13144405349,4311000000,13144405349,-26.1309,325.5118,-2031.8596,-862.4345,78.182,40.5335,103.5597,20.3672,2.5989,4.3554,72.7941,30.8979,2.4541,2.1993,3.0811,1.1051,7.5117,4.3571,249.0632,105.7163,2.5283,2.6471,5.165,1.3301
2017/1/12,0.1351,0.611,-0.3367,-0.1416,0,-0.1701,-0.8351,0.0938,0.5133,2.4882,1.1511,0.0577,0.5249,0.2577,1.7287,0.1122,5326286326,3485031379,3931535832,3931535832,5613764000,13122043312,4275000000,13122043312,-26.1663,327.5006,-2025.0183,-860.0457,78.182,40.4646,102.6949,20.3586,2.6024,4.382,72.549,30.8123,2.4541,2.1956,3.0554,1.1046,7.5218,4.3838,248.2247,105.4235,2.5283,2.6426,5.1219,1.3296
2017/1/13,-2.969,-3.5088,-0.6081,-1.844,-1.4427,0.4772,-0.4912,-0.281,0.8114,2.3866,1.1204,0.0736,0.8888,0.3731,1.8848,0.0691,5168150969,3362749576,3907627844,3907627844,5532774000,13184657015,4254000000,13184657015,-25.3894,316.0094,-2012.704,-841.3557,77.0541,40.6576,102.1904,20.2333,2.5251,4.2282,72.1078,30.1427,2.4187,2.206,3.0404,1.0978,7.2985,4.2299,246.7152,103.1325,2.4918,2.6552,5.0967,1.3214
2017/1/16,-0.6954,-6.6434,-5.1666,-1.0116,-1.0456,1.7978,-3.0324,-1.3621,1.0939,3.3467,2.682,0.0653,2.02,1.1653,2.3767,0.2657,5132211116,3139350129,3705738166,3705738166,5474924000,13421694607,4125000000,13421694607,-25.2128,295.0158,-1908.7166,-832.395,76.2484,41.3886,99.0915,19.9475,2.5076,3.9474,68.3823,29.8217,2.3934,2.2457,2.9482,1.0823,7.2478,3.9489,233.9685,102.0341,2.4658,2.703,4.9422,1.3027
2017/1/17,1.9608,0.1498,-1.7921,1.1679,5.7904,0.3665,0.8,0.0952,0.5196,1.9446,2.4449,0.0049,1.9848,0.3998,1.6049,0.1051,5232842706,3144053275,3639327088,3639327088,5791942000,13470891089,4158000000,13470891089,-25.7072,295.4577,-1874.5102,-843.5292,80.6635,41.5403,99.8843,20.0007,2.5568,3.9533,67.1568,30.2206,2.532,2.2539,2.9718,1.0852,7.3899,3.9549,229.7755,103.3989,2.6086,2.7129,4.9817,1.3062
2017/1/18,1.9231,-0.1496,0.8029,0.4329,-0.2797,0.5312,1.1544,-0.1427,0.7804,1.0765,2.0677,0.0041,1.0642,0.4605,2.1321,0.0711,5333474297,3139350129,3668547963,3668547963,5775744000,13542449607,4206000000,13542449607,-26.2016,295.0158,-1889.561,-841.4194,80.4379,41.761,101.0373,19.837,2.6059,3.9474,67.6961,30.145,2.5249,2.2659,3.0061,1.0763,7.532,3.9489,231.6204,103.1403,2.6013,2.7273,5.0392,1.2955
2017/1/19,0.4043,-0.3745,0.2896,-0.5747,-1.6026,-0.1651,-0.214,0.5241,0.479,1.2684,0.9513,0.0281,0.7954,0.943,1.2567,0.1308,5355038209,3127592263,3679173735,3679173735,5683184000,13520087570,4197000000,13520087570,-26.3075,293.9108,-1895.034,-837.0192,79.1488,41.692,100.8211,19.9535,2.6165,3.9326,67.8921,29.9873,2.4845,2.2622,2.9997,1.0827,7.5624,3.9341,232.2913,102.601,2.5596,2.7228,5.0285,1.3031
2017/1/20,-0.1342,1.8797,5.4874,0.289,-0.0407,0.1323,1.0722,0.5687,0.6468,1.3389,1.9275,0.0339,0.7562,0.3575,1.4002,0.11,5347850238,3186381591,3881063413,3881063413,5680870000,13537977200,4242000000,13537977200,-26.2722,299.4355,-1999.0214,-840.8627,79.1166,41.7472,101.9021,20.1035,2.6129,4.0065,71.6176,30.125,2.4835,2.2652,3.0318,1.0908,7.5523,4.0081,245.038,103.0721,2.5585,2.7264,5.0824,1.3129
2017/1/23,2.8226,2.2878,1.848,-1.0086,2.6069,-0.033,0.9194,0.2356,1.2093,1.4821,1.601,0.0181,1.0721,0.3033,1.6449,0.0492,5498797624,3259280358,3952787377,3952787377,5828966000,13533504792,4281000000,13533504792,-27.0137,306.286,-2035.9643,-830.868,81.1791,41.7334,102.839,20.1154,2.6867,4.0981,72.9412,29.767,2.5482,2.2644,3.0597,1.0914,7.7655,4.0998,249.5664,101.8469,2.6252,2.7255,5.1291,1.3137
2017/1/24,-1.8301,-0.8658,0.4704,2.4745,-1.1513,-0.5618,-0.5606,-0.047,1.8202,1.1019,1.2407,0.1056,0.6307,0.3105,0.9906,0.0381,5398166033,3231061481,3971382479,3971382479,5761860000,13457473867,4257000000,13457473867,-26.5194,303.6342,-2045.5421,-848.5575,80.2445,41.4989,102.2625,20.0353,2.6375,4.0627,73.2843,30.4007,2.5189,2.2517,3.0425,1.0871,7.6233,4.0643,250.7404,104.0153,2.595,2.7102,5.1003,1.3085
2017/1/25,-0.5326,0.8734,0.1338,-0.5682,0.2811,0.2991,0.7752,0.5644,0.943,1.4483,0.4275,0.0374,0.5263,0.1968,1.4143,0.0374,5369414150,3259280358,3976695366,3976695366,5778058000,13497725533,4290000000,13497725533,-26.3781,306.286,-2048.2786,-846.9639,80.4701,41.6231,103.0552,20.2265,2.6235,4.0981,73.3823,30.3436,2.5259,2.2584,3.0661,1.0975,7.5827,4.0998,251.0759,103.82,2.6023,2.7183,5.1399,1.3209
2017/1/26,-0.5355,2.1645,1.5364,0.2857,1.2014,0.4307,0.3497,0.4677,0.769,1.7356,1.0692,0.0307,0.6725,0.2564,1.5147,0.0927,5340662267,3329827552,4037793558,4037793558,5847478000,13555866829,4305000000,13555866829,-26.2369,312.9156,-2079.7485,-849.2397,81.4369,41.8024,103.4155,20.3188,2.6094,4.1869,74.5098,30.4252,2.5563,2.2682,3.0768,1.1025,7.5421,4.1885,254.9334,104.0989,2.6336,2.73,5.1578,1.327
2017/2/3,0.6729,-1.2712,-0.6579,0.4274,-2.3348,-1.0887,-0.7666,-1.0242,0.4926,0.9114,0.6589,0.0039,0.6491,0.2584,2.1571,0.0788,5376602121,3287499236,4011229126,4011229126,5710952000,13408277385,4272000000,13408277385,-26.4134,308.9378,-2066.066,-852.2805,79.5355,41.3472,102.6228,20.1013,2.627,4.1336,74.0196,30.5341,2.4966,2.2435,3.0533,1.0907,7.5929,4.1353,253.2562,104.4717,2.5721,2.7003,5.1183,1.3128
2017/2/6,2.139,0.5007,0.1325,-0.5674,0.9319,0.5337,0.4213,0.3293,0.9003,1.4111,0.7031,0.0093,0.8203,0.2839,2.3715,0.0444,5491609653,3303960248,4016542013,4016542013,5764174000,13479835904,4290000000,13479835904,-26.9784,310.4847,-2068.8025,-848.2026,80.2767,41.5679,103.0552,20.1822,2.6832,4.1543,74.1176,30.388,2.5199,2.2554,3.0661,1.0951,7.7553,4.156,253.5917,103.9718,2.596,2.7147,5.1399,1.318
2017/2/7,0.7853,-0.5694,-0.1984,-1.2839,-0.3613,-0.8958,-0.8392,0.1406,0.8214,1.1539,0.6378,0.0356,0.5379,0.4366,1.9192,0.1061,5534737478,3285147663,4008572683,4008572683,5743348000,13359080904,4254000000,13359080904,-27.1903,308.7169,-2064.6977,-837.3222,79.9867,41.1955,102.1904,20.21,2.7043,4.1307,73.9706,29.9982,2.5108,2.2352,3.0404,1.0966,7.8162,4.1323,253.0885,102.6381,2.5867,2.6904,5.0967,1.3199
2017/2/8,1.4286,0.7158,0,-0.289,-0.4835,-0.2009,0.9873,0.0936,1.0004,1.2543,1.0283,0.109,0.6091,0.419,1.7557,0.0542,5613805156,3308663394,4008572683,4008572683,5715580000,13332246459,4296000000,13332246459,-27.5787,310.9267,-2064.6977,-837.7722,79.6,41.1128,103.1993,20.3011,2.7429,4.1602,73.9706,30.0143,2.4986,2.2307,3.0704,1.1015,7.9279,4.1619,253.0885,102.6933,2.5742,2.685,5.1471,1.3258
2017/2/9,0.5122,0.6397,-0.0663,0,1.498,0.4361,2.2346,0.4677,1.1272,1.4366,0.6979,0.0344,0.8404,0.3402,3.7346,0.1421,5642557039,3329827552,4005916240,4005916240,5801198000,13390387756,4392000000,13390387756,-27.72,312.9156,-2063.3295,-836.0162,80.7924,41.2921,105.5055,20.3549,2.7569,4.1869,73.9216,29.9514,2.5361,2.2405,3.139,1.1044,7.9685,4.1885,252.9208,102.478,2.6127,2.6967,5.2621,1.3293
2017/2/10,-0.6369,1.9774,-0.2653,-0.7246,-1.5158,-0.3674,0.4781,-0.2793,1.0904,3.9432,1.6503,0.0413,0.4854,0.2675,4.1429,0.1689,5606617185,3395671600,3995290468,3995290468,5713266000,13341191274,4413000000,13341191274,-27.5434,319.1032,-2057.8564,-831.4109,79.5678,41.1404,106.0099,20.3302,2.7394,4.2696,73.7255,29.7864,2.4976,2.2322,3.154,1.1031,7.9177,4.2714,252.2499,101.9135,2.5731,2.6868,5.2872,1.3277
2017/2/13,7.0513,-0.2078,0.266,0.7299,1.1341,3.2853,1.5636,1.4939,3.7048,1.7346,0.8526,0.0581,1.0357,1.0192,4.7026,0.2846,6001955576,3388616880,4005916240,4005916240,5778058000,13779487199,4482000000,13779487199,-29.4856,318.4402,-2063.3295,-838.4142,80.4701,42.4919,107.6675,20.6577,2.9325,4.2608,73.9216,30.0373,2.5259,2.3056,3.2033,1.1209,8.476,4.2625,252.9208,102.7719,2.6023,2.775,5.3699,1.3491
2017/2/14,-3.9521,-1.6655,-0.2653,0,-3.2038,0.4869,-1.3387,-0.506,3.1394,1.9989,0.9084,0.0205,0.771,0.8619,2.9552,0.2093,5764752542,3332179125,3995290468,3995290468,5592938000,13846573310,4422000000,13846573310,-28.3203,313.1366,-2057.8564,-837.1303,77.892,42.6988,106.2261,20.5257,2.8166,4.1898,73.7255,29.9913,2.445,2.3168,3.1605,1.1137,8.141,4.1915,252.2499,102.6146,2.5189,2.7885,5.298,1.3405
2017/2/15,-1.4963,-0.988,0,0,-0.8275,-0.0323,-1.4925,0.7859,1.7588,2.1478,,,0.8591,2.3797,2.603,0.4404,5678496893,3299257101,3995290468,3995290468,5546658000,13842100903,4356000000,13842100903,-27.8965,310.0428,-2057.8564,-835.0721,77.2474,42.685,104.6407,20.6347,2.7745,4.1484,73.7255,29.9176,2.4248,2.316,3.1133,1.1196,8.0192,4.1501,252.2499,102.3623,2.4981,2.7876,5.2189,1.3476
2017/2/16,0.5063,1.0691,0,0,-0.5006,-0.1939,5.303,0.5046,1.1185,1.8575,,,0.6222,1.1093,6.5754,0.2153,5707248776,3334530698,3995290468,3995290468,5518890000,13815266459,4587000000,13815266459,-28.0378,313.3576,-2057.8564,-834.8739,76.8607,42.6023,110.1898,20.7379,2.7885,4.1928,73.7255,29.9105,2.4126,2.3116,3.2784,1.1252,8.0598,4.1944,252.2499,102.338,2.4856,2.7822,5.4957,1.3543
2017/2/17,-2.5189,-0.8463,0,0,0.7966,-2.2337,0.0654,-0.0913,1.3207,1.979,,,0.5615,0.7948,5.4555,0.2137,5563489361,3306311821,3995290468,3995290468,5562856000,13506670348,4590000000,13506670348,-27.3316,310.7057,-2057.8564,-832.8818,77.473,41.6506,110.2619,20.6667,2.7183,4.1573,73.7255,29.8391,2.4319,2.2599,3.2805,1.1214,7.8568,4.159,252.2499,102.0938,2.5054,2.7201,5.4993,1.3497
2017/2/20,1.0336,0.2134,0,0,2.0383,0.596,0.915,2.5582,1.0282,1.8893,,,1.1805,0.4612,3.1679,0.5898,5620993127,3313366540,3995290468,3995290468,5676242000,13587173681,4632000000,13587173681,-27.614,311.3687,-2057.8564,-836.2145,79.0521,41.8989,111.2708,21.2843,2.7464,4.1662,73.7255,29.9585,2.4814,2.2734,3.3106,1.1549,7.938,4.1678,252.2499,102.5023,2.5564,2.7363,5.5496,1.39
2017/2/21,-0.6394,0.6388,0,0,-0.3261,0.395,9.9741,0.5345,1.8639,1.8139,,,0.6242,0.4617,4.0898,0.5475,5585053273,3334530698,3995290468,3995290468,5657730000,13640842570,5094000000,13640842570,-27.4375,313.3576,-2057.8564,-836.7998,78.7943,42.0644,122.369,21.4127,2.7288,4.1928,73.7255,29.9795,2.4733,2.2824,3.6408,1.1618,7.8873,4.1944,252.2499,102.5741,2.5481,2.7471,6.1032,1.3984
2017/2/22,-0.3861,-0.4937,0,0,1.4315,0.5574,-0.7067,-0.7975,1.5774,1.7024,,,0.733,0.7356,12.2023,0.3009,5563489361,3318069686,3995290468,3995290468,5738720000,13716873496,5058000000,13716873496,-27.3316,311.8107,-2057.8564,-837.2813,79.9223,42.2988,121.5042,21.2543,2.7183,4.1721,73.7255,29.9967,2.5087,2.2951,3.615,1.1532,7.8568,4.1737,252.2499,102.6331,2.5846,2.7624,6.06,1.3881
2017/2/23,-0.9044,1.4883,0,0,0.7258,-0.2934,-2.9656,-0.2233,1.1546,3.4894,,,0.7762,0.3948,6.7961,0.256,5513173565,3367452722,3995290468,3995290468,5780372000,13676621829,4908000000,13676621829,-27.0844,316.4514,-2057.8564,-835.6669,80.5023,42.1747,117.9009,21.1652,2.6937,4.2342,73.7255,29.9389,2.5269,2.2884,3.5078,1.1484,7.7858,4.2359,252.2499,102.4352,2.6033,2.7543,5.8803,1.3822
2017/2/24,-1.6949,1.3268,0,0,0.04,0.5559,-2.0171,0.6714,1.5393,3.0993,,,0.6583,0.3272,3.8257,0.2204,5419729946,3412132612,3995290468,3995290468,5782686000,13752652755,4809000000,13752652755,-26.6253,320.6501,-2057.8564,-835.3365,80.5346,42.4092,115.5227,21.2949,2.6481,4.2903,73.7255,29.9271,2.528,2.3011,3.4371,1.1554,7.6538,4.2921,252.2499,102.3947,2.6044,2.7696,5.7617,1.3907
2017/2/27,-0.3979,-0.4135,0,0,0.8804,0.9431,0.4367,0.7559,0.8225,2.66,,,1.6427,0.7121,3.4296,0.3161,5398166033,3398023173,3995290468,3995290468,5833594000,13882352570,4830000000,13882352570,-26.5194,319.3242,-2057.8564,-837.1114,81.2435,42.8091,116.0272,21.5056,2.6375,4.2726,73.7255,29.9906,2.5502,2.3228,3.4521,1.1669,7.6233,4.2743,252.2499,102.6122,2.6273,2.7958,5.7869,1.4045
2017/2/28,0.1332,-0.4844,0,0,0.119,0.0966,0.3106,0.3089,0.7843,1.6871,,,0.5452,0.7882,2.5846,0.2863,5405354004,3381562161,3995290468,3995290468,5840536000,13895769792,4845000000,13895769792,-26.5547,317.7773,-2057.8564,-836.2806,81.3402,42.8505,116.3875,21.552,2.641,4.2519,73.7255,29.9609,2.5533,2.325,3.4628,1.1694,7.6335,4.2536,252.2499,102.5104,2.6304,2.7985,5.8048,1.4075
2017/3/1,0.133,0.5563,0,0,3.645,-0.2897,-1.4241,-0.5719,1.0376,2.3908,,,2.739,0.6953,2.5243,0.2716,5412541975,3400374746,3995290468,3995290468,6053424000,13855518125,4776000000,13855518125,-26.59,319.5452,-2057.8564,-836.7432,84.3051,42.7264,114.73,21.4437,2.6446,4.2756,73.7255,29.9774,2.6463,2.3183,3.4135,1.1635,7.6436,4.2773,252.2499,102.5671,2.7263,2.7903,5.7222,1.4004
2017/3/2,-1.1952,-1.1757,0,0,-1.0321,-1.3234,-1.9472,-0.9735,0.8003,2.1233,,,1.6439,0.4479,3.1192,0.2803,5347850238,3360398003,3995290468,3995290468,5990946000,13672149422,4683000000,13672149422,-26.2722,315.7884,-2057.8564,-836.8281,83.435,42.1609,112.4959,21.2383,2.6129,4.2253,73.7255,29.9805,2.619,2.2876,3.347,1.1524,7.5523,4.227,252.2499,102.5775,2.6982,2.7534,5.6107,1.387
2017/3/3,-2.5538,-1.3296,0,0,1.236,-0.0327,0.3203,-0.5362,1.7722,1.5853,,,1.1074,0.301,2.0302,0.1844,5211278794,3315718113,3995290468,3995290468,6064994000,13667677014,4698000000,13667677014,-25.6013,311.5897,-2057.8564,-837.9611,84.4662,42.1471,112.8562,21.1511,2.5462,4.1691,73.7255,30.0211,2.6514,2.2869,3.3577,1.1476,7.3594,4.1708,252.2499,102.7164,2.7315,2.7525,5.6287,1.3813
2017/3/6,1.3793,0.6383,0,0,1.5643,-0.1963,2.1711,-0.3594,1.2035,1.928,,,1.0476,0.5099,2.2368,0.2209,5283158501,3336882271,3995290468,3995290468,6159868000,13640842570,4800000000,13640842570,-25.9544,313.5785,-2057.8564,-836.4883,85.7875,42.0644,115.3065,21.0427,2.5813,4.1957,73.7255,29.9683,2.6928,2.2824,3.4306,1.1418,7.4609,4.1974,252.2499,102.5359,2.7743,2.7471,5.7509,1.3742
2017/3/7,-0.5442,-0.9161,0,0,1.7656,0.7869,-0.9375,0.1353,0.566,2.1909,,,0.8946,0.4549,2.6467,0.2464,5254406618,3306311821,3995290468,3995290468,6268626000,13748180348,4755000000,13748180348,-25.8131,310.7057,-2057.8564,-838.4803,87.3022,42.3954,114.2255,21.1223,2.5673,4.1573,73.7255,30.0397,2.7404,2.3003,3.3985,1.1461,7.4203,4.159,252.2499,102.7801,2.8232,2.7687,5.697,1.3794
2017/3/8,-0.9576,0.0711,0,0,-2.0672,-0.553,-2.2713,0.6303,0.6402,1.8135,,,0.7552,0.264,2.4501,0.1239,5204090823,3308663394,3995290468,3995290468,6139042000,13672149422,4647000000,13672149422,-25.5659,310.9267,-2057.8564,-839.3772,85.4975,42.1609,111.6311,21.2786,2.5427,4.1602,73.7255,30.0718,2.6837,2.2876,3.3213,1.1546,7.3493,4.1619,252.2499,102.89,2.7649,2.7534,5.5676,1.3896
2017/3/9,0.5525,-2.9851,0,0,-0.1131,-1.3085,-0.3873,-0.5369,0.6659,2.5322,,,0.7184,0.4065,1.6336,0.1481,5232842706,3209897322,3995290468,3995290468,6132100000,13493253126,4629000000,13493253126,-25.7072,301.6453,-2057.8564,-840.2552,85.4008,41.6093,111.1987,21.1929,2.5568,4.0361,73.7255,30.1033,2.6807,2.2577,3.3084,1.1499,7.3899,4.0377,252.2499,102.9976,2.7618,2.7174,5.546,1.384
2017/3/10,-0.2747,1.0256,0,0,-1.9623,-1.1601,0.5833,0.1799,0.5968,1.76,,,0.8782,0.5381,1.1596,0.0711,5218466765,3242819346,3995290468,3995290468,6011772000,13336718867,4656000000,13336718867,-25.6366,304.7391,-2057.8564,-840.3496,83.725,41.1266,111.8473,21.2304,2.5497,4.0775,73.7255,30.1067,2.6281,2.2315,3.3277,1.1519,7.3696,4.0791,252.2499,103.0092,2.7076,2.6859,5.5784,1.3865
2017/3/13,0.551,-0.5076,0,0,0.8853,0.0671,0.3866,-0.2245,0.8496,1.4395,,,0.7128,0.3669,1.3033,0.1728,5247218648,3226358334,3995290468,3995290468,6064994000,13345663682,4674000000,13345663682,-25.7778,303.1922,-2057.8564,-838.8485,84.4662,41.1541,112.2797,21.1413,2.5638,4.0568,73.7255,30.0529,2.6514,2.233,3.3406,1.1471,7.4102,4.0584,252.2499,102.8252,2.7315,2.6877,5.5999,1.3807
2017/3/14,-0.9589,0.8746,0,0,1.488,0.5027,-1.2837,-0.5401,0.569,1.548,,,0.8315,0.2785,1.3775,0.1783,5196902852,3254577212,3995290468,3995290468,6155240000,13412749793,4614000000,13412749793,-25.5306,305.844,-2057.8564,-840.3402,85.7231,41.361,110.8384,21.0668,2.5392,4.0922,73.7255,30.1063,2.6908,2.2442,3.2977,1.1431,7.3391,4.0939,252.2499,103.008,2.7722,2.7012,5.5281,1.3758
2017/3/15,0.2766,-1.0838,0,0,-2.1053,-0.0333,-1.9506,-0.8597,0.8567,1.0975,,,1.502,0.3312,1.815,0.3245,5211278794,3219303615,3995290468,3995290468,6025656000,13408277385,4524000000,13408277385,-25.6013,302.5293,-2057.8564,-839.9437,83.9184,41.3472,108.6764,20.8848,2.5462,4.0479,73.7255,30.0921,2.6342,2.2435,3.2334,1.1332,7.3594,4.0495,252.2499,102.9594,2.7138,2.7003,5.4202,1.3639
