ÈÕÆÚ,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH
2014/2/25,-2.2617,-2.6217,-3.2738,-2.6256,-1.5341,10.0013,-10.007,-0.5944,0,-1.9355,-1.7733,-2.9351,-1.7768,-1.7123,0.8987,2.6544,2.9004,0.7479,2.6393,67.5469,6.1805,3.5043,1.7094,0.2606,3.8116,0.9447,0.5339,0.1127,1631512950,1281919449,2511677350,1833950000,2077371154,1271231500,2955264000,8336074500,1758240000,2959440000,1083122198,32885600000,,2959440000,47.3989,27.7046,24.7845,42.0896,66.5867,58.1242,51.6555,26.0037,168.064,145.4206,26.9843,28.1802,24.5625,83.9986,2.552,2.5149,3.6621,2.4785,3.608,17.4797,4.1538,2.8482,3.8339,2.4174,3.0264,4.0244,1.5944,1.3964,5.152,1.9821,5.4907,3.7904,6.0666,1.6917,13.1648,0.8948,14.8289,58.7697,1.7624,2.0909,0.6779,33.9468
2014/2/26,0.8264,-0.1923,0.5385,0,3.2891,4.6205,2.6042,-1.146,1.2285,0.3289,-0.471,0.2676,-0.7349,0.6969,0.5692,0.9841,1.9232,0.3247,1.4723,57.0101,6.5461,1.7845,0.9638,0.2151,1.9985,0.4397,0.3872,0.1262,1644996528,1279454219,2525201767,1833950000,2145697845,1329968750,3032224000,8240544000,1779840000,2969175000,1078021152,32973600000,,2969175000,47.7907,27.6513,24.918,42.0896,68.7768,60.8098,53.0007,25.7057,170.1287,145.899,26.8573,28.2556,24.3852,84.595,2.5731,2.5101,3.6819,2.4785,3.7267,18.2874,4.262,2.8155,3.881,2.4254,3.0121,4.0352,1.5829,1.4063,5.1946,1.9783,5.5203,3.7904,6.2661,1.7699,13.5076,0.8846,15.011,58.963,1.7541,2.0965,0.673,34.1879
2014/2/27,-0.8197,2.6975,1.8363,0.5862,-0.5028,-7.6274,-8.8832,-2.7218,0.7282,0.9836,-2.6025,-0.774,1.8793,0,0.4556,1.8172,2.667,0.4665,0.9507,46.3165,7.1584,3.0499,0.9979,0.2199,2.0731,0.6549,0.5044,0.0993,1631512950,1313967435,2571571195,1844700000,2134909420,1228526750,2762864000,8016255000,1792800000,2998380000,1049965396,32718400000,,2998380000,47.3989,28.3972,25.3755,42.3363,68.431,56.1716,48.2925,25.006,171.3675,147.334,26.1583,28.0369,24.8564,84.6393,2.552,2.5778,3.7495,2.493,3.7079,16.8925,3.8834,2.7389,3.9092,2.4492,2.9337,4.004,1.6135,1.407,5.152,2.0317,5.6217,3.8127,6.2346,1.6349,12.3077,0.8605,15.1203,59.543,1.7084,2.0802,0.686,34.2058
2014/2/28,2.9752,0.3752,-0.6762,0.2331,1.4599,-0.4627,2.507,0.4145,0.241,1.2987,0.4858,2.0441,1.3974,-0.692,0.9631,1.6841,1.8748,0.4334,0.5829,31.7528,4.6844,2.3281,0.5562,0.1334,2.0295,0.4042,0.3494,0.039,1680053831,1318897895,2554182659,1849000000,2166075981,1222842500,2832128000,8049483000,1797120000,3037320000,1055066443,33387200000,,3037320000,48.8091,28.5038,25.2039,42.435,69.43,55.9117,49.5032,25.1097,171.7804,149.2475,26.2854,28.6101,25.1997,84.0398,2.6279,2.5875,3.7241,2.4988,3.7621,16.8144,3.9807,2.7503,3.9186,2.4811,2.948,4.0858,1.6358,1.3971,5.3053,2.0393,5.5837,3.8215,6.3256,1.6273,12.6162,0.864,15.1568,60.3162,1.7167,2.1228,0.6955,33.9635
2014/3/3,4.6549,1.8692,-1.2859,-0.1163,1.2175,-0.1073,-0.4348,-1.6512,1.2019,0,1.8533,-1.8714,1.4333,1.0453,3.3389,2.3888,2.3173,0.6831,1.8615,32.5504,3.4925,1.596,0.6647,0.1839,1.8324,0.595,0.4611,0.041,1758258584,1343550192,2521337648,1846850000,2192447687,1221530750,2819814400,7916571000,1818720000,3037320000,1074620454,32762400000,,3037320000,51.0812,29.0365,24.8798,42.3857,70.2753,55.8518,49.2879,24.6951,173.8451,149.2475,26.7725,28.0746,25.5508,84.885,2.7503,2.6358,3.6762,2.4959,3.8079,16.7964,3.9634,2.7048,3.9657,2.4811,3.0026,4.0094,1.6585,1.4111,5.5523,2.0774,5.5119,3.8171,6.4027,1.6256,12.5614,0.8498,15.3389,60.3162,1.7485,2.083,0.7052,34.3051
2014/3/4,-1.8405,-0.1835,-0.9962,0,-0.4374,-4.5102,-0.7915,-1.3641,0.2375,1.2821,-0.4747,-1.2624,-0.163,0.3448,1.3795,3.7035,1.3815,0.4494,0.8512,39.3081,2.6384,1.4957,0.7456,0.1727,1.8923,0.835,0.2627,0.0252,1725897997,1341084962,2496220874,1846850000,2182857975,1166437250,2797496000,7808580000,1823040000,3076260000,1069519408,32348800000,,3076260000,50.141,28.9833,24.632,42.3857,69.9679,53.3327,48.8978,24.3582,174.258,151.1609,26.6455,27.7202,25.5283,85.2417,2.6996,2.631,3.6396,2.4959,3.7912,16.0388,3.9321,2.6679,3.9752,2.5129,2.9884,3.9587,1.6571,1.417,5.4501,2.0736,5.4569,3.8171,6.3746,1.5523,12.462,0.8382,15.3754,61.0895,1.7402,2.0567,0.7046,34.4492
2014/3/5,0.4687,-1.2868,1.3932,1.2806,0.2746,2.9739,7.2627,1.1702,1.4218,0.6329,-0.2385,0.9249,-1.0343,0,1.8537,2.0066,1.6764,0.5364,0.7348,25.3477,5.5891,1.1999,0.6736,0.2199,1.798,0.5547,0.2618,0.0372,1733988144,1323828354,2530997945,1870500000,2188851545,1201125750,3000670400,7899957000,1848960000,3095730000,1066968885,32648000000,,3095730000,50.3761,28.6103,24.9751,42.9284,70.16,54.9188,52.4491,24.6433,176.7356,152.1176,26.5819,27.9766,25.273,85.271,2.7123,2.5972,3.6903,2.5278,3.8016,16.5158,4.2176,2.6992,4.0317,2.5288,2.9813,3.9954,1.6405,1.4175,5.4756,2.0469,5.533,3.866,6.3922,1.5984,13.367,0.848,15.594,61.4762,1.7361,2.0758,0.6975,34.461
2014/3/6,0.1555,0.1862,-0.687,1.1494,-0.4381,-0.995,-0.3847,2.4711,2.3364,0,-0.239,2.5876,-0.055,0,0.9833,1.0752,1.2918,0.4879,0.4278,24.7095,3.6264,1.585,1.5827,0.1729,1.6143,0.4787,0.1802,0.0594,1736684859,1326293584,2513609410,1892000000,2179261834,1189174250,2989126400,8095171500,1892160000,3095730000,1064418361,33492800000,,3095730000,50.4544,28.6636,24.8036,43.4219,69.8526,54.3723,52.2474,25.2522,180.865,152.1176,26.5184,28.7005,25.2558,85.2598,2.7165,2.602,3.665,2.5569,3.785,16.3514,4.2014,2.7659,4.1259,2.5288,2.9741,4.0987,1.6394,1.4173,5.4842,2.0507,5.495,3.9104,6.3641,1.5825,13.3156,0.869,15.9583,61.4762,1.7319,2.1295,0.6971,34.4565
2014/3/7,-0.3106,-0.9294,-1.153,-1.4773,-0.385,-2.1939,0.2832,-2.5654,-0.4566,1.2579,-0.5591,-3.1266,0.4403,-0.3436,0.7423,0.9052,1.0712,0.49,0.4088,23.7039,3.6115,1.0319,0.8894,0.2981,1.505,0.4444,0.177,0.0556,1731291428,1313967435,2484628517,1864050000,2170870837,1163085000,2997592000,7887496500,1883520000,3134670000,1058467140,32445600000,,3134670000,50.2977,28.3972,24.5176,42.7804,69.5837,53.1795,52.3953,24.6044,180.0391,154.031,26.3701,27.8032,25.3471,84.9002,2.7081,2.5778,3.6227,2.5191,3.7704,15.9927,4.2133,2.6949,4.107,2.5606,2.9575,3.9706,1.6453,1.4114,5.4671,2.0317,5.4316,3.8527,6.3396,1.5478,13.3533,0.8467,15.8855,62.2495,1.7223,2.0629,0.6996,34.3112
2014/3/10,-4.8287,-4.878,-2.9549,-3.3449,-3.4235,-7.9323,-7.1887,-4.634,0.4587,1.5528,-7.1486,-2.9021,-2.6849,1.3793,1.036,1.5403,1.3611,0.4643,0.8412,26.2055,3.3914,1.8614,1.3113,0.589,2.3133,0.3232,0.2522,0.3089,1647693244,1249871463,2411210256,1801700000,2096550576,1070825250,2782104000,7521988500,1892160000,3183345000,982801618,31504000000,,3183345000,47.869,27.012,23.7931,41.3495,67.2015,48.9611,48.6288,23.4642,180.865,156.4228,24.485,26.9963,24.7113,86.2274,2.5773,2.4521,3.5156,2.4349,3.6413,14.7241,3.9104,2.57,4.1259,2.6003,2.7461,3.8554,1.6041,1.4334,5.2031,1.9326,5.2711,3.7238,6.1226,1.425,12.3934,0.8074,15.9583,63.2161,1.5991,2.003,0.682,34.8476
2014/3/11,0.6547,1.3807,-0.4006,0.9547,0.0572,0.3131,-2.3513,-1.3805,1.3699,-0.9174,1.7301,0.5307,0.1689,0,0.5374,1.042,1.1335,0.3353,0.2841,16.2942,2.5267,0.9092,0.9186,0.2833,1.76,0.3536,0.1536,0.0394,1658480106,1267128071,2401549959,1818900000,2097749290,1074177500,2716688000,7418151000,1918080000,3154140000,999805106.2,31671200000,,3154140000,48.1824,27.3849,23.6978,41.7442,67.2399,49.1144,47.4854,23.1403,183.3426,154.9878,24.9086,27.1396,24.7591,86.2485,2.5942,2.4859,3.5016,2.4581,3.6434,14.7702,3.8185,2.5345,4.1824,2.5765,2.7936,3.8758,1.6072,1.4338,5.2372,1.9593,5.25,3.7593,6.1261,1.4295,12.102,0.7963,16.1769,62.6361,1.6268,2.0137,0.6834,34.8561
2014/3/12,0.9756,0.1946,-0.0805,-0.2364,1.1429,-2.6459,-0.8782,2.8555,2.2523,0.6173,-1.1905,-2.1395,-2.2485,0,0.6684,1.1331,0.83,0.2539,0.3435,14.0742,2.5403,1.7212,0.9959,0.173,1.4784,0.255,0.2733,0.1249,1674660400,1269593301,2399617899,1814600000,2121723568,1045756250,2692830400,7629979500,1961280000,3173610000,987902664.4,30993600000,,3173610000,48.6525,27.4382,23.6787,41.6455,68.0083,47.8149,47.0684,23.8011,187.4719,155.9445,24.6121,26.5589,24.2087,86.271,2.6195,2.4908,3.4987,2.4523,3.685,14.3794,3.7849,2.6069,4.2766,2.5924,2.7603,3.7929,1.5714,1.4341,5.2883,1.9631,5.2458,3.7504,6.1961,1.3917,11.9957,0.819,16.5413,63.0227,1.6074,1.9706,0.6682,34.8652
2014/3/13,0.161,0.5825,0.0805,0.237,0,3.108,4.2869,0.2722,1.5419,2.454,2.0654,-0.0284,0.6901,1.3605,0.5044,0.8982,0.9185,0.2617,0.4988,12.1973,2.2595,0.841,1.3554,0.6242,1.236,0.1513,0.1657,0.0651,1677357116,1276988990,2401549959,1818900000,2121723568,1078258500,2808270400,7650747000,1991520000,3251490000,1008306850,30984800000,,3251490000,48.7308,27.598,23.6978,41.7442,68.0083,49.301,49.0861,23.8659,190.3624,159.7713,25.1204,26.5514,24.3666,87.4119,2.6237,2.5053,3.5016,2.4581,3.685,14.8263,3.9472,2.614,4.3425,2.656,2.8173,3.7918,1.5817,1.4531,5.2968,1.9745,5.25,3.7593,6.1961,1.4349,12.51,0.8212,16.7963,64.5693,1.6406,1.97,0.6725,35.3263
2014/3/14,-0.4823,0.1931,0.4827,0.4728,-1.9774,1.987,0.2466,-1.7915,0.2169,-0.5988,-1.2648,-2.4993,-0.1713,0,0.4284,0.6067,0.7683,0.2674,0.7642,13.6586,2.2663,0.859,0.8521,0.5086,0.8969,0.2592,0.0652,0.0213,1669266969,1279454219,2413142316,1827500000,2079768582,1099683750,2815196800,7513681500,1995840000,3232020000,995554234.1,30210400000,,3232020000,48.4958,27.6513,23.8122,41.9416,66.6635,50.2806,49.2072,23.4383,190.7754,158.8146,24.8027,25.8878,24.3352,87.449,2.6111,2.5101,3.5185,2.4697,3.6122,15.1209,3.9569,2.5672,4.352,2.6401,2.7817,3.697,1.5796,1.4537,5.2713,1.9783,5.2753,3.7771,6.0736,1.4634,12.5408,0.8065,16.8328,64.1827,1.6199,1.9208,0.6717,35.3413
2014/3/17,1.7771,1.1561,1.4412,0.4706,-0.2882,-0.5964,7.6271,1.9348,4.1126,2.7108,2.6473,1.8351,0.1716,0.6711,0.9121,0.7992,1.2561,0.6175,0.5517,8.2999,3.4607,0.8851,1.657,0.6689,1.6174,0.2351,0.2271,0.0363,1698930841,1294245598,2447919387,1836100000,2073775012,1093125000,3029915200,7659054000,2077920000,3319635000,1021909641,30764800000,,3319635000,49.3576,27.971,24.1554,42.139,66.4714,49.9807,52.9603,23.8918,198.6211,163.1198,25.4593,26.3629,24.367,88,2.6575,2.5391,3.5692,2.4814,3.6018,15.0307,4.2587,2.6169,4.5309,2.7117,2.8554,3.7649,1.5817,1.4629,5.3649,2.0012,5.3514,3.7949,6.0561,1.4547,13.4973,0.8221,17.525,65.9226,1.6628,1.956,0.6725,35.564
2014/3/18,1.1111,0,0.9471,0.7026,-0.7514,1.3333,-2.2098,3.5249,1.4553,0.5865,2.579,-0.2574,-0.1713,0,0.9914,0.8538,1.562,0.4733,0.6072,16.8311,3.3357,2.3411,1.0663,0.47,2.602,0.2185,0.0785,0.0351,1717807850,1294245598,2471104101,1849000000,2058191732,1107700000,2962960000,7929031500,2108160000,3339105000,1048265048,30685600000,,3339105000,49.906,27.971,24.3841,42.435,65.9719,50.6471,51.79,24.734,201.5116,164.0765,26.1159,26.295,24.3332,88.0287,2.687,2.5391,3.603,2.4988,3.5747,15.2311,4.1646,2.7091,4.5969,2.7276,2.929,3.7552,1.5795,1.4634,5.4245,2.0012,5.402,3.8215,6.0106,1.4741,13.1991,0.8511,17.7801,66.3092,1.7057,1.951,0.6716,35.5756
2014/3/19,2.9827,1.9048,-0.7037,-0.814,1.1066,-2.7237,2.1039,1.8334,-0.6148,0,0.0811,-1.9501,0.1716,0,1.8754,1.1805,0.8167,0.4041,0.6671,9.9989,2.1751,0.7755,0.9858,0.3672,2.3851,0.2029,0.1085,0.0586,1769045447,1318897895,2453715565,1833950000,2080967296,1077529750,3025297600,8074404000,2095200000,3339105000,1049115222,30087200000,,3339105000,51.3945,28.5038,24.2125,42.0896,66.702,49.2676,52.8796,25.1874,200.2728,164.0765,26.1371,25.7822,24.3789,88.0431,2.7671,2.5875,3.5776,2.4785,3.6143,14.8163,4.2522,2.7588,4.5686,2.7276,2.9314,3.682,1.5825,1.4636,5.5863,2.0393,5.364,3.7904,6.0771,1.4339,13.4767,0.8667,17.6708,66.3092,1.707,1.913,0.6729,35.5814
2014/3/20,-2.1341,-2.9907,-2.2835,-1.1723,-1.4977,1.1633,-6.6395,-3.3436,3.299,-2.0408,-0.2431,-0.0292,-0.6853,-1.6667,1.2237,0.9405,1.0781,0.6347,0.7632,14.5039,2.1102,1.3118,2.1886,0.5838,2.3868,0.3731,0.1419,0.0344,1731291428,1279454219,2397685840,1812450000,2049800735,1090064250,2824432000,7804426500,2164320000,3270960000,1046564699,30078400000,,3270960000,50.2977,27.6513,23.6597,41.5962,65.703,49.8407,49.3686,24.3453,206.8798,160.728,26.0736,25.7747,24.2549,86.7295,2.7081,2.5101,3.4959,2.4494,3.5601,14.9887,3.9699,2.6665,4.7193,2.6719,2.9242,3.6809,1.5744,1.4418,5.4671,1.9783,5.2415,3.746,5.9861,1.4506,12.582,0.8377,18.2537,64.956,1.7029,1.9124,0.6694,35.0505
2014/3/21,1.5576,3.0829,0.7252,1.1862,-0.4094,3.3561,0.218,2.9803,3.7924,1.1905,2.1933,1.8139,1.2651,1.0169,1.3381,1.3811,1.5341,0.49,0.7522,12.7299,3.2869,0.7534,1.5635,0.4755,4.3648,0.2063,0.21,0.0244,1758258584,1318897895,2415074375,1833950000,2041409738,1126647500,2830588800,8037022500,2246400000,3309900000,1069519408,30624000000,,3309900000,51.0812,28.5038,23.8312,42.0896,65.434,51.5134,49.4763,25.0708,214.7255,162.6415,26.6455,26.2422,24.5677,87.6329,2.7503,2.5875,3.5213,2.4785,3.5456,15.4917,3.9786,2.746,4.8983,2.7037,2.9884,3.7477,1.5947,1.4568,5.5523,2.0393,5.2796,3.7904,5.9616,1.4993,12.6094,0.8627,18.946,65.7292,1.7402,1.9471,0.6781,35.4156
2014/3/24,4.2945,0.7477,0.08,1.1723,0,-8.2794,-5.1659,2.8424,0.5769,-0.5882,-1.0334,0.5172,0.1704,-0.6711,2.6519,1.3161,1.3063,0.6707,0.8403,14.2326,3.3996,1.2327,1.2656,0.3921,2.0795,0.2634,0.0882,0.3132,1833766622,1328758814,2417006435,1855450000,2041409738,1033367500,2684364800,8265465000,2259360000,3290430000,1058467140,30782400000,,3290430000,53.2748,28.7169,23.8503,42.583,65.434,47.2484,46.9204,25.7834,215.9643,161.6848,26.3701,26.378,24.6003,87.0122,2.8684,2.6068,3.5241,2.5075,3.5456,14.2091,3.773,2.824,4.9266,2.6878,2.9575,3.767,1.5969,1.4465,5.7907,2.0546,5.2838,3.8349,5.9616,1.3752,11.958,0.8872,19.0553,65.3426,1.7223,1.9572,0.679,35.1647
2014/3/25,2.2059,-0.3711,0.7194,0.927,-1.2918,-3.6953,-3.0677,-1.3568,-4.9713,0.5917,-0.4819,-1.315,0.907,-1.0135,3.3308,1.2563,0.8298,0.5968,1.4619,13.2898,2.6306,0.8786,2.7713,0.3928,1.3731,0.3096,0.135,0.05,1874217356,1323828354,2434394970,1872650000,2015038032,995181000,2602017600,8153320500,2147040000,3309900000,1053366094,30377600000,,3309900000,54.45,28.6103,24.0219,42.9778,64.5887,45.5024,45.481,25.4336,205.228,162.6415,26.243,26.0311,24.813,86.0939,2.9316,2.5972,3.5495,2.5308,3.4998,13.684,3.6573,2.7857,4.6816,2.7037,2.9432,3.7175,1.6107,1.4312,5.9185,2.0469,5.3218,3.8704,5.8846,1.3244,11.5912,0.8752,18.108,65.7292,1.714,1.9314,0.6848,34.7936
2014/3/26,-2.3022,-0.1862,0.6349,-0.2296,3.8073,1.9772,2.6028,-0.6113,1.6097,0.8824,0.565,0.2028,1.3483,0.3413,1.5286,0.8526,0.9138,0.351,0.8142,8.6958,2.1271,0.7835,1.592,0.6841,1.0864,0.0995,0.3747,0.0845,1831069906,1321363125,2449851446,1868350000,2091755721,1014857250,2669742400,8103478500,2181600000,3339105000,1059317315,30439200000,,3339105000,53.1965,28.557,24.1744,42.8791,67.0478,46.4021,46.6648,25.2781,208.5315,164.0765,26.3913,26.0839,25.1533,86.4074,2.8642,2.5923,3.572,2.5249,3.633,13.9545,3.7525,2.7687,4.757,2.7276,2.9599,3.725,1.6327,1.4364,5.7822,2.0431,5.3556,3.8615,6.1086,1.3505,11.8929,0.8698,18.3995,66.3092,1.7236,1.9353,0.6942,34.9203
2014/3/27,0.8837,-0.1866,-1.735,-0.3452,0.8596,-4.2367,-4.8429,-0.0513,4.7525,2.3324,-5.297,-1.1275,-1.663,1.0204,1.8136,0.9564,0.8996,0.5069,0.7089,8.0564,2.6147,1.1501,1.4858,0.8292,2.4506,0.141,0.3582,0.2253,1847250200,1318897895,2407346137,1861900000,2109736429,971861000,2540449600,8099325000,2285280000,3416985000,1003205804,30096000000,,3416985000,53.6666,28.5038,23.755,42.7311,67.6241,44.4362,44.4049,25.2652,218.4419,167.9034,24.9933,25.7898,24.745,87.3246,2.8895,2.5875,3.51,2.5162,3.6642,13.3633,3.5708,2.7673,4.9831,2.7912,2.8031,3.683,1.6062,1.4517,5.8333,2.0393,5.2627,3.8482,6.1611,1.2933,11.3169,0.8694,19.2739,67.8558,1.6323,1.9135,0.683,35.291
2014/3/28,4.8175,1.3084,-1.5249,-1.1547,-0.3977,1.1998,-3.817,-3.5897,0,3.4188,-1.2712,-4.2105,0.7328,0,3.7632,1.9861,0.785,0.4835,0.4708,8.4416,2.6077,0.704,1.2692,0.8137,0.9483,0.4033,0.3097,0.1067,1936241815,1336154503,2370637007,1840400000,2101345432,983521000,2443480000,7808580000,2285280000,3533805000,990453187.7,28828800000,,3533805000,56.252,28.8767,23.3928,42.2376,67.3551,44.9693,42.7099,24.3582,218.4419,173.6437,24.6756,24.7039,24.9365,87.3601,3.0287,2.6213,3.4565,2.4872,3.6497,13.5237,3.4345,2.6679,4.9831,2.8866,2.7675,3.528,1.6187,1.4523,6.1143,2.066,5.1824,3.8038,6.1366,1.3088,10.8849,0.8382,19.2739,70.1756,1.6116,1.8329,0.6882,35.3054
2014/3/31,-1.1142,-1.2915,1.63,-0.3505,-1.312,6.1203,-0.5669,-1.7021,-4.9149,-2.2039,6.9528,1.4957,-0.2798,-1.6835,2.5112,1.1556,0.69,0.3271,0.7879,12.7389,2.1932,0.8796,1.8121,0.549,5.2519,0.226,0.2474,0.0498,1914668090,1318897895,2409278197,1833950000,2073775012,1043715750,2429627200,7675668000,2172960000,3455925000,1059317315,29260000000,,3455925000,55.6252,28.5038,23.7741,42.0896,66.4714,47.7216,42.4678,23.9436,207.7056,169.8168,26.3913,25.0734,24.8793,85.9327,2.9949,2.5875,3.5128,2.4785,3.6018,14.3514,3.415,2.6225,4.7382,2.823,2.9599,3.5807,1.615,1.4285,6.0462,2.0393,5.2669,3.7904,6.0561,1.3889,10.8232,0.8239,18.3266,68.6291,1.7236,1.8604,0.6867,34.7285
2014/4/1,-1.2676,0.5607,0.8019,0.1172,0,4.6362,1.9005,1.5693,0.994,0.5634,0.6421,1.5639,0.1684,1.0274,1.8429,0.9266,0.6718,0.3335,0.3434,10.7824,1.8416,0.8674,1.1748,0.2943,3.6378,0.2314,0.1643,0.0131,1890397650,1326293584,2428598792,1836100000,2073775012,1092104750,2475803200,7796119500,2194560000,3475395000,1066118710,29717600000,,3475395000,54.9201,28.6636,23.9647,42.139,66.4714,49.934,43.2749,24.3194,209.7703,170.7736,26.5607,25.4655,24.9139,86.7902,2.957,2.602,3.541,2.4814,3.6018,15.0167,3.4799,2.6637,4.7853,2.8389,2.9789,3.6367,1.6172,1.4428,5.9696,2.0507,5.3091,3.7949,6.0561,1.4533,11.0289,0.8368,18.5088,69.0157,1.7347,1.8895,0.6876,35.075
2014/4/2,-1.5692,0.7435,-0.2387,-0.9368,0,-0.307,-3.4504,0.2664,1.378,-0.5602,-0.0797,-1.4214,0.9524,0,1.3874,0.9871,0.5401,0.6971,0.1805,9.4595,2.7825,0.4973,0.6887,0.476,2.1691,0.2329,0.2477,0.0492,1860733778,1336154503,2422802613,1818900000,2073775012,1088752500,2390377600,7816887000,2224800000,3455925000,1065268536,29295200000,,3455925000,54.0583,28.8767,23.9075,41.7442,66.4714,49.7808,41.7817,24.3841,212.6608,169.8168,26.5395,25.1035,25.147,86.7761,2.9106,2.6213,3.5326,2.4581,3.6018,14.9706,3.3598,2.6708,4.8512,2.823,2.9765,3.585,1.6323,1.4425,5.8759,2.066,5.2964,3.7593,6.0561,1.4489,10.6484,0.8391,18.7638,68.6291,1.7333,1.8626,0.6941,35.0693
2014/4/3,1.1594,1.476,1.4354,0.3546,1.1561,-3.3467,1.3522,0.1063,-2.7184,-5.0704,2.8731,0.03,0.5549,-2.7119,1.7624,2.5624,0.972,0.2367,0.4276,13.4969,1.901,0.5964,1.0431,1.2054,4.1521,0.1574,0.137,0.2053,1882307503,1355876341,2457579684,1825350000,2097749290,1052315000,2422700800,7825194000,2164320000,3280695000,1095874814,29304000000,,3280695000,54.685,29.3029,24.2507,41.8922,67.2399,48.1147,42.3467,24.41,206.8798,161.2064,27.3021,25.1111,25.2977,84.4599,2.9443,2.66,3.5833,2.4668,3.6434,14.4696,3.4053,2.6736,4.7193,2.6799,3.062,3.5861,1.6421,1.404,5.944,2.0965,5.3725,3.7727,6.1261,1.4004,10.7924,0.84,18.2537,65.1493,1.7831,1.8632,0.6982,34.1333
2014/4/4,0,2.5455,0.2358,0.3534,2,-1.9391,1.6836,0.2654,1.996,2.3739,-0.2327,1.5315,-0.0552,1.0453,1.1886,2.8803,0.8376,0.2335,0.6143,6.6967,1.8868,0.4689,0.5536,0.592,3.0003,0.1127,0.1029,0.0402,1882307503,1390389556,2463375863,1831800000,2139704276,1031910000,2463489600,7845961500,2207520000,3358575000,1093324291,29752800000,,3358575000,54.685,30.0488,24.3079,42.0403,68.5847,47.1818,43.0597,24.4748,211.0091,165.0333,27.2385,25.4957,25.2989,85.3941,2.9443,2.7277,3.5917,2.4755,3.7163,14.189,3.4626,2.6807,4.8135,2.7435,3.0549,3.641,1.6422,1.4196,5.944,2.1498,5.3851,3.786,6.2486,1.3732,10.9741,0.8422,18.6181,66.6958,1.779,1.8917,0.6983,34.5108
2014/4/8,0.8596,-0.7092,0.7843,1.6432,-0.5042,2.9661,2.2805,2.9645,1.3699,0,0,3.3126,0.497,0.3448,1.2802,2.2212,1.3906,0.5944,0.9386,9.268,2.4201,1.5093,0.6255,0.3234,3.1687,0.4784,0.1904,0.0166,1898487796,1380528638,2482696458,1861900000,2128915851,1062517500,2519670400,8078557500,2237760000,3358575000,1093324291,30738400000,,3358575000,55.1551,29.8357,24.4985,42.7311,68.2389,48.5812,44.0417,25.2004,213.8997,165.0333,27.2385,26.3403,25.4123,85.6468,2.9696,2.7084,3.6199,2.5162,3.6975,14.6099,3.5416,2.7602,4.8795,2.7435,3.0549,3.7617,1.6496,1.4238,5.9951,2.1346,5.4274,3.8482,6.2171,1.414,11.2243,0.8672,18.8731,66.6958,1.779,1.9544,0.7014,34.6129
2014/4/9,-0.142,3.0357,-0.3891,0.4619,0.3941,0.0274,0.733,0.3085,0.9653,1.1594,-0.3888,-0.229,0.1648,1.0309,0.8683,3.0178,0.9462,0.5563,0.3238,7.4216,3.043,0.7311,0.6741,0.3183,2.2835,0.1854,0.1902,0.0297,1895791081,1422437543,2473036160,1870500000,2137306848,1062809000,2538140800,8103478500,2259360000,3397515000,1089073419,30668000000,,3397515000,55.0768,30.7414,24.4032,42.9284,68.5078,48.5946,44.3645,25.2781,215.9643,166.9467,27.1326,26.2799,25.4389,86.4777,2.9654,2.7906,3.6058,2.5278,3.7121,14.6139,3.5675,2.7687,4.9266,2.7753,3.043,3.753,1.6513,1.4376,5.9866,2.1994,5.4063,3.866,6.2416,1.4144,11.3066,0.8698,19.0553,67.4691,1.7721,1.9499,0.7021,34.9487
2014/4/10,-2.845,-0.8666,0.3906,0,-0.7291,2.3725,1.2432,3.4854,4.9713,2.0057,1.5613,2.5825,0.384,0.3401,1.1338,2.0071,1.1556,0.4429,0.5105,9.8951,3.6892,2.0923,1.6953,0.5488,5.0555,0.5237,0.1302,0.0688,1841856768,1410111394,2482696458,1870500000,2121723568,1088023750,2569694400,8385916500,2371680000,3465660000,1106076907,31460000000,,3465660000,53.5099,30.4751,24.4985,42.9284,68.0083,49.7474,44.916,26.1592,226.7006,170.2952,27.5562,26.9586,25.5449,86.8001,2.881,2.7664,3.6199,2.5278,3.685,14.9606,3.6119,2.8652,5.1715,2.8309,3.0905,3.85,1.6582,1.4429,5.8163,2.1803,5.4274,3.866,6.1961,1.4479,11.4472,0.9002,20.0026,68.8224,1.7997,2.0002,0.705,35.079
