ÈÕÆÚ,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH
2014/2/19,0,2.9228,2.1505,-1.3996,-0.8418,1.6882,-1.0331,,2.2049,-0.4091,-0.565,1.8307,0,,,4.2254,,,,,0.6071,,1.3403,2.2412,0.799,1.8556,0.5487,3.3064,,1.6393,0.5109,1.073,1.6653,,,,0.7966,,,,,0.1829,3508262033,1733581192,1484112546,5045061355,3553591118,10210321101,1544418624,,3636776087,2248762648,8684912454,984486044.6,1521708567,,,14093886561,,,,,2248762648,171.6139,26.0759,47.6127,29.7057,318.2342,30.8306,47.8265,,109.257,42.2068,31.126,-197.3411,87.6611,,,20.7286,,,,,21.458,3.17,1.8101,2.7897,4.314,4.5754,3.3123,5.9845,,2.2045,11.3676,2.2006,60.7543,11.6481,,,2.9427,,,,,5.7793,1.5818,1.0409,4.0472,5.3116,5.2972,2.5658,14.3065,,2.3857,2.9575,2.2418,14.3018,3.7468,,,1.7092,,,,,1.5036
2014/2/20,0,-0.6085,-1.203,-0.9967,3.056,-1.0742,2.2965,,-1.3959,3.4687,-2.6515,-2.6966,0,,,-0.8108,,,,,1.2068,,1.4269,2.4637,1.5653,2.9637,0.5871,8.0871,,1.3885,0.6836,1.0061,0.9855,,,,0.8612,,,,,0.2338,3508262033,1723032016,1466258561,4994778352,3662189828,10100639917,1579885440,,3586008908,2326766281,8454630685,957938106.3,1521708567,,,13979611805,,,,,2326766281,171.6139,25.9172,47.0399,29.4096,327.9595,30.4995,48.9248,,107.7318,43.6709,30.3007,-192.0195,87.6611,,,20.5605,,,,,21.7323,3.17,1.7991,2.7561,4.271,4.7153,3.2768,6.1219,,2.1738,11.7619,2.1423,59.116,11.6481,,,2.9188,,,,,5.8532,1.5818,1.0345,3.9986,5.2586,5.4591,2.5383,14.6351,,2.3524,3.0601,2.1824,13.9161,3.7468,,,1.6953,,,,,1.5228
2014/2/21,0,-3.4694,-1.6743,0.8847,-1.4827,-2.1718,-4.0816,,-1.6731,0.794,-1.3619,-0.9238,0,,,-1.7711,,,,,0.542,,0.912,1.4971,0.7648,1.5323,0.3887,4.6598,,0.9301,0.691,0.7254,1.1874,,,,0.3372,,,,,0.1785,3508262033,1663253355,1441709331,5038966446,3607890473,9881277550,1515400320,,3526011333,2345240826,8339489800,949088793.5,1521708567,,,13732016501,,,,,2345240826,171.6139,25.018,46.2523,29.6698,323.0968,29.8371,46.9279,,105.9293,44.0176,29.8881,-190.2457,87.6611,,,20.1964,,,,,21.8608,3.17,1.7367,2.71,4.3088,4.6453,3.2056,5.8721,,2.1374,11.8553,2.1131,58.5699,11.6481,,,2.8671,,,,,5.8878,1.5818,0.9987,3.9316,5.3051,5.3782,2.4832,14.0377,,2.313,3.0844,2.1526,13.7876,3.7468,,,1.6653,,,,,1.5318
2014/2/24,0,0.8457,1.0836,-2.0865,-2.8428,-1.4127,0.9726,,1.9634,-0.4814,-0.3945,-1.1655,0,,,0,,,,,0.7008,,0.5264,0.8232,0.5928,1.4583,0.3002,2.0914,,0.9208,1.186,0.616,0.8382,,,,0.2707,,,,,0.2918,3508262033,1677318922,1457331568,4933829256,3505325024,9741683316,1530139776,,3595239304,2333950826,8306592404,938027152.6,1521708567,,,13732016501,,,,,2333950826,171.6139,25.2296,46.7535,29.0507,313.9118,29.4156,47.3843,,108.0091,43.8057,29.7702,-188.0283,87.6611,,,20.1964,,,,,22.0186,3.17,1.7514,2.7393,4.2189,4.5133,3.1603,5.9292,,2.1793,11.7982,2.1047,57.8873,11.6481,,,2.8671,,,,,5.9303,1.5818,1.0071,3.9742,5.1944,5.2253,2.4481,14.1742,,2.3584,3.0695,2.1441,13.6269,3.7468,,,1.6653,,,,,1.5429
2014/2/25,0,-3.9832,-3.5222,-2.8721,-3.9587,-5.2201,-6.7429,,-3.3376,-1.9789,-3.7624,-5.1887,0,,,0,,,,,-1.0707,,0.4256,1.3151,0.6865,1.4143,0.3411,3.9065,,0.8945,0.8499,0.9012,1.5323,,,,0.4268,,,,,0.239,3508262033,1610507476,1406001360,4792122610,3366560006,9233161464,1426963584,,3475244154,2287764464,7994067145,889355932.4,1521708567,,,13732016501,,,,,2287764464,171.6139,24.2247,45.1067,28.2164,301.485,27.8801,44.1892,,104.4042,42.9389,28.6501,-178.2721,87.6611,,,20.1964,,,,,21.7811,3.17,1.6816,2.6428,4.0978,4.3346,2.9953,5.5294,,2.1066,11.5648,2.0256,54.8837,11.6481,,,2.8671,,,,,5.8663,1.5818,0.967,3.8342,5.0453,5.0184,2.3203,13.2185,,2.2797,3.0088,2.0635,12.9198,3.7468,,,1.6653,,,,,1.5262
2014/2/26,0,2.1834,0.3175,0.3498,-0.5376,0.9719,1.3557,,0.2656,-0.987,-0.6173,3.4826,0,,,-2.3578,,,,,-0.1082,,0.3598,0.6499,0.5824,0.9192,0.42,2.1152,,0.6055,0.5597,0.6694,1.5385,,,,0.3479,,,,,0.308,3508262033,1645671395,1410464856,4808883611,3348460221,9322900615,1446309120,,3484474550,2265184465,7944721052,920328527,1521708567,,,13408238026,,,,,2265184465,171.6139,24.7536,45.2499,28.3151,299.8641,28.151,44.7883,,104.6815,42.515,28.4732,-184.4806,87.6611,,,19.7202,,,,,21.7604,3.17,1.7184,2.6512,4.1121,4.3113,3.0245,5.6043,,2.1122,11.4506,2.0131,56.7951,11.6481,,,2.7995,,,,,5.8607,1.5818,0.9881,3.8464,5.0629,4.9914,2.3428,13.3977,,2.2858,2.9791,2.0507,13.3698,3.7468,,,1.626,,,,,1.5248
2014/2/27,0,-0.2137,2.8481,3.6122,1.4414,1.4973,-1.9108,,1.457,-0.7703,-0.207,-0.2404,0,,,5.2557,,,,,-0.3792,,0.3762,2.1958,1.1452,1.3188,0.438,1.8388,,1.0506,0.3059,0.7222,1.1297,,,,0.7339,,,,,0.1044,3508262033,1642155003,1450636324,4982588533,3396726315,9462494848,1418672640,,3535241729,2247736284,7928272354,918116198.9,1521708567,,,14112932354,,,,,2247736284,171.6139,24.7007,46.5387,29.3378,304.1865,28.5725,43.9325,,106.2066,42.1876,28.4143,-184.0372,87.6611,,,20.7566,,,,,21.6892,3.17,1.7147,2.7267,4.2606,4.3735,3.0697,5.4973,,2.143,11.3624,2.0089,56.6585,11.6481,,,2.9466,,,,,5.8416,1.5818,0.986,3.956,5.2458,5.0634,2.3779,13.1417,,2.3191,2.9561,2.0465,13.3376,3.7468,,,1.7115,,,,,1.5198
2014/2/28,0,0,1.0769,0.0306,0.3552,-0.1054,4.2208,,-0.7833,0.137,1.2448,0.9639,0,,,-0.2699,,,,,-0.6525,,0.4963,1.7084,0.703,0.9448,0.2138,2.0209,,0.77,0.2123,0.4043,0.6812,,,,0.5075,,,,,0.2112,3508262033,1642155003,1466258561,4984112260,3408792838,9452523832,1478551680,,3507550541,2250815375,8026964541,926965511.6,1521708567,,,14074840768,,,,,2250815375,171.6139,24.7007,47.0399,29.3468,305.2671,28.5424,45.7868,,105.3747,42.2454,28.768,-185.811,87.6611,,,20.7006,,,,,21.5442,3.17,1.7147,2.7561,4.2619,4.389,3.0665,5.7293,,2.1262,11.378,2.0339,57.2046,11.6481,,,2.9387,,,,,5.8025,1.5818,0.986,3.9986,5.2474,5.0814,2.3754,13.6964,,2.3009,2.9602,2.072,13.4662,3.7468,,,1.7069,,,,,1.5096
2014/3/3,0,0,1.2177,1.5897,0.885,1.4768,0.4361,,1.8421,1.2312,3.6885,1.6706,0,,,-0.1353,,,,,0,,,1.7186,1.0313,1.0375,0.3022,2.1053,,0.8347,0.2446,1.1181,1.0485,,,,0.6559,,,,,0.1511,3508262033,1642155003,1484112546,5063346084,3438959146,9592118065,1485000192,,3572163314,2278527192,8323041102,942451808.9,1521708567,,,14055794976,,,,,2278527192,171.6139,24.7007,47.6127,29.8133,307.9685,28.9639,45.9864,,107.3159,42.7655,29.8291,-188.9153,87.6611,,,20.6726,,,,,21.5357,3.17,1.7147,2.7897,4.3297,4.4278,3.1118,5.7543,,2.1654,11.5181,2.1089,58.1603,11.6481,,,2.9347,,,,,5.8002,1.5818,0.986,4.0472,5.3308,5.1263,2.4105,13.7561,,2.3433,2.9966,2.1484,13.6912,3.7468,,,1.7045,,,,,1.509
2014/3/4,0,0,1.203,1.3843,-0.8772,-1.1435,-1.9851,,0.3876,4.955,-1.581,0.7042,0,,,-1.7615,,,,,1.5326,,,1.8562,1.1651,0.685,0.2785,1.8417,,0.8523,1.4143,0.6364,0.9656,,,,0.3096,,,,,0.2794,3508262033,1642155003,1501966532,5133437543,3408792838,9482436882,1455521280,,3586008908,2391427188,8191451519,949088793.5,1521708567,,,13808199671,,,,,2391427188,171.6139,24.7007,48.1854,30.226,305.2671,28.6328,45.0736,,107.7318,44.8845,29.3575,-190.2457,87.6611,,,20.3084,,,,,21.8822,3.17,1.7147,2.8232,4.3896,4.389,3.0762,5.64,,2.1738,12.0888,2.0756,58.5699,11.6481,,,2.883,,,,,5.8936,1.5818,0.986,4.0959,5.4046,5.0814,2.3829,13.483,,2.3524,3.1451,2.1144,13.7876,3.7468,,,1.6745,,,,,1.5333
2014/3/5,0,0,-1.9316,-1.6919,-0.708,-1.4721,0,,-0.1287,-0.2146,-0.8032,0.6993,0,,,-0.5517,,,,,0.2156,,,1.2303,0.8397,1.1835,0.253,1.3567,,0.906,0.7528,0.4995,1.086,,,,0.2475,,,,,0.0497,3508262033,1642155003,1472953805,5046585083,3384659791,9342842648,1455521280,,3581393710,2386295370,8125656728,955725778.1,1521708567,,,13732016501,,,,,2386295370,171.6139,24.7007,47.2547,29.7147,303.1059,28.2112,45.0736,,107.5932,44.7882,29.1217,-191.576,87.6611,,,20.1964,,,,,21.9369,3.17,1.7147,2.7687,4.3153,4.3579,3.0309,5.64,,2.171,12.0628,2.0589,58.9795,11.6481,,,2.8671,,,,,5.9083,1.5818,0.986,4.0168,5.3132,5.0454,2.3478,13.483,,2.3493,3.1384,2.0974,13.884,3.7468,,,1.6653,,,,,1.5371
2014/3/6,0,0,0.4545,-1.6304,-1.0695,-0.9605,0.1582,,-1.4175,-0.3011,2.834,0,0,,,0.1387,,,,,-0.5917,,,1.1402,0.7189,0.6869,0.2374,1.2291,,0.82,0.4101,0.8982,0.8808,,,,0.2047,,,,,0.1456,3508262033,1642155003,1479649050,4964303804,3348460221,9253103498,1457824320,,3530626531,2379110825,8355938498,955725778.1,1521708567,,,13751062293,,,,,2379110825,171.6139,24.7007,47.4695,29.2302,299.8641,27.9403,45.1449,,106.068,44.6533,29.947,-191.576,87.6611,,,20.2244,,,,,21.8043,3.17,1.7147,2.7813,4.245,4.3113,3.0018,5.649,,2.1402,12.0265,2.1172,58.9795,11.6481,,,2.8711,,,,,5.8726,1.5818,0.986,4.0351,5.2265,4.9914,2.3253,13.5044,,2.316,3.1289,2.1569,13.884,3.7468,,,1.6676,,,,,1.5279
2014/3/7,0,0,0,-0.9208,-0.9009,-0.6466,0.8531,,1.0458,0.7765,-1.5748,3.9352,0,,,-1.108,,,,,0.1082,,,0.9633,0.7024,0.6101,0.1993,1.9064,,0.6238,0.6055,0.5837,2.2451,,,,0.2481,,,,,0.1592,3508262033,1642155003,1479649050,4918591983,3318293913,9193277397,1470260736,,3567548116,2397585370,8224348915,993335357.3,1521708567,,,13598695952,,,,,2397585370,171.6139,24.7007,47.4695,28.961,297.1626,27.7596,45.53,,107.1772,45.0001,29.4754,-199.1149,87.6611,,,20.0003,,,,,21.8107,3.17,1.7147,2.7813,4.2059,4.2725,2.9824,5.6972,,2.1626,12.1199,2.0839,61.3004,11.6481,,,2.8393,,,,,5.8743,1.5818,0.986,4.0351,5.1784,4.9465,2.3103,13.6196,,2.3402,3.1532,2.1229,14.4304,3.7468,,,1.6491,,,,,1.5283
2014/3/10,0,0,-1.81,-0.5576,-5.8182,-2.82,-3.7594,,2.3286,-2.1404,-3,-0.2227,0,,,-2.521,,,,,-0.2162,,,1.8516,0.9628,0.9734,0.3023,1.6927,,3.2108,0.8001,0.6853,3.4327,,,,0.2627,,,,,0.0969,3508262033,1642155003,1452868072,4891164890,3125229540,8934030963,1414987776,,3650621681,2346267190,7977618448,991123029.1,1521708567,,,13255871684,,,,,2346267190,171.6139,24.7007,46.6103,28.7995,279.8732,26.9768,43.8183,,109.6729,44.0369,28.5911,-198.6714,87.6611,,,19.4961,,,,,21.8031,3.17,1.7147,2.7309,4.1824,4.0239,2.8983,5.483,,2.2129,11.8605,2.0214,61.1639,11.6481,,,2.7677,,,,,5.8722,1.5818,0.986,3.962,5.1495,4.6587,2.2451,13.1075,,2.3947,3.0857,2.0592,14.3982,3.7468,,,1.6075,,,,,1.5278
2014/3/11,0,0,-2.6114,-0.81,2.3166,-0.2232,-0.0651,,-4.804,0.6562,0.2062,3.7946,0,,,0.431,,,,,0.2167,,,1.2571,0.3685,0.9947,0.166,1.2263,,3.1369,0.6546,0.6493,2.5555,,,,0.1714,,,,,0.074,3508262033,1642155003,1414928352,4851547978,3197628680,8914088930,1414066560,,3475244154,2361662644,7994067145,1028732608,1521708567,,,13313009062,,,,,2361662644,171.6139,24.7007,45.3931,28.5663,286.3567,26.9166,43.7898,,104.4042,44.3258,28.6501,-206.2103,87.6611,,,19.5801,,,,,21.8557,3.17,1.7147,2.6596,4.1486,4.1171,2.8918,5.4794,,2.1066,11.9383,2.0256,63.4849,11.6481,,,2.7796,,,,,5.8864,1.5818,0.986,3.8586,5.1078,4.7666,2.2401,13.099,,2.2797,3.106,2.0635,14.9446,3.7468,,,1.6145,,,,,1.5315
2014/3/12,0,0,1.1041,-0.4711,-1.8868,-0.1119,-1.5635,,2.1248,-0.3477,6.7901,-1.5054,0,,,-0.1431,,,,,0,,,0.8242,0.2159,0.7349,0.1665,1.4551,,2.6133,0.9637,4.0557,1.883,,,,0.1459,,,,,0.1522,3508262033,1642155003,1430550590,4828692067,3137296063,8904117913,1391957376,,3549087324,2353451735,8536874174,1013246311,1521708567,,,13293963270,,,,,2353451735,171.6139,24.7007,45.8943,28.4317,280.9538,26.8865,43.1052,,106.6226,44.1717,30.5955,-203.1061,87.6611,,,19.5521,,,,,21.8614,3.17,1.7147,2.689,4.129,4.0394,2.8886,5.3937,,2.1514,11.8968,2.1631,62.5292,11.6481,,,2.7756,,,,,5.8879,1.5818,0.986,3.9012,5.0838,4.6767,2.2376,12.8942,,2.3281,3.0952,2.2036,14.7196,3.7468,,,1.6122,,,,,1.5319
2014/3/13,0,0,1.7161,-2.4929,1.5385,0.6719,1.456,,0.7802,-5.0153,-0.9634,-1.7467,0,,,0.4298,,,,,-2.0541,,,0.9268,1.0331,0.6711,0.1448,0.8909,,2.484,3.1928,2.0764,1.6175,,,,0.1483,,,,,0.5132,3508262033,1642155003,1455099820,4708317604,3185562156,8963944013,1412224128,,3576778512,2235419921,8454630685,995547685.5,1521708567,,,13351100648,,,,,2235419921,171.6139,24.7007,46.6819,27.7229,285.2761,27.0671,43.7328,,107.4545,41.9564,30.3007,-199.5584,87.6611,,,19.6361,,,,,21.4043,3.17,1.7147,2.7351,4.0261,4.1016,2.908,5.4723,,2.1682,11.3002,2.1423,61.437,11.6481,,,2.7876,,,,,5.7648,1.5818,0.986,3.9681,4.957,4.7486,2.2526,13.0819,,2.3463,2.9399,2.1824,14.4625,3.7468,,,1.6191,,,,,1.4998
2014/3/14,0,0,1.0736,-0.6472,0.1894,-0.5562,-0.6849,,-4.129,5.0046,-0.9728,2.4444,0,,,-1.7118,,,,,-0.6623,,,0.771,0.7579,0.9942,0.1503,0.9312,,1.4651,2.7924,0.9596,1.5993,,,,0.1809,,,,,0.1194,3508262033,1642155003,1470722057,4677843057,3191595418,8914088930,1402551360,,3429092173,2347293553,8372387195,1019883296,1521708567,,,13122551136,,,,,2347293553,171.6139,24.7007,47.1831,27.5435,285.8164,26.9166,43.4332,,103.0177,44.0561,30.006,-204.4365,87.6611,,,19.3,,,,,21.2715,3.17,1.7147,2.7645,4,4.1093,2.8918,5.4348,,2.0786,11.8657,2.1214,62.9388,11.6481,,,2.7399,,,,,5.7291,1.5818,0.986,4.0107,4.9249,4.7576,2.2401,12.9923,,2.2494,3.0871,2.1611,14.816,3.7468,,,1.5914,,,,,1.4905
2014/3/17,0,0,1.8209,0.3257,3.5917,2.4609,1.8391,,-0.5384,0,0.5894,4.5553,0,,,2.3222,,,,,0,,,2.9613,0.3521,1.6728,0.2023,1.0696,,0.9016,,0.6239,2.8987,,,,0.2533,,,,,,3508262033,1642155003,1497503035,4693080330,3306227390,9133451297,1428345408,,3410631381,2347293553,8421733289,1066342188,1521708567,,,13427283818,,,,,2347293553,171.6139,24.7007,48.0423,27.6332,296.082,27.579,44.232,,102.4631,44.0561,30.1828,-213.7492,87.6611,,,19.7482,,,,,21.2629,3.17,1.7147,2.8148,4.0131,4.2569,2.963,5.5347,,2.0674,11.8657,2.1339,65.8058,11.6481,,,2.8035,,,,,5.7267,1.5818,0.986,4.0838,4.941,4.9285,2.2952,13.2313,,2.2373,3.0871,2.1739,15.4909,3.7468,,,1.6283,,,,,1.4899
2014/3/18,0,0,-0.149,-0.4545,0.1825,0.4367,-0.3225,,-2.977,0,2.3438,-3.112,0,,,-0.2837,,,,,0,,,1.7202,0.3214,1.4708,0.3094,1.1274,,3.9312,,1.6518,1.8033,,,,0.1608,,,,,,3508262033,1642155003,1495271287,4671748147,3312260651,9173335364,1423739328,,3556462023,2347293553,8619117663,1034040082,1521708567,,,13389192233,,,,,2347293553,171.6139,24.7007,47.9707,27.5076,296.6223,27.6994,44.0894,,99.4127,44.0561,30.8902,-207.0972,87.6611,,,19.6922,,,,,21.2698,3.17,1.7147,2.8106,3.9948,4.2647,2.9759,5.5169,,2.0059,11.8657,2.1839,63.7579,11.6481,,,2.7955,,,,,5.7286,1.5818,0.986,4.0777,4.9185,4.9375,2.3053,13.1886,,2.1707,3.0871,2.2248,15.0089,3.7468,,,1.6237,,,,,1.4904
2014/3/19,0,0,1.194,-1.7613,-2.1858,-0.8696,-1.1323,,0.1395,0,-0.7634,-0.2141,0,,,-1.2802,,,,,0,,,1.8618,0.4752,1.0347,0.1296,1.1156,,1.1623,,0.9179,1.2463,,,,0.1732,,,,,,3508262033,1642155003,1513125273,4589466869,3239861511,9093567230,1407618048,,3561422221,2347293553,8553322872,1031825863,1521708567,,,13217780099,,,,,2347293553,171.6139,24.7007,48.5434,27.0231,290.1388,27.4585,43.5901,,99.5514,44.0561,30.6544,-206.6538,87.6611,,,19.4401,,,,,21.2733,3.17,1.7147,2.8442,3.9245,4.1715,2.9501,5.4544,,2.0087,11.8657,2.1673,63.6214,11.6481,,,2.7597,,,,,5.7296,1.5818,0.986,4.1264,4.8319,4.8296,2.2852,13.0393,,2.1737,3.0871,2.2078,14.9767,3.7468,,,1.6029,,,,,1.4906
2014/3/20,0,0,-2.5074,-0.6308,-1.3035,-2.193,-2.2251,,-2.507,0,-4.0385,-2.1459,0,,,0.1441,,,,,0,,,1.7699,0.4254,1.0937,0.1482,1.0924,,1.2804,,0.9742,1.5801,,,,0.3223,,,,,,3508262033,1642155003,1475185554,4560516048,3197628680,8894146896,1376296704,,3472138656,2347293553,8207900217,1009683677,1521708567,,,13236825892,,,,,2347293553,171.6139,24.7007,47.3263,26.8526,286.3567,26.8564,42.6202,,97.0557,44.0561,29.4165,-202.2192,87.6611,,,19.4681,,,,,21.3111,3.17,1.7147,2.7729,3.8997,4.1171,2.8854,5.3331,,1.9583,11.8657,2.0797,62.2561,11.6481,,,2.7637,,,,,5.7397,1.5818,0.986,4.0229,4.8014,4.7666,2.2351,12.7491,,2.1192,3.0871,2.1187,14.6553,3.7468,,,1.6052,,,,,1.4933
2014/3/21,0,0,4.8411,1.3365,0.9434,3.2511,2.7443,,2.1429,0,3.6072,1.3158,0,,,3.4532,,,,,0,,,4.719,0.5752,1.1678,0.2944,1.1679,,1.4401,,1.2137,1.3446,,,,0.5629,,,,,,3508262033,1642155003,1546601496,4621465144,3227794988,9183306381,1414066560,,3546541627,2347293553,8503976778,1022968989,1521708567,,,13693924915,,,,,2347293553,171.6139,24.7007,49.6174,27.2115,289.0582,27.7295,43.7898,,99.1354,44.0561,30.4776,-204.8799,87.6611,,,20.1403,,,,,21.3163,3.17,1.7147,2.9071,3.9518,4.156,2.9792,5.4794,,2.0003,11.8657,2.1548,63.0753,11.6481,,,2.8592,,,,,5.7411,1.5818,0.986,4.2177,4.8656,4.8116,2.3078,13.099,,2.1647,3.0871,2.1951,14.8482,3.7468,,,1.6607,,,,,1.4937
2014/3/24,0,0,1.1544,2.209,0.1869,0.76,-1.1401,,0.8392,0,1.5474,0,0,,,2.7816,,,,,0,,,3.3029,0.8252,1.0337,0.289,1.092,,1.7394,,1.2445,1.7004,,,,0.6447,,,,,,3508262033,1642155003,1564455481,4723554878,3233828250,9253103498,1397945280,,3576302816,2347293553,8635566361,1022968989,1521708567,,,14074840768,,,,,2347293553,171.6139,24.7007,50.1902,27.8126,289.5985,27.9403,43.2906,,99.9674,44.0561,30.9492,-204.8799,87.6611,,,20.7006,,,,,21.3083,3.17,1.7147,2.9407,4.0391,4.1637,3.0018,5.4169,,2.0171,11.8657,2.1881,63.0753,11.6481,,,2.9387,,,,,5.739,1.5818,0.986,4.2663,4.9731,4.8206,2.3253,12.9497,,2.1828,3.0871,2.2291,14.8482,3.7468,,,1.7069,,,,,1.4931
2014/3/25,0,0,1.9971,-1.8065,-2.4254,0.7543,0.6919,,0.4161,-10.0131,0.9524,0,0,,,2.7064,,,,,-10,,,4.0409,0.6654,1.2727,0.4898,0.9978,,1.3727,3.3287,1.7717,0.9663,,,,1.4387,,,,,0.917,3508262033,1642155003,1595699956,4638226145,3155395848,9322900615,1407618048,,3591183410,2112256289,8717809850,1022968989,1521708567,,,14455756621,,,,,2112256289,171.6139,24.7007,51.1926,27.3102,282.5746,28.151,43.5901,,100.3833,39.6448,31.2439,-204.8799,87.6611,,,21.2608,,,,,19.1694,3.17,1.7147,2.9994,3.9662,4.0627,3.0245,5.4544,,2.0255,10.6776,2.2089,63.0753,11.6481,,,3.0182,,,,,5.1629,1.5818,0.986,4.3515,4.8832,4.7037,2.3428,13.0393,,2.1919,2.778,2.2503,14.8482,3.7468,,,1.7531,,,,,1.3432
2014/3/26,0,0,-1.8182,-1.117,1.1472,-1.3904,0.1636,,-0.2762,0.6317,-1.3208,0,0,,,1.054,,,,,0.1852,,,1.9564,0.7346,0.9678,0.2593,0.716,,1.0198,2.6042,0.9161,,,,,1.4637,,,,,0.162,3508262033,1642155003,1566687229,4586419414,3191595418,9193277397,1409921088,,3581263014,2125599016,8602668965,1022968989,1521708567,,,14608122963,,,,,2125599016,171.6139,24.7007,50.2618,27.0052,285.8164,27.7596,43.6614,,100.106,39.8952,30.8313,-204.8799,87.6611,,,21.4849,,,,,19.2092,3.17,1.7147,2.9449,3.9219,4.1093,2.9824,5.4633,,2.0199,10.745,2.1798,63.0753,11.6481,,,3.05,,,,,5.1736,1.5818,0.986,4.2724,4.8287,4.7576,2.3103,13.0606,,2.1858,2.7955,2.2206,14.8482,3.7468,,,1.7715,,,,,1.346
2014/3/27,0,0,-1.9943,-0.3322,-1.5123,-2.0607,-1.8295,,-1.9391,-8.788,1.3384,0,0,,,0.1304,,,,,-7.7634,,,1.7059,0.4678,0.8312,0.3098,0.9193,,0.9349,2.786,1.6644,,,,,1.3091,,,,,0.9141,3508262033,1642155003,1535442755,4571182140,3143329325,9003828080,1384127040,,3511820241,1938800840,8717809850,1022968989,1521708567,,,14627168755,,,,,1938800840,171.6139,24.7007,49.2594,26.9154,281.4941,27.1876,42.8627,,98.1649,36.3892,31.2439,-204.8799,87.6611,,,21.5129,,,,,17.7252,3.17,1.7147,2.8861,3.9088,4.0472,2.9209,5.3634,,1.9807,9.8007,2.2089,63.0753,11.6481,,,3.054,,,,,4.7739,1.5818,0.986,4.1872,4.8126,4.6857,2.2627,12.8217,,2.1435,2.5498,2.2503,14.8482,3.7468,,,1.7738,,,,,1.242
2014/3/28,0,0,-2.907,-2.6667,-1.5355,-1.4396,-3.5607,,-0.565,-2.0116,1.8868,0,0,,,-3.5156,,,,,0.8684,,,1.4212,1.1316,0.9881,0.2679,1.8785,,0.6449,1.7712,2.2471,,,,,1.2269,,,,,0.6053,3508262033,1642155003,1490807791,4449283950,3095063232,8874204863,1334841984,,3491979448,1899799024,8882296828,1022968989,1521708567,,,14112932354,,,,,1899799024,171.6139,24.7007,47.8275,26.1977,277.1717,26.7962,41.3364,,97.6103,35.6572,31.8334,-204.8799,87.6611,,,20.7566,,,,,17.8864,3.17,1.7147,2.8022,3.8046,3.9851,2.8789,5.1724,,1.9695,9.6036,2.2506,63.0753,11.6481,,,2.9466,,,,,4.8173,1.5818,0.986,4.0655,4.6843,4.6137,2.2301,12.3651,,2.1314,2.4985,2.2927,14.8482,3.7468,,,1.7115,,,,,1.2533
2014/3/31,0,0,-0.4491,-1.1301,0.1949,0.2247,0.5866,,0.4261,5.5105,-5.3704,0,0,,,-2.4291,,,,,3.5762,,,1.039,0.5257,0.577,0.1168,0.8492,,0.4121,1.9838,1.7552,,,,,0.5456,,,,,0.2505,3508262033,1642155003,1484112546,4399000946,3101096493,8894146896,1342672320,,3506860043,2004488111,8405284591,1022968989,1521708567,,,13770108086,,,,,2004488111,171.6139,24.7007,47.6127,25.9016,277.712,26.8564,41.5789,,98.0262,37.6221,30.1239,-204.8799,87.6611,,,20.2524,,,,,18.5353,3.17,1.7147,2.7897,3.7616,3.9928,2.8854,5.2028,,1.9779,10.1328,2.1297,63.0753,11.6481,,,2.8751,,,,,4.9921,1.5818,0.986,4.0472,4.6314,4.6227,2.2351,12.4377,,2.1404,2.6362,2.1696,14.8482,3.7468,,,1.6699,,,,,1.2988
