ÈÕÆÚ,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH
2018/12/20,0.1938,-0.7317,1.9144,-0.8264,0.3326,2.4194,1.4286,0,0.3431,0.7519,2.8344,0,1.3158,-0.5415,0.545,-0.1692,0.4045,-0.1595,-1.2212,0.6501,0.3159,1.298,0.2376,0.2823,4.7848,1.242,0.2767,0.0809,0.4437,2.7735,0.1759,1.2067,0.0641,0.1193,0.0871,0.7098,0.5821,2.9615,2696931968,12153909710,2470536803,9023255338,4883178031,1016000000,1308597450,16872149434,4150982698,3901072931,4098280750,3320460000,9208824802,26448000000,3450912494,4341284298,661949400,1126800000,1552007186,15.6323,13.5685,28.2093,9.9545,25.5852,27.7947,42.5827,32.5144,12.6574,248.5481,56.4577,16.1107,23.7848,12.7959,14.0841,12.4374,40.9707,28.3401,34.9427,0.9211,1.255,1.5667,0.8829,2.5917,2.7422,3.0947,1.5946,0.8627,1.2646,2.246,1.3739,2.3624,1.8656,1.277,1.4148,2.5945,1.9906,3.0322,5.1614,3.2573,1.9192,6.5804,1.8903,7.5476,9.2824,2.143,3.3183,10.079,4.1764,1.2454,5.627,5.9147,3.1345,3.4899,14.3358,8.0789,4.1058
2018/12/21,-1.5474,0,-2.2099,-0.9722,0.442,-0.6299,-0.3706,0,0,-1.8657,-2.8424,-0.7156,-1.1806,-0.5445,-0.542,-1.0169,-1.1281,-0.1597,-2.1398,0.4607,0.3241,1.0081,0.2068,0.3465,3.4352,1.0845,0.2539,0.1555,0.3929,1.6228,0.1722,1.0522,0.0702,0.0905,0.0705,1.1702,0.4093,2.25,2655199946,12153909710,2415939304,8935529244,4904761138,1009600000,1303747200,16872149434,4150982698,3828291720,3981792150,3296700000,9100101959,26304000000,3432208361,4297135644,654481800,1125000000,1518797332,15.3904,13.5685,27.5859,9.8578,25.6983,27.6197,42.4249,32.5144,12.6574,243.911,54.8529,15.9954,23.5039,12.7262,14.0077,12.3109,40.5085,28.2948,34.195,0.9068,1.255,1.5321,0.8743,2.6032,2.7249,3.0832,1.5946,0.8627,1.241,2.1822,1.3641,2.3345,1.8555,1.27,1.4004,2.5652,1.9875,2.9673,5.0816,3.2573,1.8768,6.5165,1.8987,7.5,9.248,2.143,3.3183,9.8909,4.0577,1.2365,5.5605,5.8825,3.1175,3.4544,14.174,8.066,4.0179
2018/12/24,1.9646,0.9828,1.4689,0,-1.4301,2.3772,1.9345,0.5714,0.8547,0.3802,-1.3298,0.1802,0,1.2774,0.2725,0.1712,0.4075,0.8,1.2148,0.7389,0.153,0.8393,0.167,0.3971,6.7787,1.1859,0.2132,0.1068,0.3353,1.0515,0.1296,0.986,0.0407,0.0716,0.0767,0.6314,0.3577,1.6728,2707364974,12273358454,2451427678,8935529244,4834616040,1033600000,1328968500,16968561716,4186461183,3842847962,3928842787,3302640000,9100101959,26640000000,3441560428,4304493753,657148800,1134000000,1537247251,15.6927,13.7018,27.9911,9.8578,25.3307,28.2762,43.2456,32.7001,12.7656,244.8384,54.1235,16.0242,23.5039,12.8888,14.0459,12.332,40.6736,28.5211,34.6104,0.9246,1.2674,1.5546,0.8743,2.5659,2.7897,3.1429,1.6037,0.8701,1.2457,2.1532,1.3665,2.3345,1.8792,1.2735,1.4028,2.5756,2.0034,3.0033,5.1814,3.2893,1.9044,6.5165,1.8715,7.6783,9.4269,2.1553,3.3467,9.9285,4.0037,1.2387,5.5605,5.9577,3.126,3.4603,14.2318,8.1305,4.0667
2018/12/25,-1.1561,-1.4599,-2.784,-1.8233,-2.0089,-2.709,-1.8978,-2.5568,-1.6949,-2.6515,1.168,-1.6187,-2.9869,0,-1.087,-1.5385,-1.1364,-1.4286,-2.0643,0.7346,0.2889,1.6364,0.3122,0.6078,5.6552,1.7396,0.3634,0.1467,0.6615,1.5165,0.4125,1.7037,0.0587,0.1484,0.1139,1.2552,0.7648,2.1982,2676065957,12094185338,2383180805,8772609356,4737492057,1005600000,1303747200,16534706445,4115504214,3740954266,3974732235,3249180000,8828294852,26640000000,3404152162,4238270772,649681200,1117800000,1505513390,15.5113,13.5018,27.2119,9.678,24.8219,27.5102,42.4249,31.8641,12.5492,238.3465,54.7557,15.7648,22.8019,12.8888,13.8932,12.1423,40.2114,28.1137,33.896,0.9139,1.2489,1.5113,0.8584,2.5144,2.7141,3.0832,1.5627,0.8553,1.2127,2.1783,1.3444,2.2648,1.8792,1.2597,1.3812,2.5464,1.9747,2.9413,5.1215,3.2412,1.8514,6.3976,1.8339,7.4703,9.248,2.1002,3.29,9.6653,4.0505,1.2186,5.3944,5.9577,3.092,3.4071,14.0701,8.0143,3.9828
2018/12/26,-0.7797,-0.7407,5.3837,0,1.0251,3.2617,0.8185,0.8746,0.1724,-0.3891,4.4405,0,2.4631,0.1802,-0.5495,0.6944,0,-0.8052,0.9314,0.4082,0.1986,2.7709,0.1747,0.2972,7.9098,1.5526,0.251,0.1119,0.5422,2.8163,0.1446,1.7419,0.0436,0.0715,0.0821,0.8819,0.4881,1.8573,2655199946,12004598780,2511484926,8772609356,4786054048,1038400000,1314417750,16679324869,4122599911,3726398024,4151230114,3249180000,9045740538,26688000000,3385448030,4267703208,649681200,1108800000,1519535329,15.3904,13.4018,28.6769,9.678,25.0763,28.4075,42.7721,32.1428,12.5709,237.419,57.1871,15.7648,23.3635,12.912,13.8169,12.2266,40.2114,27.8873,34.2116,0.9068,1.2396,1.5926,0.8584,2.5402,2.8026,3.1085,1.5764,0.8568,1.208,2.2751,1.3444,2.3206,1.8826,1.2527,1.3908,2.5464,1.9588,2.9687,5.0816,3.2172,1.951,6.3976,1.8527,7.714,9.3237,2.1185,3.2957,9.6277,4.2304,1.2186,5.5273,5.9684,3.075,3.4307,14.0701,7.9498,4.0199
2018/12/27,-0.7859,0,2.1739,-0.8571,-2.2548,-4.6995,-2.8782,-1.1561,-1.0327,-3.5156,-5.9524,-0.3656,-3.726,-0.7194,-1.105,-0.3448,-1.3136,-2.4351,-2.914,0.4593,0.2661,3.5104,0.1824,0.3607,6.4763,1.534,0.2649,0.1245,0.584,2.1847,0.1644,1.0458,0.0565,0.094,0.1125,1.0111,0.5478,1.7413,2634333934,12004598780,2566082425,8697415562,4678138512,989600000,1276585800,16486500304,4080025729,3595391843,3904133083,3237300000,8708699724,26496000000,3348039764,4252986990,641146800,1081800000,1475255523,15.2694,13.4018,29.3003,9.5951,24.5109,27.0725,41.541,31.7712,12.4411,229.0723,53.7831,15.7072,22.493,12.8191,13.6642,12.1844,39.6832,27.2083,33.2147,0.8997,1.2396,1.6273,0.851,2.4829,2.6709,3.019,1.5581,0.848,1.1655,2.1396,1.3395,2.2341,1.869,1.2389,1.386,2.5129,1.9111,2.8822,5.0416,3.2172,1.9934,6.3428,1.811,7.3515,9.0553,2.094,3.2616,9.2892,3.9786,1.2142,5.3214,5.9255,3.041,3.4189,13.8852,7.7562,3.9027
2018/12/28,0.396,0.2488,0.9574,0.8646,2.0761,-2.9911,-0.076,0.2924,0,0,1.2658,0.9174,2.9963,0.7246,-0.5587,0.173,0.1664,0,0.3002,0.5965,0.271,2.916,0.1797,0.2806,4.1674,0.7822,0.2251,0.1105,0.4464,1.2714,0.1793,1.17,0.0376,0.106,0.0571,0.6125,0.3794,1.1837,2644766940,12034460966,2590651299,8772609356,4764084440,960000000,1275615750,16534706445,4080025729,3595391843,3953552490,3267000000,8969634548,26688000000,3329335631,4260345099,642213600,1081800000,1479683504,15.3299,13.4351,29.5808,9.678,25.0216,26.2627,41.5094,31.8641,12.4411,229.0723,54.4639,15.8513,23.167,12.912,13.5879,12.2055,39.7492,27.2083,33.3144,0.9032,1.2427,1.6428,0.8584,2.5346,2.591,3.0167,1.5627,0.848,1.1655,2.1667,1.3518,2.3011,1.8826,1.232,1.3884,2.5171,1.9111,2.8909,5.0616,3.2252,2.0125,6.3976,1.8487,7.1316,9.0485,2.1002,3.2616,9.2892,4.0289,1.2253,5.4808,5.9684,3.024,3.4248,13.9083,7.7562,3.9144
2019/1/2,0.1972,-0.7444,-4.3203,-0.5714,-0.113,-1.1667,1.1407,0,0.8696,0,1.3393,-2.1818,-0.8485,-0.8993,0.2809,-1.209,0.8306,0.6656,0.4988,0.499,0.1864,3.145,0.1688,0.3715,2.7707,1.0047,0.3433,0.1215,0.341,1.4294,0.3509,1.8459,0.0622,0.0873,0.0754,0.5124,0.4059,2.5281,2649983443,11944874408,2478726427,8722480160,4758701294,948800000,1290166500,16534706445,4115504214,3595391843,4006501853,3195720000,8893528557,26448000000,3338687698,4208838337,647547600,1089000000,1487063471,11.9506,12.0896,53.4756,14.956,17.2828,33.8367,35.2068,27.1072,14.7021,392.8642,69.1032,12.6426,23.295,18.6054,17.1374,15.071,35.2236,23.3419,22.477,0.8558,1.1437,1.5362,0.836,2.1836,1.8822,2.8277,1.1102,0.8238,1.1947,2.2142,1.2038,2.0066,1.8702,1.2191,1.298,2.4145,1.7895,2.5783,4.8212,2.8716,2.0438,5.0405,1.2113,7.3765,5.4547,1.5657,2.8356,8.7295,3.7523,0.9704,4.77,5.1146,3.7157,3.1491,10.2989,5.6425,2.0137
2019/1/3,0,0.75,-5.0661,0.2874,-0.5656,-10.0337,-3.0827,-1.7493,0.6897,1.2146,-4.6696,0.5576,-1.5892,0,-0.5602,0.5245,-1.5651,0.4959,-1.4888,0.3153,0.242,2.0129,0.2239,0.3682,8.7354,1.3822,0.3219,0.1121,0.4109,1.8261,0.3105,1.2256,0.0388,0.1154,0.0759,0.8303,0.4279,1.514,2649983443,12034460966,2353152181,8747544758,4731785563,853600000,1250394450,16245469598,4143887001,3639060570,3819414102,3213540000,8752188862,26448000000,3319983565,4230912664,637413000,1094400000,1464923569,11.9506,12.1803,50.7665,14.999,17.1851,30.4417,34.1215,26.633,14.8035,397.6358,65.8764,12.7131,22.9248,18.6054,17.0414,15.15,34.6723,23.4576,22.1338,0.8558,1.1522,1.4584,0.8384,2.1713,1.6933,2.7405,1.0908,0.8295,1.2092,2.1108,1.2105,1.9747,1.8702,1.2123,1.3048,2.3767,1.7983,2.5389,4.8212,2.8931,1.9403,5.055,1.2045,6.6364,5.2865,1.5383,2.8552,8.8356,3.5771,0.9758,4.6942,5.1146,3.6948,3.1656,10.1377,5.6705,1.9829
2019/1/4,1.378,1.737,1.5081,4.1547,1.1377,-4.5923,2.405,1.7804,1.5411,4,1.2939,1.8484,3.1056,1.4519,1.9718,1.913,1.5063,2.4671,1.2091,0.8415,0.3193,1.6349,0.5286,0.5468,8.6536,2.0916,0.3332,0.2081,1.0706,1.557,0.4222,1.323,0.0565,0.1865,0.1288,0.8862,0.7561,1.7793,2686498963,12243496268,2388640555,9110981431,4785617025,814400000,1280466000,16534706445,4207748274,3784622993,3868833508,3272940000,9023995969,26832000000,3385448030,4311851862,647014200,1121400000,1482635491,12.1153,12.3918,51.5321,15.6222,17.3806,29.0437,34.9421,27.1072,15.0316,413.5413,66.7288,12.9481,23.6368,18.8755,17.3774,15.4399,35.1946,24.0363,22.4014,0.8676,1.1723,1.4804,0.8733,2.196,1.6156,2.8064,1.1102,0.8423,1.2576,2.1381,1.2328,2.036,1.8973,1.2362,1.3298,2.4125,1.8427,2.5696,4.8876,2.9434,1.9695,5.265,1.2182,6.3316,5.4137,1.5657,2.8992,9.189,3.6234,0.9938,4.84,5.1889,3.7677,3.2262,10.2904,5.8104,2.0069
2019/1/7,1.5534,0.9756,0.5714,0.2751,0.7874,-0.0982,2.1212,1.7493,1.0118,1.5385,1.2774,1.2704,1.0843,2.3256,3.0387,1.5358,3.2152,0.8026,1.1448,0.6383,0.2857,1.2707,0.3974,0.4248,1.0601,1.3954,0.3511,0.2818,0.7959,1.3307,0.3968,1.3475,0.1318,0.5289,0.1486,2.0242,0.7601,1.624,2728230985,12362945012,2402289930,9136046029,4823299049,3412359423,1307627400,16823943293,4250322455,3842847962,3918252914,3314520000,9121846528,27456000000,3488320760,4378074843,667816800,1130400000,1499609416,12.3035,12.5127,51.8266,15.6652,17.5175,29.0151,35.6833,27.5814,15.1837,419.9034,67.5812,13.1126,23.8931,19.3145,17.9054,15.677,36.3261,24.2292,22.6579,0.881,1.1837,1.4888,0.8757,2.2133,1.614,2.866,1.1296,0.8508,1.2769,2.1654,1.2485,2.0581,1.9414,1.2737,1.3502,2.4901,1.8575,2.599,4.9635,2.9721,1.9808,5.2795,1.2278,6.3254,5.5285,1.5931,2.9285,9.3303,3.6696,1.0064,4.8925,5.3096,3.8822,3.2757,10.6213,5.857,2.0299
2019/1/8,0.1912,0.2415,0.1136,-0.4115,-1.2277,0.0983,0.816,-1.1461,-0.5008,0.7576,0.3604,-0.1792,-1.7878,0.3497,-0.5362,0.6723,0.3994,-0.9554,-1.1811,0.6087,0.2444,1.238,0.2843,0.4363,0.9641,1.4983,0.2178,0.1115,0.7397,1.2338,0.2148,0.8554,0.0699,0.3025,0.1099,2.3621,0.5309,1.3863,2733447488,12392807198,2405019805,9098449132,4764084440,3415714742,1318297950,16631118728,4229035364,3871960446,3932372744,3308580000,8958762263,27552000000,3469616627,4407507279,670483800,1119600000,1481897494,12.327,12.5429,51.8855,15.6007,17.3024,29.0437,35.9745,27.2653,15.1077,423.0845,67.8247,13.0891,23.4659,19.382,17.8094,15.7824,36.4712,23.9977,22.3903,0.8827,1.1865,1.4905,0.8721,2.1861,1.6156,2.8893,1.1167,0.8466,1.2866,2.1732,1.2463,2.0213,1.9482,1.2669,1.3593,2.5,1.8397,2.5683,4.973,2.9793,1.983,5.2578,1.2127,6.3316,5.5736,1.5748,2.9139,9.401,3.6829,1.0046,4.805,5.3281,3.8614,3.2977,10.6637,5.801,2.0059
2019/1/9,0.1908,-0.7229,-1.3621,0.4132,-0.113,1.277,-1.0302,-0.2899,0.5034,-0.3759,1.2567,0.5386,-0.3641,0.5226,-0.2695,0,-0.3978,0.1608,0.4482,0.6738,0.3515,1.5111,0.4512,0.3597,1.1825,1.9648,0.3021,0.2798,0.6926,2.104,0.339,1.0204,0.0735,0.3848,0.154,1.5844,0.7655,1.572,2738663991,12303220640,2372261305,9136046029,4758701294,3459333889,1304717250,16582912587,4250322455,3857404204,3981792150,3326400000,8926145410,27696000000,3460264561,4407507279,667816800,1121400000,1488539465,12.3505,12.4523,51.1788,15.6652,17.2828,29.4146,35.6039,27.1862,15.1837,421.494,68.6771,13.1596,23.3805,19.4833,17.7614,15.7824,36.3261,24.0363,22.4906,0.8844,1.178,1.4702,0.8757,2.1836,1.6362,2.8596,1.1135,0.8508,1.2818,2.2005,1.253,2.0139,1.9584,1.2635,1.3593,2.4901,1.8427,2.5799,4.9825,2.9578,1.956,5.2795,1.2113,6.4125,5.5162,1.5702,2.9285,9.3657,3.7292,1.01,4.7875,5.356,3.851,3.2977,10.6213,5.8104,2.0149
2019/1/10,-0.381,-0.4854,10.0115,-0.1372,-0.1131,-2.0369,-1.71,1.7442,-0.3339,4.9057,0.9752,-0.8929,3.2887,-0.6932,0.2703,-0.1669,-1.7572,1.4446,1.5369,0.5536,0.2503,5.7893,0.2341,0.4197,0.8233,1.5942,0.3768,0.2467,2.1771,2.033,0.2748,2.1329,0.0472,0.2132,0.1698,1.0949,1.1511,2.3566,2728230985,12243496268,2609760424,9123513730,4753318148,3388872190,1282406100,16872149434,4236131061,4046635354,4020621684,3296700000,9219697086,27504000000,3469616627,4400149170,656082000,1137600000,1511417364,12.3035,12.3918,56.3025,15.6437,17.2633,28.8154,34.9951,27.6604,15.133,442.171,69.3468,13.0421,24.1494,19.3483,17.8094,15.756,35.6878,24.3836,22.8363,0.881,1.1723,1.6174,0.8745,2.1812,1.6029,2.8107,1.1329,0.848,1.3447,2.222,1.2418,2.0802,1.9448,1.2669,1.357,2.4463,1.8693,2.6195,4.9635,2.9434,2.1519,5.2723,1.21,6.2819,5.4219,1.5976,2.9187,9.8251,3.7655,1.001,4.945,5.3189,3.8614,3.2922,10.4347,5.8943,2.0459
2019/1/11,2.1033,0.4878,3.9749,0.6868,1.6988,1.2871,1.8911,0.2857,0.335,0.3597,-1.6681,0.5405,0.5896,0.1745,0,0.5017,0.0813,-0.1582,-0.1465,0.6551,0.2608,6.8581,0.1929,0.4357,0.7376,1.2779,0.3751,0.134,1.6522,1.4087,0.2813,1.5389,0.0395,0.2094,0.14,1.248,0.8064,1.9695,2785612517,12303220640,2713495670,9186175226,4834065341,3432491337,1306657350,16920355575,4250322455,4061191596,3953552490,3314520000,9274058508,27552000000,3469616627,4422223497,656615400,1135800000,1509203374,12.5622,12.4523,58.5405,15.7511,17.5566,29.1863,35.6568,27.7394,15.1837,443.7616,68.19,13.1126,24.2918,19.382,17.8094,15.8351,35.7168,24.345,22.8028,0.8996,1.178,1.6817,0.8805,2.2182,1.6235,2.8638,1.1361,0.8508,1.3495,2.1849,1.2485,2.0924,1.9482,1.2669,1.3638,2.4483,1.8664,2.6157,5.0679,2.9578,2.2374,5.3085,1.2305,6.3627,5.5244,1.6022,2.9285,9.8605,3.7027,1.0064,4.9741,5.3281,3.8614,3.3087,10.4431,5.885,2.0429
2019/1/14,-0.3745,0,1.3078,-0.6821,-0.2227,-1.3685,-1.6333,-0.2849,0.1669,-1.7921,0,-0.5376,-0.9379,0.3484,0.5391,-0.4992,-0.8936,0.1585,-1.7604,0.7176,0.264,5.7431,0.1638,0.479,0.511,1.4368,0.1888,0.1353,0.8303,1.3463,0.2538,1.0302,0.0472,0.2522,0.1478,0.9807,0.562,1.3695,2775179511,12303220640,2748984044,9123513730,4823299049,3385516871,1285316250,16872149434,4257418152,3988410385,3953552490,3296700000,9187080234,27648000000,3488320760,4400149170,650748000,1137600000,1482635491,12.5152,12.4523,59.3061,15.6437,17.5175,28.7869,35.0745,27.6604,15.2091,435.8089,68.19,13.0421,24.0639,19.4496,17.9054,15.756,35.3977,24.3836,22.4014,0.8962,1.178,1.7037,0.8745,2.2133,1.6013,2.8171,1.1329,0.8523,1.3253,2.1849,1.2418,2.0728,1.955,1.2737,1.357,2.4264,1.8693,2.5696,5.0489,2.9578,2.2667,5.2723,1.2278,6.2757,5.4342,1.5976,2.9334,9.6838,3.7027,1.001,4.9275,5.3467,3.8822,3.2922,10.3498,5.8943,2.0069
2019/1/15,0,1.4563,10.0298,1.9231,0.3348,1.1893,2.6415,1.4286,0.6667,0,0,0.7207,4.0237,-0.1736,0.8043,1.1706,0.7377,1.8987,1.5431,0.5354,0.6335,9.6458,0.3415,0.3328,0.5021,1.836,0.4738,0.1604,0.717,1.1448,0.4614,2.2754,0.0472,0.3151,0.1183,0.7913,1.1955,2.0217,2775179511,12482393756,3024701411,9298965917,4839448488,3425780699,1319268000,17113180140,4285800940,3988410385,3953552490,3320460000,9556737900,27600000000,3516376959,4451655933,655548600,1159200000,1505513390,12.5152,12.6336,65.2544,15.9445,17.5761,29.1293,36.001,28.0555,15.3105,435.8089,68.19,13.1361,25.0322,19.4158,18.0494,15.9405,35.6588,24.8465,22.7471,0.8962,1.1951,1.8746,0.8913,2.2207,1.6203,2.8915,1.1491,0.8579,1.3253,2.1849,1.2507,2.1562,1.9516,1.284,1.3729,2.4443,1.9048,2.6093,5.0489,3.0008,2.494,5.3737,1.2319,6.3503,5.5777,1.6205,2.953,9.6838,3.7027,1.0082,5.1257,5.3374,3.9134,3.3308,10.4262,6.0062,2.0379
2019/1/16,-1.1278,-0.2392,-2.9783,-0.6739,1.6685,-0.5877,-0.8088,0,0,0.365,0.7143,0.1789,-0.7964,-0.8696,0,-0.3306,-0.1627,-0.6211,0.4902,0.7889,0.3315,8.884,0.2437,0.456,0.5549,1.6228,0.6485,0.125,1.0028,1.4051,0.2245,2.9288,0.0738,0.3598,0.09,0.652,0.7644,3.0411,2743880494,12452531570,2934615539,9236304422,4920195682,3405648785,1308597450,17113180140,4285800940,4002966627,3981792150,3326400000,9480631910,27360000000,3516376959,4436939715,654481800,1152000000,1512893358,12.374,12.6034,63.3109,15.8371,17.8694,28.9581,35.7098,28.0555,15.3105,437.3994,68.6771,13.1596,24.8329,19.247,18.0494,15.8878,35.6008,24.6922,22.8586,0.8861,1.1923,1.8188,0.8853,2.2577,1.6108,2.8681,1.1491,0.8579,1.3301,2.2005,1.253,2.1391,1.9347,1.284,1.3684,2.4404,1.893,2.6221,4.992,2.9936,2.4197,5.3375,1.2524,6.313,5.5326,1.6205,2.953,9.7191,3.7292,1.01,5.0849,5.291,3.9134,3.3197,10.4092,5.9689,2.0479
2019/1/17,-1.9011,-0.4796,-5.2093,-0.8141,-2.2976,-0.6897,-4.2254,-1.9718,-0.8278,1.4545,1.6844,-0.8929,-4.1284,-0.5263,-1.0638,-0.995,-1.0595,-2.3438,-2.6341,0.6265,0.2629,5.1298,0.2084,0.406,0.5151,2.4221,0.361,0.1406,1.4392,2.4256,0.2832,1.6623,0.0594,0.2291,0.1011,0.7135,0.7693,1.8004,2691715465,12392807198,2781742543,9161110627,4807149610,3382161552,1253304600,16775737152,4250322455,4061191596,4048861344,3296700000,9089229675,27216000000,3478968693,4392791061,647547600,1125000000,1479891805,12.1388,12.5429,60.0128,15.7081,17.4588,28.7584,34.2009,27.5023,15.1837,443.7616,69.8339,13.0421,23.8076,19.1457,17.8574,15.7297,35.2236,24.1135,22.2565,0.8692,1.1865,1.724,0.8781,2.2059,1.5997,2.7469,1.1264,0.8508,1.3495,2.2376,1.2418,2.0507,1.9245,1.2703,1.3547,2.4145,1.8486,2.553,4.8971,2.9793,2.2937,5.294,1.2237,6.2694,5.2988,1.5885,2.9285,9.8605,3.792,1.001,4.875,5.2632,3.8718,3.2867,10.2989,5.829,1.9939
2019/1/18,0.7752,0.7229,-3.2385,1.368,0.224,0.8929,1.0062,0.5747,0.5008,-0.3584,-2.1796,0.9009,0,0.3527,0.8065,0.5025,0.2471,0.48,0.6513,0.5382,0.2949,3.7683,0.2525,0.3046,0.4899,1.2157,0.2626,0.1103,0.8189,1.4792,0.3959,0.9842,0.0394,0.2073,0.0982,0.5463,0.853,1.1069,2712581477,12482393756,2691656671,9286433618,4817915903,3412359423,1265915250,16872149434,4271609546,4046635354,3960612405,3326400000,9089229675,27312000000,3507024893,4414865388,649147800,1130400000,1489530379,12.2329,12.6336,58.0693,15.923,17.4979,29.0151,34.545,27.6604,15.2598,442.171,68.3118,13.1596,23.8076,19.2132,18.0014,15.8087,35.3106,24.2292,22.4014,0.876,1.1951,1.6682,0.8901,2.2108,1.614,2.7745,1.1329,0.8551,1.3447,2.1888,1.253,2.0507,1.9313,1.2806,1.3615,2.4205,1.8575,2.5696,4.935,3.0008,2.2194,5.3664,1.2264,6.3254,5.3521,1.5976,2.9432,9.8251,3.7093,1.01,4.875,5.2817,3.903,3.3032,10.3244,5.857,2.0069
2019/1/21,1.9231,-0.2392,-0.3043,-0.4049,-1.4525,-0.1967,1.3793,0.2857,0,0,-0.5348,-0.5357,-0.4785,-0.1757,0,0.1667,1.479,0.1592,0.3982,1.2324,0.2639,2.4515,0.2765,0.4344,0.3225,1.2116,0.208,0.1542,0.6921,1.0487,0.4266,1.0704,0.0589,0.1798,0.1276,1.5229,0.7124,1.1609,2764746505,12452531570,2683467046,9248836721,4747935001,3405648785,1283376150,16920355575,4271609546,4046635354,3939432659,3308580000,9045740538,27264000000,3507024893,4422223497,658749000,1132200000,1495461809,12.4681,12.6034,57.8927,15.8586,17.2437,28.9581,35.0215,27.7394,15.2598,442.171,67.9465,13.0891,23.6937,19.1794,18.0014,15.8351,35.8329,24.2678,22.4906,0.8928,1.1923,1.6631,0.8865,2.1787,1.6108,2.8128,1.1361,0.8551,1.3447,2.1771,1.2463,2.0409,1.9279,1.2806,1.3638,2.4563,1.8604,2.5799,5.0299,2.9936,2.2126,5.3447,1.2086,6.313,5.426,1.6022,2.9432,9.8251,3.6895,1.0046,4.8517,5.2724,3.903,3.3087,10.4771,5.8663,2.0149
2019/1/22,-2.0755,0.2398,0.6104,-0.9485,0.1134,-0.8867,-1.5873,-1.9943,-0.8306,-2.518,0,-0.7181,-1.9231,-0.7042,-1.3333,-1.3311,-1.2146,-0.7949,-0.1983,1.1627,0.2586,2.1161,0.2782,0.4336,0.3858,0.9434,0.2225,0.155,0.6771,1.0888,0.2452,1.0729,0.0451,0.2555,0.1343,0.8658,0.5638,1.0277,2707364974,12482393756,2699846296,9161110627,4753318148,3375450914,1263005100,16582912587,4236131061,3944741658,3939432659,3284820000,8871783989,27072000000,3460264561,4363358625,650748000,1123200000,1492496094,12.2094,12.6336,58.246,15.7081,17.2633,28.7013,34.4656,27.1862,15.133,431.0372,67.9465,12.9951,23.2381,19.0444,17.7614,15.6243,35.3977,24.0749,22.446,0.8743,1.1951,1.6733,0.8781,2.1812,1.5965,2.7682,1.1135,0.848,1.3108,2.1771,1.2373,2.0017,1.9143,1.2635,1.3457,2.4264,1.8457,2.5747,4.9255,3.0008,2.2261,5.294,1.21,6.257,5.3398,1.5702,2.9187,9.5777,3.6895,0.9974,4.7584,5.2353,3.851,3.2647,10.3498,5.8197,2.0109
2019/1/23,-1.7341,0.2392,-0.6067,1.0944,-2.8313,0.994,-0.384,-0.5814,1.34,9.9631,2.5986,0.1808,-0.6127,2.1277,1.8919,-0.1686,-0.9016,0.641,0.3974,0.7554,0.24,1.5291,0.2381,0.4891,0.4104,0.9633,0.1952,0.1488,3.5747,2.3246,0.2653,0.5955,0.1069,0.3653,0.1019,0.7949,0.6027,0.9187,2660416448,12512255942,2683467046,9261369020,4618739491,3409004104,1258154850,16486500304,4292896637,4337760199,4041801429,3290760000,8817422567,27648000000,3525729025,4356000516,644880600,1130400000,1498427524,11.9976,12.6638,57.8927,15.8801,16.7745,28.9866,34.3333,27.0282,15.3358,473.9819,69.7121,13.0186,23.0957,19.4496,18.0975,15.598,35.0785,24.2292,22.5352,0.8591,1.198,1.6631,0.8877,2.1194,1.6124,2.7575,1.107,0.8594,1.4414,2.2337,1.2396,1.9894,1.955,1.2874,1.3434,2.4046,1.8575,2.585,4.8401,3.008,2.2126,5.352,1.1757,6.3192,5.3193,1.5611,2.9579,10.532,3.7854,0.9992,4.7292,5.3467,3.9238,3.2592,10.2565,5.857,2.0189
