ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2014/1/16,-1.1161,10.0085,0.7335,0.4843,1.6706,0.8475,0,,0,0.1339,-1.3274,0.1309,0,1.6736,-0.5769,-0.3448,0,-0.9662,0.6935,0.6079,-4.943,-1.4461,0.4619,1.0193,3.794,1.1534,1.8405,-0.4012,1.0256,2.9376,1.3367,,,0.7643,0.6971,1.8153,0.4143,0.4748,0.6879,0.425,,,,0.4361,0.7625,0.5905,,3.0303,0.8512,0.6546,,0.1217,1.71,0.7794,4.0152,1.534,0.9322,0.4964,1.3878,1.1377,0.9472,0.7393,0.7665,1.6577,0.3349,,,0.0467,10998723241,2192691131,1916043455,1284010000,6236197463,9327237142,2843277753,,2029104000,1367931090,1511811726,1887771375,5132175767,1604334600,7089513743,1478804946,1168112728,2109048303,2481080316,858735503.5,973209600,4055972814,3002848805,2616485769,4076377768,9490017000,2473136455,8432577350,9850819760,961472501.5,2886429448,,,2886429448,38.0084,48.3616,136.3863,-106.7258,54.0427,71.4877,39.865,,33.8029,11.1695,205.571,27.4484,-95.6973,-36.4925,50.247,69.448,34.8028,-7.4549,12.3211,40.0299,7.9051,34.2608,89.0731,27.2038,92.6599,-14.2603,25.9006,6.5384,9.4623,546.3018,395.9043,,,157.6516,3.4711,5.7651,1.5423,5.9195,2.9688,1.6124,6.1371,,1.1411,1.5829,48.6556,1.3322,4.1894,6.9261,3.2958,1.4415,26.5096,3.1127,1.4932,950.2432,113.2011,4.8903,5.0514,2.1517,5.4419,4.0809,2.5081,1.6185,1.1696,11.2695,10.2986,,,4.101,2.6748,14.989,0.3669,12.9034,0.6197,4.3797,7.6785,,0.7187,1.2756,18.7557,0.502,12.7513,35.7848,1.3988,2.1717,111.8402,0.6653,45.4926,30.7185,20.9028,111.8491,3.1554,3.3035,9.6653,26.0759,0.4247,4.0039,1.1978,26.2642,5.9065,,,2.352
2014/1/17,-2.1445,0.3084,-2.1845,2.6506,-1.1737,-2.3529,0,,0,-2.2727,-2.8401,-1.5686,0,-2.8807,-0.9671,-1.7301,0,1.4634,0.2755,-0.9063,0.4,2.7088,-2.8736,-0.3363,-0.2611,0.3421,-2.4096,-2.2155,-0.5076,-3.5672,-0.4122,,,-0.6321,0.6637,2.2775,0.3472,1.1518,0.3865,0.3062,,,,0.6268,0.3112,0.5826,,2.2659,0.5323,0.6373,,0.1524,1.926,0.6859,2.6771,1.9996,0.9856,0.409,0.5082,1.5462,0.7344,1.0916,0.5815,1.1333,0.2422,,,0.0512,10762858973,2199453479,1874188137,1318044000,6163002657,9107772739,2843277753,,2029104000,1336841747,1468875369,1858159275,5132175767,1558119200,7020949780,1453220085,1168112728,2139912424,2487915248,850952402.2,977102438.4,4165841152,2916560046,2607685929,4065734484,9522480000,2413542806,8245752877,9800815599,927175028.2,2874531553,,,2874531553,37.1933,48.5108,133.407,-109.5547,53.4084,69.8057,39.865,,33.8029,10.9157,199.7327,27.0178,-95.6973,-35.4413,49.7611,68.2465,34.8028,-7.564,12.3551,39.6671,7.9367,35.1888,86.5136,27.1123,92.418,-14.3091,25.2765,6.3935,9.4143,526.8143,394.2724,,,156.5935,3.3967,5.7829,1.5086,6.0764,2.9339,1.5745,6.1371,,1.1411,1.5469,47.2737,1.3113,4.1894,6.7266,3.2639,1.4165,26.5096,3.1582,1.4973,941.6307,113.6539,5.0228,4.9063,2.1445,5.4277,4.0949,2.4477,1.5826,1.1637,10.8675,10.2562,,,4.0735,2.6174,15.0352,0.3589,13.2454,0.6124,4.2767,7.6785,,0.7187,1.2466,18.223,0.4941,12.7513,34.754,1.3853,2.1341,111.8402,0.6751,45.6179,30.44,20.9864,114.8789,3.0647,3.2924,9.64,26.1651,0.4144,3.9152,1.1917,25.3274,5.8821,,,2.3362
2014/1/20,-1.0381,-1.2298,1.2407,1.1737,-1.9002,0.6885,0,,4.62,-1.368,-1.2308,0.3984,0,0.2119,0.3906,0.3521,0,-0.7212,-0.2747,0.6098,0.3984,0.5495,3.6686,-2.4747,0,0,0.823,-0.4119,-0.3401,-2.9593,-0.4967,,,0,0.4165,0.7618,0.3687,1.523,0.3546,0.232,,,4.5558,0.5083,0.209,0.5192,,1.8693,0.5292,0.8148,,0.108,1.4114,0.7033,1.3843,1.7253,1.4248,0.5292,0.3798,,0.7228,1.1191,0.4766,1.907,0.2837,,,0.0665,10651133793,2172404089,1897441091,1333514000,6045890967,9170476854,2843277753,,2122848000,1318553898,1450796903,1865562300,5132175767,1561420300,7048375366,1458337057,1168112728,2124480363,2481080316,856141136.4,980995276.8,4188730389,3023558107,2543153769,4065734484,9522480000,2433407355,8211784791,9767479492,899737049.6,2860254078,,,2860254078,36.8072,47.9142,135.0622,-110.8405,52.3935,70.2863,39.865,,35.3645,10.7664,197.2744,27.1255,-95.6973,-35.5164,49.9555,68.4868,34.8028,-7.5094,12.3211,39.9089,7.9684,35.3822,89.6874,26.4414,92.418,-14.3091,25.4845,6.3672,9.3822,511.2242,392.3141,,,156.7012,3.3614,5.7118,1.5273,6.1477,2.8782,1.5853,6.1371,,1.1938,1.5257,46.6919,1.3166,4.1894,6.7408,3.2767,1.4215,26.5096,3.1355,1.4932,947.3724,114.1067,5.0504,5.0862,2.0914,5.4277,4.0949,2.4678,1.5761,1.1597,10.5459,10.2052,,,4.0763,2.5902,14.8503,0.3633,13.4009,0.6008,4.3061,7.6785,,0.7519,1.2296,17.9987,0.4961,12.7513,34.8276,1.3907,2.1416,111.8402,0.6702,45.4926,30.6257,21.07,115.5101,3.1772,3.2109,9.64,26.1651,0.4178,3.8991,1.1876,24.5778,5.8529,,,2.3378
2014/1/21,0.8159,0.7782,0.9804,1.3921,0,3.7607,0,,1.2821,1.387,4.3614,3.3069,0,0.6342,0.5837,2.1053,0,0,0.8264,0.303,0,-4.6995,0.5708,0.8074,0.5236,10,2.2449,1.3444,1.3652,0.7624,0,,,0.7634,0.3966,0.7404,0.4034,1.5504,0.3479,0.4265,,,2.2097,0.477,0.4355,0.9784,,2.0443,0.6031,0.8478,,0.1607,1.7849,0.5272,1.0375,2.911,1.6744,0.4359,0.4209,6.0385,0.8046,0.6459,0.4172,1.2573,0.1421,,,0.0335,10738031155,2189309958,1916043455,1352078000,6045890967,9515349488,2843277753,,2150064000,1336841747,1514071534,1927254175,5132175767,1571323600,7089513743,1489038890,1168112728,2124480363,2501585112,858735503.5,980995276.8,3991882950,3040815858,2563686729,4087021052,10474728000,2488034867,8322181070,9900823922,906596544.2,2860254078,,,2860254078,37.1075,48.287,136.3863,-112.3836,52.3935,72.9295,39.865,,35.8179,10.9157,205.8783,28.0225,-95.6973,-35.7417,50.247,69.9286,34.8028,-7.5094,12.423,40.0299,7.9684,33.7194,90.1993,26.6549,92.9019,-15.74,26.0566,6.4528,9.5103,515.1217,392.3141,,,157.8535,3.3889,5.7562,1.5423,6.2333,2.8782,1.645,6.1371,,1.2091,1.5469,48.7283,1.3601,4.1894,6.7836,3.2958,1.4515,26.5096,3.1355,1.5055,950.2432,114.1067,4.8131,5.1153,2.1083,5.4561,4.5043,2.5232,1.5973,1.1756,10.6263,10.2052,,,4.1062,2.6114,14.9659,0.3669,13.5874,0.6008,4.4681,7.6785,,0.7615,1.2466,18.7837,0.5125,12.7513,35.0485,1.3988,2.1867,111.8402,0.6702,45.8685,30.7185,21.07,110.0818,3.1953,3.2369,9.6905,28.7816,0.4272,3.9515,1.2038,24.7652,5.8529,,,2.355
2014/1/22,3.1214,0.1544,3.1553,0.6865,2.6634,2.8007,0,,-0.4219,2.8728,1.194,2.3047,0,3.5714,0.9671,2.4055,0,0.9685,1.9126,2.1148,0.7937,3.6697,1.7026,2.4027,2.3438,0.2066,1.7964,3.3673,1.6835,1.0088,1.9967,,,0.5051,0.8434,0.6386,0.7067,1.5506,0.5182,0.5471,,,0.9813,0.756,0.3871,1.0275,,3.6752,0.8965,1.3899,,0.3642,2.4673,1.1484,2.1455,2.5518,2.0505,0.7686,0.9223,4.9111,1.2404,1.5642,1.0256,1.3069,0.4869,,,0.3623,11073206694,2192691131,1976501137,1361360000,6206919540,9781841977,2843277753,,2140992000,1375246230,1532150000,1971672325,5132175767,1627442300,7158077706,1524857695,1168112728,2145056444,2549429636,876896073,988780953.6,4138374068,3092589114,2625285609,4182810608,10496370000,2532730105,8602417780,10067504459,915742537.1,2917363977,,,2917363977,38.2658,48.3616,140.6898,-113.1551,53.789,74.972,39.865,,35.6668,11.2293,208.3366,28.6683,-95.6973,-37.0181,50.733,71.6108,34.8028,-7.5821,12.6606,40.8764,8.0316,34.9568,91.7351,27.2953,95.0793,-15.7725,26.5247,6.6701,9.6704,520.3184,400.1473,,,158.7053,3.4946,5.7651,1.5909,6.276,2.9548,1.691,6.1371,,1.204,1.5913,49.3101,1.3915,4.1894,7.0258,3.3276,1.4864,26.5096,3.1658,1.5343,970.339,115.0123,4.9897,5.2024,2.1589,5.584,4.5136,2.5685,1.6511,1.1953,10.7335,10.409,,,4.1284,2.6929,14.989,0.3785,13.6807,0.6168,4.5932,7.6785,,0.7583,1.2824,19.008,0.5243,12.7513,36.3003,1.4124,2.2393,111.8402,0.6767,46.7458,31.3681,21.2372,114.1215,3.2497,3.3146,9.9176,28.8411,0.4349,4.0846,1.2241,25.0151,5.9698,,,2.3677
2014/1/23,0.4484,0.1542,0,-2.7273,0.2358,-0.4808,10.031,,0.4237,0.5319,0.295,0.8761,0,0.4057,-2.2989,-0.6711,0,0.4796,0.4021,-0.2959,0.9843,-1.9912,0.1116,-0.4469,-0.7634,1.3402,-0.5882,-0.3949,-1.6556,4.3695,1.1419,,,-1.005,1.1027,0.5173,0.4664,1.3177,0.4976,0.5049,0.06,,1.2119,0.7987,0.625,0.8087,,3.0059,1.1268,0.8254,,0.2901,2.0785,1.0653,1.6779,1.8964,1.6713,0.6075,0.6898,4.0565,0.959,1.0918,0.9483,1.7202,0.4943,,,0.436,11122862330,2196072305,1976501137,1324232000,6221558502,9734813891,3128485800,,2150064000,1382561369,1536669617,1988946050,5132175767,1634044500,6993524195,1514623750,1168112728,2155344485,2559682034,874301706,998513049.6,4055972814,3096040664,2613552489,4150880756,10637043000,2517831692,8568449694,9900823922,955756256,2950678084,,,2950678084,38.4374,48.4362,140.6898,-110.069,53.9159,74.6116,43.8638,,35.8179,11.289,208.9511,28.9195,-95.6973,-37.1683,49.5667,71.1301,34.8028,-7.6185,12.7115,40.7555,8.1107,34.2608,91.8375,27.1733,94.3535,-15.9839,26.3687,6.6437,9.5103,543.0539,404.7167,,,157.1617,3.5103,5.774,1.5909,6.1049,2.9618,1.6829,6.7527,,1.2091,1.5998,49.4556,1.4036,4.1894,7.0543,3.2512,1.4764,26.5096,3.181,1.5405,967.4681,116.1443,4.8903,5.2082,2.1493,5.5413,4.5741,2.5534,1.6446,1.1756,11.2025,10.5279,,,4.0882,2.7049,15.0121,0.3785,13.3076,0.6182,4.5711,8.4487,,0.7615,1.2893,19.0641,0.5289,12.7513,36.4475,1.3799,2.2243,111.8402,0.68,46.9338,31.2753,21.4462,111.8491,3.2533,3.2998,9.8419,29.2276,0.4323,4.0685,1.2038,26.1081,6.0379,,,2.3447
2014/1/24,3.2366,0.7698,1.4118,0.9346,4.2353,0.3221,10.0169,,5.9072,1.3228,0.4412,0.9926,0,0,0,1.0135,0,0,-0.4005,2.0772,-0.5848,0.2257,3.1215,1.5713,-0.2564,1.6277,0.1972,0.4955,2.3569,-1.7943,-0.1613,,,-0.2538,1.7443,0.6862,0.456,1.1152,0.9915,0.5245,0.1973,,2.244,0.8784,0.455,0.8701,,2.514,0.8527,1.033,,0.3688,1.8969,1.5145,1.3378,1.8687,3.0327,0.7097,0.7283,3.1852,0.8066,1.3312,0.8855,1.6645,0.5556,,,0.1732,11482865686,2212978174,2004404682,1336608000,6485059803,9766165949,3441862543,,2277072000,1400849218,1543449042,2008687450,5132175767,1634044500,6993524195,1529974667,1168112728,2155344485,2549429636,892462275.5,992673792,4065128509,3192684074,2654618409,4140237472,10810179000,2522797830,8610909801,10134176674,938607519.3,2945918926,,,2945918926,39.6815,48.8091,142.676,-111.0977,56.1993,74.8519,48.2576,,37.9338,11.4383,209.873,29.2065,-95.6973,-37.1683,49.5667,71.8511,34.8028,-7.6185,12.6606,41.602,8.0632,34.3381,94.7042,27.6003,94.1115,-16.244,26.4207,6.6767,9.7345,533.3101,404.0639,,,156.5781,3.6239,5.8185,1.6134,6.1619,3.0872,1.6883,7.4291,,1.2806,1.6209,49.6738,1.4176,4.1894,7.0543,3.2512,1.4914,26.5096,3.181,1.5343,987.5639,115.4651,4.9014,5.3708,2.1831,5.5271,4.6486,2.5585,1.6527,1.2033,11.0015,10.5109,,,4.0731,2.7925,15.1277,0.3838,13.432,0.6444,4.5858,9.295,,0.8065,1.3063,19.1482,0.5341,12.7513,36.4475,1.3799,2.2468,111.8402,0.68,46.7458,31.9249,21.3208,112.1016,3.3549,3.3517,9.8167,29.7033,0.4332,4.0886,1.2322,25.6397,6.0282,,,2.336
2014/1/27,0.3243,-1.7571,0.232,-3.4722,1.3544,-0.4815,5.6266,,-1.0624,0.5222,2.1962,-0.9828,0,-2.8283,-1.3725,-1.0033,0,-1.9093,3.8874,-0.8721,-1.3725,2.2523,0.4324,-0.221,1.5424,1.3013,-1.1811,-1.3807,-1.6447,-1.7052,-1.1309,,,-0.2545,1.1129,0.7145,0.4104,1.0424,0.9727,0.5593,8.1292,,0.8686,1.0763,0.9123,1.0194,,3.6522,0.5854,0.8356,,0.3538,2.587,0.8601,1.2141,2.6906,2.4343,0.5531,1.1345,3.5805,0.8323,1.0484,0.5989,1.4257,0.5764,,,0.2314,11520107413,2174094676,2009055273,1290198000,6572893570,9719137862,3635522328,,2252880000,1408164358,1577346165,1988946050,5132175767,1587829100,6897534648,1514623750,1168112728,2114192323,2648536150,884679174.3,979048857.6,4156685457,3206490275,2648751849,4204097176,10950852000,2493001005,8492021500,9967496137,922602031.8,2912604818,,,2912604818,39.8102,47.9515,143.007,-107.2401,56.9605,74.4914,50.9728,,37.5308,11.4981,214.4822,28.9195,-95.6973,-36.1171,48.8864,71.1301,34.8028,-7.473,13.1527,41.2392,7.9526,35.1115,95.1137,27.5393,95.5631,-16.4554,26.1086,6.5845,9.5744,524.2159,399.4946,,,156.1464,3.6357,5.7162,1.6171,5.948,3.129,1.6802,7.8471,,1.267,1.6294,50.7647,1.4036,4.1894,6.8548,3.2065,1.4764,26.5096,3.1203,1.5939,978.9514,113.8803,5.0118,5.394,2.1782,5.6124,4.7091,2.5282,1.6299,1.1835,10.8139,10.392,,,4.0618,2.8015,14.8619,0.3847,12.9656,0.6531,4.5638,9.818,,0.7979,1.3131,19.5687,0.5289,12.7513,35.4167,1.361,2.2243,111.8402,0.667,48.563,31.6465,21.0282,114.6264,3.3694,3.3443,9.9681,30.0898,0.4281,4.0322,1.2119,25.2024,5.96,,,2.3295
2014/1/28,-0.1078,-1.1664,-1.1574,0,-2.2272,0,10.0242,,-0.4027,-0.5195,0.7163,0.3722,0,-3.5343,0,0.6757,0,-0.7299,-6.5806,0.8798,1.1928,2.6432,-0.5382,2.1041,1.0127,-1.581,-0.3984,0.4,0,1.9827,0,,,0,1.2865,0.5143,0.2764,0.7257,0.7463,0.2966,6.5129,,0.8065,0.5245,0.5692,0.6221,,3.4259,0.4598,1.0385,,0.3191,4.5459,0.6967,1.1434,2.803,1.6167,0.8792,0.8232,1.7819,0.6962,0.7641,0.3791,1.2043,0.8493,,,0.1323,11507693504,2148735874,1985802319,1290198000,6426503958,9719137862,3999954832,,2243808000,1400849218,1588645207,1996349075,5132175767,1531710400,6897534648,1524857695,1168112728,2098760262,2474245384,892462275.5,990727372.8,4266553795,3189232523,2704484169,4246670312,10777716000,2483068730,8525989586,9967496137,940894017.5,2912604818,,,2912604818,39.7673,47.3922,141.3519,-107.2401,55.6919,74.4914,56.0825,,37.3796,11.4383,216.0186,29.0271,-95.6973,-34.8406,48.8864,71.6108,34.8028,-7.4185,12.2872,41.602,8.0474,36.0395,94.6018,28.1187,96.5309,-16.1953,26.0046,6.6108,9.5744,534.6093,399.4946,,,156.2257,3.6318,5.6496,1.5984,5.948,3.0594,1.6802,8.6337,,1.2619,1.6209,51.1284,1.4089,4.1894,6.6125,3.2065,1.4864,26.5096,3.0975,1.489,987.5639,115.2387,5.1442,5.3649,2.2241,5.6692,4.6346,2.5182,1.6364,1.1835,11.0283,10.392,,,4.0639,2.7985,14.6885,0.3802,12.9656,0.6386,4.5638,10.8022,,0.7947,1.3063,19.7089,0.5308,12.7513,34.165,1.361,2.2393,111.8402,0.6621,45.3672,31.9249,21.279,117.6562,3.3512,3.4146,10.069,29.6141,0.4264,4.0483,1.2119,25.7021,5.96,,,2.3307
2014/1/29,1.9417,0,0,0,-0.9112,1.4516,9.9912,,-0.8086,1.0444,-0.1422,0,0,1.0776,2.3857,0.3356,0,-0.4902,2.3481,-0.2907,0.9823,-0.6438,1.4069,0.1085,0.7519,5.0201,0,1.0956,1.3378,-0.9721,-0.2451,,,0.2551,1.4679,0.3902,0.4094,0.4327,0.6095,0.5532,7.3834,,1.1649,0.3961,0.306,0.5275,,1.9082,0.7758,0.6572,,0.2387,2.9944,0.8255,1.0717,1.9274,2.2908,0.8033,0.6242,3.0776,0.6638,0.9809,0.8415,1.0874,0.4601,,,0.1121,11731143863,2148735874,1985802319,1290198000,6367948113,9860222121,4399598207,,2225664000,1415479497,1586385399,1996349075,5132175767,1548215900,7062088158,1529974667,1168112728,2088472222,2532342306,889867908.4,1000459469,4239086711,3234102678,2707417449,4278600164,11318766000,2483068730,8619401823,10100840566,931748024.7,2905466081,,,2905466081,40.5394,47.3922,141.3519,-107.2401,55.1845,75.5728,61.6858,,37.0774,11.5578,215.7113,29.0271,-95.6973,-35.216,50.0527,71.8511,34.8028,-7.3821,12.5757,41.4811,8.1265,35.8075,95.9328,28.1492,97.2567,-17.0083,26.0046,6.6833,9.7024,529.4126,398.5154,,,156.6756,3.7023,5.6496,1.5984,5.948,3.0315,1.7046,9.4963,,1.2516,1.6379,51.0556,1.4089,4.1894,6.6838,3.283,1.4914,26.5096,3.0823,1.524,984.6931,116.3707,5.1111,5.4404,2.2265,5.7118,4.8673,2.5182,1.6544,1.1993,10.9211,10.3666,,,4.0756,2.8529,14.6885,0.3802,12.9656,0.6328,4.63,11.8814,,0.7883,1.32,19.6809,0.5308,12.7513,34.5331,1.3934,2.2468,111.8402,0.6589,46.4325,31.8321,21.488,116.8988,3.3984,3.4183,10.1448,31.1008,0.4264,4.0926,1.2282,25.4523,5.9454,,,2.3374
2014/1/30,-0.8466,-0.8655,-0.2342,0.9592,0.2299,0,-3.1613,,0.5435,-0.3876,0.2849,0.2472,0,-1.2793,1.5534,0.3344,0,0.9852,-0.6748,-0.2915,0.5837,0.324,0.6403,1.8418,-0.995,6.0229,-0.6,-1.6749,-2.9703,-0.8589,0.819,,,-0.1272,0.9125,0.3336,0.2048,0.4772,0.3457,0.3447,4.9159,,2.0712,0.3081,0.2631,0.4554,,1.4392,0.7941,0.5467,,0.1989,1.5472,0.9545,1.4529,1.3454,2.5129,1.1045,0.5719,3.0853,0.5173,0.7771,0.6594,0.874,0.4465,,,0.1415,11631832592,2130139418,1981151728,1302574000,6382587074,9860222121,4260515270,,2237760000,1409993142,1590905015,2001284425,5132175767,1528409300,7171790498,1535091639,1168112728,2109048303,2515254976,887273541.4,1006298726,4252820253,3254811980,2757283209,4236027028,12000489000,2468170318,8475037457,9800815599,923745280.9,2929261872,,,2929261872,40.1962,46.982,141.0208,-108.2688,55.3113,75.5728,59.7357,,37.2789,11.513,216.3259,29.0989,-95.6973,-34.7655,50.8302,72.0914,34.8028,-7.4549,12.4908,41.3602,8.1739,35.9235,96.5471,28.6677,96.2889,-18.0327,25.8486,6.5713,9.4143,524.8655,401.7792,,,156.4173,3.6709,5.6007,1.5947,6.005,3.0385,1.7046,9.1961,,1.2585,1.6315,51.2011,1.4124,4.1894,6.5983,3.334,1.4964,26.5096,3.1127,1.5137,981.8223,117.0499,5.1277,5.4753,2.2675,5.655,5.1605,2.5031,1.6267,1.1637,10.8273,10.4515,,,4.0689,2.8287,14.5614,0.3793,13.0899,0.6342,4.63,11.5058,,0.7926,1.3148,19.7369,0.5322,12.7513,34.0913,1.4151,2.2544,111.8402,0.6653,46.1192,31.7393,21.6135,117.2775,3.4202,3.4813,10.0438,32.9739,0.4238,4.0241,1.1917,25.2337,5.9941,,,2.3336
2014/2/7,2.1345,1.8254,2.1127,-0.7126,1.3761,3.8156,1.3223,,1.4865,0.2594,0.7102,2.0962,0,2.8078,2.1033,1.6667,0,0.2439,0.6793,0.2924,1.9342,3.7675,5.9385,-0.2128,-0.2513,1.5329,0.4024,0,0.1701,-0.1238,3.0057,,,0.6369,1.3328,0.3093,0.4212,0.5992,0.4318,0.988,4.9162,,0.7467,0.6065,0.2455,0.8305,,1.7569,0.9555,1.2158,,0.2313,1.4843,0.9654,1.3032,2.3081,5.0002,0.8254,0.6518,2.7586,0.761,1.0534,0.4923,0.9834,0.7835,,,0.3541,11880110769,2169022916,2023007046,1293292000,6470420842,10236446813,4316852662,,2271024000,1413650712,1602204056,2043234900,5132175767,1571323600,7322631216,1560676500,1168112728,2114192323,2532342306,889867908.4,1025762918,4413044913,3448098800,2751416649,4225383744,12184446000,2478102593,8475037457,9817483653,922602031.8,3017306299,,,3017306299,41.0542,47.8396,144.0001,-107.4973,56.0725,78.4563,60.5256,,37.833,11.5428,217.8623,29.7088,-95.6973,-35.7417,51.8993,73.2929,34.8028,-7.473,12.5757,41.4811,8.332,37.277,102.2805,28.6067,96.047,-18.3091,25.9526,6.5713,9.4303,524.2159,413.8555,,,157.5141,3.7493,5.7029,1.6284,5.9622,3.0803,1.7696,9.3177,,1.2772,1.6358,51.5647,1.442,4.1894,6.7836,3.4041,1.5213,26.5096,3.1203,1.524,984.6931,119.3139,5.3209,5.8004,2.2627,5.6408,5.2396,2.5131,1.6267,1.1657,10.8139,10.7656,,,4.0974,2.8891,14.8272,0.3874,12.9967,0.643,4.8067,11.658,,0.8043,1.3182,19.8771,0.5433,12.7513,35.0485,1.4448,2.2919,111.8402,0.667,46.4325,31.8321,22.0315,121.6959,3.6233,3.4739,10.0186,33.4794,0.4255,4.0241,1.1937,25.2024,6.1743,,,2.3499
2014/2/10,10.0313,1.0133,3.2184,2.8708,1.5837,5.2067,-1.3866,,0.7989,2.0699,3.103,1.57,0,2.9412,0.7491,2.623,0,1.7032,2.2942,2.3324,3.9848,1.0373,2.2022,1.7058,2.7708,1.9538,2.4048,4.3086,2.7165,1.7348,2.5237,,,1.1392,4.6867,0.8358,0.4697,1.178,0.9165,2.1667,7.8991,,0.7711,0.9185,0.8664,1.3428,,2.5535,1.7625,1.8771,,0.5373,2.297,0.6605,1.6597,3.3276,6.2907,1.1956,1.3034,3.1187,1.3184,2.6178,1.1868,1.9088,1.3531,,,0.5333,13071846019,2191000545,2088115319,1330420000,6572893570,10769431792,4256994183,,2289168000,1442911270,1651919838,2075314675,5132175767,1617539000,7377482387,1601612277,1168112728,2150200465,2590439228,1385725915,1066637722,4458823387,3524032907,2798349130,4342459868,12422508000,2537696242,8840194382,10084172513,938607519.3,3093452830,,,3093452830,45.1725,48.3243,148.6346,-110.5834,56.9605,82.5413,59.6863,,38.1353,11.7818,224.6225,30.1753,-95.6973,-36.7929,52.288,75.2153,34.8028,-7.6003,12.8642,42.4486,8.664,37.6636,104.5329,29.0947,98.7082,-18.6668,26.5767,6.8544,9.6864,533.3101,424.2998,,,159.293,4.1254,5.7607,1.6808,6.1334,3.129,1.8618,9.1885,,1.2874,1.6696,53.1648,1.4646,4.1894,6.9831,3.4296,1.5612,26.5096,3.1734,1.559,1007.6597,124.0684,5.3761,5.9281,2.3013,5.7971,5.3419,2.5736,1.6967,1.1973,11.0015,11.0373,,,4.1437,3.1789,14.9775,0.3998,13.3698,0.6531,5.0569,11.4963,,0.8108,1.3455,20.4939,0.5518,12.7513,36.0794,1.4557,2.352,111.8402,0.6783,47.4977,32.5746,22.9094,122.9583,3.7031,3.5331,10.2962,34.1335,0.4357,4.1975,1.2261,25.6397,6.3301,,,2.3765
