ÈÕÆÚ,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH
2018/5/29,-0.8466,-1.2057,-3.0409,-0.6394,-0.3812,-0.4255,-0.9592,-1.2821,0,-1.3373,-1.2563,-0.7944,0.2915,-0.3367,-4.223,0.1618,0.726,0,-1.0357,-1.8597,1.7763,-2.3857,-0.3876,-0.5102,1.17,2.2075,0.7271,0.5463,0.6852,0.5125,0.2429,0.2557,,0.3257,0.5226,0.3199,1.6314,0.3386,0.9039,0.1437,0.3921,,0.7736,1.2594,1.013,0.4662,0.6807,0.0666,3897588096,3712957460,3354092550,3339449201,7586506646,12834010332,3897588096,10729826217,2788357711,2233972224,2033322736,5217194973,3005156989,1392076989,1670887673,1970719220,3553576200,3699200000,15619943638,4599277212,6507336195,2568910355,1243132793,4599277212,-86.0509,47.1947,-25.7617,23.4238,15.9594,539.8588,-30.9516,310.9008,272.43,-31.4938,21.6977,30.0803,36.2542,-42.8596,56.8807,32.6639,20.2526,194.9509,8.1896,177.3082,22.5798,-208.8172,15.6436,76.263,4.9158,4.1627,1.9437,1.5623,1.7416,2.3096,1.7682,1.4241,4.4561,599.4081,4.4515,1.282,1.7301,5.7583,2.482,34.6169,1.8168,22.8974,0.6784,10.2958,1.8901,899.5536,1.5677,4.4284,14.7416,1.85,0.0489,0.0838,0.3577,1.037,5.3024,0.1818,8.1638,10.9938,2.5436,0.3295,0.5464,6.5003,0.6755,4.3304,0.0979,10.6841,0.0949,0.9434,1.9511,147.4494,0.3132,0.4058
2018/5/30,-8.3244,-4.0919,-7.9614,-2.9601,-7.9082,-1.7094,-3.1477,-2.8971,0,-1.8072,-6.4885,-5.7057,-3.7791,-5.0676,-8.2011,-5.0081,-4.5045,0,-4.4186,-6.8906,-4.137,-2.0367,-5.642,-3.2051,2.4591,3.7855,1.171,0.8946,1.4073,0.4258,0.1635,0.3909,,0.4042,0.8856,0.692,1.1589,0.6183,1.2897,0.3557,0.5969,,1.4772,1.9004,1.4117,0.6037,1.3758,0.3546,3573135725,3561027399,3087059850,3240598067,6986553314,12614625540,3573135725,10418972111,2788357711,2193599232,1901389581,4919517181,2891590010,1321532547,1533857203,1872024073,3393505200,3699200000,14929760082,4282358885,6238125131,2516590389,1172994951,4282358885,-78.8877,45.2636,-23.7107,22.7304,14.6973,530.6305,-30.0633,301.8937,272.43,-30.9246,20.2899,28.364,34.8841,-40.6877,52.2159,31.028,19.3404,194.9509,7.8277,165.0906,21.6457,-204.5643,14.761,74.0331,4.5066,3.9924,1.789,1.516,1.6039,2.2701,1.7174,1.3828,4.4561,588.5755,4.1626,1.2088,1.6647,5.4665,2.2785,32.8832,1.735,22.8974,0.6485,9.5864,1.8119,881.2327,1.4792,4.2989,13.5145,1.7743,0.045,0.0814,0.3294,1.0193,5.1502,0.1765,8.1638,10.7951,2.3786,0.3107,0.5258,6.1709,0.6201,4.1135,0.0935,10.6841,0.0907,0.8784,1.8704,144.4464,0.2955,0.3939
2018/5/31,10.0116,1.3473,7.2084,3.4483,2.7701,2.6087,5.5,1.4403,0,-0.3067,0.9524,1.8047,2.719,1.2456,5.4755,-1.5306,1.1321,0,1.0949,1.4801,1.8206,-0.2079,3.9175,0,2.2254,2.5554,1.427,0.6944,0.7402,0.5544,0.6778,0.1783,,0.4184,0.4598,0.3689,1.0014,0.3375,1.1088,0.2773,0.3192,,0.7817,1.0309,0.9965,0.7099,1.1863,0.1316,3930865262,3609005313,3309587100,3352342828,7180086647,12943702728,3930865262,10569039610,2788357711,2186870400,1919498053,5008298277,2970213303,1337992917,1617843620,1843370643,3431922240,3699200000,15093224608,4345742551,6351698549,2511358392,1218947330,4345742551,-86.7856,45.8734,-25.4199,23.5142,15.1044,544.473,-31.6838,306.2419,272.43,-30.8297,20.4831,28.8759,35.8326,-41.1945,55.0749,30.5531,19.5593,194.9509,7.9134,167.5341,22.0398,-204.139,15.3393,73.9605,4.9577,4.0461,1.9179,1.5683,1.6483,2.3293,1.81,1.4027,4.4561,586.77,4.2023,1.2306,1.71,5.5346,2.4032,32.3799,1.7546,22.8974,0.6556,9.7283,1.8449,879.4006,1.5372,4.2947,14.8675,1.7982,0.0482,0.0842,0.3385,1.0458,5.4278,0.1791,8.1638,10.762,2.4012,0.3163,0.5401,6.2477,0.6541,4.0505,0.0945,10.6841,0.0917,0.8914,1.9045,144.1461,0.3071,0.3935
2018/6/1,0.6349,-3.5451,-2.3227,-0.7692,-0.9434,-2.1186,-0.7109,0.7099,0,-3.5385,-3.3693,0.8342,-2.9412,0.1757,2.5501,-0.6908,0,0,0.361,-1.4585,-0.2649,0.2083,-2.381,-0.2649,4.5314,2.6289,0.6574,0.2807,0.5752,0.1517,0.2582,0.1733,,0.5239,0.5759,0.4352,0.7016,0.4493,1.1184,0.1624,0.3175,,0.8568,0.7484,1.0644,0.2523,0.9749,0.1311,3955823137,3481064209,3232714050,3326555575,7112349980,12669471738,3955823137,10644073360,2788357711,2109488832,1854824938,5050077616,2882854088,1340344398,1659100106,1830635786,3431922240,3699200000,15147712783,4282358885,6334872857,2516590389,1189924775,4282358885,-87.3366,44.2472,-24.8295,23.3334,14.962,532.9376,-31.427,308.4161,272.43,-29.7388,19.793,29.1167,34.7787,-41.2669,56.4794,30.3421,19.5593,194.9509,7.942,165.0906,21.9814,-204.5643,14.974,73.6886,4.9892,3.9027,1.8734,1.5562,1.6327,2.28,1.7953,1.4127,4.4561,566.0074,4.0607,1.2409,1.6597,5.5444,2.4645,32.1562,1.7546,22.8974,0.6579,9.5864,1.84,881.2327,1.5006,4.2789,14.9619,1.7345,0.0471,0.0835,0.3353,1.0237,5.3838,0.1803,8.1638,10.3812,2.3203,0.3189,0.5242,6.2587,0.6708,4.0226,0.0945,10.6841,0.092,0.8784,1.8994,144.4464,0.2998,0.3921
2018/6/4,-4.7319,5.2833,-1.627,0.1292,-0.1361,1.7316,-1.432,-0.4028,0,2.0734,0.9763,-1.0341,-0.7576,1.7544,-0.8881,2.4348,0,0,0.1199,0.0925,6.4409,-0.2079,0.2033,-0.1328,2.522,12.7239,0.4216,0.4183,0.4072,0.2961,0.1757,0.1029,,0.5317,0.4181,0.3249,0.4559,0.4086,1.0534,0.127,0.3668,,0.5629,0.5525,2.6638,0.4428,0.5433,0.0257,3768639077,3664979546,3180116700,3330853451,7102673314,12888856530,3768639077,10601196932,2788357711,2153226240,1872933410,4997853442,2861014285,1363859212,1644365647,1875207787,3431922240,3699200000,15165875509,4286320365,6742895877,2511358392,1192343321,4286320365,-83.204,46.5849,-24.4255,23.3635,14.9416,542.1659,-31.0399,307.1737,272.43,-30.3554,19.9862,28.8156,34.5152,-41.9908,55.9778,31.0808,19.5593,194.9509,7.9515,165.2433,23.3972,-204.139,15.0045,73.7401,4.7531,4.1089,1.8429,1.5583,1.6305,2.3195,1.7732,1.407,4.4561,577.7428,4.1004,1.2281,1.6471,5.6416,2.4426,32.9391,1.7546,22.8974,0.6587,9.5953,1.9585,879.4006,1.5036,4.2819,14.2539,1.8261,0.0463,0.0836,0.3349,1.0414,5.3175,0.1796,8.1638,10.5964,2.343,0.3156,0.5202,6.3685,0.6648,4.1205,0.0945,10.6841,0.0921,0.8792,2.0218,144.1461,0.3004,0.3924
2018/6/5,1.4349,-4.8,4.0712,0.2581,1.9074,-0.4255,2.4213,0.8089,0,-2.1875,2.2099,0.8359,0.1527,3.9655,-0.8961,3.7351,0.1866,0,0.7186,1.0166,-1.4348,-1.0417,0.6085,1.3298,1.9206,8.6422,0.7207,0.3212,0.6238,0.1257,0.1659,0.1383,,0.376,0.4558,0.2992,0.6643,0.5506,0.35,0.2007,0.3186,,0.7514,0.613,1.9544,0.352,0.5769,0.0352,3822714472,3489060528,3309587100,3339449201,7238146647,12834010332,3822714472,10686949789,2788357711,2106124416,1914324204,5039632781,2865382245,1417943284,1629631188,1945249505,3438325080,3699200000,15274851860,4329896634,6646148150,2485198409,1199598960,4329896634,-84.3979,44.3488,-25.4199,23.4238,15.2266,539.8588,-31.7624,309.6584,272.43,-29.6914,20.4279,29.0565,34.5679,-43.656,55.4762,32.2417,19.5958,194.9509,8.0086,166.9232,23.0615,-202.0126,15.0958,74.6613,4.8213,3.9117,1.9179,1.5623,1.6616,2.3096,1.8145,1.4184,4.4561,565.1047,4.191,1.2383,1.6497,5.8653,2.4208,34.1695,1.7579,22.8974,0.6634,9.6928,1.9304,870.2402,1.5128,4.3354,14.4584,1.7385,0.0482,0.0838,0.3412,1.037,5.4413,0.1811,8.1638,10.3646,2.3947,0.3183,0.521,6.6211,0.6588,4.2744,0.0947,10.6841,0.0928,0.8882,1.9928,142.6446,0.3022,0.3973
2018/6/6,-1.3058,0.3056,-1.5892,0.1287,-1.3369,-0.8547,-1.6548,-0.1003,0,-1.1182,-0.4054,0.5181,-1.5244,-1.4925,-1.085,1.6367,-0.1876,0,0.5945,1.7383,0.3165,0.4211,-0.8065,-0.3937,1.3673,4.4616,0.5156,0.1958,0.6373,0.1127,0.0452,0.1673,,0.3208,0.3315,0.4404,0.4922,0.2077,0.4816,0.1758,0.275,,0.6961,1.4648,1.937,0.6329,0.6295,0.0602,3772798722,3499722287,3256989750,3343747077,7141379980,12724317936,3772798722,10676230682,2788357711,2082573504,1906563430,5065744868,2821702638,1396779952,1611949836,1977086649,3406310880,3699200000,15365665485,4405164737,6667180265,2495662402,1189924775,4405164737,-83.2958,44.4843,-25.0159,23.454,15.023,535.2446,-31.1768,309.3478,272.43,-29.3594,20.3451,29.2071,34.041,-43.0044,54.8743,32.7694,19.4133,194.9509,8.0562,169.8249,23.1345,-202.8632,14.974,74.2318,4.7584,3.9236,1.8874,1.5643,1.6394,2.2898,1.781,1.417,4.4561,558.7856,4.174,1.2447,1.6245,5.7778,2.3945,34.7287,1.7415,22.8974,0.6674,9.8613,1.9365,873.9044,1.5006,4.3104,14.2696,1.7438,0.0475,0.0839,0.3367,1.0281,5.341,0.1809,8.1638,10.2487,2.385,0.3199,0.5131,6.5222,0.6517,4.3444,0.0938,10.6841,0.0933,0.9036,1.9991,143.2452,0.2998,0.395
2018/6/7,-0.3308,-1.8279,0.2484,0.1285,-0.813,0.431,0.4808,-1.6064,0,0.9693,-1.6282,-1.5464,-0.6192,1.0101,-1.4625,-2.2544,-0.188,0,-0.7092,-1.1691,-0.1262,-0.2096,-0.6098,-0.1318,1.2866,3.0104,0.4108,0.293,0.6087,0.2095,0.0783,0.2062,,0.283,0.353,0.3623,0.3813,0.1717,0.8746,0.1767,0.3081,,0.7014,0.844,1.0495,0.2525,0.6497,0.0568,3760319785,3435751735,3265081650,3348044952,7083319980,12779164134,3760319785,10504724968,2788357711,2102760000,1875520335,4987408607,2804230795,1410888840,1588374702,1932514647,3399908040,3699200000,15256689134,4353665509,6658767419,2490430405,1182669136,4353665509,-83.0203,43.6712,-25.0781,23.4841,14.9009,537.5517,-31.2702,304.3784,272.43,-29.644,20.0138,28.7554,33.8302,-43.4388,54.0718,32.0307,19.3768,194.9509,7.9991,167.8396,23.1053,-202.4379,14.8827,73.9939,4.7426,3.8519,1.8921,1.5663,1.6261,2.2997,1.7864,1.3942,4.4561,564.2019,4.106,1.2255,1.6145,5.8362,2.3595,33.9458,1.7383,22.8974,0.6627,9.746,1.9341,872.0723,1.4914,4.2966,14.2224,1.7119,0.0476,0.0841,0.3339,1.0326,5.357,0.178,8.1638,10.3481,2.3462,0.315,0.5099,6.5881,0.6422,4.2464,0.0937,10.6841,0.0927,0.8931,1.9966,142.9449,0.298,0.3937
2018/6/8,-0.5531,0.3879,-2.7261,-0.3851,-1.776,0.4292,0.4785,-3.2653,0,-2.56,-1.7931,-3.4555,-2.8037,-2.5,0.1855,-3.2949,-2.0716,0,-2.619,-2.0928,0.3159,-1.0504,-1.636,-1.0554,1.6658,2.5021,0.5682,0.361,0.6114,0.3051,0.0339,0.3289,,0.4687,0.4702,0.512,0.5402,0.2043,0.8908,0.1601,0.5567,,1.0159,0.7402,1.2186,0.5208,0.7431,0.1062,3739521556,3449078933,3176070750,3335151326,6957523314,12834010332,3739521556,10161713540,2788357711,2048929344,1841890315,4815068834,2725607502,1375616619,1591321594,1868840359,3329476800,3699200000,14857109181,4262551490,6679799533,2464270422,1163320765,4262551490,-82.5611,43.8406,-24.3944,23.3937,14.6362,539.8588,-31.4658,294.4395,272.43,-28.8851,19.6549,27.7618,32.8817,-42.3528,54.1721,30.9753,18.9754,194.9509,7.7896,164.327,23.1783,-200.3114,14.6392,73.3092,4.7164,3.8669,1.8405,1.5603,1.5972,2.3096,1.7975,1.3487,4.4561,549.7584,4.0324,1.1831,1.5692,5.6903,2.3638,32.8273,1.7022,22.8974,0.6453,9.542,1.9402,862.9119,1.467,4.2569,14.1438,1.7186,0.0463,0.0837,0.328,1.037,5.3905,0.1722,8.1638,10.0832,2.3041,0.3041,0.4956,6.4234,0.6433,4.1065,0.0917,10.6841,0.0902,0.8744,2.0029,141.4434,0.2931,0.3901
2018/6/11,10.0111,1.8547,-0.5096,-0.6443,-0.9736,0.4274,10,-0.3165,0,-3.1199,-0.8427,-0.4338,0.3205,-0.3419,-0.3704,-2.385,-1.9231,0,-1.467,-1.3941,-2.267,-2.3355,0,0.2667,1.7461,3.3577,0.3313,0.3296,0.4485,0.1876,1.251,0.1544,,0.3901,0.2592,0.2794,0.2794,0.1902,0.6758,0.1298,0.4076,,0.761,0.6445,1.2211,0.5042,0.4062,0.0185,4113889676,3513049485,3159886950,3313661949,6889786648,12888856530,4113889676,10129556219,2788357711,1985005440,1826368768,4794179164,2734343423,1370913656,1585427810,1824268357,3265448400,3699200000,14639156479,4203129304,6528368310,2406718459,1163320765,4203129304,-90.8264,44.6537,-24.2701,23.2429,14.4938,542.1659,-34.642,293.5077,272.43,-27.9839,19.4893,27.6413,32.9871,-42.208,53.9714,30.2365,18.6105,194.9509,7.6753,162.0362,22.6528,-195.6332,14.6392,73.5747,5.1886,3.9386,1.8312,1.5502,1.5817,2.3195,1.979,1.3444,4.4561,532.6066,3.9984,1.178,1.5742,5.6708,2.3551,32.0444,1.6695,22.8974,0.6358,9.409,1.8962,842.7589,1.467,4.2723,15.5597,1.7504,0.0461,0.0832,0.3248,1.0414,5.9346,0.1716,8.1638,9.7686,2.2847,0.3028,0.4972,6.4015,0.641,4.0086,0.09,10.6841,0.0889,0.8622,1.9575,138.14,0.2931,0.3915
2018/6/12,10.0101,0.3794,1.6645,0.2594,2.1067,-0.8511,8.8745,0.9524,0,0.678,0.1416,0.2179,-0.4792,0.6861,0.0929,0.6981,0.3922,0,0.8685,0.4713,0.3866,-3.2609,0.8316,0,2.9011,5.8113,0.3906,0.4805,0.5464,0.1208,3.2431,0.1661,,0.3175,0.2711,0.2396,0.4168,0.1596,0.528,0.1404,0.3213,,0.562,0.6427,0.8271,1.433,0.3914,0.0278,4525694609,3526376683,3212484300,3322257700,7034936647,12779164134,4525694609,10226028183,2788357711,1998463104,1828955692,4804623999,2721239541,1380319582,1586901256,1837003215,3278254080,3699200000,14766295555,4222936699,6553606847,2328238509,1172994951,4222936699,-99.9183,44.8231,-24.6741,23.3032,14.7991,537.5517,-37.7487,296.3031,272.43,-28.1736,19.5169,27.7016,32.829,-42.4976,54.0216,30.4476,18.6835,194.9509,7.742,162.7998,22.7404,-189.2539,14.761,73.6402,5.708,3.9535,1.8616,1.5542,1.615,2.2997,2.1564,1.3572,4.4561,536.2175,4.0041,1.1806,1.5667,5.7097,2.3573,32.2681,1.6761,22.8974,0.6414,9.4534,1.9035,815.2777,1.4792,4.2761,17.1173,1.7571,0.0468,0.0834,0.3317,1.0326,6.4668,0.1733,8.1638,9.8348,2.2879,0.3034,0.4948,6.4454,0.6416,4.0366,0.0903,10.6841,0.0897,0.8662,1.965,133.6355,0.2955,0.3918
2018/6/13,10.0184,-6.198,-3.4005,-2.8814,-2.751,0.4292,2.3857,-3.2495,0,-4.8822,-1.5559,-1.1957,-2.8892,-3.2368,-1.2999,-1.7331,-2.5391,0,-1.353,-1.1257,1.7972,-4.9438,-1.8557,-0.6649,1.3978,4.5382,0.4404,0.5031,0.5801,0.3642,2.272,0.1933,,0.7758,0.3605,0.3329,0.4794,0.36,0.395,0.2041,0.6266,,0.5741,0.7434,1.3803,0.5524,0.4647,0.0154,4979095999,3307810630,3103243650,3185249207,6841403314,12834010332,4979095999,9893735863,2788357711,1900895040,1800499522,4747177408,2642616248,1335641435,1566273013,1805166070,3195017160,3699200000,14566505578,4175398950,6671386688,2213134583,1151228034,4175398950,-109.9284,42.045,-23.835,22.3422,14.392,539.8588,-38.6677,286.6748,272.43,-26.7982,19.2133,27.3703,31.8805,-41.1221,53.3194,29.9199,18.2091,194.9509,7.6372,160.9672,23.1491,-179.8975,14.4871,73.1905,6.2798,3.7085,1.7983,1.4901,1.5705,2.3096,2.2089,1.3131,4.4561,510.0385,3.9418,1.1665,1.5214,5.5249,2.3266,31.7088,1.6335,22.8974,0.6327,9.347,1.9377,774.9718,1.4518,4.25,18.8321,1.6482,0.0452,0.08,0.3225,1.037,6.6243,0.1676,8.1638,9.3546,2.2523,0.2998,0.4805,6.2368,0.6332,3.9666,0.088,10.6841,0.0885,0.8565,2.0003,127.0288,0.2901,0.3894
2018/6/14,10.0251,2.3849,0.2608,-1.7452,0.1414,-1.2821,-1.165,0.8667,0,0.708,0.1437,-1.2101,-0.3306,-0.7042,-1.317,2.1164,-0.4008,0,-0.3741,-0.1898,-1.3241,-4.9645,-0.4202,-1.6064,11.2208,4.8754,0.3639,0.5144,0.4644,0.1365,2.4421,0.184,,0.4676,0.1727,0.3204,0.4171,0.1882,0.5721,0.1218,0.314,,0.5481,0.5593,1.8068,1.2807,0.4596,0.1577,5478253492,3318472389,3111335550,3129660216,6851079981,12669471738,5478253492,9979488719,2788357711,1914352704,1803086446,4689730816,2633880326,1326235510,1545644770,1843370643,3182211480,3699200000,14512017403,4167475992,6583051807,2103262653,1146390941,4167475992,-120.9488,42.1805,-23.8972,21.9523,14.4123,532.9376,-38.1008,289.1595,272.43,-26.9879,19.2409,27.0391,31.7751,-40.8325,52.6171,30.5531,18.1361,194.9509,7.6087,160.6617,22.8426,-170.9664,14.4262,71.797,6.9094,3.7204,1.803,1.4641,1.5728,2.28,2.1766,1.3245,4.4561,513.6494,3.9474,1.1523,1.5164,5.486,2.296,32.3799,1.627,22.8974,0.6303,9.3292,1.9121,736.498,1.4457,4.1691,20.7201,1.6535,0.0453,0.0786,0.323,1.0237,6.5271,0.1691,8.1638,9.4209,2.2556,0.2962,0.4789,6.1928,0.6249,4.0505,0.0877,10.6841,0.0881,0.8549,1.9738,120.7224,0.2888,0.382
2018/6/15,-10.0228,-2.7309,-5.0715,-1.421,-3.3898,-4.7619,-10.0196,-1.0741,0,-1.0545,-3.2999,-3.4521,-2.6534,-1.2411,-3.5272,-2.5907,-3.2193,0,-1.8773,-3.1369,-5.1757,0.2488,1.6878,-4.2177,14.2376,3.7941,0.6737,0.3671,0.6507,0.4428,2.0009,0.1883,,0.2914,0.291,0.438,0.5262,0.2604,2.8974,0.1398,0.6046,,1.0169,0.8335,1.9818,0.6574,0.8898,0.3177,4929180249,3227847440,2953543500,3085189023,6618839982,12066163560,4929180249,9872297648,2788357711,1894166208,1743587180,4527835877,2563992954,1309775140,1491127271,1795614927,3079766040,3699200000,14239576525,4036747183,6242331554,2108494650,1165739312,4036747183,-108.8264,41.0286,-22.6852,21.6404,13.876,507.5596,-34.4599,286.0536,272.43,-26.7033,18.6059,26.1057,30.932,-40.3257,50.7612,29.7616,17.5523,194.9509,7.4658,155.6219,21.6603,-171.3917,14.6697,69.1386,6.2169,3.6188,1.7116,1.4433,1.5142,2.1714,1.9686,1.3103,4.4561,508.2331,3.8172,1.1126,1.4761,5.4179,2.215,31.541,1.5746,22.8974,0.6185,9.0366,1.8131,738.3301,1.4701,4.0147,18.6433,1.6083,0.043,0.0775,0.311,0.9749,5.9034,0.1673,8.1638,9.3215,2.1811,0.286,0.4662,6.116,0.6028,3.9456,0.0848,10.6841,0.0865,0.8281,1.8717,121.0227,0.2937,0.3679
2018/6/19,-9.9578,-9.2486,-10,-7.7477,-9.7953,2.7273,-0.4367,-9.8806,0,-4.9734,-9.7923,-9.9193,-9.7104,-5.0269,-9.9802,-4.9645,-9.9792,0,-9.3112,-10.0098,-8.2884,-4.9628,-9.3361,-9.9432,10.7123,4.2409,0.8674,0.743,1.145,0.8688,1.7987,0.5882,,0.3064,0.523,0.8375,0.8247,0.3124,2.3692,0.138,1.4221,,2.1545,1.2504,1.9533,0.5165,1.4878,0.5188,4438342047,2929318197,2658189150,2846156360,5970503317,12395240748,4438342047,8896858901,2788357711,1799962560,1572850157,4078707982,2315019192,1243933661,1342309233,1706470924,2772429720,3699200000,12913697589,3632676316,5724941540,2003854717,1056904729,3632676316,-97.9897,37.234,-20.4167,19.9637,12.5168,521.4021,-34.2705,257.7899,272.43,-25.3752,16.784,23.5162,27.9284,-38.2986,45.6951,28.2841,15.8007,194.9509,6.7707,140.0445,19.865,-162.8859,13.3001,62.1953,5.5978,3.2841,1.5404,1.3315,1.3659,2.2306,1.9577,1.1808,4.4561,482.9569,3.4434,1.0022,1.3328,5.1456,1.994,29.9752,1.4174,22.8974,0.5609,8.132,1.6628,701.6884,1.3328,3.6115,16.7869,1.4596,0.0387,0.0715,0.2805,1.0015,5.871,0.1507,8.1638,8.8579,1.9676,0.2576,0.421,5.8085,0.5427,3.7497,0.0764,10.6841,0.0784,0.7452,1.7166,115.0166,0.2663,0.3309
2018/6/20,2.4367,2.0928,0.1522,0.1953,0.3241,-2.2124,4.8246,1.0843,0,-3.9252,5.4276,-0.2561,0.566,-4.9149,-1.6465,-4.1045,0.6928,0,1.9691,-3.8168,-0.3674,-4.9608,1.1442,-2.2082,10.9354,2.5737,0.9121,0.309,0.6645,0.2893,1.3798,0.3016,,0.8774,0.5904,0.4565,0.4023,1.1937,1.9558,0.3632,0.6695,,1.1844,1.6822,0.9662,0.153,0.5041,0.6631,4546492838,2990623310,2662235100,2851715259,5989856650,12121009758,4546492838,8993330865,2788357711,1729309824,1658218669,4068263147,2328123074,1182795144,1320207544,1636429207,2791638240,3699200000,13167975741,3494024549,5703909425,1904446781,1068997460,3494024549,-100.3774,38.0133,-20.4478,20.0027,12.5573,509.8667,-36.1201,260.5852,272.43,-24.3792,17.695,23.456,28.0864,-36.4162,44.9428,27.1232,15.9102,194.9509,6.904,134.6993,19.792,-154.8054,13.4523,61.1543,5.7342,3.3529,1.5428,1.3341,1.3703,2.1813,2.0634,1.1936,4.4561,463.9997,3.6303,0.9996,1.3403,4.8926,1.9611,28.7449,1.4273,22.8974,0.5719,7.8216,1.6567,666.8788,1.3481,3.5511,17.1959,1.4901,0.0388,0.0716,0.2814,0.9794,6.1878,0.1524,8.1638,8.5102,2.0744,0.2569,0.4233,5.523,0.5337,3.5958,0.0769,10.6841,0.08,0.7167,1.7102,109.3108,0.2693,0.3254
2018/6/21,-1.3724,-1.5152,-1.9757,-0.5848,-3.8772,-2.7149,-2.7197,-4.8868,0,0.7782,-5.4602,-6.0334,-5.6285,-4.9702,-6.25,-5.0584,-3.8991,0,-1.6552,-8.7302,-7.0059,-4.9451,-3.1674,-4.6774,8.6457,2.6446,0.6576,0.2961,0.8975,0.2215,0.5523,0.4075,,0.8092,0.4268,0.6624,0.5269,0.6092,2.025,0.2891,0.5085,,1.1952,1.2977,1.0654,0.1023,0.4867,0.3283,4484098151,2945310835,2609637750,2835038561,5757616651,11791932570,4484098151,8553847474,2788357711,1742767488,1567676308,3822809529,2197084252,1124008109,1237694573,1553652632,2682789960,3699200000,12950023039,3188990659,5304299252,1810270841,1035137812,3188990659,-98.9999,37.4373,-20.0438,19.8857,12.0705,496.0241,-35.2257,247.851,272.43,-24.5689,16.7288,22.0408,26.5056,-34.6063,42.1338,25.7512,15.2898,194.9509,6.7897,122.9398,18.4054,-147.1502,13.0262,58.4021,5.6555,3.3021,1.5123,1.3263,1.3172,2.1221,2.0123,1.1353,4.4561,467.6106,3.4321,0.9393,1.2649,4.6495,1.8385,27.2908,1.3716,22.8974,0.5625,7.1388,1.5407,633.9013,1.3054,3.3913,16.9599,1.4676,0.038,0.0712,0.2705,0.9528,6.0346,0.1449,8.1638,8.5765,1.9611,0.2414,0.3995,5.2485,0.5004,3.4139,0.0739,10.6841,0.0787,0.6542,1.5904,103.9053,0.2608,0.3108
2018/6/22,2.3191,2.4434,10.0775,0.1961,2.521,-1.3953,3.0108,1.7544,0,2.5097,0.6601,2.5956,3.5785,1.046,2.0384,0.6148,1.432,0,1.2623,2.236,2.3791,-4.9133,1.1682,1.8613,8.6758,2.6615,1.573,0.2248,0.7281,0.2081,0.6277,0.3352,,0.3683,0.2396,0.5194,0.4217,0.3287,0.7078,0.1516,0.3854,,0.871,0.8743,0.6239,0.0364,0.4444,0.2558,4588089295,3017277706,2872624500,2840597461,5902766650,11627393976,4588089295,8703914973,2788357711,1786504896,1578024006,3922035460,2275707546,1135765516,1253902478,1563203775,2721207000,3699200000,13113487566,3260297283,5430491938,1721326898,1047230544,3260297283,-101.2958,38.3521,-22.0637,19.9247,12.3748,489.1029,-36.3417,252.1993,272.43,-25.1855,16.8392,22.6129,27.4541,-34.9682,42.6856,25.9095,15.5088,194.9509,6.8754,125.6888,18.8433,-139.9203,13.1784,59.5792,5.7867,3.3827,1.6647,1.3289,1.3504,2.0924,2.0761,1.1552,4.4561,479.346,3.4547,0.9637,1.3102,4.6981,1.8626,27.4586,1.3913,22.8974,0.5696,7.2984,1.5773,602.7559,1.3206,3.4596,17.3532,1.5034,0.0419,0.0713,0.2773,0.9395,6.2258,0.1475,8.1638,8.7917,1.974,0.2477,0.4138,5.3034,0.5069,3.4349,0.075,10.6841,0.0796,0.6688,1.6283,98.8001,0.2639,0.317
