ÈÕÆÚ,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH
2014/3/12,1.4957,-9.2199,0,3.1346,-2.446,,,-3.4261,0.2674,1.4257,,,1.8494,6.9504,,0.4204,2.6752,,,1.9857,0.2557,1.0841,,,8994522651,37944684480,2001172876,16034475557,2141164660,,,5108881096,10779914820,1257568624,,,327.2909,152.5184,-5.7017,22.2205,-16.812,,,18.5675,10.9904,45.3181,,,4.1175,1.9987,6.7304,3.6516,5.1794,,,0.8897,1.6403,3.966,,,0.3013,0.5385,0.718,0.4166,0.407,,,0.3235,0.4786,1.5504,,
2014/3/13,0,2.2135,0,-0.1788,0.295,,,1.5521,0.5333,1.6064,,,1.4469,3.523,,0.314,1.5808,,,1.5556,0.2319,0.8771,,,8994522651,38784605881,2001172876,16005808438,2147480780,,,5188176368,10837407699,1277770529,,,327.2909,155.8945,-5.7017,22.1808,-16.8616,,,18.8556,11.049,46.0461,,,4.1175,2.0429,6.7304,3.645,5.1947,,,0.9035,1.649,4.0297,,,0.3013,0.5504,0.718,0.4158,0.4082,,,0.3285,0.4812,1.5753,,
2014/3/14,0,-2.0382,0,-0.7164,0.8824,,,-1.5284,-1.4589,0.9881,,,1.6683,2.0982,,0.2608,1.5819,,,0.962,0.2089,0.6281,,,8994522651,37994091621,2001172876,15891139959,2166429139,,,5108881096,10679302282,1290396720,,,327.2909,152.717,-5.7017,22.0219,-17.0104,,,18.5675,10.8878,46.5011,,,4.1175,2.0013,6.7304,3.6189,5.2405,,,0.8897,1.625,4.0695,,,0.3013,0.5392,0.718,0.4129,0.4118,,,0.3235,0.4742,1.5909,,
2014/3/17,5.4737,1.6905,0,3.0667,1.7493,,,1.3304,1.6151,0.3914,,,2.0708,1.803,,0.5342,2.0792,,,1.1674,0.2002,0.734,,,9486854417,38636384458,2001172876,16378480992,2204325859,,,5176848472,10851780919,1295447197,,,345.2057,155.2987,-5.7017,22.6972,-17.3079,,,18.8145,11.0637,46.6831,,,4.3429,2.0351,6.7304,3.7299,5.3322,,,0.9015,1.6512,4.0855,,,0.3178,0.5483,0.718,0.4255,0.419,,,0.3278,0.4818,1.5971,,
2014/3/18,0.1996,0.2558,0,0.3501,0.2865,,,0,0.3974,4.0936,,,2.4831,2.0222,,0.5287,2.0164,,,1.1024,0.2885,4.3506,,,9505790254,38735198740,2001172876,16435815232,2210641979,,,5176848472,10894900578,1348477199,,,345.8948,155.6959,-5.7017,22.7767,-17.3575,,,18.8145,11.1076,48.5941,,,4.3516,2.0403,6.7304,3.7429,5.3475,,,0.9015,1.6578,4.2527,,,0.3185,0.5497,0.718,0.427,0.4202,,,0.3278,0.4837,1.6625,,
2014/3/19,1.6932,-2.0408,0,-2.4419,-0.2857,,,-0.4376,-0.5277,0,,,1.7149,1.883,,0.4009,1.5482,,,0.9901,0.2046,2.2209,,,9666744870,37944684480,2001172876,16034475557,2204325859,,,5154192680,10837407699,1348477199,,,351.7516,152.5184,-5.7017,22.2205,-17.3079,,,18.7321,11.049,48.5941,,,4.4253,1.9987,6.7304,3.6516,5.3322,,,0.8976,1.649,4.2527,,,0.3239,0.5385,0.718,0.4166,0.419,,,0.3264,0.4812,1.6625,,
2014/3/20,-9.9902,-6.5104,0,-2.205,-1.8625,,,3.956,-2.6525,-2.0599,,,3.4609,2.6639,,0.663,2.303,,,3.5755,0.3135,1.3906,,,8701017175,35474327418,2001172876,15680914416,2163271079,,,5358094808,10549943304,1320699579,,,316.6109,142.5888,-5.7017,21.7305,-16.9856,,,19.4732,10.7559,47.5931,,,3.9832,1.8686,6.7304,3.571,5.2329,,,0.9331,1.6053,4.1651,,,0.2915,0.5035,0.718,0.4074,0.4112,,,0.3393,0.4684,1.6282,,
2014/3/21,0.1088,2.9248,0,4.5094,1.6058,,,5.2854,2.5886,3.0593,,,3.1983,2.2942,,1.0133,2.6179,,,3.4252,0.355,2.4246,,,8710485094,36511877384,2001172876,16388036699,2198009739,,,5641292208,10823034479,1361103390,,,316.9554,146.7593,-5.7017,22.7105,-17.2583,,,20.5024,11.0344,49.0491,,,3.9875,1.9232,6.7304,3.7321,5.3169,,,0.9824,1.6468,4.2925,,,0.2918,0.5182,0.718,0.4258,0.4178,,,0.3572,0.4805,1.678,,
2014/3/24,-2.2826,0.5413,0,0,-0.5747,,,2.008,1.0624,-0.1855,,,1.6858,1.7147,,,1.9391,,,3.6759,0.3822,2.2961,,,8511658803,36709505949,2001172876,16388036699,2185377499,,,5754571168,10938020237,1358578152,,,309.7205,147.5536,-5.7017,22.7105,-17.1592,,,20.9141,11.1516,48.9581,,,3.8965,1.9336,6.7304,3.7321,5.2864,,,1.0021,1.6643,4.2846,,,0.2852,0.521,0.718,0.4258,0.4154,,,0.3644,0.4856,1.6749,,
2014/3/25,0.4449,2.4226,0,3.207,0.289,,,-0.7874,2.4967,0.1859,,,1.3081,2.381,,1.0107,1.7143,,,1.6069,0.7527,1.5025,,,8549530478,37598834491,2001172876,16913600558,2191693619,,,5709259584,11211111413,1361103390,,,311.0986,151.1283,-5.7017,23.4388,-17.2087,,,20.7494,11.43,49.0491,,,3.9138,1.9805,6.7304,3.8518,5.3017,,,0.9942,1.7059,4.2925,,,0.2864,0.5336,0.718,0.4394,0.4166,,,0.3615,0.4978,1.678,,
2014/3/26,1.4396,-0.7884,0,1.2994,1.2968,,,1.1905,-1.4103,0.1855,,,1.5558,1.3964,,0.929,2.4872,,,2.0937,0.3072,2.2205,,,8672613419,37302391644,2001172876,17133381808,2220116159,,,5777226960,11053005995,1363628628,,,315.5773,149.9367,-5.7017,23.7434,-17.4319,,,20.9965,11.2688,49.1401,,,3.9702,1.9649,6.7304,3.9018,5.3704,,,1.0061,1.6818,4.3005,,,0.2906,0.5294,0.718,0.4451,0.422,,,0.3658,0.4907,1.6812,,
2014/3/27,-3.2751,-2.7815,0,-3.179,-3.2717,,,-3.5294,-0.5202,-2.7778,,,1.2144,1.4844,,0.5379,2.4294,,,1.8083,0.4137,2.178,,,8388575862,36264841678,2001172876,16588706536,2147480780,,,5573324832,10995513116,1325750055,,,305.2418,145.7663,-5.7017,22.9885,-16.8616,,,20.2554,11.2102,47.7751,,,3.8401,1.9102,6.7304,3.7778,5.1947,,,0.9706,1.6731,4.181,,,0.281,0.5147,0.718,0.431,0.4082,,,0.3529,0.4882,1.6345,,
2014/3/28,-10.0451,-1.7711,0,-5.1267,-5.8824,,,1.0163,-0.2614,-1.7143,,,3.3527,1.4274,,0.4939,3.2388,,,1.5169,0.3558,1.2397,,,7545931108,35622548841,2001172876,15738248655,2021158381,,,5629964312,10966766677,1303022911,,,274.5798,143.1846,-5.7017,21.81,-15.8697,,,20.4613,11.1809,46.9561,,,3.4544,1.8764,6.7304,3.5841,4.8891,,,0.9804,1.6687,4.1094,,,0.2528,0.5056,0.718,0.4089,0.3842,,,0.3565,0.4869,1.6064,,
2014/3/31,-7.1518,-2.6352,0,-10.0182,-0.9375,,,0.2012,-2.6212,0.5814,,,3.2981,1.9287,,1.1447,1.5254,,,1.347,0.3589,0.8289,,,7006259749,34683813158,2001172876,14161557077,2002210021,,,5641292208,10679302282,1310598626,,,254.9424,139.4114,-5.7017,19.625,-15.721,,,20.5024,10.8878,47.2291,,,3.2073,1.8269,6.7304,3.225,4.8433,,,0.9824,1.625,4.1333,,,0.2347,0.4922,0.718,0.3679,0.3806,,,0.3572,0.4742,1.6158,,
2014/4/1,2.027,2.5641,0,-0.6073,1.735,,,-2.4096,0.4038,0.3854,,,1.6734,1.4652,,0.8681,1.2904,,,1.8468,0.2592,1.004,,,7148278528,35573141700,2001172876,14075555719,2036948681,,,5505357456,10722421941,1315649102,,,260.1101,142.986,-5.7017,19.5058,-15.9937,,,20.0084,10.9318,47.4111,,,3.2724,1.8738,6.7304,3.2054,4.9273,,,0.9587,1.6315,4.1492,,,0.2395,0.5049,0.718,0.3657,0.3872,,,0.3486,0.4761,1.622,,
2014/4/2,-1.8543,0.1389,0,-2.3761,-1.3953,,,2.2634,0,3.6468,,,1.9048,1.2747,,0.6218,1.5388,,,1.739,0.2308,2.7592,,,7015727668,35622548841,2001172876,13741105990,2008526141,,,5629964312,10722421941,1363628628,,,255.2869,143.1846,-5.7017,19.0424,-15.7706,,,20.4613,10.9318,49.1401,,,3.2117,1.8764,6.7304,3.1293,4.8586,,,0.9804,1.6315,4.3005,,,0.235,0.5056,0.718,0.357,0.3818,,,0.3565,0.4761,1.6812,,
2014/4/3,0.135,-0.5548,0,1.5299,0.6289,,,-0.4024,0,1.6667,,,2.0601,1.3112,,0.5485,1.1935,,,0.9439,0.2425,3.2776,,,7025195586,35424920276,2001172876,13951331534,2021158381,,,5607308520,10722421941,1386355772,,,255.6314,142.3902,-5.7017,19.3337,-15.8697,,,20.3789,10.9318,49.9591,,,3.216,1.866,6.7304,3.1772,4.8891,,,0.9765,1.6315,4.3722,,,0.2354,0.5028,0.718,0.3625,0.3842,,,0.3551,0.4761,1.7092,,
2014/4/4,5.1213,1.8131,0,0.5479,0.7812,,,6.0606,1.0724,0.5464,,,2.6835,1.5033,,0.5516,1.2362,,,2.927,0.2378,2.2815,,,7384976492,36067213113,2001172876,14027777186,2036948681,,,5947145400,10837407699,1393931486,,,268.723,144.9719,-5.7017,19.4396,-15.9937,,,21.614,11.049,50.2321,,,3.3807,1.8998,6.7304,3.1946,4.9273,,,1.0356,1.649,4.3961,,,0.2474,0.5119,0.718,0.3645,0.3872,,,0.3766,0.4812,1.7185,,
2014/4/8,0.2564,1.6438,0,0.9537,0.155,,,0.381,0.7958,-0.9058,,,1.4325,2.1911,,0.7934,2.1734,,,2.3318,0.6756,3.4385,,,7403912330,36660098808,2001172876,14161557077,2040106741,,,5969801192,10923647018,1381305295,,,269.4121,147.355,-5.7017,19.625,-16.0185,,,21.6963,11.1369,49.7771,,,3.3894,1.931,6.7304,3.225,4.935,,,1.0396,1.6621,4.3562,,,0.248,0.5203,0.718,0.3679,0.3878,,,0.378,0.485,1.703,,
2014/4/9,4.3478,0.4043,0,2.1592,0.9288,,,0,0.7895,4.936,,,2.8344,1.7322,,0.7356,2.1413,,,2.3734,0.3663,4.6646,,,7725821561,36808320231,2001172876,14467339686,2059055100,,,5969801192,11009886336,1449486727,,,281.1256,147.9508,-5.7017,20.0488,-16.1673,,,21.6963,11.2249,52.2341,,,3.5367,1.9388,6.7304,3.2947,4.9808,,,1.0396,1.6753,4.5713,,,0.2588,0.5224,0.718,0.3759,0.3914,,,0.378,0.4888,1.787,,
2014/4/10,-0.1225,0.5369,0,0.4624,0.1534,,,-0.759,0.1305,-1.5679,,,1.8304,2.148,,0.6895,1.6937,,,1.8988,0.4242,3.8829,,,7716353643,37005948796,2001172876,14534229632,2062213160,,,5924489608,11024259556,1426759583,,,280.7811,148.7452,-5.7017,20.1415,-16.1921,,,21.5317,11.2395,51.4151,,,3.5324,1.9493,6.7304,3.3099,4.9884,,,1.0317,1.6774,4.4996,,,0.2585,0.5252,0.718,0.3776,0.392,,,0.3752,0.4895,1.759,,
2014/4/11,-0.3681,0.4005,0,-0.789,-0.9188,,,-1.912,-0.1304,0.177,,,1.2861,2.3073,,0.5468,1.598,,,1.6678,0.3824,4.964,,,7687949887,37154170220,2001172876,14419561154,2043264801,,,5811210648,11009886336,1429284821,,,279.7476,149.3409,-5.7017,19.9826,-16.0433,,,21.12,11.2249,51.5061,,,3.5194,1.9571,6.7304,3.2838,4.9426,,,1.012,1.6753,4.5076,,,0.2576,0.5273,0.718,0.3746,0.3884,,,0.368,0.4888,1.7621,,
2014/4/14,0.8621,0.7979,0,0.8615,0.6182,,,1.3645,0.5222,0.7067,,,1.5625,1.6793,,0.4711,1.0381,,,1.2556,0.289,2.4428,,,7754225317,37450613068,2001172876,14543785339,2055897040,,,5890505920,11067379215,1439385774,,,282.1592,150.5325,-5.7017,20.1547,-16.1425,,,21.4082,11.2835,51.8701,,,3.5497,1.9727,6.7304,3.3121,4.9732,,,1.0258,1.684,4.5394,,,0.2598,0.5315,0.718,0.3779,0.3908,,,0.373,0.4914,1.7746,,
2014/4/15,3.0525,-2.5066,0,-1.117,-1.3825,,,0.9615,-1.1688,-1.4035,,,3.227,1.6671,,0.4328,1.3647,,,1.3346,0.2613,1.9766,,,7990923282,36511877384,2001172876,14381338328,2027474501,,,5947145400,10938020237,1419183868,,,290.7721,146.7593,-5.7017,19.9296,-15.9193,,,21.614,11.1516,51.1421,,,3.6581,1.9232,6.7304,3.2751,4.9044,,,1.0356,1.6643,4.4757,,,0.2677,0.5182,0.718,0.3736,0.3854,,,0.3766,0.4856,1.7497,,
2014/4/16,-2.6066,-0.9472,0,-1.3289,5.7632,,,4.381,-1.3141,0,,,1.8235,1.1292,,0.3664,6.4031,,,3.6427,0.3685,1.8158,,,7782629073,36166027395,2001172876,14190224197,2144322720,,,6207687008,10794288040,1419183868,,,283.1927,145.3691,-5.7017,19.6647,-16.8368,,,22.5609,11.0051,51.1421,,,3.5627,1.905,6.7304,3.2316,5.1871,,,1.081,1.6425,4.4757,,,0.2607,0.5133,0.718,0.3687,0.4076,,,0.3931,0.4793,1.7497,,
2014/4/17,1.0949,1.5027,0,-0.4714,-2.5037,,,-0.5474,-0.5326,-1.2456,,,1.8928,1.3616,,0.3431,3.4348,,,2.0318,0.3293,1.7435,,,7867840340,36709505949,2001172876,14123334251,2090635700,,,6173703320,10736795161,1401507201,,,286.2934,147.5536,-5.7017,19.572,-16.4153,,,22.4374,10.9464,50.5051,,,3.6018,1.9336,6.7304,3.2163,5.0572,,,1.0751,1.6337,4.42,,,0.2636,0.521,0.718,0.3669,0.3974,,,0.3909,0.4767,1.7279,,
2014/4/18,-0.6017,-0.9421,-4.9624,0.0677,-0.6042,,,4.0367,0.2677,1.8018,,,1.3766,1.0146,0.1821,0.2138,1.3897,,,2.9976,0.1927,1.4339,,,7820500747,36363655960,1901866553,14132889958,2078003460,,,6422917032,10765541600,1426759583,,,284.5708,146.1635,-5.4187,19.5853,-16.3161,,,23.3431,10.9757,51.4151,,,3.5801,1.9154,6.3964,3.2185,5.0266,,,1.1185,1.6381,4.4996,,,0.262,0.5161,0.6824,0.3672,0.395,,,0.4067,0.478,1.759,,
2014/4/21,-0.4843,-4.0761,-5.0633,-1.8256,-1.9757,,,-2.8219,-1.0681,-1.9469,,,2.9633,1.9843,0.0358,0.4021,1.5185,,,2.6382,0.3164,1.7857,,,7782629073,34881441723,1805569512,13874885882,2036948681,,,6241670696,10650555842,1398981963,,,283.1927,140.2057,-5.1444,19.2277,-15.9937,,,22.6844,10.8585,50.4141,,,3.5627,1.8374,6.0725,3.1597,4.9273,,,1.0869,1.6206,4.412,,,0.2607,0.495,0.6479,0.3605,0.3872,,,0.3952,0.4729,1.7247,,
2014/4/22,-2.3114,-0.4249,-5,-1.6529,-1.2403,,,3.6298,0,-1.444,,,1.6124,1.2448,0.0462,0.3822,1.636,,,2.7403,0.2884,1.6197,,,7602738620,34733220299,1715291036,13645548925,2011684201,,,6468228616,10650555842,1378780057,,,276.6469,139.61,-4.8872,18.9099,-15.7953,,,23.5078,10.8585,49.6861,,,3.4804,1.8295,5.7689,3.1075,4.8662,,,1.1264,1.6206,4.3483,,,0.2547,0.4929,0.6155,0.3545,0.3824,,,0.4096,0.4729,1.6998,,
2014/4/23,1.9925,-0.1422,-4.9123,-5.3221,0.6279,,,-0.8757,-1.2146,0.5495,,,1.9262,0.9011,0.064,0.8999,1.1509,,,2.1439,0.269,0.8248,,,7754225317,34683813158,1631031126,12919315229,2024316441,,,6411589136,10521196864,1386355772,,,282.1592,139.4114,-4.6471,17.9035,-15.8945,,,23.302,10.7266,49.9591,,,3.5497,1.8269,5.4855,2.9421,4.8968,,,1.1165,1.6009,4.3722,,,0.2598,0.4922,0.5852,0.3357,0.3848,,,0.406,0.4671,1.7092,,
2014/4/24,-2.1978,-0.1425,-4.9815,-0.3698,-1.7161,,,-7.7739,-1.6393,2.1858,,,1.9279,0.7553,0.3313,0.3855,0.9738,,,4.3547,0.3343,2.0399,,,7583802783,34634406016,1549780498,12871536696,1989577781,,,5913161712,10348718227,1416658630,,,275.9579,139.2128,-4.4156,17.8373,-15.6218,,,21.4905,10.5508,51.0511,,,3.4717,1.8243,5.2122,2.9313,4.8127,,,1.0297,1.5747,4.4677,,,0.2541,0.4915,0.5561,0.3344,0.3782,,,0.3744,0.4595,1.7465,,
2014/4/25,-5.618,-4.2796,5.0485,-1.559,-4.127,,,-0.3831,-1.5278,-6.5954,,,2.106,1.4081,5.0318,0.3637,1.3885,,,1.5594,0.2814,2.3584,,,7157746446,33152191779,1628021843,12670866859,1907468222,,,5890505920,10190612810,1323224817,,,260.4546,133.255,-4.6385,17.5592,-14.9771,,,21.4082,10.3896,47.6841,,,3.2767,1.7463,5.4754,2.8856,4.6141,,,1.0258,1.5506,4.1731,,,0.2398,0.4705,0.5841,0.3292,0.3626,,,0.373,0.4525,1.6313,,
2014/4/28,-4.8942,-5.8122,-4.6211,-8.9744,-2.649,,,-2.5,-0.141,-4.3893,,,1.3572,1.5636,3.4293,0.6658,1.238,,,1.6999,0.3661,2.0123,,,6807433459,31225313270,1552789780,11533737782,1856939262,,,5743243272,10176239590,1265144338,,,247.7075,125.5099,-4.4242,15.9834,-14.5803,,,20.873,10.3749,45.5911,,,3.1163,1.6448,5.2224,2.6266,4.4919,,,1.0001,1.5484,3.9899,,,0.2281,0.4432,0.5572,0.2997,0.353,,,0.3637,0.4518,1.5597,,
2014/4/29,3.338,1.8987,-3.4884,2.237,1.3605,,,1.9724,2.2599,1.5968,,,1.1415,0.9993,1.8217,0.4324,1.4213,,,0.7136,0.2636,0.8973,,,7034663505,31818198965,1498622695,11791741858,1882203742,,,5856522232,10406211106,1285346244,,,255.9759,127.893,-4.2698,16.3409,-14.7787,,,21.2846,10.6094,46.3191,,,3.2203,1.676,5.0402,2.6853,4.553,,,1.0199,1.5834,4.0536,,,0.2357,0.4516,0.5377,0.3064,0.3578,,,0.3709,0.462,1.5846,,
2014/4/30,4.0377,-1.087,5.0201,2.107,0.1678,,,3.675,-0.4144,2.3576,,,1.5615,0.9043,1.6962,0.3919,0.9142,,,1.341,0.1865,0.8906,,,7318701062,31472348976,1573854758,12040190228,1885361802,,,6071752256,10363091447,1315649102,,,266.3114,126.5029,-4.4842,16.6852,-14.8035,,,22.0669,10.5654,47.4111,,,3.3504,1.6578,5.2932,2.7419,4.5606,,,1.0573,1.5768,4.1492,,,0.2452,0.4467,0.5647,0.3128,0.3584,,,0.3845,0.4601,1.622,,
2014/5/5,1.423,0.9419,4.9713,1.5873,0.5025,,,1.306,0.5548,0.3839,,,1.1397,1.0271,2.0501,0.4104,0.8448,,,0.8535,0.2256,0.6414,,,7422848167,31768791824,1652096103,12231304358,1894835982,,,6151047528,10420584326,1320699579,,,270.1011,127.6945,-4.7071,16.9501,-14.8779,,,22.3551,10.6241,47.5931,,,3.398,1.6734,5.5564,2.7855,4.5836,,,1.0712,1.5856,4.1651,,,0.2487,0.4509,0.5928,0.3178,0.3602,,,0.3895,0.4627,1.6282,,
2014/5/6,0.7653,0.4666,4.918,5.1563,0.6667,,,-2.5783,0.9655,-0.7648,,,1.58,1.0557,1.4783,1.1171,0.8449,,,1.0882,0.2598,0.8303,,,7479655678,31917013248,1733346732,12861980989,1907468222,,,5992456984,10521196864,1310598626,,,272.1682,128.2902,-4.9386,17.8241,-14.9771,,,21.7787,10.7266,47.2291,,,3.4241,1.6812,5.8296,2.9291,4.6141,,,1.0435,1.6009,4.1333,,,0.2506,0.453,0.6219,0.3342,0.3626,,,0.3795,0.4671,1.6158,,
2014/5/7,1.1392,-4.1796,5.0347,-4.3091,-2.3179,,,-0.5671,-0.5464,-0.9634,,,1.9028,1.3262,2.6147,0.5631,0.9182,,,0.8573,0.1637,0.8974,,,7564866945,30583020434,1820615925,12307750011,1863255382,,,5958473296,10463703985,1297972435,,,275.2688,122.9283,-5.1872,17.056,-14.6299,,,21.6552,10.668,46.7741,,,3.4631,1.6109,6.1231,2.8029,4.5072,,,1.0376,1.5922,4.0934,,,0.2534,0.434,0.6533,0.3198,0.3542,,,0.3773,0.4646,1.6002,,
2014/5/8,0.6258,0.8078,-1.8182,-1.3975,0.678,,,-0.5736,0.9615,0.1946,,,1.9589,1.0729,2.0786,0.4889,0.8878,,,0.7927,0.2041,0.9769,,,7612206538,30830056140,1787513817,12135747293,1875887622,,,5890505920,10564316524,1300497673,,,276.9914,123.9212,-5.0929,16.8177,-14.7291,,,21.4082,10.7706,46.8651,,,3.4847,1.6239,6.0118,2.7637,4.5377,,,1.0258,1.6075,4.1014,,,0.255,0.4375,0.6414,0.3153,0.3566,,,0.373,0.4691,1.6033,,
2014/5/9,-3.7313,-0.4808,0,-2.0472,-3.0303,,,-2.3077,0.6803,1.3592,,,2.0522,0.8097,1.3667,0.3878,1.48,,,0.9463,0.289,0.7906,,,7328168981,30681834716,1787513817,11887298923,1819042543,,,5754571168,10636182622,1318174340,,,266.6559,123.3254,-5.0929,16.4734,-14.2828,,,20.9141,10.8439,47.5021,,,3.3547,1.6161,6.0118,2.7071,4.4002,,,1.0021,1.6184,4.1571,,,0.2455,0.4354,0.6414,0.3088,0.3458,,,0.3644,0.4722,1.6251,,
2014/5/12,2.8424,4.8309,0,5.9486,2.4306,,,1.9685,2.027,1.9157,,,1.6332,1.7793,0.9277,0.5783,1.4644,,,0.6484,0.4574,1.0607,,,7536463190,32164048954,1787513817,12594421207,1863255382,,,5867850128,10851780919,1343426722,,,274.2353,129.2832,-5.0929,17.4533,-14.6299,,,21.3258,11.0637,48.4121,,,3.4501,1.6942,6.0118,2.8681,4.5072,,,1.0218,1.6512,4.2368,,,0.2525,0.4565,0.6414,0.3272,0.3542,,,0.3716,0.4818,1.6563,,
2014/5/13,0,-1.6897,-1.6835,0.1517,0.5085,,,0,-0.3974,-0.5639,,,1.8163,1.2059,0.7825,0.424,1.2373,,,0.3786,0.3049,0.9933,,,7536463190,31620570400,1757420992,12613532620,1872729562,,,5867850128,10808661260,1335851008,,,274.2353,127.0987,-5.0072,17.4798,-14.7043,,,21.3258,11.0197,48.1391,,,3.4501,1.6656,5.9106,2.8725,4.5301,,,1.0218,1.6446,4.2129,,,0.2525,0.4488,0.6306,0.3277,0.356,,,0.3716,0.4799,1.6469,,
2014/5/14,5.7789,0.3125,4.9658,-0.8333,1.0118,,,1.1583,0,0.9452,,,4.3595,0.7463,0.4984,0.2695,0.9891,,,0.9699,0.205,1.207,,,7971987444,31719384683,1844690185,12508419848,1891677922,,,5935817504,10808661260,1348477199,,,290.0831,127.4959,-5.2558,17.3341,-14.8531,,,21.5728,11.0197,48.5941,,,3.6494,1.6708,6.2041,2.8486,4.5759,,,1.0337,1.6446,4.2527,,,0.2671,0.4502,0.6619,0.325,0.3596,,,0.3759,0.4799,1.6625,,
2014/5/15,-3.2067,-2.9595,-0.8157,-2.2154,-3.6728,,,-1.5267,-1.5957,-2.6217,,,2.6803,0.8688,1.973,0.4418,0.9968,,,0.7384,0.2637,0.9355,,,7716353643,30780648999,1829643772,12231304358,1822200603,,,5845194336,10636182622,1313123864,,,280.7811,123.7226,-5.213,16.9501,-14.3076,,,21.2435,10.8439,47.3201,,,3.5324,1.6213,6.1535,2.7855,4.4079,,,1.0179,1.6184,4.1412,,,0.2585,0.4368,0.6565,0.3178,0.3464,,,0.3701,0.4722,1.6189,,
2014/5/16,1.227,3.8523,-3.2895,-1.5625,-1.2132,,,-1.7442,0.6757,0,,,1.9174,2.3215,1.2388,0.4174,1.0617,,,0.9453,0.1635,0.6757,,,7811032829,31966420389,1769458122,12040190228,1800094183,,,5743243272,10708048721,1313123864,,,284.2263,128.4888,-5.0415,16.6852,-14.134,,,20.873,10.9171,47.3201,,,3.5758,1.6838,5.9511,2.7419,4.3544,,,1.0001,1.6293,4.1412,,,0.2617,0.4537,0.6349,0.3128,0.3422,,,0.3637,0.4754,1.6189,,
2014/5/19,-1.8182,-0.3091,-1.7007,-1.3492,8.0702,,,-4.7337,-1.6107,-1.5385,,,1.5465,1.0379,0.6896,0.2022,3.2889,,,1.668,0.1658,0.6812,,,7669014050,31867606106,1739365297,11877743217,1945364942,,,5471373768,10535570084,1292921958,,,279.0585,128.0916,-4.9557,16.4601,-15.2746,,,19.8849,10.7413,46.5921,,,3.5107,1.6786,5.8499,2.7049,4.7058,,,0.9528,1.6031,4.0775,,,0.2569,0.4523,0.6241,0.3086,0.3698,,,0.3465,0.4678,1.594,,
2014/5/20,0.4938,1.2403,0.519,1.9308,0.3247,,,0,0.1364,-0.3906,,,1.4337,1.2193,0.4753,0.4056,4.2529,,,0.957,0.1089,0.5534,,,7706885724,32262863236,2469652366,12107080174,1951681061,,,5471373768,10549943304,1287871482,,,280.4366,129.6804,-4.9815,16.7779,-15.3242,,,19.8849,10.7559,46.4101,,,3.5281,1.6994,5.8802,2.7572,4.7211,,,0.9528,1.6053,4.0616,,,0.2582,0.4579,0.6273,0.3146,0.371,,,0.3465,0.4684,1.5878,,
2014/5/21,-0.1229,3.3691,4.9914,3.7096,-0.4854,,,1.2422,0.6812,1.1765,,,1.3511,2.0159,0.7153,0.4912,3.17,,,0.6167,0.1581,0.7683,,,7697417806,33349820344,2592922449,12556198380,1942206882,,,5539341144,10621809403,1303022911,,,280.0921,134.0494,-5.2301,17.4003,-15.2498,,,20.1319,10.8292,46.9561,,,3.5237,1.7567,6.1737,2.8594,4.6982,,,0.9646,1.6162,4.1094,,,0.2579,0.4733,0.6587,0.3262,0.3692,,,0.3508,0.4716,1.6064,,
2014/5/22,-1.722,-1.037,0,-1.1416,-1.4634,,,-0.2045,0,0,,,1.6351,2.0676,0.7468,0.4455,3.2277,,,0.4591,0.1786,0.861,,,7564866945,33003970355,2592922449,12412862782,1913784342,,,5528013248,10621809403,1303022911,,,275.2688,132.6592,-5.2301,17.2017,-15.0267,,,20.0907,10.8292,46.9561,,,3.4631,1.7385,6.1737,2.8268,4.6294,,,0.9627,1.6162,4.1094,,,0.2534,0.4684,0.6587,0.3225,0.3638,,,0.3501,0.4716,1.6064,,
2014/5/23,1.3767,-0.4491,2.459,2.7714,-0.495,,,1.6393,0.406,0.7752,,,1.4175,1.3183,0.7798,0.4837,2.1928,,,0.6085,0.1295,0.4815,,,7669014050,32855748931,2656682838,12756868218,1904310162,,,5618636416,10664929062,1313123864,,,279.0585,132.0635,-5.3587,17.6784,-14.9523,,,20.4201,10.8732,47.3201,,,3.5107,1.7306,6.3255,2.9051,4.6065,,,0.9784,1.6228,4.1412,,,0.2569,0.4663,0.6748,0.3314,0.362,,,0.3558,0.4735,1.6189,,
