ÈÕÆÚ,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH
2014/2/21,1.1653,0.1908,-0.9524,0,1.4286,0,,0.9901,-1.3529,-0.8432,-0.1634,-0.9709,,2.8866,1.3475,0.4443,1.7977,1.7226,0.5049,,0.3267,1.6207,0.4827,1.6698,0.6379,,2567054528,2826086697,13359402118,2219215985,3044346807,17675070525,,2826086697,2787750000,16003049677,1601475096,3786910228,,137.8792,75.8243,126.8664,13.7399,96.2042,17.3012,,34.8603,136.9797,22.6202,20.4065,13.5019,,9.2455,3.2956,2.9005,2.9506,1.0641,4.7201,,1.5151,4.8316,1.8435,2.1892,1.5344,,14.9668,6.4334,6.4693,2.5782,5.779,6.1298,,2.9578,8.047,4.3788,1.5783,7.253,
2014/2/24,0.7919,1.3333,-0.8413,-3.3333,-0.7042,-4.0498,,0,-2.0571,-2.381,-3.2733,-2.2876,,3.1695,1.401,0.7155,1.9637,1.8613,1.0718,,0.4031,1.2903,0.5157,2.0422,0.9451,,2587383974,2863767853,13247003303,2145242119,3022907745,16959257700,,2863767853,2730402000,15622024685,1549053652,3700281562,,138.9711,76.8353,125.799,13.2819,95.5267,16.6005,,34.8665,134.1618,22.0817,19.7386,13.1931,,9.3187,3.3395,2.8761,2.8523,1.0566,4.5289,,1.5154,4.7322,1.7996,2.1175,1.4993,,15.0853,6.5192,6.4149,2.4922,5.7383,5.8815,,2.9583,7.8815,4.2746,1.5266,7.0871,
2014/2/25,-5,-6.5789,-4.8485,-8.6673,3.5461,-3.3117,,-2.6144,-3.8506,-4.5296,-2.5381,-3.1773,,2.6887,2.1009,0.8942,2.256,5.007,0.8663,,0.6225,1.7014,0.6839,1.8172,0.8702,,2458014775,2675362073,12604724355,1959307806,3130103055,16397619945,,2675362073,2625264000,14914406842,1509737570,3582714088,,132.0225,71.7803,119.6997,12.1307,98.9142,16.0508,,33.9417,128.9958,21.0814,19.2376,12.7739,,8.8528,3.1198,2.7367,2.6051,1.094,4.3789,,1.4752,4.55,1.7181,2.0638,1.4517,,14.331,6.0903,6.1038,2.2762,5.9418,5.6868,,2.8798,7.578,4.0809,1.4879,6.8619,
2014/2/26,-0.1504,0.2012,-0.8917,2.3469,9.9315,-4.4325,,0.6711,0.9709,-0.365,1.2153,0.6908,,1.854,1.1904,0.7918,1.6811,5.9897,1.0553,,0.1963,0.9385,0.4893,1.1706,0.7397,,2454318512,2680745095,12492325539,2005291561,3440969454,15670794615,,2680745095,2650752000,14859974700,1528085075,3607465135,,131.824,71.9247,118.6323,12.4154,108.7379,15.3393,,34.1634,130.2481,21.0045,19.4714,12.8621,,8.8395,3.1261,2.7123,2.6662,1.2027,4.1848,,1.4848,4.5941,1.7118,2.0889,1.4617,,14.3095,6.1026,6.0494,2.3296,6.5319,5.4347,,2.8986,7.6516,4.066,1.5059,6.9093,
2014/2/27,-2.7108,-2.2088,-1.1568,2.2931,6.8536,-1.3352,,-0.3333,-0.2404,3.663,-1.3722,-0.6861,,1.1715,1.3197,0.6461,2.0076,13.4935,0.5236,,0.1684,1.2888,0.8704,1.5339,0.6408,,2387785782,2621531850,12347812775,2051275316,3676799136,15461557020,,2621531850,2644380000,15404296118,1507116498,3582714088,,128.2505,70.336,117.2599,12.7001,116.1903,15.1345,,34.0663,129.935,21.7739,19.2042,12.7739,,8.5999,3.057,2.6809,2.7273,1.2851,4.129,,1.4806,4.5831,1.7745,2.0602,1.4517,,13.9216,5.9678,5.9794,2.383,6.9795,5.3621,,2.8904,7.6332,4.215,1.4853,6.8619,
2014/2/28,0,0.8214,-0.13,-1.3645,-2.3324,3.2764,,1.0033,0.7229,-0.53,1.7391,0.6908,,3.002,1.1826,0.7809,0.8727,6.1049,0.6496,,0.1115,0.9301,0.5166,1.2053,0.4159,,2387785782,2643063939,12331755802,2023285204,3591042888,15968132250,,2643063939,2663496000,15322647905,1533327219,3607465135,,128.2505,70.9137,117.1074,12.5268,113.4803,15.6303,,34.4042,130.8743,21.6585,19.5382,12.8621,,8.5999,3.0821,2.6774,2.6901,1.2551,4.2643,,1.4953,4.6162,1.7651,2.096,1.4617,,13.9216,6.0168,5.9717,2.3505,6.8167,5.5378,,2.9191,7.6884,4.1926,1.5111,6.9093,
2014/3/3,1.2384,2.2403,3.125,-1.1858,1.4925,-0.6207,,0.6623,1.9139,0.3552,2.2222,1.7153,,1.7789,1.2935,0.9136,1.7946,5.2434,0.5216,,0.2534,1.0654,0.3954,1.2958,0.6589,,2417355884,2702277185,12717123170,1999293680,3644640543,15869019705,,2702277185,2714472000,15377080047,1567401158,3669342753,,129.8387,72.5024,120.767,12.3783,115.1741,15.5333,,34.6136,133.3791,21.7354,19.9723,13.0827,,8.7064,3.1512,2.7611,2.6582,1.2739,4.2378,,1.5044,4.7046,1.7714,2.1426,1.4868,,14.094,6.1516,6.1583,2.3227,6.9185,5.5034,,2.9368,7.8355,4.2075,1.5447,7.0279,
2014/3/4,-3.6697,-0.7968,-0.1263,-1.4,-2.0588,-1.1797,,0.3289,1.1737,-1.5929,0,-0.5059,,2.189,1.546,0.4808,2.4138,3.2253,0.4632,,0.1939,1.4538,0.3853,1.1292,0.5381,,2328645577,2680745095,12701066197,1971303568,3569603826,15681807120,,2680745095,2746332000,15132135409,1567401158,3650779468,,125.074,71.9247,120.6146,12.205,112.8028,15.3501,,34.7588,134.9446,21.3892,19.9723,13.0166,,8.3869,3.1261,2.7576,2.621,1.2477,4.1878,,1.5107,4.7598,1.7432,2.1426,1.4793,,13.5768,6.1026,6.1505,2.2901,6.7761,5.4385,,2.9492,7.9275,4.1405,1.5447,6.9923,
2014/3/5,0.6349,0,-0.6321,0.5071,1.2012,-2.2472,,-0.3279,4.4084,-0.7194,-0.1672,0.5085,,1.2881,1.1395,0.5013,1.3213,8.238,0.6739,,0.2167,4.7544,0.4028,1.1547,0.7595,,2343430628,2680745095,12620781328,1981300037,3612481950,15329406960,,2680745095,2867400000,15023271126,1564780085,3669342753,,125.8681,71.9247,119.8521,12.2669,114.1578,15.0051,,34.6545,140.8934,21.2353,19.9389,13.0827,,8.4401,3.1261,2.7402,2.6343,1.2626,4.0937,,1.5062,4.9696,1.7306,2.139,1.4868,,13.663,6.1026,6.1116,2.3018,6.8574,5.3163,,2.9403,8.277,4.1107,1.5421,7.0279,
2014/3/6,-0.6309,0,1.7812,1.9173,1.4837,0.5747,,0,-0.3333,-0.3623,-0.1675,0,,1.1783,1.2158,0.7882,1.199,4.7158,0.899,,0.1503,5.1537,0.3508,1.0798,0.586,,2328645577,2680745095,12845578960,2019286617,3666079605,15417507000,,2680745095,2857842000,14968838984,1562159013,3669342753,,125.074,71.9247,121.9869,12.5021,115.8515,15.0914,,34.6523,140.4238,21.1584,19.9055,13.0827,,8.3869,3.1261,2.789,2.6848,1.2814,4.1172,,1.5061,4.9531,1.7244,2.1354,1.4868,,13.5768,6.1026,6.2205,2.3459,6.9592,5.3469,,2.9401,8.2494,4.0958,1.5395,7.0279,
2014/3/7,-0.7937,-1.004,-1.125,-0.9901,0.8772,-3,,-0.6579,-3.3445,-1.0909,-0.6711,-1.0118,,0.8893,1.0661,0.503,1.0973,4.0257,0.7528,,0.2566,2.3922,0.3269,0.958,0.7355,,2310164263,2653829984,12701066197,1999293680,3698238198,14954981790,,2653829984,2762262000,14805542559,1551674725,3632216182,,124.0813,71.2026,120.6146,12.3783,116.8678,14.6386,,34.3955,135.7273,20.9276,19.7719,12.9504,,8.3203,3.0947,2.7576,2.6582,1.2926,3.9937,,1.4949,4.7874,1.7056,2.1211,1.4718,,13.469,6.0413,6.1505,2.3227,7.0202,5.1865,,2.9183,7.9735,4.0511,1.5292,6.9567,
2014/3/10,-0.88,0,-5.1833,-4.3,4.058,-6.1856,,0,-2.9988,-3.4926,-4.5608,-3.4072,,0.9923,,0.5657,1.0287,8.3004,1.3487,,,2.6833,0.4235,1.2352,0.6569,,2289834817,2653829984,12042730275,1913324052,3848311633,14029931370,,2653829984,2679426000,14288437212,1480905776,3508460946,,122.9894,71.2026,114.3627,11.846,121.6103,13.7331,,34.4592,131.6571,20.1966,18.8702,12.5091,,8.2471,3.0947,2.6147,2.5439,1.3451,3.7467,,1.4977,4.6438,1.646,2.0244,1.4216,,13.3505,6.0413,5.8317,2.2228,7.3051,4.8656,,2.9237,7.7344,3.9097,1.4594,6.7197,
2014/3/11,1.0492,0,2.8,-0.5225,-2.2284,0.7064,,0,-1.308,0.381,0.177,1.5873,,0.7857,,1.1795,1.0498,4.3364,0.8307,,,1.2468,0.2989,1.0606,0.4636,,2313860525,2653829984,12379926723,1903327583,3762555385,14129043915,,2653829984,2644380000,14342869354,1483526848,3564150803,,124.2798,71.2026,117.5649,11.7841,118.9003,13.8302,,34.4666,129.935,20.2736,18.9036,12.7077,,8.3336,3.0947,2.6879,2.5306,1.3151,3.7731,,1.498,4.5831,1.6523,2.028,1.4442,,13.4906,6.0413,5.995,2.2112,7.1423,4.9,,2.9244,7.6332,3.9245,1.462,6.8264,
2014/3/12,-0.2396,-3.6511,-0.1297,0.5252,-9.1168,-0.7015,,-2.9801,0.1205,0.3795,3.3569,1.7361,,0.363,1.2057,0.558,0.7088,4.7628,1.0236,,0.4282,1.1865,0.2636,1.8095,0.7096,,2308316131,2556935583,12363869749,1913324052,3419530392,14029931370,,2556935583,2647566000,14397301496,1533327219,3626028421,,123.9821,68.6029,117.4124,11.846,108.0604,13.7331,,33.4445,130.0916,20.3505,19.5382,12.9283,,8.3137,2.9817,2.6844,2.5439,1.1952,3.7467,,1.4536,4.5886,1.6585,2.096,1.4693,,13.4583,5.8207,5.9872,2.2228,6.4912,4.8656,,2.8377,7.6424,3.9394,1.5111,6.9449,
2014/3/13,0.8807,3.3684,-1.039,2.1944,2.5078,1.5699,,2.0478,0.2407,1.5123,0.8547,0.3413,,0.8169,1.0144,0.4489,1.3626,2.0777,0.8616,,0.2867,1.0891,0.2829,1.1982,0.4265,,2328645577,2643063939,12235413959,1955309219,3505286640,14250181470,,2643063939,2653938000,14615030063,1546432580,3638403944,,125.074,70.9137,116.1925,12.1059,110.7703,13.9487,,34.1082,130.4047,20.6583,19.7052,12.9724,,8.3869,3.0821,2.6565,2.5997,1.2252,3.8055,,1.4825,4.5997,1.6836,2.1139,1.4743,,13.5768,6.0168,5.925,2.2716,6.654,4.942,,2.894,7.6608,3.999,1.524,6.9686,
2014/3/14,-0.0794,0.611,-0.6562,-0.9202,-4.2813,1.391,,0.3344,-1.0804,-1.3035,-1.0169,-0.8503,,0.5106,1.0909,0.4595,0.7721,2.3034,1.2368,,0.3004,0.9797,0.2732,0.7436,0.3033,,2326797445,2659213006,12155129091,1937315576,3355213206,14448406560,,2659213006,2625264000,14424517566,1530706147,3607465135,,124.9747,71.347,115.4301,11.9945,106.0279,14.1428,,34.2292,128.9958,20.389,19.5048,12.8621,,8.3802,3.101,2.6391,2.5758,1.1727,3.8584,,1.4877,4.55,1.6617,2.0924,1.4617,,13.566,6.0536,5.8861,2.2507,6.3691,5.0108,,2.9042,7.578,3.9469,1.5085,6.9093,
2014/3/17,0.8737,1.6194,1.9815,1.6512,1.9169,1.6006,,1,1.2136,1.3208,0.8562,1.5437,,0.6753,0.8834,0.4387,0.4809,1.4649,1.081,,0.4287,0.825,0.2551,1.3938,0.4216,,2347126891,2702277185,12395983696,1969304275,3419530392,14679669165,,2702277185,2657124000,14615030063,1543811508,3663154992,,126.0666,72.5024,117.7174,12.1926,108.0604,14.3691,,34.5514,130.5612,20.6583,19.6718,13.0607,,8.4534,3.1512,2.6913,2.6183,1.1952,3.9202,,1.5017,4.6052,1.6836,2.1104,1.4843,,13.6845,6.1516,6.0028,2.2878,6.4912,5.091,,2.9316,7.67,3.999,1.5214,7.016,
2014/3/18,0.5512,-0.7968,0.5181,1.5228,-1.2539,-0.7502,,0,1.199,0.1862,0.5093,1.1824,,1.0318,0.9109,0.4351,1.4413,1.356,0.7863,,0.2805,1.9065,0.2725,1.4461,0.6948,,2360063811,2680745095,12460211591,1999293680,3376652268,14569544115,,2680745095,2688984000,14642246133,1551674725,3706469324,,126.7615,71.9247,118.3273,12.3783,106.7054,14.2613,,34.5667,132.1267,20.6967,19.7719,13.2151,,8.5,3.1261,2.7053,2.6582,1.1802,3.8908,,1.5024,4.6604,1.6867,2.1211,1.5018,,13.76,6.1026,6.0339,2.3227,6.4098,5.0528,,2.9329,7.762,4.0065,1.5292,7.099,
2014/3/19,-1.8794,-0.4016,-1.6753,-1.8,1.2698,-3.099,,0,-1.0664,-1.3011,1.1824,0.6678,,0.7476,0.9482,0.4083,1.1633,1.2572,1.0425,,0.1772,1.1494,0.2645,1.8445,0.8066,,2315708657,2669979051,12251470933,1963306394,3419530392,14118031410,,2669979051,2660310000,14451733637,1570022230,3731220371,,124.3791,71.6359,116.345,12.1555,108.0604,13.8194,,34.5728,130.7178,20.4275,20.0057,13.3034,,8.3403,3.1135,2.66,2.6104,1.1952,3.7702,,1.5026,4.6107,1.6648,2.1462,1.5119,,13.5014,6.0781,5.9328,2.2809,6.4912,4.8962,,2.9334,7.6792,3.9543,1.5473,7.1464,
2014/3/20,-2.5539,-2.621,2.6212,-2.0367,-4.3887,0.78,,-1.9802,-2.0359,-2.0716,-3.005,-3.1509,,1.1419,0.9644,1.2916,0.8903,1.9518,1.2823,,0.8579,1.045,0.2483,1.5515,0.6609,,2256568452,2599999761,12572610407,1923320520,3269456958,14228156460,,2599999761,2606148000,14152356858,1522842931,3613652897,,121.2026,69.7583,119.3947,11.9079,103.3179,13.9272,,33.9487,128.0565,20.0043,19.4046,12.8842,,8.1273,3.0319,2.7297,2.5572,1.1427,3.7996,,1.4755,4.5168,1.6303,2.0817,1.4642,,13.1565,5.9188,6.0883,2.2344,6.2063,4.9344,,2.8804,7.5228,3.8724,1.5008,6.9212,
2014/3/21,0.4914,3.1056,5.1086,2.079,3.9344,3.7926,,1.3468,2.2005,3.2692,2.7539,2.7397,,1.4372,1.1382,1.4843,1.3307,2.3076,1.1441,,0.8721,1.1278,0.4556,1.3174,0.5774,,2267657240,2680745095,13214889355,1963306394,3398091330,14767769205,,2680745095,2663496000,14615030063,1564780085,3712657086,,121.7982,71.9247,125.494,12.1555,107.3829,14.4554,,34.4198,130.8743,20.6583,19.9389,13.2372,,8.1672,3.1261,2.8691,2.6104,1.1877,3.9437,,1.496,4.6162,1.6836,2.139,1.5044,,13.2212,6.1026,6.3993,2.2809,6.4505,5.1215,,2.9204,7.6884,3.999,1.5421,7.1108,
2014/3/24,0.326,1.8072,8.1409,1.5275,3.47,1.4169,,0.6645,1.1962,1.8622,1.1725,1.5,,0.9668,1.3593,3.297,1.5916,3.3252,1.1323,,0.391,1.5671,0.4777,1.4225,0.9407,,2275049766,2729192296,14290706593,1993295799,3516006171,14977006800,,2729192296,2695356000,14887190771,1583127591,3768346942,,122.1953,73.2246,135.7104,12.3411,111.1091,14.6602,,34.6621,132.4398,21.043,20.1727,13.4357,,8.1938,3.1826,3.1027,2.6502,1.2289,3.9996,,1.5065,4.6715,1.715,2.1641,1.5269,,13.2643,6.2129,6.9203,2.3157,6.6743,5.1941,,2.941,7.7803,4.0735,1.5602,7.2175,
2014/3/25,-0.5686,1.7751,0,0.2006,-0.6098,-0.7353,,0,1.182,0,0.3311,-0.1642,,1.1686,1.8942,2.5611,1.0998,2.8964,0.9491,,0.263,1.5779,0.282,1.728,0.5279,,2262112846,2777639496,14290706593,1997294386,3494567109,14866881750,,2777639496,2727216000,14887190771,1588369735,3762159180,,121.5004,74.5244,135.7104,12.3659,110.4316,14.5524,,34.6503,134.0053,21.043,20.2395,13.4137,,8.1472,3.2391,3.1027,2.6556,1.2214,3.9702,,1.506,4.7267,1.715,2.1713,1.5244,,13.1889,6.3231,6.9203,2.3203,6.6336,5.1559,,2.94,7.8723,4.0735,1.5654,7.2056,
2014/3/26,0.7353,-1.7442,-2.809,-1.001,-2.454,0.3704,,-0.6601,-1.8692,-1.0969,-1.1551,-0.4934,,1.0854,1.2525,1.2729,0.5991,1.6942,0.791,,0.2261,1.2333,0.2535,1.0824,0.507,,2278746029,2729192296,13889282251,1977301450,3408810861,14921944275,,2729192296,2676240000,14723894346,1570022230,3743595895,,122.3938,73.2246,131.8984,12.2421,107.7216,14.6063,,34.4351,131.5005,20.8122,20.0057,13.3475,,8.2072,3.1826,3.0156,2.629,1.1915,3.9849,,1.4967,4.6383,1.6961,2.1462,1.5169,,13.2859,6.2129,6.7259,2.2971,6.4708,5.175,,2.9217,7.7252,4.0288,1.5473,7.1701,
2014/3/27,-1.0543,2.5641,0.3468,-1.5167,-3.1447,-1.107,,0.3322,2.5,0,-1.1686,0.1653,,0.8917,3.1557,0.8793,0.689,1.4338,0.61,,0.5519,3.3758,0.2885,1.0368,0.6013,,2254720320,2799171586,13937453172,1947312044,3301615551,14756756700,,2799171586,2743146000,14723894346,1551674725,3749783657,,121.1034,75.1021,132.3558,12.0564,104.3341,14.4446,,34.5525,134.788,20.8122,19.7719,13.3695,,8.1206,3.2642,3.026,2.5891,1.154,3.9408,,1.5018,4.7543,1.6961,2.1211,1.5194,,13.1458,6.3722,6.7492,2.2623,6.2673,5.1177,,2.9317,7.9183,4.0288,1.5292,7.1819,
2014/3/28,-0.5738,-1.1538,2.9954,-1.4374,-2.2727,-1.5672,,-0.3311,3.1359,0.3697,3.7162,-3.4653,,1.4661,3.008,1.9695,0.6612,1.7229,0.685,,0.3786,4.8912,0.3201,3.6446,1.0311,,2241783400,2766873452,14354934488,1919321933,3226578834,14525494095,,2766873452,2829168000,14778326488,1609338312,3619840659,,120.4085,74.2356,136.3204,11.8831,101.9629,14.2182,,34.4551,139.0148,20.8891,20.5067,12.9062,,8.074,3.2265,3.1167,2.5519,1.1278,3.879,,1.4975,4.9034,1.7024,2.1999,1.4667,,13.0703,6.2986,6.9514,2.2298,6.1249,5.0375,,2.9234,8.1666,4.0437,1.586,6.933,
2014/3/31,0.1649,-5.642,0.5593,-0.7292,0.6645,0.9098,,-1.9934,-3.8288,1.6575,4.2345,-0.8547,,0.8709,2.2071,1.2841,0.6759,1.0042,0.5566,,0.2645,2.4408,0.5212,7.3815,0.705,,2245479663,2610765806,14435219356,1905326877,3248017896,14657644155,,2610765806,2720844000,15023271126,1677486189,3588901850,,120.607,70.0472,137.0828,11.7965,102.6404,14.3476,,33.7887,133.6922,21.2353,21.3751,12.7959,,8.0873,3.0445,3.1341,2.5333,1.1353,3.9143,,1.4686,4.7156,1.7306,2.2931,1.4542,,13.0919,5.9433,6.9903,2.2135,6.1656,5.0833,,2.8669,7.8539,4.1107,1.6532,6.8738,
2014/4/1,-0.2469,0.6186,-0.3337,2.3085,0.6601,0.3005,,0.339,4.5667,0,0.1562,0.6897,,0.4842,0.9818,1.1877,0.615,0.7019,0.5627,,0.2099,2.8898,0.2652,3.8663,0.3755,,2239935269,2626914873,14387048435,1949311338,3269456958,14701694175,,2626914873,2845098000,15023271126,1680107261,3613652897,,120.3092,70.4805,136.6253,12.0688,103.3179,14.3907,,33.8947,139.7976,21.2353,21.4085,12.8842,,8.0674,3.0633,3.1236,2.5918,1.1427,3.9261,,1.4732,4.931,1.7306,2.2967,1.4642,,13.0596,5.98,6.9669,2.2646,6.2063,5.0986,,2.8758,8.2126,4.1107,1.6558,6.9212,
2014/4/2,0,0.8197,4.9107,1.3333,4.2623,-1.7228,,0.3378,0,0.7246,-0.624,0.3425,,0.5234,1.0006,1.7317,1.1223,1.3954,1.0799,,0.2262,5.5339,0.327,2.2666,0.436,,2239935269,2648446962,15093555278,1975302156,3408810861,14448406560,,2648446962,2845098000,15132135409,1669622972,3626028421,,120.3092,71.0582,143.3346,12.2297,107.7216,14.1428,,34.0036,139.7976,21.3892,21.2749,12.9283,,8.0674,3.0884,3.277,2.6263,1.1915,3.8584,,1.4779,4.931,1.7432,2.2823,1.4693,,13.0596,6.029,7.3091,2.2948,6.4708,5.0108,,2.8851,8.2126,4.1405,1.6454,6.9449,
2014/4/3,1.4026,-1.4228,-2.6596,-0.3036,-1.2579,0.3811,,-0.6734,-2.5756,-1.4388,-1.7268,-0.1706,,1.2429,0.7745,1.3944,0.8628,1.0699,0.3941,,0.2978,2.9678,0.3029,2.2345,0.2769,,2271353503,2610765806,14692130936,1969304275,3365932737,14503469085,,2610765806,2771820000,14914406842,1640791178,3619840659,,121.9968,70.0472,139.5225,12.1926,106.3666,14.1967,,33.7913,136.197,21.0814,20.9075,12.9062,,8.1805,3.0445,3.1899,2.6183,1.1765,3.8731,,1.4687,4.804,1.7181,2.2429,1.4667,,13.2428,5.9433,7.1147,2.2878,6.3894,5.0299,,2.8671,8.0011,4.0809,1.617,6.933,
2014/4/4,0.3255,1.0309,2.7322,0.5076,2.2293,3.3409,,1.0169,-0.2299,0.9124,0.639,-0.1709,,0.6229,0.6081,0.7377,0.872,2.0064,0.9139,,0.1244,1.7376,0.2239,1.6634,0.3965,,2278746029,2637680917,15093555278,1979300743,3440969454,14988019305,,2637680917,2765448000,15050487197,1651275467,3613652897,,122.3938,70.7693,143.3346,12.2545,108.7379,14.671,,34.1525,135.8839,21.2738,21.0411,12.8842,,8.2072,3.0759,3.277,2.6316,1.2027,4.0025,,1.4844,4.7929,1.7338,2.2573,1.4642,,13.2859,6.0045,7.3091,2.2994,6.5319,5.1979,,2.8977,7.9827,4.1182,1.6274,6.9212,
2014/4/8,1.2165,0.8163,2.9787,0.404,-0.3115,7.6414,,0.3356,0.6912,1.2658,-0.6349,1.7123,,1.0073,0.8005,1.2101,1.0897,1.7534,2.0579,,0.1204,1.603,0.5427,2.3927,0.8148,,2306468000,2659213006,15543150542,1987297918,3430249923,16133319825,,2659213006,2784564000,15240999693,1640791178,3675530515,,123.8828,71.347,147.6042,12.304,108.3991,15.792,,34.2594,136.8232,21.5431,20.9075,13.1048,,8.307,3.101,3.3746,2.6423,1.1989,4.3084,,1.489,4.8261,1.7557,2.2429,1.4893,,13.4475,6.0536,7.5268,2.3087,6.5115,5.5951,,2.9068,8.0378,4.1703,1.617,7.0397,
2014/4/9,1.1218,0.2024,5.062,0.4024,-1.25,-0.1365,,-0.6689,2.0595,-0.3571,0.4792,0.1684,,1.2462,0.739,1.6846,1.0257,1.5005,1.1447,,0.2077,2.4886,0.3437,1.6697,0.4221,,2332341839,2664596029,16329942253,1995295093,3387371799,16111294815,,2664596029,2841912000,15186567551,1648654395,3681718277,,125.2725,71.4915,155.0759,12.3535,107.0441,15.7705,,34.0165,139.641,21.4661,21.0077,13.1269,,8.4002,3.1072,3.5455,2.6529,1.184,4.3025,,1.4785,4.9255,1.7494,2.2537,1.4918,,13.5983,6.0658,7.9078,2.318,6.4301,5.5875,,2.8862,8.2034,4.1554,1.6248,7.0516,
2014/4/10,-1.5055,0.404,-0.6883,0.1002,-1.2658,-1.5038,,0.3367,-1.2332,2.3297,-0.318,0,,1.3938,1.0028,1.6982,0.9447,1.1751,1.1531,,0.184,2.5537,0.6981,1.8832,0.5741,,2297227343,2675362073,16217543437,1997294386,3344493675,15869019705,,2675362073,2806866000,15540376472,1643412251,3681718277,,123.3865,71.7803,154.0085,12.3659,105.6891,15.5333,,34.1444,137.919,21.9662,20.9409,13.1269,,8.2737,3.1198,3.5211,2.6556,1.169,4.2378,,1.484,4.8647,1.7902,2.2465,1.4918,,13.3936,6.0903,7.8533,2.3203,6.3487,5.5034,,2.897,8.1022,4.2522,1.6196,7.0516,
2014/4/11,2.0917,-1.6097,-0.9901,0.1001,0.3205,-1.1797,,-0.6711,2.4972,-1.4011,-3.0303,0.6723,,1.5254,1.2256,0.9464,1.2298,0.9159,1.575,,0.073,3.6404,0.4271,2.869,0.683,,2345278759,2632297895,16056973700,1999293680,3355213206,15681807120,,2632297895,2876958000,15322647905,1593611879,3706469324,,125.9674,70.6249,152.4836,12.3783,106.0279,15.3501,,33.9058,141.3631,21.6585,20.3063,13.2151,,8.4468,3.0696,3.4862,2.6582,1.1727,4.1878,,1.4737,4.9862,1.7651,2.1784,1.5018,,13.6738,5.9923,7.7756,2.3227,6.3691,5.4385,,2.8768,8.3046,4.1926,1.5705,7.099,
2014/4/14,3.1521,0.6135,-1.6,0,0.3195,-0.2809,,0.3378,1.8826,-1.0657,0.6579,0.1669,,2.8339,0.5612,0.9052,0.8389,0.8975,0.9981,,0.1155,5.0343,0.4477,2.1147,0.3288,,2419204016,2648446962,15800062121,1999293680,3365932737,15637757100,,2648446962,2931120000,15159351480,1604096168,3712657086,,129.938,71.0582,150.0439,12.3783,106.3666,15.307,,34.0405,144.0244,21.4277,20.4399,13.2372,,8.713,3.0884,3.4304,2.6582,1.1765,4.176,,1.4795,5.0801,1.7463,2.1928,1.5044,,14.1048,6.029,7.6512,2.3227,6.3894,5.4232,,2.8882,8.4609,4.148,1.5809,7.1108,
2014/4/15,0.382,-1.2195,7.2154,-0.7,-1.9108,0.2113,,-0.6734,-0.9783,-0.7181,-0.817,-1.6667,,1.5319,0.817,2.0913,0.767,0.7575,0.9753,,0.168,5.2591,0.3938,1.4744,0.5533,,2428444673,2616148828,16940107254,1985298624,3301615551,15670794615,,2616148828,2902446000,15050487197,1590990807,3650779468,,130.4343,70.1916,160.8702,12.2916,104.3341,15.3393,,33.8326,142.6154,21.2738,20.2729,13.0166,,8.7463,3.0508,3.6779,2.6396,1.154,4.1848,,1.4705,5.0304,1.7338,2.1749,1.4793,,14.1586,5.9555,8.2032,2.3064,6.2673,5.4347,,2.8706,8.3781,4.1182,1.5679,6.9923,
2014/4/16,0.0761,1.0288,-2.8436,-1.1078,0.3247,-0.4216,,0.339,-0.3293,-0.7233,2.8007,1.3559,,0.8854,0.5501,1.007,0.6991,0.5898,0.7596,,0.1275,3.5731,0.4748,2.487,0.6957,,2430292804,2643063939,16458398043,1963306394,3312335082,15604719585,,2643063939,2892888000,14941622913,1635549034,3700281562,,130.5335,70.9137,156.2957,12.1555,104.6729,15.2746,,33.955,142.1458,21.1199,20.8407,13.1931,,8.753,3.0821,3.5734,2.6104,1.1577,4.1672,,1.4758,5.0138,1.7212,2.2358,1.4993,,14.1694,6.0168,7.97,2.2809,6.2877,5.4118,,2.881,8.3505,4.0884,1.6119,7.0871,
