ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2015/11/26,5.5364,10.119,9.36,11.5659,16.7537,6.9752,5.423,,3.0046,12.0166,5.5807,3.651,4.7003,7.3994,5.2492,5.7873,4.8404,7.2356,7.9207,4.7052,4.7671,4.8351
2015/11/27,5.1646,9.2196,9.18,10.7658,15.0754,6.5356,5.0361,,2.9082,11.614,5.2613,3.4271,4.3935,7.3994,4.8617,5.4095,4.4023,6.9522,7.9544,4.5319,4.4232,4.4822
2015/11/30,5.1894,9.2782,9.05,10.5702,14.4802,6.6626,5.0049,,2.9156,11.6319,5.3057,3.4185,4.3484,7.3994,4.844,5.3323,4.3953,6.8772,7.9544,4.4681,4.3675,4.4441
2015/12/1,5.2472,9.7671,8.91,10.6858,14.8803,6.77,5.0736,,2.9453,11.3545,5.3766,3.5046,4.3935,7.3994,4.9057,5.3666,4.451,7.0106,8.3589,4.5228,4.3861,4.5108
2015/12/2,5.2885,9.8844,9.8,11.0592,14.9681,7.0436,5.1235,,2.9601,11.4618,5.5718,3.539,4.5018,7.3994,4.9761,5.5727,4.4231,7.1689,7.8954,4.5684,4.4604,4.549
2015/12/3,5.4042,10.6274,10.15,11.0681,15.0657,7.1217,5.2046,,2.9972,11.6229,5.5896,3.5476,4.5289,7.3994,5.0114,5.5984,4.4996,7.294,7.8954,4.6048,4.6277,4.6539
2015/12/4,5.3464,10.3341,10.59,10.8636,14.6558,7.2976,5.086,,2.9675,11.4082,5.6251,3.5132,4.4657,7.3994,4.9145,5.5383,4.4231,7.1856,7.6595,4.7234,4.4883,4.549
2015/12/7,5.4538,10.4906,10.65,10.9169,14.6656,7.3855,5.1235,,2.9379,11.1755,5.909,3.539,4.5108,7.3994,4.9761,5.6156,4.4857,7.269,7.6511,4.696,4.5069,4.5871
2015/12/8,5.3133,10.4026,10.2,10.588,14.5973,7.4246,5.0174,,2.9379,10.8176,5.6428,3.4357,4.3755,7.3994,4.8264,5.4095,4.5414,7.1023,7.6427,4.541,4.3489,4.4536
2015/12/9,5.2885,10.2853,10.12,10.5436,13.9826,7.3562,5.0049,,2.9749,10.8892,5.6073,3.4271,4.3484,7.3994,4.7824,5.4525,4.4092,7.0939,7.6679,4.4772,4.3396,4.4345
2015/12/10,5.305,10.2168,10.16,10.6502,13.9338,7.3367,4.98,,2.9972,10.9429,5.767,3.4271,4.3575,7.3994,4.756,5.4696,4.3188,7.194,7.55,4.4407,4.3303,4.4345
2015/12/11,5.1811,10.2559,9.68,10.5169,13.9533,7.3074,4.9175,,2.9749,10.9697,5.6606,3.384,4.3484,7.3994,4.7295,5.4439,4.2354,7.1689,7.5247,4.4498,4.2931,4.4345
2015/12/14,5.3298,10.383,9.88,10.8547,14.6266,7.2194,5.0112,,2.9898,11.5961,5.8025,3.4357,4.4206,7.3994,4.8528,5.6328,4.3049,7.269,7.6005,4.541,4.3954,4.4345
2015/12/15,5.3546,10.6861,10.21,10.7836,14.3436,7.239,5.0112,,3.0046,11.5603,5.8557,3.4271,4.4116,7.3994,4.8176,5.7616,4.3466,7.2606,7.5837,4.6778,4.4232,4.4345
2015/12/16,5.5777,11.0087,10.11,10.7925,14.3338,7.0827,5.0112,,3.064,11.614,5.7493,3.4357,4.4296,7.3994,4.8352,5.8045,4.3675,7.2356,7.6005,4.6778,4.4139,4.4345
2015/12/17,5.6025,11.0381,10.36,11.0414,14.6071,7.1901,5.1984,,3.0714,11.6408,5.8203,3.5046,4.5018,7.3994,4.9409,5.8045,4.4857,7.294,7.6427,4.7234,4.544,4.4345
2015/12/18,5.5116,11.087,11,11.2725,14.4021,7.1413,5.1796,,3.0566,11.5066,5.9711,3.5046,4.565,7.3994,4.9233,5.7272,4.4996,7.2273,7.6511,4.9696,4.5162,4.4345
2015/12/21,5.7843,11.4194,11.46,11.4859,14.4997,7.1315,5.292,,3.0936,12.3387,6.1574,3.5993,4.7815,7.3994,5.073,5.9076,4.5622,7.4774,7.8533,5.4346,4.5998,4.4345
2015/12/22,5.7347,11.3216,11.29,11.4859,15.9536,7.2585,5.2982,,3.1011,13.144,6.1574,3.5735,4.7274,7.3994,5.0642,5.9247,4.5901,7.5191,7.9039,5.2431,4.7392,4.4345
2015/12/23,5.8091,11.4487,10.69,11.5837,15.9536,7.4539,5.3294,,3.1307,12.4819,6.1042,3.6337,5.1965,7.3994,5.0994,5.9419,4.5275,7.494,7.887,5.2614,4.7113,4.4345
2015/12/24,5.6604,11.6247,10.91,11.2103,15.9536,7.366,5.292,,3.0936,12.124,6.0154,3.5649,4.9529,7.3994,4.9761,5.9076,4.437,7.2773,7.9629,5.1976,4.6277,4.4345
2015/12/25,5.9083,12.27,10.9,11.4237,15.9536,7.493,5.3606,,3.1678,12.4103,6.1397,3.6768,5.4491,7.3994,5.1083,6.0106,4.6179,7.3773,8.4684,5.2979,4.7856,4.4345
2015/12/28,5.7678,11.6345,10.32,11.0947,15.9536,7.0924,5.1984,,3.0269,11.9003,6.0776,3.6424,5.9814,7.3994,4.9938,6.0879,4.7013,7.419,8.3589,5.1884,4.7856,4.4345
2015/12/29,5.9661,11.7029,10.56,11.3614,15.2706,7.0045,5.2483,,3.1159,11.8734,6.255,3.6682,5.828,7.3994,5.0378,6.0965,4.6805,7.5191,8.3083,5.3617,4.8135,4.4345
2015/12/30,5.9661,11.918,10.53,11.4859,14.7729,6.9654,5.2795,,3.153,12.1598,6.2284,3.6768,5.8911,7.3994,5.073,6.1308,4.7013,7.444,8.3083,5.3799,4.8786,4.4345
2015/12/31,5.7099,11.7811,10.08,11.2903,14.1484,6.9361,5.2358,,3.1307,11.9629,6.0687,3.6682,5.9182,7.3994,5.0026,6.105,4.5692,7.294,8.2578,5.4438,5.3711,4.4345
2016/1/4,5.1728,10.6079,9.07,10.2146,12.7336,6.2425,4.8551,,2.9898,10.8445,5.5097,3.3324,5.3589,7.3994,4.5358,5.5126,4.1241,6.8855,7.4826,4.8966,4.8321,4.4345
2016/1/5,5.1067,10.0702,9.05,10.0457,11.8945,5.9885,4.9238,,3.0417,10.7013,5.5984,3.4013,5.6836,7.3994,4.615,5.4525,4.0476,6.8438,7.1792,4.7325,4.7392,4.4345
2016/1/6,5.305,10.2461,9.16,10.3213,12.6165,6.1839,5.0236,,3.0714,10.8803,5.7493,3.5218,6.0716,7.3994,4.7472,5.5641,4.1797,6.9605,7.4236,4.9422,4.9529,4.4345
2016/1/7,4.801,9.2196,8.24,9.2901,11.3578,5.5684,4.6242,,2.9379,9.7976,5.1992,3.229,5.4852,7.3994,4.3861,5.0489,3.7833,6.6521,6.7579,4.4498,4.4604,4.4345
2016/1/8,4.801,9.2196,8.15,9.5568,11.592,5.8029,4.7553,,2.9379,9.8423,5.3678,3.3754,5.8641,7.3994,4.5094,5.0918,3.8598,6.7772,6.8337,4.4863,4.5905,4.4345
2016/1/11,4.801,8.3005,7.34,8.8633,11.1041,5.842,4.4932,,2.9379,9.2965,5.004,3.2549,5.7197,6.6623,4.3949,4.8772,3.5329,6.5521,6.5304,4.1307,4.2095,4.4345
2016/1/12,4.801,7.7433,7.14,8.9256,11.6115,5.5001,4.5244,,2.9379,9.4397,5.0661,3.2463,5.6025,5.9953,4.4301,4.8171,3.5747,6.5521,6.5051,4.1489,4.2188,4.4345
2016/1/13,4.801,7.2935,6.72,8.8722,11.5237,5.1581,4.3746,,2.9379,8.9834,4.9241,3.186,5.0431,5.6443,4.3244,4.7398,3.4704,6.5354,6.2186,4.0304,4.0887,4.4345
2016/1/14,4.801,7.4695,6.97,9.2634,11.8457,5.3047,4.437,,2.9379,9.8692,5.1016,3.2118,5.2416,5.4899,4.4565,4.8256,3.5816,6.6104,6.3197,4.1033,4.2095,4.4345
2016/1/15,4.3795,6.8634,6.46,8.9078,11.5822,5.0018,4.256,,2.745,9.6723,4.8443,3.0654,5.1694,4.9844,4.298,4.5766,3.4634,6.4104,6.1428,3.9666,3.9307,4.4345
2016/1/18,4.3795,7.01,6.56,9.1567,11.5725,5.3633,4.256,,2.7672,9.5829,4.8266,3.0482,5.2957,4.8651,4.3156,4.5766,3.5051,6.352,6.3029,3.9757,3.9493,4.4345
2016/1/19,4.5448,7.4597,7.07,9.4145,11.8847,5.6173,4.3684,,2.8488,9.8155,4.9951,3.1515,5.828,5.3495,4.4389,4.714,3.6164,6.5021,6.5557,4.158,4.1723,4.4345
2016/1/20,4.6522,7.8215,6.95,9.2723,12.0994,5.9592,4.306,,2.8933,9.6365,4.9153,3.1171,5.9272,5.4267,4.3861,4.7226,3.6164,6.4187,6.5472,4.1489,4.098,4.4345
2016/1/21,4.4952,7.1664,6.53,9.2012,11.8554,6.0276,4.2124,,2.8414,8.9565,4.7733,3.031,5.6566,5.195,4.2628,4.5251,3.4982,6.277,6.4798,3.9574,3.9679,4.4345
2016/1/22,4.52,7.5184,6.68,9.1212,12.2165,5.842,4.2373,,2.8711,9.0997,4.8266,3.0568,5.6746,5.3144,4.3068,4.5509,3.5538,6.302,6.8169,3.9939,4.0701,4.4345
2016/1/25,4.52,7.6748,6.85,9.13,12.4311,5.7443,4.281,,2.8933,9.1802,4.8709,3.0827,5.6746,5.5109,4.3684,4.5766,3.6025,6.277,6.8,4.0213,4.098,4.1293
2016/1/26,4.1564,6.9122,6.42,8.2144,12.0018,5.1679,4.0251,,2.7672,8.4018,4.4805,2.8674,5.1423,5.1038,4.0514,4.2675,3.2826,6.0436,6.3787,3.6565,3.782,3.7288
2016/1/27,4.049,6.8145,6.24,7.9477,12.7824,4.9627,4.0376,,2.7895,8.527,4.4007,2.8071,4.9529,4.9774,4.0073,4.1902,3.2061,6.177,6.3787,3.6109,3.7263,3.6048
2016/1/28,3.9499,6.6287,5.81,7.5387,12.558,4.6501,3.9191,,2.7598,9.3413,4.2765,2.7038,4.7454,4.5702,3.9369,4.1387,3.4078,6.1853,6.4798,3.5289,3.7263,3.4618
2016/1/29,4.0738,6.9318,6.02,7.9388,12.3433,4.8357,4.0127,,2.8488,10.2539,4.4096,2.7727,4.8988,4.7387,4.0338,4.216,3.4634,6.3437,6.6484,3.6383,3.8285,3.5572
2016/2/1,4.0077,6.746,5.89,7.8766,12.0018,4.7185,3.9627,,2.8117,11.265,4.3386,2.7382,4.6913,4.6474,3.9545,4.1645,3.3104,6.4687,6.5641,3.6292,3.7728,3.4427
2016/2/2,4.1069,6.9416,6.12,8.1521,12.6458,4.8944,4.0439,,2.8488,12.3745,4.4539,2.7985,4.8176,4.7247,4.0338,4.2418,3.3939,6.5771,6.6821,3.693,3.8657,3.5381
2016/2/3,4.1316,6.922,6.27,8.2233,12.4409,4.9725,4.0189,,2.834,12.0703,4.445,2.7985,4.8085,4.8721,4.0161,4.2418,3.3591,6.5104,6.8,3.7568,3.8471,3.5381
2016/2/4,4.2143,7.0296,6.37,8.4366,12.4897,5.1581,4.0813,,2.8933,12.0255,4.516,2.8329,4.8537,5.0616,4.0514,4.2847,3.4425,6.5021,6.8085,3.8298,3.8843,3.6144
2016/2/5,4.1647,7.0491,6.35,8.3122,12.1969,5.1191,4.0376,,2.923,11.0771,4.4717,2.8157,4.7634,5.1599,4.0161,4.2246,3.4217,6.5437,6.8,3.7386,3.8285,3.5476
2016/2/15,4.206,6.9122,6.23,8.1255,12.3823,5.1777,4.0314,,2.9008,11.3366,4.4273,2.7899,4.6462,5.0967,3.9633,4.2246,3.3452,6.5271,6.8506,3.6839,3.7913,3.5858
2016/2/16,4.33,7.2642,6.59,8.5077,12.8605,5.2851,4.15,,2.8933,11.4618,4.5693,2.8846,4.8537,5.3986,4.0866,4.3534,3.4982,6.5271,7.0781,3.8207,3.9028,3.6907
2016/2/17,4.33,7.4011,6.68,8.6144,12.7434,5.3633,4.1687,,2.923,12.6071,4.6047,2.9018,4.8717,5.4337,4.1042,4.3791,3.5399,6.5271,7.0697,3.8389,3.9214,3.7383
2016/2/18,4.2969,7.3326,6.72,8.5789,12.8605,5.334,4.15,,2.9008,12.4729,4.5604,2.8932,4.8897,5.3354,4.1218,4.3877,3.526,6.5688,7.1118,3.8207,3.9214,3.7193
2016/2/19,4.2887,7.3424,6.77,8.9345,12.88,5.2656,4.1437,,2.9008,12.5892,4.5604,2.8932,4.8537,5.2512,4.1042,4.3706,3.5538,6.5521,7.1792,3.7933,3.8936,3.7097
2016/2/22,4.3713,7.5184,6.98,9.1212,13.4264,5.3633,4.256,,2.9082,12.7235,4.6935,2.9621,5.0882,5.3565,4.1923,4.4478,3.6581,6.6855,7.3562,3.8662,3.9865,3.8146
2016/2/23,4.3465,7.6357,6.94,8.97,12.9385,5.2949,4.2124,,2.9082,12.7861,4.6846,2.9191,5.007,5.89,4.1394,4.4135,3.7903,6.5854,7.3309,3.8845,3.94,3.7574
2016/2/24,4.3795,8.3983,6.95,8.9434,12.9873,5.3633,4.306,,2.9082,12.625,4.7556,2.9621,5.2235,5.9251,4.1923,4.465,3.7625,6.5771,7.3814,3.8845,3.9865,3.7956
2016/2/25,4.016,7.5771,6.26,8.081,11.6895,4.826,4.0127,,2.8192,11.3634,4.3474,2.7554,4.7183,5.3354,3.884,4.1301,3.3939,6.3353,6.918,3.5562,3.6427,3.4236
2016/2/26,4.1151,8.105,6.17,8.2233,11.6993,4.8553,4.0751,,2.8562,11.2203,4.4539,2.7985,4.7544,5.5531,3.9281,4.1902,3.4495,6.3937,7.0697,3.6383,3.7449,3.4809
2016/2/29,3.9003,7.5771,5.71,7.8854,12.0018,4.5231,3.8941,,2.7895,10.8355,4.3386,2.7124,4.4567,5.1178,3.7695,4.1387,3.3174,6.352,6.918,3.5106,3.5962,3.2901
2016/3/1,4.0077,8.1441,5.95,8.0632,12.1969,4.5915,3.9815,,2.8117,11.9182,4.445,2.7727,4.5559,5.181,3.8312,4.2246,3.3939,6.4604,7.1792,3.5745,3.6705,3.376
2016/3/2,4.2143,8.9556,6.4,8.4366,12.8995,4.8357,4.1812,,2.8933,12.6966,4.7112,2.9707,4.8988,5.4337,4.025,4.4049,3.5677,6.6688,7.7775,3.7295,3.8378,3.5667
2016/3/3,4.206,8.6134,6.44,8.3833,12.5775,4.8553,4.1749,,2.8785,12.6161,4.6757,2.9191,4.8266,5.4829,3.9809,4.4736,3.5608,6.6771,7.7775,3.7386,3.8285,3.6048
2016/3/4,4.1812,8.4276,6.12,8.2944,13.8362,4.6404,4.1188,,2.8414,12.7414,4.658,2.8846,4.6642,5.3705,3.9545,4.4049,3.4843,6.6438,7.4994,3.7112,3.9679,3.5762
2016/3/7,4.2391,8.9165,6.28,8.4366,15.2218,4.7381,4.2061,,2.8637,12.8487,4.7467,2.9449,4.7183,5.6162,4.0161,4.4478,3.5677,6.6688,7.5247,3.848,4.0422,3.643
2016/3/8,4.2143,8.8089,6.31,8.4277,16.5293,4.7478,4.2061,,2.8637,12.8577,4.6757,2.9277,4.6732,5.5531,3.9985,4.3877,3.7416,6.5854,7.5247,3.8298,4.1909,3.6811
2016/3/9,4.1482,8.6721,6.16,8.2855,14.89,4.6306,4.125,,2.834,12.5356,4.587,2.8846,4.592,5.3846,3.9193,4.2418,3.5469,6.5521,7.4489,3.7842,4.1723,3.5762
2016/3/10,4.049,8.2908,6,8.1788,13.6606,4.6111,4.0938,,2.834,12.3566,4.4983,2.8416,4.5289,5.2442,3.8752,4.1988,3.4773,6.5354,7.3814,3.7204,3.9958,3.4999
2016/3/11,4.0325,7.9779,6.01,8.2499,13.6898,4.6013,4.0688,,2.8414,12.2582,4.516,2.8416,4.5289,5.3846,3.884,4.216,3.4495,6.6021,7.373,3.7659,3.8657,3.4713
2016/3/14,4.1812,8.3103,6.21,8.4989,13.9435,4.7674,4.1687,,2.8637,12.5087,4.6047,2.9018,4.6281,5.5039,3.9897,4.3362,3.5399,6.7355,7.373,3.8389,3.9307,3.5572
2016/3/15,4.1564,8.2517,6.3,8.4633,14.1875,4.9334,4.1687,,2.8711,12.625,4.5781,2.8846,4.574,5.3846,3.9809,4.5509,3.5677,6.7438,7.0023,3.7842,3.875,3.5572
2016/3/16,4.1482,7.9584,6.52,8.4011,13.5923,4.8357,4.1063,,2.8785,12.2582,4.6136,2.8674,4.5379,5.2582,3.9457,4.4221,3.5329,6.7188,7.0107,3.7386,3.8099,3.5285
2016/3/17,4.2308,8.2223,6.69,8.5255,13.7191,4.9334,4.1936,,2.8933,12.2403,4.6757,2.9104,4.6101,5.3635,4.0073,4.4908,3.6303,6.7855,7.0781,3.8024,3.9028,3.6048
2016/3/18,4.3217,8.5841,6.9,8.7656,14.1289,5.2558,4.3247,,2.9304,12.795,4.7733,2.9621,4.7183,5.5531,4.0954,4.5766,3.7277,7.194,7.4151,3.8754,4.0144,3.7383
2016/3/21,4.3713,8.7014,7.25,9.2012,14.4412,5.3535,4.4433,,3.0046,13.0098,4.8354,2.9965,4.8176,5.7075,4.1571,4.6367,3.8111,7.2606,7.4151,3.9301,4.0887,3.8814
2016/3/22,4.3548,8.5939,7.05,8.9789,13.9533,5.2851,4.3996,,2.9749,13.663,4.7822,2.9707,4.7364,5.5741,4.1042,4.5681,3.8876,7.0689,7.609,3.8936,4.0329,3.786
2016/3/23,4.363,8.6525,7.06,9.0411,14.1972,5.4024,4.4433,,2.9824,13.0635,4.7644,2.9621,4.7815,5.7005,4.1306,4.5766,3.8181,6.9856,7.6174,3.9027,4.0422,3.7956
2016/3/24,4.2969,8.2126,6.8,8.7744,13.2703,5.5782,4.3434,,2.9527,12.5177,4.6757,2.9363,4.7995,5.7567,4.069,4.5681,3.6929,6.9689,7.5247,3.8845,4.0051,3.7288
2016/3/25,4.4291,8.2517,6.91,8.8722,13.2215,5.5587,4.3746,,2.9675,12.5266,4.7201,2.9535,4.8356,5.7567,4.1218,4.6539,3.7068,7.0772,7.491,3.9483,4.0515,3.7574
2016/3/28,4.3795,8.1246,6.92,8.9256,13.3971,5.3926,4.3809,,2.9675,12.6698,4.6846,2.9449,4.8176,5.5952,4.1483,4.6797,3.6512,6.8939,7.3814,4.1216,4.0608,3.7479
2016/3/29,4.5035,8.1148,6.67,8.8545,13.0751,5.207,4.3185,,2.9675,11.9182,4.6047,2.9018,4.7544,5.8549,4.025,4.6539,3.5538,6.8105,7.3646,4.3951,3.9865,3.6907
2016/3/30,4.5613,8.4276,7.02,9.0589,13.4654,5.334,4.4495,,3.0046,12.2761,4.7201,2.9621,4.8627,6.1989,4.1218,4.7741,3.672,6.9439,7.4236,4.6778,4.0794,3.7765
2016/3/31,4.6109,8.3299,7.04,9.0411,13.5045,5.2265,4.5244,,2.9898,12.1508,4.7644,2.9879,4.8356,5.9953,4.2099,4.8342,3.6859,6.9689,7.4826,4.3951,4.0887,3.8051
2016/4/1,4.6274,8.1637,7.3,8.97,13.4459,5.2167,4.4745,,2.9824,12.285,4.7467,2.9965,4.7634,5.869,4.2099,4.9459,3.672,6.9856,7.5247,4.2583,4.0887,3.7956
2016/4/5,4.7927,8.7014,7.6,9.0945,13.5923,5.3437,4.5182,,3.012,12.7771,4.8177,3.0396,4.8085,5.9953,4.2716,5.0489,3.7555,7.0356,7.5584,4.2948,4.1537,3.8623
2016/4/6,4.7514,9.5715,7.5,9.13,13.524,5.2949,4.5431,,3.012,12.8219,4.7822,3.0827,4.7905,5.883,4.3244,5.0146,3.7555,6.9939,7.5247,4.2401,4.1166,3.8528
2016/4/7,4.6605,9.5715,7.44,9.0323,12.9775,5.2558,4.4807,,2.9972,12.5535,4.7201,3.0052,4.7003,5.7145,4.298,4.8686,3.6999,6.9522,7.4826,4.1398,4.098,3.8242
2016/4/8,4.5944,9.4738,7.26,8.8278,13.2215,5.207,4.3996,,2.9675,12.5445,4.6668,2.9707,4.6462,5.6092,4.2363,4.7999,3.6581,6.8855,7.5752,4.1124,4.0422,3.7574
2016/4/11,4.677,9.6791,7.6,9.0323,13.4361,5.3633,4.5244,,2.9749,12.974,4.7467,3.031,4.6462,5.7777,4.2804,4.9115,3.7277,6.9189,7.5163,4.1672,4.1166,3.8337
2016/4/12,4.6109,9.1707,7.85,9.0234,13.5532,5.2461,4.4807,,2.9824,13.0993,4.729,3.0482,4.6462,5.6864,4.2539,4.8514,3.6859,6.8355,7.5078,4.1307,4.0701,3.7956
2016/4/13,4.6853,9.2294,7.89,9.1745,13.6118,5.2656,4.5244,,2.9972,13.0545,4.7822,3.0827,4.6462,5.7356,4.3068,5.0575,3.7346,6.9022,7.4657,4.1945,4.1073,3.8623
2016/4/14,4.7266,9.3369,8.05,9.2101,13.7191,5.3144,4.5868,,3.012,13.0903,4.8266,3.0913,4.6462,5.7426,4.3068,5.0489,3.7903,6.9272,7.4151,4.2036,4.1445,3.9291
2016/4/15,4.7679,9.2391,8.41,9.1745,13.7386,5.3535,4.5618,,3.0195,13.2245,4.7911,3.074,4.6462,5.869,4.2716,4.9888,3.7764,6.9022,7.4067,4.2036,4.1259,3.9291
2016/4/18,4.7431,9.024,9.25,9.1478,13.3678,5.3828,4.5182,,3.0046,14.1909,4.7378,3.031,4.6462,5.7847,4.2363,4.9029,3.7068,6.8772,7.4151,4.1398,4.1352,3.8719
2016/4/19,4.7266,9.1218,9.25,9.1745,13.4459,5.4317,4.5244,,2.9898,14.2803,4.7378,3.0396,4.6462,5.7496,4.2628,4.9459,3.7068,6.8855,7.4067,4.158,4.1352,3.8814
2016/4/20,4.5035,8.4472,9.25,8.8011,13.0166,5.2656,4.3122,,2.9453,13.9403,4.587,2.9191,4.6462,5.3916,4.1306,4.8772,3.519,6.6771,7.1202,3.8936,3.9028,3.7097
2016/4/21,4.4787,8.3299,9.25,8.7478,12.9775,5.2754,4.3871,,2.9453,13.0993,4.5604,2.9277,4.6462,5.3846,4.0954,4.8085,3.5469,6.6521,6.9601,3.8754,3.8657,3.6525
2016/4/22,4.4787,8.6036,9.25,8.7922,12.9288,5.3633,4.4058,,2.9601,12.3298,4.587,2.9363,4.6462,5.4337,4.0954,4.7827,3.526,6.7021,6.9686,3.8754,3.8657,3.6621
2016/4/25,4.52,8.4472,9.25,8.7656,12.8995,5.5294,4.3559,,2.9379,12.2492,4.5781,2.8932,4.6462,5.2793,4.069,4.6969,3.4773,6.7772,7.1202,3.9027,3.875,3.6525
2016/4/26,4.7431,8.6036,9.25,8.81,12.9678,5.5391,4.3684,,3.0046,12.5624,4.6846,2.9104,4.6462,5.3284,4.0954,4.7312,3.5469,6.8022,7.1034,3.921,3.9493,3.7288
2016/4/27,4.6522,8.4668,9.25,8.7833,14.2655,5.4414,4.3871,,2.9824,12.4729,4.7023,2.9018,4.6462,5.2863,4.1042,4.7226,3.5329,6.7772,7.0191,3.9027,3.9958,3.7002
2016/4/28,4.7018,8.2223,9.25,8.7389,13.6411,5.3731,4.3684,,2.9898,12.3208,4.4184,2.8846,4.6462,5.202,4.0602,4.714,3.4982,6.7855,7.0023,3.8936,3.9121,3.6716
2016/4/29,4.7018,8.2223,9.25,8.7389,13.0751,5.4024,4.3746,,3.0046,12.3477,4.3652,2.8846,4.6462,5.181,4.0161,4.6883,3.5051,6.8022,7.036,3.9301,3.8936,3.6621
2016/5/3,4.7762,8.457,9.25,8.9434,13.3678,5.5196,4.4308,,3.0343,12.5982,4.4184,2.9449,4.6462,5.3003,4.0866,4.8085,3.6373,6.9439,7.0949,4.0121,3.9772,3.7574
2016/5/4,4.7679,8.4276,9.25,8.9256,13.4459,5.6075,4.4121,,3.0269,12.3745,4.3829,2.9449,4.6462,5.3074,4.0866,4.8514,3.6581,7.0106,7.0781,4.0121,3.9772,3.786
2016/5/5,4.7844,8.5254,9.25,8.9345,13.6313,5.8224,4.4433,,3.0269,12.3656,4.3652,2.9449,4.6462,5.3846,4.0866,4.8858,3.672,7.0022,7.0865,4.0669,3.9865,3.8337
2016/5/6,4.6522,8.1246,9.25,8.7567,13.3971,5.842,4.3621,,2.9824,11.9271,4.2232,2.876,4.6462,5.1459,3.9721,4.7054,3.5329,6.8939,7.0023,3.9301,3.8285,3.7097
2016/5/9,4.4457,7.4695,9.25,8.3477,13.5435,5.842,4.1874,,2.9304,10.7371,4.0547,2.7813,4.6462,4.9353,3.8488,4.6625,3.4008,6.8605,6.8337,3.8207,3.7449,3.5476
2016/5/10,4.4539,7.4304,9.25,8.3922,13.8557,5.5977,4.1812,,2.9675,10.5313,4.0635,2.7985,4.6462,4.9353,3.84,4.5337,3.4286,6.9605,6.8,3.8298,3.7635,3.5572
2016/5/11,4.4539,7.3522,9.25,8.3299,13.3581,5.6173,4.1999,,2.9527,10.5939,4.0458,2.7985,4.6462,5.0687,3.8664,4.5852,3.4356,7.0106,6.8169,3.8207,3.7635,3.5095
2016/5/12,4.5531,7.3229,9.25,8.2677,13.1825,5.4024,4.2061,,2.9453,10.6476,4.0103,2.7899,4.6462,5.0195,3.9193,4.611,3.373,7.0856,6.7832,3.8115,3.7449,3.4618
2016/5/13,4.52,7.2349,9.25,8.2144,12.8507,5.4317,4.1812,,2.9082,11.6408,4.0192,2.7813,4.6462,5.0053,3.9017,4.5938,3.366,7.0356,6.7579,3.7751,3.7263,3.4332
2016/5/16,4.5696,7.4793,9.25,8.241,13.2605,5.4414,4.1999,,2.9675,11.7124,4.0369,2.7899,4.6462,5.218,3.9017,4.5938,3.4147,7.0772,6.7747,3.8024,3.7542,3.4713
2016/5/17,4.5861,7.4304,9.25,8.2055,13.9631,5.4317,4.1874,,2.9453,11.614,4.0103,2.7727,4.6462,5.2889,3.8928,4.5681,3.4147,7.0772,6.6989,3.7933,3.7263,3.4427
2016/5/18,4.4672,7.1273,9.25,8.3122,13.9533,5.1484,4.1,,2.9142,11.3545,3.895,2.721,4.6462,5.1117,3.8752,4.4564,3.2965,7.0022,6.5641,3.7021,3.6241,3.3569
2016/5/19,4.4248,7.1469,9.25,8.2766,14.168,5.1386,4.0751,,2.9142,11.3724,3.895,2.7382,4.6462,5.055,3.8752,4.4736,3.3034,7.0439,6.5978,3.693,3.6241,3.3473
2016/5/20,4.5522,7.2349,9.25,8.3299,14.0801,5.2461,4.0813,,2.953,11.3455,3.9038,2.7468,4.6462,5.1897,3.9105,4.5165,3.366,7.0272,6.6315,3.7477,3.6427,3.3569
2016/5/23,4.5607,7.3326,9.25,8.3922,14.5585,5.3535,4.0876,,2.9764,11.3903,3.9216,2.7554,4.6462,5.14,3.9457,4.5165,3.3869,7.0022,6.6652,3.8571,3.6612,3.395
2016/5/24,4.4927,7.186,9.25,8.4188,14.3925,5.3926,4.0626,,2.953,11.1576,3.8861,2.7296,4.6462,5.0408,3.9545,4.465,3.3521,7.0522,6.5894,3.8845,3.6148,3.3473
2016/5/25,4.5012,7.1664,9.25,8.327,14.3144,5.3633,4.0813,,2.9608,11.1487,3.8861,2.7296,4.6462,5.0124,3.9089,4.465,3.3382,7.0439,6.5809,3.9118,3.6334,3.3378
2016/5/26,4.5352,7.1762,9.25,8.3179,14.5488,5.3731,4.0876,,2.9686,11.7303,3.8861,2.7296,4.6462,5.0053,3.8998,4.465,3.3521,7.0022,6.5304,3.9483,3.6612,3.3569
2016/5/27,4.5352,7.1958,9.25,8.1893,14.8417,5.5196,4.0688,,2.9686,12.7682,3.9038,2.721,4.6462,4.9983,3.8816,4.4564,3.3521,6.9939,6.6399,3.9574,3.6612,3.3473
2016/5/30,4.5267,7.1567,9.25,8.1526,15.076,5.7443,4.0564,,2.9608,13.1708,3.9038,2.721,4.6462,4.977,3.8725,4.4478,3.3243,6.9439,6.6905,4.0213,3.652,3.3283
