ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2016/5/17,12.8801,,16.1255,6.816,6.7504,3.2194,48.6327,7.101,20.6825,0.6394
2016/5/18,12.8999,,15.617,6.7203,6.6722,3.151,46.7094,7.0725,20.2894,0.6335
2016/5/19,13.207,,15.726,6.7299,6.6624,3.151,46.6407,6.9775,20.1239,0.6335
2016/5/20,13.4448,,15.4899,6.8256,6.6722,3.151,47.1706,7.006,20.3653,0.6286
2016/5/23,13.3656,,15.9258,6.8926,6.9067,3.1803,49.0546,7.0915,20.4066,0.6364
2016/5/24,13.0485,,15.6443,6.8447,6.848,3.1412,48.8682,6.9965,19.786,0.6305
2016/5/25,12.999,,15.5807,6.5288,6.6136,3.0922,46.4837,6.6548,17.9998,0.6266
2016/5/26,12.9494,,15.272,6.4044,6.4573,3.0629,47.043,6.5883,17.8205,0.6295
2016/5/27,13.2665,,15.4082,6.4044,6.4964,3.0922,46.7682,6.5978,17.8067,0.6295
2016/5/30,12.8305,,15.2539,6.2704,6.3401,3.0433,47.1019,6.4269,17.4136,0.6345
2016/5/31,13.4746,,15.8804,6.548,6.5745,3.1412,49.1331,6.6263,18.4067,0.6482
2016/6/1,13.7817,,15.953,6.5575,6.5452,3.1412,48.6109,6.6548,18.5032,0.6462
2016/6/2,13.7421,,15.8894,6.8064,6.7015,3.1705,49.0543,6.8067,19.0273,0.6521
2016/6/3,13.5934,,15.9802,6.7682,6.6331,3.1705,49.4879,6.7972,19.0342,0.6521
2016/6/6,13.8114,,16.062,6.9117,6.8187,3.1999,49.685,6.8257,19.717,0.6472
2016/6/7,13.6331,,16.1528,6.9405,6.7992,3.1607,49.7244,6.7877,19.3997,0.6462
2016/6/8,13.5136,,16.0256,6.7969,6.7308,3.1314,49.1233,6.7402,19.0342,0.6462
2016/6/13,12.6472,,15.3265,6.5384,6.5941,3.0433,48.8868,6.6263,17.9032,0.6286
2016/6/14,12.5576,,15.3083,6.5767,6.7015,3.0727,49.005,6.6358,17.7308,0.6305
2016/6/15,12.8762,,15.6534,6.749,6.8774,3.1118,50.6408,6.7402,18.3377,0.6354
2016/6/16,12.6771,,15.6261,6.6246,6.7504,3.0825,50.562,6.6263,18.3722,0.6335
2016/6/17,12.8762,,15.1631,6.816,6.8676,3.1118,51.5179,6.7307,18.5584,0.6364
2016/6/20,12.7468,,15.4809,6.9788,6.809,3.0825,50.5719,6.7307,18.5377,0.6354
2016/6/21,13.0057,,15.4355,6.9022,6.7406,3.0825,49.1036,6.6738,18.1515,0.6335
2016/6/22,13.1053,,15.2629,6.9309,6.7113,3.0922,49.143,6.6833,18.4825,0.6374
2016/6/23,12.9161,,15.272,6.7969,6.6038,3.0727,48.4828,6.5883,18.6204,0.6354
2016/6/24,12.5675,,14.8907,6.7203,6.4964,3.0433,48.6601,6.4459,18.3584,0.6276
2016/6/27,12.8364,,15.2448,6.8064,6.5647,3.0727,49.0346,6.5503,18.4342,0.6335
2016/6/28,13.1053,,15.5989,6.7586,6.5061,3.0727,48.6306,6.5503,18.3239,0.6354
2016/6/29,13.0455,,15.5081,6.7873,6.5061,3.1118,47.9999,6.5503,18.2687,0.6364
2016/6/30,12.9459,,15.5717,6.7586,6.4573,3.102,47.2411,6.5214,18.1032,0.6364
2016/7/1,13.1252,,15.5989,6.7489,6.428,3.1118,47.2313,6.5407,17.9791,0.6345
2016/7/4,13.663,,15.8713,6.836,6.5061,3.151,47.8028,6.6854,18.4825,0.6374
2016/7/5,13.5036,,16.0347,7.2621,6.7406,3.2097,48.0492,6.8976,18.8135,0.6433
2016/7/6,14.1808,,15.9712,7.1943,6.6624,3.1803,46.8568,6.8591,18.6136,0.6413
2016/7/7,14.38,,15.9258,7.3008,6.6624,3.1999,46.305,6.9169,18.6963,0.6394
2016/7/8,14.0215,,16.0529,7.2621,6.6038,3.1705,46.305,6.9169,18.8067,0.6394
2016/7/11,13.7924,,16.0438,7.3202,6.5745,3.1901,46.5415,7.0134,18.9653,0.6394
2016/7/12,14.6389,,16.5886,8.0561,7.229,3.4543,50.2072,7.7176,20.8618,0.6551
2016/7/13,14.37,,16.5977,8.3466,7.0043,3.3271,48.5123,7.6019,20.179,0.6502
2016/7/14,14.2107,,16.5341,8.1045,6.936,3.3173,47.9408,7.6212,20.048,0.6462
2016/7/15,14.2405,,16.525,8.1529,6.975,3.3369,47.4481,7.6791,20.1101,0.6492
2016/7/18,13.8024,,16.2526,8.1819,6.936,3.3467,47.4185,7.8141,19.8963,0.6462
2016/7/19,13.9517,,16.3434,7.9205,6.7894,3.3075,47.1919,7.5729,19.7446,0.6443
2016/7/20,13.7924,,16.3071,7.8721,6.7894,3.3075,47.3298,7.5151,19.9928,0.6472
2016/7/21,13.892,,16.3979,7.9108,6.7894,3.3075,47.3397,7.5729,19.8135,0.6472
2016/7/22,13.892,,16.2435,7.6688,6.6917,3.2684,46.8174,7.4282,19.3584,0.6453
2016/7/25,13.6231,,16.2526,7.6494,6.682,3.2684,46.7977,7.4475,19.2135,0.6404
2016/7/26,13.8621,,16.4342,7.9302,6.8187,3.3369,47.4284,7.7562,19.6963,0.6462
2016/7/27,13.0953,,16.0075,7.998,6.7308,3.2782,47.6747,7.8913,19.1032,0.6364
2016/7/28,13.2148,,16.2526,8.2691,6.848,3.3173,48.6503,8.0456,19.586,0.6413
2016/7/29,12.9161,,16.3162,8.211,6.809,3.3075,48.2955,7.9685,19.9239,0.6364
2016/8/1,12.697,,16.1618,7.9496,6.6917,3.2879,48.266,7.9395,19.2894,0.6276
2016/8/2,12.8264,,16.1981,7.9302,6.721,3.2977,48.197,7.9395,19.4411,0.6305
2016/8/3,12.9659,,16.2708,8.0851,6.8871,3.3467,49.1134,8.1518,19.8756,0.6325
2016/8/4,12.9858,,16.7066,7.8624,6.7894,3.3271,48.2758,7.9106,19.6963,0.6315
2016/8/5,12.8264,,16.5613,7.7075,6.721,3.2977,47.724,7.7176,19.2825,0.6305
2016/8/8,13.2148,,16.8428,7.6591,6.7015,3.3075,47.3101,7.6984,19.2135,0.6286
2016/8/9,13.1451,,16.7974,7.7075,6.7015,3.3173,47.6846,7.6984,19.2342,0.6295
2016/8/10,12.9957,,16.6249,7.6784,6.6624,3.2879,48.4335,7.6212,19.2894,0.6276
2016/8/11,12.7468,,16.5704,7.5235,6.6038,3.2782,48.6306,7.4861,18.9377,0.6286
2016/8/12,12.8862,,16.7088,7.6203,6.6527,3.3173,49.212,7.5633,19.117,0.6325
2016/8/15,13.2148,,16.7549,7.9302,6.7894,3.4347,49.212,7.8334,20.179,0.6384
2016/8/16,13.3443,,16.6442,7.843,6.7797,3.4249,49.212,7.7562,20.0273,0.6325
2016/8/17,13.3841,,16.8103,7.7269,6.7308,3.3956,49.212,7.6598,20.1446,0.6374
2016/8/18,13.3343,,16.6719,7.7269,6.7113,3.3956,49.212,7.6598,20.1377,0.6374
2016/8/19,13.3343,,16.6258,7.5913,6.6527,3.376,49.212,7.5633,19.5791,0.6364
2016/8/22,13.0157,,16.5704,7.5332,6.6136,3.376,49.212,7.4668,19.3791,0.6394
2016/8/23,13.4638,,16.5981,7.5042,6.6136,3.3662,49.212,7.4572,19.448,0.6374
2016/8/24,13.5435,,16.6996,7.4848,6.5843,3.376,48.266,7.4282,19.4135,0.6325
2016/8/25,13.1551,,16.6904,7.4267,6.5452,3.3271,47.2904,7.3896,19.1032,0.6325
2016/8/26,13.1053,,16.5243,7.4557,6.5354,3.3271,47.5959,7.3896,19.1032,0.6315
2016/8/29,13.165,,16.6073,7.4461,6.5257,3.3369,47.32,7.38,19.0411,0.6315
2016/8/30,13.1451,,16.6904,7.1846,6.4182,3.2782,46.3937,7.2256,19.0342,0.6335
2016/8/31,13.3343,,16.5704,7.0878,6.3596,3.2879,46.2163,7.1967,18.9239,0.6335
2016/9/1,13.2049,,16.5427,7.0587,6.3694,3.2586,46.2656,7.2064,19.0273,0.6345
2016/9/2,13.175,,16.5612,7.1459,6.4671,3.2782,46.4232,7.3221,18.986,0.6335
2016/9/5,13.1352,,16.4043,7.0587,6.3791,3.2782,46.3247,7.2449,18.7653,0.6345
2016/9/6,13.2945,,16.4966,7.0684,6.3596,3.2879,46.8371,7.2256,18.7101,0.6354
2016/9/7,13.2945,,16.5612,7.0394,6.3596,3.2879,46.5513,7.2256,18.6618,0.6374
2016/9/8,13.4538,,16.6442,7.0878,6.3694,3.2684,46.305,7.2739,18.648,0.6354
2016/9/9,13.2447,,16.5335,7.02,6.2912,3.2194,46.1375,7.1967,18.3653,0.6354
2016/9/12,12.6372,,16.266,6.8845,6.2131,3.1803,45.29,7.1485,17.6549,0.6315
2016/9/13,12.687,,16.2844,6.8845,6.174,3.1607,45.359,7.1195,17.6549,0.6335
2016/9/14,12.6372,,16.4597,6.8554,6.174,3.151,45.3393,7.0713,17.7515,0.6335
2016/9/19,12.7069,,16.5243,6.8845,6.174,3.1705,45.4181,7.1099,17.8894,0.6325
2016/9/20,12.7667,,16.4966,6.8554,6.1154,3.1607,45.2506,7.1002,17.7239,0.6295
2016/9/21,12.7468,,16.5058,6.8845,6.1056,3.1607,45.2407,7.1099,17.7377,0.6305
2016/9/22,12.7966,,16.6719,7.0103,6.1544,3.1803,45.29,7.2642,17.8618,0.6345
2016/9/23,12.7069,,16.6073,6.9426,6.0958,3.1607,45.1619,7.2449,18.1032,0.6305
2016/9/26,12.2389,,16.146,6.807,5.9884,3.1216,44.7677,7.0809,17.7377,0.6266
2016/9/27,12.448,,16.2844,6.836,5.9493,3.1216,44.5017,7.052,17.7446,0.6276
2016/9/28,12.4082,,16.3305,6.9232,5.9884,3.151,44.4622,7.1485,17.8687,0.6237
2016/9/29,12.4381,,16.2752,6.8264,5.9884,3.1314,44.4918,7.0616,17.7791,0.6256
2016/9/30,12.4779,,16.3305,6.7779,6.0665,3.1314,44.5115,6.9845,17.8205,0.6286
2016/10/10,12.7567,,16.3767,6.836,6.047,3.1607,44.8761,7.0616,17.9998,0.6286
2016/10/11,12.8165,,16.3121,6.9232,6.0568,3.1607,45.428,7.0809,18.0825,0.6305
2016/10/12,12.7269,,16.2198,6.8845,6.0177,3.151,44.9254,7.0231,17.8894,0.6286
2016/10/13,12.7269,,16.2475,6.8748,6.0079,3.151,44.7776,6.9941,17.8274,0.6295
2016/10/14,12.7767,,16.2291,7.0491,6.2326,3.2097,44.8367,7.3511,17.9101,0.6335
2016/10/17,12.5775,,15.3249,6.9522,6.1154,3.1607,44.5115,7.2546,17.6687,0.5971
2016/10/18,12.7866,,15.6755,7.0297,6.2424,3.1901,44.6002,7.3221,17.8067,0.6129
2016/10/19,12.8364,,15.5002,7.1168,6.4182,3.1999,44.9845,7.3993,17.9446,0.6109
2016/10/20,12.7966,,15.5924,7.1168,6.5843,3.1901,44.748,7.3221,17.8274,0.6119
2016/10/21,12.6572,,15.4909,6.991,6.4475,3.1705,44.6889,7.2064,17.7239,0.6079
2016/10/24,12.8364,,16.0445,7.0103,6.4768,3.1901,44.8367,7.2546,17.8963,0.607
2016/10/25,12.8065,,15.9061,6.9813,6.3694,3.1999,44.4228,7.2642,17.8336,0.6089
2016/10/26,13.0057,,15.8692,6.9329,6.301,3.1705,44.0976,7.1774,17.6317,0.6119
2016/10/27,12.8563,,15.86,6.8941,6.2033,3.1705,43.733,7.1388,17.6804,0.6099
2016/10/28,12.6372,,16.2475,6.8651,6.1544,3.1412,43.3487,7.1002,17.6596,0.606
2016/10/31,12.697,,16.4874,6.9426,6.174,3.151,42.5801,7.1388,17.7153,0.6089
2016/11/1,12.7368,,16.3951,6.9522,6.2131,3.1607,42.7575,7.1678,17.7362,0.6089
2016/11/2,12.5775,,16.3305,6.8554,6.1544,3.1412,42.383,7.2064,17.6944,0.6089
2016/11/3,12.6472,,16.3029,7.02,6.2619,3.1705,42.4421,7.2835,17.8267,0.6089
2016/11/4,12.5974,,16.3121,6.9329,6.2131,3.151,42.2056,7.2256,17.7083,0.6109
2016/11/7,12.6273,,16.3859,6.9232,6.1838,3.1412,41.3877,7.2256,17.6526,0.607
2016/11/8,12.7468,,16.2752,6.9135,6.1838,3.151,41.437,7.1678,17.6944,0.6079
2016/11/9,12.458,,16.1368,6.8554,6.1056,3.1412,41.4764,7.1099,17.4437,0.607
2016/11/10,12.5874,,16.4136,6.9619,6.2033,3.1901,41.5257,7.2064,17.5481,0.6089
2016/11/11,12.7269,,16.4413,7.0394,6.2326,3.1999,41.4863,7.2835,17.5621,0.6109
2016/11/14,12.7966,,16.4043,7.204,6.4377,3.2488,42.383,7.3993,18.2306,0.6187
2016/11/15,12.8065,,16.3767,7.233,6.3889,3.239,42.6294,7.38,18.1818,0.6158
2016/11/16,12.8563,,16.3305,7.2621,6.3987,3.2977,42.2056,7.38,18.1609,0.6178
2016/11/17,12.8264,,15.9707,7.4073,6.4573,3.2977,42.1958,7.5054,18.3002,0.6197
2016/11/18,12.7368,,16.0076,7.2137,6.3108,3.239,41.6144,7.3318,18.0077,0.6158
2016/11/21,12.7567,,15.9246,7.2718,6.3108,3.2488,41.5257,7.3414,17.8476,0.6148
2016/11/22,12.8165,,15.9338,7.2814,6.3889,3.2684,41.6045,7.3704,17.8267,0.6168
2016/11/23,12.8663,,16.0168,7.2234,6.3401,3.2586,41.3976,7.3028,17.6874,0.6158
2016/11/24,13.1152,,15.6847,7.1846,6.3498,3.2586,41.2793,7.3607,17.8267,0.6129
2016/11/25,12.9957,,15.7954,7.2137,6.3498,3.2782,41.6538,7.4668,17.6735,0.6129
2016/11/28,13.0057,,15.7954,7.3299,6.428,3.3173,41.979,7.5826,17.6596,0.6148
2016/11/29,12.9559,,15.8692,7.5138,6.4866,3.3369,41.9396,7.6598,17.6108,0.6168
2016/11/30,12.9161,,16.0353,7.4945,6.4671,3.2977,41.4764,7.6694,17.576,0.6138
2016/12/1,12.9161,,15.9338,7.5138,6.6136,3.3075,40.5304,7.7466,17.5273,0.6138
2016/12/2,12.5476,,15.8046,7.3299,6.5843,3.2977,40.1264,7.5922,17.2348,0.6099
2016/12/5,12.448,,15.8046,7.2427,6.7406,3.2977,40.3727,7.6115,17.2,0.6099
2016/12/6,12.3883,,15.7677,7.0587,6.5354,3.2586,40.353,7.4089,17.2069,0.6089
2016/12/7,12.4879,,15.8231,7.0878,6.5059,3.2684,40.3038,7.38,17.2278,0.6089
2016/12/8,12.4082,,15.8231,7.0684,6.565,3.2586,40.0081,7.3414,17.1512,0.606
2016/12/9,12.3484,,15.7862,7.0587,6.5059,3.2586,39.5745,7.3318,17.1303,0.607
2016/12/12,11.5319,,15.0942,6.8167,6.3583,3.1999,38.0471,7.0616,16.6429,0.6011
2016/12/13,11.6215,,15.1034,6.7295,6.3484,3.1901,37.5249,6.9652,16.4409,0.6001
2016/12/14,11.6414,,15.0665,6.6424,6.1909,3.1607,36.6281,6.8398,16.0928,0.5971
2016/12/15,11.6713,,15.085,6.5746,6.1319,3.151,36.8449,6.7529,16.2251,0.5991
2016/12/16,11.731,,15.1957,6.6037,6.0827,3.1607,36.7957,6.8108,16.615,0.6001
2016/12/19,11.731,,15.1219,6.6521,6.2205,3.1607,37.1208,6.8108,17.2696,0.603
2016/12/20,11.6812,,15.0481,6.623,6.1713,3.1607,36.7464,6.7722,17.3114,0.5991
2016/12/21,11.98,,15.4079,6.9813,6.7913,3.2684,37.4263,7.0616,17.7362,0.6089
2016/12/22,11.9999,,15.3156,6.9232,7.0866,3.2292,37.1011,7.0038,17.4228,0.605
2016/12/23,11.8505,,15.1311,6.9038,7.372,3.2097,36.4409,6.9555,16.8448,0.6001
2016/12/26,11.8605,,15.1403,6.8457,7.3524,3.1901,36.0369,6.9266,16.7682,0.604
2016/12/27,11.8704,,15.2695,6.807,7.2146,3.1803,35.9679,6.9073,16.8239,0.5991
2016/12/28,11.7211,,15.2511,6.7489,7.1752,3.1901,35.6624,6.8591,16.5106,0.6001
2016/12/29,11.6613,,15.2695,6.7683,7.0965,3.1901,35.9975,6.9266,16.239,0.6011
2016/12/30,11.6613,,15.288,6.7973,6.9587,3.1901,36.2044,6.9459,16.2251,0.5981
2017/1/3,12.1991,,15.4448,6.807,7.0276,3.2097,36.3128,6.9555,16.2738,0.6011
2017/1/4,12.1891,,15.5371,6.8748,7.0866,3.2194,36.3916,7.0038,16.5384,0.603
2017/1/5,12.1692,,15.5555,6.9329,7.2343,3.2292,36.5099,7.0424,16.6011,0.603
2017/1/6,12.219,,15.4264,6.9232,7.1161,3.1999,36.4705,7.1195,16.3783,0.6011
2017/1/9,12.5476,,15.3895,6.9522,7.3031,3.2194,36.165,7.1485,16.3643,0.603
2017/1/10,12.4879,,15.574,7.4654,7.2933,3.2782,36.5986,7.3607,16.6638,0.607
2017/1/11,12.1991,,15.3341,7.1265,6.9685,3.2194,35.6033,7.1485,16.1624,0.605
2017/1/12,12.0099,,15.4079,7.02,6.811,3.2194,35.6131,7.0906,16.0858,0.606
2017/1/13,11.8704,,15.2326,7.02,6.811,3.2194,35.8694,7.1485,16.2181,0.602
2017/1/16,11.3924,,15.1311,7.0491,6.8209,3.239,36.0369,7.2353,16.5593,0.5883
2017/1/17,11.7609,,15.2049,7.02,6.7717,3.2292,36.096,7.216,16.4966,0.5903
2017/1/18,11.6613,,15.1588,7.0587,6.7815,3.2488,36.096,7.38,16.246,0.5942
2017/1/19,11.8007,,15.2142,7.0297,6.6732,3.2586,35.8201,7.3221,16.2251,0.5922
2017/1/20,11.8505,,15.4356,7.0587,6.7224,3.2684,36.1748,7.3221,16.434,0.5942
2017/1/23,11.9899,,15.4633,7.1362,6.7815,3.2684,36.6676,7.3414,16.6707,0.5952
2017/1/24,11.9302,,15.5002,7.1362,6.7618,3.2586,36.1551,7.2932,16.5524,0.5952
2017/1/25,11.9103,,15.5555,7.1653,6.8799,3.2782,36.4311,7.3221,16.5315,0.5971
2017/1/26,11.9103,,15.5186,7.0878,6.7815,3.2684,36.569,7.3125,16.629,0.5962
2017/2/3,12.0198,,15.3156,7.0587,6.7717,3.2488,36.5592,7.2353,16.42,0.5942
2017/2/6,12.2887,,15.3618,6.9716,6.752,3.2586,37.0124,7.1485,16.81,0.5971
2017/2/7,12.0995,,15.4079,6.9716,6.8012,3.2488,36.5099,7.1485,16.6847,0.5971
2017/2/8,12.2489,,15.4725,7.0103,6.8898,3.2684,36.4606,7.1774,16.7264,0.5962
2017/2/9,12.2688,,15.5279,7.0297,6.9094,3.2782,36.5296,7.1774,16.7404,0.5981
2017/2/10,12.1991,,15.6017,7.1168,6.9783,3.2879,36.5592,7.2449,16.7334,0.6001
2017/2/13,12.2389,,15.8415,7.1556,6.9685,3.3173,36.3029,7.2546,16.6916,0.602
2017/2/14,12.219,,15.8785,7.1459,6.939,3.3075,36.0862,7.2642,16.6011,0.5981
2017/2/15,12.1194,,15.8323,7.2137,6.9193,3.3173,36.5789,7.2642,16.7613,0.6011
2017/2/16,12.2289,,16.0999,7.3299,6.9488,3.3467,36.8252,7.3318,16.6777,0.5991
2017/2/17,12.3186,,16.3029,7.2137,6.7815,3.3075,36.4803,7.3318,16.5593,0.5981
2017/2/20,12.3982,,16.2475,7.4364,6.9291,3.376,36.6281,7.5922,16.5732,0.603
2017/2/21,12.5775,,16.3213,7.4848,6.9291,3.3662,37.1011,7.6308,16.7125,0.607
2017/2/22,12.5078,,16.2475,7.5042,6.9488,3.3564,37.2884,7.6308,16.7473,0.607
2017/2/23,12.3285,,16.1276,7.4073,6.8701,3.3369,37.1011,7.544,16.7473,0.607
2017/2/24,12.7966,,16.5427,7.6688,7.2736,3.4152,38.3822,7.7852,17.3114,0.6197
2017/2/27,12.4281,,16.3674,7.4461,7.0079,3.3369,37.2588,7.5922,16.9214,0.6148
2017/2/28,12.4182,,16.3121,7.4557,6.998,3.3369,37.2687,7.6212,16.8866,0.6099
2017/3/1,12.448,,16.432,7.5429,7.0276,3.3467,37.4559,7.7948,17.0746,0.6119
2017/3/2,12.3086,,16.349,7.4848,6.939,3.3173,37.0519,7.6887,17.1373,0.6109
2017/3/3,12.3285,,16.0353,7.4654,6.9291,3.3173,36.6971,7.6405,17.2766,0.6079
2017/3/6,12.4779,,16.1552,7.5526,7.0177,3.3271,37.0223,7.6984,17.2139,0.6099
2017/3/7,12.3982,,16.1829,7.4945,6.9488,3.3075,36.9435,7.6308,17.2139,0.6119
2017/3/8,12.5476,,16.0353,7.4654,7.0374,3.3173,36.5394,7.6791,17.0398,0.6099
2017/3/9,12.7468,,15.7954,7.4557,7.0571,3.3075,36.7759,7.6694,16.8727,0.6079
2017/3/10,12.6074,,15.777,7.4848,7.0669,3.3075,37.3376,7.6791,16.9353,0.6089
2017/3/13,12.5874,,15.9523,7.5235,7.1457,3.3271,37.4066,7.7369,17.0607,0.6109
2017/3/14,12.4182,,16.063,7.5622,7.1555,3.3173,37.0519,7.8045,16.9353,0.606
2017/3/15,12.3086,,16.4228,7.6784,7.1654,3.3369,37.4165,7.9492,16.8866,0.607
2017/3/16,12.4879,,16.6073,7.7075,7.2047,3.3467,37.4165,7.9878,16.9284,0.6109
2017/3/17,12.2986,,16.5889,7.601,7.0571,3.3075,36.8843,7.8624,16.6568,0.6089
2017/3/20,12.2986,,16.4966,7.5138,7.0472,3.3075,36.5197,7.7948,16.4966,0.6079
2017/3/21,12.2887,,16.5704,7.5138,7.0079,3.3075,36.5887,7.7852,16.6429,0.6079
2017/3/22,12.2588,,16.4505,7.63,6.9783,3.3173,36.1354,8.0071,16.622,0.6079
2017/3/23,12.3385,,16.5612,7.63,7.1063,3.3467,36.4705,8.1904,16.7264,0.6168
2017/3/24,12.3982,,16.5889,7.63,7.1752,3.3662,36.5099,8.4122,16.7195,0.6138
2017/3/27,12.2588,,16.5243,7.63,7.185,3.3662,36.6774,8.2965,16.5384,0.6148
2017/3/28,12.0198,,16.4782,7.6881,7.0374,3.3369,36.8252,8.0264,16.5384,0.6148
2017/3/29,12.0198,,16.0076,7.9302,7.0768,3.3662,36.8745,8.0746,16.615,0.6187
2017/3/30,11.7509,,15.9154,7.9399,6.9291,3.3369,35.958,8.0264,16.044,0.6148
2017/3/31,11.8007,,15.9615,7.8043,6.7618,3.376,34.2336,7.9974,16.1833,0.6207
2017/4/5,11.9899,,15.9615,7.9011,6.9094,3.3858,34.273,8.1421,16.2877,0.6217
2017/4/6,11.9501,,15.9338,7.9205,6.9882,3.3956,34.3715,8.2868,16.3226,0.6227
2017/4/7,11.9899,,16.0353,7.9883,7.0669,3.3662,34.273,8.6824,16.3643,0.6197
2017/4/10,12.1493,,15.86,8.0754,7.1457,3.376,34.1941,9.3094,16.3783,0.6197
2017/4/11,12.5576,,15.8231,8.1819,7.1752,3.3662,33.6817,9.2805,16.3295,0.6178
2017/4/12,12.3385,,15.4909,8.0173,7.0472,3.3564,33.0806,9.0875,16.1694,0.6109
2017/4/13,12.3385,,15.4633,7.998,7.126,3.4347,33.0806,9.0393,16.2111,0.6178
2017/4/14,12.0198,,15.4817,7.9011,7.0374,3.3858,32.1248,9.0779,15.9883,0.6109
2017/4/17,11.9899,,15.3526,7.9108,6.9783,3.3662,31.701,8.9718,15.7585,0.6099
2017/4/18,11.8704,,15.3341,7.8527,6.8799,3.3369,31.3561,8.7981,15.5983,0.6089
2017/4/19,11.6314,,15.3618,7.8043,6.8209,3.3271,31.6419,8.7981,15.7028,0.6129
2017/4/20,11.5518,,15.2787,7.814,6.8307,3.3173,31.839,8.8271,15.5357,0.6119
2017/4/21,11.5816,,15.2234,7.8818,6.8602,3.3271,32.7062,9.0586,15.9396,0.6109
2017/4/24,11.263,,14.8543,7.8237,6.6831,3.3173,32.4795,9.0393,15.6332,0.6089
2017/4/25,11.2729,,14.965,7.6203,6.5945,3.2977,32.5682,8.7113,15.6889,0.6089
2017/4/26,11.2032,,14.9558,7.417,6.4075,3.2684,31.8685,8.4219,15.5426,0.6119
2017/4/27,11.1435,,14.6606,7.4945,6.4862,3.2586,31.8981,8.7209,15.5426,0.6089
2017/4/28,11.2032,,14.3008,7.4557,6.4665,3.2684,32.381,8.5762,15.5705,0.606
2017/5/2,11.1036,,14.3469,7.5332,6.4764,3.2488,32.4598,8.8271,15.5287,0.5873
2017/5/3,11.2132,,14.3653,7.6107,6.4862,3.239,31.9474,8.8849,15.5635,0.5775
2017/5/4,11.2132,,14.3653,7.5526,6.4665,3.1999,32.8441,8.9042,15.4939,0.5775
2017/5/5,11.2132,,14.3561,7.6591,6.4862,3.1901,32.6065,8.9042,15.6749,0.5785
2017/5/8,11.2132,,14.1808,7.7559,6.5551,3.1803,31.1905,8.9621,15.4034,0.5755
2017/5/9,11.2132,,14.2085,7.7365,6.565,3.1901,30.3093,8.9621,15.0064,0.5765
2017/5/10,11.2132,,14.2269,7.6591,6.4862,3.1412,30.2895,8.9235,14.7488,0.5726
2017/5/11,11.2132,,14.1716,7.7946,6.5551,3.1216,31.4777,9.0682,14.4215,0.5716
2017/5/12,11.2132,,14.2454,7.9205,6.5748,3.1314,31.9827,9.2129,14.3449,0.5618
2017/5/15,11.2132,,14.2915,7.9108,6.565,3.1216,32.9629,9.2129,14.4076,0.5608
2017/5/16,11.2132,,14.3653,7.9302,6.5748,3.1607,33.1214,9.2419,14.5747,0.5529
2017/5/17,11.2132,,14.4207,7.8334,6.5256,3.1607,33.1115,9.1261,14.6374,0.5569
2017/5/18,11.2132,,14.1993,7.8334,6.4764,3.1216,33.1709,8.9235,14.5677,0.551
2017/5/19,11.2132,,14.1255,7.7462,6.437,3.102,32.2203,8.7788,14.5051,0.548
2017/5/22,11.2132,,13.8487,7.8334,6.437,3.102,33.6264,8.856,14.3728,0.548
2017/5/23,11.2132,,13.8948,7.9205,6.4665,3.0825,32.7154,8.9814,13.9341,0.5333
2017/5/24,11.2132,,13.5903,7.9302,6.4764,3.0825,33.864,9.0104,13.9689,0.5412
2017/5/25,11.2132,,13.8487,8.0561,6.5551,3.1314,33.6957,9.1454,14.3519,0.547
2017/5/26,11.2132,,14.0793,8.2304,6.624,3.1607,33.5867,9.6374,15.0343,0.5529
2017/5/31,11.2132,,14.1347,8.3562,6.7028,3.1607,33.3293,9.8014,15.1109,0.551
2017/6/1,11.2132,,14.1162,8.5208,6.7815,3.1803,34.2997,10.1005,15.3198,0.5421
2017/6/2,11.2132,,14.2085,8.395,6.6929,3.1705,33.666,9.9365,15.2293,0.5539
2017/6/5,11.2132,,14.2546,8.4337,6.7224,3.1901,33.2006,9.8979,15.3546,0.5598
2017/6/6,11.2132,,14.2454,8.4821,6.7224,3.1803,32.854,10.0136,15.4103,0.5549
2017/6/7,11.2132,,14.4484,8.4337,6.7421,3.2002,33.161,9.8786,15.5357,0.5658
2017/6/8,11.2132,,14.596,8.6564,6.7717,3.2201,33.4382,9.8593,15.9326,0.5678
2017/6/9,11.2132,,14.5406,8.7339,6.752,3.2399,32.2896,9.9365,15.7515,0.5668
2017/6/12,11.2132,,14.3192,8.792,6.6831,3.2201,31.7153,9.9075,15.473,0.5589
2017/6/13,11.2132,,14.4391,8.6951,6.6634,3.2201,31.9233,9.676,15.9661,0.5579
2017/6/14,11.2132,,14.2638,8.5596,6.6437,3.2201,31.6658,9.4734,15.6702,0.5509
2017/6/15,11.2132,,14.393,8.608,6.6732,3.23,31.9332,9.4831,15.7787,0.5549
2017/6/16,11.2132,,14.2638,8.608,6.6634,3.2201,31.7252,9.4734,15.5223,0.5549
2017/6/19,11.2132,,14.3469,8.792,6.7421,3.23,32.0619,9.5892,15.6998,0.5619
2017/6/20,11.2132,,14.3746,8.6467,6.7028,3.2101,31.8539,9.3191,15.4138,0.5619
2017/6/21,11.2132,,14.4391,8.6564,6.7815,3.2201,32.8144,9.3962,15.4237,0.5688
