ÈÕÆÚ,000032.SZ,000063.SZ,000070.SZ,000586.SZ,000836.SZ,000851.SZ,000971.SZ,002017.SZ,002089.SZ,002093.SZ,002104.SZ,002115.SZ,002194.SZ,002231.SZ,002281.SZ,002313.SZ,002359.SZ,002396.SZ,002446.SZ,002491.SZ,002544.SZ,002583.SZ,002792.SZ,002897.SZ,002902.SZ,002908.SZ,002929.SZ,200468.SZ,300017.SZ,300025.SZ,300028.SZ,300050.SZ,300081.SZ,300098.SZ,300134.SZ,300183.SZ,300205.SZ,300211.SZ,300213.SZ,300252.SZ,300308.SZ,300310.SZ,300312.SZ,300353.SZ,300383.SZ,300394.SZ,300414.SZ,300502.SZ,300504.SZ,300513.SZ,300531.SZ,300548.SZ,300555.SZ,300560.SZ,300563.SZ,300565.SZ,300570.SZ,300571.SZ,300590.SZ,300597.SZ,300603.SZ,300615.SZ,300620.SZ,300627.SZ,300628.SZ,300638.SZ,300689.SZ,300698.SZ,300710.SZ,300711.SZ,600105.SH,600130.SH,600260.SH,600289.SH,600293.SH,600345.SH,600355.SH,600462.SH,600485.SH,600487.SH,600498.SH,600522.SH,600734.SH,600775.SH,600776.SH,600804.SH,601869.SH,603042.SH,603083.SH,603118.SH,603220.SH,603236.SH,603322.SH,603421.SH,603559.SH,603602.SH,603703.SH,603712.SH,603803.SH,900941.SH
2014/3/7,7.7474,10.614,4.4378,6.51,2.044,9.3389,2.9974,10.5636,3.222,5.4274,11.1115,5.0793,9.3282,8.5655,10.8194,13.4467,4.6065,22.4198,6.7391,3.9555,8.5894,5.3005,,,,,,4.47,8.6727,6.2159,14.4336,7.4736,4.9053,2.616,7.4191,18.7035,13.1751,4.7139,6.5923,6.5166,6.1366,4.1173,7.6389,6.1256,4.8594,,,,,,,,,,,,,,,,,,,,,,,,,,2.8374,4.99,5.1253,9.7438,3.3934,12.9334,3.245,4.59,20.2198,3.2713,13.6427,5.0982,4.28,8.4906,9.7121,14.0389,,,,,,,,,,,,,,0.4873
2014/3/10,7.3796,10.0468,4.4296,6.15,1.9446,8.5488,2.7672,9.9971,3.06,5.1292,10.6326,4.7596,8.6703,7.7069,10.7398,12.7703,4.3829,22.4198,6.5961,3.7815,8.1835,4.8851,,,,,,4.31,8.4653,5.8051,13.9729,6.8031,4.5283,2.5781,7.2764,17.1673,12.51,4.5062,6.5923,6.2965,5.9003,3.9069,7.6389,5.855,4.8421,,,,,,,,,,,,,,,,,,,,,,,,,,2.7536,4.51,4.9091,8.9639,3.2694,12.4053,3.095,4.56,18.2028,3.1303,12.8894,5.0448,4.06,8.1069,9.1165,13.1387,,,,,,,,,,,,,,0.4636
2014/3/11,7.4123,9.9739,4.5649,6.23,1.9678,8.7125,2.8273,9.637,3.0495,5.1192,10.2827,4.7893,8.7194,7.4873,10.5964,12.7803,4.2182,22.4198,6.2545,3.7716,8.2031,4.9066,,,,,,4.33,8.5422,5.6319,14.1572,6.8721,4.5521,2.6091,7.4001,17.2601,12.6665,4.5166,6.5923,6.3297,5.7112,3.9095,7.6389,5.8427,5.0372,,,,,,,,,,,,,,,,,,,,,,,,,,2.6873,4.56,4.944,8.7368,3.3085,12.3573,3.005,4.65,16.9147,3.1057,12.8336,5.0143,4.08,8.0685,9.1646,13.6654,,,,,,,,,,,,,,0.4682
2014/3/12,7.3551,9.9415,4.3557,6.3,1.9347,8.62,2.8173,9.7429,3.0741,5.0298,10.2213,4.8116,8.6801,7.4873,10.3223,12.8499,4.2476,22.4198,5.6932,3.6895,7.9543,4.8904,,,,,,4.27,8.1826,5.716,13.2896,6.7785,4.4648,2.7345,7.4524,17.4504,12.7301,4.4813,6.5923,6.3628,5.6246,3.8464,7.6389,5.7074,4.5552,,,,,,,,,,,,,,,,,,,,,,,,,,2.6035,4.55,4.8045,8.4604,3.3412,12.5494,3.005,4.62,17.1044,3.1165,12.7406,4.9876,4.02,8.0014,9.1357,13.7324,,,,,,,,,,,,,,0.4654
2014/3/13,7.5267,9.9334,4.3721,6.43,1.9512,8.983,2.9624,9.5999,3.0882,5.0596,10.3134,4.8265,8.8274,7.5272,10.3127,12.9593,4.2888,22.4198,5.7064,3.7218,8.046,5.0247,,,,,,4.3,8.6227,6.2357,13.5123,6.8278,4.5521,2.7775,7.4286,17.6685,13.0138,4.5207,6.5923,6.6282,5.6955,3.9384,7.6389,5.7812,4.5522,,,,,,,,,,,,,,,,,,,,,,,,,,2.6314,4.62,4.9579,8.5789,3.3673,12.5782,3.01,4.68,17.2842,3.1425,12.8057,5.0372,4.06,8.0973,9.3375,13.5792,,,,,,,,,,,,,,0.4673
2014/3/14,7.5676,9.7956,4.2286,6.59,1.9976,8.6271,2.9474,9.8647,3.1269,5.0298,10.8168,4.8042,8.9845,7.3875,10.2426,12.83,4.3005,20.181,5.7647,3.7542,8.0853,4.9209,,,,,,4.31,8.6227,6.2555,13.781,6.7982,4.5481,2.7775,7.4619,18.4482,13.4637,4.527,6.5923,6.6493,5.7703,3.9937,7.6389,5.85,4.6362,,,,,,,,,,,,,,,,,,,,,,,,,,2.6105,4.55,4.8812,8.5196,3.3803,12.7798,3.085,4.64,18.053,3.1088,12.6197,4.9876,4.09,7.8862,9.6161,13.3494,,,,,,,,,,,,,,0.4718
2014/3/17,7.5921,10.1278,4.2983,6.63,1.8883,8.6271,2.9974,9.9547,3.2361,5.1292,11.0317,4.9157,9.1711,7.657,10.6442,13.1682,4.3829,20.8372,5.9739,3.8188,8.2358,5.211,,,,,,4.32,9.4852,6.4534,13.5506,7.0545,4.695,2.9219,8.2085,19.4367,13.6349,4.7222,6.5923,6.981,5.7664,4.2673,7.6389,5.973,4.7656,,,,,,,,,,,,,,,,,,,,,,,,,,2.7082,4.68,4.937,8.8059,3.5239,12.8854,3.135,4.73,18.2427,3.19,12.8429,4.9609,4.11,8.0973,9.5488,13.7803,,,,,,,,,,,,,,0.4727
2014/3/18,7.7065,10.0468,4.5034,6.53,1.8784,8.6271,2.9774,9.8435,3.3171,5.1888,10.915,4.9009,9.0925,7.8067,10.6123,13.198,4.3535,21.2296,6.379,3.8113,8.393,5.1519,,,,,,4.36,9.6045,6.6316,14.9096,7.1482,4.695,2.8652,8.356,19.6224,13.8892,4.7492,6.5923,6.9901,5.92,4.3831,7.6389,5.9091,5.0718,,,,,,,,,,,,,,,,,,,,,,,,,,2.7431,4.66,4.944,8.7072,3.5108,12.8182,3.065,4.73,18.6521,3.305,12.7592,4.9838,4.12,8.0493,10.0099,13.7803,,,,,,,,,,,,,,0.4818
2014/3/19,7.633,10.1927,4.4378,6.55,1.8883,8.6271,2.9924,9.5152,3.4333,5.149,10.7125,4.9455,9.2104,7.7468,10.6378,13.4168,4.4006,20.9594,6.3552,3.8511,8.7989,5.2826,,,,,,4.43,9.7313,6.6563,14.4336,7.4046,4.8418,2.8721,8.394,19.1072,13.5615,4.9506,6.5923,6.8694,6.0382,4.3988,7.6389,5.9657,5.5789,,,,,,,,,,,,,,,,,,,,,,,,,,2.7431,4.72,5.0207,8.9244,3.4586,12.6838,3.13,4.73,18.2227,3.2774,12.8708,5.1669,4.21,8.1261,11.009,13.4643,,,,,,,,,,,,,,0.501
2014/3/20,7.2652,10.1927,4.204,6.47,1.8452,8.0577,2.8923,8.9486,3.3312,5.0298,10.3871,4.7372,8.8176,7.5072,10.3892,12.7803,4.2299,18.8622,6.5935,3.8486,8.5043,5.3721,,,,,,4.36,9.712,5.9932,12.9902,7.0348,4.6275,2.7724,8.2894,18.2858,12.96,4.7243,6.5923,6.5498,5.8885,4.2989,7.6389,5.6926,5.2288,,,,,,,,,,,,,,,,,,,,,,,,,,2.6349,4.45,4.8185,8.6776,3.3999,12.4149,3.045,4.68,17.5238,3.2514,12.4988,4.8464,4.08,7.8766,12.1137,13.1196,,,,,,,,,,,,,,0.4991
2014/3/21,7.4205,10.5654,4.286,6.57,1.8684,8.2356,3.0575,9.0016,3.4051,5.1292,10.5958,4.8339,9.0729,7.637,10.5932,13.1483,4.2829,18.206,6.4611,3.8909,8.9036,5.3811,,,,,,4.43,9.6903,6.592,12.9595,7.2222,4.6553,2.8531,8.7983,18.787,13.0871,4.7845,6.5923,6.6252,6.0263,4.4094,7.6389,5.5942,5.4125,,,,,,,,,,,,,,,,,,,,,,,,,,2.7012,4.56,4.9509,8.8652,3.4586,12.6358,3.135,4.73,18.2527,3.3694,12.6755,4.9723,4.17,8.0014,11.6718,13.2632,,,,,,,,,,,,,,0.4909
2014/3/24,7.4532,10.5086,4.3147,6.67,1.9181,8.2,3.1776,9.0387,3.4016,5.1689,10.6081,4.8785,9.3871,7.7369,10.4306,13.2477,4.3947,18.0452,6.4982,3.958,8.753,5.5673,,,,,,4.42,8.9846,6.7801,12.7061,7.1877,4.814,2.7999,8.803,17.9841,12.8181,4.7367,6.5923,6.4231,5.9003,4.3567,7.6389,5.4786,4.8713,,,,,,,,,,,,,,,,,,,,,,,,,,2.7327,4.63,4.9928,8.9935,3.5043,12.6742,3.15,4.8,17.9831,3.3556,12.5825,5.0143,4.23,8.0781,11.8255,13.0908,,,,,,,,,,,,,,0.4909
2014/3/25,7.4614,10.4681,4.4501,6.71,1.8982,8.4349,3.1375,8.8957,3.2889,5.159,10.3196,4.9455,9.4362,8.5155,10.4785,13.3671,4.3476,17.7557,6.146,3.953,8.7269,5.3507,,,,,,4.44,9.0987,6.5277,12.8059,7.2271,4.814,2.7981,8.6699,18.063,12.8279,4.7762,6.5923,6.3327,5.92,4.3173,7.6389,5.4146,4.6421,,,,,,,,,,,,,,,,,,,,,,,,,,2.7327,4.72,4.9788,9.033,3.5173,12.9142,3.285,4.92,18.0031,3.3096,12.6848,4.9227,4.23,8.1261,11.6238,14.1538,,,,,,,,,,,,,,0.49
2014/3/26,7.5594,10.3547,4.4214,6.77,1.8784,9.04,3.1425,9.0969,3.2537,5.1789,10.6879,4.9529,9.446,8.3758,10.5167,13.2279,4.4653,18.1803,6.7603,3.9481,8.7072,5.2826,,,,,,4.42,8.7287,7.1809,13.0439,7.4489,4.81,2.891,8.9695,18.541,13.048,4.8115,6.5923,6.4352,5.9436,4.3778,7.6389,5.4859,4.5769,,,,,,,,,,,,,,,,,,,,,,,,,,2.785,4.75,4.9649,8.875,3.5108,12.943,3.23,4.87,18.2527,3.3188,12.6476,4.9342,4.24,8.2412,11.7103,13.742,,,,,,,,,,,,,,0.4946
2014/3/27,7.5349,10.063,4.2983,6.78,1.8585,8.6841,3.0374,8.7898,3.2572,5.0298,10.2398,4.8116,9.2006,8.236,10.0068,12.8101,4.3653,16.7971,6.5405,3.9928,8.7596,5.1376,,,,,,4.34,8.0423,6.8394,11.7388,7.0989,4.7942,2.75,9.1264,17.8031,11.752,4.5976,6.5923,6.4141,5.8688,4.0779,7.6389,5.3285,4.3058,,,,,,,,,,,,,,,,,,,,,,,,,,2.7117,4.64,4.8394,8.6776,3.4782,12.607,3.18,4.76,17.4439,3.2651,12.2942,4.8006,4.14,8.1453,11.7775,13.3302,,,,,,,,,,,,,,0.4918
2014/3/28,7.4123,10.1197,4.3475,6.48,1.8187,8.378,3.1225,8.2709,3.0248,4.9602,9.7057,4.7149,9.2693,7.9565,9.6817,12.6212,4.1476,15.7485,6.5935,3.9779,8.465,5.0552,,,,,,4.27,7.7275,6.3643,11.9,6.7341,4.4767,2.6538,8.7507,16.6335,10.8864,4.2466,6.5923,5.7718,5.8649,3.9674,7.6389,5.1169,4.2964,,,,,,,,,,,,,,,,,,,,,,,,,,2.6454,4.43,4.7278,8.3814,3.5239,12.4629,3.175,5.04,17.1543,3.1747,12.2663,4.4724,4.1,7.915,11.4989,13.0621,,,,,,,,,,,,,,0.4745
2014/3/31,7.3551,10.2413,4.2368,6.51,1.8187,8.499,3.0425,8.3238,2.9825,4.9602,9.9021,4.5513,9.5933,7.627,9.6244,11.4277,4.0946,15.459,6.3022,3.9779,8.4192,4.6523,,,,,,4.29,7.8394,6.5574,10.733,6.6059,4.3775,2.6435,9.2358,16.6475,10.6663,4.2155,6.5923,5.6934,5.9673,4.0516,7.6389,5.0259,4.5577,,,,,,,,,,,,,,,,,,,,,,,,,,2.6489,4.42,4.7069,8.5493,3.4847,12.4341,3.14,5.03,17.1543,3.1716,12.2849,4.4342,4.14,7.9342,11.0474,13.0429,,,,,,,,,,,,,,0.4673
2014/4/1,7.4042,10.6464,4.2778,6.54,1.8552,9.0044,3.0525,8.525,3.0952,5.0298,10.0679,4.6257,9.9566,7.7668,9.8124,11.6266,4.1947,15.7292,6.7338,3.9779,8.609,4.6559,,,,,,4.34,8.0349,7.2156,11.0248,6.7045,4.4886,2.6985,10.0586,17.5014,11.0429,4.3069,6.5923,5.7054,5.987,4.1857,7.6389,5.0481,4.6317,,,,,,,,,,,,,,,,,,,,,,,,,,2.7152,4.58,4.7766,8.6875,3.4912,12.5302,3.325,5.25,17.414,3.2667,12.4988,4.5869,4.24,8.7305,11.4605,13.1196,,,,,,,,,,,,,,0.4764
2014/4/2,7.2979,10.6788,4.1999,6.51,1.8518,8.9617,3.0575,8.2815,3.0671,4.99,9.7302,4.5588,9.8879,7.5671,9.6817,11.547,4.1711,15.8129,7.229,3.9779,8.3799,4.7597,,,,,,4.26,7.4679,7.3888,10.8482,6.7095,4.4449,2.6985,10.3439,17.3065,10.681,4.2612,6.5923,5.6089,5.9515,4.2357,8.4023,5.0038,4.5187,,,,,,,,,,,,,,,,,,,,,,,,,,2.7327,4.52,4.937,8.7171,3.5369,12.4822,3.37,5.29,18.1529,3.2713,12.4244,4.5983,4.33,8.9128,11.4605,12.8514,,,,,,,,,,,,,,0.4764
2014/4/3,7.5022,10.4438,4.2245,6.55,1.8386,9.2891,3.1776,8.4138,3.0952,5.0198,9.8653,4.6257,10.2905,7.4573,9.8379,11.6266,4.2535,16.0895,7.4964,3.9779,8.0198,4.7275,,,,,,4.27,7.3977,7.7253,11.0325,6.7982,4.5521,2.7191,11.3807,17.8588,10.8032,4.3131,6.5923,5.5486,5.9397,4.3015,9.2406,5.0062,4.4125,,,,,,,,,,,,,,,,,,,,,,,,,,2.7536,4.69,4.937,8.8355,3.5826,12.3957,3.475,5.26,17.9432,3.2422,12.3686,4.564,4.31,8.8073,11.5181,13.0525,,,,,,,,,,,,,,0.4791
2014/4/4,7.5349,10.4681,4.3434,6.59,1.8585,9.3318,3.1025,8.5462,3.1269,5.0397,10.2029,4.6406,10.3003,7.8866,9.9335,11.7061,4.3711,16.4112,7.3508,3.9779,8.0525,4.7812,,,,,,4.18,7.5432,7.8936,11.1323,7.025,4.5759,2.7999,11.1904,17.8959,11.884,4.3608,6.5923,5.5697,5.9673,4.3462,9.5998,5.1046,4.5236,,,,,,,,,,,,,,,,,,,,,,,,,,2.7466,4.74,4.9231,8.9047,3.55,12.5686,3.45,5.13,18.0131,3.3341,12.4337,4.6479,4.35,8.7977,11.0858,13.2345,,,,,,,,,,,,,,0.4727
2014/4/8,8.0089,10.5816,4.3967,6.65,1.875,9.0542,3.1075,8.8057,3.141,5.1093,10.4915,4.7819,10.0352,8.2959,10.0387,11.915,4.3829,16.0702,7.4673,3.9779,8.0002,4.9263,,,,,,4.2,7.729,7.6362,10.7407,6.9954,4.5561,2.8102,11.3664,18.2393,12.0699,4.3941,6.5923,5.5396,5.9279,4.312,9.5649,5.1858,4.5611,,,,,,,,,,,,,,,,,,,,,,,,,,2.8269,4.78,4.937,8.9935,3.5565,12.607,3.595,5.21,18.053,3.3387,12.6941,4.7853,4.26,8.9032,11.3068,13.3494,,,,,,,,,,,,,,0.4791
2014/4/9,8.2377,10.857,4.3844,6.87,1.885,8.8691,3.1175,9.0757,3.222,5.1093,10.5958,4.767,10.1628,8.266,10.0418,12.0443,4.3711,17.2217,7.5123,3.9779,8.0853,5.177,,,,,,4.18,7.8081,8.0816,11.1706,7.0644,4.6196,2.8085,12.2557,18.2347,12.1383,4.5893,6.5923,5.9678,6.1996,4.3462,9.7545,5.203,4.5829,,,,,,,,,,,,,,,,,,,,,,,,,,2.8304,4.93,5.0137,9.339,3.5696,12.7126,3.54,5.17,18.1029,3.3679,12.7778,4.7433,4.28,8.9799,11.6814,13.6367,,,,,,,,,,,,,,0.4855
2014/4/10,8.107,10.8813,4.3844,6.78,1.8784,9.0898,3.1075,9.1075,3.2748,5.1292,10.4423,4.819,9.8584,8.3658,10.1502,12.0642,4.4123,17.5112,7.1178,3.9779,8.1049,5.177,,,,,,4.19,7.7737,7.7401,11.447,7.1778,4.56,2.8721,11.7944,17.8541,12.1481,4.5685,6.5923,5.9135,5.987,4.3462,9.2905,5.1317,4.6229,,,,,,,,,,,,,,,,,,,,,,,,,,2.8025,4.87,4.9579,9.2601,3.563,12.7318,3.46,5.14,18.3526,3.3387,12.7871,4.7739,4.27,8.9991,11.9696,13.6175,,,,,,,,,,,,,,0.4882
2014/4/11,8.0334,11.2135,4.3229,6.73,1.8518,8.9261,3.0174,9.1022,3.2678,5.1987,10.4853,4.9306,9.9566,8.2759,9.9431,12.1835,4.2947,17.3182,7.4938,3.9779,8.0853,5.2575,,,,,,4.16,7.3709,7.7896,11.0862,7.237,4.4806,3.1281,11.6375,17.5246,11.928,4.4668,6.5923,6.2724,5.4867,4.533,9.3304,5.0727,4.4026,,,,,,,,,,,,,,,,,,,,,,,,,,2.7641,4.84,5.0067,9.1515,3.5435,13.0198,3.655,5.2,18.4624,3.4154,12.7685,4.6747,4.27,8.9991,11.8159,13.5696,,,,,,,,,,,,,,0.4891
2014/4/14,7.8536,11.1082,4.5116,6.91,1.8651,8.5132,3.1676,8.991,3.2748,5.159,10.4546,4.9752,9.9075,8.3259,9.8953,12.1935,4.4006,17.3311,7.4806,3.9779,8.2817,5.2951,,,,,,4.2,7.5701,7.7946,11.209,7.4637,4.5799,3.1281,11.9371,17.4457,12.2215,4.6059,6.5923,6.3327,5.3961,4.5856,9.6697,5.0653,4.4841,,,,,,,,,,,,,,,,,,,,,,,,,,2.8792,4.85,4.9788,9.339,3.55,13.2023,3.825,5.13,18.3526,3.4568,13.001,4.6937,4.3,8.9991,11.7199,13.9144,,,,,,,,,,,,,,0.4846
2014/4/15,7.8782,11.0839,4.5075,6.82,1.8684,8.5844,3.1626,8.9804,3.2255,5.1391,10.2889,4.938,9.9468,8.5255,10.0705,12.2333,4.3711,16.8872,7.2263,3.9779,8.2162,5.1429,,,,,,4.15,7.6544,8.4874,11.3088,7.3996,4.5362,3.068,13.1308,17.4736,12.334,4.61,6.5923,6.2452,5.4276,4.6146,9.5699,5.1096,4.4584,,,,,,,,,,,,,,,,,,,,,,,,,,2.8234,4.82,4.9509,9.1811,3.5369,13.2119,4.21,5,17.8932,3.3219,12.7871,4.8082,4.21,8.9991,11.96,14.0197,,,,,,,,,,,,,,0.4837
2014/4/16,7.9027,10.8976,4.5649,6.88,1.8717,9.1966,3.1175,9.0228,3.2185,5.149,10.1784,5.1537,9.5933,8.3458,10.0992,12.2134,4.3417,16.5334,7.0807,3.9779,8.262,5.1698,,,,,,4.16,7.6007,8.2746,11.2935,7.3553,4.5005,3.0508,13.2212,17.3158,12.4367,4.6329,6.5923,6.2271,5.6088,4.6251,9.2356,5.0874,4.5433,,,,,,,,,,,,,,,,,,,,,,,,,,2.8443,5,4.8812,9.2897,3.55,13.3175,4.385,5.07,17.404,3.42,12.7499,4.854,4.25,8.9991,11.8928,13.7707,,,,,,,,,,,,,,0.4846
2014/4/17,7.8128,10.9219,4.4008,7.09,1.8817,9.0827,3.0975,9.0545,3.2185,5.159,10.4055,5.1537,9.6031,8.266,10.2713,12.1935,4.2829,17.1252,7.2555,3.9779,8.2162,5.2038,,,,,,4.1,7.8386,8.3736,11.3933,7.4194,4.4648,3.111,13.906,17.3993,11.9721,4.6516,6.5923,6.1457,5.5734,4.5672,10.1587,5.2645,4.6421,,,,,,,,,,,,,,,,,,,,,,,,,,2.8408,4.97,5.0276,9.2699,3.5239,13.1735,4.025,5.04,18.4125,3.42,12.6755,4.812,4.25,8.9991,12.2002,13.7037,,,,,,,,,,,,,,0.4909
2014/4/18,7.919,11.011,4.409,7.09,1.8949,9.3033,3.1025,9.0545,3.2255,5.1192,10.516,5.0198,9.7111,8.4956,10.2904,11.9747,4.2594,17.6914,7.1231,3.9779,8.2882,5.2181,,,,,,4.08,7.8939,8.1559,10.8098,7.3553,4.5164,3.1092,13.654,17.8681,12.065,4.6391,6.5923,6.3085,5.5931,4.5251,10.6227,5.3359,4.4861,,,,,,,,,,,,,,,,,,,,,,,,,,2.8862,4.84,5.0346,9.2304,3.5173,13.0294,3.965,5.04,18.4025,3.42,12.7685,4.8197,4.27,8.9991,12.0945,14.058,,,,,,,,,,,,,,0.4891
2014/4/21,7.7474,10.7922,4.2901,6.99,1.8618,9.524,3.0875,8.5674,3.1058,4.9801,10.516,5.0645,9.4362,8.2959,10.1183,11.5769,4.1123,17.3697,6.4161,3.9779,7.9674,5.0695,,,,,,4.07,8.0759,7.6214,10.1419,7.2172,4.4211,3.1402,13.8775,17.585,12.2264,4.61,6.5923,6.396,5.5891,4.4462,10.5728,5.3826,4.935,,,,,,,,,,,,,,,,,,,,,,,,,,2.771,4.59,4.8463,8.8652,3.4651,12.943,3.99,5.05,18.043,3.2682,12.0617,4.8464,4.12,8.9991,12.0081,13.7516,,,,,,,,,,,,,,0.4855
2014/4/22,7.5186,11.0839,4.2901,6.9,1.8485,9.467,3.0675,8.3662,3.1023,4.9801,10.516,5.0868,10.3788,8.236,9.8634,12.3427,4.0476,16.5334,6.2996,3.9779,8.046,4.817,,,,,,4.1,7.8707,7.4581,9.8271,7.5672,4.3656,2.9391,14.0011,16.6335,12.1335,4.4647,6.5923,6.396,5.5458,4.5278,10.2784,5.2744,4.9815,,,,,,,,,,,,,,,,,,,,,,,,,,2.6698,4.59,4.8742,8.7961,3.4456,12.655,3.835,5.34,17.5138,3.3004,11.978,4.8159,4.08,8.9991,11.0378,13.359,,,,,,,,,,,,,,0.4682
2014/4/23,7.3878,10.9138,4.1917,6.92,1.8386,9.2749,3.0625,8.3344,3.127,4.9801,10.516,5.005,10.4181,8.226,9.9399,11.8852,4.0005,15.6778,6.146,3.9779,8.0984,4.8349,,,,,,4.1,8.2229,7.5669,9.735,7.6116,4.3179,2.9838,14.6099,16.3412,12.2948,4.4377,6.5923,6.5136,5.6285,4.4699,10.9171,5.2867,4.7615,,,,,,,,,,,,,,,,,,,,,,,,,,2.6489,4.52,4.9509,8.6381,3.426,12.6262,3.765,5.69,17.5038,3.3157,11.6246,4.6518,4.08,8.9991,10.9129,13.1483,,,,,,,,,,,,,,0.4663
2014/4/24,7.3878,10.6545,4.1999,6.73,1.8088,8.3851,3.1025,8.1385,3.081,4.9701,10.516,5.005,10.536,7.7868,9.9717,11.6664,4.1535,14.7835,6.1989,3.9779,7.8561,4.6576,,,,,,4.09,8.2258,7.3789,9.7503,7.4933,4.2028,2.9906,15.97,16.1973,12.2851,4.5041,6.5923,6.8755,5.853,4.6909,10.2285,5.1538,5.0539,,,,,,,,,,,,,,,,,,,,,,,,,,2.5931,4.46,4.937,8.4703,3.3934,12.6262,3.82,5.41,17.0545,3.2958,11.3921,4.5564,4.08,8.9991,10.5671,13.3207,,,,,,,,,,,,,,0.4663
2014/4/25,7.3715,10.4195,4.1343,6.49,1.7757,7.6163,3.0875,8.0538,3.0491,4.831,9.7486,4.9083,9.9664,7.7868,9.72,11.0298,3.9534,14.7192,5.6402,3.9779,7.7514,4.6075,,,,,,4.07,7.8856,6.8295,9.4509,7.1729,3.9369,2.9356,16.9878,15.6172,11.8596,4.3588,6.5923,6.6945,5.9358,4.6304,9.6797,4.9226,4.9241,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.31,4.7348,8.4703,3.3085,12.3957,3.77,5.37,16.4853,3.3203,10.8341,4.5068,4,8.9991,10.6536,13.1674,,,,,,,,,,,,,,0.4654
2014/4/28,6.6605,10.4519,3.72,6.24,1.6431,7.5736,3.1826,7.5878,2.9394,4.5129,9.3496,4.7447,8.9845,7.7069,9.3057,10.1944,3.6475,14.4619,5.296,3.9779,7.3651,4.2726,,,,,,3.94,7.908,6.9087,8.9058,6.6552,3.7306,2.7775,16.8832,15.2644,11.1015,4.1283,6.5923,6.1819,5.987,4.4594,9.2955,4.6692,4.4316,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,4.06,4.7696,8.0655,3.302,11.4164,3.395,5.59,15.9462,3.2345,10.4064,4.4877,3.79,8.9991,10.1828,12.928,,,,,,,,,,,,,,0.4563
2014/4/29,6.7585,10.7598,3.7651,6.4,1.6564,7.5594,3.3427,7.6566,2.9606,4.5228,9.5645,4.6926,9.1711,7.8167,9.5415,10.2441,3.6828,14.6227,5.4681,3.9779,7.5484,4.2941,,,,,,3.99,8.0349,7.2601,9.2974,6.6947,3.8258,2.8256,18.0293,15.4408,11.395,4.1428,6.5923,6.2784,5.6167,4.4646,9.7196,4.7233,4.4246,,,,,,,,,,,,,,,,,,,,,,,,,,2.4849,4.18,4.9021,8.1346,3.3085,11.6276,3.4,5.63,15.8862,3.1824,10.5831,4.667,3.84,8.9991,10.202,13.4451,,,,,,,,,,,,,,0.4627
2014/4/30,6.8484,10.6788,3.8513,6.51,1.6696,7.5879,3.3527,7.8155,3.081,4.5228,9.6074,4.7521,9.2889,8.0663,9.6722,10.3834,3.6887,14.5262,5.3622,3.9779,7.5746,4.3031,,,,,,3.98,8.4825,7.3046,9.2052,6.8721,3.8853,2.8703,17.8343,15.645,11.7862,4.2051,6.5923,6.4593,5.6088,4.704,9.2306,4.7504,4.497,,,,,,,,,,,,,,,,,,,,,,,,,,2.5023,4.22,4.93,8.0655,3.3346,11.762,3.36,5.58,15.8862,3.1532,10.5366,4.6403,3.89,8.9991,10.5575,13.4643,,,,,,,,,,,,,,0.4691
2014/5/5,6.8893,10.5897,3.8595,6.63,1.7061,7.7516,3.4578,7.879,3.1802,4.5427,9.9451,4.819,9.4853,8.3858,9.6881,10.4729,3.8417,14.7192,5.6985,3.9779,7.5943,4.5251,,,,,,3.96,8.8406,7.3046,10.0574,7.0102,3.9092,2.9631,16.0509,15.9188,12.0943,4.2093,6.5923,6.6945,5.6206,4.8882,9.7944,4.8094,4.598,,,,,,,,,,,,,,,,,,,,,,,,,,2.5337,4.28,5.1253,8.1149,3.3412,11.9157,3.425,5.63,15.8563,3.1548,10.6389,4.6708,3.93,8.9991,10.5575,13.6271,,,,,,,,,,,,,,0.4682
2014/5/6,6.8893,10.6626,3.8759,6.61,1.7094,7.8655,3.3877,8.0485,3.2014,4.6322,10.0249,4.8488,9.5442,8.4656,9.6881,10.6519,3.877,15.3883,5.7355,3.9779,7.6205,4.5842,,,,,,3.96,8.8085,7.2799,10.0037,7.0989,4.0004,2.9477,16.6359,15.7239,12.2997,4.2736,6.5923,6.785,5.6719,4.8592,9.9291,4.8783,4.717,,,,,,,,,,,,,,,,,,,,,,,,,,2.5477,4.29,5.1392,8.1642,3.3281,11.9253,3.505,5.94,16.4654,3.1762,10.9457,4.7205,3.93,8.9991,10.74,13.6462,,,,,,,,,,,,,,0.47
2014/5/7,6.7258,10.46,3.8964,6.54,1.6862,7.0825,3.3877,7.7784,3.2758,4.5526,9.9267,4.8488,10.4967,8.4956,9.3981,10.5425,3.7593,14.6098,5.3886,3.9779,7.4502,4.3908,,,,,,3.9,8.6541,6.6712,9.3281,6.9165,3.8496,2.86,15.6609,15.6218,12.2362,4.1117,6.5923,6.5679,5.6364,4.954,9.4252,4.7971,4.6278,,,,,,,,,,,,,,,,,,,,,,,,,,2.5023,4.11,5.0765,7.9767,3.2694,11.5892,3.295,5.77,15.7864,3.1379,10.7319,4.7014,3.83,8.9991,10.5671,13.6367,,,,,,,,,,,,,,0.4636
