ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2014/1/30,-1.2393,-0.8869,-0.7576,-0.9296,1.2429,0,-1.7525,-2.7778,0.1695,1.0558,-0.8811,0,0,-1.8213,0.9677,-0.1838,0.2835,0.5387,0.1766,0.43,0.6923,,1.3292,0.6583,0.4522,0.9289,0.269,0.1217,,0.3692,0.144,0.0412,5348027100,2816050213,1827579218,1879920000,2988376742,7722190476,29070817135,6091022721,24078829320,1957347313,10453654463,2988376742,7722190476,29070817135,1957347313,24078829320,12.4237,71.3275,224.8319,24.9361,29.5382,25.5637,66.604,12.225,23.5526,222.1469,28.0639,12.277,14.1336,25.6573,126.7143,13.2111,1.0756,1.6939,0.7584,2.4057,3.9315,2.3659,6.721,2.2831,2.9378,13.771,1.5132,1.6341,1.3081,2.5891,7.8551,1.6479,1.5155,3.3203,2.7544,2.0474,11.908,7.6456,5.1365,4.1436,7.3428,2.4784,5.4482,4.9493,4.2271,1.9787,1.4137,4.1187
2014/2/7,0.2896,2.9083,0.2545,0,-1.3393,0,-2.2854,0.6667,-1.9177,2.0896,-0.8889,-0.9836,0,-0.8834,1.1182,-1.1664,0.1914,0.9854,0.1751,0.5668,0.3224,,1.2617,0.5349,0.418,0.9438,0.4388,0.3654,,0.4172,0.351,0.0751,5363513664,2897948765,1832229547,1879920000,2948353840,7722190476,28406433912,6131629539,23617080760,1998247108,10360733090,2948353840,7722190476,28406433912,1998247108,23617080760,12.4597,73.4019,225.404,24.9361,29.1426,25.5637,65.0819,12.3065,23.101,226.7888,27.8144,12.164,14.1426,25.4468,128.2131,13.0653,1.0787,1.7432,0.7603,2.4057,3.8789,2.3659,6.5674,2.2983,2.8815,14.0587,1.4997,1.619,1.3089,2.5678,7.948,1.6297,1.5199,3.4169,2.7614,2.0474,11.7485,7.6456,5.0191,4.1712,7.202,2.5302,5.3998,4.9038,4.2298,1.9625,1.4304,4.0733
2014/2/10,2.2137,1.3043,1.7766,3.0831,3.733,0,3.765,3.2167,2.7602,2.7778,3.7369,1.9868,0,1.8717,2.3697,1.0559,0.5664,1.574,0.4466,0.9766,0.6152,,1.3795,0.9037,0.4985,1.244,0.6477,0.4496,,0.43,0.7322,0.094,5482243996,2935748097,1864781849,1937880000,3058416822,7722190476,29475928856,6328862656,24268961080,2053753972,10747905477,3058416822,7722190476,29475928856,2053753972,24268961080,12.7355,74.3593,229.4086,25.7049,30.2305,25.5637,67.5322,12.7024,23.7386,233.0885,28.8538,12.4044,14.1412,25.9206,131.2384,13.202,1.1026,1.7659,0.7738,2.4799,4.0237,2.3659,6.8146,2.3723,2.961,14.4493,1.5558,1.651,1.3088,2.6156,8.1355,1.6467,1.5535,3.4614,2.8104,2.1105,12.187,7.6456,5.2081,4.3054,7.4008,2.6005,5.6016,5.0007,4.2294,1.999,1.4642,4.1159
2014/2/11,1.2241,1.9313,1.2469,0.5202,0.4362,0,2.1715,1.4665,1.6788,0.2845,3.17,-0.1623,0,0.4812,-0.1543,0.1844,0.7518,2.0238,0.5188,0.9761,0.4679,,1.7617,1.2833,0.7358,1.2003,0.8633,0.3334,,0.3704,0.2535,0.0971,5549352444,2992447095,1888033493,1947960000,3071757790,7722190476,30116005376,6421678240,24676386280,2059596800,11088617178,3071757790,7722190476,30116005376,2059596800,24676386280,12.8914,75.7954,232.2691,25.8386,30.3624,25.5637,68.9987,12.8887,24.1371,233.7516,29.7685,12.3815,14.138,26.0393,131.0058,13.2233,1.1161,1.8,0.7835,2.4928,4.0412,2.3659,6.9626,2.4071,3.0107,14.4904,1.6051,1.648,1.3085,2.6276,8.1211,1.6494,1.5725,3.5283,2.8455,2.1215,12.2402,7.6456,5.3212,4.3686,7.5251,2.6079,5.7791,4.9914,4.2284,2.0081,1.4616,4.1225
2014/2/12,0.4651,4.6316,2.2167,4.0103,0.6515,0,-2.5558,2.6197,-0.6054,0.1418,-0.6983,0,0,-0.2612,1.0819,0.4908,0.5154,3.8295,0.7155,1.853,0.4846,,1.2143,1.6118,0.4905,0.8547,0.6175,0.2264,,0.4183,0.289,0.1111,5575163386,3131044644,1929886452,2026080000,3091769241,7722190476,29346293105,6589906487,24526997040,2062518213,11011182701,3091769241,7722190476,29346293105,2062518213,24526997040,12.9513,79.3059,237.4179,26.8748,30.5602,25.5637,67.2352,13.2263,23.991,234.0832,29.5606,12.3833,14.1401,25.9751,132.4427,13.2901,1.1213,1.8834,0.8008,2.5928,4.0676,2.3659,6.7846,2.4701,2.9925,14.5109,1.5939,1.6482,1.3087,2.6211,8.2102,1.6577,1.5798,3.6917,2.9085,2.2066,12.3199,7.6456,5.1852,4.483,7.4795,2.6116,5.7388,4.9922,4.229,2.0032,1.4776,4.1434
2014/2/13,-2.2222,-4.2254,-0.7229,-2.9851,1.4024,0,1.2424,-3.7852,1.495,2.6912,0.2813,-0.1626,0,-0.1746,-0.4587,0.4274,0.765,1.9886,0.5785,1.39,0.8509,,1.634,1.2578,0.8185,2.5646,0.7092,0.2316,,0.3119,0.3569,0.1242,5451270866,2998746983,1915935466,1965600000,3135127386,7722190476,29710893655,6340464604,24893679720,2118025078,11042156492,3135127386,7722190476,29710893655,2118025078,24893679720,12.6635,75.955,235.7016,26.0726,30.9887,25.5637,68.0705,12.7257,24.3497,240.3829,29.6437,12.3676,14.1451,25.9391,131.8827,13.3517,1.0964,1.8038,0.7951,2.5154,4.1246,2.3659,6.8689,2.3766,3.0372,14.9014,1.5984,1.6461,1.3091,2.6175,8.1755,1.6654,1.5447,3.5357,2.8875,2.1407,12.4927,7.6456,5.2496,4.3133,7.5913,2.6819,5.7549,4.9858,4.2306,2.0004,1.4714,4.1626
2014/2/14,1.2311,1.0504,2.4272,2.0513,2.6596,0,1.1726,1.5554,1.3093,0.4138,1.683,0.4886,0,-0.1749,-0.4608,0.7903,0.4157,1.2982,1.7356,0.8061,1.8207,,1.3328,0.7342,0.5549,1.2594,0.7012,0.4885,,0.2864,0.2733,0.16,5518379314,3030246426,1962438754,2005920000,3218508434,7722190476,30059289735,6439081162,25219619880,2126789319,11227999238,3218508434,7722190476,30059289735,2126789319,25219619880,12.8194,76.7528,241.4226,26.6074,31.8129,25.5637,68.8687,12.9236,24.6685,241.3776,30.1427,12.4219,14.1382,25.8811,131.2105,13.4506,1.1099,1.8228,0.8144,2.567,4.2343,2.3659,6.9495,2.4136,3.077,14.9631,1.6253,1.6534,1.3085,2.6116,8.1338,1.6778,1.5637,3.5728,2.9576,2.1846,12.825,7.6456,5.3111,4.3804,7.6907,2.6929,5.8518,5.0077,4.2285,1.9959,1.4639,4.1934
2014/2/17,1.1225,0.2079,-0.7109,1.5075,0.2073,0,0.1348,0.5405,-0.5924,0.5495,0,-0.3241,0,-0.1314,-0.1543,-0.7841,0.636,1.3265,0.531,1.2079,0.815,,1.3107,1.0548,0.5367,1.4246,0.6094,0.1887,,0.2204,0.221,0.0896,5580325574,3036546315,1948487767,2036160000,3225178917,7722190476,30099800907,6473887006,25070230640,2138474975,11227999238,3225178917,7722190476,30099800907,2138474975,25070230640,12.9633,76.9124,239.7063,27.0085,31.8788,25.5637,68.9615,12.9934,24.5224,242.7038,30.1427,12.3782,14.1343,25.8398,130.9715,13.3415,1.1223,1.8266,0.8086,2.6057,4.2431,2.3659,6.9589,2.4266,3.0588,15.0453,1.6253,1.6475,1.3081,2.6075,8.119,1.6641,1.5813,3.5803,2.9366,2.2176,12.8515,7.6456,5.3183,4.4041,7.6452,2.7077,5.8518,4.9901,4.2273,1.9928,1.4612,4.1594
2014/2/18,-0.37,4.3568,-1.432,0.8663,-1.1375,0,-3.2301,-1.2545,-2.7086,2.0492,0.5517,-1.1382,0,-1.9737,0.3091,-0.6079,0.6035,3.678,0.6923,1.1448,0.6595,,1.3507,1.7143,0.5897,1.7469,0.8911,0.4968,,0.3383,0.3715,0.0725,5559676821,3168843976,1920585794,2053800000,3188491256,7722190476,29127532776,6392673370,24391188640,2182296183,11289946820,3188491256,7722190476,29127532776,2182296183,24391188640,12.9154,80.2633,236.2737,27.2425,31.5162,25.5637,66.734,12.8304,23.8582,247.6773,30.309,12.2413,14.1389,25.3381,131.4194,13.2647,1.1182,1.9062,0.797,2.6282,4.1948,2.3659,6.7341,2.3962,2.9759,15.3536,1.6342,1.6293,1.3085,2.5569,8.1467,1.6546,1.5754,3.7363,2.8945,2.2368,12.7054,7.6456,5.1465,4.3488,7.4381,2.7632,5.8841,4.9349,4.2287,1.9541,1.4662,4.1355
2014/2/19,1.2071,-1.5905,0.4843,1.4724,-1.7782,0,-0.0834,7.078,0.6682,-0.5355,0.1372,-0.3289,0,0,-2.3112,-0.3058,0.92,2.8732,0.5161,1.8274,1.1113,,0.8783,3.4973,0.4257,1.295,0.7728,0.2554,,0.2939,0.5415,0.1277,5626785269,3118444867,1929886452,2084040000,3131792144,7722190476,29103226073,6845149344,24554158720,2170610528,11305433715,3131792144,7722190476,29103226073,2170610528,24554158720,13.0713,78.9868,237.4179,27.6436,30.9558,25.5637,66.6783,13.7386,24.0176,246.351,30.3505,12.2071,14.1458,25.3506,128.445,13.2306,1.1317,1.8758,0.8008,2.6669,4.1202,2.3659,6.7285,2.5658,2.9958,15.2714,1.6365,1.6248,1.3092,2.5581,7.9624,1.6503,1.5945,3.6768,2.9085,2.2697,12.4794,7.6456,5.1422,4.6566,7.4878,2.7484,5.8921,4.9211,4.2308,1.955,1.433,4.1248
2014/2/20,-0.9174,-2.2222,-0.9639,-3.3857,-2.4494,0,-0.0557,-2.8814,-0.1659,-4.1723,-2.0548,-1.3201,0,-0.9843,-0.9464,-0.5521,0.9142,1.549,0.4989,1.179,1.2459,,1.5853,1.6425,0.6111,1.3453,0.5607,0.3959,,0.4572,0.2943,0.1221,5575163386,3049146092,1911285137,2013480000,3055081580,7722190476,29087021604,6647916227,24513416200,2080046697,11073130283,3055081580,7722190476,29087021604,2080046697,24513416200,12.9513,77.2315,235.1296,26.7077,30.1975,25.5637,66.6412,13.3427,23.9777,236.0726,29.7269,12.0544,14.1558,25.1187,127.319,13.1668,1.1213,1.8342,0.7931,2.5766,4.0193,2.3659,6.7247,2.4919,2.9908,14.6342,1.6028,1.6044,1.3101,2.5347,7.8926,1.6424,1.5798,3.5951,2.8805,2.1929,12.1738,7.6456,5.1394,4.5225,7.4754,2.6338,5.7711,4.8596,4.2337,1.9372,1.4204,4.1049
2014/2/21,-1.9444,0.4132,-1.4599,1.8773,1.0917,0,-3.5097,-1.5707,-3.1579,-0.5618,-1.3986,-0.6689,0,-1.0393,-1.2739,-1.2338,0.6006,1.2923,0.7711,0.7546,0.8328,,0.9956,1.0551,0.3726,0.9336,0.5326,0.2791,,0.2959,0.2981,0.1087,5466757431,3061745869,1883383164,2051280000,3088433999,7722190476,28066140066,6543498695,23739308320,2068361041,10918261328,3088433999,7722190476,28066140066,2068361041,23739308320,12.6995,77.5507,231.697,27.2091,30.5272,25.5637,64.3022,13.1332,23.2205,234.7463,29.3111,11.9796,14.1627,24.8699,125.7588,13.0108,1.0995,1.8417,0.7815,2.625,4.0632,2.3659,6.4887,2.4527,2.8964,14.552,1.5804,1.5945,1.3108,2.5096,7.7958,1.6229,1.5491,3.61,2.8385,2.234,12.3067,7.6456,4.959,4.4514,7.2393,2.619,5.6903,4.8294,4.2358,1.918,1.403,4.0563
2014/2/24,-4.0604,-5.3498,-2.963,1.4742,-1.0799,0,-7.3903,-5.1418,-5.8924,6.4972,-4.8227,-3.1987,0,-4.9315,2.7419,-4.06,0.8264,1.7453,0.6548,2.5448,0.6526,,1.6674,1.539,0.6177,2.7492,0.6983,0.6804,,0.8367,0.6995,0.238,5244783333,2897948765,1827579218,2081520000,3055081580,7722190476,25991968051,6207042201,22340481800,2202746081,10391706881,3055081580,7722190476,25991968051,2202746081,22340481800,12.1839,73.4019,224.8319,27.6102,30.1975,25.5637,59.5501,12.4579,21.8523,249.9982,27.8975,11.5989,14.1658,23.6484,129.2345,12.4852,1.0548,1.7432,0.7584,2.6637,4.0193,2.3659,6.0092,2.3266,2.7257,15.4975,1.5042,1.5438,1.311,2.3863,8.0113,1.5573,1.4862,3.4169,2.7544,2.267,12.1738,7.6456,4.5925,4.2225,6.8127,2.7891,5.4159,4.676,4.2367,1.8238,1.4418,3.8924
2014/2/25,-1.9685,-3.6957,-2.5445,-3.5109,0.655,0,-5.4863,-2.5234,-3.465,-2.6525,-3.8748,-0.8696,0,-3.122,0.157,-2.0833,0.7273,1.8108,0.6273,2.1557,1.5438,,1.318,1.0498,0.4549,4.1068,0.5589,0.6068,,0.8881,1.3619,0.1779,5141539567,2790850659,1781075930,2008440000,3075093032,7722190476,24565974792,6050415903,21566373920,2144317803,9989047598,3075093032,7722190476,24565974792,2144317803,21566373920,11.944,70.6892,219.111,26.6408,30.3953,25.5637,56.283,12.1435,21.0951,243.3669,26.8166,11.4971,14.1646,22.9082,129.4268,12.2241,1.0341,1.6788,0.7391,2.5702,4.0456,2.3659,5.6795,2.2679,2.6313,15.0864,1.4459,1.5303,1.3109,2.3117,8.0232,1.5248,1.4569,3.2906,2.6843,2.1874,12.2535,7.6456,4.3405,4.116,6.5767,2.7151,5.2061,4.6349,4.2364,1.7667,1.444,3.811
2014/2/26,-0.2008,1.1287,2.8721,2.133,4.6638,-2.8061,-0.3628,0.9588,0.1889,9.9455,0.6202,0.8772,-6.2911,0.0496,4.232,-0.7314,0.4186,0.9461,0.8575,1.2407,1.963,5.6577,0.8147,0.6669,0.2712,4.9936,0.3543,0.3975,1.1097,0.5064,1.3954,0.2177,5131215190,2822350102,1832229547,2051280000,3218508434,7505496356,24476850213,6108425643,21607116440,2357581017,10050995180,3218508434,7505496356,24476850213,2357581017,21607116440,11.92,71.487,225.404,27.2091,31.8129,24.8464,56.0788,12.2599,21.1349,267.571,26.9829,11.5995,13.2752,22.9226,134.9217,12.1363,1.032,1.6977,0.7603,2.625,4.2343,2.2995,5.6589,2.2896,2.6363,16.5869,1.4549,1.5439,1.2286,2.3131,8.3639,1.5138,1.454,3.3277,2.7614,2.234,12.825,7.4311,4.3248,4.1555,6.5891,2.9852,5.2383,4.6762,3.9704,1.7678,1.5053,3.7836
2014/2/27,-0.7042,-0.4464,-2.0305,3.1941,-2.3834,-4.5494,2.9129,-2.944,-0.6285,-3.0979,3.5439,-1.0435,-1.7034,0,-1.9549,0.067,0.4769,1.0507,0.47,2.8165,1.6225,3.013,1.56,0.7157,0.3871,4.3893,0.6448,0.3981,0.4229,0.5889,0.7621,0.1157,5095079872,2809750325,1795026917,2116800000,3141797870,7164038954,25189846843,5928595448,21471308040,2284545670,10407193776,3141797870,7164038954,25189846843,2284545670,21471308040,11.8361,71.1679,220.8273,28.0782,31.0547,23.716,57.7124,11.899,21.0021,259.2819,27.9391,11.4844,13.0559,22.9346,132.3533,12.1507,1.0247,1.6901,0.7449,2.7088,4.1334,2.1949,5.8237,2.2222,2.6197,16.073,1.5065,1.5286,1.2083,2.3143,8.2046,1.5156,1.4438,3.3129,2.7053,2.3054,12.5193,7.093,4.4508,4.0331,6.5477,2.8927,5.424,4.6298,3.9048,1.7687,1.4766,3.7882
2014/2/28,1.5198,1.1211,1.0363,3.9286,4.1401,-6.9661,-0.2573,0.4892,0.6325,1.2788,-1.3393,1.0545,-3.0581,0.0496,1.3804,0.2008,0.4352,0.8335,0.2728,4.9334,1.7673,2.7606,0.812,0.6788,0.2055,2.2106,0.4825,0.2959,0.713,0.3127,0.699,0.0899,5172512697,2841249768,1813628232,2199960000,3271872304,6664985828,25125028967,5957600319,21607116440,2313759809,10267811717,3271872304,6664985828,25125028967,2313759809,21607116440,12.016,71.9657,223.1156,29.1812,32.3404,22.0639,57.5639,11.9572,21.1349,262.5976,27.5649,11.6036,12.6546,22.9422,134.1584,12.1732,1.0403,1.7091,0.7526,2.8153,4.3045,2.042,5.8087,2.2331,2.6363,16.2785,1.4863,1.5444,1.1712,2.3151,8.3165,1.5184,1.4657,3.35,2.7333,2.3959,13.0376,6.5989,4.4393,4.0529,6.5891,2.9297,5.3513,4.6779,3.7848,1.7693,1.4967,3.7951
2014/3/3,0.6986,2.439,1.5385,1.4891,1.9368,2.9557,1.5479,1.85,2.0113,7.0707,2.7149,2.4348,2.3134,0.8915,3.4796,0.8016,0.4116,1.0501,0.4924,4.2801,2.6751,1.7677,1.0002,0.503,0.3181,6.5801,0.6412,0.3843,0.3454,0.3492,2.1104,0.1467,5208648015,2910548542,1841530205,2232720000,3335241900,6861980483,25513936220,6067818825,22041703320,2477358987,10546575836,3335241900,6861980483,25513936220,2477358987,22041703320,12.0999,73.721,226.5482,29.6158,32.9667,22.7161,58.4549,12.1784,21.56,281.1651,28.3133,11.8815,12.9423,23.1377,138.7721,12.2659,1.0476,1.7508,0.7642,2.8572,4.3879,2.1024,5.8986,2.2744,2.6893,17.4296,1.5266,1.5814,1.1978,2.3348,8.6025,1.53,1.476,3.4317,2.7754,2.4316,13.2901,6.794,4.508,4.1278,6.7216,3.1368,5.4966,4.7899,3.8708,1.7844,1.5482,3.8241
2014/3/4,-1.0902,2.1645,1.2626,-0.2257,-1.7,0.2871,-1.8419,0.7648,-0.1232,-2.1226,-0.7342,-1.0187,-0.4111,-1.6691,-1.9006,-1.2591,0.4336,1.8244,0.616,2.9451,1.459,1.4038,0.6684,0.5681,0.26,4.0034,0.4199,0.2336,0.2769,0.3547,0.9538,0.1576,5151863943,2973547429,1864781849,2227680000,3278542788,6881679948,25044006623,6114226617,22014541640,2424773537,10469141358,3278542788,6881679948,25044006623,2424773537,22014541640,11.968,75.3167,229.4086,29.5489,32.4063,22.7813,57.3782,12.2716,21.5335,275.197,28.1054,11.7693,12.8987,22.7686,136.2369,12.1206,1.0362,1.7887,0.7738,2.8507,4.3133,2.1084,5.79,2.2918,2.686,17.0596,1.5154,1.5665,1.1938,2.2976,8.4454,1.5119,1.4599,3.506,2.8104,2.4261,13.0642,6.8135,4.425,4.1594,6.7133,3.0703,5.4563,4.7447,3.8578,1.7559,1.5199,3.7788
2014/3/5,-0.1002,-2.3305,-0.7481,-2.2624,-2.3398,-1.6221,-1.9088,-1.2334,-0.4318,-5.3012,-1.0355,0.1715,-0.4128,-2.1468,-1.3413,-0.2013,0.2655,1.5298,0.2437,2.347,1.1208,1.1425,0.6751,0.4721,0.202,3.4358,0.2825,0.1205,0.1584,0.4765,0.6855,0.138,5146701755,2904248654,1850830862,2177280000,3201832224,6770049644,24565974792,6038813955,21919475760,2296231325,10360733090,3201832224,6770049644,24565974792,2296231325,21919475760,11.956,73.5614,227.6924,28.8804,31.6481,22.4117,56.283,12.1202,21.4405,260.6082,27.8144,11.7935,12.8499,22.2874,134.4557,12.1003,1.0351,1.747,0.768,2.7862,4.2124,2.0742,5.6795,2.2636,2.6744,16.1552,1.4997,1.5697,1.1893,2.249,8.335,1.5093,1.4584,3.4243,2.7894,2.3712,12.7585,6.7029,4.3405,4.1081,6.6844,2.9075,5.3998,4.7544,3.8432,1.7188,1.5001,3.7724
2014/3/6,1.3039,1.7354,0.5025,2.7778,4.2708,2.3278,2.6385,1.9212,1.487,1.0178,1.3453,1.1986,0.3109,2.0408,0,-0.6052,0.5175,1.826,0.4083,5.8551,1.6285,1.3647,1.0174,0.8909,0.3452,2.1421,0.3862,0.274,0.1815,0.4235,0.3349,0.1044,5213810203,2954647763,1860131520,2237760000,3338577142,6927645368,25214153546,6154833435,22245415920,2319602637,10500115149,3338577142,6927645368,25214153546,2319602637,22245415920,12.1119,74.838,228.8366,29.6826,32.9997,22.9334,57.768,12.3531,21.7593,263.2607,28.1886,11.9333,12.8882,22.7393,134.4381,12.0255,1.0486,1.7773,0.7719,2.8636,4.3923,2.1225,5.8293,2.307,2.7141,16.3197,1.5199,1.5883,1.1928,2.2946,8.3339,1.5,1.4774,3.4837,2.8034,2.4371,13.3034,6.859,4.4551,4.187,6.7837,2.9371,5.4724,4.8108,3.8546,1.7537,1.4999,3.7491
2014/3/7,-1.2871,-1.0661,2.25,-2.3649,-2.4975,0.7583,-1.2853,-1.4138,-1.16,1.3854,1.9174,-1.3536,0,-1.3,1.0574,0.5413,0.3401,1.0024,0.9574,1.7499,1.2437,1.3793,0.6939,0.493,0.2467,2.7894,0.7061,0.1218,0.1213,0.121,0.5084,0.1062,5146701755,2923148320,1901984479,2184840000,3255196094,6980177276,24890064169,6067818825,21987379960,2351738190,10701444791,3255196094,6980177276,24890064169,2351738190,21987379960,11.956,74.0401,233.9854,28.9807,32.1755,23.1073,57.0255,12.1784,21.5069,266.9079,28.7291,11.7626,12.8781,22.4261,135.7532,12.0811,1.0351,1.7584,0.7893,2.7959,4.2826,2.1386,5.7544,2.2744,2.6826,16.5457,1.549,1.5656,1.1919,2.263,8.4154,1.5069,1.4584,3.4466,2.8665,2.3795,12.9712,6.911,4.3978,4.1278,6.7051,2.9778,5.5773,4.7419,3.8516,1.7295,1.5145,3.7665
2014/3/10,-4.7141,-3.0172,-4.1565,-2.9988,-6.3525,-5.5503,-5.9896,-3.8241,-3.8913,-6.4596,-5.4993,-2.4014,-1.5496,-8.0547,-3.2885,-1.4132,0.601,1.18,0.557,2.9802,1.1023,1.0402,0.9101,0.4166,0.2502,1.9236,0.5281,0.3019,0.1353,0.9813,0.5265,0.1739,4904078904,2834949879,1822928890,2119320000,3048411097,6592754454,23399253034,5835779864,21131787040,2199824667,10112942762,3048411097,6592754454,23399253034,2199824667,21131787040,11.3924,71.8062,224.2598,28.1116,30.1316,21.8248,53.6099,11.7127,20.67,249.6666,27.1492,11.5009,12.7015,20.6571,131.5271,11.932,0.9863,1.7053,0.7565,2.7121,4.0105,2.0199,5.4097,2.1874,2.5783,15.477,1.4639,1.5308,1.1755,2.0845,8.1534,1.4883,1.3897,3.3426,2.7473,2.3081,12.1472,6.5274,4.1344,3.97,6.4441,2.7854,5.2706,4.6365,3.7988,1.5931,1.4674,3.72
2014/3/11,0.7368,-0.4444,-0.5102,0.9512,-1.3129,0.1992,-1.6967,0.3976,-0.1285,1.8592,-0.1531,0.1757,-0.3148,-0.8264,0.4637,0,0.2821,0.8261,0.5601,3.3936,0.7732,0.5867,0.6128,0.4241,0.1669,1.6131,0.3165,0.1026,0.0727,0.4275,0.4405,0.0696,4940214222,2822350102,1813628232,2139480000,3008388194,6605887431,23002243547,5858983760,21104625360,2240724461,10097455866,3008388194,6605887431,23002243547,2240724461,21104625360,11.4763,71.487,223.1156,28.379,29.736,21.8683,52.7003,11.7593,20.6434,254.3085,27.1076,11.524,12.6646,20.4914,132.1693,11.9349,0.9936,1.6977,0.7526,2.7379,3.9579,2.0239,5.3179,2.1961,2.5749,15.7647,1.4616,1.5338,1.1721,2.0678,8.1932,1.4887,1.3999,3.3277,2.7333,2.3301,11.9877,6.5404,4.0642,3.9858,6.4359,2.8372,5.2626,4.6457,3.7878,1.5803,1.4746,3.7209
2014/3/12,0.7315,-0.6696,0.2564,0.8245,0.4435,1.6899,-0.317,1.8812,0.5792,2.9987,0.4601,-0.5263,-0.2105,-5.3889,1.3846,-0.6826,0.3579,0.966,0.3721,4.0354,0.5831,0.7455,0.5449,0.5677,0.1702,1.4844,0.2442,0.1405,0.0937,0.9754,0.4987,0.0692,4976349540,2803450436,1818278561,2157120000,3021729161,6717517736,22929323437,5969202267,21226852920,2307916981,10143916553,3021729161,6717517736,22929323437,2307916981,21226852920,11.5603,71.0083,223.6877,28.613,29.8679,22.2378,52.5333,11.9805,20.763,261.9344,27.2323,11.4663,12.6413,19.3922,134.0343,11.8566,1.0009,1.6864,0.7545,2.7604,3.9754,2.0581,5.3011,2.2375,2.5899,16.2374,1.4683,1.5262,1.1699,1.9569,8.3088,1.4789,1.4101,3.3054,2.7403,2.3493,12.0409,6.6509,4.0514,4.0607,6.4731,2.9223,5.2868,4.6225,3.7808,1.4955,1.4954,3.6964
2014/3/13,0.8299,0.4494,1.5345,-5.0234,1.3245,0.2933,1.2014,-0.2915,3.199,-2.0253,0.1527,-0.1764,1.0549,1.8203,0.1517,1.8557,0.277,0.6595,0.2704,2.7883,0.4937,0.839,0.6633,0.4214,0.387,1.2553,0.2636,0.1509,0.081,0.4609,0.225,0.0644,5017647047,2816050213,1846180534,2048760000,3061752064,6737217201,23204799408,5951799345,21905894920,2261174359,10159403448,3061752064,6737217201,23204799408,2261174359,21905894920,11.6562,71.3275,227.1203,27.1756,30.2635,22.303,53.1644,11.9456,21.4272,256.6294,27.2739,11.4418,12.7698,19.7378,134.1874,12.072,1.0092,1.6939,0.7661,2.6218,4.0281,2.0641,5.3648,2.2309,2.6727,15.9086,1.4706,1.5229,1.1818,1.9917,8.3183,1.5058,1.4218,3.3203,2.7824,2.2313,12.2003,6.6704,4.1,4.0489,6.6802,2.8631,5.2948,4.6126,3.8192,1.5222,1.4971,3.7636
2014/3/14,0.823,0.6711,-1.0076,-1.722,0.8715,-3.1189,-3.4567,0.3899,-2.0459,-0.1292,-1.6768,-0.8834,-1.8789,-4.902,0,0.0675,0.3554,1.0707,0.2495,2.164,0.4506,0.9643,0.7757,0.3297,0.1708,1.1548,0.2176,0.1426,0.1284,0.4143,0.3711,0.0521,5058944554,2834949879,1827579218,2013480000,3088433999,6527089569,22402678199,5975003241,21457727200,2258252945,9989047598,3088433999,6527089569,22402678199,2258252945,21457727200,11.7522,71.8062,224.8319,26.7077,30.5272,21.6074,51.3267,11.9922,20.9888,256.2979,26.8166,11.3455,12.5352,18.7782,134.2443,12.0853,1.0175,1.7053,0.7584,2.5766,4.0632,1.9998,5.1793,2.2396,2.618,15.888,1.4459,1.5101,1.1601,1.8949,8.3219,1.5075,1.4335,3.3426,2.7544,2.1929,12.3067,6.4624,3.9583,4.0647,6.5435,2.8594,5.2061,4.5738,3.749,1.4482,1.4977,3.7678
2014/3/17,0.6122,0.4444,1.7812,2.7534,1.0799,1.5091,2.3146,1.3592,2.0253,2.5873,1.0853,0.3565,0.3191,2.3044,1.2121,-0.2697,0.4524,0.8281,0.4378,1.8437,0.3961,0.7054,0.5037,0.4509,0.2168,1.868,0.2113,0.1194,0.1114,0.3364,0.1835,0.0552,5089917684,2847549656,1860131520,2068920000,3121786418,6625586897,22921221202,6056216877,21892314080,2316681223,10097455866,3121786418,6625586897,22921221202,2316681223,21892314080,11.8241,72.1253,228.8366,27.4431,30.8569,21.9335,52.5147,12.1552,21.4139,262.9291,27.1076,11.3813,12.5701,19.2031,135.8161,12.0478,1.0237,1.7129,0.7719,2.6476,4.1071,2.0299,5.2992,2.2701,2.671,16.2991,1.4616,1.5149,1.1634,1.9378,8.4193,1.5028,1.4423,3.3574,2.8034,2.2532,12.4396,6.5599,4.0499,4.1199,6.6761,2.9334,5.2626,4.5882,3.7595,1.4809,1.5152,3.7561
