ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2018/2/26,0,1.5444,3.3595,0.3261,1.9531,3.0612,0,2.8747,1.8595,2.4306,2.3832,6.3835,0,5.6686,1.9108,5.3452,0,2.2059,3.3124,0,4.1586,4.0226,0,6.3614,,,0.5312,2.0305,1.046,1.5907,0,1.6523,3.7121,,0.2538,1.244,1.8315,1.111,1.2146,,1.0702,0.6206,1.0378,0.3943,24.3092,,5.5982,0.7891,2.8048,,0.5983,2.2506,,2.7401,6.9362,,27.0239,,,1.1953,3.2299,0.3725,0.8738,,2.0265,2.5649,1458670037,4654363437,83926910792,4785263290,8834878689,1748863163,11720341044,8263325644,1731577753,2947469183,3556712036,759817200,7080859426,12226904238,3195508064,1942251681,3446821537,3472891342,4116466912,4227840000,4882145921,5252956224,2454377308,1047330000,,,4320063315,2129702364,3894912000,4727748652,1444822400,1621251000,1274000000,27.0203,36.4628,29.455,28.5694,34.6271,46.6076,27.8372,-47.4408,205.0319,38.1941,31.7925,43.2387,41.742,71.3689,28.2005,-11.0923,-19.0974,22.9068,67.8893,935.4583,23.4972,23.4237,-41.723,55.89,,,58.3092,20.3381,37.8673,19.7814,60.2868,72.1627,40.2185,1.7937,2.9737,17.0515,7.4375,1.9199,2.0682,7.3441,1.7419,2.4008,1.9992,2.2418,5.9498,2.0572,2.5711,2.4028,1.8217,5.9731,1.9196,1.4445,6.6401,1.9316,2.0058,12.0992,8.7478,,,3.4912,2.7425,2.1606,1.5143,6.0692,3.5046,4.2234,6.4033,2.9216,14.7224,3.8943,1.3794,3.751,9.7812,0.7733,11.6669,1.7091,1.7546,3.7711,7.3926,1.0416,4.2368,0.4997,1.5107,1.6343,1.7913,11.6925,4.6945,3.1444,3.5294,8.3037,,,3.2383,13.4554,0.9525,0.9666,1.558,2.4231,0.6202
2018/2/27,0,-0.1901,2.4205,-2.3835,0.3831,0,0,-0.3992,-0.1014,0.8475,0.0931,9.9926,0,3.8514,0.5625,-0.8457,0,1.1511,1.9064,0,4.364,4.749,0,1.8046,,,-0.4624,-0.995,-1.0352,3.6534,0,-1.8927,0.7221,,0.2117,1.1851,1.5042,1.0563,1.2278,,1.1583,0.3971,1.0681,0.2245,29.6567,,7.7254,0.6763,2.3929,,0.8069,2.4788,,3.2638,9.1564,,28.379,,,1.3245,2.5994,0.2405,1.2609,,1.8166,3.2739,1458670037,4645514837,85958336710,4671205010,8868728799,1748863163,11720341044,8230338316,1729821589,2972447736,3560023686,835742400,7080859426,12697816643,3213482797,1925826719,3446821537,3512867070,4194943751,4227840000,5095201500,5502418188,2454377308,1033649289,,,4300089443,2108511296,3854592000,4900474334,1444822400,1590566000,1283200000,27.0203,36.3935,30.1679,27.8884,34.7597,46.6076,27.8372,-47.2514,204.824,38.5178,31.8221,47.5593,41.742,74.1177,28.3591,-10.9985,-19.0974,23.1704,69.1835,935.4583,24.5226,24.5361,-41.723,56.8986,,,58.0396,20.1357,37.4753,20.5041,60.2868,70.7969,40.5089,1.7937,2.968,17.4643,7.2602,1.9273,2.0682,7.3441,1.735,2.3984,2.0161,2.2439,6.5444,2.0572,2.6701,2.4163,1.8063,5.9731,1.9417,1.4721,6.6401,2.0159,2.1011,12.0992,8.9056,,,3.4751,2.7152,2.1382,1.5697,6.0692,3.4383,4.2539,6.4033,2.916,15.0788,3.8015,1.3847,3.751,9.7812,0.7702,11.6551,1.7236,1.7563,4.1479,7.3926,1.0817,4.2607,0.4955,1.5107,1.6531,1.8255,11.6925,4.8994,3.2937,3.5294,8.4536,,,3.2233,13.3215,0.9426,1.0019,1.558,2.3773,0.6247
2018/2/28,0,0.1905,1.418,-1.3319,0.7634,-1.3201,0,-4.008,2.4365,10.084,-0.9302,-5.3877,0,-3.3113,5.5935,-0.2132,0,2.1337,0.4252,0,-0.8897,-1.8782,0,-2.8362,,,0.0664,-0.3015,-0.8368,-0.4028,0,-1.4526,-0.1247,,0.2265,1.1218,1.0681,1.2754,1.3875,,2.1144,0.6996,2.9473,0.2019,31.2323,,5.0226,1.2556,2.1203,,1.1559,2.6252,,2.6038,6.5133,,17.4948,,,0.885,1.8935,0.1955,0.7415,,1.3193,1.6862,1458670037,4654363437,87177192261,4608991403,8936429019,1725775860,11720341044,7900465037,1771969526,3272190364,3526907186,790714800,7080859426,12277359139,3393230125,1921720479,3446821537,3587821559,4212779396,4227840000,5049870526,5399069660,2454377308,1159731830,,,4302942853,2102153975,3822336000,4880734256,1444822400,1567462000,1281600000,27.0203,36.4628,30.5957,27.517,35.0251,45.9923,27.8372,-45.3575,209.8146,42.4019,31.5261,44.997,41.742,71.6634,29.9454,-10.975,-19.0974,23.6648,69.4777,935.4583,24.3044,24.0753,-41.723,55.2849,,,58.0781,20.075,37.1617,20.4215,60.2868,69.7685,40.4584,1.7937,2.9737,17.7119,7.1635,1.942,2.0409,7.3441,1.6654,2.4568,2.2194,2.223,6.1918,2.0572,2.5817,2.5515,1.8024,5.9731,1.9832,1.4783,6.6401,1.9979,2.0616,12.0992,8.6531,,,3.4774,2.707,2.1203,1.5633,6.0692,3.3884,4.2486,6.4033,2.9216,15.2926,3.7509,1.3953,3.7015,9.7812,0.7393,11.9391,1.8974,1.7399,3.9244,7.3926,1.0459,4.499,0.4944,1.5107,1.6883,1.8332,11.6925,4.8558,3.2319,3.5294,8.2138,,,3.2255,13.2814,0.9347,0.9978,1.558,2.3427,0.6239
2018/3/1,0,2.6616,-0.2663,0.4499,1.5152,3.8462,0,4.1754,1.8831,6.8702,0.1878,0.7386,0,6.4384,-1.0594,2.9915,0,2.0891,2.6249,0,2.5135,3.3663,0,2.0328,,,0.1326,1.9153,4.6414,1.82,0,4.2377,2.372,,0.4112,0.7146,0.8847,1.5352,3.409,,1.2727,1.1271,6.5545,0.6611,21.3938,,6.8333,0.6176,2.8236,,1.5185,2.8844,,2.559,7.5857,,18.9345,,,0.9751,2.7137,0.986,0.6682,,3.3474,3.4357,1458670037,4778243833,86945029299,4629729272,9071829459,1792151855,11720341044,8230338316,1805336643,3496997336,3533530486,796555200,7080859426,13067819248,3357280660,1979207844,3446821537,3662776049,4323360396,4227840000,5176797254,5580820520,2454377308,1183307301,,,4308649674,2142417005,3999744000,4969564606,1444822400,1633886000,1312000000,27.0203,37.4333,30.5142,27.6408,35.5558,47.7612,27.8372,-47.2514,213.7655,45.315,31.5853,45.3293,41.742,76.2774,29.6281,-11.3033,-19.0974,24.1592,71.3014,935.4583,24.9153,24.8857,-41.723,56.4087,,,58.1551,20.4595,38.8865,20.7932,60.2868,72.7251,41.4181,1.7937,3.0528,17.6647,7.1958,1.9714,2.1194,7.3441,1.735,2.5031,2.3719,2.2272,6.2375,2.0572,2.7479,2.5245,1.8563,5.9731,2.0246,1.5171,6.6401,2.0481,2.131,12.0992,8.829,,,3.482,2.7589,2.2187,1.5918,6.0692,3.532,4.3494,6.4033,2.9993,15.2518,3.7678,1.4164,3.8439,9.7812,0.7702,12.1639,2.0278,1.7432,3.9534,7.3926,1.1132,4.4513,0.5092,1.5107,1.7236,1.8813,11.6925,4.9779,3.3407,3.5294,8.3808,,,3.2297,13.5357,0.9781,1.016,1.558,2.442,0.6387
2018/3/2,0,-1.1111,-2.6702,0.4479,-1.4925,0.161,0,0.6012,-1.5564,-3.7143,-1.7807,-4.7304,0,-1.8018,-2.0821,-2.4896,0,-2.3192,-1.8152,0,-1.4886,-4.7254,0,-7.433,,,-0.0662,-1.8793,3.629,-1.6882,0,-2.563,-2.8659,,0.2303,0.6054,0.8279,1.1953,1.9644,,1.2155,0.4933,3.6216,0.3661,18.1102,,4.7963,0.3879,2.4862,,1.0241,2.3129,,2.1335,6.3894,,16.0755,,,1.2555,2.1535,1.0763,0.6194,,1.3566,1.7395,1458670037,4725152234,84623399678,4650467141,8936429019,1795037768,11720341044,8279819308,1777238019,3367108864,3470609137,758875200,7080859426,12832363045,3287378921,1929932960,3446821537,3577827627,4244883558,4227840000,5099734598,5317103586,2454377308,1095352659,,,4305796263,2102153975,4144896000,4885669275,1444822400,1592010000,1274400000,27.0203,37.0173,29.6994,27.7646,35.0251,47.8381,27.8372,-47.5354,210.4384,43.6319,31.0228,43.1851,41.742,74.903,29.0112,-11.0219,-19.0974,23.5989,70.0072,935.4583,24.5444,23.7098,-41.723,52.2159,,,58.1166,20.075,40.2977,20.4422,60.2868,70.8611,40.2311,1.7937,3.0189,17.1931,7.228,1.942,2.1228,7.3441,1.7454,2.4641,2.2838,2.1876,5.9425,2.0572,2.6984,2.4719,1.8101,5.9731,1.9776,1.4896,6.6401,2.0176,2.0303,12.0992,8.1727,,,3.4797,2.707,2.2993,1.5649,6.0692,3.4414,4.2247,6.4033,2.966,14.8446,3.7846,1.3953,3.8501,9.7812,0.7748,11.9746,1.9524,1.7121,3.7664,7.3926,1.0931,4.3586,0.4965,1.5107,1.6836,1.8472,11.6925,4.9038,3.1828,3.5294,7.7579,,,3.2276,13.2814,1.0136,0.9988,1.558,2.3794,0.6204
2018/3/5,0,-0.5618,1.6461,-1.0033,6.0606,0.4823,0,-1.1952,-0.6917,0.1484,-1.7653,2.8798,0,2.228,1.7011,0,0,1.257,-0.2521,0,-0.3556,3.7534,0,9.989,,,0.0663,-0.1008,-1.3619,5.3535,0,1.7007,2.1971,,0.2513,0.6915,0.6149,3.0007,1.079,,0.8112,0.2996,2.363,0.4068,15.3114,,4.8623,0.6246,1.6419,,0.6047,1.5808,,1.3351,4.5979,,17.1618,,,0.7404,1.3066,0.4863,1.2701,,1.3631,2.7073,1458670037,4698606435,86016377451,4603806936,9478030778,1803695506,11720341044,8180857324,1764944870,3372104574,3409343613,780729600,7080859426,13118274148,3343300312,1929932960,3446821537,3622800321,4234182170,4227840000,5081602208,5516673158,2454377308,1204767025,,,4308649674,2100034869,4088448000,5147225307,1444822400,1619085000,1302400000,27.0203,36.8094,30.1883,27.486,37.1478,48.0689,27.8372,-46.9673,208.9828,43.6966,30.4752,44.4287,41.742,76.5719,29.5047,-11.0219,-19.0974,23.8955,69.8307,935.4583,24.4572,24.5997,-41.723,57.4317,,,58.1551,20.0548,39.7489,21.5366,60.2868,72.0663,41.115,1.7937,3.0019,17.4761,7.1555,2.0597,2.1331,7.3441,1.7246,2.4471,2.2872,2.1489,6.1136,2.0572,2.7585,2.514,1.8101,5.9731,2.0025,1.4858,6.6401,2.0105,2.1065,12.0992,8.9891,,,3.482,2.7043,2.2679,1.6487,6.0692,3.5,4.3176,6.4033,2.9493,15.0889,3.7467,1.4799,3.8686,9.7812,0.7655,11.8918,1.9553,1.6819,3.8749,7.3926,1.1175,4.4328,0.4965,1.5107,1.7048,1.8425,11.6925,4.8863,3.3023,3.5294,8.5328,,,3.2297,13.268,0.9998,1.0523,1.558,2.4199,0.634
2018/3/6,0,2.2599,0,0.3378,-1.4286,10.08,0,1.6129,0.199,-0.1481,0.6314,0.6033,0,-2.9487,-0.2987,1.4894,0,0.5517,0.4212,0,0.8029,-1.938,0,10.01,,,4.7682,9.9899,0.5917,0.6711,0,0.3344,-0.0921,,0.3129,0.6481,0.5627,2.3298,1.085,,1.0234,0.4665,1.9003,0.3017,18.8928,,4.6742,0.3442,2.3591,,0.8635,1.7912,,2.3373,4.7313,,38.2982,,,1.7895,4.0424,0.4079,1.6138,,2.57,2.881,1458670037,4804789632,86016377451,4619360338,9342630338,1985508013,11720341044,8312806636,1768457198,3367108864,3430869338,785439600,7080859426,12731453244,3333314349,1958676642,3446821537,3642788185,4252017816,4227840000,5122400085,5409760887,2454377308,1325364628,,,4514095221,2309826445,4112640000,5181770444,1444822400,1624500000,1301200000,27.0203,37.6412,30.1883,27.5789,36.6171,52.9142,27.8372,-47.7248,209.3987,43.6319,30.6676,44.6968,41.742,74.314,29.4166,-11.1861,-19.0974,24.0274,70.1248,935.4583,24.6535,24.123,-41.723,63.1807,,,60.9281,22.0583,39.9841,21.6811,60.2868,72.3073,41.0772,1.7937,3.0698,17.4761,7.1797,2.0303,2.3481,7.3441,1.7524,2.4519,2.2838,2.1625,6.1505,2.0572,2.6772,2.5065,1.8371,5.9731,2.0135,1.4921,6.6401,2.0266,2.0657,12.0992,9.8889,,,3.6481,2.9745,2.2814,1.6598,6.0692,3.5117,4.3136,6.4033,3.016,15.0889,3.7593,1.4587,4.2586,9.7812,0.7779,11.9154,1.9524,1.6925,3.8983,7.3926,1.0845,4.4195,0.5039,1.5107,1.7142,1.8503,11.6925,4.9256,3.2383,3.5294,9.3869,,,3.3837,14.5934,1.0057,1.0594,1.558,2.428,0.6335
2018/3/7,0,-2.5783,-3.0364,-0.6734,-2.8986,10.0291,0,-1.7857,-0.5958,-1.1869,-1.2066,5.5409,0,2.5099,0.0599,10.0629,0,-1.2346,-4.5302,0,-1.6814,0.9881,0,10.0114,,,-2.4652,-1.9266,-1.7647,-0.4762,9.973,4.1556,-0.953,,0.2428,0.6518,1.1885,1.2995,1.2331,,0.8596,0.2001,1.2703,0.261,35.0842,,6.1607,0.4358,11.7422,,0.6524,4.7752,,1.4388,4.6792,,33.5863,,,1.3966,7.3416,0.4047,0.6301,10.7061,4.5694,1.8275,1458670037,4680909236,83404544127,4588253534,9071829459,2184635997,11720341044,8164363660,1757920214,3327143180,3389473714,828960000,7080859426,13051000947,3335311542,2155776179,3446821537,3597815491,4059392848,4227840000,5036271234,5463217023,2454377308,1458052215,,,4402812216,2265325201,4040064000,5157095346,1588915200,1692007000,1288800000,27.0203,36.6707,29.2716,27.3932,35.5558,58.221,27.8372,-46.8726,208.151,43.114,30.2976,47.1734,41.742,76.1792,29.4342,-12.3117,-19.0974,23.7307,66.948,935.4583,24.239,24.3613,-41.723,69.5059,,,59.426,21.6333,39.2785,21.5779,66.2992,75.3121,40.6857,1.7937,2.9906,16.9454,7.1313,1.9714,2.5836,7.3441,1.7211,2.4373,2.2567,2.1364,6.4913,2.0572,2.7444,2.508,2.0219,5.9731,1.9887,1.4245,6.6401,1.9925,2.0861,12.0992,10.8789,,,3.5581,2.9172,2.2411,1.6519,6.6745,3.6576,4.2725,6.4033,2.9382,14.6308,3.734,1.4164,4.6857,9.7812,0.764,11.8444,1.9293,1.6721,4.1143,7.3926,1.1118,4.4222,0.5546,1.5107,1.693,1.7665,11.6925,4.8428,3.2703,3.5294,10.3267,,,3.3003,14.3123,0.988,1.0543,1.7134,2.5289,0.6274
2018/3/8,0,2.2684,1.9485,0,0.7463,10.0396,0,2.4242,-0.2997,-0.6006,0.3908,2.9545,0,-1.0309,-0.1198,-3.2381,0,0.5556,0.1757,0,0.09,-0.7828,0,9.9917,,,-0.9721,2.3386,-0.5988,0.0957,-2.6961,-1.1735,0.1552,,0.2987,0.6439,1.3119,0.8895,1.5123,,1.1576,0.4636,1.3366,0.2088,30.3231,,6.2864,0.2758,8.7751,,0.7386,2.1789,,1.0998,3.8629,,28.4638,,,0.7026,6.1056,0.3654,0.5294,10.6939,2.6867,1.5615,1458670037,4787092432,85029684862,4588253534,9139529678,2403965371,11720341044,8362287628,1752651722,3307160338,3402720313,853452000,7080859426,12916454546,3331317157,2085970093,3446821537,3617803355,4066527106,4227840000,5040804331,5420452114,2454377308,1603736537,,,4360011061,2318302872,4015872000,5162030366,1546076800,1672152000,1290800000,27.0203,37.5026,29.842,27.3932,35.8211,64.0662,27.8372,-48.0089,207.5272,42.8551,30.416,48.5671,41.742,75.3939,29.399,-11.913,-19.0974,23.8626,67.0657,935.4583,24.2608,24.1706,-41.723,76.4508,,,58.8483,22.1392,39.0433,21.5985,64.5117,74.4283,40.7489,1.7937,3.0585,17.2756,7.1313,1.9861,2.843,7.3441,1.7628,2.43,2.2431,2.1448,6.6831,2.0572,2.7161,2.505,1.9565,5.9731,1.9997,1.427,6.6401,1.9943,2.0698,12.0992,11.9659,,,3.5235,2.9854,2.2277,1.6534,6.4945,3.6147,4.2791,6.4033,3.0049,14.9159,3.734,1.427,5.1561,9.7812,0.7825,11.8089,1.9177,1.6787,4.2358,7.3926,1.1003,4.4169,0.5367,1.5107,1.7025,1.7696,11.6925,4.8471,3.2447,3.5294,11.3585,,,3.2682,14.647,0.9821,1.0553,1.6672,2.4992,0.6284
2018/3/9,0,1.2939,0,1.4689,1.4815,9.964,0,1.5779,1.6032,3.0211,7.5912,-0.7064,0,4.6875,0.1199,3.937,0,4.2818,10,0,4.3165,4.9967,0,1.0177,,,0.4581,-0.5484,1.6064,4.3977,-0.5668,1.5328,4.4623,,0.3723,0.846,2.317,1.4506,4.9434,,1.3817,0.6819,2.6215,1.6578,26.4627,,7.0998,0.5977,9.037,,1.6632,3.8883,,3.8015,8.2314,,46.2213,,,0.6002,3.8996,0.7514,1.1815,6.1711,2.4117,5.1115,1458670037,4849032630,85029684862,4655651608,9274930118,2643496134,11720341044,8494236939,1780750347,3407074547,3661029009,847423200,7080859426,13521913353,3335311542,2168094900,3756218684,3772709300,4473179816,4227840000,5258393007,5691296533,2454377308,1620058017,,,4379984933,2305588231,4080384000,5389041261,1537314400,1697783000,1348400000,27.0203,37.9878,29.842,27.7956,36.3518,70.4497,27.8372,-48.7664,210.8543,44.1498,32.725,48.2241,41.742,78.9279,29.4342,-12.3821,-19.0974,24.8843,73.7722,935.4583,25.308,25.3784,-41.723,77.2288,,,59.1179,22.0178,39.6705,22.5484,64.1461,75.5691,42.5672,1.7937,3.0981,17.2756,7.2361,2.0156,3.1263,7.3441,1.7906,2.469,2.3109,2.3076,6.6359,2.0572,2.8434,2.508,2.0335,5.9731,2.0854,1.5697,6.6401,2.0804,2.1732,12.0992,12.0877,,,3.5397,2.969,2.2635,1.7261,6.4577,3.6701,4.47,6.4033,3.0438,14.9159,3.7889,1.4481,5.6699,9.7812,0.7949,11.9983,1.9756,1.8061,4.2059,7.3926,1.1519,4.4222,0.5578,1.5107,1.7753,1.9465,11.6925,5.0563,3.4068,3.5294,11.4741,,,3.2832,14.5667,0.9978,1.1018,1.6578,2.5375,0.6564
2018/3/12,0,2.7372,3.6177,0.4454,1.4599,10.0437,0,2.3301,1.5779,4.3988,-1.2212,2.5789,0,2.9851,2.515,4.9242,0,3.4437,9.9681,0,3.0172,1.315,0,-0.056,,,0.7818,4.0441,0.3953,2.1062,0.95,4.5928,3.2038,,0.4274,1.0548,1.767,1.7511,10.7802,,1.6086,0.9936,3.4852,1.4851,23.9352,,6.2964,2.7923,10.4809,,1.8647,7.4682,,4.9124,6.6387,,33.5761,,,0.7547,5.2319,0.802,1.4828,5.5863,3.5859,6.3101,1458670037,4981761625,88105844109,4676389478,9410330558,2909000112,11720341044,8692160907,1808848972,3556945862,3616321734,869277600,7080859426,13925552557,3419193628,2274857148,3756218684,3902630415,4919070946,4227840000,5417051417,5766135122,2454377308,1619151268,,,4414225858,2398828932,4096512000,5502546709,1551918400,1775759000,1391600000,27.0203,39.0276,30.9216,27.9194,36.8825,77.5255,27.8372,-49.9027,214.1814,46.0919,32.3253,49.4677,41.742,81.284,30.1745,-12.9918,-19.0974,25.7413,81.1259,935.4583,26.0716,25.7121,-41.723,77.1856,,,59.5801,22.9082,39.8273,23.0233,64.7554,79.0399,43.931,1.7937,3.1829,17.9006,7.2683,2.045,3.4402,7.3441,1.8323,2.5079,2.4126,2.2794,6.807,2.0572,2.9283,2.571,2.1336,5.9731,2.1572,1.7262,6.6401,2.1432,2.2018,12.0992,12.0809,,,3.5673,3.0891,2.2724,1.7625,6.519,3.8386,4.6133,6.4033,3.1271,15.4555,3.8057,1.4693,6.2393,9.7812,0.8134,12.1876,2.0625,1.784,4.3144,7.3926,1.1863,4.5334,0.5853,1.5107,1.8365,2.1406,11.6925,5.2089,3.4516,3.5294,11.4677,,,3.3089,15.1558,1.0018,1.125,1.6735,2.6541,0.6775
2018/3/13,0,-1.2433,-2.5692,-0.8869,-0.3597,0,0,1.1385,-1.4563,-2.5281,-1.1905,-4.6381,0,-1.9324,-2.1612,3.9711,0,1.9206,-0.0725,0,-1.9247,-1.8541,0,-1.4374,,,0.1939,-3.6219,0,-2.4215,-1.5056,0.2033,-2.7307,,0.3773,0.7786,1.3966,2.1549,,,2.1298,0.6806,2.2857,0.8244,18.5796,,4.1163,1.0507,10.6175,,2.5314,8.1971,,2.6873,4.2306,,37.9473,,,0.8346,3.7782,0.4892,1.1456,4.031,2.4328,3.3297,1458670037,4919821428,85842255229,4634913739,9376480448,2909000112,11720341044,8791122891,1782506511,3467023073,3573270285,828960000,7080859426,13656459754,3345297505,2365194436,3756218684,3977584904,4915503817,4227840000,5312790176,5659222852,2454377308,1595878046,,,4422786089,2311945552,4096512000,5369301183,1528552000,1779369000,1353600000,27.0203,38.5424,30.1272,27.6718,36.7498,77.5255,27.8372,-50.4709,211.0622,44.9266,31.9405,47.1734,41.742,79.7133,29.5224,-13.5077,-19.0974,26.2357,81.0671,935.4583,25.5698,25.2354,-41.723,76.0761,,,59.6956,22.0785,39.8273,22.4658,63.7805,79.2006,42.7314,1.7937,3.1433,17.4407,7.2038,2.0376,3.4402,7.3441,1.8532,2.4714,2.3516,2.2523,6.4913,2.0572,2.8717,2.5155,2.2184,5.9731,2.1986,1.7249,6.6401,2.1019,2.1609,12.0992,11.9073,,,3.5743,2.9772,2.2724,1.7198,6.4209,3.8464,4.4873,6.4033,3.0882,15.0584,3.772,1.464,6.2393,9.7812,0.8226,12.0101,2.0104,1.7628,4.1143,7.3926,1.1633,4.4354,0.6085,1.5107,1.8718,2.139,11.6925,5.1086,3.3876,3.5294,11.3028,,,3.3153,14.6068,1.0018,1.0977,1.6483,2.6594,0.659
2018/3/14,0,-1.0791,-1.217,-1.0067,-2.1661,0,0,-2.0638,-0.9852,-0.1441,-2.6877,-0.9773,0,-1.2315,-3.8806,-3.125,0,-1.6332,-0.0726,0,-1.5358,-3.2116,0,-2.4621,,,0.5161,-0.6416,-0.7874,0.1838,0.6369,-0.8318,-1.8913,,0.2532,0.4114,0.9892,1.4044,,,1.3689,0.6675,1.3527,0.825,9.9379,,3.27,1.2297,6.8308,,1.4122,4.5911,,1.9406,3.9911,,26.0744,,,1.0399,2.383,0.5064,0.8854,2.836,2.2679,2.567,1458670037,4866729830,84797521900,4588253534,9173379788,2909000112,11720341044,8609692587,1764944870,3462027363,3477232437,820858800,7080859426,13488276752,3215479989,2291282110,3756218684,3912624347,4911936688,4227840000,5231194423,5477471992,2454377308,1556585595,,,4445613372,2297111804,4064256000,5379171222,1538288000,1764568000,1328000000,27.0203,38.1265,29.7605,27.3932,35.9538,77.5255,27.8372,-49.4293,208.9828,44.8619,31.0821,46.7124,41.742,78.7316,28.3767,-13.0856,-19.0974,25.8072,81.0083,935.4583,25.1771,24.4249,-41.723,74.2031,,,60.0037,21.9368,39.5137,22.5071,64.1867,78.5418,41.9232,1.7937,3.1094,17.2284,7.1313,1.9935,3.4402,7.3441,1.815,2.4471,2.3482,2.1917,6.4278,2.0572,2.8363,2.4178,2.149,5.9731,2.1627,1.7237,6.6401,2.0697,2.0915,12.0992,11.6141,,,3.5927,2.9581,2.2545,1.723,6.4618,3.8144,4.4024,6.4033,3.0549,14.8751,3.734,1.4323,6.2393,9.7812,0.8057,11.8918,2.0075,1.7154,4.074,7.3926,1.149,4.2633,0.5895,1.5107,1.8412,2.1375,11.6925,5.0302,3.2788,3.5294,11.0246,,,3.3324,14.5131,0.9939,1.0997,1.6588,2.6373,0.6465
2018/3/15,0,-2.1818,0,-1.3559,-0.738,7.1429,0,-0.5747,0.398,4.1847,-1.0952,-5.4854,0,2.1197,0.1242,-1.2545,0,-1.788,-4.4299,0,-1.8198,-1.8868,0,-3.2621,,,-1.027,-0.0923,-2.381,-0.2752,-5.443,-2.189,-3.4639,,0.3596,0.4904,1.0994,1.0223,33.5118,,1.0201,0.6136,4.0632,0.5241,16.2102,,3.9577,1.1594,4.8317,,1.5121,4.9154,,2.5665,4.6417,,27.828,,,0.7383,1.8915,0.5958,0.8018,3.8999,2.2343,3.7482,1458670037,4760546633,84797521900,4526039927,9105679568,3116785835,11720341044,8560211595,1771969526,3606902967,3439148463,775831200,7080859426,13774187856,3219474374,2262538427,3756218684,3842666823,4694341817,4227840000,5135999377,5374123464,2454377308,1505807657,,,4399958806,2294992697,3967488000,5364366164,1454558400,1725941000,1282000000,27.0203,37.2946,29.7605,27.0218,35.6884,83.063,27.8372,-49.1452,209.8146,46.7392,30.7416,44.15,41.742,80.4005,28.412,-12.9214,-19.0974,25.3458,77.4197,935.4583,24.719,23.9641,-41.723,71.7825,,,59.3875,21.9166,38.5729,22.4451,60.693,76.8225,40.471,1.7937,3.0415,17.2284,7.0346,1.9788,3.686,7.3441,1.8045,2.4568,2.4464,2.1677,6.0752,2.0572,2.8965,2.4209,2.1221,5.9731,2.124,1.6473,6.6401,2.032,2.0521,12.0992,11.2352,,,3.5558,2.9554,2.2008,1.7182,6.1101,3.7309,4.2499,6.4033,2.9882,14.8751,3.6834,1.4217,6.685,9.7812,0.801,11.9391,2.0915,1.6966,3.8506,7.3926,1.1734,4.2686,0.5821,1.5107,1.8083,2.0428,11.6925,4.9386,3.2169,3.5294,10.6649,,,3.2982,14.4997,0.9702,1.0967,1.5685,2.5796,0.6241
