ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2014/11/6,2.5605,0.9774,2.6221,1.1325,5.3521,0,0.5562,0.1336,3.6693,2.2629,0.1646,1.3029,0,1.442,-1.12,,,2.6027,1.7395,0.8398,0.4881,0.8361,0.325,3.0914,3.2,5.3211,-1.3682,2.9007,,,,,,,,-0.0876,-0.6605,-1.5034,,,,,,2.2299,1.759,5.4587,0.7709,11.7699,,2.34,0.8902,10.2995,2.9835,1.6426,3.1543,2.0828,1.6296,0.4903,,,3.1956,2.2661,1.2663,1.5365,3.0983,0.3581,2.2305,3.8995,10.2123,8.7201,11.532,,,,,,,,1.7492,1.8123,2.9742,0.0859,,,,,9542940608,17324700000,14514987786,15413958232,4064602170,2402661579,2589734964,8793439712,3680825348,7928955356,5940077279,3409049607,3306914396,4750904340,8740992000,,,1299970791,3538406953,2477751975,2927003108,4261729611,15265221120,1459553063,1061238908,2327886159,1227167500,2917458000,,,,,,,,23620998442,4589539073,5347321860,571500000,,,,,323.6452,133.6873,66.1667,22.7136,45.7758,2566.6613,77.1092,233.1037,107.3268,26.274,32.1613,593.9938,82.7621,104.2746,262.2503,,,399.7222,435.4285,69.9447,59.3806,67.789,56.125,186.2251,142.0057,63.1985,89.2569,68.8575,,,,,,,,37.0453,-160.5819,241.7103,23.6431,,,,,3.5585,18.1498,8.9645,4.5948,3.7926,26.7163,3.9256,16.144,5.2451,3.7063,4.6296,4.1553,5.1526,2.9596,6.2458,,,2.9194,8.2331,3.72,5.4676,7.8093,14.6072,5.9773,5.7787,4.0204,15.7195,27.3226,,,,,,,,2.3422,61.1086,9.4719,3.1917,,,,,0.1226,4.5774,7.8386,6.3654,6.709,72.6339,5.3764,19.7999,19.496,7.8091,8.5318,9.3939,13.0561,6.7292,22.0758,,,10.244,20.5703,7.6982,11.5412,13.5738,17.6617,23.8455,12.5997,16.9082,23.7527,16.3775,,,,,,,,1.1072,25.3103,7.7509,1.1432,,,,
2014/11/7,-2.0804,0.1489,0,-0.8959,-1.3369,0,-1.6595,1.6206,-1.994,-4.0042,1.0682,-2.283,-0.8785,-2.2743,-2.9773,,,-2.4239,-2.0167,-1.5764,-3.0358,-3.0956,-0.324,-0.4781,-1.8992,-1.9164,-0.4035,-1.9479,,,,,,,,-2.6293,0.266,-2.0933,9.9738,,,,,1.5615,2.4124,,1.1634,8.6437,,2.9893,2.4176,7.3059,2.4299,3.3083,1.5042,1.5772,2.114,0.7049,,,3.5778,2.4262,1.2534,3.632,3.2405,0.2508,3.7933,3.2563,6.3754,4.8745,10.0031,,,,,,,,2.308,2.7497,4.3648,0.0143,,,,,9344405090,17350500000,14514987786,15275871260,4010262569,2402661579,2546758416,8935945408,3607429030,7611462940,6003529214,3331222430,3277863904,4642852500,8480742400,,,1268460788,3467049338,2438691638,2838144483,4129802105,15215765760,1452575625,1041083595,2283275100,1222215500,2860629600,,,,,,,,22999938010,4601745294,5235384900,628500000,,,,,316.9119,133.8864,66.1667,22.5101,45.1639,2566.6613,75.8296,236.8814,105.1867,25.2219,32.5049,580.4331,82.0351,101.9031,254.4422,,,390.0333,426.6474,68.8421,57.5779,65.6905,55.9432,185.3348,139.3087,61.9873,88.8968,67.5162,,,,,,,,36.0712,-161.009,236.6505,26.0012,,,,,3.4845,18.1768,8.9645,4.5536,3.7419,26.7163,3.8605,16.4056,5.1406,3.5579,4.6791,4.0604,5.1073,2.8923,6.0599,,,2.8486,8.0671,3.6614,5.3016,7.5676,14.5598,5.9487,5.6689,3.9434,15.6561,26.7904,,,,,,,,2.2806,61.2712,9.2737,3.5101,,,,,0.12,4.5842,7.8386,6.3084,6.6193,72.6339,5.2871,20.1208,19.1072,7.4964,8.6229,9.1794,12.9414,6.5762,21.4185,,,9.9957,20.1555,7.5768,11.1909,13.1536,17.6045,23.7315,12.3604,16.5841,23.6569,16.0584,,,,,,,,1.0781,25.3776,7.5886,1.2572,,,,
2014/11/10,-0.4249,0.4461,0,-0.565,-0.1355,0,-3.8125,-1.7824,-1.8311,1.0977,-0.0813,-2.6983,-1.034,-1.6,-3.002,,,-1.3865,-2.1477,0.1511,-3.8823,-1.3691,-0.5056,0.0437,2.2521,2.4867,9.3695,1.3011,,,,,,,,0.9901,0.5305,-1.6036,10.0239,,,,,1.0544,1.4389,,0.7913,4.7979,,7.5768,0.9095,4.6871,1.1674,1.923,2.0088,2.18,2.0101,1.0089,,,3.5195,2.0769,1.4939,2.8386,2.2966,0.2375,4.1374,4.3057,6.5595,4.4359,5.4266,,,,,,,,1.4567,2.4127,2.7389,0.0208,,,,,9304697986,17427900000,14514987786,15189566902,4004828608,2402661579,3240135897,8776674336,3541372344,7695013576,5998648296,3241337521,3243971663,4568566860,8226150400,,,1250873810,3392589218,2442376575,2727959788,4073261745,15138835200,1453209938,1064529571,2340052812,1336730500,2897848200,,,,,,,,23227660168,4626157736,5151432180,691500000,,,,,315.5653,134.4836,66.1667,22.3829,45.1027,2566.6613,72.9386,232.6593,103.2606,25.4988,32.4784,564.7716,81.1869,100.2726,246.8039,,,384.6256,417.4845,68.9461,55.3425,64.7911,55.6604,185.4157,142.446,63.5288,97.2259,68.3946,,,,,,,,36.4284,-161.8632,232.8557,28.6075,,,,,3.4697,18.2579,8.9645,4.5279,3.7368,26.7163,3.7133,16.1132,5.0464,3.597,4.6753,3.9509,5.0545,2.846,5.8779,,,2.8091,7.8938,3.6669,5.0957,7.464,14.4862,5.9513,5.7966,4.0414,17.123,27.139,,,,,,,,2.3032,61.5962,9.125,3.8619,,,,,0.1195,4.6046,7.8386,6.2728,6.6103,72.6339,5.0856,19.7622,18.7573,7.5787,8.6159,8.9317,12.8076,6.4709,20.7755,,,9.8571,19.7226,7.5883,10.7564,12.9736,17.5155,23.7419,12.6388,16.9965,25.8734,16.2674,,,,,,,,1.0887,25.5122,7.4669,1.3832,,,,
2014/11/11,-6.1166,-6.2423,0,-2.3864,-4.2062,0,-2.2742,-3.9351,-7.0466,-5.5375,-5.4516,-2.8407,-3.9801,-5.0259,-0.9629,,,-5.0967,-4.481,-4.5866,1.9544,-5.9572,-3.1942,-5.718,-1.3524,-6.3778,0,-3.5078,,,,,,,,-2.6738,-6.7282,-5.2965,9.9783,,,,,1.3344,2.9378,,0.7859,8.1936,,3.9434,1.4076,6.2742,1.8815,3.474,1.8454,3.237,2.4227,1.0519,,,4.4961,2.4654,1.6892,2.7639,4.3672,0.403,4.974,7.2458,8.1113,4.6746,9.244,,,,,,,,2.5456,4.8739,4.3744,0.0273,,,,,8735562832,16340000000,14514987786,14827088601,3836375845,2402661579,3166448596,8431307590,3291824862,7268905332,5671626786,3149260296,3114858363,4338956700,8146944000,,,1187121015,3240566473,2330354475,2781274963,3830609368,14655271680,1370115000,1050132919,2190808542,1336730500,2796197400,,,,,,,,22606599736,4314899102,4878585840,760500000,,,,,296.2633,126.0888,66.1667,21.8488,43.2055,2566.6613,71.2798,223.504,95.9842,24.0868,30.7078,548.728,77.9556,95.233,244.4275,,,365.0225,398.7769,65.7838,56.4241,60.9314,53.8825,174.8136,140.5196,59.477,97.2259,65.9955,,,,,,,,35.4544,-150.9726,220.5224,31.4621,,,,,3.2574,17.1182,8.9645,4.4199,3.5796,26.7163,3.6288,15.4791,4.6908,3.3978,4.4204,3.8386,4.8534,2.703,5.8213,,,2.6659,7.5401,3.4987,5.1953,7.0193,14.0235,5.611,5.7182,3.7837,17.123,26.187,,,,,,,,2.2416,57.4519,8.6416,4.2472,,,,,0.1122,4.3172,7.8386,6.1231,6.3323,72.6339,4.9699,18.9845,17.4356,7.159,8.1462,8.678,12.2979,6.1457,20.5755,,,9.3547,18.8388,7.2402,10.9666,12.2007,16.956,22.3843,12.4679,15.9125,25.8734,15.6968,,,,,,,,1.0596,23.7957,7.0714,1.5213,,,,
2014/11/12,3.3333,2.5789,0,1.2224,1.1331,0,1.1968,2.8037,3.1773,0.5747,0.9466,-0.2088,-0.2073,2.0233,3.6458,,,1.1111,0.6223,0.8539,4.4089,0.6765,0.9749,1.1111,3.0161,2.4806,-2.1533,6.9057,,,,,,,,1.0989,1.1315,1.2428,9.9606,,,,,0.7811,1.5396,,0.4719,3.3109,,1.3265,0.5969,4.5807,1.0321,1.511,1.3968,0.8269,1.1797,0.7257,,,2.125,1.943,0.7752,3.7755,2.215,0.1926,1.6548,6.8411,5.9722,6.7594,14.3201,,,,,,,,1.1878,2.0268,2.7131,0.0292,,,,,9026748259,16761400000,14514987786,15008327752,3879847526,2402661579,3204344922,8667699392,3396414615,7310680650,5725316884,3142683352,3108402698,4426748820,8443968000,,,1200311249,3260732755,2350253138,2903899865,3856523700,14798142720,1385338500,1081805553,2245152923,1307947000,2989293900,,,,,,,,22855023909,4363723986,4939218360,836250000,,,,,306.1387,129.3405,66.1667,22.1158,43.6951,2566.6613,72.1329,229.7705,99.0339,24.2252,30.9985,547.582,77.794,97.1599,253.3389,,,369.0783,401.2585,66.3455,58.9119,61.3436,54.4078,176.756,144.7577,60.9524,95.1324,70.5529,,,,,,,,35.844,-152.681,223.2632,34.5959,,,,,3.366,17.5596,8.9645,4.4739,3.6202,26.7163,3.6723,15.9131,4.8399,3.4173,4.4622,3.8306,4.8433,2.7577,6.0336,,,2.6956,7.587,3.5286,5.4244,7.0668,14.1602,5.6734,5.8906,3.8775,16.7543,27.9954,,,,,,,,2.2662,58.102,8.7491,4.6703,,,,,0.1159,4.4285,7.8386,6.1979,6.404,72.6339,5.0294,19.5168,17.9895,7.2002,8.2233,8.6599,12.2724,6.2701,21.3257,,,9.4587,18.9561,7.3021,11.4501,12.2832,17.1213,22.633,12.8439,16.3072,25.3163,16.7807,,,,,,,,1.0713,24.065,7.1593,1.6728,,,,
2014/11/13,-3.2258,-1.4623,0,0.0575,-4.3417,0,-1.9711,-2.9594,-4.6461,-3.3143,-3.4101,-5.511,-0.7788,-1.1442,-3.8861,,,-3.2967,-4.5195,-4.3587,-2.0808,-4.4594,-1.2254,-0.4121,-6.5779,-3.5043,-5.6318,-4.9669,,,,,,,,-0.5435,-0.979,-4.4381,10.0448,,,,,0.828,2.2044,,0.6259,5.7877,,1.5469,1.2481,6.1507,1.4144,2.7581,2.793,1.7839,1.1502,0.5621,,,3.0188,3.3742,1.4612,2.2118,3.4677,0.3353,2.1916,6.3643,4.7752,4.342,12.2563,,,,,,,,1.3232,2.0723,3.5199,0.0471,,,,,8735562832,16516300000,14514987786,15016958188,3711394762,2402661579,3141184378,8411189139,3238612532,7068383806,5530080162,2969490478,3084193954,4376099520,8115827200,,,1160740548,3113363768,2247811875,2843476000,3684546772,14616806400,1379629688,1010644960,2166475237,1234286000,2840819700,,,,,,,,22730811822,4321002213,4720008480,920250000,,,,,296.2633,127.4492,66.1667,22.1285,41.798,2566.6613,70.7111,222.9707,94.4326,23.4223,29.9415,517.4049,77.1881,96.0483,243.4939,,,356.9109,383.1236,63.4537,57.686,58.6081,53.741,176.0276,135.2356,58.8164,89.7747,67.0486,,,,,,,,35.6492,-151.1862,213.3544,38.071,,,,,3.2574,17.3029,8.9645,4.4765,3.463,26.7163,3.5999,15.4422,4.615,3.3041,4.3101,3.6195,4.8056,2.7261,5.7991,,,2.6067,7.2441,3.3748,5.3115,6.7517,13.9867,5.65,5.5032,3.7417,15.8107,26.6049,,,,,,,,2.2539,57.5331,8.3608,5.1394,,,,,0.1122,4.3638,7.8386,6.2015,6.126,72.6339,4.9303,18.9392,17.1537,6.9616,7.9429,8.1827,12.1768,6.1983,20.4969,,,9.1468,18.0993,6.9838,11.2119,11.7355,16.9115,22.5398,11.999,15.7358,23.8905,15.9472,,,,,,,,1.0655,23.8294,6.8416,1.8408,,,,
2014/11/14,-2.5758,0.8071,0,0.5747,0.5857,0,-1.4745,-1.1361,-3.796,0.1182,0.4413,0.7752,-0.3663,1.2346,0.9062,,,-0.1263,-0.8969,-0.6557,-1.375,0.1279,-0.1128,-0.2299,0.9768,-1.7222,-2.2066,-4.5925,,,,,,,,7.377,-0.4237,-0.7905,10.0244,,,,,0.8751,1.3796,,0.538,2.729,,1.6824,0.7534,5.7967,0.8292,1.0843,1.4105,1.1667,1.0648,0.4016,,,1.823,1.5789,1.0225,1.7643,1.5261,0.2142,1.2669,3.7545,4.367,7.0427,12.5011,,,,,,,,4.9975,2.3776,2.0391,0.0568,,,,,8510555910,16649600000,14514987786,15103262545,3733130602,2402661579,3094866646,8315626496,3115673699,7076738869,5554484752,2992509784,3072896540,4430125440,8189376000,,,1159274967,3085441223,2233072125,2804378205,3689258469,14600321280,1376458125,1020516950,2129164170,1207050000,2710354500,,,,,,,,24407674989,4302692881,4682696160,1012500000,,,,,288.6323,128.4778,66.1667,22.2557,42.0428,2566.6613,69.6684,220.4375,90.848,23.45,30.0736,521.4157,76.9054,97.234,245.7005,,,356.4602,379.6875,63.0376,56.8928,58.683,53.6804,175.6229,136.5566,57.8035,87.7937,63.9694,,,,,,,,38.279,-150.5456,211.6678,41.8874,,,,,3.1735,17.4425,8.9645,4.5022,3.4833,26.7163,3.5468,15.2668,4.4398,3.308,4.3291,3.6476,4.788,2.7598,5.8517,,,2.6034,7.1792,3.3526,5.2385,6.7603,13.9709,5.637,5.5569,3.6772,15.4618,25.3831,,,,,,,,2.4202,57.2893,8.2947,5.6546,,,,,0.1093,4.399,7.8386,6.2371,6.1618,72.6339,4.8576,18.7241,16.5026,6.9698,7.9779,8.2461,12.1322,6.2749,20.6827,,,9.1353,17.937,6.938,11.0577,11.7505,16.8924,22.488,12.1162,15.4648,23.3633,15.2149,,,,,,,,1.1441,23.7284,6.7875,2.0253,,,,
2014/11/17,-0.7776,-3.9256,0,0.9143,1.8923,0,2.3129,1.7742,1.649,1.4168,1.6696,4.0293,4.7269,0.3049,1.7271,,,2.5917,1.6591,2.3432,0,2.235,1.242,3.1336,-0.8464,3.2381,0.5385,-0.2805,,,,,,,,1.3571,1.4184,2.5398,10,,,,,1.3569,2.3497,,0.5595,2.7221,,1.4474,0.9038,5.0272,0.7337,1.1832,1.7872,1.9212,1.0628,0.4031,,,1.911,2.0867,0.702,4.7363,2.1782,0.3082,2.0191,8.0216,4.6369,3.419,6.3945,,,,,,,,4.8258,2.4103,2.6956,0.1085,,,,,8444377404,15996000000,14514987786,15241349517,3803772084,2402661579,3166448596,8463161805,3167051122,7176999632,5647222195,3113087101,3218149003,4443631920,8330816000,,,1189319387,3136632555,2285398238,2804378205,3771713160,14781657600,1419591375,1011878959,2198108534,1213549500,2702750700,,,,,,,,24738907220,4363723986,4801629180,1113750000,,,,,286.3878,123.4343,66.1667,22.4592,42.8384,2566.6613,71.2798,224.3484,92.346,23.7822,30.5757,542.4252,80.5406,97.5305,249.9441,,,365.6985,385.987,64.5147,56.8928,59.9946,54.3472,181.1263,135.4008,59.6752,88.2664,63.79,,,,,,,,38.7985,-152.681,217.0438,46.0761,,,,,3.1489,16.7578,8.9645,4.5434,3.5492,26.7163,3.6288,15.5376,4.513,3.3548,4.4014,3.7945,5.0143,2.7682,5.9527,,,2.6709,7.2983,3.4312,5.2385,6.9114,14.1444,5.8137,5.5099,3.7963,15.5451,25.3119,,,,,,,,2.453,58.102,8.5053,6.2201,,,,,0.1085,4.2263,7.8386,6.2942,6.2784,72.6339,4.9699,19.0563,16.7747,7.0685,8.1111,8.5783,12.7057,6.294,21.0399,,,9.372,18.2346,7.1006,11.0577,12.0131,17.1022,23.1927,12.0137,15.9655,23.4891,15.1722,,,,,,,,1.1596,24.065,6.9599,2.2279,,,,
2014/11/18,2.1944,-1.2634,0,0.5663,1.8571,0,1.5957,0.5943,5.5041,0.3492,0,-0.0352,2.2568,-0.8359,0.7131,,,0.5545,0,0.387,-3.9924,-0.3748,1.8587,-0.4021,0.0813,2.7675,-1.8108,1.1994,,,,,,,,-0.4184,0.1399,0.9228,10.0337,,,,,0.9976,1.1998,,0.4844,3.8927,,1.8014,0.7585,6.9913,0.7046,1.0204,1.2157,1.304,0.9215,0.4111,,,1.7514,1.4104,0.6031,4.0035,1.3073,0.335,1.1266,2.9597,5.5678,1.8456,3.9756,,,,,,,,2.1378,1.7246,1.9391,0.2047,,,,,8629677222,15793900000,14514987786,15327653874,3874413566,2402661579,3216977031,8513457933,3341367377,7202064823,5647222195,3111990944,3290775234,4406489100,8390220800,,,1195914504,3136632555,2294242088,2692416338,3757578070,15056409600,1413882563,1012701624,2258941796,1191575000,2735166900,,,,,,,,24635397148,4369827097,4845937560,1225500000,,,,,292.6722,121.8748,67.4725,22.5864,43.6339,2566.6613,72.4173,225.6817,97.4288,23.8653,30.5757,542.2342,82.3582,96.7153,251.7263,,,367.7264,385.987,64.7644,54.6215,59.7697,55.3573,180.3979,135.5109,61.3267,86.6682,64.555,,,,,,,,38.6362,-152.8945,219.0467,50.6992,,,,,3.218,16.5461,9.1414,4.5691,3.6151,26.7163,3.6867,15.63,4.7614,3.3665,4.4014,3.7932,5.1275,2.745,5.9952,,,2.6857,7.2983,3.4445,5.0293,6.8855,14.4073,5.7903,5.5144,3.9013,15.2636,25.6154,,,,,,,,2.4428,58.1832,8.5838,6.8442,,,,,0.1108,4.1729,7.9932,6.3298,6.395,72.6339,5.0492,19.1695,17.698,7.0932,8.1111,8.5753,12.9924,6.2414,21.1899,,,9.424,18.2346,7.128,10.6163,11.9681,17.4201,23.0994,12.0234,16.4074,23.0638,15.3542,,,,,,,,1.1547,24.0986,7.0241,2.4514,,,,
2014/11/19,4.4479,2.0692,0,6.1374,0.9818,0,5.6937,4.3718,-0.4942,0.6961,0.605,2.36,0,1.6092,-1.6183,,,1.7157,0.7913,0.8352,9.901,0.9404,-0.9489,3.4096,3.29,1.0772,3.3766,0.2341,,,,,,,,6.2185,2.7933,-0.385,9.9755,,,,,1.5145,1.709,,2.6166,4.6838,,5.9578,2.1025,4.2266,0.6913,1.2362,1.6217,,1.5467,0.3888,,,2.3694,2.0727,0.8016,9.2922,1.9805,0.1661,3.2235,6.0552,4.9175,3.0884,5.0252,,,,,,,,6.6751,4.3614,1.7094,0.2548,,,,,9013512558,16120700000,14514987786,16268371370,3912451286,2402661579,3400142608,8885649280,3324853205,7252195205,5681388622,3185433492,3290775234,4477398120,8254438400,,,1216432645,3161452595,2313403763,2958992213,3792915795,14913538560,1462090313,1046019590,2283275100,1231810000,2741570100,,,,,,,,26167346214,4491889306,4827281400,1347750000,,,,,305.6898,124.3965,67.4725,23.9726,44.0623,2566.6613,76.5405,235.5481,96.9473,24.0314,30.7607,555.0308,82.3582,98.2716,247.6526,,,374.0354,389.0413,65.3053,60.0295,60.3318,54.832,186.5488,139.9692,61.9873,89.5946,64.7062,,,,,,,,41.0388,-157.1653,218.2034,55.7568,,,,,3.3611,16.8884,9.1414,4.8495,3.6506,26.7163,3.8967,16.3133,4.7379,3.39,4.428,3.8827,5.1275,2.7892,5.8981,,,2.7318,7.356,3.4733,5.5273,6.9503,14.2706,5.9877,5.6958,3.9434,15.779,25.6754,,,,,,,,2.5947,59.8085,8.5508,7.5269,,,,,0.1158,4.2593,7.9932,6.7183,6.4578,72.6339,5.3367,20.0076,17.6105,7.1426,8.1602,8.7777,12.9924,6.3418,20.847,,,9.5857,18.3789,7.1876,11.6674,12.0806,17.2548,23.887,12.419,16.5841,23.8426,15.3901,,,,,,,,1.2265,24.7718,6.9971,2.696,,,,
2014/11/20,-2.2026,-1.9739,0,-2.4403,-0.6944,0,-0.1238,-0.2264,1.766,-2.3041,-1.0309,-1.4109,0,-1.3575,-0.9596,,,-0.8434,-1.9627,-0.7646,6.2462,-2.2981,-0.0737,-1.2148,-0.2359,0,-2.0101,1.2919,,,,,,,,-0.7911,-2.3098,-0.2415,10.0167,,,,,0.8185,1.2488,,1.0715,2.752,,3.6763,1.0047,5.0658,1.1741,0.9824,0.6493,,0.9809,0.305,,,1.6467,1.6158,0.5716,14.9167,1.612,0.1913,1.4208,4.6581,4.2638,1.6931,5.4405,,,,,,,,3.3796,2.59,1.1455,0.2425,,,,,8814977039,15802500000,14514987786,15871371326,3885281486,2402661579,3395931905,8865530829,3383570260,7085093933,5622817605,3140491037,3290775234,4416618960,8175232000,,,1206173575,3099402495,2295716063,3143818153,3705749407,14902548480,1444329563,1043551593,2283275100,1207050000,2776987800,,,,,,,,25960326070,4388136428,4815621300,1482750000,,,,,298.9566,121.9411,67.4725,23.3876,43.7563,2566.6613,76.4457,235.0148,98.6594,23.4777,30.4436,547.2,82.3582,96.9376,245.2762,,,370.8809,381.4056,64.806,63.7791,58.9453,54.7916,184.2827,139.6389,61.9873,87.7937,65.5421,,,,,,,,40.7141,-153.5351,217.6763,61.3417,,,,,3.287,16.5551,9.1414,4.7312,3.6252,26.7163,3.8918,16.2763,4.8216,3.3119,4.3823,3.8279,5.1275,2.7514,5.8416,,,2.7087,7.2117,3.4467,5.8726,6.7905,14.2601,5.915,5.6823,3.9434,15.4618,26.0071,,,,,,,,2.5741,58.427,8.5301,8.2809,,,,,0.1132,4.1752,7.9932,6.5543,6.413,72.6339,5.3301,19.9623,17.9215,6.978,8.0761,8.6539,12.9924,6.2557,20.647,,,9.5049,18.0182,7.1326,12.3962,11.803,17.2421,23.5968,12.3897,16.5841,23.3633,15.5889,,,,,,,,1.2168,24.1996,6.9802,2.966,,,,
2014/11/21,-0.1502,0.9796,0,0.6525,-0.1399,0,0.496,0.3593,-2.7115,0.9434,0.9549,0.6283,0,0.7645,1.7647,,,1.3973,0.6507,1.6051,3.6179,0.7629,0.2581,3.8647,10.0118,10.0178,-0.3846,0.3459,,,,,,,,0.7177,0,1.2107,10.0152,,,,,0.7365,1.2262,,0.8959,4.2743,,2.8622,0.9294,9.2381,0.7443,1.0205,1.2469,,1.0982,0.64,,,2.2593,1.8571,0.8877,8.9941,1.8751,0.1873,6.6217,15.4895,3.9632,1.7974,5.088,,,,,,,,3.3179,1.8211,2.1265,0.3326,,,,,8801741338,15957300000,14514987786,15974936555,3879847526,2402661579,3412774717,8897385043,3291824862,7151934442,5676507704,3160221871,3290775234,4450385160,8319500800,,,1223027762,3119568778,2332565438,3257557193,3734019587,14941013760,1500149063,1148030152,2512008166,1202407500,2786592600,,,,,,,,26146644200,4388136428,4873921800,1631250000,,,,,298.5077,123.1357,67.4725,23.5402,43.6951,2566.6613,76.8249,235.8592,95.9842,23.6992,30.7343,550.6379,82.3582,97.6787,249.6046,,,376.0633,383.8872,65.8462,66.0866,59.395,54.933,191.4047,153.6193,68.1971,87.456,65.7688,,,,,,,,41.0063,-153.5351,220.3116,67.4852,,,,,3.2821,16.7172,9.1414,4.762,3.6202,26.7163,3.9111,16.3348,4.6908,3.3431,4.4242,3.852,5.1275,2.7724,5.9446,,,2.7466,7.2586,3.502,6.085,6.8423,14.2969,6.1436,6.2512,4.3384,15.4024,26.0971,,,,,,,,2.5926,58.427,8.6334,9.1102,,,,,0.113,4.2161,7.9932,6.5971,6.404,72.6339,5.3565,20.034,17.4356,7.0438,8.1532,8.7082,12.9924,6.3036,21.0113,,,9.6377,18.1354,7.2471,12.8446,11.8931,17.2866,24.5088,13.6302,18.2455,23.2735,15.6428,,,,,,,,1.2256,24.1996,7.0647,3.2631,,,,
