ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2014/5/14,3.6799,11.1192,8.5929,5.7348,5.1589,7.4998,7.9332,8.7359,14.2473,6.3075,9.5685,6.528,5.3419,6.1038,24.59,,,8.0211,9.0619,7.634,6.527,8.2394,21.7732,6.9131,4.0558,5.6091,5.5834,,,,,,,,,7.6534,5.13,14.0071,,,,,
2014/5/15,3.6503,10.9604,8.2431,5.5547,5.0497,7.0815,7.5834,8.6305,13.7435,6.2304,9.3165,6.5744,5.2349,6.0144,23.8831,,,7.9432,9.0072,7.5321,6.4389,8.1997,21.6172,6.8815,4.0734,5.4159,6.1415,,,,,,,,,7.6726,5.05,14.195,,,,,
2014/5/16,3.6503,10.7334,7.9364,5.5547,5.0696,7.1211,7.5098,8.708,13.7084,6.5776,9.0364,6.8065,5.1121,6.0688,23.5645,,,7.7808,8.7785,7.2239,6.1647,8.213,21.4935,7.0169,4.0442,5.4803,5.7678,,,,,,,,,7.6055,5.11,14.4819,,,,,
2014/5/19,3.6207,10.3704,7.9041,5.5105,5.0398,7.1041,7.5589,8.7328,13.7084,6.4618,9.1671,6.6971,5.1636,6.131,23.6342,,,7.7613,8.9227,7.2882,6.2072,8.0274,21.1169,6.9311,4.0588,5.4964,5.7902,,,,,,,,,7.5097,5.06,14.5511,,,,,
2014/5/20,3.8673,10.7289,8.3938,5.5241,5.0398,7.0081,7.7921,8.9869,14.054,6.3461,9.0178,6.896,5.1675,6.131,24.1121,,,7.9432,8.9724,7.4598,6.2594,8.1202,21.2514,6.9808,4.1829,5.5673,5.8001,,,,,,,,,7.6726,5.05,14.1258,,,,,
2014/5/21,3.9167,11.446,8.4099,5.6736,5.0894,7.2059,7.8902,9.3557,14.1301,6.3654,9.1298,6.9159,5.2349,5.995,24.1619,,,8.0601,9.047,8.0602,6.3475,8.2395,21.0254,6.9627,4.2018,5.6349,5.8051,,,,,,,,,7.7109,5.06,14.1851,,,,,
2014/5/22,3.818,11.3416,8.34,5.677,5.0696,7.2059,7.7921,9.4517,14.0598,6.6644,9.0178,7.0153,5.2151,6.5933,24.58,,,8.1055,9.1961,7.961,6.5564,8.5378,21.09,7.0891,4.25,5.6284,5.6681,,,,,,,,,7.6822,5.09,14.7391,,,,,
2014/5/23,4.0449,12.4762,8.7812,5.891,5.1688,7.3924,8.5713,9.7616,14.2942,6.6355,9.2045,6.9291,5.2983,6.6788,24.68,,,8.4562,9.3601,8.1755,6.7522,8.8162,21.4988,7.247,4.3391,5.775,5.7802,,,,,,,,,7.9504,5.11,14.3429,,,,,
2014/5/26,4.0055,13.3975,8.835,5.9148,5.1986,7.5732,8.694,10.0963,14.4172,6.5486,9.6806,7.0584,5.3617,6.7176,25.65,,,8.5732,9.5092,8.3819,6.8925,8.9024,21.3805,7.2064,4.3668,5.8499,5.6681,,,,,,,,,7.9025,5.13,14.224,,,,,
2014/5/27,4.0153,14.0238,8.7328,5.993,5.3474,7.4489,8.7799,10.2884,14.2942,6.4715,9.6806,6.9324,5.3102,6.5661,25.3,,,8.4822,9.3203,8.3309,6.9806,8.2925,21.2191,7.098,4.5026,5.8304,5.7528,,,,,,,,,7.9408,5.09,14.1349,,,,,
2014/5/28,4.2028,15.4262,9.1148,6.5909,5.8831,7.7484,9.1112,11.0322,14.4875,6.6355,10.1567,7.022,5.5123,6.5968,26.38,,,8.794,9.718,8.5159,7.0655,8.6041,22.4242,7.2019,4.9523,6.016,6.3283,,,,,,,,,8.2377,5.6,14.3033,,,,,
2014/5/29,4.1041,16.3884,9.0179,6.8151,6.2204,7.7145,8.8719,10.8463,14.6515,6.4522,9.9886,7.1281,5.4251,6.3975,25.72,,,8.6641,9.8274,8.2157,7.0753,8.5975,21.4128,7.0031,5.2267,5.9476,6.0916,,,,,,,,,8.2377,5.64,13.8179,,,,,
2014/5/30,4.2225,16.6697,8.991,6.5598,6.2601,7.7993,8.7737,10.7378,14.4934,6.4618,10.0446,7.2706,5.5797,6.7501,25.68,,,8.6056,10.8066,8.4462,6.9839,9.1609,21.5204,6.994,5.7494,5.9867,5.9646,,,,,,,,,8.2377,5.47,13.9863,,,,,
2014/6/3,4.114,15.3854,8.835,6.6133,5.9625,7.6863,8.6694,10.5519,14.2415,6.4715,9.998,7.0982,5.4766,6.745,26.92,,,8.4627,10.3245,8.4596,6.9284,9.1477,21.6226,7.0302,5.4049,5.9118,5.8176,,,,,,,,,8.2377,5.33,14.1547,,,,,
2014/6/4,4.0844,15.9708,8.7005,6.4074,5.774,7.9406,9.0253,10.8618,14.0013,6.3075,9.7739,7.4496,5.3578,6.7347,26.62,,,9.3071,10.3145,8.2907,6.837,9.0814,21.3052,7.1386,5.4428,5.8336,6.0119,,,,,,,,,8.2377,5.4,13.8773,,,,,
2014/6/5,4.114,15.6713,9.0394,6.5927,5.9129,8.0084,9.0253,10.6107,14.1419,6.3654,10.2407,8.1956,5.4529,6.9085,27.8,,,9.4889,10.3642,8.4435,7.1177,9.1808,22.5426,7.2787,5.4822,5.9867,5.9745,,,,,,,,,8.2377,5.39,14.4023,,,,,
2014/6/6,4.1238,15.4307,8.878,6.7328,5.8334,8.4831,8.7676,10.6045,14.5402,6.2979,10.1753,8.1658,5.3974,6.7705,27.98,,,9.0148,10.0063,8.808,7.0948,9.2139,22.3812,7.1838,5.2997,5.9444,5.9397,,,,,,,,,8.2377,5.29,14.4419,,,,,
2014/6/9,4.0647,15.0904,8.9587,6.5186,5.6644,9.3309,8.5651,10.0373,14.6281,6.2207,10.1473,8.3348,5.3498,6.5355,27.66,,,8.716,9.8423,8.8268,6.9512,9.2802,22.6986,7.0483,5.3216,5.8402,5.698,,,,,,,,,8.2377,5.28,14.7391,,,,,
2014/6/10,4.1238,16.0389,9.2224,6.7533,5.8135,9.6643,8.9394,10.369,14.8214,6.3654,10.474,8.2652,5.4529,6.7399,27.78,,,9.5863,10.1405,8.7464,7.2384,9.2802,22.8654,7.1928,5.5859,5.9835,5.8251,,,,,,,,,8.2377,5.44,14.7094,,,,,
2014/6/11,4.114,15.3854,9.4807,6.7739,5.7638,10.3199,8.9885,10.6293,14.716,6.404,10.4927,8.3713,5.4687,6.7909,28.36,,,10.2358,10.0411,8.4783,7.2515,9.2471,22.903,7.5091,5.3348,6.104,5.6282,,,,,,,,,8.2377,5.37,14.4419,,,,,
2014/6/12,4.0745,15.8619,9.5076,6.8192,5.8433,11.2129,8.9333,10.5735,14.9093,6.3654,10.222,8.2387,5.4846,6.6939,27.33,,,10.1579,10.0014,8.4301,7.1829,9.4128,23.5164,7.4052,5.4195,6.104,5.5884,,,,,,,,,8.2377,5.37,14.5905,,,,,
2014/6/13,4.1041,17.1145,9.5668,6.8069,5.8532,10.7947,9.1664,10.9021,15.2725,6.4233,10.474,8.4045,5.5559,6.7858,27.3,,,10.2943,10.1256,8.4864,7.3429,9.6117,24.092,7.491,5.491,6.1887,5.6307,,,,,,,,,8.2377,5.43,14.8381,,,,,
2014/6/16,4.1633,17.3324,9.5721,6.7739,5.8234,10.5121,9.24,11.0757,15.4072,6.5004,10.306,8.2719,5.647,6.9494,28.96,,,10.4826,10.2748,8.6499,7.369,10.195,23.8338,7.5181,5.5596,6.3353,6.1938,,,,,,,,,8.2377,5.42,15.1155,,,,,
2014/6/17,4.3113,16.9693,9.3354,6.6092,5.6048,10.3764,9.4425,10.7192,14.8624,6.4522,10.138,8.0365,5.6114,6.7347,28.47,,,10.1969,9.544,8.4703,7.1634,10.1088,24.6301,7.36,6.1159,6.2799,5.9172,,,,,,,,,8.6017,5.5,14.6896,,,,,
2014/6/18,4.331,16.5654,9.2601,6.6586,5.5551,10.4556,9.1664,10.6386,14.962,6.3268,10.1473,7.8409,5.54,6.5968,27.85,,,9.7292,9.4198,8.3202,6.6184,10.0889,24.7562,7.1612,5.8399,6.1854,6.0194,,,,,,,,,8.2952,5.44,14.7292,,,,,
2014/6/19,4.0647,15.4081,8.7973,6.4445,5.3464,9.54,8.6449,10.6014,14.9855,6.0278,9.7987,7.4463,5.2706,6.699,25.91,,,9.2876,8.8978,7.6126,6.3899,9.678,25.1347,6.8675,5.2559,5.9965,6.0593,,,,,,,,,8.1419,5.21,13.8476,,,,,
2014/6/20,4.0647,15.6395,8.8888,6.5022,5.3961,9.653,8.8544,10.6603,15.2256,6.0664,9.8741,7.7315,5.3696,6.5508,25.89,,,9.5409,9.042,8.1808,6.5107,10.0425,25.1347,6.976,5.126,6.2864,5.987,,,,,,,,,8.1994,5.27,14.1349,,,,,
2014/6/23,4.0647,15.694,9.0879,6.6051,5.4458,9.8282,9.3658,10.7409,15.6943,6.1436,9.7704,7.7447,5.2904,6.5303,26.42,,,9.6123,9.3203,8.5239,6.7326,10.0492,25.3676,7.2019,5.3012,6.915,6.2137,,,,,,,,,8.2281,5.28,14.3924,,,,,
2014/6/24,4.0745,16.3067,9.1148,6.6257,5.4657,9.6587,9.4459,10.8122,15.6416,6.1725,9.9683,7.821,5.3459,6.3515,26,,,9.6578,9.3601,8.4703,6.8109,9.9762,25.6102,7.2471,5.3727,7.6056,6.2436,,,,,,,,,8.3431,5.29,15.1947,,,,,
2014/6/25,4.0548,15.7484,8.9587,6.6545,5.3961,9.6587,9.5938,10.6572,15.4775,6.0954,9.7799,7.5259,5.3181,6.2391,26.25,,,9.2226,9.0817,8.3899,6.7913,9.6581,26.833,7.2425,5.1669,7.6414,6.7469,,,,,,,,,8.391,5.27,15.0065,,,,,
2014/6/26,4.1041,15.9391,9.2601,6.7286,5.5352,9.6587,9.5815,10.8494,15.583,6.2497,9.9966,7.7215,5.4212,6.3464,26.86,,,9.9111,9.3452,8.8241,6.9382,10.0094,27.1726,7.5588,5.418,7.674,7.0808,10.5891,,,,,,,,8.5155,5.3,15.066,,,,,
2014/6/27,4.1929,15.5215,9.2923,6.7986,5.6048,9.6587,9.4829,11.2834,15.4658,6.4233,10.2415,8.126,5.441,6.3873,26.77,,,9.8396,9.385,8.8724,7.0394,9.9033,26.1634,7.5498,5.5596,8.2407,6.8266,11.6478,,,,,,,,8.5251,5.32,15.4127,,,,,
2014/6/30,4.1633,15.9663,9.3408,7.0169,5.6346,9.6587,9.6061,11.4849,15.2315,6.4426,10.364,8.1923,5.5678,6.4741,26.48,,,9.9955,9.8671,9.7596,7.2123,10.3077,27.1338,7.613,5.6049,9.0648,6.8864,12.813,,,,,,,,8.5347,5.32,16.9579,,,,,
2014/7/1,4.2521,16.0707,9.4591,7.3793,5.6346,9.6587,9.3658,11.5345,15.5771,6.5294,10.3263,8.3481,5.6153,6.6836,26.77,,,10.0735,9.8423,9.3361,7.4701,10.1353,27.1726,7.5904,5.6939,9.1397,6.7693,14.0937,,,,,,,,8.5059,5.4,17.889,,,,,
2014/7/2,4.3508,15.8256,9.3461,7.4163,5.5949,9.6587,9.335,11.5934,15.3018,6.5294,10.5619,8.9349,5.5519,6.6172,27.15,,,9.963,10.1356,9.0028,7.506,10.4071,27.2697,7.7712,5.6779,9.3319,6.6373,15.503,,,,,,,,8.4101,5.41,19.2064,,,,,
2014/7/3,4.331,15.5261,9.5129,7.2722,5.6545,10.6251,9.3781,11.5934,15.085,6.6644,10.6373,9.104,5.6074,6.6172,28.2,,,9.8331,9.8821,8.9598,7.4049,10.2944,28.1334,7.6763,5.5917,8.6186,6.6049,17.0544,,,,,,,,8.4389,5.43,18.414,,,,,
2014/7/4,4.3508,16.2931,10.0026,7.3051,5.6843,10.8342,9.7602,11.5934,15.6767,6.6162,10.4394,8.9913,5.5995,6.5303,28.28,,,10.0929,9.7379,9.027,7.5746,10.1221,27.949,7.6356,5.6034,8.9573,6.7295,18.759,,,,,,,,8.3129,5.46,17.988,,,,,
2014/7/7,4.2422,16.6834,10.4815,7.441,5.6644,10.3538,9.7663,11.5934,16.3973,6.6065,10.4677,9.0178,5.647,6.6325,28.24,,,9.9046,10.0709,8.8872,7.8487,10.1817,27.6579,7.6853,5.5479,9.1071,6.5202,20.6345,,,,,,,,8.187,5.55,18.2555,,,,,
2014/7/8,4.3409,18.0177,10.4815,7.4616,5.6545,10.1786,9.7478,11.5934,17.1647,6.6547,10.8351,9.051,5.6272,6.6019,28.6,,,10.0215,9.9964,8.828,7.865,10.3939,27.949,7.7802,5.6647,9.6185,6.5949,22.6986,,,,,,,,8.342,5.53,17.6909,,,,,
2014/7/9,4.2817,17.9723,10.4815,7.2228,5.4657,10.0034,9.7417,11.5934,16.5262,6.6933,10.43,8.9515,5.5123,6.4588,27.8,,,9.7227,9.9665,8.5054,7.9433,10.8048,27.1726,7.5678,5.499,8.8824,6.3408,24.9691,,,,,,,,8.1676,5.41,17.7998,,,,,
2014/7/10,4.2521,17.4004,10.4815,6.9798,5.4856,9.9921,8.9591,11.5934,16.8835,6.6536,10.1567,8.9515,5.4965,6.3668,26.86,,,9.7162,9.7925,8.535,7.9205,10.7783,27.0271,7.5453,5.499,8.472,6.2636,27.466,,,,,,,,8.1385,5.53,17.4631,,,,,
2014/7/11,4.3014,17.1417,10.4815,7.0498,5.575,9.653,9.107,11.8104,17.0593,7.319,10.2698,9.0841,5.544,6.5917,26.9,,,9.8721,9.8472,8.5565,7.9956,10.8446,27.0271,7.6718,5.3411,8.5176,6.0593,30.2137,,,,,,,,8.2645,5.5,18.5427,,,,,
2014/7/14,4.3409,17.8679,10.4815,7.194,5.6744,10.6195,9.0762,11.6306,17.0358,7.3984,10.2981,9.1073,5.6153,6.7296,26.94,,,10.0799,10.0809,8.7339,8.3653,10.8645,26.9785,7.6808,5.3306,8.4133,6.1863,30.3513,,,,,,,,8.3323,5.52,18.3743,,,,,
2014/7/15,4.6665,17.0964,10.2017,7.1651,5.6545,10.9134,8.8605,11.5655,16.8425,7.2097,10.4582,8.7393,5.5797,6.2595,26.16,,,9.8072,9.4891,8.8845,8.3323,10.374,26.8039,7.7034,5.0412,8.2472,6.0742,28.9974,,,,,,,,8.6423,5.59,19.4144,,,,,
2014/7/16,4.6862,16.6516,10.2017,7.3957,5.6048,10.6816,8.5894,11.1594,16.1805,7.0806,10.0908,8.6432,5.5321,6.1318,25.46,,,9.424,9.2106,8.6399,8.121,9.6448,25.6296,7.5543,4.978,8.3026,5.7927,28.629,,,,,,,,8.5164,5.47,17.6314,,,,,
2014/7/17,4.6467,15.4988,10.7182,7.3463,5.6346,10.6534,8.688,11.1501,16.4617,7.1501,9.94,8.7692,5.5282,6.142,25.52,,,9.4954,9.0962,8.5619,7.8041,9.6117,25.5423,7.3239,5.0359,7.9508,5.9247,28.7866,,,,,,,,8.6326,5.39,17.4135,,,,,
2014/7/18,4.627,15.5306,10.7614,7.334,5.6048,10.5008,8.7003,11.0323,16.3914,7.2196,10.006,8.7625,5.4529,6.1113,25.59,,,9.3265,9.2205,8.3925,7.9295,9.6514,25.7946,7.3329,4.9991,7.9573,5.7927,28.1873,,,,,,,,8.5454,5.38,17.6513,,,,,
2014/7/21,4.5382,15.6531,10.5348,7.4081,5.5054,10.8003,8.8113,11.0044,16.0634,7.1005,10.0531,8.8686,5.4885,5.9172,25.73,,,9.2161,9.141,8.4167,7.7117,9.552,25.6102,7.229,4.8965,7.9769,6.0044,26.4117,,,,,,,,8.4486,5.35,18.0772,,,,,
2014/7/22,4.5974,15.9209,10.5078,7.3504,5.5452,10.8512,8.8236,11.0044,16.6258,7.0508,10.1567,8.8686,5.6114,5.9274,26.27,,,9.398,9.315,8.5216,7.8107,9.7509,26.2022,7.3193,5.0359,8.0029,5.982,26.3119,,,,,,,,8.5358,5.42,17.9583,,,,,
2014/7/23,4.5678,15.5034,10.4269,7.2475,5.6446,10.3877,8.4107,10.8401,16.491,7.021,9.9966,8.8686,5.7065,5.8099,25.28,,,9.2226,9.141,8.2554,7.6588,9.4261,25.911,7.3962,4.8491,7.3938,5.85,25.8769,,,,,,,,8.4873,5.96,17.988,,,,,
2014/7/24,4.4198,15.4761,10.0331,7.124,5.6446,9.9921,8.2382,10.8494,15.1729,7.0508,9.7422,8.8686,5.7065,5.815,24.09,,,9.1902,9.0763,8.0081,7.4476,9.1145,26.2022,7.2696,4.7991,7.3938,5.8425,25.9812,,,,,,,,8.5939,5.83,17.6612,,,,,
2014/7/25,4.4494,16.402,10.1572,7.1651,5.8234,10.2295,8.343,11.1408,14.9913,7.0508,9.8364,8.8686,5.7421,5.8865,24.36,,,9.3136,8.9769,8.1748,7.5664,9.0549,25.7073,7.238,4.9254,7.3776,5.9272,24.8559,,,,,,,,8.6714,5.77,18.206,,,,,
2014/7/28,4.5777,16.6652,10.346,7.2928,5.8632,10.433,8.497,11.1532,15.5244,7.1998,10.1096,8.8686,5.7857,5.9683,24.88,,,9.4759,9.1758,8.2528,7.7051,9.4128,25.8722,7.351,4.9991,7.5437,6.0468,25.0912,,,,,,,,8.7974,5.84,18.8102,,,,,
2014/7/29,4.6763,16.6107,10.3568,7.3422,5.8234,11.4785,8.5894,11.2338,16.0165,7.3785,10.1379,8.8686,5.7937,6.0909,25.04,,,9.5604,9.3399,8.4087,8.2332,9.6117,25.9305,7.4052,5.0833,7.5241,6.0393,25.4108,,,,,,,,8.7489,5.85,18.8102,,,,,
2014/7/30,4.6961,17.6591,10.3082,7.6387,5.8234,11.5237,8.7127,11.6058,15.9228,7.3289,10.3452,8.8686,5.8016,6.1471,25.22,,,9.5798,9.4394,8.3872,8.4049,9.7111,25.9013,7.4097,5.2359,7.6837,6.0916,26.232,,,,,,,,8.8652,5.76,19.0677,,,,,
2014/7/31,4.7059,17.1236,10.195,7.5728,5.8731,11.5972,8.6695,11.6182,16.0985,7.3885,10.3546,8.8686,5.8452,6.1318,25.36,,,9.5539,9.4543,8.3495,8.3653,9.8702,25.3094,7.5498,5.2332,7.6381,5.977,25.4574,,,,,,,,8.8749,5.85,19.2559,,,,,
2014/8/1,4.6369,16.6062,10.6804,7.5316,5.7539,11.1055,8.5709,11.3764,15.6181,7.17,10.3546,8.8686,5.8174,6.0091,24.64,,,9.385,9.2156,8.2796,8.6426,9.6117,25.5229,7.4278,5.1017,7.4199,5.8774,25.0579,,,,,,,,8.6811,5.79,18.3446,,,,,
2014/8/4,4.6763,16.8649,10.7991,7.7087,5.9526,11.2638,8.6449,11.6709,15.8818,7.2991,10.4582,8.8686,5.8888,6.0909,24.8,,,9.4564,9.2653,8.3119,8.6426,9.7244,25.6393,7.6221,5.2517,7.4883,5.9621,25.6571,,,,,,,,8.8264,5.92,18.4734,,,,,
2014/8/5,4.6665,16.7923,11.0472,7.8569,5.9626,11.2638,9.1748,11.6771,15.9579,7.3885,10.4677,8.8686,5.9601,6.1369,25.35,,,9.7877,9.32,8.4275,8.5832,9.8238,25.9305,7.7034,5.2622,7.7326,6.0244,26.1765,,,,,,,,8.9136,5.97,18.0376,,,,,
2014/8/6,5.0315,16.7015,11.4141,7.7499,5.9129,11.1564,9.1009,11.7422,15.9169,7.3388,10.6184,8.8686,6.0156,6.1011,25.43,,,9.7422,9.4294,8.3549,8.9133,9.9762,25.7558,7.6175,5.1885,7.7065,5.9596,25.6571,,,,,,,,9.3496,5.97,18.0673,,,,,
2014/8/7,4.9328,16.7242,11.1713,7.5522,5.9824,11.1338,9.0023,11.5624,15.8466,7.309,10.5525,8.8686,5.8888,6.0654,25.15,,,9.6318,9.6035,8.3146,8.8077,9.7906,25.4841,7.5498,5.1832,7.5795,5.9397,25.7748,,,,,,,,9.1946,5.86,18.0772,,,,,
2014/8/8,5.2485,17.1191,11.5651,7.6181,5.9924,11.3598,9.2364,11.6709,15.9521,7.3587,10.5053,8.8686,6.075,6.0654,25.76,,,9.8526,9.9864,8.6802,8.7482,9.9829,25.8625,7.5904,5.2464,7.6805,6.0194,25.4574,,,,,,,,9.214,5.88,18.1168,,,,,
2014/8/11,5.3867,17.051,11.5651,7.7911,6.052,11.8685,9.2672,11.8445,16.5789,7.4481,10.8916,8.8686,6.1147,6.1318,25.98,,,9.963,10.5434,8.6882,8.7879,10.2281,26.0275,7.6808,5.2201,7.8173,6.3433,25.5217,,,,,,,,9.3012,5.93,18.7012,,,,,
2014/8/12,5.4656,17.1327,11.2199,7.8899,5.9924,11.8798,9.181,11.7546,17.1413,7.5275,10.9293,8.8686,6.1622,6.2084,25.87,,,9.8396,10.6479,8.6909,8.6888,10.3077,25.911,7.6943,5.2911,8.0225,6.271,25.2754,,,,,,,,9.3205,6,19.1073,,,,,
2014/8/13,5.4656,16.7015,11.2091,7.7787,5.9526,11.5181,9.4213,11.8166,16.9187,7.5076,10.854,8.8686,6.3524,6.1931,26.58,,,9.8656,10.4688,8.6748,8.5832,10.1817,25.6199,7.988,5.2017,7.8433,6.2287,24.2256,,,,,,,,9.1752,6.01,18.7408,,,,,
2014/8/14,5.9391,16.7832,11.2468,7.7211,5.8731,11.2355,9.335,12.232,16.6961,7.4183,10.8634,8.8686,6.5387,6.1676,26.45,,,9.8526,10.2401,8.7044,8.57,10.0359,25.1832,8.2546,5.3043,7.7521,6.2287,24.27,,,,,,,,9.1655,5.95,18.1762,,,,,
2014/8/15,6.3634,17.1735,11.2576,7.7005,5.9824,11.5237,9.4521,12.7403,16.8835,7.6864,11.0141,8.8686,6.5308,6.2289,26.7,,,10.067,10.4688,8.7447,9.118,10.2016,25.3482,8.2185,5.599,7.8433,6.2885,24.4231,,,,,,,,9.243,5.97,18.3842,,,,,
2014/8/18,6.3634,17.2461,11.6298,7.7046,6.0321,11.535,9.6492,12.7496,16.8367,7.7658,11.1178,8.8686,6.7329,6.3106,26.34,,,10.1644,10.5236,8.9571,9.5207,10.5662,25.5035,8.2456,5.5911,8.029,6.4056,25.0579,,,,,,,,9.3787,6.03,18.2753,,,,,
2014/8/19,6.3634,17.7045,11.495,7.6469,6.1116,11.4277,9.717,12.762,16.6551,7.7162,11.0612,8.8686,6.8874,6.4639,26.19,,,10.1579,10.5683,9.0861,9.4547,10.5529,25.6005,8.2139,5.82,7.9443,6.7519,25.2376,,,,,,,,9.6693,6.22,18.5824,,,,,
2014/8/20,6.3634,17.2325,11.1605,7.6428,6.052,11.5237,9.4582,12.4613,16.5848,7.6765,11.1083,8.8686,6.8953,6.3719,26.09,,,10.1969,10.4191,8.8011,9.2038,10.3408,25.5229,8.0603,5.6858,7.9443,6.8989,25.7703,,,,,,,,9.7565,6.21,18.513,,,,,
2014/8/21,6.3634,17.3505,10.8908,7.4781,6.0023,11.5689,9.4582,12.2103,16.3973,7.6069,11.146,8.8686,6.7329,6.3464,26.16,,,10.1319,10.6081,8.7635,9.4151,10.4071,25.5132,8.1959,5.5858,7.9183,6.9512,25.6238,,,,,,,,9.8922,6.12,18.6121,,,,,
2014/8/22,6.3634,17.2461,10.9609,7.5275,6.2011,12.0889,9.4582,12.2382,16.6844,7.6367,10.7409,8.8686,6.6576,6.3464,26.9,,,10.2813,10.7424,8.7044,9.3689,10.606,26.0178,8.5076,5.6358,8.1137,7.1779,27.7057,,,,,,,,9.7953,6.19,18.206,,,,,
2014/8/25,6.3634,17.7227,10.8045,7.4534,6.0719,11.6311,9.4582,12.4303,16.7019,7.7857,10.6373,8.8686,6.6378,6.3464,26.85,,,10.0799,10.1704,8.8038,9.1048,10.2679,27.6773,8.2591,5.5516,7.9639,7.0783,27.3772,,,,,,,,9.6015,6.1,17.9187,,,,,
2014/8/26,6.3634,17.2734,10.6265,7.3546,5.9029,11.7555,9.0516,12.5946,16.8367,7.6367,10.4111,8.8686,6.6417,6.3464,26.86,,,9.7942,9.7328,8.5592,8.9199,9.9365,27.9587,8.0287,5.6568,7.6088,7.0235,25.4973,,,,,,,,9.6112,5.94,18.0178,,,,,
2014/8/27,6.3634,18.1992,10.6751,7.371,5.9526,11.6876,9.1193,12.7372,16.9421,7.6467,10.4771,8.8686,6.5862,6.3464,26.52,,,9.8916,9.7975,8.527,8.9463,10.0624,27.1823,8.1281,5.8173,7.573,7.726,25.6083,,,,,,,,9.9503,5.97,18.513,,,,,
2014/8/28,6.3634,18.0585,10.7721,7.4575,5.8831,11.6537,9.0639,12.9945,17.3815,7.4778,10.1756,8.8686,6.6774,6.3464,25.4,,,9.6448,9.7477,8.5404,8.735,9.8238,26.1731,8.2501,5.5253,7.3938,7.599,25.3309,,,,,,,,9.9697,5.84,17.8791,,,,,
2014/8/29,6.3634,18.3263,10.9933,7.4452,6.052,11.8798,9.4151,13.1247,17.774,7.5871,10.3263,8.8686,6.721,6.3464,25.73,,,9.8396,10.2053,8.5753,8.9001,9.9431,26.3963,8.2501,5.6358,7.4818,7.6239,25.9013,,,,,,,,10.2119,5.84,18.2852,,,,,
2014/9/1,6.3634,19.5607,11.4518,7.5934,6.0917,12.3884,10.1175,13.9803,17.7095,7.8056,10.5807,8.8686,6.7527,6.3464,26.09,,,10.0864,10.5236,8.7259,9.5603,10.3408,26.6486,9.0769,5.8673,7.6544,7.5915,26.4317,,,,,,,,10.1247,5.89,19.6224,,,,,
2014/9/2,6.3634,19.7877,11.4626,7.6881,6.1514,13.6261,10.5489,13.9803,18.9515,8.5901,10.6938,8.8686,6.8082,6.3464,26.31,,,10.1774,10.9662,8.8334,9.5075,11.1296,26.571,8.9639,6.0147,8.4199,7.7111,28.0275,,,,,,,,10.2216,5.99,21.5837,,,,,
2014/9/3,6.3634,19.5108,11.3493,7.6799,6.2209,14.1291,10.3763,13.8532,18.8988,9.027,10.7597,8.8686,6.8121,6.3464,26.98,,,10.2813,10.8021,9.1345,9.6,11.2357,26.6874,9.5558,5.9673,8.5208,8.0773,27.8056,,,,,,,,10.086,6,21.2964,,,,,
2014/9/4,6.3634,19.4927,11.4141,7.684,6.2309,13.9144,10.4626,13.7943,18.9925,8.9774,10.8634,8.8686,6.721,6.3464,27.12,,,10.3332,11.0507,9.0727,9.9367,11.3484,26.7748,9.5197,6.412,8.4948,8.1122,28.5424,,,,,,,,10.241,6.23,21.6332,,,,,
2014/9/5,6.3634,19.0887,11.4194,7.7705,6.2209,13.564,10.401,13.6393,18.6293,8.8284,10.8351,8.8686,6.7012,6.3464,27.28,,,10.3332,11.1104,9.6856,10.0819,11.3153,26.4933,9.4338,6.3778,8.4133,8.0674,28.2539,,,,,,,,10.241,6.22,21.5143,,,,,
2014/9/9,6.3634,19.1523,11.4302,7.651,6.2706,13.4453,10.7707,13.9183,18.6762,8.7986,10.9011,8.8686,6.6576,6.3464,27.2,,,10.3462,10.9413,9.5485,10.3592,11.249,26.1925,9.3751,6.2883,8.3026,8.0026,27.699,,,,,,,,10.086,6.24,21.5936,,,,,
2014/9/10,6.3634,19.0978,11.29,7.7416,6.3203,13.564,10.4872,14.095,19.1683,8.8483,11.0236,8.8686,6.6536,6.3464,27.25,,,10.5216,10.9065,9.4409,10.5573,11.2689,26.4739,9.6281,6.3751,8.4264,7.8606,28.2983,,,,,,,,9.9697,6.18,21.5936,,,,,
2014/9/11,6.3634,19.1795,11.9319,7.7375,6.4694,13.7222,10.2716,13.8408,18.7699,8.7391,11.0518,8.8686,6.6021,6.3464,29.98,,,10.3138,10.9662,9.5969,10.148,11.1495,26.5904,9.4067,6.3199,8.3091,7.8606,27.5148,,,,,,,,10.4347,6.5,21.2964,,,,,
