ÈÕÆÚ,000034.SZ,000158.SZ,000555.SZ,000606.SZ,000662.SZ,000938.SZ,000948.SZ,002063.SZ,002065.SZ,002072.SZ,002153.SZ,002195.SZ,002212.SZ,002230.SZ,002232.SZ,002253.SZ,002279.SZ,002280.SZ,002312.SZ,002316.SZ,002331.SZ,002362.SZ,002368.SZ,002373.SZ,002380.SZ,002401.SZ,002405.SZ,002410.SZ,002417.SZ,002421.SZ,002439.SZ,002474.SZ,002530.SZ,002537.SZ,002609.SZ,002642.SZ,002649.SZ,002657.SZ,002766.SZ,002771.SZ,002777.SZ,002920.SZ,300002.SZ,300010.SZ,300020.SZ,300033.SZ,300036.SZ,300044.SZ,300047.SZ,300074.SZ,300075.SZ,300079.SZ,300085.SZ,300096.SZ,300150.SZ,300166.SZ,300167.SZ,300168.SZ,300170.SZ,300188.SZ,300209.SZ,300212.SZ,300229.SZ,300231.SZ,300235.SZ,300245.SZ,300248.SZ,300250.SZ,300253.SZ,300264.SZ,300271.SZ,300277.SZ,300287.SZ,300288.SZ,300290.SZ,300297.SZ,300300.SZ,300311.SZ,300324.SZ,300330.SZ,300339.SZ,300344.SZ,300348.SZ,300352.SZ,300365.SZ,300366.SZ,300367.SZ,300369.SZ,300377.SZ,300378.SZ,300379.SZ,300380.SZ,300399.SZ,300419.SZ,300440.SZ,300448.SZ,300451.SZ,300454.SZ,300465.SZ,300468.SZ,300469.SZ,300496.SZ,300508.SZ,300520.SZ,300523.SZ,300525.SZ,300532.SZ,300541.SZ,300542.SZ,300550.SZ,300552.SZ,300556.SZ,300559.SZ,300561.SZ,300579.SZ,300588.SZ,300598.SZ,300605.SZ,300608.SZ,300609.SZ,300624.SZ,300634.SZ,300645.SZ,300659.SZ,300663.SZ,300674.SZ,300678.SZ,300682.SZ,300687.SZ,300730.SZ,300738.SZ,300766.SZ,300768.SZ,300773.SZ,600271.SH,600410.SH,600446.SH,600476.SH,600536.SH,600570.SH,600571.SH,600588.SH,600602.SH,600654.SH,600701.SH,600718.SH,600728.SH,600756.SH,600797.SH,600845.SH,600850.SH,601360.SH,601519.SH,603039.SH,603138.SH,603189.SH,603232.SH,603383.SH,603508.SH,603528.SH,603636.SH,603869.SH,603881.SH,603918.SH,603927.SH,603990.SH,688030.SH,688066.SH,688088.SH,688168.SH,688188.SH,900901.SH,900926.SH
2014/12/23,6.5915,7.2006,20.309,6.38,4.7761,14.6952,10.0464,11.2023,8.7513,16.33,23.5966,2.8111,6.336,12.47,9.9918,15.3594,8.0232,5.234,9.07,8.1458,10.5835,16.72,27.1564,15.5087,11.6789,15.0315,8.1107,14.2896,8.27,3.949,12.9818,10.4422,4.6663,3.5499,7.4137,16.942,10.391,28.6344,,,,,10.6357,8.6964,12.5379,23.8023,7.0575,4.8012,7.352,8.1757,13.4214,6.4442,15.8402,10.62,7.2505,9.0335,12.9983,24.1404,8.714,8.1524,12.6988,20.5376,9.7719,9.8075,14.9196,12.1797,10.3484,17.9924,9.1878,4.9613,9.2224,5.2038,5.8404,64.2529,7.38,4.2365,7.5588,5.2718,8.6407,12.0963,9.9347,3.7387,15.2187,5.1771,5.336,8.1735,9.4326,11.1581,8.7322,22.0289,19.6859,33.8357,21.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1149,15.6045,16.4937,19.64,29.9125,42.5277,11.9533,11.2908,6.5192,9.3487,6.0591,15.9182,4.8953,20.1723,7.5054,11.7815,25.3859,9.0656,5.98,,,,,,,,,,,,,,,,,,,0.5122,0.8545
2014/12/24,6.7585,7.5417,20.5221,6.51,4.7761,14.6952,10.5859,11.4167,8.9762,16.86,23.9989,2.9278,6.4947,12.8032,10.2184,15.8347,8.7434,5.7577,9.07,8.4449,10.5835,17.01,27.2857,14.6225,11.9877,15.6906,8.3445,14.6152,8.48,4.1501,12.9818,10.7112,4.7719,3.6282,7.6505,18.6362,10.7104,28.1658,,,,,10.9311,9.5664,12.8112,24.2301,7.2572,4.9629,7.5864,8.3502,13.8825,6.5974,16.2198,10.98,7.5377,9.1526,13.3652,23.7934,8.714,8.4324,12.8058,20.8641,10.1362,10.136,15.3672,12.3634,10.3484,19.5599,9.7149,5.2155,9.8741,5.4476,6.098,64.6241,7.7076,4.436,7.622,5.4089,8.6407,12.356,10.2771,3.8507,14.9272,5.488,5.5961,8.5169,9.7896,11.574,9.0486,23.1555,20.3437,35.4158,22.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3055,16.1605,17.2812,19.82,29.9125,43.2612,12.3009,11.3765,6.733,9.6161,6.0591,16.0454,5.0096,20.3687,7.6239,11.8373,26.3443,9.2558,5.98,,,,,,,,,,,,,,,,,,,0.5227,0.8667
2014/12/25,6.8076,7.6933,21.0922,6.64,4.7761,14.6952,10.5935,11.6043,9.1867,16.29,24.2232,2.9612,6.5244,12.6936,10.2086,16.1668,8.8777,6.3338,9.07,8.5346,10.5835,17.03,30.0142,14.7554,12.0263,15.9759,8.3445,14.7593,8.46,4.4348,12.9818,11.0699,4.8837,3.6327,8.1423,18.3107,10.9007,28.7091,,,,,10.8458,9.8973,12.6768,25.0096,7.374,5.1796,7.6296,8.3627,13.8974,6.6024,16.7259,10.95,7.7166,10.0682,13.6725,23.7884,8.714,8.4601,12.886,20.8981,9.9836,10.2945,15.397,11.9567,10.3484,19.521,9.4543,5.2652,9.9014,5.5145,6.1275,64.9555,7.83,4.4226,7.7419,5.4907,8.6407,12.5159,10.0521,3.8864,14.5109,5.584,5.6421,8.6472,9.7907,11.829,9.1373,23.7448,22.3791,37.1544,22.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3802,16.7729,17.9006,20.36,32.5786,44.6374,13.1153,12.3818,6.7816,9.9726,6.0591,16.6324,5.0629,21.2821,7.7523,12.2238,27.1856,9.3224,5.98,,,,,,,,,,,,,,,,,,,0.5246,0.8842
2014/12/26,6.8764,7.7236,20.5717,6.59,4.7761,14.6952,10.6163,11.5507,9.2154,16.38,23.745,2.9892,6.5046,12.5708,10.6816,15.8803,8.8808,6.1417,9.07,8.5745,10.5835,17.01,31.288,14.9918,11.9684,15.6217,8.3445,14.6716,8.42,4.6195,12.9818,10.9603,4.8775,3.6394,8.0968,18.9352,10.7039,27.8517,,,,,11.1609,9.9516,12.5782,25.9506,7.2234,5.0878,7.5371,8.3253,13.942,6.5727,16.0357,10.77,7.5942,9.3721,13.8014,23.149,8.714,8.3001,12.8459,20.5036,9.8605,10.0793,15.1285,11.8256,10.3484,20.2512,9.6925,5.116,10.0756,5.4712,6.2207,64.6208,7.5521,4.4136,7.7386,5.5039,8.6407,12.2961,9.783,3.8405,14.1879,5.728,5.5631,8.4789,9.9635,11.5799,8.8672,22.7858,22.3443,36.773,22.5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0992,16.3224,17.3602,20.19,33.5301,44.524,13.3772,12.2627,6.8204,9.8538,6.0591,16.5541,4.9372,21.3312,7.5844,12.4505,26.4028,9.2273,5.98,,,,,,,,,,,,,,,,,,,0.5293,0.8993
2014/12/29,6.6996,7.2233,18.7376,6.44,4.7761,14.6952,10.2592,11.1541,8.8901,14.87,22.2247,2.8807,6.2765,12.0666,10.3564,15.0925,8.4993,5.8307,9.07,8.2854,10.5835,16.75,30.3893,13.6378,11.6692,14.8052,8.3445,14.5025,8.5,4.5748,12.9818,10.3226,4.9707,3.5499,7.8281,18.902,10.4104,25.3641,,,,,11.2134,10.1964,12.3722,23.9212,6.8332,4.882,7.3397,7.9763,13.0148,6.2811,14.4329,10.29,7.2976,8.7795,13.3453,21.7809,8.714,8.0232,12.3443,19.7896,9.442,9.1677,14.651,11.1566,10.3484,19.2143,9.7312,4.9392,9.8741,5.2942,5.9263,60.3158,6.7975,4.2925,7.7086,4.9535,8.6407,11.9065,9.2694,3.7539,12.7698,5.2376,5.1977,7.9062,8.9672,10.6324,8.1302,20.7984,20.8997,33.0977,21.7639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.707,14.6895,15.6239,19.4,33.213,41.2195,12.6153,11.4575,7.0827,10.1311,6.0591,16.153,4.7962,20.408,7.2388,12.4505,25.5468,9.3034,5.98,,,,,,,,,,,,,,,,,,,0.535,0.8993
2014/12/30,6.7684,7.0187,19.0796,6.32,4.7761,14.6952,9.94,10.8861,8.5169,13.38,21.3705,2.9189,6.2369,11.5185,10.0312,14.5716,8.1392,5.8085,9.07,8.2455,10.5835,16.29,28.8439,13.1898,11.1046,13.969,8.5253,13.939,8.41,4.5748,12.9818,10.8507,4.8527,3.4918,7.6323,18.2376,10.149,23.2754,,,,,11.0165,9.7432,12.184,21.8299,6.7625,4.8306,7.3088,7.8143,12.4843,6.1181,13.6123,9.56,7.7213,8.9331,12.8298,22.9011,8.714,8.214,11.8294,19.0755,9.3091,8.9808,14.1438,11.209,10.3484,20.1587,9.8608,4.6961,9.6726,5.0386,5.9778,61.5089,6.8339,4.1468,7.3889,4.6043,8.6407,11.8366,9.0982,3.8253,12.343,4.9246,5.1023,7.7526,8.6836,10.1596,7.9199,20.1513,21.56,31.1758,20.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8666,13.8308,15.2219,18.79,32.8661,40.6977,12.6057,11.1336,6.8301,10.4876,6.0591,15.2138,4.861,20.1527,7.0412,12.4505,25.8322,9.0656,5.98,,,,,,,,4.5989,,,,,,,,,,,0.5255,0.8993
2014/12/31,6.7192,7.2688,19.0846,6.46,4.7761,14.6952,10.282,10.7467,8.5695,13.38,21.6343,2.9155,6.2765,11.6851,10.1199,15.1055,8.246,5.8529,9.07,8.6543,10.5835,16.71,28.3849,13.2932,11.2687,14.3429,8.6135,14.0266,8.27,4.4944,12.9818,10.492,4.7781,3.541,7.7006,18.5897,10.2103,23.6742,,,,,10.8983,9.5075,12.3498,21.559,6.8547,4.8306,7.3459,7.8704,12.5587,6.1527,13.9574,9.79,7.5283,8.7983,13.1371,22.9011,8.714,8.0509,11.7693,18.7287,9.4519,8.9072,14.4024,11.4648,10.3484,20.1587,10.4176,4.768,9.501,5.0464,5.9852,61.6415,6.9531,4.1962,7.4256,4.9624,8.6407,11.9465,9.377,3.8151,12.7369,4.981,5.1698,8.0052,8.7887,10.4539,8.0029,20.625,20.6143,31.8494,21.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2448,14.3376,15.446,19.05,32.6084,41.4085,12.8248,11.1907,6.7718,10.3291,6.0591,15.4681,4.861,20.025,7.1894,12.4505,26.0736,8.9895,5.98,,,,,,,,5.0582,,,,,,,,,,,0.5255,0.8993
2015/1/5,6.7389,7.7615,18.0932,6.54,5.2552,14.6952,10.2136,11.1755,8.7992,13.38,20.7769,2.9878,6.336,12.014,10.1889,14.9102,8.4169,5.7275,9.07,8.6543,10.5835,16.93,26.8137,13.1947,11.5341,14.7659,8.393,14.371,8.05,4.1904,12.9818,10.7311,4.8154,3.7177,7.6049,17.9718,10.3039,22.8816,,,,,11.0099,9.1948,12.1392,21.6731,6.8762,4.5478,7.2287,7.9451,12.1273,5.9303,13.8041,9.44,7.114,8.1524,13.0578,22.9011,8.714,7.8756,11.1674,17.8038,9.4027,8.3919,13.8553,11.2615,10.3484,18.6447,9.3754,4.7293,8.9314,4.9953,5.8723,58.5561,6.6089,4.1693,7.2591,4.7988,8.6407,12.0064,8.9955,3.8456,12.3496,4.5949,4.9459,8.0052,8.5854,10.2008,7.9219,19.978,19.5792,29.8879,19.4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8611,13.9364,14.7046,18.91,32.6579,39.1853,12.4152,12.0054,6.8787,10.3489,6.0591,15.9378,5.1124,20.5357,7.4363,12.4505,24.9835,9.2463,5.98,,,,,,,,5.5644,,,,,,,,,,,0.5265,0.8993
2015/1/6,6.8076,7.7615,18.9954,6.65,5.78,14.6952,10.4567,11.5186,9.3207,13.38,22.096,3.0901,6.5839,12.1543,10.4451,16.1993,8.7648,6.3004,9.07,8.9235,10.5835,17.37,28.7082,14.1893,11.7706,15.484,8.7591,14.9847,8.29,4.2172,12.9818,10.9902,4.9459,3.7468,8.0102,18.8621,10.7394,25.1697,,,,,12.1129,9.5302,12.6857,23.8404,7.2326,4.7388,7.5802,8.2879,13.3421,6.2416,15.1845,10.38,7.3776,8.9676,13.266,22.9011,8.714,8.3432,11.4349,19.0891,10.2691,9.23,15.1682,11.8846,10.3484,19.3749,9.8265,5.0442,9.5284,5.2038,6.1717,59.653,7.0821,4.4046,7.4089,5.0884,8.6407,12.4459,9.739,3.9526,13.0389,4.8349,5.3327,8.3865,9.0508,11.2209,8.7148,21.9769,20.309,32.8748,20.7602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0432,14.8795,16.1741,19.24,33.1238,41.106,12.8677,12.639,6.8981,10.3787,6.0591,16.5248,5.1734,20.9776,7.5844,12.4505,25.6346,9.4176,5.98,,,,,,,,6.1219,,,,,,,,,,,0.5208,0.8993
2015/1/7,6.8371,7.7766,18.8863,6.69,6.358,14.6952,10.3503,11.3899,9.0097,13.38,21.077,3.1509,6.5938,11.9263,10.3958,15.9975,8.8136,6.3481,9.07,9.2126,10.5835,17.34,28.3525,13.8101,11.674,15.2872,8.737,14.8908,9.1,4.4228,12.9818,11.0201,4.9645,3.7222,8.0193,19.201,10.1974,26.411,,,,,12.0735,9.3671,12.4842,24.8575,7.036,4.6396,7.4384,8.2318,13.2578,6.1477,16.7029,10.6,7.1705,9.1558,12.9785,22.9011,8.714,8.1832,11.1607,18.7355,9.954,8.9468,15.1384,11.6944,10.3484,18.8881,10.035,4.9558,9.5259,5.2392,6.1177,57.3895,6.9828,4.3396,7.1991,5.0464,8.6407,12.2661,9.6363,3.922,12.6056,4.7306,5.2669,8.2032,8.8486,11.4858,8.8132,22.0694,20.309,31.7999,20.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5988,15.2315,16.9023,19.13,35.4926,41.5522,12.6057,12.8677,6.8107,10.1905,6.0591,16.3096,5.1734,21.3017,7.4955,12.4505,25.7517,9.3415,5.98,,,,,,,,6.735,,,,,,,,,,,0.5217,0.8993
2015/1/8,6.7094,7.8145,19.2383,6.58,6.9968,14.6952,10.5631,11.4918,8.8279,13.38,21.9575,3.0772,6.6038,11.9263,10.3465,16.1473,8.8503,6.5083,9.07,9.0631,10.5835,17.23,29.1996,13.7855,11.6547,15.3069,8.7326,14.7906,9.07,4.4228,12.9818,10.781,4.9397,3.7334,8.0102,19.0681,10.3007,27.1189,,,,,12.1194,9.6163,12.5469,24.7006,6.9131,4.7755,7.4507,8.2256,13.6048,6.1922,18.3747,10.7,7.8861,9.5728,12.7703,24.1552,8.714,8.1463,11.348,19.2455,9.9934,9.1054,15.2876,11.9371,10.3484,18.9271,10.6901,4.9669,9.7124,5.2824,6.5324,57.5585,7.1615,4.3822,7.1925,5.1061,8.6407,12.346,9.9347,3.9169,12.343,5.0123,5.2669,8.1884,8.9096,11.6957,8.7399,22.5489,20.309,32.7806,20.5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0517,14.8232,17.7194,19.84,35.3439,41.4841,12.2962,13.0916,6.9564,10.0023,6.0591,16.1432,5.1467,21.1937,7.4856,12.4505,25.459,9.1417,5.98,,,,,,,,7.4078,,,,,,,,,,,0.5236,0.8993
2015/1/9,6.6112,7.8676,18.9854,6.66,6.8447,14.6952,10.4263,11.4328,8.9284,13.38,22.7754,3.0676,6.4649,11.8824,10.3564,15.9259,8.9906,6.3084,9.07,8.9534,10.5835,17.12,29.872,13.4409,11.6306,15.3069,8.6444,14.7906,9.33,4.4228,12.9818,10.8009,4.8837,3.6595,8.033,19.2674,10.4168,26.2714,,,,,12.5462,9.571,12.52,24.7434,6.9622,4.7314,7.4507,8.2256,13.8726,6.1329,18.3901,10.61,7.9614,9.3439,12.5422,26.0934,8.714,8.0294,11.3145,19.2931,9.9245,9.23,15.019,11.7862,10.3484,19.0731,11.1591,4.9448,9.9089,5.31,6.871,57.1675,7.3634,4.3486,7.1825,5.1458,8.6407,12.346,9.8662,3.8558,12.645,5.0436,5.201,8.1719,9.8009,11.6348,8.7495,22.1098,20.309,33.1819,20.9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4065,15.1611,18.0785,19.48,37.1379,41.8622,13.0772,13.2107,6.665,10.032,6.0591,16.153,5.181,22.1365,7.5054,12.4505,26.2345,9.1132,5.98,,,,,,,,8.1491,,,,,,,,,,,0.5217,0.8993
2015/1/12,6.2477,7.4052,20.3387,6.84,6.8447,14.6952,10.4491,11.3631,9.4643,13.38,23.4647,3.0117,6.4947,12.2376,10.1987,15.5287,9.0883,6.2132,9.07,8.8238,10.5835,16.76,30.7772,13.948,11.4858,15.0511,8.6665,15.0536,9.09,4.4228,12.9818,10.9902,4.7533,3.673,8.8345,19.6129,10.52,27.9564,,,,,12.9401,9.1813,12.6141,27.2197,6.9868,4.6653,7.4754,8.3814,14.3138,6.3553,18.7889,10.75,7.613,9.5038,12.1258,26.2471,8.714,7.9063,11.4683,19.8236,10.0919,9.4961,14.5715,12.0617,10.3484,18.7421,11.8216,4.7348,10.272,5.1644,7.5581,62.8842,7.4197,4.1715,7.1825,5.1856,8.6407,12.0763,9.8809,3.7081,13.7204,5.0916,5.2323,7.9738,10.0539,11.9271,9.6255,23.3866,20.309,34.7223,21.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0453,15.8438,19.8412,18.9,39.4274,44.713,13.7582,13.8396,6.3638,9.7052,6.0591,16.1432,5.2458,23.8945,7.6041,13.1306,26.4613,8.6661,5.98,,,,,,,,8.965,,,,,,,,,,,0.5122,0.9351
2015/1/13,6.2772,7.6554,22.3711,6.83,6.8447,14.6952,10.9811,12.2636,10.1293,13.38,24.3485,3.1454,6.4947,12.584,10.5929,16.297,9.5064,6.6147,9.07,9.2226,10.5835,17.39,32.9368,14.5831,11.9347,16.5563,9.3236,16.0555,9.33,4.4228,12.9818,12.0862,4.8278,3.711,9.2443,21.2606,11.062,30.753,,,,,12.4674,9.6571,13.3352,28.3508,7.5429,4.8967,7.5247,8.7365,14.1899,6.464,19.3679,11,8.0933,10.0995,12.6711,25.5283,8.714,8.6293,11.8361,20.592,10.7614,9.7962,15.4567,13.2685,10.3484,19.6427,11.6876,4.9392,10.9933,5.3572,8.0735,62.6357,7.6613,4.3688,7.289,5.4553,8.6407,12.4659,10.8689,3.7539,13.7572,5.4755,5.4578,8.4508,9.9974,12.7667,10.2448,25.7264,20.309,38.1946,21.8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7745,17.153,20.7868,20.09,43.3721,46.3086,14.9297,15.2259,6.4124,9.8439,6.0591,17.4836,5.3715,23.8945,8.1374,13.4837,28.8463,8.8468,5.98,,,,,,,,9.0761,,,,,,,,,,,0.516,0.953
2015/1/14,6.1495,7.5644,21.7862,6.78,6.8447,14.6952,11.0647,12.017,9.8518,13.38,24.4046,3.0676,6.346,12.2595,10.3564,16.4728,8.6824,6.302,9.07,9.083,10.5835,17.15,32.3872,14.0809,12.4559,16.3792,9.3589,15.7737,9.4,4.4228,12.9818,11.588,4.7595,3.8206,8.9438,21.5928,10.7265,30.7979,,,,,12.2639,10.2961,12.9903,26.8632,7.2971,4.7902,7.6604,8.3253,13.8874,6.3157,21.3043,10.47,7.9097,10.1591,12.572,25.8158,8.714,8.6385,11.4215,19.7896,10.658,9.5697,15.2777,14.495,10.3484,21.2978,12.1715,4.9613,10.9933,5.369,8.0048,61.3101,7.3469,4.371,7.3124,5.3271,8.6407,12.2861,10.7222,3.7438,13.4591,5.2898,5.9384,8.2231,9.6924,12.9119,9.9399,26.3446,20.309,38.2639,21.2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6251,16.3576,20.4837,19.55,43.6001,45.5675,14.2011,15.3688,6.3443,9.5963,6.0591,17.0433,5.3029,23.8945,7.8807,12.8222,28.2098,9.018,5.98,,,,,,,,8.8924,,,,,,,,,,,0.516,0.9462
2015/1/15,6.2182,7.5796,21.578,6.77,6.8447,14.6952,10.8367,12.0063,9.8135,13.38,23.745,3.0567,6.3658,12.2683,10.4451,16.6746,8.6855,6.3036,9.07,9.1528,10.5835,17.45,31.8117,14.1548,12.2097,16.1726,9.1869,15.6798,9.23,4.4228,12.9818,11.4286,4.8092,3.6685,9.0531,22.0313,10.5491,30.5736,,,,,12.1785,9.9924,13.1382,27.348,7.1036,4.7718,7.6789,8.3003,14.4725,6.2861,20.894,10.21,7.9709,9.5885,12.5522,24.7848,8.714,8.4385,11.1674,19.7284,10.4857,9.0941,15.2279,13.767,10.3484,20.8646,11.7635,4.9503,11.2072,5.4201,8.2379,61.3101,7.6381,4.371,7.2857,5.2453,7.7768,12.3061,10.4825,3.759,13.2096,5.1083,5.6586,8.2528,9.4676,12.5745,9.6081,26.1193,20.309,37.9172,20.9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2889,16.238,19.7621,19.83,42.9757,45.4692,14.2059,16.2502,6.4221,9.7349,6.0591,17.1607,5.4096,23.8945,7.9103,12.6661,27.9757,9.1988,5.98,,,,,,,,9.5012,,,,,,,,,,,0.5217,0.9516
2015/1/16,6.2575,7.7539,22.1084,6.85,6.8447,14.6952,11.4371,12.403,10.5887,13.38,25.4137,3.1413,7.0004,12.641,10.6914,16.9742,9.5552,6.6972,9.07,9.1129,10.5835,17.82,34.3981,14.2533,12.4221,17.0383,9.3854,16.6003,9.49,4.4228,12.9818,11.9467,4.8837,3.7289,9.9593,22.7156,11.2652,33.6294,,,,,13.1895,10.722,13.6622,30.0809,7.6443,4.9041,7.9441,8.5247,14.7848,6.5035,22.9838,10.79,8.1451,10.504,12.9488,27.2632,8.714,8.8631,11.5218,20.3608,10.8303,9.3885,15.8148,14.9213,10.3484,21.1761,12.9397,5.1437,11.7519,5.5853,8.6649,65.9497,7.8102,4.371,7.3923,5.4818,7.9479,12.5758,11.0499,3.8202,14.5306,5.4547,5.7606,8.5928,9.9523,13.5357,10.5689,28.592,20.309,40.6117,21.8082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3301,17.2797,21.739,21.42,46.7321,47.7378,15.1059,17.8747,6.4609,9.834,6.0591,18.2174,5.4286,23.8945,8.2263,13.3499,29.6218,9.2083,5.98,,,,,,,,9.9263,,,,,,,,,,,0.5246,0.9709
2015/1/19,6.0905,7.7691,21.34,6.54,6.8447,14.6952,11.0419,12.4083,10.8566,13.38,24.5332,3.1522,7.1094,13.1189,10.5633,16.9742,10.2236,7.3003,9.07,8.8038,10.5835,17.81,32.704,14.9081,12.2483,16.7235,9.5,16.0617,9.5,4.4228,12.9818,11.8272,4.8651,3.7937,9.7771,21.5662,11.4362,32.9016,,,,,13.2552,11.4154,13.6174,28.3223,7.7334,4.8637,7.8825,8.4499,15.2162,6.3503,22.8151,11.87,8.0132,10.7706,13.1173,26.6635,8.714,8.5985,11.4884,19.9256,10.6137,9.0488,15.7949,14.5344,10.3484,21.1761,13.2048,5.0663,11.5654,5.5027,8.8563,64.2927,7.6083,4.371,7.2391,5.6454,7.9397,12.6157,10.7369,3.7641,14.8116,5.536,5.5648,8.6076,10.0539,13.2905,10.2274,27.6156,20.309,40.2204,23.2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2749,16.5265,21.7522,20.16,42.6288,44.8567,15.0869,17.4507,6.15,9.319,6.0591,17.3564,5.2648,23.8945,7.8214,13.5246,30.7118,8.9324,5.98,,,,,,,,9.3922,,,,,,,,,,,0.5046,0.963
2015/1/20,6.2477,8.4209,23.4765,6.69,6.8447,14.6952,11.3839,13.6518,11.9428,13.38,26.9869,3.288,7.2483,13.9345,11.1053,16.9742,10.8187,7.8795,9.07,9.3522,10.5835,18.37,34.592,16.0011,12.9336,17.5695,10.1131,17.1951,9.91,4.4228,12.9818,12.5844,5.0639,4.0241,10.1096,23.2206,12.3073,36.1918,,,,,13.9314,12.2356,14.4237,29.81,8.2066,5.1392,8.1908,8.911,16.7383,6.7605,25.0966,13.06,8.8136,11.2754,13.6825,29.0477,8.714,9.223,11.9899,20.9049,11.1503,9.9548,16.7,15.3345,10.3484,21.9356,14.2187,5.3757,12.0379,5.7977,8.9765,63.9613,8.0088,4.371,7.632,5.9416,8.6193,13.1352,11.4657,3.8915,16.1378,5.8845,5.787,8.9642,10.5849,13.9281,10.6827,28.6844,20.309,41.4835,24.8154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9837,17.6879,23.6862,21.47,44.9678,47.6697,16.3775,18.2701,6.3638,9.5468,6.0591,19.0881,5.3905,23.8945,8.4534,14.2233,33.4333,9.2844,5.98,,,,,,,,10.1057,,,,,,,,,,,0.5094,1.0085
2015/1/21,6.4147,8.4209,23.7938,6.91,6.7154,14.6952,11.703,13.6465,12.3973,13.38,27.2078,3.3153,7.2879,13.952,11.125,16.9742,10.7729,7.9367,9.07,9.6613,10.5835,18.4,34.8507,16.0749,13.2087,17.7958,10.0513,17.4456,9.91,4.4228,12.9818,12.6044,5.1882,4.0711,10.0549,22.9947,12.5363,38.1858,,,,,14.2466,12.1042,14.594,29.7814,8.0806,5.2127,8.16,9.098,17.8836,6.8593,25.6526,13.7,8.8701,11.0653,15.0507,29.0477,8.714,9.1369,12.2307,21.9929,11.5687,10.1926,16.7298,15.0591,10.3484,22.3931,13.571,5.5138,11.6425,5.8056,8.7017,62.6357,8.0782,4.371,7.642,5.8885,8.458,13.0552,11.3385,3.9679,15.8358,5.9221,5.8331,9.1243,10.4753,14.1635,10.4107,28.9386,20.309,40.904,24.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.923,17.702,23.5874,22.77,43.9272,47.4429,16.3394,18.2511,6.5192,9.9033,6.0591,19.7339,5.4629,23.8945,8.4831,14.1155,32.7749,9.6934,5.98,,,,,,,,10.1313,,,,,,,,,,,0.5151,1.02
2015/1/22,6.5424,8.5801,24.686,7.1,6.8675,14.6952,11.7486,13.684,12.4834,13.38,27.4716,3.2614,7.2582,15.3463,11.2728,16.9742,10.8156,8.2207,9.07,10.6284,10.5835,18.45,33.9454,16.2226,13.3149,17.6777,10.3601,17.2139,10.36,4.4228,12.9818,12.5545,5.2068,4.1449,9.8682,23.194,12.5169,37.5876,,,,,14.5945,12,14.8493,28.9782,8.5016,5.22,8.4191,9.098,17.8043,6.889,24.6096,13.74,9.0161,10.9116,15.3581,29.0477,8.714,9.786,12.5182,22.1018,11.9576,10.4248,16.9387,15.1902,10.3484,23.2743,13.8465,5.5359,11.543,5.8567,8.6526,63.9613,8.1411,4.371,7.7519,5.9902,8.6867,13.1052,11.3777,4.1054,15.761,5.8657,6.0026,9.2266,10.5792,14.1537,10.9702,28.8866,20.309,41.1269,25.6579,5.3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0164,18.1806,22.8955,22.82,45.6914,46.3388,17.9728,17.5412,6.5775,10.1212,6.0591,19.6458,5.6915,23.8945,8.4238,14.1936,33.2504,9.6459,5.98,,,,,,,,10.0608,,,,,,,,,,,0.5132,1.0354
