ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2015/11/27,8.3434,8.2168,9.4841,6.8,22.27,8.6369,13.3828,20.1884,15.35,5.7894,18.7285,3.2028
2015/11/30,8.1386,7.9693,9.3158,6.8,22.55,8.4977,12.9595,19.7444,15.38,5.7894,18.1414,3.1752
2015/12/1,8.2,8.1475,9.5831,6.46,21.94,8.6276,13.0653,20.0503,15.43,5.7894,18.5991,3.1936
2015/12/2,8.4048,8.2861,9.5336,6.14,21.6,8.7853,13.2629,19.8431,16.16,5.7894,18.3802,3.2578
2015/12/3,8.6302,8.3554,9.5336,6.29,22.45,8.7946,13.2629,20.0207,16.63,5.7894,18.5792,3.267
2015/12/4,8.4663,8.3356,9.5336,6.6,22.92,8.8131,13.3898,20.1588,16.32,5.7894,18.6589,3.2211
2015/12/7,8.7394,8.5336,9.5336,6.76,24.07,8.9894,14.0671,20.7212,17.06,5.7894,19.3156,3.2578
2015/12/8,8.4663,8.2465,9.5336,6.47,23.09,8.7389,14.0671,20.4647,17.08,5.7894,18.7783,3.1752
2015/12/9,8.4936,8.3257,9.5336,6.51,22.5,8.841,14.3987,20.8298,16.8,5.7894,19.3555,3.1936
2015/12/10,8.6029,8.2168,9.0881,6.54,22.92,8.7296,14.1941,20.6324,17.44,5.7894,18.9375,3.1569
2015/12/11,8.9647,8.3455,9.1475,6.7,23.62,8.9337,14.695,20.5338,18.37,5.7894,19.5147,3.166
2015/12/14,9.4904,8.9196,10.0583,6.85,24.56,9.6202,16.1624,20.5338,18.32,5.7894,21.4651,3.3588
2015/12/15,9.3402,8.8008,9.9296,6.87,24.58,9.4069,15.9648,21.0666,18.19,5.7894,22.6792,3.2762
2015/12/16,9.3402,9.0384,10.0385,6.93,24.39,9.4996,16.0424,21.1751,19.09,5.7894,23.5549,3.3037
2015/12/17,9.5997,9.0681,10.1078,7.11,24.68,9.4347,15.7955,21.6685,19.1,5.7894,23.2863,3.3221
2015/12/18,9.1832,8.8899,9.9989,7.09,25.29,9.2863,15.3158,21.2047,19.34,5.7894,22.7489,3.2853
2015/12/21,9.2447,8.979,10.1474,7.06,25.3,9.3512,15.4004,21.1455,19.55,5.7894,22.7986,3.3404
2015/12/22,9.3198,9.078,10.3256,7.28,25.72,9.4069,15.4004,21.7277,20.03,5.7894,22.5996,3.3496
2015/12/23,9.0808,8.8602,10.0286,7.07,25.25,9.277,15.0336,23.0499,19.83,5.7894,22.3608,3.2945
2015/12/24,9.1832,8.9097,10.3355,7.14,25.07,9.3141,15.21,23.3558,19.34,5.7894,22.6693,3.2762
2015/12/25,9.2037,8.9097,10.2464,7.28,25.79,9.2677,15.0124,23.5827,20.08,5.7894,22.2016,3.2853
2015/12/28,8.678,8.7216,9.9197,6.92,25.88,9.1286,14.8643,22.823,19.34,5.7894,21.0969,3.2211
2015/12/29,8.6711,8.9592,10.0583,6.94,27.82,9.379,15.1112,23.04,20.22,5.7894,21.6542,3.267
2015/12/30,8.8009,9.078,10.1078,7.1,28.02,9.3326,15.1253,23.4347,21.5,5.7894,21.8632,3.267
2015/12/31,8.5482,8.8998,9.8801,6.9,27.42,9.212,14.8149,23.267,20.38,5.7894,21.2263,3.2303
2016/1/4,7.6948,8.2366,9.0683,6.56,24.68,8.6833,13.8837,20.9383,18.34,5.7894,20.1317,3.0376
2016/1/5,7.4558,8.4544,9.197,6.25,22.21,8.9894,14.7655,20.9285,16.77,6.3698,22.1319,3.1202
2016/1/6,7.7972,9.2958,10.1177,6.4,23.19,9.4532,15.4428,21.3034,17.89,7.0053,23.5947,3.2762
2016/1/7,7.0188,9.0483,9.3257,6.08,20.87,8.9337,14.8854,19.2017,16.1,6.3048,21.8632,3.0192
2016/1/8,7.2646,9.9492,10.2563,5.91,20.3,9.6852,15.9789,19.0931,17.26,6.9353,24.0525,3.2303
2016/1/11,6.5546,9.9492,10.8899,5.61,18.27,9.6666,15.5627,17.1888,15.53,7.3006,24.371,3.111
2016/1/12,6.657,9.9492,9.8108,5.33,17.13,8.7667,14.0036,16.1823,15.12,6.57,21.9329,3.0192
2016/1/13,6.3566,8.9592,9.8009,5.06,16.71,8.3678,13.1147,16.5375,14.87,6.3348,19.7834,2.9825
2016/1/14,6.5272,8.7117,9.4841,5.09,17.26,8.4606,13.2346,17.5341,15.16,6.2397,19.9923,3.01
2016/1/15,5.9947,7.8604,8.5436,4.93,16.71,8.0617,12.5927,17.0605,13.64,5.6143,18.2409,2.8724
2016/1/18,6.0971,7.8604,8.6228,5.02,17,8.0988,12.6562,17.0112,13.68,5.6093,19.0569,2.8632
2016/1/19,6.3497,8.0584,8.8307,5.23,18.7,8.2658,12.9242,17.5933,14.35,5.7744,19.3555,2.9274
2016/1/20,6.2746,8.2069,9.0782,5.24,18,8.34,13.3264,17.9091,14.62,6.0046,20.4601,2.9366
2016/1/21,6.1108,7.9792,8.8901,5.14,17.63,8.1916,13.2417,17.0309,15.02,6.1147,19.9127,2.8448
2016/1/22,6.2951,7.9,8.702,5.15,18.21,8.0803,12.9595,16.6559,15.48,6.0746,19.9724,2.8632
2016/1/25,6.4043,8.0584,8.7317,5.28,18.29,8.1637,13.15,15.6692,15.97,5.9996,19.9824,2.8724
2016/1/26,5.7625,7.7812,8.504,5.02,16.46,8.0339,13.2629,14.1003,14.66,5.7944,19.3953,2.7164
2016/1/27,5.6328,7.5733,8.207,4.87,16.12,7.8112,12.8607,14.8206,15.21,5.5292,18.5792,2.6338
2016/1/28,5.2641,7.0189,7.4249,4.71,15.87,7.2732,11.598,14.9489,14.22,4.9788,16.7183,2.4869
2016/1/29,5.5714,7.1971,7.6427,4.84,16.74,7.468,11.7743,15.2252,14.89,5.0388,16.9074,2.5604
2016/2/1,5.7079,7.2664,7.7219,4.79,16.43,7.6257,12.2611,15.3436,15.22,5.0238,17.0069,2.5512
2016/2/2,5.824,7.4347,7.8407,4.94,17.51,7.7648,12.4657,15.4423,15.91,5.1539,17.4149,2.5971
2016/2/3,5.7967,7.5238,7.8605,5.06,17.89,7.9133,12.7761,15.3831,15.94,5.1539,17.5642,2.6154
2016/2/4,6.377,7.7317,8.207,5.2,18.1,7.9689,13.2488,15.5311,16.2,5.3991,18.1016,2.698
2016/2/5,6.4999,8.0485,8.5931,5.27,18,8.4699,14.575,15.6001,16.15,5.6993,19.1962,2.7714
2016/2/15,6.9028,8.8503,9.4544,5.53,19.23,9.3141,16.0354,15.906,17.77,6.2698,21.1168,3.0467
2016/2/16,6.9232,8.9889,10.1078,5.55,19.54,9.4254,16.1412,16.2119,17.6,6.8952,21.8931,3.0926
2016/2/17,6.8277,8.8008,9.9791,5.57,19.31,9.2955,15.9719,16.3796,17.06,7.0704,22.2314,3.0559
2016/2/18,6.8003,8.6128,9.8999,5.51,18.75,9.1286,15.6685,15.8271,16.62,6.7852,21.6343,2.9917
2016/2/19,6.7594,8.682,9.7316,5.76,18.77,9.0451,15.3017,15.8172,16.84,6.6701,21.1865,2.9183
2016/2/22,6.9028,8.7117,9.7712,5.82,18.97,9.1471,15.4498,16.3994,16.73,6.7201,21.2661,2.955
2016/2/23,7.2646,9.0186,10.3652,5.86,19.57,9.3883,16.4234,15.9554,17.05,6.9653,22.0523,3.0009
2016/2/24,7.2988,9.1374,10.5731,5.94,20.19,9.8336,17.1923,16.2711,17.54,7.0904,22.0423,3.0559
2016/2/25,6.5682,8.593,9.989,5.64,18.17,9.3048,16.8749,14.7812,15.79,6.6601,20.7188,2.854
2016/2/26,6.8618,8.7315,10.0583,5.41,17.44,9.6017,17.5098,15.4916,15.02,6.6401,20.3904,2.9091
2016/2/29,7.0325,8.2762,9.692,5.14,15.86,9.4625,17.8202,15.4916,13.53,6.2347,19.0171,2.8724
2016/3/1,7.7016,8.8602,10.3355,5.24,16.37,10.149,19.0054,16.0738,13.88,6.8602,20.2511,3.0284
2016/3/2,7.9679,9.1473,10.7117,5.5,17.09,10.2882,19.1535,16.3599,14.4,7.2105,20.6889,3.0926
2016/3/3,7.9064,9.5829,11.4245,5.65,17.4,10.8077,19.725,16.133,15.22,7.931,22.0224,3.1752
2016/3/4,8.0839,9.7116,11.2859,5.59,17.11,10.8262,19.6051,16.2514,15.35,8.4765,22.102,3.1936
2016/3/7,8.6848,10.3452,11.969,5.86,17.67,11.42,20.9031,16.3303,16.08,9.3221,24.3112,3.2853
2016/3/8,8.9784,9.8502,11.1671,5.95,17.48,10.9376,20.2329,16.4092,15.51,9.3721,23.9629,3.2119
2016/3/9,8.0839,9.1473,10.3949,5.71,16.8,10.2325,18.7444,15.462,14.83,9.247,22.3807,3.0834
2016/3/10,7.8382,8.979,10.286,5.68,16.61,10.214,19.1183,15.5113,14.5,8.8617,22.6693,3.0284
2016/3/11,8.1386,9.2067,10.4444,5.82,16.92,10.2696,19.6192,14.9686,14.68,9.262,23.1668,3.0651
2016/3/14,8.3366,9.276,10.6127,5.86,17.41,10.3253,19.8661,15.1758,14.96,9.5423,24.1122,3.1385
2016/3/15,7.6811,8.781,9.9494,5.68,17.3,9.6573,18.4128,14.8996,14.52,8.6216,22.4802,3.0834
2016/3/16,7.8177,8.9097,10.1969,5.78,18.13,9.9264,18.7162,14.7713,14.84,9.0219,22.719,3.1018
2016/3/17,8.1999,8.9988,10.3058,5.87,18.5,9.9913,18.9066,15.2646,15.13,9.3571,22.8782,3.111
2016/3/18,9.0199,9.2067,10.5434,6.01,19.26,10.0748,19.2312,16.1823,15.57,9.2871,23.2066,3.1293
2016/3/21,9.138,9.2661,10.6127,6.1,19.3,10.2047,19.1606,17.021,15.78,9.1119,23.2863,3.1385
2016/3/22,8.9782,9.4542,10.9196,6.36,19.11,10.6221,19.725,16.7645,15.95,9.5022,24.9382,3.1202
2016/3/23,8.9782,9.2463,10.484,6.35,19.2,10.3067,19.083,16.5474,15.85,9.182,24.2117,3.0743
2016/3/24,8.3388,8.8206,9.8702,6.28,19.28,9.7965,18.3775,16.4981,15.7,8.6566,23.0275,2.9917
2016/3/25,8.4222,8.8206,9.6326,6.42,20.69,9.6388,17.8484,16.5474,16.37,8.3914,22.4105,3.0009
2016/3/28,8.1999,8.8206,9.7613,6.49,20.5,9.8058,18.0812,17.2282,16.41,8.6015,23.0275,3.0009
2016/3/29,8.4709,8.7315,9.5732,6.48,19.52,9.713,18.2929,17.396,16.5,8.4164,22.3508,2.9825
2016/3/30,8.8044,8.9493,9.8009,6.7,20.21,9.8985,18.6103,17.9189,17.09,8.6166,22.9181,3.0284
2016/3/31,8.728,8.8602,9.7712,6.66,21.03,9.9449,18.5468,17.7611,16.96,8.6366,23.4355,3.0009
2016/4/1,8.9782,8.8899,9.8207,6.61,23.13,9.9635,18.9066,17.7117,17.33,8.5015,23.1569,3.0192
2016/4/5,8.999,8.9691,9.8207,6.61,23.61,10.0562,19.0477,17.6723,17.52,8.5015,23.137,3.0284
2016/4/6,8.8809,8.979,9.8207,6.61,22.86,9.9635,19.1818,17.4256,17.3,8.5115,22.9977,3.01
2016/4/7,8.6655,8.8503,9.6128,7.27,22.24,9.8614,19.2241,16.9223,16.72,8.5965,22.7588,2.9825
2016/4/8,8.7558,9.2166,9.9395,7.05,22.28,10.2974,21.0724,17.5835,16.79,9.4572,23.754,3.0376
2016/4/11,9.5549,9.5037,10.0484,6.98,23.21,10.6221,21.4322,18.9945,17.06,10.0026,23.8634,3.0743
2016/4/12,9.9024,9.5631,10.3454,7.06,22.7,10.6593,21.4252,19.478,17.3,9.9576,24.9879,3.0834
2016/4/13,10.0483,9.7413,10.5632,7.04,22.76,10.7984,21.7285,19.3497,17.57,10.0476,25.1372,3.1202
2016/4/14,9.9371,9.4839,10.3058,6.96,24.5,10.5387,21.016,19.2017,17.77,9.7324,24.3112,3.0743
2016/4/15,10.4236,9.4245,10.2266,6.9,24.13,10.5201,21.0372,19.2115,18.44,9.5723,24.162,3.0559
2016/4/18,10.4236,9.2265,9.9395,6.72,24.47,10.3995,21.023,19.2806,17.79,9.5172,23.4156,3.0192
2016/4/19,10.4236,9.474,10.1375,6.77,24.99,10.5387,21.4534,19.4385,18.32,9.8025,23.7241,3.0467
2016/4/20,10.4236,9.7809,9.8306,6.4,22.62,10.2882,21.0936,19.0339,17.55,9.7074,22.8583,2.9825
2016/4/21,10.4236,10.761,10.583,6.49,22.57,10.6778,21.8837,18.8761,18.16,10.1427,23.5848,3.0467
2016/4/22,10.4236,10.5927,10.0583,6.36,22.55,10.1768,20.7479,18.8267,17.78,9.4722,22.6096,2.9733
2016/4/25,10.4236,10.6917,10.187,6.31,22.84,10.0377,19.9931,18.8465,17.13,9.0669,22.2513,2.9274
2016/4/26,10.4236,10.4739,10.0781,6.3,22.84,9.9542,19.6897,18.9846,17.95,8.9618,22.3608,2.9274
2016/4/27,10.4236,10.8402,10.6424,6.45,22.84,10.2974,20.8467,19.6161,18.54,9.3621,22.8981,2.9641
2016/4/28,10.4236,10.3848,10.4741,6.24,22.84,10.3346,20.9454,20.0009,18.53,9.167,22.5498,2.9183
2016/4/29,10.4236,10.464,10.6028,6.32,22.84,10.5294,21.5098,19.9713,18.6,9.2871,22.938,2.9458
2016/5/3,10.4236,11.4045,11.2958,6.58,22.84,10.9283,22.9208,19.9911,19.07,9.7624,23.7838,3.0192
2016/5/4,10.4236,11.8005,11.2166,6.54,22.84,10.7242,22.5892,19.9713,18.66,9.6073,23.3062,2.9825
2016/5/5,10.4236,12.0084,11.1869,6.58,22.84,10.7335,22.5328,19.6654,18.53,9.6073,23.4455,2.9825
2016/5/6,10.4236,11.8104,10.7414,6.14,22.84,10.4088,22.2294,19.0537,16.86,9.167,22.4901,2.9091
2016/5/9,10.4236,11.0283,10.3751,5.67,22.84,10.0191,20.8326,18.0275,15.17,8.4464,20.9576,2.8357
2016/5/10,10.4236,10.8501,10.0484,5.63,22.84,9.8243,20.5786,17.2184,15.51,8.1962,20.5397,2.8265
2016/5/11,10.4236,11.2659,10.3355,5.67,22.84,9.9171,21.6509,15.9948,14.75,8.4464,20.9875,2.8448
2016/5/12,10.4236,11.2659,10.1177,5.46,22.84,9.5831,21.3899,15.6692,14.31,8.2062,20.5397,2.8357
2016/5/13,10.4236,12.1073,10.5533,5.54,22.84,9.8243,22.2082,15.7383,14.39,8.2863,20.9278,2.8448
2016/5/16,10.4236,12.8696,11.2265,5.8,22.84,9.8243,23.0125,15.5804,15.83,8.6516,21.4751,2.9091
2016/5/17,10.4236,12.3746,11.0087,5.67,22.84,9.8243,22.4552,15.6297,15.53,8.4965,21.1268,2.8632
2016/5/18,10.4236,12.5726,11.4344,5.5,22.84,9.8243,22.5469,15.462,15.25,8.2263,20.3406,2.8357
2016/5/19,10.4236,12.8201,11.1473,5.55,22.84,9.8243,22.1165,15.4817,15.16,8.1062,20.1217,2.8173
2016/5/20,10.4236,12.4043,10.9691,5.59,22.84,9.8243,21.5169,15.4817,14.85,7.9811,19.9227,2.8081
2016/5/23,10.4236,12.236,11.0483,5.67,22.84,9.8243,21.6368,15.6199,15.19,8.1062,20.1317,2.8081
2016/5/24,10.4236,12.1469,11.4443,5.55,22.84,9.5668,21.3899,16.3895,15.1,8.0011,19.863,2.8081
2016/5/25,10.4236,11.3649,10.9394,5.5,22.84,9.3589,20.6633,16.281,15.02,7.7809,19.6639,2.7714
2016/5/26,10.4236,11.5134,11.0879,5.47,22.84,9.5371,20.9737,16.0639,14.92,7.921,19.9326,2.7806
2016/5/27,10.4236,11.3154,10.9196,5.5,22.84,9.4678,20.8114,16.1034,14.9,8.0311,19.8331,2.7714
2016/5/30,10.4236,11.2362,10.5434,5.48,22.84,9.3093,20.1765,16.1231,14.64,7.871,19.3555,2.7439
2016/5/31,10.4236,11.6817,10.9691,5.68,22.84,9.5866,20.882,16.3895,15.21,8.1512,19.9923,2.8081
2016/6/1,10.4236,11.7114,10.9988,5.79,22.84,9.4975,20.8961,16.2415,15.33,8.2163,20.1118,2.8081
2016/6/2,10.4236,11.7411,11.3552,5.78,22.84,9.5371,20.9525,16.2218,15.34,8.2913,20.6491,2.8081
2016/6/3,10.4236,11.4738,11.5136,5.9,22.84,9.4678,20.6985,16.0636,15.39,8.2112,20.4402,2.799
2016/6/6,10.4236,12.2162,11.8007,5.95,22.84,9.8936,22.2506,16.4096,15.56,8.5815,21.0472,2.854
2016/6/7,10.4236,11.9787,11.573,5.84,22.84,9.7352,21.7497,16.3206,15.29,8.3964,20.6292,2.8265
2016/6/8,10.4236,12.1865,12.1769,5.92,22.84,9.854,22.0319,16.3404,15.11,8.4765,20.8482,2.8357
2016/6/13,10.4236,12.7607,12.6521,6.04,22.84,10.4086,23.8873,16.0043,14.83,8.8617,21.8831,2.8907
2016/6/14,10.4236,12.6518,12.3254,5.79,22.84,10.27,23.7885,15.6089,14.18,8.6916,21.2263,2.8357
2016/6/15,10.4236,13.1666,13.0778,6.02,22.84,10.6067,25.3476,15.767,14.65,9.0669,22.1617,2.8999
2016/6/16,10.4236,13.8101,13.8005,6.46,22.84,11.191,27.286,15.9845,15.67,9.7874,23.2464,3.1936
2016/6/17,10.4236,13.1072,12.9689,6.28,22.84,10.7454,26.2602,15.8264,15.03,9.3821,22.321,3.1385
2016/6/20,10.4236,13.226,12.7808,6.14,22.84,10.577,25.6872,15.7077,14.39,9.157,22.0722,3.1018
2016/6/21,10.4236,12.6716,12.464,6.09,22.84,10.3492,25.1566,15.5496,14.28,8.9218,21.3557,3.0009
2016/6/22,10.4236,12.5528,12.4739,6.1,22.84,10.4383,24.817,15.6781,14.23,8.8217,21.4253,3.0009
2016/6/23,10.4236,12.533,12.3452,6.07,22.84,10.4284,24.9443,15.856,14.11,8.8567,21.3755,3.0009
2016/6/24,10.4236,13.7903,13.5827,6.44,22.84,11.4683,27.4416,16.3206,15.23,9.7424,23.5181,3.2211
2016/6/27,10.4236,13.5428,13.3055,6.32,22.84,11.3891,27.9085,15.9845,14.79,9.6223,23.5878,3.1569
2016/6/28,10.4236,13.4438,13.3055,6.38,22.84,11.3099,27.9297,15.9153,14.63,9.6173,24.0761,3.1202
2016/6/29,10.4236,13.4339,13.2461,6.32,22.84,11.3099,28.2764,15.945,14.61,9.6473,23.8868,3.111
2016/6/30,10.4236,13.0379,12.7511,6.23,22.84,11.1316,27.5265,16.0735,14.44,9.3321,23.1294,3.0926
2016/7/1,10.4236,13.4042,13.0481,6.35,22.84,11.4188,28.8706,16.1328,14.66,9.6123,23.7273,3.1293
2016/7/4,10.4236,13.6814,13.3847,6.54,22.84,11.9635,30.4978,16.6172,14.97,9.8325,24.2954,3.2211
2016/7/5,10.4236,13.6814,13.3154,6.8,22.84,11.9833,30.8939,16.3997,14.95,9.7524,24.2156,3.1936
2016/7/6,10.4236,14.6219,14.2361,7.02,22.84,13.1816,33.2426,17.3783,15.79,10.2578,26.6372,3.3771
2016/7/7,10.4236,15.0278,14.5232,7.43,22.84,14.4988,34.1057,17.5266,16.17,10.548,28.0921,3.3771
2016/7/8,10.4236,14.513,14.1569,7.16,22.84,14.5087,32.9172,17.4475,15.64,10.2628,27.1952,3.3771
2016/7/11,10.4236,15.7801,15.3943,7.38,22.84,15.3208,34.4523,17.7145,16.55,11.2886,28.3612,3.7167
2016/7/12,10.4236,15.5425,15.4933,7.29,22.84,15.301,33.7803,17.4278,16.38,11.5888,28.0822,3.6065
2016/7/13,10.4236,15.6514,15.3448,7.29,22.84,15.6872,33.8652,17.2795,16.45,11.5288,28.1818,3.6065
2016/7/14,10.4236,15.3347,14.6915,7.12,22.84,15.1227,33.1719,17.1312,16.09,11.0534,27.2152,3.5239
2016/7/15,10.4236,15.404,14.8004,7.14,22.84,15.2515,33.3275,17.1312,16.16,11.0634,28.6502,3.5331
2016/7/18,10.4236,15.4337,14.6519,7.15,22.84,15.2812,33.4902,16.9434,16.2,11.1935,30.0852,3.5148
2016/7/19,10.4236,15.3644,14.6321,7.15,22.84,15.6773,33.2497,16.9335,15.95,11.0484,30.3542,3.4781
2016/7/20,10.4236,14.7209,14.1074,6.96,22.84,14.7266,31.7146,16.4986,15.55,10.5931,28.6801,3.423
2016/7/21,10.4236,14.4041,13.8896,6.94,22.84,14.4196,30.9788,16.4986,15.4,10.3729,28.0722,3.3771
2016/7/22,10.4236,14.2655,13.7213,6.93,22.84,14.1126,30.6746,16.2317,15.3,10.2028,28.3911,3.3211
2016/7/25,10.4236,13.6616,13.2065,6.89,22.84,13.6966,29.8045,16.2317,14.99,9.8425,27.275,3.2465
2016/7/26,10.4236,14.0774,13.6322,7.03,22.84,14.2215,31.9551,16.2317,15.29,10.2028,28.6601,3.3305
2016/7/27,10.4236,13.9586,13.355,6.65,22.84,14.1522,33.186,16.2317,14.69,10.0827,29.2182,3.2652
2016/7/28,10.4236,14.2556,13.7411,6.65,22.84,14.5384,33.0799,16.2317,14.59,10.1878,28.9192,3.3025
2016/7/29,10.4236,13.7111,13.2164,6.47,22.84,14.0432,32.4078,16.2317,14.28,9.8575,28.0124,3.2372
2016/8/1,10.4236,13.8596,13.5332,6.46,22.84,14.1027,32.8465,16.2317,14.4,9.8925,28.122,3.3211
2016/8/2,10.4236,13.8398,13.7114,6.55,22.84,14.1324,32.7191,16.2317,14.51,9.8725,27.9327,3.3398
2016/8/3,10.4236,13.9487,13.9391,6.73,22.84,14.3007,33.1931,16.2317,14.47,10.0026,28.0722,3.3771
2016/8/4,10.4236,13.6319,13.6223,6.66,22.84,14.0333,32.1956,16.2317,14.37,9.8375,27.4842,3.3211
2016/8/5,10.4236,13.6715,13.8104,6.73,20.56,14.1423,32.4008,16.2317,14.34,9.9025,28.0224,3.3211
2016/8/8,10.4236,12.8597,13.0877,6.69,18.68,13.2311,29.6771,16.2317,14.13,9.3021,26.3681,3.2465
2016/8/9,10.4236,12.7904,13.157,6.71,18.81,13.2311,29.7337,16.2317,14.37,9.3271,26.5076,3.2465
2016/8/10,10.4236,13.3943,13.6322,6.86,19.05,13.8947,31.4811,16.2317,14.62,9.6974,27.5341,3.3118
2016/8/11,10.4236,12.9389,13.2461,6.68,18.39,13.4985,30.5473,16.2317,14.21,9.3972,26.7667,3.2652
2016/8/12,10.4236,12.9389,13.2659,6.69,18.68,13.6075,30.519,16.2317,14.31,9.4122,26.687,3.2838
2016/8/15,10.4236,13.0478,13.4243,6.78,18.97,13.8056,30.7737,16.2317,14.51,9.4972,26.986,3.3025
2016/8/16,10.4236,13.2854,13.7906,6.92,19.19,14.0531,31.5943,16.2317,14.74,9.7724,27.9526,3.3118
2016/8/17,10.4236,13.0973,13.5629,6.88,19.14,13.6966,30.7878,16.2317,14.56,9.6273,27.5939,3.2558
2016/8/18,10.4236,13.0775,13.6025,6.85,20.18,13.6471,30.8656,16.2317,14.68,9.6523,27.7433,3.2558
2016/8/19,10.4236,12.9488,13.3154,6.87,19.61,13.4391,30.335,16.2317,14.58,9.5122,27.3846,3.2372
2016/8/22,10.4236,12.6617,13.0778,6.72,18.91,13.2807,29.9813,16.2317,14.38,9.4322,26.7169,3.1999
2016/8/23,10.4236,12.929,13.2956,6.7,19.04,13.3896,30.3704,16.2317,14.43,9.5723,27.0458,3.2092
2016/8/24,10.4236,12.9389,13.0976,6.66,19.46,13.2906,30.2148,16.2317,14.35,9.5172,26.7966,3.1812
2016/8/25,10.4236,12.7607,12.8798,6.51,19.19,13.1222,29.7266,16.2317,14.17,9.3121,26.3582,3.1346
2016/8/26,10.4236,12.8597,12.8798,6.45,19.28,13.142,29.7974,16.2317,14.39,9.3371,26.3781,3.1439
2016/8/29,10.4236,12.8894,12.7313,6.48,19.97,12.9836,29.5427,16.2317,14.29,9.207,26.2286,3.1159
2016/8/30,10.4236,12.9686,12.7115,6.49,20.09,13.0232,29.4083,16.2317,14.38,9.187,26.2884,3.1159
2016/8/31,10.4236,13.1171,12.761,6.49,20.06,13.1519,29.5286,16.2317,14.53,9.157,26.6571,3.1159
2016/9/1,10.4236,13.1666,12.7313,6.45,19.9,13.142,29.9672,16.2317,14.43,9.1219,26.4279,3.1066
2016/9/2,10.4236,12.9983,12.6323,6.39,19.68,12.9935,30.0167,16.2317,14.65,9.142,26.0991,3.1159
2016/9/5,10.4236,13.028,12.761,6.49,19.68,13.1123,30.3067,16.2317,14.61,9.207,26.4977,3.1346
2016/9/6,10.4236,12.9488,12.6422,6.51,19.87,13.0628,30.0167,16.2317,14.69,9.157,26.3183,3.1346
2016/9/7,10.4236,13.1369,12.7709,6.55,20.58,13.2906,30.5261,16.2317,14.95,9.252,26.5276,3.1625
2016/9/8,10.4236,13.0577,12.662,6.54,20.39,13.1717,30.2572,16.2317,14.96,9.162,26.2386,3.1439
2016/9/9,10.4236,12.8003,12.4244,6.48,20.31,12.9439,29.5781,16.2317,14.99,8.9918,25.6606,3.1159
2016/9/12,10.4236,11.9886,11.672,6.15,19.06,12.1913,27.7458,16.2317,14.91,8.4064,24.2555,3.004
2016/9/13,10.4236,12.1172,11.6522,6.22,19.11,12.1517,27.7317,16.2317,15.23,8.4214,24.3551,3.004
2016/9/14,10.4236,12.4043,11.7611,6.24,19.31,12.3497,28.1703,16.2317,15.5,8.5915,24.5843,3.0226
2016/9/19,10.4236,12.3053,11.7611,6.37,19.74,12.3002,28.1137,16.2317,15.49,8.5565,24.8235,3.004
2016/9/20,10.4236,12.3845,11.771,6.38,20.03,12.2804,27.951,16.2317,15.25,8.5265,24.7438,3.004
2016/9/21,10.4236,12.5924,12.0383,6.47,20.92,12.5082,28.5735,16.2317,15.7,8.6766,25.1025,3.0319
2016/9/22,10.4236,12.7706,11.9888,6.48,20.6,12.5874,28.6584,16.2317,15.53,8.6366,24.9929,3.0413
2016/9/23,10.4236,12.434,11.8106,6.44,20.62,12.4686,28.4179,16.2317,15.57,8.4714,24.2156,3.0133
2016/9/26,10.4236,12.0183,11.3057,6.26,19.89,11.9833,27.3355,16.2317,15.02,8.2012,23.4583,2.9573
2016/9/27,10.4236,12.0875,11.474,6.38,20.16,12.1219,27.4628,16.2317,15.1,8.3063,23.6974,2.9946
2016/9/28,10.4236,11.8005,11.2463,6.47,20.6,11.9041,26.6776,16.2317,14.98,8.1862,23.2988,2.9666
2016/9/29,10.4236,11.8104,11.3156,6.49,20.51,11.8942,26.5785,16.2317,15.24,8.1862,23.2191,2.9666
2016/9/30,10.4236,11.8995,11.5433,6.6,20.83,12.013,27.0171,16.2317,15.59,8.3213,23.6077,2.9946
2016/10/10,10.4236,11.5431,11.3552,6.61,21.33,11.6664,26.1682,16.2317,15.72,8.1062,23.0597,2.9666
2016/10/11,10.4236,11.7312,11.5235,6.66,21.4,11.8843,26.7908,16.2317,15.75,8.2012,23.2291,2.976
2016/10/12,10.4236,11.553,11.3849,6.68,21.53,11.7456,26.5715,16.2317,15.8,8.1012,22.9899,2.9666
2016/10/13,10.4236,11.6025,11.5631,6.77,22.01,11.7753,26.7837,16.2317,15.98,8.1412,23.1394,2.9666
2016/10/14,10.4236,11.4936,11.4542,6.68,21.6,11.6862,26.3592,16.2317,16.08,8.0461,23.0696,2.9573
2016/10/17,10.4236,11.8599,11.7017,6.81,21.22,12.0625,27.569,16.2317,15.77,8.3564,24.8135,3.0226
2016/10/18,10.4236,11.9391,11.7809,6.78,21.84,12.1319,27.7246,16.2317,16.11,8.3564,24.8235,3.0319
2016/10/19,10.4236,11.9589,11.7413,6.75,21.93,12.1517,27.576,16.2317,16.1,8.3764,24.8135,3.0319
2016/10/20,10.4236,11.949,11.8106,6.78,21.84,12.1715,27.5619,16.2317,16.71,8.3914,24.694,3.0226
2016/10/21,10.4236,11.751,11.5829,6.77,21.85,12.0427,27.3001,16.2317,16.47,8.2763,24.395,3.0226
