ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2014/7/16,8.4874,21.47,12.44,8.1158,8.2067,8.8608,12.4075,6.0872,10.0028,6.241,,,13.3059,37.74,5.93,15.4018,11.3415,15.8016,3.2894,6.9719,9.2259,,,2.1451
2014/7/17,8.5231,21.03,12.44,8.527,8.4267,8.9402,12.5569,5.9963,10.0028,6.3095,,,13.2993,38.23,5.8328,16.0029,11.5162,15.9321,3.2581,7.5545,9.6231,,,2.2703
2014/7/18,8.5017,20.6,12.44,8.2088,8.5067,8.9998,12.7264,6.1035,10.0028,6.3122,,,13.2533,37.69,5.8905,15.6777,11.4114,15.4384,3.2229,7.4186,9.4741,,,2.2108
2014/7/21,8.2302,20.54,12.44,9.0311,8.58,8.7664,12.1882,6.084,10.0028,6.1356,,,13.1086,37.18,5.69,15.7762,11.6629,15.5462,3.1602,7.3506,9.1563,,,2.1701
2014/7/22,8.4016,22.2,12.44,9.7801,9.0267,9.0296,12.6765,6.4508,10.0028,6.2911,,,13.4572,38.62,6.0698,16.3379,11.8726,16.3916,3.262,7.5642,9.2557,,,2.1889
2014/7/23,8.566,22.21,12.44,10.1031,8.9133,9.3624,12.7563,6.3405,10.0028,6.2489,,,13.3519,38.75,6.012,16.397,12.0333,16.386,3.2855,7.4671,9.2457,,,2.1701
2014/7/24,8.4731,24.13,12.44,9.8682,8.92,9.5015,12.9456,6.2139,10.0028,6.191,,,13.74,40.88,6.2156,16.2985,11.8796,16.7094,3.3482,7.506,9.1464,,,2.1326
2014/7/25,8.7089,25,12.44,9.6871,9.0533,9.6853,13.3741,6.3924,10.0028,6.3569,,,14.3451,44.97,6.5467,16.8207,12.0263,17.4186,3.4461,8.2537,9.5437,,,2.2703
2014/7/28,9.5805,25.29,12.44,9.7066,9.1867,10.0727,14.1016,6.5158,10.0028,6.6257,,,14.4569,46.84,6.6652,16.939,12.7111,18.0257,3.5792,8.4673,10.497,,,2.3706
2014/7/29,9.6019,25.09,12.44,10.2989,9.4133,10.028,14.002,6.7495,10.0028,6.6625,,,14.378,47.25,6.65,17.1558,13.9829,18.1221,3.5949,8.5061,11.1127,,,2.3831
2014/7/30,9.4304,25.29,12.44,10.0101,9.1933,9.9038,13.8525,7.3144,10.0028,6.5888,,,14.2925,46.35,6.4951,16.7813,13.8781,18.281,3.9552,8.341,11.2716,,,2.3236
2014/7/31,9.4947,25.95,12.44,10.1178,9.2067,10.023,14.1614,7.3047,10.0028,6.8996,,,14.6016,47.7,6.5437,17.1558,13.6894,18.4796,4.3507,8.5061,11.361,,,2.3612
2014/8/1,9.3304,25.54,12.44,9.8388,8.9467,9.6654,13.6233,7.1456,10.0028,6.5861,,,14.3977,46.49,6.4617,16.5547,13.1444,17.8668,4.7854,8.2148,11.0532,,,2.2735
2014/8/4,9.4876,26.19,12.44,9.692,9.1267,9.9286,14.1216,7.256,10.0028,6.6652,,,15.3843,48.91,6.7594,16.939,13.396,18.7236,4.9498,8.4381,11.3511,,,2.3204
2014/8/5,9.4161,25.89,13.68,9.5402,9.1267,9.874,13.9522,7.5125,10.0028,6.6994,,,15.6211,48.03,6.6622,16.8405,13.2282,18.7292,4.9733,8.5158,11.1326,,,2.3267
2014/8/6,9.4519,26.15,15.05,9.6087,9.1933,9.9386,14.1016,7.4475,10.0028,6.8074,,,16.0355,48.94,6.7928,17.0277,13.2841,19.0016,5.4707,8.7392,11.2518,,,2.3706
2014/8/7,9.2804,25.7,16.56,9.6136,8.96,9.7051,13.6333,7.3436,10.0028,6.6494,,,15.6671,49.06,6.5893,16.6532,12.9627,18.1846,5.0047,8.545,10.8247,,,2.3048
2014/8/8,9.2018,25.71,18.22,9.785,8.9933,9.725,13.693,7.4345,10.0028,6.7995,,,15.4501,48.38,6.4769,17.1164,13.0466,17.9009,5.1104,8.4381,10.795,,,2.3142
2014/8/11,9.3018,25.43,18.01,9.7311,9.08,9.8343,13.8226,7.3956,10.0028,6.868,,,15.8842,48.76,6.5558,17.008,13.2422,18.0938,5.6234,8.5838,10.8744,,,2.333
2014/8/12,9.4447,24.76,18.6,10.0346,9.2333,9.8541,13.9721,7.217,10.0028,7.0735,,,15.825,47.7,6.5163,16.87,13.1094,17.9406,5.8662,8.5547,10.8446,,,2.3612
2014/8/13,9.6305,24.26,19.02,9.5451,9.2333,10.3508,14.57,7.1002,10.0028,7.0472,,,15.7395,47.07,6.5498,17.3134,13.2841,18.2356,6.4262,8.7003,11.0631,,,2.4269
2014/8/14,9.3661,24,17.65,9.3493,8.9467,10.0329,14.0817,7.0774,10.0028,6.9023,,,15.2988,46.74,6.4981,16.7813,12.9487,17.986,6.3048,8.4381,10.6956,,,2.3549
2014/8/15,9.5019,24.09,17.7,9.3738,8.7467,9.9187,13.9123,7.1846,10.0028,6.8628,,,15.3514,47.03,6.5163,16.1113,12.76,18.0257,6.4771,8.4187,10.6956,,,2.3612
2014/8/18,9.7448,24.3,18.8,9.3934,8.9667,9.9833,14.002,7.3307,10.0028,6.8364,,,15.358,47.19,6.5012,16.2295,12.9278,18.0257,6.8021,8.4673,10.8744,,,2.3956
2014/8/19,9.8877,24.28,18.7,9.3248,9.1733,9.9237,13.9322,7.3242,10.0028,6.8153,,,15.233,46.47,6.3705,16.3773,12.9627,17.4924,6.4144,8.4381,11.0134,,,2.3737
2014/8/20,9.8019,24.69,18.13,9.4864,9.14,9.7896,13.5834,7.2365,10.0028,6.7916,,,15.2396,46.51,6.3614,16.0127,13.1025,17.4583,6.481,8.341,10.795,,,2.3549
2014/8/21,10.402,24.29,17.94,9.3787,9.22,9.8939,13.703,7.019,10.0028,6.8153,,,14.937,46.75,6.1882,16.062,12.6552,17.3278,6.4849,8.2342,10.9141,,,2.3424
2014/8/22,10.4806,24.13,18.02,9.3738,9.26,9.7796,13.6532,7.0872,10.0028,6.7179,,,14.891,45.84,6.252,16.2689,12.5294,17.1406,6.1795,8.2439,10.8744,,,2.3455
2014/8/25,10.3878,24.67,17.8,8.8696,9.4333,9.5809,13.2944,7.23,11.004,6.6968,,,15.1409,46.31,6.3219,15.9142,12.5225,17.3448,6.2069,8.0012,10.5368,,,2.3017
2014/8/26,10.0591,24.48,16.86,8.7766,9.3067,9.3872,13.2645,6.8632,12.1049,6.5624,,,14.7003,44.81,6.1336,15.5791,12.1241,17.0498,6.4379,7.8652,10.1296,,,2.239
2014/8/27,10.1163,24.36,16.63,8.7179,9.24,9.3823,13.3642,6.8632,13.3147,6.5993,,,14.674,44.28,6.1974,15.8945,12.1451,16.9647,6.2225,7.9041,10.1494,,,2.2672
2014/8/28,9.8662,24,16.26,8.806,10.1667,9.3773,13.3642,6.7106,13.9057,6.4808,,,14.4503,42.84,6.0667,15.8255,12.208,16.9363,6.0816,7.8458,10.07,,,2.2547
2014/8/29,10.2592,23.7,16.31,8.8256,10.16,9.5313,13.5436,6.7787,13.5975,6.5545,,,14.7134,43.45,6.1548,15.8945,12.3338,17.2938,6.3204,8.2051,10.2488,,,2.3017
2014/9/1,10.4521,23.99,16.59,9.085,10.1667,9.6008,13.6133,6.8567,13.5581,6.6388,,,14.7397,44.15,6.2399,16.4266,12.5085,17.5037,6.4379,8.2148,10.3679,,,2.3142
2014/9/2,10.6378,24.25,16.92,9.2025,10.24,9.6853,13.7628,6.9378,13.7782,6.7337,,,14.9239,44.67,6.2946,16.7912,12.6622,17.6172,6.712,8.3022,10.507,,,2.3392
2014/9/3,10.5949,24.35,16.85,9.6871,10.1,9.7002,13.7827,6.9833,13.6994,6.7337,,,14.9765,45.81,6.2946,16.8897,12.8369,17.6172,6.669,8.3313,10.4871,,,2.3486
2014/9/4,10.4521,24.24,17.17,9.6773,10.0933,9.7101,14.1016,6.8924,13.6925,6.8048,,,14.9831,45.35,6.2369,16.9291,12.781,17.5037,6.5711,8.3508,10.5765,,,2.3612
2014/9/5,10.5878,24.42,17.17,9.7409,10.54,9.8889,14.1016,6.8502,13.9752,6.8338,,,15.0949,45.86,6.2642,17.0967,12.795,17.7193,7.229,8.4284,10.6659,,,2.3768
2014/9/9,10.5092,24.42,16.81,9.8731,10.42,9.8392,14.0518,6.8924,13.7829,6.7521,,,14.9897,45.1,6.2065,16.9291,12.6692,17.498,7.6401,8.2925,10.5368,,,2.3361
2014/9/10,10.8593,24.66,16.6,9.7115,10.48,10.0776,14.0817,6.7658,13.5418,6.7442,,,15.0554,45.19,6.2126,18.5353,12.6413,17.5321,7.2916,8.2537,10.6361,,,2.3455
2014/9/11,10.795,24.05,16.64,9.5451,10.3067,9.9882,13.8525,6.6878,13.1502,6.8496,,,14.7858,44.37,6.1761,17.8357,12.5085,17.2597,7.2916,8.1274,10.4672,,,2.3204
2014/9/12,11.2093,24.01,16.78,9.7948,10.3133,10.0528,13.8924,6.8372,13.2568,6.8364,,,14.7923,44.73,6.1457,18.2988,12.5784,17.2597,7.4678,8.1857,10.6361,,,2.3298
2014/9/15,11.2736,23.93,17.1,9.9954,10.2467,10.2167,14.6498,6.7593,13.0644,6.9813,,,14.8647,44.39,6.1882,18.7423,12.781,17.4753,7.5462,8.2342,10.9737,,,2.3455
2014/9/16,10.9664,23.4,16.25,9.5745,9.6733,9.7449,14.0817,6.4898,12.8998,6.7442,,,14.4174,42.84,5.848,17.6682,12.6203,16.8569,6.8608,7.9526,10.4871,,,2.2641
2014/9/17,10.9664,23.2,16.4,9.2416,9.8467,9.869,14.869,6.1327,12.7005,6.8865,,,14.4964,42.99,5.8784,17.2839,12.6203,16.8739,6.9822,8.0594,10.5566,,,2.2766
2014/9/18,11.0879,23.03,16.48,9.1193,9.7933,9.9932,14.7494,6.1327,12.872,6.789,,,14.4766,42.98,5.9057,17.9934,12.9417,16.9817,6.7825,8.1371,10.4573,,,2.2797
2014/9/19,11.2522,23.09,16.51,9.3542,10.02,9.9584,14.7494,6.2268,13.4677,6.8232,,,14.5358,43.11,5.9027,17.9934,12.8858,16.942,7.088,8.1566,10.497,,,2.286
2014/9/22,10.9093,22.25,16.33,9.2563,10.08,9.7548,14.2312,6.084,13.0134,6.4808,,,14.1346,42.19,5.6505,17.3923,12.4875,16.3803,6.8726,7.9915,10.2289,,,2.2171
2014/9/23,10.8521,22.37,16.43,9.5304,10.1267,9.8988,14.301,6.1327,12.8998,6.5018,,,14.1412,42.27,5.7204,17.5992,12.6482,16.3746,6.8922,8.0303,10.3083,,,2.2202
2014/9/24,11.0665,23.43,16.86,9.5451,10.18,10.0329,14.2212,6.269,13.2127,6.5703,,,14.4109,44.29,6.0424,18.2594,12.788,16.8682,7.1702,8.2051,10.497,,,2.2484
2014/9/25,10.8879,23.95,16.75,9.7556,10.3733,9.9336,14.1714,6.4022,13.076,6.4439,,,14.4766,45.83,6.012,18.358,12.788,17.203,7.2211,8.1468,10.5169,,,2.2422
2014/9/26,10.8593,23.79,16.57,9.6969,10.3267,9.8541,14.1016,6.3307,12.9555,6.5413,,,14.378,45.42,6.012,18.0919,12.9138,17.0328,7.4958,8.3119,11.1127,,,2.3392
2014/9/29,10.8879,23.68,16.69,9.8633,10.3267,9.8939,14.0917,6.3535,13.0204,6.573,,,14.2662,45.17,6.0303,18.1609,13.2213,16.959,7.1328,8.2925,11.0631,,,2.3361
2014/9/30,11.0093,23.84,16.9,10.1423,10.3467,10.023,14.2711,6.4151,12.9902,6.7152,,,14.3451,44.07,5.9938,18.1806,13.1164,17.0555,7.0641,8.3508,11.2816,,,2.3424
2014/10/8,10.9879,24,17.05,11.0919,10.3333,10.0826,14.3807,6.532,13.2197,6.7337,,,14.4569,44.33,6.1184,18.4565,13.1444,17.0895,6.9955,8.3508,11.1028,,,2.3173
2014/10/9,10.7378,24.48,17.4,11.1409,10.4667,10.167,14.6298,6.7495,13.5766,6.7969,,,14.7397,44.82,6.1639,18.3383,13.4728,17.4583,7.6921,8.3605,10.9737,,,2.3612
2014/10/10,10.845,24.06,17.25,10.7688,10.2467,10.2962,14.2013,6.6034,13.5001,6.6415,,,14.4898,43.74,6.0698,19.028,13.2841,17.1009,8.0747,8.2634,10.8247,,,2.3236
2014/10/13,10.6807,24.56,16.94,10.5975,10.0533,10.3905,14.7993,6.4703,13.3379,6.7784,,,14.8844,45.47,6.3796,19.8755,13.4798,17.4072,8.3004,8.2148,10.9042,,,2.3236
2014/10/14,10.5164,24.13,16.58,10.3919,9.8667,10.177,14.7295,6.5028,13.0992,6.7574,,,14.7726,44.81,6.325,20.1021,13.2073,17.203,8.0747,7.9623,10.7751,,,2.2829
2014/10/15,10.4306,23.94,16.51,10.2059,10.2067,10.1819,14.5601,6.5353,12.9555,6.7205,,,14.6871,44.27,6.252,19.57,13.2143,16.8626,8.163,7.9623,10.8247,,,2.2766
2014/10/16,10.4306,23.58,15.94,10.1227,10.2267,9.9634,13.9721,6.5969,12.733,6.8232,,,14.3517,43.28,6.0515,18.624,12.8858,16.4994,7.8196,7.8652,10.6361,,,2.2484
2014/10/17,10.5592,23.8,15.9,9.5598,9.9867,9.6554,13.6034,6.5677,12.5151,7.5056,,,14.424,44.18,6.2429,18.8999,12.5714,16.3065,7.5057,7.7681,10.209,,,2.1827
2014/10/20,10.6521,23.55,16.12,9.599,10.44,9.7697,13.7528,6.7041,12.7237,7.308,,,14.378,44.24,6.249,18.9196,12.6832,16.5789,7.9079,7.9138,10.3381,,,2.2234
2014/10/21,11.2879,22.85,15.9,9.7066,10.2933,9.7747,13.4539,6.4314,12.4665,7.4028,,,14.0886,44.44,6.2277,18.0821,12.4316,16.0626,7.7411,7.739,10.0799,,,2.1889
2014/10/22,11.0022,22.78,15.59,9.5451,9.86,9.5958,13.2745,6.1522,12.0655,7.5688,,,13.9044,43.8,5.9483,17.7667,12.2359,15.7562,7.4762,7.6225,9.9409,,,2.1889
2014/10/23,11.0379,23.12,15,9.1682,9.3133,9.3972,13.1549,5.9411,11.5881,7.2026,,,13.5624,43.24,5.7265,17.885,12.3338,15.8243,7.5155,7.5157,9.6628,,,2.1639
2014/10/24,10.5949,23.28,15.17,9.2367,9.1533,9.4369,13.1748,5.8989,12.1374,7.034,,,13.6282,43.34,5.7295,17.747,12.2709,16.3009,7.4566,7.4963,9.6827,,,2.1357
2014/10/27,10.6164,22.58,15.32,9.0507,9.3,9.5611,13.3741,5.9476,11.9589,6.9154,,,13.5755,42.7,5.6171,18.1018,12.4456,16.3916,7.1623,7.4768,9.7919,,,2.1388
2014/10/28,10.7307,23.26,15.53,9.4276,9.6267,9.7647,13.5735,6.0905,12.2185,7.063,,,13.8649,43.61,5.7599,18.8802,12.6273,16.6753,7.3487,7.6905,10.0303,,,2.1827
2014/10/29,10.7307,23.69,15.68,9.6038,10.14,9.7498,13.7528,6.1749,12.39,7.1736,,,13.9965,44.45,5.8541,18.8802,12.6413,16.8626,7.5155,7.7487,10.1296,,,2.2108
2014/10/30,11.8023,23.7,15.58,9.4766,10.0867,9.9833,13.6631,6.1132,12.0284,7.4028,,,14.0162,44.23,5.851,18.5452,12.5923,16.6129,7.3487,7.7681,10.1693,,,2.2202
2014/10/31,11.5951,24.61,15.8,9.3004,9.9467,10.0627,13.8425,6.0483,11.9635,7.3633,,,14.4701,47.38,6.0637,18.1215,12.6622,17.0214,7.2407,7.9332,10.3083,,,2.2641
2014/11/3,11.6166,24.89,15.63,9.5696,10.12,10.0329,13.8126,6.1262,11.9705,7.3238,,,14.4437,47.39,6.1548,18.1609,12.6692,17.1803,7.2996,7.9332,10.2289,,,2.2547
2014/11/4,11.8023,24.8,15.78,9.7556,10.36,10.0081,13.992,6.1684,12.3042,7.358,,,14.3648,47.05,6.2065,18.0032,12.5155,16.9704,7.1426,8.0789,10.5169,,,2.286
2014/11/5,11.6666,24.4,15.36,9.5353,10.3733,9.8293,13.6432,6.1684,12.2834,7.5872,,,14.1938,45.63,6.0364,17.9835,12.5294,16.9817,7.0543,7.9041,10.3381,,,2.2547
2014/11/6,11.5451,24.3,15.3,9.7164,10.98,9.8641,13.703,6.2463,12.3089,7.6715,,,14.128,46.07,6.0728,18.4861,12.4316,16.9987,7.0936,7.9332,10.5368,,,2.2735
2014/11/7,11.5237,24.23,15.2,9.5941,10.6667,9.6753,13.2745,5.9931,12.3761,7.5609,,,13.9833,45.93,5.8875,17.8259,12.222,16.4314,6.9758,7.7584,10.5765,,,2.2641
2014/11/10,11.5237,24.4,15.47,9.5108,11.16,9.8243,13.5535,5.9217,12.2834,7.6109,,,14.207,46.47,5.9908,17.8259,12.4386,16.6072,7.0543,7.9041,10.6261,,,2.286
2014/11/11,11.2308,24.15,15.28,9.1731,10.5467,9.9088,13.3044,5.7528,11.5209,7.2974,,,14.0688,46.99,5.9088,16.6828,11.9494,17.0838,6.6913,7.8555,10.2785,,,2.3455
2014/11/12,11.1951,24.44,15.35,9.2906,10.6067,10.4352,13.4738,5.8697,11.5858,7.603,,,14.3385,48.15,6.006,16.9193,12.1591,17.5321,6.76,7.8944,10.3679,,,2.3549
2014/11/13,11.2379,25.12,15.86,9.3591,10.1933,10.4501,13.8226,5.7626,11.5417,7.7558,,,14.9699,49.15,6.3158,16.8996,12.3338,17.9009,7.0641,8.1857,10.8347,,,2.4175
2014/11/14,11.1593,24.4,15.59,9.2808,10.3667,10.1919,13.5735,6.0905,12.0076,7.5978,,,14.6937,46.96,6.2034,16.7222,12.0752,17.6285,6.8385,8.0303,10.8148,,,2.3674
2014/11/17,11.2736,24.15,15.53,9.3542,10.7733,10.1521,13.8924,6.1035,12.0192,7.6399,,,14.5293,46.26,6.2308,16.939,12.187,17.4243,6.809,8.1274,10.8843,,,2.3643
2014/11/18,11.4451,24.13,15.66,9.5402,11.02,10.4452,13.8625,6.1197,12.0099,7.582,,,14.3911,46.45,6.3189,16.9686,12.18,17.3108,6.7011,8.341,11.1525,,,2.4019
2014/11/19,11.5666,23.76,15.3,9.364,10.5467,10.3508,13.693,6.0418,11.894,7.8638,,,14.2727,45.93,6.2733,17.0967,12.1661,17.1236,6.6717,8.2731,10.9638,,,2.358
2014/11/20,11.2808,23.46,15.24,9.3053,10.7467,10.6289,13.8226,5.9801,11.7155,7.8164,,,14.3122,45.78,6.325,17.0277,12.2709,17.3619,6.6521,8.2342,10.9539,,,2.333
2014/11/21,11.2808,24.06,15.28,9.3591,10.7333,10.7183,13.9223,6.0093,11.9427,7.9192,,,14.4766,46.25,6.3948,17.4908,12.3408,17.5718,6.7404,8.2537,10.9241,,,2.3298
2014/11/24,11.2951,24.51,15.86,9.364,10.82,11.1207,14.1515,6.0937,12.2625,7.8507,,,14.6608,47.27,6.4647,17.8357,12.6482,18.1108,7.1623,8.5838,11.1127,,,2.3925
2014/11/25,11.5237,24.98,16.4,9.6479,11.1933,11.3442,14.59,6.3307,12.3992,8.1352,,,14.9831,48.99,6.6287,18.1905,13.2073,18.7633,7.6921,9.2344,11.7781,,,2.6305
2014/11/26,11.488,24.85,16.53,9.7311,11.2333,11.1256,14.4604,6.2366,12.288,8.0957,,,14.8055,48.63,6.5285,18.1609,12.9837,18.4456,7.5645,9.38,11.6192,,,2.8184
2014/11/27,11.3737,24.65,16.42,9.6871,11.3333,10.9269,14.5302,6.6554,12.6774,7.8217,,,15.0028,48.67,6.6227,17.885,13.0815,18.2924,7.5645,9.2829,11.4703,,,2.7651
2014/11/28,11.2879,24.3,16.31,9.457,10.94,10.8822,14.2013,6.6359,12.186,7.6557,,,14.7989,47.12,6.3371,17.7667,12.8858,17.9179,7.5645,9.0596,11.2716,,,2.8121
2014/12/1,11.2379,24.26,16.67,9.1682,10.5667,10.922,14.5202,6.5255,11.7828,7.4555,,,14.7989,47.5,6.325,17.9342,13.1164,18.1562,7.5645,9.3218,11.3213,,,2.881
2014/12/2,11.3022,24.54,16.9,9.2661,10.7533,10.9667,14.5601,6.519,11.7155,7.6188,,,15.0817,48.27,6.5893,17.9638,13.2632,18.3434,7.5645,9.38,11.371,,,2.8246
2014/12/3,11.7166,26.65,18.17,9.6136,11.0667,12.0643,16.0151,6.7787,12.04,7.7874,,,16.4432,53.1,7.0784,18.7324,13.955,19.5406,7.5645,10.0015,11.8278,,,3.0438
2014/12/4,12.0309,27.8,18.39,9.643,11.24,13.2713,16.5034,6.782,11.9033,7.7137,,,16.6077,55.11,7.1422,18.9098,13.9829,19.9548,7.5645,10.1277,11.8178,,,3.0939
2014/12/5,11.3451,27,17.64,9.2514,11.1933,12.9385,15.7261,6.4281,11.5348,7.3475,,,15.8579,53.14,6.8232,19.5109,13.354,18.9846,7.5645,9.5548,11.2319,,,2.9029
2014/12/8,11.538,27.25,18.2,9.2171,11,12.7647,15.9254,6.2788,11.1246,7.3317,,,16.4038,53.38,7.051,19.708,13.396,19.2853,7.5645,9.6616,11.2915,,,2.9092
2014/12/9,11.2879,25.9,17.42,8.4438,9.9,12.0147,14.8092,5.8113,10.1998,6.9392,,,15.8118,50.82,6.6379,18.0131,12.7041,18.4909,7.5645,9.2247,10.6956,,,2.7119
2014/12/10,12.4167,26.33,17.74,8.62,10.1333,12.4418,15.178,5.9996,10.267,7.1631,,,16.2393,51.77,6.8505,18.4565,13.1863,18.8711,7.5645,9.4092,10.9241,,,2.7902
2014/12/11,12.8239,25.98,18.14,8.8011,10.1,12.273,15.2178,6.0775,10.6703,7.2368,,,16.4827,51.3,6.9599,18.6339,13.2492,18.8711,7.8098,9.448,10.934,,,2.8246
2014/12/12,12.7168,26.32,18.41,9.0752,10.26,12.412,15.4969,6.1684,10.7329,7.2764,,,17.0023,51.86,7.0115,18.8014,13.382,19.1151,7.6528,9.6131,11.2121,,,2.8935
2014/12/15,12.6311,25.87,18.98,9.1241,10.48,12.2332,15.4969,6.1229,10.9183,7.3132,,,16.6406,50.68,7.1847,18.7324,13.5707,18.6725,7.5645,9.4771,11.1028,,,2.8559
2014/12/16,12.4453,26.16,19.24,9.0556,10.36,12.5759,15.5766,6.0353,10.77,7.1947,,,16.5616,50.58,7.1391,18.9196,13.5497,18.5307,7.4566,9.6616,11.1723,,,2.9123
2014/12/17,12.1738,25.13,18.4,8.8549,10.06,12.0842,15.0085,5.9866,10.9554,6.9971,,,16.0815,49.02,7.0054,18.1412,13.1304,18.0427,7.1132,9.3995,10.7751,,,2.8403
2014/12/18,12.1381,27.64,18.27,8.8794,10.3133,12.2432,14.9986,5.9249,10.9137,7.034,,,16.8247,52.59,7.7072,18.2693,13.375,18.7633,7.2309,9.4189,10.8148,,,2.8998
2014/12/19,11.788,28.88,18.3,8.6885,9.9333,12.4319,15.0484,5.8632,10.4664,6.926,,,16.6998,52.68,7.9442,17.9145,13.4658,18.837,6.9758,9.6616,10.5963,,,2.9436
2014/12/22,11.588,29.44,18.13,8.0522,9.2533,11.9352,14.8291,5.5678,9.9866,6.3806,,,16.5287,53.15,7.8166,17.0868,13.1164,18.4853,6.7698,10.0792,10.8049,,,3.0971
2014/12/23,11.7452,30.54,16.97,7.9592,9.1333,11.2001,14.1913,5.623,10.0585,6.3016,,,16.338,55.05,8.4515,16.7518,12.6273,18.7065,6.6423,9.3218,10.5467,,,2.787
2014/12/24,11.888,31.2,16.72,8.0913,9.3933,11.0164,14.3907,5.6782,10.1813,6.5045,,,16.4696,55.16,8.9345,16.9686,12.7041,18.281,6.7698,8.9528,10.8247,,,2.6743
2014/12/25,11.8309,30.88,16.97,8.0619,9.58,11.2001,14.5601,5.6944,9.9936,6.4834,,,16.8379,55.3,9.0378,17.1656,12.816,18.4399,6.8385,9.079,10.9241,,,2.7369
2014/12/26,11.8809,30.88,17.25,8.2186,9.42,11.3442,14.6597,5.7171,10.0005,6.5677,,,17.2457,58.2,8.8191,17.5105,12.9068,19.1207,6.7698,9.2247,10.9439,,,2.8278
2014/12/29,11.788,31.2,17.26,7.8857,9.2667,11.4336,14.7195,5.4964,9.5184,6.4017,,,17.6008,59.91,8.7249,17.2051,12.8719,19.5406,6.603,9.0596,11.2319,,,2.7776
2014/12/30,11.9523,30.5,16.9,7.5529,8.96,11.0809,14.6099,5.1652,9.4327,6.3648,,,16.9826,56.61,8.2085,16.8602,12.5714,18.7463,6.7502,9.0208,10.795,,,2.7432
2014/12/31,11.9809,29.99,17.4,7.6018,9.2133,10.9766,14.4604,4.8958,9.3609,6.4808,,,17.022,55.58,8.4302,16.9291,12.7321,18.7122,6.6324,9.0984,10.6261,,,2.7401
2015/1/5,12.3881,32.16,18.91,7.9689,9.46,11.7216,15.457,5.1879,9.7247,6.6678,,,18.7256,61.14,9.2748,17.9145,13.7314,20.1704,6.917,10.0112,11.3014,,,3.0156
2015/1/6,12.3953,31.1,18.23,7.871,9.5333,11.5528,15.2178,5.2561,9.9194,6.6704,,,18.206,59.83,9.0196,17.9244,13.4099,19.6995,6.8287,9.7587,11.0432,,,3.1033
2015/1/7,12.6953,32.4,18.36,7.8319,9.8333,11.6074,15.2278,5.2107,9.9148,6.7705,,,18.2783,60.35,9.4358,18.0032,13.6615,19.9548,7.0151,9.8947,11.1028,,,3.2098
2015/1/8,12.6525,31.9,17.91,7.8319,9.68,11.1654,14.7993,5.1328,9.8336,6.5993,,,17.6864,58.24,9.3902,17.8751,13.396,19.308,6.7796,9.6713,10.8148,,,3.1221
2015/1/9,12.7596,31.68,17.96,7.734,9.48,11.1654,14.4504,5.1652,9.8846,6.5334,,,17.3312,56.63,9.0469,17.6386,13.0955,19.0073,6.6717,9.5257,10.646,,,3.1002
2015/1/12,12.5167,30.45,17.35,7.4207,9.1333,10.9568,14.301,5.3827,10.522,6.3675,,,17.3641,55.48,8.4697,17.0474,12.781,18.5534,6.5343,9.2441,10.1594,,,3.0407
2015/1/13,11.9809,30.27,17.24,7.5578,9.2133,11.0064,14.4604,5.6652,11.4374,6.4781,,,17.4233,55.31,8.5396,17.0474,12.8858,18.4966,6.5736,9.1567,10.1892,,,2.953
2015/1/14,11.688,28.75,16.93,7.6263,9.3933,10.8276,14.4106,5.5061,11.1848,6.3701,,,16.5551,53.18,8.175,16.87,12.6832,18.1221,6.5245,9.011,10.0402,,,2.8716
2015/1/15,11.788,29,17.21,7.9053,9.3333,10.922,14.5401,5.4542,11.1107,6.3938,,,16.8313,54.39,8.3573,17.0967,12.9417,18.3718,6.5638,9.1955,10.1494,,,2.906
2015/1/16,11.9309,29.22,17.69,7.9151,9.6,11.0511,14.5501,5.5061,11.0944,6.5888,,,16.9102,55.05,8.6216,17.3627,13.0605,18.5193,6.6619,9.3218,10.1792,,,3.0062
2015/1/19,11.6809,27.05,17,7.6899,9.38,10.2813,13.5535,5.2594,10.909,6.5782,,,15.7592,50.83,7.8439,16.2098,12.6622,17.1746,6.3381,8.5061,9.7125,,,2.7902
2015/1/20,11.9023,28.3,17.2,7.9787,9.62,10.5048,13.8027,5.4185,11.106,6.8153,,,16.1275,52.61,8.1416,16.6335,13.0605,17.4697,6.4657,8.6809,9.9409,,,2.8497
2015/1/21,12.0024,31.13,17.54,8.1501,9.8133,10.8177,14.2412,5.5321,11.2451,6.9339,,,16.8642,56.45,8.8282,17.0967,13.4868,18.1846,6.6521,9.0305,10.209,,,3.0376
2015/1/22,12.1881,32.87,18.34,8.5416,9.9933,11.4236,14.6896,5.7139,11.3795,7.1394,,,17.1799,57.91,8.9649,17.7864,13.7593,18.4739,7.3192,9.4966,10.5665,,,3.3413
2015/1/23,12.0738,33.38,18,8.5857,9.9467,11.1256,14.59,5.6003,11.3795,7.0129,,,17.0615,57.91,8.9953,17.4908,13.5357,18.3888,7.8,9.3412,10.3282,,,3.4227
