ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2017/3/2,11.86,7.28,13.11,11.0169,13.9355,6.9089,7.0987,6.9533,9.8729,6.1937,17.3237,12.1401,15.3552,34.0631,,10.5269,10.2692,9.032,10.5954,5.8355,12.7967,19.64,22.5914,,,,13.7793,,,,0.8422
2017/3/3,12.05,7.17,13.17,11.0467,13.8964,7.0972,7.0987,6.9185,10.0084,5.9733,17.7045,12.3015,15.5168,34.2328,,10.4967,10.1594,8.9744,10.5848,6.0742,12.7069,19.44,22.3834,,,,13.8054,,,,0.8452
2017/3/6,12.04,7.25,13.13,11.1164,14.2773,7.0876,7.0987,7.0627,10.1923,6.3836,17.9182,12.3402,15.6267,34.8316,,10.5692,10.3591,9.1308,10.8611,6.0428,13.3557,20.04,22.5716,,,,14.0858,,,,0.8672
2017/3/7,12.07,7.19,12.98,11.0766,14.3066,7.1455,7.0987,7.0527,10.0326,6.2013,17.816,12.3532,15.7042,34.9714,,10.6719,10.2992,9.1638,10.8717,6.0051,13.4056,19.73,22.938,,,,14.0858,,,,0.8672
2017/3/8,11.8,7.16,12.74,10.9173,14.1601,7.0827,7.0987,7.0726,9.8874,6.1405,17.4351,12.0949,15.7042,35.66,,10.5209,10.2093,9.0238,10.8133,5.9549,12.8267,19.77,22.6805,,,,14.1706,,,,0.8472
2017/3/9,11.68,6.95,12.79,10.7382,13.6913,6.9427,7.029,7.0677,9.6841,6.3456,17.1286,11.9915,15.3875,35.6301,,10.4665,9.9995,8.8097,10.6751,5.98,12.9065,19.74,22.4131,,,,13.7989,,,,0.8522
2017/3/10,11.8,6.92,13.2,10.7183,13.8573,7.0007,6.8287,7.003,9.7277,6.414,17.2029,11.927,15.3294,35.131,,10.7323,10.0095,8.8097,10.6007,5.867,12.8267,19.76,22.3636,,,,13.8576,,,,0.8512
2017/3/13,11.64,6.98,13.26,10.7382,13.9745,7.1021,6.7068,7.0179,10.0907,6.4444,17.6581,12.3209,15.4974,35.4105,,10.8229,10.0794,8.8509,10.7123,5.9423,12.9465,19.68,22.5122,,,,13.8836,,,,0.8622
2017/3/14,11.69,7.11,12.99,10.5292,14.2187,6.9717,6.7329,7.003,10.0713,6.6268,17.4444,12.2434,15.3875,35.7199,,10.7443,10.0295,8.8838,10.7761,5.98,12.8067,19.68,22.3933,,,,14.0206,,,,0.8622
2017/3/15,11.85,7.1,13.3,10.5591,14.3651,7.4159,6.6589,6.9533,9.8922,6.6876,17.5652,12.3984,15.0838,35.0811,,10.7504,10.0694,8.9415,10.8717,5.9109,13.0962,19.54,22.1952,,,,13.8771,,,,0.8731
2017/3/16,11.82,7.16,13.37,10.7482,14.4042,7.4931,6.7939,7.013,10.0132,6.7028,17.7695,12.4048,15.2583,35.3606,,11.004,10.1893,8.9909,10.877,5.9549,13.3557,19.7,22.3735,,,,14.0532,,,,0.8931
2017/3/17,11.79,7.19,13.32,10.4994,14.3847,7.5511,6.7677,7.008,9.8245,6.452,18.0203,12.2305,15.3552,35.2807,,10.6719,10.1993,9.0814,10.723,5.8293,13.6851,19.67,22.017,,,,14.138,,,,0.8971
2017/3/20,11.81,7.42,12.65,10.8278,14.6484,7.7973,6.8548,7.0627,9.7422,6.3152,19.2743,12.3854,15.6396,35.4005,,10.5692,10.3192,9.2379,10.9461,5.8544,13.7151,19.92,22.8489,,,,14.438,,,,0.903
2017/3/21,11.78,7.34,12.02,10.7382,14.6191,7.6959,6.881,6.9035,9.6212,6.4216,19.1721,12.2369,15.6073,35.2708,,10.4122,10.1693,9.1802,10.9993,5.8104,13.725,19.85,22.5617,,,,14.3793,,,,0.902
2017/3/22,11.65,7.32,11.84,10.3302,14.3359,7.7587,6.9594,6.8041,9.6744,6.5432,18.9306,12.1142,16.0403,34.6919,,10.5873,10.0295,9.0156,10.8611,5.6911,14.1443,19.48,22.0467,,,,14.2293,,,,0.919
2017/3/23,11.5,7.19,12.01,10.37,14.5116,7.6621,6.82,6.9284,9.6551,6.5432,18.5591,12.45,16.1566,34.4524,,10.5088,9.9995,9.0403,11.1002,5.6974,13.8848,19.25,21.9179,,,,14.2358,,,,0.906
2017/3/24,11.56,7.07,11.9,10.3501,14.5507,7.6766,6.7242,6.8588,9.5486,6.3456,18.8563,12.5404,16.079,34.642,,10.8229,10.0395,8.9662,11.1055,5.735,13.9446,19.41,22.0764,,,,14.3923,,,,0.912
2017/3/27,11.44,7.04,11.31,10.3103,14.3554,7.7538,6.7285,6.7891,9.4905,6.2013,18.5312,12.3532,16.2794,35.3107,,10.7745,9.9096,9.1144,11.0365,5.7413,14.0944,19.11,21.8189,,,,14.1901,,,,0.923
2017/3/28,11.45,6.98,11.42,10.3103,14.2968,7.5704,6.7503,6.814,9.7325,6.2316,18.4569,12.2757,15.995,34.9813,,10.9497,9.8996,8.925,10.9621,5.7916,14.2042,19.19,21.8387,,,,13.9163,,,,0.9399
2017/3/29,11.15,6.93,11.14,10.1311,14.58,7.4931,6.5282,6.7344,9.9455,6.0873,17.816,12.2434,15.8141,34.8616,,10.8893,9.7698,8.6451,11.0843,5.7036,13.8748,18.78,21.5911,,,,13.5054,,,,0.921
2017/3/30,10.59,6.67,11.23,9.8525,14.0722,7.5028,6.293,6.6001,9.6938,6.0645,16.9243,11.8107,15.2518,35.0312,,10.7625,9.7797,8.3734,10.792,5.5466,13.6452,17.69,20.7096,,,,13.1272,,,,0.905
2017/3/31,10.73,6.7,11.23,9.8525,14.1601,7.6959,6.3671,6.6151,9.2195,6.2392,16.9986,11.701,15.226,34.7717,,10.8712,9.7797,8.4063,10.1331,5.5654,13.9446,17.69,20.7591,,,,13.2511,,,,0.928
2017/4/5,10.99,6.89,11.48,10.1709,14.9413,7.9373,6.5543,6.7294,9.3841,6.4748,17.6488,12.2046,15.4134,33.9434,,11.2577,10.0694,8.5545,10.2925,5.6722,14.274,18.37,21.3237,,,,13.525,,,,0.9678
2017/4/6,11.03,6.87,11.34,10.1709,14.9413,8.1353,6.5718,6.7593,9.2824,6.4748,17.6952,12.224,15.4586,33.4543,,11.3181,10.0195,8.5463,10.2447,5.6659,14.2641,18.41,21.3831,,,,13.4663,,,,0.9688
2017/4/7,11.09,6.87,11.18,10.2406,14.9023,8.0339,6.5021,6.7294,9.2728,6.338,17.5002,12.0367,15.4457,33.7038,,11.2879,10.1793,8.538,10.2182,5.6597,14.2441,18.49,21.3336,,,,13.3946,,,,0.9818
2017/4/10,10.86,6.69,10.5,10.1411,15.0194,7.8745,6.3584,6.6349,9.0598,6.1025,16.692,11.9205,15.1161,31.4583,,11.5476,10.1594,8.3898,10.0215,5.6722,13.8348,18.27,21.7595,,,,12.9968,,,,0.9559
2017/4/11,10.74,6.61,10.38,10.4695,14.9413,8.1256,6.4237,6.9284,9.113,6.0721,16.8221,11.7978,15.4457,31.6678,,11.4932,10.509,8.5627,10.0853,5.6722,13.9147,18.89,21.7396,,,,13.1141,,,,0.9838
2017/4/12,10.72,6.6,10.39,10.5491,14.8241,7.8939,6.2843,6.8687,8.9969,6.3,16.3669,11.9463,15.0062,31.0091,,11.2758,10.2293,8.4722,10.0481,5.6283,13.6652,18.59,20.7789,,,,12.8924,,,,0.9788
2017/4/13,10.69,6.54,10.5,10.4994,15.2343,7.8359,6.293,6.8389,9.0356,6.224,16.3669,12.0497,14.9869,31.0191,,11.3543,10.2393,8.5545,10.0747,5.6283,13.6452,18.57,20.6799,,,,13.0228,,,,0.9738
2017/4/14,10.55,6.43,10.45,10.4098,15.2148,7.7297,6.3235,6.8339,8.6146,6.1861,16.3762,12.2434,15.1032,31.1189,,11.1731,10.1893,8.324,9.9684,5.5277,13.0363,17.95,20.2144,,,,12.925,7.4161,,,0.915
2017/4/17,10.25,6.32,10.23,10.0714,14.9511,7.5849,6.3976,6.8488,8.663,6.1937,16.5806,11.9722,14.9158,29.2526,,11.1007,9.7797,8.1428,9.9153,5.735,13.0862,18.18,19.5904,,,,12.5403,8.1593,,,0.902
2017/4/18,10.24,6.19,10.18,9.9022,14.1698,7.5897,6.2713,6.8737,8.6678,6.1025,15.8467,11.1069,14.6249,28.4442,,11.3302,9.5,7.9699,9.7346,5.7036,13.0762,17.61,19.3527,,,,12.3903,8.9782,,,0.919
2017/4/19,10,6.12,9.82,9.8027,14.1503,7.4883,6.0971,6.6847,8.4694,5.7833,15.6795,10.9689,14.3083,27.9451,,11.4449,9.3102,7.7229,9.1767,5.6848,12.3875,16.32,19.0259,,,,12.5012,9.873,,,0.8901
2017/4/20,9.74,6.09,9.61,9.6136,14.1015,7.4738,5.9229,6.6499,8.5081,5.6845,15.5867,11.0182,14.2113,26.997,,11.0463,9.3602,7.6159,9.0704,5.8984,12.4074,16.03,18.9071,,,,12.449,10.8588,,,0.8981
2017/4/21,9.56,6.05,9.7,9.6335,13.037,7.4931,5.6877,6.625,8.8081,5.4565,15.373,10.89,14.4117,26.9072,,10.9738,9.2903,7.4265,9.1661,5.8795,12.4673,15.44,18.8476,,,,12.5403,11.9432,,,0.914
2017/4/24,9.69,5.81,9.02,9.0265,13.2421,7.0924,5.3567,6.3763,8.571,5.1373,14.9364,10.2692,14.5215,25.7495,,10.9618,8.9406,7.1301,9.012,5.6157,11.9682,15.09,17.7978,,,,11.9469,13.1413,,,0.907
2017/4/25,9.75,5.85,9.13,8.9867,13.2421,7.0152,5.5178,6.3664,8.7549,5.0689,14.9457,10.2692,14.9481,25.8992,,10.853,9.0305,7.1795,8.9588,5.6094,10.7704,14.95,17.9364,,,,11.9729,14.256,,,0.8791
2017/4/26,9.8,5.85,9.14,9.0464,13.1152,6.3272,5.3915,6.3514,8.7307,5.1981,15.0758,10.1016,14.7671,26.1986,,10.8893,9.0305,7.3442,9.0013,5.8355,11.2595,14.99,18.184,,,,12.0512,14.309,,,0.905
2017/4/27,9.8,5.93,9.27,9.1359,13.623,6.4919,5.5135,6.3564,9.0453,5.2513,15.6703,10.348,14.6691,26.9471,,11.1091,9.1604,7.4512,8.8951,5.98,11.9583,15.22,18.4118,,,,12.2533,15.7422,,,0.921
2017/4/28,10.27,5.96,9.39,9.1459,13.5644,6.3853,5.5265,6.3813,9.0259,5.2665,16.0047,10.6437,14.6887,27.3363,,11.1336,9.1704,7.4677,8.9482,5.9737,11.569,15.42,18.5901,,,,12.3446,17.3195,,,0.915
2017/5/2,10.3,6,9.31,9.2454,13.662,6.1819,5.5135,6.3912,9.0453,5.3729,15.9118,10.4958,15.2669,27.3563,,11.2191,9.1904,7.4265,8.9748,6.0428,11.0499,15.44,18.3821,,,,12.3251,17.7062,,,0.8961
2017/5/3,10.38,6.06,9.48,9.1459,13.7987,6.2691,5.4961,6.4012,8.9921,5.3425,16.0511,10.7225,15.3649,27.4761,,10.987,9.2203,7.4924,8.9588,6.1747,11.0499,15.19,18.2534,,,,12.4359,19.4806,,,0.8961
2017/5/4,10.29,5.97,9.44,8.9668,13.7304,6.4629,5.5309,6.4857,9.0017,5.2361,16.2926,10.486,14.9729,27.2365,,10.9259,9.1204,7.3524,8.8844,6.0617,11.0499,15.26,18.085,,,,12.3251,21.4294,,,0.8961
2017/5/5,10.18,6.1,9.19,8.8473,13.623,7.112,5.3698,6.3266,8.6388,5.0613,15.9582,10.4958,14.9043,26.1886,,10.8282,9.0405,7.5994,8.911,6.0491,10.7704,15.33,17.5601,,,,12.0055,19.2835,,,0.8422
2017/5/8,9.67,5.86,9.05,8.5388,13.1445,7.0345,5.1738,6.3763,8.3871,5.0309,15.8096,10.3382,14.5026,25.6297,,10.5045,8.8008,7.4183,8.8313,6.1559,9.8621,15.1,17.2828,,,,11.6143,18.9119,,,0.7964
2017/5/9,9.23,6.45,9.11,8.6781,13.3788,7.2283,5.3306,6.4459,8.5565,5.0689,16.4319,10.4466,14.7965,25.8692,,10.4496,8.9706,7.5747,8.9854,6.1873,10.8103,15.66,17.8572,,,,11.7186,18.7451,,,0.8373
2017/5/10,9.09,6.47,8.8,8.3995,13.164,6.9279,5.2522,6.4658,8.2806,5.0993,16.0174,10.1213,14.6789,25.48,,10.1808,8.8607,7.3524,8.6825,5.936,10.8802,15.63,17.263,,,,11.4056,19.0029,,,0.8412
2017/5/11,8.8,6.39,8.55,8.3597,13.5839,7.1314,5.3088,6.4012,8.4065,5.2209,16.2435,10.2396,14.5026,24.6017,,10.2663,8.7308,7.196,8.6506,6.2313,10.98,15.16,17.1441,,,,11.6143,17.7214,,,0.8502
2017/5/12,8.99,6.26,8.6,8.3995,13.4667,6.957,5.2522,6.4161,8.3823,5.1905,16.1775,10.3086,14.385,24.1925,,10.2663,8.6409,7.1137,8.7888,6.3192,11.1497,15.29,16.8767,,,,11.5034,19.4958,,,0.8622
2017/5/15,9.05,6.15,8.53,8.3597,13.6034,6.8795,5.2478,6.4061,8.2758,5.1601,16.121,10.2297,14.7867,24.1825,,10.2663,8.6609,7.1466,8.7728,6.2501,11.3194,15.36,16.7083,,,,11.4643,19.473,,,0.8831
2017/5/16,9.23,6.3,8.87,8.5587,13.8769,7.1217,5.4264,6.5058,8.5371,5.4109,16.7146,10.4269,14.9435,25.1307,,10.2663,8.9206,7.3524,8.9322,6.3946,11.2895,15.64,18.1246,,,,11.7903,20.2238,,,0.8861
2017/5/17,9.23,6.37,8.85,8.5289,13.7792,7.0636,5.4351,6.6054,8.7065,5.3957,16.5544,10.3776,14.8553,25.2405,,10.2663,8.9406,7.3442,8.996,6.2815,11.4492,15.64,17.7978,,,,11.7773,19.6702,,,0.8891
2017/5/18,10.15,6.18,8.85,8.3895,13.9257,6.802,5.4482,6.5456,8.7259,5.3501,16.3,9.8947,14.5907,24.8812,,10.2663,8.8507,7.2948,9.012,6.3883,11.3693,15.19,17.5304,,,,11.9273,17.9489,,,0.8971
2017/5/19,9.9,6.41,8.76,8.509,13.6523,6.7826,5.4569,6.4659,8.692,5.3699,16.2906,9.6877,14.434,24.9909,,9.735,8.8607,7.3277,9.1661,6.2941,11.3693,15.35,17.6294,,,,11.8686,17.4029,,,0.8971
2017/5/22,9.09,6.31,8.43,8.3995,12.998,6.4919,5.2478,6.3862,8.5807,5.2018,15.876,9.6581,14.1106,24.0228,,9.7594,8.6909,7.1137,8.9801,6.2376,11.3993,14.8,16.9262,,,,11.5947,15.6664,,,0.8841
2017/5/23,8.3,5.97,8.2,8.0512,12.5488,6.2691,5.1477,6.436,8.1112,5.0435,14.915,9.1851,13.4737,22.436,,9.6617,8.4511,6.5867,8.9801,6.2627,11.3693,13.89,16.2527,,,,11.0469,15.7422,,,0.8821
2017/5/24,8.01,6.06,8.19,8.091,12.6952,6.5791,5.1259,6.3862,8.0725,5.1721,15.0281,9.1654,13.846,22.8152,,9.448,8.5011,6.6114,9.0173,6.6207,11.1697,13.69,16.3419,,,,11.0076,15.947,,,0.8911
2017/5/25,8.31,6.1,8.46,8.2104,12.6562,6.7245,5.1608,6.3763,8.2661,5.1622,14.9621,8.9486,13.895,22.9849,,9.7045,8.571,6.702,9.0651,6.6521,11.1797,13.7,16.5598,,,,10.378,15.3327,,,0.911
2017/5/26,8.3,6.05,8.42,8.1606,12.539,6.6857,5.1564,6.4759,7.9935,5.093,14.8019,8.7909,13.699,23.6735,,9.8388,8.4911,6.6114,9.182,6.5705,11,13.87,16.5796,,,,10.4272,15.856,,,0.914
2017/5/31,8.18,6,8.23,8.1308,12.5195,6.6082,5.1564,6.4659,7.5943,5.0831,14.67,8.3967,13.6598,23.2643,,9.7411,8.5011,6.6032,9.0757,6.715,10.95,14.25,16.4013,,,,10.4272,15.5678,,,0.926
2017/6/1,7.72,5.82,8.26,7.9218,11.9628,6.4338,4.947,6.3962,7.1951,4.8655,13.8315,7.9433,12.8171,21.7972,,9.1487,8.1714,6.5126,9.0332,6.5579,10.64,14.42,15.3515,,,,9.9944,14.0133,,,0.902
2017/6/2,7.93,5.87,8.34,8.091,12.0898,6.5307,4.947,6.3065,7.2925,4.9051,13.9916,7.9729,13.1307,22.3761,,9.2464,8.2014,6.6279,8.8153,6.6838,10.78,14.36,15.5991,,,,10.014,14.1726,,,0.924
2017/6/5,8.06,5.87,8.42,8.1905,12.1874,6.5307,5.0037,6.2866,7.4385,4.9347,14.2084,8.1996,13.3169,23.0547,,9.4113,8.2014,6.669,9.0438,6.7656,10.84,14.41,15.7179,,,,10.2305,14.0057,,,0.929
2017/6/6,8.44,5.88,8.67,8.2204,12.207,6.5016,5.043,6.2567,7.6917,4.9446,14.3591,8.0912,13.3757,23.1346,,9.509,8.2014,6.7185,9.0917,6.7908,10.97,14.46,15.7179,,,,10.3092,14.2332,,,0.93
2017/6/7,8.5,6.04,8.74,8.4194,12.5488,6.7245,5.296,6.4958,7.8961,5.0831,14.6512,8.3967,13.7284,23.8831,,9.9243,8.3912,6.842,9.2476,6.7971,11.22,14.76,16.2527,,,,10.5157,14.6351,,,0.94
2017/6/8,8.51,5.98,8.69,8.4293,12.539,6.6566,5.2306,6.4858,7.7793,5.0831,14.5099,8.1897,13.7186,23.5338,,9.79,8.3612,6.8255,9.1723,6.7908,11.28,14.64,16.1834,,,,10.4961,14.256,,,0.931
2017/6/9,8.7,6.06,8.69,8.4293,12.6464,6.5888,5.2611,6.5058,7.7501,5.1424,14.4627,8.2981,13.6892,23.444,,9.8877,8.7308,6.8502,9.1562,6.7908,11.25,14.8,16.2527,,,,10.5157,14.5138,,,0.916
2017/6/12,8.37,5.87,8.44,8.2303,12.4102,6.4338,5.0735,6.3663,7.4775,5.2018,14.0482,7.8941,13.6206,22.4559,,10.1625,8.5011,6.6526,9.1239,6.5453,11.06,15.24,15.708,,,,11.1551,13.71,,,0.905
2017/6/13,8.5,5.99,8.66,8.4492,12.9909,6.5888,5.1957,6.4061,7.8864,5.6072,15.1788,8.6825,13.8068,23.6536,,10.3885,8.571,6.8584,9.2906,6.6649,11.1,15.23,16.5796,,,,11.6568,13.9223,,,0.925
2017/6/14,8.46,6.08,8.74,8.4692,13.1286,6.5985,5.2786,6.3862,7.9059,5.6369,14.915,8.9289,13.797,23.8432,,10.3457,8.621,6.8255,9.3551,6.7278,11.01,14.99,17.0352,,,,12.0306,13.9602,,,0.916
2017/6/15,8.58,6.12,8.88,8.5886,13.1877,6.6179,5.3353,6.456,8.0422,5.6863,15.0752,8.9683,13.993,24.2524,,10.2541,8.6909,6.949,9.3551,6.9607,11.01,15.06,16.9757,,,,12.0798,14.529,,,0.919
2017/6/16,8.7,6.2,9.14,8.5587,13.1779,6.676,5.344,6.3862,8.0227,5.9336,15.0752,8.8303,14.0126,24.452,,10.1747,8.7109,6.8996,9.3874,6.9985,10.94,15.02,16.9163,,,,11.5978,14.4304,,,0.916
2017/6/19,8.89,6.2,9.08,8.6483,13.6995,6.6954,5.4225,6.4061,8.013,5.894,15.2542,8.919,14.6495,24.4919,,10.2847,8.7408,7.0231,9.5164,7.1747,11,15.17,16.9361,,,,11.4601,14.5745,,,0.922
2017/6/20,8.83,6.48,9.1,8.698,14.6639,7.364,5.5185,6.436,8.3537,5.8841,15.4803,9.1851,14.9239,24.2125,,10.6389,8.8008,7.3113,9.6992,7.1118,10.96,15.13,17.2233,,,,11.283,14.3849,,,0.915
2017/6/21,8.85,6.35,8.99,8.6582,14.5163,7.5771,5.5054,6.3962,8.4024,5.8347,15.2825,9.2738,15.0219,24.0727,,10.5656,8.7209,7.2866,9.6239,7.1558,11.03,15.26,16.9757,,,,11.2928,14.3394,,,0.916
2017/6/22,8.52,6.15,8.77,8.5388,14.7623,7.4415,5.3658,6.3065,8.0714,5.6468,14.7925,8.8993,14.3654,23.0547,,10.4618,8.541,7.5418,9.4573,7.0425,10.96,15.31,16.5201,,,,10.9781,13.5962,,,0.886
2017/6/23,8.84,6.26,8.75,8.5189,14.5458,7.393,5.4749,6.7349,8.2661,5.7457,15.584,8.8402,14.238,23.3442,,10.5778,8.561,7.5006,9.554,7.4894,10.88,16.27,17.0748,,,,11.165,13.4294,,,0.896
2017/6/26,8.82,6.3,8.95,8.6682,14.6049,7.393,5.5403,6.6154,9.0937,5.8248,15.6688,8.9289,14.3752,23.6735,,10.5106,8.6809,7.4924,9.5325,8.2383,10.96,15.96,17.3026,,,,11.3519,13.6645,,,0.903
2017/6/27,8.81,6.22,8.96,8.6582,14.4868,7.2671,5.5141,6.5257,9.1034,5.8149,15.4049,8.9387,14.7867,23.5238,,10.5534,8.7009,7.3195,9.4788,8.2131,10.94,15.8,17.055,,,,11.3027,13.7858,,,0.911
2017/6/28,8.64,6.23,8.91,8.6383,14.0931,7.2961,5.5447,6.5357,9.0742,5.6369,15.4803,8.8204,14.4438,23.1246,,10.4679,8.6809,7.3195,9.5702,8.3831,10.99,15.84,16.9163,,,,11.2142,13.4977,,,0.915
2017/6/29,8.67,6.24,8.98,8.6483,14.0734,7.3252,5.549,6.456,9.0645,5.6764,15.4521,8.8007,14.4242,23.3442,,10.4068,8.7308,7.3195,9.5003,8.553,10.98,15.62,17.0946,,,,11.2928,13.437,,,0.91
2017/6/30,8.75,6.21,8.98,8.6881,14.5458,7.2671,5.5796,6.4061,8.9477,5.983,15.3861,8.8697,14.3556,23.6137,,10.6877,8.6709,7.2289,9.4841,8.9495,11,15.83,17.1639,,,,11.342,13.6948,,,0.902
2017/7/3,8.78,6.34,9.07,8.7777,14.8312,7.5578,5.7541,6.436,9.0937,5.9929,15.8007,9.0767,15.1591,23.9729,,10.7855,8.7908,7.3936,9.7046,9.3334,10.91,16.01,17.154,,,,11.1551,13.8692,,,0.896
2017/7/4,9.08,6.28,9.13,8.6881,14.4474,7.4027,5.6712,6.446,9.0547,5.8643,15.6499,8.9584,15.2865,23.7933,,10.8038,8.7508,7.3277,9.7046,9.0565,10.93,15.8,17.0055,,,,10.9682,13.7707,,,0.897
2017/7/5,9.08,6.44,9.25,8.8374,15.097,7.5481,5.7759,6.446,9.1716,6.1511,17.214,9.5399,15.3159,24.0727,,10.8649,8.9007,7.5253,9.7799,9.7865,10.94,15.8,17.5502,,,,11.0469,14.2863,,,0.901
2017/7/6,9.08,6.67,9.64,9.0364,15.3922,7.8291,5.9329,6.446,9.3955,6.3291,17.4589,9.9932,15.5021,24.0628,,10.9931,9.0905,7.5912,9.9842,10.2082,10.91,15.66,18.2435,,,,11.2535,15.7119,,,0.898
2017/7/7,9.08,6.86,9.92,9.3648,16.1697,8.0519,6.0289,6.446,9.4831,6.3984,17.9583,10.9886,15.3747,24.8122,,10.8771,9.3802,7.7476,10.3713,11.2278,10.92,15.81,19.0655,,,,11.1945,16.1745,,,0.894
2017/7/10,9.08,6.77,9.99,9.2355,15.8154,7.8581,6.2383,6.3862,9.7558,6.4973,17.817,12.0924,15.3159,24.1227,,10.6633,9.2803,7.6818,10.2315,11.8382,10.89,15.78,18.7486,,,,11.1551,14.9688,,,0.883
2017/7/11,9.08,6.52,9.61,8.9568,15.3528,7.645,6.0464,6.3464,9.084,6.161,17.214,10.9886,14.6005,23.4932,,10.6328,9.0405,7.443,9.925,11.6054,10.89,15.43,17.8473,,,,10.3387,14.6882,,,0.864
2017/7/12,9.08,6.71,9.82,9.1658,15.7957,7.8484,6.042,6.3364,9.2689,6.2896,17.7133,11.1069,15.7078,23.5331,,10.5167,9.2203,7.5994,10.0379,12.2599,10.87,15.35,18.1048,,,,10.378,15.1508,,,0.855
2017/7/13,9.08,6.67,9.85,9.3051,15.4611,8.1197,5.9547,6.3165,9.1229,6.161,17.6662,11.097,15.4335,23.4432,,10.2236,9.4401,7.6488,10.0863,11.7124,10.9,15.46,18.194,,,,10.4764,14.673,,,0.873
2017/7/14,9.08,6.67,10.13,9.1956,15.2151,8.0132,6.0856,6.3165,9.4247,6.3984,17.2893,10.5648,15.1885,22.9935,,10.2419,9.2303,7.4842,10.1293,12.09,10.79,15.47,17.8671,,,,10.5747,14.5062,,,0.869
2017/7/17,9.08,6.03,9.4,8.4791,14.4868,7.4221,5.6276,6.0873,9.4247,6.1709,15.8666,9.6581,14.6397,20.7152,,9.9549,8.561,6.8337,9.4734,12.2222,10.7,13.93,16.0844,,,,9.8862,13.0579,,,0.854
2017/7/18,9.08,6.15,9.78,8.698,14.6836,7.6159,5.8021,6.0873,9.9115,6.3192,16.3189,10.141,14.6985,20.975,,10.1198,8.7508,6.9408,9.6885,13.4368,10.79,14.4,16.2824,,,7.8524,10.2895,12.7925,,,0.848
2017/7/19,9.08,6.36,10.2,9.1061,15.2839,7.926,6.0027,6.1471,10.116,6.5269,16.724,10.3283,14.7279,21.2148,,10.0404,9.3102,7.1384,9.9734,14.62,10.86,14.8,16.847,,,8.6411,10.5452,12.9896,,,0.863
2017/7/20,9.08,6.38,10.18,9.116,15.4513,7.9841,6.0071,6.4261,9.931,6.5665,16.8371,10.486,14.6005,21.2148,,10.077,9.3202,7.2372,9.9035,14.9787,10.95,14.84,17.154,,,9.5059,10.5452,12.6029,,,0.862
2017/7/21,9.08,6.28,9.95,9.1459,15.1166,7.8678,6.0943,6.5157,9.8629,6.4577,16.6581,10.2002,14.3066,20.945,,10.1442,9.1704,7.2454,9.9788,14.834,11.57,14.86,16.7678,,,10.4537,10.3583,12.4436,,,0.887
2017/7/24,9.08,6.29,9.89,9.1857,15.5201,8.0229,6.1423,6.4958,10.116,6.2599,17.0161,10.2297,14.5124,21.1648,,10.1686,9.2203,7.3524,10.0272,16.3193,11.81,15.23,16.8569,,,11.4984,10.6141,12.7318,,,0.899
2017/7/25,9.08,6.45,10.57,9.3051,15.8843,8.3717,6.3866,6.705,11.1286,6.8829,18.2975,10.7127,14.7965,21.4546,,10.2725,9.4301,7.5006,10.1401,17.3011,11.96,15.06,17.3224,,,12.6468,11.0076,12.9744,,,0.907
2017/7/26,9.08,7.1,10.69,9.7331,16.2484,8.8755,6.4433,6.5556,11.0312,6.9818,18.6084,11.2153,14.6593,21.5446,,10.1808,9.8197,7.7641,10.339,17.9493,12.01,15.49,18.5208,,,13.9129,11.2043,12.747,,,0.91
2017/7/27,9.08,7.53,10.32,9.5539,15.7367,8.8465,6.2688,6.6253,12.1314,6.7643,19.0984,10.9787,15.1591,22.404,,10.2053,9.6599,7.6653,10.1024,17.6724,11.9,15.72,18.2831,,,15.3035,11.1158,13.2929,,,0.903
2017/7/28,9.08,7.82,10.69,9.8425,17.0948,9.2534,6.5393,6.5257,12.9006,7.0708,19.3528,11.4222,15.0415,21.9443,,10.4923,9.8996,8.0934,10.4734,19.4409,11.89,16.07,19.0259,,,16.8324,11.1551,13.1337,,,0.897
2017/7/31,9.08,7.96,11.01,10.1411,18.0101,9.3697,6.7836,6.5855,13.991,7.6642,19.6448,12.2205,14.8945,21.9843,,10.5656,10.1993,8.2746,10.9358,19.4409,12.04,15.98,19.5112,,,18.5136,11.3519,13.4901,,,0.901
2017/8/1,9.08,7.66,10.74,9.8724,17.5377,8.9821,6.5611,6.5357,13.3582,7.5159,18.7874,11.7573,14.8651,21.8743,,10.4679,9.9895,8.0029,10.6831,19.4409,12.22,15.98,18.6991,,,20.3677,10.8797,13.255,,,0.904
2017/8/2,9.08,7.49,10.55,9.6932,17.2227,8.8174,6.4695,6.6851,12.7935,7.4664,18.6555,11.3138,14.5222,21.2348,,10.2358,9.6699,7.9617,10.4949,21.3856,12.66,15.68,18.5208,,,22.4017,10.801,12.8152,,,0.913
