ÈÕÆÚ,000060.SZ,000426.SZ,000603.SZ,000612.SZ,000630.SZ,000688.SZ,000751.SZ,000758.SZ,000807.SZ,000878.SZ,000933.SZ,002114.SZ,002160.SZ,002171.SZ,002203.SZ,002295.SZ,002379.SZ,002501.SZ,002540.SZ,002578.SZ,002806.SZ,002824.SZ,300328.SZ,300337.SZ,300697.SZ,600219.SH,600255.SH,600331.SH,600338.SH,600362.SH,600490.SH,600497.SH,600531.SH,600595.SH,600768.SH,600888.SH,600961.SH,601020.SH,601137.SH,601168.SH,601212.SH,601388.SH,601600.SH,601677.SH,603003.SH,603115.SH,603527.SH,603876.SH,688388.SH
2014/4/16,3.5712,3.6126,11.7762,5.8546,1.7991,5.4833,,4.8966,3.5549,7.61,3.802,7.3,4.1852,3.6512,5.7765,8.7454,3.545,7.2129,3.8418,2.2513,,,5.1707,5.6842,,1.6499,3.1546,4.9,5.7292,11.7357,6.11,4.3017,2.8736,3.58,8.52,4.256,6.08,,7.2992,5.0748,,1.9029,3.34,7.867,12.5325,,,,
2014/4/17,3.5775,3.5829,11.6889,5.8546,1.7972,5.5329,,4.8917,3.545,7.61,3.7921,7.3,4.272,3.6755,5.8581,8.5802,3.505,7.1639,3.9767,2.2453,,,5.1734,5.9508,,1.6466,3.1944,4.87,5.6405,11.69,6.11,4.2876,2.8736,3.56,8.78,4.1966,6.09,,7.3277,5.0461,,1.889,3.33,7.8387,12.6519,,,,
2014/4/18,3.5649,3.6027,11.5338,5.8546,1.7819,5.6222,,4.9608,3.5351,7.61,3.7921,7.3,4.3685,3.7338,5.8773,8.0943,3.45,7.0658,3.9801,2.2295,,,5.1734,5.9282,,1.6466,3.302,4.92,5.7497,11.5988,6.11,4.2546,2.8736,3.56,8.53,4.1447,6.1,,7.3467,5.0269,,1.8969,3.31,7.8387,12.4231,,,,
2014/4/21,3.5146,3.5086,11.3012,5.8546,1.732,5.4437,,4.8423,3.4262,7.61,3.7131,7.3,4.2238,3.6512,5.8149,8.0457,3.25,6.8452,3.7899,2.2236,,,5.0947,5.7836,,1.6169,3.286,4.72,5.859,11.2885,6.11,4.1982,2.8348,3.51,8.11,3.9223,5.96,,7.4038,4.912,,1.8811,3.23,7.6783,11.707,,,,
2014/4/22,3.5334,3.5185,11.2043,5.8546,1.7378,5.404,,4.7732,3.4361,7.61,3.7033,7.3,4.1756,3.6755,5.9205,7.7639,3.235,6.7765,3.624,2.182,,,4.9698,5.5577,,1.607,3.4175,4.6,5.8522,11.252,6.11,4.184,2.838,3.48,8.25,3.9149,5.79,,7.4847,4.9025,,1.9346,3.24,7.6972,11.4285,,,,
2014/4/23,3.5397,3.5234,11.2334,5.8546,1.7358,5.404,,4.7782,3.4658,7.61,3.6835,7.3,4.2142,3.6173,5.8197,7.7737,3.245,6.8305,3.6378,2.1919,,,4.9562,5.4899,,1.6004,3.4175,4.76,5.4015,11.2611,6.11,4.1887,2.8445,3.51,8.13,3.8778,5.86,,7.5371,4.9025,,1.9326,3.26,7.7066,11.5279,,,,
2014/4/24,3.5146,3.4689,11.214,5.8546,1.7167,5.3842,,4.6992,3.4559,7.61,3.6638,7.3,4.2142,3.5639,5.9588,7.7931,3.26,6.6932,3.6136,2.1424,,,4.7851,5.4786,,1.6136,3.4175,4.88,5.3264,11.3159,6.11,4.1464,2.825,3.49,7.97,3.8556,5.74,,7.48,4.8737,,1.889,3.25,7.65,11.6075,,,,
2014/4/25,3.4768,3.459,11.214,5.8546,1.6802,5.1759,,4.6103,3.3371,7.61,3.5946,7.3,4.1467,3.4376,5.9397,7.7251,3.08,6.5706,3.5306,2.0454,,,4.576,5.4176,,1.6334,3.3418,4.69,5.0054,11.1607,6.11,4.0946,2.77,3.49,7.83,3.8037,5.69,,7.3087,4.8546,,1.8058,3.18,7.518,11.6373,,,,
2014/4/28,3.4075,3.345,10.1285,5.8546,1.7224,4.8785,,4.5313,3.1984,7.61,3.4959,7.3,3.9441,3.3939,5.8245,7.3947,2.935,6.3695,3.4234,2.083,,,4.5841,5.2391,,1.5905,3.3418,4.67,5.1898,11.1425,6.11,3.9017,2.7473,3.42,7.48,3.7147,5.49,,7.066,4.7684,,1.7722,3.12,7.4048,12.1247,,,,
2014/4/29,3.4327,3.3946,10.0606,5.8546,1.7608,4.8983,,4.5659,3.2281,7.61,3.5453,7.3,4.002,3.4328,5.8629,7.453,2.985,6.4872,3.5686,2.0909,,,4.6384,5.3318,,1.6136,3.3418,4.72,5.2376,11.2702,6.11,3.9252,2.7635,3.46,7.59,3.8259,5.61,,7.1945,4.8067,,1.8435,3.18,7.3482,11.7368,,,,
2014/4/30,3.4201,3.4094,10.1382,5.8546,1.7397,5.0272,,4.556,3.2182,7.61,3.5255,7.3,4.0406,3.4522,6.2851,7.9097,3.01,6.5853,3.5963,2.1028,,,4.6412,5.4221,,1.6103,3.3418,4.71,5.2854,11.0604,6.11,3.8781,2.7343,3.46,7.74,3.7888,5.69,,7.2325,4.8067,,1.8316,3.13,7.3765,11.4683,,,,
2014/5/5,3.4012,3.459,10.1769,5.8546,1.7761,5.0173,,4.5758,3.2182,7.61,3.5354,7.3,4.2431,3.4667,6.525,7.9777,3.025,6.7079,3.6067,2.1246,,,4.7253,5.3747,,1.607,3.3418,4.67,5.3537,10.9965,6.11,3.9111,2.7829,3.53,8.45,3.8037,5.65,,7.4181,4.8163,,1.8316,3.06,7.4236,11.6075,,,,
2014/5/6,3.4453,3.459,10.2351,5.8546,1.7569,5.047,,4.6301,3.2182,7.61,3.5551,7.3,4.2334,3.4813,6.4626,7.9971,3.03,6.7079,3.6412,2.2038,,,4.8774,5.4221,,1.6235,3.3418,4.57,5.3878,10.9417,6.11,3.9205,2.7959,3.52,8.29,3.8407,5.73,,7.4371,4.845,,1.8316,3.07,7.4236,11.6871,,,,
2014/5/7,3.439,3.3847,9.9443,5.8546,1.755,4.8587,,4.561,3.2182,7.61,3.5058,7.3,4.272,3.4425,6.3283,7.6085,2.995,6.6392,3.532,2.178,,,4.7579,5.4041,,1.6103,3.3418,4.53,5.2854,10.887,6.11,3.9628,2.7181,3.52,8.08,3.7666,5.66,,7.5894,4.8546,,1.8039,3.02,7.3859,11.2992,,,,
2014/5/8,3.439,3.4094,9.9831,5.8546,1.7493,4.8686,,4.6005,3.2182,7.61,3.6045,7.3,4.2527,3.4279,6.3187,7.4336,3.025,6.5412,3.5214,2.182,,,4.7797,5.2595,,1.6137,3.3418,4.54,5.2444,10.8778,6.11,3.9534,2.7181,3.57,8.09,3.7666,5.74,,7.6846,4.912,,1.8138,3.04,7.4048,11.2793,,,,
2014/5/9,3.5271,3.568,10.08,5.8546,1.7742,4.9181,,4.6696,3.2182,7.61,3.644,7.3,4.2817,3.5056,6.3667,8.104,3.035,6.5166,3.5602,2.178,,,4.8801,5.2572,,1.6205,3.3418,4.75,5.3742,11.0147,6.11,4.0852,2.7894,3.58,8.21,3.8111,5.95,,7.637,5.1035,,1.8197,3.05,7.518,11.0107,,,,
2014/5/12,3.7224,3.9248,11.088,5.8546,1.9372,5.2553,,4.9805,3.2182,7.61,4.0094,7.3,4.3685,3.6852,6.8033,8.1818,3.13,6.7422,3.6589,2.2711,,,4.9779,5.3453,,1.6954,3.3418,4.96,5.5654,11.763,6.11,4.4335,3.068,3.72,8.34,3.9594,6.29,,7.7655,5.4902,,1.9009,3.17,7.8104,11.2395,,,,
2014/5/13,3.6153,4.3163,11.2043,5.8546,1.8739,5.1264,,4.8423,3.2182,7.61,3.881,7.3,4.2817,3.6076,6.4002,7.8222,3.095,6.5951,3.5954,2.2473,,,4.8829,5.3295,,1.6886,3.3418,4.84,5.661,11.5988,6.11,4.2311,3.0227,3.68,8.2,3.9001,6.16,,7.5609,5.2775,,1.8831,3.12,7.7066,11.8761,,,,
2014/5/14,3.5838,4.4501,10.7778,5.8546,1.8452,5.0371,,4.7831,3.2182,7.61,3.8316,7.3,4.2817,3.5978,6.2563,7.8805,3.1,6.4039,3.5496,2.2394,,,4.8693,5.2256,,1.6784,3.3418,4.84,5.5176,11.3706,6.11,4.1935,2.9644,3.61,8.18,3.8704,6.14,,7.6417,5.2099,,1.8752,3.11,7.6972,11.518,,,,
2014/5/15,3.5209,4.4006,10.3126,5.8546,1.8126,4.8785,,4.6992,3.2182,7.61,3.7428,7.3,4.0888,3.5347,5.8053,7.7251,3.02,6.242,3.4333,2.2156,,,4.7579,5.1284,,1.6477,3.3418,4.65,5.3195,11.3889,6.11,4.0758,2.8736,3.54,7.78,3.7963,6,,7.618,5.0939,,1.8336,3.04,7.5934,11.4185,,,,
2014/5/16,3.5523,4.1875,10.458,5.8546,1.8145,4.8884,,4.6992,3.2182,7.61,3.7526,7.3,4.1467,3.5104,5.9493,7.7445,3.035,6.1734,3.4192,2.2176,,,4.7797,5.0539,,1.6477,3.3418,4.69,5.4083,11.3159,6.11,4.1605,2.9482,3.54,7.95,3.7888,6.11,,7.6608,5.1422,,1.8019,3.06,7.6312,11.3986,,,,
2014/5/19,3.5901,4.1231,10.3708,5.8546,1.8356,4.8686,,4.6794,3.2182,7.61,3.6835,7.3,4.0888,3.593,5.8917,7.5113,3.02,6.1832,3.4192,2.2275,,,4.7987,5.011,,1.6375,3.3418,4.7,5.3946,11.3159,6.11,4.1134,3.0259,3.52,7.94,3.7666,6.23,,7.9606,5.0745,,1.7979,3.03,7.7066,11.2793,,,,
2014/5/20,3.546,4.0438,10.2738,5.8546,1.7895,4.8289,,4.6399,3.2182,7.61,3.6638,7.3,4.1081,3.5541,5.8389,7.4141,3.03,6.1287,3.3734,2.2038,,,4.9209,5.0652,,1.6409,3.3418,4.69,5.5176,11.1881,6.11,4.0664,2.987,3.49,7.84,3.7592,6.08,,8.0129,5.0262,,1.7999,3.03,7.7349,11.4583,,,,
2014/5/21,3.5775,4.1231,10.3805,5.8546,1.803,4.8785,,4.6893,3.2182,7.61,3.7131,7.3,4.1274,3.5639,5.8581,7.5599,3.055,6.1138,3.3663,2.2216,,,4.9345,5.1013,,1.6545,3.3418,4.72,5.5585,11.2337,6.11,4.0711,3.013,3.51,8,3.8111,6.2,,7.9463,5.0649,,1.8197,3.03,7.7538,11.508,,,,
2014/5/22,3.5083,4.0289,10.1963,5.8546,1.7665,4.8388,,4.6301,3.2182,7.61,3.6638,7.3,4.1177,3.5056,5.8821,7.4141,3.035,6.099,3.3522,2.2156,,,5.0702,5.203,,1.6443,3.3418,4.65,5.5176,11.0877,6.11,4.0052,2.9384,3.48,7.84,3.7814,6.15,,7.7797,4.9876,,1.8078,3,7.7444,11.9258,,,,
2014/5/23,3.5146,3.9793,10.3223,5.8546,1.7857,4.8983,,4.6547,3.2182,7.61,3.6736,7.3,4.1563,3.525,5.8677,7.4724,3.045,5.99,3.3875,2.2117,,,5.1083,5.3137,,1.675,3.3418,4.63,5.6541,11.1516,6.11,4.0334,2.9676,3.54,7.97,3.7888,6.18,,7.8226,5.0262,,1.8276,3.04,7.801,11.9457,,,,
2014/5/26,3.5271,4.014,10.4095,5.8546,1.803,4.9082,,4.7189,3.2182,7.61,3.6835,7.3,4.1949,3.6027,5.8677,7.5016,3.075,6.1535,3.4333,2.2137,,,5.1381,5.3996,,1.6818,3.3418,4.64,5.6473,11.2337,6.11,4.0711,2.9514,3.55,8.11,3.8185,6.19,,7.9796,5.0649,,1.9068,3.04,7.7915,12.0551,,,,
2014/5/27,3.5146,4.014,10.3417,5.8546,1.7857,4.8884,,4.6696,3.2182,7.61,3.6539,7.3,4.1563,3.6027,5.8725,7.6765,3.065,6.1882,3.4333,2.1958,,,5.0811,5.3205,,1.6682,3.3418,4.63,5.7566,11.106,6.11,4.024,2.906,3.55,8.13,3.9371,6.11,,7.9225,5.0939,,1.8831,3.02,7.6878,12.0551,,,,
2014/5/28,3.5523,4.0785,10.3708,5.8546,1.8145,4.9281,,4.6893,3.2182,7.61,3.7033,7.3,4.1659,3.6124,5.8773,7.6668,3.085,6.1832,3.4333,2.1978,,,5.2196,5.5246,,1.6818,3.4852,4.83,5.7088,11.2337,6.11,4.0617,2.8834,3.56,8.17,3.9149,6.13,,7.9035,5.1229,,1.887,3.04,7.8764,12.4331,,,,
2014/5/29,3.5334,3.9893,10.1769,5.8546,1.8203,4.8686,,4.635,3.2182,7.61,3.6243,7.3,4.1177,3.5202,5.9349,7.385,3.025,5.985,3.3557,2.1206,,,5.1056,5.2797,,1.6511,3.2741,4.77,5.6405,11.1334,6.11,4.0052,2.8186,3.48,8.24,3.9816,6.02,,7.8749,5.0262,,1.8455,3.02,7.7538,12.075,,,,
2014/5/30,3.5397,4.2717,10.2642,5.8546,1.8242,4.8785,,4.6696,3.2182,7.61,3.6243,7.3,4.0984,3.627,5.9541,7.4433,3.04,6.0346,3.3698,2.079,,,5.2196,5.4293,,1.6648,3.2183,4.82,5.7702,11.1516,6.11,4.0381,2.8574,3.53,8.2,4.0558,6.1,,7.8273,5.0649,,1.8534,3.02,7.8576,12.1247,,,,
2014/6/3,3.5649,4.6979,10.4095,5.8546,1.8009,4.8785,,4.6301,3.2182,7.61,3.6045,7.3,4.0888,3.6755,5.9253,7.4433,3.07,5.9801,3.3557,2.1067,,,5.2851,5.3749,,1.6511,3.4533,4.79,5.8317,10.9965,6.11,4.0428,2.851,3.5,8.12,3.9445,6.16,,7.8464,5.0939,,1.8811,3,7.8293,12.4529,,,,
2014/6/4,3.4831,4.4303,10.1769,5.8546,1.7718,4.7297,,4.5511,3.2182,7.61,3.5551,7.3,4.0599,3.5978,5.8101,7.4433,3.065,6.0891,3.2676,2.0909,,,5.105,5.4883,,1.6341,3.3418,4.73,5.7839,10.96,6.11,3.944,2.7894,3.47,7.92,3.8556,6.15,,7.7084,5.0165,,1.8514,2.98,7.7444,12.7215,,,,
2014/6/5,3.502,4.4699,10.2254,5.8546,1.7815,4.7694,,4.6202,3.2182,7.61,3.5848,7.3,4.1177,3.6852,5.6038,7.4433,3.085,6.312,3.3311,2.0988,,,5.165,5.7151,,1.6511,3.3537,4.76,5.7975,11.0147,6.11,3.944,2.8186,3.48,8.14,3.8926,6.27,,7.7512,5.0842,,1.8554,2.99,7.8104,12.7911,,,,
2014/6/6,3.4642,4.3758,10.1478,5.8546,1.7641,4.7099,,4.561,3.2182,7.61,3.5354,7.3,4.1081,3.6804,5.6086,7.4433,3.135,6.2873,3.3593,2.0691,,,5.0913,5.7559,,1.6443,3.3259,4.77,5.8317,10.9417,6.11,3.9017,2.8315,3.48,8.11,3.8407,6.3,,7.8416,5.0165,,1.8613,2.97,7.7915,12.5027,,,,
2014/6/9,3.4579,4.2469,9.9443,5.8546,1.7505,4.6901,,4.5955,3.2182,7.61,3.5156,6.93,4.1467,3.6415,5.6422,7.4433,3.145,6.3318,3.3593,2.079,,,5.0858,5.8013,,1.6511,3.3259,4.87,5.7019,10.8778,6.11,3.8969,2.8056,3.45,8.1,3.7814,6.3,,7.7988,5.0552,,1.8692,3,8.0179,12.3833,,,,
2014/6/10,3.4957,4.3411,10.0994,5.8546,1.7718,4.7397,,4.6153,3.2182,7.61,3.5453,7.62,4.2045,3.6464,5.7046,7.3558,3.175,6.4854,3.3875,2.1562,,,5.165,5.9827,,1.6852,3.3378,4.94,5.7088,10.9508,6.11,3.9487,2.8477,3.5,8.29,3.8852,6.41,,7.8892,5.0842,,1.895,3.05,8.3858,12.3933,,,,
2014/6/11,3.546,4.5344,10.2835,5.8546,1.7815,4.7793,,4.6399,3.2182,7.61,3.5749,7.99,4.2045,3.8455,5.7382,7.1906,3.245,6.7678,3.4438,2.2354,,,5.2141,5.8602,,1.7328,3.3099,5.06,5.7907,11.0695,6.11,4.024,2.8769,3.57,8.42,4.0039,6.89,,7.9843,5.1035,,1.9227,3.1,9.2253,12.3734,,,,
2014/6/12,3.5649,4.797,10.5162,5.8546,1.7699,4.7992,,4.6301,3.2182,7.61,3.644,8.22,4.2045,3.8309,5.6662,7.3072,3.24,6.7084,3.4861,2.2869,,,5.3725,5.9328,,1.7192,3.3737,5.16,5.9205,10.9691,6.11,4.0523,2.9125,3.58,8.41,4.256,7.58,,7.9415,5.1229,,1.9286,3.07,10.1497,12.4032,,,,
2014/6/13,3.5712,4.6781,10.4386,5.8546,1.7815,4.819,,4.6893,3.2182,7.61,3.6934,8.14,4.2045,3.9134,5.7621,7.2975,3.3,6.5895,3.5813,2.2533,,,5.4653,6.3456,,1.726,3.3737,5.11,5.818,11.0056,6.11,4.0476,2.9546,3.62,8.46,4.1966,7.76,,8.0747,5.1519,,1.9207,3.06,10.9893,12.7215,,,,
2014/6/16,3.5901,4.7276,10.4386,5.8546,1.7835,4.8388,,4.6893,3.2182,7.61,3.6241,8.1,4.2045,3.9523,5.7621,7.4433,3.21,6.5845,3.5496,2.2077,,,5.4271,6.2685,,1.7192,3.3139,5.17,5.9683,11.0512,6.11,4.0334,2.9352,3.59,8.59,4.0994,7.58,,8.1414,5.1325,,1.9108,3.05,10.9704,12.7016,,,,
2014/6/17,3.5397,4.6682,10.206,5.8546,1.735,4.7892,,4.6399,3.2182,7.61,3.535,8.03,4.2045,3.9523,5.7238,7.4627,3.13,6.5152,3.4579,2.178,,,5.367,6.2004,,1.692,3.3298,5.05,5.8727,10.9326,6.11,3.9675,2.8898,3.51,8.47,4.0395,7.35,,7.9205,5.0649,,1.9266,3.02,10.5459,12.3435,,,,
2014/6/18,3.609,5.0497,10.4192,5.8546,1.7796,4.9281,,4.6745,3.2182,7.61,3.535,8.27,4.2045,3.8795,5.7142,7.8028,3.08,6.5399,3.4438,2.18,,,5.3643,6.1097,,1.7022,3.2104,5.44,6.0365,11.0056,6.11,4.0946,2.987,3.54,8.38,4.1144,7.65,,7.7957,5.1712,,1.9068,3.04,10.5931,12.3435,,,,
2014/6/19,3.5077,4.6285,10.1091,5.8546,1.7253,4.7,,4.5708,3.2182,7.61,3.3666,7.91,4.4167,3.7144,5.6326,7.657,2.98,6.2873,3.3346,2.0691,,,5.1159,5.579,,1.6614,3.067,5.14,6.296,10.7775,6.11,3.9864,2.919,3.46,8.38,4.0021,7.41,,7.8005,4.9972,,1.8613,2.97,9.9422,11.5578,,,,
2014/6/20,3.666,4.7227,11.1171,5.8546,1.7505,4.9479,,4.6547,3.2182,7.61,3.3666,8.7,4.2624,3.7678,5.9541,7.968,3,6.3071,3.391,2.1048,,,5.1869,5.9011,,1.675,3.1705,5.39,6.7194,10.8413,6.11,4.1652,3.0713,3.5,8.76,4.047,7.55,,7.8293,5.0649,,1.8613,2.99,10.1497,11.6373,,,,
2014/6/23,4.0332,4.8267,11.3109,5.8546,1.8009,5.285,,4.7979,3.2182,7.61,3.3864,9.57,4.4745,4.03,5.9061,7.9486,3.07,6.4161,3.4579,2.1404,,,5.2933,5.9373,,1.6954,3.2104,5.74,6.8082,11.2155,6.11,4.5653,3.2106,3.57,8.77,4.1218,7.88,,7.8725,5.2389,,1.9009,3.02,10.1969,11.7965,,,,
2014/6/24,4.3435,4.8416,11.3788,5.8546,1.8067,5.2354,,4.9657,3.2182,7.61,3.4062,10.53,4.4456,4.0348,5.7957,8.0457,3.04,6.421,3.4932,2.1424,,,5.4544,5.9101,,1.6954,3.3059,5.89,6.6511,11.252,6.11,4.4853,3.1814,3.6,8.72,4.1293,7.74,,7.8437,5.2679,,1.9286,3.08,10.6025,11.886,,,,
2014/6/25,4.3688,4.6533,11.4369,5.8546,1.7272,5.1363,,4.8374,3.2182,7.61,3.426,11.15,4.4842,3.9669,5.4215,7.8805,3.05,6.3021,3.532,2.1147,,,5.5117,5.96,,1.7022,3.29,5.77,6.8628,11.1242,6.11,4.377,3.081,3.56,8.75,4.0395,7.49,,7.8485,5.2002,,1.9207,3.05,9.9422,11.7965,,,,
2014/6/26,4.3562,4.7375,11.718,5.8546,1.7544,5.1363,,4.8176,3.2182,7.61,3.426,11.7,4.4552,4.0348,5.3399,7.8805,3.06,6.4161,3.5425,2.1345,,,5.5417,6.078,,1.6954,3.3259,5.79,6.8218,11.2611,6.11,4.3676,3.1004,3.58,8.9,4.0769,7.52,,7.9157,5.2002,,1.9266,3.05,10.1309,11.9357,,,,
2014/6/27,4.3372,4.7326,11.3982,5.8546,1.7331,5.1065,,4.793,3.2182,7.61,3.4359,11.41,4.3974,3.9717,5.2728,7.9,3.37,6.4904,3.613,2.1622,,,5.6209,5.9872,,1.692,3.3099,5.62,6.9379,11.1881,6.11,4.3299,3.1166,3.59,8.9,4.0994,7.63,,8.031,5.2002,,2.1187,3.05,10.5176,12.1645,,,,
2014/6/30,4.3055,4.7375,11.4466,5.8546,1.7369,5.166,,4.9065,3.2182,7.61,3.426,11.58,4.4456,3.9377,5.2824,8.0263,3.61,6.7332,3.7153,2.18,,,6.1833,5.9283,,1.709,3.3298,5.41,6.8492,11.1972,6.11,4.3346,3.0939,3.62,8.8,4.0844,7.87,,8.0358,5.2872,,2.1365,3.04,10.2535,12.264,,,,
2014/7/1,4.5334,4.8416,12.2608,5.8546,1.7738,5.2751,,4.8966,3.2182,7.61,3.4557,12.16,4.4938,4.0882,5.3207,8.036,3.54,6.753,3.7364,2.184,,,6.0604,5.9646,,1.7158,3.3976,5.6,7.1633,11.5805,6.11,4.5182,3.1911,3.64,9.15,4.1592,8.09,,8.1174,5.3355,,2.1029,3.06,10.4516,12.1347,,,,
2014/7/2,4.4195,4.7722,12.0863,5.8546,1.7932,5.2057,,4.9065,3.2182,7.61,3.4954,11.92,4.4842,4.1514,5.4935,8.0652,3.46,6.8124,3.7364,2.184,,,6.0495,6.1324,,1.7124,3.3776,5.51,7.1155,11.544,6.11,4.4476,3.2073,3.65,9.14,4.1742,8.03,,8.1222,5.3259,,2.1147,3.07,10.7276,12.0949,,,,
2014/7/3,4.8247,4.8416,12.348,5.8546,1.8106,5.7312,,5.0743,3.2182,7.61,3.4954,12.24,4.5228,4.2048,5.5127,8.0263,3.45,6.862,3.7646,2.2077,,,5.9458,6.0689,,1.7397,3.3816,5.62,7.1086,11.7904,6.11,4.6123,3.2495,3.68,9.32,4.1966,8.1,,8.2086,5.3935,,2.1639,3.11,10.8894,12.0551,,,,
2014/7/4,4.7361,4.7871,12.1832,5.8546,1.797,5.7312,,5.0151,3.2182,7.61,3.4756,12.88,4.5324,4.1999,5.7621,8.0652,3.42,6.8124,3.8351,2.2255,,,6.0359,6.1913,,1.7328,3.3737,5.53,6.9243,11.8634,6.11,4.6314,3.1976,3.64,9.33,4.1592,7.98,,8.2326,5.4515,,2.0889,3.1,10.5182,12.1844,,,,
2014/7/7,4.6348,4.7574,11.9603,5.8546,1.8145,5.5131,,4.9608,3.2182,7.61,3.4855,12.47,4.4745,4.1465,5.6998,8.104,3.45,6.966,3.7646,2.2255,,,5.9621,5.9691,,1.7192,3.3776,5.52,6.9174,11.6262,6.11,4.5167,3.1393,3.61,9.17,4.1966,7.8,,8.2278,5.3645,,2.0966,3.07,10.0613,12.443,,,,
2014/7/8,4.7551,4.6533,12.2995,5.8546,1.861,5.761,,5.0053,3.2182,7.61,3.4557,12.93,4.4745,4.1853,5.6326,8.1623,3.45,6.9066,3.8104,2.2176,,,6.5573,5.9782,,1.726,3.4613,5.61,6.8833,11.6627,6.11,4.6362,3.1555,3.62,9.41,4.1742,7.99,,8.103,5.3935,,2.1225,3.09,10.2612,12.7513,,,,
2014/7/9,4.5461,4.5988,12.2511,5.8546,1.8203,5.7114,,4.9806,3.2182,7.61,3.3765,12.25,4.4842,4.0397,5.5116,8.0554,3.31,6.7431,3.7153,2.1998,,,6.9668,5.8058,,1.6988,3.3896,5.62,6.7057,11.4893,6.11,4.5215,3.1037,3.65,9.28,4.047,7.91,,7.8917,5.2872,,2.0578,3.04,9.6806,12.6618,,,,
2014/7/10,4.5018,4.5195,12.2608,5.8546,1.8339,5.7511,,5.0053,3.2182,7.61,3.3963,11.69,4.706,4.0931,5.5213,7.8514,3.29,6.8867,3.7223,2.2236,,,7.0623,5.8239,,1.7124,3.4334,5.63,6.8355,11.6353,6.11,4.4928,3.0972,3.71,9.25,4.0545,7.83,,8.0646,5.2679,,2.0837,3.11,9.5283,13.0199,,,,
2014/7/11,4.5208,4.5096,12.4643,5.8546,1.8533,5.6023,,4.9756,3.2182,7.61,3.426,11.46,4.706,4.1125,5.5745,7.9971,3.35,7.1147,3.8986,2.2513,,,7.0432,5.9373,,1.7465,3.4971,5.45,7.0677,11.6809,6.11,4.5167,3.1425,3.7,9.37,4.1443,7.79,,8.0406,5.3065,,2.094,3.14,9.5187,12.8707,,,,
2014/7/14,4.8057,4.6632,12.7551,5.8546,1.8765,5.9692,,5.1584,3.2182,7.61,3.4756,11.88,4.8217,4.2193,5.6084,8.1429,3.41,7.1939,3.9162,2.277,,,6.9176,6.0553,,1.7499,3.5927,5.46,7.3272,11.8725,6.11,4.684,3.2203,3.71,9.59,4.1742,7.99,,8.3046,5.4128,,2.1122,3.14,9.8519,12.8309,,,,
2014/7/15,4.7741,4.5591,12.4837,5.8546,1.8552,5.9692,,5.1485,3.2182,7.61,3.4855,11.63,4.8506,4.1902,5.5455,8.2109,3.34,7.189,3.8351,2.275,,,7.0705,5.8421,,1.7601,3.5648,5.35,7.3545,11.763,6.7,4.6601,3.1717,3.8,9.5,4.1817,7.91,,8.199,5.3838,,2.094,3.15,9.7948,13.0298,,,,
2014/7/16,4.7994,4.579,12.3771,5.8546,1.861,5.9692,,5.1535,3.2182,7.61,3.5152,12.25,4.7156,4.1077,5.4778,8.0554,3.37,7.0007,3.7047,2.275,,,6.6337,5.6743,,1.7839,3.525,5.31,7.1701,11.617,6.38,4.6984,3.0939,3.75,9.46,4.1892,8.23,,8.0358,5.3935,,2.0863,3.23,9.6139,13.378,,,,
2014/7/17,4.7551,4.6982,12.4255,5.8546,1.8707,5.9692,,5.1041,3.2182,7.8,3.4756,12.66,4.6674,4.1368,5.4536,8.0846,3.42,6.8768,3.7646,2.2572,,,6.5982,5.6607,,1.8214,3.5051,5.28,7.136,11.6444,6.46,4.6649,3.1166,3.8,9.69,4.2041,8.15,,8.0022,5.4612,,2.0578,3.2,9.6996,13.567,,,,
2014/7/18,4.6664,4.6634,12.1542,5.8546,1.8513,5.9692,,5.03,3.2182,7.79,3.5152,12.18,4.7253,4.0882,5.4536,8.3567,3.39,7.0651,4.1418,2.2849,,,6.7511,5.6788,,1.8248,3.537,5.28,7.3067,11.6079,6.61,4.6267,3.1587,4.01,9.78,4.3014,8.01,,8.0166,5.4225,,2.0811,3.27,9.7186,13.0298,,,,
2014/7/21,4.6727,4.5293,11.7665,5.8546,1.8125,5.9692,,5.0398,3.2182,7.5,3.4656,11.76,4.6192,4.0251,5.3665,8.5899,3.32,7.0304,4.5436,2.2374,,,6.6692,5.8149,,1.8282,3.4653,5.28,6.9926,11.4254,6.64,4.4689,3.0907,4.06,10.76,4.2714,7.9,,7.8629,5.3162,,2.006,3.38,9.4712,12.7712,,,,
2014/7/22,4.907,4.6386,12.5612,5.8546,1.861,5.9692,,5.1782,3.2182,7.94,3.8122,12.94,4.7253,4.1659,5.4487,8.5802,3.41,7.3277,4.4308,2.4612,,,6.6364,5.8829,,2.012,3.5091,5.43,7.0745,11.7357,6.57,4.6649,3.1749,4.47,11.39,4.4884,8.2,,7.9397,5.6158,,2.107,3.56,10.423,13.0298,,,,
2014/7/23,5.0526,4.7379,12.6,5.8546,1.892,5.9692,,5.1683,3.2182,8.62,3.9508,14.23,4.706,4.3213,5.3858,8.4053,3.34,7.2435,4.526,2.4988,,,6.1205,5.7151,,1.9712,3.521,5.46,7.013,12.1828,6.66,4.7414,3.243,4.92,10.86,4.4211,8.18,,7.9685,5.6352,,2.063,3.5,10.7847,13.0895,,,,
