ÈÕÆÚ,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH
2014/7/31,10.043,1.4886,,-0.2825,16.3233,2.1345,,0.4428,2596501423,4553998038,,74823985274,36.7816,40.5839,,21.7331,2.9376,4.2195,,0.9995,1.6223,7.2148,,0.2464
2014/8/1,-2.086,-2.2433,,-1.6997,13.8973,1.8333,,0.6559,2542337117,4451837599,,73552189491,36.0143,39.6735,,21.3637,2.8763,4.1248,,0.9825,1.5885,7.0529,,0.2422
2014/8/4,5.8589,0.9709,,3.7464,10.9817,1.1391,,0.8307,2691288958,4495059323,,76307747022,38.1244,40.0587,,22.1641,3.0448,4.1649,,1.0194,1.6815,7.1214,,0.2512
2014/8/5,-1.6352,1.5734,,0,7.1139,2.7127,,0.3857,2647280460,4565785781,,76307747022,37.5009,40.689,,22.1641,2.995,4.2304,,1.0194,1.654,7.2334,,0.2512
2014/8/6,-1.2788,-0.7745,,-0.8333,3.9016,1.7934,,0.3781,2613427768,4530422552,,75671849130,37.0214,40.3738,,21.9794,2.9567,4.1977,,1.0109,1.6329,7.1774,,0.2491
2014/8/7,1.2953,0,,-2.2409,7.4287,2.2359,,0.5687,2647280460,4530422552,,73976121419,37.5009,40.3738,,21.4869,2.995,4.1977,,0.9882,1.654,7.1774,,0.2436
2014/8/8,2.3018,1.6479,,0.2865,6.0505,2.7467,,0.4872,2708215304,4605078258,,74188087383,38.3641,41.0391,,21.5484,3.0639,4.2668,,0.991,1.6921,7.2957,,0.2443
2014/8/11,3.25,0.1706,,1.1429,5.6152,2.9463,,0.4878,2796232301,4612936753,,75035951238,39.611,41.1092,,21.7947,3.1635,4.2741,,1.0024,1.7471,7.3081,,0.2471
2014/8/12,-1.0896,2.4702,,-1.4124,4.5557,4.94,,0.5079,2765764879,4726884935,,73976121419,39.1794,42.1246,,21.4869,3.1291,4.3797,,0.9882,1.7281,7.4887,,0.2436
2014/8/13,-1.224,1.4963,,0.2865,5.1616,5.0982,,0.3498,2731912188,4797611393,,74188087383,38.6998,42.7549,,21.5484,3.0908,4.4452,,0.991,1.7069,7.6007,,0.2443
2014/8/14,-5.2045,0.6552,,-0.2857,5.5073,5.3599,,0.302,2589730884,4829045374,,73976121419,36.6857,43.0351,,21.4869,2.9299,4.4743,,0.9882,1.6181,7.6505,,0.2436
2014/8/15,1.0458,6.1025,,2.5788,2.9063,8.8382,,0.6857,2616813037,5123738949,,75883815094,37.0693,45.6613,,22.041,2.9605,4.7474,,1.0137,1.635,8.1174,,0.2498
2014/8/18,9.9612,3.4509,,-0.2793,5.9309,8.5415,,0.341,2877478761,5300555093,,75671849130,40.7619,47.237,,21.9794,3.2554,4.9112,,1.0109,1.7979,8.3975,,0.2491
2014/8/19,5.8824,-2.1497,,0,11.3345,6.2133,,0.5498,3046742217,5186606911,,75671849130,43.1597,46.2215,,21.9794,3.4469,4.8056,,1.0109,1.9036,8.217,,0.2491
2014/8/20,-5.1111,-2.1212,,-1.4006,6.5996,4.0427,,0.3614,2891019837,5076587977,,74612019310,40.9537,45.2411,,21.6716,3.2708,4.7037,,0.9967,1.8063,8.0427,,0.2457
2014/8/21,-3.63,0.1548,,-1.1364,5.152,4.0325,,0.4557,2786076494,5084446472,,73764155455,39.4671,45.3111,,21.4253,3.152,4.711,,0.9854,1.7408,8.0551,,0.2429
2014/8/22,1.7011,2.0093,,0.2874,3.6088,5.8483,,0.2293,2833470262,5186606911,,73976121419,40.1385,46.2215,,21.4869,3.2056,4.8056,,0.9882,1.7704,8.217,,0.2436
2014/8/25,-3.4648,-2.9545,,-1.7192,3.9255,3.7477,,0.6866,2735297457,5033366252,,72704325635,38.7478,44.8559,,21.1175,3.0946,4.6637,,0.9712,1.709,7.9742,,0.2394
2014/8/26,-2.3515,-3.669,,-1.4577,2.9002,3.261,,0.4262,2670977344,4848691612,,71644495815,37.8366,43.2101,,20.8096,3.0218,4.4925,,0.9571,1.6688,7.6816,,0.2359
2014/8/27,1.1407,1.5397,,0.5917,2.4313,2.5667,,0.2797,2701444766,4923347318,,72068427743,38.2682,43.8754,,20.9328,3.0563,4.5617,,0.9627,1.6879,7.7999,,0.2373
2014/8/28,-1.1278,-1.676,,-0.5882,1.9337,2.0342,,0.2823,2670977344,4840833117,,71644495815,37.8366,43.1401,,20.8096,3.0218,4.4853,,0.9571,1.6688,7.6692,,0.2359
2014/8/29,0.7605,2.5162,,2.3669,1.6145,1.5695,,0.5788,2691288958,4962639795,,73340223527,38.1244,44.2256,,21.3022,3.0448,4.5981,,0.9797,1.6815,7.8622,,0.2415
2014/9/1,1.3836,1.9002,,-0.289,2.6543,2.3408,,0.4424,2728526919,5056941738,,73128257563,38.6519,45.066,,21.2406,3.0869,4.6855,,0.9769,1.7048,8.0116,,0.2408
2014/9/2,2.7295,1.6317,,1.1594,4.1239,3.7566,,0.5354,2803002840,5139455939,,73976121419,39.7069,45.8013,,21.4869,3.1712,4.762,,0.9882,1.7513,8.1423,,0.2436
2014/9/3,0.7246,1.0703,,1.7192,3.2962,5.6982,,0.8717,2823314454,5194465407,,75247917202,39.9946,46.2916,,21.8563,3.1942,4.8129,,1.0052,1.764,8.2294,,0.2477
2014/9/4,0.3597,0.0756,,0.8451,3.1087,4.6827,,0.7796,2833470262,5198394654,,75883815094,40.1385,46.3266,,22.041,3.2056,4.8166,,1.0137,1.7704,8.2357,,0.2498
2014/9/5,-1.7921,-0.6803,,0.2793,3.2226,2.9524,,0.5335,2782691225,5163031425,,76095781058,39.4192,46.0114,,22.1025,3.1482,4.7838,,1.0165,1.7386,8.1796,,0.2505
2014/9/9,5.7178,1.5982,,-0.5571,6.8037,4.7669,,0.2909,2941798874,5245545626,,75671849130,41.673,46.7468,,21.9794,3.3282,4.8602,,1.0109,1.838,8.3104,,0.2491
2014/9/10,-1.2658,0.6742,,-1.4006,4.2387,4.7533,,0.5811,2904560914,5280908855,,74612019310,41.1455,47.0619,,21.6716,3.2861,4.893,,0.9967,1.8148,8.3664,,0.2457
2014/9/11,-2.2145,-0.5208,,0.2841,4.0632,5.7353,,0.4416,2840240800,5253404121,,74823985274,40.2344,46.8168,,21.7331,3.2133,4.8675,,0.9995,1.7746,8.3228,,0.2464
2014/9/12,5.2443,0.2992,,0.8499,6.9902,3.0366,,0.4019,2989192642,5269121112,,75459883166,42.3444,46.9569,,21.9178,3.3818,4.8821,,1.008,1.8677,8.3477,,0.2484
2014/9/15,0,3.9523,,-0.2809,4.3368,6.3231,,0.4459,2989192642,5477371238,,75247917202,42.3444,48.8127,,21.8563,3.3818,5.075,,1.0052,1.8677,8.6776,,0.2477
2014/9/16,-7.248,-6.1693,,0.5634,4.8638,5.5662,,1.3587,2772535417,5139455939,,75671849130,39.2753,45.8013,,21.9794,3.1367,4.762,,1.0109,1.7323,8.1423,,0.2491
2014/9/17,2.9304,1.8349,,0,2.9591,2.894,,0.6747,2853781877,5233757883,,75671849130,40.4262,46.6417,,21.9794,3.2286,4.8493,,1.0109,1.7831,8.2917,,0.2491
2014/9/18,0.1186,0.1502,,-0.8403,1.4943,1.9886,,0.4157,2857167146,5241616378,,75035951238,40.4742,46.7118,,21.7947,3.2325,4.8566,,1.0024,1.7852,8.3041,,0.2471
2014/9/19,0.4739,0.1499,,1.6949,1.8771,2.2335,,0.6925,2870708222,5249474874,,76307747022,40.666,46.7818,,22.1641,3.2478,4.8639,,1.0194,1.7936,8.3166,,0.2512
2014/9/22,-2.9481,-2.1707,,-3.0556,2.1025,2.422,,0.6182,2786076494,5135526692,,73976121419,39.4671,45.7663,,21.4869,3.152,4.7583,,0.9882,1.7408,8.1361,,0.2436
2014/9/23,3.6452,1.1477,,1.4327,2.9922,2.0667,,0.4942,2887634568,5194465407,,75035951238,40.9058,46.2916,,21.7947,3.2669,4.8129,,1.0024,1.8042,8.2294,,0.2471
2014/9/24,2.2274,1.9667,,0.8475,3.4548,2.9395,,0.6762,2951954681,5296625846,,75671849130,41.8169,47.202,,21.9794,3.3397,4.9076,,1.0109,1.8444,8.3913,,0.2491
2014/9/25,0.344,-1.5579,,-0.2801,3.6694,3.0939,,0.5106,2962110489,5214111645,,75459883166,41.9608,46.4667,,21.9178,3.3512,4.8311,,1.008,1.8507,8.2606,,0.2484
2014/9/26,3.4286,0.9797,,0.8427,4.7744,1.9498,,0.5288,3063668563,5265191864,,76095781058,43.3994,46.9219,,22.1025,3.4661,4.8785,,1.0165,1.9142,8.3415,,0.2505
2014/9/29,-0.5525,1.1194,,0.2786,2.9818,3.086,,0.6785,3046742217,5324130579,,76307747022,43.1597,47.4471,,22.1641,3.4469,4.9331,,1.0194,1.9036,8.4349,,0.2512
2014/9/30,3.1111,2.5092,,-0.5556,3.8994,5.0926,,0.5986,3141529753,5457725000,,75883815094,44.5024,48.6377,,22.041,3.5542,5.0568,,1.0137,1.9628,8.6465,,0.2498
2014/10/8,0.431,3.6717,,0.5587,2.6403,5.9023,,0.4825,3155070829,5658116630,,76307747022,44.6942,50.4235,,22.1641,3.5695,5.2425,,1.0194,1.9713,8.964,,0.2512
2014/10/9,-2.2532,-1.6667,,0.8333,3.8442,4.9089,,0.8919,3083980177,5563814687,,76943644914,43.6872,49.5831,,22.3488,3.4891,5.1551,,1.0278,1.9269,8.8146,,0.2533
2014/10/10,-2.3052,-2.2599,,-1.1019,2.6556,3.2414,,0.6512,3012889526,5438078761,,76095781058,42.6801,48.4626,,22.1025,3.4086,5.0386,,1.0165,1.8825,8.6154,,0.2505
2014/10/13,-0.8989,3.6127,,-1.1142,1.8642,4.0713,,0.4943,2985807373,5634541144,,75247917202,42.2965,50.2134,,21.8563,3.378,5.2207,,1.0052,1.8655,8.9266,,0.2477
2014/10/14,-0.5669,-2.5105,,0,1.5906,3.18,,0.4087,2968881027,5493088229,,75247917202,42.0567,48.9528,,21.8563,3.3588,5.0896,,1.0052,1.855,8.7025,,0.2477
2014/10/15,2.6226,-0.5722,,0.5634,1.676,2.3041,,0.4651,3046742217,5461654247,,75671849130,43.1597,48.6727,,21.9794,3.4469,5.0605,,1.0109,1.9036,8.6527,,0.2491
2014/10/16,-2.1111,-1.8705,,0.8403,2.916,2.261,,1.1847,2982422104,5359493808,,76307747022,42.2485,47.7623,,22.1641,3.3742,4.9658,,1.0194,1.8634,8.4909,,0.2512
2014/10/17,-2.0431,-3.2991,,-1.3889,2.0285,3.3094,,0.8878,2921487259,5182677664,,75247917202,41.3853,46.1865,,21.8563,3.3052,4.802,,1.0052,1.8254,8.2108,,0.2477
2014/10/20,2.781,1.2889,,-0.2817,1.1271,1.5026,,0.5135,3002733718,5249474874,,75035951238,42.5362,46.7818,,21.7947,3.3971,4.8639,,1.0024,1.8761,8.3166,,0.2471
2014/10/21,-0.2255,-0.9731,,-1.6949,1.9414,1.4,,0.6276,2995963180,5198394654,,73764155455,42.4403,46.3266,,21.4253,3.3895,4.8166,,0.9854,1.8719,8.2357,,0.2429
2014/10/22,-2.1469,-1.7385,,-0.2874,1.2955,1.3419,,0.4167,2931643067,5108021958,,73552189491,41.5292,45.5212,,21.3637,3.3167,4.7328,,0.9825,1.8317,8.0925,,0.2422
2014/10/23,-2.4249,-2.3846,,-1.7291,1.4237,1.7915,,0.4435,2860552415,4986215281,,72280393707,40.5221,44.4357,,20.9943,3.2363,4.62,,0.9656,1.7873,7.8995,,0.238
2014/10/24,0.7101,0.6304,,0.2933,0.6677,0.9889,,0.2809,2880864030,5017649262,,72492359671,40.8099,44.7158,,21.0559,3.2593,4.6491,,0.9684,1.8,7.9493,,0.2387
2014/10/27,3.4078,2.4276,,-0.8772,1.3324,1.4359,,0.3943,2979036834,5139455939,,71856461779,42.2006,45.8013,,20.8712,3.3703,4.762,,0.9599,1.8613,8.1423,,0.2366
2014/10/28,1.1364,1.8349,,2.0649,1.4864,1.5573,,0.3237,3012889526,5233757883,,73340223527,42.6801,46.6417,,21.3022,3.4086,4.8493,,0.9797,1.8825,8.2917,,0.2415
2014/10/29,0,-0.4505,,1.1561,,2.3789,,0.6607,3012889526,5210182397,,74188087383,42.6801,46.4316,,21.5484,3.4086,4.8275,,0.991,1.8825,8.2543,,0.2443
2014/10/30,0,0.7541,,2,,2.8283,,1.2044,3012889526,5249474874,,75671849130,42.6801,46.7818,,21.9794,3.4086,4.8639,,1.0109,1.8825,8.3166,,0.2491
2014/10/31,0,-1.3473,,1.6807,,2.3022,,1.5527,3012889526,5178748416,,76943644914,42.6801,46.1515,,22.3488,3.4086,4.7984,,1.0278,1.8825,8.2045,,0.2533
2014/11/3,0,0.3035,,0.8264,,1.8529,,1.6379,3012889526,5194465407,,77579542806,42.6801,46.2916,,22.5335,3.4086,4.8129,,1.0363,1.8825,8.2294,,0.2554
2014/11/4,0,-0.6051,,1.6393,,1.8274,,1.842,3012889526,5163031425,,78851338589,42.6801,46.0114,,22.9029,3.4086,4.7838,,1.0533,1.8825,8.1796,,0.2596
2014/11/5,7.191,-1.446,,-1.8817,7.7931,1.43,,0.899,3229546750,5088375720,,77367576842,45.7492,45.3461,,22.4719,3.6538,4.7146,,1.0335,2.0178,8.0614,,0.2547
2014/11/6,-2.3061,0.9266,,-0.8219,3.5773,1.4905,,0.9782,3155070829,5135526692,,76731678950,44.6942,45.7663,,22.2872,3.5695,4.7583,,1.025,1.9713,8.1361,,0.2526
2014/11/7,0.3219,-0.5356,,-0.5525,2.6318,1.8399,,1.0111,3165226637,5108021958,,76307747022,44.8381,45.5212,,22.1641,3.581,4.7328,,1.0194,1.9776,8.0925,,0.2512
2014/11/10,-1.6043,0.1538,,3.3333,2.4116,1.8801,,1.3237,3114447600,5115880453,,78851338589,44.1188,45.5912,,22.9029,3.5235,4.7401,,1.0533,1.9459,8.1049,,0.2596
2014/11/11,-5.9783,-4.5315,,2.957,2.8751,2.5058,,2.9383,2928257797,4884054841,,81182964193,41.4812,43.5253,,23.5801,3.3129,4.5253,,1.0845,1.8296,7.7377,,0.2673
2014/11/12,8.4393,0.8045,,-1.3055,4.2144,1.3249,,1.49,3175382444,4923347318,,80123134373,44.982,43.8754,,23.2723,3.5925,4.5617,,1.0703,1.984,7.7999,,0.2638
2014/11/13,2.452,9.9761,,-0.2646,4.6566,8.8641,,1.5151,3253243634,5414503275,,79911168409,46.0849,48.2525,,23.2107,3.6806,5.0168,,1.0675,2.0326,8.578,,0.2631
2014/11/14,-1.9771,3.5559,,-0.5305,1.5248,15.1237,,0.8813,3188923520,5607036411,,79487236481,45.1738,49.9683,,23.0876,3.6078,5.1952,,1.0618,1.9925,8.8831,,0.2617
2014/11/17,4.6709,5.2558,,-2.4,2.9382,13.4825,,1.1339,3337875362,5901729985,,77579542806,47.2838,52.5945,,22.5335,3.7763,5.4682,,1.0363,2.0855,9.3499,,0.2554
2014/11/18,3.2454,-0.9987,,-1.3661,4.0791,8.5106,,0.9908,3446203974,5842791270,,76519712986,48.8184,52.0693,,22.2257,3.8989,5.4136,,1.0222,2.1532,9.2566,,0.2519
2014/11/19,-1.5717,1.4122,,0,3.1302,12.4483,,0.6985,3392039668,5925305471,,76519712986,48.0511,52.8046,,22.2257,3.8376,5.4901,,1.0222,2.1194,9.3873,,0.2519
2014/11/20,-0.3992,-2.4536,,-0.831,1.6792,7.9261,,0.5557,3378498592,5779923308,,75883815094,47.8593,51.509,,22.041,3.8223,5.3554,,1.0137,2.1109,9.157,,0.2498
2014/11/21,1.002,0.136,,1.3966,1.4979,8.659,,0.7888,3412351283,5787781803,,76943644914,48.3388,51.579,,22.3488,3.8606,5.3627,,1.0278,2.1321,9.1694,,0.2533
2014/11/24,1.0913,8.4182,,1.9284,2.4151,11.8592,,1.6721,3449589243,6275008513,,78427406662,48.8663,55.9211,,22.7798,3.9027,5.8141,,1.0477,2.1553,9.9413,,0.2582
2014/11/25,6.4769,1.315,,1.3514,3.9833,11.9591,,1.2791,3673017006,6357522714,,79487236481,52.0314,56.6564,,23.0876,4.1555,5.8905,,1.0618,2.2949,10.072,,0.2617
2014/11/26,10.0461,-0.8653,,0.8,9.2343,9.8816,,1.154,4042011341,6302513247,,80123134373,57.2585,56.1662,,23.2723,4.5729,5.8396,,1.0703,2.5255,9.9849,,0.2638
2014/11/27,-0.4188,3.3042,,-0.2646,4.7554,8.5044,,1.2658,4025084996,6510763373,,79911168409,57.0187,58.022,,23.2107,4.5538,6.0325,,1.0675,2.5149,10.3148,,0.2631
2014/11/28,6.6442,-3.5607,,4.244,5.8936,8.2593,,2.8525,4292521257,6278937761,,83302623832,60.8072,55.9561,,24.1958,4.8563,5.8177,,1.1128,2.682,9.9475,,0.2743
2014/12/1,0.6309,-3.2541,,0.2545,3.7603,6.8588,,2.988,4319603410,6074616882,,83514589796,61.1908,54.1352,,24.2574,4.887,5.6284,,1.1156,2.6989,9.6238,,0.275
2014/12/2,1.0188,0.5821,,4.8223,3.2813,4.7078,,2.1268,4363611909,6109980111,,87541943111,61.8142,54.4504,,25.4271,4.9368,5.6612,,1.1694,2.7264,9.6799,,0.2882
2014/12/3,-4.6548,-0.9003,,-0.2421,3.9349,6.5504,,2.6166,4160495761,6054970644,,87329977147,58.9369,53.9601,,25.3656,4.707,5.6102,,1.1666,2.5995,9.5927,,0.2875
2014/12/4,4.9634,4.8021,,8.4951,3.1676,9.1023,,3.2395,4366997178,6345734971,,94748785886,61.8622,56.5514,,27.5204,4.9406,5.8796,,1.2657,2.7285,10.0534,,0.312
2014/12/5,-3.4884,-3.7152,,-0.2237,4.395,6.5853,,3.5718,4214660067,6109980111,,94536819922,59.7042,54.4504,,27.4589,4.7683,5.6612,,1.2629,2.6333,9.6799,,0.3113
2014/12/8,-8.5141,-0.3859,,9.417,5.9234,6.1938,,3.4407,3855821539,6086404625,,1.03439E+11,54.6209,54.2403,,30.0447,4.3623,5.6393,,1.3818,2.4091,9.6425,,0.3406
2014/12/9,-1.4047,-9.5546,,-8.8115,3.6714,7.3868,,4.2574,3801657233,5504875972,,94324853958,53.8537,49.0579,,27.3973,4.301,5.1005,,1.26,2.3753,8.7212,,0.3106
2014/12/10,2.2262,4.9251,,1.7978,2.4657,3.8774,,2.3091,3886288961,5775994060,,96020581669,55.0525,51.474,,27.8898,4.3968,5.3517,,1.2827,2.4282,9.1507,,0.3161
2014/12/11,1.5679,-0.4082,,-1.9868,1.3783,3.2747,,1.6539,3947223806,5752418574,,94112887994,55.9157,51.2639,,27.3357,4.4657,5.3299,,1.2572,2.4662,9.1134,,0.3099
2014/12/12,-0.1715,3.0055,,0.6757,1.3394,3.8806,,1.1314,3940453267,5925305471,,94748785886,55.8198,52.8046,,27.5204,4.458,5.4901,,1.2657,2.462,9.3873,,0.312
2014/12/15,5.8419,2.5199,,-1.7897,2.7736,4.2063,,1.6014,4170651568,6074616882,,93053058174,59.0808,54.1352,,27.0279,4.7185,5.6284,,1.243,2.6058,9.6238,,0.3064
2014/12/16,-1.3799,-1.6818,,3.4169,1.4877,3.3776,,2.2301,4113101993,5972456443,,96232547633,58.2655,53.2248,,27.9514,4.6534,5.5338,,1.2855,2.5699,9.462,,0.3168
2014/12/17,-1.893,-3.75,,0,1.4908,3.6118,,2.0503,4035240803,5748489327,,96232547633,57.1626,51.2289,,27.9514,4.5653,5.3263,,1.2855,2.5212,9.1072,,0.3168
2014/12/18,-4.5302,-0.0684,,2.6432,1.6325,2.2644,,2.257,3852436270,5744560079,,98776139201,76.169,51.1939,,28.6902,6.0832,5.3226,,1.3195,3.3595,9.1009,,0.3252
2014/12/19,-1.3181,-2.6676,,6.2232,1.351,3.1411,,3.2391,3801657233,5591319420,,1.04923E+11,75.165,49.8282,,30.4756,6.003,5.1806,,1.4016,3.3153,8.8582,,0.3455
2014/12/22,-9.6171,-5.6922,,-1.0101,3.2532,4.0086,,3.4197,3436048167,5273050360,,1.03863E+11,67.9363,46.9919,,30.1678,5.4257,4.8857,,1.3875,2.9964,8.3539,,0.342
2014/12/23,-0.9852,-0.9687,,-5.5102,1.1477,1.8619,,1.886,3402195476,5221970140,,98140241309,67.267,46.5367,,28.5055,5.3723,4.8384,,1.311,2.9669,8.273,,0.3231
2014/12/24,2.0896,1.3544,,-3.0238,1.8849,1.7269,,1.9326,3473286127,5292696598,,95172717814,68.6726,47.167,,27.6436,5.4845,4.9039,,1.2714,3.0289,8.3851,,0.3133
2014/12/25,1.3645,0.7424,,2.8953,0.9676,1.6514,,1.578,3520679895,5331989075,,97928275345,69.6097,47.5171,,28.4439,5.5594,4.9403,,1.3082,3.0702,8.4473,,0.3224
2014/12/26,1.0577,-1.4001,,3.0303,1.725,1.9219,,1.8409,3557917856,5257333369,,1.00896E+11,70.3459,46.8518,,29.3059,5.6182,4.8712,,1.3478,3.1027,8.329,,0.3322
2014/12/29,-5.5186,-2.3169,,1.4706,2.0811,2.1791,,2.3849,3361572246,5135526692,,1.0238E+11,66.4638,45.7663,,29.7368,5.3081,4.7583,,1.3676,2.9315,8.1361,,0.3371
2014/12/30,-5.4381,0.8416,,0.207,1.8329,1.8766,,1.8241,3178767713,5178748416,,1.02592E+11,62.8495,46.1515,,29.7984,5.0195,4.7984,,1.3705,2.7721,8.2045,,0.3378
2014/12/31,3.3014,-1.5933,,2.2727,1.8045,1.6887,,2.4254,3283711056,5124584456,,1.04923E+11,64.9244,45.4162,,30.4756,5.1852,4.7219,,1.4016,2.8636,8.0738,,0.3455
2015/1/5,0,3.5466,,6.2626,1.664,2.944,,3.9216,3283711056,5306335331,,1.11494E+11,61.0775,43.8238,,28.0014,2.863,4.569,,1.4417,3.1415,8.693,,0.3864
2015/1/6,0.8247,3.4996,,-1.711,1.3528,3.5868,,2.6583,3310793209,5492037312,,1.09586E+11,61.5812,45.3575,,27.5222,2.8866,4.7289,,1.417,3.1674,8.9972,,0.3798
2015/1/7,0,-1.7986,,3.675,,2.0794,,2.9044,3310793209,5393259663,,1.13614E+11,61.5812,44.5417,,28.5337,2.8866,4.6438,,1.4691,3.1674,8.8354,,0.3937
2015/1/8,0,-0.3663,,-5.9701,,1.5244,,2.5885,3310793209,5373504133,,1.06831E+11,61.5812,44.3785,,26.8302,2.8866,4.6268,,1.3814,3.1674,8.8031,,0.3702
2015/1/9,0,-1.4706,,-1.1905,,1.761,,2.4292,3310793209,5294482013,,1.05559E+11,61.5812,43.7259,,26.5108,2.8866,4.5588,,1.3649,3.1674,8.6736,,0.3658
2015/1/12,0,-2.3134,,-2.6104,,1.4924,,1.9387,3310793209,5171997728,,1.02803E+11,61.5812,42.7143,,25.8187,2.8866,4.4533,,1.3293,3.1674,8.4729,,0.3563
2015/1/13,0,6.6463,,0,,3.3661,,0.9906,3310793209,5515743948,,1.02803E+11,61.5812,45.5533,,25.8187,2.8866,4.7493,,1.3293,3.1674,9.0361,,0.3563
2015/1/14,0,-2.5072,,-1.6495,,2.1685,,1.0953,3310793209,5377455239,,1.01108E+11,61.5812,44.4112,,25.3929,2.8866,4.6302,,1.3074,3.1674,8.8095,,0.3504
2015/1/15,0,0.8082,,4.1929,,1.9078,,1.4341,3310793209,5420917405,,1.05347E+11,61.5812,44.7701,,26.4576,2.8866,4.6677,,1.3622,3.1674,8.8807,,0.3651
2015/1/16,0,5.0292,,1.2072,,5.1281,,1.2452,3310793209,5693543717,,1.06619E+11,61.5812,47.0217,,26.777,2.8866,4.9024,,1.3786,3.1674,9.3274,,0.3695
2015/1/19,0,1.6655,,-9.7416,,7.2402,,2.0957,3310793209,5788370261,,96232547633,61.5812,47.8048,,24.1685,2.8866,4.984,,1.2443,3.1674,9.4827,,0.3335
2015/1/20,0,3.5495,,1.7621,,6.1872,,1.3699,3310793209,5993827772,,97928275345,61.5812,49.5017,,24.5944,2.8866,5.161,,1.2663,3.1674,9.8193,,0.3394
2015/1/21,0,-0.6592,,3.8961,,5.4316,,1.581,3310793209,5954316712,,1.01744E+11,61.5812,49.1753,,25.5526,2.8866,5.1269,,1.3156,3.1674,9.7546,,0.3526
2015/1/22,0,-0.1991,,0.2083,,3.7714,,1.0564,3310793209,5942463394,,1.01956E+11,61.5812,49.0774,,25.6058,2.8866,5.1167,,1.3183,3.1674,9.7352,,0.3533
2015/1/23,0,-2.7926,,-0.4158,,4.8704,,1.1797,3310793209,5776516943,,1.01532E+11,61.5812,47.7069,,25.4993,2.8866,4.9738,,1.3129,3.1674,9.4633,,0.3518
2015/1/26,0,1.2312,,0.6263,,3.0033,,0.8027,3310793209,5847636850,,1.02168E+11,61.5812,48.2943,,25.659,2.8866,5.0351,,1.3211,3.1674,9.5798,,0.354
2015/1/27,0,5.3378,,-2.0747,,7.6564,,1.3644,3310793209,6159774223,,1.00048E+11,61.5812,50.8722,,25.1267,2.8866,5.3038,,1.2937,3.1674,10.0912,,0.3467
2015/1/28,0,-2.4375,,-1.9068,,4.3488,,0.8747,3310793209,6009632196,,98140241309,61.5812,49.6322,,24.6476,2.8866,5.1746,,1.269,3.1674,9.8452,,0.3401
2015/1/29,0,-2.7613,,-1.7279,,2.7321,,0.9172,3310793209,5843685744,,96444513597,61.5812,48.2617,,24.2217,2.8866,5.0317,,1.2471,3.1674,9.5733,,0.3342
2015/1/30,0,-0.6085,,-0.6593,,1.8912,,0.7081,3310793209,5808125791,,95808615705,61.5812,47.968,,24.062,2.8866,5.0011,,1.2389,3.1674,9.5151,,0.332
2015/2/2,0,3.3333,,-1.7699,,3.1971,,0.7014,3310793209,6001729984,,94112887994,61.5812,49.5669,,23.6361,2.8866,5.1678,,1.2169,3.1674,9.8322,,0.3261
2015/2/3,0,1.5142,,2.027,,6.2213,,0.7867,3310793209,6092605421,,96020581669,61.5812,50.3174,,24.1152,2.8866,5.246,,1.2416,3.1674,9.9811,,0.3327
2015/2/4,0,0.3891,,0,,4.6695,,0.9107,3310793209,6116312057,,96020581669,61.5812,50.5132,,24.1152,2.8866,5.2664,,1.2416,3.1674,10.02,,0.3327
2015/2/5,0,3.3592,,0.2208,,9.7117,,0.9768,3310793209,6321769568,,96232547633,61.5812,52.2101,,24.1685,2.8866,5.4433,,1.2443,3.1674,10.3565,,0.3335
2015/2/6,0,-4.625,,-4.185,,5.1557,,1.1225,3310793209,6029387725,,92205194318,61.5812,49.7953,,23.157,2.8866,5.1916,,1.1923,3.1674,9.8776,,0.3195
2015/2/9,0,-2.0315,,0.6897,,4.1351,,0.5446,3310793209,5906903440,,92841092210,61.5812,48.7838,,23.3167,2.8866,5.0861,,1.2005,3.1674,9.6769,,0.3217
2015/2/10,0,10.0334,,0.6849,,6.6392,,0.5179,3310793209,6499569337,,93476990102,61.5812,53.6785,,23.4764,2.8866,5.5964,,1.2087,3.1674,10.6478,,0.3239
2015/2/11,0,10.0304,,2.9478,,17.1755,,0.7761,3310793209,7151501824,,96232547633,61.5812,59.0626,,24.1685,2.8866,6.1578,,1.2443,3.1674,11.7158,,0.3335
2015/2/12,0,1.989,,8.37,,17.0162,,2.7615,3310793209,7293741639,,1.04287E+11,61.5812,60.2373,,26.1914,2.8866,6.2802,,1.3485,3.1674,11.9489,,0.3614
2015/2/13,0,-0.8126,,-1.4228,,13.7529,,2.885,3310793209,7246669711,,1.02803E+11,61.5812,59.7479,,25.8187,2.8866,6.2292,,1.3293,3.1674,11.8518,,0.3563
2015/2/16,0,5.68,,10.1031,,13.4552,,3.8818,3310793209,7658277384,,1.1319E+11,61.5812,63.1415,,28.4272,2.8866,6.583,,1.4636,3.1674,12.5249,,0.3922
2015/2/17,0,-4.6512,,3.7453,,9.8356,,4.6105,3310793209,7302078436,,1.17429E+11,61.5812,60.2047,,29.4919,2.8866,6.2768,,1.5184,3.1674,11.9424,,0.4069
