ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2014/4/25,3.6668,3.6587,2.7663,3.397,4.122,7.0479,4.8098,5.4826,3.4143,6.8783,1.7676,5.4927,5.1727,5.7191,3.5778,5.213,2.53,7.5213,3.5219,1.675,5.4832,6.9414,5.005,3.8636,6.5301,,3.9899,4.1764,3.7509,,9.8989,5.014,3.5298,3.7384,5.396,3.9246,2.9503,,0.9773
2014/4/28,3.4842,3.6785,2.6254,3.2626,3.9464,6.7298,4.7247,5.3705,3.2502,6.6481,1.7676,5.3751,4.9376,5.1772,3.4897,4.9599,2.44,7.2284,3.3246,1.595,5.0434,6.9414,4.955,3.7314,6.5301,,3.8627,4.0767,3.5777,,9.8919,4.7952,3.5124,3.6993,5.1679,3.8868,2.7908,,0.97
2014/4/29,3.5892,3.7278,2.6724,3.3522,4.0166,6.8391,4.8192,5.5516,3.4636,6.7455,1.7676,5.5289,5.0551,5.6949,3.5249,5.0255,2.66,7.3229,3.4134,1.625,5.1411,6.9414,4.96,3.8196,6.5301,,3.9808,4.4854,3.684,,9.9693,4.9046,3.556,3.8067,5.2962,3.9813,2.8407,,0.9879
2014/4/30,3.5527,3.7278,2.6985,3.3432,3.9885,6.859,4.7909,5.5257,3.3733,6.6924,1.7676,5.5108,5.0009,5.5735,3.5073,5.0536,2.65,7.3229,3.3936,1.595,5.102,6.9414,4.935,3.7902,6.5301,,3.9808,4.7744,3.8296,,10.0045,4.8681,3.5211,3.7677,5.2321,3.9435,2.8108,,1.0204
2014/5/5,3.5892,3.7376,2.7402,3.3522,4.0166,6.8689,4.8192,5.6464,3.3897,6.7101,1.7676,5.5561,5.0551,6.0265,3.5514,5.0536,2.65,7.3607,3.4232,1.59,5.1411,6.9414,5,3.8196,6.5301,,3.9808,5.0236,3.8926,,9.8567,4.8954,3.5473,3.7677,5.282,3.953,2.8008,,1.0139
2014/5/6,3.6029,3.7179,2.7768,3.3701,4.0237,7.0578,4.8003,5.8188,3.3733,6.6481,1.7676,5.5651,5.0461,6.0993,3.5426,5.0911,2.58,7.3513,3.443,1.6,5.1411,6.9414,5.375,3.8122,6.5301,,3.9808,5.0236,4.0185,,9.7088,4.8954,3.5386,3.7481,5.2677,3.9057,2.7908,,1.0114
2014/5/7,3.612,3.5996,2.6933,3.2984,3.9815,7.2069,4.772,5.7412,3.3158,6.5862,1.7676,5.5108,4.9918,6.3825,3.5249,5.0442,2.5,7.2662,3.4134,1.575,5.0434,6.9414,5.23,3.8269,6.5301,,3.9536,4.8143,4.0224,,9.7581,4.8407,3.5211,3.7091,5.2321,3.8773,2.7609,,0.9936
2014/5/8,3.6942,3.6193,2.7455,3.4239,4.0658,7.1672,4.8854,6.0429,3.3815,6.7012,1.7676,5.6918,5.1184,6.1883,3.5866,5.1193,2.53,7.3702,3.7587,1.605,5.2682,6.9414,5.745,4.0252,6.5301,,4.0717,5.2928,4.0146,,9.8496,4.9775,3.5648,3.8067,5.3747,3.9435,2.8207,,1.0139
2014/5/9,3.7308,3.6686,2.7768,3.5046,4.136,7.1572,4.9988,6.1723,3.3979,6.7366,1.7676,5.9361,5.1998,6.2288,3.6395,5.2224,2.5,7.4552,3.8672,1.585,5.2877,6.9414,5.485,4.0473,6.5301,,4.1172,5.6217,3.924,,9.9411,5.1507,3.556,3.8848,5.4531,3.953,2.8506,,1.0212
2014/5/12,4.1052,3.8757,3.0064,3.8541,4.5503,7.7437,5.4996,6.7929,3.7344,7.4094,1.7676,6.5334,5.7243,6.8516,3.9215,5.7474,2.75,8.2017,4.2519,1.7,5.6396,6.9414,5.955,4.4513,6.5301,,4.5262,6.1799,4.0657,,10.4058,5.6703,3.9143,4.2752,6.0019,4.265,3.1397,,1.0715
2014/5/13,3.9637,3.7771,2.8864,3.7555,4.3818,7.4256,5.3673,6.4826,3.5867,7.073,1.7676,7.1849,5.6429,6.5766,3.7364,5.4662,2.64,7.8804,4.0941,1.65,5.4246,6.9414,5.36,4.6129,6.5301,,4.3444,6.2696,3.9988,,10.1664,5.5792,3.9929,4.1288,5.7952,4.0948,3.1496,,1.0683
2014/5/14,3.8952,3.7574,2.8655,3.6659,4.3818,7.356,5.3106,6.2498,3.5539,7.1793,1.7676,7.0311,5.5706,6.4634,3.6571,5.3724,2.65,7.7481,3.9658,1.635,5.3366,6.9414,5.475,4.4439,6.5301,,4.3353,6.1898,4.0342,,10.2157,5.5062,3.8531,4.08,5.9877,4.0475,3.03,,1.0934
2014/5/15,3.8221,3.639,2.7402,3.5494,4.2203,7.0976,5.1877,6.0085,3.5703,6.9579,1.7676,6.6872,5.4259,6.4553,3.5866,5.2036,2.58,7.578,3.8474,1.595,5.2095,6.9414,5.495,4.2089,6.5301,,4.1808,5.7214,4.0382,,10.2509,5.2327,3.7046,3.9824,5.895,3.9908,2.9503,,1.1202
2014/5/16,3.8084,3.6686,2.7455,3.5852,4.2413,7.0479,5.1877,6.0343,3.4718,6.9579,1.7676,6.5515,5.444,6.1398,3.5866,5.1568,2.56,7.5308,3.877,1.615,5.2486,6.9414,5.385,4.2383,6.5301,,4.2535,5.8908,4.0146,,10.1383,5.2601,3.7133,4.0019,5.9235,3.934,2.9503,,1.1438
2014/5/19,3.749,3.6292,2.7246,3.5225,4.143,7.0678,5.0838,5.9826,3.3979,6.7986,1.7676,6.5424,5.3445,5.8243,3.5602,5.0911,2.52,7.4741,3.808,1.595,5.1411,6.9414,5.345,4.1795,6.5301,,4.199,5.8709,3.9595,,9.9834,5.1507,3.6434,3.9336,5.838,3.9151,2.8905,,1.1032
2014/5/20,3.7399,3.639,2.7194,3.5225,4.15,7.1175,5.0366,5.9126,3.3815,6.7898,1.7676,6.2529,5.2812,5.7839,3.569,5.1193,2.53,7.4647,3.7784,1.6,5.1509,6.9414,5.47,4.1134,6.5301,,4.1717,5.6217,4.0303,,9.9764,5.0504,3.6172,3.9043,5.781,3.9057,2.8805,,1.108
2014/5/21,3.8221,3.6785,2.7716,3.63,4.2413,7.2171,5.1972,6.245,3.439,6.9402,1.7676,6.4067,5.4349,5.9699,3.6219,5.2224,2.59,7.6064,3.9856,1.615,5.2486,6.9414,5.695,4.275,6.5301,,4.2989,6.1799,4.0579,,10.0608,5.1963,3.6871,3.9922,5.9877,3.9624,2.9503,,1.1413
2014/5/22,3.7445,3.6686,2.7507,3.5494,4.1711,7.3763,5.0933,6.0438,3.4225,6.8606,1.7676,6.28,5.2993,5.8486,3.5778,5.138,2.54,7.5119,3.8573,1.595,5.1998,6.9414,5.375,4.1501,6.5301,,4.2081,6.1001,4.0067,,10.0749,5.1142,3.5997,3.9531,5.9021,3.9151,2.9204,,1.1689
2014/5/23,3.749,3.6785,2.7663,3.5315,4.1641,7.2569,5.0744,5.9913,3.439,6.834,1.7676,6.2981,5.3083,5.7272,3.5778,5.1193,2.55,7.5308,3.8277,1.605,5.1998,6.9414,4.95,4.1575,6.5301,,4.199,5.9207,4.1523,,10.1172,5.1234,3.6172,3.9531,5.781,3.9441,2.9403,,1.177
2014/5/26,3.7901,3.6982,2.7976,3.5494,4.1711,7.3166,5.0933,6.0701,3.4554,6.9668,1.7676,6.3795,5.3355,5.7596,3.5866,5.138,2.58,7.5308,3.8672,1.615,5.2389,6.9414,4.885,4.1721,6.5301,,4.2171,5.9008,4.1956,,10.1312,5.1416,3.6259,3.9922,5.8023,3.9537,2.9503,,1.1762
2014/5/27,3.749,3.6587,2.782,3.5225,4.122,7.1773,5.0271,5.9476,3.4225,6.8783,1.7676,6.3705,5.2902,5.5654,3.569,5.0911,2.57,7.4741,3.7981,1.605,5.19,6.9414,4.71,4.0987,6.5301,,4.1535,5.8011,4.2271,,10.1172,5.2145,3.6085,3.9433,5.6598,3.9537,2.9304,,1.1454
2014/5/28,3.7856,3.6785,2.7976,3.5583,4.1641,7.2469,5.0838,6.0351,3.4472,6.9579,1.7676,6.3886,5.3445,5.614,3.6043,5.1286,2.59,7.5119,3.8672,1.62,5.2682,6.9414,4.74,4.1428,6.5301,,4.199,6.0005,4.1563,,10.1312,5.2783,3.6259,4.0019,5.7382,3.9633,2.9603,,1.134
2014/5/29,3.6714,3.639,2.7507,3.4956,4.0939,7.0678,4.9704,5.8514,3.3815,6.7986,1.7676,6.1443,5.1727,5.436,3.569,5.0255,2.55,7.3985,3.7685,1.6,5.3855,6.9414,4.65,3.9885,6.5301,,4.0717,5.9008,4.1996,,10.1031,5.1051,3.5823,3.9238,5.5457,3.9344,2.9005,,1.1056
2014/5/30,3.6714,3.6489,2.7559,3.4597,4.1149,7.0578,4.9893,5.9126,3.3979,6.8075,1.7676,6.1533,5.1817,5.4279,3.6131,5.0442,2.53,7.3985,3.7882,1.6,5.3562,6.9414,4.645,3.9885,6.5301,,4.0717,5.9606,4.1563,,10.082,5.0595,3.5997,3.9141,5.5315,3.9248,2.8905,,1.0325
2014/6/3,3.6897,3.6686,2.7507,3.4597,4.143,7.1076,4.9799,5.9214,3.4061,6.7366,1.7676,6.1805,5.1817,5.5574,3.6395,5.063,2.54,7.3985,3.808,1.605,5.3366,6.9414,4.655,3.9959,6.5301,,4.0626,6.15,4.1563,,10.089,5.0504,3.5997,3.9238,5.5315,3.9055,2.8805,,1.0488
2014/6/4,3.6577,3.6489,2.6985,3.406,4.0798,7.0478,4.9421,5.8252,3.3979,6.6304,1.7676,6.1895,5.1275,5.6544,3.5866,5.0067,2.5,7.3513,3.7784,1.595,5.2682,6.9414,4.58,3.9518,6.5301,,4.0445,6.3693,4.0067,,10.0256,4.9684,3.5735,3.8945,5.4673,3.8573,2.8506,,1.0561
2014/6/5,3.6805,3.6785,2.7194,3.4239,4.122,7.2171,4.9704,5.8427,3.4225,6.657,1.7676,6.1895,5.1546,5.6059,3.6307,5.063,2.52,7.3985,3.7981,1.605,5.3757,6.9414,4.615,3.9665,6.5301,,4.0626,6.3094,4.1445,,10.1242,5.0048,3.591,3.8945,5.5386,3.8766,2.8606,,1.0902
2014/6/6,3.6394,3.7376,2.7246,3.406,4.0798,7.0877,4.8759,5.7377,3.4143,6.6216,1.7676,6.0719,5.1003,5.4846,3.6571,5.0067,2.5,7.3324,3.6995,1.585,5.3659,6.9414,4.605,3.9371,6.5301,,3.9808,6.15,4.2586,,10.089,4.9593,3.5648,3.8457,5.56,3.8283,2.8307,,1.091
2014/6/9,3.6257,3.8067,2.7141,3.397,4.0727,7.0379,4.8948,5.6852,3.3897,6.595,1.7676,5.9633,5.0732,5.525,3.6307,5.063,2.48,7.2946,3.5909,1.58,5.2682,6.9414,4.63,3.9077,6.5301,,3.9627,5.9008,4.2743,,10.096,4.8954,3.5473,3.8555,5.5315,3.8283,2.7809,,1.1032
2014/6/10,3.6714,3.8461,2.7507,3.4329,4.1656,7.1374,4.9799,5.7727,3.4061,6.6481,1.8663,6.0538,5.1546,5.6868,3.6571,5.1193,2.5,7.3702,3.6403,1.595,5.2389,6.9414,4.66,3.9738,6.5301,,4.0081,6.0005,4.2822,,10.1242,5.0048,3.5735,3.8945,5.5671,3.8476,2.7809,,1.1137
2014/6/11,3.6668,3.8461,2.7559,3.4418,4.1441,7.1374,5.0177,5.8164,3.4061,6.657,1.8132,6.0357,5.1365,5.614,3.6571,5.0911,2.5,7.3513,3.6403,1.595,5.2095,6.9414,4.65,3.9591,6.5301,,3.999,5.9805,4.5144,,10.1524,4.9866,3.5648,3.9043,5.5243,3.8476,2.7809,,1.1064
2014/6/12,3.6349,3.8856,2.7507,3.4329,4.137,7.0578,5.0177,5.8427,3.3651,6.6835,1.8208,5.9361,5.1094,5.5007,3.6131,5.0442,2.49,7.3796,3.6304,1.595,5.1802,6.9414,4.57,3.9297,6.5301,,3.9808,5.9008,4.5026,,10.1101,4.9684,3.5648,3.8848,5.4673,3.838,2.7809,,1.1317
2014/6/13,3.7216,3.8856,2.7872,3.4598,4.1513,7.1076,5.1216,5.9476,3.3815,6.7278,1.8056,5.9995,5.1275,5.5331,3.6571,5.0724,2.49,7.4552,3.6797,1.61,5.2193,6.9414,4.605,3.9444,6.5301,,4.0081,5.9307,4.5656,,10.1383,5.014,3.591,4.0507,5.4887,3.8669,2.8108,,1.1343
2014/6/16,3.7216,3.9842,2.7924,3.4688,4.187,7.1175,5.0933,5.9476,3.3897,6.7366,1.8663,6.1081,5.1727,5.6059,3.6836,5.1005,2.49,7.4458,3.7291,1.61,5.2193,6.9414,4.605,3.9665,6.5301,,4.0081,5.9506,4.8372,,10.258,5.0322,3.6085,4.0019,5.5101,3.8766,2.8108,,1.1309
2014/6/17,3.6577,3.8461,2.7507,3.4149,4.1227,7.0478,5.0649,5.7727,3.3651,6.6304,1.8435,6.0085,5.1275,5.6221,3.6924,5.0442,2.5,7.3702,3.66,1.6,5.1802,6.9415,4.505,3.893,6.5301,,3.9445,5.9805,4.8726,,10.2016,4.9866,3.5648,3.9433,5.4245,3.8476,2.7809,,1.098
2014/6/18,3.676,3.9053,2.7872,3.3789,4.0798,7.0379,5.0555,5.7989,3.3241,6.6304,1.8208,6.2167,5.1365,5.5169,3.7629,5.063,2.49,7.3607,3.66,1.6,5.102,6.9415,4.51,3.9444,6.5301,,3.9627,5.8609,4.7899,,10.2087,4.9684,3.5823,3.9922,5.4388,3.838,2.7809,,1.087
2014/6/19,3.5527,3.7968,2.6933,3.2711,3.9512,6.799,4.8854,5.5365,3.242,6.4888,1.7676,5.9444,4.9647,5.1529,3.6571,4.8755,2.43,7.1906,3.51,1.55,4.9554,6.9415,4.155,3.7828,6.5301,,3.8627,5.4522,4.7112,,10.2228,4.9775,3.5211,3.875,5.2392,3.7705,2.6812,,1.0659
2014/6/20,3.5755,3.8363,2.7037,3.2981,3.9584,6.8288,4.9232,5.5365,3.242,6.5242,1.7525,6.0442,4.9828,5.1205,3.7717,4.8942,2.44,7.2568,3.53,1.56,4.9945,6.9415,4.25,3.8196,6.5301,,3.8903,5.4223,4.8293,,10.2228,5.1051,3.5386,3.9043,5.2749,3.809,2.7011,,1.0887
2014/6/23,3.6166,3.8954,2.7507,3.316,3.9869,6.8786,4.9515,5.5628,3.2912,6.5862,1.7904,6.0987,5.037,5.161,3.71,4.9224,2.47,7.408,3.58,1.615,5.0043,6.9415,4.265,3.8783,6.5301,,3.9272,5.522,5.0379,,10.258,5.1325,3.556,3.9336,5.3105,3.8476,2.721,,1.0794
2014/6/24,3.6486,3.8954,2.7663,3.37,4.037,6.9184,4.9799,5.6152,3.2912,6.6127,1.7828,6.2802,5.1003,5.1691,3.49,4.9505,2.47,7.3985,3.68,1.61,5.0532,6.9415,4.355,3.9077,6.5911,,3.9641,5.5021,5.0458,,10.2791,5.1234,3.5648,3.9531,5.3818,3.8573,2.741,,1.0794
2014/6/25,3.7125,3.856,2.7976,3.6306,4.0512,6.9483,5.0082,5.659,3.2912,6.6393,1.7904,6.3619,5.1003,5.1772,3.43,4.9786,2.46,7.408,3.72,1.6,5.0629,6.9415,4.385,3.893,6.524,,4.001,5.5419,5.0025,,10.2721,5.096,3.5997,3.9433,5.3604,3.8283,2.751,,1.0684
2014/6/26,3.6988,3.8461,2.8081,3.5407,4.0584,6.9583,5.0366,5.6765,3.2994,6.657,1.798,6.3074,5.0913,5.1852,3.4,4.988,2.48,7.4363,3.72,1.6,5.0923,6.9415,4.385,3.893,6.6765,,4.0194,5.522,5.0654,,10.3354,5.0869,3.6521,3.9531,5.3533,3.8476,2.7609,,1.0828
2014/6/27,3.6942,3.8363,2.8446,3.5587,4.1441,6.9881,5.0271,5.7115,3.3241,6.6658,1.798,6.2167,5.0913,5.1529,3.4,4.9505,2.5,7.4741,3.6,1.6,5.102,6.9415,4.37,3.8783,6.7742,,4.0194,5.4821,5.0025,,10.1735,5.0869,3.6521,3.9531,5.396,3.8669,2.8307,,1.0828
2014/6/30,3.7079,3.8363,2.8498,3.5407,4.1656,6.9782,4.9892,5.6852,3.3487,6.657,1.798,6.2802,5.1003,5.1529,3.39,4.9599,2.51,7.4458,3.58,1.61,5.102,6.9415,4.315,3.9224,6.8047,,4.0194,5.4522,5.1205,,10.2368,5.1325,3.6085,3.9433,5.4103,3.8862,2.7809,,1.0803
2014/7/1,3.7582,3.8461,2.8603,3.5677,4.1727,7.008,5.0271,5.7202,3.3651,6.6835,1.8056,6.2711,5.1184,5.2095,3.47,5.0255,2.52,7.4741,3.6,1.625,5.1411,6.9415,4.38,3.9518,6.8291,,4.0378,5.5419,5.1953,,10.2157,5.178,3.6172,3.9433,5.4317,3.8958,2.8108,,1.0819
2014/7/2,3.7947,3.8856,2.9125,3.6485,4.2084,7.0877,5.1123,5.8164,3.4143,6.7632,1.8435,6.4072,5.2269,5.3309,3.5,5.1099,2.54,7.578,3.96,1.635,5.2193,6.9415,4.455,4.0326,6.9084,,4.1024,5.7712,5.3567,,10.3354,5.2601,3.6609,3.9922,5.5172,3.9151,2.8805,,1.1013
2014/7/3,3.7716,3.925,2.8864,3.6485,4.187,7.0777,5.1312,5.8077,3.4061,6.7809,1.8132,6.3528,5.2179,5.2904,3.49,5.1099,2.54,7.5497,3.89,1.63,5.1802,6.9415,4.43,4.0326,6.9206,,4.0932,5.7214,5.4866,,10.3354,5.2419,3.6259,3.9922,5.4673,3.9248,2.8506,,1.0929
2014/7/4,3.7808,3.925,2.8655,3.6306,4.1656,7.0777,5.1028,5.7552,3.3733,6.7366,1.7752,6.3528,5.1998,5.2904,3.45,5.081,2.56,7.5024,3.88,1.63,5.2486,6.9415,4.435,4.1673,6.9268,,4.0563,5.522,5.4787,,10.3847,5.1951,3.6521,3.9824,5.3319,3.9055,2.8407,,1.1005
2014/7/7,3.8271,3.8954,2.8812,3.7114,4.1656,7.0279,5.1028,6.0176,3.3815,6.7278,1.798,6.3256,5.2721,5.2176,3.44,5.0424,2.53,7.5213,3.87,1.63,5.278,6.9415,4.58,4.1673,6.9084,,4.0839,5.4423,5.2426,,10.3988,5.2325,3.6696,3.9726,5.3747,3.8766,2.8207,,1.1275
2014/7/8,3.7947,3.8954,2.8968,3.6665,4.137,7.0578,5.0934,5.9564,3.3815,6.7012,1.7752,6.2439,5.236,5.1367,3.44,5.0617,2.54,7.5308,3.87,1.64,5.4637,6.9415,4.515,4.2645,7.0793,,4.0563,5.4024,5.3252,,10.4199,5.1858,3.6521,3.9433,5.3319,3.8766,2.8207,,1.1452
2014/7/9,3.7392,3.8067,2.8237,3.5407,4.0298,6.9383,4.9798,5.8077,3.3158,6.5862,1.7221,6.017,5.0975,5.0558,3.38,4.9845,2.48,7.408,3.78,1.615,5.4734,6.9415,4.345,4.272,7.0976,,3.9733,5.213,5.2544,,10.3073,5.1017,3.6347,3.9238,5.2606,3.838,2.7709,,1.1343
2014/7/10,3.7531,3.8264,2.8603,3.6575,4.0155,6.9483,4.9798,5.8252,3.3158,6.5862,1.7297,6.0079,5.0882,5.0396,3.39,4.9749,2.49,7.4269,3.84,1.625,5.4539,6.9415,4.37,4.2421,7.0427,,3.9825,5.2031,5.2898,,10.3565,5.0737,3.6609,3.9336,5.2606,3.8187,2.7709,,1.168
2014/7/11,3.7716,3.8757,2.8551,3.6485,4.037,6.9981,4.9987,5.9651,3.3487,6.6304,1.7297,6.0261,5.1344,5.0801,3.41,5.0038,2.52,7.5497,3.84,1.64,5.6592,6.9415,4.405,4.257,7.1281,,4.0194,5.223,5.278,,10.4058,5.1484,3.6609,3.9336,5.2962,3.838,2.8008,,1.1621
2014/7/14,3.8271,3.9645,2.9073,3.7474,4.087,7.0678,5.0555,6.0438,3.3897,6.6747,1.7449,6.1078,5.2083,5.1772,3.44,5.0617,2.55,7.7009,3.9,1.65,5.6592,7.6356,4.51,4.2795,7.2868,,4.0655,5.3426,5.1678,,10.3833,5.2325,3.6969,3.9734,5.3461,3.8573,2.8008,,1.1587
2014/7/15,3.8594,4.1025,2.9229,3.9002,4.1227,7.0976,5.1218,6.0876,3.4225,6.7366,1.8359,6.2439,5.2637,5.3713,3.48,5.1002,2.58,7.6725,3.99,1.675,5.6885,8.3972,4.55,4.3169,7.2502,,4.1116,5.3725,4.908,,10.3533,5.2792,3.7598,4.0033,5.4032,3.8669,2.8008,,1.1444
2014/7/16,3.7762,4.0236,2.9438,3.8462,4.137,7.0478,5.0934,6.0001,3.3979,6.7278,1.798,6.1622,5.2637,5.2904,3.45,5.1002,2.58,7.6536,3.92,1.665,5.6592,7.8188,4.49,4.2271,7.1281,,4.0932,5.3127,4.416,,10.3908,5.2419,3.7508,3.9834,5.3533,3.9248,3.0799,,1.1174
2014/7/17,3.7901,3.9743,2.8968,3.7204,4.1441,7.0478,5.046,5.9913,3.3897,6.6924,1.8056,6.1078,5.236,5.3551,3.45,5.0424,2.55,7.682,3.85,1.65,5.581,7.4042,4.45,4.1523,7.1037,,4.0747,5.2728,4.4278,,10.3233,5.2138,3.6969,3.9435,5.3105,3.8862,3.2692,,1.1216
2014/7/18,3.7993,3.9743,2.9229,3.7384,4.1441,7.0578,5.0934,6.0701,3.4061,6.7012,1.8132,6.1168,5.2637,5.3147,3.46,5.052,2.57,7.6347,3.9,1.66,5.4344,7.25,4.52,4.1598,7.1037,,4.1024,5.3227,4.5184,,10.2783,5.2512,3.7059,3.9734,5.339,3.8958,3.5982,,1.1376
2014/7/21,3.7901,3.994,2.9281,3.7384,4.0727,6.9881,5.0366,5.9476,3.3897,6.7189,1.7904,6.0624,5.1898,5.4198,3.42,5.0327,2.54,7.5591,3.9,1.64,5.405,7.0957,4.485,4.1224,7.1342,,4.0563,5.2629,4.4633,,10.2183,5.1951,3.6609,3.9336,5.3176,3.8573,3.7975,,1.1368
2014/7/22,3.8548,4.1025,2.9699,3.8462,4.1656,7.0678,5.1596,6.0613,3.439,6.8163,1.889,6.1894,5.3099,5.4684,3.47,5.1099,2.59,7.7859,4.04,1.66,5.4637,7.2403,4.54,4.2121,7.2746,,4.1577,5.3725,4.4672,,10.3308,5.3166,3.7238,4.0033,5.4032,3.9055,3.6879,,1.1528
2014/7/23,3.8825,4.0335,2.9856,3.8732,4.2156,7.3664,5.2354,6.1225,3.4225,6.8606,1.889,6.3709,5.3191,5.4926,3.47,5.1677,2.61,7.7387,4.01,1.67,5.6005,7.0957,4.595,4.2346,7.1342,,4.2499,5.4821,4.4751,,10.4133,5.326,3.7328,4.0332,5.4816,3.9248,3.9869,,1.1478
2014/7/24,4.0119,4.4378,3.2836,4.008,4.4728,7.4659,5.4152,6.2975,3.4964,7.073,2.0787,6.6251,5.5315,5.6281,3.55,5.3605,2.66,7.9276,4.26,1.7,5.6592,7.2789,4.71,4.3917,7.1342,,4.3605,5.7313,4.3924,,10.7284,5.5035,3.8588,4.1228,5.6598,3.9923,3.8374,,1.1714
2014/7/25,4.0813,4.3984,3.2575,4.026,4.5728,7.4958,5.5289,6.4637,3.5785,7.1371,2.2835,6.6704,5.7162,5.6958,3.65,5.4666,2.68,8.0599,4.32,1.7,5.6787,7.25,4.78,4.4441,7.2563,,4.3513,5.8011,4.3924,,11.0735,5.7371,3.9127,4.1726,5.7524,4.0501,3.7875,,1.1714
2014/7/28,4.1598,4.428,3.2993,4.1967,4.8158,7.665,5.6803,6.6123,3.6606,7.4024,2.5111,6.8247,5.9009,6.0597,4.02,5.7558,2.73,8.2395,4.47,1.745,5.6787,7.4042,4.85,4.5787,7.3906,,4.4803,6.14,4.5617,,11.4787,5.8866,4.2096,4.2821,6.0946,4.2141,3.8673,,1.2043
2014/7/29,4.1552,4.4181,3.4509,4.1428,4.7086,7.6551,5.5951,6.5161,3.6524,7.375,2.7615,6.7158,5.8455,6.0004,4.23,5.6787,2.72,8.1166,4.39,1.73,5.6787,7.4331,4.76,4.5488,7.3906,,4.4527,6.0802,4.5853,,11.3061,5.8212,4.1376,4.2523,6.0162,4.1466,4.1264,,1.2431
2014/7/30,4.0813,4.4477,3.4666,4.1338,4.6086,7.5754,5.4815,6.4374,3.6277,7.4207,3.0346,6.6341,5.7716,6.102,4.25,5.7558,2.73,8.145,4.32,1.74,5.6787,7.4235,4.76,4.6087,7.3967,,4.4158,6.0802,4.5853,,11.3511,5.8025,4.0746,4.2423,5.9378,4.1466,4.0068,,1.2338
2014/7/31,4.2477,4.4181,3.4509,4.2956,4.7086,7.9338,5.6803,6.6298,3.8083,7.5488,3.1636,6.8247,5.9193,6.1866,4.25,5.8426,2.76,8.2206,4.42,1.76,5.6787,7.5199,4.855,4.6984,7.4394,,4.4988,6.15,4.5066,,11.5312,5.924,4.1376,4.322,6.059,4.2044,4.0467,,1.2414
2014/8/1,4.2384,4.3392,3.362,4.2057,4.8086,7.7447,5.775,6.5861,3.9396,7.5946,3.1636,6.7793,5.8916,6.0935,4.68,5.7558,2.74,8.1639,4.42,1.745,5.6787,7.491,4.785,4.691,7.299,,4.4988,6.2696,4.4593,,11.7713,5.8866,4.1286,4.2921,6.2799,4.1948,3.9869,,1.2541
2014/8/4,4.354,4.4082,3.4771,4.3046,4.973,7.9537,5.8981,6.8048,4.3336,7.8142,3.1636,7.0153,6.104,6.5505,5.15,5.8715,2.8,8.334,4.62,1.855,5.6787,7.6067,4.915,4.7957,7.3845,,4.6278,6.4889,4.4514,,12.0789,6.0267,4.3715,4.4315,6.5579,4.2816,4.0268,,1.2701
2014/8/5,4.3262,4.4674,3.4509,4.3944,5.0015,7.9438,5.8697,6.8922,4.3992,7.8691,3.4822,7.106,6.0578,6.5505,5.4,5.9487,3.08,8.4473,4.57,1.93,5.6787,7.7031,5.25,4.8406,7.4333,,4.6555,6.4291,4.6443,,11.8913,6.0081,4.3625,4.4713,6.5651,4.3298,4.0567,,1.2693
2014/8/6,4.2893,4.5167,3.4248,4.3944,4.9801,7.9039,5.8886,7.0147,4.391,7.8142,3.4063,7.0879,6.0301,6.5675,5.6,5.9101,3.39,8.419,4.63,1.905,5.6787,7.626,5.15,4.8406,7.4211,,4.6739,6.3394,4.664,,11.8238,5.9707,4.3355,4.5112,6.5936,4.3394,3.9071,,1.2701
2014/8/7,4.2061,4.3688,3.3359,4.2686,4.8229,7.7745,5.7655,6.7523,4.1612,7.5946,3.1711,7.0244,5.8455,6.2797,5.19,5.6787,3.18,8.1922,4.49,1.835,5.6787,7.4235,4.965,4.6835,7.3112,,4.5449,6.2197,4.5971,,11.5537,5.7745,4.1826,4.4116,6.3797,4.2623,3.7975,,1.2642
2014/8/8,4.2199,4.3984,3.3254,4.2416,4.7729,7.7148,5.6614,6.7173,4.1612,7.5397,3.1256,6.9699,5.8178,6.1782,5.1,5.7076,3.09,8.1828,4.44,1.84,5.6787,7.4235,4.99,4.676,7.354,,4.5172,6.1799,4.538,,11.6062,5.7558,4.1466,4.3817,6.3227,4.243,3.8174,,1.2482
2014/8/11,4.2569,4.4181,3.3568,4.2686,4.8444,7.8243,5.7466,6.8398,4.2023,7.6495,3.2774,7.1514,5.9101,6.2882,5.14,5.7655,3.12,8.2678,4.49,1.865,5.6787,7.6163,5.05,4.7209,7.4577,,4.5818,6.2696,4.6168,,11.8388,5.8305,4.2096,4.4216,6.4866,4.2912,3.8673,,1.2727
2014/8/12,4.2107,4.4576,3.383,4.2057,4.7586,7.8044,5.6898,6.7348,4.0956,7.5397,3.6036,7.0153,5.8547,6.2205,5.15,5.7269,3.09,8.2678,4.46,1.855,5.6787,7.7513,5.03,4.6685,7.4943,,4.5449,6.2297,4.5026,,11.7187,5.7838,4.1466,4.4116,6.3726,4.2526,3.8972,,1.3233
