ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2016/7/18,7.83,20.42,10.0773,6.7463,12.9601,7.3267,9.3149,15.1254,6.0576,5.5915,4.5439,17.7633,,,13.86,,,,,,10.8722,,0.578
2016/7/19,7.85,20.39,10.0773,6.7762,12.9701,7.3267,9.3149,14.5191,6.0489,5.944,4.5683,17.9721,,,15.25,,,,,,10.9676,,0.599
2016/7/20,8.14,20.28,10.0773,6.8458,12.7415,7.3267,9.3149,14.7928,6.0489,5.8228,4.5988,18.3739,,,14.68,,,,,,10.9756,,0.588
2016/7/21,8.05,20.3,10.8495,6.8259,12.5924,7.3267,9.3149,15.2918,6.1191,5.8173,4.5866,18.4763,,,14.37,,,,,,11.1267,,0.589
2016/7/22,8,20.22,11.3089,6.7463,12.7216,7.3267,9.3149,14.4762,6.0094,6.0101,4.5378,18.7521,,,14.23,,,,,,10.721,,0.585
2016/7/25,8.07,19.98,12.0517,7.1045,13.1092,7.3267,9.3149,14.3421,5.9962,5.6741,4.5866,19.2642,,,14.46,,,,,,10.8046,,0.585
2016/7/26,8.1,20.37,12.0615,7.0846,13.0893,7.3267,9.1331,14.2079,6.1893,5.7733,4.6293,19.2957,,,14.57,,,,,,10.9119,,0.586
2016/7/27,7.74,19.83,11.1232,6.6667,11.9961,7.3267,8.5964,12.7861,5.8601,5.4262,4.4158,17.6057,,,13.72,,,,,,9.9536,,0.569
2016/7/28,7.71,19.63,11.1818,6.5772,11.5389,7.3267,8.2499,12.5017,5.9128,5.5364,4.4524,17.2629,,,13.9,,,,,,9.9019,,0.57
2016/7/29,7.69,20.88,11.4359,6.3782,11.2109,7.3267,8.3209,12.3783,5.8689,5.4758,4.3365,16.7114,,,13.52,,,,,,10.0569,,0.563
2016/8/1,7.49,20.1,10.8886,6.1891,10.9525,7.3267,7.875,12.0295,5.7548,5.5088,4.1353,16.8099,,,13.59,,,,,,9.6951,,0.556
2016/8/2,7.47,21.18,11.5826,6.219,11.2109,7.3267,7.946,12.2227,5.8294,5.6851,4.1536,16.806,,,13.39,,,,,,9.8303,,0.555
2016/8/3,7.55,20.84,11.6608,6.2687,11.2606,7.3267,8.1306,12.2442,6.0137,5.7457,4.1658,16.936,,,13.45,,,,,,9.9376,,0.556
2016/8/4,7.62,21.49,12.8239,6.2787,11.2805,7.3267,8.2499,12.2817,6.1893,5.8284,4.2146,16.9123,,,13.48,,,,,,9.8939,,0.558
2016/8/5,7.51,21.12,12.7066,6.2289,11.2208,7.3267,7.9801,12.169,6.0533,5.7788,4.1963,16.8847,,,13.4,,,,,,9.8024,,0.557
2016/8/8,7.56,21.2,12.8044,6.3384,11.4097,7.3267,7.9943,12.1207,6.5624,6.203,4.2451,16.5814,,,13.48,,,,,,9.8104,,0.56
2016/8/9,7.62,21.22,13.0878,6.4976,11.6283,7.3267,8.2954,12.5554,6.997,6.6657,4.4707,16.9754,,,13.57,,,,,,9.9019,,0.563
2016/8/10,7.58,21.05,12.7359,6.4677,11.5588,7.3267,8.1505,12.2763,6.9926,6.6437,4.367,17.326,,,13.74,,,,,,9.9695,,0.564
2016/8/11,7.46,20.72,12.7164,6.3881,11.1811,7.3267,7.9091,11.89,6.8478,6.5114,4.3731,17.326,,,13.43,,,,,,9.703,,0.557
2016/8/12,7.52,21.46,12.8141,6.4279,11.2109,7.3267,7.9602,12.0349,6.9224,6.6216,4.3853,17.326,,,13.5,,,,,,9.8144,,0.56
2016/8/15,7.64,21.67,13.1171,6.5573,11.4693,7.3267,8.196,12.5071,7.1989,6.9136,4.4646,17.326,,,13.74,,,,,,10.1166,,0.57
2016/8/16,7.75,21.8,13.5276,6.617,11.5389,7.3267,8.2755,12.4588,7.5062,7.4314,4.5012,17.326,,,14.33,,,,,,10.1762,,0.578
2016/8/17,7.73,21.8,13.6058,6.5871,11.4892,7.3267,8.2584,12.3407,7.4096,7.3157,4.4951,17.326,,,14.03,,,,,,10.5341,,0.576
2016/8/18,7.76,21.42,13.4886,6.5971,11.847,7.3267,8.2925,12.212,7.2955,7.4259,4.4646,17.326,,,13.9,,,,,,10.3075,,0.575
2016/8/19,7.74,21.6,13.7427,6.6767,11.6581,7.3267,8.2215,13.4353,7.4887,7.3763,4.4646,17.326,,,13.9,,,,,,10.3592,,0.579
2016/8/22,7.73,22.2,13.3126,6.5274,11.3004,7.3267,8.0937,13.7626,7.4404,7.1505,4.3975,18.106,,,13.61,,,,,,10.0569,,0.573
2016/8/23,7.77,22.97,13.0976,6.5573,11.4097,7.3267,8.1761,13.4407,7.2472,7.0789,4.4524,19.9182,,,13.66,,,,,,11.063,,0.574
2016/8/24,7.88,22.84,13.1562,6.5971,11.837,7.3267,8.994,13.6016,7.3526,7.1229,4.4829,19.5794,,,13.73,,,,,,12.1685,,0.575
2016/8/25,7.67,24.2,13.3615,6.6269,11.519,7.3267,8.7015,13.0597,7.3833,6.9687,4.5317,18.7836,,,13.48,,,,,,12.6537,,0.569
2016/8/26,7.99,25.57,14.29,6.8956,11.8669,7.3267,9.1218,13.6446,8.1208,7.6683,4.8428,20.6627,,,13.55,6.6472,,,,,11.9657,,0.571
2016/8/29,8.32,24.87,14.4367,7.5822,12.2247,7.3267,9.2382,14.1114,8.1646,8.434,5.3246,21.8249,,,13.85,7.3123,,,,,13.1627,,0.581
2016/8/30,8.18,24.19,14.2607,8.01,12.0955,7.3267,8.8065,13.607,8.0066,8.2633,5.227,20.6982,,,13.65,8.0448,,,,,12.264,,0.579
2016/8/31,8.34,24.07,14.4464,7.8508,12.1253,7.3267,8.7952,13.6607,8.0154,8.412,5.2758,20.6824,,,13.61,8.8484,,,,,12.2481,,0.579
2016/9/1,8.34,23.69,14.4464,7.7115,11.837,7.3267,8.852,13.2046,7.9671,8.1696,5.5137,19.9221,,,13.52,9.7353,,,,,12.3038,,0.577
2016/9/2,8.11,23.21,14.1532,7.4926,11.9166,7.3267,8.727,12.9417,7.8047,8.2082,5.4161,19.2603,,,13.45,10.7092,,,,,11.6834,,0.575
2016/9/5,8.23,23.69,14.7397,7.9404,12.0358,7.3267,8.8605,12.9309,8.1734,8.5277,5.4893,19.5794,,,13.45,11.7821,,,,,11.6754,,0.57
2016/9/6,8.61,25.07,15.5021,8.0598,12.3141,7.3267,9.1331,13.5212,8.7792,9.1998,6.0382,20.3161,,,13.6,12.9619,,,,,12.3833,,0.576
2016/9/7,9.3,25.2,16.4208,8.4876,12.9104,7.3267,9.5137,14.6908,8.6914,9.1557,6.6421,21.7343,,,13.94,14.2565,,,,,13.3973,,0.581
2016/9/8,9.01,25.1,16.7043,8.1593,12.5725,7.3267,9.4114,14.2777,8.8889,9.2824,6.8067,21.037,,,13.74,15.6817,,,,,12.8446,,0.581
2016/9/9,8.82,24.2,16.1276,7.9702,12.1253,7.3267,9.1104,14.224,8.2524,8.8472,6.7091,20.1782,,,13.56,17.2495,,,,,12.8764,,0.581
2016/9/12,8.81,24.62,15.8246,7.6419,11.4594,7.3267,8.7128,14.1006,8.3007,8.6874,6.9653,19.9103,,,13.39,18.9756,,,,,11.926,,0.569
2016/9/13,8.9,24.27,14.9645,7.7215,11.5289,7.3267,8.7242,14.0309,8.0154,8.6048,6.7274,19.9418,,,13.42,20.872,,,,,11.8783,,0.571
2016/9/14,8.61,23.35,14.8961,7.612,11.2805,7.3267,8.5481,13.5372,8.0505,8.3183,6.7762,19.2603,,,13.38,22.9584,,,,,11.7112,,0.572
2016/9/19,8.71,23.38,15.0524,7.7115,11.4296,7.3267,8.8946,13.607,8.1427,8.5773,6.7396,19.3233,,,13.48,22.3804,,,,,11.759,,0.573
2016/9/20,8.88,23.13,15.6389,7.9503,11.4892,7.3267,8.8321,14.1865,7.9013,8.6489,6.9775,19.5242,4.0941,,13.39,22.3052,,,,,11.9021,,0.569
2016/9/21,8.71,23.18,15.3848,7.8011,11.5488,7.3267,8.781,13.9611,8.0417,8.6379,6.764,19.2051,4.5051,,13.4,20.8166,,,,,11.6913,,0.574
2016/9/22,8.83,23.53,15.5216,7.8608,11.5091,7.3267,8.7923,13.9236,8.191,8.8086,6.9592,19.2445,4.9568,,13.35,20.8681,,,,,11.8345,,0.573
2016/9/23,8.93,24.25,16.5577,8.01,11.6681,7.3267,8.8889,13.9987,8.2788,8.9353,7.4411,19.2603,5.4525,,13.04,20.2148,,,,,11.8703,,0.57
2016/9/26,8.76,23.3,16.0396,7.5623,11.3699,7.3267,8.2528,13.3709,7.8309,8.6048,7.7338,17.5505,5.9984,,12.27,19.712,,,,,10.9517,,0.558
2016/9/27,8.52,22.77,15.6389,7.4329,11.3202,7.6353,8.3607,13.21,7.5675,7.8721,7.746,17.7987,6.5976,,12.33,19.6249,,,,,10.8046,,0.557
2016/9/28,8.3,22.7,15.0427,7.3334,10.9823,7.0082,8.2726,13.3226,7.3304,7.6903,7.374,17.7278,7.2564,,12.27,19.4705,,,,,10.6057,,0.557
2016/9/29,8.31,22.81,15.1404,7.3135,10.9525,6.9584,8.3209,13.2743,7.416,7.6022,7.252,17.6608,7.9811,,12.21,19.4547,,,,,10.6177,,0.56
2016/9/30,8.41,22.95,15.2675,7.3234,10.873,6.7792,8.3465,13.768,7.8177,7.7124,7.1239,17.6017,8.778,,12.21,18.5283,,,,,10.6932,,0.562
2016/10/10,8.57,23.72,16.0885,7.5225,11.1314,6.8489,8.5509,14.0684,8.2722,8.1531,7.4289,18.4763,9.6564,,12.47,19.4943,,,,,11.0153,,0.569
2016/10/11,8.53,23.74,15.9224,7.811,11.0916,6.7991,8.5254,14.0523,8.3776,8.1696,7.3557,18.5787,10.6227,,12.47,19.91,,,,,11.0113,,0.569
2016/10/12,8.57,24.25,16.2645,8.5971,11.1612,6.6398,8.4828,14.2723,8.4632,8.3183,7.3374,18.3699,11.6862,,12.41,20.0446,,,,,11.4726,,0.571
2016/10/13,8.63,24.45,16.8998,8.9055,11.1811,6.7493,8.5424,14.1865,8.5093,8.4836,7.9351,18.3739,12.8564,,12.55,19.9812,,,,,11.3891,,0.574
2016/10/14,8.73,24.45,16.5968,8.4976,11.0916,6.6597,8.4175,14.2294,8.4237,8.2743,7.6606,18.0942,14.1426,,12.55,20.2861,,,,,11.242,,0.571
2016/10/17,8.38,23.75,16.3231,8.2687,10.8531,6.5204,8.1335,14.0094,8.1668,7.8556,7.5325,17.8027,15.5575,,12.32,19.7239,,,,,11.067,,0.525
2016/10/18,8.39,24.2,16.4697,8.4976,11.0419,6.6,8.2584,14.6157,8.4961,8.12,7.6423,18.1927,16.8218,,12.45,19.9298,,,,,11.2778,,0.543
2016/10/19,8.24,23.91,16.3036,8.4876,10.9525,6.5502,8.3635,14.6211,8.4105,7.9437,7.6057,18.6496,18.5034,,12.48,20.3098,,,,,11.2181,,0.546
2016/10/20,8.28,24.03,15.9712,8.5672,11.0618,6.5502,8.4828,14.6586,8.2722,7.9052,7.5142,18.6339,17.5026,,12.73,19.6804,,,,,11.9856,,0.553
2016/10/21,8.24,23.64,16.0787,8.3284,10.9227,6.5204,8.6361,14.4226,8.2063,7.795,7.2764,18.4527,17.6501,,12.45,19.4784,,,,,11.7152,,0.544
2016/10/24,8.02,23.67,15.8442,8.4279,10.9923,6.5602,8.5907,14.4333,8.1866,7.8776,7.2764,18.5709,17.3206,,12.46,19.6328,,,,,11.6516,,0.55
2016/10/25,7.95,24.16,15.9615,8.7463,11.0618,6.6498,8.6702,14.2777,8.1536,7.9493,7.1971,18.496,17.6124,,12.92,20.5711,,,,,11.6198,,0.557
2016/10/26,7.97,24.36,15.2968,8.9652,10.8829,6.5403,8.4913,14.8357,7.9297,7.762,6.9897,18.0705,18.1018,,12.63,20.4682,,,,,11.409,,0.553
2016/10/27,7.91,23.91,15.1209,9.8608,10.8134,6.5502,8.3806,14.6479,7.9495,7.8446,7.0324,18.0666,18.8234,,13.1,21.1254,,,,,11.3931,,0.558
2016/10/28,7.79,23.1,14.8472,9.4528,10.5947,6.5005,8.2698,14.7284,7.8968,7.5857,6.825,17.7357,18.8234,,12.77,21.2996,,,,,11.2062,,0.553
2016/10/31,7.79,23.35,14.7885,9.6319,10.3959,6.2118,8.3266,14.9162,7.8309,7.189,6.8494,17.8066,17.8195,,13,20.3692,,,,,10.9915,,0.554
2016/11/1,7.9,23.55,15.2382,9.7812,10.5152,6.2616,8.3607,14.8411,8.101,7.3763,7.3618,18.0981,18.2116,,13.41,20.9868,,,,,11.2818,,0.563
2016/11/2,7.91,23.14,14.4758,9.5026,10.2767,6.0525,8.2386,14.1436,7.8177,7.2166,6.9165,17.7042,18.7073,,13.26,21.3036,,,,,11.0869,,0.558
2016/11/3,7.93,24.1,14.4073,9.7314,10.5748,6.0625,8.2755,14.1382,7.7651,7.3818,6.9226,17.716,18.1614,,13.15,20.8641,,,,,11.0193,,0.559
2016/11/4,7.91,23.74,14.5246,9.612,10.4257,6.0525,8.2215,13.9504,7.6992,7.3598,6.8128,18.1848,18.6634,,13.07,22.9505,,,,,11.5164,,0.559
2016/11/7,7.91,24.09,14.4171,9.9603,10.2667,6.0724,8.1079,13.7841,7.6399,7.4535,6.8555,18.0824,18.8548,,12.93,22.4675,,,,,11.4488,,0.556
2016/11/8,7.9,24.16,14.378,9.6618,10.1773,6.1222,8.1477,13.9611,7.6333,7.7124,6.8555,18.1021,19.5763,,12.9,24.7162,,,,,11.5363,,0.558
2016/11/9,7.96,23.51,14.0457,9.6618,10.0183,6.0824,7.9801,13.8055,7.6136,7.6353,6.6238,17.6963,19.5418,,12.57,25.8525,,,,,11.1943,,0.556
2016/11/10,8.06,23.55,14.5246,9.6319,10.1773,6.152,8.0966,14.0523,7.6794,7.7124,6.7579,18.2399,20.9818,,12.75,27.8756,,,,,11.7669,,0.561
2016/11/11,8.41,23.93,14.5051,9.3036,10.1673,6.2018,8.1363,13.8485,7.8243,7.6573,6.764,19.0081,20.3889,,12.71,25.9673,,,,,11.7669,,0.562
2016/11/14,8.13,23.67,14.6028,8.7563,10.1872,6.2118,8.2499,13.9558,7.8375,7.7234,6.9043,18.9806,20.7998,,12.71,25.3339,,,,,11.8743,,0.562
2016/11/15,8.13,23.5,14.4269,8.7961,10.4456,6.4109,8.2556,13.9611,7.7585,7.7014,6.9104,19.0475,20.2351,,12.71,24.934,,,,,11.755,,0.562
2016/11/16,8.15,24.4,14.7788,8.816,10.386,6.4407,8.2499,14.1006,7.8375,7.9658,7.1666,18.6812,19.0587,,12.71,23.8175,,,,,11.6715,,0.562
2016/11/17,8.07,24.25,14.554,8.607,10.2369,6.4009,8.2698,13.9611,7.686,8.1806,6.9409,18.3108,18.9489,,12.47,23.9007,,,,,11.4766,,0.553
2016/11/18,7.9,24.12,14.3291,8.6269,10.3661,6.5901,8.2016,13.9075,7.5806,8.2137,6.8433,18.3108,19.1151,,12.21,24.2293,,,,,11.4766,,0.546
2016/11/21,7.9,24.05,14.2216,8.6468,10.2866,6.391,8.1136,14.4816,7.5872,8.5773,6.9043,19.1184,19.5293,,12.1,26.2009,,,,,11.9299,,0.545
2016/11/22,7.96,24.94,14.2412,8.9851,10.3363,6.381,8.2045,14.5513,7.6399,8.6874,7.0019,19.2957,20.3136,,12.24,26.2484,,,,,11.8703,,0.551
2016/11/23,7.94,24.56,13.987,8.7463,10.3562,6.3611,8.1676,14.3635,7.7124,8.5773,6.8616,18.7048,19.9151,,12.23,24.8033,,,,,11.6357,,0.551
2016/11/24,7.87,24.2,13.9284,8.4976,10.1872,6.3213,8.1448,14.3743,7.8968,8.8968,6.7457,18.8112,19.7144,,12.09,24.7242,,,,,11.759,,0.549
2016/11/25,7.86,23.81,13.8111,8.4478,10.2369,6.2815,8.1903,14.1757,8.068,8.8307,6.5567,18.8112,19.7677,,11.99,24.2847,,,,,12.2759,,0.548
2016/11/28,7.93,23.45,14.6908,8.5672,10.1972,6.4009,8.2726,13.9665,8.3249,8.6544,6.6238,18.8112,19.09,,12.09,23.3385,,,,,11.922,,0.548
2016/11/29,7.8,23.44,14.6615,8.2986,10.3959,6.4706,8.1761,13.945,8.4368,9.0345,6.5262,18.8112,18.4155,,11.89,22.907,,,,,11.7073,,0.535
2016/11/30,7.77,23,14.075,8.4777,10.3065,6.3213,8.2499,13.6607,8.1207,8.7315,6.4957,18.8112,18.4814,,11.98,23.2554,,,,,11.2062,,0.535
2016/12/1,7.8,22.76,14.1923,8.3682,10.2767,6.4806,8.213,13.6553,8.3446,8.6213,6.331,18.8112,18.7073,,11.99,23.9917,,,,,11.3613,,0.537
2016/12/2,7.63,22.12,13.8795,8.1095,10.1574,6.3014,7.9773,13.2046,8.4105,8.5773,6.1419,19.1263,17.7818,,11.7,22.6853,,,,,10.9437,,0.534
2016/12/5,7.54,22.11,13.9186,7.9802,10.0878,6.1023,7.9943,13.2475,8.0746,8.6489,6.1785,18.2715,17.945,,11.33,22.0597,,,,,10.7568,,0.531
2016/12/6,7.6,22.16,13.8991,8.0598,10.0978,6.1321,7.9801,13.2743,8.0746,8.5938,6.2822,18.0627,17.832,,11.39,22.42,,,,,10.8523,,0.533
2016/12/7,7.68,22.55,13.9968,8.1195,10.1375,6.1819,8.1221,13.3334,8.4303,9.1171,6.2395,18.1927,17.992,,11.47,22.6457,,,,,10.9954,,0.534
2016/12/8,7.66,22.95,14.2021,8.0498,10.0481,6.152,8.1164,13.2368,8.2722,9.1998,6.3493,17.5702,17.6689,,11.36,22.1785,,,,,10.9915,,0.531
2016/12/9,7.62,22.7,14.1141,7.9205,9.9586,6.1321,8.0426,13.1241,8.0351,9.007,6.1724,17.3378,16.941,,11.19,21.1214,,,,,10.8284,,0.528
2016/12/12,7.13,21.97,14.1141,7.4727,9.1834,5.8335,7.4888,12.2066,7.7848,8.5883,5.6601,15.9708,15.2469,,10.28,19.4784,,,,,10.0251,,0.513
2016/12/13,7.01,21.44,13.3028,7.4826,9.084,5.8335,7.4235,12.3085,8.0219,8.3349,5.6601,16.0929,15.4697,,10.2,19.5972,,,,,9.9814,,0.513
2016/12/14,6.91,21.21,12.9216,7.2737,9.1039,5.8335,7.4831,11.9866,7.7453,8.3955,5.5991,16.0378,15.1999,,11.22,19.4468,,,,,9.8422,,0.533
2016/12/15,6.97,21.66,13.0096,7.3632,9.1039,5.8434,7.4803,12.0564,7.8441,8.4891,5.6601,16.5459,15.3787,,12.34,20.009,,,,,10.3353,,0.542
2016/12/16,7.07,22.46,13.0389,7.612,9.2033,6.0027,7.4803,12.1529,7.9231,8.3624,5.7516,17.2432,15.6391,,11.94,20.5078,,,,,10.2836,,0.534
2016/12/19,7.15,22.31,12.9412,7.5025,9.0542,5.953,7.4462,12.0403,7.9034,8.8362,5.7577,17.2157,15.5983,,11.46,20.0921,,,,,10.216,,0.528
2016/12/20,7.17,22.84,13.1074,7.5822,9.0443,5.953,7.3553,12.1047,8.3446,8.8637,5.8614,16.9438,15.6862,,11,20.2623,,,,,10.1802,,0.526
2016/12/21,7.89,22.63,13.5374,7.9006,9.0741,6.0127,7.4178,12.212,8.3907,9.1447,5.9589,17.2787,15.9058,,11.08,20.488,,,,,10.3353,,0.53
2016/12/22,7.74,22.63,13.7329,7.8508,9.0144,6.0127,7.3837,12.2549,8.3578,9.1281,5.8797,16.9123,16.4077,,11.19,20.8404,,,,,10.2955,,0.533
2016/12/23,7.64,22.72,13.3126,7.612,9.0641,6.0127,7.6166,12.2603,8.1075,9.4201,5.6479,16.8847,15.3756,,10.63,19.8466,,,,,10.1444,,0.526
2016/12/26,7.37,22.87,13.4299,7.7115,8.9946,6.0127,7.5598,12.0993,8.3183,9.4201,5.7455,17.3614,15.454,,10.58,20.0248,,,,,10.1922,,0.524
2016/12/27,8.11,23.6,13.7916,7.8409,9.2828,6.0127,7.716,12.1798,8.4105,9.949,5.8979,17.452,15.3285,,10.59,20.3019,,,,,10.2359,,0.524
2016/12/28,8.02,23.71,13.7036,7.9006,9.2033,6.0127,7.6422,12.3246,8.3842,9.6845,6.2761,17.1369,15.0713,,10.73,19.9496,,,,,10.0371,,0.524
2016/12/29,7.94,23.45,13.8013,7.7911,9.084,6.0127,7.3866,12.2603,8.2656,9.2438,6.0931,16.8217,14.9771,,10.62,20.4682,,,,,10.0291,,0.525
2016/12/30,7.69,23.42,13.8307,7.821,9.1039,6.0425,7.3781,12.0939,8.3512,9.1887,6.1175,16.9793,14.7669,,10.38,21.0502,,,,,9.8263,,0.525
2017/1/3,7.79,23.35,13.9577,7.8309,9.1834,6.0326,7.3582,12.2388,8.4171,9.4862,6.1419,17.2669,15.112,,10.43,20.975,,,,,9.7667,,0.527
2017/1/4,7.83,24.14,13.9968,7.9603,9.2927,6.0326,7.4547,12.3461,8.5883,9.8884,6.1236,17.3299,15.2783,,10.47,20.9433,,,,,9.9178,,0.528
2017/1/5,7.81,23.89,14.0848,7.8807,9.1834,5.9828,7.415,12.3407,8.3578,9.9875,6.1297,17.0266,15.0524,,10.81,20.1594,,,,,9.9138,,0.531
2017/1/6,7.71,24.1,13.7329,7.622,9.0542,5.8932,7.3468,12.1368,8.2985,9.8057,6.1358,16.7469,14.3371,,10.57,19.3122,,,,,9.8661,,0.526
2017/1/9,7.78,24.14,13.6352,7.5623,9.094,5.8733,7.3014,12.2281,8.2656,9.5468,6.0443,16.5184,14.2681,,10.67,19.2963,,,,,9.8541,,0.53
2017/1/10,7.71,23.82,13.8013,7.5623,9.1337,5.8634,7.3127,12.2871,8.4171,9.5744,5.965,16.6878,14.1489,,10.63,18.6075,,,,,9.9734,,0.531
2017/1/11,7.41,23.6,13.5374,7.5125,9.0045,5.8335,7.3582,12.1851,8.068,9.0345,5.8492,16.9635,13.3709,,10.85,17.5227,,,,,9.8581,,0.532
2017/1/12,7.27,22.94,13.5863,7.3732,8.9051,5.8335,7.0998,11.4554,7.8507,8.6929,5.7577,16.8138,13.396,,10.52,17.5583,,,,,9.5718,,0.527
2017/1/13,7.06,22.6,13.2246,7.2637,8.6666,5.8235,6.8214,10.8116,7.7782,8.6874,5.6601,16.0771,12.8156,,10.21,16.3706,,,,,8.9673,,0.526
2017/1/16,6.81,22.26,12.9705,6.8757,8.0901,5.8335,6.4409,10.3555,7.5806,8.5222,5.4893,14.7929,11.796,,9.67,15.1314,,,,,8.5816,,0.513
2017/1/17,6.88,22.53,12.9021,6.9951,8.2492,5.8136,6.4892,10.7472,7.6399,8.6544,5.5747,15.6005,12.2038,,9.76,15.7965,,,,,8.6333,,0.516
2017/1/18,6.83,23.01,12.9901,6.8956,8.5573,5.7638,6.5289,10.7418,7.5675,8.704,5.4954,15.5059,11.7678,,10.74,15.4125,,,,,8.6413,,0.533
2017/1/19,6.79,22.78,12.9998,6.8458,8.4281,5.8335,6.4267,10.5647,7.5609,8.5938,5.4954,15.2932,11.9183,,10.34,15.6184,,,,,8.5418,,0.522
2017/1/20,6.88,23.47,13.1465,6.9553,8.4976,5.933,6.5289,10.7203,7.7058,8.7095,5.5747,15.3641,12.2697,,10.45,15.9153,,,,,8.693,,0.525
2017/1/23,6.97,23.31,13.166,7.0448,8.4976,5.953,6.5971,10.6721,7.8573,8.9739,5.6662,15.6911,12.3481,,10.47,15.9272,,,,,8.86,,0.526
2017/1/24,7.04,23.18,13.3028,6.9851,8.3982,5.8932,6.5545,10.6023,7.91,8.9684,5.5869,15.699,12.047,,10.2,15.4481,,,,,8.7526,,0.522
2017/1/25,7.05,23.16,13.3126,7.015,8.3883,5.9032,6.6738,10.6935,7.9034,8.9574,5.6052,16.3017,12.2321,,10.23,15.7253,,,,,8.7804,,0.526
2017/1/26,7.11,23.42,13.4299,7.1344,8.5672,5.9131,6.901,10.5433,7.9495,9.1887,5.8919,16.4987,12.3293,,10.24,16.0697,,,,,8.8083,,0.526
2017/2/3,7.01,23.86,13.6938,7.1244,8.5672,5.9032,6.7732,10.4628,7.9692,9.0565,5.9833,16.5656,12.4234,,10.29,16.8576,,,,,8.8162,,0.522
2017/2/6,7.31,24.73,14.5246,7.3632,9.0443,6.0326,6.8669,10.8545,8.3051,9.4091,6.5811,16.605,12.8093,,10.39,17.1545,,,,,8.9236,,0.525
2017/2/7,7.12,24.68,14.5442,7.3831,8.9647,6.0027,6.8754,10.7847,8.2195,9.3705,6.8616,16.7784,12.6713,,10.39,16.8378,,,,,8.852,,0.522
2017/2/8,7.1,24.72,14.4464,7.4826,9.0641,5.9928,6.9095,10.9081,8.2129,9.4311,7.0629,16.7429,12.8752,,10.46,17.0674,,,,,8.9912,,0.522
2017/2/9,7.09,24.79,14.4562,7.6817,9.0641,6.0127,6.9066,11.0154,8.292,9.332,6.9653,16.676,13.1011,,10.61,17.0753,,,,,9.0707,,0.525
2017/2/10,7.12,24.52,14.9058,7.7414,8.9846,6.0425,6.9095,10.9833,8.2195,9.2824,6.9592,16.6247,13.0979,,10.42,16.7269,,,,,9.0707,,0.524
2017/2/13,7.12,25.3,14.8081,7.7513,8.9349,6.0625,6.8953,11.0906,8.1536,9.3154,7.252,16.4987,13.4587,,10.59,17.1505,,,,,9.0866,,0.528
2017/2/14,7.05,25.09,14.5246,7.7314,8.8952,6.0226,6.8981,10.9833,8.1536,9.1226,7.0324,16.542,13.2172,,11.24,17.1149,,,,,9.0469,,0.536
2017/2/15,7.06,25.29,14.4758,7.5822,8.7958,5.933,6.7646,10.8277,8.0812,9.1281,7.1666,16.4475,13.1952,,11.01,17.1624,,,,,8.8679,,0.536
2017/2/16,7.07,25.5,14.5735,7.612,8.8256,5.933,6.8584,10.9886,8.0614,9.1116,7.0873,16.4356,13.0258,,11.51,17.5702,,,,,8.9037,,0.542
2017/2/17,7.11,24.63,14.3096,7.6319,9.0343,5.8733,6.9549,10.8813,7.9495,8.8858,7.2703,16.152,12.6336,,11.61,16.9843,,,,,8.9117,,0.541
2017/2/20,7.12,25.6,14.5735,7.9205,9.2232,5.9231,6.8669,11.5788,7.9956,8.9959,7.2581,15.9511,12.4736,,11.7,16.9843,,,,,9.0469,,0.542
2017/2/21,7.17,26.09,14.5833,7.9503,9.2232,5.9729,6.9578,11.552,8.0087,8.9243,7.3435,16.0929,12.7623,,11.5,16.9843,,,,,9.0986,,0.54
2017/2/22,7.17,26.03,14.6517,8.0001,9.4418,5.9828,7.1111,11.5144,7.9034,8.9684,7.2886,16.4632,12.6524,,11.46,16.9843,,,,,9.1224,,0.543
2017/2/23,7.2,25.52,14.3487,7.8309,9.2629,5.9729,7.0742,11.5681,7.8375,8.7591,6.9653,16.5775,12.6964,,11.27,18.6827,,,,,9.1423,,0.539
2017/2/24,7.17,25.45,14.4562,7.7911,9.1834,6.0226,7.0884,11.6003,7.8507,8.8031,6.9897,16.6602,13.0509,,11.15,18.6827,,,,,9.202,,0.539
2017/2/27,7.08,25.1,14.3096,7.6717,9.1238,5.9828,7.0884,11.4608,7.9495,8.9133,7.0446,16.8099,13.2234,,11.19,18.6827,,,,,9.1622,,0.536
2017/2/28,7.09,25.02,14.6419,7.7911,9.1834,6.0027,7.0884,11.5413,7.9692,8.9133,7.5081,16.7902,13.2297,,11.19,18.6827,,,,,9.2258,,0.536
2017/3/1,7.08,25.1,14.593,7.7314,9.1238,6.0326,7.0884,11.5037,7.8704,8.8472,7.7399,16.8217,13.1387,,11.33,20.5513,,,,,9.4088,,0.54
2017/3/2,6.94,25.63,14.3487,7.5523,9.0244,6.0027,7.0884,11.5949,7.7453,8.7646,7.6362,16.8138,13.1983,,11.02,21.7668,,,,,9.2258,,0.536
2017/3/3,6.97,25.35,14.593,7.6518,9.0343,5.9231,7.0884,11.6915,7.798,8.7425,7.6179,16.8375,13.2077,,11,23.9442,,,,,9.3372,,0.536
